https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume EUR
1663365600,2022-09-16 22:00:00,ANT/EUR,1.71,1.71,1.71,1.71,0.0,0.0
1663362000,2022-09-16 21:00:00,ANT/EUR,1.71,1.71,1.71,1.71,0.0,0.0
1663358400,2022-09-16 20:00:00,ANT/EUR,1.71,1.71,1.71,1.71,0.0,0.0
1663354800,2022-09-16 19:00:00,ANT/EUR,1.71,1.71,1.71,1.71,0.0,0.0
1663351200,2022-09-16 18:00:00,ANT/EUR,1.71,1.71,1.71,1.71,14.7,25.136999999999997
1663347600,2022-09-16 17:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1663344000,2022-09-16 16:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1663340400,2022-09-16 15:00:00,ANT/EUR,1.74,1.74,1.74,1.74,14.7,25.578
1663336800,2022-09-16 14:00:00,ANT/EUR,1.71,1.71,1.71,1.71,0.0,0.0
1663333200,2022-09-16 13:00:00,ANT/EUR,1.71,1.71,1.71,1.71,46.4,79.344
1663329600,2022-09-16 12:00:00,ANT/EUR,1.70,1.70,1.70,1.70,0.0,0.0
1663326000,2022-09-16 11:00:00,ANT/EUR,1.70,1.70,1.70,1.70,15.2,25.84
1663322400,2022-09-16 10:00:00,ANT/EUR,1.70,1.70,1.69,1.69,40.2,67.938
1663318800,2022-09-16 09:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663315200,2022-09-16 08:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663311600,2022-09-16 07:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663308000,2022-09-16 06:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663304400,2022-09-16 05:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663300800,2022-09-16 04:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663297200,2022-09-16 03:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663293600,2022-09-16 02:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663290000,2022-09-16 01:00:00,ANT/EUR,1.67,1.67,1.66,1.66,31.2,51.791999999999994
1663286400,2022-09-16 00:00:00,ANT/EUR,1.66,1.66,1.66,1.66,15.7,26.061999999999998
1663282800,2022-09-15 23:00:00,ANT/EUR,1.66,1.66,1.66,1.66,15.7,26.061999999999998
1663279200,2022-09-15 22:00:00,ANT/EUR,1.67,1.67,1.66,1.66,35.7,59.262
1663275600,2022-09-15 21:00:00,ANT/EUR,1.68,1.68,1.68,1.68,15.7,26.375999999999998
1663272000,2022-09-15 20:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663268400,2022-09-15 19:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663264800,2022-09-15 18:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663261200,2022-09-15 17:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663257600,2022-09-15 16:00:00,ANT/EUR,1.66,1.66,1.66,1.66,0.0,0.0
1663254000,2022-09-15 15:00:00,ANT/EUR,1.66,1.66,1.66,1.66,15.9,26.394
1663250400,2022-09-15 14:00:00,ANT/EUR,1.66,1.66,1.66,1.66,15.9,26.394
1663246800,2022-09-15 13:00:00,ANT/EUR,1.69,1.69,1.69,1.69,15.6,26.363999999999997
1663243200,2022-09-15 12:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663239600,2022-09-15 11:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663236000,2022-09-15 10:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663232400,2022-09-15 09:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663228800,2022-09-15 08:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663225200,2022-09-15 07:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663221600,2022-09-15 06:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663218000,2022-09-15 05:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663214400,2022-09-15 04:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663210800,2022-09-15 03:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663207200,2022-09-15 02:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663203600,2022-09-15 01:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663200000,2022-09-15 00:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663196400,2022-09-14 23:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663192800,2022-09-14 22:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663189200,2022-09-14 21:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663185600,2022-09-14 20:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663182000,2022-09-14 19:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663178400,2022-09-14 18:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663174800,2022-09-14 17:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663171200,2022-09-14 16:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1663167600,2022-09-14 15:00:00,ANT/EUR,1.78,1.78,1.78,1.78,15.6,27.768
1663164000,2022-09-14 14:00:00,ANT/EUR,1.77,1.77,1.77,1.77,0.0,0.0
1663160400,2022-09-14 13:00:00,ANT/EUR,1.77,1.77,1.74,1.77,136.6,241.78199999999998
1663156800,2022-09-14 12:00:00,ANT/EUR,1.75,1.75,1.75,1.75,0.0,0.0
1663153200,2022-09-14 11:00:00,ANT/EUR,1.75,1.75,1.75,1.75,0.0,0.0
1663149600,2022-09-14 10:00:00,ANT/EUR,1.75,1.75,1.75,1.75,0.0,0.0
1663146000,2022-09-14 09:00:00,ANT/EUR,1.75,1.75,1.75,1.75,59.5,104.125
1663142400,2022-09-14 08:00:00,ANT/EUR,1.75,1.75,1.75,1.75,0.0,0.0
1663138800,2022-09-14 07:00:00,ANT/EUR,1.75,1.75,1.75,1.75,16.0,28.0
1663135200,2022-09-14 06:00:00,ANT/EUR,1.76,1.76,1.76,1.76,16.0,28.16
1663131600,2022-09-14 05:00:00,ANT/EUR,1.78,1.78,1.78,1.78,16.0,28.48
1663128000,2022-09-14 04:00:00,ANT/EUR,1.77,1.77,1.77,1.77,16.1,28.497000000000003
1663124400,2022-09-14 03:00:00,ANT/EUR,1.77,1.77,1.77,1.77,16.1,28.497000000000003
1663120800,2022-09-14 02:00:00,ANT/EUR,1.76,1.76,1.76,1.76,32.4,57.024
1663117200,2022-09-14 01:00:00,ANT/EUR,1.75,1.75,1.75,1.75,0.0,0.0
1663113600,2022-09-14 00:00:00,ANT/EUR,1.74,1.75,1.74,1.75,66.2,115.85000000000001
1663110000,2022-09-13 23:00:00,ANT/EUR,1.74,1.74,1.73,1.73,33.0,57.089999999999996
1663106400,2022-09-13 22:00:00,ANT/EUR,1.75,1.75,1.75,1.75,43.3,75.77499999999999
1663102800,2022-09-13 21:00:00,ANT/EUR,1.76,1.76,1.76,1.76,0.0,0.0
1663099200,2022-09-13 20:00:00,ANT/EUR,1.76,1.76,1.76,1.76,0.0,0.0
1663095600,2022-09-13 19:00:00,ANT/EUR,1.76,1.76,1.76,1.76,16.3,28.688000000000002
1663092000,2022-09-13 18:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1663088400,2022-09-13 17:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1663084800,2022-09-13 16:00:00,ANT/EUR,1.80,1.80,1.80,1.80,16.3,29.340000000000003
1663081200,2022-09-13 15:00:00,ANT/EUR,1.77,1.77,1.77,1.77,16.6,29.382
1663077600,2022-09-13 14:00:00,ANT/EUR,1.81,1.81,1.81,1.81,16.6,30.046000000000003
1663074000,2022-09-13 13:00:00,ANT/EUR,1.81,1.81,1.81,1.81,16.7,30.227
1663070400,2022-09-13 12:00:00,ANT/EUR,1.87,1.87,1.84,1.84,54.8,100.832
1663066800,2022-09-13 11:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1663063200,2022-09-13 10:00:00,ANT/EUR,1.89,1.89,1.89,1.89,16.7,31.562999999999995
1663059600,2022-09-13 09:00:00,ANT/EUR,1.91,1.91,1.91,1.91,0.0,0.0
1663056000,2022-09-13 08:00:00,ANT/EUR,1.91,1.91,1.91,1.91,16.5,31.514999999999997
1663052400,2022-09-13 07:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1663048800,2022-09-13 06:00:00,ANT/EUR,1.89,1.89,1.87,1.88,49.9,93.812
1663045200,2022-09-13 05:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1663041600,2022-09-13 04:00:00,ANT/EUR,1.88,1.88,1.88,1.88,16.8,31.584
1663038000,2022-09-13 03:00:00,ANT/EUR,1.87,1.90,1.87,1.90,33.9,64.41
1663034400,2022-09-13 02:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1663030800,2022-09-13 01:00:00,ANT/EUR,1.87,1.87,1.87,1.87,17.1,31.977000000000004
1663027200,2022-09-13 00:00:00,ANT/EUR,1.85,1.85,1.85,1.85,17.3,32.005
1663023600,2022-09-12 23:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1663020000,2022-09-12 22:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1663016400,2022-09-12 21:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1663012800,2022-09-12 20:00:00,ANT/EUR,1.92,1.92,1.92,1.92,17.3,33.216
1663009200,2022-09-12 19:00:00,ANT/EUR,1.90,1.92,1.90,1.92,76.6,147.07199999999997
1663005600,2022-09-12 18:00:00,ANT/EUR,1.92,1.92,1.92,1.92,17.5,33.6
1663002000,2022-09-12 17:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662998400,2022-09-12 16:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662994800,2022-09-12 15:00:00,ANT/EUR,1.95,1.95,1.92,1.92,64.8,124.416
1662991200,2022-09-12 14:00:00,ANT/EUR,1.96,1.96,1.96,1.96,17.5,34.3
1662987600,2022-09-12 13:00:00,ANT/EUR,1.99,1.99,1.99,1.99,17.5,34.825
1662984000,2022-09-12 12:00:00,ANT/EUR,1.98,1.99,1.98,1.98,98.0,194.04
1662980400,2022-09-12 11:00:00,ANT/EUR,1.98,1.99,1.98,1.98,53.2,105.336
1662976800,2022-09-12 10:00:00,ANT/EUR,1.99,1.99,1.99,1.99,17.8,35.422000000000004
1662973200,2022-09-12 09:00:00,ANT/EUR,1.98,1.98,1.98,1.98,41.1,81.378
1662969600,2022-09-12 08:00:00,ANT/EUR,1.96,1.98,1.96,1.98,132.7,262.746
1662966000,2022-09-12 07:00:00,ANT/EUR,2.00,2.00,1.96,1.97,116.9,230.293
1662962400,2022-09-12 06:00:00,ANT/EUR,2.00,2.00,2.00,2.00,7.0,14.0
1662958800,2022-09-12 05:00:00,ANT/EUR,2.00,2.00,2.00,2.00,18.1,36.2
1662955200,2022-09-12 04:00:00,ANT/EUR,2.01,2.01,2.01,2.01,18.1,36.381
1662951600,2022-09-12 03:00:00,ANT/EUR,2.00,2.00,1.97,1.97,83.9,165.28300000000002
1662948000,2022-09-12 02:00:00,ANT/EUR,2.00,2.00,2.00,2.00,43.1,86.2
1662944400,2022-09-12 01:00:00,ANT/EUR,1.92,1.92,1.92,1.92,19.4,37.248
1662940800,2022-09-12 00:00:00,ANT/EUR,1.94,1.94,1.94,1.94,0.0,0.0
1662937200,2022-09-11 23:00:00,ANT/EUR,1.94,1.94,1.94,1.94,48.1,93.31400000000001
1662933600,2022-09-11 22:00:00,ANT/EUR,1.93,1.94,1.93,1.94,38.9,75.466
1662930000,2022-09-11 21:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1662926400,2022-09-11 20:00:00,ANT/EUR,1.97,1.97,1.93,1.93,58.5,112.905
1662922800,2022-09-11 19:00:00,ANT/EUR,1.97,1.97,1.97,1.97,0.0,0.0
1662919200,2022-09-11 18:00:00,ANT/EUR,1.97,1.97,1.97,1.97,19.6,38.612
1662915600,2022-09-11 17:00:00,ANT/EUR,2.00,2.00,1.99,1.99,98.2,195.418
1662912000,2022-09-11 16:00:00,ANT/EUR,1.99,2.00,1.99,2.00,59.9,119.8
1662908400,2022-09-11 15:00:00,ANT/EUR,1.97,1.97,1.97,1.97,19.8,39.006
1662904800,2022-09-11 14:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1662901200,2022-09-11 13:00:00,ANT/EUR,1.99,1.99,1.99,1.99,89.1,177.309
1662897600,2022-09-11 12:00:00,ANT/EUR,1.99,1.99,1.99,1.99,19.7,39.202999999999996
1662894000,2022-09-11 11:00:00,ANT/EUR,1.98,1.98,1.98,1.98,0.0,0.0
1662890400,2022-09-11 10:00:00,ANT/EUR,1.98,1.98,1.97,1.98,59.3,117.41399999999999
1662886800,2022-09-11 09:00:00,ANT/EUR,1.97,1.97,1.97,1.97,20.0,39.4
1662883200,2022-09-11 08:00:00,ANT/EUR,1.98,1.98,1.98,1.98,20.0,39.6
1662879600,2022-09-11 07:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662876000,2022-09-11 06:00:00,ANT/EUR,1.98,1.98,1.96,1.96,40.4,79.184
1662872400,2022-09-11 05:00:00,ANT/EUR,1.99,1.99,1.98,1.98,58.9,116.622
1662868800,2022-09-11 04:00:00,ANT/EUR,1.99,1.99,1.99,1.99,20.3,40.397
1662865200,2022-09-11 03:00:00,ANT/EUR,1.98,1.99,1.98,1.99,40.8,81.192
1662861600,2022-09-11 02:00:00,ANT/EUR,1.98,1.98,1.98,1.98,61.5,121.77
1662858000,2022-09-11 01:00:00,ANT/EUR,1.97,1.97,1.97,1.97,0.0,0.0
1662854400,2022-09-11 00:00:00,ANT/EUR,1.98,1.98,1.97,1.97,62.0,122.14
1662850800,2022-09-10 23:00:00,ANT/EUR,1.97,1.97,1.96,1.96,61.8,121.12799999999999
1662847200,2022-09-10 22:00:00,ANT/EUR,1.96,1.96,1.96,1.96,20.8,40.768
1662843600,2022-09-10 21:00:00,ANT/EUR,1.95,1.95,1.95,1.95,0.0,0.0
1662840000,2022-09-10 20:00:00,ANT/EUR,1.95,1.95,1.95,1.95,0.0,0.0
1662836400,2022-09-10 19:00:00,ANT/EUR,1.95,1.95,1.95,1.95,0.0,0.0
1662832800,2022-09-10 18:00:00,ANT/EUR,1.94,1.95,1.94,1.95,41.7,81.315
1662829200,2022-09-10 17:00:00,ANT/EUR,1.93,1.94,1.93,1.94,84.2,163.348
1662825600,2022-09-10 16:00:00,ANT/EUR,1.93,1.93,1.93,1.93,21.1,40.723
1662822000,2022-09-10 15:00:00,ANT/EUR,1.95,1.95,1.95,1.95,21.0,40.949999999999996
1662818400,2022-09-10 14:00:00,ANT/EUR,1.94,1.94,1.94,1.94,42.0,81.48
1662814800,2022-09-10 13:00:00,ANT/EUR,1.95,1.95,1.95,1.95,21.0,40.949999999999996
1662811200,2022-09-10 12:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662807600,2022-09-10 11:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662804000,2022-09-10 10:00:00,ANT/EUR,1.97,1.97,1.96,1.96,87.4,171.304
1662800400,2022-09-10 09:00:00,ANT/EUR,1.96,1.97,1.96,1.97,63.2,124.504
1662796800,2022-09-10 08:00:00,ANT/EUR,1.96,1.98,1.96,1.96,84.8,166.208
1662793200,2022-09-10 07:00:00,ANT/EUR,2.00,2.01,1.96,1.96,112.9,221.28400000000002
1662789600,2022-09-10 06:00:00,ANT/EUR,1.98,2.01,1.98,2.01,86.2,173.262
1662786000,2022-09-10 05:00:00,ANT/EUR,2.01,2.01,2.01,2.01,0.0,0.0
1662782400,2022-09-10 04:00:00,ANT/EUR,2.01,2.01,2.01,2.01,21.4,43.013999999999996
1662778800,2022-09-10 03:00:00,ANT/EUR,2.03,2.03,2.03,2.03,21.4,43.44199999999999
1662775200,2022-09-10 02:00:00,ANT/EUR,2.03,2.03,2.03,2.03,0.0,0.0
1662771600,2022-09-10 01:00:00,ANT/EUR,2.03,2.03,2.03,2.03,0.0,0.0
1662768000,2022-09-10 00:00:00,ANT/EUR,2.03,2.03,2.03,2.03,0.0,0.0
1662764400,2022-09-09 23:00:00,ANT/EUR,2.03,2.03,2.03,2.03,21.5,43.644999999999996
1662760800,2022-09-09 22:00:00,ANT/EUR,2.03,2.03,2.02,2.02,64.5,130.29
1662757200,2022-09-09 21:00:00,ANT/EUR,2.03,2.03,2.03,2.03,0.0,0.0
1662753600,2022-09-09 20:00:00,ANT/EUR,2.03,2.03,2.03,2.03,45.3,91.95899999999999
1662750000,2022-09-09 19:00:00,ANT/EUR,2.01,2.01,2.01,2.01,46.4,93.26399999999998
1662746400,2022-09-09 18:00:00,ANT/EUR,2.00,2.00,2.00,2.00,0.0,0.0
1662742800,2022-09-09 17:00:00,ANT/EUR,2.00,2.00,2.00,2.00,49.7,99.4
1662739200,2022-09-09 16:00:00,ANT/EUR,2.00,2.00,2.00,2.00,21.9,43.8
1662735600,2022-09-09 15:00:00,ANT/EUR,2.04,2.09,2.03,2.03,164.2,333.32599999999996
1662732000,2022-09-09 14:00:00,ANT/EUR,1.94,1.95,1.93,1.95,144.8,282.36
1662728400,2022-09-09 13:00:00,ANT/EUR,1.94,1.94,1.91,1.91,70.5,134.655
1662724800,2022-09-09 12:00:00,ANT/EUR,1.93,1.93,1.92,1.92,85.4,163.96800000000002
1662721200,2022-09-09 11:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662717600,2022-09-09 10:00:00,ANT/EUR,1.85,1.85,1.85,1.85,24.6,45.510000000000005
1662714000,2022-09-09 09:00:00,ANT/EUR,1.86,1.86,1.86,1.86,24.6,45.75600000000001
1662710400,2022-09-09 08:00:00,ANT/EUR,1.85,1.86,1.85,1.86,49.2,91.51200000000001
1662706800,2022-09-09 07:00:00,ANT/EUR,1.84,1.84,1.82,1.82,50.2,91.364
1662703200,2022-09-09 06:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662699600,2022-09-09 05:00:00,ANT/EUR,1.86,1.86,1.86,1.86,45.5,84.63000000000001
1662696000,2022-09-09 04:00:00,ANT/EUR,1.86,1.86,1.86,1.86,40.5,75.33
1662692400,2022-09-09 03:00:00,ANT/EUR,1.81,1.81,1.81,1.81,0.0,0.0
1662688800,2022-09-09 02:00:00,ANT/EUR,1.83,1.83,1.81,1.81,76.7,138.827
1662685200,2022-09-09 01:00:00,ANT/EUR,1.83,1.83,1.83,1.83,25.5,46.665
1662681600,2022-09-09 00:00:00,ANT/EUR,1.82,1.82,1.82,1.82,0.0,0.0
1662678000,2022-09-08 23:00:00,ANT/EUR,1.82,1.82,1.82,1.82,51.4,93.548
1662674400,2022-09-08 22:00:00,ANT/EUR,1.82,1.82,1.82,1.82,0.0,0.0
1662670800,2022-09-08 21:00:00,ANT/EUR,1.82,1.82,1.81,1.82,177.2,322.50399999999996
1662667200,2022-09-08 20:00:00,ANT/EUR,1.82,1.82,1.82,1.82,26.2,47.684
1662663600,2022-09-08 19:00:00,ANT/EUR,1.81,1.81,1.81,1.81,0.0,0.0
1662660000,2022-09-08 18:00:00,ANT/EUR,1.80,1.81,1.80,1.81,79.6,144.076
1662656400,2022-09-08 17:00:00,ANT/EUR,1.81,1.81,1.81,1.81,119.8,216.838
1662652800,2022-09-08 16:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662649200,2022-09-08 15:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662645600,2022-09-08 14:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662642000,2022-09-08 13:00:00,ANT/EUR,1.78,1.78,1.78,1.78,161.8,288.004
1662638400,2022-09-08 12:00:00,ANT/EUR,1.77,1.78,1.77,1.78,54.6,97.188
1662634800,2022-09-08 11:00:00,ANT/EUR,1.81,1.81,1.81,1.81,27.4,49.594
1662631200,2022-09-08 10:00:00,ANT/EUR,1.80,1.80,1.80,1.80,41.0,73.8
1662627600,2022-09-08 09:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662624000,2022-09-08 08:00:00,ANT/EUR,1.80,1.80,1.80,1.80,40.4,72.72
1662620400,2022-09-08 07:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662616800,2022-09-08 06:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662613200,2022-09-08 05:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662609600,2022-09-08 04:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662606000,2022-09-08 03:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662602400,2022-09-08 02:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662598800,2022-09-08 01:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662595200,2022-09-08 00:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662591600,2022-09-07 23:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662588000,2022-09-07 22:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662584400,2022-09-07 21:00:00,ANT/EUR,1.87,1.87,1.87,1.87,45.7,85.459
1662580800,2022-09-07 20:00:00,ANT/EUR,1.91,1.91,1.91,1.91,40.0,76.39999999999999
1662577200,2022-09-07 19:00:00,ANT/EUR,1.91,1.91,1.91,1.91,0.0,0.0
1662573600,2022-09-07 18:00:00,ANT/EUR,1.91,1.91,1.91,1.91,0.0,0.0
1662570000,2022-09-07 17:00:00,ANT/EUR,1.91,1.91,1.91,1.91,0.0,0.0
1662566400,2022-09-07 16:00:00,ANT/EUR,1.91,1.91,1.91,1.91,0.0,0.0
1662562800,2022-09-07 15:00:00,ANT/EUR,1.91,1.91,1.91,1.91,48.4,92.44399999999999
