https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume EUR,tradecount
1662249600000,2022-09-04 00:00:00,LTC/EUR,60.46000000,61.46000000,58.96000000,61.40000000,11087.34400000,665210.21874000,3992
1662163200000,2022-09-03 00:00:00,LTC/EUR,61.35000000,62.51000000,59.87000000,60.33000000,16494.92000000,1008049.48559000,5196
1662076800000,2022-09-02 00:00:00,LTC/EUR,57.83000000,62.65000000,56.70000000,61.38000000,25754.85800000,1546286.03298000,6891
1661990400000,2022-09-01 00:00:00,LTC/EUR,53.65000000,58.01000000,53.08000000,57.81000000,21627.95900000,1207072.30030000,5976
1661904000000,2022-08-31 00:00:00,LTC/EUR,53.09000000,55.00000000,52.88000000,53.71000000,14041.81800000,759401.21681000,3785
1661817600000,2022-08-30 00:00:00,LTC/EUR,55.81000000,56.24000000,51.78000000,52.89000000,17208.73100000,935951.47424000,4036
1661731200000,2022-08-29 00:00:00,LTC/EUR,53.86000000,56.64000000,52.96000000,55.78000000,38191.65400000,2109047.85752000,8032
1661644800000,2022-08-28 00:00:00,LTC/EUR,53.29000000,56.26000000,52.75000000,53.82000000,33753.44600000,1846772.57132000,7155
1661558400000,2022-08-27 00:00:00,LTC/EUR,52.98000000,53.74000000,51.86000000,53.30000000,17742.84400000,938388.67227000,4294
1661472000000,2022-08-26 00:00:00,LTC/EUR,56.77000000,58.13000000,52.38000000,53.02000000,21525.01000000,1182455.61627000,4997
1661385600000,2022-08-25 00:00:00,LTC/EUR,56.63000000,57.44000000,56.05000000,56.88000000,8065.42500000,458762.07728000,2308
1661299200000,2022-08-24 00:00:00,LTC/EUR,57.38000000,57.87000000,55.79000000,56.64000000,9562.59900000,544514.85509000,2613
1661212800000,2022-08-23 00:00:00,LTC/EUR,57.54000000,57.96000000,54.43000000,57.32000000,8686.61900000,492661.07525000,2524
1661126400000,2022-08-22 00:00:00,LTC/EUR,55.54000000,57.88000000,52.34000000,57.61000000,15728.86800000,875024.64100000,3605
1661040000000,2022-08-21 00:00:00,LTC/EUR,54.01000000,55.96000000,53.71000000,55.51000000,8783.88600000,482256.95378000,2195
1660953600000,2022-08-20 00:00:00,LTC/EUR,53.94000000,55.46000000,52.50000000,53.96000000,11995.16500000,652483.90413000,2864
1660867200000,2022-08-19 00:00:00,LTC/EUR,59.51000000,59.70000000,53.12000000,53.80000000,18266.99700000,1013959.99255000,4382
1660780800000,2022-08-18 00:00:00,LTC/EUR,59.52000000,60.96000000,58.85000000,59.50000000,9089.65000000,546370.68077000,2879
1660694400000,2022-08-17 00:00:00,LTC/EUR,60.25000000,63.57000000,58.77000000,59.35000000,14142.88400000,861504.14578000,3941
1660608000000,2022-08-16 00:00:00,LTC/EUR,59.70000000,60.75000000,59.04000000,60.29000000,12586.76500000,755963.06712000,3613
1660521600000,2022-08-15 00:00:00,LTC/EUR,61.71000000,63.71000000,58.71000000,59.80000000,14087.14500000,850657.31172000,3966
1660435200000,2022-08-14 00:00:00,LTC/EUR,62.31000000,64.29000000,60.94000000,61.69000000,15201.44500000,951904.43631000,4021
1660348800000,2022-08-13 00:00:00,LTC/EUR,61.32000000,64.00000000,61.12000000,62.24000000,11865.34900000,741209.57279000,3413
1660262400000,2022-08-12 00:00:00,LTC/EUR,60.12000000,61.50000000,59.06000000,61.31000000,10603.69800000,638015.59453000,3202
1660176000000,2022-08-11 00:00:00,LTC/EUR,59.88000000,61.43000000,59.61000000,60.06000000,10976.19800000,664330.51759000,3486
1660089600000,2022-08-10 00:00:00,LTC/EUR,57.98000000,60.46000000,56.40000000,59.90000000,13044.94800000,765698.01868000,3864
1660003200000,2022-08-09 00:00:00,LTC/EUR,61.36000000,61.68000000,57.07000000,58.05000000,11905.15200000,701421.62169000,3737
1659916800000,2022-08-08 00:00:00,LTC/EUR,60.12000000,62.92000000,59.76000000,61.47000000,10390.00500000,641952.80579000,3431
1659830400000,2022-08-07 00:00:00,LTC/EUR,59.74000000,60.99000000,58.87000000,60.14000000,7724.26800000,464467.51910000,2629
1659744000000,2022-08-06 00:00:00,LTC/EUR,61.40000000,61.42000000,59.51000000,59.79000000,7265.77300000,438774.73154000,2611
1659657600000,2022-08-05 00:00:00,LTC/EUR,58.36000000,61.43000000,58.35000000,61.42000000,12270.18100000,737714.54236000,3688
1659571200000,2022-08-04 00:00:00,LTC/EUR,56.91000000,59.70000000,56.80000000,58.37000000,16375.20900000,951557.52957000,4497
1659484800000,2022-08-03 00:00:00,LTC/EUR,57.21000000,59.22000000,55.88000000,56.91000000,11906.30700000,688292.52014000,3566
1659398400000,2022-08-02 00:00:00,LTC/EUR,57.98000000,58.57000000,55.17000000,57.21000000,12854.44200000,732071.64512000,3952
1659312000000,2022-08-01 00:00:00,LTC/EUR,58.61000000,59.38000000,56.90000000,58.12000000,12198.82900000,706762.11724000,3558
1659225600000,2022-07-31 00:00:00,LTC/EUR,59.18000000,61.66000000,58.45000000,58.65000000,19197.83300000,1154261.04149000,4606
1659139200000,2022-07-30 00:00:00,LTC/EUR,59.39000000,62.73000000,58.76000000,59.25000000,30586.76400000,1848456.66032000,6644
1659052800000,2022-07-29 00:00:00,LTC/EUR,62.30000000,63.20000000,58.79000000,59.28000000,21196.45300000,1285958.19083000,5614
1658966400000,2022-07-28 00:00:00,LTC/EUR,57.78000000,63.32000000,57.25000000,62.25000000,27156.95800000,1642682.83175000,6382
1658880000000,2022-07-27 00:00:00,LTC/EUR,53.25000000,57.82000000,52.30000000,57.81000000,17469.14100000,963245.31573000,4262
1658793600000,2022-07-26 00:00:00,LTC/EUR,52.87000000,53.31000000,51.37000000,53.31000000,13303.31100000,694429.17745000,3599
1658707200000,2022-07-25 00:00:00,LTC/EUR,57.25000000,57.85000000,52.78000000,52.81000000,13935.29100000,766904.24600000,3825
1658620800000,2022-07-24 00:00:00,LTC/EUR,55.30000000,58.51000000,55.30000000,57.22000000,12652.67500000,721321.07617000,3426
1658534400000,2022-07-23 00:00:00,LTC/EUR,54.97000000,56.11000000,53.43000000,55.23000000,11649.39400000,638365.02113000,3306
1658448000000,2022-07-22 00:00:00,LTC/EUR,56.83000000,58.26000000,54.40000000,54.97000000,25233.92100000,1434822.04305000,4998
1658361600000,2022-07-21 00:00:00,LTC/EUR,56.16000000,57.43000000,54.10000000,56.81000000,20146.31900000,1122133.74771000,5040
1658275200000,2022-07-20 00:00:00,LTC/EUR,56.65000000,60.46000000,55.50000000,56.16000000,25622.88400000,1478952.74277000,6322
1658188800000,2022-07-19 00:00:00,LTC/EUR,57.80000000,58.75000000,55.00000000,56.61000000,21093.23500000,1187133.50715000,5564
1658102400000,2022-07-18 00:00:00,LTC/EUR,55.15000000,58.37000000,54.68000000,57.85000000,21781.64800000,1238407.10966000,4795
1658016000000,2022-07-17 00:00:00,LTC/EUR,54.58000000,56.50000000,53.98000000,55.04000000,15343.08100000,845620.89049000,3683
1657929600000,2022-07-16 00:00:00,LTC/EUR,51.36000000,55.03000000,50.67000000,54.59000000,14029.36400000,742007.28881000,3326
1657843200000,2022-07-15 00:00:00,LTC/EUR,51.13000000,52.37000000,50.46000000,51.33000000,16949.35200000,868197.67979000,3810
1657756800000,2022-07-14 00:00:00,LTC/EUR,49.43000000,51.56000000,47.82000000,51.10000000,21023.12200000,1040628.12804000,4253
1657670400000,2022-07-13 00:00:00,LTC/EUR,47.15000000,49.51000000,46.46000000,49.41000000,23090.72700000,1104427.94168000,4532
1657584000000,2022-07-12 00:00:00,LTC/EUR,48.35000000,49.10000000,47.15000000,47.22000000,18913.34600000,911990.93698000,3804
1657497600000,2022-07-11 00:00:00,LTC/EUR,51.29000000,51.44000000,48.07000000,48.47000000,14606.22800000,732790.80379000,3331
1657411200000,2022-07-10 00:00:00,LTC/EUR,53.19000000,54.10000000,49.71000000,51.25000000,26779.36700000,1405079.88093000,4831
1657324800000,2022-07-09 00:00:00,LTC/EUR,50.48000000,53.80000000,50.45000000,53.11000000,13671.72100000,710792.13386000,3006
1657238400000,2022-07-08 00:00:00,LTC/EUR,51.33000000,53.03000000,50.09000000,50.43000000,16416.05300000,842768.71318000,3452
1657152000000,2022-07-07 00:00:00,LTC/EUR,49.36000000,51.71000000,48.57000000,51.22000000,15404.44400000,769528.66430000,3284
1657065600000,2022-07-06 00:00:00,LTC/EUR,48.36000000,49.82000000,47.66000000,49.35000000,17804.80900000,871862.20511000,3596
1656979200000,2022-07-05 00:00:00,LTC/EUR,50.09000000,50.24000000,46.72000000,48.38000000,18774.56300000,905664.85738000,3835
1656892800000,2022-07-04 00:00:00,LTC/EUR,48.75000000,50.20000000,47.62000000,50.00000000,14013.97500000,684710.82741000,2967
1656806400000,2022-07-03 00:00:00,LTC/EUR,48.51000000,49.88000000,47.16000000,48.81000000,13833.30400000,667760.76924000,2975
1656720000000,2022-07-02 00:00:00,LTC/EUR,49.03000000,49.48000000,47.77000000,48.44000000,21767.50200000,1059743.53868000,5330
1656633600000,2022-07-01 00:00:00,LTC/EUR,51.52000000,53.63000000,47.90000000,49.03000000,29336.08000000,1462790.61143000,6684
1656547200000,2022-06-30 00:00:00,LTC/EUR,51.22000000,51.60000000,48.19000000,51.36000000,19599.37700000,968669.31652000,4174
1656460800000,2022-06-29 00:00:00,LTC/EUR,50.02000000,52.11000000,48.92000000,51.31000000,18279.87800000,918490.08656000,3775
1656374400000,2022-06-28 00:00:00,LTC/EUR,52.76000000,54.00000000,49.93000000,50.02000000,16044.03400000,832355.68124000,3638
1656288000000,2022-06-27 00:00:00,LTC/EUR,53.57000000,55.38000000,51.77000000,52.78000000,16197.70000000,868264.16563000,3427
1656201600000,2022-06-26 00:00:00,LTC/EUR,55.86000000,57.35000000,53.56000000,53.62000000,13997.04500000,780506.72744000,3071
1656115200000,2022-06-25 00:00:00,LTC/EUR,52.92000000,56.69000000,51.81000000,55.82000000,30154.47600000,1636288.52219000,5728
1656028800000,2022-06-24 00:00:00,LTC/EUR,52.97000000,54.38000000,51.61000000,52.88000000,26476.41600000,1405678.29219000,5424
1655942400000,2022-06-23 00:00:00,LTC/EUR,49.40000000,53.90000000,49.15000000,52.97000000,38380.30800000,1997184.32876000,7021
1655856000000,2022-06-22 00:00:00,LTC/EUR,50.80000000,50.80000000,48.10000000,49.26000000,27956.46300000,1376977.41852000,4969
1655769600000,2022-06-21 00:00:00,LTC/EUR,50.13000000,52.74000000,49.26000000,50.78000000,39496.71000000,2003462.27919000,6220
1655683200000,2022-06-20 00:00:00,LTC/EUR,51.82000000,52.30000000,48.79000000,50.15000000,45859.96000000,2292411.17659000,7937
1655596800000,2022-06-19 00:00:00,LTC/EUR,45.13000000,53.84000000,42.99000000,51.87000000,89721.48200000,4343163.36603000,13990
1655510400000,2022-06-18 00:00:00,LTC/EUR,45.40000000,46.19000000,39.69000000,45.23000000,36985.60000000,1589758.17115000,6398
1655424000000,2022-06-17 00:00:00,LTC/EUR,42.55000000,46.17000000,42.21000000,45.36000000,24809.21900000,1101880.56771000,4525
1655337600000,2022-06-16 00:00:00,LTC/EUR,48.41000000,48.92000000,41.80000000,42.52000000,32173.49100000,1432986.12986000,5724
1655251200000,2022-06-15 00:00:00,LTC/EUR,44.24000000,48.82000000,39.79000000,48.40000000,66606.36800000,2885279.29890000,10069
1655164800000,2022-06-14 00:00:00,LTC/EUR,41.60000000,44.51000000,38.80000000,44.20000000,41645.45400000,1784370.32606000,6888
1655078400000,2022-06-13 00:00:00,LTC/EUR,45.60000000,46.00000000,39.40000000,41.70000000,39737.83200000,1659867.08989700,7197
1654992000000,2022-06-12 00:00:00,LTC/EUR,49.70000000,50.10000000,45.10000000,45.70000000,23195.66500000,1110615.46700000,4912
1654905600000,2022-06-11 00:00:00,LTC/EUR,53.80000000,54.90000000,49.20000000,49.70000000,30513.40400000,1576190.42530000,5762
1654819200000,2022-06-10 00:00:00,LTC/EUR,56.50000000,56.70000000,52.80000000,53.90000000,19073.53000000,1049522.40810000,4706
1654732800000,2022-06-09 00:00:00,LTC/EUR,57.30000000,58.30000000,55.80000000,56.70000000,11662.65400000,667351.76460000,3844
1654646400000,2022-06-08 00:00:00,LTC/EUR,59.60000000,60.30000000,57.10000000,57.30000000,14663.14400000,853762.68200000,4304
1654560000000,2022-06-07 00:00:00,LTC/EUR,60.30000000,61.20000000,56.40000000,59.60000000,14167.99900000,827865.36910000,4414
1654473600000,2022-06-06 00:00:00,LTC/EUR,58.90000000,61.90000000,58.70000000,60.30000000,11778.59300000,713863.67400000,4162
1654387200000,2022-06-05 00:00:00,LTC/EUR,59.50000000,59.60000000,57.60000000,58.90000000,8707.99700000,511857.79040000,3411
1654300800000,2022-06-04 00:00:00,LTC/EUR,58.50000000,60.10000000,57.30000000,59.60000000,7580.65000000,445246.40610000,3131
1654214400000,2022-06-03 00:00:00,LTC/EUR,60.00000000,60.30000000,57.30000000,58.50000000,9485.97400000,553957.60760000,3773
1654128000000,2022-06-02 00:00:00,LTC/EUR,58.80000000,60.20000000,58.30000000,60.10000000,10573.80300000,626473.30210000,3965
1654041600000,2022-06-01 00:00:00,LTC/EUR,63.70000000,65.60000000,58.00000000,58.90000000,15150.15800000,939651.88070000,4952
1653955200000,2022-05-31 00:00:00,LTC/EUR,64.20000000,64.90000000,62.40000000,63.70000000,11430.13800000,729310.26100000,4312
1653868800000,2022-05-30 00:00:00,LTC/EUR,59.40000000,64.60000000,58.90000000,64.30000000,11698.79000000,724549.55190000,3876
1653782400000,2022-05-29 00:00:00,LTC/EUR,58.70000000,60.00000000,57.70000000,59.40000000,9529.73600000,561265.49020000,2834
1653696000000,2022-05-28 00:00:00,LTC/EUR,57.40000000,59.70000000,57.10000000,58.80000000,8492.57000000,498008.13920000,3016
1653609600000,2022-05-27 00:00:00,LTC/EUR,59.10000000,59.90000000,56.70000000,57.30000000,14258.07300000,830698.80020000,4627
1653523200000,2022-05-26 00:00:00,LTC/EUR,63.80000000,64.30000000,56.60000000,59.20000000,13557.12100000,814517.90550000,4352
1653436800000,2022-05-25 00:00:00,LTC/EUR,65.50000000,66.80000000,63.70000000,63.90000000,9101.91800000,589403.15380000,3294
1653350400000,2022-05-24 00:00:00,LTC/EUR,64.60000000,65.90000000,62.50000000,65.50000000,13067.51900000,845456.64560000,3957
1653264000000,2022-05-23 00:00:00,LTC/EUR,67.70000000,69.30000000,64.00000000,64.60000000,26473.76500000,1780905.27890000,7438
1653177600000,2022-05-22 00:00:00,LTC/EUR,66.30000000,68.60000000,65.70000000,67.80000000,13047.88300000,879757.52350000,4253
1653091200000,2022-05-21 00:00:00,LTC/EUR,64.80000000,66.90000000,64.30000000,66.00000000,12374.74100000,813825.57940000,4004
1653004800000,2022-05-20 00:00:00,LTC/EUR,68.20000000,69.30000000,63.30000000,65.10000000,29101.90200000,1914538.59230000,7709
1652918400000,2022-05-19 00:00:00,LTC/EUR,63.10000000,68.60000000,61.70000000,68.10000000,24841.37100000,1626115.70670000,7809
1652832000000,2022-05-18 00:00:00,LTC/EUR,69.10000000,70.40000000,62.80000000,63.00000000,34511.14800000,2283003.26400000,9481
1652745600000,2022-05-17 00:00:00,LTC/EUR,64.50000000,70.00000000,64.20000000,69.30000000,35130.56900000,2382368.19730000,7964
1652659200000,2022-05-16 00:00:00,LTC/EUR,68.80000000,68.90000000,62.40000000,64.30000000,27448.88000000,1769781.42360000,7344
1652572800000,2022-05-15 00:00:00,LTC/EUR,66.20000000,69.00000000,63.50000000,68.80000000,23248.29100000,1530122.46020000,6407
1652486400000,2022-05-14 00:00:00,LTC/EUR,65.30000000,67.40000000,61.70000000,66.30000000,29729.60100000,1914857.07970000,7282
1652400000000,2022-05-13 00:00:00,LTC/EUR,61.90000000,70.40000000,60.80000000,65.30000000,37646.89600000,2518316.63320000,8568
1652313600000,2022-05-12 00:00:00,LTC/EUR,63.10000000,66.10000000,47.00000000,61.80000000,58735.93430000,3379026.67369000,13824
1652227200000,2022-05-11 00:00:00,LTC/EUR,76.40000000,78.50000000,60.80000000,62.70000000,48571.39690000,3511046.13050000,12178
1652140800000,2022-05-10 00:00:00,LTC/EUR,72.20000000,80.60000000,69.50000000,76.20000000,46914.93600000,3574082.94434000,11455
1652054400000,2022-05-09 00:00:00,LTC/EUR,89.30000000,90.20000000,71.50000000,72.10000000,34365.31190000,2788931.94077400,10740
1651968000000,2022-05-08 00:00:00,LTC/EUR,89.60000000,97.00000000,87.00000000,89.20000000,17679.21300000,1571746.62980000,6232
1651881600000,2022-05-07 00:00:00,LTC/EUR,91.80000000,92.30000000,88.00000000,89.50000000,11335.09400000,1031163.89960000,4315
1651795200000,2022-05-06 00:00:00,LTC/EUR,91.90000000,93.50000000,87.90000000,91.80000000,22526.03100000,2049542.62220000,7236
1651708800000,2022-05-05 00:00:00,LTC/EUR,100.10000000,100.60000000,90.30000000,92.00000000,21415.85300000,2031500.95940000,6936
1651622400000,2022-05-04 00:00:00,LTC/EUR,94.60000000,100.90000000,94.20000000,100.20000000,16939.67300000,1654305.36510000,5885
1651536000000,2022-05-03 00:00:00,LTC/EUR,95.80000000,96.60000000,92.70000000,94.50000000,12932.84500000,1229637.87100000,4776
1651449600000,2022-05-02 00:00:00,LTC/EUR,94.10000000,97.00000000,93.50000000,95.80000000,15734.22000000,1496754.60160000,5759
1651363200000,2022-05-01 00:00:00,LTC/EUR,91.10000000,95.00000000,89.90000000,94.10000000,15216.91200000,1408631.04680000,5056
1651276800000,2022-04-30 00:00:00,LTC/EUR,95.30000000,96.40000000,89.60000000,91.20000000,15211.30200000,1427592.44870000,5314
1651190400000,2022-04-29 00:00:00,LTC/EUR,98.40000000,99.10000000,93.30000000,95.30000000,16655.71600000,1598080.66230000,5668
1651104000000,2022-04-28 00:00:00,LTC/EUR,95.10000000,99.40000000,94.70000000,98.40000000,19725.48200000,1915091.64890000,5951
1651017600000,2022-04-27 00:00:00,LTC/EUR,92.80000000,96.60000000,92.00000000,95.30000000,14801.40900000,1400803.84000000,4250
1650931200000,2022-04-26 00:00:00,LTC/EUR,97.70000000,98.30000000,90.80000000,92.90000000,16055.94000000,1530475.71720000,4775
1650844800000,2022-04-25 00:00:00,LTC/EUR,96.90000000,97.90000000,91.90000000,97.80000000,19151.19900000,1818849.41950000,4997
1650758400000,2022-04-24 00:00:00,LTC/EUR,97.60000000,98.20000000,96.10000000,96.90000000,7634.65000000,742112.53750000,2670
1650672000000,2022-04-23 00:00:00,LTC/EUR,97.80000000,99.50000000,96.90000000,97.60000000,10392.38600000,1022721.11000000,2911
1650585600000,2022-04-22 00:00:00,LTC/EUR,98.60000000,100.60000000,97.30000000,97.80000000,12702.41000000,1259651.00950000,4083
1650499200000,2022-04-21 00:00:00,LTC/EUR,103.20000000,105.30000000,97.30000000,98.70000000,14272.01200000,1457177.13570000,4685
1650412800000,2022-04-20 00:00:00,LTC/EUR,105.70000000,105.70000000,102.10000000,103.30000000,12729.80400000,1322373.29910000,4352
1650326400000,2022-04-19 00:00:00,LTC/EUR,103.50000000,106.00000000,102.50000000,105.70000000,10689.62600000,1114863.45320000,3654
1650240000000,2022-04-18 00:00:00,LTC/EUR,100.70000000,103.70000000,97.60000000,103.50000000,15455.91200000,1548079.88330000,3823
1650153600000,2022-04-17 00:00:00,LTC/EUR,106.00000000,106.70000000,100.30000000,100.60000000,11003.90700000,1149294.23500000,2734
1650067200000,2022-04-16 00:00:00,LTC/EUR,103.00000000,106.40000000,102.20000000,105.90000000,9654.49700000,1002784.00970000,2863
1649980800000,2022-04-15 00:00:00,LTC/EUR,99.50000000,104.60000000,99.20000000,103.00000000,15144.89800000,1551370.12560000,3288
1649894400000,2022-04-14 00:00:00,LTC/EUR,101.50000000,103.10000000,98.00000000,99.50000000,13300.43100000,1335026.40730000,3423
1649808000000,2022-04-13 00:00:00,LTC/EUR,96.90000000,102.10000000,96.20000000,101.50000000,15190.07800000,1511703.86680000,4367
1649721600000,2022-04-12 00:00:00,LTC/EUR,94.30000000,97.40000000,93.70000000,96.90000000,13680.67800000,1312848.33040000,4144
1649635200000,2022-04-11 00:00:00,LTC/EUR,101.40000000,101.70000000,93.90000000,94.10000000,17102.73700000,1664508.08840000,4626
1649548800000,2022-04-10 00:00:00,LTC/EUR,103.90000000,105.20000000,101.30000000,101.50000000,7537.63800000,781598.75390000,2774
1649462400000,2022-04-09 00:00:00,LTC/EUR,101.90000000,104.10000000,101.40000000,103.90000000,6115.51800000,627593.00930000,2446
1649376000000,2022-04-08 00:00:00,LTC/EUR,105.00000000,106.20000000,100.90000000,102.10000000,12351.85400000,1288248.05300000,3771
1649289600000,2022-04-07 00:00:00,LTC/EUR,102.60000000,105.50000000,101.40000000,105.10000000,8667.74300000,901775.75090000,3396
1649203200000,2022-04-06 00:00:00,LTC/EUR,112.60000000,112.90000000,102.40000000,102.70000000,14947.97500000,1607713.25660000,4475
1649116800000,2022-04-05 00:00:00,LTC/EUR,113.70000000,116.20000000,112.40000000,112.60000000,9213.04300000,1053279.37630000,3191
1649030400000,2022-04-04 00:00:00,LTC/EUR,116.70000000,116.80000000,110.70000000,113.90000000,13042.26100000,1481718.17040000,3501
1648944000000,2022-04-03 00:00:00,LTC/EUR,113.30000000,117.30000000,112.20000000,116.70000000,7233.11700000,832232.32810000,2715
1648857600000,2022-04-02 00:00:00,LTC/EUR,113.00000000,116.40000000,112.20000000,113.10000000,8793.78900000,1006316.56450000,2871
1648771200000,2022-04-01 00:00:00,LTC/EUR,111.90000000,114.40000000,107.70000000,113.30000000,9669.71000000,1081461.67850000,3419
1648684800000,2022-03-31 00:00:00,LTC/EUR,117.60000000,118.90000000,109.50000000,111.90000000,18133.57800000,2064840.24150000,5172
1648598400000,2022-03-30 00:00:00,LTC/EUR,117.40000000,120.30000000,113.50000000,117.40000000,12206.00100000,1436795.02160000,3625
1648512000000,2022-03-29 00:00:00,LTC/EUR,116.20000000,119.20000000,114.70000000,117.30000000,8446.74400000,990493.05910000,3440
1648425600000,2022-03-28 00:00:00,LTC/EUR,118.00000000,121.10000000,115.50000000,116.10000000,13801.99200000,1648336.44650000,3862
1648339200000,2022-03-27 00:00:00,LTC/EUR,113.80000000,118.10000000,112.40000000,118.10000000,10108.83300000,1165464.14470000,2941
1648252800000,2022-03-26 00:00:00,LTC/EUR,113.00000000,114.50000000,111.20000000,113.80000000,5866.34300000,663198.09060000,2261
1648166400000,2022-03-25 00:00:00,LTC/EUR,115.00000000,115.50000000,110.90000000,113.00000000,9970.69400000,1135308.74320000,2900
1648080000000,2022-03-24 00:00:00,LTC/EUR,111.40000000,116.20000000,109.50000000,114.90000000,17246.48800000,1951830.54920000,4051
1647993600000,2022-03-23 00:00:00,LTC/EUR,111.50000000,113.00000000,107.80000000,111.40000000,12614.69300000,1388756.52180000,3561
1647907200000,2022-03-22 00:00:00,LTC/EUR,105.40000000,112.50000000,105.00000000,111.50000000,21908.29100000,2407517.58550000,4848
1647820800000,2022-03-21 00:00:00,LTC/EUR,104.20000000,106.20000000,102.60000000,105.50000000,16297.81100000,1705269.17640000,3913
1647734400000,2022-03-20 00:00:00,LTC/EUR,105.80000000,107.20000000,100.90000000,104.20000000,13612.72000000,1413002.17160000,3611
1647648000000,2022-03-19 00:00:00,LTC/EUR,101.40000000,106.00000000,101.00000000,105.90000000,15220.70000000,1566405.71560000,3630
1647561600000,2022-03-18 00:00:00,LTC/EUR,99.60000000,102.40000000,97.10000000,101.50000000,11364.73000000,1136755.51960000,3631
1647475200000,2022-03-17 00:00:00,LTC/EUR,101.00000000,101.40000000,98.50000000,99.60000000,9174.35100000,913674.36600000,3426
1647388800000,2022-03-16 00:00:00,LTC/EUR,97.60000000,102.30000000,96.50000000,101.10000000,15186.79600000,1498384.31090000,4584
1647302400000,2022-03-15 00:00:00,LTC/EUR,96.60000000,99.30000000,91.00000000,97.50000000,18217.55300000,1742559.17440000,5901
1647216000000,2022-03-14 00:00:00,LTC/EUR,93.30000000,97.40000000,92.60000000,96.60000000,17756.75600000,1686116.87190000,6777
1647129600000,2022-03-13 00:00:00,LTC/EUR,97.00000000,98.60000000,93.00000000,93.40000000,11710.16500000,1127732.05650000,5198
1647043200000,2022-03-12 00:00:00,LTC/EUR,96.00000000,99.00000000,95.90000000,96.80000000,8989.74400000,873922.21510000,4025
1646956800000,2022-03-11 00:00:00,LTC/EUR,93.40000000,97.10000000,90.70000000,96.10000000,14051.68800000,1324878.87750000,4764
1646870400000,2022-03-10 00:00:00,LTC/EUR,96.70000000,96.90000000,90.10000000,93.30000000,13725.41100000,1272998.91080000,4485
1646784000000,2022-03-09 00:00:00,LTC/EUR,92.50000000,98.90000000,92.20000000,96.60000000,11135.45400000,1079502.01260000,3850
1646697600000,2022-03-08 00:00:00,LTC/EUR,90.70000000,93.80000000,90.20000000,92.50000000,11894.04900000,1096591.12180000,3376
1646611200000,2022-03-07 00:00:00,LTC/EUR,93.00000000,95.80000000,88.90000000,90.90000000,13722.14500000,1266585.73400000,3702
1646524800000,2022-03-06 00:00:00,LTC/EUR,96.20000000,96.90000000,92.70000000,93.00000000,7239.51100000,685852.97870000,2564
1646438400000,2022-03-05 00:00:00,LTC/EUR,92.50000000,96.60000000,91.20000000,95.90000000,7207.38300000,678798.32740000,2811
1646352000000,2022-03-04 00:00:00,LTC/EUR,101.00000000,101.90000000,90.90000000,92.60000000,12276.39100000,1181800.39660000,4134
1646265600000,2022-03-03 00:00:00,LTC/EUR,99.30000000,102.00000000,97.90000000,101.10000000,12646.32200000,1265960.92440000,4067
1646179200000,2022-03-02 00:00:00,LTC/EUR,101.10000000,103.20000000,98.40000000,99.30000000,11756.81900000,1182553.36490000,4010
