https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLN,Volume USDT
1660586400,2022-08-15 18:00:00,MLN/USDT,28.638,28.759,28.638,28.691,4.717,135.5019139
1660582800,2022-08-15 17:00:00,MLN/USDT,28.799,28.799,28.799,28.799,0.2536,7.3034264
1660579200,2022-08-15 16:00:00,MLN/USDT,28.668,28.782,28.668,28.687,45.8503,1314.580501
1660575600,2022-08-15 15:00:00,MLN/USDT,28.588,28.669,28.588,28.669,0.6071,17.3727124
1660572000,2022-08-15 14:00:00,MLN/USDT,28.388,28.63,28.388,28.589,17.4441,498.5021848
1660568400,2022-08-15 13:00:00,MLN/USDT,28.356,28.356,28.29,28.29,3.361,95.0873562
1660564800,2022-08-15 12:00:00,MLN/USDT,28.32,28.32,28.267,28.267,0.8987,25.4449836
1660561200,2022-08-15 11:00:00,MLN/USDT,28.388,28.388,28.334,28.355,7.8131,221.5388838
1660557600,2022-08-15 10:00:00,MLN/USDT,28.388,28.628,28.388,28.43,2.9606,84.2139532
1660554000,2022-08-15 09:00:00,MLN/USDT,28.335,28.388,28.186,28.241,6.9945,198.1737596
1660550400,2022-08-15 08:00:00,MLN/USDT,28.409,28.409,28.071,28.32,25.0835,708.4861923
1660546800,2022-08-15 07:00:00,MLN/USDT,28.437,28.437,28.437,28.437,0.1724,4.9025388
1660543200,2022-08-15 06:00:00,MLN/USDT,29.002,29.002,28.44,28.44,12.2004,351.686947
1660539600,2022-08-15 05:00:00,MLN/USDT,29.127,29.127,29.127,29.127,0,0
1660536000,2022-08-15 04:00:00,MLN/USDT,29.127,29.127,29.127,29.127,0.1022,2.9767794
1660532400,2022-08-15 03:00:00,MLN/USDT,29.235,29.235,29.114,29.114,1.0484,30.5611526
1660528800,2022-08-15 02:00:00,MLN/USDT,28.993,29.415,28.993,29.415,8.819,256.5186774
1660525200,2022-08-15 01:00:00,MLN/USDT,28.872,28.96,28.872,28.96,0.3298,9.5498816
1660521600,2022-08-15 00:00:00,MLN/USDT,28.737,28.839,28.737,28.766,204.9138,5893.3297107
1660518000,2022-08-14 23:00:00,MLN/USDT,28.696,28.696,28.695,28.695,0.5928,17.010986
1660514400,2022-08-14 22:00:00,MLN/USDT,28.63,28.63,28.63,28.63,0.0059,0.168917
1660510800,2022-08-14 21:00:00,MLN/USDT,28.914,29.039,28.638,28.638,28.805,829.1278595
1660507200,2022-08-14 20:00:00,MLN/USDT,28.922,29.03,28.919,29.03,0.0651,1.8880636
1660503600,2022-08-14 19:00:00,MLN/USDT,28.993,28.993,28.951,28.951,4.1981,121.6481749
1660500000,2022-08-14 18:00:00,MLN/USDT,29.001,29.131,29,29.131,2.5373,73.6337586
1660496400,2022-08-14 17:00:00,MLN/USDT,29.429,29.429,29.001,29.001,17.849,521.7578484
1660492800,2022-08-14 16:00:00,MLN/USDT,30.459,31.04,29.429,29.429,271.4078,8202.9237889
1660489200,2022-08-14 15:00:00,MLN/USDT,30.479,30.713,30.459,30.459,64.4591,1976.9190886
1660485600,2022-08-14 14:00:00,MLN/USDT,29.811,31.158,29.811,30.56,154.6723,4741.5179957
1660482000,2022-08-14 13:00:00,MLN/USDT,29.598,29.811,29.422,29.811,22.8293,675.4509227
1660478400,2022-08-14 12:00:00,MLN/USDT,29.74,29.74,29.74,29.74,1.7276,51.378824
1660474800,2022-08-14 11:00:00,MLN/USDT,29.785,29.785,29.585,29.74,4.0727,120.903256
1660471200,2022-08-14 10:00:00,MLN/USDT,29.973,29.973,29.785,29.94,7.4651,222.6080725
1660467600,2022-08-14 09:00:00,MLN/USDT,30.08,30.08,29.991,30.039,0.6781,20.3749069
1660464000,2022-08-14 08:00:00,MLN/USDT,30.238,30.238,30.135,30.135,0.7092,21.3720922
1660460400,2022-08-14 07:00:00,MLN/USDT,30.022,30.339,30.022,30.143,15.8797,480.5454554
1660456800,2022-08-14 06:00:00,MLN/USDT,29.937,29.973,29.937,29.973,17.7992,533.4781773
1660453200,2022-08-14 05:00:00,MLN/USDT,29.918,29.973,29.897,29.897,0.5948,17.7965133
1660449600,2022-08-14 04:00:00,MLN/USDT,29.801,29.801,29.801,29.801,0,0
1660446000,2022-08-14 03:00:00,MLN/USDT,29.801,29.801,29.801,29.801,0,0
1660442400,2022-08-14 02:00:00,MLN/USDT,29.801,29.801,29.801,29.801,0,0
1660438800,2022-08-14 01:00:00,MLN/USDT,29.811,29.84,29.801,29.801,0.9182,27.3721029
1660435200,2022-08-14 00:00:00,MLN/USDT,29.64,29.76,29.64,29.76,1.9878,58.9574432
1660431600,2022-08-13 23:00:00,MLN/USDT,29.598,29.649,29.598,29.649,2.1123,62.6074181
1660428000,2022-08-13 22:00:00,MLN/USDT,29.785,29.785,29.463,29.463,42.0721,1243.967086
1660424400,2022-08-13 21:00:00,MLN/USDT,29.742,29.84,29.702,29.84,23.3279,693.640312
1660420800,2022-08-13 20:00:00,MLN/USDT,29.649,29.916,29.649,29.916,12.757,379.4985397
1660417200,2022-08-13 19:00:00,MLN/USDT,29.84,29.84,29.649,29.649,1.1546,34.3866268
1660413600,2022-08-13 18:00:00,MLN/USDT,29.955,30.039,29.889,29.889,3.6223,108.4772827
1660410000,2022-08-13 17:00:00,MLN/USDT,29.717,29.939,29.717,29.892,3.8679,115.4530617
1660406400,2022-08-13 16:00:00,MLN/USDT,29.732,29.74,29.584,29.588,11.6311,344.6521802
1660402800,2022-08-13 15:00:00,MLN/USDT,29.732,29.732,29.732,29.732,0.0128,0.3805696
1660399200,2022-08-13 14:00:00,MLN/USDT,29.739,29.739,29.739,29.739,0,0
1660395600,2022-08-13 13:00:00,MLN/USDT,29.739,29.739,29.732,29.739,1.0504,31.237756
1660392000,2022-08-13 12:00:00,MLN/USDT,29.743,29.743,29.741,29.741,24.0771,716.0791497
1660388400,2022-08-13 11:00:00,MLN/USDT,29.919,29.92,29.84,29.84,24.1238,721.7570109
1660384800,2022-08-13 10:00:00,MLN/USDT,29.886,29.886,29.732,29.732,17.7229,527.3410374
1660381200,2022-08-13 09:00:00,MLN/USDT,29.827,30.063,29.827,29.984,30.7243,919.3594666
1660377600,2022-08-13 08:00:00,MLN/USDT,29.921,29.921,29.84,29.84,10.6228,317.6292946
1660374000,2022-08-13 07:00:00,MLN/USDT,30.136,30.136,29.963,29.963,11.3782,341.3149325
1660370400,2022-08-13 06:00:00,MLN/USDT,30.118,30.322,30.118,30.239,77.2159,2330.3256903
1660366800,2022-08-13 05:00:00,MLN/USDT,30.076,30.185,30.031,30.118,3.137,94.496277
1660363200,2022-08-13 04:00:00,MLN/USDT,30.135,30.135,30.075,30.075,15.2478,458.6635257
1660359600,2022-08-13 03:00:00,MLN/USDT,30.355,30.355,30.16,30.16,35.5171,1075.8427337
1660356000,2022-08-13 02:00:00,MLN/USDT,30.357,30.42,30.321,30.42,15.597,472.92588
1660352400,2022-08-13 01:00:00,MLN/USDT,30.414,30.414,30.414,30.414,0.0472,1.4355408
1660348800,2022-08-13 00:00:00,MLN/USDT,31.2,31.2,30.302,30.302,40.0176,1226.3179568
1660345200,2022-08-12 23:00:00,MLN/USDT,31.42,31.57,31.15,31.36,22.4252,701.8536351
1660341600,2022-08-12 22:00:00,MLN/USDT,31.591,32.924,31.049,31.52,324.3266,10314.7244879
1660338000,2022-08-12 21:00:00,MLN/USDT,31.457,33.44,30.773,31.591,362.2925,11433.5578949
1660334400,2022-08-12 20:00:00,MLN/USDT,30.805,34.185,30.805,31.5,3174.37061588,103357.32998910077
1660330800,2022-08-12 19:00:00,MLN/USDT,30.72,30.856,30.72,30.856,7.8778,242.3363342
1660327200,2022-08-12 18:00:00,MLN/USDT,30.438,31,30.297,30.773,70.1973,2170.2905756
1660323600,2022-08-12 17:00:00,MLN/USDT,30.4,30.451,30.368,30.451,1.257,38.2423268
1660320000,2022-08-12 16:00:00,MLN/USDT,29.92,31,29.87,30.56,589.0152,18225.1029766
1660316400,2022-08-12 15:00:00,MLN/USDT,29.829,29.92,29.829,29.92,0.0916,2.733919
1660312800,2022-08-12 14:00:00,MLN/USDT,29.668,29.84,29.667,29.84,16.2058,480.9886534
1660309200,2022-08-12 13:00:00,MLN/USDT,29.969,29.969,29.611,29.611,5.9866,178.0138484
1660305600,2022-08-12 12:00:00,MLN/USDT,29.477,30.222,29.477,29.973,22.2426,665.5336174
1660302000,2022-08-12 11:00:00,MLN/USDT,29.223,29.44,29.198,29.44,4.6392,135.6899562
1660298400,2022-08-12 10:00:00,MLN/USDT,29.44,29.44,29.223,29.328,5.4781,160.7908177
1660294800,2022-08-12 09:00:00,MLN/USDT,29.487,29.494,29.47,29.47,0.936,27.5912572
1660291200,2022-08-12 08:00:00,MLN/USDT,30.459,30.459,29.487,29.487,17.5086,524.7977148
1660287600,2022-08-12 07:00:00,MLN/USDT,29.113,30.621,29.113,30.621,77.3525,2304.3665762
1660284000,2022-08-12 06:00:00,MLN/USDT,29.052,29.052,29.001,29.001,3.6631,106.4168775
1660280400,2022-08-12 05:00:00,MLN/USDT,29.2,29.224,29.2,29.224,2.4842,72.5906824
1660276800,2022-08-12 04:00:00,MLN/USDT,28.993,29.2,28.963,29.053,0.7031,20.5038655
1660273200,2022-08-12 03:00:00,MLN/USDT,29.121,29.121,29.121,29.121,1.7172,50.0065812
1660269600,2022-08-12 02:00:00,MLN/USDT,28.993,29.163,28.955,29.163,1.6366,47.5388745
1660266000,2022-08-12 01:00:00,MLN/USDT,28.993,29.12,28.993,29.12,0.7873,22.8404834
1660262400,2022-08-12 00:00:00,MLN/USDT,28.8,28.8,28.8,28.8,0.0048,0.13824
1660258800,2022-08-11 23:00:00,MLN/USDT,29.001,29.001,28.839,28.926,10.5083,304.2208524
1660255200,2022-08-11 22:00:00,MLN/USDT,29.078,29.082,29.029,29.082,2.3629,68.7099653
1660251600,2022-08-11 21:00:00,MLN/USDT,29.12,29.12,29.002,29.002,4.5562,132.3084153
1660248000,2022-08-11 20:00:00,MLN/USDT,29.153,29.153,29.153,29.153,1.9332,56.3585796
1660244400,2022-08-11 19:00:00,MLN/USDT,29.12,29.314,29.12,29.314,0.1567,4.5747828
1660240800,2022-08-11 18:00:00,MLN/USDT,29.235,29.235,29.163,29.204,22.3911,653.0696949
1660237200,2022-08-11 17:00:00,MLN/USDT,29.325,29.4,29.264,29.4,10.9918,322.868073
1660233600,2022-08-11 16:00:00,MLN/USDT,29.147,29.325,29.147,29.325,5.4872,160.1422354
1660230000,2022-08-11 15:00:00,MLN/USDT,29.192,29.192,29.136,29.136,4.4629,130.1771088
1660226400,2022-08-11 14:00:00,MLN/USDT,29.12,29.189,29.084,29.189,2.6271,76.6057743
1660222800,2022-08-11 13:00:00,MLN/USDT,29.235,29.318,29.154,29.154,7.8126,227.8976058
1660219200,2022-08-11 12:00:00,MLN/USDT,29.43,29.43,29.253,29.253,9.5005,278.1101666
1660215600,2022-08-11 11:00:00,MLN/USDT,29.456,29.559,29.453,29.559,1.0232,30.1908488
1660212000,2022-08-11 10:00:00,MLN/USDT,29.422,29.487,29.282,29.456,1.7709,52.0983467
1660208400,2022-08-11 09:00:00,MLN/USDT,29.235,29.439,29.235,29.422,33.1118,970.7966525
1660204800,2022-08-11 08:00:00,MLN/USDT,28.96,29.24,28.96,29.066,8.72,254.1345795
1660201200,2022-08-11 07:00:00,MLN/USDT,29.235,29.4,28.96,28.96,10.5174,306.0161239
1660197600,2022-08-11 06:00:00,MLN/USDT,29.155,29.219,29.099,29.219,1.9686,57.3171134
1660194000,2022-08-11 05:00:00,MLN/USDT,29.356,29.526,29.114,29.12,8.6898,254.262958
1660190400,2022-08-11 04:00:00,MLN/USDT,29.641,29.718,29.325,29.477,4.4072,129.6880577
1660186800,2022-08-11 03:00:00,MLN/USDT,29.678,29.76,29.556,29.556,3.2301,95.653257
1660183200,2022-08-11 02:00:00,MLN/USDT,30.005,30.005,29.711,29.711,4.5692,136.2461294
1660179600,2022-08-11 01:00:00,MLN/USDT,30.24,30.24,30,30.068,44.9001,1348.2258944
1660176000,2022-08-11 00:00:00,MLN/USDT,29.952,30.828,29.887,30.08,61.0464,1852.4014219
1660172400,2022-08-10 23:00:00,MLN/USDT,29.352,29.92,29.352,29.92,31.7456,942.7592512
1660168800,2022-08-10 22:00:00,MLN/USDT,29.295,29.422,29.295,29.422,1.2244,35.9551199
1660165200,2022-08-10 21:00:00,MLN/USDT,29.152,29.44,29.152,29.321,7.239,212.3672567
1660161600,2022-08-10 20:00:00,MLN/USDT,29.12,29.2,29.101,29.2,1.9375,56.5099354
1660158000,2022-08-10 19:00:00,MLN/USDT,29.114,29.115,29.114,29.115,0.0479,1.3945957
1660154400,2022-08-10 18:00:00,MLN/USDT,29.162,29.162,28.951,28.951,17.9834,521.8617627
1660150800,2022-08-10 17:00:00,MLN/USDT,29.114,29.114,29,29,4.604,133.6934268
1660147200,2022-08-10 16:00:00,MLN/USDT,29.28,29.308,29.12,29.12,1.1245,32.7919698
1660143600,2022-08-10 15:00:00,MLN/USDT,29.46,29.487,29.325,29.399,42.7348,1254.5553623
1660140000,2022-08-10 14:00:00,MLN/USDT,28.975,30.022,28.967,29.28,223.9775,6589.8905068
1660136400,2022-08-10 13:00:00,MLN/USDT,28.515,29.28,28.169,28.993,339.3214,9688.4947891
1660132800,2022-08-10 12:00:00,MLN/USDT,27.904,28.515,27.904,28.515,20.7166,585.3255891
1660129200,2022-08-10 11:00:00,MLN/USDT,27.8,27.891,27.782,27.891,5.1171,142.6658371
1660125600,2022-08-10 10:00:00,MLN/USDT,27.904,27.904,27.662,27.783,4.4034,122.2800255
1660122000,2022-08-10 09:00:00,MLN/USDT,28.32,28.32,27.971,28.052,19.8064,555.6945635
1660118400,2022-08-10 08:00:00,MLN/USDT,27.057,28.839,27.057,28.414,108.4936,3050.475657
1660114800,2022-08-10 07:00:00,MLN/USDT,27.057,27.057,27.057,27.057,0,0
1660111200,2022-08-10 06:00:00,MLN/USDT,27.057,27.057,26.977,27.057,0.0892,2.4071964
1660107600,2022-08-10 05:00:00,MLN/USDT,27.177,27.177,26.896,27.036,0.8377,22.5500475
1660104000,2022-08-10 04:00:00,MLN/USDT,27.024,27.141,27.023,27.141,74.8899,2024.0288149
1660100400,2022-08-10 03:00:00,MLN/USDT,27.024,27.024,27.024,27.024,0,0
1660096800,2022-08-10 02:00:00,MLN/USDT,27.024,27.024,27.024,27.024,0.0216,0.5837184
1660093200,2022-08-10 01:00:00,MLN/USDT,26.897,27.057,26.893,27.057,10.0441,270.4095822
1660089600,2022-08-10 00:00:00,MLN/USDT,27.172,27.172,26.936,26.936,21.2169,574.6596607
1660086000,2022-08-09 23:00:00,MLN/USDT,27.218,27.24,27.218,27.227,0.8257,22.4832225
1660082400,2022-08-09 22:00:00,MLN/USDT,27.121,27.219,27.113,27.119,7.2292,196.0600512
1660078800,2022-08-09 21:00:00,MLN/USDT,27.057,27.178,27.057,27.172,0.4994,13.5171496
1660075200,2022-08-09 20:00:00,MLN/USDT,27.016,27.057,27.016,27.057,0.754,20.383549
1660071600,2022-08-09 19:00:00,MLN/USDT,27.188,27.188,26.817,26.912,4.612,124.4674854
1660068000,2022-08-09 18:00:00,MLN/USDT,27.431,27.431,27.178,27.178,5.3085,145.3800142
1660064400,2022-08-09 17:00:00,MLN/USDT,27.431,27.461,27.395,27.461,5.2127,142.9724475
1660060800,2022-08-09 16:00:00,MLN/USDT,27.674,27.674,27.431,27.431,0.7826,21.5501452
1660057200,2022-08-09 15:00:00,MLN/USDT,27.601,27.601,27.601,27.601,0,0
1660053600,2022-08-09 14:00:00,MLN/USDT,27.599,27.619,27.599,27.601,31.2374,862.1268375
1660050000,2022-08-09 13:00:00,MLN/USDT,27.599,27.783,27.599,27.599,29.0812,802.6964001
1660046400,2022-08-09 12:00:00,MLN/USDT,27.541,27.599,27.472,27.599,0.7591,20.9357334
1660042800,2022-08-09 11:00:00,MLN/USDT,27.684,27.686,27.542,27.542,1.6036,44.213302
1660039200,2022-08-09 10:00:00,MLN/USDT,27.756,27.893,27.557,27.685,6.6885,185.0127104
1660035600,2022-08-09 09:00:00,MLN/USDT,28.388,28.388,27.753,27.753,25.4746,714.3177157
1660032000,2022-08-09 08:00:00,MLN/USDT,28.388,28.388,28.388,28.388,0.01,0.28388
1660028400,2022-08-09 07:00:00,MLN/USDT,28.509,28.515,28.454,28.454,0.085,2.419599
1660024800,2022-08-09 06:00:00,MLN/USDT,28.508,28.508,28.508,28.508,0,0
1660021200,2022-08-09 05:00:00,MLN/USDT,28.44,28.518,28.353,28.508,5.1728,146.8341432
1660017600,2022-08-09 04:00:00,MLN/USDT,28.687,28.732,28.468,28.518,8.5369,243.4762122
1660014000,2022-08-09 03:00:00,MLN/USDT,28.64,28.682,28.515,28.682,7.9817,227.7234436
1660010400,2022-08-09 02:00:00,MLN/USDT,28.66,28.66,28.66,28.66,0,0
1660006800,2022-08-09 01:00:00,MLN/USDT,28.66,28.66,28.66,28.66,0,0
1660003200,2022-08-09 00:00:00,MLN/USDT,28.758,28.758,28.66,28.66,0.0144,0.4134438
1659999600,2022-08-08 23:00:00,MLN/USDT,28.751,28.818,28.751,28.758,1.4092,40.560952
1659996000,2022-08-08 22:00:00,MLN/USDT,28.581,28.581,28.581,28.581,0.0057,0.1629117
1659992400,2022-08-08 21:00:00,MLN/USDT,28.552,28.552,28.552,28.552,0,0
1659988800,2022-08-08 20:00:00,MLN/USDT,28.552,28.552,28.552,28.552,0.04,1.14208
1659985200,2022-08-08 19:00:00,MLN/USDT,28.652,28.653,28.546,28.546,0.7912,22.6645974
1659981600,2022-08-08 18:00:00,MLN/USDT,28.653,28.751,28.653,28.751,5.23,149.9893716
1659978000,2022-08-08 17:00:00,MLN/USDT,28.652,28.653,28.652,28.653,0.6757,19.3607962
1659974400,2022-08-08 16:00:00,MLN/USDT,28.653,28.653,28.653,28.653,3.4865,99.8986845
1659970800,2022-08-08 15:00:00,MLN/USDT,29.043,29.043,28.652,28.652,4.8656,139.9964073
1659967200,2022-08-08 14:00:00,MLN/USDT,29.3,29.84,28.746,29.109,84.6042,2463.8202322
1659963600,2022-08-08 13:00:00,MLN/USDT,28.848,29.297,28.848,29.208,26.9251,784.6408678
1659960000,2022-08-08 12:00:00,MLN/USDT,28.746,28.948,28.725,28.945,7.1889,206.9389121
1659956400,2022-08-08 11:00:00,MLN/USDT,28.63,28.725,28.57,28.725,0.0829,2.3711725
1659952800,2022-08-08 10:00:00,MLN/USDT,28.798,28.798,28.798,28.798,0,0
1659949200,2022-08-08 09:00:00,MLN/USDT,28.751,28.798,28.663,28.798,3.5462,101.825162
1659945600,2022-08-08 08:00:00,MLN/USDT,28.64,28.749,28.553,28.749,3.4233,98.2633532
1659942000,2022-08-08 07:00:00,MLN/USDT,28.627,28.627,28.627,28.627,0.0499,1.4284873
1659938400,2022-08-08 06:00:00,MLN/USDT,28.515,28.64,28.515,28.64,0.7714,22.0050555
1659934800,2022-08-08 05:00:00,MLN/USDT,28.515,28.515,28.513,28.513,0.0969,2.7629179
1659931200,2022-08-08 04:00:00,MLN/USDT,28.509,28.511,28.507,28.507,0.0905,2.5799367
1659927600,2022-08-08 03:00:00,MLN/USDT,28.48,28.486,28.48,28.486,0.9374,26.7010358
1659924000,2022-08-08 02:00:00,MLN/USDT,28.388,28.388,28.388,28.388,0,0
1659920400,2022-08-08 01:00:00,MLN/USDT,28.254,28.388,28.254,28.388,3.2532,92.0280592
1659916800,2022-08-08 00:00:00,MLN/USDT,28.332,28.332,28.191,28.191,2.0171,56.8873561
1659913200,2022-08-07 23:00:00,MLN/USDT,28.267,28.267,28.191,28.25,0.3944,11.1256215
1659909600,2022-08-07 22:00:00,MLN/USDT,28.354,28.354,28.346,28.346,0.4491,12.7302534
1659906000,2022-08-07 21:00:00,MLN/USDT,28.267,28.48,28.254,28.354,0.3402,9.6727002
1659902400,2022-08-07 20:00:00,MLN/USDT,28.32,28.334,28.32,28.334,1.6172,45.8084644
1659898800,2022-08-07 19:00:00,MLN/USDT,28.311,28.513,28.311,28.32,1.7856,50.8054938
1659895200,2022-08-07 18:00:00,MLN/USDT,28.268,28.268,28.268,28.268,0.0095,0.268546
1659891600,2022-08-07 17:00:00,MLN/USDT,28.36,28.474,28.262,28.405,58.1106,1653.4305183
1659888000,2022-08-07 16:00:00,MLN/USDT,28.192,28.192,28.192,28.192,1.0649,30.0216608
1659884400,2022-08-07 15:00:00,MLN/USDT,28.191,28.35,28.191,28.35,0.4787,13.569555
1659880800,2022-08-07 14:00:00,MLN/USDT,28.191,28.35,28.191,28.35,2.4128,68.4012105
1659877200,2022-08-07 13:00:00,MLN/USDT,28.154,28.353,28.154,28.353,12.0722,341.1745316
1659873600,2022-08-07 12:00:00,MLN/USDT,28.123,28.252,28.123,28.252,6.2967,177.2421053
1659870000,2022-08-07 11:00:00,MLN/USDT,28.143,28.143,27.968,27.968,0.9306,26.0413092
1659866400,2022-08-07 10:00:00,MLN/USDT,28.151,28.151,27.964,27.964,1.0082,28.2621723
1659862800,2022-08-07 09:00:00,MLN/USDT,28,28.152,27.87,28.152,108.8965,3039.8145632
1659859200,2022-08-07 08:00:00,MLN/USDT,28.026,28.062,28,28.003,0.1065,2.9832005
1659855600,2022-08-07 07:00:00,MLN/USDT,28.219,28.227,28.012,28.191,9.0901,255.2496888
1659852000,2022-08-07 06:00:00,MLN/USDT,28.15,28.151,28.15,28.151,1.7761,49.9984111
1659848400,2022-08-07 05:00:00,MLN/USDT,28.059,28.218,28.059,28.218,0.5111,14.4204549
1659844800,2022-08-07 04:00:00,MLN/USDT,28.056,28.056,28.056,28.056,0.0146,0.4096176
1659841200,2022-08-07 03:00:00,MLN/USDT,28.129,28.152,28.029,28.152,0.1311,3.6876651
1659837600,2022-08-07 02:00:00,MLN/USDT,28.044,28.044,28.029,28.029,0.0122,0.3421233
1659834000,2022-08-07 01:00:00,MLN/USDT,28.146,28.146,28.146,28.146,0,0
1659830400,2022-08-07 00:00:00,MLN/USDT,28.175,28.175,28.146,28.146,49.1583,1384.7815203
1659826800,2022-08-06 23:00:00,MLN/USDT,28.175,28.178,28.17,28.17,13.1294,369.925261
1659823200,2022-08-06 22:00:00,MLN/USDT,28.267,28.353,28.166,28.353,12.421,350.1722375
1659819600,2022-08-06 21:00:00,MLN/USDT,28.395,28.395,28.069,28.069,126.0592,3548.2754684
1659816000,2022-08-06 20:00:00,MLN/USDT,28.4,28.401,28.4,28.4,68.1276,1934.8379398
1659812400,2022-08-06 19:00:00,MLN/USDT,28.409,28.6,28.4,28.401,51.9087,1474.4337981
1659808800,2022-08-06 18:00:00,MLN/USDT,28.63,28.63,28.409,28.409,3.0713,87.4082907
1659805200,2022-08-06 17:00:00,MLN/USDT,28.486,28.778,28.146,28.653,56.7426,1619.6698851
1659801600,2022-08-06 16:00:00,MLN/USDT,29.355,29.6,28.509,28.509,98.2218,2869.418888
1659798000,2022-08-06 15:00:00,MLN/USDT,28.753,29.421,28.753,29.352,65.19,1904.7520523
1659794400,2022-08-06 14:00:00,MLN/USDT,28.658,29.209,28.653,28.711,41.9655,1212.2616407
1659790800,2022-08-06 13:00:00,MLN/USDT,28.652,28.652,28.48,28.652,3.7408,106.9061139
1659787200,2022-08-06 12:00:00,MLN/USDT,28.056,29.375,28.056,28.751,94.6529,2739.4519988
1659783600,2022-08-06 11:00:00,MLN/USDT,28.191,28.191,28.191,28.191,0.0416,1.1727456
1659780000,2022-08-06 10:00:00,MLN/USDT,28.182,28.182,28.09,28.09,0.0892,2.5073208
1659776400,2022-08-06 09:00:00,MLN/USDT,28.191,28.191,28.191,28.191,0.1488,4.1948208
1659772800,2022-08-06 08:00:00,MLN/USDT,28.146,28.191,28.146,28.191,0.0278,0.7831338
1659769200,2022-08-06 07:00:00,MLN/USDT,28.31,28.31,28.025,28.025,4.2593,119.7194891
1659765600,2022-08-06 06:00:00,MLN/USDT,28.347,28.47,28.154,28.47,42.2927,1200.3600013
1659762000,2022-08-06 05:00:00,MLN/USDT,28.388,28.388,28.219,28.219,1.096,31.0376013
1659758400,2022-08-06 04:00:00,MLN/USDT,28.415,28.51,28.415,28.47,64.7825,1844.2488735
1659754800,2022-08-06 03:00:00,MLN/USDT,28.41,28.41,28.41,28.41,0.3028,8.602548
1659751200,2022-08-06 02:00:00,MLN/USDT,28.448,28.448,28.269,28.269,1.9704,55.9562866
1659747600,2022-08-06 01:00:00,MLN/USDT,28.448,28.448,28.448,28.448,0.0249,0.7083552
1659744000,2022-08-06 00:00:00,MLN/USDT,28.451,28.486,28.156,28.486,13.4297,380.4628852
1659740400,2022-08-05 23:00:00,MLN/USDT,28.415,28.486,28.353,28.453,22.4157,637.7680892
1659736800,2022-08-05 22:00:00,MLN/USDT,28.626,28.626,28.3,28.353,15.3204,435.3761162
1659733200,2022-08-05 21:00:00,MLN/USDT,27.906,28.854,27.906,28.626,111.0343,3159.1113176
1659729600,2022-08-05 20:00:00,MLN/USDT,27.49,29.487,27.49,27.988,404.6098,11484.498807
1659726000,2022-08-05 19:00:00,MLN/USDT,27.355,27.49,27.355,27.49,0.9229,25.3669412
1659722400,2022-08-05 18:00:00,MLN/USDT,27.219,27.255,27.219,27.255,0.009,0.2451294
1659718800,2022-08-05 17:00:00,MLN/USDT,27.357,27.357,27.357,27.357,0.0049,0.1340493
1659715200,2022-08-05 16:00:00,MLN/USDT,27.42,27.42,27.253,27.255,10.2942,280.7620869
1659711600,2022-08-05 15:00:00,MLN/USDT,27.662,27.662,27.49,27.49,1.3775,37.9075304
1659708000,2022-08-05 14:00:00,MLN/USDT,27.488,27.705,27.487,27.705,2.809,77.5293963
1659704400,2022-08-05 13:00:00,MLN/USDT,27.49,27.49,27.255,27.302,7.9957,218.7959339
1659700800,2022-08-05 12:00:00,MLN/USDT,27.555,27.851,27.541,27.551,23.5889,654.8860457
1659697200,2022-08-05 11:00:00,MLN/USDT,27.656,27.656,27.558,27.656,10.1816,280.6390698
1659693600,2022-08-05 10:00:00,MLN/USDT,27.782,27.816,27.456,27.456,4.5398,125.457131
1659690000,2022-08-05 09:00:00,MLN/USDT,27.543,27.733,27.478,27.733,23.9663,660.6325023
1659686400,2022-08-05 08:00:00,MLN/USDT,27.539,27.711,27.539,27.565,6.718,185.8707461
1659682800,2022-08-05 07:00:00,MLN/USDT,27.293,27.541,27.293,27.324,18.3246,504.138023
1659679200,2022-08-05 06:00:00,MLN/USDT,27.376,27.395,27.376,27.395,1.4943,40.9258118
1659675600,2022-08-05 05:00:00,MLN/USDT,27.25,27.25,27.25,27.25,0.1835,5.000375
1659672000,2022-08-05 04:00:00,MLN/USDT,27.241,27.347,27.223,27.347,7.9912,218.0011704
1659668400,2022-08-05 03:00:00,MLN/USDT,27.255,27.255,27.249,27.249,5.3246,145.1200254
1659664800,2022-08-05 02:00:00,MLN/USDT,27.04,27.351,26.956,27.351,4.4613,121.0535986
1659661200,2022-08-05 01:00:00,MLN/USDT,26.885,26.992,26.844,26.958,37.1686,998.3273589
1659657600,2022-08-05 00:00:00,MLN/USDT,26.893,26.893,26.87,26.87,20.3981,548.1859561
1659654000,2022-08-04 23:00:00,MLN/USDT,26.749,26.936,26.749,26.882,3.631,97.3494698
1659650400,2022-08-04 22:00:00,MLN/USDT,26.66,26.66,26.66,26.66,0.0086,0.229276
1659646800,2022-08-04 21:00:00,MLN/USDT,26.733,26.733,26.733,26.733,0,0
1659643200,2022-08-04 20:00:00,MLN/USDT,26.733,26.733,26.733,26.733,0,0
1659639600,2022-08-04 19:00:00,MLN/USDT,26.733,26.733,26.658,26.733,0.7098,18.9747834
1659636000,2022-08-04 18:00:00,MLN/USDT,26.569,26.694,26.546,26.694,0.8908,23.6505922
1659632400,2022-08-04 17:00:00,MLN/USDT,26.694,26.695,26.494,26.494,5.6477,150.5840575
