https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1663372800000,2022-09-17 00:00:00,ETH/EUR,1432.2,1432.2,1432.2,1432.2,0.0,0.0
1663369200000,2022-09-16 23:00:00,ETH/EUR,1432.2,1432.2,1432.2,1432.2,0.0,0.0
1663365600000,2022-09-16 22:00:00,ETH/EUR,1440.95,1440.95,1432.2,1432.2,4.871559,6977.0467998
1663362000000,2022-09-16 21:00:00,ETH/EUR,1427.87,1440.95,1427.87,1440.95,2.0478,2950.77741
1663358400000,2022-09-16 20:00:00,ETH/EUR,1434.15,1434.15,1427.87,1427.87,0.343192,490.03356103999994
1663354800000,2022-09-16 19:00:00,ETH/EUR,1429.66,1434.15,1429.66,1434.15,0.031707,45.472594050000005
1663351200000,2022-09-16 18:00:00,ETH/EUR,1423.81,1440.0,1421.07,1429.66,0.206879,295.76663114
1663347600000,2022-09-16 17:00:00,ETH/EUR,1430.39,1430.39,1423.81,1423.81,5.164295,7352.974863949999
1663344000000,2022-09-16 16:00:00,ETH/EUR,1445.31,1504.99,1404.28,1430.39,0.226985,324.67707415
1663340400000,2022-09-16 15:00:00,ETH/EUR,1442.74,1445.31,1404.28,1445.31,0.532919,770.23315989
1663336800000,2022-09-16 14:00:00,ETH/EUR,1450.0,1454.1,1431.68,1442.74,6.314958,9110.84250492
1663333200000,2022-09-16 13:00:00,ETH/EUR,1464.59,1466.45,1450.0,1450.0,2.490213,3610.80885
1663329600000,2022-09-16 12:00:00,ETH/EUR,1482.84,1482.84,1460.6,1464.59,0.072539,106.23989401
1663326000000,2022-09-16 11:00:00,ETH/EUR,1476.97,1483.22,1471.49,1482.84,1.368765,2029.6594925999998
1663322400000,2022-09-16 10:00:00,ETH/EUR,1468.58,1476.97,1468.58,1476.97,0.001,1.4769700000000001
1663318800000,2022-09-16 09:00:00,ETH/EUR,1460.83,1468.58,1460.83,1468.58,0.724098,1063.39584084
1663315200000,2022-09-16 08:00:00,ETH/EUR,1477.24,1477.24,1459.99,1460.83,3.754674,5484.94041942
1663311600000,2022-09-16 07:00:00,ETH/EUR,1475.67,1477.24,1474.72,1477.24,2.259999,3338.5609227600003
1663308000000,2022-09-16 06:00:00,ETH/EUR,1475.91,1475.91,1472.79,1475.67,0.870626,1284.75666942
1663304400000,2022-09-16 05:00:00,ETH/EUR,1475.91,1475.91,1475.91,1475.91,0.027101,39.99863691
1663300800000,2022-09-16 04:00:00,ETH/EUR,1467.04,1478.32,1467.04,1475.91,3.429938,5062.27979358
1663297200000,2022-09-16 03:00:00,ETH/EUR,1473.25,1473.25,1466.35,1467.04,0.188647,276.75269488
1663293600000,2022-09-16 02:00:00,ETH/EUR,1473.25,1473.25,1473.25,1473.25,0.0,0.0
1663290000000,2022-09-16 01:00:00,ETH/EUR,1475.94,1475.94,1472.9,1473.25,3.323698,4896.6380785
1663286400000,2022-09-16 00:00:00,ETH/EUR,1473.75,1475.94,1450.0,1475.94,11.433604,16875.313487760002
1663282800000,2022-09-15 23:00:00,ETH/EUR,1473.55,1473.75,1473.55,1473.75,0.015536,22.896179999999998
1663279200000,2022-09-15 22:00:00,ETH/EUR,1503.82,1503.82,1460.0,1473.55,14.761688,21752.085352399998
1663275600000,2022-09-15 21:00:00,ETH/EUR,1503.82,1503.82,1503.82,1503.82,0.0,0.0
1663272000000,2022-09-15 20:00:00,ETH/EUR,1504.18,1504.18,1503.82,1503.82,3.32,4992.6824
1663268400000,2022-09-15 19:00:00,ETH/EUR,1501.61,1505.11,1497.13,1504.18,7.185633,10808.485445940001
1663264800000,2022-09-15 18:00:00,ETH/EUR,1509.53,1509.53,1500.0,1501.61,0.482337,724.28206257
1663261200000,2022-09-15 17:00:00,ETH/EUR,1508.28,1510.0,1508.28,1509.53,0.363493,548.70358829
1663257600000,2022-09-15 16:00:00,ETH/EUR,1492.13,1508.38,1492.13,1508.28,5.307751,8005.57467828
1663254000000,2022-09-15 15:00:00,ETH/EUR,1498.63,1498.63,1467.27,1492.13,15.327636,22870.82550468
1663250400000,2022-09-15 14:00:00,ETH/EUR,1580.0,1580.0,1493.87,1498.63,2.145104,3214.71720752
1663246800000,2022-09-15 13:00:00,ETH/EUR,1588.98,1589.86,1580.0,1580.0,12.420318,19624.10244
1663243200000,2022-09-15 12:00:00,ETH/EUR,1583.0,1719.76,1583.0,1588.98,2.992432,4754.9145993600005
1663239600000,2022-09-15 11:00:00,ETH/EUR,1587.2,1587.2,1581.92,1583.0,1.949033,3085.319239
1663236000000,2022-09-15 10:00:00,ETH/EUR,1720.62,1720.62,1587.2,1587.2,2.130557,3381.6200704000003
1663232400000,2022-09-15 09:00:00,ETH/EUR,1607.81,1720.62,1600.0,1720.62,0.145827,250.91285274
1663228800000,2022-09-15 08:00:00,ETH/EUR,1663.81,1663.81,1607.81,1607.81,0.006,9.64686
1663225200000,2022-09-15 07:00:00,ETH/EUR,1678.91,1720.62,1663.81,1663.81,0.208144,346.31206864
1663221600000,2022-09-15 06:00:00,ETH/EUR,1600.0,1678.91,1600.0,1678.91,0.025263,42.41430333
1663218000000,2022-09-15 05:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663214400000,2022-09-15 04:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663210800000,2022-09-15 03:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663207200000,2022-09-15 02:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663203600000,2022-09-15 01:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663200000000,2022-09-15 00:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663196400000,2022-09-14 23:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663192800000,2022-09-14 22:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663189200000,2022-09-14 21:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663185600000,2022-09-14 20:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663182000000,2022-09-14 19:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663178400000,2022-09-14 18:00:00,ETH/EUR,1600.0,1600.0,1600.0,1600.0,0.0,0.0
1663174800000,2022-09-14 17:00:00,ETH/EUR,1580.0,1678.91,1550.0,1600.0,0.45989,735.8240000000001
1663171200000,2022-09-14 16:00:00,ETH/EUR,1597.04,1597.04,1580.0,1580.0,0.492256,777.76448
1663167600000,2022-09-14 15:00:00,ETH/EUR,1595.04,1601.8,1595.04,1597.04,3.618762,5779.307664479999
1663164000000,2022-09-14 14:00:00,ETH/EUR,1605.27,1605.48,1595.04,1595.04,7.521076,11996.41706304
1663160400000,2022-09-14 13:00:00,ETH/EUR,1589.64,1610.19,1589.64,1605.27,29.830344,47885.75631288
1663156800000,2022-09-14 12:00:00,ETH/EUR,1601.94,1601.94,1589.64,1589.64,0.165716,263.42878224000003
1663153200000,2022-09-14 11:00:00,ETH/EUR,1597.6,1601.94,1597.6,1601.94,0.029807,47.74902558
1663149600000,2022-09-14 10:00:00,ETH/EUR,1607.01,1607.01,1593.24,1597.6,19.971152,31905.9124352
1663146000000,2022-09-14 09:00:00,ETH/EUR,1593.47,1607.01,1593.47,1607.01,0.075837,121.87081737
1663142400000,2022-09-14 08:00:00,ETH/EUR,1603.66,1608.36,1593.47,1593.47,8.876074,14143.75763678
1663138800000,2022-09-14 07:00:00,ETH/EUR,1618.36,1618.36,1603.66,1603.66,7.493969,12017.778326540001
1663135200000,2022-09-14 06:00:00,ETH/EUR,1617.91,1618.36,1617.76,1618.36,1.937312,3135.2682483199997
1663131600000,2022-09-14 05:00:00,ETH/EUR,1601.73,1621.1,1601.73,1617.91,3.735723,6044.063598930001
1663128000000,2022-09-14 04:00:00,ETH/EUR,1601.73,1601.73,1601.73,1601.73,0.0,0.0
1663124400000,2022-09-14 03:00:00,ETH/EUR,1582.3,1601.73,1582.3,1601.73,7.552803,12097.55114919
1663120800000,2022-09-14 02:00:00,ETH/EUR,1582.3,1582.3,1582.3,1582.3,0.0,0.0
1663117200000,2022-09-14 01:00:00,ETH/EUR,1574.81,1582.3,1574.81,1582.3,17.571533,27803.436665899997
1663113600000,2022-09-14 00:00:00,ETH/EUR,1580.3,1580.3,1562.4,1574.81,12.03881,18958.8383761
1663110000000,2022-09-13 23:00:00,ETH/EUR,1595.25,1595.25,1571.11,1580.3,17.81,28145.142999999996
1663106400000,2022-09-13 22:00:00,ETH/EUR,1595.25,1595.25,1595.25,1595.25,0.0,0.0
1663102800000,2022-09-13 21:00:00,ETH/EUR,1625.8,1625.8,1595.25,1595.25,4.422426,7054.8750764999995
1663099200000,2022-09-13 20:00:00,ETH/EUR,1605.87,1625.8,1605.87,1625.8,3.8517,6262.09386
1663095600000,2022-09-13 19:00:00,ETH/EUR,1598.52,1605.87,1586.65,1605.87,4.274279,6863.936417729999
1663092000000,2022-09-13 18:00:00,ETH/EUR,1630.22,1630.22,1598.52,1598.52,57.059677,91211.03487804
1663088400000,2022-09-13 17:00:00,ETH/EUR,1612.17,1630.22,1612.17,1630.22,0.267952,436.82070944000003
1663084800000,2022-09-13 16:00:00,ETH/EUR,1594.29,1612.17,1590.58,1612.17,29.919701,48235.64436117
1663081200000,2022-09-13 15:00:00,ETH/EUR,1584.93,1595.4,1584.93,1594.29,16.325347,26027.33746863
1663077600000,2022-09-13 14:00:00,ETH/EUR,1600.0,1607.95,1584.93,1584.93,23.747256,37637.738452080004
1663074000000,2022-09-13 13:00:00,ETH/EUR,1622.4,1629.17,1600.0,1600.0,49.670761,79473.2176
1663070400000,2022-09-13 12:00:00,ETH/EUR,1706.84,1718.31,1618.22,1622.4,50.975799,82703.13629760001
1663066800000,2022-09-13 11:00:00,ETH/EUR,1709.44,1714.41,1706.84,1706.84,43.191821,73721.52775564
1663063200000,2022-09-13 10:00:00,ETH/EUR,1695.79,1709.44,1691.99,1709.44,16.299987,27863.849777280004
1663059600000,2022-09-13 09:00:00,ETH/EUR,1687.13,1697.25,1687.13,1695.79,28.362407,48096.68616653
1663056000000,2022-09-13 08:00:00,ETH/EUR,1696.34,1696.34,1686.35,1687.13,20.299607,34248.075957910005
1663052400000,2022-09-13 07:00:00,ETH/EUR,1690.01,1747.24,1686.47,1696.34,3.831491,6499.51144294
1663048800000,2022-09-13 06:00:00,ETH/EUR,1692.9,1703.01,1690.01,1690.01,18.887751,31920.488067510003
1663045200000,2022-09-13 05:00:00,ETH/EUR,1692.9,1692.9,1692.9,1692.9,0.023628,39.9998412
1663041600000,2022-09-13 04:00:00,ETH/EUR,1748.99,1748.99,1692.9,1692.9,5.831258,9871.736668200001
1663038000000,2022-09-13 03:00:00,ETH/EUR,1671.6,1748.99,1671.6,1748.99,0.001,1.74899
1663034400000,2022-09-13 02:00:00,ETH/EUR,1671.6,1671.6,1671.6,1671.6,0.0,0.0
1663030800000,2022-09-13 01:00:00,ETH/EUR,1671.6,1671.6,1671.6,1671.6,0.0,0.0
1663027200000,2022-09-13 00:00:00,ETH/EUR,1688.99,1688.99,1671.6,1671.6,0.246857,412.64616119999994
1663023600000,2022-09-12 23:00:00,ETH/EUR,1687.83,1688.99,1687.83,1688.99,5.847697,9876.701756030001
1663020000000,2022-09-12 22:00:00,ETH/EUR,1687.83,1687.83,1687.83,1687.83,0.0,0.0
1663016400000,2022-09-12 21:00:00,ETH/EUR,1710.06,1710.06,1687.3,1687.83,5.621791,9488.62750353
1663012800000,2022-09-12 20:00:00,ETH/EUR,1710.06,1710.06,1710.06,1710.06,0.0,0.0
1663009200000,2022-09-12 19:00:00,ETH/EUR,1709.69,1710.06,1705.98,1710.06,0.287733,492.04069398
1663005600000,2022-09-12 18:00:00,ETH/EUR,1695.4,1709.69,1695.4,1709.69,1.981186,3387.21389234
1663002000000,2022-09-12 17:00:00,ETH/EUR,1681.4,1695.4,1681.4,1695.4,3.49,5916.946000000001
1662998400000,2022-09-12 16:00:00,ETH/EUR,1686.24,1686.24,1676.29,1681.4,15.331721,25778.7556894
1662994800000,2022-09-12 15:00:00,ETH/EUR,1711.45,1711.45,1686.24,1686.24,17.536437,29570.641526879997
1662991200000,2022-09-12 14:00:00,ETH/EUR,1726.71,1730.93,1711.45,1711.45,17.218007,29467.75808015
1662987600000,2022-09-12 13:00:00,ETH/EUR,1720.44,1728.76,1719.77,1726.71,0.08861,153.0037731
1662984000000,2022-09-12 12:00:00,ETH/EUR,1719.86,1721.33,1712.79,1720.44,16.035303,27587.77669332
1662980400000,2022-09-12 11:00:00,ETH/EUR,1722.42,1722.42,1719.86,1719.86,0.002,3.43972
1662976800000,2022-09-12 10:00:00,ETH/EUR,1723.32,1723.32,1711.99,1722.42,0.017575,30.271531500000002
1662973200000,2022-09-12 09:00:00,ETH/EUR,1729.22,1729.22,1723.32,1723.32,1.314713,2265.67120716
1662969600000,2022-09-12 08:00:00,ETH/EUR,1730.78,1730.78,1725.84,1729.22,0.339804,587.59587288
1662966000000,2022-09-12 07:00:00,ETH/EUR,1716.48,1730.78,1706.93,1730.78,2.950672,5106.964084159999
1662962400000,2022-09-12 06:00:00,ETH/EUR,1716.37,1716.48,1716.37,1716.48,0.464213,796.8123302399999
1662958800000,2022-09-12 05:00:00,ETH/EUR,1713.53,1716.37,1712.28,1716.37,0.180092,309.10450604
1662955200000,2022-09-12 04:00:00,ETH/EUR,1713.53,1713.53,1713.53,1713.53,0.0,0.0
1662951600000,2022-09-12 03:00:00,ETH/EUR,1720.97,1720.97,1701.88,1713.53,41.9613,71901.946389
1662948000000,2022-09-12 02:00:00,ETH/EUR,1765.73,1765.73,1720.97,1720.97,0.022798,39.234674059999996
1662944400000,2022-09-12 01:00:00,ETH/EUR,1747.59,1765.73,1741.72,1765.73,5.669019,10009.956918869999
1662940800000,2022-09-12 00:00:00,ETH/EUR,1747.59,1747.59,1747.59,1747.59,0.0,0.0
1662937200000,2022-09-11 23:00:00,ETH/EUR,1730.73,1747.59,1730.73,1747.59,11.359422,19851.61229298
1662933600000,2022-09-11 22:00:00,ETH/EUR,1717.65,1730.73,1717.65,1730.73,3.43,5936.4039
1662930000000,2022-09-11 21:00:00,ETH/EUR,1734.59,1746.81,1717.65,1717.65,0.252261,433.29610665000007
1662926400000,2022-09-11 20:00:00,ETH/EUR,1751.18,1751.18,1734.59,1734.59,97.29647,168769.4838973
1662922800000,2022-09-11 19:00:00,ETH/EUR,1758.99,1758.99,1750.96,1751.18,59.022591,103359.18090738
1662919200000,2022-09-11 18:00:00,ETH/EUR,1750.46,1758.99,1750.46,1758.99,1.999,3516.22101
1662915600000,2022-09-11 17:00:00,ETH/EUR,1750.46,1750.46,1750.46,1750.46,0.0,0.0
1662912000000,2022-09-11 16:00:00,ETH/EUR,1750.46,1750.46,1750.46,1750.46,0.0,0.0
1662908400000,2022-09-11 15:00:00,ETH/EUR,1750.46,1750.46,1750.46,1750.46,0.0,0.0
1662904800000,2022-09-11 14:00:00,ETH/EUR,1763.1,1763.1,1750.46,1750.46,0.002854,4.99581284
1662901200000,2022-09-11 13:00:00,ETH/EUR,1764.28,1764.28,1763.1,1763.1,0.005672,10.0003032
1662897600000,2022-09-11 12:00:00,ETH/EUR,1739.17,1765.75,1739.17,1764.28,30.542006,53884.65034568
1662894000000,2022-09-11 11:00:00,ETH/EUR,1739.17,1739.17,1739.17,1739.17,0.0,0.0
1662890400000,2022-09-11 10:00:00,ETH/EUR,1739.17,1739.17,1739.17,1739.17,0.0,0.0
1662886800000,2022-09-11 09:00:00,ETH/EUR,1739.17,1739.17,1739.17,1739.17,0.0,0.0
1662883200000,2022-09-11 08:00:00,ETH/EUR,1739.17,1739.17,1739.17,1739.17,0.0,0.0
1662879600000,2022-09-11 07:00:00,ETH/EUR,1739.17,1739.17,1739.17,1739.17,0.0,0.0
1662876000000,2022-09-11 06:00:00,ETH/EUR,1753.96,1753.96,1739.17,1739.17,0.002192,3.81226064
1662872400000,2022-09-11 05:00:00,ETH/EUR,1752.06,1755.04,1752.06,1753.96,0.36348,637.5293808
1662868800000,2022-09-11 04:00:00,ETH/EUR,1752.06,1752.06,1752.06,1752.06,0.0,0.0
1662865200000,2022-09-11 03:00:00,ETH/EUR,1748.51,1758.44,1748.51,1752.06,7.795325,13657.877119499999
1662861600000,2022-09-11 02:00:00,ETH/EUR,1754.73,1754.73,1748.51,1748.51,17.068571,29844.56707921
1662858000000,2022-09-11 01:00:00,ETH/EUR,1762.07,1762.07,1754.73,1754.73,0.3,526.419
1662854400000,2022-09-11 00:00:00,ETH/EUR,1772.28,1772.28,1762.07,1762.07,3.38,5955.7966
1662850800000,2022-09-10 23:00:00,ETH/EUR,1766.22,1772.63,1766.22,1772.28,0.277016,490.94991647999996
1662847200000,2022-09-10 22:00:00,ETH/EUR,1735.66,1768.21,1735.66,1766.22,5.604864,9899.42289408
1662843600000,2022-09-10 21:00:00,ETH/EUR,1723.01,1735.66,1723.01,1735.66,0.011174,19.39426484
1662840000000,2022-09-10 20:00:00,ETH/EUR,1732.21,1732.21,1723.01,1723.01,3.46,5961.6146
1662836400000,2022-09-10 19:00:00,ETH/EUR,1725.31,1732.21,1725.31,1732.21,0.048917,84.73451657000001
1662832800000,2022-09-10 18:00:00,ETH/EUR,1714.74,1725.31,1714.74,1725.31,0.05394,93.0632214
1662829200000,2022-09-10 17:00:00,ETH/EUR,1709.9,1714.74,1709.9,1714.74,0.001,1.7147400000000002
1662825600000,2022-09-10 16:00:00,ETH/EUR,1709.9,1709.9,1709.9,1709.9,0.0,0.0
1662822000000,2022-09-10 15:00:00,ETH/EUR,1711.91,1711.91,1709.9,1709.9,0.56,957.5440000000001
1662818400000,2022-09-10 14:00:00,ETH/EUR,1707.48,1711.91,1706.71,1711.91,5.481,9382.97871
1662814800000,2022-09-10 13:00:00,ETH/EUR,1715.48,1715.48,1706.23,1707.48,20.552916,35093.69301168
1662811200000,2022-09-10 12:00:00,ETH/EUR,1716.35,1716.35,1714.54,1715.48,2.242767,3847.42193316
1662807600000,2022-09-10 11:00:00,ETH/EUR,1709.24,1716.35,1709.24,1716.35,0.00291,4.994578499999999
1662804000000,2022-09-10 10:00:00,ETH/EUR,1712.41,1712.41,1709.24,1709.24,0.005039,8.61286036
1662800400000,2022-09-10 09:00:00,ETH/EUR,1706.36,1712.41,1706.36,1712.41,0.02688,46.029580800000005
1662796800000,2022-09-10 08:00:00,ETH/EUR,1706.36,1706.36,1706.36,1706.36,0.0,0.0
1662793200000,2022-09-10 07:00:00,ETH/EUR,1725.98,1725.98,1706.36,1706.36,0.096859,165.27632323999998
1662789600000,2022-09-10 06:00:00,ETH/EUR,1712.63,1725.98,1712.63,1725.98,2.31,3987.0138
1662786000000,2022-09-10 05:00:00,ETH/EUR,1712.63,1712.63,1712.63,1712.63,0.0,0.0
1662782400000,2022-09-10 04:00:00,ETH/EUR,1712.63,1712.63,1712.63,1712.63,0.0,0.0
1662778800000,2022-09-10 03:00:00,ETH/EUR,1712.63,1712.63,1712.63,1712.63,0.0,0.0
1662775200000,2022-09-10 02:00:00,ETH/EUR,1712.63,1712.63,1712.63,1712.63,0.0,0.0
1662771600000,2022-09-10 01:00:00,ETH/EUR,1712.63,1712.63,1712.63,1712.63,0.0,0.0
1662768000000,2022-09-10 00:00:00,ETH/EUR,1712.63,1712.63,1712.63,1712.63,0.0,0.0
1662764400000,2022-09-09 23:00:00,ETH/EUR,1710.11,1712.63,1710.11,1712.63,5.81,9950.3803
1662760800000,2022-09-09 22:00:00,ETH/EUR,1704.06,1712.58,1704.06,1710.11,9.29,15886.921899999998
1662757200000,2022-09-09 21:00:00,ETH/EUR,1714.4,1714.4,1704.06,1704.06,20.95,35700.057
1662753600000,2022-09-09 20:00:00,ETH/EUR,1711.63,1714.4,1711.63,1714.4,0.005245,8.992028
1662750000000,2022-09-09 19:00:00,ETH/EUR,1700.64,1716.07,1700.64,1711.63,25.341613,43375.46505919
1662746400000,2022-09-09 18:00:00,ETH/EUR,1700.64,1700.64,1700.64,1700.64,0.0,0.0
1662742800000,2022-09-09 17:00:00,ETH/EUR,1708.31,1711.87,1700.64,1700.64,7.235934,12305.71879776
1662739200000,2022-09-09 16:00:00,ETH/EUR,1710.35,1713.21,1699.63,1708.31,31.546481,53891.16895711
1662735600000,2022-09-09 15:00:00,ETH/EUR,1718.39,1726.98,1710.35,1710.35,4.043488,6915.7797008
1662732000000,2022-09-09 14:00:00,ETH/EUR,1711.86,1718.39,1711.86,1718.39,0.04364,74.9905396
1662728400000,2022-09-09 13:00:00,ETH/EUR,1729.03,1729.03,1707.84,1711.86,0.884073,1513.4092057799999
1662724800000,2022-09-09 12:00:00,ETH/EUR,1690.09,1729.03,1690.09,1729.03,20.025725,34625.07929675
1662721200000,2022-09-09 11:00:00,ETH/EUR,1694.3,1694.43,1690.0,1690.09,16.48313,27857.973181699996
1662717600000,2022-09-09 10:00:00,ETH/EUR,1676.35,1695.4,1676.35,1694.3,5.27985,8945.649855
1662714000000,2022-09-09 09:00:00,ETH/EUR,1688.65,1688.65,1676.35,1676.35,0.072468,121.4817318
1662710400000,2022-09-09 08:00:00,ETH/EUR,1685.71,1689.17,1685.71,1688.65,0.037153,62.73841345
1662706800000,2022-09-09 07:00:00,ETH/EUR,1700.36,1700.76,1685.71,1685.71,21.569137,36359.30993227
1662703200000,2022-09-09 06:00:00,ETH/EUR,1696.71,1705.08,1694.5,1700.36,24.567247,41773.16410891999
1662699600000,2022-09-09 05:00:00,ETH/EUR,1687.52,1701.7,1687.52,1696.71,17.833057,30257.52614247
1662696000000,2022-09-09 04:00:00,ETH/EUR,1658.02,1687.73,1658.02,1687.52,18.90306,31899.2918112
1662692400000,2022-09-09 03:00:00,ETH/EUR,1631.64,1658.25,1631.64,1658.02,22.869591,37918.23926982
1662688800000,2022-09-09 02:00:00,ETH/EUR,1643.21,1643.21,1631.64,1631.64,3.54,5776.0056
