https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume ETH
1663156800,2022-09-14 12:00:00,SNX/ETH,0.0016938,0.0016938,0.0016799,0.0016799,0.74184725,0.00124727104439
1663153200,2022-09-14 11:00:00,SNX/ETH,0.0017071,0.0017071,0.0016938,0.0016938,0.76258487,0.001292831807842
1663149600,2022-09-14 10:00:00,SNX/ETH,0.0017033,0.0017122,0.0017033,0.0017112,266.64447842,0.455011650917871
1663146000,2022-09-14 09:00:00,SNX/ETH,0.0017077,0.0017077,0.0017077,0.0017077,0,0
1663142400,2022-09-14 08:00:00,SNX/ETH,0.0016886,0.0017077,0.0016886,0.0017077,4.49266072,0.007603524890133
1663138800,2022-09-14 07:00:00,SNX/ETH,0.0017049,0.0017049,0.0016886,0.0017004,4.33732898,0.007368890601273
1663135200,2022-09-14 06:00:00,SNX/ETH,0.0017095,0.0017095,0.0017095,0.0017095,0.01147751,0.000019620803345
1663131600,2022-09-14 05:00:00,SNX/ETH,0.0017077,0.0017112,0.0017058,0.0017058,1.34913877,0.00230144197991
1663128000,2022-09-14 04:00:00,SNX/ETH,0.0017134,0.0017134,0.0017077,0.0017077,1.06991436,0.001828980447456
1663124400,2022-09-14 03:00:00,SNX/ETH,0.001724,0.001724,0.0017123,0.0017132,3.36235684,0.005765240339012
1663120800,2022-09-14 02:00:00,SNX/ETH,0.0017331,0.0017331,0.0017296,0.0017296,9.95952467,0.017228466145574
1663117200,2022-09-14 01:00:00,SNX/ETH,0.0017337,0.0017417,0.0017337,0.0017417,5.2782,0.00916251438
1663113600,2022-09-14 00:00:00,SNX/ETH,0.0017355,0.0017362,0.0017306,0.0017306,2.58636666,0.004483909704936
1663110000,2022-09-13 23:00:00,SNX/ETH,0.001724,0.0017318,0.001724,0.0017318,1.71016682,0.002960778477819
1663106400,2022-09-13 22:00:00,SNX/ETH,0.0017255,0.0017255,0.0017077,0.0017216,40.99528223,0.070718251957505
1663102800,2022-09-13 21:00:00,SNX/ETH,0.0017355,0.0017476,0.0017256,0.0017358,2.67690839,0.004632143185852
1663099200,2022-09-13 20:00:00,SNX/ETH,0.0017257,0.0017257,0.0017162,0.0017162,7.86123897,0.013529447988789
1663095600,2022-09-13 19:00:00,SNX/ETH,0.0017257,0.0017257,0.0017257,0.0017257,2.16885191,0.003742787741087
1663092000,2022-09-13 18:00:00,SNX/ETH,0.0017329,0.0017329,0.0017329,0.0017329,0.015,0.0000259935
1663088400,2022-09-13 17:00:00,SNX/ETH,0.0017358,0.0017358,0.0017355,0.0017355,0.72684725,0.00126147477399
1663084800,2022-09-13 16:00:00,SNX/ETH,0.0017494,0.0017531,0.0017369,0.0017369,5.42800927,0.009460119998094
1663081200,2022-09-13 15:00:00,SNX/ETH,0.0017633,0.0017633,0.0017633,0.0017633,0,0
1663077600,2022-09-13 14:00:00,SNX/ETH,0.0017515,0.0017633,0.0017476,0.0017633,5.32069003,0.009310776500938
1663074000,2022-09-13 13:00:00,SNX/ETH,0.0017122,0.00175,0.0017122,0.00175,46.23215638,0.080012811097146
1663070400,2022-09-13 12:00:00,SNX/ETH,0.0017059,0.0017095,0.0016667,0.0017052,184.09436658,0.313834848099451
1663066800,2022-09-13 11:00:00,SNX/ETH,0.0016938,0.0016938,0.0016938,0.0016938,0,0
1663063200,2022-09-13 10:00:00,SNX/ETH,0.001702,0.001702,0.0016938,0.0016938,0.74561817,0.0012639394583
1663059600,2022-09-13 09:00:00,SNX/ETH,0.0017241,0.0017241,0.0017,0.0017043,1.76884655,0.00303044816539
1663056000,2022-09-13 08:00:00,SNX/ETH,0.0017296,0.0017358,0.0017246,0.0017246,1.01720731,0.001762658240337
1663052400,2022-09-13 07:00:00,SNX/ETH,0.0017232,0.0017355,0.0017232,0.0017355,2.74693349,0.004734460863381
1663048800,2022-09-13 06:00:00,SNX/ETH,0.0017216,0.001724,0.0017199,0.0017214,0.78521404,0.001352033525581
1663045200,2022-09-13 05:00:00,SNX/ETH,0.0017082,0.0017198,0.0017011,0.0017198,15.48149797,0.026438046867344
1663041600,2022-09-13 04:00:00,SNX/ETH,0.0017122,0.0017122,0.0017077,0.0017077,0.72684205,0.00124169874301
1663038000,2022-09-13 03:00:00,SNX/ETH,0.0017124,0.0017215,0.0017124,0.0017215,24.66704462,0.04226475533422
1663034400,2022-09-13 02:00:00,SNX/ETH,0.001724,0.001724,0.0017211,0.0017211,0.11800429,0.000203400442464
1663030800,2022-09-13 01:00:00,SNX/ETH,0.0017188,0.0017188,0.0017122,0.0017122,1.4489011,0.002483193940143
1663027200,2022-09-13 00:00:00,SNX/ETH,0.0017122,0.001724,0.0017077,0.001724,134.58907254,0.231778082117827
1663023600,2022-09-12 23:00:00,SNX/ETH,0.0017224,0.0017287,0.0017224,0.0017287,3.20769743,0.005535903808841
1663020000,2022-09-12 22:00:00,SNX/ETH,0.0017239,0.0017239,0.0017239,0.0017239,0,0
1663016400,2022-09-12 21:00:00,SNX/ETH,0.0017239,0.0017239,0.0017239,0.0017239,0,0
1663012800,2022-09-12 20:00:00,SNX/ETH,0.001716,0.0017239,0.0017158,0.0017239,5.05379155,0.008688557500514
1663009200,2022-09-12 19:00:00,SNX/ETH,0.001724,0.0017248,0.0017168,0.0017175,0.28296088,0.000487695674096
1663005600,2022-09-12 18:00:00,SNX/ETH,0.0017079,0.0017216,0.0017066,0.0017216,6.76402593,0.011559062282858
1663002000,2022-09-12 17:00:00,SNX/ETH,0.0017162,0.0017216,0.0017162,0.0017216,2.32016979,0.003985284915063
1662998400,2022-09-12 16:00:00,SNX/ETH,0.0017122,0.0017123,0.0016932,0.0017122,600.07012119,1.021202990162534
1662994800,2022-09-12 15:00:00,SNX/ETH,0.0017329,0.0017354,0.0017329,0.0017354,2.98524661,0.005178558755969
1662991200,2022-09-12 14:00:00,SNX/ETH,0.0017236,0.001724,0.0017236,0.001724,0.12705425,0.00021903253412
1662987600,2022-09-12 13:00:00,SNX/ETH,0.001724,0.0017295,0.0017078,0.0017078,6.17147805,0.010630506670487
1662984000,2022-09-12 12:00:00,SNX/ETH,0.001724,0.0017358,0.001724,0.001733,0.94898537,0.001645482661959
1662980400,2022-09-12 11:00:00,SNX/ETH,0.0017192,0.0017192,0.0017077,0.0017077,2.11477756,0.003633093184552
1662976800,2022-09-12 10:00:00,SNX/ETH,0.0017216,0.0017248,0.0017216,0.0017248,0.86913245,0.00149700471148
1662973200,2022-09-12 09:00:00,SNX/ETH,0.0017077,0.0017122,0.0017077,0.0017115,6.60615484,0.011307066806817
1662969600,2022-09-12 08:00:00,SNX/ETH,0.0016886,0.0017004,0.001686,0.0017004,42.03398747,0.071037573275646
1662966000,2022-09-12 07:00:00,SNX/ETH,0.0016948,0.0016948,0.0016948,0.0016948,1.94205686,0.003291397966328
1662962400,2022-09-12 06:00:00,SNX/ETH,0.001702,0.001702,0.0016956,0.0016956,43.26756984,0.073641247060096
1662958800,2022-09-12 05:00:00,SNX/ETH,0.0017004,0.0017004,0.0017004,0.0017004,0,0
1662955200,2022-09-12 04:00:00,SNX/ETH,0.0016878,0.0017004,0.0016878,0.0017004,4.30070597,0.007269248360661
1662951600,2022-09-12 03:00:00,SNX/ETH,0.0017013,0.0017013,0.0016886,0.0016886,0.11957205,0.00020209986363
1662948000,2022-09-12 02:00:00,SNX/ETH,0.0017122,0.0017122,0.0016894,0.0016966,69.13604612,0.116903771989422
1662944400,2022-09-12 01:00:00,SNX/ETH,0.0016626,0.0017077,0.0016623,0.0017077,764.44435737,1.278155066462817
1662940800,2022-09-12 00:00:00,SNX/ETH,0.001666,0.0016739,0.0016562,0.0016625,207.87264975,0.346128899526041
1662937200,2022-09-11 23:00:00,SNX/ETH,0.0016756,0.0016787,0.0016728,0.0016763,46.45151177,0.077854663940875
1662933600,2022-09-11 22:00:00,SNX/ETH,0.0016732,0.0016848,0.0016732,0.0016766,179.77946813,0.30196611456966
1662930000,2022-09-11 21:00:00,SNX/ETH,0.001688,0.0016938,0.0016734,0.0016741,105.41913759,0.176877899379637
1662926400,2022-09-11 20:00:00,SNX/ETH,0.0016823,0.0016869,0.0016782,0.0016869,62.99689424,0.105868265562292
1662922800,2022-09-11 19:00:00,SNX/ETH,0.0016819,0.0016823,0.0016819,0.001682,3.34440773,0.00562513243097
1662919200,2022-09-11 18:00:00,SNX/ETH,0.0016886,0.0016917,0.0016886,0.0016917,1.08314915,0.00183126827394
1662915600,2022-09-11 17:00:00,SNX/ETH,0.0016976,0.0016976,0.0016975,0.0016975,1.78977059,0.003038233032419
1662912000,2022-09-11 16:00:00,SNX/ETH,0.0017004,0.0017004,0.0017004,0.0017004,0.10457205,0.00017781431382
1662908400,2022-09-11 15:00:00,SNX/ETH,0.001683,0.001683,0.0016829,0.0016829,1.88396904,0.003170623973562
1662904800,2022-09-11 14:00:00,SNX/ETH,0.0016975,0.0016975,0.0016975,0.0016975,0.46561157,0.000790375640075
1662901200,2022-09-11 13:00:00,SNX/ETH,0.0016824,0.0016824,0.0016823,0.0016823,1.9831253,0.003336259743748
1662897600,2022-09-11 12:00:00,SNX/ETH,0.0016909,0.0016984,0.0016872,0.0016894,7.97572062,0.013485938886819
1662894000,2022-09-11 11:00:00,SNX/ETH,0.0017004,0.001704,0.0016886,0.0016926,0.8841519,0.001497830249046
1662890400,2022-09-11 10:00:00,SNX/ETH,0.0017143,0.0017143,0.0017143,0.0017143,0,0
1662886800,2022-09-11 09:00:00,SNX/ETH,0.0017077,0.0017189,0.0017034,0.0017143,11.91802117,0.020314222685618
1662883200,2022-09-11 08:00:00,SNX/ETH,0.0017239,0.0017239,0.0017182,0.0017182,47.01123221,0.080779237153204
1662879600,2022-09-11 07:00:00,SNX/ETH,0.0017014,0.0017216,0.0017014,0.0017216,3.28975002,0.005610880021208
1662876000,2022-09-11 06:00:00,SNX/ETH,0.0017093,0.001716,0.0017,0.0017,56.49024087,0.096558424620243
1662872400,2022-09-11 05:00:00,SNX/ETH,0.0017217,0.0017217,0.0017122,0.0017123,2.94438174,0.005068348341921
1662868800,2022-09-11 04:00:00,SNX/ETH,0.0017216,0.0017271,0.0017171,0.0017171,156.69669071,0.270603607470398
1662865200,2022-09-11 03:00:00,SNX/ETH,0.0017112,0.0017112,0.0017112,0.0017112,0.89138446,0.001525337087952
1662861600,2022-09-11 02:00:00,SNX/ETH,0.0017213,0.0017213,0.0017097,0.0017097,2.07961488,0.003561481065352
1662858000,2022-09-11 01:00:00,SNX/ETH,0.0017122,0.0017122,0.0017043,0.0017043,0.11492639,0.000196695165672
1662854400,2022-09-11 00:00:00,SNX/ETH,0.0017129,0.0017129,0.0017,0.0017,5.4964336,0.009374215168898
1662850800,2022-09-10 23:00:00,SNX/ETH,0.0017119,0.0017119,0.0017119,0.0017119,0.01009211,0.000017276683109
1662847200,2022-09-10 22:00:00,SNX/ETH,0.0017216,0.0017216,0.0017077,0.0017077,4.47483448,0.007675814984243
1662843600,2022-09-10 21:00:00,SNX/ETH,0.001724,0.0017256,0.0017216,0.0017256,0.73684203,0.001268838211768
1662840000,2022-09-10 20:00:00,SNX/ETH,0.0017269,0.0017358,0.0017197,0.0017255,4.3151882,0.007444386865895
1662836400,2022-09-10 19:00:00,SNX/ETH,0.0017158,0.0017239,0.0017158,0.0017239,2.26345887,0.003884726237472
1662832800,2022-09-10 18:00:00,SNX/ETH,0.0017186,0.0017186,0.0017133,0.0017133,4.60155146,0.007896344897312
1662829200,2022-09-10 17:00:00,SNX/ETH,0.0017216,0.001724,0.0017029,0.001724,155.74995229,0.265971048595856
1662825600,2022-09-10 16:00:00,SNX/ETH,0.0017366,0.0017366,0.0017216,0.0017216,3.21082788,0.005551858455546
1662822000,2022-09-10 15:00:00,SNX/ETH,0.0017249,0.0017366,0.0017249,0.0017366,221.4628236,0.384194478198745
1662818400,2022-09-10 14:00:00,SNX/ETH,0.0017267,0.0017267,0.0017248,0.0017248,2.89275085,0.004994646073244
1662814800,2022-09-10 13:00:00,SNX/ETH,0.0017358,0.0017358,0.0017272,0.0017272,3.62402573,0.006265481444646
1662811200,2022-09-10 12:00:00,SNX/ETH,0.0017476,0.0017574,0.0017476,0.0017511,0.12688353,0.000221891979921
1662807600,2022-09-10 11:00:00,SNX/ETH,0.00175,0.0017555,0.0017494,0.0017555,0.77587177,0.00135748473238
1662804000,2022-09-10 10:00:00,SNX/ETH,0.0017645,0.0017712,0.0017594,0.0017594,6.18975927,0.010934122445874
1662800400,2022-09-10 09:00:00,SNX/ETH,0.0017813,0.0017911,0.0017712,0.0017712,1.62835998,0.002903271315933
1662796800,2022-09-10 08:00:00,SNX/ETH,0.0017712,0.0017772,0.0017712,0.0017772,0.72684725,0.0012911255004
1662793200,2022-09-10 07:00:00,SNX/ETH,0.0018066,0.0018066,0.0017594,0.0017594,26.93616303,0.048116537211161
1662789600,2022-09-10 06:00:00,SNX/ETH,0.0017344,0.0018193,0.0017344,0.0018066,412.10508644,0.746258948240031
1662786000,2022-09-10 05:00:00,SNX/ETH,0.0017418,0.0017451,0.0017346,0.0017408,3.99822231,0.006935767643616
1662782400,2022-09-10 04:00:00,SNX/ETH,0.0017478,0.0017478,0.0017293,0.0017293,4.16368073,0.007209293394264
1662778800,2022-09-10 03:00:00,SNX/ETH,0.0017614,0.0017614,0.0017476,0.0017476,89.62396891,0.157764314753439
1662775200,2022-09-10 02:00:00,SNX/ETH,0.0017566,0.0017644,0.0017566,0.0017644,0.12716756,0.00022347046553
1662771600,2022-09-10 01:00:00,SNX/ETH,0.0017594,0.0017712,0.0017594,0.0017594,74.31540783,0.131413826667453
1662768000,2022-09-10 00:00:00,SNX/ETH,0.001751,0.0017594,0.0017476,0.00175,1.82933051,0.00320366558326
1662764400,2022-09-09 23:00:00,SNX/ETH,0.0017556,0.0017633,0.0017419,0.0017419,3.17353312,0.005548803511776
1662760800,2022-09-09 22:00:00,SNX/ETH,0.0017549,0.0017549,0.0017476,0.0017476,0.2148113,0.000375957471566
1662757200,2022-09-09 21:00:00,SNX/ETH,0.0017588,0.0017594,0.0017588,0.0017594,0.180331,0.00031722890603
1662753600,2022-09-09 20:00:00,SNX/ETH,0.0017498,0.0017512,0.0017498,0.0017512,1.79359989,0.003138462087522
1662750000,2022-09-09 19:00:00,SNX/ETH,0.0017568,0.0017587,0.0017464,0.0017464,688.43700367,1.209325485022623
1662746400,2022-09-09 18:00:00,SNX/ETH,0.0017583,0.0017654,0.0017583,0.0017654,2.11779841,0.003738097840213
1662742800,2022-09-09 17:00:00,SNX/ETH,0.0017556,0.0017556,0.0017556,0.0017556,2.07447137,0.003641941937172
1662739200,2022-09-09 16:00:00,SNX/ETH,0.0017594,0.0017633,0.0017594,0.0017633,0.72684725,0.00128124192493
1662735600,2022-09-09 15:00:00,SNX/ETH,0.0017633,0.0017639,0.0017476,0.0017548,58.66249268,0.102624574887759
1662732000,2022-09-09 14:00:00,SNX/ETH,0.0017698,0.0017698,0.0017673,0.0017673,2.19372333,0.003882426376309
1662728400,2022-09-09 13:00:00,SNX/ETH,0.0017712,0.0017713,0.0017641,0.0017713,7.36962324,0.013034194620503
1662724800,2022-09-09 12:00:00,SNX/ETH,0.0017911,0.0017911,0.0017772,0.0017772,1.85438009,0.003312730553919
1662721200,2022-09-09 11:00:00,SNX/ETH,0.0017772,0.001783,0.0017669,0.001783,3.162111,0.005596183228405
1662717600,2022-09-09 10:00:00,SNX/ETH,0.0017748,0.0017911,0.0017748,0.0017847,6.24353142,0.011122450283695
1662714000,2022-09-09 09:00:00,SNX/ETH,0.0017791,0.0017803,0.0017712,0.0017803,3.25761049,0.005771549180478
1662710400,2022-09-09 08:00:00,SNX/ETH,0.0017717,0.001783,0.0017624,0.001783,31.2986969,0.055195324979965
1662706800,2022-09-09 07:00:00,SNX/ETH,0.0017712,0.0017712,0.0017712,0.0017712,0.10457205,0.00018521801496
1662703200,2022-09-09 06:00:00,SNX/ETH,0.0017772,0.0017772,0.0017594,0.0017649,4.78233135,0.008447156571136
1662699600,2022-09-09 05:00:00,SNX/ETH,0.0017911,0.0017911,0.0017773,0.0017831,7.88932891,0.014057058804985
1662696000,2022-09-09 04:00:00,SNX/ETH,0.0018137,0.0018189,0.0017911,0.0017911,8.6808683,0.015640027986831
1662692400,2022-09-09 03:00:00,SNX/ETH,0.0018048,0.0018048,0.0018044,0.0018044,3.10931263,0.005611081517292
1662688800,2022-09-09 02:00:00,SNX/ETH,0.0018037,0.0018086,0.0018037,0.0018059,1.99709464,0.003602306733623
1662685200,2022-09-09 01:00:00,SNX/ETH,0.0018016,0.0018016,0.0018016,0.0018016,1.67844136,0.003023879954176
1662681600,2022-09-09 00:00:00,SNX/ETH,0.001793,0.0018066,0.001793,0.0018066,43.30341981,0.07764455996161
1662678000,2022-09-08 23:00:00,SNX/ETH,0.0017911,0.0017951,0.0017911,0.0017951,2.40342407,0.004314328393697
1662674400,2022-09-08 22:00:00,SNX/ETH,0.001789,0.0017948,0.001789,0.0017928,3.74446957,0.006711569673671
1662670800,2022-09-08 21:00:00,SNX/ETH,0.0017867,0.0017867,0.0017837,0.0017837,0.02111885,0.000037669799185
1662667200,2022-09-08 20:00:00,SNX/ETH,0.0017775,0.001793,0.0017775,0.001793,28.22336344,0.050576974304828
