https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XYM,Volume BTC
1659052800,2022-07-29 00:00:00,XYM/BTC,0.000002335,0.000002489,0.000002298,0.000002372,548138.7583,1.303440465517
1658966400,2022-07-28 00:00:00,XYM/BTC,0.00000236,0.000002416,0.000002312,0.00000234,365596.1301,0.8627241750165
1658880000,2022-07-27 00:00:00,XYM/BTC,0.000002466,0.000002484,0.000002344,0.000002379,277922.1223,0.6735052779234
1658793600,2022-07-26 00:00:00,XYM/BTC,0.000002498,0.00000252,0.00000245,0.00000246,118094.899,0.2931304077579
1658707200,2022-07-25 00:00:00,XYM/BTC,0.000002438,0.000002612,0.00000242,0.000002505,333800.3765,0.8373496444867
1658620800,2022-07-24 00:00:00,XYM/BTC,0.000002423,0.000002456,0.00000237,0.000002425,197535.0917,0.4759649814907
1658534400,2022-07-23 00:00:00,XYM/BTC,0.00000237,0.000002452,0.000002367,0.000002414,122643.2679,0.2946910715942
1658448000,2022-07-22 00:00:00,XYM/BTC,0.000002336,0.000002396,0.000002316,0.00000237,111840.5511,0.2638073393923
1658361600,2022-07-21 00:00:00,XYM/BTC,0.000002334,0.00000237,0.00000231,0.00000234,270039.1264,0.631310856584
1658275200,2022-07-20 00:00:00,XYM/BTC,0.00000235,0.000002442,0.000002319,0.00000233,300748.9486,0.7128246699155
1658188800,2022-07-19 00:00:00,XYM/BTC,0.00000237,0.000002439,0.000002304,0.000002366,516853.3074,1.228568542646
1658102400,2022-07-18 00:00:00,XYM/BTC,0.00000247,0.000002489,0.000002351,0.00000237,377359.9864896,0.91086758572926848
1658016000,2022-07-17 00:00:00,XYM/BTC,0.000002466,0.000002484,0.000002414,0.000002472,108071.6063,0.2632948135121
1657929600,2022-07-16 00:00:00,XYM/BTC,0.000002489,0.000002504,0.000002438,0.000002466,69833.2441,0.1728150593459
1657843200,2022-07-15 00:00:00,XYM/BTC,0.00000248,0.000002508,0.000002446,0.00000248,74229.14412212,0.18435604696248038
1657756800,2022-07-14 00:00:00,XYM/BTC,0.000002507,0.000002564,0.00000246,0.000002487,246054.25155396,0.6201965767932396
1657670400,2022-07-13 00:00:00,XYM/BTC,0.000002592,0.00000262,0.000002487,0.0000025,230216.0673,0.5874861071497
1657584000,2022-07-12 00:00:00,XYM/BTC,0.000002545,0.000002623,0.00000253,0.0000026,158007.76400764,0.40698239548418964
1657497600,2022-07-11 00:00:00,XYM/BTC,0.000002489,0.00000256,0.00000248,0.000002545,268485.1327,0.6766520898094
1657411200,2022-07-10 00:00:00,XYM/BTC,0.000002435,0.000002522,0.000002427,0.000002485,257136.8813568,0.6374435799998
1657324800,2022-07-09 00:00:00,XYM/BTC,0.000002433,0.000002458,0.0000024,0.000002438,69112.1574,0.1678959245963
1657238400,2022-07-08 00:00:00,XYM/BTC,0.000002465,0.000002484,0.00000238,0.00000243,124471.28874806,0.30105242854619206
1657152000,2022-07-07 00:00:00,XYM/BTC,0.000002523,0.000002571,0.000002453,0.000002453,208666.8677,0.5299483426177
1657065600,2022-07-06 00:00:00,XYM/BTC,0.00000254,0.000002595,0.00000251,0.00000251,1036896.8986626,2.637426331599204
1656979200,2022-07-05 00:00:00,XYM/BTC,0.00000263,0.000002656,0.000002518,0.00000254,2448707.0737188,6.296304378416592
1656892800,2022-07-04 00:00:00,XYM/BTC,0.00000269,0.000002718,0.000002591,0.000002622,228578.4965,0.603929648626
1656806400,2022-07-03 00:00:00,XYM/BTC,0.00000276,0.00000276,0.00000265,0.000002685,336422.75097969,0.90624077075898641
1656720000,2022-07-02 00:00:00,XYM/BTC,0.00000269,0.000002855,0.000002624,0.000002748,640626.04579677,1.76360319207889476
1656633600,2022-07-01 00:00:00,XYM/BTC,0.00000259,0.00000269,0.0000025,0.00000269,255082.28851167,0.66680619354512691
1656547200,2022-06-30 00:00:00,XYM/BTC,0.000002564,0.000002722,0.00000254,0.00000258,573167.36179399,1.5003549426378932
1656460800,2022-06-29 00:00:00,XYM/BTC,0.000002596,0.000002617,0.000002513,0.00000258,593268.9719,1.5214200544067
1656374400,2022-06-28 00:00:00,XYM/BTC,0.000002695,0.000002722,0.00000247,0.00000258,1474258.09252476,3.8063398489049998
1656288000,2022-06-27 00:00:00,XYM/BTC,0.000002631,0.00000279,0.000002615,0.000002698,445755.63,1.2070883997145
1656201600,2022-06-26 00:00:00,XYM/BTC,0.00000263,0.000002668,0.000002545,0.00000263,319634.11122457,0.83539128238988765
1656115200,2022-06-25 00:00:00,XYM/BTC,0.00000265,0.000002663,0.000002585,0.00000262,192039.79282055,0.50402121338789585
1656028800,2022-06-24 00:00:00,XYM/BTC,0.000002596,0.000002678,0.000002582,0.000002652,206982.46213242,0.54649652262018332
1655942400,2022-06-23 00:00:00,XYM/BTC,0.00000265,0.000002667,0.00000254,0.00000259,263310.0092,0.686473866369
1655856000,2022-06-22 00:00:00,XYM/BTC,0.000002621,0.000002799,0.00000258,0.000002648,451696.9964,1.2065777332686
1655769600,2022-06-21 00:00:00,XYM/BTC,0.000002526,0.000002623,0.000002472,0.00000262,339527.3913,0.8654368604544
1655683200,2022-06-20 00:00:00,XYM/BTC,0.000002485,0.0000026,0.00000247,0.00000252,379457.71429912,0.95756654422858768
1655596800,2022-06-19 00:00:00,XYM/BTC,0.00000259,0.00000273,0.000002458,0.00000249,975853.0585,2.5031934972321
1655510400,2022-06-18 00:00:00,XYM/BTC,0.00000244,0.000002666,0.00000242,0.00000258,784008.79897312,1.99925911372591571
1655424000,2022-06-17 00:00:00,XYM/BTC,0.00000246,0.0000025,0.000002395,0.000002456,505766.4965,1.2349097348291
1655337600,2022-06-16 00:00:00,XYM/BTC,0.00000228,0.00000248,0.000002234,0.00000246,426365.29879795,1.0079356596912775
1655251200,2022-06-15 00:00:00,XYM/BTC,0.000002289,0.000002374,0.00000221,0.000002284,1116662.07848886,2.5744610549628058
1655164800,2022-06-14 00:00:00,XYM/BTC,0.000002157,0.000002335,0.00000213,0.000002284,703208.5988,1.5648702069172
1655078400,2022-06-13 00:00:00,XYM/BTC,0.000001934,0.00000222,0.00000192,0.00000214,1494823.32995081,3.0520764817350038
1654992000,2022-06-12 00:00:00,XYM/BTC,0.00000184,0.00000195,0.00000183,0.000001934,431552.0426,0.8105784239179
1654905600,2022-06-11 00:00:00,XYM/BTC,0.00000186,0.00000189,0.000001778,0.00000184,406568.5364,0.7468254742231
1654819200,2022-06-10 00:00:00,XYM/BTC,0.000001879,0.000001904,0.000001809,0.00000186,363949.9474,0.6754949852606
1654732800,2022-06-09 00:00:00,XYM/BTC,0.000001883,0.0000019,0.000001861,0.00000188,145786.190095,0.2739082249992936
1654646400,2022-06-08 00:00:00,XYM/BTC,0.000001864,0.000001915,0.000001854,0.000001882,103121.1902,0.1939633474223
1654560000,2022-06-07 00:00:00,XYM/BTC,0.000001892,0.000001952,0.00000184,0.00000185,601451.8641,1.1419625398009
1654473600,2022-06-06 00:00:00,XYM/BTC,0.000001898,0.000001975,0.00000186,0.000001886,515086.28181012,0.984946941618287
1654387200,2022-06-05 00:00:00,XYM/BTC,0.00000192,0.00000192,0.000001874,0.000001896,99416.808764,0.188313908801092
1654300800,2022-06-04 00:00:00,XYM/BTC,0.00000193,0.000001939,0.000001864,0.0000019,45901.9886,0.0870032266021
1654214400,2022-06-03 00:00:00,XYM/BTC,0.000001918,0.000001957,0.00000184,0.000001933,224996.12289706,0.42306444688707872
1654128000,2022-06-02 00:00:00,XYM/BTC,0.000001925,0.000001937,0.000001855,0.00000191,255899.06946956,0.48424597735847192
1654041600,2022-06-01 00:00:00,XYM/BTC,0.00000187,0.000001962,0.000001825,0.000001915,605631.3283,1.1312850812333
1653955200,2022-05-31 00:00:00,XYM/BTC,0.000001822,0.000001898,0.000001781,0.00000187,1378150.9026,2.5324344137771
1653868800,2022-05-30 00:00:00,XYM/BTC,0.000001886,0.000001925,0.000001753,0.000001822,1809446.60001157,3.279760323567383
1653782400,2022-05-29 00:00:00,XYM/BTC,0.000001941,0.000001962,0.000001851,0.000001899,310765.73060688,0.58606798524218944
1653696000,2022-05-28 00:00:00,XYM/BTC,0.00000184,0.00000198,0.000001783,0.00000194,967390.40052503,1.82296515324198612
1653609600,2022-05-27 00:00:00,XYM/BTC,0.000001945,0.000001949,0.000001824,0.000001824,378930.29854197,0.71130903064089423
1653523200,2022-05-26 00:00:00,XYM/BTC,0.000002028,0.000002072,0.0000019,0.000001948,1308826.82069387,2.5711128227312852
1653436800,2022-05-25 00:00:00,XYM/BTC,0.000002088,0.000002109,0.000001991,0.00000202,998338.5415,2.0374875391322
1653350400,2022-05-24 00:00:00,XYM/BTC,0.000002246,0.000002249,0.000002051,0.000002077,2271800.31567443,4.78009972462828297
1653264000,2022-05-23 00:00:00,XYM/BTC,0.00000222,0.000002266,0.000002144,0.000002249,323841.55367309,0.71213212569538272
1653177600,2022-05-22 00:00:00,XYM/BTC,0.000002238,0.000002282,0.00000219,0.00000223,390242.0487736,0.8686297560581904
1653091200,2022-05-21 00:00:00,XYM/BTC,0.000002266,0.00000228,0.000002222,0.00000223,180149.3513,0.4070188957515
1653004800,2022-05-20 00:00:00,XYM/BTC,0.00000221,0.00000228,0.000002185,0.000002266,321956.0074,0.7219852144787
1652918400,2022-05-19 00:00:00,XYM/BTC,0.000002298,0.000002298,0.00000218,0.00000221,265892.46465332,0.59330277179029716
1652832000,2022-05-18 00:00:00,XYM/BTC,0.000002317,0.00000234,0.00000227,0.000002298,275809.10593407,0.63593674757528973
1652745600,2022-05-17 00:00:00,XYM/BTC,0.00000228,0.000002324,0.00000225,0.000002317,655293.77129861,1.49451732489609883
1652659200,2022-05-16 00:00:00,XYM/BTC,0.000002318,0.00000236,0.000002241,0.00000228,1687389.1637,3.8638983067305
1652572800,2022-05-15 00:00:00,XYM/BTC,0.00000233,0.00000235,0.000002266,0.000002318,280846.9174,0.6529542222742
1652486400,2022-05-14 00:00:00,XYM/BTC,0.0000024,0.00000241,0.00000227,0.000002335,483662.9255,1.1227580279571
1652400000,2022-05-13 00:00:00,XYM/BTC,0.000002288,0.000002434,0.000002242,0.0000024,469094.74374773,1.09461772274508587
1652313600,2022-05-12 00:00:00,XYM/BTC,0.00000234,0.00000239,0.000002123,0.000002295,2281190.98074546,5.1528308322942843
1652227200,2022-05-11 00:00:00,XYM/BTC,0.000002618,0.00000284,0.00000226,0.00000235,2402924.61181827,5.9193680424533868
1652140800,2022-05-10 00:00:00,XYM/BTC,0.00000248,0.00000289,0.00000241,0.00000261,723997.96714229,1.91949955890434192
1652054400,2022-05-09 00:00:00,XYM/BTC,0.000002296,0.00000253,0.000002289,0.00000249,977788.93968342,2.3087321714018002
1651968000,2022-05-08 00:00:00,XYM/BTC,0.00000237,0.00000238,0.00000224,0.000002297,550777.89281658,1.2595995359667998
1651881600,2022-05-07 00:00:00,XYM/BTC,0.000002413,0.00000244,0.000002345,0.00000237,212813.94,0.5080212269575
1651795200,2022-05-06 00:00:00,XYM/BTC,0.000002443,0.000002474,0.000002338,0.000002411,1160383.23139533,2.78294896309459941
1651708800,2022-05-05 00:00:00,XYM/BTC,0.000002423,0.000002504,0.000002368,0.000002433,208374.6338,0.5064842167148
1651622400,2022-05-04 00:00:00,XYM/BTC,0.000002404,0.000002439,0.00000234,0.000002421,204637.2836321,0.4894805415057919
1651536000,2022-05-03 00:00:00,XYM/BTC,0.000002419,0.00000244,0.000002364,0.000002413,181363.27430728,0.43441642227679576
1651449600,2022-05-02 00:00:00,XYM/BTC,0.00000242,0.00000244,0.000002335,0.000002403,291394.3983,0.7008055522338
1651363200,2022-05-01 00:00:00,XYM/BTC,0.00000237,0.000002444,0.000002368,0.00000242,249036.5998,0.5985722232974
1651276800,2022-04-30 00:00:00,XYM/BTC,0.000002507,0.000002518,0.000002354,0.00000237,202414.0667,0.4968522690935
1651190400,2022-04-29 00:00:00,XYM/BTC,0.00000253,0.000002559,0.00000246,0.000002504,253789.80947149,0.63437606680849821
1651104000,2022-04-28 00:00:00,XYM/BTC,0.000002593,0.000002641,0.00000248,0.00000254,371921.1742,0.9536002837051
1651017600,2022-04-27 00:00:00,XYM/BTC,0.000002657,0.000002667,0.00000257,0.000002583,365033.9046,0.9532807281615
1650931200,2022-04-26 00:00:00,XYM/BTC,0.000002642,0.0000027,0.00000257,0.00000265,354528.54674882,0.93126502290668082
1650844800,2022-04-25 00:00:00,XYM/BTC,0.000002784,0.000002784,0.000002624,0.00000264,1836740.2967,4.9464529353408
1650758400,2022-04-24 00:00:00,XYM/BTC,0.00000281,0.000002819,0.00000273,0.00000277,209634.87451811,0.57757763474657245
1650672000,2022-04-23 00:00:00,XYM/BTC,0.000002822,0.00000285,0.00000277,0.00000281,113639.0198,0.3182754056175
1650585600,2022-04-22 00:00:00,XYM/BTC,0.000002798,0.000002845,0.00000275,0.000002827,154339.32534983,0.4333731850582206
1650499200,2022-04-21 00:00:00,XYM/BTC,0.000002912,0.00000294,0.00000277,0.000002798,939301.82865017,2.6602613847083794
1650412800,2022-04-20 00:00:00,XYM/BTC,0.000002657,0.000004552,0.000002588,0.0000029,4534215.58599956,15.80093541328069606
1650326400,2022-04-19 00:00:00,XYM/BTC,0.000002701,0.000002741,0.000002612,0.000002654,197194.9218,0.5274242213418
1650240000,2022-04-18 00:00:00,XYM/BTC,0.000002803,0.00000285,0.000002654,0.000002701,1364274.01964008,3.71961688672298472
1650153600,2022-04-17 00:00:00,XYM/BTC,0.000002875,0.000002889,0.000002798,0.000002803,245071.7407,0.6955387693557
1650067200,2022-04-16 00:00:00,XYM/BTC,0.000002906,0.000002938,0.000002851,0.000002881,165001.9943,0.4767751888257
1649980800,2022-04-15 00:00:00,XYM/BTC,0.00000294,0.000003039,0.000002878,0.000002909,53485.945,0.15746329096
1649894400,2022-04-14 00:00:00,XYM/BTC,0.000002947,0.00000296,0.000002865,0.000002944,62670.26861727,0.1830908588518684
1649808000,2022-04-13 00:00:00,XYM/BTC,0.00000286,0.000002957,0.00000286,0.000002956,287048.2939,0.8355421641861
1649721600,2022-04-12 00:00:00,XYM/BTC,0.00000286,0.000002885,0.000002797,0.00000286,276339.9444,0.7877753164349
1649635200,2022-04-11 00:00:00,XYM/BTC,0.000002859,0.00000287,0.00000267,0.00000287,2971607.56568401,8.21208813822837978
1649548800,2022-04-10 00:00:00,XYM/BTC,0.00000291,0.000002952,0.00000281,0.00000285,1739124.8874,4.9740844800183
1649462400,2022-04-09 00:00:00,XYM/BTC,0.00000297,0.000003017,0.00000284,0.00000291,625575.91040807,1.83365190950809809
1649376000,2022-04-08 00:00:00,XYM/BTC,0.000003053,0.000003069,0.00000295,0.00000296,198077.2777,0.5941567877587
1649289600,2022-04-07 00:00:00,XYM/BTC,0.000003066,0.000003066,0.000002986,0.000003063,384770.4568,1.156857066181
1649203200,2022-04-06 00:00:00,XYM/BTC,0.00000313,0.00000316,0.000002911,0.000003054,811286.54490572,2.417806971394518
1649116800,2022-04-05 00:00:00,XYM/BTC,0.000003104,0.000003146,0.00000306,0.00000313,162333.6796,0.5006463570068
1649030400,2022-04-04 00:00:00,XYM/BTC,0.00000316,0.000003178,0.00000308,0.000003097,151959.64939428,0.472526569605782
1648944000,2022-04-03 00:00:00,XYM/BTC,0.00000317,0.00000317,0.00000309,0.000003137,111900.09034025,0.3498471207499925
1648857600,2022-04-02 00:00:00,XYM/BTC,0.00000317,0.00000327,0.00000311,0.00000315,319878.18078754,1.01063910129128644
1648771200,2022-04-01 00:00:00,XYM/BTC,0.000003201,0.00000323,0.00000313,0.00000315,111590.4845,0.3552062673028
1648684800,2022-03-31 00:00:00,XYM/BTC,0.00000318,0.000003217,0.000003143,0.0000032,91964.424,0.2924648861963
1648598400,2022-03-30 00:00:00,XYM/BTC,0.00000316,0.00000319,0.000003084,0.000003184,277143.57854178,0.8677047026747782
1648512000,2022-03-29 00:00:00,XYM/BTC,0.000003177,0.00000322,0.000003119,0.000003151,464319.8433,1.4710657239498
1648425600,2022-03-28 00:00:00,XYM/BTC,0.00000329,0.00000333,0.000003168,0.00000318,478653.59347882,1.5555314137218184
1648339200,2022-03-27 00:00:00,XYM/BTC,0.000003379,0.000003389,0.00000324,0.000003293,130088.84063401,0.43189428194018122
1648252800,2022-03-26 00:00:00,XYM/BTC,0.000003362,0.00000345,0.00000333,0.000003378,259159.96523381,0.87355971567939731
1648166400,2022-03-25 00:00:00,XYM/BTC,0.000003249,0.000003424,0.0000032,0.000003364,843520.13607545,2.79112942592247305
1648080000,2022-03-24 00:00:00,XYM/BTC,0.000003472,0.000003472,0.00000319,0.000003247,797601.66658301,2.65775409980797371
1647993600,2022-03-23 00:00:00,XYM/BTC,0.000003249,0.00000359,0.00000323,0.00000348,1776493.0954471,6.120890630066256
1647907200,2022-03-22 00:00:00,XYM/BTC,0.000003334,0.000003345,0.0000032,0.000003265,418157.0004,1.3671429331849
1647820800,2022-03-21 00:00:00,XYM/BTC,0.000003287,0.00000342,0.000003233,0.000003332,276151.23589924,0.9179442938232882
1647734400,2022-03-20 00:00:00,XYM/BTC,0.000003253,0.000003316,0.00000323,0.00000329,744106.1753,2.4362726207112
1647648000,2022-03-19 00:00:00,XYM/BTC,0.000003189,0.00000333,0.000003136,0.000003243,777736.1874,2.4975214651608
1647561600,2022-03-18 00:00:00,XYM/BTC,0.000003302,0.00000331,0.000003081,0.00000319,1431214.05576153,4.5661844350457725
1647475200,2022-03-17 00:00:00,XYM/BTC,0.000003315,0.00000341,0.00000325,0.0000033,1926674.6003,6.3260661231754
1647388800,2022-03-16 00:00:00,XYM/BTC,0.00000335,0.0000034,0.00000321,0.0000033,272363.3479,0.9059119373228
1647302400,2022-03-15 00:00:00,XYM/BTC,0.00000334,0.00000345,0.000003294,0.000003355,383946.90731803,1.27861101421798581
1647216000,2022-03-14 00:00:00,XYM/BTC,0.000003515,0.00000353,0.000003314,0.000003322,182105.7972,0.6212849902466
1647129600,2022-03-13 00:00:00,XYM/BTC,0.00000349,0.00000354,0.000003406,0.000003514,160168.79929037,0.5524864094331691
1647043200,2022-03-12 00:00:00,XYM/BTC,0.000003459,0.00000349,0.00000338,0.00000349,308807.4041,1.0571307311849
1646956800,2022-03-11 00:00:00,XYM/BTC,0.000003477,0.00000358,0.000003371,0.000003446,281390.8155,0.9693380590449
1646870400,2022-03-10 00:00:00,XYM/BTC,0.00000337,0.00000353,0.000003351,0.00000347,248527.2861,0.8590023905763
1646784000,2022-03-09 00:00:00,XYM/BTC,0.000003433,0.000003455,0.000003232,0.000003377,443896.38712058,1.49323269595028182
1646697600,2022-03-08 00:00:00,XYM/BTC,0.000003518,0.000003518,0.00000339,0.000003436,306131.215,1.0584234666599
1646611200,2022-03-07 00:00:00,XYM/BTC,0.00000354,0.000003607,0.000003456,0.000003509,440927.43109077,1.55490899687189347
1646524800,2022-03-06 00:00:00,XYM/BTC,0.00000355,0.000003607,0.00000353,0.000003542,232884.1213,0.8300384438991
1646438400,2022-03-05 00:00:00,XYM/BTC,0.000003587,0.000003615,0.00000353,0.00000355,199451.0079,0.7119742868816
1646352000,2022-03-04 00:00:00,XYM/BTC,0.00000344,0.000003587,0.0000034,0.000003587,279531.8832,0.9701934162994
1646265600,2022-03-03 00:00:00,XYM/BTC,0.00000338,0.00000344,0.00000335,0.00000342,236170.2192,0.801839507107
1646179200,2022-03-02 00:00:00,XYM/BTC,0.00000343,0.00000345,0.00000334,0.00000339,433909.0025,1.476537760214
1646092800,2022-03-01 00:00:00,XYM/BTC,0.00000354,0.00000364,0.00000342,0.00000343,647999.0968,2.29764005919
1646006400,2022-02-28 00:00:00,XYM/BTC,0.00000374,0.00000386,0.00000347,0.00000354,1078620.11052375,3.9589374388969683
1645920000,2022-02-27 00:00:00,XYM/BTC,0.00000368,0.00000388,0.00000362,0.00000373,783480.75529945,2.9174499671239815
1645833600,2022-02-26 00:00:00,XYM/BTC,0.00000375,0.0000039,0.00000369,0.00000369,395222.9414,1.502269184725
1645747200,2022-02-25 00:00:00,XYM/BTC,0.00000365,0.00000375,0.00000357,0.00000375,551649.5012,2.023296490136
1645660800,2022-02-24 00:00:00,XYM/BTC,0.00000395,0.00000406,0.00000348,0.00000365,1170855.75847378,4.328648280218986
1645574400,2022-02-23 00:00:00,XYM/BTC,0.00000388,0.00000394,0.00000382,0.00000394,151165.0524,0.586711037758
1645488000,2022-02-22 00:00:00,XYM/BTC,0.00000401,0.00000403,0.00000383,0.00000388,514945.2046,2.019026588574
1645401600,2022-02-21 00:00:00,XYM/BTC,0.000004,0.00000416,0.0000039,0.00000402,776764.3891,3.12229950336
1645315200,2022-02-20 00:00:00,XYM/BTC,0.00000396,0.00000402,0.0000038,0.00000401,597237.26871686,2.3327817017499637
1645228800,2022-02-19 00:00:00,XYM/BTC,0.00000401,0.00000409,0.00000394,0.00000396,146043.5013,0.58263065222
1645142400,2022-02-18 00:00:00,XYM/BTC,0.00000407,0.00000414,0.00000399,0.00000401,216956.5037,0.880762756656
1645056000,2022-02-17 00:00:00,XYM/BTC,0.00000397,0.00000414,0.00000394,0.00000406,501869.5144,2.008117905432
1644969600,2022-02-16 00:00:00,XYM/BTC,0.00000395,0.00000398,0.00000386,0.00000398,482991.45549143,1.8866428645589771
