https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHX,Volume BTC
1656720000,2022-07-02 00:00:00,SHX/BTC,0.0000000594,0.0000000594,0.0000000536,0.000000054,481816.5514,0.02686062076509
1656633600,2022-07-01 00:00:00,SHX/BTC,0.000000057,0.000000059,0.0000000545,0.0000000589,3856689.04519312,0.217527655260541433
1656547200,2022-06-30 00:00:00,SHX/BTC,0.0000000607,0.0000000612,0.0000000578,0.0000000579,5116133.2204321,0.30480771782850958
1656460800,2022-06-29 00:00:00,SHX/BTC,0.0000000622,0.0000000625,0.00000006,0.0000000609,721861.2436,0.04421808730143
1656374400,2022-06-28 00:00:00,SHX/BTC,0.0000000627,0.0000000631,0.0000000614,0.000000062,1515996.4526,0.09382081828609
1656288000,2022-06-27 00:00:00,SHX/BTC,0.0000000664,0.0000000664,0.0000000617,0.0000000622,1251032.84474372,0.078188451181219988
1656201600,2022-06-26 00:00:00,SHX/BTC,0.0000000666,0.0000000678,0.0000000652,0.0000000668,863293.3378,0.05787518028558
1656115200,2022-06-25 00:00:00,SHX/BTC,0.0000000701,0.0000000703,0.0000000668,0.0000000669,1454298.2448864,0.09909562361849936
1656028800,2022-06-24 00:00:00,SHX/BTC,0.0000000679,0.0000000716,0.0000000678,0.00000007,2940556.9967,0.20669016238613
1655942400,2022-06-23 00:00:00,SHX/BTC,0.0000000667,0.0000000768,0.0000000654,0.0000000681,5659915.6602,0.40654584179358
1655856000,2022-06-22 00:00:00,SHX/BTC,0.0000000654,0.0000000688,0.0000000652,0.0000000666,3384480.086,0.22698329213009
1655769600,2022-06-21 00:00:00,SHX/BTC,0.000000065,0.0000000678,0.0000000634,0.0000000647,2062964.34034437,0.135773917369779412
1655683200,2022-06-20 00:00:00,SHX/BTC,0.0000000677,0.0000000702,0.0000000645,0.0000000645,1991575.39325711,0.134464623875398993
1655596800,2022-06-19 00:00:00,SHX/BTC,0.0000000715,0.0000000729,0.0000000662,0.0000000673,3072014.7508,0.21048789625586
1655510400,2022-06-18 00:00:00,SHX/BTC,0.0000000683,0.0000000726,0.0000000679,0.0000000713,3401983.6820225,0.23789653768412923
1655424000,2022-06-17 00:00:00,SHX/BTC,0.0000000682,0.0000000716,0.000000067,0.0000000689,1818035.5176,0.12715819092443
1655337600,2022-06-16 00:00:00,SHX/BTC,0.0000000662,0.0000000704,0.0000000657,0.0000000691,4311746.2402,0.29146823368438
1655251200,2022-06-15 00:00:00,SHX/BTC,0.0000000646,0.0000000671,0.0000000626,0.0000000662,3497643.70476613,0.227027163102949797
1655164800,2022-06-14 00:00:00,SHX/BTC,0.000000065,0.0000000685,0.000000061,0.0000000646,3763764.49636018,0.242454634092479066
1655078400,2022-06-13 00:00:00,SHX/BTC,0.0000000592,0.0000000675,0.0000000552,0.0000000654,2812558.35632245,0.179454010582878954
1654992000,2022-06-12 00:00:00,SHX/BTC,0.0000000582,0.0000000606,0.000000057,0.0000000586,2585468.5998,0.15153863352352
1654905600,2022-06-11 00:00:00,SHX/BTC,0.0000000615,0.0000000624,0.0000000576,0.0000000578,668203.12514213,0.040144288453359421
1654819200,2022-06-10 00:00:00,SHX/BTC,0.0000000644,0.0000000648,0.0000000618,0.0000000621,978825.13759025,0.06123431382134965
1654732800,2022-06-09 00:00:00,SHX/BTC,0.0000000621,0.0000000656,0.0000000619,0.0000000636,1943079.51509646,0.125563433409519812
1654646400,2022-06-08 00:00:00,SHX/BTC,0.0000000621,0.0000000657,0.000000062,0.0000000623,983544.4454512,0.06245764730324976
1654560000,2022-06-07 00:00:00,SHX/BTC,0.0000000631,0.0000000719,0.0000000614,0.0000000621,3508700.58342398,0.233486160032789466
1654473600,2022-06-06 00:00:00,SHX/BTC,0.0000000666,0.0000000666,0.000000062,0.0000000622,749487.1806,0.04760731878708
1654387200,2022-06-05 00:00:00,SHX/BTC,0.0000000654,0.0000000676,0.0000000648,0.0000000666,671892.1498,0.04441537204515
1654300800,2022-06-04 00:00:00,SHX/BTC,0.0000000663,0.0000000683,0.0000000646,0.0000000653,2631492.22964441,0.172619463217699942
1654214400,2022-06-03 00:00:00,SHX/BTC,0.0000000647,0.0000000666,0.0000000638,0.0000000664,1461697.93592126,0.095383988719389538
1654128000,2022-06-02 00:00:00,SHX/BTC,0.0000000628,0.0000000662,0.0000000612,0.0000000647,4721113.69444159,0.304417941792839986
1654041600,2022-06-01 00:00:00,SHX/BTC,0.0000000748,0.0000000748,0.0000000619,0.000000062,1985200.31614938,0.131035658838029824
1653955200,2022-05-31 00:00:00,SHX/BTC,0.0000000725,0.0000000774,0.0000000675,0.0000000741,7463888.19013739,0.529517250352130006
1653868800,2022-05-30 00:00:00,SHX/BTC,0.0000000751,0.0000000767,0.0000000703,0.0000000725,2424177.84476946,0.179819727908879384
1653782400,2022-05-29 00:00:00,SHX/BTC,0.0000000738,0.0000000788,0.000000073,0.0000000748,1368691.2492,0.10294005964631
1653696000,2022-05-28 00:00:00,SHX/BTC,0.0000000816,0.0000000816,0.0000000701,0.0000000742,4190371.4324,0.31043725089264
1653609600,2022-05-27 00:00:00,SHX/BTC,0.0000000804,0.0000000854,0.0000000786,0.0000000807,2606196.1027819,0.21250464243307942
1653523200,2022-05-26 00:00:00,SHX/BTC,0.0000000776,0.0000001101,0.0000000763,0.0000000805,16418180.07343342,1.504546688446289715
1653436800,2022-05-25 00:00:00,SHX/BTC,0.0000000687,0.0000000873,0.0000000669,0.0000000779,6742086.65292785,0.517797780707609927
1653350400,2022-05-24 00:00:00,SHX/BTC,0.0000000655,0.0000000689,0.0000000623,0.0000000689,2279527.7912,0.14859767421459
1653264000,2022-05-23 00:00:00,SHX/BTC,0.0000000716,0.0000000919,0.0000000656,0.0000000656,13577937.34692957,1.051368815862764744
1653177600,2022-05-22 00:00:00,SHX/BTC,0.000000055,0.0000001459,0.0000000538,0.000000071,34036584.38367012,3.304655478634084983
1653091200,2022-05-21 00:00:00,SHX/BTC,0.0000000548,0.000000055,0.0000000525,0.0000000548,986842.53104051,0.053044219541939693
1653004800,2022-05-20 00:00:00,SHX/BTC,0.0000000536,0.0000000557,0.0000000531,0.000000055,577828.9426,0.03156223858811
1652918400,2022-05-19 00:00:00,SHX/BTC,0.0000000581,0.0000000581,0.0000000533,0.0000000536,410455.733,0.02270051148898
1652832000,2022-05-18 00:00:00,SHX/BTC,0.0000000593,0.0000000632,0.0000000579,0.000000058,1411303.3025,0.0849637655161
1652745600,2022-05-17 00:00:00,SHX/BTC,0.000000055,0.0000000618,0.0000000547,0.0000000595,2646938.6308,0.15047083263599
1652659200,2022-05-16 00:00:00,SHX/BTC,0.0000000568,0.000000059,0.0000000547,0.0000000552,778880.3076,0.04400097747107
1652572800,2022-05-15 00:00:00,SHX/BTC,0.0000000606,0.0000000614,0.0000000566,0.0000000568,630219.0174,0.03773572422225
1652486400,2022-05-14 00:00:00,SHX/BTC,0.0000000676,0.0000000684,0.0000000598,0.000000061,535039.6556153,0.03380546572477942
1652400000,2022-05-13 00:00:00,SHX/BTC,0.0000000548,0.0000000689,0.0000000548,0.0000000673,4586268.80474092,0.282891910138709364
1652313600,2022-05-12 00:00:00,SHX/BTC,0.000000072,0.000000072,0.0000000545,0.0000000545,7473821.55376692,0.47293965821790942
1652227200,2022-05-11 00:00:00,SHX/BTC,0.0000000814,0.0000000888,0.0000000722,0.0000000722,11750255.24073704,0.947963816833429496
1652140800,2022-05-10 00:00:00,SHX/BTC,0.0000000776,0.0000000825,0.0000000741,0.0000000812,3839637.5876,0.29894613255391
1652054400,2022-05-09 00:00:00,SHX/BTC,0.0000000759,0.0000000802,0.0000000745,0.0000000784,4865918.8588,0.37193274621822
1651968000,2022-05-08 00:00:00,SHX/BTC,0.0000000761,0.0000000778,0.0000000752,0.0000000762,3652506.9886,0.27931174038484
1651881600,2022-05-07 00:00:00,SHX/BTC,0.000000075,0.0000000771,0.0000000732,0.0000000762,1390557.5347,0.10477723438424
1651795200,2022-05-06 00:00:00,SHX/BTC,0.0000000751,0.0000000766,0.0000000743,0.0000000751,5182009.5811,0.38998898583544
1651708800,2022-05-05 00:00:00,SHX/BTC,0.0000000721,0.0000000762,0.0000000711,0.000000075,3288033.50869701,0.242666025464218911
1651622400,2022-05-04 00:00:00,SHX/BTC,0.0000000763,0.0000000768,0.0000000695,0.0000000721,5877303.02061585,0.428334204756067049
1651536000,2022-05-03 00:00:00,SHX/BTC,0.0000000674,0.0000000779,0.0000000673,0.0000000766,10790476.2589,0.78587830768742
1651449600,2022-05-02 00:00:00,SHX/BTC,0.0000000668,0.0000000678,0.000000066,0.000000067,8238620.98447619,0.551015191284509968
1651363200,2022-05-01 00:00:00,SHX/BTC,0.0000000649,0.0000000659,0.000000063,0.0000000659,6672997.4749,0.43113738642192
1651276800,2022-04-30 00:00:00,SHX/BTC,0.0000000644,0.000000068,0.0000000633,0.0000000651,8464758.1577,0.551690401954
1651190400,2022-04-29 00:00:00,SHX/BTC,0.000000063,0.0000000653,0.000000063,0.0000000647,1400819.655,0.09034914533071
1651104000,2022-04-28 00:00:00,SHX/BTC,0.000000063,0.0000000637,0.0000000616,0.0000000631,10397474.3854,0.65436009467656
1651017600,2022-04-27 00:00:00,SHX/BTC,0.000000066,0.0000000665,0.0000000625,0.0000000632,6530647.7391,0.41981205831163
1650931200,2022-04-26 00:00:00,SHX/BTC,0.0000000665,0.000000067,0.0000000641,0.0000000663,5625598.2223,0.37047730280848
1650844800,2022-04-25 00:00:00,SHX/BTC,0.0000000689,0.0000000693,0.0000000639,0.0000000674,4596984.28734191,0.303728992722599588
1650758400,2022-04-24 00:00:00,SHX/BTC,0.0000000699,0.0000000707,0.0000000684,0.0000000684,2214281.37102857,0.1539795582878699
1650672000,2022-04-23 00:00:00,SHX/BTC,0.0000000715,0.0000000715,0.0000000697,0.0000000701,889581.5575,0.06274697513281
1650585600,2022-04-22 00:00:00,SHX/BTC,0.0000000722,0.0000000737,0.0000000714,0.0000000717,2564052.77702475,0.185722548363239325
1650499200,2022-04-21 00:00:00,SHX/BTC,0.0000000731,0.0000000739,0.0000000699,0.0000000721,4418880.05601943,0.319313328855599063
1650412800,2022-04-20 00:00:00,SHX/BTC,0.0000000744,0.0000000754,0.0000000724,0.0000000733,1562046.1822701,0.115384580292739833
1650326400,2022-04-19 00:00:00,SHX/BTC,0.0000000804,0.0000000821,0.0000000746,0.0000000747,2824061.1757,0.22229855353998
1650240000,2022-04-18 00:00:00,SHX/BTC,0.000000084,0.0000000841,0.0000000785,0.0000000803,3120543.77484951,0.254365247527999624
1650153600,2022-04-17 00:00:00,SHX/BTC,0.0000000833,0.0000001057,0.000000083,0.0000000843,5770199.91598792,0.517842229234677661
1650067200,2022-04-16 00:00:00,SHX/BTC,0.0000000818,0.0000000842,0.0000000818,0.0000000832,2877851.70828855,0.23777607071079869
1649980800,2022-04-15 00:00:00,SHX/BTC,0.0000000783,0.0000000836,0.0000000779,0.000000082,1046536.8252,0.08532798319563
1649894400,2022-04-14 00:00:00,SHX/BTC,0.0000000764,0.0000000804,0.0000000755,0.0000000785,6510967.6702,0.51207060538632
1649808000,2022-04-13 00:00:00,SHX/BTC,0.000000079,0.0000000793,0.0000000757,0.0000000767,3815971.9313,0.29489512967105
1649721600,2022-04-12 00:00:00,SHX/BTC,0.0000000826,0.0000000827,0.0000000788,0.000000079,2520823.0294,0.20075000485979
1649635200,2022-04-11 00:00:00,SHX/BTC,0.0000000845,0.0000000845,0.0000000808,0.0000000826,1375737.95426818,0.113660470224989364
1649548800,2022-04-10 00:00:00,SHX/BTC,0.0000000842,0.0000000917,0.0000000841,0.0000000841,2463749.53010672,0.219031955335609264
1649462400,2022-04-09 00:00:00,SHX/BTC,0.0000000833,0.0000000868,0.0000000833,0.0000000846,991644.27577647,0.08415502628336995
1649376000,2022-04-08 00:00:00,SHX/BTC,0.0000000859,0.0000000875,0.0000000822,0.0000000833,1839815.27331428,0.1552088324908695
1649289600,2022-04-07 00:00:00,SHX/BTC,0.0000000804,0.0000000847,0.0000000792,0.0000000847,690896.78304059,0.055689894470489672
1649203200,2022-04-06 00:00:00,SHX/BTC,0.0000000863,0.0000000878,0.0000000813,0.0000000813,2497279.0554,0.21285522797589
1649116800,2022-04-05 00:00:00,SHX/BTC,0.0000000865,0.0000000871,0.0000000857,0.0000000866,1201540.12219905,0.104021903955749025
1649030400,2022-04-04 00:00:00,SHX/BTC,0.0000000908,0.0000000908,0.0000000859,0.0000000861,1127904.0578,0.10009263258302
1648944000,2022-04-03 00:00:00,SHX/BTC,0.000000091,0.000000092,0.0000000871,0.00000009,2056622.02932627,0.18516167116025855
1648857600,2022-04-02 00:00:00,SHX/BTC,0.0000000885,0.0000000898,0.0000000871,0.0000000896,1989352.0757,0.17618235801139
1648771200,2022-04-01 00:00:00,SHX/BTC,0.0000000895,0.000000091,0.0000000865,0.0000000889,1491649.02066004,0.132766155465989544
1648684800,2022-03-31 00:00:00,SHX/BTC,0.0000000886,0.0000000928,0.0000000875,0.0000000893,1732512.46026379,0.156845101355179712
1648598400,2022-03-30 00:00:00,SHX/BTC,0.0000000884,0.00000009,0.0000000863,0.0000000898,3293316.5277,0.2905489603949
1648512000,2022-03-29 00:00:00,SHX/BTC,0.0000000922,0.0000001022,0.0000000864,0.0000000884,10885982.46946721,1.040174790082427219
1648425600,2022-03-28 00:00:00,SHX/BTC,0.0000000889,0.0000000935,0.0000000877,0.0000000935,1812607.6885312,0.16322258695458976
1648339200,2022-03-27 00:00:00,SHX/BTC,0.0000000899,0.0000000909,0.0000000871,0.0000000876,1852991.77911707,0.165050917779099714
1648252800,2022-03-26 00:00:00,SHX/BTC,0.000000092,0.000000092,0.0000000882,0.00000009,750370.890834,0.067276892229979192
1648166400,2022-03-25 00:00:00,SHX/BTC,0.0000000908,0.000000093,0.0000000902,0.0000000908,618075.8950826,0.0567609371816892
1648080000,2022-03-24 00:00:00,SHX/BTC,0.0000000883,0.000000092,0.0000000883,0.0000000912,1708392.64952071,0.154292296237649758
1647993600,2022-03-23 00:00:00,SHX/BTC,0.0000000997,0.0000000997,0.0000000883,0.0000000883,2256479.61504523,0.212748759972839746
1647907200,2022-03-22 00:00:00,SHX/BTC,0.000000095,0.0000001015,0.0000000897,0.0000001002,3900420.0331,0.37059035355116
1647820800,2022-03-21 00:00:00,SHX/BTC,0.0000000965,0.0000001008,0.0000000942,0.0000000942,4046351.82898733,0.393218497193288376
1647734400,2022-03-20 00:00:00,SHX/BTC,0.0000000904,0.0000007073,0.0000000889,0.0000000957,11355489.26845426,1.121022846768313923
1647648000,2022-03-19 00:00:00,SHX/BTC,0.0000000898,0.0000000935,0.0000000879,0.0000000902,5133956.2332,0.46080508868425
1647561600,2022-03-18 00:00:00,SHX/BTC,0.0000000868,0.0000000991,0.0000000868,0.0000000894,12046392.3115,1.1117536138851
1647475200,2022-03-17 00:00:00,SHX/BTC,0.0000000884,0.0000000925,0.0000000861,0.0000000861,5301377.0846,0.47589634040292
1647388800,2022-03-16 00:00:00,SHX/BTC,0.0000000987,0.0000000987,0.0000000861,0.0000000891,5388132.62933325,0.494497093745069375
1647302400,2022-03-15 00:00:00,SHX/BTC,0.0000000892,0.0000000995,0.0000000891,0.0000000995,3374354.2059,0.3145385409224
1647216000,2022-03-14 00:00:00,SHX/BTC,0.0000000923,0.0000000925,0.0000000885,0.0000000903,1886002.75310494,0.170255694291433042
1647129600,2022-03-13 00:00:00,SHX/BTC,0.0000000918,0.0000000925,0.0000000895,0.0000000915,789786.5063,0.07176575300879
1647043200,2022-03-12 00:00:00,SHX/BTC,0.0000000962,0.0000000968,0.0000000917,0.0000000927,579061.9952,0.05468440723226
1646956800,2022-03-11 00:00:00,SHX/BTC,0.0000000889,0.0000001057,0.0000000886,0.0000000966,3723317.2516,0.35064127023021
1646870400,2022-03-10 00:00:00,SHX/BTC,0.0000000872,0.0000000933,0.0000000857,0.0000000885,2850801.43187272,0.255111625487588768
1646784000,2022-03-09 00:00:00,SHX/BTC,0.0000000888,0.0000000888,0.000000083,0.0000000872,3970130.62876124,0.337845380589919508
1646697600,2022-03-08 00:00:00,SHX/BTC,0.0000000958,0.0000001016,0.0000000879,0.0000000887,9947378.30814735,0.920854578677149945
1646611200,2022-03-07 00:00:00,SHX/BTC,0.000000094,0.0000000965,0.0000000892,0.0000000957,4538613.62140724,0.421165995611659836
1646524800,2022-03-06 00:00:00,SHX/BTC,0.0000000909,0.0000000965,0.0000000909,0.0000000942,2883688.6952477,0.272055143505788714
1646438400,2022-03-05 00:00:00,SHX/BTC,0.0000000952,0.0000000952,0.0000000867,0.0000000905,3268931.51920057,0.300935699570648571
1646352000,2022-03-04 00:00:00,SHX/BTC,0.0000000904,0.000000098,0.0000000883,0.0000000957,1130075.2930566,0.103887709687494732
1646265600,2022-03-03 00:00:00,SHX/BTC,0.0000000937,0.000000095,0.0000000828,0.0000000892,3004775.6486,0.26254056300825
1646179200,2022-03-02 00:00:00,SHX/BTC,0.0000000848,0.0000000945,0.0000000816,0.0000000945,4623980.35243994,0.39678672683645978
