https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOCG,Volume USDT
1660608000,2022-08-16 00:00:00,LOCG/USDT,0.03386,0.0345,0.0303,0.0315,1273069.7824,41059.37843201
1660521600,2022-08-15 00:00:00,LOCG/USDT,0.03389,0.03578,0.03349,0.03356,1124515.8866,38708.039613729
1660435200,2022-08-14 00:00:00,LOCG/USDT,0.03533,0.03604,0.03366,0.03366,1133738.085,39268.095744152
1660348800,2022-08-13 00:00:00,LOCG/USDT,0.03593,0.03595,0.03355,0.03533,1380937.1229,48290.293163781
1660262400,2022-08-12 00:00:00,LOCG/USDT,0.03482,0.03625,0.03426,0.03593,1067634.3762,37497.181710635
1660176000,2022-08-11 00:00:00,LOCG/USDT,0.03526,0.03664,0.03467,0.03482,1063416.9939,37828.328269054
1660089600,2022-08-10 00:00:00,LOCG/USDT,0.03347,0.036,0.03277,0.03526,1378071.4029,47145.095099374
1660003200,2022-08-09 00:00:00,LOCG/USDT,0.03585,0.03684,0.03284,0.03347,1116353.4534,38203.751130374
1659916800,2022-08-08 00:00:00,LOCG/USDT,0.03368,0.03715,0.03366,0.036,1504222.6246,54213.89253681
1659830400,2022-08-07 00:00:00,LOCG/USDT,0.03633,0.03634,0.03342,0.03369,1328693.4166,46066.156639612
1659744000,2022-08-06 00:00:00,LOCG/USDT,0.03493,0.0375,0.03474,0.03633,1871539.8798,67612.212190044
1659657600,2022-08-05 00:00:00,LOCG/USDT,0.03164,0.03545,0.03159,0.03493,3024337.7155,100906.689680591
1659571200,2022-08-04 00:00:00,LOCG/USDT,0.0312,0.032,0.03029,0.03165,2601655.5713,81027.798981031
1659484800,2022-08-03 00:00:00,LOCG/USDT,0.03165,0.03438,0.0288,0.0312,2780968.8658,88135.151375202
1659398400,2022-08-02 00:00:00,LOCG/USDT,0.03125,0.03288,0.02979,0.03163,1286281.0993,39550.775069959
1659312000,2022-08-01 00:00:00,LOCG/USDT,0.03104,0.03284,0.02987,0.03125,1323718.7753,41344.224929566
1659225600,2022-07-31 00:00:00,LOCG/USDT,0.03186,0.03297,0.031,0.0313,1247149.4062,39894.573566666
1659139200,2022-07-30 00:00:00,LOCG/USDT,0.03126,0.03998,0.03003,0.03187,7765782.5904,276525.0361651935596
1659052800,2022-07-29 00:00:00,LOCG/USDT,0.02418,0.035,0.024,0.03126,10156791.62233239,298350.05558896026
1658966400,2022-07-28 00:00:00,LOCG/USDT,0.02449,0.025,0.02261,0.02404,1766667.7726,41980.010311254
1658880000,2022-07-27 00:00:00,LOCG/USDT,0.02262,0.02479,0.0222,0.02449,991643.77,23080.6749567
1658793600,2022-07-26 00:00:00,LOCG/USDT,0.02516,0.02527,0.02222,0.02262,3717590.7657,87441.803750102
1658707200,2022-07-25 00:00:00,LOCG/USDT,0.02259,0.02657,0.02101,0.02517,8334459.2326,206291.293017872
1658620800,2022-07-24 00:00:00,LOCG/USDT,0.02198,0.02289,0.02159,0.02259,779535.8179,17386.654219718
1658534400,2022-07-23 00:00:00,LOCG/USDT,0.02217,0.02296,0.021,0.02198,1270815.5739,27512.471798972
1658448000,2022-07-22 00:00:00,LOCG/USDT,0.02399,0.02454,0.02137,0.022,1816961.5059,41468.06430237
1658361600,2022-07-21 00:00:00,LOCG/USDT,0.02465,0.02506,0.02276,0.024,2303189.73858004,53924.3854881423392
1658275200,2022-07-20 00:00:00,LOCG/USDT,0.02668,0.02681,0.0246,0.02487,622833.78563,16051.3861951195126
1658188800,2022-07-19 00:00:00,LOCG/USDT,0.02624,0.0269,0.02551,0.02659,1072492.00503277,27934.4961772638192
1658102400,2022-07-18 00:00:00,LOCG/USDT,0.02458,0.0267,0.02413,0.026,1092463.27411403,28199.0345779724397
1658016000,2022-07-17 00:00:00,LOCG/USDT,0.02422,0.02659,0.02422,0.02475,888706.64875247,22466.8333740481293
1657929600,2022-07-16 00:00:00,LOCG/USDT,0.02434,0.02466,0.02356,0.02421,967202.43524345,23564.9047889350597
1657843200,2022-07-15 00:00:00,LOCG/USDT,0.02395,0.02465,0.02365,0.02434,560885.41235374,13690.6767754782446
1657756800,2022-07-14 00:00:00,LOCG/USDT,0.02461,0.02499,0.0215,0.02395,1656726.72229935,39083.1524764032156
1657670400,2022-07-13 00:00:00,LOCG/USDT,0.02401,0.02497,0.02205,0.02461,756954.27417631,17779.9825829657334
1657584000,2022-07-12 00:00:00,LOCG/USDT,0.02455,0.02503,0.02357,0.02401,504300.33802063,12274.2321307893244
1657497600,2022-07-11 00:00:00,LOCG/USDT,0.02545,0.02592,0.02455,0.02455,725070.2860551,18189.8548419692795
1657411200,2022-07-10 00:00:00,LOCG/USDT,0.02669,0.02669,0.02436,0.02552,1745156.65996999,43956.1250631060011
1657324800,2022-07-09 00:00:00,LOCG/USDT,0.02492,0.028,0.02459,0.02692,2420865.89725026,62247.0036512854723
1657238400,2022-07-08 00:00:00,LOCG/USDT,0.02618,0.02734,0.0244,0.02505,2515136.35143559,63220.8757444669036
1657152000,2022-07-07 00:00:00,LOCG/USDT,0.02543,0.02795,0.02368,0.02604,4075076.21477334,102780.6056906683476
1657065600,2022-07-06 00:00:00,LOCG/USDT,0.0257,0.02621,0.02429,0.02559,1243731.04437955,31365.0595101078731
1656979200,2022-07-05 00:00:00,LOCG/USDT,0.02586,0.0283,0.0243,0.0258,3009384.13582317,77915.8132286031783
1656892800,2022-07-04 00:00:00,LOCG/USDT,0.02614,0.0266,0.0248,0.02602,1593907.08785455,40803.4030782394013
1656806400,2022-07-03 00:00:00,LOCG/USDT,0.0283,0.02906,0.0251,0.02633,1823421.95083625,48846.6837702732303
1656720000,2022-07-02 00:00:00,LOCG/USDT,0.0291,0.02959,0.02762,0.02829,999221.19504963,28434.3869852254942
1656633600,2022-07-01 00:00:00,LOCG/USDT,0.03064,0.03134,0.02881,0.02913,1908203.71606426,57299.0907488374046
1656547200,2022-06-30 00:00:00,LOCG/USDT,0.03463,0.03494,0.02833,0.03082,3857177.93978214,120046.2465892407842
1656460800,2022-06-29 00:00:00,LOCG/USDT,0.03413,0.03489,0.03271,0.03474,2984182.20494774,101056.0771631128745
1656374400,2022-06-28 00:00:00,LOCG/USDT,0.03635,0.0366,0.03401,0.03429,1689595.33901765,59274.6681068793776
1656288000,2022-06-27 00:00:00,LOCG/USDT,0.03592,0.03699,0.03485,0.03639,1037048.64980297,37124.0016921295693
1656201600,2022-06-26 00:00:00,LOCG/USDT,0.03696,0.03856,0.03592,0.03592,623064.8114352,23114.4598074557969
1656115200,2022-06-25 00:00:00,LOCG/USDT,0.03713,0.03868,0.03546,0.03717,512975.2853106,18921.7830172251711
1656028800,2022-06-24 00:00:00,LOCG/USDT,0.03768,0.03851,0.03542,0.03734,1062329.89169938,39354.7655588356526
1655942400,2022-06-23 00:00:00,LOCG/USDT,0.036,0.038,0.03544,0.03788,550333.61602758,20258.7151722410898
1655856000,2022-06-22 00:00:00,LOCG/USDT,0.0374,0.03848,0.03541,0.03605,750425.83467404,27492.4071758573459
1655769600,2022-06-21 00:00:00,LOCG/USDT,0.03731,0.03922,0.03679,0.03755,735603.96939203,27779.4870831722696
1655683200,2022-06-20 00:00:00,LOCG/USDT,0.03545,0.03866,0.0347,0.03754,1429846.95786329,52328.4815268610276
1655596800,2022-06-19 00:00:00,LOCG/USDT,0.03569,0.03759,0.0341,0.03545,2097733.98225357,74760.9268932247431
1655510400,2022-06-18 00:00:00,LOCG/USDT,0.03611,0.03626,0.032,0.03589,2808454.82390216,93717.425163993988
1655424000,2022-06-17 00:00:00,LOCG/USDT,0.03632,0.03831,0.03418,0.03596,2289301.16036703,80984.7523639393516
1655337600,2022-06-16 00:00:00,LOCG/USDT,0.03891,0.03978,0.03438,0.03632,1880879.03441292,68542.0851330149088
1655251200,2022-06-15 00:00:00,LOCG/USDT,0.03458,0.04061,0.03136,0.03915,4302889.68380265,150490.5558442426983
1655164800,2022-06-14 00:00:00,LOCG/USDT,0.03045,0.03698,0.0294,0.0346,3480906.50517986,117737.5162610181109
1655078400,2022-06-13 00:00:00,LOCG/USDT,0.03213,0.03314,0.02813,0.03045,2893111.79556171,88656.4983685600895
1654992000,2022-06-12 00:00:00,LOCG/USDT,0.03492,0.03607,0.03104,0.03213,3175777.52463447,104223.5714754739207
1654905600,2022-06-11 00:00:00,LOCG/USDT,0.03514,0.03739,0.03452,0.03504,2729786.88214138,98785.5242336203543
1654819200,2022-06-10 00:00:00,LOCG/USDT,0.03903,0.04014,0.03333,0.03522,5008137.10078979,178186.6056839610958
1654732800,2022-06-09 00:00:00,LOCG/USDT,0.03408,0.04704,0.03253,0.03922,12221946.67491755,479042.3745047958558
1654646400,2022-06-08 00:00:00,LOCG/USDT,0.03609,0.03609,0.03239,0.03425,2720914.65974634,91983.9480301614551
1654560000,2022-06-07 00:00:00,LOCG/USDT,0.03475,0.0376,0.03103,0.03607,3050565.04855611,100863.7917750100295
1654473600,2022-06-06 00:00:00,LOCG/USDT,0.03328,0.04066,0.03292,0.03475,7179684.64890738,263183.310485833323
1654387200,2022-06-05 00:00:00,LOCG/USDT,0.03135,0.0363,0.03029,0.03356,6965848.71053952,228782.5380980981614
1654300800,2022-06-04 00:00:00,LOCG/USDT,0.0304,0.03282,0.02963,0.03135,3382296.30755308,106636.3637064542035
1654214400,2022-06-03 00:00:00,LOCG/USDT,0.02783,0.03277,0.02729,0.0305,8536181.44221502,256049.6231894695681
1654128000,2022-06-02 00:00:00,LOCG/USDT,0.02645,0.029,0.0261,0.02804,3635898.44919811,100983.6795060087582
1654041600,2022-06-01 00:00:00,LOCG/USDT,0.0287,0.029,0.026,0.02645,1336430.46140645,35974.4646754460302
1653955200,2022-05-31 00:00:00,LOCG/USDT,0.02985,0.03097,0.02798,0.0287,2138142.61541052,62028.3215750924217
1653868800,2022-05-30 00:00:00,LOCG/USDT,0.02608,0.03073,0.02522,0.02985,4477965.11265937,124900.3316082014096
1653782400,2022-05-29 00:00:00,LOCG/USDT,0.02566,0.02818,0.02479,0.02608,2799892.35372097,72576.2621202228458
1653696000,2022-05-28 00:00:00,LOCG/USDT,0.02557,0.02643,0.02475,0.02575,1281540.08931486,32717.771028913825
1653609600,2022-05-27 00:00:00,LOCG/USDT,0.02676,0.02751,0.0241,0.02572,2103153.58130287,54207.6472350696311
1653523200,2022-05-26 00:00:00,LOCG/USDT,0.02733,0.0295,0.02416,0.027,3683890.94232277,98078.955868454659
1653436800,2022-05-25 00:00:00,LOCG/USDT,0.02894,0.02925,0.02631,0.02737,1045128.88148712,28820.8949190912537
1653350400,2022-05-24 00:00:00,LOCG/USDT,0.02608,0.0299,0.02541,0.02887,3313473.06893319,91672.5036057665105
1653264000,2022-05-23 00:00:00,LOCG/USDT,0.02804,0.03001,0.02525,0.02608,3114479.13279276,86985.7033439218389
1653177600,2022-05-22 00:00:00,LOCG/USDT,0.02495,0.02879,0.02458,0.02804,4041526.08319684,108178.4600287757659
1653091200,2022-05-21 00:00:00,LOCG/USDT,0.02545,0.02844,0.02345,0.02495,3909433.31108139,99398.5818355736397
1653004800,2022-05-20 00:00:00,LOCG/USDT,0.02813,0.03143,0.02402,0.02567,5222519.20014414,143280.7262413916431
1652918400,2022-05-19 00:00:00,LOCG/USDT,0.0271,0.02862,0.0252,0.02821,4805934.28728053,128001.6634427202036
1652832000,2022-05-18 00:00:00,LOCG/USDT,0.02746,0.035,0.0254,0.0271,16371013.87133902,482453.7636573737751
1652745600,2022-05-17 00:00:00,LOCG/USDT,0.02702,0.0279,0.02451,0.02789,3578869.42945143,95472.3334997779854
1652659200,2022-05-16 00:00:00,LOCG/USDT,0.03186,0.03193,0.02563,0.02707,2208376.44938213,61038.3379368758864
1652572800,2022-05-15 00:00:00,LOCG/USDT,0.027,0.03201,0.02634,0.03186,1865594.61172213,53607.6978182711944
1652486400,2022-05-14 00:00:00,LOCG/USDT,0.0236,0.02745,0.02286,0.02712,2488568.70366471,61433.477073946214
1652400000,2022-05-13 00:00:00,LOCG/USDT,0.02106,0.02729,0.02073,0.02376,3485244.96873035,87274.7751550290705
1652313600,2022-05-12 00:00:00,LOCG/USDT,0.02565,0.02769,0.02028,0.02106,2680491.32047348,59101.9532485322326
1652227200,2022-05-11 00:00:00,LOCG/USDT,0.03907,0.03986,0.02513,0.0256,4899910.63788871,148839.9719307206757
1652140800,2022-05-10 00:00:00,LOCG/USDT,0.03747,0.0444,0.03513,0.03893,2930628.13358429,118415.0588225868387
1652054400,2022-05-09 00:00:00,LOCG/USDT,0.04233,0.04391,0.03557,0.03747,2441890.19178909,96515.9718830659339
1651968000,2022-05-08 00:00:00,LOCG/USDT,0.04457,0.04624,0.04209,0.04232,2267193.96948306,98847.242330000054
1651881600,2022-05-07 00:00:00,LOCG/USDT,0.04587,0.0508,0.04176,0.04461,2240380.95749122,99650.495811319547
1651795200,2022-05-06 00:00:00,LOCG/USDT,0.04958,0.05024,0.04551,0.04587,2340209.06912267,111966.6368593216419
1651708800,2022-05-05 00:00:00,LOCG/USDT,0.05943,0.06238,0.04514,0.04991,6408996.67593232,338182.8530355858991
1651622400,2022-05-04 00:00:00,LOCG/USDT,0.05066,0.06212,0.04925,0.05967,5333665.86166442,297301.6349814165201
1651536000,2022-05-03 00:00:00,LOCG/USDT,0.05116,0.0559,0.04879,0.0507,839345.15072351,43271.1635597826215
1651449600,2022-05-02 00:00:00,LOCG/USDT,0.05033,0.05452,0.04919,0.0513,1274046.04583359,65796.3278887710927
1651363200,2022-05-01 00:00:00,LOCG/USDT,0.05132,0.05561,0.04862,0.05045,1056732.2254436,54265.4221990150323
1651276800,2022-04-30 00:00:00,LOCG/USDT,0.05362,0.0559,0.05079,0.0517,930175.47019906,49464.7416295626569
1651190400,2022-04-29 00:00:00,LOCG/USDT,0.06366,0.06478,0.05309,0.05346,1501740.93818511,87832.7039284609906
1651104000,2022-04-28 00:00:00,LOCG/USDT,0.05655,0.06717,0.05591,0.06406,2177920.21767039,134199.343782264806
1651017600,2022-04-27 00:00:00,LOCG/USDT,0.0582,0.06212,0.05617,0.0568,1273783.80635746,75459.9090891827294
1650931200,2022-04-26 00:00:00,LOCG/USDT,0.06166,0.06239,0.056,0.05816,840800.54768667,49982.7232726123742
1650844800,2022-04-25 00:00:00,LOCG/USDT,0.05839,0.065,0.056,0.06195,2169304.71870951,130604.8620548299312
1650758400,2022-04-24 00:00:00,LOCG/USDT,0.06413,0.06544,0.05646,0.05879,1585322.99445013,97187.1668872842557
1650672000,2022-04-23 00:00:00,LOCG/USDT,0.06632,0.06845,0.063,0.06403,1618227.56946438,105023.7981703029326
1650585600,2022-04-22 00:00:00,LOCG/USDT,0.07193,0.0729,0.064,0.06646,3935541.99127276,265175.9786347522757
1650499200,2022-04-21 00:00:00,LOCG/USDT,0.07579,0.07784,0.07165,0.0722,2030975.76517151,152577.1052808394875
1650412800,2022-04-20 00:00:00,LOCG/USDT,0.08307,0.08366,0.07001,0.07574,2691879.26389041,208036.5268891336096
1650326400,2022-04-19 00:00:00,LOCG/USDT,0.0764,0.08496,0.07639,0.08307,2072751.73617486,168859.696815004072
1650240000,2022-04-18 00:00:00,LOCG/USDT,0.08018,0.08216,0.07288,0.07638,2018015.81963188,153775.9770203337415
1650153600,2022-04-17 00:00:00,LOCG/USDT,0.07977,0.08496,0.0782,0.08055,1230596.02987322,99903.0410395537668
1650067200,2022-04-16 00:00:00,LOCG/USDT,0.08057,0.08122,0.0782,0.07977,489038.88565401,38759.0501715726001
1649980800,2022-04-15 00:00:00,LOCG/USDT,0.0812,0.08297,0.0781,0.08057,1110363.17128658,89004.4606038729422
1649894400,2022-04-14 00:00:00,LOCG/USDT,0.08336,0.08843,0.07751,0.08121,1788639.10177661,148261.4126376345425
1649808000,2022-04-13 00:00:00,LOCG/USDT,0.07404,0.089,0.07385,0.0834,3609198.3577609,297501.4240659939392
1649721600,2022-04-12 00:00:00,LOCG/USDT,0.07519,0.07954,0.07264,0.07415,1720824.55981045,131018.8058452406418
1649635200,2022-04-11 00:00:00,LOCG/USDT,0.08881,0.09,0.072,0.07524,3532913.62856375,276049.8587580353661
1649548800,2022-04-10 00:00:00,LOCG/USDT,0.08119,0.09,0.07672,0.08881,3287790.12008535,273581.3160486068122
1649462400,2022-04-09 00:00:00,LOCG/USDT,0.07534,0.08999,0.07471,0.08159,4408855.95916778,361167.9354475067888
1649376000,2022-04-08 00:00:00,LOCG/USDT,0.0767,0.0787,0.07448,0.07538,1522715.96392556,116309.410702214046
1649289600,2022-04-07 00:00:00,LOCG/USDT,0.07854,0.08236,0.07422,0.07701,1998444.67364609,154792.7840569580013
1649203200,2022-04-06 00:00:00,LOCG/USDT,0.09173,0.09173,0.07822,0.07824,2998612.99222343,251928.9308579834114
1649116800,2022-04-05 00:00:00,LOCG/USDT,0.09014,0.10799,0.08575,0.09145,7628373.51246811,730148.6797327683275
1649030400,2022-04-04 00:00:00,LOCG/USDT,0.09056,0.09299,0.077,0.09014,5282336.70449986,446136.5925189437148
1648944000,2022-04-03 00:00:00,LOCG/USDT,0.09314,0.09916,0.08673,0.09059,3496437.82354639,323455.33333308544
1648857600,2022-04-02 00:00:00,LOCG/USDT,0.1106,0.11539,0.0919,0.09367,5207172.46147919,551336.3747423763739
1648771200,2022-04-01 00:00:00,LOCG/USDT,0.07915,0.11875,0.07825,0.11112,18980793.49122331,1928276.7903183455402
1648684800,2022-03-31 00:00:00,LOCG/USDT,0.08583,0.098,0.07121,0.07861,24032841.80840301,1950085.802589759344
1648598400,2022-03-30 00:00:00,LOCG/USDT,0.05034,0.1405,0.04911,0.08583,57805392.51043435,5136648.2244576558159
1648512000,2022-03-29 00:00:00,LOCG/USDT,0.05042,0.05417,0.04864,0.05034,3288318.71532664,168931.309596041624
1648425600,2022-03-28 00:00:00,LOCG/USDT,0.04974,0.05609,0.0477,0.05042,4933364.65599883,253592.6169084138685
1648339200,2022-03-27 00:00:00,LOCG/USDT,0.04612,0.05,0.04427,0.04984,1950925.72424604,90665.672746821033
1648252800,2022-03-26 00:00:00,LOCG/USDT,0.04612,0.04743,0.044,0.04616,2089881.6321056,95256.0779251885954
1648166400,2022-03-25 00:00:00,LOCG/USDT,0.04882,0.05025,0.046,0.04608,2695226.00292573,129989.1357629715602
1648080000,2022-03-24 00:00:00,LOCG/USDT,0.05074,0.05213,0.048,0.04906,3289401.66670631,166954.983699267494
1647993600,2022-03-23 00:00:00,LOCG/USDT,0.04988,0.05121,0.0466,0.05098,3321128.12888654,162520.8948238304918
1647907200,2022-03-22 00:00:00,LOCG/USDT,0.04353,0.05325,0.0435,0.04989,11635837.89771796,585090.1416848417492
1647820800,2022-03-21 00:00:00,LOCG/USDT,0.04197,0.04659,0.04125,0.04361,4770392.4020959,210690.6729199838152
1647734400,2022-03-20 00:00:00,LOCG/USDT,0.03963,0.052,0.03963,0.04204,10753478.55933344,497950.7905410354046
1647648000,2022-03-19 00:00:00,LOCG/USDT,0.03861,0.04042,0.03785,0.03963,1789216.27753941,69519.2228554960812
1647561600,2022-03-18 00:00:00,LOCG/USDT,0.03913,0.04015,0.03785,0.03882,1314639.82632845,51240.7616255233369
1647475200,2022-03-17 00:00:00,LOCG/USDT,0.03906,0.041,0.0366,0.03929,1667745.61896874,64391.2300903219245
1647388800,2022-03-16 00:00:00,LOCG/USDT,0.03623,0.04164,0.03442,0.03906,3415918.62312056,129953.5846101673255
1647302400,2022-03-15 00:00:00,LOCG/USDT,0.03735,0.038,0.03343,0.0362,3916568.04780036,139572.3971344843701
1647216000,2022-03-14 00:00:00,LOCG/USDT,0.03713,0.03989,0.03601,0.03744,2554140.06684608,96419.2451880395012
1647129600,2022-03-13 00:00:00,LOCG/USDT,0.03767,0.045,0.03696,0.03711,4259781.88887885,170735.6017750175658
1647043200,2022-03-12 00:00:00,LOCG/USDT,0.03743,0.03844,0.0363,0.03777,1589137.47519716,59411.6455317045198
1646956800,2022-03-11 00:00:00,LOCG/USDT,0.04032,0.04109,0.0362,0.03757,1592171.99465337,60612.1578311756682
1646870400,2022-03-10 00:00:00,LOCG/USDT,0.04157,0.04203,0.03763,0.04039,1705115.08855274,67193.7722439965298
1646784000,2022-03-09 00:00:00,LOCG/USDT,0.04056,0.0435,0.03993,0.04161,1064977.08640353,44545.2292862766562
1646697600,2022-03-08 00:00:00,LOCG/USDT,0.03986,0.0426,0.0391,0.04066,994552.86907081,40694.1533602901944
1646611200,2022-03-07 00:00:00,LOCG/USDT,0.04228,0.04336,0.0391,0.03999,2404296.86544315,97940.2132930446796
1646524800,2022-03-06 00:00:00,LOCG/USDT,0.04382,0.0461,0.041,0.04227,1536384.02944518,65582.5809045397214
1646438400,2022-03-05 00:00:00,LOCG/USDT,0.04223,0.04871,0.04063,0.04408,1621647.52855502,71021.5030669530707
1646352000,2022-03-04 00:00:00,LOCG/USDT,0.04432,0.04599,0.04041,0.04223,1957696.47998221,84081.440098908993
1646265600,2022-03-03 00:00:00,LOCG/USDT,0.0468,0.04829,0.04268,0.04458,2195203.85305542,98863.1598167804034
1646179200,2022-03-02 00:00:00,LOCG/USDT,0.04419,0.05775,0.0402,0.04708,4492810.30594523,210018.3179405766483
1646092800,2022-03-01 00:00:00,LOCG/USDT,0.04269,0.04583,0.04191,0.0442,1510136.50726257,65929.0956796184467
1646006400,2022-02-28 00:00:00,LOCG/USDT,0.03958,0.0435,0.03639,0.04289,2485491.61660299,96482.7859089438863
1645920000,2022-02-27 00:00:00,LOCG/USDT,0.04073,0.0445,0.0385,0.03969,2921762.26676295,117728.9995931643259
1645833600,2022-02-26 00:00:00,LOCG/USDT,0.03799,0.044,0.03762,0.04089,1651441.91605649,67383.1358745761368
1645747200,2022-02-25 00:00:00,LOCG/USDT,0.03651,0.04169,0.03639,0.03801,2521170.23109995,96619.9975467731363
1645660800,2022-02-24 00:00:00,LOCG/USDT,0.0368,0.0375,0.03,0.03658,4309503.87688231,142400.1881282059494
1645574400,2022-02-23 00:00:00,LOCG/USDT,0.03642,0.04248,0.03453,0.03692,3666248.18644758,138025.7628986692451
1645488000,2022-02-22 00:00:00,LOCG/USDT,0.03527,0.03688,0.0316,0.03671,3238072.91759669,109757.9376048231104
1645401600,2022-02-21 00:00:00,LOCG/USDT,0.03904,0.04075,0.03501,0.03533,3176535.64771371,123763.919337182804
1645315200,2022-02-20 00:00:00,LOCG/USDT,0.04603,0.04603,0.038,0.03919,4532213.52703678,184430.1041286029238
1645228800,2022-02-19 00:00:00,LOCG/USDT,0.05696,0.05867,0.04016,0.04615,15650495.69735466,703704.4970897955603
1645142400,2022-02-18 00:00:00,LOCG/USDT,0.06042,0.06391,0.05552,0.057,1738119.85810499,102759.2377706916268
1645056000,2022-02-17 00:00:00,LOCG/USDT,0.06611,0.06643,0.05856,0.0606,1790529.92113042,111033.2772926670338
1644969600,2022-02-16 00:00:00,LOCG/USDT,0.06558,0.0676,0.06163,0.06612,1731525.34892994,111628.3029221314628
1644883200,2022-02-15 00:00:00,LOCG/USDT,0.05815,0.06831,0.058,0.06589,1735960.22532504,110620.4231759103315
1644796800,2022-02-14 00:00:00,LOCG/USDT,0.05808,0.06124,0.05654,0.05828,2279732.19044655,134250.0940755613651
1644710400,2022-02-13 00:00:00,LOCG/USDT,0.06184,0.06263,0.05653,0.05813,1925338.31527455,115540.8717990378387
1644624000,2022-02-12 00:00:00,LOCG/USDT,0.06415,0.0679,0.06112,0.06231,1332659.75889267,84674.7791725228002
1644537600,2022-02-11 00:00:00,LOCG/USDT,0.067,0.08245,0.06219,0.06419,4337772.45059958,304571.6769725692633
1644451200,2022-02-10 00:00:00,LOCG/USDT,0.07356,0.076,0.06243,0.06751,3410468.13136111,239206.7313749488261
