https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume USDT
1660262400000.0,2022-08-12 00:00:00,EURT/USDT,1.03,1.0327,1.0251,1.0251,548.9835138035314,562.763
1660176000000.0,2022-08-11 00:00:00,EURT/USDT,1.0269,1.0328,1.0191,1.03,840.3583495145631,865.5691
1660089600000.0,2022-08-10 00:00:00,EURT/USDT,1.0215,1.0338,1.0195,1.0269,16321.779043723831,16760.8349
1660003200000.0,2022-08-09 00:00:00,EURT/USDT,1.0191,1.0226,1.0106,1.0215,2104.910915320607,2150.1665
1659916800000.0,2022-08-08 00:00:00,EURT/USDT,1.0184,1.0275,1.0173,1.0191,1082.284859189481,1102.9565
1659830400000.0,2022-08-07 00:00:00,EURT/USDT,1.0182,1.0275,1.0079,1.0184,2100.2177926158683,2138.8618
1659744000000.0,2022-08-06 00:00:00,EURT/USDT,1.0184,1.0193,1.0163,1.0182,99.03938322529955,100.8419
1659657600000.0,2022-08-05 00:00:00,EURT/USDT,1.0275,1.0275,1.013,1.0184,2851.636488609584,2904.1066
1659571200000.0,2022-08-04 00:00:00,EURT/USDT,1.0172,1.0275,1.0076,1.0275,5495.648369829683,5646.7787
1659484800000.0,2022-08-03 00:00:00,EURT/USDT,1.0173,1.0205,1.0064,1.0172,4999.172434132914,5085.1582
1659398400000.0,2022-08-02 00:00:00,EURT/USDT,1.0256,1.03,1.0058,1.0173,9936.084144303548,10107.9784
1659312000000.0,2022-08-01 00:00:00,EURT/USDT,1.0185,1.0256,1.0185,1.0256,6379.252437597504,6542.5613
1659225600000.0,2022-07-31 00:00:00,EURT/USDT,1.0194,1.03,1.0185,1.0185,23805.801669121258,24246.209
1659139200000.0,2022-07-30 00:00:00,EURT/USDT,1.0185,1.03,1.0112,1.0194,9250.516480282518,9429.9765
1659052800000.0,2022-07-29 00:00:00,EURT/USDT,1.0173,1.0341,1.0089,1.0185,27543.986156111932,28053.5499
1658966400000.0,2022-07-28 00:00:00,EURT/USDT,1.0185,1.0214,1.011,1.0173,1693.3367738130344,1722.6315
1658880000000.0,2022-07-27 00:00:00,EURT/USDT,1.0112,1.0194,1.0028,1.0185,3578.7924398625432,3645.0001
1658793600000.0,2022-07-26 00:00:00,EURT/USDT,1.0247,1.0312,1.0069,1.0112,838.4381922468353,847.8287
1658707200000.0,2022-07-25 00:00:00,EURT/USDT,1.0194,1.0346,1.016,1.0247,18202.370254708694,18651.9688
1658620800000.0,2022-07-24 00:00:00,EURT/USDT,1.0197,1.0212,1.0161,1.0194,946.9641946242887,965.3353
1658534400000.0,2022-07-23 00:00:00,EURT/USDT,1.0226,1.0236,1.0104,1.0197,897.555751691674,915.2376
1658448000000.0,2022-07-22 00:00:00,EURT/USDT,1.0142,1.0245,1.0097,1.0226,1521.1319186387639,1555.5095
1658361600000.0,2022-07-21 00:00:00,EURT/USDT,1.0191,1.0251,1.007,1.0142,2521.909090909091,2557.7202
1658275200000.0,2022-07-20 00:00:00,EURT/USDT,1.0368,1.0434,1.0127,1.0191,5821.461289372977,5932.6512
1658188800000.0,2022-07-19 00:00:00,EURT/USDT,1.0168,1.0373,1.0168,1.0368,4300.500771604939,4458.7592
1658102400000.0,2022-07-18 00:00:00,EURT/USDT,1.013,1.0271,1.0117,1.0168,6371.762490165225,6478.8081
1658016000000.0,2022-07-17 00:00:00,EURT/USDT,1.01,1.0238,1.007,1.013,1255.9812438302074,1272.309
1657929600000.0,2022-07-16 00:00:00,EURT/USDT,1.0069,1.01,0.9989,1.01,1998.1316831683168,2018.113
1657843200000.0,2022-07-15 00:00:00,EURT/USDT,1.0059,1.0219,0.9989,1.0069,47483.93246598471,47811.5716
1657756800000.0,2022-07-14 00:00:00,EURT/USDT,1.0018,1.0159,0.99,1.0059,18450.62302415747,18559.4817
1657670400000.0,2022-07-13 00:00:00,EURT/USDT,1.0143,1.0191,0.9949,1.0018,43929.96266719904,44009.0366
1657584000000.0,2022-07-12 00:00:00,EURT/USDT,1.006,1.0312,1.005,1.0143,2555.717342009267,2592.2641
1657497600000.0,2022-07-11 00:00:00,EURT/USDT,1.0191,1.0264,1.006,1.006,6121.177236580517,6157.9043
1657411200000.0,2022-07-10 00:00:00,EURT/USDT,1.0191,1.0191,1.0191,1.0191,0.0,0.0
1657324800000.0,2022-07-09 00:00:00,EURT/USDT,1.0191,1.0373,1.0191,1.0191,683.368560494554,696.4209
1657238400000.0,2022-07-08 00:00:00,EURT/USDT,1.0193,1.0312,1.013,1.0191,1786.9935236973802,1821.1251
1657152000000.0,2022-07-07 00:00:00,EURT/USDT,1.0193,1.02,1.0193,1.0193,0.0,0.0
1657065600000.0,2022-07-06 00:00:00,EURT/USDT,1.031,1.031,1.0193,1.0193,14.999999999999998,15.2895
1656979200000.0,2022-07-05 00:00:00,EURT/USDT,1.0379,1.0395,1.0191,1.031,2260.497575169738,2330.573
1656892800000.0,2022-07-04 00:00:00,EURT/USDT,1.0434,1.0493,1.0379,1.0379,9531.852394257636,9893.1096
1656806400000.0,2022-07-03 00:00:00,EURT/USDT,1.0421,1.0533,1.037,1.0434,2057.5666091623534,2146.865
1656720000000.0,2022-07-02 00:00:00,EURT/USDT,1.0373,1.0421,1.0373,1.0421,47.0,48.9787
1656633600000.0,2022-07-01 00:00:00,EURT/USDT,1.0434,1.0434,1.0266,1.0373,13515.333943892798,14019.4559
1656547200000.0,2022-06-30 00:00:00,EURT/USDT,1.0438,1.0439,1.03,1.0434,1406.7923135901858,1467.8471
1656460800000.0,2022-06-29 00:00:00,EURT/USDT,1.0556,1.0556,1.0438,1.0438,1904.9415596857634,1988.378
1656374400000.0,2022-06-28 00:00:00,EURT/USDT,1.0623,1.0698,1.0445,1.0556,2141.190602500947,2260.2408
1656288000000.0,2022-06-27 00:00:00,EURT/USDT,1.0495,1.0677,1.0455,1.0623,2473.5652828767766,2627.6684
1656201600000.0,2022-06-26 00:00:00,EURT/USDT,1.0513,1.0667,1.0463,1.0495,11983.332348737493,12576.5073
1656115200000.0,2022-06-25 00:00:00,EURT/USDT,1.0495,1.055,1.0485,1.0513,96.11756872443642,101.0484
1656028800000.0,2022-06-24 00:00:00,EURT/USDT,1.0494,1.0495,1.0427,1.0495,3313.8529776083847,3477.8887
1655942400000.0,2022-06-23 00:00:00,EURT/USDT,1.0602,1.0602,1.0376,1.0494,1539.2093577282255,1615.2463
1655856000000.0,2022-06-22 00:00:00,EURT/USDT,1.0435,1.0614,1.0377,1.0602,4393.054706659121,4657.5166
1655769600000.0,2022-06-21 00:00:00,EURT/USDT,1.0474,1.0536,1.0383,1.0435,11248.928509822712,11738.2569
1655683200000.0,2022-06-20 00:00:00,EURT/USDT,1.0435,1.0479,1.0191,1.0474,313.76761504678245,328.6402
1655596800000.0,2022-06-19 00:00:00,EURT/USDT,1.0386,1.0485,1.0381,1.0435,1020.0884523239098,1064.4623
1655510400000.0,2022-06-18 00:00:00,EURT/USDT,1.0402,1.0486,1.0379,1.0386,2016.3813787791255,2094.2137
1655424000000.0,2022-06-17 00:00:00,EURT/USDT,1.0467,1.0615,1.0384,1.0402,11950.490098058064,12430.8998
1655337600000.0,2022-06-16 00:00:00,EURT/USDT,1.0341,1.0649,1.0282,1.0467,7770.140059233783,8133.0056
1655251200000.0,2022-06-15 00:00:00,EURT/USDT,1.0325,1.0592,1.0316,1.0342,182.9619029201315,189.2192
1655164800000.0,2022-06-14 00:00:00,EURT/USDT,1.0479,1.055,1.0302,1.0325,14621.366392251815,15096.5608
1655078400000.0,2022-06-13 00:00:00,EURT/USDT,1.0598,1.0609,1.034,1.0479,39833.24830613608,41741.2609
1654992000000.0,2022-06-12 00:00:00,EURT/USDT,1.049,1.0638,1.0449,1.0598,6653.749952821287,7051.6442
1654905600000.0,2022-06-11 00:00:00,EURT/USDT,1.0502,1.0596,1.0407,1.049,129278.85605338418,135613.52
1654819200000.0,2022-06-10 00:00:00,EURT/USDT,1.072,1.0757,1.0501,1.0502,1008.803466006475,1059.4454
1654732800000.0,2022-06-09 00:00:00,EURT/USDT,1.0665,1.0782,1.0632,1.072,2377.105503731343,2548.2571
1654646400000.0,2022-06-08 00:00:00,EURT/USDT,1.0609,1.067,1.0606,1.0665,869.7288326300984,927.5658
1654560000000.0,2022-06-07 00:00:00,EURT/USDT,1.0687,1.0688,1.0599,1.0609,38284.53039871807,40616.0583
1654473600000.0,2022-06-06 00:00:00,EURT/USDT,1.0621,1.0784,1.0615,1.0687,367.0043978665669,392.2176
1654387200000.0,2022-06-05 00:00:00,EURT/USDT,1.0656,1.0656,1.0615,1.0621,69.96045570096977,74.305
1654300800000.0,2022-06-04 00:00:00,EURT/USDT,1.0699,1.0845,1.061,1.0656,56131.35782657657,59813.5749
1654214400000.0,2022-06-03 00:00:00,EURT/USDT,1.0683,1.0699,1.0631,1.0699,99.86680998224132,106.8475
1654128000000.0,2022-06-02 00:00:00,EURT/USDT,1.058,1.0683,1.0572,1.0683,47452.7101937658,50693.7303
1654041600000.0,2022-06-01 00:00:00,EURT/USDT,1.0833,1.0833,1.058,1.058,124069.03345935728,131265.0374
1653955200000.0,2022-05-31 00:00:00,EURT/USDT,1.0722,1.087,1.0572,1.0833,30123.252192375152,32632.5191
1653868800000.0,2022-05-30 00:00:00,EURT/USDT,1.0847,1.095,1.0614,1.0722,21532.928278306284,23087.6057
1653782400000.0,2022-05-29 00:00:00,EURT/USDT,1.0657,1.0869,1.0529,1.0847,15118.08297225039,16398.5846
1653696000000.0,2022-05-28 00:00:00,EURT/USDT,1.0674,1.0855,0.982,1.0657,146748.32945481842,156389.6947
1653609600000.0,2022-05-27 00:00:00,EURT/USDT,1.0635,1.0714,1.0634,1.0674,38.97807757166948,41.6052
1653523200000.0,2022-05-26 00:00:00,EURT/USDT,1.0651,1.0712,1.0609,1.0635,1353.3927597555244,1439.3332
1653436800000.0,2022-05-25 00:00:00,EURT/USDT,1.0714,1.0825,1.065,1.0651,8191.109191625199,8724.3504
1653350400000.0,2022-05-24 00:00:00,EURT/USDT,1.058,1.0809,1.0565,1.0714,6500.387343662498,6964.515
1653264000000.0,2022-05-23 00:00:00,EURT/USDT,1.049,1.0769,1.0271,1.058,17995.522684310017,19039.263
1653177600000.0,2022-05-22 00:00:00,EURT/USDT,1.0545,1.0565,1.049,1.049,194.05328884652053,203.5619
1653091200000.0,2022-05-21 00:00:00,EURT/USDT,1.0537,1.0567,1.0537,1.0545,739.3693693693693,779.665
1653004800000.0,2022-05-20 00:00:00,EURT/USDT,1.0587,1.0589,1.0533,1.0537,14431.571889532124,15206.5473
1652918400000.0,2022-05-19 00:00:00,EURT/USDT,1.0489,1.0589,1.0466,1.0587,937930.029281194,992986.522
1652832000000.0,2022-05-18 00:00:00,EURT/USDT,1.0566,1.0566,1.0478,1.0489,32446.72628467919,34033.3712
1652745600000.0,2022-05-17 00:00:00,EURT/USDT,1.0442,1.0569,1.0435,1.0566,16148.83286011736,17062.8568
1652659200000.0,2022-05-16 00:00:00,EURT/USDT,1.0433,1.0534,1.0425,1.0442,9789.010247079103,10221.6845
1652572800000.0,2022-05-15 00:00:00,EURT/USDT,1.0446,1.0479,1.0415,1.0433,32004.848269912778,33390.6582
1652486400000.0,2022-05-14 00:00:00,EURT/USDT,1.0411,1.0452,1.0411,1.0446,85087.54116408195,88882.4455
1652400000000.0,2022-05-13 00:00:00,EURT/USDT,1.0386,1.0434,1.0367,1.0411,41650.0670444722,43361.8848
1652313600000.0,2022-05-12 00:00:00,EURT/USDT,1.0534,1.1371,1.0347,1.0386,3623476.5716348933,3763342.7673
1652227200000.0,2022-05-11 00:00:00,EURT/USDT,1.0525,1.065,1.0511,1.0534,753701.9643060566,793949.6492
1652140800000.0,2022-05-10 00:00:00,EURT/USDT,1.0569,1.0573,1.0517,1.0525,66435.48095011877,69923.3437
1652054400000.0,2022-05-09 00:00:00,EURT/USDT,1.0521,1.0587,1.0502,1.0569,766322.0205317438,809925.7435
1651968000000.0,2022-05-08 00:00:00,EURT/USDT,1.053,1.0551,1.0519,1.0522,84581.26354305264,88996.4055
1651881600000.0,2022-05-07 00:00:00,EURT/USDT,1.0554,1.0554,1.053,1.053,17747.171130104463,18687.7712
1651795200000.0,2022-05-06 00:00:00,EURT/USDT,1.0536,1.0588,1.0493,1.0554,799661.4186090583,843962.6612
1651708800000.0,2022-05-05 00:00:00,EURT/USDT,1.0619,1.0629,1.0503,1.0536,13445.04271070615,14165.697
1651622400000.0,2022-05-04 00:00:00,EURT/USDT,1.0532,1.0637,1.0513,1.0619,213057.26716263298,226245.512
1651536000000.0,2022-05-03 00:00:00,EURT/USDT,1.0502,1.0574,1.049,1.0532,4358.405620964679,4590.2728
1651449600000.0,2022-05-02 00:00:00,EURT/USDT,1.0544,1.0562,1.0491,1.0502,20993.98990668444,22047.8882
1651363200000.0,2022-05-01 00:00:00,EURT/USDT,1.054,1.0557,1.0531,1.0544,15419.195656297421,16257.9999
1651276800000.0,2022-04-30 00:00:00,EURT/USDT,1.0553,1.056,1.0508,1.054,34438.78017077799,36298.4743
1651190400000.0,2022-04-29 00:00:00,EURT/USDT,1.0503,1.059,1.0503,1.0553,53962.69743200986,56946.8346
1651104000000.0,2022-04-28 00:00:00,EURT/USDT,1.0547,1.0556,1.0484,1.0503,76668.5294677711,80524.9565
1651017600000.0,2022-04-27 00:00:00,EURT/USDT,1.0627,1.0649,1.052,1.0547,153193.04020100503,161572.6995
1650931200000.0,2022-04-26 00:00:00,EURT/USDT,1.0717,1.0733,1.0625,1.0627,48820.38421003105,51881.4223
1650844800000.0,2022-04-25 00:00:00,EURT/USDT,1.0797,1.0797,1.0697,1.0714,608317.9901064029,651751.8946
1650758400000.0,2022-04-24 00:00:00,EURT/USDT,1.0786,1.0837,1.0786,1.0797,770524.754190979,831935.5771
1650672000000.0,2022-04-23 00:00:00,EURT/USDT,1.0799,1.0808,1.0785,1.0786,1044675.7688670498,1126787.2843
1650585600000.0,2022-04-22 00:00:00,EURT/USDT,1.0839,1.0845,1.0777,1.0799,1008187.1458468375,1088741.2988
1650499200000.0,2022-04-21 00:00:00,EURT/USDT,1.0833,1.0918,1.0816,1.0839,14351.139865301227,15555.2005
1650412800000.0,2022-04-20 00:00:00,EURT/USDT,1.0776,1.0853,1.0771,1.0833,1050901.937413459,1138442.0688
1650326400000.0,2022-04-19 00:00:00,EURT/USDT,1.0765,1.0794,1.0664,1.0776,5641.628897550111,6079.4193
1650240000000.0,2022-04-18 00:00:00,EURT/USDT,1.0809,1.0812,1.076,1.0765,27463.42164421737,29564.3734
1650153600000.0,2022-04-17 00:00:00,EURT/USDT,1.0795,1.0812,1.0783,1.0809,106624.97603848645,115250.9366
1650067200000.0,2022-04-16 00:00:00,EURT/USDT,1.0801,1.0802,1.0794,1.0797,7631.878762619244,8240.1395
1649980800000.0,2022-04-15 00:00:00,EURT/USDT,1.0803,1.081,1.0789,1.0801,649.9127858531617,701.9708
1649894400000.0,2022-04-14 00:00:00,EURT/USDT,1.088,1.0905,1.0756,1.0803,464429.6173285198,501723.3156
1649808000000.0,2022-04-13 00:00:00,EURT/USDT,1.0819,1.0882,1.0798,1.088,150178.04963235292,163393.718
1649721600000.0,2022-04-12 00:00:00,EURT/USDT,1.086,1.0879,1.0801,1.0819,490112.3104723172,530252.5087
1649635200000.0,2022-04-11 00:00:00,EURT/USDT,1.0874,1.0914,1.0858,1.086,245730.84484346223,266863.6975
1649548800000.0,2022-04-10 00:00:00,EURT/USDT,1.0864,1.0921,1.0851,1.0874,375091.7034210043,407874.7183
1649462400000.0,2022-04-09 00:00:00,EURT/USDT,1.0861,1.0867,1.0854,1.0864,5461.288015463917,5933.1433
1649376000000.0,2022-04-08 00:00:00,EURT/USDT,1.0865,1.0873,1.0828,1.0861,45651.869901482365,49582.4959
1649289600000.0,2022-04-07 00:00:00,EURT/USDT,1.0881,1.0918,1.0857,1.0865,525332.0009203866,570773.219
1649203200000.0,2022-04-06 00:00:00,EURT/USDT,1.0903,1.0923,1.0874,1.0881,20282.978494623654,22069.9089
1649116800000.0,2022-04-05 00:00:00,EURT/USDT,1.0952,1.0969,1.0902,1.0903,516819.8672842336,563488.7013
1649030400000.0,2022-04-04 00:00:00,EURT/USDT,1.1017,1.1033,1.0951,1.0952,202024.83929875822,221257.604
1648944000000.0,2022-04-03 00:00:00,EURT/USDT,1.1027,1.1036,1.1017,1.1017,33890.575837342294,37337.2474
1648857600000.0,2022-04-02 00:00:00,EURT/USDT,1.1023,1.1034,1.1014,1.1027,16165.838759408723,17826.0704
1648771200000.0,2022-04-01 00:00:00,EURT/USDT,1.1048,1.1056,1.1012,1.1023,133800.2441259185,147488.0091
1648684800000.0,2022-03-31 00:00:00,EURT/USDT,1.1133,1.1158,1.1047,1.1048,127143.6111513396,140468.2616
1648598400000.0,2022-03-30 00:00:00,EURT/USDT,1.1068,1.1142,1.1061,1.1133,36577.702595886105,40721.9563
1648512000000.0,2022-03-29 00:00:00,EURT/USDT,1.0964,1.1105,1.095,1.1068,45438.58619443441,50291.4272
1648425600000.0,2022-03-28 00:00:00,EURT/USDT,1.0955,1.098,1.0904,1.0964,726290.8567128784,796305.2953
1648339200000.0,2022-03-27 00:00:00,EURT/USDT,1.0968,1.0975,1.0951,1.0955,6604.627019625743,7235.3689
1648252800000.0,2022-03-26 00:00:00,EURT/USDT,1.0961,1.0977,1.0961,1.0968,1250.0,1371.0
1648166400000.0,2022-03-25 00:00:00,EURT/USDT,1.0977,1.1017,1.0952,1.0961,840986.6481160477,921805.465
1648080000000.0,2022-03-24 00:00:00,EURT/USDT,1.0979,1.0992,1.0949,1.0981,113443.14670795009,124571.9194
1647993600000.0,2022-03-23 00:00:00,EURT/USDT,1.1015,1.102,1.095,1.0979,40866.387466982414,44867.2068
1647907200000.0,2022-03-22 00:00:00,EURT/USDT,1.1002,1.102,1.0946,1.1015,34251.791193826604,37728.348
1647820800000.0,2022-03-21 00:00:00,EURT/USDT,1.103,1.1049,1.0978,1.1002,173599.10579894565,190993.7362
1647734400000.0,2022-03-20 00:00:00,EURT/USDT,1.1021,1.1049,1.1021,1.1027,172566.56715335086,190289.1536
1647648000000.0,2022-03-19 00:00:00,EURT/USDT,1.1033,1.1043,1.1016,1.1021,1115677.2850920968,1229587.9359
1647561600000.0,2022-03-18 00:00:00,EURT/USDT,1.1072,1.1083,1.0985,1.1033,486017.53430617246,536223.1456
1647475200000.0,2022-03-17 00:00:00,EURT/USDT,1.0984,1.1119,1.0977,1.1072,427992.5376625722,473873.3377
1647388800000.0,2022-03-16 00:00:00,EURT/USDT,1.0956,1.1014,1.0938,1.0984,723169.8408594319,794329.7532
1647302400000.0,2022-03-15 00:00:00,EURT/USDT,1.0932,1.0991,1.0908,1.0956,1079155.2540160643,1182322.4963
1647216000000.0,2022-03-14 00:00:00,EURT/USDT,1.0903,1.0969,1.0893,1.0932,12656.035034760336,13835.5775
1647129600000.0,2022-03-13 00:00:00,EURT/USDT,1.0892,1.0917,1.0888,1.0909,17100.345127876066,18654.7665
1647043200000.0,2022-03-12 00:00:00,EURT/USDT,1.0895,1.0905,1.0889,1.0892,11954.831711347779,13021.2027
1646956800000.0,2022-03-11 00:00:00,EURT/USDT,1.099,1.1012,1.0893,1.0897,2240.6543085252824,2441.641
1646870400000.0,2022-03-10 00:00:00,EURT/USDT,1.106,1.1089,1.0958,1.099,648402.0014558691,712593.7996
1646784000000.0,2022-03-09 00:00:00,EURT/USDT,1.0886,1.1073,1.0886,1.106,517976.9343580469,572882.4894
1646697600000.0,2022-03-08 00:00:00,EURT/USDT,1.0843,1.0932,1.0833,1.0886,465096.9233878376,506304.5108
1646611200000.0,2022-03-07 00:00:00,EURT/USDT,1.086,1.0905,1.0799,1.0843,1426880.8754957113,1547166.9333
1646524800000.0,2022-03-06 00:00:00,EURT/USDT,1.0921,1.0938,1.086,1.086,1899739.844475138,2063117.4711
1646438400000.0,2022-03-05 00:00:00,EURT/USDT,1.0933,1.0945,1.0918,1.0921,20744.530262796445,22655.1015
1646352000000.0,2022-03-04 00:00:00,EURT/USDT,1.106,1.106,1.0904,1.0933,1126492.6261776274,1231594.3882
1646265600000.0,2022-03-03 00:00:00,EURT/USDT,1.1106,1.1106,1.1036,1.106,3178182.0292947553,3515069.3244
1646179200000.0,2022-03-02 00:00:00,EURT/USDT,1.1124,1.114,1.1065,1.1106,5399077.985593373,5996216.0108
1646092800000.0,2022-03-01 00:00:00,EURT/USDT,1.1205,1.1207,1.109,1.1124,10648959.335940309,11845902.3653
1646006400000.0,2022-02-28 00:00:00,EURT/USDT,1.1173,1.1218,1.1143,1.1205,3170001.5596608655,3551986.7476
1645920000000.0,2022-02-27 00:00:00,EURT/USDT,1.1235,1.1253,1.114,1.1173,291021.2413854829,325158.033
1645833600000.0,2022-02-26 00:00:00,EURT/USDT,1.1243,1.1256,1.1233,1.1235,215958.87271918115,242629.7935
1645747200000.0,2022-02-25 00:00:00,EURT/USDT,1.1169,1.127,1.1135,1.1243,5512600.972427287,6197817.2733
1645660800000.0,2022-02-24 00:00:00,EURT/USDT,1.1298,1.1298,1.1112,1.1169,5209258.7938042795,5818221.1468
1645574400000.0,2022-02-23 00:00:00,EURT/USDT,1.1326,1.1331,1.128,1.1298,90742.50654983183,102520.8839
1645488000000.0,2022-02-22 00:00:00,EURT/USDT,1.1315,1.1335,1.1269,1.1326,4205064.462387427,4762656.0101
1645401600000.0,2022-02-21 00:00:00,EURT/USDT,1.132,1.1361,1.1289,1.1315,1159027.5429076448,1311439.6648
1645315200000.0,2022-02-20 00:00:00,EURT/USDT,1.1308,1.132,1.13,1.132,15303.593021201415,17323.6673
1645228800000.0,2022-02-19 00:00:00,EURT/USDT,1.132,1.1325,1.1291,1.1308,192259.6700565971,217407.2349
1645142400000.0,2022-02-18 00:00:00,EURT/USDT,1.1343,1.1368,1.1302,1.132,2305688.230123675,2610039.0765
1645056000000.0,2022-02-17 00:00:00,EURT/USDT,1.1352,1.1366,1.1311,1.1346,386354.3692931429,438357.6674
1644969600000.0,2022-02-16 00:00:00,EURT/USDT,1.1333,1.1378,1.1314,1.1352,4121996.574876674,4679290.5118
1644883200000.0,2022-02-15 00:00:00,EURT/USDT,1.129,1.1339,1.1284,1.1333,2209577.843730698,2504114.5703
1644796800000.0,2022-02-14 00:00:00,EURT/USDT,1.1355,1.1358,1.1265,1.129,8273703.997785651,9341011.8135
1644710400000.0,2022-02-13 00:00:00,EURT/USDT,1.1336,1.1356,1.1324,1.1355,405439.8705416116,460376.973
1644624000000.0,2022-02-12 00:00:00,EURT/USDT,1.1338,1.1369,1.1329,1.1339,209183.16888614517,237192.7952
1644537600000.0,2022-02-11 00:00:00,EURT/USDT,1.1416,1.1425,1.1318,1.1338,13608428.63900159,15429236.3909
1644451200000.0,2022-02-10 00:00:00,EURT/USDT,1.1402,1.1474,1.1361,1.1416,6455200.213735109,7369256.564
