https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCHSV,Volume BTC
1661904000,2022-08-31 00:00:00,BCHSV/BTC,0.002605,0.002655,0.002572,0.002592,824.81379544,2.14255161303197
1661817600,2022-08-30 00:00:00,BCHSV/BTC,0.00266,0.002782,0.0026,0.002611,778.85766148,2.05487697070743
1661731200,2022-08-29 00:00:00,BCHSV/BTC,0.00265,0.002675,0.00262,0.002675,585.90293282,1.54959114278926
1661644800,2022-08-28 00:00:00,BCHSV/BTC,0.002615,0.002705,0.002601,0.002665,704.81865651,1.86817707033131
1661558400,2022-08-27 00:00:00,BCHSV/BTC,0.002565,0.002615,0.002543,0.002614,705.58744565,1.82363929747688
1661472000,2022-08-26 00:00:00,BCHSV/BTC,0.002573,0.002596,0.002524,0.002566,489.18040073,1.25029273028805
1661385600,2022-08-25 00:00:00,BCHSV/BTC,0.002595,0.002615,0.002539,0.002581,701.56396317,1.80226168149912
1661299200,2022-08-24 00:00:00,BCHSV/BTC,0.002616,0.002703,0.002579,0.002585,1212.11869737,3.16196143587737
1661212800,2022-08-23 00:00:00,BCHSV/BTC,0.002584,0.002665,0.002539,0.002619,1518.72437606,3.95662589127299
1661126400,2022-08-22 00:00:00,BCHSV/BTC,0.002555,0.002596,0.002489,0.002584,1175.82615792,2.98564402730286
1661040000,2022-08-21 00:00:00,BCHSV/BTC,0.00251,0.00258,0.002502,0.002552,1190.057605,3.02156126168032
1660953600,2022-08-20 00:00:00,BCHSV/BTC,0.002461,0.002505,0.002432,0.002505,502.95516519,1.2452840182387
1660867200,2022-08-19 00:00:00,BCHSV/BTC,0.002462,0.002493,0.002391,0.002466,1123.85833225,2.74842774200301
1660780800,2022-08-18 00:00:00,BCHSV/BTC,0.002562,0.0026,0.002444,0.002462,1485.47745994,3.78145298666441
1660694400,2022-08-17 00:00:00,BCHSV/BTC,0.002558,0.002639,0.002539,0.002561,1332.01157828,3.44471824184924
1660608000,2022-08-16 00:00:00,BCHSV/BTC,0.002546,0.002587,0.002526,0.002559,720.64831575,1.84650324279464
1660521600,2022-08-15 00:00:00,BCHSV/BTC,0.002566,0.002584,0.002534,0.002546,745.73231049,1.9091056920025
1660435200,2022-08-14 00:00:00,BCHSV/BTC,0.002595,0.002606,0.002545,0.002568,717.40839244,1.85008241605084
1660348800,2022-08-13 00:00:00,BCHSV/BTC,0.002603,0.002617,0.002549,0.002595,605.17507397,1.56859889779003
1660262400,2022-08-12 00:00:00,BCHSV/BTC,0.002591,0.002645,0.002591,0.002604,697.90614944,1.82550253638553
1660176000,2022-08-11 00:00:00,BCHSV/BTC,0.0026,0.002611,0.002524,0.00259,1044.42282121,2.68490191383747
1660089600,2022-08-10 00:00:00,BCHSV/BTC,0.002576,0.002681,0.002571,0.0026,787.79125852,2.05468704714785
1660003200,2022-08-09 00:00:00,BCHSV/BTC,0.002619,0.002647,0.002569,0.002577,434.92312752,1.13096717785829
1659916800,2022-08-08 00:00:00,BCHSV/BTC,0.002667,0.002672,0.002609,0.002621,347.94933543,0.92015808531032
1659830400,2022-08-07 00:00:00,BCHSV/BTC,0.002676,0.002721,0.002651,0.002674,489.01899904,1.3109968659213
1659744000,2022-08-06 00:00:00,BCHSV/BTC,0.00267,0.002701,0.002646,0.002686,523.50455031,1.40166436618301
1659657600,2022-08-05 00:00:00,BCHSV/BTC,0.002668,0.002691,0.002637,0.00267,553.8415277,1.47082184686222
1659571200,2022-08-04 00:00:00,BCHSV/BTC,0.002643,0.002685,0.002618,0.002666,1195.47560111,3.17477393048445
1659484800,2022-08-03 00:00:00,BCHSV/BTC,0.00264,0.002668,0.002608,0.002643,767.36838503,2.02932861126604
1659398400,2022-08-02 00:00:00,BCHSV/BTC,0.002606,0.002855,0.00256,0.002646,1401.54994798,3.76414325228426
1659312000,2022-08-01 00:00:00,BCHSV/BTC,0.002639,0.002649,0.002575,0.00261,560.63394726,1.46235639126386
1659225600,2022-07-31 00:00:00,BCHSV/BTC,0.002657,0.002678,0.00262,0.002624,658.70673158,1.74632858495494
1659139200,2022-07-30 00:00:00,BCHSV/BTC,0.002781,0.002795,0.002624,0.002654,974.42861834,2.61462830035918
1659052800,2022-07-29 00:00:00,BCHSV/BTC,0.002652,0.002819,0.002586,0.002775,1221.15561215,3.31444978403303
1658966400,2022-07-28 00:00:00,BCHSV/BTC,0.002525,0.002758,0.002525,0.002638,1343.63585345,3.53957059638011
1658880000,2022-07-27 00:00:00,BCHSV/BTC,0.002574,0.002583,0.002486,0.002524,662.20644732,1.68534522748449
1658793600,2022-07-26 00:00:00,BCHSV/BTC,0.002532,0.00257,0.002495,0.002562,557.25192955,1.41153511958481
1658707200,2022-07-25 00:00:00,BCHSV/BTC,0.002585,0.002616,0.002504,0.002532,611.64369499,1.56300786042904
1658620800,2022-07-24 00:00:00,BCHSV/BTC,0.002548,0.002602,0.002538,0.002576,525.87971364,1.34899352139917
1658534400,2022-07-23 00:00:00,BCHSV/BTC,0.002551,0.002575,0.00253,0.002547,200.82605113,0.513089343628
1658448000,2022-07-22 00:00:00,BCHSV/BTC,0.002458,0.002599,0.002445,0.002556,260.34341332,0.65799449214426
1658361600,2022-07-21 00:00:00,BCHSV/BTC,0.00239,0.002484,0.002383,0.002449,228.85831109,0.56049556103251
1658275200,2022-07-20 00:00:00,BCHSV/BTC,0.002481,0.002518,0.002381,0.002393,570.75093105,1.39470819528987
1658188800,2022-07-19 00:00:00,BCHSV/BTC,0.002553,0.002612,0.002469,0.002495,784.72108288,1.98849549048144
1658102400,2022-07-18 00:00:00,BCHSV/BTC,0.002584,0.002681,0.002532,0.002558,972.1394207,2.51818345888414
1658016000,2022-07-17 00:00:00,BCHSV/BTC,0.002565,0.002612,0.002521,0.002588,858.49791639,2.19263289453459
1657929600,2022-07-16 00:00:00,BCHSV/BTC,0.002518,0.002575,0.002511,0.002565,462.27894021,1.17168118715391
1657843200,2022-07-15 00:00:00,BCHSV/BTC,0.002537,0.002574,0.002515,0.002515,406.23145843,1.03158974260399
1657756800,2022-07-14 00:00:00,BCHSV/BTC,0.002573,0.002622,0.002513,0.002539,1034.71729347,2.64444442569205
1657670400,2022-07-13 00:00:00,BCHSV/BTC,0.002566,0.002612,0.002536,0.002562,1016.88713718,2.61454324742566
1657584000,2022-07-12 00:00:00,BCHSV/BTC,0.00251,0.002631,0.002449,0.00256,1162.30719345,2.96651676737761
1657497600,2022-07-11 00:00:00,BCHSV/BTC,0.002608,0.002628,0.002512,0.002512,540.192834,1.39893885810634
1657411200,2022-07-10 00:00:00,BCHSV/BTC,0.00264,0.002652,0.002584,0.00261,798.99593415,2.08416790830414
1657324800,2022-07-09 00:00:00,BCHSV/BTC,0.002635,0.002701,0.002615,0.002642,769.39333802,2.02897740606549
1657238400,2022-07-08 00:00:00,BCHSV/BTC,0.00258,0.002691,0.002576,0.002631,1175.21873774,3.08352196801286
1657152000,2022-07-07 00:00:00,BCHSV/BTC,0.002652,0.002724,0.002571,0.002581,949.60939047,2.52999707187581
1657065600,2022-07-06 00:00:00,BCHSV/BTC,0.002701,0.002724,0.002634,0.002651,696.41906113,1.87113850699764
1656979200,2022-07-05 00:00:00,BCHSV/BTC,0.002795,0.002823,0.00265,0.002701,491.83387469,1.34784946470023
1656892800,2022-07-04 00:00:00,BCHSV/BTC,0.002749,0.002832,0.002729,0.002782,717.59649489,1.99005649521243
1656806400,2022-07-03 00:00:00,BCHSV/BTC,0.002786,0.002793,0.002686,0.002748,1440.78837703,3.96514384343106
1656720000,2022-07-02 00:00:00,BCHSV/BTC,0.00268,0.002918,0.002665,0.002794,1335.02367561,3.68531995497468
1656633600,2022-07-01 00:00:00,BCHSV/BTC,0.002791,0.002821,0.002636,0.002705,1382.83267338,3.76518593091642
1656547200,2022-06-30 00:00:00,BCHSV/BTC,0.002844,0.002875,0.002744,0.002791,863.11944891,2.42142889153813
1656460800,2022-06-29 00:00:00,BCHSV/BTC,0.002836,0.002908,0.002804,0.002843,514.13716654,1.45758962157675
1656374400,2022-06-28 00:00:00,BCHSV/BTC,0.002901,0.002947,0.002814,0.002824,944.96048188,2.7040211547113
1656288000,2022-06-27 00:00:00,BCHSV/BTC,0.002953,0.002969,0.002864,0.002904,864.33898413,2.51355966021129
1656201600,2022-06-26 00:00:00,BCHSV/BTC,0.002969,0.003017,0.002943,0.00295,935.27118012,2.775528369087
1656115200,2022-06-25 00:00:00,BCHSV/BTC,0.003031,0.003035,0.002952,0.002967,1098.69379363,3.29087573958067
1656028800,2022-06-24 00:00:00,BCHSV/BTC,0.003051,0.003115,0.003006,0.003027,1050.67122313,3.2045675326585
1655942400,2022-06-23 00:00:00,BCHSV/BTC,0.0031,0.003119,0.003037,0.003046,953.78323568,2.92946244238024
1655856000,2022-06-22 00:00:00,BCHSV/BTC,0.003061,0.003188,0.003053,0.0031,1785.3461783,5.56062447778023
1655769600,2022-06-21 00:00:00,BCHSV/BTC,0.003139,0.003169,0.002994,0.003084,1990.41567791,6.08829543405574
1655683200,2022-06-20 00:00:00,BCHSV/BTC,0.002975,0.003301,0.002951,0.003151,1845.8338264,5.79891254508212
1655596800,2022-06-19 00:00:00,BCHSV/BTC,0.002958,0.00351,0.00294,0.002978,2546.15333357,7.84795579271485
1655510400,2022-06-18 00:00:00,BCHSV/BTC,0.002662,0.003089,0.00264,0.002955,3611.62123432,10.26766869312547
1655424000,2022-06-17 00:00:00,BCHSV/BTC,0.002486,0.002787,0.002429,0.002667,1955.98604548,4.97654097377476
1655337600,2022-06-16 00:00:00,BCHSV/BTC,0.002514,0.0026,0.002411,0.002494,1730.83974581,4.32018173981711
1655251200,2022-06-15 00:00:00,BCHSV/BTC,0.002755,0.002895,0.00235,0.002514,3522.19527195,8.88017831246696
1655164800,2022-06-14 00:00:00,BCHSV/BTC,0.002076,0.003225,0.002056,0.002753,4278.65220142,10.57551294566954
1655078400,2022-06-13 00:00:00,BCHSV/BTC,0.001805,0.002079,0.001789,0.002078,1704.97697513,3.2367540625432
1654992000,2022-06-12 00:00:00,BCHSV/BTC,0.001868,0.001868,0.001797,0.001809,1059.51527655,1.92570712547814
1654905600,2022-06-11 00:00:00,BCHSV/BTC,0.001965,0.001973,0.001795,0.001868,2803.23322765,5.23459810921783
1654819200,2022-06-10 00:00:00,BCHSV/BTC,0.001856,0.002066,0.001843,0.001971,2642.9038342,5.16975848553583
1654732800,2022-06-09 00:00:00,BCHSV/BTC,0.001878,0.001899,0.001798,0.001856,1877.5772344,3.51089405745323
1654646400,2022-06-08 00:00:00,BCHSV/BTC,0.001844,0.0019,0.001842,0.00188,704.56399008,1.31923653951163
1654560000,2022-06-07 00:00:00,BCHSV/BTC,0.001838,0.001897,0.001813,0.001842,1122.17590574,2.09262364779429
1654473600,2022-06-06 00:00:00,BCHSV/BTC,0.001886,0.001897,0.001822,0.001839,937.74511085,1.74076141836304
1654387200,2022-06-05 00:00:00,BCHSV/BTC,0.001912,0.001928,0.001881,0.001885,965.58245007,1.83007622694759
1654300800,2022-06-04 00:00:00,BCHSV/BTC,0.001861,0.001919,0.0018,0.001908,3474.27878759,6.33506378985513
1654214400,2022-06-03 00:00:00,BCHSV/BTC,0.001766,0.001934,0.001766,0.001861,1529.75726729,2.82136016523201
1654128000,2022-06-02 00:00:00,BCHSV/BTC,0.001738,0.001768,0.001726,0.001766,1946.76138125,3.39390932500426
1654041600,2022-06-01 00:00:00,BCHSV/BTC,0.001706,0.00178,0.001696,0.00174,2410.1955125,4.17573253802522
1653955200,2022-05-31 00:00:00,BCHSV/BTC,0.00175,0.001765,0.001684,0.001706,1466.83570625,2.52220882573358
1653868800,2022-05-30 00:00:00,BCHSV/BTC,0.001784,0.001798,0.001744,0.001755,1413.80957703,2.48908445649771
1653782400,2022-05-29 00:00:00,BCHSV/BTC,0.001701,0.001841,0.001701,0.001783,1752.37641824,3.09664042397994
1653696000,2022-05-28 00:00:00,BCHSV/BTC,0.001676,0.00172,0.00166,0.001695,881.67575162,1.48999053002356
1653609600,2022-05-27 00:00:00,BCHSV/BTC,0.001673,0.001695,0.001628,0.001678,1257.49877415,2.09318719141335
1653523200,2022-05-26 00:00:00,BCHSV/BTC,0.001804,0.001819,0.001662,0.001681,1330.94397435,2.27949769678224
1653436800,2022-05-25 00:00:00,BCHSV/BTC,0.001802,0.001858,0.001744,0.001802,1160.45903535,2.07154031210791
1653350400,2022-05-24 00:00:00,BCHSV/BTC,0.001751,0.00182,0.001704,0.001788,1560.3848045,2.72893990330627
1653264000,2022-05-23 00:00:00,BCHSV/BTC,0.001684,0.001776,0.001667,0.001753,1930.63204702,3.32217857800281
1653177600,2022-05-22 00:00:00,BCHSV/BTC,0.001655,0.001702,0.001648,0.001671,1950.3754842,3.26498224439503
1653091200,2022-05-21 00:00:00,BCHSV/BTC,0.00168,0.00168,0.001621,0.001654,1621.398991,2.668489495263
1653004800,2022-05-20 00:00:00,BCHSV/BTC,0.001685,0.001713,0.001669,0.00168,1917.84373689,3.2366564626691
1652918400,2022-05-19 00:00:00,BCHSV/BTC,0.001745,0.001763,0.00166,0.001686,1652.89304116,2.84899297705926
1652832000,2022-05-18 00:00:00,BCHSV/BTC,0.001834,0.001888,0.00175,0.00175,1950.03704699,3.55105225488098
1652745600,2022-05-17 00:00:00,BCHSV/BTC,0.001796,0.00185,0.001776,0.001832,2118.9123416,3.86521943092902
1652659200,2022-05-16 00:00:00,BCHSV/BTC,0.00176,0.001821,0.001734,0.001796,710.08411643,1.26161949204741
1652572800,2022-05-15 00:00:00,BCHSV/BTC,0.001793,0.001818,0.001729,0.001755,1042.2793818,1.8318624774657
1652486400,2022-05-14 00:00:00,BCHSV/BTC,0.001776,0.001878,0.001697,0.001794,1369.10833004,2.4108976474074
1652400000,2022-05-13 00:00:00,BCHSV/BTC,0.001712,0.001821,0.00169,0.001775,1259.51141005,2.2101519508331
1652313600,2022-05-12 00:00:00,BCHSV/BTC,0.001809,0.001825,0.001606,0.00172,1871.9316568,3.18641666422541
1652227200,2022-05-11 00:00:00,BCHSV/BTC,0.002039,0.002042,0.0016,0.001826,2550.33405625,4.79168478663241
1652140800,2022-05-10 00:00:00,BCHSV/BTC,0.001992,0.002055,0.001974,0.002037,1442.77419953,2.91652402332501
1652054400,2022-05-09 00:00:00,BCHSV/BTC,0.002057,0.002074,0.001941,0.001997,1594.0805017,3.21820314392941
1651968000,2022-05-08 00:00:00,BCHSV/BTC,0.001984,0.002063,0.00198,0.002058,458.83934819,0.93162411752575
1651881600,2022-05-07 00:00:00,BCHSV/BTC,0.00201,0.002014,0.001981,0.001984,556.04062066,1.11303952147971
1651795200,2022-05-06 00:00:00,BCHSV/BTC,0.00202,0.002024,0.00198,0.00201,1116.01237821,2.23886756243321
1651708800,2022-05-05 00:00:00,BCHSV/BTC,0.001983,0.002036,0.001935,0.002018,1319.66849991,2.62158395869757
1651622400,2022-05-04 00:00:00,BCHSV/BTC,0.001925,0.001989,0.001893,0.001982,1011.92301002,1.94366519793585
1651536000,2022-05-03 00:00:00,BCHSV/BTC,0.001921,0.00195,0.00189,0.001925,976.1214625,1.87642899923365
1651449600,2022-05-02 00:00:00,BCHSV/BTC,0.001922,0.00199,0.001882,0.001918,1293.08285963,2.48106202298816
1651363200,2022-05-01 00:00:00,BCHSV/BTC,0.001897,0.001952,0.001884,0.001925,2381.13086994,4.56536501346335
1651276800,2022-04-30 00:00:00,BCHSV/BTC,0.001964,0.001964,0.001845,0.001893,1372.34028511,2.64561866395386
1651190400,2022-04-29 00:00:00,BCHSV/BTC,0.001969,0.00201,0.001954,0.001967,852.57060685,1.68765790730578
1651104000,2022-04-28 00:00:00,BCHSV/BTC,0.001987,0.002014,0.001952,0.001964,957.61817468,1.89532395222991
1651017600,2022-04-27 00:00:00,BCHSV/BTC,0.002005,0.002025,0.001983,0.001989,841.16107911,1.68111065293841
1650931200,2022-04-26 00:00:00,BCHSV/BTC,0.001995,0.002039,0.00198,0.002003,702.0056003,1.40991660763096
1650844800,2022-04-25 00:00:00,BCHSV/BTC,0.002026,0.002044,0.001976,0.001995,1084.84686917,2.17866873616448
1650758400,2022-04-24 00:00:00,BCHSV/BTC,0.001999,0.002042,0.001998,0.002027,880.97438675,1.78077858733805
1650672000,2022-04-23 00:00:00,BCHSV/BTC,0.001998,0.002025,0.001996,0.001996,970.3222017,1.9546117450395
1650585600,2022-04-22 00:00:00,BCHSV/BTC,0.002022,0.002079,0.001993,0.001998,1172.80042141,2.39096638427244
1650499200,2022-04-21 00:00:00,BCHSV/BTC,0.002064,0.002065,0.002008,0.002022,983.92630023,1.99743377033754
1650412800,2022-04-20 00:00:00,BCHSV/BTC,0.002078,0.002083,0.002044,0.002063,959.88382652,1.98240742121196
1650326400,2022-04-19 00:00:00,BCHSV/BTC,0.002075,0.002097,0.002057,0.002078,776.2589019,1.60620628736514
1650240000,2022-04-18 00:00:00,BCHSV/BTC,0.002102,0.002106,0.002061,0.002074,818.69938529,1.70663969932279
1650153600,2022-04-17 00:00:00,BCHSV/BTC,0.002162,0.00217,0.002099,0.002109,624.16857871,1.33451552433744
1650067200,2022-04-16 00:00:00,BCHSV/BTC,0.002112,0.002172,0.00211,0.002161,554.36155991,1.17945656212132
1649980800,2022-04-15 00:00:00,BCHSV/BTC,0.002124,0.002143,0.002105,0.002118,627.25083602,1.33002220717731
1649894400,2022-04-14 00:00:00,BCHSV/BTC,0.002109,0.002126,0.002082,0.002124,640.28934656,1.34373365864592
1649808000,2022-04-13 00:00:00,BCHSV/BTC,0.002069,0.002146,0.002056,0.002111,1011.17618938,2.1160305084934
1649721600,2022-04-12 00:00:00,BCHSV/BTC,0.002016,0.002085,0.002015,0.002067,1177.08778059,2.40122598061045
1649635200,2022-04-11 00:00:00,BCHSV/BTC,0.002021,0.002032,0.00197,0.00202,1224.62846054,2.45532608490279
1649548800,2022-04-10 00:00:00,BCHSV/BTC,0.00203,0.002054,0.00202,0.002023,837.89600417,1.70287976180972
1649462400,2022-04-09 00:00:00,BCHSV/BTC,0.002032,0.002054,0.00202,0.00203,795.21204329,1.61968899299965
1649376000,2022-04-08 00:00:00,BCHSV/BTC,0.002064,0.002085,0.002028,0.002028,1185.06837687,2.43187003063039
1649289600,2022-04-07 00:00:00,BCHSV/BTC,0.002063,0.002104,0.00202,0.002065,1294.37521955,2.65665339669816
1649203200,2022-04-06 00:00:00,BCHSV/BTC,0.002096,0.00214,0.00205,0.002061,1474.53493764,3.06874751621952
1649116800,2022-04-05 00:00:00,BCHSV/BTC,0.002105,0.002315,0.002083,0.002097,876.44924105,1.85543119011285
1649030400,2022-04-04 00:00:00,BCHSV/BTC,0.002162,0.002165,0.002088,0.002103,917.11041563,1.95281795555319
1648944000,2022-04-03 00:00:00,BCHSV/BTC,0.002161,0.002196,0.00211,0.002162,1505.82047176,3.22039350536397
1648857600,2022-04-02 00:00:00,BCHSV/BTC,0.002069,0.002186,0.002056,0.002157,1677.12064033,3.51925726839563
1648771200,2022-04-01 00:00:00,BCHSV/BTC,0.002075,0.002107,0.002051,0.002069,1431.77566488,2.96748087584776
1648684800,2022-03-31 00:00:00,BCHSV/BTC,0.002083,0.002105,0.00203,0.002077,1231.15780617,2.54914360329744
1648598400,2022-03-30 00:00:00,BCHSV/BTC,0.002063,0.002132,0.002042,0.002086,1082.86995009,2.26098633587083
1648512000,2022-03-29 00:00:00,BCHSV/BTC,0.002026,0.002088,0.002,0.00206,421.62749726,0.86730458159549
1648425600,2022-03-28 00:00:00,BCHSV/BTC,0.002034,0.002114,0.002017,0.002017,330.63729181,0.68066643414729
1648339200,2022-03-27 00:00:00,BCHSV/BTC,0.002027,0.002065,0.002008,0.002026,117.69535823,0.23900192384097
1648252800,2022-03-26 00:00:00,BCHSV/BTC,0.002034,0.002034,0.001999,0.002024,199.35495879,0.40121171893252
1648166400,2022-03-25 00:00:00,BCHSV/BTC,0.002085,0.00213,0.002015,0.002026,244.76372628,0.50529816010565
1648080000,2022-03-24 00:00:00,BCHSV/BTC,0.002112,0.002112,0.002053,0.002066,161.07049813,0.33434423441309
1647993600,2022-03-23 00:00:00,BCHSV/BTC,0.002154,0.002203,0.002112,0.00212,263.16002234,0.56547325997833
1647907200,2022-03-22 00:00:00,BCHSV/BTC,0.002074,0.002166,0.002023,0.002162,571.89787026,1.20962192217623
1647820800,2022-03-21 00:00:00,BCHSV/BTC,0.002063,0.002126,0.002037,0.002068,335.03859657,0.69711888708194
1647734400,2022-03-20 00:00:00,BCHSV/BTC,0.00198,0.002126,0.00196,0.002063,377.53181082,0.76669598740077
1647648000,2022-03-19 00:00:00,BCHSV/BTC,0.001935,0.001976,0.001933,0.001973,125.03985629,0.24447991553398
1647561600,2022-03-18 00:00:00,BCHSV/BTC,0.001903,0.001954,0.001898,0.001923,108.69783361,0.20958363367216
1647475200,2022-03-17 00:00:00,BCHSV/BTC,0.001906,0.001916,0.001889,0.001901,38.66284939,0.07373171270807
1647388800,2022-03-16 00:00:00,BCHSV/BTC,0.00193,0.001934,0.001857,0.001902,293.22744658,0.55489211302278
1647302400,2022-03-15 00:00:00,BCHSV/BTC,0.001906,0.001948,0.001903,0.001928,220.84050182,0.42563181295893
1647216000,2022-03-14 00:00:00,BCHSV/BTC,0.001984,0.001993,0.00189,0.001905,150.35686823,0.29115797938034
1647129600,2022-03-13 00:00:00,BCHSV/BTC,0.002007,0.002012,0.001982,0.001995,65.75629476,0.1313347444794
1647043200,2022-03-12 00:00:00,BCHSV/BTC,0.002017,0.002023,0.001996,0.002004,75.89802932,0.15239423684529
1646956800,2022-03-11 00:00:00,BCHSV/BTC,0.001987,0.002036,0.00198,0.002009,194.61034542,0.39000174279723
1646870400,2022-03-10 00:00:00,BCHSV/BTC,0.001989,0.002043,0.001974,0.00199,382.76910921,0.77069006630791
1646784000,2022-03-09 00:00:00,BCHSV/BTC,0.00204,0.00205,0.001954,0.001985,487.36519944,0.97073093815943
1646697600,2022-03-08 00:00:00,BCHSV/BTC,0.002017,0.002064,0.001999,0.002034,316.1651672,0.6387311430154
1646611200,2022-03-07 00:00:00,BCHSV/BTC,0.002028,0.002062,0.001999,0.002017,191.31192751,0.38880280098918
1646524800,2022-03-06 00:00:00,BCHSV/BTC,0.002064,0.002088,0.002023,0.002024,275.66730403,0.56702065871043
1646438400,2022-03-05 00:00:00,BCHSV/BTC,0.00203,0.002079,0.002014,0.00206,281.7492199,0.57797189711314
1646352000,2022-03-04 00:00:00,BCHSV/BTC,0.00197,0.002084,0.001959,0.002031,370.362488,0.75206854735175
1646265600,2022-03-03 00:00:00,BCHSV/BTC,0.001959,0.001976,0.001941,0.001965,224.5395293,0.44035282291914
1646179200,2022-03-02 00:00:00,BCHSV/BTC,0.001964,0.002008,0.001925,0.00196,301.12920046,0.59240483308851
1646092800,2022-03-01 00:00:00,BCHSV/BTC,0.00205,0.002095,0.001951,0.001977,319.48175049,0.64737219856821
1646006400,2022-02-28 00:00:00,BCHSV/BTC,0.002165,0.0022,0.00201,0.002054,354.83377295,0.75203674802874
1645920000,2022-02-27 00:00:00,BCHSV/BTC,0.00217,0.002188,0.002146,0.002169,110.24554158,0.23819734416027
1645833600,2022-02-26 00:00:00,BCHSV/BTC,0.002169,0.002213,0.002159,0.002171,158.80961294,0.34637579708026
1645747200,2022-02-25 00:00:00,BCHSV/BTC,0.002135,0.002224,0.002123,0.002157,311.81619282,0.67406821980262
1645660800,2022-02-24 00:00:00,BCHSV/BTC,0.002202,0.00223,0.002134,0.002143,415.89083263,0.90693410202664
1645574400,2022-02-23 00:00:00,BCHSV/BTC,0.00219,0.002257,0.002182,0.002209,217.56413692,0.4811855116697
1645488000,2022-02-22 00:00:00,BCHSV/BTC,0.002182,0.002208,0.002158,0.002183,161.75418374,0.35352826323416
1645401600,2022-02-21 00:00:00,BCHSV/BTC,0.002202,0.002228,0.002183,0.002187,91.07117892,0.20077329038756
1645315200,2022-02-20 00:00:00,BCHSV/BTC,0.002191,0.002214,0.002162,0.002204,82.71007628,0.18108330130769
1645228800,2022-02-19 00:00:00,BCHSV/BTC,0.002187,0.002202,0.002163,0.002183,79.53704745,0.1734662475976
1645142400,2022-02-18 00:00:00,BCHSV/BTC,0.002157,0.002195,0.002155,0.002186,134.30013456,0.29320585873559
1645056000,2022-02-17 00:00:00,BCHSV/BTC,0.002155,0.002178,0.002129,0.002167,331.06404259,0.70857103687849
1644969600,2022-02-16 00:00:00,BCHSV/BTC,0.00219,0.002202,0.002138,0.002157,96.81587484,0.20913872569267
1644883200,2022-02-15 00:00:00,BCHSV/BTC,0.002207,0.002223,0.002155,0.002184,270.77704392,0.59141631334006
1644796800,2022-02-14 00:00:00,BCHSV/BTC,0.002209,0.002246,0.002166,0.002209,147.69175792,0.3254426768084
1644710400,2022-02-13 00:00:00,BCHSV/BTC,0.002234,0.002239,0.002201,0.002201,92.5649081,0.20548462733301
1644624000,2022-02-12 00:00:00,BCHSV/BTC,0.002233,0.002249,0.002208,0.00223,132.99139559,0.2960534670807
1644537600,2022-02-11 00:00:00,BCHSV/BTC,0.002254,0.002385,0.002225,0.002238,247.66792852,0.5648987676075
1644451200,2022-02-10 00:00:00,BCHSV/BTC,0.002289,0.002304,0.002224,0.002261,206.10606657,0.46341218052184
1644364800,2022-02-09 00:00:00,BCHSV/BTC,0.002302,0.002315,0.00228,0.002313,83.36040954,0.19135444906477
1644278400,2022-02-08 00:00:00,BCHSV/BTC,0.00233,0.002362,0.002273,0.002295,448.56016221,1.04123252035295
