https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ZEC
1660003200000,2022-08-09 00:00:00,ZEC/EUR,76.089113,76.089113,74.597118,74.620811,4176.814866803282,55.97386052
1659916800000,2022-08-08 00:00:00,ZEC/EUR,69.206391,77.336023,68.639283,75.944349,83848.94615614015,1104.08407288
1659830400000,2022-08-07 00:00:00,ZEC/EUR,66.415126,71.414111,65.398383,69.14515,73066.91811044994,1056.71790589
1659744000000,2022-08-06 00:00:00,ZEC/EUR,67.702953,68.092636,65.962527,66.469863,70710.76277931027,1063.80184324
1659657600000,2022-08-05 00:00:00,ZEC/EUR,62.993389,67.885972,62.993389,67.727285,71546.62708813632,1056.39296021
1659571200000,2022-08-04 00:00:00,ZEC/EUR,60.806134,63.834393,60.708081,62.909369,74786.80586589423,1188.80235257
1659484800000,2022-08-03 00:00:00,ZEC/EUR,60.676323,63.054999,59.238317,60.817444,65385.37165418425,1075.10883973
1659398400000,2022-08-02 00:00:00,ZEC/EUR,61.222821,61.911317,57.419257,60.740999,67467.20017942633,1110.7357681
1659312000000,2022-08-01 00:00:00,ZEC/EUR,63.083925,64.611121,60.070073,61.408422,64218.20090872812,1045.75559536
1659225600000,2022-07-31 00:00:00,ZEC/EUR,63.755653,68.385395,62.870996,63.15999,66692.4379118087,1055.92856984
1659139200000,2022-07-30 00:00:00,ZEC/EUR,62.266772,66.924288,61.800259,63.825909,69544.1542546638,1089.5912858
1659052800000,2022-07-29 00:00:00,ZEC/EUR,62.407389,65.154852,61.105602,62.290221,71682.60039157589,1150.78417191
1658966400000,2022-07-28 00:00:00,ZEC/EUR,60.473665,63.742797,59.02148,62.483904,66219.44035708625,1059.78397824
1658880000000,2022-07-27 00:00:00,ZEC/EUR,55.000545,60.478249,53.706301,60.447848,65262.28093774606,1079.64606015
1658793600000,2022-07-26 00:00:00,ZEC/EUR,53.282614,54.98883,51.86969,54.984779,58287.91110600344,1060.07357247
1658707200000,2022-07-25 00:00:00,ZEC/EUR,58.001963,58.432364,53.272282,53.282689,57571.14726317743,1080.4850195
1658620800000,2022-07-24 00:00:00,ZEC/EUR,57.937738,59.353719,57.514399,58.004845,62293.07640175128,1073.92884856
1658534400000,2022-07-23 00:00:00,ZEC/EUR,58.759044,61.679222,56.283217,57.963735,61985.654303197516,1069.38682097
1658448000000,2022-07-22 00:00:00,ZEC/EUR,60.621631,62.978254,58.152224,58.822355,61995.031131550495,1053.93657108
1658361600000,2022-07-21 00:00:00,ZEC/EUR,61.008531,61.341967,58.056276,60.592237,65553.11685118682,1081.87319196
1658275200000,2022-07-20 00:00:00,ZEC/EUR,63.282873,65.561388,60.179944,61.04293,65284.570021096966,1069.48617999
1658188800000,2022-07-19 00:00:00,ZEC/EUR,64.625323,65.678735,60.9723,63.29026,67697.5648589463,1069.63638416
1658102400000,2022-07-18 00:00:00,ZEC/EUR,59.072254,64.82019,58.910104,64.665199,68735.4199552521,1062.94298971
1658016000000,2022-07-17 00:00:00,ZEC/EUR,62.802618,63.30808,58.829684,59.050707,57572.43650276119,974.96608301
1657929600000,2022-07-16 00:00:00,ZEC/EUR,57.996016,63.266875,57.413865,62.763738,61385.352136531124,978.0384995
1657843200000,2022-07-15 00:00:00,ZEC/EUR,57.402145,59.269219,56.966963,57.970579,58475.121740734816,1008.70342766
1657756800000,2022-07-14 00:00:00,ZEC/EUR,54.652865,59.14454,52.552143,57.383135,57403.09919633708,1000.34791052
1657670400000,2022-07-13 00:00:00,ZEC/EUR,51.99066,54.636349,50.185293,54.636349,55265.77753280706,1011.52032565
1657584000000,2022-07-12 00:00:00,ZEC/EUR,55.182896,55.413276,51.980156,51.997698,51850.370280773546,997.1666492
1657497600000,2022-07-11 00:00:00,ZEC/EUR,58.563143,58.701338,55.26167,55.418051,64078.06160162602,1156.26696438
1657411200000,2022-07-10 00:00:00,ZEC/EUR,60.114992,60.209615,59.388684,59.613784,2978.9165054425653,49.97026368
1657324800000,2022-07-09 00:00:00,ZEC/EUR,58.532496,61.074852,58.532412,60.129412,53386.77539198861,887.86458434
1657238400000,2022-07-08 00:00:00,ZEC/EUR,58.829508,60.042231,56.92242,58.482495,57961.07666464086,991.08419818
1657152000000,2022-07-07 00:00:00,ZEC/EUR,57.071373,59.566841,56.054232,58.920187,58174.06904942291,987.33680274
1657065600000,2022-07-06 00:00:00,ZEC/EUR,55.569017,57.615889,54.290007,57.108113,53990.07496440881,945.40113704
1656979200000,2022-07-05 00:00:00,ZEC/EUR,55.587507,56.834521,53.451148,55.503671,54935.544905336115,989.76417083
1656892800000,2022-07-04 00:00:00,ZEC/EUR,52.207891,55.899909,50.809754,55.61994,55465.32570070655,997.22016422
1656806400000,2022-07-03 00:00:00,ZEC/EUR,51.799113,52.806111,50.178552,52.145079,51575.930710979,989.08529242
1656720000000,2022-07-02 00:00:00,ZEC/EUR,51.23066,52.456752,49.737375,51.807851,53155.05753150268,1026.00390685
1656633600000,2022-07-01 00:00:00,ZEC/EUR,51.691841,53.806993,49.743115,51.197719,52299.37543470253,1021.51768587
1656547200000,2022-06-30 00:00:00,ZEC/EUR,54.893494,55.6223,49.688054,52.057222,60526.53158223408,1162.69230775
1656460800000,2022-06-29 00:00:00,ZEC/EUR,55.893973,58.295397,54.603891,54.877463,54673.97314711909,996.2919231
1656374400000,2022-06-28 00:00:00,ZEC/EUR,59.042899,59.666961,58.724525,59.03665,2039.5205037759301,34.5466842
1656288000000,2022-06-27 00:00:00,ZEC/EUR,60.432533,63.40655,58.499943,58.849144,59982.88790869514,1019.26525743
1656201600000,2022-06-26 00:00:00,ZEC/EUR,64.637223,66.842802,60.339308,60.339308,60453.561146447355,1001.89351105
1656115200000,2022-06-25 00:00:00,ZEC/EUR,65.562001,66.93384,61.1593,64.711574,64479.299387382125,996.41061717
1656028800000,2022-06-24 00:00:00,ZEC/EUR,62.461453,66.926521,60.970467,65.511959,68179.97355546147,1040.72561096
1655942400000,2022-06-23 00:00:00,ZEC/EUR,60.024511,62.699377,59.407328,62.458013,58359.687454401035,934.3827101
1655856000000,2022-06-22 00:00:00,ZEC/EUR,62.464213,63.766181,59.71033,59.977125,63695.47933473514,1061.9962083
1655769600000,2022-06-21 00:00:00,ZEC/EUR,61.71974,66.4525,60.664289,62.543726,65928.7706300647,1054.12284887
1655683200000,2022-06-20 00:00:00,ZEC/EUR,64.442232,65.185872,60.278254,61.900553,62511.383229876454,1009.86792848
1655596800000,2022-06-19 00:00:00,ZEC/EUR,56.62015,65.904483,54.131689,64.324509,66062.95524558217,1027.02618757
1655510400000,2022-06-18 00:00:00,ZEC/EUR,59.761374,60.564168,50.887404,56.483511,57022.05202062081,1009.53448203
1655424000000,2022-06-17 00:00:00,ZEC/EUR,55.737575,61.387584,55.352736,59.7085,59763.0934280471,1000.9143326
1655337600000,2022-06-16 00:00:00,ZEC/EUR,65.600468,66.750975,54.967758,55.752617,50175.64267884542,899.96928178
1655251200000,2022-06-15 00:00:00,ZEC/EUR,61.36448,65.7691,54.898635,65.481538,68677.35751908252,1048.80489397
1655164800000,2022-06-14 00:00:00,ZEC/EUR,62.847197,64.714565,57.541643,61.344394,62389.04874618335,1017.02934332
1655078400000,2022-06-13 00:00:00,ZEC/EUR,76.100926,76.76434,60.742422,62.913192,64389.78330523282,1023.47029706
1654992000000,2022-06-12 00:00:00,ZEC/EUR,75.835921,79.674905,70.285925,75.707355,76729.68030183243,1013.50364574
1654905600000,2022-06-11 00:00:00,ZEC/EUR,82.202435,83.88343,73.943399,75.661241,75723.59541254585,1000.82412622
1654819200000,2022-06-10 00:00:00,ZEC/EUR,85.883506,87.513897,82.0,82.138583,81409.3381912656,991.12177515
1654732800000,2022-06-09 00:00:00,ZEC/EUR,86.464248,87.979076,84.879817,85.844885,85586.89077955885,996.99464656
1654646400000,2022-06-08 00:00:00,ZEC/EUR,87.051047,88.164844,83.445957,86.398613,86675.03649347587,1003.19939735
1654560000000,2022-06-07 00:00:00,ZEC/EUR,87.83537,88.869153,82.526048,86.677078,87247.33708029999,1006.57912211
1654473600000,2022-06-06 00:00:00,ZEC/EUR,83.363843,88.625934,83.171564,87.872429,87520.11498701379,995.99061939
1654387200000,2022-06-05 00:00:00,ZEC/EUR,83.573228,84.281305,82.647269,83.362295,84886.49120178001,1018.284
1654300800000,2022-06-04 00:00:00,ZEC/EUR,83.485491,84.162513,81.491869,83.581685,84354.71638314807,1009.2488131
1654214400000,2022-06-03 00:00:00,ZEC/EUR,85.03861,85.152482,80.212475,83.601055,90179.51098738884,1078.6886719
1654128000000,2022-06-02 00:00:00,ZEC/EUR,84.385666,85.822399,82.591412,85.044664,84798.37462839305,997.10399971
1654041600000,2022-06-01 00:00:00,ZEC/EUR,87.015994,89.827049,82.552874,84.29078,82949.2241875104,984.08419269
1653955200000,2022-05-31 00:00:00,ZEC/EUR,91.846331,93.068094,84.882296,86.888469,82984.41038334844,955.06816196
1653868800000,2022-05-30 00:00:00,ZEC/EUR,85.931654,92.635311,83.64738,91.890912,92944.01833221206,1011.460397
1653782400000,2022-05-29 00:00:00,ZEC/EUR,80.93675,85.846946,78.735125,85.846946,87742.65314805391,1022.08240638
1653696000000,2022-05-28 00:00:00,ZEC/EUR,80.12342,82.735257,79.065156,80.891683,80736.5202987314,998.08184605
1653609600000,2022-05-27 00:00:00,ZEC/EUR,81.409354,83.194332,76.808605,80.052119,79680.39035550701,995.35641718
1653523200000,2022-05-26 00:00:00,ZEC/EUR,89.643574,90.944532,76.753033,81.551071,86285.94870014171,1058.06027612
1653436800000,2022-05-25 00:00:00,ZEC/EUR,92.894832,95.2718,89.012506,89.366483,88798.75203571294,993.64716004
1653350400000,2022-05-24 00:00:00,ZEC/EUR,92.782919,95.361736,86.577501,93.443182,79858.6963391301,854.62304076
1653264000000,2022-05-23 00:00:00,ZEC/EUR,100.957898,105.621778,91.601734,93.02804,93751.18459592554,1007.77340462
1653177600000,2022-05-22 00:00:00,ZEC/EUR,99.018359,104.398313,96.551206,101.112504,95547.36219362995,944.96089419
1653091200000,2022-05-21 00:00:00,ZEC/EUR,101.292303,101.835337,96.12103,98.861933,96858.27607661115,979.73277618
1653004800000,2022-05-20 00:00:00,ZEC/EUR,98.800619,105.121339,96.038921,101.30524,101522.11289219736,1002.14078652
1652918400000,2022-05-19 00:00:00,ZEC/EUR,95.529133,103.044686,89.934594,98.691332,97200.61077174787,984.89511492
1652832000000,2022-05-18 00:00:00,ZEC/EUR,108.64466,109.701092,94.504581,95.080885,95029.1713243441,999.4561086
1652745600000,2022-05-17 00:00:00,ZEC/EUR,98.700014,109.800845,94.752992,108.520155,108381.15630834733,998.719144
1652659200000,2022-05-16 00:00:00,ZEC/EUR,107.770049,107.770049,97.784081,98.341665,95356.63538629336,969.64633847
1652572800000,2022-05-15 00:00:00,ZEC/EUR,101.499321,109.401319,98.689975,108.082029,105860.79614280177,979.44863843
1652486400000,2022-05-14 00:00:00,ZEC/EUR,90.58757,102.870404,83.960623,101.529887,103776.23302887403,1022.1249732
1652400000000,2022-05-13 00:00:00,ZEC/EUR,83.406975,96.01486,82.693295,90.371002,93717.76419042815,1037.03358507
1652313600000,2022-05-12 00:00:00,ZEC/EUR,79.227648,85.7326,64.0,83.232934,114941.68232050643,1380.96396218
1652227200000,2022-05-11 00:00:00,ZEC/EUR,88.405931,91.901395,72.082068,78.832606,88910.94433840757,1127.84479481
1652140800000,2022-05-10 00:00:00,ZEC/EUR,88.333531,99.467342,83.904093,88.36441,95894.8510064057,1085.22029408
1652054400000,2022-05-09 00:00:00,ZEC/EUR,108.600768,110.90134,87.666626,88.344959,96111.77595280502,1087.91465909
1651968000000,2022-05-08 00:00:00,ZEC/EUR,107.110248,110.441283,104.008333,108.426094,108232.2129046405,998.21185945
1651881600000,2022-05-07 00:00:00,ZEC/EUR,117.443389,118.020327,104.628918,107.060999,107562.57471311791,1004.68495267
1651795200000,2022-05-06 00:00:00,ZEC/EUR,119.171864,122.127497,113.713531,117.227179,115717.78223603607,987.12417396
1651708800000,2022-05-05 00:00:00,ZEC/EUR,127.026117,131.734401,113.223729,119.363966,122620.52095694043,1027.28256329
1651622400000,2022-05-04 00:00:00,ZEC/EUR,113.840971,127.141986,113.166173,126.802089,130485.00391439228,1029.0445918
1651536000000,2022-05-03 00:00:00,ZEC/EUR,118.931252,121.0,111.951432,113.764794,105755.09750273619,929.59424251
1651449600000,2022-05-02 00:00:00,ZEC/EUR,117.763674,119.682799,110.443893,118.773558,119081.27634521644,1002.59079841
1651363200000,2022-05-01 00:00:00,ZEC/EUR,108.268556,119.470812,106.149616,117.717009,116945.61558955954,993.44705224
1651276800000,2022-04-30 00:00:00,ZEC/EUR,121.963349,126.900501,103.63295,108.285106,112667.22259263754,1040.46832251
1651190400000,2022-04-29 00:00:00,ZEC/EUR,139.946141,140.64309,119.606538,121.884901,122941.7014623491,1008.6704789
1651104000000,2022-04-28 00:00:00,ZEC/EUR,141.494308,144.534968,138.131797,139.987767,141147.5599562925,1008.28495933
1651017600000,2022-04-27 00:00:00,ZEC/EUR,137.298373,142.946971,135.287935,141.504125,137383.71166686004,970.88132001
1650931200000,2022-04-26 00:00:00,ZEC/EUR,155.227423,159.595289,134.992506,137.116935,134252.59629181016,979.11024843
1650844800000,2022-04-25 00:00:00,ZEC/EUR,148.932946,155.861305,136.936672,154.351487,153701.1928296301,995.78692643
1650758400000,2022-04-24 00:00:00,ZEC/EUR,142.152079,142.91827,142.104767,142.35915,7610.520159,53.46
1650672000000,2022-04-23 00:00:00,ZEC/EUR,145.602295,146.685874,142.033546,142.16919,139870.56060676178,983.83173321
1650585600000,2022-04-22 00:00:00,ZEC/EUR,147.674897,156.563697,145.516157,145.770325,147630.5661789786,1012.76145319
1650412800000,2022-04-20 00:00:00,ZEC/EUR,147.237936,147.237936,145.035999,146.206646,6782.52630794,46.39
1650326400000,2022-04-19 00:00:00,ZEC/EUR,144.974712,152.139765,142.198792,147.189032,148878.25167995374,1011.4765323
1650240000000,2022-04-18 00:00:00,ZEC/EUR,127.392057,145.690029,124.383345,145.050234,145953.78528364483,1006.2292301
1650153600000,2022-04-17 00:00:00,ZEC/EUR,133.490306,134.828462,127.232973,127.730425,128810.19975765777,1008.45354392
1650067200000,2022-04-16 00:00:00,ZEC/EUR,135.968906,136.701905,131.67454,133.707578,130901.78205149017,979.01543061
1649980800000,2022-04-15 00:00:00,ZEC/EUR,133.37495,138.341244,133.061317,135.788423,135541.16539344713,998.17909656
1649894400000,2022-04-14 00:00:00,ZEC/EUR,139.911632,142.361044,131.195513,133.45772,135408.4241624596,1014.61664535
1649808000000,2022-04-13 00:00:00,ZEC/EUR,136.201057,139.911632,133.49761,139.911632,134553.65768142714,961.7045828
1649721600000,2022-04-12 00:00:00,ZEC/EUR,131.464224,137.876565,130.340448,136.008468,133693.3869533743,982.97840509
1649635200000,2022-04-11 00:00:00,ZEC/EUR,147.985359,150.245292,131.060902,131.213285,130640.46858355642,995.63446326
1649548800000,2022-04-10 00:00:00,ZEC/EUR,156.171111,156.342651,154.277064,154.581485,6459.960258149999,41.79
1649462400000,2022-04-09 00:00:00,ZEC/EUR,153.036526,160.317066,148.824074,156.207805,155827.74867211218,997.56698247
1649376000000,2022-04-08 00:00:00,ZEC/EUR,159.11245,169.105502,151.891941,152.953045,151368.6084356282,989.64102634
1649289600000,2022-04-07 00:00:00,ZEC/EUR,148.283669,160.0,146.325715,159.288135,155710.35816115182,977.53896209
1649203200000,2022-04-06 00:00:00,ZEC/EUR,152.761283,163.133583,146.437448,147.762052,149733.56233073707,1013.34246719
1649116800000,2022-04-05 00:00:00,ZEC/EUR,158.421207,162.787641,152.089098,152.79676,139163.7260473113,910.7766817
