https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORESTPLUS,Volume BTC
1663250400,2022-09-15 14:00:00,FORESTPLUS/BTC,0.0000002554,0.0000002609,0.0000002551,0.0000002597,12844.734,0.00330935813152
1663246800,2022-09-15 13:00:00,FORESTPLUS/BTC,0.0000002559,0.0000002562,0.0000002551,0.0000002554,4763.3471,0.00121990172133
1663243200,2022-09-15 12:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002555,0.0000002552,0.0000002555,401.5444,0.00010259459162
1663239600,2022-09-15 11:00:00,FORESTPLUS/BTC,0.0000002594,0.0000002602,0.0000002515,0.0000002552,39348.6096,0.01001613566191
1663236000,2022-09-15 10:00:00,FORESTPLUS/BTC,0.0000002607,0.0000002628,0.0000002597,0.0000002597,31405.647,0.00819113912588
1663232400,2022-09-15 09:00:00,FORESTPLUS/BTC,0.0000002607,0.0000002607,0.0000002607,0.0000002607,81.4101,0.00002122361307
1663228800,2022-09-15 08:00:00,FORESTPLUS/BTC,0.0000002632,0.0000002632,0.0000002616,0.0000002616,76.4126,0.00002005066624
1663225200,2022-09-15 07:00:00,FORESTPLUS/BTC,0.0000002632,0.000000266,0.0000002606,0.0000002616,1778.3806,0.00046574428214
1663221600,2022-09-15 06:00:00,FORESTPLUS/BTC,0.0000002606,0.0000002632,0.0000002606,0.0000002632,9991.9165,0.00260400851659
1663218000,2022-09-15 05:00:00,FORESTPLUS/BTC,0.0000002611,0.0000002611,0.0000002606,0.0000002607,70924.9177,0.01848889967411
1663214400,2022-09-15 04:00:00,FORESTPLUS/BTC,0.0000002632,0.0000002632,0.0000002616,0.0000002616,76.4126,0.00002005066624
1663210800,2022-09-15 03:00:00,FORESTPLUS/BTC,0.0000002628,0.0000002628,0.0000002628,0.0000002628,0,0
1663207200,2022-09-15 02:00:00,FORESTPLUS/BTC,0.0000002628,0.0000002628,0.0000002628,0.0000002628,0,0
1663203600,2022-09-15 01:00:00,FORESTPLUS/BTC,0.00000026,0.0000002628,0.00000026,0.0000002628,1038.51,0.00027287458016
1663200000,2022-09-15 00:00:00,FORESTPLUS/BTC,0.00000026,0.00000026,0.00000026,0.00000026,2087.4526,0.000542737676
1663196400,2022-09-14 23:00:00,FORESTPLUS/BTC,0.0000002574,0.0000002574,0.0000002574,0.0000002574,0,0
1663192800,2022-09-14 22:00:00,FORESTPLUS/BTC,0.0000002584,0.0000002584,0.0000002574,0.0000002574,2087.4527,0.00053734853128
1663189200,2022-09-14 21:00:00,FORESTPLUS/BTC,0.0000002616,0.0000002616,0.00000026,0.00000026,76.4126,0.00001992840608
1663185600,2022-09-14 20:00:00,FORESTPLUS/BTC,0.0000002617,0.0000002617,0.0000002617,0.0000002617,478.476,0.0001252171692
1663182000,2022-09-14 19:00:00,FORESTPLUS/BTC,0.0000002631,0.0000002811,0.0000002631,0.0000002632,2458.0059,0.00067692579038
1663178400,2022-09-14 18:00:00,FORESTPLUS/BTC,0.0000002664,0.0000002664,0.0000002584,0.0000002616,1723.7318,0.0004475869878
1663174800,2022-09-14 17:00:00,FORESTPLUS/BTC,0.0000002648,0.0000002648,0.0000002648,0.0000002648,3573.2063,0.00094618502824
1663171200,2022-09-14 16:00:00,FORESTPLUS/BTC,0.0000002633,0.0000002633,0.0000002556,0.0000002632,2155.6392,0.00055519185744
1663167600,2022-09-14 15:00:00,FORESTPLUS/BTC,0.0000002616,0.0000002632,0.0000002616,0.0000002632,76.4126,0.00002005066624
1663164000,2022-09-14 14:00:00,FORESTPLUS/BTC,0.0000002547,0.00000026,0.0000002547,0.00000026,7914.9215,0.00204450316491
1663160400,2022-09-14 13:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002552,0.0000002536,0.0000002552,76.4126,0.00001943936544
1663156800,2022-09-14 12:00:00,FORESTPLUS/BTC,0.0000002528,0.0000002568,0.0000002523,0.0000002552,5650.8274,0.00142611264541
1663153200,2022-09-14 11:00:00,FORESTPLUS/BTC,0.0000002527,0.0000002551,0.0000002527,0.0000002551,2860.3222,0.00072872200138
1663149600,2022-09-14 10:00:00,FORESTPLUS/BTC,0.0000002524,0.000000255,0.0000002524,0.000000255,998.375,0.00025323240642
1663146000,2022-09-14 09:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002551,0.0000002536,0.0000002551,1205.4885,0.0003074628069
1663142400,2022-09-14 08:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002563,0.0000002552,0.0000002563,688.3481,0.0001763815911
1663138800,2022-09-14 07:00:00,FORESTPLUS/BTC,0.0000002568,0.000000258,0.0000002552,0.000000258,1551.2037,0.00039929130416
1663135200,2022-09-14 06:00:00,FORESTPLUS/BTC,0.000000259,0.000000259,0.000000259,0.000000259,113.6596,0.0000294378364
1663131600,2022-09-14 05:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002616,0.0000002568,0.000000258,5545.7864,0.00142844336382
1663128000,2022-09-14 04:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002552,0.0000002536,0.0000002552,76.4126,0.00001943936544
1663124400,2022-09-14 03:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002568,0.000000253,0.0000002552,20433.8156,0.00522498889972
1663120800,2022-09-14 02:00:00,FORESTPLUS/BTC,0.00000026,0.00000026,0.0000002584,0.0000002596,889.9949,0.000231012111
1663117200,2022-09-14 01:00:00,FORESTPLUS/BTC,0.0000002616,0.0000002616,0.0000002616,0.0000002616,38.2063,0.00000999476808
1663113600,2022-09-14 00:00:00,FORESTPLUS/BTC,0.0000002616,0.0000002664,0.000000259,0.0000002632,9847.9846,0.00259468427354
1663110000,2022-09-13 23:00:00,FORESTPLUS/BTC,0.0000002632,0.0000002632,0.0000002632,0.0000002632,38.2063,0.00001005589816
1663106400,2022-09-13 22:00:00,FORESTPLUS/BTC,0.0000002632,0.0000002632,0.000000258,0.0000002616,1215.2955,0.0003148543811
1663102800,2022-09-13 21:00:00,FORESTPLUS/BTC,0.0000002632,0.0000002664,0.0000002632,0.0000002664,6096.7671,0.00161039128003
1663099200,2022-09-13 20:00:00,FORESTPLUS/BTC,0.0000002631,0.0000002631,0.0000002604,0.0000002604,423.4565,0.00011135519952
1663095600,2022-09-13 19:00:00,FORESTPLUS/BTC,0.0000002632,0.0000002632,0.0000002616,0.0000002616,1474.5236,0.00038593631494
1663092000,2022-09-13 18:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002616,0.0000002568,0.0000002616,815.316,0.00020973992928
1663088400,2022-09-13 17:00:00,FORESTPLUS/BTC,0.0000002584,0.0000002584,0.0000002552,0.0000002552,114.6189,0.00002943413352
1663084800,2022-09-13 16:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002601,0.0000002552,0.0000002601,2000.771,0.00051577348907
1663081200,2022-09-13 15:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002584,0.000000252,0.0000002584,229.2378,0.00005844035648
1663077600,2022-09-13 14:00:00,FORESTPLUS/BTC,0.0000002541,0.0000002584,0.000000244,0.0000002552,53195.1898,0.01312964973742
1663074000,2022-09-13 13:00:00,FORESTPLUS/BTC,0.0000002648,0.0000002648,0.0000002536,0.0000002552,1535.8281,0.00039538248666
1663070400,2022-09-13 12:00:00,FORESTPLUS/BTC,0.0000002524,0.0000002673,0.0000002523,0.0000002673,18564.0344,0.00475273560204
1663066800,2022-09-13 11:00:00,FORESTPLUS/BTC,0.0000002547,0.0000002547,0.0000002523,0.0000002523,1586.464,0.000403391448
1663063200,2022-09-13 10:00:00,FORESTPLUS/BTC,0.0000002525,0.0000002525,0.0000002525,0.0000002525,14990.9703,0.00378522000075
1663059600,2022-09-13 09:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002552,0.0000002552,0.0000002552,0,0
1663056000,2022-09-13 08:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002552,0.0000002552,0.0000002552,37.4421,0.00000955522392
1663052400,2022-09-13 07:00:00,FORESTPLUS/BTC,0.0000002522,0.0000002522,0.0000002522,0.0000002522,0,0
1663048800,2022-09-13 06:00:00,FORESTPLUS/BTC,0.0000002548,0.0000002548,0.0000002522,0.0000002522,9780.6477,0.00246828050832
1663045200,2022-09-13 05:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002599,0.0000002536,0.0000002536,387.9057,0.00009974691503
1663041600,2022-09-13 04:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002568,0.0000002536,0.0000002536,119.4142,0.00003047834008
1663038000,2022-09-13 03:00:00,FORESTPLUS/BTC,0.0000002584,0.0000002584,0.0000002573,0.0000002575,86.2494,0.00002223494297
1663034400,2022-09-13 02:00:00,FORESTPLUS/BTC,0.00000026,0.00000026,0.00000026,0.00000026,38.2063,0.000009933638
1663030800,2022-09-13 01:00:00,FORESTPLUS/BTC,0.0000002584,0.00000026,0.000000256,0.0000002584,1171.3731,0.00030095901929
1663027200,2022-09-13 00:00:00,FORESTPLUS/BTC,0.000000261,0.0000002616,0.00000026,0.00000026,1052.5485,0.00027469987598
1663023600,2022-09-12 23:00:00,FORESTPLUS/BTC,0.0000002584,0.00000026,0.0000002584,0.0000002584,551.7091,0.00014331282781
1663020000,2022-09-12 22:00:00,FORESTPLUS/BTC,0.00000026,0.0000002616,0.0000002588,0.0000002588,1146.9734,0.00029717129148
1663016400,2022-09-12 21:00:00,FORESTPLUS/BTC,0.00000026,0.0000002648,0.0000002574,0.0000002574,1987.3324,0.00051814436244
1663012800,2022-09-12 20:00:00,FORESTPLUS/BTC,0.0000002696,0.0000002712,0.0000002584,0.0000002631,13269.5534,0.00348876300673
1663009200,2022-09-12 19:00:00,FORESTPLUS/BTC,0.0000002744,0.000000276,0.000000268,0.0000002712,2447.7464,0.00066511938917
1663005600,2022-09-12 18:00:00,FORESTPLUS/BTC,0.0000002628,0.000000276,0.0000002628,0.000000276,8307.1049,0.00219898727788
1663002000,2022-09-12 17:00:00,FORESTPLUS/BTC,0.0000002728,0.0000002728,0.000000256,0.0000002616,42571.4709,0.01127006764211
1662998400,2022-09-12 16:00:00,FORESTPLUS/BTC,0.0000002791,0.0000002975,0.0000002744,0.0000002744,198680.2469,0.05666702237847
1662994800,2022-09-12 15:00:00,FORESTPLUS/BTC,0.0000002524,0.0000002996,0.0000002456,0.0000002776,205017.4339,0.05861497161886
1662991200,2022-09-12 14:00:00,FORESTPLUS/BTC,0.0000002551,0.0000002575,0.0000002536,0.0000002551,3743.7932,0.00095842493087
1662987600,2022-09-12 13:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002536,0.0000002536,0.0000002536,0,0
1662984000,2022-09-12 12:00:00,FORESTPLUS/BTC,0.0000002537,0.000000258,0.000000252,0.0000002536,2713.9485,0.00069391888433
1662980400,2022-09-12 11:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002568,0.0000002552,0.0000002552,267.4441,0.00006842366267
1662976800,2022-09-12 10:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002568,0.0000002552,0.0000002552,114.6189,0.00002932715588
1662973200,2022-09-12 09:00:00,FORESTPLUS/BTC,0.0000002532,0.0000002552,0.0000002532,0.0000002552,1177.6422,0.0002982944149
1662969600,2022-09-12 08:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002552,0.000000252,0.000000252,884.9474,0.00022355045476
1662966000,2022-09-12 07:00:00,FORESTPLUS/BTC,0.00000026,0.0000002718,0.0000002552,0.0000002552,23033.2322,0.00602061881448
1662962400,2022-09-12 06:00:00,FORESTPLUS/BTC,0.0000002563,0.0000002616,0.0000002563,0.0000002609,12308.12,0.00319655839655
1662958800,2022-09-12 05:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002552,0.0000002552,0.0000002552,0,0
1662955200,2022-09-12 04:00:00,FORESTPLUS/BTC,0.000000252,0.0000002631,0.0000002505,0.0000002552,4109.3182,0.00105442287187
1662951600,2022-09-12 03:00:00,FORESTPLUS/BTC,0.0000002504,0.0000002504,0.0000002504,0.0000002504,38.2063,0.00000956685752
1662948000,2022-09-12 02:00:00,FORESTPLUS/BTC,0.0000002472,0.0000002488,0.0000002472,0.0000002473,274.7347,0.00006799538013
1662944400,2022-09-12 01:00:00,FORESTPLUS/BTC,0.0000002488,0.0000002488,0.0000002451,0.0000002451,18962.0884,0.00467573981437
1662940800,2022-09-12 00:00:00,FORESTPLUS/BTC,0.0000002491,0.0000002491,0.0000002491,0.0000002491,0,0
1662937200,2022-09-11 23:00:00,FORESTPLUS/BTC,0.0000002518,0.000000252,0.0000002491,0.0000002491,34314.9292,0.00861741614413
1662933600,2022-09-11 22:00:00,FORESTPLUS/BTC,0.0000002496,0.0000002496,0.0000002496,0.0000002496,0,0
1662930000,2022-09-11 21:00:00,FORESTPLUS/BTC,0.0000002496,0.0000002496,0.0000002496,0.0000002496,400.6411,0.00010000001856
1662926400,2022-09-11 20:00:00,FORESTPLUS/BTC,0.0000002504,0.0000002504,0.0000002504,0.0000002504,38.2063,0.00000956685752
1662922800,2022-09-11 19:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002536,0.0000002536,0.0000002536,0,0
1662919200,2022-09-11 18:00:00,FORESTPLUS/BTC,0.000000252,0.0000002582,0.000000252,0.0000002536,1360.9565,0.00034911651811
1662915600,2022-09-11 17:00:00,FORESTPLUS/BTC,0.000000252,0.000000252,0.0000002504,0.0000002504,76.4126,0.00001919484512
1662912000,2022-09-11 16:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002566,0.0000002535,0.0000002536,2173.721,0.0005528971274
1662908400,2022-09-11 15:00:00,FORESTPLUS/BTC,0.0000002558,0.0000002568,0.000000252,0.0000002535,6451.6021,0.00163769145491
1662904800,2022-09-11 14:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002586,0.0000002536,0.0000002566,6556.9833,0.0016738104252
1662901200,2022-09-11 13:00:00,FORESTPLUS/BTC,0.0000002518,0.0000002545,0.0000002518,0.0000002536,1462.9716,0.00037027332262
1662897600,2022-09-11 12:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002547,0.0000002504,0.0000002504,506.4685,0.00012868805592
1662894000,2022-09-11 11:00:00,FORESTPLUS/BTC,0.0000002535,0.0000002535,0.0000002535,0.0000002535,5.076,0.000001286766
1662890400,2022-09-11 10:00:00,FORESTPLUS/BTC,0.0000002519,0.0000002539,0.0000002519,0.000000252,241.4321,0.00006091084556
1662886800,2022-09-11 09:00:00,FORESTPLUS/BTC,0.0000002504,0.0000002504,0.0000002504,0.0000002504,0,0
1662883200,2022-09-11 08:00:00,FORESTPLUS/BTC,0.0000002504,0.0000002504,0.0000002504,0.0000002504,38.2063,0.00000956685752
1662879600,2022-09-11 07:00:00,FORESTPLUS/BTC,0.0000002529,0.0000002534,0.0000002504,0.000000252,765.4714,0.00019364958278
1662876000,2022-09-11 06:00:00,FORESTPLUS/BTC,0.0000002534,0.0000002552,0.0000002524,0.0000002524,484.3472,0.00012281569522
1662872400,2022-09-11 05:00:00,FORESTPLUS/BTC,0.000000252,0.0000002535,0.000000252,0.0000002535,408.4655,0.00010354485795
1662868800,2022-09-11 04:00:00,FORESTPLUS/BTC,0.0000002535,0.000000255,0.0000002504,0.000000252,774.6804,0.00019638820336
1662865200,2022-09-11 03:00:00,FORESTPLUS/BTC,0.000000252,0.000000252,0.000000252,0.000000252,38.2063,0.0000096279876
1662861600,2022-09-11 02:00:00,FORESTPLUS/BTC,0.0000002525,0.0000002567,0.0000002525,0.0000002536,1098.801,0.00027804406612
1662858000,2022-09-11 01:00:00,FORESTPLUS/BTC,0.0000002534,0.0000002565,0.0000002534,0.0000002536,11963.9912,0.00303336798257
1662854400,2022-09-11 00:00:00,FORESTPLUS/BTC,0.0000002519,0.000000252,0.0000002519,0.000000252,590.043,0.00014863565233
1662850800,2022-09-10 23:00:00,FORESTPLUS/BTC,0.0000002535,0.0000002535,0.0000002504,0.0000002504,104.1947,0.00002629491692
1662847200,2022-09-10 22:00:00,FORESTPLUS/BTC,0.000000252,0.0000002536,0.0000002505,0.0000002536,487.0583,0.00012218148411
1662843600,2022-09-10 21:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002552,0.000000252,0.0000002536,2058.2761,0.00052371730064
1662840000,2022-09-10 20:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002568,0.0000002536,0.0000002552,152.8252,0.00003900099104
1662836400,2022-09-10 19:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002632,0.000000252,0.000000252,9016.3299,0.00232978794327
1662832800,2022-09-10 18:00:00,FORESTPLUS/BTC,0.000000255,0.000000255,0.000000252,0.000000252,127.5608,0.0000324133851
1662829200,2022-09-10 17:00:00,FORESTPLUS/BTC,0.0000002523,0.0000002523,0.0000002523,0.0000002523,965.7279,0.00024365314917
1662825600,2022-09-10 16:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002551,0.0000002536,0.0000002551,4319.1942,0.00110176913097
1662822000,2022-09-10 15:00:00,FORESTPLUS/BTC,0.0000002532,0.0000002532,0.0000002532,0.0000002532,0,0
1662818400,2022-09-10 14:00:00,FORESTPLUS/BTC,0.0000002533,0.0000002533,0.0000002532,0.0000002532,3024.7092,0.0007661088787
1662814800,2022-09-10 13:00:00,FORESTPLUS/BTC,0.000000252,0.000000252,0.000000252,0.000000252,1867.1155,0.000470513106
1662811200,2022-09-10 12:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002547,0.0000002536,0.0000002547,67.7532,0.00001721471311
1662807600,2022-09-10 11:00:00,FORESTPLUS/BTC,0.000000251,0.000000251,0.000000251,0.000000251,0,0
1662804000,2022-09-10 10:00:00,FORESTPLUS/BTC,0.000000251,0.000000251,0.000000251,0.000000251,161.4586,0.0000405261086
1662800400,2022-09-10 09:00:00,FORESTPLUS/BTC,0.000000252,0.000000252,0.000000252,0.000000252,0,0
1662796800,2022-09-10 08:00:00,FORESTPLUS/BTC,0.000000252,0.0000002549,0.000000252,0.000000252,2339.7891,0.00059624955895
1662793200,2022-09-10 07:00:00,FORESTPLUS/BTC,0.0000002504,0.000000252,0.0000002504,0.000000252,38.2063,0.00000962676488
1662789600,2022-09-10 06:00:00,FORESTPLUS/BTC,0.0000002492,0.0000002492,0.0000002492,0.0000002492,0,0
1662786000,2022-09-10 05:00:00,FORESTPLUS/BTC,0.0000002492,0.0000002504,0.0000002492,0.0000002492,4572.5594,0.001139526733
1662782400,2022-09-10 04:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002559,0.0000002457,0.0000002488,28958.3245,0.00723816246025
1662778800,2022-09-10 03:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002536,0.0000002536,0.0000002536,38.2063,0.00000968911768
1662775200,2022-09-10 02:00:00,FORESTPLUS/BTC,0.0000002536,0.0000002562,0.0000002536,0.0000002562,2779.8794,0.00071216490906
1662771600,2022-09-10 01:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002552,0.0000002518,0.0000002536,180336.9754,0.04550328881798
1662768000,2022-09-10 00:00:00,FORESTPLUS/BTC,0.0000002577,0.0000002577,0.0000002577,0.0000002577,288.5254,0.00007435299558
1662764400,2022-09-09 23:00:00,FORESTPLUS/BTC,0.0000002553,0.0000002568,0.0000002536,0.0000002568,10629.0198,0.00270356335229
1662760800,2022-09-09 22:00:00,FORESTPLUS/BTC,0.0000002555,0.0000002573,0.0000002555,0.0000002573,15484.529,0.00398381330266
1662757200,2022-09-09 21:00:00,FORESTPLUS/BTC,0.0000002568,0.0000002568,0.0000002568,0.0000002568,38.2063,0.00000981137784
1662753600,2022-09-09 20:00:00,FORESTPLUS/BTC,0.0000002553,0.0000002553,0.0000002553,0.0000002553,0,0
1662750000,2022-09-09 19:00:00,FORESTPLUS/BTC,0.0000002552,0.0000002553,0.0000002552,0.0000002553,2496.2099,0.00063725357817
1662746400,2022-09-09 18:00:00,FORESTPLUS/BTC,0.0000002582,0.0000002591,0.0000002568,0.0000002568,47538.5826,0.0122598431504
1662742800,2022-09-09 17:00:00,FORESTPLUS/BTC,0.0000002572,0.0000002572,0.0000002572,0.0000002572,2978.2659,0.00076600998948
1662739200,2022-09-09 16:00:00,FORESTPLUS/BTC,0.0000002573,0.0000002573,0.0000002572,0.0000002572,6070.3817,0.00156145217324
1662735600,2022-09-09 15:00:00,FORESTPLUS/BTC,0.0000002596,0.0000002596,0.0000002572,0.0000002572,76088.5529,0.01973639394581
1662732000,2022-09-09 14:00:00,FORESTPLUS/BTC,0.0000002619,0.0000002619,0.00000026,0.00000026,6992.9692,0.00182744092596
1662728400,2022-09-09 13:00:00,FORESTPLUS/BTC,0.0000002619,0.0000002619,0.0000002619,0.0000002619,0,0
1662724800,2022-09-09 12:00:00,FORESTPLUS/BTC,0.0000002648,0.0000002648,0.0000002619,0.0000002619,27933.7953,0.00732095276147
1662721200,2022-09-09 11:00:00,FORESTPLUS/BTC,0.0000002664,0.0000002664,0.0000002664,0.0000002664,38.2063,0.00001017815832
1662717600,2022-09-09 10:00:00,FORESTPLUS/BTC,0.0000002664,0.0000002664,0.0000002644,0.0000002644,25994.8923,0.00687510624351
1662714000,2022-09-09 09:00:00,FORESTPLUS/BTC,0.000000268,0.0000002696,0.000000268,0.000000268,7855.0871,0.00211311187473
1662710400,2022-09-09 08:00:00,FORESTPLUS/BTC,0.0000002664,0.000000268,0.0000002664,0.0000002664,7092.796,0.00189276841913
1662706800,2022-09-09 07:00:00,FORESTPLUS/BTC,0.0000002663,0.0000002663,0.0000002663,0.0000002663,0,0
1662703200,2022-09-09 06:00:00,FORESTPLUS/BTC,0.0000002661,0.0000002663,0.0000002661,0.0000002663,32471.4588,0.0086406552242
1662699600,2022-09-09 05:00:00,FORESTPLUS/BTC,0.000000268,0.000000268,0.0000002648,0.0000002664,78907.2764,0.02105248809738
1662696000,2022-09-09 04:00:00,FORESTPLUS/BTC,0.0000002712,0.0000002712,0.000000268,0.000000271,2676.9282,0.00072381353207
1662692400,2022-09-09 03:00:00,FORESTPLUS/BTC,0.0000002792,0.0000002792,0.0000002727,0.0000002727,2337.4398,0.00064273826961
1662688800,2022-09-09 02:00:00,FORESTPLUS/BTC,0.0000002776,0.0000002792,0.0000002772,0.0000002776,1380.6546,0.00038310449765
1662685200,2022-09-09 01:00:00,FORESTPLUS/BTC,0.0000002781,0.0000002781,0.0000002781,0.0000002781,116.8047,0.00003248338707
1662681600,2022-09-09 00:00:00,FORESTPLUS/BTC,0.0000002792,0.0000002792,0.0000002792,0.0000002792,0,0
1662678000,2022-09-08 23:00:00,FORESTPLUS/BTC,0.0000002792,0.0000002792,0.0000002792,0.0000002792,0,0
1662674400,2022-09-08 22:00:00,FORESTPLUS/BTC,0.0000002792,0.0000002792,0.0000002792,0.0000002792,38.2063,0.00001066719896
1662670800,2022-09-08 21:00:00,FORESTPLUS/BTC,0.0000002776,0.0000002791,0.0000002776,0.0000002791,236.8143,0.00006603756168
