https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA3L,Volume USDT
1652288400,2022-05-11 17:00:00,LUNA3L/USDT,0.41833341,0.43044705,0.16523998,0.27325775,976559.1576512,281730.1239869775213875
1652284800,2022-05-11 16:00:00,LUNA3L/USDT,0.40540617,0.46648014,0.35,0.41833341,80370.36542985,32394.2616922373377214
1652281200,2022-05-11 15:00:00,LUNA3L/USDT,0.00001851,0.00001851,0.00001851,0.00001851,0,0
1652277600,2022-05-11 14:00:00,LUNA3L/USDT,0.000019,0.000019,0.00001851,0.00001851,2818171.1707,52.178817355906
1652274000,2022-05-11 13:00:00,LUNA3L/USDT,0.00001995,0.00001995,0.000019,0.000019,11244746.329,213.776039378925
1652270400,2022-05-11 12:00:00,LUNA3L/USDT,0.0000208,0.0000208,0.00002,0.00002,11104497.391,223.72520636360212
1652266800,2022-05-11 11:00:00,LUNA3L/USDT,0.00002202,0.00002202,0.0000208,0.0000208,83723373.5625,1806.7835087182581936
1652263200,2022-05-11 10:00:00,LUNA3L/USDT,0.0000745,0.00010272,0.00001851,0.00002202,1951577379.85625861,98294.2139340084905837
1652259600,2022-05-11 09:00:00,LUNA3L/USDT,0.00017,0.0011,0.0000515,0.0000743,1403773693.07476202,138806.5605921651599075
1652256000,2022-05-11 08:00:00,LUNA3L/USDT,0.00016,0.0002575,0.00015898,0.00017,436282524.93352186,83488.486764360028336
1652252400,2022-05-11 07:00:00,LUNA3L/USDT,0.0026,0.0026,0.00011051,0.00013313,176005826.05927478,122327.174621962080061
1652248800,2022-05-11 06:00:00,LUNA3L/USDT,0.0028,0.0028,0.0026,0.0026,4123798.8173,11244.700621360728
1652245200,2022-05-11 05:00:00,LUNA3L/USDT,0.0029,0.0029,0.0028,0.0028,3592519.1355,10133.321927510364
1652241600,2022-05-11 04:00:00,LUNA3L/USDT,0.0033,0.0033,0.0029,0.0029,5134297.59225951,15995.522862772579
1652238000,2022-05-11 03:00:00,LUNA3L/USDT,0.0034,0.0035,0.0033,0.0033,3436248.3161,11775.21958746
1652234400,2022-05-11 02:00:00,LUNA3L/USDT,0.004,0.004,0.0029,0.0034,22250197.90907481,72666.171695211113
1652230800,2022-05-11 01:00:00,LUNA3L/USDT,0.0053,0.0053,0.004,0.004,9531188.7591,43436.96156592
1652227200,2022-05-11 00:00:00,LUNA3L/USDT,0.0051,0.007,0.0046,0.0053,122399036.64845885,721594.373044213673
1652223600,2022-05-10 23:00:00,LUNA3L/USDT,0.0041,0.0058,0.0037,0.0052,52846028.74337883,255878.868988026696
1652220000,2022-05-10 22:00:00,LUNA3L/USDT,0.004,0.0059,0.0031,0.0041,45474614.55441221,184401.381530849916
1652216400,2022-05-10 21:00:00,LUNA3L/USDT,0.014,0.0153,0.004,0.004,186678613.65261192,1473507.691723880283
1652212800,2022-05-10 20:00:00,LUNA3L/USDT,0.0183,0.0186,0.0129,0.0141,77847576.45138616,1275755.849189760825
1652209200,2022-05-10 19:00:00,LUNA3L/USDT,0.025,0.0255,0.0161,0.018,78171689.09413418,1499357.243124510771
1652205600,2022-05-10 18:00:00,LUNA3L/USDT,0.031,0.0312,0.025,0.025,25941683.45174775,724106.733808018044
1652202000,2022-05-10 17:00:00,LUNA3L/USDT,0.0288,0.033,0.028,0.0308,23054751.05373931,702375.934874936025
1652198400,2022-05-10 16:00:00,LUNA3L/USDT,0.0314,0.0338,0.0279,0.0288,29199680.86943996,887218.712196475626
1652194800,2022-05-10 15:00:00,LUNA3L/USDT,0.0273,0.035,0.0237,0.0319,38814567.06165899,1122560.031445182367
1652191200,2022-05-10 14:00:00,LUNA3L/USDT,0.0328,0.0367,0.026,0.0273,19540354.98356872,584248.426455583827
1652187600,2022-05-10 13:00:00,LUNA3L/USDT,0.0361,0.0383,0.0302,0.0327,19863029.79669886,688227.990635830394
1652184000,2022-05-10 12:00:00,LUNA3L/USDT,0.0339,0.0384,0.0318,0.0363,18800407.14486817,663594.205285743716
1652180400,2022-05-10 11:00:00,LUNA3L/USDT,0.0265,0.037,0.0265,0.0339,22787353.58484836,726667.995057155094
1652176800,2022-05-10 10:00:00,LUNA3L/USDT,0.0264,0.0295,0.025,0.0269,14487141.19138372,397246.170665875419
1652173200,2022-05-10 09:00:00,LUNA3L/USDT,0.0325,0.0339,0.0256,0.0264,13524270.12242115,399007.206923005043
1652169600,2022-05-10 08:00:00,LUNA3L/USDT,0.0472,0.0472,0.0302,0.0325,7284021.76084837,251547.763862336553
1652166000,2022-05-10 07:00:00,LUNA3L/USDT,0.0483,0.0483,0.0472,0.0472,233819.9312,11171.68887665
1652162400,2022-05-10 06:00:00,LUNA3L/USDT,0.05,0.05,0.045,0.0483,244214.208,11841.49551135
1652158800,2022-05-10 05:00:00,LUNA3L/USDT,0.05,0.05,0.05,0.05,56029.2677,2801.463385
1652155200,2022-05-10 04:00:00,LUNA3L/USDT,0.055,0.055,0.05,0.05,151781.6642,7893.797494
1652151600,2022-05-10 03:00:00,LUNA3L/USDT,0.0585,0.0585,0.055,0.055,151331.5367,8568.08820369
1652148000,2022-05-10 02:00:00,LUNA3L/USDT,0.0615,0.0615,0.0585,0.0585,216746.58,13126.96585232
1652144400,2022-05-10 01:00:00,LUNA3L/USDT,0.069,0.0726,0.06,0.0615,690992.3665,46830.69087256
1652140800,2022-05-10 00:00:00,LUNA3L/USDT,0.0432,0.069,0.0395,0.069,2495205.36556197,126647.992362243361
1652137200,2022-05-09 23:00:00,LUNA3L/USDT,0.1363,0.1363,0.0431,0.0432,1456791.3936,122930.85984884338
1652133600,2022-05-09 22:00:00,LUNA3L/USDT,0.149,0.17,0.121,0.1363,900480.14368865,129841.12153052473
1652130000,2022-05-09 21:00:00,LUNA3L/USDT,0.2163,0.2249,0.1495,0.1495,1102226.03827121,219118.943824418707
1652126400,2022-05-09 20:00:00,LUNA3L/USDT,0.1721,0.2651,0.1712,0.2144,4388531.06383863,942876.832098784079
1652122800,2022-05-09 19:00:00,LUNA3L/USDT,0.2065,0.2112,0.1425,0.1705,4979446.40807803,837645.143912802253
1652119200,2022-05-09 18:00:00,LUNA3L/USDT,0.2451,0.2551,0.16,0.207,2583741.29630167,532977.357915995798
1652115600,2022-05-09 17:00:00,LUNA3L/USDT,0.2841,0.2928,0.2434,0.2451,2063967.61335268,549904.464178211502
1652112000,2022-05-09 16:00:00,LUNA3L/USDT,0.3623,0.3675,0.2585,0.2844,1933283.61834104,606302.667634010583
1652108400,2022-05-09 15:00:00,LUNA3L/USDT,0.3967,0.4146,0.3406,0.3638,1188791.50888344,441949.053966255936
1652104800,2022-05-09 14:00:00,LUNA3L/USDT,0.4335,0.4425,0.3957,0.3992,680683.32086882,282073.208616212133
1652101200,2022-05-09 13:00:00,LUNA3L/USDT,0.4162,0.4603,0.3957,0.4333,928219.93741122,395848.853593203145
1652097600,2022-05-09 12:00:00,LUNA3L/USDT,0.4154,0.4296,0.3929,0.415,971883.5383172,398309.304092740118
1652094000,2022-05-09 11:00:00,LUNA3L/USDT,0.4408,0.4538,0.412,0.4145,486065.32889067,209955.157527512535
1652090400,2022-05-09 10:00:00,LUNA3L/USDT,0.4556,0.4611,0.4119,0.4408,731148.46697602,316251.88130756128
1652086800,2022-05-09 09:00:00,LUNA3L/USDT,0.4721,0.4815,0.449,0.4566,300014.94275249,138479.738215396679
1652083200,2022-05-09 08:00:00,LUNA3L/USDT,0.4498,0.4734,0.4254,0.4718,533517.47000657,239941.559938587291
1652079600,2022-05-09 07:00:00,LUNA3L/USDT,0.4725,0.4898,0.4438,0.4513,324623.63081317,150470.784303974732
1652076000,2022-05-09 06:00:00,LUNA3L/USDT,0.4635,0.4822,0.4412,0.4738,466087.93500919,216187.595292822237
1652072400,2022-05-09 05:00:00,LUNA3L/USDT,0.4913,0.5082,0.4579,0.463,356439.62862553,172640.325705561175
1652068800,2022-05-09 04:00:00,LUNA3L/USDT,0.4556,0.5164,0.4541,0.4899,403134.73809856,198696.379016753875
1652065200,2022-05-09 03:00:00,LUNA3L/USDT,0.4455,0.4791,0.4399,0.4542,673699.07209679,310749.99931420502
1652061600,2022-05-09 02:00:00,LUNA3L/USDT,0.4894,0.4912,0.4259,0.4467,748967.51775567,347305.569758802249
1652058000,2022-05-09 01:00:00,LUNA3L/USDT,0.535,0.5402,0.4781,0.488,337301.53884688,170816.302281498117
1652054400,2022-05-09 00:00:00,LUNA3L/USDT,0.5277,0.5612,0.5113,0.5353,488397.32327634,259652.11343381354
1652050800,2022-05-08 23:00:00,LUNA3L/USDT,0.5524,0.5545,0.506,0.5275,354509.19690335,185578.807644855085
1652047200,2022-05-08 22:00:00,LUNA3L/USDT,0.6082,0.6111,0.5461,0.553,441325.19892797,248544.801175146834
1652043600,2022-05-08 21:00:00,LUNA3L/USDT,0.5733,0.609,0.5717,0.6088,249318.79763699,148611.100269630041
1652040000,2022-05-08 20:00:00,LUNA3L/USDT,0.5975,0.6012,0.565,0.5725,260875.74615599,150344.913054682195
1652036400,2022-05-08 19:00:00,LUNA3L/USDT,0.6108,0.6146,0.5821,0.5959,307482.90091162,183906.090118579692
1652032800,2022-05-08 18:00:00,LUNA3L/USDT,0.5809,0.6419,0.5456,0.6103,723691.87832999,433326.457686000881
1652029200,2022-05-08 17:00:00,LUNA3L/USDT,0.5404,0.5811,0.4808,0.5805,1101467.02398818,574123.108718721353
1652025600,2022-05-08 16:00:00,LUNA3L/USDT,0.5477,0.61,0.5404,0.5435,554693.39940286,316222.157898060478
1652022000,2022-05-08 15:00:00,LUNA3L/USDT,0.5902,0.673,0.5398,0.5466,610453.87065572,371873.004566563039
1652018400,2022-05-08 14:00:00,LUNA3L/USDT,0.4507,0.5949,0.4486,0.5908,751470.25600569,401364.080996724408
1652014800,2022-05-08 13:00:00,LUNA3L/USDT,0.4189,0.4884,0.4,0.4507,861587.56331746,378050.414001086282
1652011200,2022-05-08 12:00:00,LUNA3L/USDT,0.5082,0.5225,0.4135,0.4184,674287.19352472,311486.334055059902
1652007600,2022-05-08 11:00:00,LUNA3L/USDT,0.5167,0.5401,0.4965,0.5082,278259.99353802,144059.456769036605
1652004000,2022-05-08 10:00:00,LUNA3L/USDT,0.4948,0.5339,0.4865,0.5122,266949.12756648,137312.562278500586
1652000400,2022-05-08 09:00:00,LUNA3L/USDT,0.5303,0.5354,0.484,0.4954,246566.68384527,124470.959799212317
1651996800,2022-05-08 08:00:00,LUNA3L/USDT,0.5288,0.546,0.5201,0.5324,161609.00577983,86104.295538477158
1651993200,2022-05-08 07:00:00,LUNA3L/USDT,0.5618,0.573,0.5269,0.53,193550.59762787,106278.400131687455
1651989600,2022-05-08 06:00:00,LUNA3L/USDT,0.5526,0.5786,0.5368,0.5634,187604.92035503,105357.682400994176
1651986000,2022-05-08 05:00:00,LUNA3L/USDT,0.5497,0.5741,0.5386,0.551,161830.16180108,89513.322800181816
1651982400,2022-05-08 04:00:00,LUNA3L/USDT,0.5774,0.6054,0.543,0.5498,282195.04210481,162737.846812276697
1651978800,2022-05-08 03:00:00,LUNA3L/USDT,0.5558,0.5838,0.53,0.5791,488407.02570757,274322.082929970534
1651975200,2022-05-08 02:00:00,LUNA3L/USDT,0.5389,0.5639,0.4601,0.5564,853343.15578969,438510.733157386
1651971600,2022-05-08 01:00:00,LUNA3L/USDT,0.5642,0.5921,0.515,0.5322,276680.39440463,151847.256961465094
1651968000,2022-05-08 00:00:00,LUNA3L/USDT,0.6519,0.67,0.5618,0.5642,390675.41504586,242688.969225420057
1651964400,2022-05-07 23:00:00,LUNA3L/USDT,0.559,0.7109,0.5552,0.6519,506984.64654288,331852.459479881891
1651960800,2022-05-07 22:00:00,LUNA3L/USDT,0.6118,0.6608,0.5189,0.5664,657790.60635353,399625.691371467772
1651957200,2022-05-07 21:00:00,LUNA3L/USDT,0.7685,0.7782,0.6118,0.6125,438137.90156759,306822.609965853298
1651953600,2022-05-07 20:00:00,LUNA3L/USDT,0.8347,0.8353,0.7602,0.7685,180363.74622107,143125.455621308178
1651950000,2022-05-07 19:00:00,LUNA3L/USDT,0.8442,0.8536,0.8316,0.8354,47839.68095185,40324.550040193915
1651946400,2022-05-07 18:00:00,LUNA3L/USDT,0.8384,0.866,0.825,0.8441,113542.86496181,95971.252272511467
1651942800,2022-05-07 17:00:00,LUNA3L/USDT,0.869,0.8691,0.8326,0.8389,71747.35545243,61087.776988974958
1651939200,2022-05-07 16:00:00,LUNA3L/USDT,0.8778,0.8833,0.8473,0.8695,49951.02308651,43268.755510975728
1651935600,2022-05-07 15:00:00,LUNA3L/USDT,0.8753,0.8859,0.8718,0.8777,43512.78989781,38273.669956587022
1651932000,2022-05-07 14:00:00,LUNA3L/USDT,0.8763,0.8929,0.8624,0.8752,77774.67858729,68286.395852831333
1651928400,2022-05-07 13:00:00,LUNA3L/USDT,0.8841,0.8869,0.8502,0.8711,105216.34794323,91038.767108125909
1651924800,2022-05-07 12:00:00,LUNA3L/USDT,0.9005,0.9057,0.8712,0.8841,42099.14907603,37305.520990328328
1651921200,2022-05-07 11:00:00,LUNA3L/USDT,0.908,0.9285,0.896,0.9004,130002.67017819,118679.197984091189
1651917600,2022-05-07 10:00:00,LUNA3L/USDT,0.8851,0.9208,0.8745,0.908,112969.02119124,101643.45658020582
1651914000,2022-05-07 09:00:00,LUNA3L/USDT,0.8872,0.9001,0.8729,0.8851,95658.23915843,84652.807737173922
1651910400,2022-05-07 08:00:00,LUNA3L/USDT,0.87,0.8941,0.8589,0.8901,88255.00882141,77180.916290031141
1651906800,2022-05-07 07:00:00,LUNA3L/USDT,0.8419,0.8788,0.8242,0.8651,82142.08467939,70452.562638759566
1651903200,2022-05-07 06:00:00,LUNA3L/USDT,0.8949,0.8968,0.8377,0.8419,127540.322876,110113.162867691799
1651899600,2022-05-07 05:00:00,LUNA3L/USDT,0.863,0.8959,0.8501,0.8959,131627.6247941,114912.959091634188
1651896000,2022-05-07 04:00:00,LUNA3L/USDT,0.968,0.968,0.86,0.8669,199646.14659796,178830.23087316418
1651892400,2022-05-07 03:00:00,LUNA3L/USDT,1.0128,1.0349,0.9612,0.9672,108221.7905773,108267.790127843046
1651888800,2022-05-07 02:00:00,LUNA3L/USDT,1.0089,1.0338,1.007,1.0144,30555.53592687,31161.382820975782
1651885200,2022-05-07 01:00:00,LUNA3L/USDT,1.0212,1.0357,0.9927,1.0132,93248.17315798,94042.982272284244
1651881600,2022-05-07 00:00:00,LUNA3L/USDT,1.0338,1.0407,1.0118,1.0207,80635.6246908,82621.154830427411
1651878000,2022-05-06 23:00:00,LUNA3L/USDT,1.0974,1.0993,1.0303,1.0329,116297.95922361,123345.895037561118
1651874400,2022-05-06 22:00:00,LUNA3L/USDT,1.1099,1.1104,1.085,1.0974,55822.06130448,61228.992727471515
1651870800,2022-05-06 21:00:00,LUNA3L/USDT,1.1259,1.1306,1.1,1.1099,40817.25358144,45427.960618073756
1651867200,2022-05-06 20:00:00,LUNA3L/USDT,1.1384,1.149,1.1168,1.1258,63966.70280981,72353.673199477669
1651863600,2022-05-06 19:00:00,LUNA3L/USDT,1.1473,1.178,1.131,1.1391,41455.12087954,47810.019343054799
1651860000,2022-05-06 18:00:00,LUNA3L/USDT,1.1584,1.1658,1.13,1.1474,59861.40686971,68668.74140202349
1651856400,2022-05-06 17:00:00,LUNA3L/USDT,1.1845,1.185,1.1468,1.1571,59357.20650607,68937.134716336156
1651852800,2022-05-06 16:00:00,LUNA3L/USDT,1.155,1.19,1.1347,1.181,100951.0698121,117388.415396924694
1651849200,2022-05-06 15:00:00,LUNA3L/USDT,1.1622,1.2349,1.1537,1.1571,161568.8612933,192236.256525782295
1651845600,2022-05-06 14:00:00,LUNA3L/USDT,1.087,1.1709,1.0786,1.163,146328.58957811,163866.727270274825
1651842000,2022-05-06 13:00:00,LUNA3L/USDT,1.1574,1.1705,1.0589,1.087,194459.95490424,214521.43043100037
1651838400,2022-05-06 12:00:00,LUNA3L/USDT,1.1558,1.2007,1.1482,1.1577,99391.57396228,116898.038125942567
1651834800,2022-05-06 11:00:00,LUNA3L/USDT,1.1605,1.1819,1.12,1.1544,97898.79782632,112195.947543991805
1651831200,2022-05-06 10:00:00,LUNA3L/USDT,1.1963,1.223,1.1492,1.154,77604.0019771,92167.571509272395
1651827600,2022-05-06 09:00:00,LUNA3L/USDT,1.1446,1.1995,1.1367,1.1956,50805.63853415,59632.960746761434
1651824000,2022-05-06 08:00:00,LUNA3L/USDT,1.1733,1.199,1.1347,1.1403,57452.65574413,67045.058391442297
1651820400,2022-05-06 07:00:00,LUNA3L/USDT,1.1847,1.1898,1.1252,1.1736,113656.01973537,131918.598952166422
1651816800,2022-05-06 06:00:00,LUNA3L/USDT,1.2035,1.2187,1.1814,1.185,38808.86202613,46476.550497713302
1651813200,2022-05-06 05:00:00,LUNA3L/USDT,1.1801,1.222,1.1745,1.2012,36904.92197752,44247.414259769575
1651809600,2022-05-06 04:00:00,LUNA3L/USDT,1.197,1.197,1.1615,1.1793,41355.7549673,48674.09157369621
1651806000,2022-05-06 03:00:00,LUNA3L/USDT,1.1998,1.2057,1.1785,1.2015,45680.01524406,54316.451007093721
1651802400,2022-05-06 02:00:00,LUNA3L/USDT,1.1927,1.2251,1.1816,1.1999,71161.23485058,86196.649427690282
1651798800,2022-05-06 01:00:00,LUNA3L/USDT,1.2304,1.2431,1.1864,1.1886,87175.10958498,105416.168053902162
1651795200,2022-05-06 00:00:00,LUNA3L/USDT,1.2667,1.2922,1.2033,1.2303,122276.50015787,153088.730343695951
1651791600,2022-05-05 23:00:00,LUNA3L/USDT,1.2539,1.2911,1.248,1.2681,79041.53871626,100412.473366229983
1651788000,2022-05-05 22:00:00,LUNA3L/USDT,1.2778,1.305,1.2455,1.2528,120389.30102118,153958.218568069045
1651784400,2022-05-05 21:00:00,LUNA3L/USDT,1.2375,1.2804,1.2267,1.2775,111747.39682462,139657.899787109498
1651780800,2022-05-05 20:00:00,LUNA3L/USDT,1.2294,1.2375,1.189,1.2375,103876.96986539,126267.056024543436
1651777200,2022-05-05 19:00:00,LUNA3L/USDT,1.1566,1.2336,1.105,1.2317,142051.05893588,164743.865279887071
1651773600,2022-05-05 18:00:00,LUNA3L/USDT,1.1706,1.1738,1.0864,1.1565,201999.16646657,228751.683318894281
1651770000,2022-05-05 17:00:00,LUNA3L/USDT,1.2239,1.2553,1.1707,1.1707,115556.43651081,141513.128613164594
1651766400,2022-05-05 16:00:00,LUNA3L/USDT,1.1461,1.2378,1.1324,1.2216,150256.34615221,179870.425170517549
1651762800,2022-05-05 15:00:00,LUNA3L/USDT,1.2521,1.2583,1.1001,1.1523,379649.93767631,449488.064268933842
1651759200,2022-05-05 14:00:00,LUNA3L/USDT,1.3413,1.3517,1.2357,1.2527,184156.12269194,238125.93264887474
1651755600,2022-05-05 13:00:00,LUNA3L/USDT,1.4244,1.4247,1.341,1.3413,116452.07957821,160749.407768884999
1651752000,2022-05-05 12:00:00,LUNA3L/USDT,1.4051,1.4299,1.395,1.4236,31383.53389073,44463.912760716752
1651748400,2022-05-05 11:00:00,LUNA3L/USDT,1.4223,1.4477,1.4051,1.4083,44826.08787665,64158.662086361961
1651744800,2022-05-05 10:00:00,LUNA3L/USDT,1.4104,1.4384,1.4013,1.4217,39092.89285591,55624.116783358675
1651741200,2022-05-05 09:00:00,LUNA3L/USDT,1.4124,1.4241,1.3871,1.4097,52570.45112082,73706.291222758597
1651737600,2022-05-05 08:00:00,LUNA3L/USDT,1.4572,1.4646,1.398,1.4124,60882.84263121,86609.458040273531
1651734000,2022-05-05 07:00:00,LUNA3L/USDT,1.4385,1.4592,1.4171,1.4533,36751.14126044,52870.96391470232
1651730400,2022-05-05 06:00:00,LUNA3L/USDT,1.448,1.479,1.4335,1.4389,38767.39170769,56248.212830244541
1651726800,2022-05-05 05:00:00,LUNA3L/USDT,1.4946,1.5121,1.4449,1.4479,43218.87446031,64189.901843314765
1651723200,2022-05-05 04:00:00,LUNA3L/USDT,1.4874,1.5058,1.4706,1.4899,26058.09416291,38769.137164731972
1651719600,2022-05-05 03:00:00,LUNA3L/USDT,1.5093,1.5167,1.4832,1.4917,44809.75243757,67219.186055834725
1651716000,2022-05-05 02:00:00,LUNA3L/USDT,1.5017,1.5361,1.4856,1.5075,87831.43292185,132418.741360568877
1651712400,2022-05-05 01:00:00,LUNA3L/USDT,1.4499,1.508,1.4489,1.5025,61713.94729676,91110.123569262999
1651708800,2022-05-05 00:00:00,LUNA3L/USDT,1.4557,1.4739,1.44,1.4507,56554.29403722,82036.058329456459
1651705200,2022-05-04 23:00:00,LUNA3L/USDT,1.4482,1.4721,1.4312,1.4557,64194.8326878,93214.308388918429
1651701600,2022-05-04 22:00:00,LUNA3L/USDT,1.459,1.4715,1.4254,1.4525,60416.97677482,87364.932977347869
1651698000,2022-05-04 21:00:00,LUNA3L/USDT,1.4889,1.4919,1.448,1.4569,106062.87804408,155298.473719674971
1651694400,2022-05-04 20:00:00,LUNA3L/USDT,1.5267,1.5316,1.4757,1.489,92012.31023841,138059.180659738484
1651690800,2022-05-04 19:00:00,LUNA3L/USDT,1.4748,1.5497,1.4583,1.5265,214906.15763549,323759.731330775977
1651687200,2022-05-04 18:00:00,LUNA3L/USDT,1.3418,1.5252,1.2831,1.4719,363457.60072433,506364.996801319838
1651683600,2022-05-04 17:00:00,LUNA3L/USDT,1.3803,1.3831,1.3265,1.3472,89749.40592623,120991.809138991479
1651680000,2022-05-04 16:00:00,LUNA3L/USDT,1.3359,1.4047,1.3282,1.3809,153702.53082365,210116.620918598858
1651676400,2022-05-04 15:00:00,LUNA3L/USDT,1.3437,1.3764,1.3158,1.3348,93601.57309315,125457.813757734682
1651672800,2022-05-04 14:00:00,LUNA3L/USDT,1.3571,1.394,1.3375,1.3428,114506.05532701,156560.03033269303
1651669200,2022-05-04 13:00:00,LUNA3L/USDT,1.4036,1.4336,1.3572,1.3572,97896.09200027,136989.296580708042
1651665600,2022-05-04 12:00:00,LUNA3L/USDT,1.4898,1.5076,1.4037,1.4037,136484.85821299,197670.281855155206
1651662000,2022-05-04 11:00:00,LUNA3L/USDT,1.4891,1.5017,1.4588,1.4891,76205.41001386,112876.058975930755
1651658400,2022-05-04 10:00:00,LUNA3L/USDT,1.4408,1.5267,1.4374,1.4888,105029.14209724,156143.368265330718
1651654800,2022-05-04 09:00:00,LUNA3L/USDT,1.4612,1.4636,1.4281,1.4408,71459.89877098,103274.344825018232
1651651200,2022-05-04 08:00:00,LUNA3L/USDT,1.382,1.4703,1.382,1.4581,113338.16869972,162139.760364644722
1651647600,2022-05-04 07:00:00,LUNA3L/USDT,1.3701,1.3911,1.3484,1.3778,83420.52108977,114297.212883582751
1651644000,2022-05-04 06:00:00,LUNA3L/USDT,1.3258,1.3744,1.3258,1.3693,73806.65066351,99894.022038750266
1651640400,2022-05-04 05:00:00,LUNA3L/USDT,1.3087,1.3304,1.2955,1.3258,37742.92516889,49598.871705477294
1651636800,2022-05-04 04:00:00,LUNA3L/USDT,1.323,1.3391,1.2987,1.3094,49206.6533039,64593.189459547246
1651633200,2022-05-04 03:00:00,LUNA3L/USDT,1.2906,1.3278,1.2903,1.3226,42382.2225997,55425.902961369039
1651629600,2022-05-04 02:00:00,LUNA3L/USDT,1.2718,1.3083,1.2704,1.2944,29458.14122873,38033.027934083493
1651626000,2022-05-04 01:00:00,LUNA3L/USDT,1.2836,1.2899,1.27,1.2708,19829.59224107,25335.241640064027
1651622400,2022-05-04 00:00:00,LUNA3L/USDT,1.2811,1.2938,1.2555,1.2824,57374.44007964,73053.579206414376
1651618800,2022-05-03 23:00:00,LUNA3L/USDT,1.2852,1.2943,1.2684,1.2775,41529.27060819,53204.184348590639
1651615200,2022-05-03 22:00:00,LUNA3L/USDT,1.2608,1.3,1.2561,1.2814,41435.92088128,52866.178071184167
1651611600,2022-05-03 21:00:00,LUNA3L/USDT,1.2484,1.2734,1.2267,1.261,87553.67023178,109743.13384097936
1651608000,2022-05-03 20:00:00,LUNA3L/USDT,1.2654,1.2664,1.2158,1.2486,71300.40965113,87862.976574760718
1651604400,2022-05-03 19:00:00,LUNA3L/USDT,1.2956,1.2958,1.2443,1.2657,97810.2284719,123915.345591420356
1651600800,2022-05-03 18:00:00,LUNA3L/USDT,1.33,1.33,1.2751,1.2994,120604.50261829,156777.232393855223
1651597200,2022-05-03 17:00:00,LUNA3L/USDT,1.3145,1.3437,1.3045,1.33,37432.59654319,49797.525746152491
