https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3S,Volume USDT
1660464000,2022-08-14 08:00:00,SUSHI3S/USDT,0.8024,0.82,0.7885,0.7941,2463.73171977,1984.717295671424
1660460400,2022-08-14 07:00:00,SUSHI3S/USDT,0.7855,0.7955,0.7774,0.7774,2670.87203144,2110.76549762262
1660456800,2022-08-14 06:00:00,SUSHI3S/USDT,0.7712,0.792,0.7712,0.7888,1230.5383302,967.052091958305
1660453200,2022-08-14 05:00:00,SUSHI3S/USDT,0.8253,0.8253,0.7732,0.7733,12149.76470698,9622.65726770019
1660449600,2022-08-14 04:00:00,SUSHI3S/USDT,0.8427,0.8427,0.7954,0.8205,4994.283047,4080.8775597682
1660446000,2022-08-14 03:00:00,SUSHI3S/USDT,0.8431,0.8454,0.8195,0.8416,7116.06257821,5923.759807093482
1660442400,2022-08-14 02:00:00,SUSHI3S/USDT,0.8548,0.8607,0.8443,0.8465,9014.28326144,7626.243695833011
1660438800,2022-08-14 01:00:00,SUSHI3S/USDT,0.88,0.8937,0.8554,0.8554,3329.40860053,2897.017176059156
1660435200,2022-08-14 00:00:00,SUSHI3S/USDT,0.8833,0.8964,0.8624,0.8964,6927.79072378,6123.782433106392
1660431600,2022-08-13 23:00:00,SUSHI3S/USDT,0.8923,0.9033,0.8784,0.889,2229.8257,1981.33091934
1660428000,2022-08-13 22:00:00,SUSHI3S/USDT,0.8774,0.89,0.8752,0.89,4430.2488,3910.89103444
1660424400,2022-08-13 21:00:00,SUSHI3S/USDT,0.8689,0.8799,0.8689,0.8799,2415.8625,2113.35121935
1660420800,2022-08-13 20:00:00,SUSHI3S/USDT,0.8822,0.9075,0.8623,0.8623,4075.47219736,3605.643319969384
1660417200,2022-08-13 19:00:00,SUSHI3S/USDT,0.8742,0.89,0.8699,0.8821,1664.96245438,1467.04200238382
1660413600,2022-08-13 18:00:00,SUSHI3S/USDT,0.8404,0.8795,0.8404,0.8699,9813.24398265,8544.059710447778
1660410000,2022-08-13 17:00:00,SUSHI3S/USDT,0.8494,0.8529,0.8335,0.8376,12104.671,10148.32327394
1660406400,2022-08-13 16:00:00,SUSHI3S/USDT,0.8463,0.8583,0.8399,0.8489,19775.5212,16777.07587714
1660402800,2022-08-13 15:00:00,SUSHI3S/USDT,0.8561,0.8661,0.8376,0.8489,9152.93397148,7839.609874469359
1660399200,2022-08-13 14:00:00,SUSHI3S/USDT,0.8567,0.8598,0.8389,0.8557,7899.04226558,6717.810880785027
1660395600,2022-08-13 13:00:00,SUSHI3S/USDT,0.8624,0.8631,0.8386,0.858,3367.98070897,2880.831788055131
1660392000,2022-08-13 12:00:00,SUSHI3S/USDT,0.8584,0.8954,0.8524,0.863,11585.05543101,10029.757470773253
1660388400,2022-08-13 11:00:00,SUSHI3S/USDT,0.8494,0.8755,0.8443,0.8593,4871.70860158,4212.217463410114
1660384800,2022-08-13 10:00:00,SUSHI3S/USDT,0.8427,0.8557,0.8392,0.8495,2550.6756,2154.93901364
1660381200,2022-08-13 09:00:00,SUSHI3S/USDT,0.8487,0.8574,0.8383,0.8396,881.15518313,747.737367345662
1660377600,2022-08-13 08:00:00,SUSHI3S/USDT,0.8363,0.8546,0.8242,0.8546,8190.99701998,6868.820524719174
1660374000,2022-08-13 07:00:00,SUSHI3S/USDT,0.8088,0.8365,0.8053,0.8365,1339.18334453,1099.633929878514
1660370400,2022-08-13 06:00:00,SUSHI3S/USDT,0.8233,0.8239,0.7934,0.8075,2293.73649553,1844.079249227911
1660366800,2022-08-13 05:00:00,SUSHI3S/USDT,0.8437,0.8437,0.833,0.833,1288.32379779,1076.838276795423
1660363200,2022-08-13 04:00:00,SUSHI3S/USDT,0.8162,0.8616,0.8058,0.8491,7488.25759225,6178.937385405135
1660359600,2022-08-13 03:00:00,SUSHI3S/USDT,0.8107,0.8304,0.8045,0.8304,1380.5690768,1132.76010805472
1660356000,2022-08-13 02:00:00,SUSHI3S/USDT,0.8164,0.8254,0.807,0.807,7291.80747549,5962.850826973669
1660352400,2022-08-13 01:00:00,SUSHI3S/USDT,0.8461,0.8461,0.8099,0.8188,3570.41141544,2954.126855963784
1660348800,2022-08-13 00:00:00,SUSHI3S/USDT,0.8303,0.8609,0.8263,0.8541,15054.35808464,12738.199371695264
1660345200,2022-08-12 23:00:00,SUSHI3S/USDT,0.8731,0.8731,0.8224,0.8356,2071.78476248,1740.930066305664
1660341600,2022-08-12 22:00:00,SUSHI3S/USDT,0.8826,0.8936,0.8733,0.8733,1554.43019397,1373.205124911592
1660338000,2022-08-12 21:00:00,SUSHI3S/USDT,0.8578,0.879,0.847,0.879,1184.63470211,1029.056954306337
1660334400,2022-08-12 20:00:00,SUSHI3S/USDT,0.8599,0.8741,0.8576,0.8576,2281.86625069,1975.225626314318
1660330800,2022-08-12 19:00:00,SUSHI3S/USDT,0.8639,0.8681,0.8498,0.8681,2527.96107481,2162.638162030666
1660327200,2022-08-12 18:00:00,SUSHI3S/USDT,0.8801,0.8909,0.86,0.8605,2433.26824218,2134.389108944364
1660323600,2022-08-12 17:00:00,SUSHI3S/USDT,0.8801,0.8956,0.8801,0.8896,3149.13332443,2801.70561757589
1660320000,2022-08-12 16:00:00,SUSHI3S/USDT,0.8776,0.8891,0.8713,0.8891,2170.88821671,1908.322835800845
1660316400,2022-08-12 15:00:00,SUSHI3S/USDT,0.8961,0.8992,0.8607,0.8757,18480.25278411,16189.971029121241
1660312800,2022-08-12 14:00:00,SUSHI3S/USDT,0.8969,0.9157,0.8767,0.8925,4192.64796866,3785.121231851962
1660309200,2022-08-12 13:00:00,SUSHI3S/USDT,0.9048,0.9186,0.8856,0.8933,5139.67950216,4626.120207848236
1660305600,2022-08-12 12:00:00,SUSHI3S/USDT,0.9282,0.9283,0.8984,0.9012,18609.06043284,16978.02428442274
1660302000,2022-08-12 11:00:00,SUSHI3S/USDT,0.9222,0.9552,0.9146,0.9402,15697.89047872,14531.592529689877
1660298400,2022-08-12 10:00:00,SUSHI3S/USDT,0.8614,0.92,0.859,0.92,4890.88429496,4377.311395720992
1660294800,2022-08-12 09:00:00,SUSHI3S/USDT,0.8648,0.8648,0.8398,0.8399,728.9248,612.62568561
1660291200,2022-08-12 08:00:00,SUSHI3S/USDT,0.8601,0.8688,0.8427,0.8552,922.3224,789.29085497
1660287600,2022-08-12 07:00:00,SUSHI3S/USDT,0.8767,0.881,0.8717,0.8722,1057.0121,926.53741141
1660284000,2022-08-12 06:00:00,SUSHI3S/USDT,0.8699,0.8907,0.8665,0.8766,797.66674556,699.310017301332
1660280400,2022-08-12 05:00:00,SUSHI3S/USDT,0.854,0.8693,0.8405,0.8615,1529.82944891,1310.413174115858
1660276800,2022-08-12 04:00:00,SUSHI3S/USDT,0.8256,0.8575,0.8187,0.8535,1070.3643862,907.250377173416
1660273200,2022-08-12 03:00:00,SUSHI3S/USDT,0.8195,0.845,0.8182,0.8267,1328.59705631,1100.619836232666
1660269600,2022-08-12 02:00:00,SUSHI3S/USDT,0.8725,0.8821,0.8052,0.8223,3942.94267856,3292.753516749458
1660266000,2022-08-12 01:00:00,SUSHI3S/USDT,0.8771,0.8885,0.8589,0.87,2376.04022323,2065.247883418143
1660262400,2022-08-12 00:00:00,SUSHI3S/USDT,0.884,0.9363,0.8771,0.8802,4131.04287531,3719.339567905984
1660258800,2022-08-11 23:00:00,SUSHI3S/USDT,0.8912,0.9099,0.8845,0.8895,3873.59552756,3478.774762888686
1660255200,2022-08-11 22:00:00,SUSHI3S/USDT,0.8725,0.8906,0.8667,0.8826,667.9891651,587.60782932827
1660251600,2022-08-11 21:00:00,SUSHI3S/USDT,0.8603,0.884,0.8527,0.8601,4152.9529818,3615.791549447612
1660248000,2022-08-11 20:00:00,SUSHI3S/USDT,0.8603,0.8775,0.8412,0.8543,3726.63589578,3221.72317979695
1660244400,2022-08-11 19:00:00,SUSHI3S/USDT,0.8363,0.8543,0.8363,0.8543,1623.99872682,1374.98090765608
1660240800,2022-08-11 18:00:00,SUSHI3S/USDT,0.8473,0.88,0.8228,0.8289,9904.55683433,8528.689359220681
1660237200,2022-08-11 17:00:00,SUSHI3S/USDT,0.8281,0.8482,0.8234,0.8482,2139.8903,1807.61935323
1660233600,2022-08-11 16:00:00,SUSHI3S/USDT,0.8342,0.8363,0.8231,0.827,1318.57311364,1095.30848985622
1660230000,2022-08-11 15:00:00,SUSHI3S/USDT,0.8103,0.8363,0.7958,0.8342,20363.91103351,16770.609430453548
1660226400,2022-08-11 14:00:00,SUSHI3S/USDT,0.7678,0.8295,0.7678,0.807,7505.35553867,5988.161465157367
1660222800,2022-08-11 13:00:00,SUSHI3S/USDT,0.7966,0.831,0.7678,0.7678,5610.35478497,4513.530339893604
1660219200,2022-08-11 12:00:00,SUSHI3S/USDT,0.8363,0.8363,0.7771,0.8019,19863.53055798,15753.860804712787
1660215600,2022-08-11 11:00:00,SUSHI3S/USDT,0.8349,0.8492,0.8238,0.8265,1605.05361329,1342.208778219298
1660212000,2022-08-11 10:00:00,SUSHI3S/USDT,0.8348,0.8882,0.8232,0.8482,12865.80463872,11148.483661300983
1660208400,2022-08-11 09:00:00,SUSHI3S/USDT,0.8022,0.8348,0.8022,0.8348,1723.06971333,1413.048897528596
1660204800,2022-08-11 08:00:00,SUSHI3S/USDT,0.831,0.831,0.7974,0.7974,1504.60179134,1226.165510732482
1660201200,2022-08-11 07:00:00,SUSHI3S/USDT,0.8114,0.8293,0.8007,0.8149,5432.14967381,4443.970925728957
1660197600,2022-08-11 06:00:00,SUSHI3S/USDT,0.7996,0.8114,0.7858,0.8114,2113.63105751,1688.734174894274
1660194000,2022-08-11 05:00:00,SUSHI3S/USDT,0.7682,0.7996,0.7651,0.7996,2494.22008942,1936.62936942467
1660190400,2022-08-11 04:00:00,SUSHI3S/USDT,0.7977,0.7977,0.7729,0.7729,3648.6532,2830.79939391
1660186800,2022-08-11 03:00:00,SUSHI3S/USDT,0.8136,0.8136,0.7812,0.8048,1857.96145963,1474.932887593749
1660183200,2022-08-11 02:00:00,SUSHI3S/USDT,0.7755,0.8241,0.7713,0.8182,3052.55836774,2465.918702904599
1660179600,2022-08-11 01:00:00,SUSHI3S/USDT,0.7824,0.8114,0.7729,0.7844,4077.99991387,3201.209155341405
1660176000,2022-08-11 00:00:00,SUSHI3S/USDT,0.815,0.8302,0.7803,0.7894,15564.3396,12714.91440513
1660172400,2022-08-10 23:00:00,SUSHI3S/USDT,0.8444,0.8507,0.815,0.815,3157.62732098,2647.150589216982
1660168800,2022-08-10 22:00:00,SUSHI3S/USDT,0.8299,0.8508,0.8298,0.8317,2949.89610319,2469.829548144052
1660165200,2022-08-10 21:00:00,SUSHI3S/USDT,0.8312,0.8611,0.8113,0.8611,13763.78578877,11396.473559294468
1660161600,2022-08-10 20:00:00,SUSHI3S/USDT,0.87,0.8721,0.8298,0.8298,2977.6374433,2544.650956901459
1660158000,2022-08-10 19:00:00,SUSHI3S/USDT,0.8257,0.88,0.8034,0.8708,5518.02566775,4680.272405274608
1660154400,2022-08-10 18:00:00,SUSHI3S/USDT,0.7801,0.844,0.7654,0.8311,10989.76744124,8656.857569476666
1660150800,2022-08-10 17:00:00,SUSHI3S/USDT,0.8118,0.8134,0.78,0.7891,5066.00003887,3997.57209001279
1660147200,2022-08-10 16:00:00,SUSHI3S/USDT,0.8184,0.8184,0.75,0.8169,11059.97463406,8787.225824389288
1660143600,2022-08-10 15:00:00,SUSHI3S/USDT,0.8618,0.8716,0.8062,0.8202,19599.83495643,16728.325883371122
1660140000,2022-08-10 14:00:00,SUSHI3S/USDT,0.9851,0.9851,0.8527,0.8702,7330.6515613,6646.404172069457
1660136400,2022-08-10 13:00:00,SUSHI3S/USDT,0.9867,1.0287,0.9595,0.9748,15640.24015608,15337.518913959271
1660132800,2022-08-10 12:00:00,SUSHI3S/USDT,1.1283,1.1617,0.9724,0.9999,9847.9272465,10419.45213151317
1660129200,2022-08-10 11:00:00,SUSHI3S/USDT,1.1491,1.1547,1.1188,1.1392,582.697,666.48767206
1660125600,2022-08-10 10:00:00,SUSHI3S/USDT,1.158,1.1802,1.158,1.1768,1481.40399476,1729.202008173568
1660122000,2022-08-10 09:00:00,SUSHI3S/USDT,1.15,1.1752,1.149,1.1743,1419.91585838,1642.067861953972
1660118400,2022-08-10 08:00:00,SUSHI3S/USDT,1.1981,1.1981,1.1445,1.1469,1947.77890636,2267.221223519391
1660114800,2022-08-10 07:00:00,SUSHI3S/USDT,1.2012,1.2015,1.1825,1.1825,711.368,851.90546241
1660111200,2022-08-10 06:00:00,SUSHI3S/USDT,1.2218,1.2239,1.2061,1.2061,1431.6997,1743.35943838
1660107600,2022-08-10 05:00:00,SUSHI3S/USDT,1.1991,1.2012,1.1934,1.1949,1427.88550283,1709.28362534317
1660104000,2022-08-10 04:00:00,SUSHI3S/USDT,1.2116,1.2161,1.1865,1.19,5880.05116299,7005.962837668684
1660100400,2022-08-10 03:00:00,SUSHI3S/USDT,1.2161,1.2358,1.2156,1.2232,2598.15114857,3185.186517972972
1660096800,2022-08-10 02:00:00,SUSHI3S/USDT,1.1979,1.2518,1.1979,1.2238,1593.03975416,1972.248951950992
1660093200,2022-08-10 01:00:00,SUSHI3S/USDT,1.249,1.2501,1.1518,1.2071,3544.99899254,4276.728826768686
1660089600,2022-08-10 00:00:00,SUSHI3S/USDT,1.173,1.2713,1.1645,1.2506,13122.39545642,16020.270222904546
1660086000,2022-08-09 23:00:00,SUSHI3S/USDT,1.169,1.1902,1.1458,1.1749,8731.62576235,10156.225109993052
1660082400,2022-08-09 22:00:00,SUSHI3S/USDT,1.1319,1.1856,1.1197,1.1723,10952.32637813,12778.589614251144
1660078800,2022-08-09 21:00:00,SUSHI3S/USDT,1.1331,1.1389,1.107,1.1277,7514.91779241,8419.552486197001
1660075200,2022-08-09 20:00:00,SUSHI3S/USDT,1.1589,1.1623,1.1296,1.1296,2413.2260381,2780.35439488788
1660071600,2022-08-09 19:00:00,SUSHI3S/USDT,1.1655,1.1783,1.1559,1.1677,1694.9124943,1973.04186143441
1660068000,2022-08-09 18:00:00,SUSHI3S/USDT,1.1493,1.1725,1.1331,1.1546,1390.17369331,1612.380166333132
1660064400,2022-08-09 17:00:00,SUSHI3S/USDT,1.158,1.1621,1.1421,1.1488,3263.19924662,3754.646968390339
1660060800,2022-08-09 16:00:00,SUSHI3S/USDT,1.155,1.1701,1.1367,1.1553,2979.14868499,3452.132609348691
1660057200,2022-08-09 15:00:00,SUSHI3S/USDT,1.1517,1.1601,1.1396,1.1601,2769.58693448,3178.435127484227
1660053600,2022-08-09 14:00:00,SUSHI3S/USDT,1.1395,1.1798,1.1318,1.1563,32760.71206735,37596.866576102082
1660050000,2022-08-09 13:00:00,SUSHI3S/USDT,1.095,1.1398,1.0821,1.127,5741.20980881,6334.246732161565
1660046400,2022-08-09 12:00:00,SUSHI3S/USDT,1.1014,1.1072,1.0809,1.094,2133.42727831,2331.45854002767
1660042800,2022-08-09 11:00:00,SUSHI3S/USDT,1.0763,1.1364,1.0655,1.0998,7330.26382989,8018.245058465955
1660039200,2022-08-09 10:00:00,SUSHI3S/USDT,1.064,1.1063,1.0498,1.0745,14620.00130611,15622.41575137351
1660035600,2022-08-09 09:00:00,SUSHI3S/USDT,1.0155,1.0753,0.9988,1.067,5735.96169652,5916.456899508677
1660032000,2022-08-09 08:00:00,SUSHI3S/USDT,0.9669,1.0009,0.9306,1.0009,4810.42922914,4692.163860758784
1660028400,2022-08-09 07:00:00,SUSHI3S/USDT,0.965,0.9655,0.9577,0.9655,1166.9287,1122.86264508
1660024800,2022-08-09 06:00:00,SUSHI3S/USDT,0.9492,0.991,0.9492,0.9688,4174.21920075,4074.927905874908
1660021200,2022-08-09 05:00:00,SUSHI3S/USDT,0.9496,0.9528,0.9399,0.9461,4761.58406752,4499.993414541696
1660017600,2022-08-09 04:00:00,SUSHI3S/USDT,0.9291,0.9582,0.9239,0.9348,1841.89173937,1727.167571362927
1660014000,2022-08-09 03:00:00,SUSHI3S/USDT,0.9292,0.9292,0.9225,0.9273,1107.83038614,1025.368640302674
1660010400,2022-08-09 02:00:00,SUSHI3S/USDT,0.9507,0.9507,0.9324,0.94,631.5459,596.01195053
1660006800,2022-08-09 01:00:00,SUSHI3S/USDT,0.936,0.9597,0.9321,0.9597,632.094,599.91065573
1660003200,2022-08-09 00:00:00,SUSHI3S/USDT,0.9345,0.9345,0.9262,0.9262,137.0411,127.50558257
1659999600,2022-08-08 23:00:00,SUSHI3S/USDT,0.9336,0.9452,0.9164,0.9286,1753.60326677,1640.431606791004
1659996000,2022-08-08 22:00:00,SUSHI3S/USDT,0.9163,0.9757,0.9162,0.9398,12472.65294493,11850.88560372446
1659992400,2022-08-08 21:00:00,SUSHI3S/USDT,0.873,0.9256,0.873,0.9256,901.92037745,804.757658710688
1659988800,2022-08-08 20:00:00,SUSHI3S/USDT,0.9021,0.9021,0.873,0.873,1318.84402653,1169.471775006388
1659985200,2022-08-08 19:00:00,SUSHI3S/USDT,0.9353,0.9353,0.9058,0.9336,422.64614438,386.836317051101
1659981600,2022-08-08 18:00:00,SUSHI3S/USDT,0.92,0.9387,0.9076,0.913,1101.11423078,1009.857896193186
1659978000,2022-08-08 17:00:00,SUSHI3S/USDT,0.9206,0.939,0.9205,0.9205,615.15372726,566.44851337714
1659974400,2022-08-08 16:00:00,SUSHI3S/USDT,0.9227,0.9656,0.9205,0.9205,3560.72664623,3376.707467069843
1659970800,2022-08-08 15:00:00,SUSHI3S/USDT,0.8742,0.9272,0.8742,0.9227,3188.26038604,2921.875920116607
1659967200,2022-08-08 14:00:00,SUSHI3S/USDT,0.8561,0.871,0.8379,0.8687,1975.91231856,1689.045668849283
1659963600,2022-08-08 13:00:00,SUSHI3S/USDT,0.8399,0.86,0.8357,0.8474,1486.36136846,1255.8665911856
1659960000,2022-08-08 12:00:00,SUSHI3S/USDT,0.8304,0.8535,0.8261,0.8274,934.81224478,779.888145979448
1659956400,2022-08-08 11:00:00,SUSHI3S/USDT,0.854,0.8646,0.8009,0.834,3412.38729549,2879.749616749475
1659952800,2022-08-08 10:00:00,SUSHI3S/USDT,0.8421,0.9035,0.8203,0.843,8884.22546837,7815.588630392295
1659949200,2022-08-08 09:00:00,SUSHI3S/USDT,0.8946,0.9095,0.8481,0.8484,8863.47378012,7721.424629406882
1659945600,2022-08-08 08:00:00,SUSHI3S/USDT,0.9699,0.9711,0.8786,0.8966,7226.7757208,6583.20757091008
1659942000,2022-08-08 07:00:00,SUSHI3S/USDT,0.9479,0.9735,0.9479,0.9613,3197.18373691,3065.25831529961
1659938400,2022-08-08 06:00:00,SUSHI3S/USDT,0.9613,0.9731,0.9464,0.9533,2399.34767924,2301.57618071774
1659934800,2022-08-08 05:00:00,SUSHI3S/USDT,0.9755,0.9831,0.9613,0.9613,5608.34127733,5430.020632992275
1659931200,2022-08-08 04:00:00,SUSHI3S/USDT,0.97,0.9954,0.9619,0.9793,3361.54808475,3286.251765453993
1659927600,2022-08-08 03:00:00,SUSHI3S/USDT,0.9836,0.9856,0.9677,0.9677,983.08571732,960.003318019188
1659924000,2022-08-08 02:00:00,SUSHI3S/USDT,1.0243,1.0253,0.967,0.9786,6858.71695309,6818.149359315874
1659920400,2022-08-08 01:00:00,SUSHI3S/USDT,1.0186,1.0359,1.0143,1.0312,1846.59,1898.871444
1659916800,2022-08-08 00:00:00,SUSHI3S/USDT,1.0499,1.0499,1.0113,1.0144,2737.69826392,2818.651893302844
1659913200,2022-08-07 23:00:00,SUSHI3S/USDT,1.0483,1.0779,1.037,1.0502,10261.16486557,10852.41904918913
1659909600,2022-08-07 22:00:00,SUSHI3S/USDT,1.0129,1.0567,1.0129,1.0567,1534.1689422,1589.05297511274
1659906000,2022-08-07 21:00:00,SUSHI3S/USDT,0.9892,1.0126,0.9872,1.0105,2973.68826755,2970.787319999282
1659902400,2022-08-07 20:00:00,SUSHI3S/USDT,1.0084,1.0096,0.9837,0.9884,4149.23425354,4141.567428159698
1659898800,2022-08-07 19:00:00,SUSHI3S/USDT,1.0208,1.0281,1.0152,1.0195,1952.1589,1990.10826555
1659895200,2022-08-07 18:00:00,SUSHI3S/USDT,1.0299,1.0402,1.0127,1.0176,4064.05119161,4193.458092732722
1659891600,2022-08-07 17:00:00,SUSHI3S/USDT,1.0459,1.0513,1.0083,1.0362,5216.75851243,5339.918686364696
1659888000,2022-08-07 16:00:00,SUSHI3S/USDT,1.073,1.073,1.0272,1.0513,5103.096,5338.06823462
1659884400,2022-08-07 15:00:00,SUSHI3S/USDT,1.0538,1.0751,1.0538,1.0751,4970.59781204,5309.163631548498
1659880800,2022-08-07 14:00:00,SUSHI3S/USDT,1.0551,1.0675,1.0527,1.055,3328.33555025,3526.084254121375
1659877200,2022-08-07 13:00:00,SUSHI3S/USDT,1.0509,1.0829,1.0508,1.067,4557.10544463,4836.601173309827
1659873600,2022-08-07 12:00:00,SUSHI3S/USDT,1.0691,1.0912,1.0541,1.0654,3178.91474285,3413.589756167172
1659870000,2022-08-07 11:00:00,SUSHI3S/USDT,1.0876,1.0979,1.0769,1.0792,2206.88703068,2395.261540543572
1659866400,2022-08-07 10:00:00,SUSHI3S/USDT,1.0714,1.0899,1.0696,1.0898,2375.79667908,2562.218090957368
1659862800,2022-08-07 09:00:00,SUSHI3S/USDT,1.082,1.0908,1.0714,1.0714,893.2828,969.01949166
1659859200,2022-08-07 08:00:00,SUSHI3S/USDT,1.055,1.0902,1.0547,1.0866,3121.6718,3340.05219016
1659855600,2022-08-07 07:00:00,SUSHI3S/USDT,1.0523,1.0566,1.0372,1.0476,1081.11666881,1131.295559994454
1659852000,2022-08-07 06:00:00,SUSHI3S/USDT,1.0569,1.0569,1.0347,1.0523,1985.80147589,2084.232026999759
1659848400,2022-08-07 05:00:00,SUSHI3S/USDT,1.0548,1.0548,1.0347,1.0527,410.6926,430.11184427
1659844800,2022-08-07 04:00:00,SUSHI3S/USDT,1.06,1.0703,1.0443,1.061,1526.46837128,1613.467285570984
1659841200,2022-08-07 03:00:00,SUSHI3S/USDT,1.0335,1.0599,1.0315,1.0587,5599.0325,5879.31222901
1659837600,2022-08-07 02:00:00,SUSHI3S/USDT,1.0645,1.0666,1.0284,1.0336,2005.49068038,2102.804685647546
1659834000,2022-08-07 01:00:00,SUSHI3S/USDT,1.1008,1.1008,1.0639,1.0669,2091.09309391,2256.849995067001
1659830400,2022-08-07 00:00:00,SUSHI3S/USDT,1.055,1.1198,1.0347,1.1198,3001.31191604,3180.838094569633
1659826800,2022-08-06 23:00:00,SUSHI3S/USDT,1.0367,1.0874,1.0203,1.055,10061.58661872,10632.756151220492
1659823200,2022-08-06 22:00:00,SUSHI3S/USDT,1.0272,1.0272,1.0272,1.0272,152,156.1344
1659819600,2022-08-06 21:00:00,SUSHI3S/USDT,1.0192,1.0395,1.0147,1.0197,3771.35259827,3854.556307581665
1659816000,2022-08-06 20:00:00,SUSHI3S/USDT,1.0232,1.0357,1.0147,1.0147,1895.7086,1948.80220578
1659812400,2022-08-06 19:00:00,SUSHI3S/USDT,1.0119,1.0352,1.005,1.0103,1017.14244197,1033.723929556013
1659808800,2022-08-06 18:00:00,SUSHI3S/USDT,1.0354,1.0393,1.0119,1.0205,3483.12956988,3569.146718952079
1659805200,2022-08-06 17:00:00,SUSHI3S/USDT,1.0367,1.07,1.0165,1.0354,3071.95813313,3180.275218815995
1659801600,2022-08-06 16:00:00,SUSHI3S/USDT,1.0062,1.0248,1,1.0248,4490.19888754,4545.478850625579
1659798000,2022-08-06 15:00:00,SUSHI3S/USDT,0.9983,1.0217,0.9983,1.0088,1918.697,1932.70021762
1659794400,2022-08-06 14:00:00,SUSHI3S/USDT,0.9982,1.0308,0.9982,0.9984,1357.86852765,1377.010625451972
1659790800,2022-08-06 13:00:00,SUSHI3S/USDT,0.9769,1.014,0.9769,1.0119,4001.67914052,4000.457473501185
1659787200,2022-08-06 12:00:00,SUSHI3S/USDT,1.0034,1.0034,0.9957,0.9957,577.147,576.78114889
1659783600,2022-08-06 11:00:00,SUSHI3S/USDT,0.9779,0.9983,0.9725,0.9921,4300.6905,4226.00803442
1659780000,2022-08-06 10:00:00,SUSHI3S/USDT,0.9523,0.9768,0.9423,0.9764,2589.74420868,2482.423545427421
1659776400,2022-08-06 09:00:00,SUSHI3S/USDT,0.9878,0.9932,0.9349,0.9548,7001.76775177,6803.970100854286
1659772800,2022-08-06 08:00:00,SUSHI3S/USDT,0.9809,1.0069,0.9633,0.9905,6697.6864986,6593.058528507053
1659769200,2022-08-06 07:00:00,SUSHI3S/USDT,1.02,1.0203,0.9781,0.985,4245.83090303,4270.7118170597
1659765600,2022-08-06 06:00:00,SUSHI3S/USDT,1.0303,1.0425,1.0294,1.0296,1611.3857331,1669.907616973354
1659762000,2022-08-06 05:00:00,SUSHI3S/USDT,1.0369,1.0519,1.0339,1.0347,3136.55879281,3267.704354423914
1659758400,2022-08-06 04:00:00,SUSHI3S/USDT,1.0499,1.0522,1.0399,1.0399,3189.66025189,3342.421268941854
1659754800,2022-08-06 03:00:00,SUSHI3S/USDT,1.0483,1.0681,1.0483,1.0569,2268.1865,2403.06194451
1659751200,2022-08-06 02:00:00,SUSHI3S/USDT,1.0472,1.0642,1.0412,1.0412,1096.71128297,1149.560311917642
1659747600,2022-08-06 01:00:00,SUSHI3S/USDT,1.058,1.058,1.0275,1.0551,4100.10589908,4287.027902674736
1659744000,2022-08-06 00:00:00,SUSHI3S/USDT,1.0221,1.056,1.02,1.039,7716.76337214,8021.249318769694
1659740400,2022-08-05 23:00:00,SUSHI3S/USDT,1.0534,1.0733,1.0239,1.0345,2897.21098811,3038.682668040283
1659736800,2022-08-05 22:00:00,SUSHI3S/USDT,1.0742,1.076,1.0606,1.0606,3199.1966,3426.61232837
1659733200,2022-08-05 21:00:00,SUSHI3S/USDT,1.0879,1.0879,1.0541,1.0808,1860.1294,1995.46266896
1659729600,2022-08-05 20:00:00,SUSHI3S/USDT,1.1048,1.1114,1.0928,1.0956,2697.4105,2969.06387505
1659726000,2022-08-05 19:00:00,SUSHI3S/USDT,1.1184,1.1376,1.0781,1.1114,4461.92237993,4948.165850498368
1659722400,2022-08-05 18:00:00,SUSHI3S/USDT,1.1179,1.1182,1.1075,1.1173,1847.8812,2057.29450365
1659718800,2022-08-05 17:00:00,SUSHI3S/USDT,1.1019,1.143,1.0894,1.1268,3895.69903241,4309.818938227769
1659715200,2022-08-05 16:00:00,SUSHI3S/USDT,1.1022,1.1404,1.0995,1.1,4477.99888893,5001.722132495623
1659711600,2022-08-05 15:00:00,SUSHI3S/USDT,1.0838,1.1148,1.0838,1.0939,2720.57914492,2984.587143356952
1659708000,2022-08-05 14:00:00,SUSHI3S/USDT,1.0834,1.0834,1.0346,1.0773,6397.41105629,6682.572753670972
1659704400,2022-08-05 13:00:00,SUSHI3S/USDT,1.0983,1.1284,1.067,1.067,5921.47164232,6492.602948171214
1659700800,2022-08-05 12:00:00,SUSHI3S/USDT,0.9853,1.1248,0.9623,1.1248,11291.41135916,11837.322884986859
1659697200,2022-08-05 11:00:00,SUSHI3S/USDT,1.0149,1.0263,0.9502,0.995,16299.65049535,15800.747884238335
1659693600,2022-08-05 10:00:00,SUSHI3S/USDT,1.0352,1.0354,1,1.0148,2851.00120224,2880.081022165098
1659690000,2022-08-05 09:00:00,SUSHI3S/USDT,1.0581,1.0638,1.0313,1.0313,2731.78116007,2864.937861284289
1659686400,2022-08-05 08:00:00,SUSHI3S/USDT,1.0437,1.0583,1.0208,1.0568,5002.65536648,5179.861141253326
1659682800,2022-08-05 07:00:00,SUSHI3S/USDT,1.032,1.0431,1.0307,1.0381,14688.53297112,15159.453596722001
