https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MOVR,Volume USDT
1660608000,2022-08-16 00:00:00,MOVR/USDT,15.8056,16.0041,14.8959,15.0543,44777.56696963,687853.352817241794
1660521600,2022-08-15 00:00:00,MOVR/USDT,16.2555,16.7671,15.6299,15.8056,38490.27433668,617263.559339975901
1660435200,2022-08-14 00:00:00,MOVR/USDT,16.9893,17.3104,16.0047,16.2264,41024.30365894,684290.849213808555
1660348800,2022-08-13 00:00:00,MOVR/USDT,17.1922,17.4693,16.666,16.9688,38927.3952138,662708.531575280932
1660262400,2022-08-12 00:00:00,MOVR/USDT,17.0264,17.749,16.6,17.1888,38349.71255615,653480.40834643826
1660176000,2022-08-11 00:00:00,MOVR/USDT,17.7862,18.6999,16.8768,16.9946,53569.14545009,950255.905632490045
1660089600,2022-08-10 00:00:00,MOVR/USDT,16.81,18.3735,16.1045,17.7666,55870.67892627,968725.655666175426
1660003200,2022-08-09 00:00:00,MOVR/USDT,18.2923,18.3367,16.4184,16.8181,59903.94739625,1032164.418902410331
1659916800,2022-08-08 00:00:00,MOVR/USDT,18.2675,19.879,18.0284,18.2773,75823.025117,1425675.058786202802
1659830400,2022-08-07 00:00:00,MOVR/USDT,18.6048,21.4728,17.9461,18.2675,171177.66407228,3299223.71024175883
1659744000,2022-08-06 00:00:00,MOVR/USDT,15.4413,22,15.1821,18.5728,247798.70663817,4684746.239693371669
1659657600,2022-08-05 00:00:00,MOVR/USDT,14.7158,15.5235,14.7017,15.4225,33631.4072317,506957.292872224406
1659571200,2022-08-04 00:00:00,MOVR/USDT,14.7093,15.901,14.4291,14.7025,41994.77399148,622976.144254913095
1659484800,2022-08-03 00:00:00,MOVR/USDT,14.5744,16,14.1594,14.7013,53241.3331114,787100.422867353726
1659398400,2022-08-02 00:00:00,MOVR/USDT,15.0432,15.3023,14.013,14.5677,92174.04032696,1333602.023430061092
1659312000,2022-08-01 00:00:00,MOVR/USDT,14.8881,17.0338,14.7924,15.0436,119338.89398451,1875337.262951086547
1659225600,2022-07-31 00:00:00,MOVR/USDT,14.774,15.6616,14.6062,14.8997,65666.2519426,1000319.511579404044
1659139200,2022-07-30 00:00:00,MOVR/USDT,14.1425,16.3514,14.0139,14.7414,135877.88279817,2094477.503943595327
1659052800,2022-07-29 00:00:00,MOVR/USDT,14.1987,14.6533,13.6544,14.1425,91816.36331019,1303815.384477129646
1658966400,2022-07-28 00:00:00,MOVR/USDT,13.1953,14.5211,12.9798,14.1987,101019.53152592,1392244.783321829353
1658880000,2022-07-27 00:00:00,MOVR/USDT,12.2898,13.1961,12.0671,13.1959,58909.19710188,746413.927476949718
1658793600,2022-07-26 00:00:00,MOVR/USDT,12.5982,12.6079,11.7982,12.2934,46408.43027902,561359.496211292972
1658707200,2022-07-25 00:00:00,MOVR/USDT,13.5501,13.5986,12.4676,12.6007,49378.3027608,644153.34988644291
1658620800,2022-07-24 00:00:00,MOVR/USDT,13.4605,14.0932,13.4,13.541,42413.7114225,582155.002499962366
1658534400,2022-07-23 00:00:00,MOVR/USDT,13.734,14.1466,13.1746,13.4678,45692.45218601,623924.412020186044
1658448000,2022-07-22 00:00:00,MOVR/USDT,14.7234,15.1598,13.4978,13.734,95395.42549403,1374348.722480512912
1658361600,2022-07-21 00:00:00,MOVR/USDT,13.0397,15.6252,12.4507,14.7329,102530.17075991,1418762.590734205053
1658275200,2022-07-20 00:00:00,MOVR/USDT,14.1848,14.7811,12.7919,13.0462,104766.18014412,1477636.420558756973
1658188800,2022-07-19 00:00:00,MOVR/USDT,14.2996,14.7652,13.7009,14.1866,109948.22261182,1567881.76659747411
1658102400,2022-07-18 00:00:00,MOVR/USDT,13.2331,14.6341,13.2108,14.2996,100175.97374569,1413601.05267759262
1658016000,2022-07-17 00:00:00,MOVR/USDT,14.0715,14.29,13.0233,13.2393,68460.72303298,928947.138180329475
1657929600,2022-07-16 00:00:00,MOVR/USDT,12.7171,14.2645,12.622,14.0844,123775.40267464,1680438.611146731949
1657843200,2022-07-15 00:00:00,MOVR/USDT,12.3809,13.4369,12.1415,12.7139,69676.13645149,893071.568428729658
1657756800,2022-07-14 00:00:00,MOVR/USDT,12.046,12.6462,11.7,12.3723,55572.5231156,675757.771868541808
1657670400,2022-07-13 00:00:00,MOVR/USDT,11.2727,13.1316,10.8426,12.0518,86803.41949831,1028478.907908979723
1657584000,2022-07-12 00:00:00,MOVR/USDT,11.4615,12.2733,11.0463,11.2994,49096.56060057,568053.778607301204
1657497600,2022-07-11 00:00:00,MOVR/USDT,12.0163,12.0939,11.4481,11.4695,44845.94737196,530799.514129669295
1657411200,2022-07-10 00:00:00,MOVR/USDT,12.9663,12.9832,11.8802,12.0119,41194.14843805,504603.603836203425
1657324800,2022-07-09 00:00:00,MOVR/USDT,12.3043,13.1308,12.2502,12.9828,37843.90037291,478344.722690128176
1657238400,2022-07-08 00:00:00,MOVR/USDT,12.5506,12.9675,12.0705,12.3247,49201.97571748,613621.807317708444
1657152000,2022-07-07 00:00:00,MOVR/USDT,12.2148,12.7638,12.06,12.5694,62040.24550808,773419.515545685592
1657065600,2022-07-06 00:00:00,MOVR/USDT,12.0239,12.4374,11.7381,12.2151,52384.40406975,633591.674193368148
1656979200,2022-07-05 00:00:00,MOVR/USDT,12.3392,12.864,11.634,12.0184,68107.95217361,828944.035697011452
1656892800,2022-07-04 00:00:00,MOVR/USDT,11.8217,14.121,11.5233,12.3482,74293.2470839,921470.47384050199
1656806400,2022-07-03 00:00:00,MOVR/USDT,11.6273,12.21,11.2603,11.8358,44366.25630497,515445.189715145309
1656720000,2022-07-02 00:00:00,MOVR/USDT,11.8569,12.8841,11.25,11.6417,93660.96044249,1103128.832742531428
1656633600,2022-07-01 00:00:00,MOVR/USDT,11.0552,17.8809,11,11.8615,306443.00190077,4140470.833774298241
1656547200,2022-06-30 00:00:00,MOVR/USDT,10.939,11.1094,10.3188,11.0552,63022.04567283,673067.048409124804
1656460800,2022-06-29 00:00:00,MOVR/USDT,11.0329,11.25,10.7082,10.9406,71441.29496883,780369.656233501576
1656374400,2022-06-28 00:00:00,MOVR/USDT,11.7105,11.9055,10.9099,11.0398,58218.04188166,664275.874371265977
1656288000,2022-06-27 00:00:00,MOVR/USDT,11.8039,12.4588,11.4087,11.7224,56405.05011419,672654.122952479748
1656201600,2022-06-26 00:00:00,MOVR/USDT,12.7258,12.9584,11.7486,11.8167,52466.23714284,651621.103176724163
1656115200,2022-06-25 00:00:00,MOVR/USDT,12.8262,13.9133,11.9998,12.7258,78133.36334765,985089.520261466445
1656028800,2022-06-24 00:00:00,MOVR/USDT,11.4526,16.3741,11.3164,12.8358,126514.59657353,1597223.553312261762
1655942400,2022-06-23 00:00:00,MOVR/USDT,10.8542,12.3784,10.8062,11.4298,61029.86397281,684871.660717024915
1655856000,2022-06-22 00:00:00,MOVR/USDT,11.3662,11.4639,10.676,10.8484,74601.12479523,826109.199527011678
1655769600,2022-06-21 00:00:00,MOVR/USDT,11.5318,12.6804,11.2443,11.352,82215.54112006,984676.272696288052
1655683200,2022-06-20 00:00:00,MOVR/USDT,11.3698,12.27,10.7489,11.52,88876.29719512,1006357.680225785744
1655596800,2022-06-19 00:00:00,MOVR/USDT,10.6417,11.4,10.3094,11.397,101868.97155956,1109105.65018031138
1655510400,2022-06-18 00:00:00,MOVR/USDT,11.6723,11.8775,9.801,10.6485,125364.04683126,1322553.105426376417
1655424000,2022-06-17 00:00:00,MOVR/USDT,12.985,13.2871,11.2291,11.6794,140558.70765544,1646701.978289323406
1655337600,2022-06-16 00:00:00,MOVR/USDT,15.1079,15.5557,12.9199,13,78978.10058343,1098714.87330169401
1655251200,2022-06-15 00:00:00,MOVR/USDT,15.1618,15.1618,13.0613,15.079,111550.46458764,1570473.447947357433
1655164800,2022-06-14 00:00:00,MOVR/USDT,14.7244,15.9481,13.8476,15.1685,83539.1824865,1254932.320840412302
1655078400,2022-06-13 00:00:00,MOVR/USDT,15.5658,15.6809,13.9648,14.7264,121040.45989289,1789992.77185577413
1654992000,2022-06-12 00:00:00,MOVR/USDT,17.8796,17.8806,15.5265,15.5797,54713.60531954,902067.858644429134
1654905600,2022-06-11 00:00:00,MOVR/USDT,18.4664,18.7899,17.2513,17.896,36045.04136738,646896.817764145206
1654819200,2022-06-10 00:00:00,MOVR/USDT,20.1392,20.2185,18.2793,18.4783,39067.06577145,756121.815389350596
1654732800,2022-06-09 00:00:00,MOVR/USDT,20.4124,22.4,20.0701,20.1859,30125.64219932,620839.838173213527
1654646400,2022-06-08 00:00:00,MOVR/USDT,20.2526,21.0952,19.7264,20.4062,38828.32193012,789284.777763906545
1654560000,2022-06-07 00:00:00,MOVR/USDT,20.6641,21.1058,19.5622,20.2957,35753.43996321,720585.515673378216
1654473600,2022-06-06 00:00:00,MOVR/USDT,20.9495,22.351,20.3699,20.681,42174.0584736,897623.846384246344
1654387200,2022-06-05 00:00:00,MOVR/USDT,20.6645,21.1437,20,20.9485,23124.26054172,477111.933417795523
1654300800,2022-06-04 00:00:00,MOVR/USDT,20.659,20.9999,20.0212,20.6664,20172.08260667,411443.324184781435
1654214400,2022-06-03 00:00:00,MOVR/USDT,21.5772,21.695,20,20.659,25491.24706573,529784.237693889785
1654128000,2022-06-02 00:00:00,MOVR/USDT,21.3433,21.7228,20.6803,21.6079,26126.18127974,555196.732073049052
1654041600,2022-06-01 00:00:00,MOVR/USDT,22.9909,23.4423,21.0937,21.3713,40543.87308592,910424.617255822698
1653955200,2022-05-31 00:00:00,MOVR/USDT,23.4301,24.0496,21.9545,22.9766,45977.00487231,1057302.071022011279
1653868800,2022-05-30 00:00:00,MOVR/USDT,21.9579,23.6499,21.7348,23.4308,51740.22160868,1179451.634483650153
1653782400,2022-05-29 00:00:00,MOVR/USDT,21.3455,22.138,20.772,21.9476,24769.24020654,534589.743450044094
1653696000,2022-05-28 00:00:00,MOVR/USDT,20.8195,21.6775,20.5542,21.3529,37713.14911679,796842.661393608408
1653609600,2022-05-27 00:00:00,MOVR/USDT,21.8185,22.557,20.6169,20.7839,74943.96632041,1605399.677980827988
1653523200,2022-05-26 00:00:00,MOVR/USDT,24.0333,24.5493,20.05,21.8241,49806.25578354,1122359.023901634213
1653436800,2022-05-25 00:00:00,MOVR/USDT,24.927,26.1224,23.8515,24.0559,40259.91942313,996746.823496999075
1653350400,2022-05-24 00:00:00,MOVR/USDT,24.2623,25.2857,22.8494,24.9381,46070.46585454,1106649.618364982799
1653264000,2022-05-23 00:00:00,MOVR/USDT,24.6443,27.8512,23.72,24.2498,64343.16054131,1633902.037829529409
1653177600,2022-05-22 00:00:00,MOVR/USDT,23.6968,24.9273,23.43,24.6351,33820.79190007,816912.80033630329
1653091200,2022-05-21 00:00:00,MOVR/USDT,21.9698,24.1183,21.6463,23.7031,29620.5598461,682664.361218477357
1653004800,2022-05-20 00:00:00,MOVR/USDT,22.9863,24.2198,21.3572,21.989,54731.28971053,1229053.032372821553
1652918400,2022-05-19 00:00:00,MOVR/USDT,21.8759,23.3839,21.1741,22.9666,48484.02345098,1080730.095148305553
1652832000,2022-05-18 00:00:00,MOVR/USDT,24.8902,25.2213,21.5739,21.7854,48125.57737851,1113308.690973934183
1652745600,2022-05-17 00:00:00,MOVR/USDT,24.6783,25.5991,23.7471,24.9071,53387.32145853,1308660.035712321021
1652659200,2022-05-16 00:00:00,MOVR/USDT,26.9163,29.796,23.6129,24.6404,44953.15448096,1127102.706320305551
1652572800,2022-05-15 00:00:00,MOVR/USDT,22.3182,29,21.635,26.9192,42707.22343606,1013902.965780206421
1652486400,2022-05-14 00:00:00,MOVR/USDT,22.3444,22.8321,20.2131,22.393,21844.95208438,466952.116533385972
1652400000,2022-05-13 00:00:00,MOVR/USDT,20.9218,25.0695,20.6171,22.4233,71091.90678221,1656409.123912731088
1652313600,2022-05-12 00:00:00,MOVR/USDT,21.5075,23.0044,18.1776,20.9218,113335.88508542,2298434.390532267029
1652227200,2022-05-11 00:00:00,MOVR/USDT,28.4063,28.9145,20.2718,21.439,187425.1850307,4490320.053058087232
1652140800,2022-05-10 00:00:00,MOVR/USDT,27.4228,32.5531,26.2405,28.4299,196074.31729276,5843801.585973743329
1652054400,2022-05-09 00:00:00,MOVR/USDT,32.5303,33.1001,26.7639,27.3845,114597.77683279,3366146.998874415673
1651968000,2022-05-08 00:00:00,MOVR/USDT,34.6,34.8345,32.0366,32.5798,58746.99962131,1943342.215739428135
1651881600,2022-05-07 00:00:00,MOVR/USDT,36.9627,37.0702,33.7956,34.6123,31258.88746303,1117017.435284856485
1651795200,2022-05-06 00:00:00,MOVR/USDT,38.4614,38.7001,35.824,36.9711,56626.21060847,2096825.244298761763
1651708800,2022-05-05 00:00:00,MOVR/USDT,43.305,44.7103,37.3837,38.5312,64965.17616748,2629047.554823107284
1651622400,2022-05-04 00:00:00,MOVR/USDT,39.4636,43.8222,39.215,43.3405,64940.10459168,2692858.995575688917
1651536000,2022-05-03 00:00:00,MOVR/USDT,40.8722,41.266,39.2867,39.4983,32252.58875121,1299347.912776878159
1651449600,2022-05-02 00:00:00,MOVR/USDT,41.1616,42.845,39.6151,40.8156,79270.86267837,3242924.325783692392
1651363200,2022-05-01 00:00:00,MOVR/USDT,39.8393,42.1022,39.0845,41.1329,44900.78416989,1823516.613057654477
1651276800,2022-04-30 00:00:00,MOVR/USDT,45.5427,46.1164,38.5,39.8453,35640.67923636,1522752.420973791879
1651190400,2022-04-29 00:00:00,MOVR/USDT,50.1715,50.601,45.1655,45.5612,41040.90088738,1946464.008579477021
1651104000,2022-04-28 00:00:00,MOVR/USDT,46.6,54.6348,45.2101,50.1839,59109.25723264,2845147.789219448676
1651017600,2022-04-27 00:00:00,MOVR/USDT,46.0846,47.9001,45.5495,46.6023,31191.13224372,1455986.120910058654
1650931200,2022-04-26 00:00:00,MOVR/USDT,50.3057,51.852,45.247,46.1542,34220.8798837,1648064.659880656354
1650844800,2022-04-25 00:00:00,MOVR/USDT,51.2007,51.4275,46.1001,50.2271,74480.48543433,3612949.270579457797
1650758400,2022-04-24 00:00:00,MOVR/USDT,54.2563,54.649,51.1887,51.2032,21491.76720759,1134764.543824006457
1650672000,2022-04-23 00:00:00,MOVR/USDT,55.3254,55.6,53.7808,54.341,15605.30365919,853624.797335274792
1650585600,2022-04-22 00:00:00,MOVR/USDT,56.8972,58,54.1388,55.4007,47460.39917231,2648000.488320769193
1650499200,2022-04-21 00:00:00,MOVR/USDT,59.122,61,55.9125,56.765,47111.17311134,2789166.092605054857
1650412800,2022-04-20 00:00:00,MOVR/USDT,60.3374,62.7141,58.2513,59.1328,49080.24986048,2954634.073102092569
1650326400,2022-04-19 00:00:00,MOVR/USDT,58.0955,60.6656,57.4,60.3028,38133.92673511,2247104.3599298925
1650240000,2022-04-18 00:00:00,MOVR/USDT,57.4046,59.4143,53.2019,58.0701,69373.28033099,3899104.268418631779
1650153600,2022-04-17 00:00:00,MOVR/USDT,62.2141,62.5937,57.0856,57.4271,28993.10260015,1733237.482531056983
1650067200,2022-04-16 00:00:00,MOVR/USDT,57.2187,63.1937,57.1576,62.318,46740.15620324,2812943.194164211203
1649980800,2022-04-15 00:00:00,MOVR/USDT,57.2226,58.2617,56.0973,57.2534,28930.12443271,1655751.510784675069
1649894400,2022-04-14 00:00:00,MOVR/USDT,59.5,61.3975,56.231,57.2644,50446.516967,2974697.042832184755
1649808000,2022-04-13 00:00:00,MOVR/USDT,58.1422,60.3257,56.1597,59.4071,42162.01039525,2463328.764441669983
1649721600,2022-04-12 00:00:00,MOVR/USDT,56.837,61.2938,56.2175,58.2161,55836.97568465,3273937.449612646401
1649635200,2022-04-11 00:00:00,MOVR/USDT,64.4321,65.2098,55.539,56.8682,59991.68040927,3569111.815497941866
1649548800,2022-04-10 00:00:00,MOVR/USDT,66.4333,68.8544,64.3585,64.4825,37392.12973105,2500203.33664914126
1649462400,2022-04-09 00:00:00,MOVR/USDT,65.1313,66.6063,63.9294,66.4817,24367.03470507,1589882.304484096432
1649376000,2022-04-08 00:00:00,MOVR/USDT,69.9077,72.4565,64.3194,65.1364,48123.4532657,3299666.499237691531
1649289600,2022-04-07 00:00:00,MOVR/USDT,66.7662,71.6133,66,69.8921,36566.02457779,2518569.106880423951
1649203200,2022-04-06 00:00:00,MOVR/USDT,77.272,77.272,66.5214,66.9276,78911.24004964,5596667.592605216121
1649116800,2022-04-05 00:00:00,MOVR/USDT,84.0464,84.9692,77.1926,77.3085,38804.8211048,3118595.50040355594
1649030400,2022-04-04 00:00:00,MOVR/USDT,84.6813,87.7043,76.0899,84.4137,97218.46078587,7963727.111377365694
1648944000,2022-04-03 00:00:00,MOVR/USDT,80.9649,85.6,79.6266,84.7187,70040.59577489,5778504.025213132026
1648857600,2022-04-02 00:00:00,MOVR/USDT,73.3487,95.7156,71.5,80.918,159832.05065965,13239652.432740003073
1648771200,2022-04-01 00:00:00,MOVR/USDT,66.3812,73.611,63.5425,73.3487,66077.51715382,4562286.871830423833
1648684800,2022-03-31 00:00:00,MOVR/USDT,69.8293,76.5301,66.1714,66.4022,68573.93546546,4874117.269732416967
1648598400,2022-03-30 00:00:00,MOVR/USDT,71.9127,73.8,68.5,69.8573,44299.23793831,3119448.926718172812
1648512000,2022-03-29 00:00:00,MOVR/USDT,66.4007,77.3009,66.2,72.0491,72752.60009054,5235615.85316520747
1648425600,2022-03-28 00:00:00,MOVR/USDT,67.3667,75.1,65.3218,66.3855,70735.97593565,4970904.139607103997
1648339200,2022-03-27 00:00:00,MOVR/USDT,61.6331,68.0017,59.711,67.3708,37681.66973561,2394049.076184329396
1648252800,2022-03-26 00:00:00,MOVR/USDT,58.3096,62.4183,57.814,61.6097,23732.85835247,1418906.007790852899
1648166400,2022-03-25 00:00:00,MOVR/USDT,62.2803,63.0156,58.04,58.2546,37146.7770462,2268515.742306937879
1648080000,2022-03-24 00:00:00,MOVR/USDT,62.2545,63.4999,60.8,62.2865,34127.69955005,2117175.251128016985
1647993600,2022-03-23 00:00:00,MOVR/USDT,63.1815,63.6919,61,62.3676,37265.54531247,2317608.644553875376
1647907200,2022-03-22 00:00:00,MOVR/USDT,61.8743,67.6037,61.2766,63.2415,52981.99584306,3431603.93923429294
1647820800,2022-03-21 00:00:00,MOVR/USDT,59.4797,64.3256,55,61.9409,59826.41725925,3569919.815700725384
1647734400,2022-03-20 00:00:00,MOVR/USDT,56.298,71.9,54.8871,59.4757,127121.971916,7876220.23423750722
1647648000,2022-03-19 00:00:00,MOVR/USDT,54.1209,58.2877,53.2281,56.275,40661.34266151,2243440.821252373309
1647561600,2022-03-18 00:00:00,MOVR/USDT,50.2398,56.4055,49.2905,54.087,39101.68212732,2014375.595260721722
1647475200,2022-03-17 00:00:00,MOVR/USDT,51.7569,53.3351,49.75,50.1922,40038.04548685,2069203.894275435117
1647388800,2022-03-16 00:00:00,MOVR/USDT,49.3672,53.5,46.6904,51.7642,66870.87737646,3284360.785748046355
1647302400,2022-03-15 00:00:00,MOVR/USDT,47.1,56.25,44.169,49.4301,94197.83495012,4626946.314573673775
1647216000,2022-03-14 00:00:00,MOVR/USDT,45.1072,47.194,44.444,47.1023,38982.53242108,1774065.224720650824
1647129600,2022-03-13 00:00:00,MOVR/USDT,48.2524,48.807,44.4682,45.1051,32442.0931276,1526370.562797868726
1647043200,2022-03-12 00:00:00,MOVR/USDT,48.7977,50.6493,48.05,48.3311,21584.2972721,1068196.164879645776
1646956800,2022-03-11 00:00:00,MOVR/USDT,51.1117,52.0624,47.908,48.8638,47287.44298298,2371729.458073381914
1646870400,2022-03-10 00:00:00,MOVR/USDT,54.9259,55.4701,50.6429,51.1087,39538.00734394,2056773.812007015469
1646784000,2022-03-09 00:00:00,MOVR/USDT,52.0627,57.3,52.0627,54.996,46692.53811643,2586898.490982976037
1646697600,2022-03-08 00:00:00,MOVR/USDT,52.7007,58.3548,51.5,52.18,40614.71391447,2159963.583532011128
1646611200,2022-03-07 00:00:00,MOVR/USDT,55.6573,57.3457,52.3902,52.8186,43430.19347471,2358840.356492275794
1646524800,2022-03-06 00:00:00,MOVR/USDT,60.0512,62.0479,55.51,55.5421,27480.12465226,1597528.876040091305
1646438400,2022-03-05 00:00:00,MOVR/USDT,60.1852,61.3629,57.7263,60.057,37712.84774132,2235895.771401362102
1646352000,2022-03-04 00:00:00,MOVR/USDT,66.4411,69.2486,58.6194,60.2266,49997.92196938,3130338.959823196503
1646265600,2022-03-03 00:00:00,MOVR/USDT,71.8482,72.3968,64.5701,66.6207,58206.35286025,3977988.617145934946
1646179200,2022-03-02 00:00:00,MOVR/USDT,66.5267,77.5399,64.6981,71.8519,85679.89595316,6096698.760593961223
1646092800,2022-03-01 00:00:00,MOVR/USDT,68.1311,70,64.8348,66.5367,54579.34977162,3687462.646032992549
1646006400,2022-02-28 00:00:00,MOVR/USDT,61.8253,69.9999,58.1803,68.1311,55702.2475082,3532894.102898104841
1645920000,2022-02-27 00:00:00,MOVR/USDT,65.0358,70,60.646,61.77,31354.79190413,2023573.850689738066
1645833600,2022-02-26 00:00:00,MOVR/USDT,66.7069,70.1807,64.2662,64.9066,27332.87439272,1827170.993152493098
1645747200,2022-02-25 00:00:00,MOVR/USDT,62.9628,67.5546,60.5804,66.461,76321.49379557,4854946.40875226124
1645660800,2022-02-24 00:00:00,MOVR/USDT,67.5562,67.8165,54.538,62.95,100543.27441844,5999131.375432530059
1645574400,2022-02-23 00:00:00,MOVR/USDT,69.9394,74.891,67.372,67.372,40535.80048443,2886551.856124950033
1645488000,2022-02-22 00:00:00,MOVR/USDT,69.3485,73.0249,66.5756,69.7588,46368.87268817,3194897.613210003793
1645401600,2022-02-21 00:00:00,MOVR/USDT,74.2885,80.7828,68.4788,69.1573,61171.172894,4564386.432068077378
1645315200,2022-02-20 00:00:00,MOVR/USDT,84.5425,84.7,72.7323,74.2885,54070.46562248,4172025.358189130822
1645228800,2022-02-19 00:00:00,MOVR/USDT,82.8968,86.3088,82.4556,84.6092,16996.46125412,1432591.449890628893
1645142400,2022-02-18 00:00:00,MOVR/USDT,86.247,90.015,82.5,82.8513,35977.67215182,3081983.805442866848
1645056000,2022-02-17 00:00:00,MOVR/USDT,95.4037,97.7802,83.7539,86.247,55004.07432145,5038258.520586340738
1644969600,2022-02-16 00:00:00,MOVR/USDT,98.6082,99.6604,91.6146,95.1573,51225.37396274,4888276.777356825903
1644883200,2022-02-15 00:00:00,MOVR/USDT,83.3722,106.9464,83.181,98.3996,92335.55737821,8926816.833292363042
1644796800,2022-02-14 00:00:00,MOVR/USDT,83.0728,85.3139,79.7113,83.4212,27960.60988406,2304848.752775882236
1644710400,2022-02-13 00:00:00,MOVR/USDT,86.3867,88.0994,82.3275,83.0729,15279.87407428,1297409.871547046294
1644624000,2022-02-12 00:00:00,MOVR/USDT,84.9499,91,82.3108,86.3867,24253.59296163,2096428.155758199519
1644537600,2022-02-11 00:00:00,MOVR/USDT,94.0702,97.2543,84.4592,84.867,33997.14200987,3131620.827085459212
1644451200,2022-02-10 00:00:00,MOVR/USDT,107.2028,107.2362,93.5905,94.0607,58358.73027811,5848302.895131624063
1644364800,2022-02-09 00:00:00,MOVR/USDT,101.5802,108,96.1095,107.2028,48855.41041032,4984158.406954914873
1644278400,2022-02-08 00:00:00,MOVR/USDT,105.6532,114.431,96,101.5112,70332.60854954,7307759.10168044908
1644192000,2022-02-07 00:00:00,MOVR/USDT,90.9991,118.6939,90.596,105.5769,114657.58827119,12026531.293549189863
1644105600,2022-02-06 00:00:00,MOVR/USDT,85.385,94,85.3845,91.1491,45277.58622834,4075847.388647857179
