https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA3S,Volume USDT
1663142400,2022-09-14 08:00:00,MANA3S/USDT,0.7472,0.7607,0.7253,0.731,1205.891,901.12284276
1663138800,2022-09-14 07:00:00,MANA3S/USDT,0.7293,0.7617,0.7226,0.748,687.943,510.42930843
1663135200,2022-09-14 06:00:00,MANA3S/USDT,0.7193,0.7348,0.7193,0.7295,143.0166,104.10633217
1663131600,2022-09-14 05:00:00,MANA3S/USDT,0.7139,0.7151,0.7065,0.7151,711.1843,507.90072224
1663128000,2022-09-14 04:00:00,MANA3S/USDT,0.7234,0.7234,0.7121,0.7138,247.9388,178.22506417
1663124400,2022-09-14 03:00:00,MANA3S/USDT,0.7253,0.7313,0.7227,0.7236,820.0185,594.22383981
1663120800,2022-09-14 02:00:00,MANA3S/USDT,0.7359,0.7359,0.7253,0.7348,1007.8611,738.31023334
1663117200,2022-09-14 01:00:00,MANA3S/USDT,0.7443,0.7443,0.7382,0.7382,806.2069,596.40838537
1663113600,2022-09-14 00:00:00,MANA3S/USDT,0.7555,0.7683,0.7419,0.748,1587.2391,1199.35148396
1663110000,2022-09-13 23:00:00,MANA3S/USDT,0.7432,0.7588,0.7411,0.7512,2022.9374,1519.21992056
1663106400,2022-09-13 22:00:00,MANA3S/USDT,0.7367,0.7501,0.732,0.7381,2471.2753,1829.88550851
1663102800,2022-09-13 21:00:00,MANA3S/USDT,0.7252,0.745,0.7239,0.7257,2032.9262,1488.96538143
1663099200,2022-09-13 20:00:00,MANA3S/USDT,0.7193,0.724,0.7086,0.724,759.8495,546.93839473
1663095600,2022-09-13 19:00:00,MANA3S/USDT,0.7346,0.7433,0.7097,0.7097,3833.6208,2759.60419343
1663092000,2022-09-13 18:00:00,MANA3S/USDT,0.7018,0.7312,0.6968,0.7239,3083.8198,2208.71101529
1663088400,2022-09-13 17:00:00,MANA3S/USDT,0.7013,0.7019,0.6892,0.6902,3283.6752,2270.62784132
1663084800,2022-09-13 16:00:00,MANA3S/USDT,0.7046,0.7105,0.6948,0.6949,3146.1087,2205.24973081
1663081200,2022-09-13 15:00:00,MANA3S/USDT,0.713,0.713,0.7005,0.7041,2589.5997,1824.38741138
1663077600,2022-09-13 14:00:00,MANA3S/USDT,0.7044,0.7193,0.6939,0.7047,1875.2363,1323.5083903
1663074000,2022-09-13 13:00:00,MANA3S/USDT,0.6887,0.7076,0.6853,0.7043,3176.701,2212.57499158
1663070400,2022-09-13 12:00:00,MANA3S/USDT,0.597,0.7134,0.5881,0.6892,16488.094,10567.884239
1663066800,2022-09-13 11:00:00,MANA3S/USDT,0.5968,0.6015,0.5955,0.6015,145.048,86.87121794
1663063200,2022-09-13 10:00:00,MANA3S/USDT,0.6102,0.613,0.599,0.599,537.5724,325.89284551
1663059600,2022-09-13 09:00:00,MANA3S/USDT,0.5955,0.6162,0.5952,0.6112,729.7019,443.77829737
1663056000,2022-09-13 08:00:00,MANA3S/USDT,0.5929,0.6015,0.5907,0.5991,874.0886,521.87322082
1663052400,2022-09-13 07:00:00,MANA3S/USDT,0.6151,0.6162,0.5881,0.5964,491.0188,294.50141082
1663048800,2022-09-13 06:00:00,MANA3S/USDT,0.6102,0.6213,0.6019,0.6175,8717.3488,5263.15976034
1663045200,2022-09-13 05:00:00,MANA3S/USDT,0.6197,0.6197,0.609,0.6162,967.2221,595.85228041
1663041600,2022-09-13 04:00:00,MANA3S/USDT,0.6165,0.6237,0.6108,0.6237,2382.3735,1473.06471693
1663038000,2022-09-13 03:00:00,MANA3S/USDT,0.6266,0.6316,0.6115,0.6115,731.157,454.45274769
1663034400,2022-09-13 02:00:00,MANA3S/USDT,0.6471,0.6563,0.6252,0.6252,1091.3383,697.61673725
1663030800,2022-09-13 01:00:00,MANA3S/USDT,0.638,0.6599,0.638,0.6406,2750.7539,1786.80750291
1663027200,2022-09-13 00:00:00,MANA3S/USDT,0.609,0.6469,0.6015,0.6367,2126.6613,1330.73423485
1663023600,2022-09-12 23:00:00,MANA3S/USDT,0.6086,0.6088,0.6059,0.6073,73.4819,44.63595257
1663020000,2022-09-12 22:00:00,MANA3S/USDT,0.6052,0.6113,0.6019,0.6024,336.8182,204.52069272
1663016400,2022-09-12 21:00:00,MANA3S/USDT,0.5939,0.6092,0.5902,0.6005,900.5074,539.06719416
1663012800,2022-09-12 20:00:00,MANA3S/USDT,0.6003,0.6026,0.5859,0.5879,654.2909,388.07920574
1663009200,2022-09-12 19:00:00,MANA3S/USDT,0.6014,0.6099,0.6006,0.6006,585.1127,353.43974373
1663005600,2022-09-12 18:00:00,MANA3S/USDT,0.6031,0.6081,0.6003,0.6003,622.7893,376.06639688
1663002000,2022-09-12 17:00:00,MANA3S/USDT,0.6071,0.6113,0.5968,0.5968,1264.8767,766.87592642
1662998400,2022-09-12 16:00:00,MANA3S/USDT,0.6014,0.6315,0.6003,0.6003,4659.2275,2860.98986914
1662994800,2022-09-12 15:00:00,MANA3S/USDT,0.5683,0.5982,0.5639,0.5979,10996.7126,6496.5994673
1662991200,2022-09-12 14:00:00,MANA3S/USDT,0.5524,0.5639,0.5456,0.5639,1997.9695,1100.31297612
1662987600,2022-09-12 13:00:00,MANA3S/USDT,0.5541,0.5595,0.5386,0.55,2670.348,1470.18682998
1662984000,2022-09-12 12:00:00,MANA3S/USDT,0.5547,0.5582,0.5538,0.5574,553.1803,307.63123347
1662980400,2022-09-12 11:00:00,MANA3S/USDT,0.5527,0.5609,0.551,0.559,302.4536,167.02387476
1662976800,2022-09-12 10:00:00,MANA3S/USDT,0.5652,0.5723,0.5502,0.5502,446.4522,249.38530366
1662973200,2022-09-12 09:00:00,MANA3S/USDT,0.5607,0.5609,0.5547,0.5592,294.9352,164.70662969
1662969600,2022-09-12 08:00:00,MANA3S/USDT,0.579,0.5806,0.5564,0.558,1671.0418,956.90921276
1662966000,2022-09-12 07:00:00,MANA3S/USDT,0.5894,0.5896,0.5761,0.5785,1149.6038,668.59669126
1662962400,2022-09-12 06:00:00,MANA3S/USDT,0.591,0.5958,0.5881,0.5885,667.2515,395.2545222
1662958800,2022-09-12 05:00:00,MANA3S/USDT,0.5946,0.5982,0.5881,0.5917,3177.5564,1889.77440839
1662955200,2022-09-12 04:00:00,MANA3S/USDT,0.5967,0.5981,0.5928,0.5928,1542.8178,918.0107579
1662951600,2022-09-12 03:00:00,MANA3S/USDT,0.5913,0.6067,0.5866,0.5968,3268.0676,1937.68791259
1662948000,2022-09-12 02:00:00,MANA3S/USDT,0.5614,0.5979,0.5565,0.5913,1612.641,947.13125077
1662944400,2022-09-12 01:00:00,MANA3S/USDT,0.6113,0.6132,0.5588,0.5614,680.6722,397.719639
1662940800,2022-09-12 00:00:00,MANA3S/USDT,0.5876,0.6113,0.5836,0.6113,739.5922,439.53606875
1662937200,2022-09-11 23:00:00,MANA3S/USDT,0.5925,0.5979,0.5796,0.5848,323.2251,190.8799124
1662933600,2022-09-11 22:00:00,MANA3S/USDT,0.6003,0.6003,0.5845,0.5936,302.1383,178.61858302
1662930000,2022-09-11 21:00:00,MANA3S/USDT,0.5829,0.6082,0.5829,0.6051,661.0906,397.40751858
1662926400,2022-09-11 20:00:00,MANA3S/USDT,0.5737,0.595,0.5737,0.5818,316.1234,184.41928894
1662922800,2022-09-11 19:00:00,MANA3S/USDT,0.5714,0.5764,0.5714,0.5716,1127.5664,649.35596325
1662919200,2022-09-11 18:00:00,MANA3S/USDT,0.5681,0.5715,0.5681,0.5684,1020.5237,582.40838686
1662915600,2022-09-11 17:00:00,MANA3S/USDT,0.5567,0.5657,0.5567,0.5644,540.7512,304.18303017
1662912000,2022-09-11 16:00:00,MANA3S/USDT,0.5629,0.5633,0.557,0.563,1201.0541,672.52927489
1662908400,2022-09-11 15:00:00,MANA3S/USDT,0.5728,0.5728,0.5728,0.5728,37.6777,21.58178656
1662904800,2022-09-11 14:00:00,MANA3S/USDT,0.5798,0.5798,0.5766,0.5766,690.6812,399.88553088
1662901200,2022-09-11 13:00:00,MANA3S/USDT,0.5641,0.5806,0.5641,0.5786,236.3172,136.71321592
1662897600,2022-09-11 12:00:00,MANA3S/USDT,0.5722,0.5722,0.5635,0.5691,160.5779,91.34384911
1662894000,2022-09-11 11:00:00,MANA3S/USDT,0.5717,0.5743,0.5686,0.5743,697.5313,399.24502793
1662890400,2022-09-11 10:00:00,MANA3S/USDT,0.5707,0.5731,0.5702,0.5731,117.2493,66.90200085
1662886800,2022-09-11 09:00:00,MANA3S/USDT,0.5675,0.5717,0.5675,0.571,546.1103,311.0636958
1662883200,2022-09-11 08:00:00,MANA3S/USDT,0.5731,0.5752,0.5659,0.5707,1291.0963,735.11880021
1662879600,2022-09-11 07:00:00,MANA3S/USDT,0.5851,0.5851,0.5712,0.5731,563.1539,327.1857743
1662876000,2022-09-11 06:00:00,MANA3S/USDT,0.5725,0.6035,0.5718,0.5859,1373.8456,817.70462562
1662872400,2022-09-11 05:00:00,MANA3S/USDT,0.5712,0.5712,0.5675,0.5698,53.9909,30.74927396
1662868800,2022-09-11 04:00:00,MANA3S/USDT,0.5651,0.5724,0.5604,0.5715,421.2583,237.81598653
1662865200,2022-09-11 03:00:00,MANA3S/USDT,0.5678,0.5715,0.5678,0.5715,8.797,4.99883751
1662861600,2022-09-11 02:00:00,MANA3S/USDT,0.5584,0.5708,0.5539,0.5687,916.4186,518.87977072
1662858000,2022-09-11 01:00:00,MANA3S/USDT,0.5522,0.5606,0.5473,0.5606,243.2791,134.313521
1662854400,2022-09-11 00:00:00,MANA3S/USDT,0.5641,0.5641,0.5467,0.5555,549.3827,304.37374289
1662850800,2022-09-10 23:00:00,MANA3S/USDT,0.5591,0.5659,0.5591,0.5659,884.8313,500.71572067
1662847200,2022-09-10 22:00:00,MANA3S/USDT,0.5611,0.5611,0.5508,0.5554,342.5971,191.25611424
1662843600,2022-09-10 21:00:00,MANA3S/USDT,0.5648,0.5703,0.5556,0.563,556.412,313.76055363
1662840000,2022-09-10 20:00:00,MANA3S/USDT,0.5649,0.5711,0.5634,0.5711,285.5734,160.92157975
1662836400,2022-09-10 19:00:00,MANA3S/USDT,0.5626,0.5635,0.5592,0.5635,125.7983,70.47469187
1662832800,2022-09-10 18:00:00,MANA3S/USDT,0.5681,0.5697,0.557,0.5666,269.7243,151.09935521
1662829200,2022-09-10 17:00:00,MANA3S/USDT,0.5593,0.5749,0.5593,0.5684,245.321,137.47644192
1662825600,2022-09-10 16:00:00,MANA3S/USDT,0.5725,0.5743,0.5577,0.5577,943.7636,533.55692491
1662822000,2022-09-10 15:00:00,MANA3S/USDT,0.5702,0.5702,0.5657,0.5677,805.2619,456.96306415
1662818400,2022-09-10 14:00:00,MANA3S/USDT,0.5682,0.57,0.5632,0.5682,477.4998,270.30949566
1662814800,2022-09-10 13:00:00,MANA3S/USDT,0.5568,0.5742,0.5568,0.5742,1156.4851,651.99614086
1662811200,2022-09-10 12:00:00,MANA3S/USDT,0.5499,0.5589,0.5499,0.5542,3932.6365,2162.74047849
1662807600,2022-09-10 11:00:00,MANA3S/USDT,0.5499,0.5499,0.5478,0.5479,398.8124,218.67799864
1662804000,2022-09-10 10:00:00,MANA3S/USDT,0.5435,0.5576,0.5435,0.5496,1200.3478,660.88058174
1662800400,2022-09-10 09:00:00,MANA3S/USDT,0.549,0.549,0.5405,0.5405,29.7377,16.20332565
1662796800,2022-09-10 08:00:00,MANA3S/USDT,0.5861,0.5861,0.5267,0.5532,6996.462,3789.11773188
1662793200,2022-09-10 07:00:00,MANA3S/USDT,0.5589,0.5918,0.5553,0.5861,1090.8458,631.03220358
1662789600,2022-09-10 06:00:00,MANA3S/USDT,0.5746,0.5746,0.5486,0.5543,790.8609,437.08457354
1662786000,2022-09-10 05:00:00,MANA3S/USDT,0.5828,0.5828,0.5762,0.5762,8.0183,4.67022724
1662782400,2022-09-10 04:00:00,MANA3S/USDT,0.5712,0.5824,0.5649,0.5824,1638.3077,946.43046978
1662778800,2022-09-10 03:00:00,MANA3S/USDT,0.5781,0.5781,0.5781,0.5781,17.6772,10.21918932
1662775200,2022-09-10 02:00:00,MANA3S/USDT,0.567,0.5671,0.5657,0.5657,15.419,8.74236697
1662771600,2022-09-10 01:00:00,MANA3S/USDT,0.5705,0.5705,0.5562,0.5584,575.9677,322.63889081
1662768000,2022-09-10 00:00:00,MANA3S/USDT,0.5725,0.5872,0.5698,0.5698,649.0361,374.91400666
1662764400,2022-09-09 23:00:00,MANA3S/USDT,0.5793,0.5979,0.5647,0.5805,831.1567,485.59127542
1662760800,2022-09-09 22:00:00,MANA3S/USDT,0.5837,0.5878,0.5812,0.5878,81.7927,47.57975956
1662757200,2022-09-09 21:00:00,MANA3S/USDT,0.5889,0.5909,0.5882,0.5902,1083.9374,638.22524236
1662753600,2022-09-09 20:00:00,MANA3S/USDT,0.5891,0.5899,0.5834,0.5877,466.7993,274.23270462
1662750000,2022-09-09 19:00:00,MANA3S/USDT,0.5955,0.5959,0.5885,0.5944,123.7166,73.22294311
1662746400,2022-09-09 18:00:00,MANA3S/USDT,0.6055,0.6087,0.5976,0.6043,755.5709,454.80069714
1662742800,2022-09-09 17:00:00,MANA3S/USDT,0.5881,0.6042,0.5826,0.5996,372.5022,220.25443405
1662739200,2022-09-09 16:00:00,MANA3S/USDT,0.5964,0.6093,0.5859,0.5859,1337.9642,807.67836408
1662735600,2022-09-09 15:00:00,MANA3S/USDT,0.5776,0.5925,0.5776,0.5862,90.3476,52.77755987
1662732000,2022-09-09 14:00:00,MANA3S/USDT,0.5789,0.5789,0.5628,0.5769,785.5848,447.35698265
1662728400,2022-09-09 13:00:00,MANA3S/USDT,0.5658,0.5905,0.5657,0.5861,1362.0935,774.23234685
1662724800,2022-09-09 12:00:00,MANA3S/USDT,0.5691,0.5691,0.5403,0.5614,846.3126,468.73170248
1662721200,2022-09-09 11:00:00,MANA3S/USDT,0.5658,0.5777,0.5603,0.5721,2626.0858,1497.6690549
1662717600,2022-09-09 10:00:00,MANA3S/USDT,0.5837,0.5838,0.566,0.5683,832.5733,480.50738223
1662714000,2022-09-09 09:00:00,MANA3S/USDT,0.5768,0.5869,0.5761,0.5818,855.3982,497.14359923
1662710400,2022-09-09 08:00:00,MANA3S/USDT,0.5962,0.5962,0.5682,0.5704,4144.3584,2403.77402421
1662706800,2022-09-09 07:00:00,MANA3S/USDT,0.5955,0.6039,0.5955,0.6015,846.8667,508.3849269
1662703200,2022-09-09 06:00:00,MANA3S/USDT,0.5964,0.6044,0.5956,0.5993,1491.748,895.71990614
1662699600,2022-09-09 05:00:00,MANA3S/USDT,0.614,0.6148,0.5982,0.5982,430.5234,261.95395081
1662696000,2022-09-09 04:00:00,MANA3S/USDT,0.6161,0.6213,0.6105,0.6139,1567.5834,965.97304281
1662692400,2022-09-09 03:00:00,MANA3S/USDT,0.648,0.648,0.6149,0.6149,2807.214,1757.97344356
1662688800,2022-09-09 02:00:00,MANA3S/USDT,0.6462,0.6523,0.6455,0.6459,67.8219,43.99786793
1662685200,2022-09-09 01:00:00,MANA3S/USDT,0.646,0.6547,0.6455,0.6546,608.2189,395.52203895
1662681600,2022-09-09 00:00:00,MANA3S/USDT,0.6617,0.6617,0.6458,0.6458,2057.9903,1340.66088155
1662678000,2022-09-08 23:00:00,MANA3S/USDT,0.6636,0.6669,0.6636,0.6669,117.6135,78.323867
1662674400,2022-09-08 22:00:00,MANA3S/USDT,0.6726,0.6726,0.6671,0.6696,38.2055,25.5396611
1662670800,2022-09-08 21:00:00,MANA3S/USDT,0.6738,0.6738,0.6738,0.6738,27.796,18.7289448
1662667200,2022-09-08 20:00:00,MANA3S/USDT,0.6678,0.6695,0.6631,0.6695,1042.2395,695.10806981
1662663600,2022-09-08 19:00:00,MANA3S/USDT,0.6886,0.6933,0.6688,0.6738,413.5799,281.86856333
1662660000,2022-09-08 18:00:00,MANA3S/USDT,0.6901,0.6961,0.6862,0.6864,669.9642,462.19349278
1662656400,2022-09-08 17:00:00,MANA3S/USDT,0.6981,0.7043,0.6813,0.6892,719.0683,498.81407421
1662652800,2022-09-08 16:00:00,MANA3S/USDT,0.6849,0.7068,0.6849,0.6948,851.5955,592.16332594
1662649200,2022-09-08 15:00:00,MANA3S/USDT,0.6717,0.6794,0.6671,0.6794,557.0248,374.77003875
1662645600,2022-09-08 14:00:00,MANA3S/USDT,0.6859,0.7018,0.6717,0.6717,582.7876,397.29673036
1662642000,2022-09-08 13:00:00,MANA3S/USDT,0.7069,0.7251,0.6859,0.6947,3835.7115,2724.75028831
1662638400,2022-09-08 12:00:00,MANA3S/USDT,0.6827,0.7076,0.6827,0.7075,3208.6472,2226.5898192
1662634800,2022-09-08 11:00:00,MANA3S/USDT,0.6792,0.6828,0.6723,0.6828,1103.4855,750.29218941
1662631200,2022-09-08 10:00:00,MANA3S/USDT,0.6866,0.6866,0.6776,0.6796,2584.941,1759.19395511
1662627600,2022-09-08 09:00:00,MANA3S/USDT,0.6899,0.6961,0.6848,0.6961,3756.6174,2587.61583836
1662624000,2022-09-08 08:00:00,MANA3S/USDT,0.7032,0.7052,0.6914,0.6956,2056.1852,1447.79772218
1662620400,2022-09-08 07:00:00,MANA3S/USDT,0.6836,0.7177,0.6836,0.7098,4245.4031,2979.75823786
1662616800,2022-09-08 06:00:00,MANA3S/USDT,0.687,0.687,0.687,0.687,7.2769,4.9992303
