https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1663488000000,2022-09-18 08:00:00,BTCG/USD,20073.36,20073.36,20055.0,20055.0,0.11,2206.05
1663484400000,2022-09-18 07:00:00,BTCG/USD,20039.22,20073.36,20039.22,20073.36,0.0248,497.819328
1663480800000,2022-09-18 06:00:00,BTCG/USD,20039.73,20039.73,20039.22,20039.22,0.0013352,26.756366544
1663477200000,2022-09-18 05:00:00,BTCG/USD,20025.53,20039.73,20025.53,20039.73,0.00097815,19.601861899499998
1663473600000,2022-09-18 04:00:00,BTCG/USD,20000.7,20025.53,20000.7,20025.53,0.00478194,95.7608829282
1663470000000,2022-09-18 03:00:00,BTCG/USD,20028.16,20028.16,20000.7,20000.7,1.947e-05,0.38941362900000004
1663466400000,2022-09-18 02:00:00,BTCG/USD,19586.09,20028.16,19586.09,20028.16,0.02167415,434.093344064
1663462800000,2022-09-18 01:00:00,BTCG/USD,19586.09,19586.09,19586.09,19586.09,0.0,0.0
1663459200000,2022-09-18 00:00:00,BTCG/USD,20419.73,20419.73,19586.09,19586.09,0.00166811,32.6717525899
1663455600000,2022-09-17 23:00:00,BTCG/USD,20110.0,20419.73,20110.0,20419.73,0.00076677,15.657236372099998
1663452000000,2022-09-17 22:00:00,BTCG/USD,20099.83,20110.0,20099.83,20110.0,0.50521792,10159.9323712
1663448400000,2022-09-17 21:00:00,BTCG/USD,20078.24,20099.83,20078.24,20099.83,0.01476906,296.85559525980005
1663444800000,2022-09-17 20:00:00,BTCG/USD,20000.0,20078.24,20000.0,20078.24,0.0004963,9.964830512
1663441200000,2022-09-17 19:00:00,BTCG/USD,20101.77,20101.77,19676.01,20000.0,1.00219977,20043.9954
1663437600000,2022-09-17 18:00:00,BTCG/USD,20399.57,20399.57,19676.01,20101.77,0.01358942,273.1713952734
1663434000000,2022-09-17 17:00:00,BTCG/USD,19518.88,20399.57,19518.88,20399.57,0.30746494,6272.152566075801
1663430400000,2022-09-17 16:00:00,BTCG/USD,20399.57,20399.57,19518.88,19518.88,0.01442499,281.5596488112
1663426800000,2022-09-17 15:00:00,BTCG/USD,20399.57,20399.57,20399.57,20399.57,0.00030662,6.2549161534
1663423200000,2022-09-17 14:00:00,BTCG/USD,20399.57,20399.57,20399.57,20399.57,0.00024046,4.9052806022
1663419600000,2022-09-17 13:00:00,BTCG/USD,20319.68,20399.57,20319.68,20399.57,0.00028855,5.8862959235
1663416000000,2022-09-17 12:00:00,BTCG/USD,20370.6,20370.6,20319.68,20319.68,0.00098426,19.999848236800002
1663412400000,2022-09-17 11:00:00,BTCG/USD,19828.36,20370.6,19828.36,20370.6,0.00240567,49.004941302
1663408800000,2022-09-17 10:00:00,BTCG/USD,19828.36,19828.36,19828.36,19828.36,0.0,0.0
1663405200000,2022-09-17 09:00:00,BTCG/USD,19828.36,19828.36,19828.36,19828.36,0.0,0.0
1663401600000,2022-09-17 08:00:00,BTCG/USD,19828.36,19828.36,19828.36,19828.36,0.0,0.0
1663398000000,2022-09-17 07:00:00,BTCG/USD,19828.73,19854.32,19828.36,19828.36,0.02472792,490.31409981120004
1663394400000,2022-09-17 06:00:00,BTCG/USD,19854.42,19857.69,19828.73,19828.73,0.01302341,258.2376805693
1663390800000,2022-09-17 05:00:00,BTCG/USD,19958.24,19958.24,19854.42,19854.42,0.00060125,11.937470025
1663387200000,2022-09-17 04:00:00,BTCG/USD,19898.9,19958.24,19898.9,19958.24,0.10382159,2072.0962104016003
1663383600000,2022-09-17 03:00:00,BTCG/USD,19952.58,19952.58,19859.24,19898.9,0.00317023,63.08408974700001
1663380000000,2022-09-17 02:00:00,BTCG/USD,19993.93,20000.18,19952.58,19952.58,0.03870158,772.1963710764
1663376400000,2022-09-17 01:00:00,BTCG/USD,19955.43,19993.93,19955.43,19993.93,0.06073608,1214.3529319944
1663372800000,2022-09-17 00:00:00,BTCG/USD,19805.59,20041.75,19795.0,19955.43,0.06850205,1366.9878636315
1663369200000,2022-09-16 23:00:00,BTCG/USD,19741.49,19805.59,19741.49,19805.59,0.00381769,75.61160288709999
1663365600000,2022-09-16 22:00:00,BTCG/USD,19842.71,19842.71,19741.49,19741.49,9.219e-05,1.8199679631
1663362000000,2022-09-16 21:00:00,BTCG/USD,19665.91,19842.71,19665.91,19842.71,0.03951999,784.1837007728999
1663358400000,2022-09-16 20:00:00,BTCG/USD,19553.84,19665.91,19553.84,19665.91,0.01255746,246.9538781886
1663354800000,2022-09-16 19:00:00,BTCG/USD,19471.78,19553.84,19471.78,19553.84,0.004483,87.65986472
1663351200000,2022-09-16 18:00:00,BTCG/USD,19421.08,19471.78,19421.08,19471.78,0.0619,1205.3031819999999
1663347600000,2022-09-16 17:00:00,BTCG/USD,19518.0,19518.0,19364.5,19421.08,0.68288285,13262.322460478003
1663344000000,2022-09-16 16:00:00,BTCG/USD,19725.2,19725.2,19518.0,19518.0,0.25,4879.5
1663340400000,2022-09-16 15:00:00,BTCG/USD,19710.55,19725.2,19710.55,19725.2,0.00248438,49.004892376
1663336800000,2022-09-16 14:00:00,BTCG/USD,19500.0,19710.55,19500.0,19710.55,0.00344781,67.9582313955
1663333200000,2022-09-16 13:00:00,BTCG/USD,19722.01,19724.12,19500.0,19500.0,0.14287277,2786.0190150000003
1663329600000,2022-09-16 12:00:00,BTCG/USD,19849.0,19854.9,19722.01,19722.01,0.26329081,5192.6239877281
1663326000000,2022-09-16 11:00:00,BTCG/USD,19756.47,19849.0,19756.47,19849.0,1.03686896,20580.81198704
1663322400000,2022-09-16 10:00:00,BTCG/USD,19756.47,19756.48,19756.47,19756.47,0.02487173,491.3775875931001
1663318800000,2022-09-16 09:00:00,BTCG/USD,19756.47,19756.47,19756.47,19756.47,0.0,0.0
1663315200000,2022-09-16 08:00:00,BTCG/USD,19756.47,19756.47,19756.47,19756.47,0.0,0.0
1663311600000,2022-09-16 07:00:00,BTCG/USD,19734.3,19756.47,19734.3,19756.47,7.963e-05,1.5732077061
1663308000000,2022-09-16 06:00:00,BTCG/USD,19754.47,19754.47,19734.3,19734.3,0.00162282,32.025216726000004
1663304400000,2022-09-16 05:00:00,BTCG/USD,19804.33,19804.33,19754.47,19754.47,0.00504197,99.6014451059
1663300800000,2022-09-16 04:00:00,BTCG/USD,19762.27,19805.44,19762.27,19804.33,0.30869827,6113.562409509101
1663297200000,2022-09-16 03:00:00,BTCG/USD,19692.07,19762.27,19692.07,19762.27,0.21453661,4239.7304117047
1663293600000,2022-09-16 02:00:00,BTCG/USD,19708.63,19748.24,19692.07,19692.07,0.25955798,5111.2339112186
1663290000000,2022-09-16 01:00:00,BTCG/USD,19721.31,19798.66,19708.63,19708.63,0.05956784,1174.0005184592
1663286400000,2022-09-16 00:00:00,BTCG/USD,19656.0,19730.13,19656.0,19721.31,0.44829944,8841.052229066401
1663282800000,2022-09-15 23:00:00,BTCG/USD,19656.0,19656.0,19656.0,19656.0,0.0,0.0
1663279200000,2022-09-15 22:00:00,BTCG/USD,19841.4,19841.4,19656.0,19656.0,0.61841554,12155.57585424
1663275600000,2022-09-15 21:00:00,BTCG/USD,19825.3,20475.06,19825.3,19841.4,0.00172089,34.144866846000006
1663272000000,2022-09-15 20:00:00,BTCG/USD,19804.21,19848.94,19776.46,19825.3,0.01081079,214.327154987
1663268400000,2022-09-15 19:00:00,BTCG/USD,19804.12,19804.21,19731.08,19804.21,0.33245605,6584.0294299705
1663264800000,2022-09-15 18:00:00,BTCG/USD,19804.12,19804.12,19804.12,19804.12,0.0,0.0
1663261200000,2022-09-15 17:00:00,BTCG/USD,19844.95,19881.76,19804.12,19804.12,0.00524123,103.7979478676
1663257600000,2022-09-15 16:00:00,BTCG/USD,19800.18,19855.49,19685.0,19844.95,0.37071861,7356.8922795195
1663254000000,2022-09-15 15:00:00,BTCG/USD,19679.05,19897.48,19679.05,19800.18,1.51219526,29941.7383431468
1663250400000,2022-09-15 14:00:00,BTCG/USD,20056.46,20160.31,19679.05,19679.05,1.42442272,28031.285928015997
1663246800000,2022-09-15 13:00:00,BTCG/USD,20178.54,20178.54,20056.46,20056.46,0.00102466,20.5510523036
1663243200000,2022-09-15 12:00:00,BTCG/USD,20178.54,20178.54,20178.54,20178.54,0.0,0.0
1663239600000,2022-09-15 11:00:00,BTCG/USD,20120.96,20178.54,20120.96,20178.54,0.05955,1201.632057
1663236000000,2022-09-15 10:00:00,BTCG/USD,20126.48,20193.72,20120.96,20120.96,0.00111263,22.3871837248
1663232400000,2022-09-15 09:00:00,BTCG/USD,20099.1,20126.48,20099.1,20126.48,0.1196,2407.127008
1663228800000,2022-09-15 08:00:00,BTCG/USD,20165.08,20165.08,20090.98,20099.1,0.0374,751.70634
1663225200000,2022-09-15 07:00:00,BTCG/USD,20165.08,20165.08,20165.08,20165.08,0.0,0.0
1663221600000,2022-09-15 06:00:00,BTCG/USD,20150.71,20165.08,20150.71,20165.08,0.00116913,23.575599980400003
1663218000000,2022-09-15 05:00:00,BTCG/USD,20048.6,20150.71,20044.16,20150.71,0.33517079,6753.9293897608995
1663214400000,2022-09-15 04:00:00,BTCG/USD,20045.68,20051.51,20018.82,20048.6,0.37416944,7501.573434784
1663210800000,2022-09-15 03:00:00,BTCG/USD,20103.8,20103.8,19940.74,20045.68,0.31324569,6279.2228631192
1663207200000,2022-09-15 02:00:00,BTCG/USD,20181.64,20181.64,20073.5,20103.8,0.3145981,6324.617282779999
1663203600000,2022-09-15 01:00:00,BTCG/USD,20231.67,20231.67,19995.72,20181.64,0.3093026,6242.233724264
1663200000000,2022-09-15 00:00:00,BTCG/USD,20286.19,20286.19,20231.67,20231.67,0.09472317,1916.4079167938996
1663196400000,2022-09-14 23:00:00,BTCG/USD,20286.19,20286.19,20286.19,20286.19,0.0,0.0
1663192800000,2022-09-14 22:00:00,BTCG/USD,20060.91,20286.19,20060.91,20286.19,0.38022311,7713.278251850899
1663189200000,2022-09-14 21:00:00,BTCG/USD,19959.49,20062.81,19872.95,20060.91,0.05735834,1150.6604964894
1663185600000,2022-09-14 20:00:00,BTCG/USD,19966.56,19966.56,19912.22,19959.49,0.05744034,1146.4798918266001
1663182000000,2022-09-14 19:00:00,BTCG/USD,19784.52,19966.56,19784.52,19966.56,0.06229796,1243.8759562176
1663178400000,2022-09-14 18:00:00,BTCG/USD,20234.35,20234.35,19666.0,19784.52,1.32576921,26229.7074506292
1663174800000,2022-09-14 17:00:00,BTCG/USD,20201.35,20234.35,20166.69,20234.35,0.00316572,64.05628648199999
1663171200000,2022-09-14 16:00:00,BTCG/USD,20184.68,20201.35,20145.62,20201.35,0.06436214,1300.2021168889999
1663167600000,2022-09-14 15:00:00,BTCG/USD,20297.2,20297.2,20184.68,20184.68,0.37178388,7504.3386469584
1663164000000,2022-09-14 14:00:00,BTCG/USD,20279.12,20297.2,20170.4,20297.2,0.21468537,4357.511891964
1663160400000,2022-09-14 13:00:00,BTCG/USD,20276.61,20352.44,20276.61,20279.12,0.19722,3999.4480464
1663156800000,2022-09-14 12:00:00,BTCG/USD,20177.18,20326.94,20177.18,20276.61,0.30422282,6168.607474240201
1663153200000,2022-09-14 11:00:00,BTCG/USD,20342.6,20342.6,20177.18,20177.18,0.40464444,8164.5837018792
1663149600000,2022-09-14 10:00:00,BTCG/USD,20342.6,20342.6,20342.6,20342.6,0.0,0.0
1663146000000,2022-09-14 09:00:00,BTCG/USD,20385.22,20385.22,20342.6,20342.6,1.07818337,21933.053022562
1663142400000,2022-09-14 08:00:00,BTCG/USD,20205.48,20385.22,20205.48,20385.22,0.04023124,820.1226782728
1663138800000,2022-09-14 07:00:00,BTCG/USD,20307.44,20307.44,20205.48,20205.48,0.00444978,89.9099407944
1663135200000,2022-09-14 06:00:00,BTCG/USD,20328.44,20328.44,20307.44,20307.44,0.01206541,245.0175896504
1663131600000,2022-09-14 05:00:00,BTCG/USD,20328.44,20328.44,20328.44,20328.44,0.0,0.0
1663128000000,2022-09-14 04:00:00,BTCG/USD,20343.29,20352.67,20328.44,20328.44,0.09831051,1998.4993039044
1663124400000,2022-09-14 03:00:00,BTCG/USD,20389.4,20445.53,20343.29,20343.29,1.4979078,30472.372768662
1663120800000,2022-09-14 02:00:00,BTCG/USD,20278.55,20476.15,20278.55,20389.4,0.07610577,1551.7509868380002
1663117200000,2022-09-14 01:00:00,BTCG/USD,20181.18,20278.55,20181.18,20278.55,0.03698489,749.9999411095
1663113600000,2022-09-14 00:00:00,BTCG/USD,20176.28,20206.78,20176.28,20181.18,0.0488011,984.863783298
1663110000000,2022-09-13 23:00:00,BTCG/USD,20219.03,20219.03,20151.32,20176.28,0.08202645,1654.9886226059998
1663106400000,2022-09-13 22:00:00,BTCG/USD,20138.17,20219.03,20116.94,20219.03,0.39021512,7889.7712177336
1663102800000,2022-09-13 21:00:00,BTCG/USD,20305.67,20305.67,19936.79,20138.17,0.6295873,12678.736077240997
1663099200000,2022-09-13 20:00:00,BTCG/USD,20289.36,20359.38,20272.0,20305.67,0.49774451,10107.035764371698
1663095600000,2022-09-13 19:00:00,BTCG/USD,20339.01,20339.01,20071.15,20289.36,1.18500532,24042.999539395198
1663092000000,2022-09-13 18:00:00,BTCG/USD,20796.26,20796.26,20339.01,20339.01,1.1134101,22645.659158001
1663088400000,2022-09-13 17:00:00,BTCG/USD,20823.91,20823.91,20796.26,20796.26,0.12498,2599.1165748
1663084800000,2022-09-13 16:00:00,BTCG/USD,20868.3,20868.3,20741.73,20823.91,1.09067437,22712.1049201867
1663081200000,2022-09-13 15:00:00,BTCG/USD,21019.07,21019.07,20805.87,20868.3,0.57482031,11995.522675172999
1663077600000,2022-09-13 14:00:00,BTCG/USD,21341.59,21341.59,21019.07,21019.07,1.41489127,29739.6986465189
1663074000000,2022-09-13 13:00:00,BTCG/USD,21495.33,21495.33,21295.15,21341.59,2.15390158,45967.6844207122
1663070400000,2022-09-13 12:00:00,BTCG/USD,22615.81,22722.96,21495.33,21495.33,1.97511713,42455.794498002906
1663066800000,2022-09-13 11:00:00,BTCG/USD,22554.31,22672.5,22554.31,22615.81,0.43047672,9735.5797089432
1663063200000,2022-09-13 10:00:00,BTCG/USD,22394.85,22554.31,22394.85,22554.31,0.06511066,1468.5260099446
1663059600000,2022-09-13 09:00:00,BTCG/USD,22233.76,22410.6,22233.76,22394.85,0.49278656,11035.881093216
1663056000000,2022-09-13 08:00:00,BTCG/USD,22380.94,22380.94,22233.76,22233.76,0.14016245,3116.3382743119996
1663052400000,2022-09-13 07:00:00,BTCG/USD,22285.54,22380.94,22285.54,22380.94,0.51901122,11615.958974146799
1663048800000,2022-09-13 06:00:00,BTCG/USD,22389.57,22624.39,22285.54,22285.54,0.61660431,13741.360014677402
1663045200000,2022-09-13 05:00:00,BTCG/USD,22242.85,22389.57,22242.85,22389.57,0.00061485,13.7662271145
1663041600000,2022-09-13 04:00:00,BTCG/USD,22204.03,22242.85,22188.31,22242.85,0.40463969,9000.3399287165
1663038000000,2022-09-13 03:00:00,BTCG/USD,22155.96,22253.31,22155.96,22204.03,0.04729282,1050.0911940646
1663034400000,2022-09-13 02:00:00,BTCG/USD,22208.0,22208.0,22155.96,22155.96,0.98426,21807.225189599998
1663030800000,2022-09-13 01:00:00,BTCG/USD,22040.08,22208.0,22040.08,22208.0,1.836e-05,0.40773888
1663027200000,2022-09-13 00:00:00,BTCG/USD,22354.89,22354.89,22040.08,22040.08,0.00027621,6.0876904968000005
1663023600000,2022-09-12 23:00:00,BTCG/USD,22307.46,22354.89,22307.46,22354.89,0.03356,750.2301084
1663020000000,2022-09-12 22:00:00,BTCG/USD,22392.4,22392.4,22307.46,22307.46,0.0336704,751.1011011840001
1663016400000,2022-09-12 21:00:00,BTCG/USD,22447.91,22447.91,22146.47,22392.4,0.04531092,1014.620245008
1663012800000,2022-09-12 20:00:00,BTCG/USD,22420.4,22465.44,22394.16,22447.91,0.03525521,791.4057811111
1663009200000,2022-09-12 19:00:00,BTCG/USD,22408.94,22420.4,22408.94,22420.4,0.57755865,12949.09595646
1663005600000,2022-09-12 18:00:00,BTCG/USD,22235.78,22408.96,22235.78,22408.94,0.45098833,10106.170427670198
1663002000000,2022-09-12 17:00:00,BTCG/USD,22260.04,22315.32,22225.66,22235.78,0.20017909,4451.1382058402
1662998400000,2022-09-12 16:00:00,BTCG/USD,22092.03,22260.04,22040.08,22260.04,0.475512,10584.91614048
1662994800000,2022-09-12 15:00:00,BTCG/USD,22317.79,22317.79,22092.03,22092.03,0.31052808,6860.195659202399
1662991200000,2022-09-12 14:00:00,BTCG/USD,22332.59,22435.88,22317.79,22317.79,0.28772204,6421.3200670916
1662987600000,2022-09-12 13:00:00,BTCG/USD,22371.58,22371.58,22326.37,22332.59,0.18968247,4236.1008326973
1662984000000,2022-09-12 12:00:00,BTCG/USD,22322.24,22410.81,22228.35,22371.58,0.2559518,5726.046169844
1662980400000,2022-09-12 11:00:00,BTCG/USD,21996.52,22458.73,21996.52,22322.24,0.67210404,15002.867685849602
1662976800000,2022-09-12 10:00:00,BTCG/USD,22167.59,22167.59,21996.52,21996.52,0.130462,2869.70999224
1662973200000,2022-09-12 09:00:00,BTCG/USD,22250.73,22250.73,22167.59,22167.59,0.06312,1399.2182808
1662969600000,2022-09-12 08:00:00,BTCG/USD,22201.12,22250.73,22185.42,22250.73,0.2525,5618.309325
1662966000000,2022-09-12 07:00:00,BTCG/USD,21786.0,22219.0,21786.0,22201.12,0.97835457,21720.5672111184
1662962400000,2022-09-12 06:00:00,BTCG/USD,21688.51,21786.0,21688.51,21786.0,0.04011746,873.99898356
1662958800000,2022-09-12 05:00:00,BTCG/USD,21701.73,21723.19,21688.51,21688.51,0.15852516,3438.1745179115997
1662955200000,2022-09-12 04:00:00,BTCG/USD,21575.42,21713.54,21575.42,21701.73,0.21950383,4763.6128526259
1662951600000,2022-09-12 03:00:00,BTCG/USD,21724.7,21787.26,21575.42,21575.42,1.16334196,25099.591390623194
1662948000000,2022-09-12 02:00:00,BTCG/USD,22190.21,22190.21,21712.42,21724.7,0.73872576,16048.595518272
1662944400000,2022-09-12 01:00:00,BTCG/USD,21745.51,22333.0,21591.85,22190.21,2.2769211,50525.357362431
1662940800000,2022-09-12 00:00:00,BTCG/USD,21793.09,21793.09,21745.51,21745.51,0.00941941,204.82987434909998
1662937200000,2022-09-11 23:00:00,BTCG/USD,21629.5,21793.09,21629.5,21793.09,0.35087246,7646.5950993014
1662933600000,2022-09-11 22:00:00,BTCG/USD,21503.11,21629.5,21503.11,21629.5,0.00054935,11.882165825
1662930000000,2022-09-11 21:00:00,BTCG/USD,21576.25,21689.65,21490.04,21503.11,0.83304912,17913.1468627632
1662926400000,2022-09-11 20:00:00,BTCG/USD,21603.35,21642.96,21464.93,21576.25,0.41879653,9036.0586304125
1662922800000,2022-09-11 19:00:00,BTCG/USD,21645.71,21645.71,21594.45,21603.35,0.01209349,261.2598971915
1662919200000,2022-09-11 18:00:00,BTCG/USD,21772.82,21772.82,21635.69,21645.71,0.04578991,991.1551127861001
1662915600000,2022-09-11 17:00:00,BTCG/USD,21694.0,21772.82,21680.03,21772.82,0.00395577,86.1282681714
1662912000000,2022-09-11 16:00:00,BTCG/USD,21696.86,21725.1,21613.0,21694.0,0.2443569,5301.078588599999
1662908400000,2022-09-11 15:00:00,BTCG/USD,21494.54,21696.86,21494.54,21696.86,0.20398124,4425.7524069064
1662904800000,2022-09-11 14:00:00,BTCG/USD,21099.46,21507.3,21099.46,21494.54,0.00328852,70.6852246808
1662901200000,2022-09-11 13:00:00,BTCG/USD,20848.2,21099.46,20848.2,21099.46,0.00259439,54.740228029399994
1662897600000,2022-09-11 12:00:00,BTCG/USD,20924.3,21859.57,20848.2,20848.2,0.00581493,121.230823626
1662894000000,2022-09-11 11:00:00,BTCG/USD,21914.35,21914.35,20924.3,20924.3,0.01,209.243
1662890400000,2022-09-11 10:00:00,BTCG/USD,21624.24,21914.35,21624.24,21914.35,0.0066328,145.35350068
1662886800000,2022-09-11 09:00:00,BTCG/USD,21583.66,21624.24,21583.66,21624.24,0.00034,7.352241600000001
1662883200000,2022-09-11 08:00:00,BTCG/USD,21583.66,21583.66,21583.66,21583.66,0.0,0.0
1662879600000,2022-09-11 07:00:00,BTCG/USD,21389.75,21593.86,21389.75,21583.66,0.08140788,1757.0800032408001
1662876000000,2022-09-11 06:00:00,BTCG/USD,21622.14,21632.19,21389.75,21389.75,0.13106441,2803.4349637974997
1662872400000,2022-09-11 05:00:00,BTCG/USD,21606.2,21622.14,21606.2,21622.14,0.02305527,498.50427567779997
1662868800000,2022-09-11 04:00:00,BTCG/USD,21544.51,21606.2,21544.51,21606.2,0.00015187,3.281333594
1662865200000,2022-09-11 03:00:00,BTCG/USD,21622.98,21622.98,21544.51,21544.51,0.01637967,352.89196411169996
1662861600000,2022-09-11 02:00:00,BTCG/USD,21607.35,21622.98,21589.96,21622.98,0.00130718,28.2651269964
1662858000000,2022-09-11 01:00:00,BTCG/USD,21960.51,21960.51,21606.15,21607.35,0.03577747,773.0563164045
1662854400000,2022-09-11 00:00:00,BTCG/USD,21960.51,21960.51,21960.51,21960.51,0.00952452,209.16331670519997
1662850800000,2022-09-10 23:00:00,BTCG/USD,21777.85,21960.51,21218.15,21960.51,0.01916963,420.9748513113
1662847200000,2022-09-10 22:00:00,BTCG/USD,21624.0,21777.85,20299.33,21777.85,0.0435522,948.4732787699999
1662843600000,2022-09-10 21:00:00,BTCG/USD,21560.2,21624.0,21560.2,21624.0,0.01102458,238.39551792000003
1662840000000,2022-09-10 20:00:00,BTCG/USD,21577.37,21577.37,21560.2,21560.2,0.00046218,9.964693236
1662836400000,2022-09-10 19:00:00,BTCG/USD,21530.19,21577.37,21530.19,21577.37,0.02968972,640.6260736364
1662832800000,2022-09-10 18:00:00,BTCG/USD,21624.7,21624.7,21530.19,21530.19,0.23135256,4981.0645737864
1662829200000,2022-09-10 17:00:00,BTCG/USD,21624.7,21624.7,21624.7,21624.7,0.0,0.0
1662825600000,2022-09-10 16:00:00,BTCG/USD,20253.61,21624.7,20253.61,21624.7,0.00921183,199.20306020100003
1662822000000,2022-09-10 15:00:00,BTCG/USD,21624.7,21624.7,20253.61,20253.61,0.00417331,84.52459314910001
1662818400000,2022-09-10 14:00:00,BTCG/USD,21624.7,21624.7,21624.7,21624.7,0.00043865,9.485674655
1662814800000,2022-09-10 13:00:00,BTCG/USD,21723.41,21723.41,21250.0,21624.7,0.01085993,234.84272827100003
1662811200000,2022-09-10 12:00:00,BTCG/USD,21806.9,21806.9,21232.24,21723.41,5.54538694,120464.7141062654
1662807600000,2022-09-10 11:00:00,BTCG/USD,21400.47,21806.9,21400.47,21806.9,0.00011224,2.447606456
1662804000000,2022-09-10 10:00:00,BTCG/USD,21400.47,21400.47,21400.47,21400.47,0.0,0.0
1662800400000,2022-09-10 09:00:00,BTCG/USD,21400.47,21400.47,21400.47,21400.47,0.0,0.0
1662796800000,2022-09-10 08:00:00,BTCG/USD,21400.47,21400.47,21400.47,21400.47,0.0,0.0
1662793200000,2022-09-10 07:00:00,BTCG/USD,21520.34,21552.16,21400.47,21400.47,0.40836652,8739.2354602644
1662789600000,2022-09-10 06:00:00,BTCG/USD,21554.28,21554.28,21484.21,21520.34,0.34830873,7495.722294568201
1662786000000,2022-09-10 05:00:00,BTCG/USD,21421.11,21664.19,21421.11,21554.28,2.90792499,62678.2294534572
1662782400000,2022-09-10 04:00:00,BTCG/USD,21352.32,21421.11,21341.0,21421.11,0.16149,3459.2950539
1662778800000,2022-09-10 03:00:00,BTCG/USD,21303.58,21352.32,21288.96,21352.32,0.0464934,992.741954688
1662775200000,2022-09-10 02:00:00,BTCG/USD,21246.93,21303.58,21203.94,21303.58,0.04429707,943.6861745106
1662771600000,2022-09-10 01:00:00,BTCG/USD,21246.93,21246.93,21246.93,21246.93,0.0,0.0
1662768000000,2022-09-10 00:00:00,BTCG/USD,21358.83,21358.83,21225.0,21246.93,0.38661315,8214.3425351295
1662764400000,2022-09-09 23:00:00,BTCG/USD,21367.7,21577.81,21294.33,21358.83,0.45522551,9723.0842797533
1662760800000,2022-09-09 22:00:00,BTCG/USD,21201.65,21385.34,21201.65,21367.7,0.01261228,269.495415356
1662757200000,2022-09-09 21:00:00,BTCG/USD,21269.4,21638.04,20911.41,21201.65,0.02321617,492.22111068050003
1662753600000,2022-09-09 20:00:00,BTCG/USD,21246.79,21329.88,21246.03,21269.4,6.42119222,136574.905804068
1662750000000,2022-09-09 19:00:00,BTCG/USD,21181.94,21312.3,21181.94,21246.79,0.18328311,3894.1777487169
1662746400000,2022-09-09 18:00:00,BTCG/USD,21213.27,21229.26,20852.0,21181.94,0.77317212,16377.2854555128
1662742800000,2022-09-09 17:00:00,BTCG/USD,21260.0,21417.51,21208.11,21213.27,0.5897969,12511.520884862999
1662739200000,2022-09-09 16:00:00,BTCG/USD,21237.69,21260.0,21193.08,21260.0,0.25116411,5339.7489786
1662735600000,2022-09-09 15:00:00,BTCG/USD,21070.78,21295.39,21070.78,21237.69,0.34390417,7303.7301521673
1662732000000,2022-09-09 14:00:00,BTCG/USD,20947.59,21100.0,20947.59,21070.78,1.4590607,30743.547016345998
1662728400000,2022-09-09 13:00:00,BTCG/USD,21116.7,21116.7,20947.59,20947.59,0.40018908,8382.996770317199
1662724800000,2022-09-09 12:00:00,BTCG/USD,20924.98,21234.0,20924.98,21116.7,0.3683026,7777.33551342
1662721200000,2022-09-09 11:00:00,BTCG/USD,21069.74,21069.74,20924.98,20924.98,0.35598471,7448.9729370558
1662717600000,2022-09-09 10:00:00,BTCG/USD,20671.23,21111.0,20671.23,21069.74,0.96906798,20418.010380925203
1662714000000,2022-09-09 09:00:00,BTCG/USD,20912.14,20912.14,20671.23,20671.23,0.28969928,5988.4404477144
