https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XDC,Volume USDT
1661558400,2022-08-27 00:00:00,XDC/USDT,0.02799,0.02832,0.027,0.02729,40686222.83261274,1126277.498338384278
1661472000,2022-08-26 00:00:00,XDC/USDT,0.02999,0.03027,0.02784,0.02796,42578794.88033572,1235848.6447987148107
1661385600,2022-08-25 00:00:00,XDC/USDT,0.03133,0.03234,0.02984,0.02999,47996967.82188719,1489045.8612383010963
1661299200,2022-08-24 00:00:00,XDC/USDT,0.03348,0.03374,0.03019,0.03132,85471613.30576938,2672727.6261434677885
1661212800,2022-08-23 00:00:00,XDC/USDT,0.02996,0.03494,0.02812,0.03348,90969483.01701766,2766198.9224618642122
1661126400,2022-08-22 00:00:00,XDC/USDT,0.03115,0.032,0.0287,0.02999,50780932.4083417,1509831.0771684835592
1661040000,2022-08-21 00:00:00,XDC/USDT,0.03223,0.0323,0.03054,0.0311,39009446.88481169,1219976.7150270981768
1660953600,2022-08-20 00:00:00,XDC/USDT,0.03233,0.03443,0.03105,0.03224,40784814.77428772,1322852.0293322233639
1660867200,2022-08-19 00:00:00,XDC/USDT,0.03309,0.03382,0.03151,0.03232,41886708.73953585,1361468.1520770091319
1660780800,2022-08-18 00:00:00,XDC/USDT,0.03378,0.03392,0.03299,0.03307,28090938.05500214,939870.5907279103979
1660694400,2022-08-17 00:00:00,XDC/USDT,0.03433,0.03465,0.03376,0.03377,23201590.32366809,793982.6611092482868
1660608000,2022-08-16 00:00:00,XDC/USDT,0.03518,0.03521,0.03157,0.03438,21840200.95630472,753469.4166099480251
1660521600,2022-08-15 00:00:00,XDC/USDT,0.03603,0.03609,0.03515,0.03518,24407084.08654839,868944.6497680750523
1660435200,2022-08-14 00:00:00,XDC/USDT,0.03588,0.03635,0.03558,0.03603,11464951.38658422,411818.5193204218235
1660348800,2022-08-13 00:00:00,XDC/USDT,0.03613,0.03623,0.03577,0.03589,10873400.21045838,391723.9089589580474
1660262400,2022-08-12 00:00:00,XDC/USDT,0.03605,0.03672,0.03599,0.03608,12813206.70513338,463047.6489174451807
1660176000,2022-08-11 00:00:00,XDC/USDT,0.03381,0.03789,0.03378,0.03605,27522449.77570224,984049.1099978744602
1660089600,2022-08-10 00:00:00,XDC/USDT,0.03331,0.03384,0.03309,0.03376,16198865.64953113,542295.905472700424
1660003200,2022-08-09 00:00:00,XDC/USDT,0.03266,0.03362,0.03261,0.03324,26193973.23694065,871244.2961841092276
1659916800,2022-08-08 00:00:00,XDC/USDT,0.0318,0.03274,0.03073,0.0326,41911020.35169256,1339511.3408802107222
1659830400,2022-08-07 00:00:00,XDC/USDT,0.03059,0.03181,0.03018,0.03178,44961194.50340702,1399469.1604058012928
1659744000,2022-08-06 00:00:00,XDC/USDT,0.03007,0.0312,0.03006,0.0306,23460917.23879439,720944.4052060100605
1659657600,2022-08-05 00:00:00,XDC/USDT,0.02898,0.03031,0.02875,0.03001,23846108.02497892,707817.5215459521617
1659571200,2022-08-04 00:00:00,XDC/USDT,0.02915,0.03011,0.0283,0.02898,31319817.37992394,917174.7305503863011
1659484800,2022-08-03 00:00:00,XDC/USDT,0.02826,0.0303,0.02757,0.0291,50492717.00864542,1470631.6378504135026
1659398400,2022-08-02 00:00:00,XDC/USDT,0.02966,0.03051,0.02757,0.02823,39532491.66058117,1133772.9606265428114
1659312000,2022-08-01 00:00:00,XDC/USDT,0.02972,0.02976,0.0286,0.02974,23425620.71961675,685273.8564149608349
1659225600,2022-07-31 00:00:00,XDC/USDT,0.02949,0.03032,0.02888,0.02967,27656345.90936692,819066.2998932278319
1659139200,2022-07-30 00:00:00,XDC/USDT,0.02901,0.03024,0.028,0.02948,22878360.9312229,671665.4785204165182
1659052800,2022-07-29 00:00:00,XDC/USDT,0.0293,0.02984,0.02815,0.02895,23048618.74560229,667686.2099400167616
1658966400,2022-07-28 00:00:00,XDC/USDT,0.02926,0.0298,0.02811,0.0293,28327309.00316972,822968.1449118702248
1658880000,2022-07-27 00:00:00,XDC/USDT,0.02751,0.02941,0.02656,0.02926,20711854.13355284,570462.1863343673864
1658793600,2022-07-26 00:00:00,XDC/USDT,0.02792,0.02805,0.0262,0.02748,14776786.00350397,400578.7073677726726
1658707200,2022-07-25 00:00:00,XDC/USDT,0.02951,0.02965,0.02776,0.02791,19373041.60375829,556191.3494311322825
1658620800,2022-07-24 00:00:00,XDC/USDT,0.02888,0.02978,0.02853,0.02952,12979676.44117539,379040.9903051688135
1658534400,2022-07-23 00:00:00,XDC/USDT,0.02877,0.02914,0.0285,0.02889,9674100.84531685,279084.3139338669514
1658448000,2022-07-22 00:00:00,XDC/USDT,0.03003,0.03012,0.02852,0.02875,15798105.43405447,466308.7268699889934
1658361600,2022-07-21 00:00:00,XDC/USDT,0.03108,0.03113,0.02931,0.03002,19142184.95961607,575593.9290380872404
1658275200,2022-07-20 00:00:00,XDC/USDT,0.03075,0.0312,0.02934,0.03106,20938930.59198017,636194.8360072649831
1658188800,2022-07-19 00:00:00,XDC/USDT,0.02979,0.03091,0.02876,0.03075,25026842.13020238,743459.9439368852729
1658102400,2022-07-18 00:00:00,XDC/USDT,0.02864,0.03016,0.02864,0.02978,18278998.25514565,540606.8596359730001
1658016000,2022-07-17 00:00:00,XDC/USDT,0.0277,0.02886,0.0275,0.02861,10544495.06730882,298821.7692421369763
1657929600,2022-07-16 00:00:00,XDC/USDT,0.02719,0.02787,0.02682,0.0277,11208846.53877496,306500.9424022598492
1657843200,2022-07-15 00:00:00,XDC/USDT,0.02724,0.02757,0.02692,0.02719,14038610.01639938,381907.5952539625681
1657756800,2022-07-14 00:00:00,XDC/USDT,0.02736,0.02752,0.02656,0.02724,15694248.81603933,423426.9723522072305
1657670400,2022-07-13 00:00:00,XDC/USDT,0.02597,0.02762,0.02514,0.02734,29089741.84040275,758998.3816472282763
1657584000,2022-07-12 00:00:00,XDC/USDT,0.02619,0.0267,0.02595,0.02595,12322051.96160439,324846.7234461532904
1657497600,2022-07-11 00:00:00,XDC/USDT,0.02671,0.02677,0.026,0.02622,13462290.32954163,354649.4355188551078
1657411200,2022-07-10 00:00:00,XDC/USDT,0.02775,0.02814,0.0262,0.02673,17350241.3050963,473182.7234009697929
1657324800,2022-07-09 00:00:00,XDC/USDT,0.02659,0.0278,0.02656,0.02775,14872386.70689533,405555.3317973859833
1657238400,2022-07-08 00:00:00,XDC/USDT,0.02591,0.02688,0.02583,0.0266,17122206.84138005,449240.8301236477681
1657152000,2022-07-07 00:00:00,XDC/USDT,0.02558,0.02595,0.02403,0.02595,20534141.55014108,519905.2574740680605
1657065600,2022-07-06 00:00:00,XDC/USDT,0.02502,0.02561,0.02483,0.02561,13351330.97269891,335877.7856190154562
1656979200,2022-07-05 00:00:00,XDC/USDT,0.02589,0.02605,0.02438,0.02504,18624400.5203108,469410.1489136940655
1656892800,2022-07-04 00:00:00,XDC/USDT,0.02493,0.02604,0.02479,0.02588,20158060.42761245,515638.2344084388205
1656806400,2022-07-03 00:00:00,XDC/USDT,0.02408,0.025,0.02407,0.02493,15340360.13505149,376131.8107418174789
1656720000,2022-07-02 00:00:00,XDC/USDT,0.02395,0.02431,0.02386,0.02412,14822695.00745337,356518.7986354045723
1656633600,2022-07-01 00:00:00,XDC/USDT,0.02381,0.0245,0.02328,0.02394,37239729.38575255,887286.247327259615
1656547200,2022-06-30 00:00:00,XDC/USDT,0.02437,0.0244,0.02221,0.02381,50196999.84527463,1168438.2935552336644
1656460800,2022-06-29 00:00:00,XDC/USDT,0.02529,0.02531,0.0243,0.02437,40650360.03732545,1007900.7492593008898
1656374400,2022-06-28 00:00:00,XDC/USDT,0.02595,0.02697,0.02442,0.02527,61950383.34800741,1592659.7619905594491
1656288000,2022-06-27 00:00:00,XDC/USDT,0.02894,0.02916,0.02555,0.02599,63205179.7641006,1708015.155531536764
1656201600,2022-06-26 00:00:00,XDC/USDT,0.02902,0.02948,0.0286,0.02896,24489904.7375364,711437.8444872725722
1656115200,2022-06-25 00:00:00,XDC/USDT,0.02932,0.02943,0.02877,0.02897,19179058.7366135,558212.3232190794165
1656028800,2022-06-24 00:00:00,XDC/USDT,0.02943,0.03052,0.02918,0.02929,34268264.14109766,1023732.3658023498187
1655942400,2022-06-23 00:00:00,XDC/USDT,0.02975,0.0304,0.02851,0.02944,37288931.03411196,1092925.3967927605466
1655856000,2022-06-22 00:00:00,XDC/USDT,0.03062,0.03119,0.0289,0.02972,77858622.15069708,2317960.0315323236441
1655769600,2022-06-21 00:00:00,XDC/USDT,0.03099,0.03229,0.0299,0.03061,70029132.57843606,2171268.0504186486394
1655683200,2022-06-20 00:00:00,XDC/USDT,0.0309,0.03235,0.02978,0.031,42020992.23134477,1318975.6880711667512
1655596800,2022-06-19 00:00:00,XDC/USDT,0.02963,0.03215,0.02922,0.03087,25553202.47758605,779827.8809834824243
1655510400,2022-06-18 00:00:00,XDC/USDT,0.03005,0.03078,0.02795,0.0296,53447042.31529592,1559962.1816205276864
1655424000,2022-06-17 00:00:00,XDC/USDT,0.02785,0.03026,0.02782,0.03004,26926088.75895293,782644.6392929008986
1655337600,2022-06-16 00:00:00,XDC/USDT,0.0303,0.03114,0.02732,0.02785,35874939.22653597,1031193.6577545464611
1655251200,2022-06-15 00:00:00,XDC/USDT,0.02985,0.03089,0.02655,0.03029,75259317.57623204,2161126.9230132995187
1655164800,2022-06-14 00:00:00,XDC/USDT,0.03002,0.03138,0.02871,0.02987,44505343.6685958,1324927.7303168822014
1655078400,2022-06-13 00:00:00,XDC/USDT,0.03355,0.03367,0.02905,0.03001,61299999.81869571,1900323.1369750429986
1654992000,2022-06-12 00:00:00,XDC/USDT,0.03467,0.03476,0.03249,0.03352,20848884.66268183,697170.3565295124323
1654905600,2022-06-11 00:00:00,XDC/USDT,0.03635,0.0381,0.03349,0.03468,62939387.73750751,2233692.6328513577719
1654819200,2022-06-10 00:00:00,XDC/USDT,0.0373,0.03734,0.03524,0.03633,24670474.12314758,894130.3899891177397
1654732800,2022-06-09 00:00:00,XDC/USDT,0.03747,0.03769,0.0365,0.03733,14108715.50863825,523041.191168560964
1654646400,2022-06-08 00:00:00,XDC/USDT,0.03793,0.03808,0.0365,0.03745,15297151.56608613,570435.4530450392362
1654560000,2022-06-07 00:00:00,XDC/USDT,0.03832,0.03849,0.03646,0.03792,21367792.43768908,799793.2933488598571
1654473600,2022-06-06 00:00:00,XDC/USDT,0.03777,0.03924,0.03773,0.03833,14879169.72616709,572700.2255172278147
1654387200,2022-06-05 00:00:00,XDC/USDT,0.03826,0.03876,0.03734,0.03778,8615202.72289169,328663.6644027665635
1654300800,2022-06-04 00:00:00,XDC/USDT,0.03734,0.0413,0.03716,0.03823,16856041.66130072,654664.3832856930814
1654214400,2022-06-03 00:00:00,XDC/USDT,0.03835,0.03854,0.03715,0.03731,22385157.6843806,846373.7083346143578
1654128000,2022-06-02 00:00:00,XDC/USDT,0.03862,0.03884,0.03802,0.03829,15255252.17495567,585406.3136630134447
1654041600,2022-06-01 00:00:00,XDC/USDT,0.04078,0.04096,0.03858,0.03859,24031769.26077584,957535.5340811137609
1653955200,2022-05-31 00:00:00,XDC/USDT,0.04138,0.04477,0.04067,0.04082,31980066.69380567,1348579.7166951663075
1653868800,2022-05-30 00:00:00,XDC/USDT,0.04215,0.04614,0.03947,0.04137,50472601.02106236,2138621.6348205061565
1653782400,2022-05-29 00:00:00,XDC/USDT,0.0399,0.04232,0.0379,0.04214,22607300.29161843,913974.6113847177197
1653696000,2022-05-28 00:00:00,XDC/USDT,0.03751,0.04016,0.03575,0.03996,21792180.59120102,814135.6878575834062
1653609600,2022-05-27 00:00:00,XDC/USDT,0.03917,0.0396,0.03723,0.0375,45348374.42235164,1745275.7905601630991
1653523200,2022-05-26 00:00:00,XDC/USDT,0.0404,0.04074,0.03786,0.03916,66623385.13949749,2627685.1206264082087
1653436800,2022-05-25 00:00:00,XDC/USDT,0.04147,0.04213,0.03984,0.04039,64712848.95370803,2636139.7254068831467
1653350400,2022-05-24 00:00:00,XDC/USDT,0.04201,0.04299,0.03864,0.04142,45040044.32022719,1859828.5063417390007
1653264000,2022-05-23 00:00:00,XDC/USDT,0.04291,0.04357,0.0398,0.042,69276208.58151987,2901258.2953321645553
1653177600,2022-05-22 00:00:00,XDC/USDT,0.04295,0.04452,0.04153,0.04291,55926680.35463224,2403344.03459528739
1653091200,2022-05-21 00:00:00,XDC/USDT,0.04307,0.04486,0.04175,0.04293,58756760.64813334,2542206.7768000562915
1653004800,2022-05-20 00:00:00,XDC/USDT,0.04517,0.0466,0.0415,0.04307,56729198.29672218,2504011.676735016582
1652918400,2022-05-19 00:00:00,XDC/USDT,0.04297,0.049,0.0415,0.04518,53523455.39804278,2380883.7804820010249
1652832000,2022-05-18 00:00:00,XDC/USDT,0.04563,0.04571,0.0393,0.04296,44428335.55500548,1959099.6965180341383
1652745600,2022-05-17 00:00:00,XDC/USDT,0.04643,0.04779,0.04503,0.04563,40257533.58185392,1851338.4032876855557
1652659200,2022-05-16 00:00:00,XDC/USDT,0.04713,0.04826,0.0449,0.04644,46984658.24389789,2175519.9395056270572
1652572800,2022-05-15 00:00:00,XDC/USDT,0.04515,0.052,0.04411,0.04713,60191539.26337714,2839228.3466841441991
1652486400,2022-05-14 00:00:00,XDC/USDT,0.04581,0.04703,0.04099,0.04514,47173877.17772513,2109915.991125051304
1652400000,2022-05-13 00:00:00,XDC/USDT,0.04209,0.0486,0.04045,0.04581,75370617.25098856,3379665.8219383716112
1652313600,2022-05-12 00:00:00,XDC/USDT,0.0456,0.047,0.032,0.042,107351984.51399014,4408858.0679154136037
1652227200,2022-05-11 00:00:00,XDC/USDT,0.05822,0.05884,0.0415,0.04558,110337542.16090984,5747479.4056706678472
1652140800,2022-05-10 00:00:00,XDC/USDT,0.05812,0.05938,0.05763,0.0582,45601855.15822406,2665598.8929102448562
1652054400,2022-05-09 00:00:00,XDC/USDT,0.06363,0.06396,0.05812,0.05813,62373690.07882035,3800407.0678951421655
1651968000,2022-05-08 00:00:00,XDC/USDT,0.06246,0.06375,0.06109,0.06363,36369837.68284009,2266223.9433423591375
1651881600,2022-05-07 00:00:00,XDC/USDT,0.06201,0.0635,0.06193,0.06246,33853539.47655458,2125248.0541470479249
1651795200,2022-05-06 00:00:00,XDC/USDT,0.06299,0.06307,0.06046,0.06199,44114539.09885442,2718211.5235441401143
1651708800,2022-05-05 00:00:00,XDC/USDT,0.06566,0.06588,0.06153,0.06305,45826520.29980634,2938364.9358435974393
1651622400,2022-05-04 00:00:00,XDC/USDT,0.06399,0.0659,0.06399,0.06565,40432435.50402253,2631717.4598933702788
1651536000,2022-05-03 00:00:00,XDC/USDT,0.06192,0.06403,0.06183,0.06398,30676772.94210222,1916936.830745619901
1651449600,2022-05-02 00:00:00,XDC/USDT,0.06157,0.06257,0.06108,0.06191,36493147.7880325,2249478.9452958859211
1651363200,2022-05-01 00:00:00,XDC/USDT,0.06191,0.062,0.06009,0.06159,42432096.84473571,2584919.3654088943594
1651276800,2022-04-30 00:00:00,XDC/USDT,0.06448,0.069,0.06178,0.06187,86565354.58954456,5689685.2785788164156
1651190400,2022-04-29 00:00:00,XDC/USDT,0.05673,0.06457,0.05642,0.06445,93493092.52093184,5691597.0238562754505
1651104000,2022-04-28 00:00:00,XDC/USDT,0.0537,0.05695,0.0535,0.05673,29345642.71450079,1606584.3502280807403
1651017600,2022-04-27 00:00:00,XDC/USDT,0.05434,0.0545,0.05265,0.0537,38284214.86922618,2043583.5712111565185
1650931200,2022-04-26 00:00:00,XDC/USDT,0.05503,0.05568,0.05338,0.05439,36877890.01592601,2016267.6332939603547
1650844800,2022-04-25 00:00:00,XDC/USDT,0.05754,0.05759,0.0539,0.05502,36749507.14044697,2036899.9390551462447
1650758400,2022-04-24 00:00:00,XDC/USDT,0.05631,0.05823,0.0563,0.05755,28433884.95727641,1639572.2608871180725
1650672000,2022-04-23 00:00:00,XDC/USDT,0.0544,0.05678,0.05439,0.05631,21359073.43581999,1189836.7959711881985
1650585600,2022-04-22 00:00:00,XDC/USDT,0.05708,0.05772,0.05378,0.0544,31663287.52621816,1775981.1171871057007
1650499200,2022-04-21 00:00:00,XDC/USDT,0.056,0.06057,0.05589,0.05707,37943664.729993,2224837.0921038226742
1650412800,2022-04-20 00:00:00,XDC/USDT,0.05495,0.05599,0.05473,0.05596,22335611.35186165,1233996.6947551397218
1650326400,2022-04-19 00:00:00,XDC/USDT,0.05402,0.05503,0.05402,0.05496,22156962.03966817,1204519.5387224923679
1650240000,2022-04-18 00:00:00,XDC/USDT,0.0553,0.0553,0.05321,0.05403,32083436.65140665,1731482.3560085682825
1650153600,2022-04-17 00:00:00,XDC/USDT,0.05461,0.05603,0.0545,0.05529,15420936.77022063,855173.3331758628934
1650067200,2022-04-16 00:00:00,XDC/USDT,0.05447,0.05487,0.05429,0.0546,6394719.11985699,348616.527650550495
1649980800,2022-04-15 00:00:00,XDC/USDT,0.05394,0.05458,0.05323,0.05441,8282780.07063554,445092.5006600115376
1649894400,2022-04-14 00:00:00,XDC/USDT,0.05484,0.05542,0.05348,0.05388,9370165.27030835,511030.0619504314278
1649808000,2022-04-13 00:00:00,XDC/USDT,0.05442,0.05486,0.05407,0.05483,8042384.65852332,438413.9943233295593
1649721600,2022-04-12 00:00:00,XDC/USDT,0.05457,0.05535,0.054,0.05439,21598440.09661959,1180394.156187047033
1649635200,2022-04-11 00:00:00,XDC/USDT,0.05737,0.05752,0.05446,0.05457,24395951.07956985,1367694.1307271362879
1649548800,2022-04-10 00:00:00,XDC/USDT,0.05628,0.05763,0.05611,0.05735,12067454.08008177,686630.5891199312148
1649462400,2022-04-09 00:00:00,XDC/USDT,0.0548,0.05625,0.05478,0.05625,11270969.79796374,626931.9106636477398
1649376000,2022-04-08 00:00:00,XDC/USDT,0.05536,0.05609,0.0548,0.05484,14208137.81000927,788156.5236321341367
1649289600,2022-04-07 00:00:00,XDC/USDT,0.05529,0.05622,0.05529,0.05538,13857890.65168556,772771.0629624992081
1649203200,2022-04-06 00:00:00,XDC/USDT,0.05868,0.05868,0.05307,0.05532,30209597.29063799,1715343.8006940908955
1649116800,2022-04-05 00:00:00,XDC/USDT,0.05974,0.05976,0.05865,0.05868,9842079.63326276,583598.0564563176047
1649030400,2022-04-04 00:00:00,XDC/USDT,0.06034,0.06043,0.05946,0.05974,10904354.58152884,653250.1409243703375
1648944000,2022-04-03 00:00:00,XDC/USDT,0.05888,0.06039,0.0587,0.06035,15218673.51720656,908290.2693769801236
1648857600,2022-04-02 00:00:00,XDC/USDT,0.05746,0.05915,0.0572,0.0589,17724276.14104567,1034377.5303506068802
1648771200,2022-04-01 00:00:00,XDC/USDT,0.05719,0.05771,0.0565,0.05747,20273430.42737394,1155306.6127200289575
1648684800,2022-03-31 00:00:00,XDC/USDT,0.05848,0.05889,0.05702,0.05719,18417292.85931591,1065962.3780737288378
1648598400,2022-03-30 00:00:00,XDC/USDT,0.05984,0.05984,0.05839,0.05848,16666241.90521276,982604.5867497348639
1648512000,2022-03-29 00:00:00,XDC/USDT,0.0612,0.0613,0.05978,0.05981,17111973.71475263,1035767.0011165876314
1648425600,2022-03-28 00:00:00,XDC/USDT,0.06135,0.06245,0.06116,0.06124,24414058.96679721,1504064.9855984983233
1648339200,2022-03-27 00:00:00,XDC/USDT,0.05972,0.06189,0.05961,0.06128,19211356.74625372,1169701.6401537485498
1648252800,2022-03-26 00:00:00,XDC/USDT,0.05765,0.0597,0.05742,0.0597,19388672.73267324,1135636.5956082058252
1648166400,2022-03-25 00:00:00,XDC/USDT,0.05657,0.05966,0.05632,0.0577,25070503.14217038,1439555.5971645560167
1648080000,2022-03-24 00:00:00,XDC/USDT,0.05405,0.05701,0.05392,0.05653,29251549.62754304,1616509.5840838546539
1647993600,2022-03-23 00:00:00,XDC/USDT,0.0529,0.05405,0.05285,0.05405,23891829.17643074,1276768.5911518113971
1647907200,2022-03-22 00:00:00,XDC/USDT,0.05195,0.05302,0.05185,0.0529,26687303.38624591,1402873.4848975043492
1647820800,2022-03-21 00:00:00,XDC/USDT,0.05174,0.05206,0.05091,0.05193,26664363.91759077,1373299.6101733505539
1647734400,2022-03-20 00:00:00,XDC/USDT,0.05318,0.05333,0.0515,0.05173,18295698.92991472,958009.6578443322723
1647648000,2022-03-19 00:00:00,XDC/USDT,0.0538,0.05425,0.05287,0.05306,24212860.48159349,1300688.0758113445531
1647561600,2022-03-18 00:00:00,XDC/USDT,0.05315,0.05391,0.05278,0.05379,19674577.19335265,1050014.6932371075107
1647475200,2022-03-17 00:00:00,XDC/USDT,0.05206,0.055,0.05123,0.05315,36417935.56821513,1907329.1511420529621
1647388800,2022-03-16 00:00:00,XDC/USDT,0.05202,0.05261,0.04989,0.05201,37715842.30667847,1949064.1137172882532
1647302400,2022-03-15 00:00:00,XDC/USDT,0.05162,0.05232,0.05132,0.05201,29740662.17998332,1540229.9706777440313
1647216000,2022-03-14 00:00:00,XDC/USDT,0.05207,0.05332,0.05117,0.05154,35340878.86840255,1854186.1049469368337
1647129600,2022-03-13 00:00:00,XDC/USDT,0.0512,0.05245,0.0509,0.05207,29415988.30768458,1528820.9256984621426
1647043200,2022-03-12 00:00:00,XDC/USDT,0.05147,0.0522,0.05086,0.05125,24384351.4503114,1255031.1789647386477
1646956800,2022-03-11 00:00:00,XDC/USDT,0.0534,0.0534,0.05125,0.05149,37064378.64707404,1931745.8254329876029
1646870400,2022-03-10 00:00:00,XDC/USDT,0.0552,0.05596,0.05207,0.0534,44551820.58786812,2392936.2455047232897
1646784000,2022-03-09 00:00:00,XDC/USDT,0.04779,0.05564,0.0477,0.0552,63044335.56988169,3318973.9633184350327
1646697600,2022-03-08 00:00:00,XDC/USDT,0.04627,0.0484,0.04618,0.0477,39400110.65562456,1858454.5408770709492
1646611200,2022-03-07 00:00:00,XDC/USDT,0.0486,0.0486,0.0461,0.04627,34946398.50696888,1653901.3657547420629
1646524800,2022-03-06 00:00:00,XDC/USDT,0.05038,0.0504,0.0483,0.04859,30965472.66558662,1533434.5403547885234
1646438400,2022-03-05 00:00:00,XDC/USDT,0.0498,0.0507,0.0491,0.0503,29166252.97766471,1456307.0430729219497
1646352000,2022-03-04 00:00:00,XDC/USDT,0.0504,0.0511,0.0494,0.0498,27979311.68388155,1406155.9828225191661
1646265600,2022-03-03 00:00:00,XDC/USDT,0.0516,0.0529,0.0497,0.0504,36216154.45357087,1865633.775886578
1646179200,2022-03-02 00:00:00,XDC/USDT,0.0529,0.0536,0.0513,0.0515,28609984.45244226,1492807.174493820803
1646092800,2022-03-01 00:00:00,XDC/USDT,0.0549,0.055,0.0528,0.0529,40845170.41508618,2205816.936563469919
1646006400,2022-02-28 00:00:00,XDC/USDT,0.0525,0.0553,0.0512,0.0548,44329397.91425073,2346065.308888613237
1645920000,2022-02-27 00:00:00,XDC/USDT,0.0533,0.054,0.0518,0.0524,28355745.93600882,1505116.647273422909
1645833600,2022-02-26 00:00:00,XDC/USDT,0.0518,0.0533,0.0517,0.0532,26953128.45045693,1419298.717909914057
1645747200,2022-02-25 00:00:00,XDC/USDT,0.0483,0.0528,0.0481,0.0518,31962239.76540439,1616146.662285777029
1645660800,2022-02-24 00:00:00,XDC/USDT,0.0514,0.0515,0.0424,0.0482,86814210.17864487,4100856.187979932846
1645574400,2022-02-23 00:00:00,XDC/USDT,0.0538,0.0553,0.0513,0.0514,51881469.1894979,2793758.259241157625
1645488000,2022-02-22 00:00:00,XDC/USDT,0.0527,0.0539,0.0501,0.0538,40241516.85774174,2107421.546301712827
1645401600,2022-02-21 00:00:00,XDC/USDT,0.0549,0.0558,0.0525,0.0527,31932071.03641673,1751617.139173775915
1645315200,2022-02-20 00:00:00,XDC/USDT,0.057,0.057,0.0541,0.0548,25566273.2012275,1417179.248620265529
1645228800,2022-02-19 00:00:00,XDC/USDT,0.0546,0.0578,0.054,0.057,35133298.72757317,1952977.216037465429
1645142400,2022-02-18 00:00:00,XDC/USDT,0.0553,0.0565,0.054,0.0546,25747940.71680492,1415745.897325147781
1645056000,2022-02-17 00:00:00,XDC/USDT,0.0588,0.059,0.0551,0.0553,29945348.73410586,1706696.595284261192
1644969600,2022-02-16 00:00:00,XDC/USDT,0.0592,0.0603,0.0574,0.0588,29618464.06196628,1734344.744049016693
1644883200,2022-02-15 00:00:00,XDC/USDT,0.0568,0.0592,0.0565,0.0592,33038347.06206352,1916588.237492287353
1644796800,2022-02-14 00:00:00,XDC/USDT,0.0578,0.0585,0.0557,0.0567,25023338.45698242,1420626.528813590397
1644710400,2022-02-13 00:00:00,XDC/USDT,0.0593,0.0598,0.0572,0.0579,16840308.54545082,990906.741365652855
1644624000,2022-02-12 00:00:00,XDC/USDT,0.0593,0.0604,0.0583,0.0593,16089625.77554285,954343.01888268291
1644537600,2022-02-11 00:00:00,XDC/USDT,0.0631,0.0635,0.0592,0.0592,21104517.43000317,1306853.710384559631
