https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE3L,Volume USDT
1649721600,2022-04-12 00:00:00,AAVE3L/USDT,0.074523,0.093059,0.072201,0.082329,6702579.05639526,564967.47134504521006
1649635200,2022-04-11 00:00:00,AAVE3L/USDT,0.107758,0.111002,0.070001,0.072944,6055906.7173152,522871.71700774633533
1649548800,2022-04-10 00:00:00,AAVE3L/USDT,0.124694,0.133218,0.105773,0.107759,3289437.72890683,394204.87499279765972
1649462400,2022-04-09 00:00:00,AAVE3L/USDT,0.123151,0.127806,0.109,0.123713,3239943.07365436,383497.06649191313403
1649376000,2022-04-08 00:00:00,AAVE3L/USDT,0.170346,0.170981,0.117201,0.121732,5045452.81298278,736930.0923779897408
1649289600,2022-04-07 00:00:00,AAVE3L/USDT,0.147618,0.1832,0.145,0.1716,5237632.83766867,880178.04134300685089
1649203200,2022-04-06 00:00:00,AAVE3L/USDT,0.243,0.243723,0.145122,0.147785,5512961.43554695,1033431.95995306324876
1649116800,2022-04-05 00:00:00,AAVE3L/USDT,0.307436,0.309792,0.241011,0.2437,2361637.96324184,650349.93265803249436
1649030400,2022-04-04 00:00:00,AAVE3L/USDT,0.329576,0.329576,0.258578,0.30758,2480005.71957954,742890.78128997835125
1648944000,2022-04-03 00:00:00,AAVE3L/USDT,0.310357,0.369999,0.285589,0.330569,2504639.71242389,829003.80329608833182
1648857600,2022-04-02 00:00:00,AAVE3L/USDT,0.336533,0.389999,0.299478,0.309736,3233539.74301733,1084359.36809106299785
1648771200,2022-04-01 00:00:00,AAVE3L/USDT,0.222232,0.392314,0.219943,0.3375,5542621.90729882,1719829.1387593625955
1648684800,2022-03-31 00:00:00,AAVE3L/USDT,0.287164,0.30949,0.211603,0.221934,3262109.96700058,854235.9927895216377
1648598400,2022-03-30 00:00:00,AAVE3L/USDT,0.285623,0.359236,0.242089,0.286976,4594427.47380531,1380872.05395661263954
1648512000,2022-03-29 00:00:00,AAVE3L/USDT,0.137155,0.2873,0.136687,0.285896,5577577.5048847,1227775.4130790132154
1648425600,2022-03-28 00:00:00,AAVE3L/USDT,0.141402,0.166045,0.134412,0.137356,2680174.01127978,401753.40946722845799
1648339200,2022-03-27 00:00:00,AAVE3L/USDT,0.127944,0.1423,0.118809,0.1421,2295816.42065503,298368.42851382117795
1648252800,2022-03-26 00:00:00,AAVE3L/USDT,0.127027,0.1367,0.123206,0.128097,1783113.52970134,230892.81898869000698
1648166400,2022-03-25 00:00:00,AAVE3L/USDT,0.140774,0.157518,0.121345,0.126355,3174639.04693701,443475.9874277839877
1648080000,2022-03-24 00:00:00,AAVE3L/USDT,0.114877,0.150084,0.10913,0.140848,3675496.98501427,479668.87164593567634
1647993600,2022-03-23 00:00:00,AAVE3L/USDT,0.108486,0.117076,0.10096,0.115,2816958.59331192,305960.3634993614745
1647907200,2022-03-22 00:00:00,AAVE3L/USDT,0.110539,0.127983,0.106566,0.10793,2398835.39352694,278650.93032320779641
1647820800,2022-03-21 00:00:00,AAVE3L/USDT,0.10842,0.129993,0.096688,0.110727,3427947.93541833,388252.59185561453869
1647734400,2022-03-20 00:00:00,AAVE3L/USDT,0.118324,0.1234,0.095041,0.108311,3242475.97282955,356153.65905537440656
1647648000,2022-03-19 00:00:00,AAVE3L/USDT,0.124741,0.138703,0.113708,0.118225,2688849.94289073,340680.40270541460835
1647561600,2022-03-18 00:00:00,AAVE3L/USDT,0.116627,0.137254,0.098168,0.124599,5428513.51571296,629836.41625962794506
1647475200,2022-03-17 00:00:00,AAVE3L/USDT,0.089989,0.1187,0.0803,0.11578,4347845.27276551,417694.53717165890182
1647388800,2022-03-16 00:00:00,AAVE3L/USDT,0.060503,0.08999,0.058965,0.089201,5303123.82752487,388892.54632387910211
1647302400,2022-03-15 00:00:00,AAVE3L/USDT,0.05553,0.062,0.049504,0.0602,2328579.27467954,129203.70560869616176
1647216000,2022-03-14 00:00:00,AAVE3L/USDT,0.051832,0.059,0.049056,0.055945,2353027.23042479,127055.3576133218991
1647129600,2022-03-13 00:00:00,AAVE3L/USDT,0.0585,0.059807,0.050915,0.052173,2509750.79681706,140373.77573850768962
1647043200,2022-03-12 00:00:00,AAVE3L/USDT,0.053568,0.060568,0.053351,0.058549,3278782.82308032,190028.23461939173925
1646956800,2022-03-11 00:00:00,AAVE3L/USDT,0.057049,0.060037,0.051,0.0536,9580568.19529955,526921.97850436150473
1646870400,2022-03-10 00:00:00,AAVE3L/USDT,0.070985,0.0727,0.0535,0.0572,8856470.41104304,526692.78644237807067
1646784000,2022-03-09 00:00:00,AAVE3L/USDT,0.0622,0.077055,0.0618,0.071429,5369877.34287081,381706.56948922882052
1646697600,2022-03-08 00:00:00,AAVE3L/USDT,0.055087,0.067647,0.054053,0.0622,8900445.58234506,549011.39773802339536
1646611200,2022-03-07 00:00:00,AAVE3L/USDT,0.055488,0.066358,0.050601,0.055467,8699066.94360273,497168.11876242869761
1646524800,2022-03-06 00:00:00,AAVE3L/USDT,0.0687,0.070759,0.055488,0.056854,4458381.65203694,277217.02393724428001
1646438400,2022-03-05 00:00:00,AAVE3L/USDT,0.0678,0.071661,0.0648,0.069,5088548.5115359,348077.48880388146759
1646352000,2022-03-04 00:00:00,AAVE3L/USDT,0.07879,0.082531,0.064128,0.0681,6450805.23712792,476348.82368425911966
1646265600,2022-03-03 00:00:00,AAVE3L/USDT,0.0952,0.0959,0.072488,0.079183,5068396.11079521,412778.14038283739186
1646179200,2022-03-02 00:00:00,AAVE3L/USDT,0.1085,0.113932,0.092,0.0955,4587432.55441471,467807.55807066922479
1646092800,2022-03-01 00:00:00,AAVE3L/USDT,0.1132,0.1259,0.1,0.1082,7213508.31896197,796092.406020713262
1646006400,2022-02-28 00:00:00,AAVE3L/USDT,0.085,0.1149,0.0788,0.1136,7806034.61886781,741625.121456807437
1645920000,2022-02-27 00:00:00,AAVE3L/USDT,0.0952,0.1118,0.0816,0.0853,6796526.80124815,648771.398288258298
1645833600,2022-02-26 00:00:00,AAVE3L/USDT,0.1031,0.1143,0.0922,0.0955,5045864.53020468,513997.268783015554
1645747200,2022-02-25 00:00:00,AAVE3L/USDT,0.0776,0.1115,0.0715,0.1024,7834818.60057135,727718.559329206484
1645660800,2022-02-24 00:00:00,AAVE3L/USDT,0.0977,0.0999,0.0575,0.078,8467929.5205733,600981.077222873189
1645574400,2022-02-23 00:00:00,AAVE3L/USDT,0.1075,0.1275,0.0959,0.0979,2956023.4041997,335171.289433625322
1645488000,2022-02-22 00:00:00,AAVE3L/USDT,0.0945,0.1123,0.0878,0.1073,3194584.28424936,319894.817444404027
1645401600,2022-02-21 00:00:00,AAVE3L/USDT,0.1189,0.1375,0.0923,0.094,3386275.0621147,400206.148316748822
1645315200,2022-02-20 00:00:00,AAVE3L/USDT,0.1412,0.1417,0.1102,0.1193,1722451.75843168,209367.253847770467
