https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ELA,Volume BTC
1661558400,2022-08-27 00:00:00,ELA/BTC,0.00008757,0.00008817,0.00008445,0.00008647,2982.0007,0.256942857677
1661472000,2022-08-26 00:00:00,ELA/BTC,0.00008773,0.00008916,0.00008578,0.00008757,814.8476,0.071341407168
1661385600,2022-08-25 00:00:00,ELA/BTC,0.00008517,0.00008865,0.00008361,0.00008865,718.6825,0.060771468568
1661299200,2022-08-24 00:00:00,ELA/BTC,0.0000862,0.00008789,0.00008438,0.00008446,1154.4584,0.098554711495
1661212800,2022-08-23 00:00:00,ELA/BTC,0.00008579,0.0000877,0.00008374,0.00008529,748.5476,0.063998217944
1661126400,2022-08-22 00:00:00,ELA/BTC,0.00008757,0.0000935,0.00008511,0.00008577,7317.487,0.648402268914
1661040000,2022-08-21 00:00:00,ELA/BTC,0.00008865,0.00008953,0.00008451,0.00008757,3265.9612,0.283504194318
1660953600,2022-08-20 00:00:00,ELA/BTC,0.00008921,0.00009105,0.00008648,0.00008776,1213.779,0.107863245784
1660867200,2022-08-19 00:00:00,ELA/BTC,0.00008877,0.00009106,0.00007958,0.00008988,18049.3524,1.56461869779
1660780800,2022-08-18 00:00:00,ELA/BTC,0.00008588,0.00008997,0.00008517,0.00008877,1227.3758,0.106877630713
1660694400,2022-08-17 00:00:00,ELA/BTC,0.00008677,0.00008984,0.00008438,0.00008589,2183.1506,0.189356911226
1660608000,2022-08-16 00:00:00,ELA/BTC,0.00008317,0.00008922,0.00008277,0.00008677,1743.2711,0.149588460272
1660521600,2022-08-15 00:00:00,ELA/BTC,0.00008477,0.00008802,0.0000828,0.00008357,3604.405,0.3047830094
1660435200,2022-08-14 00:00:00,ELA/BTC,0.00008711,0.00008801,0.00008437,0.00008437,7678.7684,0.654542731577
1660348800,2022-08-13 00:00:00,ELA/BTC,0.00008484,0.00008939,0.00008444,0.0000871,5274.3033,0.453309958078
1660262400,2022-08-12 00:00:00,ELA/BTC,0.00008701,0.00009023,0.00008444,0.00008529,1854.1147,0.160072167866
1660176000,2022-08-11 00:00:00,ELA/BTC,0.00008772,0.00008987,0.00008509,0.00008801,1318.3461,0.114268539142
1660089600,2022-08-10 00:00:00,ELA/BTC,0.00009206,0.00009315,0.00008764,0.00008853,2707.0418,0.24541004583
1660003200,2022-08-09 00:00:00,ELA/BTC,0.00008916,0.00009237,0.00008625,0.00009237,4230.7563,0.377759732665
1659916800,2022-08-08 00:00:00,ELA/BTC,0.00009332,0.00009607,0.00008755,0.00008922,5390.2789,0.498102866288
1659830400,2022-08-07 00:00:00,ELA/BTC,0.00010885,0.00010885,0.00008885,0.00009312,17575.1675,1.683424369286
1659744000,2022-08-06 00:00:00,ELA/BTC,0.00012219,0.00012331,0.00010115,0.00010885,30161.2801,3.34642711466
1659657600,2022-08-05 00:00:00,ELA/BTC,0.0000802,0.00012444,0.00007809,0.00012221,31474.7473,3.343750400021
1659571200,2022-08-04 00:00:00,ELA/BTC,0.00007823,0.00008126,0.00007673,0.0000806,2080.1159,0.16571066568
1659484800,2022-08-03 00:00:00,ELA/BTC,0.00007787,0.00007825,0.00007544,0.0000778,1676.3138,0.129622893291
1659398400,2022-08-02 00:00:00,ELA/BTC,0.0000768,0.00007837,0.00007604,0.00007743,756.7795,0.05849563505
1659312000,2022-08-01 00:00:00,ELA/BTC,0.00007732,0.00007805,0.00007604,0.00007669,1497.8764,0.115552090362
1659225600,2022-07-31 00:00:00,ELA/BTC,0.00007576,0.00007769,0.00007404,0.00007656,2230.7252,0.168813166378
1659139200,2022-07-30 00:00:00,ELA/BTC,0.00007822,0.00007825,0.0000737,0.00007644,3014.2215,0.228750130336
1659052800,2022-07-29 00:00:00,ELA/BTC,0.00007286,0.00007887,0.00007147,0.00007825,13612.8972,1.029000380138
1658966400,2022-07-28 00:00:00,ELA/BTC,0.00007054,0.00007339,0.00006971,0.00007184,10604.9722,0.764843478572
1658880000,2022-07-27 00:00:00,ELA/BTC,0.00007273,0.00007438,0.00006972,0.00007054,7319.75,0.520492889355
1658793600,2022-07-26 00:00:00,ELA/BTC,0.00007325,0.00007422,0.00007211,0.00007273,2023.7276,0.148561598531
1658707200,2022-07-25 00:00:00,ELA/BTC,0.00007145,0.00007313,0.00007055,0.00007289,1709.1167,0.123210692726
1658620800,2022-07-24 00:00:00,ELA/BTC,0.0000709,0.00007223,0.00006967,0.0000707,3905.1249,0.275761127429
1658534400,2022-07-23 00:00:00,ELA/BTC,0.00007464,0.00007496,0.00007096,0.00007147,7096.5737,0.516979421498
1658448000,2022-07-22 00:00:00,ELA/BTC,0.00006947,0.00007619,0.00006853,0.00007459,31235.96659745,2.2806474552928155
1658361600,2022-07-21 00:00:00,ELA/BTC,0.0000699,0.00007097,0.00006873,0.00006968,2027.2474,0.141553292419
1658275200,2022-07-20 00:00:00,ELA/BTC,0.00007119,0.00007394,0.000068,0.00006933,10134.6603,0.712388944056
1658188800,2022-07-19 00:00:00,ELA/BTC,0.00007214,0.00007458,0.00006897,0.00007059,11130.29294823,0.7923662770680321
1658102400,2022-07-18 00:00:00,ELA/BTC,0.00007353,0.00007393,0.00006966,0.0000721,13201.18960088,0.9367876097615008
1658016000,2022-07-17 00:00:00,ELA/BTC,0.00007437,0.00007544,0.0000726,0.00007279,1248.1675,0.092246209384
1657929600,2022-07-16 00:00:00,ELA/BTC,0.00007172,0.00007648,0.0000707,0.00007458,9809.34400445,0.7202893670807608
1657843200,2022-07-15 00:00:00,ELA/BTC,0.00007171,0.00007289,0.00006803,0.00007149,12055.17628756,0.8439858673211916
1657756800,2022-07-14 00:00:00,ELA/BTC,0.00007184,0.00007317,0.0000703,0.00007152,1605.15580213,0.1155070531918477
1657670400,2022-07-13 00:00:00,ELA/BTC,0.00007466,0.00007466,0.00007083,0.00007186,2933.5576,0.215228117869
1657584000,2022-07-12 00:00:00,ELA/BTC,0.00007446,0.00007498,0.00007308,0.00007466,12282.69828507,0.9139893274503262
1657497600,2022-07-11 00:00:00,ELA/BTC,0.00007354,0.00007422,0.0000721,0.00007422,3299.90472599,0.2432090899844407
1657411200,2022-07-10 00:00:00,ELA/BTC,0.00007394,0.00007468,0.00007169,0.00007351,5338.8039,0.394248036935
1657324800,2022-07-09 00:00:00,ELA/BTC,0.00007034,0.000075,0.00006891,0.00007394,14807.9255,1.073106472146
1657238400,2022-07-08 00:00:00,ELA/BTC,0.00007223,0.00007223,0.00006907,0.00006931,1764.9446,0.124715458108
1657152000,2022-07-07 00:00:00,ELA/BTC,0.00007149,0.00007393,0.00007083,0.00007223,4817.46770695,0.348798138077929
1657065600,2022-07-06 00:00:00,ELA/BTC,0.00006989,0.00007329,0.00006897,0.00007098,8994.67701265,0.6383678010899025
1656979200,2022-07-05 00:00:00,ELA/BTC,0.00007093,0.00007097,0.00006942,0.0000701,5532.2132,0.386143185959
1656892800,2022-07-04 00:00:00,ELA/BTC,0.00007157,0.00007353,0.00006959,0.00007093,8272.03650974,0.5878228571720934
1656806400,2022-07-03 00:00:00,ELA/BTC,0.00007066,0.00007289,0.00006963,0.00007058,9686.4132,0.685939892758
1656720000,2022-07-02 00:00:00,ELA/BTC,0.0000716,0.00007318,0.00007066,0.0000716,6741.79144523,0.4791490325400017
1656633600,2022-07-01 00:00:00,ELA/BTC,0.00007289,0.00007539,0.00007067,0.00007067,11380.84625649,0.8344052810611789
1656547200,2022-06-30 00:00:00,ELA/BTC,0.00007531,0.0000775,0.00007195,0.00007258,5885.2505141,0.4442301326694674
1656460800,2022-06-29 00:00:00,ELA/BTC,0.00007343,0.0000752,0.00007339,0.0000752,4765.36290678,0.355179069296771
1656374400,2022-06-28 00:00:00,ELA/BTC,0.0000707,0.00007442,0.0000702,0.00007393,6570.51364264,0.4710507778542688
1656288000,2022-06-27 00:00:00,ELA/BTC,0.00007169,0.00007323,0.00006964,0.0000707,4497.18447034,0.3197772906229618
1656201600,2022-06-26 00:00:00,ELA/BTC,0.00007272,0.00007352,0.00007013,0.0000715,8550.49026061,0.6094746181228576
1656115200,2022-06-25 00:00:00,ELA/BTC,0.00007823,0.00007823,0.0000721,0.0000721,5075.41025121,0.381051005735981
1656028800,2022-06-24 00:00:00,ELA/BTC,0.00007619,0.00008396,0.00007604,0.00007809,36283.86485857,2.9415841418365223
1655942400,2022-06-23 00:00:00,ELA/BTC,0.00007687,0.00008554,0.00007619,0.00007619,38606.766351,3.0984668443082
1655856000,2022-06-22 00:00:00,ELA/BTC,0.00007777,0.00008161,0.00007558,0.00007655,17590.97919391,1.3802123431883508
1655769600,2022-06-21 00:00:00,ELA/BTC,0.00006985,0.0000796,0.00006681,0.00007731,30002.67671379,2.2119013296885968
1655683200,2022-06-20 00:00:00,ELA/BTC,0.00007031,0.0000716,0.00006841,0.00007008,3390.2288,0.237832801561
1655596800,2022-06-19 00:00:00,ELA/BTC,0.00007413,0.00007619,0.00006857,0.00007095,20481.10810802,1.4794342919372198
1655510400,2022-06-18 00:00:00,ELA/BTC,0.00007408,0.00007557,0.00007127,0.00007413,9877.0114542,0.7262121290173668
1655424000,2022-06-17 00:00:00,ELA/BTC,0.0000738,0.00007657,0.0000716,0.00007485,4139.55668158,0.3090267767449235
1655337600,2022-06-16 00:00:00,ELA/BTC,0.00007266,0.00007578,0.00007127,0.00007315,18690.7617,1.37261590335
1655251200,2022-06-15 00:00:00,ELA/BTC,0.00006747,0.0000729,0.00006557,0.00007045,21541.72114887,1.461381381096561
1655164800,2022-06-14 00:00:00,ELA/BTC,0.00007069,0.00007252,0.00006625,0.00006627,12878.46197325,0.9082449700695181
1655078400,2022-06-13 00:00:00,ELA/BTC,0.00006705,0.00007222,0.00006467,0.00007144,19436.22642569,1.3192018760610613
1654992000,2022-06-12 00:00:00,ELA/BTC,0.00006791,0.00006816,0.00006436,0.00006702,9572.04997334,0.6330802437905039
1654905600,2022-06-11 00:00:00,ELA/BTC,0.00006632,0.00007012,0.00006436,0.00006822,15375.55420901,1.0442702994250046
1654819200,2022-06-10 00:00:00,ELA/BTC,0.00007042,0.00007111,0.00006452,0.00006675,2882.37379914,0.1936489237029312
1654732800,2022-06-09 00:00:00,ELA/BTC,0.00006727,0.00007042,0.00006565,0.00006963,1322.85926088,0.08988172032241
1654646400,2022-06-08 00:00:00,ELA/BTC,0.00006697,0.00007068,0.00006549,0.00006749,7635.25701918,0.5198572835134756
1654560000,2022-06-07 00:00:00,ELA/BTC,0.00006105,0.00007355,0.00006018,0.00006683,28149.23831274,1.8735252865713623
1654473600,2022-06-06 00:00:00,ELA/BTC,0.0000621,0.00006361,0.00006018,0.00006104,13078.5201,0.806494227242
1654387200,2022-06-05 00:00:00,ELA/BTC,0.0000615,0.00006333,0.00006018,0.0000627,18863.5371,1.17543551287
1654300800,2022-06-04 00:00:00,ELA/BTC,0.00006413,0.0000655,0.00006017,0.00006182,15731.10734247,0.9703574210649187
1654214400,2022-06-03 00:00:00,ELA/BTC,0.0000655,0.00006842,0.00006411,0.00006413,12841.68027478,0.850956637000436
1654128000,2022-06-02 00:00:00,ELA/BTC,0.00006355,0.00006844,0.00006248,0.00006526,19259.5918,1.261683532535
1654041600,2022-06-01 00:00:00,ELA/BTC,0.00006185,0.00006482,0.00006167,0.00006363,6431.60636888,0.4042312165748344
1653955200,2022-05-31 00:00:00,ELA/BTC,0.00006154,0.00006482,0.00006048,0.0000617,11107.55174263,0.6952561340763798
1653868800,2022-05-30 00:00:00,ELA/BTC,0.00006203,0.00006481,0.00006084,0.00006242,17559.0188,1.112546354579
1653782400,2022-05-29 00:00:00,ELA/BTC,0.00006269,0.00006553,0.00006078,0.00006243,4573.84346363,0.2879042693074083
1653696000,2022-05-28 00:00:00,ELA/BTC,0.00006272,0.00006585,0.00006085,0.00006308,14146.53677231,0.8917152380845488
1653609600,2022-05-27 00:00:00,ELA/BTC,0.00006301,0.00006448,0.00006009,0.00006369,42608.61841971,2.6212827410984347
1653523200,2022-05-26 00:00:00,ELA/BTC,0.00006339,0.00006563,0.0000605,0.00006301,11115.34380691,0.6994481583135607
1653436800,2022-05-25 00:00:00,ELA/BTC,0.00006398,0.00006576,0.00006311,0.00006312,1505.40249961,0.0957822588232954
1653350400,2022-05-24 00:00:00,ELA/BTC,0.00006473,0.00006674,0.00006322,0.00006399,1909.69434206,0.1237116140962061
1653264000,2022-05-23 00:00:00,ELA/BTC,0.00006554,0.00006737,0.00006415,0.00006612,9026.28217115,0.5939093317823755
1653177600,2022-05-22 00:00:00,ELA/BTC,0.00006505,0.00006702,0.00006415,0.00006501,17795.1424,1.156021209415
1653091200,2022-05-21 00:00:00,ELA/BTC,0.00006386,0.00006714,0.00006311,0.00006685,7122.2566,0.459617538393
1653004800,2022-05-20 00:00:00,ELA/BTC,0.00006345,0.0000655,0.00006333,0.00006387,5472.95352408,0.3501965315954608
1652918400,2022-05-19 00:00:00,ELA/BTC,0.00006952,0.00007118,0.00006333,0.00006345,11099.33386248,0.7250599363999072
1652832000,2022-05-18 00:00:00,ELA/BTC,0.00006781,0.00007158,0.00006635,0.00006952,7785.69547278,0.5332009042187796
1652745600,2022-05-17 00:00:00,ELA/BTC,0.00006667,0.00007091,0.00006577,0.00006701,7297.95826356,0.4993939739238544
1652659200,2022-05-16 00:00:00,ELA/BTC,0.00006367,0.00006895,0.00006222,0.00006652,14408.24562471,0.9414081446420002
1652572800,2022-05-15 00:00:00,ELA/BTC,0.00006337,0.00006647,0.00006222,0.00006334,17206.01698815,1.1039856933965445
1652486400,2022-05-14 00:00:00,ELA/BTC,0.00006289,0.00006669,0.00006006,0.00006223,42632.1514924,2.657716770633826
1652400000,2022-05-13 00:00:00,ELA/BTC,0.00006213,0.00006799,0.00006106,0.00006261,46400.4433,3.074301094908
1652313600,2022-05-12 00:00:00,ELA/BTC,0.00006136,0.00006455,0.00005844,0.00006316,62332.55035019,3.7806284332832375
1652227200,2022-05-11 00:00:00,ELA/BTC,0.00006731,0.00007042,0.0000586,0.00006353,108593.35822214,7.1094212960407017
1652140800,2022-05-10 00:00:00,ELA/BTC,0.00007065,0.00007348,0.00006669,0.00006814,16897.33784571,1.1845008734222017
1652054400,2022-05-09 00:00:00,ELA/BTC,0.00007603,0.00007832,0.00006065,0.00006895,28260.23855067,1.9881813234421017
1651968000,2022-05-08 00:00:00,ELA/BTC,0.00007568,0.00007721,0.00007406,0.00007568,3744.66241963,0.2823948270141386
1651881600,2022-05-07 00:00:00,ELA/BTC,0.00007407,0.00007645,0.00007298,0.0000748,3854.85512425,0.28652988209635
1651795200,2022-05-06 00:00:00,ELA/BTC,0.00007353,0.00007675,0.00007285,0.00007407,3324.33660009,0.2490165617928586
1651708800,2022-05-05 00:00:00,ELA/BTC,0.00007065,0.00007532,0.00006993,0.00007385,6191.1380928,0.4517142174942664
1651622400,2022-05-04 00:00:00,ELA/BTC,0.00007023,0.00007166,0.00006819,0.00007044,1414.13034689,0.1001632561307833
1651536000,2022-05-03 00:00:00,ELA/BTC,0.00007108,0.00007306,0.00006711,0.00007055,3166.1810052,0.22353452508032
1651449600,2022-05-02 00:00:00,ELA/BTC,0.00007009,0.00007206,0.00006839,0.000071,4015.5027,0.282097988554
1651363200,2022-05-01 00:00:00,ELA/BTC,0.00007365,0.00007511,0.00006908,0.00006976,7211.01094341,0.5199576402423531
1651276800,2022-04-30 00:00:00,ELA/BTC,0.00007357,0.00007384,0.00007158,0.00007318,988.42627564,0.071896534695976
1651190400,2022-04-29 00:00:00,ELA/BTC,0.00007706,0.0000772,0.0000725,0.00007298,5922.14249478,0.4423194169452584
1651104000,2022-04-28 00:00:00,ELA/BTC,0.00007516,0.00007798,0.00007121,0.00007706,9357.02117614,0.6965620738639709
1651017600,2022-04-27 00:00:00,ELA/BTC,0.00007264,0.0000761,0.0000719,0.00007516,12780.6968342,0.935594162902606
1650931200,2022-04-26 00:00:00,ELA/BTC,0.00007262,0.00007458,0.00007086,0.00007345,6986.53420748,0.5064423747439914
1650844800,2022-04-25 00:00:00,ELA/BTC,0.00007073,0.00007462,0.00006688,0.00007263,14037.47415785,0.9952742239284072
1650758400,2022-04-24 00:00:00,ELA/BTC,0.00007055,0.0000717,0.00006926,0.00007134,1966.41410238,0.1392665730555301
1650672000,2022-04-23 00:00:00,ELA/BTC,0.00007101,0.0000717,0.00006912,0.00007065,1822.11634261,0.12787145389231
1650585600,2022-04-22 00:00:00,ELA/BTC,0.00006768,0.0000716,0.00006768,0.00007092,12350.43194876,0.8564288707549779
1650499200,2022-04-21 00:00:00,ELA/BTC,0.00007028,0.00007236,0.00006748,0.00006777,15879.12393124,1.110379633916578
1650412800,2022-04-20 00:00:00,ELA/BTC,0.00006118,0.00007495,0.00005636,0.00007065,293734.74935701,17.8299231725656588
1650326400,2022-04-19 00:00:00,ELA/BTC,0.00007063,0.00007276,0.00005987,0.00006113,218082.75019741,13.7390926147955908
1650240000,2022-04-18 00:00:00,ELA/BTC,0.00007086,0.00007327,0.00006666,0.00007066,7738.1296,0.551004589231208
1650153600,2022-04-17 00:00:00,ELA/BTC,0.0000744,0.0000744,0.00007007,0.00007121,10554.68024606,0.7586074151442556
1650067200,2022-04-16 00:00:00,ELA/BTC,0.00007592,0.0000766,0.00007186,0.00007393,3350.85617196,0.2479467172295404
1649980800,2022-04-15 00:00:00,ELA/BTC,0.00007411,0.00007954,0.00007262,0.00007683,6154.75393629,0.4691291913413874
1649894400,2022-04-14 00:00:00,ELA/BTC,0.00007456,0.00007721,0.00007227,0.00007495,6458.32615063,0.4780888060775192
1649808000,2022-04-13 00:00:00,ELA/BTC,0.00007683,0.00008278,0.00007403,0.0000748,15300.80033713,1.1964100098610012
1649721600,2022-04-12 00:00:00,ELA/BTC,0.00006995,0.00008731,0.00006995,0.00007593,41543.35554029,3.2603255764710631
1649635200,2022-04-11 00:00:00,ELA/BTC,0.0000686,0.00007469,0.00006681,0.00006914,21964.76585801,1.5642786766183708
1649548800,2022-04-10 00:00:00,ELA/BTC,0.00007064,0.00007099,0.00006692,0.000068,5566.45609417,0.379558354850155
1649462400,2022-04-09 00:00:00,ELA/BTC,0.0000687,0.00007204,0.00006847,0.00007064,1669.80631866,0.1174171542484731
1649376000,2022-04-08 00:00:00,ELA/BTC,0.00006788,0.0000717,0.00006746,0.00006847,3027.20679409,0.2112307796065955
1649289600,2022-04-07 00:00:00,ELA/BTC,0.00006809,0.00007065,0.00006666,0.00006713,7948.9687377,0.5430265166348945
1649203200,2022-04-06 00:00:00,ELA/BTC,0.00006835,0.00006993,0.00006666,0.00006842,3504.95449129,0.23947333567435
1649116800,2022-04-05 00:00:00,ELA/BTC,0.00006754,0.00007007,0.00006666,0.00006668,4683.05970136,0.3211495948619424
1649030400,2022-04-04 00:00:00,ELA/BTC,0.00006973,0.00007111,0.00006666,0.00006719,6123.20979765,0.4218470863048265
1648944000,2022-04-03 00:00:00,ELA/BTC,0.00007046,0.00007151,0.00006698,0.00006918,6278.0112039,0.4313231958593816
1648857600,2022-04-02 00:00:00,ELA/BTC,0.00006794,0.00007363,0.00006794,0.00007044,8725.91406532,0.6177622066534691
1648771200,2022-04-01 00:00:00,ELA/BTC,0.0000708,0.00007446,0.00006666,0.00006854,15426.8972,1.074123388729
1648684800,2022-03-31 00:00:00,ELA/BTC,0.00007483,0.00007581,0.00006968,0.00007157,4062.4276,0.298076970073
1648598400,2022-03-30 00:00:00,ELA/BTC,0.00007446,0.00007559,0.000072,0.00007484,2731.77721424,0.2019602164659335
1648512000,2022-03-29 00:00:00,ELA/BTC,0.00007645,0.00007823,0.00007366,0.00007474,7404.77859266,0.5574642769042683
1648425600,2022-03-28 00:00:00,ELA/BTC,0.00007712,0.00007943,0.0000755,0.0000764,17663.39489543,1.3450031093177666
1648339200,2022-03-27 00:00:00,ELA/BTC,0.00007573,0.00008083,0.00007551,0.00007674,10870.6895698,0.8363819847110646
1648252800,2022-03-26 00:00:00,ELA/BTC,0.00007622,0.00007675,0.00007551,0.00007618,14355.25354175,1.0846753992125997
1648166400,2022-03-25 00:00:00,ELA/BTC,0.00007666,0.00007855,0.00007552,0.00007573,2002.46457005,0.1524915429094108
1648080000,2022-03-24 00:00:00,ELA/BTC,0.00007892,0.0000804,0.00007578,0.00007648,4908.09569195,0.3852936169362266
1647993600,2022-03-23 00:00:00,ELA/BTC,0.00007808,0.00008106,0.00007703,0.00007858,1081.599,0.085153708841
1647907200,2022-03-22 00:00:00,ELA/BTC,0.00008068,0.00008184,0.00007773,0.00007828,2910.4349,0.231355880379
1647820800,2022-03-21 00:00:00,ELA/BTC,0.00008012,0.00008105,0.00007838,0.00008036,811.80331247,0.0646373596085952
1647734400,2022-03-20 00:00:00,ELA/BTC,0.00007724,0.00008176,0.00007724,0.00007969,1234.0681,0.098165690746
1647648000,2022-03-19 00:00:00,ELA/BTC,0.00007735,0.00008105,0.00007672,0.00007696,1194.266,0.094274877882
1647561600,2022-03-18 00:00:00,ELA/BTC,0.00007854,0.00008022,0.00007582,0.00007748,1530.10680469,0.118726896211723
1647475200,2022-03-17 00:00:00,ELA/BTC,0.00007553,0.00007978,0.00007552,0.00007853,2711.99517625,0.208006012899325
1647388800,2022-03-16 00:00:00,ELA/BTC,0.00007673,0.0000794,0.00007552,0.00007552,8059.64653888,0.6119001173997104
1647302400,2022-03-15 00:00:00,ELA/BTC,0.000077,0.00008024,0.00007583,0.00007673,1052.2051,0.08228856899
1647216000,2022-03-14 00:00:00,ELA/BTC,0.00007921,0.00008024,0.00007582,0.000077,6236.4641181,0.484810804300959
1647129600,2022-03-13 00:00:00,ELA/BTC,0.00007673,0.00007945,0.00007584,0.00007866,3563.2588,0.279375600337
1647043200,2022-03-12 00:00:00,ELA/BTC,0.00007823,0.00008112,0.00007553,0.00007673,9581.61222771,0.7500075465765846
1646956800,2022-03-11 00:00:00,ELA/BTC,0.00008215,0.00008589,0.00007553,0.00007735,13482.80178925,1.07809308414152
1646870400,2022-03-10 00:00:00,ELA/BTC,0.00007945,0.00008561,0.00007895,0.00008308,2762.9801,0.226054531328
1646784000,2022-03-09 00:00:00,ELA/BTC,0.00008396,0.00008432,0.00007773,0.00007941,3613.9994,0.289905364993
1646697600,2022-03-08 00:00:00,ELA/BTC,0.00008588,0.0000882,0.00008334,0.00008378,1387.6784,0.11816248858
1646611200,2022-03-07 00:00:00,ELA/BTC,0.0000908,0.00009178,0.00008403,0.00008603,4947.05742629,0.4321815667867855
1646524800,2022-03-06 00:00:00,ELA/BTC,0.00009252,0.0000955,0.00009069,0.00009178,1388.22906076,0.1291191796154656
1646438400,2022-03-05 00:00:00,ELA/BTC,0.00009017,0.00009456,0.00009017,0.0000936,4704.97855502,0.4364503189978102
1646352000,2022-03-04 00:00:00,ELA/BTC,0.00008803,0.00009149,0.00008761,0.00008986,3802.0184,0.3402517980470555
1646265600,2022-03-03 00:00:00,ELA/BTC,0.00008521,0.00009042,0.000085,0.00008842,16751.36778679,1.4424343963645518
1646179200,2022-03-02 00:00:00,ELA/BTC,0.00008544,0.00008953,0.000085,0.00008602,8863.24766449,0.7563989360020231
1646092800,2022-03-01 00:00:00,ELA/BTC,0.00008784,0.00009079,0.00008509,0.00008544,3528.7161458,0.304571208238551
1646006400,2022-02-28 00:00:00,ELA/BTC,0.00009028,0.00009318,0.00008634,0.00008908,3996.74085575,0.3619455434209884
1645920000,2022-02-27 00:00:00,ELA/BTC,0.00008805,0.00009343,0.00008804,0.00009054,2874.5255,0.264062302914
1645833600,2022-02-26 00:00:00,ELA/BTC,0.00009033,0.00009127,0.00008607,0.00008876,7411.00514003,0.6557301519295126
1645747200,2022-02-25 00:00:00,ELA/BTC,0.000088,0.00009312,0.00008632,0.00009041,3029.1573321,0.271996114353765
1645660800,2022-02-24 00:00:00,ELA/BTC,0.00009736,0.00010137,0.00008542,0.00008721,61581.12607259,5.7433348663438586
1645574400,2022-02-23 00:00:00,ELA/BTC,0.00010155,0.00010293,0.0000963,0.00009737,30867.31278994,3.0179918401668058
1645488000,2022-02-22 00:00:00,ELA/BTC,0.00010612,0.00010706,0.00009869,0.0001032,7186.55364657,0.7359316930157811
1645401600,2022-02-21 00:00:00,ELA/BTC,0.00010498,0.00011029,0.00010225,0.00010597,9454.00423597,1.0082599970207638
1645315200,2022-02-20 00:00:00,ELA/BTC,0.00010096,0.00010648,0.00009871,0.0001044,3765.21356376,0.388800976978544
1645228800,2022-02-19 00:00:00,ELA/BTC,0.00009937,0.00010436,0.00009813,0.00009968,8387.44153443,0.8415534910543604
1645142400,2022-02-18 00:00:00,ELA/BTC,0.00010232,0.00010705,0.00009871,0.00010038,3986.05651228,0.4128246197763804
1645056000,2022-02-17 00:00:00,ELA/BTC,0.00010226,0.00010731,0.00010045,0.00010212,6227.7359448,0.6472029739573994
1644969600,2022-02-16 00:00:00,ELA/BTC,0.0000978,0.00010482,0.00009625,0.0001018,5296.99667646,0.5298152661915971
