https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHBEAR,Volume USD
1661817600000.0,2022-08-30 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,61000000.0,3.05
1661731200000.0,2022-08-29 00:00:00,ETHBEAR/USD,6e-08,6e-08,5e-08,5e-08,312000000.0,15.6
1661644800000.0,2022-08-28 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,49000000.00000001,2.45
1661558400000.0,2022-08-27 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,102000000.0,5.1
1661472000000.0,2022-08-26 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,3580000000.0,179.0
1661385600000.0,2022-08-25 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661212800000.0,2022-08-23 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661126400000.0,2022-08-22 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,134000000.00000001,6.7
1661040000000.0,2022-08-21 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,1752000000.0,87.6
1660953600000.0,2022-08-20 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,37000000.0,1.85
1660867200000.0,2022-08-19 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,800000000.0,40.0
1660780800000.0,2022-08-18 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,260000000.0,13.0
1660694400000.0,2022-08-17 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1660608000000.0,2022-08-16 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1660521600000.0,2022-08-15 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,140000000.0,7.0
1660435200000.0,2022-08-14 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,10000000.0,0.5
1660348800000.0,2022-08-13 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1660262400000.0,2022-08-12 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1660176000000.0,2022-08-11 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,10000000.0,0.5
1660089600000.0,2022-08-10 00:00:00,ETHBEAR/USD,6e-08,6e-08,5e-08,5e-08,40000000.0,2.0
1660003200000.0,2022-08-09 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,3900000000.0,195.0
1659916800000.0,2022-08-08 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1659830400000.0,2022-08-07 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,48000000.0,2.4
1659744000000.0,2022-08-06 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,1000000.0000000001,0.05
1659657600000.0,2022-08-05 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,60000000.0,3.0
1659571200000.0,2022-08-04 00:00:00,ETHBEAR/USD,6e-08,7e-08,5e-08,5e-08,1859000000.0000002,92.95
1659484800000.0,2022-08-03 00:00:00,ETHBEAR/USD,7e-08,7e-08,6e-08,6e-08,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,6e-08,2168000000.0000005,130.08
1659312000000.0,2022-08-01 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,702000000.0000001,35.1
1659225600000.0,2022-07-31 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1659139200000.0,2022-07-30 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,418000000.0,20.9
1659052800000.0,2022-07-29 00:00:00,ETHBEAR/USD,8e-08,8e-08,5e-08,5e-08,38228000000.0,1911.4
1658966400000.0,2022-07-28 00:00:00,ETHBEAR/USD,1e-07,1e-07,8e-08,8e-08,118518374999.99998,9481.47
1658880000000.0,2022-07-27 00:00:00,ETHBEAR/USD,1e-07,1e-07,1e-07,1e-07,575000000.0,57.5
1658793600000.0,2022-07-26 00:00:00,ETHBEAR/USD,8e-08,1e-07,8e-08,1e-07,1038500000.0,103.85
1658707200000.0,2022-07-25 00:00:00,ETHBEAR/USD,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1658620800000.0,2022-07-24 00:00:00,ETHBEAR/USD,8e-08,8e-08,8e-08,8e-08,235000000.0,18.8
1658534400000.0,2022-07-23 00:00:00,ETHBEAR/USD,8e-08,8e-08,8e-08,8e-08,26000000.0,2.08
1658448000000.0,2022-07-22 00:00:00,ETHBEAR/USD,8e-08,8e-08,8e-08,8e-08,1721000000.0,137.68
1658361600000.0,2022-07-21 00:00:00,ETHBEAR/USD,9e-08,9e-08,8e-08,8e-08,19599750000.0,1567.98
1658275200000.0,2022-07-20 00:00:00,ETHBEAR/USD,9e-08,9e-08,9e-08,9e-08,3295000000.0,296.55
1658188800000.0,2022-07-19 00:00:00,ETHBEAR/USD,9e-08,9e-08,9e-08,9e-08,4766000000.0,428.94
1658102400000.0,2022-07-18 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,7e-08,9e-08,45573555555.55556,4101.62
1658016000000.0,2022-07-17 00:00:00,ETHBEAR/USD,1e-07,1.1e-07,1e-07,1.1e-07,61912545454.545456,6810.38
1657929600000.0,2022-07-16 00:00:00,ETHBEAR/USD,1.5e-07,1.6e-07,1e-07,1e-07,82092600000.0,8209.26
1657843200000.0,2022-07-15 00:00:00,ETHBEAR/USD,1.6e-07,1.8e-07,1.3e-07,1.5e-07,59940666666.66667,8991.1
1657756800000.0,2022-07-14 00:00:00,ETHBEAR/USD,2e-07,2.3e-07,1.6e-07,1.6e-07,77341000000.0,12374.56
1657670400000.0,2022-07-13 00:00:00,ETHBEAR/USD,2.6e-07,2.9e-07,2e-07,2e-07,15331000000.0,3066.2
1657584000000.0,2022-07-12 00:00:00,ETHBEAR/USD,2.3e-07,2.7e-07,2.1e-07,2.6e-07,8488000000.0,2206.88
1657497600000.0,2022-07-11 00:00:00,ETHBEAR/USD,2e-07,2.3e-07,1.9e-07,2.3e-07,16311565217.391304,3751.66
1657411200000.0,2022-07-10 00:00:00,ETHBEAR/USD,1.7e-07,2.2e-07,1.7e-07,2e-07,6450150000.0,1290.03
1657324800000.0,2022-07-09 00:00:00,ETHBEAR/USD,1.7e-07,1.8e-07,1.7e-07,1.7e-07,212941176.47058827,36.2
1657238400000.0,2022-07-08 00:00:00,ETHBEAR/USD,1.6e-07,1.9e-07,1.6e-07,1.7e-07,8342529411.764707,1418.23
1657152000000.0,2022-07-07 00:00:00,ETHBEAR/USD,1.9e-07,2.1e-07,1.5e-07,1.6e-07,20853687500.0,3336.59
1657065600000.0,2022-07-06 00:00:00,ETHBEAR/USD,2.2e-07,2.4e-07,1.8e-07,1.9e-07,13034842105.263157,2476.62
1656979200000.0,2022-07-05 00:00:00,ETHBEAR/USD,2.1e-07,2.6e-07,2e-07,2.2e-07,20232454545.454544,4451.14
1656892800000.0,2022-07-04 00:00:00,ETHBEAR/USD,2.6e-07,2.9e-07,2.1e-07,2.1e-07,16445857142.857143,3453.63
1656806400000.0,2022-07-03 00:00:00,ETHBEAR/USD,2.7e-07,2.9e-07,2.6e-07,2.6e-07,12038423076.923077,3129.99
1656720000000.0,2022-07-02 00:00:00,ETHBEAR/USD,2.8e-07,3.1e-07,2.7e-07,2.7e-07,2722111111.111111,734.97
1656633600000.0,2022-07-01 00:00:00,ETHBEAR/USD,2.7e-07,3e-07,2.4e-07,2.8e-07,7665892857.142856,2146.45
1656547200000.0,2022-06-30 00:00:00,ETHBEAR/USD,2.5e-07,3.2e-07,2.5e-07,2.7e-07,23899851851.851852,6452.96
1656460800000.0,2022-06-29 00:00:00,ETHBEAR/USD,2.3e-07,2.7e-07,2.2e-07,2.5e-07,7183360000.0,1795.84
1656374400000.0,2022-06-28 00:00:00,ETHBEAR/USD,2.1e-07,2.4e-07,1.8e-07,2.3e-07,3458043478.2608695,795.35
1656288000000.0,2022-06-27 00:00:00,ETHBEAR/USD,1.9e-07,2.2e-07,1.8e-07,2.1e-07,19563380952.380955,4108.31
1656201600000.0,2022-06-26 00:00:00,ETHBEAR/USD,1.8e-07,2e-07,1.7e-07,1.9e-07,13531578947.36842,2571.0
1656115200000.0,2022-06-25 00:00:00,ETHBEAR/USD,1.8e-07,2.2e-07,1.7e-07,1.8e-07,84844722222.22221,15272.05
1656028800000.0,2022-06-24 00:00:00,ETHBEAR/USD,2.4e-07,2.5e-07,1.8e-07,1.8e-07,13413455555.555555,2414.422
1655942400000.0,2022-06-23 00:00:00,ETHBEAR/USD,3.3e-07,3.3e-07,2.3e-07,2.4e-07,5531295833.333334,1327.511
1655856000000.0,2022-06-22 00:00:00,ETHBEAR/USD,2.7e-07,3.3e-07,2.6e-07,3.3e-07,6908606060.606061,2279.84
1655769600000.0,2022-06-21 00:00:00,ETHBEAR/USD,2.7e-07,2.8e-07,2.2e-07,2.7e-07,22806444444.444443,6157.74
1655683200000.0,2022-06-20 00:00:00,ETHBEAR/USD,2.8e-07,3.2e-07,2.4e-07,2.7e-07,20516081481.48148,5539.342
1655596800000.0,2022-06-19 00:00:00,ETHBEAR/USD,4.3e-07,5.3e-07,2.5e-07,2.8e-07,55360199999.99999,15500.856
1655510400000.0,2022-06-18 00:00:00,ETHBEAR/USD,3.4e-07,5.3e-07,3.2e-07,4.3e-07,41203823255.81395,17717.644
1655424000000.0,2022-06-17 00:00:00,ETHBEAR/USD,3.7e-07,3.7e-07,2.9e-07,3.4e-07,9190841176.470589,3124.886
1655337600000.0,2022-06-16 00:00:00,ETHBEAR/USD,2.6e-07,3.8e-07,2.4e-07,3.7e-07,24981891891.89189,9243.3
1655251200000.0,2022-06-15 00:00:00,ETHBEAR/USD,2.6e-07,4.1e-07,2.4e-07,2.6e-07,194398846153.84613,50543.7
1655164800000.0,2022-06-14 00:00:00,ETHBEAR/USD,2.7e-07,3.6e-07,2.4e-07,2.6e-07,61025461538.46154,15866.62
1655078400000.0,2022-06-13 00:00:00,ETHBEAR/USD,1.8e-07,3.3e-07,1.8e-07,2.7e-07,92311481481.48148,24924.1
1654992000000.0,2022-06-12 00:00:00,ETHBEAR/USD,1.5e-07,1.9e-07,1.5e-07,1.8e-07,49272388888.88889,8869.03
1654905600000.0,2022-06-11 00:00:00,ETHBEAR/USD,1.3e-07,1.8e-07,1.2e-07,1.5e-07,149754600000.0,22463.19
1654819200000.0,2022-06-10 00:00:00,ETHBEAR/USD,1.1e-07,1.3e-07,1e-07,1.3e-07,7030153846.153846,913.92
1654732800000.0,2022-06-09 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,9e-08,1.1e-07,42538454545.45454,4679.23
1654646400000.0,2022-06-08 00:00:00,ETHBEAR/USD,1e-07,1.1e-07,1e-07,1.1e-07,639090909.090909,70.3
1654560000000.0,2022-06-07 00:00:00,ETHBEAR/USD,9e-08,1.2e-07,9e-08,1e-07,6132400000.0,613.24
1654473600000.0,2022-06-06 00:00:00,ETHBEAR/USD,1e-07,1e-07,8e-08,9e-08,7852333333.333334,706.71
1654387200000.0,2022-06-05 00:00:00,ETHBEAR/USD,1e-07,1.1e-07,1e-07,1e-07,1409600000.0000002,140.96
1654300800000.0,2022-06-04 00:00:00,ETHBEAR/USD,1.1e-07,1.2e-07,1e-07,1e-07,2217100000.0,221.71
1654214400000.0,2022-06-03 00:00:00,ETHBEAR/USD,1.1e-07,1.2e-07,9e-08,1.1e-07,3024545454.5454545,332.7
1654128000000.0,2022-06-02 00:00:00,ETHBEAR/USD,1e-07,1.1e-07,9e-08,1.1e-07,2342545454.5454545,257.68
1654041600000.0,2022-06-01 00:00:00,ETHBEAR/USD,8e-08,1.1e-07,8e-08,1e-07,44278600000.0,4427.86
1653955200000.0,2022-05-31 00:00:00,ETHBEAR/USD,7e-08,9e-08,7e-08,8e-08,4586625000.0,366.93
1653868800000.0,2022-05-30 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,7e-08,7e-08,9720571428.571428,680.44
1653782400000.0,2022-05-29 00:00:00,ETHBEAR/USD,1.1e-07,1.2e-07,1e-07,1.1e-07,13236000000.0,1455.96
1653696000000.0,2022-05-28 00:00:00,ETHBEAR/USD,1.3e-07,1.3e-07,1.1e-07,1.1e-07,5161363636.363636,567.75
1653609600000.0,2022-05-27 00:00:00,ETHBEAR/USD,1.2e-07,1.3e-07,1e-07,1.3e-07,19597230769.23077,2547.64
1653523200000.0,2022-05-26 00:00:00,ETHBEAR/USD,1e-07,1.2e-07,8e-08,1.2e-07,17516500000.0,2101.98
1653436800000.0,2022-05-25 00:00:00,ETHBEAR/USD,8e-08,1e-07,8e-08,1e-07,2401100000.0000005,240.11
1653350400000.0,2022-05-24 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,8e-08,1232000000.0,98.56
1653264000000.0,2022-05-23 00:00:00,ETHBEAR/USD,8e-08,1e-07,7e-08,8e-08,6149875000.0,491.99
1653177600000.0,2022-05-22 00:00:00,ETHBEAR/USD,1e-07,1e-07,8e-08,8e-08,1670125000.0000002,133.61
1653091200000.0,2022-05-21 00:00:00,ETHBEAR/USD,8e-08,1e-07,8e-08,1e-07,1607000000.0,160.7
1653004800000.0,2022-05-20 00:00:00,ETHBEAR/USD,1e-07,1e-07,7e-08,8e-08,3656125000.0,292.49
1652918400000.0,2022-05-19 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,7e-08,1e-07,7495300000.0,749.53
1652832000000.0,2022-05-18 00:00:00,ETHBEAR/USD,9e-08,1.1e-07,7e-08,1.1e-07,8870363636.363636,975.74
1652745600000.0,2022-05-17 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,9e-08,15527222222.222223,1397.45
1652659200000.0,2022-05-16 00:00:00,ETHBEAR/USD,8e-08,1e-07,8e-08,8e-08,5386625000.0,430.93
1652572800000.0,2022-05-15 00:00:00,ETHBEAR/USD,8e-08,1.1e-07,7e-08,8e-08,4958375000.0,396.67
1652486400000.0,2022-05-14 00:00:00,ETHBEAR/USD,8e-08,1.1e-07,8e-08,8e-08,11015250000.0,881.22
1652400000000.0,2022-05-13 00:00:00,ETHBEAR/USD,1e-07,1.2e-07,7e-08,8e-08,13766624999.999998,1101.33
1652313600000.0,2022-05-12 00:00:00,ETHBEAR/USD,8e-08,1.4e-07,8e-08,1e-07,64183300000.0,6418.33
1652227200000.0,2022-05-11 00:00:00,ETHBEAR/USD,8e-08,9e-08,5e-08,8e-08,21985750000.0,1758.86
1652140800000.0,2022-05-10 00:00:00,ETHBEAR/USD,6e-08,8e-08,5e-08,8e-08,3936750000.0,314.94
1652054400000.0,2022-05-09 00:00:00,ETHBEAR/USD,6e-08,7e-08,6e-08,6e-08,15167166666.666668,910.03
1651968000000.0,2022-05-08 00:00:00,ETHBEAR/USD,6e-08,7e-08,5e-08,6e-08,4288166666.6666675,257.29
1651881600000.0,2022-05-07 00:00:00,ETHBEAR/USD,6e-08,7e-08,5e-08,6e-08,4145833333.3333335,248.75
1651795200000.0,2022-05-06 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,6e-08,17844000000.000004,1070.64
1651708800000.0,2022-05-05 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,273000000.0,13.65
1651622400000.0,2022-05-04 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1651536000000.0,2022-05-03 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,182000000.0,9.1
1651449600000.0,2022-05-02 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,550000000.0,27.5
1651363200000.0,2022-05-01 00:00:00,ETHBEAR/USD,6e-08,7e-08,5e-08,5e-08,235400000.0,11.77
1651276800000.0,2022-04-30 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,6e-08,1034666666.6666667,62.08
1651190400000.0,2022-04-29 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,567000000.0,28.35
1651104000000.0,2022-04-28 00:00:00,ETHBEAR/USD,6e-08,6e-08,5e-08,5e-08,1411000000.0,70.55
1651017600000.0,2022-04-27 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,ETHBEAR/USD,5e-08,6e-08,4e-08,5e-08,379000000.0,18.95
1650844800000.0,2022-04-25 00:00:00,ETHBEAR/USD,4e-08,6e-08,4e-08,5e-08,4183600000.0000005,209.18
1650758400000.0,2022-04-24 00:00:00,ETHBEAR/USD,5e-08,6e-08,4e-08,4e-08,880250000.0,35.21
1650672000000.0,2022-04-23 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,ETHBEAR/USD,5e-08,6e-08,4e-08,5e-08,543000000.0,27.15
1650499200000.0,2022-04-21 00:00:00,ETHBEAR/USD,4e-08,6e-08,4e-08,5e-08,80000000.0,4.0
1650412800000.0,2022-04-20 00:00:00,ETHBEAR/USD,4e-08,6e-08,4e-08,4e-08,125000000.0,5.0
1650326400000.0,2022-04-19 00:00:00,ETHBEAR/USD,5e-08,6e-08,4e-08,4e-08,75750000.0,3.03
1650240000000.0,2022-04-18 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,240000000.0,12.0
1650153600000.0,2022-04-17 00:00:00,ETHBEAR/USD,4e-08,6e-08,4e-08,5e-08,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,ETHBEAR/USD,4e-08,6e-08,4e-08,4e-08,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,ETHBEAR/USD,5e-08,6e-08,4e-08,4e-08,596000000.0,23.84
1649894400000.0,2022-04-14 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,51000000.0,2.55
1649721600000.0,2022-04-12 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,175000000.0,8.75
1649635200000.0,2022-04-11 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,200000000.0,10.0
1649462400000.0,2022-04-09 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,ETHBEAR/USD,6e-08,6e-08,5e-08,5e-08,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,10000000.0,0.5
1649116800000.0,2022-04-05 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1649030400000.0,2022-04-04 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,260000000.0,13.0
1648944000000.0,2022-04-03 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,80000000.0,4.0
1648857600000.0,2022-04-02 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,160000000.0,8.0
1648598400000.0,2022-03-30 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,130000000.0,6.5
1648512000000.0,2022-03-29 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,124000000.00000001,6.2
1648425600000.0,2022-03-28 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,356000000.00000006,17.8
1648339200000.0,2022-03-27 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,5333000000.0,266.65
1648252800000.0,2022-03-26 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,6570000000.0,328.5
1648166400000.0,2022-03-25 00:00:00,ETHBEAR/USD,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1648080000000.0,2022-03-24 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,2671000000.0000005,133.55
1647993600000.0,2022-03-23 00:00:00,ETHBEAR/USD,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,ETHBEAR/USD,6e-08,7e-08,5e-08,5e-08,1444800000.0,72.24
1647820800000.0,2022-03-21 00:00:00,ETHBEAR/USD,6e-08,7e-08,6e-08,6e-08,1166000000.0,69.96
1647734400000.0,2022-03-20 00:00:00,ETHBEAR/USD,6e-08,7e-08,6e-08,6e-08,77000000.00000001,4.62
1647648000000.0,2022-03-19 00:00:00,ETHBEAR/USD,6e-08,7e-08,6e-08,6e-08,790000000.0,47.4
1647561600000.0,2022-03-18 00:00:00,ETHBEAR/USD,7e-08,7e-08,6e-08,6e-08,996500000.0000001,59.79
1647475200000.0,2022-03-17 00:00:00,ETHBEAR/USD,6e-08,7e-08,6e-08,7e-08,1875428571.4285712,131.28
1647388800000.0,2022-03-16 00:00:00,ETHBEAR/USD,7e-08,8e-08,5e-08,6e-08,8887000000.000002,533.22
1647302400000.0,2022-03-15 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,7e-08,4076714285.7142854,285.37
1647216000000.0,2022-03-14 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,8e-08,4822375000.0,385.79
1647129600000.0,2022-03-13 00:00:00,ETHBEAR/USD,7e-08,9e-08,7e-08,8e-08,2689250000.0,215.14
1647043200000.0,2022-03-12 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,7e-08,974285714.2857143,68.2
1646956800000.0,2022-03-11 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,8e-08,1268750000.0,101.5
1646870400000.0,2022-03-10 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,8e-08,2116499999.9999998,169.32
1646784000000.0,2022-03-09 00:00:00,ETHBEAR/USD,9e-08,9e-08,8e-08,8e-08,2639000000.0,211.12
1646697600000.0,2022-03-08 00:00:00,ETHBEAR/USD,1e-07,1e-07,7e-08,9e-08,3219777777.7777777,289.78
1646611200000.0,2022-03-07 00:00:00,ETHBEAR/USD,8e-08,1e-07,8e-08,1e-07,6470000000.0,647.0
1646524800000.0,2022-03-06 00:00:00,ETHBEAR/USD,7e-08,9e-08,7e-08,8e-08,20212625000.0,1617.01
1646438400000.0,2022-03-05 00:00:00,ETHBEAR/USD,7e-08,9e-08,7e-08,7e-08,9909428571.42857,693.66
1646352000000.0,2022-03-04 00:00:00,ETHBEAR/USD,8e-08,9e-08,7e-08,7e-08,4400285714.285714,308.02
1646265600000.0,2022-03-03 00:00:00,ETHBEAR/USD,7e-08,8e-08,7e-08,8e-08,2246875000.0,179.75
1646179200000.0,2022-03-02 00:00:00,ETHBEAR/USD,7e-08,7e-08,7e-08,7e-08,617999999.9999999,43.26
1646092800000.0,2022-03-01 00:00:00,ETHBEAR/USD,8e-08,8e-08,6e-08,7e-08,11004142857.142857,770.29
1646006400000.0,2022-02-28 00:00:00,ETHBEAR/USD,1e-07,1e-07,8e-08,8e-08,43895500000.0,3511.64
1645920000000.0,2022-02-27 00:00:00,ETHBEAR/USD,9e-08,1e-07,8e-08,1e-07,1471300000.0,147.13
1645833600000.0,2022-02-26 00:00:00,ETHBEAR/USD,8e-08,9e-08,8e-08,9e-08,2824666666.6666665,254.22
1645747200000.0,2022-02-25 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,8e-08,8e-08,10537500000.0,843.0
1645660800000.0,2022-02-24 00:00:00,ETHBEAR/USD,1.1e-07,1.4e-07,9e-08,1.1e-07,22946727272.727272,2524.14
1645574400000.0,2022-02-23 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,8e-08,1.1e-07,6818636363.636363,750.05
1645488000000.0,2022-02-22 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,9e-08,1.1e-07,5253909090.90909,577.93
1645401600000.0,2022-02-21 00:00:00,ETHBEAR/USD,1.1e-07,1.1e-07,7e-08,1.1e-07,7297545454.545454,802.73
1645315200000.0,2022-02-20 00:00:00,ETHBEAR/USD,9e-08,1.1e-07,8e-08,1.1e-07,15172454545.454544,1668.97
1645228800000.0,2022-02-19 00:00:00,ETHBEAR/USD,9e-08,9e-08,7e-08,9e-08,7825777777.777779,704.32
1645142400000.0,2022-02-18 00:00:00,ETHBEAR/USD,7e-08,9e-08,7e-08,9e-08,2194555555.5555553,197.51
