https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USDT
1657152000,2022-07-07 00:00:00,MATIC/USDT,0.5257,0.573,0.5113,0.563,20964635.94236742,11452463.207671007795
1657065600,2022-07-06 00:00:00,MATIC/USDT,0.513,0.5308,0.4931,0.5256,32451918.10792859,16687853.378592734762
1656979200,2022-07-05 00:00:00,MATIC/USDT,0.4919,0.5355,0.4859,0.5129,39756520.01991176,20352915.520470825443
1656892800,2022-07-04 00:00:00,MATIC/USDT,0.462,0.4952,0.4513,0.4918,18129925.25075896,8544315.16455098736
1656806400,2022-07-03 00:00:00,MATIC/USDT,0.4932,0.494,0.4489,0.4619,15666761.49469909,7359029.84247062294
1656720000,2022-07-02 00:00:00,MATIC/USDT,0.4623,0.4964,0.4488,0.4931,15031352.95374227,7035502.241875550792
1656633600,2022-07-01 00:00:00,MATIC/USDT,0.4815,0.4984,0.4494,0.4622,39208047.98839286,18559001.67098947619
1656547200,2022-06-30 00:00:00,MATIC/USDT,0.4974,0.4976,0.4178,0.4815,45528761.07332532,20541902.024189879638
1656460800,2022-06-29 00:00:00,MATIC/USDT,0.5107,0.5469,0.4851,0.4973,44051648.59678303,22575983.336956890675
1656374400,2022-06-28 00:00:00,MATIC/USDT,0.5319,0.575,0.5039,0.5109,43553035.04671973,23253333.41404772946
1656288000,2022-06-27 00:00:00,MATIC/USDT,0.5583,0.5969,0.5201,0.5319,27282130.96908363,15090325.891649914084
1656201600,2022-06-26 00:00:00,MATIC/USDT,0.6013,0.6267,0.556,0.5584,22982357.82204966,13621234.742103960132
1656115200,2022-06-25 00:00:00,MATIC/USDT,0.6073,0.6296,0.5667,0.6012,29805250.18944246,17828703.373198478675
1656028800,2022-06-24 00:00:00,MATIC/USDT,0.5622,0.6279,0.5621,0.6072,47674728.63279481,28529274.222994979684
1655942400,2022-06-23 00:00:00,MATIC/USDT,0.4557,0.5746,0.4555,0.5621,58468418.2947013,29952586.974503955706
1655856000,2022-06-22 00:00:00,MATIC/USDT,0.4201,0.4717,0.3947,0.4556,33469334.84665356,14489463.235624861882
1655769600,2022-06-21 00:00:00,MATIC/USDT,0.4009,0.4543,0.3925,0.4202,24040006.13094651,10265340.502974510592
1655683200,2022-06-20 00:00:00,MATIC/USDT,0.3841,0.4109,0.3591,0.4009,29765588.38315687,11531310.370222736989
1655596800,2022-06-19 00:00:00,MATIC/USDT,0.3457,0.385,0.3269,0.3841,23146472.18556343,8146762.534973145976
1655510400,2022-06-18 00:00:00,MATIC/USDT,0.3999,0.4073,0.3163,0.3459,27906414.07139219,9970664.200908737731
1655424000,2022-06-17 00:00:00,MATIC/USDT,0.3834,0.4083,0.3783,0.3998,14954467.68553709,5925112.856074482782
1655337600,2022-06-16 00:00:00,MATIC/USDT,0.4395,0.445,0.3754,0.3833,20032990.63227532,8047021.91632527047
1655251200,2022-06-15 00:00:00,MATIC/USDT,0.4154,0.4399,0.363,0.4395,33388614.29252368,13127673.21459838135
1655164800,2022-06-14 00:00:00,MATIC/USDT,0.4305,0.4533,0.3956,0.4145,26667125.28183658,11259000.862232866756
1655078400,2022-06-13 00:00:00,MATIC/USDT,0.4968,0.5042,0.404,0.4304,30016655.76946932,13190822.750684296351
1654992000,2022-06-12 00:00:00,MATIC/USDT,0.5407,0.5469,0.496,0.497,13352775.83773348,6951015.157306117301
1654905600,2022-06-11 00:00:00,MATIC/USDT,0.5945,0.6068,0.5314,0.5406,8669844.09161838,4894947.969737166173
1654819200,2022-06-10 00:00:00,MATIC/USDT,0.6338,0.6628,0.59,0.5941,13592403.93270506,8500478.893989605079
1654732800,2022-06-09 00:00:00,MATIC/USDT,0.6068,0.6528,0.6021,0.6336,6278002.66804956,3947055.896219138208
1654646400,2022-06-08 00:00:00,MATIC/USDT,0.6175,0.633,0.6013,0.6066,5905913.73562256,3624234.195719157681
1654560000,2022-06-07 00:00:00,MATIC/USDT,0.6327,0.6335,0.5833,0.617,12867677.96708387,7766110.838688795008
1654473600,2022-06-06 00:00:00,MATIC/USDT,0.598,0.6558,0.5959,0.6327,11137054.37404938,7058497.181391737929
1654387200,2022-06-05 00:00:00,MATIC/USDT,0.596,0.6068,0.5841,0.5978,4720800.82520416,2806125.503361653643
1654300800,2022-06-04 00:00:00,MATIC/USDT,0.5893,0.6006,0.5759,0.596,7663810.18590478,4514511.352754258197
1654214400,2022-06-03 00:00:00,MATIC/USDT,0.6188,0.6206,0.5763,0.5893,11131414.9980621,6577363.542655932319
1654128000,2022-06-02 00:00:00,MATIC/USDT,0.6006,0.6225,0.5902,0.6192,13253133.54785868,8009460.019166881883
1654041600,2022-06-01 00:00:00,MATIC/USDT,0.6624,0.671,0.5851,0.6005,14268620.49096622,8923552.3246394446
1653955200,2022-05-31 00:00:00,MATIC/USDT,0.6579,0.6838,0.6436,0.6623,10496111.4907313,6952845.321340684026
1653868800,2022-05-30 00:00:00,MATIC/USDT,0.5997,0.6612,0.595,0.6576,13024358.89746046,8250201.671771957843
1653782400,2022-05-29 00:00:00,MATIC/USDT,0.5873,0.6013,0.5744,0.5995,6877841.05323658,4051169.923852868138
1653696000,2022-05-28 00:00:00,MATIC/USDT,0.575,0.5967,0.5689,0.5872,6618643.4649932,3870788.31379121448
1653609600,2022-05-27 00:00:00,MATIC/USDT,0.5982,0.6114,0.5645,0.5745,16349864.89128402,9573866.366005556876
1653523200,2022-05-26 00:00:00,MATIC/USDT,0.6457,0.6601,0.5774,0.5988,20547861.09388234,12664427.656862007183
1653436800,2022-05-25 00:00:00,MATIC/USDT,0.6629,0.6738,0.6276,0.6457,13598082.62058632,8819351.800011093278
1653350400,2022-05-24 00:00:00,MATIC/USDT,0.6417,0.6683,0.6108,0.6629,14246660.14677683,9116088.018051764188
1653264000,2022-05-23 00:00:00,MATIC/USDT,0.676,0.7004,0.6356,0.6416,15734523.52091998,10644385.663705230325
1653177600,2022-05-22 00:00:00,MATIC/USDT,0.6493,0.6822,0.6408,0.6759,10906032.14884087,7220285.182416664129
1653091200,2022-05-21 00:00:00,MATIC/USDT,0.6337,0.6607,0.6212,0.6493,10621453.42443398,6827335.173564592506
1653004800,2022-05-20 00:00:00,MATIC/USDT,0.6585,0.679,0.6169,0.6336,15674955.38418006,10125468.646937520615
1652918400,2022-05-19 00:00:00,MATIC/USDT,0.6266,0.6735,0.6091,0.6584,16396318.82038605,10520003.067822534397
1652832000,2022-05-18 00:00:00,MATIC/USDT,0.7268,0.7379,0.6239,0.6264,15174099.31255309,10186655.651089643692
1652745600,2022-05-17 00:00:00,MATIC/USDT,0.6774,0.7359,0.6744,0.7268,14535176.87434464,10264647.414061822383
1652659200,2022-05-16 00:00:00,MATIC/USDT,0.7425,0.7425,0.658,0.6773,12611952.45058401,8668969.504669818291
1652572800,2022-05-15 00:00:00,MATIC/USDT,0.6853,0.7434,0.6556,0.7426,11284701.4456449,7829316.737104098269
1652486400,2022-05-14 00:00:00,MATIC/USDT,0.6671,0.7126,0.615,0.6853,16392415.94210838,10906772.461518330302
1652400000,2022-05-13 00:00:00,MATIC/USDT,0.6013,0.7529,0.5898,0.6671,30265120.77758313,20996437.8439047967
1652313600,2022-05-12 00:00:00,MATIC/USDT,0.6762,0.7187,0.501,0.6007,44114099.65943976,26224319.819441110326
1652227200,2022-05-11 00:00:00,MATIC/USDT,0.8894,0.9118,0.6029,0.6761,58242193.32999887,44196217.372777239082
1652140800,2022-05-10 00:00:00,MATIC/USDT,0.8101,0.9896,0.791,0.8893,43916079.47751711,39876520.410416284338
1652054400,2022-05-09 00:00:00,MATIC/USDT,0.9762,0.9914,0.75,0.811,36523623.18119844,31480442.176042366729
1651968000,2022-05-08 00:00:00,MATIC/USDT,1.0192,1.0296,0.96,0.9759,10105714.83754097,9997652.522927085021
1651881600,2022-05-07 00:00:00,MATIC/USDT,1.0426,1.0666,0.991,1.0195,9538784.73687854,9887669.293175862132
1651795200,2022-05-06 00:00:00,MATIC/USDT,1.0646,1.0765,1.0118,1.0424,13096995.32704614,13682237.35171362074
1651708800,2022-05-05 00:00:00,MATIC/USDT,1.1724,1.187,1.03,1.0643,13809967.00787854,15114204.52134007031
1651622400,2022-05-04 00:00:00,MATIC/USDT,1.0762,1.1777,1.0699,1.1713,13688535.42691233,15386450.712658578048
1651536000,2022-05-03 00:00:00,MATIC/USDT,1.0767,1.1258,1.054,1.076,8465884.51639676,9219075.249948782068
1651449600,2022-05-02 00:00:00,MATIC/USDT,1.0991,1.1211,1.0364,1.0764,12346548.23858683,13343181.18627587529
1651363200,2022-05-01 00:00:00,MATIC/USDT,1.0331,1.1226,1.0144,1.0992,13891045.71039415,14989523.101949309752
1651276800,2022-04-30 00:00:00,MATIC/USDT,1.1407,1.1655,1.01,1.0329,8861370.92593991,9725691.213798164035
1651190400,2022-04-29 00:00:00,MATIC/USDT,1.2379,1.246,1.1272,1.1411,8796406.36078026,10425537.816087120872
1651104000,2022-04-28 00:00:00,MATIC/USDT,1.2574,1.2795,1.2264,1.2377,7921436.64198522,9891037.354874758869
1651017600,2022-04-27 00:00:00,MATIC/USDT,1.2444,1.2922,1.235,1.257,7705545.47115302,9727583.751647845813
1650931200,2022-04-26 00:00:00,MATIC/USDT,1.3522,1.3621,1.2233,1.2448,9111736.23274648,11720754.759470117154
1650844800,2022-04-25 00:00:00,MATIC/USDT,1.3433,1.3555,1.2628,1.352,11039522.49838589,14409060.087894804401
1650758400,2022-04-24 00:00:00,MATIC/USDT,1.3628,1.3745,1.332,1.3435,5517762.04765173,7461694.021659332465
1650672000,2022-04-23 00:00:00,MATIC/USDT,1.3976,1.4122,1.3436,1.3627,5717700.68011319,7879526.12562179144
1650585600,2022-04-22 00:00:00,MATIC/USDT,1.3779,1.5062,1.3715,1.3975,18350410.33998746,26399168.730387373499
1650499200,2022-04-21 00:00:00,MATIC/USDT,1.4173,1.4676,1.3587,1.3776,9945771.12564316,14193754.494820298446
1650412800,2022-04-20 00:00:00,MATIC/USDT,1.4276,1.4662,1.3932,1.4171,9042373.10747725,12941931.727970336697
1650326400,2022-04-19 00:00:00,MATIC/USDT,1.4187,1.4492,1.391,1.4275,6930450.33899134,9842341.405344733117
1650240000,2022-04-18 00:00:00,MATIC/USDT,1.3369,1.4264,1.2928,1.4186,9636426.90660391,13072668.372042618728
1650153600,2022-04-17 00:00:00,MATIC/USDT,1.3887,1.3903,1.3325,1.3365,3177797.45346827,4352318.999406411224
1650067200,2022-04-16 00:00:00,MATIC/USDT,1.3975,1.4037,1.3643,1.3884,3700410.25136209,5129389.125281462466
1649980800,2022-04-15 00:00:00,MATIC/USDT,1.3736,1.3988,1.3667,1.3975,3388527.11504345,4700825.164677750919
1649894400,2022-04-14 00:00:00,MATIC/USDT,1.4196,1.4437,1.3522,1.3735,6609957.35203322,9214813.74873007977
1649808000,2022-04-13 00:00:00,MATIC/USDT,1.3934,1.4376,1.366,1.4191,6720876.03571322,9482271.942231489786
1649721600,2022-04-12 00:00:00,MATIC/USDT,1.3348,1.4747,1.3266,1.394,10586730.58501881,14779036.050134995161
1649635200,2022-04-11 00:00:00,MATIC/USDT,1.4264,1.4392,1.3125,1.3348,8913057.50910863,12162391.382538774419
1649548800,2022-04-10 00:00:00,MATIC/USDT,1.463,1.4909,1.4194,1.426,3367143.86647255,4927729.451122256219
1649462400,2022-04-09 00:00:00,MATIC/USDT,1.4345,1.4671,1.4268,1.4628,3298665.96562094,4773655.910255232431
1649376000,2022-04-08 00:00:00,MATIC/USDT,1.5113,1.5269,1.4229,1.4351,7751766.66451721,11502217.27917338924
1649289600,2022-04-07 00:00:00,MATIC/USDT,1.4572,1.5198,1.4374,1.5104,6043636.10624678,8962558.207939173652
1649203200,2022-04-06 00:00:00,MATIC/USDT,1.5923,1.5927,1.45,1.4577,9702135.74368004,14750853.910280936384
1649116800,2022-04-05 00:00:00,MATIC/USDT,1.648,1.6756,1.5867,1.5919,5189911.95542187,8446338.480209690186
1649030400,2022-04-04 00:00:00,MATIC/USDT,1.6885,1.6895,1.6061,1.6479,6178731.14381722,10182535.378361319624
1648944000,2022-04-03 00:00:00,MATIC/USDT,1.6524,1.7132,1.6324,1.6878,6632747.81784757,11140756.496631451639
1648857600,2022-04-02 00:00:00,MATIC/USDT,1.6953,1.7289,1.6462,1.6529,8420516.40818656,14253362.10215959864
1648771200,2022-04-01 00:00:00,MATIC/USDT,1.6185,1.7122,1.5594,1.6949,9133222.737221,15061807.112849719187
1648684800,2022-03-31 00:00:00,MATIC/USDT,1.6823,1.7496,1.6073,1.6187,11227752.87556312,18909663.780408885495
1648598400,2022-03-30 00:00:00,MATIC/USDT,1.6749,1.7259,1.6256,1.6823,6012427.00112719,10106932.597263903467
1648512000,2022-03-29 00:00:00,MATIC/USDT,1.6572,1.7361,1.6344,1.6752,7038927.41579916,11891607.481895430353
1648425600,2022-03-28 00:00:00,MATIC/USDT,1.6952,1.745,1.651,1.6566,8723586.5046961,14860417.54464669576
1648339200,2022-03-27 00:00:00,MATIC/USDT,1.6119,1.6953,1.6017,1.6951,5167701.17920286,8500135.578926363516
1648252800,2022-03-26 00:00:00,MATIC/USDT,1.5784,1.6179,1.5678,1.6111,3447839.94396547,5496169.184606462457
1648166400,2022-03-25 00:00:00,MATIC/USDT,1.6306,1.663,1.56,1.5781,9219874.46753564,14916030.686368607359
1648080000,2022-03-24 00:00:00,MATIC/USDT,1.556,1.6365,1.5444,1.6296,7810255.88936294,12483636.206819894053
1647993600,2022-03-23 00:00:00,MATIC/USDT,1.5065,1.5585,1.4926,1.5548,4923544.67108746,7517131.289771542775
1647907200,2022-03-22 00:00:00,MATIC/USDT,1.4648,1.5336,1.4581,1.5064,5634011.9121736,8504002.746894127039
1647820800,2022-03-21 00:00:00,MATIC/USDT,1.4653,1.4979,1.4424,1.465,3367678.74290302,4945184.123567753101
1647734400,2022-03-20 00:00:00,MATIC/USDT,1.5294,1.5363,1.4531,1.4651,3538197.26081139,5257635.503036197386
1647648000,2022-03-19 00:00:00,MATIC/USDT,1.4972,1.5412,1.4972,1.5299,5363155.02484631,8158409.824462241674
1647561600,2022-03-18 00:00:00,MATIC/USDT,1.4466,1.5106,1.4172,1.497,5823162.69208355,8478782.947110891357
1647475200,2022-03-17 00:00:00,MATIC/USDT,1.4673,1.4983,1.4376,1.4465,4641397.3518304,6782019.19662962267
1647388800,2022-03-16 00:00:00,MATIC/USDT,1.3777,1.4702,1.3552,1.4673,10461504.41077292,14688184.67554393428
1647302400,2022-03-15 00:00:00,MATIC/USDT,1.3792,1.4098,1.3305,1.3779,7097189.91422212,9732373.976438097742
1647216000,2022-03-14 00:00:00,MATIC/USDT,1.3604,1.3935,1.3292,1.379,7778364.02051409,10596779.271755573238
1647129600,2022-03-13 00:00:00,MATIC/USDT,1.397,1.4202,1.3522,1.3593,5186088.55406903,7240259.844159116653
1647043200,2022-03-12 00:00:00,MATIC/USDT,1.4048,1.4347,1.3925,1.3968,4448488.31860553,6287975.697045781381
1646956800,2022-03-11 00:00:00,MATIC/USDT,1.4367,1.4726,1.4034,1.4049,9908675.72012157,14189457.111544184181
1646870400,2022-03-10 00:00:00,MATIC/USDT,1.5053,1.5112,1.4012,1.4366,7929121.64650165,11420835.708429440362
1646784000,2022-03-09 00:00:00,MATIC/USDT,1.4468,1.5451,1.4445,1.5053,11917211.92690112,17966064.851140166811
1646697600,2022-03-08 00:00:00,MATIC/USDT,1.4101,1.4745,1.4027,1.4463,9203755.06295318,13321219.267123216968
1646611200,2022-03-07 00:00:00,MATIC/USDT,1.4349,1.4964,1.3696,1.4106,11938875.60018995,17007654.928466962976
1646524800,2022-03-06 00:00:00,MATIC/USDT,1.5083,1.5192,1.4308,1.4338,7153561.82425531,10541379.451068891605
1646438400,2022-03-05 00:00:00,MATIC/USDT,1.4776,1.5153,1.4472,1.5085,7015720.28811338,10427499.452468331235
1646352000,2022-03-04 00:00:00,MATIC/USDT,1.5853,1.5872,1.4516,1.4775,13578705.00195678,20616672.777707411136
1646265600,2022-03-03 00:00:00,MATIC/USDT,1.6364,1.652,1.5447,1.5857,11491365.25995831,18366430.546394837892
1646179200,2022-03-02 00:00:00,MATIC/USDT,1.6219,1.6988,1.5818,1.636,15927835.53011368,26155831.730539689276
1646092800,2022-03-01 00:00:00,MATIC/USDT,1.6141,1.663,1.5551,1.621,14793916.09486591,23785527.537186026328
1646006400,2022-02-28 00:00:00,MATIC/USDT,1.4527,1.6176,1.422,1.6143,14608795.12857481,22179599.75028307828
1645920000,2022-02-27 00:00:00,MATIC/USDT,1.5167,1.5461,1.4214,1.4527,10970056.26436551,16241188.785853339413
1645833600,2022-02-26 00:00:00,MATIC/USDT,1.5511,1.5955,1.5033,1.5157,10698637.46197211,16498307.281381449738
1645747200,2022-02-25 00:00:00,MATIC/USDT,1.4406,1.5745,1.403,1.5501,20820365.73182717,30873593.857571857135
1645660800,2022-02-24 00:00:00,MATIC/USDT,1.4368,1.5187,1.2454,1.4409,38118498.99225138,51812194.604220467412
1645574400,2022-02-23 00:00:00,MATIC/USDT,1.4625,1.5947,1.4327,1.4356,17050810.40541491,25880267.475116461837
1645488000,2022-02-22 00:00:00,MATIC/USDT,1.4052,1.4743,1.3472,1.4625,15186592.30853749,21478334.202634862917
1645401600,2022-02-21 00:00:00,MATIC/USDT,1.5122,1.6153,1.4,1.405,16929464.17248271,25625063.71740136567
1645315200,2022-02-20 00:00:00,MATIC/USDT,1.6323,1.6344,1.4931,1.5123,10127812.03504674,15614410.88674714159
1645228800,2022-02-19 00:00:00,MATIC/USDT,1.5925,1.6432,1.5586,1.6325,9419444.41281927,15176877.110550536047
1645142400,2022-02-18 00:00:00,MATIC/USDT,1.6609,1.7125,1.582,1.5925,13805053.70503865,22723340.809053853976
1645056000,2022-02-17 00:00:00,MATIC/USDT,1.8368,1.8633,1.6455,1.6609,18123248.69151914,31832850.494572319828
1644969600,2022-02-16 00:00:00,MATIC/USDT,1.8711,1.8774,1.747,1.8365,21045091.70566667,38212681.522934659854
1644883200,2022-02-15 00:00:00,MATIC/USDT,1.6561,1.8799,1.6529,1.8709,23439399.53108894,41545582.118071393033
1644796800,2022-02-14 00:00:00,MATIC/USDT,1.6593,1.68,1.596,1.6557,21520326.40726332,35232367.988228651869
1644710400,2022-02-13 00:00:00,MATIC/USDT,1.701,1.723,1.6428,1.6593,14723233.21138292,24949659.12477261477
1644624000,2022-02-12 00:00:00,MATIC/USDT,1.7155,1.7645,1.6428,1.7009,21260934.65909144,36204097.384076305858
