https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BURGER,Volume USDT
1660694400,2022-08-17 00:00:00,BURGER/USDT,1.5364,1.574,1.3919,1.414,108686.5821664,160635.945548637556
1660608000,2022-08-16 00:00:00,BURGER/USDT,1.5265,1.5838,1.4819,1.5385,118379.74802012,182031.464640720715
1660521600,2022-08-15 00:00:00,BURGER/USDT,1.5577,1.5787,1.517,1.5251,85300.61050518,131717.451221766273
1660435200,2022-08-14 00:00:00,BURGER/USDT,1.5856,1.6142,1.5406,1.5581,108498.18199437,171165.77890312008
1660348800,2022-08-13 00:00:00,BURGER/USDT,1.5918,1.6452,1.5751,1.5852,138484.00391704,221340.037981414297
1660262400,2022-08-12 00:00:00,BURGER/USDT,1.5877,1.6038,1.5528,1.5918,141165.06034656,222617.96159273125
1660176000,2022-08-11 00:00:00,BURGER/USDT,1.5788,1.6405,1.5742,1.5876,183908.09847287,295504.303998446851
1660089600,2022-08-10 00:00:00,BURGER/USDT,1.5394,1.591,1.522,1.578,134723.1035515,210628.741600704939
1660003200,2022-08-09 00:00:00,BURGER/USDT,1.598,1.5999,1.516,1.5399,148630.62054038,230249.064500635674
1659916800,2022-08-08 00:00:00,BURGER/USDT,1.5901,1.6237,1.5825,1.5974,161762.70419827,258814.192581472966
1659830400,2022-08-07 00:00:00,BURGER/USDT,1.5811,1.6202,1.5735,1.5906,120395.48175764,191737.979076948405
1659744000,2022-08-06 00:00:00,BURGER/USDT,1.596,1.6413,1.5629,1.5813,174375.37433141,278125.974255036323
1659657600,2022-08-05 00:00:00,BURGER/USDT,1.528,1.7984,1.5246,1.5951,471260.79976281,782691.05684213149
1659571200,2022-08-04 00:00:00,BURGER/USDT,1.5482,1.7114,1.512,1.5251,181539.49887723,282273.503803971194
1659484800,2022-08-03 00:00:00,BURGER/USDT,1.5655,1.5903,1.5246,1.5467,172619.48512252,269913.037437173609
1659398400,2022-08-02 00:00:00,BURGER/USDT,1.5747,1.593,1.5093,1.5667,254590.80255302,393851.518168911087
1659312000,2022-08-01 00:00:00,BURGER/USDT,1.61,1.6481,1.5528,1.5748,372696.15869097,594421.67422206762
1659225600,2022-07-31 00:00:00,BURGER/USDT,1.6471,1.6862,1.5806,1.6157,274274.11354511,452507.349228003691
1659139200,2022-07-30 00:00:00,BURGER/USDT,1.7096,1.79,1.6306,1.6467,503135.41294045,867629.251743766116
1659052800,2022-07-29 00:00:00,BURGER/USDT,1.6745,1.97,1.652,1.7043,995040.0007753,1749800.140088253389
1658966400,2022-07-28 00:00:00,BURGER/USDT,1.6474,1.7523,1.6216,1.6773,581091.26069898,971686.681211144391
1658880000,2022-07-27 00:00:00,BURGER/USDT,1.6575,1.7033,1.5548,1.6476,400643.66924478,651095.291259631773
1658793600,2022-07-26 00:00:00,BURGER/USDT,1.609,1.7373,1.5443,1.6556,463404.02173093,746473.241580357157
1658707200,2022-07-25 00:00:00,BURGER/USDT,1.9314,1.9477,1.608,1.61,835741.33442912,1502038.824472309095
1658620800,2022-07-24 00:00:00,BURGER/USDT,1.52,2.1614,1.5023,1.9283,1455022.81979017,2854168.251594508361
1658534400,2022-07-23 00:00:00,BURGER/USDT,1.5792,1.6673,1.478,1.519,296291.7861904,467051.737333417306
1658448000,2022-07-22 00:00:00,BURGER/USDT,1.6825,1.7897,1.564,1.5794,528397.84905228,883933.667283212055
1658361600,2022-07-21 00:00:00,BURGER/USDT,1.6649,1.7348,1.6234,1.6799,487289.92936275,814893.309893177687
1658275200,2022-07-20 00:00:00,BURGER/USDT,1.7795,1.9813,1.62,1.6655,796641.33164139,1441647.789086145579
1658188800,2022-07-19 00:00:00,BURGER/USDT,1.8054,1.8655,1.7141,1.7839,460629.74567033,823986.373440198714
1658102400,2022-07-18 00:00:00,BURGER/USDT,1.7821,1.9041,1.7379,1.8104,593191.03650312,1080371.880629840092
1658016000,2022-07-17 00:00:00,BURGER/USDT,1.843,2.144,1.7661,1.7757,885177.6293003,1695424.085104830087
1657929600,2022-07-16 00:00:00,BURGER/USDT,2.2645,2.4521,1.783,1.8433,1399772.5471351,2809673.604226894068
1657843200,2022-07-15 00:00:00,BURGER/USDT,2.6756,2.7075,2.1628,2.265,802660.73684431,1906155.842214801127
1657756800,2022-07-14 00:00:00,BURGER/USDT,3.1665,3.1968,2.486,2.6772,1120144.34072135,3082688.372726156812
1657670400,2022-07-13 00:00:00,BURGER/USDT,3.051,3.513,3.0479,3.1667,1040102.40254787,3393136.576007159708
1657584000,2022-07-12 00:00:00,BURGER/USDT,2.9948,3.496,2.3663,3.0401,1883638.83514042,5521129.584718938964
1657497600,2022-07-11 00:00:00,BURGER/USDT,2.8692,3.5496,2.8175,2.9982,1971065.73812765,6216634.188366856883
1657411200,2022-07-10 00:00:00,BURGER/USDT,2.6447,3.2245,2.254,2.876,1534185.83856183,4372269.303701043851
1657324800,2022-07-09 00:00:00,BURGER/USDT,1.9492,2.8326,1.5281,2.6533,1486319.05408353,3329571.952307841615
1657238400,2022-07-08 00:00:00,BURGER/USDT,2.0918,2.378,1.8808,1.958,1067571.06596679,2236191.608969979928
1657152000,2022-07-07 00:00:00,BURGER/USDT,1.567,2.9963,1.43,2.0928,2781615.05675687,6226525.128226449952
1657065600,2022-07-06 00:00:00,BURGER/USDT,0.9316,2.0562,0.9242,1.5682,2308852.43581549,3667547.265421182898
1656979200,2022-07-05 00:00:00,BURGER/USDT,0.9645,1.039,0.9137,0.9323,277636.84935541,264404.362804369917
1656892800,2022-07-04 00:00:00,BURGER/USDT,0.9449,1.114,0.8237,0.9628,564413.99030884,544183.432386064324
1656806400,2022-07-03 00:00:00,BURGER/USDT,1.0364,1.296,0.91,0.9386,1469361.31159538,1580471.627217795327
1656720000,2022-07-02 00:00:00,BURGER/USDT,0.7065,1.3924,0.7056,1.0356,3003980.26868405,3289449.827492210525
1656633600,2022-07-01 00:00:00,BURGER/USDT,0.5919,0.899,0.5797,0.7052,799228.50798947,615841.15201372233
1656547200,2022-06-30 00:00:00,BURGER/USDT,0.611,0.6136,0.5612,0.5918,53446.45996571,31756.662722049052
1656460800,2022-06-29 00:00:00,BURGER/USDT,0.608,0.6708,0.5741,0.6071,130127.12635574,80716.284171893817
1656374400,2022-06-28 00:00:00,BURGER/USDT,0.6166,0.6261,0.5957,0.6062,54117.11066918,33134.245743858515
1656288000,2022-06-27 00:00:00,BURGER/USDT,0.6315,0.6536,0.6086,0.6173,48952.85223155,30614.697649031393
1656201600,2022-06-26 00:00:00,BURGER/USDT,0.6626,0.6785,0.632,0.6322,32024.97689714,21197.171622657743
1656115200,2022-06-25 00:00:00,BURGER/USDT,0.6896,0.6903,0.6461,0.664,49287.98511227,32933.639793190654
1656028800,2022-06-24 00:00:00,BURGER/USDT,0.6406,0.7474,0.6322,0.689,101964.70982193,67191.469805137293
1655942400,2022-06-23 00:00:00,BURGER/USDT,0.6228,0.6434,0.6154,0.639,59623.32107018,37646.79461624604
1655856000,2022-06-22 00:00:00,BURGER/USDT,0.6282,0.6393,0.5947,0.6228,112057.73666435,68812.752495972967
1655769600,2022-06-21 00:00:00,BURGER/USDT,0.6054,0.7158,0.5976,0.6268,290442.99588163,191886.070712318188
1655683200,2022-06-20 00:00:00,BURGER/USDT,0.6117,0.6289,0.5648,0.6058,195041.77997916,115828.19878051645
1655596800,2022-06-19 00:00:00,BURGER/USDT,0.5839,0.6318,0.5509,0.6106,109771.95207374,66434.547917275508
1655510400,2022-06-18 00:00:00,BURGER/USDT,0.6874,0.6962,0.5391,0.5858,86368.06871265,52998.568041074791
1655424000,2022-06-17 00:00:00,BURGER/USDT,0.6896,0.7138,0.6786,0.6866,33532.22036084,23153.22505726095
1655337600,2022-06-16 00:00:00,BURGER/USDT,0.7495,0.7546,0.6787,0.689,56946.00222082,40813.789363654672
1655251200,2022-06-15 00:00:00,BURGER/USDT,0.7258,0.8077,0.6793,0.7485,146608.10853465,107161.20736238558
1655164800,2022-06-14 00:00:00,BURGER/USDT,0.6816,0.8303,0.6536,0.7325,259113.83832834,193033.837459989643
1655078400,2022-06-13 00:00:00,BURGER/USDT,0.6934,0.8528,0.6117,0.6836,352193.47778535,253198.367625305343
1654992000,2022-06-12 00:00:00,BURGER/USDT,0.8149,0.8248,0.6647,0.6958,150565.30698219,113443.578097718472
1654905600,2022-06-11 00:00:00,BURGER/USDT,0.9122,0.948,0.775,0.817,130019.52948548,109866.778749990335
1654819200,2022-06-10 00:00:00,BURGER/USDT,0.8676,1.0221,0.8555,0.912,157778.80779361,148433.872999402026
1654732800,2022-06-09 00:00:00,BURGER/USDT,0.9127,0.9898,0.8516,0.8639,216704.32726168,198576.518259695674
1654646400,2022-06-08 00:00:00,BURGER/USDT,0.8158,1.15,0.7907,0.9126,675478.38987578,651564.846967998751
1654560000,2022-06-07 00:00:00,BURGER/USDT,0.8598,0.8727,0.7812,0.8136,131747.72869681,109666.672838690742
1654473600,2022-06-06 00:00:00,BURGER/USDT,0.912,0.9865,0.8507,0.8628,190544.00535383,178117.751596045691
1654387200,2022-06-05 00:00:00,BURGER/USDT,1.0451,1.1642,0.8773,0.9122,1006584.00839615,1010976.018089803137
1654300800,2022-06-04 00:00:00,BURGER/USDT,0.64,1.25,0.6155,1.05,1988670.15686248,2079651.203168834775
1654214400,2022-06-03 00:00:00,BURGER/USDT,0.668,0.6732,0.6155,0.6365,24200.34055186,15509.994865738899
1654128000,2022-06-02 00:00:00,BURGER/USDT,0.6505,0.6841,0.6368,0.6684,65826.18814445,43291.522615725323
1654041600,2022-06-01 00:00:00,BURGER/USDT,0.7264,0.7377,0.633,0.6515,37563.30270109,26006.369046241235
1653955200,2022-05-31 00:00:00,BURGER/USDT,0.7608,0.7688,0.6895,0.7307,94797.46207383,68547.283298862993
1653868800,2022-05-30 00:00:00,BURGER/USDT,0.7333,0.82,0.725,0.7585,216438.28072607,166793.13785703867
1653782400,2022-05-29 00:00:00,BURGER/USDT,0.7319,0.8852,0.7077,0.7329,458042.54652946,359995.304511635057
1653696000,2022-05-28 00:00:00,BURGER/USDT,0.6189,0.8399,0.6121,0.7323,632464.46012114,459556.875920038427
1653609600,2022-05-27 00:00:00,BURGER/USDT,0.6927,0.7126,0.61,0.6189,329410.41655479,217697.415819710881
1653523200,2022-05-26 00:00:00,BURGER/USDT,0.958,0.9586,0.694,0.694,619359.3762471,500195.825497853731
1653436800,2022-05-25 00:00:00,BURGER/USDT,0.8813,1.3999,0.8398,0.958,2758760.52720866,3084526.446731310954
1653350400,2022-05-24 00:00:00,BURGER/USDT,0.5529,1.346,0.5152,0.8819,920770.92683809,799971.262298170449
1653264000,2022-05-23 00:00:00,BURGER/USDT,0.58,0.6216,0.5463,0.5504,44754.20767048,26098.720197466721
1653177600,2022-05-22 00:00:00,BURGER/USDT,0.5664,0.6099,0.5447,0.5799,44672.55138751,25538.044035279191
1653091200,2022-05-21 00:00:00,BURGER/USDT,0.5287,0.6295,0.5123,0.5671,70160.37613154,40741.387018606129
1653004800,2022-05-20 00:00:00,BURGER/USDT,0.5255,0.5722,0.4982,0.5257,10272.60115645,5439.679122580713
1652918400,2022-05-19 00:00:00,BURGER/USDT,0.4888,0.5447,0.4888,0.5297,15329.0940068,7913.044723960311
1652832000,2022-05-18 00:00:00,BURGER/USDT,0.5767,0.6054,0.46,0.4888,48259.59829061,24577.647294929663
1652745600,2022-05-17 00:00:00,BURGER/USDT,0.4579,0.7,0.4579,0.5816,283293.53642257,155430.981932581339
1652659200,2022-05-16 00:00:00,BURGER/USDT,0.4699,0.5162,0.42,0.453,66013.57732655,29714.862859916124
1652572800,2022-05-15 00:00:00,BURGER/USDT,0.4147,0.563,0.4103,0.4721,235666.8907269,111159.54001243228
1652486400,2022-05-14 00:00:00,BURGER/USDT,0.4159,0.426,0.3701,0.42,40614.06270721,16288.419042540609
1652400000,2022-05-13 00:00:00,BURGER/USDT,0.3443,0.4874,0.3403,0.4159,24958.36260787,10378.513191327818
1652313600,2022-05-12 00:00:00,BURGER/USDT,0.419,0.4597,0.3033,0.3458,39121.09284,14347.818153711231
1652227200,2022-05-11 00:00:00,BURGER/USDT,0.7075,0.7499,0.3549,0.4209,48515.74330415,25023.88587444993
1652140800,2022-05-10 00:00:00,BURGER/USDT,0.7628,0.8468,0.689,0.7004,39215.77170724,29070.414048408748
1652054400,2022-05-09 00:00:00,BURGER/USDT,0.9976,1.0104,0.7693,0.7693,23671.95127475,21295.4548851715
1651968000,2022-05-08 00:00:00,BURGER/USDT,1.0114,1.0186,0.9691,0.9943,25159.3037331,24987.737207798737
1651881600,2022-05-07 00:00:00,BURGER/USDT,1.0394,1.0666,0.9905,1.0164,7872.81074439,8108.932683807812
1651795200,2022-05-06 00:00:00,BURGER/USDT,1.0727,1.0804,1.0199,1.0444,17551.8461467,18516.66640658708
1651708800,2022-05-05 00:00:00,BURGER/USDT,1.1691,1.2572,1.0525,1.0784,75231.03917765,87693.027106296934
1651622400,2022-05-04 00:00:00,BURGER/USDT,1.083,1.5377,1.0774,1.1601,382206.51447193,501386.654735369492
1651536000,2022-05-03 00:00:00,BURGER/USDT,1.0922,1.1188,1.0426,1.0825,20635.93840699,22578.683061444371
1651449600,2022-05-02 00:00:00,BURGER/USDT,1.1114,1.14,1.0735,1.0954,10018.52751228,11087.088348537088
1651363200,2022-05-01 00:00:00,BURGER/USDT,1.075,1.1245,1.0556,1.1075,16259.27517159,17688.505945981252
1651276800,2022-04-30 00:00:00,BURGER/USDT,1.1792,1.1939,1.0592,1.065,20166.44790703,22856.266544138572
1651190400,2022-04-29 00:00:00,BURGER/USDT,1.286,1.2911,1.174,1.1848,10383.21850286,12673.124188009846
1651104000,2022-04-28 00:00:00,BURGER/USDT,1.262,1.3553,1.2483,1.2746,12319.51378248,15848.527888196139
1651017600,2022-04-27 00:00:00,BURGER/USDT,1.2138,1.2878,1.1912,1.262,12757.24457698,15829.486457129542
1650931200,2022-04-26 00:00:00,BURGER/USDT,1.3383,1.3446,1.2123,1.2147,17239.75300124,22106.651816058449
1650844800,2022-04-25 00:00:00,BURGER/USDT,1.3622,1.3622,1.2592,1.3403,42116.24122513,54696.162166490974
1650758400,2022-04-24 00:00:00,BURGER/USDT,1.3751,1.3972,1.3543,1.3627,11512.29415569,15848.47186648082
1650672000,2022-04-23 00:00:00,BURGER/USDT,1.3886,1.3991,1.3744,1.3751,10763.93086385,14939.2102370569
1650585600,2022-04-22 00:00:00,BURGER/USDT,1.4303,1.4588,1.3744,1.3933,19940.87333059,28223.081714360656
1650499200,2022-04-21 00:00:00,BURGER/USDT,1.4288,1.48,1.404,1.4312,7638.22811884,11046.42086585629
1650412800,2022-04-20 00:00:00,BURGER/USDT,1.4281,1.46,1.404,1.4271,10232.54142437,14634.696288048036
1650326400,2022-04-19 00:00:00,BURGER/USDT,1.4011,1.4478,1.3981,1.4305,11854.99261826,16911.375973870861
1650240000,2022-04-18 00:00:00,BURGER/USDT,1.3851,1.408,1.3375,1.4041,10418.13661698,14211.4501961353
1650153600,2022-04-17 00:00:00,BURGER/USDT,1.433,1.4499,1.383,1.3959,6520.3799606,9305.908289281846
1650067200,2022-04-16 00:00:00,BURGER/USDT,1.4471,1.4804,1.4124,1.4376,13981.42196363,20173.84292611843
1649980800,2022-04-15 00:00:00,BURGER/USDT,1.4193,1.4839,1.4193,1.4531,23748.04072288,34485.267829006052
1649894400,2022-04-14 00:00:00,BURGER/USDT,1.4726,1.4864,1.4084,1.4185,9326.55359762,13549.043487448152
1649808000,2022-04-13 00:00:00,BURGER/USDT,1.402,1.5413,1.3988,1.4736,31896.64239681,46418.344379712479
1649721600,2022-04-12 00:00:00,BURGER/USDT,1.3689,1.4362,1.3572,1.3992,22308.88565598,31168.827330160084
1649635200,2022-04-11 00:00:00,BURGER/USDT,1.4727,1.4843,1.3435,1.3622,25969.76294892,36385.513302735549
1649548800,2022-04-10 00:00:00,BURGER/USDT,1.5358,1.5416,1.4715,1.472,11014.87625623,16650.664447145807
1649462400,2022-04-09 00:00:00,BURGER/USDT,1.4882,1.5908,1.4823,1.5319,25940.99483674,39655.962204257713
1649376000,2022-04-08 00:00:00,BURGER/USDT,1.6121,1.6464,1.4626,1.4877,30420.73865286,47291.188366324431
1649289600,2022-04-07 00:00:00,BURGER/USDT,1.5741,1.6367,1.5481,1.615,28947.11071458,46458.724809187839
1649203200,2022-04-06 00:00:00,BURGER/USDT,1.7202,1.7202,1.5601,1.5663,52563.97882742,85871.652500535463
1649116800,2022-04-05 00:00:00,BURGER/USDT,1.7655,1.8117,1.7079,1.7145,45180.85927028,79561.540522829553
1649030400,2022-04-04 00:00:00,BURGER/USDT,1.8073,1.8652,1.6977,1.7631,58268.07735591,104411.453209394238
1648944000,2022-04-03 00:00:00,BURGER/USDT,1.758,1.8359,1.7099,1.8182,38168.96527464,67809.150574207386
1648857600,2022-04-02 00:00:00,BURGER/USDT,1.8441,1.9198,1.7518,1.7518,57851.9225326,105528.227506907999
1648771200,2022-04-01 00:00:00,BURGER/USDT,1.8903,2.15,1.7711,1.8515,311398.68517395,590758.876197846448
1648684800,2022-03-31 00:00:00,BURGER/USDT,1.6708,2.0791,1.6706,1.8924,361414.5367294,660982.553180447458
1648598400,2022-03-30 00:00:00,BURGER/USDT,1.6088,1.7184,1.5722,1.6708,66092.73083957,110108.002759525893
1648512000,2022-03-29 00:00:00,BURGER/USDT,1.5989,1.685,1.5521,1.6145,36744.9927882,59048.08938533323
1648425600,2022-03-28 00:00:00,BURGER/USDT,1.6177,1.7372,1.591,1.591,51726.07100405,86171.19159729132
1648339200,2022-03-27 00:00:00,BURGER/USDT,1.625,1.6603,1.5741,1.623,15174.02968825,24484.821124318475
1648252800,2022-03-26 00:00:00,BURGER/USDT,1.6113,1.6535,1.5733,1.62,31394.65068942,50655.194559121714
1648166400,2022-03-25 00:00:00,BURGER/USDT,1.5958,1.6834,1.5802,1.6073,27910.57152713,45309.972793924072
1648080000,2022-03-24 00:00:00,BURGER/USDT,1.5884,1.6799,1.5635,1.5956,34099.22220662,54306.513180332372
1647993600,2022-03-23 00:00:00,BURGER/USDT,1.5621,1.6641,1.5193,1.5857,61337.89877314,96133.98278631524
1647907200,2022-03-22 00:00:00,BURGER/USDT,1.5322,1.6398,1.5322,1.5608,12162.43489709,19014.188731352482
1647820800,2022-03-21 00:00:00,BURGER/USDT,1.5041,1.5908,1.4671,1.5342,19896.09344636,30480.266895090809
1647734400,2022-03-20 00:00:00,BURGER/USDT,1.5086,1.8582,1.4753,1.5018,100580.51672542,166642.828600208242
1647648000,2022-03-19 00:00:00,BURGER/USDT,1.4346,1.5687,1.425,1.509,31013.44697223,46114.296998911854
1647561600,2022-03-18 00:00:00,BURGER/USDT,1.4179,1.4568,1.387,1.4337,8655.97823349,12209.785004423942
1647475200,2022-03-17 00:00:00,BURGER/USDT,1.3964,1.4625,1.3874,1.4267,11652.37789112,16462.724302992402
1647388800,2022-03-16 00:00:00,BURGER/USDT,1.3721,1.4093,1.3527,1.394,10505.71678795,14446.133607493419
1647302400,2022-03-15 00:00:00,BURGER/USDT,1.4017,1.4616,1.3522,1.3731,16250.43620685,22519.621389881516
1647216000,2022-03-14 00:00:00,BURGER/USDT,1.3665,1.5353,1.3476,1.4073,23469.01059456,33456.35371971499
1647129600,2022-03-13 00:00:00,BURGER/USDT,1.4329,1.5542,1.358,1.3666,25371.19060236,36535.233605891958
1647043200,2022-03-12 00:00:00,BURGER/USDT,1.4157,1.4534,1.405,1.4348,12793.57343155,18311.784281762684
1646956800,2022-03-11 00:00:00,BURGER/USDT,1.4332,1.5359,1.4047,1.416,43372.48825561,63365.092785796165
1646870400,2022-03-10 00:00:00,BURGER/USDT,1.5144,1.533,1.411,1.4289,20106.04171703,29166.495769376495
1646784000,2022-03-09 00:00:00,BURGER/USDT,1.47,1.6733,1.47,1.5215,38006.74653355,59715.284869053263
1646697600,2022-03-08 00:00:00,BURGER/USDT,1.498,1.5347,1.4451,1.4609,14343.1175629,21220.874795222343
1646611200,2022-03-07 00:00:00,BURGER/USDT,1.6425,1.6788,1.462,1.5083,89653.27692048,143032.986671540816
1646524800,2022-03-06 00:00:00,BURGER/USDT,1.5712,2.5,1.5662,1.652,649705.7112812,1292103.802160342409
1646438400,2022-03-05 00:00:00,BURGER/USDT,1.3678,1.7642,1.3599,1.5701,85933.07647512,136770.712829066699
1646352000,2022-03-04 00:00:00,BURGER/USDT,1.4558,1.4664,1.3276,1.3598,40387.70041316,57016.506082637509
1646265600,2022-03-03 00:00:00,BURGER/USDT,1.5197,1.5708,1.4001,1.467,31230.7394779,45878.368210436185
1646179200,2022-03-02 00:00:00,BURGER/USDT,1.493,1.6569,1.4411,1.5197,268717.14259686,420053.364068781272
1646092800,2022-03-01 00:00:00,BURGER/USDT,1.4822,1.5186,1.4519,1.4864,5254.51712443,7793.470362465372
1646006400,2022-02-28 00:00:00,BURGER/USDT,1.3546,1.4943,1.34,1.482,12507.22138313,17578.114693290002
1645920000,2022-02-27 00:00:00,BURGER/USDT,1.395,1.4938,1.3254,1.3569,41841.14462535,58209.425852778355
1645833600,2022-02-26 00:00:00,BURGER/USDT,1.3894,1.4519,1.3778,1.3998,49720.6829596,70798.56679684854
1645747200,2022-02-25 00:00:00,BURGER/USDT,1.3229,1.3918,1.3082,1.3778,5746.29761577,7702.070308214806
1645660800,2022-02-24 00:00:00,BURGER/USDT,1.4156,1.4225,1.1778,1.316,23821.4898255,29966.308278644001
1645574400,2022-02-23 00:00:00,BURGER/USDT,1.4749,1.5324,1.4053,1.4053,8559.72738892,12635.030898928712
1645488000,2022-02-22 00:00:00,BURGER/USDT,1.4265,1.5884,1.3484,1.4774,16463.65905764,23959.615496128349
1645401600,2022-02-21 00:00:00,BURGER/USDT,1.5755,1.6151,1.4174,1.4289,5030.26949218,7786.246004680912
1645315200,2022-02-20 00:00:00,BURGER/USDT,1.645,1.7059,1.5004,1.5784,18631.48197596,29865.374616557968
1645228800,2022-02-19 00:00:00,BURGER/USDT,1.6611,1.7164,1.614,1.6451,5362.64169677,8869.414404516755
1645142400,2022-02-18 00:00:00,BURGER/USDT,1.675,1.75,1.65,1.6691,4977.78598681,8418.914471498891
1645056000,2022-02-17 00:00:00,BURGER/USDT,1.8584,1.8584,1.6752,1.6752,6103.47758505,10847.186720923801
1644969600,2022-02-16 00:00:00,BURGER/USDT,1.8882,1.9069,1.8188,1.8506,7061.1754467,13084.407991054298
1644883200,2022-02-15 00:00:00,BURGER/USDT,1.8186,1.9114,1.8022,1.8998,5409.2316764,10022.82966284804
1644796800,2022-02-14 00:00:00,BURGER/USDT,1.8337,1.9103,1.7724,1.7996,7330.77406654,13335.945110400744
1644710400,2022-02-13 00:00:00,BURGER/USDT,1.8292,1.951,1.7836,1.8356,32501.28965348,59815.415694162831
1644624000,2022-02-12 00:00:00,BURGER/USDT,1.9911,2.0851,1.7,1.8164,32174.6202824,58415.488317703812
1644537600,2022-02-11 00:00:00,BURGER/USDT,1.8444,2.2061,1.7461,1.9881,24808.18684974,48578.488763891983
1644451200,2022-02-10 00:00:00,BURGER/USDT,1.9453,1.9778,1.8338,1.8478,8031.04477772,15495.087872832931
1644364800,2022-02-09 00:00:00,BURGER/USDT,1.8952,1.9949,1.8362,1.9495,14518.38779081,28021.368398091666
1644278400,2022-02-08 00:00:00,BURGER/USDT,1.934,1.9815,1.8478,1.8944,14695.93566463,28251.026126432079
1644192000,2022-02-07 00:00:00,BURGER/USDT,1.9381,2.0154,1.8864,1.9495,11566.19206514,22632.086914260889
1644105600,2022-02-06 00:00:00,BURGER/USDT,1.8986,1.9693,1.8263,1.9381,14850.52901054,28279.46257015055
1644019200,2022-02-05 00:00:00,BURGER/USDT,1.8335,1.9586,1.8092,1.8851,33253.38570988,62522.207344727734
