https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PHNX,Volume BTC
1662336000,2022-09-05 00:00:00,PHNX/BTC,0.0000002797,0.0000002822,0.00000027,0.0000002781,4481.297,0.0012263198378
1662249600,2022-09-04 00:00:00,PHNX/BTC,0.0000002802,0.0000002823,0.0000002713,0.0000002816,95125.9543,0.02620877851849
1662163200,2022-09-03 00:00:00,PHNX/BTC,0.0000002775,0.0000002802,0.0000002725,0.0000002802,58751.9056,0.01642355890379
1662076800,2022-09-02 00:00:00,PHNX/BTC,0.0000002714,0.0000002775,0.00000027,0.0000002731,65098.2234,0.01765419037605
1661990400,2022-09-01 00:00:00,PHNX/BTC,0.0000002643,0.0000002825,0.00000026,0.0000002675,51925.3738,0.01408658130969
1661904000,2022-08-31 00:00:00,PHNX/BTC,0.0000002705,0.0000002773,0.0000002645,0.0000002649,35496.4318,0.00944906590138
1661817600,2022-08-30 00:00:00,PHNX/BTC,0.0000002754,0.0000002807,0.00000027,0.0000002771,31913.321,0.00883600695886
1661731200,2022-08-29 00:00:00,PHNX/BTC,0.0000002686,0.0000002744,0.000000264,0.0000002702,23437.413,0.0062437704544
1661644800,2022-08-28 00:00:00,PHNX/BTC,0.0000002771,0.0000002806,0.000000257,0.0000002708,177426.8731,0.04774686546928
1661558400,2022-08-27 00:00:00,PHNX/BTC,0.0000002697,0.0000002875,0.0000002684,0.0000002812,92048.2785,0.02571007475668
1661472000,2022-08-26 00:00:00,PHNX/BTC,0.0000002714,0.0000002899,0.000000264,0.0000002713,83958.9912,0.02277940978657
1661385600,2022-08-25 00:00:00,PHNX/BTC,0.000000281,0.0000002827,0.0000002706,0.0000002712,17246.6958,0.00475062390001
1661299200,2022-08-24 00:00:00,PHNX/BTC,0.0000002779,0.0000002806,0.000000271,0.0000002804,39423.4614,0.01088519099697
1661212800,2022-08-23 00:00:00,PHNX/BTC,0.0000002822,0.0000002857,0.0000002705,0.000000278,171841.2704,0.04676301961464
1661126400,2022-08-22 00:00:00,PHNX/BTC,0.0000002909,0.0000002946,0.0000002812,0.0000002864,11202.0978,0.00321307144648
1661040000,2022-08-21 00:00:00,PHNX/BTC,0.0000002859,0.0000002979,0.0000002799,0.0000002963,29286.7324,0.00849770236603
1660953600,2022-08-20 00:00:00,PHNX/BTC,0.0000002776,0.0000002886,0.000000273,0.000000286,6935.4391,0.00193567606306
1660867200,2022-08-19 00:00:00,PHNX/BTC,0.0000003039,0.00000031,0.0000002662,0.0000002818,196811.5497,0.05648431114844
1660780800,2022-08-18 00:00:00,PHNX/BTC,0.0000003053,0.0000003177,0.000000299,0.0000003016,44159.6407,0.01354111760021
1660694400,2022-08-17 00:00:00,PHNX/BTC,0.00000033,0.00000037,0.0000003048,0.0000003111,469715.8544,0.15868586174705
1660608000,2022-08-16 00:00:00,PHNX/BTC,0.0000002981,0.0000003332,0.0000002938,0.00000033,201266.4998,0.06484878305958
1660521600,2022-08-15 00:00:00,PHNX/BTC,0.0000003049,0.0000003076,0.0000002907,0.0000002981,137167.5264,0.0409831045406
1660435200,2022-08-14 00:00:00,PHNX/BTC,0.0000002866,0.00000031,0.0000002837,0.0000003,83024.424,0.02495957059922
1660348800,2022-08-13 00:00:00,PHNX/BTC,0.0000002872,0.0000003,0.0000002829,0.0000002897,35278.2301,0.01036532880882
1660262400,2022-08-12 00:00:00,PHNX/BTC,0.0000002899,0.000000299,0.0000002872,0.0000002872,88886.0788,0.02596610654136
1660176000,2022-08-11 00:00:00,PHNX/BTC,0.000000294,0.0000002967,0.0000002822,0.0000002899,33082.4975,0.00962221099526
1660089600,2022-08-10 00:00:00,PHNX/BTC,0.0000003037,0.0000003082,0.0000002881,0.0000002953,61063.9917,0.01833794541557
1660003200,2022-08-09 00:00:00,PHNX/BTC,0.0000003043,0.0000003053,0.0000002983,0.0000002983,2892.3139,0.00087602077665
1659916800,2022-08-08 00:00:00,PHNX/BTC,0.0000003147,0.0000003176,0.0000002997,0.0000003042,88764.0706,0.02705315401812
1659830400,2022-08-07 00:00:00,PHNX/BTC,0.0000003264,0.0000003264,0.0000003148,0.0000003156,16131.72,0.00516668774966
1659744000,2022-08-06 00:00:00,PHNX/BTC,0.0000003177,0.0000003258,0.0000003177,0.0000003248,5404.437,0.00172057815547
1659657600,2022-08-05 00:00:00,PHNX/BTC,0.0000003144,0.000000327,0.0000003034,0.0000003249,31000.3493,0.00971681791273
1659571200,2022-08-04 00:00:00,PHNX/BTC,0.0000003087,0.00000033,0.0000003034,0.0000003168,136484.2597,0.04338619334001
1659484800,2022-08-03 00:00:00,PHNX/BTC,0.000000297,0.0000003148,0.0000002958,0.0000003148,23124.483,0.00699303348868
1659398400,2022-08-02 00:00:00,PHNX/BTC,0.0000003013,0.0000003055,0.0000002917,0.000000296,25179.7073,0.00743985425348
1659312000,2022-08-01 00:00:00,PHNX/BTC,0.0000003034,0.000000311,0.0000002972,0.0000003087,105730.4189,0.03189634872715
1659225600,2022-07-31 00:00:00,PHNX/BTC,0.0000003084,0.00000036,0.0000003,0.00000031,428805.2367,0.14168556165997
1659139200,2022-07-30 00:00:00,PHNX/BTC,0.0000003009,0.0000003112,0.0000002906,0.000000298,241413.9582,0.07350186563714
1659052800,2022-07-29 00:00:00,PHNX/BTC,0.0000003113,0.0000003186,0.0000002969,0.00000031,127008.7407,0.03864484015292
1658966400,2022-07-28 00:00:00,PHNX/BTC,0.0000003177,0.00000035,0.00000031,0.0000003235,69947.6993,0.02296831843185
1658880000,2022-07-27 00:00:00,PHNX/BTC,0.0000003496,0.00000035,0.00000032,0.0000003233,86225.35787723,0.0285792241597482
1658793600,2022-07-26 00:00:00,PHNX/BTC,0.0000003249,0.00000037,0.0000003174,0.00000034,966630.8683,0.31926155010861
1658707200,2022-07-25 00:00:00,PHNX/BTC,0.0000003176,0.0000003245,0.0000003023,0.00000032,111275.8244,0.03428079507502
1658620800,2022-07-24 00:00:00,PHNX/BTC,0.0000003176,0.0000003249,0.0000003107,0.0000003134,47518.5647,0.0149995828492
1658534400,2022-07-23 00:00:00,PHNX/BTC,0.0000003237,0.0000003306,0.0000003147,0.0000003242,61820.1082,0.01980715803101
1658448000,2022-07-22 00:00:00,PHNX/BTC,0.0000003243,0.0000003363,0.0000003127,0.000000332,181279.2289,0.05897480753838
1658361600,2022-07-21 00:00:00,PHNX/BTC,0.0000003112,0.0000003367,0.0000003065,0.0000003237,103437.7153,0.03354993231785
1658275200,2022-07-20 00:00:00,PHNX/BTC,0.0000003299,0.0000003373,0.0000003034,0.0000003034,123157.7029,0.03942603809594
1658188800,2022-07-19 00:00:00,PHNX/BTC,0.0000003307,0.0000003466,0.0000003168,0.00000033,541901.3714,0.18092291231175
1658102400,2022-07-18 00:00:00,PHNX/BTC,0.00000034,0.0000003465,0.0000003302,0.0000003326,2487379.0559,0.84536480164808
1658016000,2022-07-17 00:00:00,PHNX/BTC,0.00000034,0.0000003511,0.00000034,0.000000348,518350.7257,0.18002268996914
1657929600,2022-07-16 00:00:00,PHNX/BTC,0.0000003421,0.0000004032,0.00000034,0.00000034,2324773.7017,0.8286930730732
1657843200,2022-07-15 00:00:00,PHNX/BTC,0.0000003411,0.0000003487,0.0000003399,0.00000034,580314.3167,0.19734807275212
1657756800,2022-07-14 00:00:00,PHNX/BTC,0.00000035,0.0000003599,0.00000034,0.00000034,1722000.862,0.60254819373909
1657670400,2022-07-13 00:00:00,PHNX/BTC,0.0000003549,0.00000037,0.0000003401,0.00000035,488381.1519,0.1713669675926
1657584000,2022-07-12 00:00:00,PHNX/BTC,0.0000003655,0.00000039,0.0000003456,0.0000003682,386257.4133,0.14036918502253
1657497600,2022-07-11 00:00:00,PHNX/BTC,0.0000003604,0.00000038,0.0000003392,0.0000003583,186893.6116,0.06603470450697
1657411200,2022-07-10 00:00:00,PHNX/BTC,0.00000038,0.00000038,0.0000003365,0.0000003768,343074.8718,0.12425341719415
1657324800,2022-07-09 00:00:00,PHNX/BTC,0.0000003181,0.00000044,0.0000003107,0.00000039,575823.68766247,0.2161898174148421
1657238400,2022-07-08 00:00:00,PHNX/BTC,0.0000003259,0.0000003399,0.0000003119,0.0000003181,140336.6474,0.0454574883647
1657152000,2022-07-07 00:00:00,PHNX/BTC,0.0000003278,0.00000036,0.0000003201,0.00000033,373445.3388,0.12626359665353
1657065600,2022-07-06 00:00:00,PHNX/BTC,0.0000003399,0.00000037,0.0000003297,0.0000003399,221029.8589,0.07859200585106
1656979200,2022-07-05 00:00:00,PHNX/BTC,0.00000034,0.0000003596,0.0000003347,0.0000003347,422379.5938,0.1457220262151
1656892800,2022-07-04 00:00:00,PHNX/BTC,0.0000003388,0.00000036,0.0000003307,0.0000003447,512778.06811882,0.177641014744118658
1656806400,2022-07-03 00:00:00,PHNX/BTC,0.00000034,0.0000003487,0.0000003285,0.0000003319,236050.9901,0.07878966481035
1656720000,2022-07-02 00:00:00,PHNX/BTC,0.0000003301,0.0000003495,0.0000003201,0.00000033,507873.5642,0.1682365549344
1656633600,2022-07-01 00:00:00,PHNX/BTC,0.00000034,0.00000035,0.0000003303,0.0000003306,176837.66926324,0.060688374658647071
1656547200,2022-06-30 00:00:00,PHNX/BTC,0.0000003559,0.0000003596,0.0000003304,0.0000003411,209078.0713,0.07145136194952
1656460800,2022-06-29 00:00:00,PHNX/BTC,0.0000003816,0.00000039,0.0000003405,0.0000003565,378463.05588439,0.135072336561892696
1656374400,2022-06-28 00:00:00,PHNX/BTC,0.0000003725,0.00000039,0.00000037,0.0000003897,127648.24623333,0.0487436926199387
1656288000,2022-06-27 00:00:00,PHNX/BTC,0.0000003611,0.00000038,0.0000003611,0.0000003768,55591.472,0.02100666615604
1656201600,2022-06-26 00:00:00,PHNX/BTC,0.0000003576,0.0000003793,0.0000003446,0.0000003613,26674.70558217,0.009717616833775597
1656115200,2022-06-25 00:00:00,PHNX/BTC,0.0000003598,0.0000003954,0.00000035,0.00000035,161161.7076,0.05833389528309
1656028800,2022-06-24 00:00:00,PHNX/BTC,0.0000003409,0.0000003591,0.0000003402,0.00000035,615021.37402692,0.215220509916109284
1655942400,2022-06-23 00:00:00,PHNX/BTC,0.0000003439,0.0000003578,0.0000003395,0.0000003409,80513.48880206,0.027889470830626674
1655856000,2022-06-22 00:00:00,PHNX/BTC,0.0000003553,0.00000038,0.0000003487,0.0000003574,205475.06,0.07443851143912
1655769600,2022-06-21 00:00:00,PHNX/BTC,0.0000003248,0.0000003699,0.00000032,0.0000003474,115246.2799,0.04037964528962
1655683200,2022-06-20 00:00:00,PHNX/BTC,0.0000003211,0.00000036,0.0000003211,0.0000003399,52326.9738,0.01793686966323
1655596800,2022-06-19 00:00:00,PHNX/BTC,0.0000003381,0.00000035,0.00000032,0.0000003375,52473.1526,0.01769248939851
1655510400,2022-06-18 00:00:00,PHNX/BTC,0.0000003197,0.00000035,0.0000003004,0.000000338,249747.95069657,0.080665758687276023
1655424000,2022-06-17 00:00:00,PHNX/BTC,0.00000032,0.00000034,0.00000031,0.0000003234,149892.13895281,0.048317723345118754
1655337600,2022-06-16 00:00:00,PHNX/BTC,0.0000003187,0.00000043,0.0000003097,0.00000032,437702.28783753,0.1542634992459379
1655251200,2022-06-15 00:00:00,PHNX/BTC,0.0000003043,0.00000035,0.0000002914,0.00000032,248463.27407803,0.079796589714539009
1655164800,2022-06-14 00:00:00,PHNX/BTC,0.0000002728,0.00000033,0.00000026,0.0000003,112586.49422616,0.033231136658136628
1655078400,2022-06-13 00:00:00,PHNX/BTC,0.0000002976,0.0000003,0.0000002686,0.0000002897,159993.8854,0.04507196584678
1654992000,2022-06-12 00:00:00,PHNX/BTC,0.0000002981,0.0000003,0.0000002546,0.000000288,295673.4447,0.08077827832044
1654905600,2022-06-11 00:00:00,PHNX/BTC,0.0000003009,0.0000003095,0.00000028,0.000000295,13691.98472746,0.003954449459258719
1654819200,2022-06-10 00:00:00,PHNX/BTC,0.0000003,0.0000003096,0.0000002835,0.0000003,83168.36198566,0.024423766367067261
1654732800,2022-06-09 00:00:00,PHNX/BTC,0.0000003234,0.0000003257,0.0000002958,0.0000003008,129967.0435,0.04038204792302
1654646400,2022-06-08 00:00:00,PHNX/BTC,0.000000314,0.0000003511,0.000000314,0.0000003309,63013.56792606,0.02109845904284737
1654560000,2022-06-07 00:00:00,PHNX/BTC,0.0000002917,0.0000004,0.0000002901,0.0000003298,870157.29946338,0.291908094055596642
1654473600,2022-06-06 00:00:00,PHNX/BTC,0.0000002971,0.000000306,0.000000285,0.00000029,520944.72841412,0.152871256195035232
1654387200,2022-06-05 00:00:00,PHNX/BTC,0.00000028,0.00000035,0.00000028,0.0000003047,305844.26489264,0.095665227942545784
1654300800,2022-06-04 00:00:00,PHNX/BTC,0.0000002963,0.0000002977,0.00000028,0.00000028,8071.03613782,0.002319469506009014
1654214400,2022-06-03 00:00:00,PHNX/BTC,0.0000002841,0.00000034,0.00000028,0.0000002966,613495.89491715,0.18461295517689819
1654128000,2022-06-02 00:00:00,PHNX/BTC,0.0000002746,0.00000029,0.0000002641,0.00000028,154319.68003802,0.042944336187118196
1654041600,2022-06-01 00:00:00,PHNX/BTC,0.0000002698,0.0000002817,0.0000002582,0.0000002746,134925.9463,0.03672001636046
1653955200,2022-05-31 00:00:00,PHNX/BTC,0.0000002704,0.0000002879,0.00000026,0.0000002665,181649.88652531,0.048671807878186239
1653868800,2022-05-30 00:00:00,PHNX/BTC,0.0000003008,0.0000003126,0.000000266,0.0000002846,301764.93181312,0.087208918621463524
1653782400,2022-05-29 00:00:00,PHNX/BTC,0.00000026,0.0000003999,0.00000026,0.0000003134,771009.34761319,0.243141749106778936
1653696000,2022-05-28 00:00:00,PHNX/BTC,0.000000268,0.0000002729,0.0000002467,0.0000002467,55731.6756,0.01427178400249
1653609600,2022-05-27 00:00:00,PHNX/BTC,0.0000002898,0.0000002929,0.0000002685,0.0000002685,60082.9243,0.01659278506832
1653523200,2022-05-26 00:00:00,PHNX/BTC,0.0000002935,0.0000003,0.00000028,0.0000002866,61540.0754,0.01791839301225
1653436800,2022-05-25 00:00:00,PHNX/BTC,0.0000002889,0.0000003069,0.0000002792,0.00000029,103353.06645137,0.03013344172896826
1653350400,2022-05-24 00:00:00,PHNX/BTC,0.00000031,0.0000003247,0.0000002781,0.0000002874,223948.5189,0.06661780009598
1653264000,2022-05-23 00:00:00,PHNX/BTC,0.0000002848,0.00000034,0.000000267,0.0000003104,211400.04798275,0.064142443751626539
1653177600,2022-05-22 00:00:00,PHNX/BTC,0.0000003,0.00000042,0.00000027,0.00000028,314514.34861222,0.111009324311773112
1653091200,2022-05-21 00:00:00,PHNX/BTC,0.00000026,0.0000002978,0.0000002513,0.0000002827,30155.31311118,0.008025203473045068
1653004800,2022-05-20 00:00:00,PHNX/BTC,0.0000002764,0.0000002896,0.0000002526,0.00000026,170233.81233722,0.046623350018348705
1652918400,2022-05-19 00:00:00,PHNX/BTC,0.000000232,0.0000002799,0.00000023,0.0000002629,73098.626,0.01737034366846
1652832000,2022-05-18 00:00:00,PHNX/BTC,0.00000025,0.00000028,0.0000002332,0.0000002332,72988.2768,0.01808075789439
1652745600,2022-05-17 00:00:00,PHNX/BTC,0.0000002328,0.0000003,0.0000002254,0.0000002408,362391.32889895,0.091409871385237605
1652659200,2022-05-16 00:00:00,PHNX/BTC,0.0000002245,0.00000024,0.0000002208,0.0000002273,7246.68976422,0.001666579204888856
1652572800,2022-05-15 00:00:00,PHNX/BTC,0.0000002201,0.00000036,0.0000002119,0.0000002305,375019.63588088,0.101554264915401951
1652486400,2022-05-14 00:00:00,PHNX/BTC,0.0000002202,0.0000002257,0.0000001854,0.0000002201,165676.2248,0.03363070570815
1652400000,2022-05-13 00:00:00,PHNX/BTC,0.0000001912,0.0000002771,0.0000001854,0.0000002161,123690.89564173,0.027659350772123481
1652313600,2022-05-12 00:00:00,PHNX/BTC,0.0000002732,0.00000032,0.0000001069,0.0000001975,177384.95324075,0.039011582697768747
1652227200,2022-05-11 00:00:00,PHNX/BTC,0.00000041,0.0000004198,0.0000001808,0.000000266,427015.50307613,0.150074255097141582
1652140800,2022-05-10 00:00:00,PHNX/BTC,0.0000004301,0.0000004492,0.0000004,0.000000424,116080.4893,0.04820897971678
1652054400,2022-05-09 00:00:00,PHNX/BTC,0.0000004085,0.0000004499,0.0000004001,0.00000044,146736.04266569,0.060713377341004224
1651968000,2022-05-08 00:00:00,PHNX/BTC,0.00000041,0.00000042,0.0000003817,0.000000409,190567.44590956,0.076378488731549032
1651881600,2022-05-07 00:00:00,PHNX/BTC,0.0000004397,0.0000004527,0.00000041,0.00000041,96910.32550472,0.042291952692937504
1651795200,2022-05-06 00:00:00,PHNX/BTC,0.0000004678,0.00000049,0.0000004101,0.0000004296,320758.41321444,0.143940624063749898
1651708800,2022-05-05 00:00:00,PHNX/BTC,0.00000039,0.0000005298,0.0000003811,0.000000461,600307.66210365,0.286048270000409917
1651622400,2022-05-04 00:00:00,PHNX/BTC,0.0000003616,0.00000039,0.0000003616,0.0000003847,102369.45431033,0.03963357373228447
1651536000,2022-05-03 00:00:00,PHNX/BTC,0.00000036,0.0000004798,0.00000036,0.0000003662,587050.72932448,0.244883547103941553
1651449600,2022-05-02 00:00:00,PHNX/BTC,0.000000327,0.00000036,0.000000327,0.00000036,154195.72939878,0.052843893954786628
1651363200,2022-05-01 00:00:00,PHNX/BTC,0.0000003312,0.0000003335,0.000000316,0.00000032,58648.5725,0.01879480044237
1651276800,2022-04-30 00:00:00,PHNX/BTC,0.0000003309,0.0000003376,0.0000003301,0.0000003376,4863.5983,0.00162278000358
1651190400,2022-04-29 00:00:00,PHNX/BTC,0.0000003334,0.0000003468,0.0000003201,0.0000003255,176133.14799837,0.058951439001128025
1651104000,2022-04-28 00:00:00,PHNX/BTC,0.0000003386,0.0000003464,0.0000003246,0.0000003352,77815.3317,0.02628166709101
1651017600,2022-04-27 00:00:00,PHNX/BTC,0.0000003458,0.0000003565,0.0000003266,0.000000333,30032.4796,0.01021208880969
1650931200,2022-04-26 00:00:00,PHNX/BTC,0.0000003588,0.0000003625,0.0000003411,0.0000003449,23520.1151,0.00827725225395
1650844800,2022-04-25 00:00:00,PHNX/BTC,0.0000003838,0.0000003903,0.0000003418,0.00000035,300761.55694362,0.106978609029437354
1650758400,2022-04-24 00:00:00,PHNX/BTC,0.000000398,0.00000045,0.0000003766,0.0000003844,419884.12788138,0.178497214099715962
1650672000,2022-04-23 00:00:00,PHNX/BTC,0.0000004171,0.0000004207,0.0000003764,0.0000003938,16049.7554,0.00638934865136
1650585600,2022-04-22 00:00:00,PHNX/BTC,0.0000003998,0.0000004356,0.0000003998,0.00000043,199456.3023826,0.08264533166038216
1650499200,2022-04-21 00:00:00,PHNX/BTC,0.0000004093,0.0000004093,0.0000003706,0.0000004,88411.30319456,0.034857498889165036
1650412800,2022-04-20 00:00:00,PHNX/BTC,0.0000004254,0.00000044,0.00000039,0.0000003918,71711.81738234,0.029754953005787966
1650326400,2022-04-19 00:00:00,PHNX/BTC,0.0000003989,0.0000004493,0.0000003918,0.0000004259,214383.07688328,0.088958225103668966
1650240000,2022-04-18 00:00:00,PHNX/BTC,0.00000041,0.00000042,0.0000003841,0.0000003906,584006.3367,0.23132951966706
1650153600,2022-04-17 00:00:00,PHNX/BTC,0.0000004149,0.0000004285,0.00000041,0.0000004122,3740.8652,0.00154404225013
1650067200,2022-04-16 00:00:00,PHNX/BTC,0.0000004197,0.0000004473,0.0000004088,0.00000041,295352.12849769,0.125650220056629964
1649980800,2022-04-15 00:00:00,PHNX/BTC,0.0000004354,0.0000004612,0.00000041,0.00000041,921920.28754554,0.397747386504832694
1649894400,2022-04-14 00:00:00,PHNX/BTC,0.0000004503,0.0000004599,0.00000043,0.00000043,767696.5198,0.33613008979976
1649808000,2022-04-13 00:00:00,PHNX/BTC,0.0000004401,0.0000004709,0.00000044,0.0000004618,129338.2931,0.05974085006894
1649721600,2022-04-12 00:00:00,PHNX/BTC,0.0000004626,0.0000004699,0.00000044,0.00000044,80002.5198697,0.03620991670866718
1649635200,2022-04-11 00:00:00,PHNX/BTC,0.000000473,0.00000048,0.00000044,0.000000458,186062.95099649,0.0835254846781552
1649548800,2022-04-10 00:00:00,PHNX/BTC,0.0000005115,0.0000005115,0.000000475,0.0000004866,47609.99328893,0.0231034115387638
1649462400,2022-04-09 00:00:00,PHNX/BTC,0.00000048,0.0000005701,0.00000047,0.0000005186,915884.9734898,0.469967203696953546
1649376000,2022-04-08 00:00:00,PHNX/BTC,0.00000053,0.00000054,0.0000004547,0.0000004813,325041.72661427,0.154151558824608019
1649289600,2022-04-07 00:00:00,PHNX/BTC,0.00000058,0.00000058,0.0000005251,0.00000053,41222.4037,0.02243431214171
1649203200,2022-04-06 00:00:00,PHNX/BTC,0.00000053,0.0000006,0.0000005238,0.00000058,433883.3915068,0.243446613743496832
1649116800,2022-04-05 00:00:00,PHNX/BTC,0.00000051,0.00000057,0.0000004921,0.00000053,559869.29396199,0.293461229572575226
1649030400,2022-04-04 00:00:00,PHNX/BTC,0.0000004836,0.00000058,0.0000004736,0.0000005,579366.60928193,0.3032290168002431
1648944000,2022-04-03 00:00:00,PHNX/BTC,0.00000051,0.0000005209,0.00000047,0.0000004835,172704.25295098,0.0841460628087098
1648857600,2022-04-02 00:00:00,PHNX/BTC,0.0000004591,0.0000005499,0.00000044,0.00000051,341741.64515224,0.169640246666826126
1648771200,2022-04-01 00:00:00,PHNX/BTC,0.0000004296,0.00000053,0.0000004175,0.0000004443,511040.95791038,0.243037665374204855
1648684800,2022-03-31 00:00:00,PHNX/BTC,0.0000004293,0.00000045,0.0000004101,0.00000043,379721.15352801,0.1628258970083745
1648598400,2022-03-30 00:00:00,PHNX/BTC,0.0000004151,0.0000004297,0.00000038,0.0000004297,289274.80961366,0.114816117102527786
1648512000,2022-03-29 00:00:00,PHNX/BTC,0.0000004285,0.0000004342,0.00000041,0.0000004129,80623.1952,0.03331762636266
1648425600,2022-03-28 00:00:00,PHNX/BTC,0.0000004065,0.00000045,0.0000004041,0.0000004247,186106.9558,0.08068515952248
1648339200,2022-03-27 00:00:00,PHNX/BTC,0.0000004302,0.0000004414,0.0000004098,0.0000004098,104550.04564625,0.043774313568308625
1648252800,2022-03-26 00:00:00,PHNX/BTC,0.0000004155,0.0000004512,0.0000004088,0.0000004214,279282.16392109,0.118945625205096591
1648166400,2022-03-25 00:00:00,PHNX/BTC,0.0000004397,0.0000005999,0.00000041,0.000000417,477429.33412372,0.231806687584656915
1648080000,2022-03-24 00:00:00,PHNX/BTC,0.00000041,0.0000004397,0.0000004033,0.0000004321,832147.0879,0.35495937169362
1647993600,2022-03-23 00:00:00,PHNX/BTC,0.0000004246,0.0000004319,0.0000004154,0.0000004173,9888.91674197,0.004224210254966843
1647907200,2022-03-22 00:00:00,PHNX/BTC,0.00000042,0.0000004222,0.0000004,0.0000004115,99187.4021,0.0404235197824
1647820800,2022-03-21 00:00:00,PHNX/BTC,0.00000042,0.00000043,0.0000004035,0.0000004259,230574.37239523,0.0959059504647166
1647734400,2022-03-20 00:00:00,PHNX/BTC,0.0000004238,0.0000004599,0.0000004104,0.0000004253,75298.5177,0.03202664537718
1647648000,2022-03-19 00:00:00,PHNX/BTC,0.0000003968,0.0000004418,0.0000003968,0.0000004236,175827.8261,0.07272904804577
1647561600,2022-03-18 00:00:00,PHNX/BTC,0.0000004367,0.00000045,0.0000003963,0.0000003969,223624.32981424,0.093127850279807152
1647475200,2022-03-17 00:00:00,PHNX/BTC,0.0000003876,0.0000004799,0.0000003843,0.0000004301,159221.61832312,0.068572737323262578
1647388800,2022-03-16 00:00:00,PHNX/BTC,0.0000004195,0.0000004195,0.00000039,0.00000039,200177.90409142,0.081106464943134042
1647302400,2022-03-15 00:00:00,PHNX/BTC,0.0000004329,0.0000004505,0.0000004149,0.0000004195,56892.02839209,0.024267792895128
1647216000,2022-03-14 00:00:00,PHNX/BTC,0.0000004571,0.0000004696,0.00000043,0.0000004344,42722.14441973,0.018972027294502508
1647129600,2022-03-13 00:00:00,PHNX/BTC,0.0000004704,0.0000005999,0.0000004479,0.0000004485,386332.84067521,0.191746083099338479
1647043200,2022-03-12 00:00:00,PHNX/BTC,0.0000004709,0.0000004864,0.00000046,0.0000004783,91525.46841712,0.042254562342818496
1646956800,2022-03-11 00:00:00,PHNX/BTC,0.0000004907,0.0000004907,0.00000046,0.0000004687,179828.58035413,0.086048015648076229
1646870400,2022-03-10 00:00:00,PHNX/BTC,0.0000004103,0.00000055,0.0000004103,0.0000004907,544165.78029327,0.263008848839643857
1646784000,2022-03-09 00:00:00,PHNX/BTC,0.0000004569,0.0000004569,0.0000004072,0.00000041,151853.83363133,0.06501579710724791
1646697600,2022-03-08 00:00:00,PHNX/BTC,0.0000004335,0.0000004569,0.0000004335,0.0000004472,1242.8055,0.0005578268733
1646611200,2022-03-07 00:00:00,PHNX/BTC,0.0000004815,0.0000005,0.00000043,0.00000044,125998.44042898,0.055348378299259284
1646524800,2022-03-06 00:00:00,PHNX/BTC,0.0000005,0.0000005042,0.0000004801,0.0000004932,13557.568,0.00654728311004
1646438400,2022-03-05 00:00:00,PHNX/BTC,0.0000004716,0.0000005493,0.0000004716,0.00000051,104290.82883562,0.053476969490783992
1646352000,2022-03-04 00:00:00,PHNX/BTC,0.0000005,0.00000051,0.0000004574,0.0000004574,125893.98797267,0.061688541275777733
1646265600,2022-03-03 00:00:00,PHNX/BTC,0.00000049,0.00000064,0.00000049,0.0000005,304957.58167031,0.1657889546622121
1646179200,2022-03-02 00:00:00,PHNX/BTC,0.00000051,0.00000052,0.00000049,0.00000049,120120.0508,0.059602732883
1646092800,2022-03-01 00:00:00,PHNX/BTC,0.00000053,0.00000054,0.00000051,0.00000053,23962.92385094,0.0124260131999982
