https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMB,Volume BTC
1662076800,2022-09-02 00:00:00,AMB/BTC,0.00000046,0.0000005331,0.000000455,0.0000004733,4001695.2185,2.01210434508274
1661990400,2022-09-01 00:00:00,AMB/BTC,0.0000004444,0.0000004694,0.0000004328,0.00000046,858701.6186,0.38718609880359
1661904000,2022-08-31 00:00:00,AMB/BTC,0.0000004803,0.0000005173,0.000000437,0.0000004442,1611210.5619,0.7591743635362
1661817600,2022-08-30 00:00:00,AMB/BTC,0.000000541,0.0000005484,0.000000479,0.0000004826,1042168.1055,0.52134965008976
1661731200,2022-08-29 00:00:00,AMB/BTC,0.0000005442,0.000000623,0.0000005366,0.0000005424,1637348.5361,0.93532257010874
1661644800,2022-08-28 00:00:00,AMB/BTC,0.0000005473,0.0000006269,0.0000005123,0.0000005463,5216847.3576,2.90223748665432
1661558400,2022-08-27 00:00:00,AMB/BTC,0.0000005947,0.00000072,0.0000005338,0.000000543,6055117.6662,3.75708289192104
1661472000,2022-08-26 00:00:00,AMB/BTC,0.000000464,0.0000006,0.0000004302,0.0000005979,8076249.9809,4.20361700208348
1661385600,2022-08-25 00:00:00,AMB/BTC,0.0000004219,0.00000048,0.0000004078,0.0000004636,1194455.793,0.53679821004651
1661299200,2022-08-24 00:00:00,AMB/BTC,0.0000003998,0.0000004431,0.00000039,0.0000004218,1501057.3889,0.63544794936255
1661212800,2022-08-23 00:00:00,AMB/BTC,0.000000446,0.000000462,0.000000383,0.0000004034,5828611.1183,2.34289950982912
1661126400,2022-08-22 00:00:00,AMB/BTC,0.0000003645,0.0000005398,0.0000003549,0.0000004448,9496363.5163,4.36096525759762
1661040000,2022-08-21 00:00:00,AMB/BTC,0.0000003707,0.0000003727,0.0000003602,0.0000003665,50010.4795,0.01825656095673
1660953600,2022-08-20 00:00:00,AMB/BTC,0.0000003706,0.00000038,0.0000003625,0.0000003723,54921.234,0.02031169171544
1660867200,2022-08-19 00:00:00,AMB/BTC,0.0000003785,0.0000003798,0.0000003614,0.0000003725,554553.5599,0.20664989156375
1660780800,2022-08-18 00:00:00,AMB/BTC,0.0000003908,0.000000418,0.0000003727,0.0000003785,1101312.0858,0.43833137960092
1660694400,2022-08-17 00:00:00,AMB/BTC,0.0000003658,0.000000414,0.00000036,0.0000003886,2741095.6179,1.05342526567329
1660608000,2022-08-16 00:00:00,AMB/BTC,0.0000003847,0.0000003994,0.0000003604,0.0000003665,2472735.98,0.92785137305146
1660521600,2022-08-15 00:00:00,AMB/BTC,0.000000396,0.0000003973,0.00000038,0.0000003872,123307.1761,0.0476497810003
1660435200,2022-08-14 00:00:00,AMB/BTC,0.000000385,0.000000409,0.0000003803,0.0000003909,366183.2615,0.14539045418209
1660348800,2022-08-13 00:00:00,AMB/BTC,0.00000037,0.000000415,0.0000003665,0.0000003826,2076019.157,0.81671785611801
1660262400,2022-08-12 00:00:00,AMB/BTC,0.000000357,0.0000003758,0.0000003518,0.0000003681,1212085.2771,0.43768511954896
1660176000,2022-08-11 00:00:00,AMB/BTC,0.0000003556,0.0000003934,0.00000033,0.000000357,1605371.8558,0.56145877560555
1660089600,2022-08-10 00:00:00,AMB/BTC,0.000000335,0.00000036,0.0000003307,0.000000352,1670298.0582,0.57684236321324
1660003200,2022-08-09 00:00:00,AMB/BTC,0.0000003362,0.0000003579,0.000000329,0.0000003348,639119.3616,0.21430171419405
1659916800,2022-08-08 00:00:00,AMB/BTC,0.000000364,0.0000003788,0.0000003269,0.0000003341,1523970.9014,0.52325336010781
1659830400,2022-08-07 00:00:00,AMB/BTC,0.00000037,0.0000003937,0.0000003501,0.0000003665,1148648.1453,0.42368334030603
1659744000,2022-08-06 00:00:00,AMB/BTC,0.0000003627,0.0000003779,0.0000003441,0.0000003706,3027476.6864,1.09216740902808
1659657600,2022-08-05 00:00:00,AMB/BTC,0.000000357,0.0000003787,0.0000003502,0.0000003584,1803368.7728,0.65113275513084
1659571200,2022-08-04 00:00:00,AMB/BTC,0.0000004303,0.0000004303,0.000000352,0.0000003549,1308825.835,0.51243883399674
1659484800,2022-08-03 00:00:00,AMB/BTC,0.00000043,0.000000522,0.0000004057,0.0000004241,8960388.3438,4.04244096596655
1659398400,2022-08-02 00:00:00,AMB/BTC,0.000000336,0.0000004799,0.0000003302,0.0000004307,6611174.4216,2.6875581356095
1659312000,2022-08-01 00:00:00,AMB/BTC,0.0000003327,0.000000343,0.0000003099,0.0000003354,2340374.4376,0.7623660358311
1659225600,2022-07-31 00:00:00,AMB/BTC,0.0000003381,0.0000003408,0.0000003175,0.000000336,1533796.8634,0.51131537078774
1659139200,2022-07-30 00:00:00,AMB/BTC,0.000000345,0.0000003587,0.0000003245,0.0000003412,1869207.2523,0.62584970340334
1659052800,2022-07-29 00:00:00,AMB/BTC,0.0000003354,0.0000003702,0.0000003188,0.0000003409,2815063.1561,0.97716706318046
1658966400,2022-07-28 00:00:00,AMB/BTC,0.000000333,0.00000034,0.0000003204,0.0000003354,568616.4574,0.18923739302466
1658880000,2022-07-27 00:00:00,AMB/BTC,0.0000003273,0.0000003399,0.00000031,0.000000334,593169.6242,0.19191878441043
1658793600,2022-07-26 00:00:00,AMB/BTC,0.000000325,0.0000003398,0.0000003128,0.00000033,1255701.8484,0.40419793186285
1658707200,2022-07-25 00:00:00,AMB/BTC,0.0000003578,0.0000003607,0.0000003221,0.00000033,948280.252,0.31651474038211
1658620800,2022-07-24 00:00:00,AMB/BTC,0.000000346,0.0000003618,0.0000003417,0.0000003578,291082.809,0.10191642061667
1658534400,2022-07-23 00:00:00,AMB/BTC,0.0000003781,0.0000003834,0.0000003409,0.000000345,1371167.2578,0.49249420319856
1658448000,2022-07-22 00:00:00,AMB/BTC,0.000000364,0.0000003833,0.0000003578,0.0000003795,705000.2571,0.26074430142974
1658361600,2022-07-21 00:00:00,AMB/BTC,0.00000035,0.0000003684,0.00000034,0.000000368,853979.9541,0.30474614550499
1658275200,2022-07-20 00:00:00,AMB/BTC,0.0000003607,0.0000003826,0.0000003464,0.0000003492,2167286.2745,0.79806878709656
1658188800,2022-07-19 00:00:00,AMB/BTC,0.0000003974,0.0000004098,0.0000003408,0.0000003584,1297663.6756,0.47697315276966
1658102400,2022-07-18 00:00:00,AMB/BTC,0.0000003618,0.0000004598,0.0000003606,0.0000003977,5346852.0937,2.19214490866291
1658016000,2022-07-17 00:00:00,AMB/BTC,0.0000003139,0.0000003798,0.000000304,0.0000003618,1938370.4136,0.64020273553216
1657929600,2022-07-16 00:00:00,AMB/BTC,0.0000003123,0.000000314,0.0000003021,0.000000313,433822.8998,0.13580358696085
1657843200,2022-07-15 00:00:00,AMB/BTC,0.0000003128,0.0000003199,0.000000309,0.0000003102,26099.4199,0.00825950623891
1657756800,2022-07-14 00:00:00,AMB/BTC,0.000000319,0.0000003199,0.0000003071,0.0000003128,316710.7396,0.0987372496384
1657670400,2022-07-13 00:00:00,AMB/BTC,0.00000032,0.00000032,0.0000003028,0.0000003155,634025.2964,0.19666130463577
1657584000,2022-07-12 00:00:00,AMB/BTC,0.0000003251,0.0000003287,0.0000003103,0.00000032,1641720.8102,0.52050719059038
1657497600,2022-07-11 00:00:00,AMB/BTC,0.0000003189,0.0000003288,0.000000311,0.0000003251,454024.8858,0.1468019899518
1657411200,2022-07-10 00:00:00,AMB/BTC,0.000000322,0.0000003265,0.00000031,0.0000003189,606962.4029,0.19142046572881
1657324800,2022-07-09 00:00:00,AMB/BTC,0.0000003203,0.0000003265,0.0000003147,0.000000319,493303.4971,0.1571846657016
1657238400,2022-07-08 00:00:00,AMB/BTC,0.0000003241,0.00000033,0.0000003178,0.0000003187,2052364.0619,0.66300181355424
1657152000,2022-07-07 00:00:00,AMB/BTC,0.00000032,0.0000003302,0.0000003178,0.0000003241,161025.83178306,0.052350571041888092
1657065600,2022-07-06 00:00:00,AMB/BTC,0.00000034,0.0000003439,0.0000003107,0.0000003277,1120099.58940562,0.371374678762447728
1656979200,2022-07-05 00:00:00,AMB/BTC,0.000000337,0.0000003439,0.0000003324,0.00000034,37087.07497672,0.012504594637225776
1656892800,2022-07-04 00:00:00,AMB/BTC,0.0000003345,0.000000344,0.0000003304,0.0000003343,209969.08938996,0.070760161194667244
1656806400,2022-07-03 00:00:00,AMB/BTC,0.0000003409,0.0000003509,0.0000003323,0.000000339,155795.13018837,0.05311874146320838
1656720000,2022-07-02 00:00:00,AMB/BTC,0.000000333,0.0000003426,0.0000003284,0.0000003409,1485869.40520412,0.490968667103447375
1656633600,2022-07-01 00:00:00,AMB/BTC,0.0000003394,0.000000364,0.0000003236,0.0000003333,2427769.22013624,0.833767820116118781
1656547200,2022-06-30 00:00:00,AMB/BTC,0.000000366,0.0000004,0.0000003394,0.0000003394,1585385.44198327,0.561882215015057523
1656460800,2022-06-29 00:00:00,AMB/BTC,0.0000003444,0.0000003936,0.00000033,0.0000003702,2278010.25606325,0.83277270347841021
1656374400,2022-06-28 00:00:00,AMB/BTC,0.0000002895,0.0000004086,0.0000002757,0.0000003483,7443537.60095756,2.468475595531535834
1656288000,2022-06-27 00:00:00,AMB/BTC,0.00000029,0.0000003199,0.00000028,0.000000285,881197.00184248,0.261489803628724025
1656201600,2022-06-26 00:00:00,AMB/BTC,0.000000297,0.0000002994,0.000000271,0.00000029,151328.76900105,0.043053342341334815
1656115200,2022-06-25 00:00:00,AMB/BTC,0.0000002922,0.0000002998,0.0000002801,0.00000029,196639.41874879,0.056598879146707242
1656028800,2022-06-24 00:00:00,AMB/BTC,0.000000257,0.00000032,0.0000002507,0.00000029,2995214.53131246,0.8866893882844892
1655942400,2022-06-23 00:00:00,AMB/BTC,0.0000002564,0.0000002616,0.0000002501,0.00000026,284461.1181,0.07296597344756
1655856000,2022-06-22 00:00:00,AMB/BTC,0.0000002589,0.0000002599,0.00000025,0.0000002598,45178.40070051,0.011536128728357928
1655769600,2022-06-21 00:00:00,AMB/BTC,0.0000002641,0.0000002699,0.0000002505,0.0000002589,95933.06661008,0.025600475543429584
1655683200,2022-06-20 00:00:00,AMB/BTC,0.0000002601,0.0000002738,0.0000002555,0.0000002645,291255.0723584,0.076949377087507396
1655596800,2022-06-19 00:00:00,AMB/BTC,0.000000238,0.0000003,0.0000002331,0.0000002605,1973342.17665722,0.50449077196525196
1655510400,2022-06-18 00:00:00,AMB/BTC,0.000000234,0.0000002477,0.0000002229,0.000000236,1056318.40902317,0.248901152134916746
1655424000,2022-06-17 00:00:00,AMB/BTC,0.000000243,0.0000002446,0.0000002298,0.000000232,170347.65770832,0.040532319256778416
1655337600,2022-06-16 00:00:00,AMB/BTC,0.0000002349,0.0000002451,0.0000002286,0.0000002451,1407937.78142153,0.327556864761218337
1655251200,2022-06-15 00:00:00,AMB/BTC,0.0000002388,0.0000002388,0.000000215,0.0000002356,1111903.51705132,0.254227118126248923
1655164800,2022-06-14 00:00:00,AMB/BTC,0.000000211,0.00000024,0.0000002006,0.0000002388,1658561.58793647,0.365118569845386936
1655078400,2022-06-13 00:00:00,AMB/BTC,0.000000206,0.0000002172,0.00000019,0.000000214,879578.19753983,0.179257805572004946
1654992000,2022-06-12 00:00:00,AMB/BTC,0.0000002,0.0000002172,0.0000001924,0.0000002066,1746606.08993001,0.354456584139360607
1654905600,2022-06-11 00:00:00,AMB/BTC,0.000000205,0.000000216,0.0000001954,0.0000001993,564944.84750104,0.114671159626585798
1654819200,2022-06-10 00:00:00,AMB/BTC,0.0000002272,0.000000231,0.0000002,0.0000002011,995595.52952936,0.214074258333845146
1654732800,2022-06-09 00:00:00,AMB/BTC,0.0000002417,0.0000002431,0.00000022,0.0000002246,2536470.11139045,0.580244196768996
1654646400,2022-06-08 00:00:00,AMB/BTC,0.000000238,0.00000025,0.0000002304,0.0000002426,260519.89292371,0.063232417193859235
1654560000,2022-06-07 00:00:00,AMB/BTC,0.0000002492,0.0000002492,0.0000002301,0.0000002351,127444.69172095,0.03029690394723666
1654473600,2022-06-06 00:00:00,AMB/BTC,0.000000246,0.00000026,0.0000002402,0.0000002493,246040.81105283,0.06266676663737761
1654387200,2022-06-05 00:00:00,AMB/BTC,0.000000233,0.0000002493,0.00000023,0.0000002493,1676886.81499699,0.401395842840106974
1654300800,2022-06-04 00:00:00,AMB/BTC,0.000000235,0.0000002372,0.0000002232,0.0000002365,23324.10598764,0.005404733688438096
1654214400,2022-06-03 00:00:00,AMB/BTC,0.0000002511,0.0000002512,0.0000002213,0.0000002352,313796.86471497,0.07442732267248574
1654128000,2022-06-02 00:00:00,AMB/BTC,0.000000254,0.0000002613,0.0000002448,0.0000002513,221914.5058,0.05519305345279
1654041600,2022-06-01 00:00:00,AMB/BTC,0.0000002605,0.000000273,0.0000002526,0.000000255,1718116.34462678,0.44122917115481589
1653955200,2022-05-31 00:00:00,AMB/BTC,0.0000002502,0.0000002798,0.000000249,0.0000002611,1192777.34622078,0.304820082557138132
1653868800,2022-05-30 00:00:00,AMB/BTC,0.000000242,0.000000267,0.0000002246,0.0000002498,1328070.7858273,0.32423024456127969
1653782400,2022-05-29 00:00:00,AMB/BTC,0.0000002379,0.000000269,0.000000229,0.0000002425,212039.80403787,0.050068924313315778
1653696000,2022-05-28 00:00:00,AMB/BTC,0.000000235,0.0000002598,0.0000002299,0.0000002358,78321.20134102,0.01882304455035789
1653609600,2022-05-27 00:00:00,AMB/BTC,0.0000002455,0.0000002554,0.0000002303,0.000000232,97402.15425766,0.023271406047008065
1653523200,2022-05-26 00:00:00,AMB/BTC,0.0000002492,0.00000026,0.0000002427,0.0000002477,170317.21578488,0.042777836432103232
1653436800,2022-05-25 00:00:00,AMB/BTC,0.0000002601,0.000000273,0.000000244,0.0000002473,484793.092,0.12220544652664
1653350400,2022-05-24 00:00:00,AMB/BTC,0.0000002697,0.000000274,0.0000002503,0.0000002606,1018902.27809302,0.267886842819456024
1653264000,2022-05-23 00:00:00,AMB/BTC,0.0000002783,0.0000002896,0.0000002693,0.0000002697,286567.73306794,0.079194596530164675
1653177600,2022-05-22 00:00:00,AMB/BTC,0.0000002773,0.0000002991,0.0000002702,0.0000002773,2146627.10572151,0.607527659742831565
1653091200,2022-05-21 00:00:00,AMB/BTC,0.0000002792,0.0000002881,0.0000002547,0.0000002806,1035286.88975348,0.277669186909934022
1653004800,2022-05-20 00:00:00,AMB/BTC,0.0000003,0.0000003,0.00000026,0.0000002792,3089479.97275693,0.850615579170264773
1652918400,2022-05-19 00:00:00,AMB/BTC,0.0000002731,0.000000305,0.0000002703,0.0000002989,616072.79114239,0.179130509296096015
1652832000,2022-05-18 00:00:00,AMB/BTC,0.000000234,0.0000003097,0.0000002315,0.0000002731,5170307.71844867,1.399034454828509505
1652745600,2022-05-17 00:00:00,AMB/BTC,0.0000002119,0.00000024,0.0000002095,0.000000235,603468.90993223,0.137098637143975581
1652659200,2022-05-16 00:00:00,AMB/BTC,0.000000211,0.0000002299,0.0000001978,0.0000002106,4264430.83775725,0.891208799759743871
1652572800,2022-05-15 00:00:00,AMB/BTC,0.0000002007,0.000000268,0.0000001827,0.00000021,850833.55594585,0.190673084678444422
1652486400,2022-05-14 00:00:00,AMB/BTC,0.0000001907,0.00000021,0.0000001801,0.0000002007,1006898.44558501,0.200091985586655395
1652400000,2022-05-13 00:00:00,AMB/BTC,0.000000177,0.0000002163,0.0000001712,0.0000001904,1129572.78615721,0.227621604846145763
1652313600,2022-05-12 00:00:00,AMB/BTC,0.0000001764,0.000000203,0.0000001703,0.000000173,1498742.46407742,0.274567785940521152
1652227200,2022-05-11 00:00:00,AMB/BTC,0.0000002661,0.0000002776,0.0000001704,0.0000001763,1342148.73723561,0.31235392340973382
1652140800,2022-05-10 00:00:00,AMB/BTC,0.000000288,0.0000003,0.0000002594,0.0000002661,3234018.02242482,0.929735150233538918
1652054400,2022-05-09 00:00:00,AMB/BTC,0.0000003021,0.0000003083,0.000000288,0.000000288,475409.04020156,0.140983880595167844
1651968000,2022-05-08 00:00:00,AMB/BTC,0.000000306,0.0000003198,0.0000002985,0.0000003083,213275.82451588,0.064489028220988424
1651881600,2022-05-07 00:00:00,AMB/BTC,0.0000003057,0.0000003188,0.000000297,0.0000003012,565407.9957,0.16930962263275
1651795200,2022-05-06 00:00:00,AMB/BTC,0.000000315,0.0000003301,0.0000002901,0.0000003058,831061.35697507,0.254988600441391713
1651708800,2022-05-05 00:00:00,AMB/BTC,0.0000003201,0.0000003344,0.0000003,0.0000003104,1622783.03121113,0.512580381495031138
1651622400,2022-05-04 00:00:00,AMB/BTC,0.000000315,0.0000003344,0.0000003002,0.0000003262,346681.36326688,0.108353870094345711
1651536000,2022-05-03 00:00:00,AMB/BTC,0.0000003246,0.00000033,0.0000003021,0.000000309,676572.5243375,0.21752874272314
1651449600,2022-05-02 00:00:00,AMB/BTC,0.0000003209,0.00000033,0.000000315,0.00000032,128098.5129,0.04119903289552
1651363200,2022-05-01 00:00:00,AMB/BTC,0.0000003154,0.00000035,0.000000315,0.0000003172,356213.42857745,0.115813079044338107
1651276800,2022-04-30 00:00:00,AMB/BTC,0.0000003347,0.000000356,0.0000003154,0.0000003188,595672.87149446,0.199335182568798616
1651190400,2022-04-29 00:00:00,AMB/BTC,0.000000364,0.00000038,0.0000003334,0.0000003358,373380.6573,0.13367489043857
1651104000,2022-04-28 00:00:00,AMB/BTC,0.000000362,0.0000003895,0.0000003561,0.00000037,170637.6949,0.06294320519249
1651017600,2022-04-27 00:00:00,AMB/BTC,0.000000374,0.0000003797,0.000000351,0.00000036,360260.9835,0.13296599387319
1650931200,2022-04-26 00:00:00,AMB/BTC,0.0000003844,0.000000399,0.0000003713,0.0000003713,350534.57314924,0.134267970255093033
1650844800,2022-04-25 00:00:00,AMB/BTC,0.000000394,0.0000003945,0.000000369,0.0000003817,349051.72793331,0.132922049617702889
1650758400,2022-04-24 00:00:00,AMB/BTC,0.0000003991,0.0000004,0.0000003789,0.000000394,174450.8503,0.06730135228665
1650672000,2022-04-23 00:00:00,AMB/BTC,0.000000407,0.00000041,0.0000003765,0.0000003971,307687.43321114,0.119957137177605122
1650585600,2022-04-22 00:00:00,AMB/BTC,0.0000004,0.0000004347,0.0000003878,0.00000041,236877.37417464,0.097883433052860244
1650499200,2022-04-21 00:00:00,AMB/BTC,0.0000004205,0.0000004304,0.0000003898,0.000000405,486261.94761271,0.199632737480505619
1650412800,2022-04-20 00:00:00,AMB/BTC,0.000000414,0.000000433,0.00000041,0.0000004201,1059347.7455,0.444904044176
1650326400,2022-04-19 00:00:00,AMB/BTC,0.0000003929,0.0000004191,0.0000003815,0.0000004135,593679.65565819,0.240830536559781782
1650240000,2022-04-18 00:00:00,AMB/BTC,0.0000004001,0.0000004001,0.0000003781,0.0000003929,201113.04482475,0.07998500115173
1650153600,2022-04-17 00:00:00,AMB/BTC,0.0000003771,0.00000041,0.0000003755,0.0000004,1553747.45401736,0.61968455797165762
1650067200,2022-04-16 00:00:00,AMB/BTC,0.0000003788,0.0000003835,0.000000375,0.0000003829,121281.38519764,0.045633519294304424
1649980800,2022-04-15 00:00:00,AMB/BTC,0.0000003777,0.0000003966,0.000000375,0.0000003793,85984.25861869,0.033444381183454292
1649894400,2022-04-14 00:00:00,AMB/BTC,0.000000381,0.0000003836,0.000000375,0.0000003777,1030230.48351753,0.386984537691845161
1649808000,2022-04-13 00:00:00,AMB/BTC,0.0000003897,0.000000398,0.0000003751,0.0000003804,747029.50152143,0.286351852803956801
1649721600,2022-04-12 00:00:00,AMB/BTC,0.000000382,0.0000003943,0.000000376,0.0000003898,410204.15545559,0.158001945592977093
1649635200,2022-04-11 00:00:00,AMB/BTC,0.0000003905,0.0000003991,0.000000363,0.0000003873,1076098.79951262,0.405556199946145126
1649548800,2022-04-10 00:00:00,AMB/BTC,0.000000402,0.0000004129,0.00000038,0.0000003904,1194153.86806142,0.472193629123660758
1649462400,2022-04-09 00:00:00,AMB/BTC,0.0000003904,0.00000041,0.0000003904,0.0000004022,91520.663138,0.0368000873260284
1649376000,2022-04-08 00:00:00,AMB/BTC,0.0000004168,0.0000004219,0.0000003904,0.0000003904,481433.02649585,0.193670839840077215
1649289600,2022-04-07 00:00:00,AMB/BTC,0.000000401,0.0000004653,0.000000367,0.00000042,2015107.70769862,0.830185479933763116
1649203200,2022-04-06 00:00:00,AMB/BTC,0.000000411,0.00000042,0.0000003951,0.0000003977,222608.74642826,0.090198191820474418
1649116800,2022-04-05 00:00:00,AMB/BTC,0.00000044,0.0000004499,0.0000004103,0.0000004103,536738.22929372,0.232706965833982158
1649030400,2022-04-04 00:00:00,AMB/BTC,0.0000004513,0.0000004647,0.0000004289,0.00000044,174251.67678025,0.076893202008203453
1648944000,2022-04-03 00:00:00,AMB/BTC,0.000000449,0.0000004624,0.000000434,0.0000004513,390125.83036435,0.175909201772493885
1648857600,2022-04-02 00:00:00,AMB/BTC,0.00000044,0.000000494,0.00000044,0.00000045,969950.64754338,0.44217812706545528
1648771200,2022-04-01 00:00:00,AMB/BTC,0.000000433,0.0000004499,0.00000042,0.0000004409,825261.80213081,0.353864303301779869
1648684800,2022-03-31 00:00:00,AMB/BTC,0.0000004237,0.0000004599,0.0000004195,0.000000432,1514689.11844618,0.663793770571153635
1648598400,2022-03-30 00:00:00,AMB/BTC,0.000000422,0.000000429,0.0000003964,0.0000004238,2051338.12349674,0.846949687484111892
1648512000,2022-03-29 00:00:00,AMB/BTC,0.000000432,0.0000004399,0.0000004161,0.0000004161,1157715.21995571,0.503348606986212509
1648425600,2022-03-28 00:00:00,AMB/BTC,0.0000004111,0.0000004488,0.0000004111,0.0000004356,1281199.92484777,0.551530377774743473
1648339200,2022-03-27 00:00:00,AMB/BTC,0.000000413,0.0000004399,0.0000004061,0.0000004172,315535.18039109,0.133185451479283671
1648252800,2022-03-26 00:00:00,AMB/BTC,0.0000003981,0.000000426,0.00000039,0.0000004061,1122321.04105694,0.454815353559178918
1648166400,2022-03-25 00:00:00,AMB/BTC,0.0000004093,0.0000004108,0.0000003903,0.0000003981,96626.47890968,0.038929489995697832
1648080000,2022-03-24 00:00:00,AMB/BTC,0.0000004174,0.0000004489,0.0000003919,0.0000004103,1697285.44383379,0.711430509103990568
1647993600,2022-03-23 00:00:00,AMB/BTC,0.0000004492,0.0000004492,0.000000393,0.0000004164,1354811.46696824,0.559605511077313632
1647907200,2022-03-22 00:00:00,AMB/BTC,0.000000406,0.00000045,0.000000387,0.0000004499,844045.21517219,0.35258357521922868
1647820800,2022-03-21 00:00:00,AMB/BTC,0.0000003813,0.000000444,0.0000003806,0.000000406,633221.46719856,0.26187498675977042
1647734400,2022-03-20 00:00:00,AMB/BTC,0.000000382,0.000000392,0.000000372,0.0000003801,53642.68504196,0.02048865138290398
1647648000,2022-03-19 00:00:00,AMB/BTC,0.0000003692,0.000000392,0.000000361,0.000000382,660949.66516522,0.250427778880499224
1647561600,2022-03-18 00:00:00,AMB/BTC,0.0000003809,0.0000003908,0.000000368,0.0000003693,507601.3848208,0.19249163165373728
1647475200,2022-03-17 00:00:00,AMB/BTC,0.0000003611,0.00000039,0.000000351,0.000000376,980732.19238301,0.361142340443507866
1647388800,2022-03-16 00:00:00,AMB/BTC,0.0000003869,0.00000039,0.0000003538,0.0000003669,892294.08659034,0.334537037740518168
1647302400,2022-03-15 00:00:00,AMB/BTC,0.0000003805,0.0000004199,0.00000038,0.0000003897,878275.38138792,0.341652338320267608
1647216000,2022-03-14 00:00:00,AMB/BTC,0.000000409,0.00000041,0.0000003803,0.000000391,342351.0739,0.13398726801259
1647129600,2022-03-13 00:00:00,AMB/BTC,0.0000003903,0.0000004145,0.0000003901,0.0000004011,177762.26402366,0.07077617468467707
1647043200,2022-03-12 00:00:00,AMB/BTC,0.000000385,0.00000041,0.000000385,0.0000003903,633739.27357174,0.251929478441464478
1646956800,2022-03-11 00:00:00,AMB/BTC,0.0000004172,0.0000004199,0.00000038,0.0000003922,1019075.2501,0.40036173105724
1646870400,2022-03-10 00:00:00,AMB/BTC,0.0000003962,0.0000004298,0.0000003802,0.0000004172,111067.90849202,0.044570127347910021
1646784000,2022-03-09 00:00:00,AMB/BTC,0.0000004089,0.0000004168,0.00000039,0.0000003901,119075.15536478,0.047115303986219044
1646697600,2022-03-08 00:00:00,AMB/BTC,0.0000004238,0.0000004238,0.0000004026,0.000000411,282253.959,0.11696708749968
1646611200,2022-03-07 00:00:00,AMB/BTC,0.0000004278,0.000000429,0.00000038,0.0000004105,1090603.02291374,0.43652965393849828
1646524800,2022-03-06 00:00:00,AMB/BTC,0.0000004278,0.0000004633,0.00000042,0.0000004213,703537.71963412,0.305920287329934941
1646438400,2022-03-05 00:00:00,AMB/BTC,0.00000046,0.00000053,0.0000004101,0.0000004292,2142770.73409456,1.00498014971678246
1646352000,2022-03-04 00:00:00,AMB/BTC,0.00000038,0.00000047,0.00000038,0.0000004547,754164.38953573,0.313837308296987537
1646265600,2022-03-03 00:00:00,AMB/BTC,0.00000039,0.00000041,0.00000038,0.00000039,639934.33103075,0.2475086234439925
1646179200,2022-03-02 00:00:00,AMB/BTC,0.0000004,0.00000042,0.00000038,0.0000004,942416.23684716,0.3731168911499975
1646092800,2022-03-01 00:00:00,AMB/BTC,0.00000044,0.00000045,0.0000004,0.0000004,703875.11386136,0.3028097176239984
1646006400,2022-02-28 00:00:00,AMB/BTC,0.00000043,0.00000046,0.00000041,0.00000043,2421779.99029478,1.0509940324289944
1645920000,2022-02-27 00:00:00,AMB/BTC,0.00000043,0.00000044,0.00000041,0.00000043,244192.40534545,0.104918059484998
