https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FLY,Volume USDT
1663380000,2022-09-17 02:00:00,FLY/USDT,0.002316,0.002328,0.00228,0.002296,21270217.4287,49231.7665187592
1663376400,2022-09-17 01:00:00,FLY/USDT,0.002321,0.002338,0.002306,0.002313,25589383.4352,59381.9416204199
1663372800,2022-09-17 00:00:00,FLY/USDT,0.00237,0.002371,0.002284,0.002329,31611688.0119,73749.6711466483
1663369200,2022-09-16 23:00:00,FLY/USDT,0.002244,0.0024,0.002244,0.002378,34573581.4516,78934.1350773785
1663365600,2022-09-16 22:00:00,FLY/USDT,0.0023,0.002305,0.002237,0.002244,27492589.0514,62422.7929687434
1663362000,2022-09-16 21:00:00,FLY/USDT,0.002227,0.00238,0.002227,0.002304,33106537.0409,75632.2749772716
1663358400,2022-09-16 20:00:00,FLY/USDT,0.002228,0.002236,0.002215,0.002226,21696171.2237,48295.5827816358
1663354800,2022-09-16 19:00:00,FLY/USDT,0.002221,0.002236,0.002214,0.002232,22609452.0995,50324.2854595713
1663351200,2022-09-16 18:00:00,FLY/USDT,0.002215,0.002245,0.002211,0.002222,22278977.8894,49606.6357147614
1663347600,2022-09-16 17:00:00,FLY/USDT,0.002275,0.002286,0.00221,0.002216,25891639.0955,58063.0109477944
1663344000,2022-09-16 16:00:00,FLY/USDT,0.002332,0.002332,0.00227,0.002273,26557799.4737,61229.9357534007
1663340400,2022-09-16 15:00:00,FLY/USDT,0.002204,0.00235,0.0022,0.00233,39459820.0811,90052.3465850124
1663336800,2022-09-16 14:00:00,FLY/USDT,0.002206,0.002222,0.002179,0.002204,25671647.5299,56564.1917962405
1663333200,2022-09-16 13:00:00,FLY/USDT,0.002253,0.002258,0.0022,0.002207,23304371.8082,52113.8027036913
1663329600,2022-09-16 12:00:00,FLY/USDT,0.002266,0.002276,0.002243,0.002251,26336178.4732,59428.7832731473
1663326000,2022-09-16 11:00:00,FLY/USDT,0.002211,0.002292,0.002204,0.002266,27423891.877,61359.9946456824
1663322400,2022-09-16 10:00:00,FLY/USDT,0.002243,0.002245,0.002203,0.002207,23569729.1338,52605.0839589214
1663318800,2022-09-16 09:00:00,FLY/USDT,0.002299,0.0023,0.002201,0.002242,29638211.2514,66656.7315864117
1663315200,2022-09-16 08:00:00,FLY/USDT,0.002378,0.002393,0.0023,0.0023,25436816.3017,59950.4274689873
1663311600,2022-09-16 07:00:00,FLY/USDT,0.002384,0.002394,0.002376,0.002379,24875111.8225,59302.3551620343
1663308000,2022-09-16 06:00:00,FLY/USDT,0.002408,0.002411,0.002378,0.002384,24583521.5493,58734.0199818078
1663304400,2022-09-16 05:00:00,FLY/USDT,0.002402,0.00242,0.002396,0.00241,19711591.6929,47533.4943011726
1663300800,2022-09-16 04:00:00,FLY/USDT,0.002382,0.002407,0.002366,0.002399,20625272.8064,49208.7187392492
1663297200,2022-09-16 03:00:00,FLY/USDT,0.002404,0.00241,0.002366,0.002381,21313886.9517,50976.1538198683
1663293600,2022-09-16 02:00:00,FLY/USDT,0.002419,0.002421,0.002386,0.002403,25234881.7575,60765.4773776023
1663290000,2022-09-16 01:00:00,FLY/USDT,0.002415,0.002423,0.002403,0.002419,24967971.279,60232.5488783952
1663286400,2022-09-16 00:00:00,FLY/USDT,0.002424,0.002431,0.002402,0.002411,23648363.4105,57085.5028592303
1663282800,2022-09-15 23:00:00,FLY/USDT,0.002437,0.002459,0.002415,0.002415,19360859.7504,47250.9299640884
1663279200,2022-09-15 22:00:00,FLY/USDT,0.002456,0.002494,0.002422,0.002437,26122484.2666,63939.9137330532
1663275600,2022-09-15 21:00:00,FLY/USDT,0.002466,0.002486,0.002433,0.002464,29680171.5072,73272.6003919629
1663272000,2022-09-15 20:00:00,FLY/USDT,0.002591,0.0026,0.002466,0.002466,25897626.6203,65858.5712327574
1663268400,2022-09-15 19:00:00,FLY/USDT,0.00251,0.0026,0.002498,0.002586,27650971.7865,70000.7749905888
1663264800,2022-09-15 18:00:00,FLY/USDT,0.002521,0.002526,0.002481,0.002505,28240464.5051,70766.9788964775
1663261200,2022-09-15 17:00:00,FLY/USDT,0.002361,0.002591,0.00236,0.002521,31648547.0399,77977.7008433925
1663257600,2022-09-15 16:00:00,FLY/USDT,0.002382,0.002389,0.002344,0.002364,30420041.2888,71946.4215055616
1663254000,2022-09-15 15:00:00,FLY/USDT,0.002399,0.00241,0.002368,0.002389,28414479.8617,67951.2867772337
1663250400,2022-09-15 14:00:00,FLY/USDT,0.002512,0.002517,0.002388,0.002397,26235395.9579,64641.9745109992
1663246800,2022-09-15 13:00:00,FLY/USDT,0.002542,0.002555,0.00246,0.002512,32570959.4257,81483.1231464974
1663243200,2022-09-15 12:00:00,FLY/USDT,0.002508,0.002717,0.002488,0.002545,34904416.9482,90396.5992148462
1663239600,2022-09-15 11:00:00,FLY/USDT,0.00245,0.002569,0.002448,0.002505,32807072.4286,81973.3187697181
1663236000,2022-09-15 10:00:00,FLY/USDT,0.002411,0.002459,0.002394,0.002444,24874033.3389,60388.0911504912
1663232400,2022-09-15 09:00:00,FLY/USDT,0.002448,0.002448,0.002411,0.002411,27221423.5993,66164.0774379727
1663228800,2022-09-15 08:00:00,FLY/USDT,0.002499,0.002509,0.002435,0.002448,22839236.6719,56449.4402166945
1663225200,2022-09-15 07:00:00,FLY/USDT,0.002394,0.00261,0.002376,0.002499,38048268.5532,95042.1690269707
1663221600,2022-09-15 06:00:00,FLY/USDT,0.002437,0.002442,0.002288,0.002394,26405971.5671,62382.8726754624
1663218000,2022-09-15 05:00:00,FLY/USDT,0.002541,0.002541,0.002421,0.002437,30880910.4882,75925.8231350105
1663214400,2022-09-15 04:00:00,FLY/USDT,0.002606,0.002617,0.002496,0.002536,33059831.7989,84052.2939453615
1663210800,2022-09-15 03:00:00,FLY/USDT,0.002763,0.002796,0.002606,0.002606,35452712.8571,94951.1556229767
1663207200,2022-09-15 02:00:00,FLY/USDT,0.002753,0.002831,0.00266,0.002763,40370807.6609,110594.9656524359
1663203600,2022-09-15 01:00:00,FLY/USDT,0.002649,0.00294,0.00263,0.002753,59327878.805,165370.7853493635
1663200000,2022-09-15 00:00:00,FLY/USDT,0.002601,0.003,0.0026,0.00265,105212126.7814,291828.7447222364
1663196400,2022-09-14 23:00:00,FLY/USDT,0.002495,0.002623,0.002438,0.002606,41438953.812,105519.3653864458
1663192800,2022-09-14 22:00:00,FLY/USDT,0.002593,0.002598,0.00247,0.002494,34547789.6473,86667.6177900732
1663189200,2022-09-14 21:00:00,FLY/USDT,0.00235,0.00275,0.002335,0.002587,55041375.9222,140470.7015262944
1663185600,2022-09-14 20:00:00,FLY/USDT,0.002293,0.002354,0.002291,0.002353,29679722.1291,69120.2455298221
1663182000,2022-09-14 19:00:00,FLY/USDT,0.002338,0.00234,0.002285,0.002293,24595769.3295,56826.9364599692
1663178400,2022-09-14 18:00:00,FLY/USDT,0.002371,0.00238,0.002261,0.002331,31525277.5348,72813.1236566222
1663174800,2022-09-14 17:00:00,FLY/USDT,0.002372,0.002422,0.002351,0.002366,32402524.3746,77207.3742067202
1663171200,2022-09-14 16:00:00,FLY/USDT,0.002429,0.002517,0.002372,0.002372,37117611.8906,89936.06638291
1663167600,2022-09-14 15:00:00,FLY/USDT,0.00265,0.002659,0.002423,0.002436,39091709.3342,97530.7990055031
1663164000,2022-09-14 14:00:00,FLY/USDT,0.002478,0.002799,0.00246,0.00265,60913690.5185,159646.6757641973
1663160400,2022-09-14 13:00:00,FLY/USDT,0.002425,0.002668,0.002395,0.002483,58659692.032,148161.4303729101
1663156800,2022-09-14 12:00:00,FLY/USDT,0.002468,0.002491,0.002323,0.002425,52763149.9792,127142.1848640414
1663153200,2022-09-14 11:00:00,FLY/USDT,0.002571,0.002616,0.002444,0.002463,49643424.6079,125360.3112213872
1663149600,2022-09-14 10:00:00,FLY/USDT,0.00283,0.002831,0.002496,0.002569,56596570.7003,149472.7010232856
1663146000,2022-09-14 09:00:00,FLY/USDT,0.002838,0.00309,0.002699,0.002831,73574331.149,210291.1883606212
1663142400,2022-09-14 08:00:00,FLY/USDT,0.002737,0.00312,0.002677,0.002832,86911518.9109,246307.4182991792
1663138800,2022-09-14 07:00:00,FLY/USDT,0.002576,0.00347,0.002568,0.002733,163373099.7377,473796.4940725668
1663135200,2022-09-14 06:00:00,FLY/USDT,0.002178,0.0028,0.002172,0.002571,113549371.5231,284775.9352435248
1663131600,2022-09-14 05:00:00,FLY/USDT,0.002107,0.002184,0.002101,0.002176,30405052.4031,64935.9218787234
1663128000,2022-09-14 04:00:00,FLY/USDT,0.002112,0.002116,0.002092,0.002107,27275175.2293,57375.8987117278
1663124400,2022-09-14 03:00:00,FLY/USDT,0.002107,0.002124,0.002096,0.002103,21667756.7605,45701.0059415453
1663120800,2022-09-14 02:00:00,FLY/USDT,0.002109,0.002136,0.002101,0.002108,21884154.5537,46260.5714591177
1663117200,2022-09-14 01:00:00,FLY/USDT,0.002072,0.002117,0.002068,0.002105,26306613.0572,55023.7973418409
1663113600,2022-09-14 00:00:00,FLY/USDT,0.002087,0.002087,0.002065,0.002075,23372196.6935,48457.6958414084
1663110000,2022-09-13 23:00:00,FLY/USDT,0.002096,0.00212,0.002058,0.00208,34065943.6838,71197.0477365053
1663106400,2022-09-13 22:00:00,FLY/USDT,0.002111,0.002149,0.002067,0.002095,25951724.0249,54620.440160688
1663102800,2022-09-13 21:00:00,FLY/USDT,0.00213,0.002158,0.00211,0.002118,27360867.8702,58353.4618801045
1663099200,2022-09-13 20:00:00,FLY/USDT,0.00212,0.00218,0.002112,0.002139,25342317.7348,54339.0048645616
1663095600,2022-09-13 19:00:00,FLY/USDT,0.002126,0.002142,0.002103,0.002103,25807068.0764,54698.9059116624
1663092000,2022-09-13 18:00:00,FLY/USDT,0.002197,0.002202,0.002125,0.002126,24040567.5167,52208.9342063003
1663088400,2022-09-13 17:00:00,FLY/USDT,0.002199,0.002251,0.002172,0.00219,27475784.0232,60677.8276067174
1663084800,2022-09-13 16:00:00,FLY/USDT,0.002146,0.002217,0.002134,0.002193,39452796.0289,86016.7030492451
1663081200,2022-09-13 15:00:00,FLY/USDT,0.002074,0.002158,0.002066,0.002133,34344161.5058,72152.3357409113
1663077600,2022-09-13 14:00:00,FLY/USDT,0.002161,0.002164,0.002061,0.002084,32541175.558,68766.5216167356
1663074000,2022-09-13 13:00:00,FLY/USDT,0.002186,0.002221,0.002145,0.002158,33729242.4825,73423.3727066566
1663070400,2022-09-13 12:00:00,FLY/USDT,0.00236,0.00236,0.002183,0.002207,34621116.7888,77888.7808995606
1663066800,2022-09-13 11:00:00,FLY/USDT,0.002327,0.002397,0.002327,0.00236,35717530.0516,84493.4792142674
1663063200,2022-09-13 10:00:00,FLY/USDT,0.002325,0.002349,0.002284,0.002332,27183392.5309,63028.5167351621
1663059600,2022-09-13 09:00:00,FLY/USDT,0.002306,0.002356,0.002299,0.002325,23716115.5481,55232.163348614
1663056000,2022-09-13 08:00:00,FLY/USDT,0.002332,0.002337,0.002289,0.002304,26761633.1382,61851.285892579
1663052400,2022-09-13 07:00:00,FLY/USDT,0.00229,0.002377,0.002283,0.002323,28117363.7258,65903.8976946113
1663048800,2022-09-13 06:00:00,FLY/USDT,0.002365,0.00237,0.002283,0.002292,26725050.5794,62031.4774382795
1663045200,2022-09-13 05:00:00,FLY/USDT,0.002399,0.0024,0.002354,0.002362,25831352.3935,61250.6243909192
1663041600,2022-09-13 04:00:00,FLY/USDT,0.002429,0.002429,0.002389,0.002402,25713610.606,61913.3719116286
1663038000,2022-09-13 03:00:00,FLY/USDT,0.002442,0.002446,0.0024,0.002432,27029483.0942,65622.1583269364
1663034400,2022-09-13 02:00:00,FLY/USDT,0.002469,0.002471,0.002439,0.002444,24737356.202,60730.3534030403
1663030800,2022-09-13 01:00:00,FLY/USDT,0.002391,0.002507,0.002388,0.002469,27053625.9826,65541.5463496378
1663027200,2022-09-13 00:00:00,FLY/USDT,0.002462,0.002472,0.002388,0.002389,25515905.028,62062.6733375727
1663023600,2022-09-12 23:00:00,FLY/USDT,0.002482,0.002506,0.002462,0.002463,20855371.8744,51747.126603209
1663020000,2022-09-12 22:00:00,FLY/USDT,0.002393,0.002492,0.002393,0.002487,28122200.9566,69257.0583497024
1663016400,2022-09-12 21:00:00,FLY/USDT,0.00247,0.002486,0.002388,0.0024,23240078.1635,56515.7547887352
1663012800,2022-09-12 20:00:00,FLY/USDT,0.002474,0.002531,0.002457,0.00247,28974475.509,72326.6465794695
1663009200,2022-09-12 19:00:00,FLY/USDT,0.00245,0.002506,0.002429,0.002474,26749151.5407,66148.1495677814
1663005600,2022-09-12 18:00:00,FLY/USDT,0.002489,0.002492,0.002424,0.00245,27446452.1547,67146.1102698947
1663002000,2022-09-12 17:00:00,FLY/USDT,0.002517,0.002542,0.002476,0.0025,30265779.1739,76152.0346618385
1662998400,2022-09-12 16:00:00,FLY/USDT,0.002368,0.002519,0.002349,0.002518,39678340.1132,96102.5293649224
1662994800,2022-09-12 15:00:00,FLY/USDT,0.002582,0.002589,0.002349,0.002358,38848051.8868,97004.238439165
1662991200,2022-09-12 14:00:00,FLY/USDT,0.002581,0.002644,0.002572,0.00258,30557592.6056,79733.8511412033
1662987600,2022-09-12 13:00:00,FLY/USDT,0.002601,0.002608,0.002519,0.002576,29179878.0084,74936.6220005335
1662984000,2022-09-12 12:00:00,FLY/USDT,0.002674,0.002689,0.002574,0.0026,31931749.7623,83764.999496622
1662980400,2022-09-12 11:00:00,FLY/USDT,0.002665,0.002701,0.002613,0.002684,26863485.2646,71478.5318424011
1662976800,2022-09-12 10:00:00,FLY/USDT,0.002677,0.002693,0.002644,0.002674,30373051.5605,81082.2092828907
1662973200,2022-09-12 09:00:00,FLY/USDT,0.002661,0.002685,0.0026,0.002685,34977167.1999,91923.9147816069
1662969600,2022-09-12 08:00:00,FLY/USDT,0.002731,0.002747,0.002648,0.002658,36831926.8056,99706.4254923951
1662966000,2022-09-12 07:00:00,FLY/USDT,0.002802,0.002819,0.00272,0.00274,31111769.8977,86125.7821398099
1662962400,2022-09-12 06:00:00,FLY/USDT,0.002776,0.002861,0.002776,0.002808,31829680.7772,89964.3108676759
1662958800,2022-09-12 05:00:00,FLY/USDT,0.002759,0.002775,0.002722,0.002773,23318923.6831,64068.3658464852
1662955200,2022-09-12 04:00:00,FLY/USDT,0.002763,0.002785,0.002733,0.002767,24866051.3947,68454.0719030556
1662951600,2022-09-12 03:00:00,FLY/USDT,0.002827,0.002834,0.002755,0.002762,22851499.79,63875.5060312291
1662948000,2022-09-12 02:00:00,FLY/USDT,0.002842,0.002888,0.002819,0.002829,24498721.3803,69658.3113786915
1662944400,2022-09-12 01:00:00,FLY/USDT,0.002848,0.002876,0.002781,0.002834,29806282.3575,84371.9411286795
1662940800,2022-09-12 00:00:00,FLY/USDT,0.00289,0.002905,0.002844,0.002853,26187241.474,75329.8673642565
1662937200,2022-09-11 23:00:00,FLY/USDT,0.002909,0.00292,0.00289,0.00289,25360193.0481,73626.3184568185
1662933600,2022-09-11 22:00:00,FLY/USDT,0.002899,0.002907,0.002845,0.002903,23628360.1285,68158.1010177191
1662930000,2022-09-11 21:00:00,FLY/USDT,0.00292,0.002921,0.002867,0.002898,25916606.7782,75112.3558561511
1662926400,2022-09-11 20:00:00,FLY/USDT,0.003092,0.003092,0.00291,0.002915,30142494.5116,90171.0938508634
1662922800,2022-09-11 19:00:00,FLY/USDT,0.003017,0.003134,0.003011,0.003098,27495451.4435,83714.4115894857
1662919200,2022-09-11 18:00:00,FLY/USDT,0.003066,0.003145,0.003005,0.003017,30459846.1975,93722.327316873
1662915600,2022-09-11 17:00:00,FLY/USDT,0.003004,0.003087,0.002988,0.003062,28321812.8606,85417.1851278619
1662912000,2022-09-11 16:00:00,FLY/USDT,0.002997,0.003079,0.002965,0.003016,30331462.3123,91456.8347894984
1662908400,2022-09-11 15:00:00,FLY/USDT,0.002964,0.003099,0.002938,0.002982,36198989.5306,108925.1505102767
1662904800,2022-09-11 14:00:00,FLY/USDT,0.003019,0.003024,0.002939,0.00294,29492419.4915,88040.3851266956
1662901200,2022-09-11 13:00:00,FLY/USDT,0.00317,0.003185,0.003,0.00302,33874057.6877,103583.0556983244
1662897600,2022-09-11 12:00:00,FLY/USDT,0.003151,0.003247,0.003076,0.003178,50320202.5555,158330.3443493751
1662894000,2022-09-11 11:00:00,FLY/USDT,0.00306,0.003418,0.002974,0.00315,83213791.6519,266391.4485911706
1662890400,2022-09-11 10:00:00,FLY/USDT,0.002854,0.003073,0.002816,0.003068,44774887.7321,131566.1832710816
1662886800,2022-09-11 09:00:00,FLY/USDT,0.002953,0.002962,0.002817,0.002857,32750377.4326,94022.0188473304
1662883200,2022-09-11 08:00:00,FLY/USDT,0.003119,0.003119,0.002814,0.002961,48370842.4426,142143.4497087372
1662879600,2022-09-11 07:00:00,FLY/USDT,0.003089,0.003234,0.003067,0.003105,32835328.8402,102946.5553733185
1662876000,2022-09-11 06:00:00,FLY/USDT,0.003222,0.003245,0.003043,0.003089,28468778.9846,89436.1422937222
1662872400,2022-09-11 05:00:00,FLY/USDT,0.003264,0.003294,0.003221,0.003221,30684383.2889,99865.6214196757
1662868800,2022-09-11 04:00:00,FLY/USDT,0.003226,0.003301,0.003185,0.003259,36663381.5667,118596.6558711467
1662865200,2022-09-11 03:00:00,FLY/USDT,0.003371,0.003392,0.00315,0.003237,44123645.5097,141976.147236951
1662861600,2022-09-11 02:00:00,FLY/USDT,0.003459,0.00355,0.003351,0.003351,49520002.6916,170388.7089597028
1662858000,2022-09-11 01:00:00,FLY/USDT,0.003455,0.00349,0.003338,0.003459,36479788.9525,123394.4017737846
1662854400,2022-09-11 00:00:00,FLY/USDT,0.003189,0.003723,0.003188,0.003446,89478579.627,309731.0267764196
1662850800,2022-09-10 23:00:00,FLY/USDT,0.00325,0.003265,0.00316,0.003186,31214909.4166,99957.5915603783
1662847200,2022-09-10 22:00:00,FLY/USDT,0.003163,0.003289,0.003134,0.003248,31266008.8466,100245.1031839416
1662843600,2022-09-10 21:00:00,FLY/USDT,0.003303,0.003339,0.003101,0.003183,43619021.2658,140166.3168248862
1662840000,2022-09-10 20:00:00,FLY/USDT,0.003418,0.003421,0.00316,0.003308,49135891.0754,159813.4009725517
1662836400,2022-09-10 19:00:00,FLY/USDT,0.00323,0.003483,0.003066,0.003418,56005799.5888,184189.5537756465
1662832800,2022-09-10 18:00:00,FLY/USDT,0.003201,0.003288,0.00302,0.003215,64243137.659,201830.3143027446
1662829200,2022-09-10 17:00:00,FLY/USDT,0.00352,0.003658,0.003146,0.003202,80993079.4218,275672.3761143974
1662825600,2022-09-10 16:00:00,FLY/USDT,0.003515,0.003832,0.003377,0.00353,92238071.5704,326522.4433754871
1662822000,2022-09-10 15:00:00,FLY/USDT,0.003407,0.003829,0.00321,0.003519,157444179.5044,551819.0752285499
1662818400,2022-09-10 14:00:00,FLY/USDT,0.002783,0.004481,0.002729,0.003424,384901315.3649,1363136.4106835703
1662814800,2022-09-10 13:00:00,FLY/USDT,0.00237,0.002886,0.00237,0.002797,134193333.1738,351049.459198333
1662811200,2022-09-10 12:00:00,FLY/USDT,0.002348,0.002488,0.00229,0.002367,37849962.7267,89965.3954728608
1662807600,2022-09-10 11:00:00,FLY/USDT,0.002328,0.002439,0.002289,0.002355,31366075.5362,74335.169374672
1662804000,2022-09-10 10:00:00,FLY/USDT,0.002564,0.002567,0.002263,0.002322,40467113.3594,96373.617453761
1662800400,2022-09-10 09:00:00,FLY/USDT,0.002622,0.002686,0.002422,0.002563,47977931.0023,121163.3278716721
1662796800,2022-09-10 08:00:00,FLY/USDT,0.002468,0.00277,0.0024,0.002615,59203468.7132,151233.5983669549
1662793200,2022-09-10 07:00:00,FLY/USDT,0.0021,0.002761,0.002091,0.00247,93289028.2008,222125.0136103553
1662789600,2022-09-10 06:00:00,FLY/USDT,0.002062,0.00211,0.002049,0.002109,25983552.4252,53855.7030220901
1662786000,2022-09-10 05:00:00,FLY/USDT,0.002084,0.0021,0.002057,0.002068,22122636.4988,45977.5084742006
1662782400,2022-09-10 04:00:00,FLY/USDT,0.002121,0.002127,0.002066,0.002089,26804638.3877,56198.3122215837
1662778800,2022-09-10 03:00:00,FLY/USDT,0.002115,0.002241,0.00211,0.002114,30483739.2931,66012.4805426932
1662775200,2022-09-10 02:00:00,FLY/USDT,0.002104,0.002133,0.002093,0.002117,21971039.8965,46574.0585670216
1662771600,2022-09-10 01:00:00,FLY/USDT,0.002055,0.00215,0.002017,0.0021,25599997.8723,53148.4023936699
1662768000,2022-09-10 00:00:00,FLY/USDT,0.002151,0.002151,0.002039,0.002052,25601160.3524,53690.4402388075
1662764400,2022-09-09 23:00:00,FLY/USDT,0.002065,0.002166,0.002011,0.002146,25692377.7688,54332.5547978137
1662760800,2022-09-09 22:00:00,FLY/USDT,0.002103,0.002125,0.002011,0.002069,33081501.1485,68225.8415747323
1662757200,2022-09-09 21:00:00,FLY/USDT,0.002118,0.002187,0.002081,0.002124,30240185.7422,64128.3800134258
1662753600,2022-09-09 20:00:00,FLY/USDT,0.002153,0.002176,0.002063,0.002116,30770491.6368,65060.5069695619
1662750000,2022-09-09 19:00:00,FLY/USDT,0.002063,0.002158,0.00206,0.002158,27250261.9792,57407.1089266953
1662746400,2022-09-09 18:00:00,FLY/USDT,0.002185,0.00223,0.002026,0.002069,36547093.786,79102.7446990212
1662742800,2022-09-09 17:00:00,FLY/USDT,0.002247,0.002287,0.002182,0.002185,30982877.5281,69298.0012709283
1662739200,2022-09-09 16:00:00,FLY/USDT,0.002162,0.002421,0.002125,0.002253,61202946.9571,140240.5443829444
1662735600,2022-09-09 15:00:00,FLY/USDT,0.002272,0.00229,0.002118,0.002171,33552320.0581,73948.1633229076
1662732000,2022-09-09 14:00:00,FLY/USDT,0.002139,0.002294,0.002,0.002269,57815313.9357,125150.6014017208
1662728400,2022-09-09 13:00:00,FLY/USDT,0.002269,0.00232,0.002094,0.002134,54396886.2223,118214.9471279412
1662724800,2022-09-09 12:00:00,FLY/USDT,0.002522,0.002619,0.002239,0.002269,61760649.7843,150118.978726322
1662721200,2022-09-09 11:00:00,FLY/USDT,0.00267,0.0029,0.002517,0.002522,42336088.281,112613.4464480726
1662717600,2022-09-09 10:00:00,FLY/USDT,0.002663,0.0028,0.00264,0.002664,33334254.6011,90742.5873206819
1662714000,2022-09-09 09:00:00,FLY/USDT,0.002735,0.0029,0.00265,0.002663,32578923.359,89574.8801675071
1662710400,2022-09-09 08:00:00,FLY/USDT,0.00262,0.002808,0.002581,0.002729,34401504.1894,91636.9065724339
1662706800,2022-09-09 07:00:00,FLY/USDT,0.002724,0.002733,0.002576,0.002636,32361675.565,85540.257778404
1662703200,2022-09-09 06:00:00,FLY/USDT,0.002824,0.002824,0.00265,0.00274,36450292.5766,99313.2623499041
1662699600,2022-09-09 05:00:00,FLY/USDT,0.002545,0.0029,0.002504,0.002818,47374162.2014,131140.5748796668
1662696000,2022-09-09 04:00:00,FLY/USDT,0.002633,0.002651,0.002523,0.002543,30744450.392,79146.2579049524
1662692400,2022-09-09 03:00:00,FLY/USDT,0.002635,0.002685,0.002501,0.002644,26651982.2997,69333.8732209919
1662688800,2022-09-09 02:00:00,FLY/USDT,0.002748,0.002765,0.00258,0.002621,34121838.4176,91946.9449843742
1662685200,2022-09-09 01:00:00,FLY/USDT,0.002727,0.00282,0.002725,0.002757,26412331.6897,73343.0785080168
1662681600,2022-09-09 00:00:00,FLY/USDT,0.002833,0.002907,0.002721,0.002753,28696739.4478,80485.0303428608
1662678000,2022-09-08 23:00:00,FLY/USDT,0.002755,0.002998,0.002727,0.002805,43126756.9458,123872.0737496945
1662674400,2022-09-08 22:00:00,FLY/USDT,0.002688,0.00277,0.00268,0.002743,28911557.2,78761.5075691433
1662670800,2022-09-08 21:00:00,FLY/USDT,0.002591,0.002766,0.002571,0.002675,38974629.7165,103966.1389855368
1662667200,2022-09-08 20:00:00,FLY/USDT,0.00257,0.002739,0.00255,0.002599,47270904.0515,124470.1733141197
1662663600,2022-09-08 19:00:00,FLY/USDT,0.002873,0.002873,0.002445,0.002576,44007472.4708,116980.0284072983
1662660000,2022-09-08 18:00:00,FLY/USDT,0.002975,0.003089,0.002726,0.002879,44742316.1254,127018.3005404091
1662656400,2022-09-08 17:00:00,FLY/USDT,0.002901,0.003199,0.002818,0.002979,43116733.7448,129887.2465110748
1662652800,2022-09-08 16:00:00,FLY/USDT,0.002378,0.0036,0.002377,0.00291,118451243.4706,349589.072966759
1662649200,2022-09-08 15:00:00,FLY/USDT,0.00292,0.002925,0.0023,0.00239,71786924.0571,186017.8911375182
1662645600,2022-09-08 14:00:00,FLY/USDT,0.003115,0.0033,0.0029,0.002936,42561400.584,131588.0752866645
