https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNO,Volume USDT
1662076800,2022-09-02 00:00:00,UNO/USDT,0.03974,0.0409,0.03825,0.03917,4315063.0906,169302.023215595
1661990400,2022-09-01 00:00:00,UNO/USDT,0.04005,0.04044,0.03833,0.03986,4098462.6826,160758.596154963
1661904000,2022-08-31 00:00:00,UNO/USDT,0.03953,0.04116,0.03848,0.03991,2935012.50908333,116932.7423985421576
1661817600,2022-08-30 00:00:00,UNO/USDT,0.03937,0.04114,0.03838,0.03951,4202855.44086858,166442.0625212704918
1661731200,2022-08-29 00:00:00,UNO/USDT,0.04014,0.04097,0.03819,0.03941,3996880.43962321,158573.9698850487665
1661644800,2022-08-28 00:00:00,UNO/USDT,0.04164,0.04177,0.04,0.04004,3922585.34788459,159436.06545978081
1661558400,2022-08-27 00:00:00,UNO/USDT,0.04207,0.04266,0.03993,0.04176,4054357.28639635,168279.0720735694755
1661472000,2022-08-26 00:00:00,UNO/USDT,0.04424,0.04452,0.042,0.04222,3940028.944835,170600.4752810542971
1661385600,2022-08-25 00:00:00,UNO/USDT,0.0454,0.04637,0.044,0.04422,3539591.13895095,160648.4051064236277
1661299200,2022-08-24 00:00:00,UNO/USDT,0.04471,0.04679,0.04411,0.04557,3358222.41139723,151589.8760920473691
1661212800,2022-08-23 00:00:00,UNO/USDT,0.04373,0.04552,0.04316,0.0447,3272330.49103377,145621.9148329762974
1661126400,2022-08-22 00:00:00,UNO/USDT,0.0443,0.04498,0.04295,0.04368,3368614.04929531,147195.9769402180465
1661040000,2022-08-21 00:00:00,UNO/USDT,0.04474,0.04567,0.0436,0.04444,3845529.85318806,172268.281491901174
1660953600,2022-08-20 00:00:00,UNO/USDT,0.04299,0.04543,0.04289,0.04492,3230651.97682401,143630.871764470417
1660867200,2022-08-19 00:00:00,UNO/USDT,0.04567,0.04568,0.04207,0.04299,3659824.76644752,158844.7036808672518
1660780800,2022-08-18 00:00:00,UNO/USDT,0.04739,0.048,0.04489,0.0457,3479954.38415924,162945.4043296569276
1660694400,2022-08-17 00:00:00,UNO/USDT,0.0496,0.0516,0.0465,0.0474,3374831.93620238,161872.6868051872586
1660608000,2022-08-16 00:00:00,UNO/USDT,0.04818,0.05038,0.048,0.04949,3418368.5988911,166666.2987586604377
1660521600,2022-08-15 00:00:00,UNO/USDT,0.05112,0.05366,0.04785,0.04815,3651303.67452268,180027.5719771635028
1660435200,2022-08-14 00:00:00,UNO/USDT,0.051,0.05912,0.05044,0.05124,6300476.71235328,336074.2194205965026
1660348800,2022-08-13 00:00:00,UNO/USDT,0.05548,0.05679,0.05016,0.0511,3491391.05638223,182743.4279326278873
1660262400,2022-08-12 00:00:00,UNO/USDT,0.05269,0.0557,0.0502,0.05542,3379057.04554509,175680.0428195221544
1660176000,2022-08-11 00:00:00,UNO/USDT,0.05127,0.05775,0.0501,0.0525,3469896.9789118,185386.3512867180982
1660089600,2022-08-10 00:00:00,UNO/USDT,0.04934,0.0531,0.0486,0.05104,3405908.13261276,171561.2145955631747
1660003200,2022-08-09 00:00:00,UNO/USDT,0.05225,0.05313,0.0491,0.04938,3148530.71610538,159874.382108073105
1659916800,2022-08-08 00:00:00,UNO/USDT,0.0526,0.05588,0.0505,0.05237,3164113.84384015,168255.1589488506892
1659830400,2022-08-07 00:00:00,UNO/USDT,0.05192,0.05483,0.0502,0.05299,2963260.7472298,154519.4057688981458
1659744000,2022-08-06 00:00:00,UNO/USDT,0.05438,0.05625,0.0511,0.05198,2815840.89879566,151408.0674570461981
1659657600,2022-08-05 00:00:00,UNO/USDT,0.05928,0.06219,0.05253,0.05469,2633264.94949967,148406.6923842134837
1659571200,2022-08-04 00:00:00,UNO/USDT,0.04899,0.06812,0.04844,0.0593,7628326.70608796,429956.9395882244463
1659484800,2022-08-03 00:00:00,UNO/USDT,0.0492,0.05447,0.04812,0.04924,3044442.57310378,153499.4116919452984
1659398400,2022-08-02 00:00:00,UNO/USDT,0.04969,0.056,0.0462,0.04878,2934159.67195946,146595.3826755132054
1659312000,2022-08-01 00:00:00,UNO/USDT,0.05154,0.05257,0.04565,0.04965,2192850.14065688,105411.4872587532335
1659225600,2022-07-31 00:00:00,UNO/USDT,0.05016,0.057,0.0493,0.05147,2693655.95093719,141027.7068909478525
1659139200,2022-07-30 00:00:00,UNO/USDT,0.046,0.054,0.0451,0.05015,3336312.18379503,161204.1591190465403
1659052800,2022-07-29 00:00:00,UNO/USDT,0.04655,0.05,0.04387,0.0461,2822621.88198644,131474.0985865434697
1658966400,2022-07-28 00:00:00,UNO/USDT,0.04475,0.04808,0.04252,0.04658,2724385.70259259,122584.4219155054322
1658880000,2022-07-27 00:00:00,UNO/USDT,0.04395,0.04525,0.04174,0.04485,2929645.72474428,127275.0710774204134
1658793600,2022-07-26 00:00:00,UNO/USDT,0.04303,0.04691,0.04172,0.044,3378902.53031889,146592.3677216172074
1658707200,2022-07-25 00:00:00,UNO/USDT,0.04558,0.04611,0.04298,0.04298,5794042.77198001,257339.6048967482008
1658620800,2022-07-24 00:00:00,UNO/USDT,0.0449,0.04711,0.0442,0.04577,5820994.70653935,265565.185462223694
1658534400,2022-07-23 00:00:00,UNO/USDT,0.04773,0.05,0.044,0.04517,5866653.09085669,274037.2407981990922
1658448000,2022-07-22 00:00:00,UNO/USDT,0.04812,0.05361,0.0466,0.0479,5691970.38450592,282025.3225347108931
1658361600,2022-07-21 00:00:00,UNO/USDT,0.05075,0.05093,0.0459,0.04827,5574162.65229973,267680.0012961054137
1658275200,2022-07-20 00:00:00,UNO/USDT,0.0508,0.062,0.049,0.05089,7919669.49055289,436740.0283409358764
1658188800,2022-07-19 00:00:00,UNO/USDT,0.04825,0.0559,0.0475,0.05075,5952336.13492985,308943.7742258964205
1658102400,2022-07-18 00:00:00,UNO/USDT,0.04393,0.04994,0.04391,0.04831,5451238.1802953,258076.4697292657992
1658016000,2022-07-17 00:00:00,UNO/USDT,0.04442,0.0466,0.04343,0.04372,3716740.20126173,166644.068873254527
1657929600,2022-07-16 00:00:00,UNO/USDT,0.04711,0.04877,0.0438,0.04457,5309342.76233407,242443.5762003564708
1657843200,2022-07-15 00:00:00,UNO/USDT,0.04661,0.05001,0.04508,0.0472,5389689.08185516,250203.8872287707902
1657756800,2022-07-14 00:00:00,UNO/USDT,0.04374,0.0529,0.04195,0.04673,5657784.19484602,263502.5249114103105
1657670400,2022-07-13 00:00:00,UNO/USDT,0.04543,0.0481,0.0413,0.04396,6455996.73959151,284746.3141735762884
1657584000,2022-07-12 00:00:00,UNO/USDT,0.04544,0.04939,0.04508,0.04562,5337014.7309399,250015.2878211898942
1657497600,2022-07-11 00:00:00,UNO/USDT,0.04857,0.0493,0.0451,0.04512,2149657.05296513,101119.5314411499931
1657411200,2022-07-10 00:00:00,UNO/USDT,0.05208,0.05224,0.04659,0.04834,2281250.7718175,112096.8498989348565
1657324800,2022-07-09 00:00:00,UNO/USDT,0.05194,0.053,0.05056,0.05185,1143073.85209552,59041.5104400386475
1657238400,2022-07-08 00:00:00,UNO/USDT,0.05257,0.055,0.05114,0.05201,2305822.63660831,121486.4896316034332
1657152000,2022-07-07 00:00:00,UNO/USDT,0.05634,0.05769,0.05103,0.0528,1712956.62092839,92316.511579774719
1657065600,2022-07-06 00:00:00,UNO/USDT,0.04984,0.05799,0.0494,0.05626,1814971.79274941,98495.9108969247685
1656979200,2022-07-05 00:00:00,UNO/USDT,0.05046,0.057,0.04791,0.05012,2112065.27816076,106972.4283252915431
1656892800,2022-07-04 00:00:00,UNO/USDT,0.047,0.052,0.0464,0.05028,2227185.51345794,107992.4863992978046
1656806400,2022-07-03 00:00:00,UNO/USDT,0.04789,0.04959,0.0457,0.04747,1715721.91921961,81418.1560364438806
1656720000,2022-07-02 00:00:00,UNO/USDT,0.04854,0.05001,0.046,0.04804,2100796.05332846,101350.5146509564205
1656633600,2022-07-01 00:00:00,UNO/USDT,0.05034,0.05421,0.0483,0.04836,1886723.51801479,95761.4530974074741
1656547200,2022-06-30 00:00:00,UNO/USDT,0.05259,0.05558,0.04891,0.05066,1685554.04536719,86741.2542151705211
1656460800,2022-06-29 00:00:00,UNO/USDT,0.05374,0.0559,0.0523,0.05254,1299574.01569428,69506.7320675352369
1656374400,2022-06-28 00:00:00,UNO/USDT,0.05476,0.0568,0.0531,0.05375,1145256.50222461,62988.657970081941
1656288000,2022-06-27 00:00:00,UNO/USDT,0.05441,0.0582,0.0527,0.05476,1969724.14550502,108894.0442323031461
1656201600,2022-06-26 00:00:00,UNO/USDT,0.05525,0.0596,0.0533,0.05449,1588853.38010841,88961.7285113623393
1656115200,2022-06-25 00:00:00,UNO/USDT,0.05535,0.0576,0.05245,0.05547,1673843.40199632,91702.1619037779118
1656028800,2022-06-24 00:00:00,UNO/USDT,0.05354,0.0604,0.053,0.0553,1847488.98680877,103554.556752017366
1655942400,2022-06-23 00:00:00,UNO/USDT,0.05241,0.0549,0.05004,0.05375,1826797.06377801,96320.2027247517899
1655856000,2022-06-22 00:00:00,UNO/USDT,0.05363,0.05473,0.05002,0.05238,1967031.89476515,103459.7600489569538
1655769600,2022-06-21 00:00:00,UNO/USDT,0.05368,0.05719,0.05201,0.05404,2871928.44936942,155715.1835563033255
1655683200,2022-06-20 00:00:00,UNO/USDT,0.05601,0.0565,0.05162,0.0538,2254737.80599977,122101.4274539337833
1655596800,2022-06-19 00:00:00,UNO/USDT,0.05535,0.0594,0.05261,0.05604,1095622.17372637,61208.6031252053576
1655510400,2022-06-18 00:00:00,UNO/USDT,0.05727,0.058,0.05224,0.05522,1421091.34102466,77106.5914486826189
1655424000,2022-06-17 00:00:00,UNO/USDT,0.05416,0.0639,0.05416,0.05764,1837869.93293775,109648.186326713732
1655337600,2022-06-16 00:00:00,UNO/USDT,0.06251,0.06449,0.0533,0.05416,2747861.83648033,161934.3579859880283
1655251200,2022-06-15 00:00:00,UNO/USDT,0.0644,0.0662,0.057,0.06288,2127869.11058804,130867.7017869632469
1655164800,2022-06-14 00:00:00,UNO/USDT,0.0605,0.0778,0.057,0.0647,3276975.91188077,219968.458461116467
1655078400,2022-06-13 00:00:00,UNO/USDT,0.058,0.062,0.0518,0.0607,2600167.0324007,149120.53548485953
1654992000,2022-06-12 00:00:00,UNO/USDT,0.0629,0.0871,0.0561,0.058,4474223.54495264,297771.947682436915
1654905600,2022-06-11 00:00:00,UNO/USDT,0.0694,0.0709,0.0616,0.0627,1404595.29196507,92527.436198651749
1654819200,2022-06-10 00:00:00,UNO/USDT,0.0755,0.078,0.0668,0.0696,2021155.50431329,145564.796239426323
1654732800,2022-06-09 00:00:00,UNO/USDT,0.08,0.0805,0.0743,0.0752,1229236.06297733,94613.125105129692
1654646400,2022-06-08 00:00:00,UNO/USDT,0.0804,0.0847,0.078,0.0805,1764478.28094767,143586.615062366716
1654560000,2022-06-07 00:00:00,UNO/USDT,0.0904,0.0907,0.0796,0.0801,2593705.97018878,218291.86394252992
1654473600,2022-06-06 00:00:00,UNO/USDT,0.0846,0.0969,0.0832,0.0907,2066477.31407118,188189.803216274676
1654387200,2022-06-05 00:00:00,UNO/USDT,0.083,0.0925,0.0807,0.0843,2048528.51794476,174315.311384872144
1654300800,2022-06-04 00:00:00,UNO/USDT,0.0785,0.0837,0.0777,0.0833,1779193.559495,144543.770804713826
1654214400,2022-06-03 00:00:00,UNO/USDT,0.0853,0.087,0.0771,0.0783,1878163.41823211,153577.627150822734
1654128000,2022-06-02 00:00:00,UNO/USDT,0.0824,0.0886,0.0799,0.0856,1483140.43365963,123382.502718286012
1654041600,2022-06-01 00:00:00,UNO/USDT,0.0918,0.0936,0.079,0.0826,2285831.96064831,195156.386761301698
1653955200,2022-05-31 00:00:00,UNO/USDT,0.099,0.0999,0.0877,0.0915,1595388.27467512,149334.496873100526
1653868800,2022-05-30 00:00:00,UNO/USDT,0.0918,0.101,0.0883,0.0992,2031838.66403847,192284.065431625379
1653782400,2022-05-29 00:00:00,UNO/USDT,0.0842,0.0933,0.0831,0.0918,2181534.17148866,190210.048206152943
1653696000,2022-05-28 00:00:00,UNO/USDT,0.0727,0.1022,0.07,0.0838,3837333.02978003,325103.19054219301
1653609600,2022-05-27 00:00:00,UNO/USDT,0.0751,0.079,0.0707,0.073,1567895.19659025,114952.050237332053
1653523200,2022-05-26 00:00:00,UNO/USDT,0.0802,0.0835,0.07,0.0755,1441987.55226128,110808.632416570068
1653436800,2022-05-25 00:00:00,UNO/USDT,0.0865,0.0909,0.0799,0.0805,1692174.61154311,141783.914878836638
1653350400,2022-05-24 00:00:00,UNO/USDT,0.0866,0.0932,0.0798,0.086,2322411.66292055,201524.927633987487
1653264000,2022-05-23 00:00:00,UNO/USDT,0.091,0.1139,0.086,0.0869,3626199.54458047,352572.112073082542
1653177600,2022-05-22 00:00:00,UNO/USDT,0.0773,0.1058,0.0731,0.0906,7067376.75171988,637107.730939365638
1653091200,2022-05-21 00:00:00,UNO/USDT,0.0705,0.0799,0.0689,0.077,2400013.23471187,175001.598412900797
1653004800,2022-05-20 00:00:00,UNO/USDT,0.0806,0.0826,0.0672,0.0707,2577658.87930717,192235.423378973269
1652918400,2022-05-19 00:00:00,UNO/USDT,0.0656,0.0845,0.0647,0.0809,3660906.81459422,267526.453429308911
1652832000,2022-05-18 00:00:00,UNO/USDT,0.084,0.0848,0.0651,0.0652,2942817.77241,220975.493825019467
1652745600,2022-05-17 00:00:00,UNO/USDT,0.0761,0.0863,0.0733,0.0842,3306476.34501667,263445.951305716874
1652659200,2022-05-16 00:00:00,UNO/USDT,0.0834,0.0844,0.0685,0.0764,2156353.29576549,161853.449374877542
1652572800,2022-05-15 00:00:00,UNO/USDT,0.073,0.0854,0.0722,0.0834,2322844.94411861,180172.411939861734
1652486400,2022-05-14 00:00:00,UNO/USDT,0.0641,0.0747,0.061,0.0733,1897748.59771441,125273.335788606871
1652400000,2022-05-13 00:00:00,UNO/USDT,0.0576,0.0734,0.0556,0.0641,3092403.04492019,199654.206460581297
1652313600,2022-05-12 00:00:00,UNO/USDT,0.0663,0.0674,0.0427,0.0572,3744481.15424938,195243.56586536854
1652227200,2022-05-11 00:00:00,UNO/USDT,0.0988,0.0995,0.0554,0.0667,7998228.4557544,574278.804790281895
1652140800,2022-05-10 00:00:00,UNO/USDT,0.0991,0.1124,0.0924,0.0987,2785669.18893538,285958.100129098316
1652054400,2022-05-09 00:00:00,UNO/USDT,0.1286,0.1311,0.0913,0.0991,6985825.30353138,754870.251022558772
1651968000,2022-05-08 00:00:00,UNO/USDT,0.1327,0.1351,0.1263,0.1286,3028414.34616029,391277.921786209166
1651881600,2022-05-07 00:00:00,UNO/USDT,0.1385,0.1399,0.1321,0.1331,2151414.56871513,291703.754389880457
1651795200,2022-05-06 00:00:00,UNO/USDT,0.1441,0.1449,0.135,0.1389,2295312.60108849,319912.95981446002
1651708800,2022-05-05 00:00:00,UNO/USDT,0.166,0.1754,0.138,0.1437,3299457.89530625,512028.703255327205
1651622400,2022-05-04 00:00:00,UNO/USDT,0.1623,0.169,0.1515,0.1668,3293426.22421772,521822.504851593384
1651536000,2022-05-03 00:00:00,UNO/USDT,0.1502,0.1761,0.1476,0.162,2961830.30392,463541.559959374304
1651449600,2022-05-02 00:00:00,UNO/USDT,0.1488,0.1623,0.137,0.1502,2827823.35083539,425221.701101008289
1651363200,2022-05-01 00:00:00,UNO/USDT,0.1365,0.1532,0.1362,0.1482,1767734.07158239,253801.795907126426
1651276800,2022-04-30 00:00:00,UNO/USDT,0.1562,0.1622,0.1342,0.1373,2237162.10440944,333409.897992802614
1651190400,2022-04-29 00:00:00,UNO/USDT,0.1761,0.1807,0.15,0.1567,2447391.2926977,401132.507873328734
1651104000,2022-04-28 00:00:00,UNO/USDT,0.1741,0.1881,0.1727,0.1756,1609925.62997834,288723.540929396154
1651017600,2022-04-27 00:00:00,UNO/USDT,0.1732,0.1835,0.1702,0.1745,1557571.98594323,272869.122705128414
1650931200,2022-04-26 00:00:00,UNO/USDT,0.1894,0.1956,0.1706,0.1727,1349552.93698032,246485.824871756802
1650844800,2022-04-25 00:00:00,UNO/USDT,0.1931,0.1938,0.1719,0.1895,2062493.45988064,378099.498333330712
1650758400,2022-04-24 00:00:00,UNO/USDT,0.2085,0.2089,0.1818,0.1938,2137700.38315646,416158.387567377276
1650672000,2022-04-23 00:00:00,UNO/USDT,0.1973,0.225,0.19,0.2084,3238040.40394758,670676.745225756224
1650585600,2022-04-22 00:00:00,UNO/USDT,0.2061,0.2087,0.187,0.1973,2474199.15151809,490356.403875845102
1650499200,2022-04-21 00:00:00,UNO/USDT,0.2214,0.233,0.2024,0.2062,2065365.59659106,453478.316426783137
1650412800,2022-04-20 00:00:00,UNO/USDT,0.219,0.2399,0.21,0.2218,2632335.10276925,584777.143206991955
1650326400,2022-04-19 00:00:00,UNO/USDT,0.2156,0.2288,0.2079,0.219,2209659.55951974,482691.332413542535
1650240000,2022-04-18 00:00:00,UNO/USDT,0.1993,0.2167,0.1895,0.2148,2119134.01759853,424553.990256693173
1650153600,2022-04-17 00:00:00,UNO/USDT,0.2194,0.2341,0.19,0.1983,2354174.45249813,502159.512731393519
1650067200,2022-04-16 00:00:00,UNO/USDT,0.2094,0.23,0.203,0.2201,1311329.57179589,277800.582006698629
1649980800,2022-04-15 00:00:00,UNO/USDT,0.2115,0.229,0.2,0.2098,1701543.74337571,359580.810358633514
1649894400,2022-04-14 00:00:00,UNO/USDT,0.1886,0.2316,0.188,0.2121,3219535.39165791,664609.976025212578
1649808000,2022-04-13 00:00:00,UNO/USDT,0.1834,0.2034,0.1828,0.1892,2487347.51198651,482894.782201410194
1649721600,2022-04-12 00:00:00,UNO/USDT,0.1651,0.2011,0.1647,0.183,2330227.22152493,408122.07840956097
1649635200,2022-04-11 00:00:00,UNO/USDT,0.1841,0.188,0.1594,0.1657,3035195.99271028,519806.590262876714
1649548800,2022-04-10 00:00:00,UNO/USDT,0.1863,0.2011,0.1812,0.1848,2213295.91747413,426723.918518288577
1649462400,2022-04-09 00:00:00,UNO/USDT,0.1834,0.191,0.18,0.1867,1831177.74603763,337709.978702536129
1649376000,2022-04-08 00:00:00,UNO/USDT,0.2038,0.214,0.18,0.1841,2487679.1846956,499298.636613112134
1649289600,2022-04-07 00:00:00,UNO/USDT,0.2057,0.2129,0.201,0.2039,1964734.81157086,403625.090532981431
1649203200,2022-04-06 00:00:00,UNO/USDT,0.2197,0.2323,0.2013,0.2057,2694329.67375529,579885.644815432031
1649116800,2022-04-05 00:00:00,UNO/USDT,0.2248,0.252,0.2184,0.219,4306939.63653642,1016020.761726820263
1649030400,2022-04-04 00:00:00,UNO/USDT,0.2307,0.235,0.206,0.2242,2747115.37301867,600530.782018567856
1648944000,2022-04-03 00:00:00,UNO/USDT,0.2082,0.25,0.2035,0.2315,4695759.63964799,1080843.440036281109
1648857600,2022-04-02 00:00:00,UNO/USDT,0.2206,0.2249,0.2006,0.2091,2200593.16718454,470983.049496152051
1648771200,2022-04-01 00:00:00,UNO/USDT,0.2057,0.222,0.1974,0.2212,1874392.69279373,387694.918907437853
1648684800,2022-03-31 00:00:00,UNO/USDT,0.2058,0.241,0.2001,0.2055,3628415.78220321,787734.233740049363
1648598400,2022-03-30 00:00:00,UNO/USDT,0.219,0.2195,0.1968,0.2058,3289077.53172293,681737.874142451484
1648512000,2022-03-29 00:00:00,UNO/USDT,0.2082,0.2233,0.2042,0.2193,3167238.73824694,673488.661258731325
1648425600,2022-03-28 00:00:00,UNO/USDT,0.2306,0.266,0.203,0.2082,6316256.91866553,1509830.511237066536
1648339200,2022-03-27 00:00:00,UNO/USDT,0.1921,0.2452,0.1864,0.2307,5403772.42496727,1162106.225970127955
1648252800,2022-03-26 00:00:00,UNO/USDT,0.1847,0.1933,0.1821,0.1928,1776260.22360345,334246.346454703982
1648166400,2022-03-25 00:00:00,UNO/USDT,0.186,0.1979,0.1824,0.1847,2776594.45111515,530275.06797073863
1648080000,2022-03-24 00:00:00,UNO/USDT,0.1885,0.1938,0.1802,0.186,2483667.04070225,461861.74155020688
1647993600,2022-03-23 00:00:00,UNO/USDT,0.1898,0.1915,0.1786,0.1888,1667199.24605164,308181.156749256455
1647907200,2022-03-22 00:00:00,UNO/USDT,0.2029,0.2086,0.18,0.1904,2659236.63034195,509016.931844228653
1647820800,2022-03-21 00:00:00,UNO/USDT,0.1689,0.224,0.1681,0.2029,4226190.08638785,808842.564828999106
1647734400,2022-03-20 00:00:00,UNO/USDT,0.1867,0.1918,0.163,0.1693,3127046.38027968,547312.365186167512
1647648000,2022-03-19 00:00:00,UNO/USDT,0.1659,0.1918,0.161,0.1872,3248039.22698528,569463.064793009802
1647561600,2022-03-18 00:00:00,UNO/USDT,0.1644,0.1699,0.1538,0.1659,2471434.01799216,399871.404305842759
1647475200,2022-03-17 00:00:00,UNO/USDT,0.1455,0.17,0.1455,0.1644,3850647.44239752,600849.939625915469
1647388800,2022-03-16 00:00:00,UNO/USDT,0.1375,0.148,0.1311,0.146,3022775.744612,422743.805793725518
1647302400,2022-03-15 00:00:00,UNO/USDT,0.141,0.149,0.1321,0.1373,2855715.87572076,401440.322300800099
1647216000,2022-03-14 00:00:00,UNO/USDT,0.1319,0.1468,0.1293,0.1406,2930486.74825787,402504.845173363273
1647129600,2022-03-13 00:00:00,UNO/USDT,0.1488,0.1521,0.1319,0.1328,2414518.91790599,349240.347079827168
1647043200,2022-03-12 00:00:00,UNO/USDT,0.1493,0.1531,0.1463,0.1487,1800579.67851404,268868.1207745475
1646956800,2022-03-11 00:00:00,UNO/USDT,0.1716,0.1717,0.1465,0.1489,2334344.23824604,374622.327029768392
1646870400,2022-03-10 00:00:00,UNO/USDT,0.1706,0.1755,0.1578,0.1713,2538907.64648793,417762.893653336494
1646784000,2022-03-09 00:00:00,UNO/USDT,0.1698,0.1822,0.165,0.171,1374476.45455976,238780.244057394062
1646697600,2022-03-08 00:00:00,UNO/USDT,0.1684,0.1749,0.1642,0.1703,1650447.21111901,280301.849178902898
1646611200,2022-03-07 00:00:00,UNO/USDT,0.1756,0.1821,0.1586,0.1679,1956320.76296733,327771.536263796573
1646524800,2022-03-06 00:00:00,UNO/USDT,0.1808,0.1831,0.1683,0.1749,1684955.73583417,296606.875374795631
1646438400,2022-03-05 00:00:00,UNO/USDT,0.1826,0.1871,0.1759,0.1816,1615317.04681729,291156.806084117881
1646352000,2022-03-04 00:00:00,UNO/USDT,0.1962,0.1986,0.175,0.1822,1048222.65343677,196662.92431921444
1646265600,2022-03-03 00:00:00,UNO/USDT,0.2034,0.218,0.1917,0.1972,1860605.36832511,379194.602925338895
1646179200,2022-03-02 00:00:00,UNO/USDT,0.2221,0.2235,0.1988,0.2041,1064335.7361449,223376.419423048449
1646092800,2022-03-01 00:00:00,UNO/USDT,0.2013,0.2256,0.196,0.2231,1520966.00901921,318513.707354303258
1646006400,2022-02-28 00:00:00,UNO/USDT,0.1634,0.2128,0.1621,0.2015,1599485.61560987,296369.567075935292
1645920000,2022-02-27 00:00:00,UNO/USDT,0.1829,0.195,0.1621,0.164,1588225.42246442,287310.941326279119
1645833600,2022-02-26 00:00:00,UNO/USDT,0.196,0.196,0.1821,0.1837,654930.02006837,123271.535463445052
1645747200,2022-02-25 00:00:00,UNO/USDT,0.1842,0.1999,0.183,0.1959,795169.23985896,150000.92587739162
1645660800,2022-02-24 00:00:00,UNO/USDT,0.1857,0.1949,0.1518,0.185,2786601.98498585,476481.468902058112
1645574400,2022-02-23 00:00:00,UNO/USDT,0.1912,0.2034,0.1848,0.1849,1121398.71909566,219182.418837371075
1645488000,2022-02-22 00:00:00,UNO/USDT,0.1821,0.1968,0.1702,0.1926,1331320.24150763,245237.063319909766
1645401600,2022-02-21 00:00:00,UNO/USDT,0.1905,0.2033,0.1778,0.1832,1238127.12950217,235224.530655536705
1645315200,2022-02-20 00:00:00,UNO/USDT,0.2156,0.2184,0.1816,0.1904,1380155.90099608,271628.857675944566
1645228800,2022-02-19 00:00:00,UNO/USDT,0.2056,0.235,0.1971,0.2167,1659209.3043685,351833.311080783705
1645142400,2022-02-18 00:00:00,UNO/USDT,0.207,0.2085,0.1967,0.2057,1220656.51495677,246190.79076553656
1645056000,2022-02-17 00:00:00,UNO/USDT,0.2355,0.239,0.1844,0.207,1840373.39787272,386703.969736451416
1644969600,2022-02-16 00:00:00,UNO/USDT,0.2339,0.251,0.2193,0.2367,1114283.8320948,259056.122381959697
1644883200,2022-02-15 00:00:00,UNO/USDT,0.2005,0.2462,0.2003,0.2335,2349829.20472568,526558.465465652439
1644796800,2022-02-14 00:00:00,UNO/USDT,0.2096,0.2209,0.1925,0.2012,2105039.29713083,434091.180150821497
1644710400,2022-02-13 00:00:00,UNO/USDT,0.2062,0.2128,0.197,0.2106,1221548.98724839,249660.949098234217
1644624000,2022-02-12 00:00:00,UNO/USDT,0.2061,0.215,0.199,0.2052,1340360.23674142,275074.046442493667
1644537600,2022-02-11 00:00:00,UNO/USDT,0.2252,0.229,0.1981,0.2049,1797639.22705728,383402.801740823967
1644451200,2022-02-10 00:00:00,UNO/USDT,0.2559,0.2575,0.224,0.224,2118283.9861762,500984.840469898146
1644364800,2022-02-09 00:00:00,UNO/USDT,0.243,0.2653,0.2353,0.2559,1602116.30908094,400456.348248870829
1644278400,2022-02-08 00:00:00,UNO/USDT,0.2615,0.274,0.2326,0.244,2410081.38285703,605848.22278363084
1644192000,2022-02-07 00:00:00,UNO/USDT,0.261,0.2873,0.2532,0.2612,2877725.43960296,771158.680444167187
1644105600,2022-02-06 00:00:00,UNO/USDT,0.269,0.2788,0.2401,0.261,2036183.48632366,528144.265979184322
