https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume BCH
1661904000000,2022-08-31 00:00:00,BCH/USDT,114.4884,117.8908,114.3505,115.1352,40700.954436421176,353.50574313
1661817600000,2022-08-30 00:00:00,BCH/USDT,119.4392,120.7117,111.8701,114.5415,43389.22924372435,378.80793637
1661731200000,2022-08-29 00:00:00,BCH/USDT,112.5272,119.7738,111.0,119.5416,43976.06783892634,367.87250496
1661644800000,2022-08-28 00:00:00,BCH/USDT,115.2961,120.9,111.9497,112.2841,45581.584069729404,405.94869683
1661558400000,2022-08-27 00:00:00,BCH/USDT,116.0454,118.3512,113.4362,115.284,41018.35190483472,355.80264308
1661472000000,2022-08-26 00:00:00,BCH/USDT,130.5871,130.5871,115.0,116.0296,64601.4579016282,556.76704825
1661385600000,2022-08-25 00:00:00,BCH/USDT,130.5535,132.6292,128.68,130.5967,49220.379439441225,376.88838569
1661299200000,2022-08-24 00:00:00,BCH/USDT,133.4155,138.5602,130.6778,130.6778,55750.77529368113,426.62774621
1661212800000,2022-08-23 00:00:00,BCH/USDT,122.815,135.5411,120.3771,133.4037,61816.304558731375,463.37773659
1661126400000,2022-08-22 00:00:00,BCH/USDT,119.6074,121.4299,118.4306,118.7554,7505.458602022321,63.20098793
1661040000000,2022-08-21 00:00:00,BCH/USDT,114.5642,120.4225,114.4061,119.464,51166.418686146004,428.29989525
1660953600000,2022-08-20 00:00:00,BCH/USDT,114.3851,118.1291,111.5242,114.6164,51613.60336476367,450.31603998
1660867200000,2022-08-19 00:00:00,BCH/USDT,129.0092,129.0291,113.6705,114.3556,90532.38131431366,791.67422771
1660780800000,2022-08-18 00:00:00,BCH/USDT,133.7026,136.2004,127.6814,129.0049,65850.3429885113,510.44838598
1660694400000,2022-08-17 00:00:00,BCH/USDT,136.5128,144.7169,132.5904,133.6519,63283.604068654604,473.49573084
1660608000000,2022-08-16 00:00:00,BCH/USDT,137.1646,138.2686,134.8361,136.5346,51952.459172553616,380.50764548
1660521600000,2022-08-15 00:00:00,BCH/USDT,139.4433,143.2435,134.034,137.2033,54775.79015177869,399.23085051
1660435200000,2022-08-14 00:00:00,BCH/USDT,144.2191,147.4762,138.4247,139.4667,63107.405098326875,452.49084619
1660348800000,2022-08-13 00:00:00,BCH/USDT,142.9538,146.8199,142.6428,144.2311,52651.32959965692,365.04838138
1660262400000,2022-08-12 00:00:00,BCH/USDT,142.6696,143.2285,138.6628,142.9641,49000.4656547484,342.74664517
1660176000000,2022-08-11 00:00:00,BCH/USDT,142.0683,148.2983,141.8069,142.7378,57707.797773903694,404.29233023
1660089600000,2022-08-10 00:00:00,BCH/USDT,134.5739,149.8896,132.3326,142.1026,54318.387915781015,382.24767116
1660003200000,2022-08-09 00:00:00,BCH/USDT,143.4451,144.1499,142.8935,142.9213,2739.518121014837,19.16801849
1659916800000,2022-08-08 00:00:00,BCH/USDT,140.9678,147.964,140.43,143.4635,51486.302430885014,358.88084726
1659830400000,2022-08-07 00:00:00,BCH/USDT,141.3386,143.6929,138.1696,141.0534,50318.874018831644,356.73634254
1659744000000,2022-08-06 00:00:00,BCH/USDT,141.8544,143.5008,139.2872,141.4227,56617.3220435411,400.34111952
1659657600000,2022-08-05 00:00:00,BCH/USDT,134.5109,141.8959,134.0838,141.8875,55072.91963944962,388.14497147
1659571200000,2022-08-04 00:00:00,BCH/USDT,133.7408,138.4443,132.6107,134.5303,51456.5313056116,382.49027398
1659484800000,2022-08-03 00:00:00,BCH/USDT,133.6767,142.7494,130.4598,133.7778,52797.55992638845,394.66608007
1659398400000,2022-08-02 00:00:00,BCH/USDT,137.9464,138.753,128.9049,133.6568,57205.21555315084,428.00078674
1659312000000,2022-08-01 00:00:00,BCH/USDT,139.354,142.2375,133.9663,138.0096,59817.05276528563,433.42675267
1659225600000,2022-07-31 00:00:00,BCH/USDT,145.3624,150.1655,138.7778,139.4609,53586.98361946936,384.24378173
1659139200000,2022-07-30 00:00:00,BCH/USDT,152.005,154.3758,143.5451,145.1883,55677.518448991934,383.48488445
1659052800000,2022-07-29 00:00:00,BCH/USDT,155.7655,164.5505,147.6431,151.9969,71894.33239834558,472.99867562
1658966400000,2022-07-28 00:00:00,BCH/USDT,127.383,159.0,127.3215,155.829,93287.07905570116,598.65030935
1658880000000,2022-07-27 00:00:00,BCH/USDT,118.9752,127.2759,116.334,127.183,50070.53341262547,393.68888462
1658793600000,2022-07-26 00:00:00,BCH/USDT,118.1169,118.993,113.8161,118.9873,41507.7156960613,348.84156289
1658707200000,2022-07-25 00:00:00,BCH/USDT,132.0388,132.8363,117.865,118.0931,59380.86933414041,502.8309811
1658620800000,2022-07-24 00:00:00,BCH/USDT,122.561,134.8116,122.561,131.9552,53733.10661618598,407.20719317
1658534400000,2022-07-23 00:00:00,BCH/USDT,123.2849,126.8147,118.386,122.548,40704.26136591404,332.14953623
1658448000000,2022-07-22 00:00:00,BCH/USDT,123.0697,129.2399,119.9335,123.3565,47952.547889853224,388.73142388
1658361600000,2022-07-21 00:00:00,BCH/USDT,121.6629,124.1693,117.6898,123.0267,46631.90204169959,379.03887564
1658275200000,2022-07-20 00:00:00,BCH/USDT,128.3163,131.113,120.035,121.7369,47314.38748338157,388.66101801
1658188800000,2022-07-19 00:00:00,BCH/USDT,121.3841,129.3394,116.0308,128.3156,57173.061572242,445.565945
1658102400000,2022-07-18 00:00:00,BCH/USDT,110.1932,122.0315,110.1932,121.4355,51384.33559273956,423.14097272
1658016000000,2022-07-17 00:00:00,BCH/USDT,109.5392,116.0352,108.076,110.1781,52343.944552764886,475.08483585
1657929600000,2022-07-16 00:00:00,BCH/USDT,106.1606,110.5176,103.8832,109.546,43408.27623747742,396.25615027
1657843200000,2022-07-15 00:00:00,BCH/USDT,102.9748,106.8211,102.029,106.036,38052.86844467584,358.86744544
1657756800000,2022-07-14 00:00:00,BCH/USDT,102.5279,104.0254,99.1807,102.9795,36494.07187201074,354.38190972
1657670400000,2022-07-13 00:00:00,BCH/USDT,97.4504,102.5539,95.734,102.5539,46117.173251136635,449.68717183
1657584000000,2022-07-12 00:00:00,BCH/USDT,99.0224,100.9593,97.1,97.3478,36818.68048269957,378.21789997
1657497600000,2022-07-11 00:00:00,BCH/USDT,106.7983,107.2149,98.6793,99.1856,41364.68245193462,417.04322454
1657411200000,2022-07-10 00:00:00,BCH/USDT,111.4676,111.4956,105.5254,106.8776,42171.264645510404,394.57533333
1657324800000,2022-07-09 00:00:00,BCH/USDT,108.485,112.9133,108.485,111.5549,42006.37024414345,376.5533405
1657238400000,2022-07-08 00:00:00,BCH/USDT,111.6488,113.2087,107.1225,108.4762,45426.23175220291,418.76680555
1657152000000,2022-07-07 00:00:00,BCH/USDT,106.0297,112.3246,105.0958,111.6334,41862.92132312935,375.00355022
1657065600000,2022-07-06 00:00:00,BCH/USDT,103.9845,107.1402,102.9856,106.139,38545.343512174506,363.15909809
1656979200000,2022-07-05 00:00:00,BCH/USDT,108.0917,108.486,101.9159,104.0274,38966.0026789384,374.57441673
1656892800000,2022-07-04 00:00:00,BCH/USDT,105.6334,112.1606,102.6973,108.0692,38934.49807462462,360.27376972
1656806400000,2022-07-03 00:00:00,BCH/USDT,106.5307,107.8489,101.8709,105.6934,36810.685724219045,348.27799772
1656720000000,2022-07-02 00:00:00,BCH/USDT,101.3461,106.9293,100.6817,106.5348,39954.717694643405,375.0391205
1656633600000,2022-07-01 00:00:00,BCH/USDT,103.0913,106.1703,98.4253,101.3098,37259.69891611636,367.77980922
1656547200000,2022-06-30 00:00:00,BCH/USDT,104.535,104.7861,96.1363,103.0089,53484.67488677693,519.22382325
1656460800000,2022-06-29 00:00:00,BCH/USDT,103.121,107.7466,101.554,104.4495,46664.88035545395,446.7697821
1656374400000,2022-06-28 00:00:00,BCH/USDT,111.5472,112.1091,110.8504,111.8463,2685.239500802277,24.00829979
1656288000000,2022-06-27 00:00:00,BCH/USDT,113.011,116.9615,110.4623,111.4085,45754.84385160703,410.69437118
1656201600000,2022-06-26 00:00:00,BCH/USDT,115.4773,119.3067,112.6577,113.0347,46052.48152639578,407.41897423
1656115200000,2022-06-25 00:00:00,BCH/USDT,114.2435,116.0851,111.2113,115.4429,49484.18639972108,428.6464252
1656028800000,2022-06-24 00:00:00,BCH/USDT,116.341,120.9412,113.8366,114.3007,56805.058786768604,496.979098
1655942400000,2022-06-23 00:00:00,BCH/USDT,112.8412,118.2653,112.0,116.2038,41499.48907231505,357.12678133
1655856000000,2022-06-22 00:00:00,BCH/USDT,119.333,119.333,112.6,112.8902,49782.08934362766,440.9779533
1655769600000,2022-06-21 00:00:00,BCH/USDT,118.9034,122.9572,114.3601,119.3178,55802.478891155224,467.6794149
1655683200000,2022-06-20 00:00:00,BCH/USDT,120.6327,124.4697,116.2771,118.7357,54627.173312655796,460.07370414
1655596800000,2022-06-19 00:00:00,BCH/USDT,116.0185,123.6268,111.2793,120.5,63407.456240175,526.20295635
1655510400000,2022-06-18 00:00:00,BCH/USDT,121.2166,124.7009,109.399,115.6388,83463.68279555341,721.76192416
1655424000000,2022-06-17 00:00:00,BCH/USDT,109.3405,130.1619,106.999,121.3786,77646.48324764783,639.70488412
1655337600000,2022-06-16 00:00:00,BCH/USDT,128.2,130.4464,105.0,109.3152,60419.24524460928,552.7067164
1655251200000,2022-06-15 00:00:00,BCH/USDT,125.9826,130.7798,110.519,128.0681,98255.93634144543,767.21631961
1655164800000,2022-06-14 00:00:00,BCH/USDT,126.8278,134.9986,115.0002,126.1333,64801.724522406665,513.75587987
1655078400000,2022-06-13 00:00:00,BCH/USDT,146.2122,148.7916,120.7544,126.8646,94765.35367397498,746.98027404
1654992000000,2022-06-12 00:00:00,BCH/USDT,156.9473,158.1793,146.2509,146.255,61515.8952511563,420.60712626
1654905600000,2022-06-11 00:00:00,BCH/USDT,167.5904,169.582,155.0761,156.7744,63209.100156676104,403.18508734
1654819200000,2022-06-10 00:00:00,BCH/USDT,175.4609,177.1111,166.1801,167.6662,79052.92204601062,471.48991297
1654732800000,2022-06-09 00:00:00,BCH/USDT,177.0518,180.4439,173.0,175.4562,67445.52106951522,384.40089931
1654646400000,2022-06-08 00:00:00,BCH/USDT,181.8986,182.7545,175.2988,176.968,70313.34960543872,397.32239504
1654560000000,2022-06-07 00:00:00,BCH/USDT,185.7071,187.9065,173.1021,181.912,86884.76206829608,477.61973959
1654473600000,2022-06-06 00:00:00,BCH/USDT,180.0416,188.9305,179.2794,185.6439,77148.75311093107,415.5738654
1654387200000,2022-06-05 00:00:00,BCH/USDT,188.6216,190.33,178.4498,179.729,93094.14819873807,517.96954414
1654300800000,2022-06-04 00:00:00,BCH/USDT,183.294,189.6569,180.2696,188.7573,69086.43234767542,366.00667814
1654214400000,2022-06-03 00:00:00,BCH/USDT,189.1148,191.3888,180.5863,183.2682,73157.61707588553,399.18336665
1654128000000,2022-06-02 00:00:00,BCH/USDT,186.0838,189.6569,182.6671,189.0723,71685.85562568004,379.14520332
1654041600000,2022-06-01 00:00:00,BCH/USDT,205.0666,210.4572,184.9723,185.9074,91668.15237212232,493.08501099
1653955200000,2022-05-31 00:00:00,BCH/USDT,197.0216,211.0123,192.1424,204.6244,110089.70799295086,538.00870274
1653868800000,2022-05-30 00:00:00,BCH/USDT,185.2918,199.8899,184.8073,196.8629,76176.40150885358,386.95153586
1653782400000,2022-05-29 00:00:00,BCH/USDT,178.9655,186.014,175.7005,185.3884,65225.774893920425,351.83309686
1653696000000,2022-05-28 00:00:00,BCH/USDT,174.8457,180.3044,173.207,179.0135,62268.239924952446,347.84102833
1653609600000,2022-05-27 00:00:00,BCH/USDT,179.8045,184.3301,171.9878,174.7434,72151.77871444124,412.90130966
1653523200000,2022-05-26 00:00:00,BCH/USDT,190.268,192.6525,172.8001,179.5593,83817.47181360949,466.79549215
1653436800000,2022-05-25 00:00:00,BCH/USDT,195.6519,201.0184,189.7,190.3349,75203.40714467116,395.11097095
1653350400000,2022-05-24 00:00:00,BCH/USDT,191.958,197.1029,183.7581,195.6316,63695.53314360021,325.58918469
1653264000000,2022-05-23 00:00:00,BCH/USDT,198.1998,207.7135,189.1393,191.7933,84487.4283110529,440.51292882
1653177600000,2022-05-22 00:00:00,BCH/USDT,192.3537,202.1412,190.5023,198.1025,69247.85951926542,349.55570737
1653091200000,2022-05-21 00:00:00,BCH/USDT,190.2111,195.5083,186.881,192.3422,68482.4809686559,356.04501232
1653004800000,2022-05-20 00:00:00,BCH/USDT,196.6037,200.2194,186.4362,190.3272,79848.44664875686,419.53250323
1652918400000,2022-05-19 00:00:00,BCH/USDT,186.8458,198.2772,181.199,196.6438,80791.01461457052,410.84953919
1652832000000,2022-05-18 00:00:00,BCH/USDT,206.9691,209.0004,186.501,186.501,80634.84514784077,432.35610076
1652745600000,2022-05-17 00:00:00,BCH/USDT,197.5049,214.4996,194.3883,206.8406,121892.86998791211,589.3082402
1652659200000,2022-05-16 00:00:00,BCH/USDT,214.5466,214.5466,196.1329,197.4298,86238.62641532034,436.80653283
1652572800000,2022-05-15 00:00:00,BCH/USDT,209.0396,216.106,202.9436,214.7632,94125.45323203113,438.27552035
1652486400000,2022-05-14 00:00:00,BCH/USDT,202.5001,236.643,186.9382,209.1,109733.42251248899,524.78920379
1652400000000,2022-05-13 00:00:00,BCH/USDT,194.1175,221.5893,191.9822,202.1992,118874.20892309154,587.90642556
1652313600000,2022-05-12 00:00:00,BCH/USDT,194.6,226.601,157.9,193.8848,242336.5563752852,1249.89971558
1652227200000,2022-05-11 00:00:00,BCH/USDT,231.2767,249.2917,183.95,194.5,166628.12076664998,856.6998497
1652140800000,2022-05-10 00:00:00,BCH/USDT,218.184,243.8073,210.8951,231.4832,98371.2174992562,424.96050469
1652054400000,2022-05-09 00:00:00,BCH/USDT,261.8272,266.2255,216.5009,217.0143,105648.15782395283,486.82578901
1651968000000,2022-05-08 00:00:00,BCH/USDT,268.6023,269.617,260.2402,261.7346,87005.83653466601,332.42007948
1651881600000,2022-05-07 00:00:00,BCH/USDT,275.0445,277.1591,264.27,268.4455,95402.95965785482,355.39042248
1651795200000,2022-05-06 00:00:00,BCH/USDT,277.2087,277.9936,266.001,275.0032,93746.54303567081,340.89255338
1651708800000,2022-05-05 00:00:00,BCH/USDT,299.6855,302.4974,272.7159,277.2436,99188.66845003226,357.76720707
1651622400000,2022-05-04 00:00:00,BCH/USDT,279.4675,299.9832,278.6688,299.6118,105916.71516802248,353.51316326
1651536000000,2022-05-03 00:00:00,BCH/USDT,284.833,289.5092,276.405,279.5219,95102.39880858189,340.23237109
1651449600000,2022-05-02 00:00:00,BCH/USDT,283.9849,289.2489,280.0097,284.8797,102327.02785153301,359.19382059
1651363200000,2022-05-01 00:00:00,BCH/USDT,278.0252,287.4043,265.1252,283.9704,105446.34452795755,371.32864738
1651276800000,2022-04-30 00:00:00,BCH/USDT,294.8959,297.8379,267.3021,277.9966,101253.21006338227,364.22463463
1651190400000,2022-04-29 00:00:00,BCH/USDT,306.3546,308.5514,291.3426,294.5321,101034.96794790664,343.03550597
1651104000000,2022-04-28 00:00:00,BCH/USDT,307.1802,312.3683,303.3246,306.3725,104425.01856772965,340.84331514
1651017600000,2022-04-27 00:00:00,BCH/USDT,295.9617,309.2701,294.0412,307.0547,102258.30768668118,333.02961227
1650931200000,2022-04-26 00:00:00,BCH/USDT,314.4929,321.3607,292.0184,296.0784,101448.04303396873,342.63912205
1650844800000,2022-04-25 00:00:00,BCH/USDT,307.4459,315.2455,300.001,314.477,110127.55855784846,350.19272811
1650758400000,2022-04-24 00:00:00,BCH/USDT,312.5587,313.6996,312.3282,312.7623,5249.669973816173,16.78485538
1650672000000,2022-04-23 00:00:00,BCH/USDT,320.9501,323.6186,312.3693,312.6128,106939.07670708655,342.0815677
1650585600000,2022-04-22 00:00:00,BCH/USDT,315.3746,334.3393,314.6145,320.9466,112865.62913060689,351.66482253
1650499200000,2022-04-21 00:00:00,BCH/USDT,330.609,335.3169,330.4262,333.4977,5421.67634432079,16.2570127
1650412800000,2022-04-20 00:00:00,BCH/USDT,340.999,344.4942,329.4111,330.2085,126530.80273335574,383.18457197
1650326400000,2022-04-19 00:00:00,BCH/USDT,340.253,342.4573,333.0775,340.4286,113648.1978417478,333.83857244
1650240000000,2022-04-18 00:00:00,BCH/USDT,328.2775,340.599,312.8682,340.2385,122276.35092716641,359.38422879
1650153600000,2022-04-17 00:00:00,BCH/USDT,342.9238,348.25,327.7247,328.1309,114530.07386996335,349.03775862
1650067200000,2022-04-16 00:00:00,BCH/USDT,340.6394,347.1821,339.3274,342.8885,117969.64983973355,344.04667943
1649980800000,2022-04-15 00:00:00,BCH/USDT,337.712,344.4628,333.659,340.6488,120816.66203472234,354.66633681
1649894400000,2022-04-14 00:00:00,BCH/USDT,341.2648,352.3581,332.6001,337.717,121423.92798194542,359.54342832
1649808000000,2022-04-13 00:00:00,BCH/USDT,304.9828,349.499,301.6479,341.2742,152165.86473897967,445.87567633
1649721600000,2022-04-12 00:00:00,BCH/USDT,294.885,307.009,293.6801,304.8583,107846.18123370784,353.7583895
1649635200000,2022-04-11 00:00:00,BCH/USDT,319.8196,320.4497,291.2497,294.5244,108778.62948310122,369.33656255
1649548800000,2022-04-10 00:00:00,BCH/USDT,325.7711,326.1792,325.4649,326.0588,4340.532989036652,13.31211729
1649462400000,2022-04-09 00:00:00,BCH/USDT,323.0441,327.1217,321.8269,326.1354,114104.05492505405,349.86712551
1649376000000,2022-04-08 00:00:00,BCH/USDT,336.2257,338.0835,321.2879,323.0086,138486.7106977141,428.74001094
1649289600000,2022-04-07 00:00:00,BCH/USDT,330.5353,339.74,327.2241,336.2257,121520.67248343796,361.42588887
1649203200000,2022-04-06 00:00:00,BCH/USDT,365.4503,367.7248,329.4955,330.6013,155064.3180062351,469.03723006
1649116800000,2022-04-05 00:00:00,BCH/USDT,375.8276,381.3944,365.3166,365.3975,120565.07021846072,329.95592531
