https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOLR,Volume USDT
1660521600,2022-08-15 00:00:00,SOLR/USDT,0.06326,0.06378,0.06046,0.063,453765.6202,28233.809893244
1660435200,2022-08-14 00:00:00,SOLR/USDT,0.06439,0.06612,0.05948,0.06321,954121.8199,60665.161644203
1660348800,2022-08-13 00:00:00,SOLR/USDT,0.06759,0.07352,0.06315,0.06438,1417676.7315,97121.535002801
1660262400,2022-08-12 00:00:00,SOLR/USDT,0.07392,0.0893,0.064,0.06693,4723462.91589765,356437.611829367427
1660176000,2022-08-11 00:00:00,SOLR/USDT,0.06662,0.0799,0.06308,0.07387,1597753.0158,113913.035625898
1660089600,2022-08-10 00:00:00,SOLR/USDT,0.06361,0.0684,0.063,0.06719,296060.7463,19417.35016778
1660003200,2022-08-09 00:00:00,SOLR/USDT,0.0655,0.0665,0.063,0.06361,455465.038,29459.28497588
1659916800,2022-08-08 00:00:00,SOLR/USDT,0.0663,0.073,0.06534,0.066,1087467.91333966,74586.5011366273844
1659830400,2022-08-07 00:00:00,SOLR/USDT,0.06466,0.069,0.0621,0.06578,818990.2587,54181.37216654
1659744000,2022-08-06 00:00:00,SOLR/USDT,0.06199,0.06507,0.06199,0.06465,188051.2341,11931.920119913
1659657600,2022-08-05 00:00:00,SOLR/USDT,0.0593,0.068,0.05831,0.06199,1070409.3504,68646.913181489
1659571200,2022-08-04 00:00:00,SOLR/USDT,0.05892,0.06199,0.0587,0.0593,320099.7139,19270.426197843
1659484800,2022-08-03 00:00:00,SOLR/USDT,0.05899,0.06065,0.0577,0.05836,409246.9454,23999.714848432
1659398400,2022-08-02 00:00:00,SOLR/USDT,0.0606,0.0629,0.0577,0.05899,543173.9948,32648.070016895
1659312000,2022-08-01 00:00:00,SOLR/USDT,0.05977,0.06199,0.0577,0.0606,356287.3187,21092.705583621
1659225600,2022-07-31 00:00:00,SOLR/USDT,0.06129,0.06219,0.059,0.05989,468341.9813,28379.887246158
1659139200,2022-07-30 00:00:00,SOLR/USDT,0.06291,0.068,0.06117,0.06127,2290823.9687,147224.906951507
1659052800,2022-07-29 00:00:00,SOLR/USDT,0.06633,0.06638,0.06199,0.06292,1246911.055,79270.814193671
1658966400,2022-07-28 00:00:00,SOLR/USDT,0.05982,0.068,0.05982,0.06638,2101780.10906257,131422.9807952723601
1658880000,2022-07-27 00:00:00,SOLR/USDT,0.05906,0.06131,0.05801,0.05982,1550020.4855,91990.889033776
1658793600,2022-07-26 00:00:00,SOLR/USDT,0.05823,0.0642,0.05715,0.05906,2640953.512,159300.111380777
1658707200,2022-07-25 00:00:00,SOLR/USDT,0.06072,0.06083,0.057,0.05829,1591255.4518,94155.842936378
1658620800,2022-07-24 00:00:00,SOLR/USDT,0.05909,0.06199,0.05895,0.06071,1150404.2609,70120.672031815
1658534400,2022-07-23 00:00:00,SOLR/USDT,0.05981,0.06037,0.058,0.05908,1417178.3194,84185.322611214
1658448000,2022-07-22 00:00:00,SOLR/USDT,0.05967,0.06096,0.05757,0.05978,1852848.6932,110845.021264208
1658361600,2022-07-21 00:00:00,SOLR/USDT,0.06042,0.0616,0.05865,0.05967,1887025.1989,113895.268502419
1658275200,2022-07-20 00:00:00,SOLR/USDT,0.06537,0.06574,0.06,0.06038,1455928.80742277,92277.9556074417367
1658188800,2022-07-19 00:00:00,SOLR/USDT,0.06278,0.0665,0.0618,0.06531,2021230.27420274,127987.8556990786395
1658102400,2022-07-18 00:00:00,SOLR/USDT,0.06044,0.07,0.059,0.06262,2807119.27839167,175004.5257331698315
1658016000,2022-07-17 00:00:00,SOLR/USDT,0.06152,0.06184,0.059,0.0604,1991338.00445846,121334.4111990766019
1657929600,2022-07-16 00:00:00,SOLR/USDT,0.06179,0.0656,0.05922,0.06149,2005132.98722612,123090.8650445073301
1657843200,2022-07-15 00:00:00,SOLR/USDT,0.05979,0.063,0.05751,0.06184,1895902.93524963,115578.9152480946527
1657756800,2022-07-14 00:00:00,SOLR/USDT,0.06054,0.06668,0.0568,0.0598,2477609.90077988,150954.6052702278826
1657670400,2022-07-13 00:00:00,SOLR/USDT,0.05978,0.06299,0.0592,0.06055,2081054.67834297,126680.6528625825855
1657584000,2022-07-12 00:00:00,SOLR/USDT,0.06235,0.06406,0.059,0.0598,2138579.00268796,131586.7031770017421
1657497600,2022-07-11 00:00:00,SOLR/USDT,0.06881,0.06943,0.06022,0.06238,2803814.12189998,179553.5891730578128
1657411200,2022-07-10 00:00:00,SOLR/USDT,0.07398,0.074,0.06812,0.06875,1947264.54865573,137212.6799101984954
1657324800,2022-07-09 00:00:00,SOLR/USDT,0.06812,0.07508,0.06796,0.07398,2021931.96717669,143227.3312383235205
1657238400,2022-07-08 00:00:00,SOLR/USDT,0.07093,0.07096,0.066,0.06817,2108293.99072074,145397.5480987188875
1657152000,2022-07-07 00:00:00,SOLR/USDT,0.06928,0.08,0.06467,0.07072,3588698.8140389,251665.283729698656
1657065600,2022-07-06 00:00:00,SOLR/USDT,0.065,0.0878,0.06451,0.06895,4462258.89610132,323679.4522187954805
1656979200,2022-07-05 00:00:00,SOLR/USDT,0.06204,0.07,0.06101,0.0648,2311045.75536535,147332.6694382773314
1656892800,2022-07-04 00:00:00,SOLR/USDT,0.06098,0.06327,0.05949,0.06182,2069669.30958228,126756.0618295184638
1656806400,2022-07-03 00:00:00,SOLR/USDT,0.06007,0.06242,0.0585,0.06109,2099159.47121666,126590.0434802989455
1656720000,2022-07-02 00:00:00,SOLR/USDT,0.063,0.06364,0.0585,0.05995,2342173.1223766,142809.4211769955861
1656633600,2022-07-01 00:00:00,SOLR/USDT,0.06361,0.06798,0.063,0.06317,2087748.34458705,134668.7512428803999
1656547200,2022-06-30 00:00:00,SOLR/USDT,0.06602,0.06602,0.06202,0.06341,1998756.77006285,127259.2595626690178
1656460800,2022-06-29 00:00:00,SOLR/USDT,0.06566,0.0677,0.064,0.06602,2207879.47759142,144865.6032964500032
1656374400,2022-06-28 00:00:00,SOLR/USDT,0.06722,0.0702,0.0653,0.06543,2214589.90063908,148917.9472170402991
1656288000,2022-06-27 00:00:00,SOLR/USDT,0.06436,0.07049,0.06386,0.06738,2862771.13543781,190933.6325194757854
1656201600,2022-06-26 00:00:00,SOLR/USDT,0.0643,0.06632,0.06398,0.0643,2192827.80156526,142484.3340999915099
1656115200,2022-06-25 00:00:00,SOLR/USDT,0.06793,0.07193,0.0612,0.06437,3101405.81552165,205654.3048364522395
1656028800,2022-06-24 00:00:00,SOLR/USDT,0.06925,0.0786,0.06583,0.06825,3327342.59805636,232555.7450925785126
1655942400,2022-06-23 00:00:00,SOLR/USDT,0.06785,0.07026,0.06722,0.06935,1778015.02891752,122101.6883894521349
1655856000,2022-06-22 00:00:00,SOLR/USDT,0.07104,0.07319,0.06485,0.06784,2279218.5700197,156746.6296067167125
1655769600,2022-06-21 00:00:00,SOLR/USDT,0.069,0.0734,0.0678,0.07112,2053350.18360986,146047.3160263745201
1655683200,2022-06-20 00:00:00,SOLR/USDT,0.07469,0.0765,0.06831,0.06866,1285503.44597998,90763.2645201679096
1655596800,2022-06-19 00:00:00,SOLR/USDT,0.07004,0.086,0.06672,0.07411,2105650.35113613,153471.930107058357
1655510400,2022-06-18 00:00:00,SOLR/USDT,0.07521,0.09,0.06414,0.07058,4145444.55779901,294899.3090107698594
1655424000,2022-06-17 00:00:00,SOLR/USDT,0.069,0.082,0.06533,0.07549,3869082.17213739,277774.9331341920047
1655337600,2022-06-16 00:00:00,SOLR/USDT,0.0675,0.11,0.0613,0.069,6409962.81435745,517531.4503653468872
1655251200,2022-06-15 00:00:00,SOLR/USDT,0.0658,0.0688,0.06,0.0675,2289553.60602806,144667.8991524262382
1655164800,2022-06-14 00:00:00,SOLR/USDT,0.0618,0.0678,0.0602,0.066,2235585.09019712,142265.493849231688
1655078400,2022-06-13 00:00:00,SOLR/USDT,0.0694,0.0716,0.06,0.062,2561317.88302734,166315.347819237185
1654992000,2022-06-12 00:00:00,SOLR/USDT,0.0765,0.0771,0.0664,0.0697,2523341.70579577,179442.74944879525
1654905600,2022-06-11 00:00:00,SOLR/USDT,0.0744,0.089,0.0702,0.0765,3325922.48998722,253996.796843596889
1654819200,2022-06-10 00:00:00,SOLR/USDT,0.0776,0.0834,0.073,0.0745,2411197.79314427,186726.413286570832
1654732800,2022-06-09 00:00:00,SOLR/USDT,0.08,0.0972,0.0742,0.0776,4113207.30542017,342761.402973948159
1654646400,2022-06-08 00:00:00,SOLR/USDT,0.088,0.0913,0.0784,0.0801,2812199.44267806,237802.62143249688
1654560000,2022-06-07 00:00:00,SOLR/USDT,0.101,0.1018,0.082,0.0879,4957009.94780442,446727.625740829412
1654473600,2022-06-06 00:00:00,SOLR/USDT,0.09,0.155,0.0885,0.1013,13489229.22619521,1534399.645223791671
1654387200,2022-06-05 00:00:00,SOLR/USDT,0.0796,0.1294,0.0787,0.09,6402102.73386575,614983.295611319159
1654300800,2022-06-04 00:00:00,SOLR/USDT,0.0746,0.0924,0.0722,0.0794,3064921.40785996,240042.240225103934
1654214400,2022-06-03 00:00:00,SOLR/USDT,0.0711,0.0814,0.0692,0.0744,2341000.67283843,171162.884339585406
1654128000,2022-06-02 00:00:00,SOLR/USDT,0.0756,0.0762,0.0689,0.0711,2040902.77802219,149176.689289633884
1654041600,2022-06-01 00:00:00,SOLR/USDT,0.0804,0.0805,0.0749,0.0758,2149532.19663773,168171.208215461436
1653955200,2022-05-31 00:00:00,SOLR/USDT,0.0788,0.0833,0.0774,0.0804,2093878.36762379,168011.031234883647
1653868800,2022-05-30 00:00:00,SOLR/USDT,0.0758,0.0862,0.0758,0.0789,1815665.47771777,144347.394964943496
1653782400,2022-05-29 00:00:00,SOLR/USDT,0.077,0.0781,0.0738,0.0758,154778.62593332,11733.78132553735
1653696000,2022-05-28 00:00:00,SOLR/USDT,0.0785,0.0785,0.0722,0.077,520412.0924906,39609.344017906085
1653609600,2022-05-27 00:00:00,SOLR/USDT,0.08,0.0874,0.0764,0.0785,2263063.85316158,180769.179151464857
1653523200,2022-05-26 00:00:00,SOLR/USDT,0.0924,0.0949,0.0776,0.0801,1687434.13135278,141543.952002151313
1653436800,2022-05-25 00:00:00,SOLR/USDT,0.0811,0.1049,0.0775,0.0921,2426078.84893531,215472.60480443885
1653350400,2022-05-24 00:00:00,SOLR/USDT,0.0851,0.0869,0.0804,0.0811,1260986.53043694,104742.263810679891
1653264000,2022-05-23 00:00:00,SOLR/USDT,0.1013,0.1098,0.0817,0.0851,2416139.10170686,218296.233817896701
1653177600,2022-05-22 00:00:00,SOLR/USDT,0.0788,0.135,0.0763,0.1011,4175899.2620624,419558.027167688259
1653091200,2022-05-21 00:00:00,SOLR/USDT,0.08,0.0827,0.0761,0.0788,1100418.84742618,87113.686352135953
1653004800,2022-05-20 00:00:00,SOLR/USDT,0.0841,0.0865,0.0772,0.08,1182318.62873282,96491.872550043802
1652918400,2022-05-19 00:00:00,SOLR/USDT,0.0825,0.085,0.0761,0.0838,1227415.62626728,97250.643718458011
1652832000,2022-05-18 00:00:00,SOLR/USDT,0.0822,0.0862,0.078,0.0823,1162482.34508081,94920.23837352361
1652745600,2022-05-17 00:00:00,SOLR/USDT,0.0898,0.09,0.0801,0.0821,1294967.5459006,110564.819025981677
1652659200,2022-05-16 00:00:00,SOLR/USDT,0.0793,0.0906,0.0761,0.0899,1353712.40188687,110230.041355170207
1652572800,2022-05-15 00:00:00,SOLR/USDT,0.078,0.0824,0.0756,0.0796,1193768.46796671,93853.629911706947
1652486400,2022-05-14 00:00:00,SOLR/USDT,0.0747,0.0826,0.0696,0.078,1218884.64682242,89898.211715997825
1652400000,2022-05-13 00:00:00,SOLR/USDT,0.0637,0.0813,0.0619,0.0748,1390923.70524794,101794.366855586613
1652313600,2022-05-12 00:00:00,SOLR/USDT,0.0824,0.0828,0.0615,0.0641,1431101.90848762,102148.389444934368
1652227200,2022-05-11 00:00:00,SOLR/USDT,0.1052,0.1115,0.0815,0.0822,1063113.38807704,100339.474205016171
1652140800,2022-05-10 00:00:00,SOLR/USDT,0.1208,0.1281,0.1018,0.1052,903365.71135371,103490.648397514563
1652054400,2022-05-09 00:00:00,SOLR/USDT,0.1424,0.1442,0.1148,0.1212,687121.95426163,87743.912553151925
1651968000,2022-05-08 00:00:00,SOLR/USDT,0.1629,0.1672,0.1402,0.1425,668253.29782509,101547.339282468493
1651881600,2022-05-07 00:00:00,SOLR/USDT,0.1589,0.1681,0.157,0.163,448518.83410079,72692.273483899956
1651795200,2022-05-06 00:00:00,SOLR/USDT,0.1564,0.173,0.1534,0.1591,624610.2200193,99556.909170184721
1651708800,2022-05-05 00:00:00,SOLR/USDT,0.1784,0.1916,0.1547,0.1566,824728.48079868,143886.409952861025
1651622400,2022-05-04 00:00:00,SOLR/USDT,0.1704,0.1831,0.1688,0.1784,658402.31766227,114912.179825752358
1651536000,2022-05-03 00:00:00,SOLR/USDT,0.1855,0.19,0.1663,0.1707,604274.5343938,106952.304162200944
1651449600,2022-05-02 00:00:00,SOLR/USDT,0.1827,0.1893,0.1726,0.1859,520853.05322566,92916.101746595197
1651363200,2022-05-01 00:00:00,SOLR/USDT,0.1745,0.1837,0.1699,0.1825,427928.33911707,75539.858445538352
1651276800,2022-04-30 00:00:00,SOLR/USDT,0.1987,0.2026,0.1717,0.1745,619003.27657856,120083.029132095184
1651190400,2022-04-29 00:00:00,SOLR/USDT,0.2275,0.2281,0.1976,0.1987,762202.53763899,161865.269239874602
1651104000,2022-04-28 00:00:00,SOLR/USDT,0.2393,0.2443,0.2232,0.2278,568187.43465452,132226.442772270252
1651017600,2022-04-27 00:00:00,SOLR/USDT,0.224,0.28,0.2235,0.2395,1263149.03979306,307878.466574657742
1650931200,2022-04-26 00:00:00,SOLR/USDT,0.2545,0.2764,0.2201,0.224,776710.75411817,189799.819040927652
1650844800,2022-04-25 00:00:00,SOLR/USDT,0.2694,0.2702,0.24,0.2558,983210.93832686,249091.965378084721
1650758400,2022-04-24 00:00:00,SOLR/USDT,0.2762,0.338,0.2357,0.2702,5596603.93121273,1605140.042802451755
1650672000,2022-04-23 00:00:00,SOLR/USDT,0.2199,0.3769,0.2177,0.2758,4112129.1142334,1246686.497007727544
1650585600,2022-04-22 00:00:00,SOLR/USDT,0.2282,0.2408,0.2192,0.2205,607709.71155496,138053.381899472847
1650499200,2022-04-21 00:00:00,SOLR/USDT,0.2364,0.2416,0.2255,0.2282,505701.39731202,119458.011025934437
1650412800,2022-04-20 00:00:00,SOLR/USDT,0.2372,0.2413,0.2276,0.2377,530208.4697848,123879.320585486557
1650326400,2022-04-19 00:00:00,SOLR/USDT,0.2249,0.2445,0.2183,0.2367,572473.15948318,133902.650332660559
1650240000,2022-04-18 00:00:00,SOLR/USDT,0.2281,0.2295,0.2182,0.2249,458232.15353791,102398.892869401603
1650153600,2022-04-17 00:00:00,SOLR/USDT,0.239,0.24,0.2251,0.2283,349474.10792166,82502.855914115674
1650067200,2022-04-16 00:00:00,SOLR/USDT,0.2408,0.2646,0.2372,0.2396,610282.20311907,150465.649424953677
1649980800,2022-04-15 00:00:00,SOLR/USDT,0.2381,0.2472,0.2317,0.241,1186921.57835018,281536.254509966529
1649894400,2022-04-14 00:00:00,SOLR/USDT,0.26,0.2746,0.2342,0.2377,1545277.96234886,401489.197320339175
1649808000,2022-04-13 00:00:00,SOLR/USDT,0.2757,0.2869,0.2527,0.2593,962487.58473546,256711.707253253969
1649721600,2022-04-12 00:00:00,SOLR/USDT,0.2784,0.2824,0.2709,0.2754,670302.50748656,186155.772575634173
1649635200,2022-04-11 00:00:00,SOLR/USDT,0.3125,0.3125,0.2726,0.2781,714787.75693778,209439.93718563798
1649548800,2022-04-10 00:00:00,SOLR/USDT,0.2914,0.3298,0.29,0.3135,817888.59853001,254676.542612135876
1649462400,2022-04-09 00:00:00,SOLR/USDT,0.3112,0.3129,0.2853,0.2918,549740.77738756,163879.944425871731
1649376000,2022-04-08 00:00:00,SOLR/USDT,0.3333,0.3371,0.3097,0.3118,570578.39705869,183296.230756769198
1649289600,2022-04-07 00:00:00,SOLR/USDT,0.3196,0.338,0.317,0.3328,472185.79019645,153466.397666399199
1649203200,2022-04-06 00:00:00,SOLR/USDT,0.3449,0.3528,0.3176,0.3196,460024.0695635,154403.169283668844
1649116800,2022-04-05 00:00:00,SOLR/USDT,0.3791,0.389,0.3384,0.3443,550306.1277335,201487.943612906445
1649030400,2022-04-04 00:00:00,SOLR/USDT,0.4294,0.4306,0.35,0.3792,916517.21214091,343294.475638772438
1648944000,2022-04-03 00:00:00,SOLR/USDT,0.334,0.56,0.333,0.4316,3932802.88102434,1717662.124219292459
1648857600,2022-04-02 00:00:00,SOLR/USDT,0.3438,0.3496,0.3275,0.334,197783.91474411,66699.587296446114
1648771200,2022-04-01 00:00:00,SOLR/USDT,0.3261,0.3552,0.32,0.3438,198883.07041876,66332.021494886693
1648684800,2022-03-31 00:00:00,SOLR/USDT,0.3329,0.3594,0.3253,0.3257,404952.30708513,137239.536653312372
1648598400,2022-03-30 00:00:00,SOLR/USDT,0.3642,0.3646,0.324,0.3329,341646.94847636,115356.586798643537
1648512000,2022-03-29 00:00:00,SOLR/USDT,0.3492,0.38,0.3388,0.3642,377928.66821887,136309.822028948054
1648425600,2022-03-28 00:00:00,SOLR/USDT,0.3357,0.418,0.3278,0.3492,816924.95162182,296066.121000042917
1648339200,2022-03-27 00:00:00,SOLR/USDT,0.3369,0.3401,0.3172,0.3356,184147.55212066,60140.109112245078
1648252800,2022-03-26 00:00:00,SOLR/USDT,0.3248,0.3411,0.3183,0.3369,237423.30925962,77593.065950229397
1648166400,2022-03-25 00:00:00,SOLR/USDT,0.3446,0.3507,0.3192,0.3248,530712.95236121,177642.167663275276
1648080000,2022-03-24 00:00:00,SOLR/USDT,0.3046,0.475,0.2977,0.3461,1845677.45052583,701347.896944346556
1647993600,2022-03-23 00:00:00,SOLR/USDT,0.3134,0.3153,0.296,0.3033,128759.59535859,39071.657062352239
1647907200,2022-03-22 00:00:00,SOLR/USDT,0.3101,0.3292,0.308,0.3147,219693.14426302,69927.841129389802
1647820800,2022-03-21 00:00:00,SOLR/USDT,0.297,0.3131,0.289,0.3101,128542.31776001,38511.165919853688
1647734400,2022-03-20 00:00:00,SOLR/USDT,0.3113,0.314,0.2946,0.2956,108429.42894332,33199.089996699687
1647648000,2022-03-19 00:00:00,SOLR/USDT,0.3249,0.3313,0.3087,0.3114,268765.11724545,86172.786700558441
1647561600,2022-03-18 00:00:00,SOLR/USDT,0.2848,0.3432,0.2766,0.3265,423482.91661722,131345.259488429292
1647475200,2022-03-17 00:00:00,SOLR/USDT,0.2801,0.2882,0.2763,0.2834,171057.95019677,48280.989442327224
1647388800,2022-03-16 00:00:00,SOLR/USDT,0.2859,0.2906,0.2689,0.2787,201220.43662833,56453.470789393451
1647302400,2022-03-15 00:00:00,SOLR/USDT,0.3173,0.3189,0.2801,0.2859,226443.97341892,67562.736286401926
1647216000,2022-03-14 00:00:00,SOLR/USDT,0.347,0.3481,0.3125,0.3189,138167.52451548,45191.891982204001
1647129600,2022-03-13 00:00:00,SOLR/USDT,0.3673,0.3684,0.3272,0.347,187605.22273425,65185.523983856846
1647043200,2022-03-12 00:00:00,SOLR/USDT,0.3423,0.4008,0.3311,0.3673,380979.04456801,136556.615935118725
1646956800,2022-03-11 00:00:00,SOLR/USDT,0.3744,0.3744,0.3416,0.3427,78281.23212483,27824.392771788153
1646870400,2022-03-10 00:00:00,SOLR/USDT,0.3834,0.4071,0.3735,0.3744,145953.97208446,56960.851505602272
1646784000,2022-03-09 00:00:00,SOLR/USDT,0.3953,0.4315,0.3794,0.3834,242906.2932006,97048.630922518078
1646697600,2022-03-08 00:00:00,SOLR/USDT,0.4329,0.4393,0.3852,0.3931,140369.13776502,57915.47931347327
1646611200,2022-03-07 00:00:00,SOLR/USDT,0.451,0.4556,0.4327,0.4329,64704.27466853,28719.829583845854
1646524800,2022-03-06 00:00:00,SOLR/USDT,0.461,0.4631,0.4474,0.4486,36346.5590207,16467.370336660936
1646438400,2022-03-05 00:00:00,SOLR/USDT,0.455,0.4633,0.4514,0.4631,26727.73259407,12244.48621801081
1646352000,2022-03-04 00:00:00,SOLR/USDT,0.4808,0.4817,0.4502,0.455,74539.56609612,34459.940084720791
1646265600,2022-03-03 00:00:00,SOLR/USDT,0.4879,0.4911,0.4766,0.4808,36445.48537493,17673.811267524651
1646179200,2022-03-02 00:00:00,SOLR/USDT,0.4969,0.4978,0.4796,0.4879,50233.6446797,24617.344537290583
1646092800,2022-03-01 00:00:00,SOLR/USDT,0.5004,0.5048,0.4901,0.495,88431.57234991,44071.032567780736
1646006400,2022-02-28 00:00:00,SOLR/USDT,0.4776,0.5015,0.4722,0.4992,103387.81622846,50146.263452506092
1645920000,2022-02-27 00:00:00,SOLR/USDT,0.4825,0.493,0.4756,0.4774,69212.25272003,33610.661777071358
1645833600,2022-02-26 00:00:00,SOLR/USDT,0.496,0.5094,0.4753,0.4824,105853.80007787,52323.190010134333
1645747200,2022-02-25 00:00:00,SOLR/USDT,0.4951,0.5522,0.4825,0.4935,157036.98232871,78689.226894990446
1645660800,2022-02-24 00:00:00,SOLR/USDT,0.5928,0.5966,0.4519,0.4951,227718.06324726,114918.094969032074
1645574400,2022-02-23 00:00:00,SOLR/USDT,0.6021,0.6211,0.5928,0.5928,50468.81034505,30738.072828545916
1645488000,2022-02-22 00:00:00,SOLR/USDT,0.6057,0.6261,0.5745,0.6064,102392.44026759,61314.002539549919
1645401600,2022-02-21 00:00:00,SOLR/USDT,0.6367,0.73,0.6046,0.6057,270503.90803899,175685.059049765994
1645315200,2022-02-20 00:00:00,SOLR/USDT,0.6957,0.7,0.6239,0.6367,100093.88400767,65476.542551078514
1645228800,2022-02-19 00:00:00,SOLR/USDT,0.6342,0.7299,0.62,0.6957,143404.42726164,95730.771689855768
1645142400,2022-02-18 00:00:00,SOLR/USDT,0.6741,0.6771,0.6328,0.635,63057.50316344,41180.020285539936
1645056000,2022-02-17 00:00:00,SOLR/USDT,0.6952,0.7058,0.6649,0.6741,60632.6835787,41562.650667225835
1644969600,2022-02-16 00:00:00,SOLR/USDT,0.7354,0.7388,0.65,0.6952,168448.15925257,117146.091297888688
1644883200,2022-02-15 00:00:00,SOLR/USDT,0.6542,0.7964,0.6392,0.7354,311071.37263623,220143.142827591827
1644796800,2022-02-14 00:00:00,SOLR/USDT,0.6668,0.6735,0.63,0.653,107846.95686805,70611.098048686898
1644710400,2022-02-13 00:00:00,SOLR/USDT,0.7268,0.7349,0.6518,0.6636,130761.67146158,91109.283574875552
1644624000,2022-02-12 00:00:00,SOLR/USDT,0.7501,0.8573,0.668,0.7268,493483.01223827,367396.127726577051
1644537600,2022-02-11 00:00:00,SOLR/USDT,0.7099,1.099,0.6685,0.75,1290330.4035383,1134318.578759689597
1644451200,2022-02-10 00:00:00,SOLR/USDT,0.7756,0.7909,0.681,0.707,176514.52391987,128844.427834491821
1644364800,2022-02-09 00:00:00,SOLR/USDT,0.7825,0.8756,0.728,0.7716,298667.88562591,235005.415546231495
1644278400,2022-02-08 00:00:00,SOLR/USDT,0.6785,0.88,0.6535,0.7825,695495.66420297,515825.494648794799
1644192000,2022-02-07 00:00:00,SOLR/USDT,0.6677,0.6936,0.6278,0.6785,265205.0929645,173613.950649262385
1644105600,2022-02-06 00:00:00,SOLR/USDT,0.6252,0.6986,0.6057,0.668,169790.5081338,109814.526589266365
1644019200,2022-02-05 00:00:00,SOLR/USDT,0.6527,0.6757,0.6189,0.6252,134547.01775972,86811.279176026261
