https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1663477200000,2022-09-18 05:00:00,BTC/USD,22043.58,22129.41,22043.01,22123.6,97622.299576344,4.41258654
1663473600000,2022-09-18 04:00:00,BTC/USD,22028.55,22047.0,22004.83,22045.27,99902.5425636082,4.53169966
1663470000000,2022-09-18 03:00:00,BTC/USD,22072.49,22076.73,22002.65,22030.83,100594.19539500932,4.56606471
1663466400000,2022-09-18 02:00:00,BTC/USD,22029.22,22076.31,22029.22,22065.88,113344.0793615488,5.13662176
1663462800000,2022-09-18 01:00:00,BTC/USD,22040.46,22093.91,22022.15,22028.09,100843.7182006135,4.57796015
1663459200000,2022-09-18 00:00:00,BTC/USD,22138.26,22138.26,22000.33,22035.1,93221.235950271,4.23057921
1663455600000,2022-09-17 23:00:00,BTC/USD,22170.27,22189.29,22150.94,22174.21,86089.9387580024,3.88243544
1663452000000,2022-09-17 22:00:00,BTC/USD,22087.21,22176.17,22087.21,22172.95,139392.6379799855,6.28660769
1663448400000,2022-09-17 21:00:00,BTC/USD,22125.76,22154.76,22010.6,22084.35,74248.33115103,3.3620338
1663444800000,2022-09-17 20:00:00,BTC/USD,22052.31,22144.27,22048.5,22128.38,100914.07362664821,4.56039139
1663441200000,2022-09-17 19:00:00,BTC/USD,22128.64,22128.64,22045.26,22064.78,100108.11382763639,4.53700938
1663437600000,2022-09-17 18:00:00,BTC/USD,22142.42,22162.81,22083.1,22137.3,105789.94220082599,4.77880962
1663434000000,2022-09-17 17:00:00,BTC/USD,22195.36,22224.86,22108.43,22141.9,101092.538383177,4.56566683
1663430400000,2022-09-17 16:00:00,BTC/USD,22057.54,22222.93,22045.12,22196.19,120448.8593651259,5.42655561
1663426800000,2022-09-17 15:00:00,BTC/USD,21945.52,22069.4,21919.03,22057.54,116875.136897289,5.29864785
1663423200000,2022-09-17 14:00:00,BTC/USD,21931.31,21994.29,21921.2,21940.77,107837.86057426411,4.91495333
1663419600000,2022-09-17 13:00:00,BTC/USD,21897.74,21950.1,21887.86,21937.09,114125.828522678,5.2024142
1663416000000,2022-09-17 12:00:00,BTC/USD,21867.65,21922.7,21815.36,21905.82,96991.70918067,4.4276685
1663412400000,2022-09-17 11:00:00,BTC/USD,21921.22,21922.98,21858.72,21866.12,99323.2303824952,4.54233446
1663408800000,2022-09-17 10:00:00,BTC/USD,21906.21,21955.66,21882.6,21920.73,116261.32928237489,5.30371613
1663405200000,2022-09-17 09:00:00,BTC/USD,21925.47,21964.37,21883.94,21901.12,105103.31018357759,4.79899248
1663401600000,2022-09-17 08:00:00,BTC/USD,21913.05,21941.59,21913.05,21923.75,106375.695504825,4.85207574
1663398000000,2022-09-17 07:00:00,BTC/USD,21919.81,21926.44,21894.26,21905.2,96993.137185852,4.42785901
1663394400000,2022-09-17 06:00:00,BTC/USD,21910.89,21939.35,21851.2,21900.66,112813.20631559519,5.15113272
1663390800000,2022-09-17 05:00:00,BTC/USD,22002.6,22002.6,21888.39,21908.82,94752.7273688232,4.32486676
1663387200000,2022-09-17 04:00:00,BTC/USD,21937.77,22039.17,21937.77,22014.57,102049.3804117197,4.63553821
1663383600000,2022-09-17 03:00:00,BTC/USD,21948.85,21951.98,21934.14,21943.16,106533.82390442121,4.85499007
1663380000000,2022-09-17 02:00:00,BTC/USD,22068.5,22077.25,21925.86,21951.99,91711.70499224971,4.17783103
1663376400000,2022-09-17 01:00:00,BTC/USD,22028.03,22107.78,22024.23,22055.24,100889.6082926388,4.57440537
1663372800000,2022-09-17 00:00:00,BTC/USD,21815.94,22099.0,21815.59,22017.08,111660.6265198728,5.07154566
1663369200000,2022-09-16 23:00:00,BTC/USD,21770.37,21820.64,21737.23,21819.87,73921.3409666871,3.38779933
1663365600000,2022-09-16 22:00:00,BTC/USD,21782.42,21812.12,21761.56,21770.99,103580.54646246512,4.75773249
1663362000000,2022-09-16 21:00:00,BTC/USD,21768.16,21818.15,21765.73,21765.73,113514.1806804873,5.21527101
1663358400000,2022-09-16 20:00:00,BTC/USD,21651.67,21794.35,21651.67,21770.71,106418.44536074571,4.88814767
1663354800000,2022-09-16 19:00:00,BTC/USD,21606.71,21670.49,21586.66,21655.96,88605.7321728332,4.09151717
1663351200000,2022-09-16 18:00:00,BTC/USD,21478.17,21605.51,21410.88,21599.73,143398.1027653092,6.63888404
1663347600000,2022-09-16 17:00:00,BTC/USD,21595.0,21599.44,21327.22,21476.33,206482.90016481452,9.61444065
1663344000000,2022-09-16 16:00:00,BTC/USD,21685.89,21706.71,21521.72,21599.25,140868.2377799025,6.52190413
1663340400000,2022-09-16 15:00:00,BTC/USD,21737.13,21813.57,21627.83,21720.11,98847.44259565981,4.55096418
1663336800000,2022-09-16 14:00:00,BTC/USD,21623.89,21875.91,21623.89,21742.84,101343.58575383559,4.66100959
1663333200000,2022-09-16 13:00:00,BTC/USD,21771.11,21842.56,21581.09,21581.09,130580.4796252057,6.05068973
1663329600000,2022-09-16 12:00:00,BTC/USD,21943.61,21947.84,21771.86,21771.86,117406.5407779572,5.39258202
1663326000000,2022-09-16 11:00:00,BTC/USD,21872.89,21950.0,21870.27,21946.86,98590.607357463,4.49224205
1663322400000,2022-09-16 10:00:00,BTC/USD,21844.18,21911.07,21819.99,21872.89,90586.27996335839,4.14148656
1663318800000,2022-09-16 09:00:00,BTC/USD,21769.85,21863.21,21769.85,21842.32,97851.83070635279,4.47991929
1663315200000,2022-09-16 08:00:00,BTC/USD,21817.11,21827.52,21715.23,21775.93,109559.3468937946,5.03121322
1663311600000,2022-09-16 07:00:00,BTC/USD,21845.19,21874.82,21806.4,21816.69,84100.2664147128,3.85485912
1663308000000,2022-09-16 06:00:00,BTC/USD,21821.09,21877.58,21811.39,21837.09,103590.9058990278,4.74380542
1663304400000,2022-09-16 05:00:00,BTC/USD,21918.09,21935.35,21814.99,21820.16,93677.5925923328,4.29316708
1663300800000,2022-09-16 04:00:00,BTC/USD,21812.53,21937.05,21812.53,21937.05,103498.773315939,4.71798958
1663297200000,2022-09-16 03:00:00,BTC/USD,21817.81,21852.81,21773.16,21812.7,102207.414369879,4.68568377
1663293600000,2022-09-16 02:00:00,BTC/USD,21802.9,21844.51,21765.73,21809.01,111855.84493334279,5.12888228
1663290000000,2022-09-16 01:00:00,BTC/USD,21855.69,21879.0,21785.42,21800.26,109980.45780588959,5.04491496
1663286400000,2022-09-16 00:00:00,BTC/USD,21734.92,21852.69,21674.38,21846.56,76784.3803540528,3.51471263
1663282800000,2022-09-15 23:00:00,BTC/USD,21772.24,21809.53,21687.07,21751.27,89622.492973926,4.1203338
1663279200000,2022-09-15 22:00:00,BTC/USD,21893.6,21893.6,21686.56,21784.96,96283.0227857856,4.41970161
1663275600000,2022-09-15 21:00:00,BTC/USD,21892.5,21966.62,21862.46,21890.96,115327.3221246328,5.26826243
1663272000000,2022-09-15 20:00:00,BTC/USD,21838.27,21927.54,21834.54,21913.33,130035.0695839917,5.93406249
1663268400000,2022-09-15 19:00:00,BTC/USD,21813.76,21892.63,21750.03,21845.94,111351.91881673379,5.09714477
1663264800000,2022-09-15 18:00:00,BTC/USD,21876.35,21909.3,21802.64,21807.15,108488.1216528405,4.97488767
1663261200000,2022-09-15 17:00:00,BTC/USD,21977.67,22005.8,21867.15,21878.17,113910.25573780989,5.20657147
1663257600000,2022-09-15 16:00:00,BTC/USD,21764.73,21923.97,21670.76,21914.86,133642.4525628434,6.09825719
1663254000000,2022-09-15 15:00:00,BTC/USD,21766.49,21851.6,21605.86,21763.63,117110.12088744642,5.38100128
1663250400000,2022-09-15 14:00:00,BTC/USD,22198.11,22224.2,21708.81,21781.41,131251.69633299782,6.02585858
1663246800000,2022-09-15 13:00:00,BTC/USD,22186.0,22193.94,22051.64,22182.07,103243.05073646929,4.65434699
1663243200000,2022-09-15 12:00:00,BTC/USD,22222.93,22226.75,22129.24,22189.39,92132.131306956,4.1520804
1663239600000,2022-09-15 11:00:00,BTC/USD,22204.62,22225.72,22142.02,22214.98,113951.6203934076,5.12949462
1663236000000,2022-09-15 10:00:00,BTC/USD,22196.33,22264.1,22163.76,22194.39,136368.5892024288,6.14428192
1663232400000,2022-09-15 09:00:00,BTC/USD,22190.09,22228.4,22111.12,22196.66,103610.936862256,4.6678616
1663228800000,2022-09-15 08:00:00,BTC/USD,22252.2,22275.21,22083.39,22194.09,131208.3142896834,5.91185826
1663225200000,2022-09-15 07:00:00,BTC/USD,22152.41,22394.33,22152.41,22220.75,115880.37175006501,5.21496222
1663221600000,2022-09-15 06:00:00,BTC/USD,22171.88,22376.19,22042.07,22096.4,145028.075660128,6.56342552
1663218000000,2022-09-15 05:00:00,BTC/USD,22056.3,22213.56,22040.66,22171.17,110205.68664767759,4.97067528
1663214400000,2022-09-15 04:00:00,BTC/USD,22047.22,22127.19,22000.0,22057.2,105426.625470408,4.77969214
1663210800000,2022-09-15 03:00:00,BTC/USD,22091.34,22103.9,21942.74,22031.08,118344.86620078562,5.37172332
1663207200000,2022-09-15 02:00:00,BTC/USD,22205.18,22205.18,21987.47,22116.18,94947.6426994158,4.29313031
1663203600000,2022-09-15 01:00:00,BTC/USD,22153.47,22203.1,21971.53,22203.1,118554.412956106,5.33954326
1663200000000,2022-09-15 00:00:00,BTC/USD,22218.92,22279.53,22149.84,22149.84,64849.3386984552,2.92775653
1663196400000,2022-09-14 23:00:00,BTC/USD,22325.24,22332.97,22214.23,22214.96,108020.87079476961,4.86252826
1663192800000,2022-09-14 22:00:00,BTC/USD,22208.13,22398.96,22161.86,22314.0,117396.69326664001,5.26112276
1663189200000,2022-09-14 21:00:00,BTC/USD,21932.66,22211.81,21854.2,22211.24,113412.45918317162,5.10608409
1663185600000,2022-09-14 20:00:00,BTC/USD,21958.53,21975.21,21886.63,21950.42,109895.31353975218,5.00652441
1663182000000,2022-09-14 19:00:00,BTC/USD,21758.7,21976.99,21679.44,21969.0,130866.24877209001,5.95685961
1663178400000,2022-09-14 18:00:00,BTC/USD,22066.0,22080.58,21600.0,21743.49,134734.5157640943,6.19654507
1663174800000,2022-09-14 17:00:00,BTC/USD,22094.86,22200.95,22066.88,22072.89,105335.6037783588,4.77217092
1663171200000,2022-09-14 16:00:00,BTC/USD,22145.0,22194.19,22100.0,22100.0,108600.03714300001,4.91402883
1663167600000,2022-09-14 15:00:00,BTC/USD,22302.99,22351.87,22145.01,22147.84,142402.60719210238,6.42963861
1663164000000,2022-09-14 14:00:00,BTC/USD,22317.78,22317.78,22130.0,22311.38,105143.0002912744,4.71252788
1663160400000,2022-09-14 13:00:00,BTC/USD,22295.1,22382.03,22201.97,22316.87,109670.4355899544,4.91423912
1663156800000,2022-09-14 12:00:00,BTC/USD,22229.47,22327.16,22100.0,22322.27,111957.1929471186,5.01549318
1663153200000,2022-09-14 11:00:00,BTC/USD,22347.69,22359.25,22150.06,22207.22,95556.54997061742,4.30294967
1663149600000,2022-09-14 10:00:00,BTC/USD,22345.92,22382.01,22315.3,22347.23,103931.0085115374,4.65073338
1663146000000,2022-09-14 09:00:00,BTC/USD,22378.15,22389.43,22312.12,22338.48,87003.2464406808,3.89477021
1663142400000,2022-09-14 08:00:00,BTC/USD,22194.5,22394.65,22176.67,22371.66,105640.7577381198,4.72207953
1663138800000,2022-09-14 07:00:00,BTC/USD,22250.05,22313.51,22101.14,22206.73,108552.30396609691,4.88826153
1663135200000,2022-09-14 06:00:00,BTC/USD,22309.84,22323.01,22221.38,22239.63,112031.3188185975,5.03746325
1663131600000,2022-09-14 05:00:00,BTC/USD,22371.49,22393.49,22309.33,22312.22,101879.35316108061,4.56607873
1663128000000,2022-09-14 04:00:00,BTC/USD,22242.34,22389.11,22242.13,22367.45,62473.832546097,2.79306906
1663124400000,2022-09-14 03:00:00,BTC/USD,22291.17,22313.44,22217.0,22217.0,6918.9967646800005,0.31142804
1663120800000,2022-09-14 02:00:00,BTC/USD,22224.49,22489.51,22224.49,22375.7,15668.471822743,0.70024499
1663117200000,2022-09-14 01:00:00,BTC/USD,22148.34,22212.1,22106.73,22188.94,3875.6387493395996,0.17466534
1663113600000,2022-09-14 00:00:00,BTC/USD,22118.19,22192.55,22041.68,22073.81,109743.9598751342,4.97168182
1663110000000,2022-09-13 23:00:00,BTC/USD,22146.99,22172.73,22055.4,22113.86,129196.4550888998,5.84232943
1663106400000,2022-09-13 22:00:00,BTC/USD,22020.77,24005.0,22002.04,22158.23,141168.7088549931,6.37093797
1663102800000,2022-09-13 21:00:00,BTC/USD,22147.97,22147.97,22015.37,22015.37,39990.682499465096,1.81648923
1663099200000,2022-09-13 20:00:00,BTC/USD,22147.96,22147.97,22147.96,22147.97,755.245777,0.0341
1663095600000,2022-09-13 19:00:00,BTC/USD,22091.27,22171.17,21870.35,22160.44,234533.5924885212,10.58343573
1663092000000,2022-09-13 18:00:00,BTC/USD,22541.04,22552.9,22076.01,22105.74,155663.22794261223,7.04175603
1663088400000,2022-09-13 17:00:00,BTC/USD,22511.84,22716.0,22511.84,22540.89,183824.106912333,8.1551397
1663084800000,2022-09-13 16:00:00,BTC/USD,22586.0,22649.79,22493.02,22517.02,114532.175991526,5.0864713
1663081200000,2022-09-13 15:00:00,BTC/USD,22812.4,22814.29,22535.09,22597.59,110521.2006912144,4.89084016
1663077600000,2022-09-13 14:00:00,BTC/USD,23000.0,23074.31,22612.61,22797.17,204847.15215210177,8.98563954
1663074000000,2022-09-13 13:00:00,BTC/USD,23232.6,23358.5,23000.0,23024.33,256919.0370820731,11.15858907
1663070400000,2022-09-13 12:00:00,BTC/USD,24350.9,24609.99,23173.0,23243.41,469485.3692820243,20.19864423
1663066800000,2022-09-13 11:00:00,BTC/USD,24360.0,24498.99,24315.44,24347.71,134104.4044671783,5.50788573
1663063200000,2022-09-13 10:00:00,BTC/USD,24159.11,24362.3,24134.9,24360.02,132745.25893056582,5.44930829
1663059600000,2022-09-13 09:00:00,BTC/USD,23996.09,24208.81,23996.09,24159.94,120899.3800468496,5.00412584
1663056000000,2022-09-13 08:00:00,BTC/USD,24067.46,24092.46,23955.55,23994.36,118753.93050660359,4.94924351
1663052400000,2022-09-13 07:00:00,BTC/USD,24171.36,24230.29,24067.46,24067.46,149006.6477629102,6.19120787
1663048800000,2022-09-13 06:00:00,BTC/USD,24185.33,24436.52,24079.03,24171.21,121727.8743638391,5.03606871
1663045200000,2022-09-13 05:00:00,BTC/USD,24049.33,24199.99,24042.36,24182.52,142026.5594105664,5.87310832
1663041600000,2022-09-13 04:00:00,BTC/USD,24057.91,24120.68,23972.71,24050.12,261404.71605626759,10.86916473
1663038000000,2022-09-13 03:00:00,BTC/USD,24143.3,24157.47,24048.56,24064.03,128230.50609651509,5.32872117
1663034400000,2022-09-13 02:00:00,BTC/USD,24091.71,24162.8,23942.85,24129.14,156717.8816560588,6.49496342
1663030800000,2022-09-13 01:00:00,BTC/USD,24076.18,24145.76,24031.88,24091.43,102658.5284778361,4.26120527
1663027200000,2022-09-13 00:00:00,BTC/USD,24260.4,24300.3,23921.45,24084.39,216786.1434818376,9.00110584
1663023600000,2022-09-12 23:00:00,BTC/USD,24180.56,24270.66,24160.59,24255.98,113090.42599798019,4.66237299
1663020000000,2022-09-12 22:00:00,BTC/USD,24189.23,24247.18,24126.11,24172.02,100232.37688232161,4.14662808
1663016400000,2022-09-12 21:00:00,BTC/USD,24280.15,24280.15,24111.41,24192.6,117919.01352249598,4.87417696
1663012800000,2022-09-12 20:00:00,BTC/USD,24310.23,24314.38,24250.01,24271.31,129807.4070443038,5.34818298
1663009200000,2022-09-12 19:00:00,BTC/USD,24270.2,24332.49,24261.0,24302.98,108810.6401780788,4.47725506
1663005600000,2022-09-12 18:00:00,BTC/USD,24187.89,24276.99,24150.17,24274.91,115447.52534513219,4.75583742
1663002000000,2022-09-12 17:00:00,BTC/USD,24091.12,24243.3,24057.28,24222.0,130685.53865466,5.39532403
1662998400000,2022-09-12 16:00:00,BTC/USD,24000.0,24150.01,23889.35,24108.88,148628.78778186158,6.16489807
1662994800000,2022-09-12 15:00:00,BTC/USD,24147.2,24181.39,23872.58,23950.3,136601.47250673,5.7035391
1662991200000,2022-09-12 14:00:00,BTC/USD,24207.4,24274.99,24146.47,24146.49,165103.0811668821,6.83756029
1662987600000,2022-09-12 13:00:00,BTC/USD,24195.47,24257.81,24117.67,24221.72,122884.59900243761,5.07332258
1662984000000,2022-09-12 12:00:00,BTC/USD,24175.82,24214.28,24032.42,24195.23,147202.5064089497,6.08394739
1662980400000,2022-09-12 11:00:00,BTC/USD,23998.83,24267.6,23955.57,24172.0,120923.43530475999,5.00262433
1662976800000,2022-09-12 10:00:00,BTC/USD,24008.62,24043.27,23800.01,24001.91,115238.42656830909,4.80121901
1662973200000,2022-09-12 09:00:00,BTC/USD,24108.24,24115.28,23971.23,24002.28,119479.25745126,4.9778295
1662969600000,2022-09-12 08:00:00,BTC/USD,24011.54,24141.91,23948.4,24100.24,142913.3849616608,5.92995692
1662966000000,2022-09-12 07:00:00,BTC/USD,23640.52,24023.81,23640.52,24023.81,117326.1566832118,4.88374478
1662962400000,2022-09-12 06:00:00,BTC/USD,23585.57,23709.05,23515.0,23621.95,182043.6577492115,7.70654657
1662958800000,2022-09-12 05:00:00,BTC/USD,23521.89,23593.4,23479.78,23587.15,107047.78286755801,4.53839412
1662955200000,2022-09-12 04:00:00,BTC/USD,23451.82,23538.85,23451.71,23523.43,107532.68943273921,4.57130144
1662951600000,2022-09-12 03:00:00,BTC/USD,23599.36,23640.75,23355.4,23461.95,113464.99708351202,4.83612816
1662948000000,2022-09-12 02:00:00,BTC/USD,23882.82,23896.91,23485.17,23590.57,119937.6171291344,5.08413392
1662944400000,2022-09-12 01:00:00,BTC/USD,23478.33,24167.99,23447.31,23881.21,189658.12428142098,7.9417301
1662940800000,2022-09-12 00:00:00,BTC/USD,23668.0,23668.0,23489.27,23489.27,114352.10587908029,4.86826989
1662937200000,2022-09-11 23:00:00,BTC/USD,23482.64,23667.99,23443.89,23667.99,100188.30765871922,4.23307208
1662933600000,2022-09-11 22:00:00,BTC/USD,23354.36,23512.72,23354.36,23481.27,102098.61445781069,4.34808741
1662930000000,2022-09-11 21:00:00,BTC/USD,23478.11,23555.27,23336.26,23357.09,113617.4594470263,4.86436707
1662926400000,2022-09-11 20:00:00,BTC/USD,23451.07,23507.13,23308.29,23450.84,115338.192501854,4.91829685
1662922800000,2022-09-11 19:00:00,BTC/USD,23414.63,23454.89,23410.33,23452.63,97349.0643061887,4.15088049
1662919200000,2022-09-11 18:00:00,BTC/USD,23482.59,23515.5,23420.4,23420.4,106165.486824696,4.53303474
1662915600000,2022-09-11 17:00:00,BTC/USD,23526.37,23650.0,23477.03,23477.03,112483.44124226709,4.79121257
1662912000000,2022-09-11 16:00:00,BTC/USD,23505.15,23559.18,23448.74,23554.49,127137.02177981441,5.39757056
1662908400000,2022-09-11 15:00:00,BTC/USD,23359.24,23556.2,23354.9,23510.45,115053.5224625935,4.89371843
1662904800000,2022-09-11 14:00:00,BTC/USD,23383.3,23395.99,23327.09,23358.88,94455.6604532112,4.04367249
1662901200000,2022-09-11 13:00:00,BTC/USD,23468.54,23468.55,23373.55,23379.73,106561.00405514518,4.55783724
1662897600000,2022-09-11 12:00:00,BTC/USD,23459.97,23492.17,23378.77,23468.2,105050.594767552,4.47629536
1662894000000,2022-09-11 11:00:00,BTC/USD,23448.48,23548.67,23446.29,23460.42,104009.3704268046,4.43339763
1662890400000,2022-09-11 10:00:00,BTC/USD,23471.49,23517.07,23430.25,23434.78,124553.6720471996,5.31490682
1662886800000,2022-09-11 09:00:00,BTC/USD,23537.36,23551.49,23460.3,23460.3,104514.293163222,4.45494274
1662883200000,2022-09-11 08:00:00,BTC/USD,23466.24,23563.67,23431.35,23533.12,94792.1077056512,4.02802976
1662879600000,2022-09-11 07:00:00,BTC/USD,23319.08,23488.75,23316.83,23473.99,119052.81395801422,5.07169058
1662876000000,2022-09-11 06:00:00,BTC/USD,23492.48,23512.49,23237.68,23308.9,106161.357497308,4.55454172
1662872400000,2022-09-11 05:00:00,BTC/USD,23442.98,23494.83,23432.87,23492.76,90091.76699455679,3.83487368
1662868800000,2022-09-11 04:00:00,BTC/USD,23440.98,23515.16,23434.96,23442.98,117244.019697607,5.00124215
1662865200000,2022-09-11 03:00:00,BTC/USD,23386.34,23442.74,23386.34,23430.71,139657.0123795387,5.96042597
1662861600000,2022-09-11 02:00:00,BTC/USD,23509.17,23509.17,23365.76,23387.19,105245.00780896169,4.50011343
1662858000000,2022-09-11 01:00:00,BTC/USD,23437.9,23549.75,23426.11,23518.5,100000.35696505499,4.25198703
1662854400000,2022-09-11 00:00:00,BTC/USD,23565.1,23578.33,23429.8,23436.42,107340.21540994079,4.58006024
1662850800000,2022-09-10 23:00:00,BTC/USD,23668.37,23671.0,23569.97,23569.97,112276.75534196851,4.76355105
1662847200000,2022-09-10 22:00:00,BTC/USD,23507.2,23676.96,23503.5,23673.31,94980.80395776582,4.01214718
1662843600000,2022-09-10 21:00:00,BTC/USD,23324.55,23666.99,23324.55,23455.0,123652.60331275001,5.27190805
1662840000000,2022-09-10 20:00:00,BTC/USD,23521.17,23521.17,23285.32,23314.39,165025.7869772292,7.07828028
1662836400000,2022-09-10 19:00:00,BTC/USD,23391.92,23554.99,23381.2,23513.65,110974.242827366,4.71956684
1662832800000,2022-09-10 18:00:00,BTC/USD,23210.53,23398.02,23210.53,23388.28,102665.16933030599,4.38959895
1662829200000,2022-09-10 17:00:00,BTC/USD,23324.02,23324.02,23207.03,23210.0,98875.22458109999,4.26002691
1662825600000,2022-09-10 16:00:00,BTC/USD,23136.42,23331.94,23089.04,23331.94,107069.77708959438,4.58897876
1662822000000,2022-09-10 15:00:00,BTC/USD,23173.05,23194.69,23120.12,23133.95,100551.88139613751,4.34650725
1662818400000,2022-09-10 14:00:00,BTC/USD,23098.13,23191.54,23080.95,23161.36,93384.85275279761,4.03192441
1662814800000,2022-09-10 13:00:00,BTC/USD,23253.16,23253.74,23045.45,23099.85,105167.4824228355,4.55273443
1662811200000,2022-09-10 12:00:00,BTC/USD,23264.73,23312.1,23154.86,23252.4,141354.116401608,6.07911942
1662807600000,2022-09-10 11:00:00,BTC/USD,23321.6,23354.99,23265.83,23265.83,108492.3476159831,4.66316257
1662804000000,2022-09-10 10:00:00,BTC/USD,23316.79,23347.65,23258.16,23323.74,127026.95652622142,5.44625161
1662800400000,2022-09-10 09:00:00,BTC/USD,23314.24,23358.52,23313.9,23324.0,93147.2255336,3.9936214
1662796800000,2022-09-10 08:00:00,BTC/USD,23281.96,23364.56,23281.96,23315.68,104526.203251616,4.4830862
1662793200000,2022-09-10 07:00:00,BTC/USD,23553.01,23563.0,23259.51,23266.06,109753.28520283461,4.71731291
1662789600000,2022-09-10 06:00:00,BTC/USD,23542.91,23589.88,23482.29,23533.05,90556.573321848,3.84805936
1662786000000,2022-09-10 05:00:00,BTC/USD,23435.78,23631.95,23435.78,23542.6,101612.042115612,4.31609262
1662782400000,2022-09-10 04:00:00,BTC/USD,23322.33,23433.08,23308.76,23433.08,100571.58589985762,4.29186372
1662778800000,2022-09-10 03:00:00,BTC/USD,23305.99,23386.31,23292.7,23312.22,107063.65588004881,4.59259804
1662775200000,2022-09-10 02:00:00,BTC/USD,23308.92,23315.89,23208.59,23310.47,105289.47892898231,4.51683209
1662771600000,2022-09-10 01:00:00,BTC/USD,23252.29,23330.62,23251.99,23311.71,106900.4157663942,4.58569602
1662768000000,2022-09-10 00:00:00,BTC/USD,23392.01,23399.64,23196.64,23246.24,89343.22868261441,3.84334106
1662764400000,2022-09-09 23:00:00,BTC/USD,23392.25,23563.44,23290.2,23409.2,125778.56796799999,5.37304
1662760800000,2022-09-09 22:00:00,BTC/USD,23299.75,23435.42,23274.22,23414.71,120700.4070958092,5.15489652
1662757200000,2022-09-09 21:00:00,BTC/USD,23363.36,23376.66,23262.49,23309.59,102953.75818498469,4.41679833
1662753600000,2022-09-09 20:00:00,BTC/USD,23328.11,23393.1,23283.22,23357.08,112285.6120574108,4.80734801
1662750000000,2022-09-09 19:00:00,BTC/USD,23222.03,23364.11,23214.03,23339.27,123155.5954318953,5.27675439
1662746400000,2022-09-09 18:00:00,BTC/USD,23282.55,23282.55,23202.11,23230.5,112329.533972565,4.83543333
1662742800000,2022-09-09 17:00:00,BTC/USD,23309.88,23414.45,23248.52,23282.55,121502.78899706701,5.21862034
1662739200000,2022-09-09 16:00:00,BTC/USD,23293.61,23399.99,23168.95,23303.11,122331.379402341,5.2495731
1662735600000,2022-09-09 15:00:00,BTC/USD,23107.82,23310.6,23103.52,23293.99,151863.492967119,6.5194281
1662732000000,2022-09-09 14:00:00,BTC/USD,23005.03,23109.92,23005.03,23109.4,112996.01757813201,4.88961278
1662728400000,2022-09-09 13:00:00,BTC/USD,23117.87,23117.87,22947.7,23000.25,123716.158346235,5.37890494
1662724800000,2022-09-09 12:00:00,BTC/USD,22959.98,23237.95,22959.46,23131.11,124558.43921010211,5.38488811
1662721200000,2022-09-09 11:00:00,BTC/USD,23117.57,23123.57,22901.11,22965.82,141905.37117087498,6.17898125
1662717600000,2022-09-09 10:00:00,BTC/USD,22777.13,23166.58,22757.92,23113.44,123040.2087601344,5.32331876
