https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STND,Volume USDT
1652313600,2022-05-12 00:00:00,STND/USDT,0.052,0.0532,0.0281,0.0344,1422812.78788977,53137.922783889591
1652227200,2022-05-11 00:00:00,STND/USDT,0.0758,0.0785,0.0504,0.0521,1414332.29830633,89361.86071182291
1652140800,2022-05-10 00:00:00,STND/USDT,0.0732,0.0812,0.07,0.0762,944519.8098175,72514.473188709219
1652054400,2022-05-09 00:00:00,STND/USDT,0.0904,0.0931,0.0726,0.0726,1000686.81468147,83773.906279665752
1651968000,2022-05-08 00:00:00,STND/USDT,0.092,0.1149,0.0887,0.0903,2478163.22073966,250218.140585378537
1651881600,2022-05-07 00:00:00,STND/USDT,0.0914,0.0958,0.0914,0.092,680285.79132225,63383.812503618472
1651795200,2022-05-06 00:00:00,STND/USDT,0.0988,0.1008,0.0878,0.0915,1768973.21108247,163610.762040775294
1651708800,2022-05-05 00:00:00,STND/USDT,0.11,0.1213,0.096,0.099,1518700.04365018,164075.744262939891
1651622400,2022-05-04 00:00:00,STND/USDT,0.108,0.113,0.1012,0.1105,2042617.07518292,217755.429146439809
1651536000,2022-05-03 00:00:00,STND/USDT,0.1165,0.1225,0.102,0.108,1665723.48165504,190006.552233480745
1651449600,2022-05-02 00:00:00,STND/USDT,0.1337,0.1357,0.1145,0.1167,1954369.04852567,240615.428336495122
1651363200,2022-05-01 00:00:00,STND/USDT,0.1122,0.1677,0.1055,0.1339,6480597.93440906,870969.440417743727
1651276800,2022-04-30 00:00:00,STND/USDT,0.1278,0.1311,0.1121,0.1121,574956.65483248,69595.908073938224
1651190400,2022-04-29 00:00:00,STND/USDT,0.1283,0.1347,0.1192,0.1278,852701.55766743,108255.22351026392
1651104000,2022-04-28 00:00:00,STND/USDT,0.1288,0.1361,0.1229,0.1287,796364.95249032,102693.130220695856
1651017600,2022-04-27 00:00:00,STND/USDT,0.1479,0.1479,0.1236,0.1284,1282763.90040955,166438.008476331595
1650931200,2022-04-26 00:00:00,STND/USDT,0.1498,0.151,0.1319,0.1474,1055750.44460688,150762.783656294906
1650844800,2022-04-25 00:00:00,STND/USDT,0.1577,0.1588,0.1416,0.1493,1066227.69270104,159335.162432211959
1650758400,2022-04-24 00:00:00,STND/USDT,0.1639,0.1667,0.1545,0.158,1039598.53699348,165329.883121947257
1650672000,2022-04-23 00:00:00,STND/USDT,0.1606,0.1709,0.1557,0.1651,1252282.90133001,203504.40008625298
1650585600,2022-04-22 00:00:00,STND/USDT,0.1586,0.1666,0.1555,0.1599,673257.65819932,107722.464154762328
1650499200,2022-04-21 00:00:00,STND/USDT,0.1673,0.1729,0.155,0.1586,736256.19896786,122369.040323757342
1650412800,2022-04-20 00:00:00,STND/USDT,0.1797,0.1822,0.1652,0.1672,882356.23184637,153231.390995539419
1650326400,2022-04-19 00:00:00,STND/USDT,0.1703,0.1839,0.1664,0.18,681177.79802824,118715.383777435228
1650240000,2022-04-18 00:00:00,STND/USDT,0.166,0.174,0.1549,0.1702,798978.30004237,130544.544575579023
1650153600,2022-04-17 00:00:00,STND/USDT,0.1791,0.1817,0.1602,0.1661,724732.72314909,122246.729335372554
1650067200,2022-04-16 00:00:00,STND/USDT,0.183,0.185,0.1746,0.1785,296380.75395634,53149.343610555647
1649980800,2022-04-15 00:00:00,STND/USDT,0.183,0.1877,0.1802,0.1835,349232.98040206,64095.109541398311
1649894400,2022-04-14 00:00:00,STND/USDT,0.204,0.2069,0.1821,0.1828,893749.15558502,172669.30322507134
1649808000,2022-04-13 00:00:00,STND/USDT,0.1999,0.2087,0.1914,0.2037,836888.11385738,168156.600674030917
1649721600,2022-04-12 00:00:00,STND/USDT,0.2028,0.2238,0.1894,0.2002,1230795.38613412,250462.711435416829
1649635200,2022-04-11 00:00:00,STND/USDT,0.2365,0.2418,0.2,0.2027,1548516.95975888,331772.805893359048
1649548800,2022-04-10 00:00:00,STND/USDT,0.2045,0.25,0.2045,0.2361,1372138.72553249,314159.396096467978
1649462400,2022-04-09 00:00:00,STND/USDT,0.2037,0.2141,0.1997,0.205,315799.50819441,64648.273988391024
1649376000,2022-04-08 00:00:00,STND/USDT,0.2207,0.225,0.2022,0.2026,671764.39093362,145468.09805578252
1649289600,2022-04-07 00:00:00,STND/USDT,0.2244,0.2309,0.2057,0.2208,477872.00176496,104146.402407611096
1649203200,2022-04-06 00:00:00,STND/USDT,0.2237,0.2639,0.2154,0.2241,1468717.22852747,348429.334400744133
1649116800,2022-04-05 00:00:00,STND/USDT,0.2234,0.25,0.2199,0.2238,623511.3469349,145072.911252128058
1649030400,2022-04-04 00:00:00,STND/USDT,0.2239,0.23,0.2148,0.2234,398387.98389594,88319.693760924427
1648944000,2022-04-03 00:00:00,STND/USDT,0.2232,0.2283,0.214,0.2238,624379.39467113,137358.54432898605
1648857600,2022-04-02 00:00:00,STND/USDT,0.2113,0.239,0.2111,0.2227,704387.41393498,156788.092165974331
1648771200,2022-04-01 00:00:00,STND/USDT,0.2045,0.2205,0.1946,0.21,506720.19816602,104384.260076290186
1648684800,2022-03-31 00:00:00,STND/USDT,0.2246,0.2338,0.2045,0.2046,549908.1765584,120787.567774771387
1648598400,2022-03-30 00:00:00,STND/USDT,0.2166,0.234,0.2094,0.2246,672781.76493066,149509.17301690281
1648512000,2022-03-29 00:00:00,STND/USDT,0.2161,0.2396,0.2116,0.2167,559594.43935243,126574.575086252032
1648425600,2022-03-28 00:00:00,STND/USDT,0.2248,0.245,0.2128,0.2164,903596.64655039,205114.842697738625
1648339200,2022-03-27 00:00:00,STND/USDT,0.2053,0.24,0.2034,0.2247,736322.9898387,163907.506588119658
1648252800,2022-03-26 00:00:00,STND/USDT,0.2053,0.2124,0.202,0.2048,237891.15973267,49273.878662927582
1648166400,2022-03-25 00:00:00,STND/USDT,0.2062,0.2222,0.2,0.2048,298411.41521778,62647.375358538785
1648080000,2022-03-24 00:00:00,STND/USDT,0.2012,0.2221,0.197,0.2061,583543.63486068,122677.607253356356
1647993600,2022-03-23 00:00:00,STND/USDT,0.2011,0.2116,0.1927,0.2007,265422.78273335,53201.111105040255
1647907200,2022-03-22 00:00:00,STND/USDT,0.193,0.2064,0.192,0.2006,315052.64041291,63144.437139043149
1647820800,2022-03-21 00:00:00,STND/USDT,0.1922,0.2,0.1859,0.193,338081.83436868,64784.76812174846
1647734400,2022-03-20 00:00:00,STND/USDT,0.2005,0.2242,0.1875,0.1921,874856.36652667,179827.678647006801
1647648000,2022-03-19 00:00:00,STND/USDT,0.1995,0.205,0.1948,0.2004,300236.90452984,59752.353448620962
1647561600,2022-03-18 00:00:00,STND/USDT,0.1998,0.2069,0.1924,0.1995,306873.3980598,60728.532781386317
1647475200,2022-03-17 00:00:00,STND/USDT,0.2,0.2112,0.1951,0.2,312175.75777687,63288.581628919554
1647388800,2022-03-16 00:00:00,STND/USDT,0.2009,0.2125,0.19,0.2003,340773.132501,67863.347723449411
1647302400,2022-03-15 00:00:00,STND/USDT,0.2094,0.2174,0.194,0.2001,204899.34589215,41735.859749447184
1647216000,2022-03-14 00:00:00,STND/USDT,0.2112,0.219,0.2004,0.2091,113186.76607446,23533.395623241238
1647129600,2022-03-13 00:00:00,STND/USDT,0.2181,0.2214,0.2066,0.212,97037.2401759,20733.042468408296
1647043200,2022-03-12 00:00:00,STND/USDT,0.2225,0.228,0.2031,0.2186,276517.96342643,59329.987373349869
1646956800,2022-03-11 00:00:00,STND/USDT,0.2244,0.2386,0.22,0.2227,169519.98616346,38732.663291419778
1646870400,2022-03-10 00:00:00,STND/USDT,0.2347,0.2351,0.2237,0.2242,150426.95492793,33836.158936568267
1646784000,2022-03-09 00:00:00,STND/USDT,0.218,0.2542,0.2158,0.235,262044.62041521,61449.730875629227
1646697600,2022-03-08 00:00:00,STND/USDT,0.227,0.2318,0.2152,0.218,79815.25994032,17822.296533108288
1646611200,2022-03-07 00:00:00,STND/USDT,0.2178,0.2425,0.2081,0.2261,265959.6504694,59511.314997927022
1646524800,2022-03-06 00:00:00,STND/USDT,0.2417,0.2451,0.2136,0.2174,215264.28815284,48010.553429745888
1646438400,2022-03-05 00:00:00,STND/USDT,0.2264,0.2473,0.2214,0.2412,103767.85138757,24134.426498231782
1646352000,2022-03-04 00:00:00,STND/USDT,0.2445,0.2472,0.2258,0.2277,120186.39277089,28798.3542986871
1646265600,2022-03-03 00:00:00,STND/USDT,0.2667,0.2707,0.2411,0.2445,106301.22913656,27446.286767885774
1646179200,2022-03-02 00:00:00,STND/USDT,0.2628,0.2824,0.2609,0.268,436697.45986579,118616.575588775328
1646092800,2022-03-01 00:00:00,STND/USDT,0.2988,0.3035,0.257,0.2628,638241.31269158,174114.497279344548
1646006400,2022-02-28 00:00:00,STND/USDT,0.2603,0.3201,0.2497,0.2964,635552.08186568,176377.048532027771
1645920000,2022-02-27 00:00:00,STND/USDT,0.2334,0.2996,0.2199,0.2601,1685063.00144509,444668.598288476007
1645833600,2022-02-26 00:00:00,STND/USDT,0.2248,0.243,0.216,0.2336,283195.30686628,64774.629280407662
1645747200,2022-02-25 00:00:00,STND/USDT,0.2159,0.248,0.215,0.2243,506272.67717669,115813.334219763658
1645660800,2022-02-24 00:00:00,STND/USDT,0.2156,0.2459,0.1542,0.2152,544662.95249619,103293.641528233701
1645574400,2022-02-23 00:00:00,STND/USDT,0.207,0.2278,0.2021,0.2147,177799.46500214,38490.146603762121
1645488000,2022-02-22 00:00:00,STND/USDT,0.2113,0.2127,0.2,0.2085,244483.26888539,49713.843581828127
1645401600,2022-02-21 00:00:00,STND/USDT,0.2181,0.25,0.2115,0.2115,322940.17720019,74041.794039402154
1645315200,2022-02-20 00:00:00,STND/USDT,0.2586,0.2592,0.21,0.2183,290770.25888561,67285.397178363291
1645228800,2022-02-19 00:00:00,STND/USDT,0.2547,0.278,0.2423,0.2591,438707.97448989,113579.779094613404
1645142400,2022-02-18 00:00:00,STND/USDT,0.2287,0.3,0.2186,0.2547,1518924.55836199,396160.82298846552
1645056000,2022-02-17 00:00:00,STND/USDT,0.2316,0.3094,0.2201,0.2283,1674676.74214839,427367.20340251989
1644969600,2022-02-16 00:00:00,STND/USDT,0.2352,0.25,0.2229,0.2304,322732.01207887,75434.229263595555
1644883200,2022-02-15 00:00:00,STND/USDT,0.2331,0.2413,0.2241,0.2352,414117.30446604,95831.546983062521
1644796800,2022-02-14 00:00:00,STND/USDT,0.1996,0.2571,0.1904,0.2322,1102074.22496463,250617.057239848212
1644710400,2022-02-13 00:00:00,STND/USDT,0.21,0.2144,0.1959,0.1996,237538.94234595,48323.434290581096
1644624000,2022-02-12 00:00:00,STND/USDT,0.2,0.2152,0.1953,0.2096,352552.99228691,72094.584838542529
1644537600,2022-02-11 00:00:00,STND/USDT,0.2267,0.2336,0.1976,0.1996,418485.35870704,90909.121919053706
1644451200,2022-02-10 00:00:00,STND/USDT,0.241,0.2518,0.2216,0.2268,591352.07713888,140347.733478382218
1644364800,2022-02-09 00:00:00,STND/USDT,0.2188,0.2415,0.2141,0.2411,340443.82121273,76969.354769092758
1644278400,2022-02-08 00:00:00,STND/USDT,0.2448,0.2472,0.2104,0.2188,543192.90963855,124667.647803660596
1644192000,2022-02-07 00:00:00,STND/USDT,0.2588,0.27,0.2422,0.2434,1082015.69560394,274069.064737437815
1644105600,2022-02-06 00:00:00,STND/USDT,0.2138,0.355,0.2115,0.2576,2510386.94998046,629689.281983432845
1644019200,2022-02-05 00:00:00,STND/USDT,0.19,0.3599,0.19,0.2145,2254542.65234411,558279.308175458775
1643932800,2022-02-04 00:00:00,STND/USDT,0.1819,0.2075,0.1788,0.191,196175.13962655,37396.48129223568
1643846400,2022-02-03 00:00:00,STND/USDT,0.1864,0.1883,0.1716,0.1812,92242.6864661,16555.458522113089
1643760000,2022-02-02 00:00:00,STND/USDT,0.1989,0.2132,0.1704,0.1864,262766.60969845,49835.517922569582
1643673600,2022-02-01 00:00:00,STND/USDT,0.1854,0.2122,0.1846,0.1993,304726.87196242,59851.145893563462
1643587200,2022-01-31 00:00:00,STND/USDT,0.2083,0.2155,0.1816,0.1854,346249.98522811,66534.9992070901
1643500800,2022-01-30 00:00:00,STND/USDT,0.2173,0.2225,0.2064,0.2087,105354.82026354,22720.210884204868
1643414400,2022-01-29 00:00:00,STND/USDT,0.2173,0.2317,0.2125,0.2166,112385.876279,24859.707374275325
