https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FRM,Volume USDT
1644105600,2022-02-06 00:00:00,FRM/USDT,0.0931,0.0963,0.0908,0.0913,304614.38796179,28014.411964843346
1644019200,2022-02-05 00:00:00,FRM/USDT,0.0954,0.0962,0.0909,0.093,505946.65680972,47353.433274779331
1643932800,2022-02-04 00:00:00,FRM/USDT,0.0901,0.0955,0.0875,0.0954,644787.03175614,58457.731184154012
1643846400,2022-02-03 00:00:00,FRM/USDT,0.0911,0.0919,0.0875,0.09,755110.12769576,68081.54831591768
1643760000,2022-02-02 00:00:00,FRM/USDT,0.0947,0.105,0.0885,0.0905,1334779.78062602,127170.54793163292
1643673600,2022-02-01 00:00:00,FRM/USDT,0.1014,0.1046,0.093,0.0948,828617.76477104,80829.671777629802
1643587200,2022-01-31 00:00:00,FRM/USDT,0.1022,0.1058,0.0957,0.1011,591207.21667574,58907.358425373503
1643500800,2022-01-30 00:00:00,FRM/USDT,0.106,0.1092,0.0945,0.1022,1524762.98782683,150635.554832699154
1643414400,2022-01-29 00:00:00,FRM/USDT,0.0934,0.117,0.0922,0.1066,1197082.4389142,119763.983016200777
1643328000,2022-01-28 00:00:00,FRM/USDT,0.0882,0.0999,0.0855,0.0933,926576.23168535,85612.898449109301
1643241600,2022-01-27 00:00:00,FRM/USDT,0.0998,0.1,0.085,0.0874,923341.58380538,84220.785294288821
1643155200,2022-01-26 00:00:00,FRM/USDT,0.1003,0.1036,0.096,0.0998,823915.33281296,81882.550777129776
1643068800,2022-01-25 00:00:00,FRM/USDT,0.1048,0.1048,0.0962,0.1,758614.10530452,75953.573507875807
1642982400,2022-01-24 00:00:00,FRM/USDT,0.1,0.1115,0.0895,0.1051,1461205.3173139,146725.69136528395
1642896000,2022-01-23 00:00:00,FRM/USDT,0.0832,0.1024,0.0827,0.1012,1025159.92356406,99305.182966835039
1642809600,2022-01-22 00:00:00,FRM/USDT,0.1059,0.1074,0.0818,0.0833,1604800.73652603,151872.393709615197
1642723200,2022-01-21 00:00:00,FRM/USDT,0.1145,0.1164,0.1029,0.1057,1229694.060288,133434.9632357678
1642636800,2022-01-20 00:00:00,FRM/USDT,0.1149,0.1229,0.1096,0.1148,820880.04873339,94909.14677406956
1642550400,2022-01-19 00:00:00,FRM/USDT,0.1325,0.1335,0.1149,0.1149,623114.46845572,77272.378035542706
1642464000,2022-01-18 00:00:00,FRM/USDT,0.142,0.1433,0.1299,0.1321,1046539.44127603,143310.955488771372
1642377600,2022-01-17 00:00:00,FRM/USDT,0.1432,0.1448,0.1393,0.1416,462643.95383864,65570.622982058626
1642291200,2022-01-16 00:00:00,FRM/USDT,0.1562,0.1587,0.1393,0.1445,479231.26944462,70376.701057581994
1642204800,2022-01-15 00:00:00,FRM/USDT,0.1636,0.1646,0.1542,0.1562,539450.26173037,85112.340833356864
1642118400,2022-01-14 00:00:00,FRM/USDT,0.1583,0.1949,0.1542,0.1636,2491690.17542299,428272.928210904298
1642032000,2022-01-13 00:00:00,FRM/USDT,0.1629,0.1732,0.1454,0.1583,1996320.69598657,318577.530872675199
1641945600,2022-01-12 00:00:00,FRM/USDT,0.1606,0.172,0.1567,0.1618,1296038.34778935,213012.554270569137
1641859200,2022-01-11 00:00:00,FRM/USDT,0.1377,0.1613,0.1374,0.1606,1718385.81305287,259691.546024496121
1641772800,2022-01-10 00:00:00,FRM/USDT,0.1443,0.1475,0.1366,0.138,332219.1171028,46652.649966572077
1641686400,2022-01-09 00:00:00,FRM/USDT,0.1479,0.1505,0.1443,0.1444,209566.23436032,30699.339682695378
1641600000,2022-01-08 00:00:00,FRM/USDT,0.1492,0.1503,0.1443,0.1491,564930.66478469,83052.919983708309
1641513600,2022-01-07 00:00:00,FRM/USDT,0.1648,0.1648,0.1484,0.1501,972980.60931379,151468.239741600861
1641427200,2022-01-06 00:00:00,FRM/USDT,0.1525,0.1716,0.1506,0.1648,1249972.53372312,206303.755746959488
1641340800,2022-01-05 00:00:00,FRM/USDT,0.1587,0.1729,0.152,0.1532,1187282.38691729,194445.662779663977
1641254400,2022-01-04 00:00:00,FRM/USDT,0.1567,0.1594,0.1542,0.1585,677527.30076061,106047.942780136219
1641168000,2022-01-03 00:00:00,FRM/USDT,0.1598,0.1641,0.1534,0.1571,220248.5475897,34837.849103488534
1641081600,2022-01-02 00:00:00,FRM/USDT,0.1641,0.1704,0.1518,0.1598,380325.29038657,61708.13764488383
1640995200,2022-01-01 00:00:00,FRM/USDT,0.1439,0.1641,0.1432,0.1641,312023.21897171,46891.68137430231
1640908800,2021-12-31 00:00:00,FRM/USDT,0.1494,0.1549,0.1439,0.1443,914322.90706746,136659.409267638877
1640822400,2021-12-30 00:00:00,FRM/USDT,0.1446,0.1512,0.1321,0.1478,1117522.80635307,157936.973035585231
1640736000,2021-12-29 00:00:00,FRM/USDT,0.1485,0.1641,0.1423,0.1447,1583733.33876591,241609.935404844017
1640649600,2021-12-28 00:00:00,FRM/USDT,0.1848,0.1848,0.1414,0.1492,931075.36811626,148309.070140690501
