https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CARR,Volume BTC
1658793600,2022-07-26 00:00:00,CARR/BTC,0.0000000654,0.0000000654,0.000000056,0.0000000581,3961142.0552,0.24043001255017
1658707200,2022-07-25 00:00:00,CARR/BTC,0.0000000587,0.0000000657,0.0000000582,0.0000000612,1059616.0811,0.06629003945867
1658620800,2022-07-24 00:00:00,CARR/BTC,0.0000000573,0.0000000607,0.0000000564,0.0000000596,2323295.201,0.1381347683871
1658534400,2022-07-23 00:00:00,CARR/BTC,0.0000000591,0.0000000662,0.0000000547,0.0000000587,12611666.5183,0.74327548004323
1658448000,2022-07-22 00:00:00,CARR/BTC,0.000000066,0.0000000678,0.0000000558,0.0000000575,1228214.2529,0.07447264214423
1658361600,2022-07-21 00:00:00,CARR/BTC,0.0000000696,0.0000000759,0.0000000629,0.0000000652,1360855.5869,0.08843268299751
1658275200,2022-07-20 00:00:00,CARR/BTC,0.0000000737,0.0000000752,0.0000000683,0.0000000688,1547218.4467,0.11015802262837
1658188800,2022-07-19 00:00:00,CARR/BTC,0.0000000726,0.0000000787,0.0000000714,0.0000000742,3374839.2272,0.25129985102272
1658102400,2022-07-18 00:00:00,CARR/BTC,0.000000081,0.0000000819,0.0000000715,0.0000000715,342262.858,0.0261270281058
1658016000,2022-07-17 00:00:00,CARR/BTC,0.000000081,0.0000000825,0.0000000774,0.0000000794,313622.3435,0.02492733025878
1657929600,2022-07-16 00:00:00,CARR/BTC,0.0000000803,0.0000000855,0.0000000791,0.0000000855,5813062.0546,0.46689034170069
1657843200,2022-07-15 00:00:00,CARR/BTC,0.0000000836,0.0000000955,0.0000000811,0.0000000811,143017.8407,0.011877836114
1657756800,2022-07-14 00:00:00,CARR/BTC,0.0000000772,0.000000092,0.0000000752,0.0000000832,1870143.7704,0.15705780881642
1657670400,2022-07-13 00:00:00,CARR/BTC,0.0000000808,0.0000001067,0.0000000771,0.0000000785,2245875.0235,0.18194803849934
1657584000,2022-07-12 00:00:00,CARR/BTC,0.0000000841,0.0000000851,0.0000000798,0.0000000851,555072.8686,0.04601523304193
1657497600,2022-07-11 00:00:00,CARR/BTC,0.0000000897,0.0000001041,0.0000000813,0.0000000814,1638414.3955,0.15170896920096
1657411200,2022-07-10 00:00:00,CARR/BTC,0.0000000808,0.0000000884,0.0000000789,0.0000000876,1925602.2838,0.16101477124064
1657324800,2022-07-09 00:00:00,CARR/BTC,0.0000000754,0.0000000798,0.0000000754,0.0000000787,316179.9401,0.02458989461262
1657238400,2022-07-08 00:00:00,CARR/BTC,0.0000000774,0.0000000807,0.000000073,0.0000000743,2604191.872,0.19792448560703
1657152000,2022-07-07 00:00:00,CARR/BTC,0.0000000878,0.0000000908,0.000000076,0.0000000778,8022683.79813025,0.652968304916225183
1657065600,2022-07-06 00:00:00,CARR/BTC,0.0000000851,0.00000009,0.0000000826,0.0000000858,627641.07294978,0.053954790095248899
1656979200,2022-07-05 00:00:00,CARR/BTC,0.0000000813,0.0000001272,0.0000000787,0.0000000854,8018555.71539162,0.744399739538687603
1656892800,2022-07-04 00:00:00,CARR/BTC,0.0000000834,0.0000000884,0.0000000765,0.0000000884,914284.44642278,0.07219130030938962
1656806400,2022-07-03 00:00:00,CARR/BTC,0.0000000847,0.0000000992,0.0000000834,0.0000000845,3223969.6232116,0.29964866422063992
1656720000,2022-07-02 00:00:00,CARR/BTC,0.0000000856,0.0000000885,0.0000000847,0.0000000866,211637.5719,0.01838026068884
1656633600,2022-07-01 00:00:00,CARR/BTC,0.0000000829,0.0000000896,0.000000081,0.0000000841,2308153.98236032,0.196814691219368594
1656547200,2022-06-30 00:00:00,CARR/BTC,0.0000000891,0.000000095,0.0000000796,0.0000000833,5481174.83367629,0.460077267839904813
1656460800,2022-06-29 00:00:00,CARR/BTC,0.0000000922,0.0000000945,0.0000000868,0.0000000868,127872.8284,0.01137259017644
1656374400,2022-06-28 00:00:00,CARR/BTC,0.0000000901,0.0000000923,0.0000000884,0.0000000907,43563.8312,0.00394413492817
1656288000,2022-06-27 00:00:00,CARR/BTC,0.0000000943,0.0000000955,0.0000000861,0.0000000898,276045.58698731,0.024975499062677974
1656201600,2022-06-26 00:00:00,CARR/BTC,0.0000000881,0.0000001042,0.0000000863,0.0000000944,14833255.84212091,1.371762847503651996
1656115200,2022-06-25 00:00:00,CARR/BTC,0.0000000849,0.0000001186,0.0000000834,0.0000000873,17787088.92314245,1.753445339148179263
1656028800,2022-06-24 00:00:00,CARR/BTC,0.0000000848,0.000000089,0.0000000822,0.0000000857,1435733.38192727,0.121979813530499999
1655942400,2022-06-23 00:00:00,CARR/BTC,0.0000001016,0.0000001058,0.0000000843,0.0000000868,10258493.93165868,0.942992708904676508
1655856000,2022-06-22 00:00:00,CARR/BTC,0.0000001199,0.0000001199,0.0000000836,0.0000001017,5250155.71153287,0.503218661313806566
1655769600,2022-06-21 00:00:00,CARR/BTC,0.0000001101,0.0000001244,0.0000001037,0.0000001161,2177205.91037738,0.242576027496728155
1655683200,2022-06-20 00:00:00,CARR/BTC,0.0000001242,0.0000001625,0.0000001106,0.0000001129,13689519.84372648,1.850208290482526316
1655596800,2022-06-19 00:00:00,CARR/BTC,0.0000000933,0.0000001717,0.0000000767,0.0000001267,21939369.32985529,2.54752595096440686
1655510400,2022-06-18 00:00:00,CARR/BTC,0.0000000682,0.0000001383,0.0000000633,0.0000000863,18251374.70325969,1.661288166185811888
1655424000,2022-06-17 00:00:00,CARR/BTC,0.0000000633,0.0000000708,0.0000000633,0.0000000686,4653757.14383857,0.311367575261687765
1655337600,2022-06-16 00:00:00,CARR/BTC,0.0000000609,0.0000000679,0.0000000603,0.0000000662,1232482.6381,0.07881217050327
1655251200,2022-06-15 00:00:00,CARR/BTC,0.0000000647,0.0000000751,0.0000000601,0.000000063,5053642.38791304,0.345450510697849044
1655164800,2022-06-14 00:00:00,CARR/BTC,0.0000000587,0.0000000732,0.0000000515,0.0000000633,12056690.93386876,0.731550251669548319
1655078400,2022-06-13 00:00:00,CARR/BTC,0.0000000577,0.0000000597,0.0000000506,0.0000000557,6071149.48637245,0.337285906476628257
1654992000,2022-06-12 00:00:00,CARR/BTC,0.0000000592,0.0000000601,0.0000000535,0.0000000569,7579889.92767703,0.425652931825588147
1654905600,2022-06-11 00:00:00,CARR/BTC,0.0000000614,0.0000000623,0.0000000541,0.0000000593,6505294.48330325,0.376324667940459241
1654819200,2022-06-10 00:00:00,CARR/BTC,0.0000000621,0.0000000634,0.000000058,0.0000000618,7388535.94962446,0.446077478688547819
1654732800,2022-06-09 00:00:00,CARR/BTC,0.0000000616,0.0000000664,0.0000000596,0.0000000625,8048820.81613384,0.492614322518286917
1654646400,2022-06-08 00:00:00,CARR/BTC,0.0000000585,0.0000000684,0.0000000572,0.0000000629,13852119.55063008,0.862672089947817159
1654560000,2022-06-07 00:00:00,CARR/BTC,0.0000000662,0.0000000701,0.0000000589,0.0000000589,13093836.72854011,0.843470408613936893
1654473600,2022-06-06 00:00:00,CARR/BTC,0.0000000773,0.0000000778,0.0000000637,0.0000000666,16769203.93746504,1.146138031263185295
1654387200,2022-06-05 00:00:00,CARR/BTC,0.0000000896,0.0000001314,0.000000073,0.0000000782,47470709.72913315,4.393403717952313514
1654300800,2022-06-04 00:00:00,CARR/BTC,0.0000000518,0.0000001057,0.0000000518,0.0000000905,50957784.47596742,3.969076875400712439
1654214400,2022-06-03 00:00:00,CARR/BTC,0.0000000535,0.0000000535,0.0000000506,0.0000000526,457509.9807229,0.02390192166854996
1654128000,2022-06-02 00:00:00,CARR/BTC,0.000000055,0.0000000568,0.0000000519,0.0000000535,103587.05869736,0.005667814305079377
1654041600,2022-06-01 00:00:00,CARR/BTC,0.0000000508,0.0000000617,0.0000000508,0.0000000548,3809950.52221607,0.214029784017559359
1653955200,2022-05-31 00:00:00,CARR/BTC,0.0000000536,0.0000000537,0.0000000487,0.0000000509,1704650.18090581,0.086880642249349936
1653868800,2022-05-30 00:00:00,CARR/BTC,0.000000048,0.000000072,0.0000000471,0.0000000539,7491520.2601,0.4094396568984
1653782400,2022-05-29 00:00:00,CARR/BTC,0.0000000453,0.0000000488,0.0000000453,0.0000000488,827796.57630041,0.039893718299379598
1653696000,2022-05-28 00:00:00,CARR/BTC,0.0000000449,0.0000000548,0.0000000438,0.000000046,2013654.14568987,0.099418842756899514
1653609600,2022-05-27 00:00:00,CARR/BTC,0.0000000465,0.000000048,0.0000000437,0.000000046,819662.94161815,0.036817132648299455
1653523200,2022-05-26 00:00:00,CARR/BTC,0.0000000508,0.000000053,0.0000000465,0.0000000482,4540732.45013991,0.223857973609656354
1653436800,2022-05-25 00:00:00,CARR/BTC,0.0000000499,0.0000000531,0.0000000486,0.0000000509,830463.96497269,0.041898999473857932
1653350400,2022-05-24 00:00:00,CARR/BTC,0.0000000551,0.0000000572,0.000000051,0.0000000527,676869.02343888,0.036250988704309526
1653264000,2022-05-23 00:00:00,CARR/BTC,0.0000000562,0.0000000609,0.0000000533,0.0000000566,2691526.53128101,0.147824274714018486
1653177600,2022-05-22 00:00:00,CARR/BTC,0.0000000579,0.0000000617,0.000000054,0.0000000562,1602282.32225382,0.092668952072839412
1653091200,2022-05-21 00:00:00,CARR/BTC,0.0000000545,0.0000000586,0.0000000522,0.000000058,1963679.99020521,0.106486898413769963
1653004800,2022-05-20 00:00:00,CARR/BTC,0.0000000517,0.0000000561,0.0000000509,0.0000000561,2728443.65747134,0.144734363154789505
1652918400,2022-05-19 00:00:00,CARR/BTC,0.0000000518,0.0000000577,0.0000000508,0.0000000512,3720205.11542159,0.200372788091209405
1652832000,2022-05-18 00:00:00,CARR/BTC,0.0000000538,0.0000000538,0.0000000458,0.0000000533,4546506.44955762,0.222367399845928725
1652745600,2022-05-17 00:00:00,CARR/BTC,0.0000000516,0.000000058,0.0000000497,0.0000000535,4213622.61443454,0.222726181435198596
1652659200,2022-05-16 00:00:00,CARR/BTC,0.0000000452,0.0000000616,0.0000000439,0.0000000512,5197922.92758463,0.273254589866048567
1652572800,2022-05-15 00:00:00,CARR/BTC,0.0000000445,0.0000000518,0.0000000385,0.0000000498,7229772.82848531,0.32522850202688011
1652486400,2022-05-14 00:00:00,CARR/BTC,0.0000000391,0.0000000465,0.0000000375,0.0000000446,6122413.67506575,0.251376337112079661
1652400000,2022-05-13 00:00:00,CARR/BTC,0.0000000365,0.0000000429,0.000000034,0.0000000408,3553154.20409162,0.137703251177929884
1652313600,2022-05-12 00:00:00,CARR/BTC,0.0000000519,0.0000000571,0.000000036,0.0000000368,11229684.54515509,0.506649827757367603
1652227200,2022-05-11 00:00:00,CARR/BTC,0.0000000809,0.0000001393,0.0000000444,0.0000000501,16106892.12695274,1.121091788373307002
1652140800,2022-05-10 00:00:00,CARR/BTC,0.0000000805,0.0000000827,0.0000000764,0.0000000824,3303980.32497572,0.262722126413219328
