https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT
1659916800,2022-08-08 00:00:00,AVAX/USDT,27.887,30.873,27.575,27.901,771064.11852213,22355187.95112091717
1659830400,2022-08-07 00:00:00,AVAX/USDT,26.631,28.49,25.819,27.894,735956.74886179,20080436.08182489907
1659744000,2022-08-06 00:00:00,AVAX/USDT,24.968,26.935,24.717,26.634,667983.15695214,17292763.22309404859
1659657600,2022-08-05 00:00:00,AVAX/USDT,23.364,24.991,23.112,24.97,414574.10213956,10042011.3043888637
1659571200,2022-08-04 00:00:00,AVAX/USDT,23.06,23.992,22.878,23.364,388266.80192664,9089569.23748777754
1659484800,2022-08-03 00:00:00,AVAX/USDT,22.84,24.194,22.283,23.064,538472.32453021,12635081.88469601534
1659398400,2022-08-02 00:00:00,AVAX/USDT,23.578,23.979,22.237,22.838,614416.38242162,14101536.77554595967
1659312000,2022-08-01 00:00:00,AVAX/USDT,23.704,24.334,22.968,23.576,528653.51914081,12465867.56047032596
1659225600,2022-07-31 00:00:00,AVAX/USDT,24.241,25.223,23.534,23.704,553018.67166856,13510358.60324179949
1659139200,2022-07-30 00:00:00,AVAX/USDT,24.49,25.827,23.918,24.235,808221.15565859,20010015.22087599547
1659052800,2022-07-29 00:00:00,AVAX/USDT,24.204,25.376,23.46,24.49,773484.22098622,18956328.75632071994
1658966400,2022-07-28 00:00:00,AVAX/USDT,23.389,24.7,22.436,24.208,938725.47296703,22094939.57668234499
1658880000,2022-07-27 00:00:00,AVAX/USDT,20.709,23.487,20.212,23.395,933081.9036891,20308057.96895425084
1658793600,2022-07-26 00:00:00,AVAX/USDT,20.922,20.977,19.55,20.704,632149.6567178,12875756.71683435491
1658707200,2022-07-25 00:00:00,AVAX/USDT,23.793,23.85,20.891,20.916,714889.71743618,15749624.71292333168
1658620800,2022-07-24 00:00:00,AVAX/USDT,23.6,24.482,23.239,23.798,375493.76519962,8978525.88644725382
1658534400,2022-07-23 00:00:00,AVAX/USDT,23.624,24.657,22.831,23.605,439489.57580153,10432573.66593644936
1658448000,2022-07-22 00:00:00,AVAX/USDT,25.003,25.55,23.58,23.63,710376.1677387,17549745.09956070432
1658361600,2022-07-21 00:00:00,AVAX/USDT,23.583,25.448,22.651,25.008,957338.20267357,23141671.15533983574
1658275200,2022-07-20 00:00:00,AVAX/USDT,24.722,26.347,23.411,23.592,1288796.01263142,32297844.33927091718
1658188800,2022-07-19 00:00:00,AVAX/USDT,23.971,26.274,23.045,24.728,1439361.44796842,35312262.73981788465
1658102400,2022-07-18 00:00:00,AVAX/USDT,20.634,24.325,20.593,23.969,1332545.72087908,30793744.36286107354
1658016000,2022-07-17 00:00:00,AVAX/USDT,21.247,22.11,20.581,20.634,732580.21793408,15636315.57550086009
1657929600,2022-07-16 00:00:00,AVAX/USDT,19.357,21.5,18.662,21.242,689654.24490937,14002001.98451495346
1657843200,2022-07-15 00:00:00,AVAX/USDT,19.764,20.277,19.096,19.356,711469.71592769,14041213.81915242951
1657756800,2022-07-14 00:00:00,AVAX/USDT,18.823,19.982,17.781,19.763,798639.60314415,15027932.34855954767
1657670400,2022-07-13 00:00:00,AVAX/USDT,16.755,18.929,15.584,18.821,917055.89241149,15956632.81875588907
1657584000,2022-07-12 00:00:00,AVAX/USDT,17.34,18.07,16.707,16.756,686229.33099158,12035552.47287939343
1657497600,2022-07-11 00:00:00,AVAX/USDT,19.163,19.182,17.3,17.34,595479.76574275,10905807.82819222101
1657411200,2022-07-10 00:00:00,AVAX/USDT,19.895,19.992,18.764,19.158,537068.91296026,10364106.53796327246
1657324800,2022-07-09 00:00:00,AVAX/USDT,19.715,20.269,19.565,19.896,473237.91435506,9439692.11014262441
1657238400,2022-07-08 00:00:00,AVAX/USDT,20.191,21.123,19.419,19.715,864756.86804034,17416491.28981661636
1657152000,2022-07-07 00:00:00,AVAX/USDT,19.178,20.614,18.845,20.186,848899.1948859,16770779.04510791296
1657065600,2022-07-06 00:00:00,AVAX/USDT,18.03,19.481,17.787,19.175,992158.54584025,18405274.91130621651
1656979200,2022-07-05 00:00:00,AVAX/USDT,17.925,18.651,16.665,18.028,938062.72319542,16422145.87004890662
1656892800,2022-07-04 00:00:00,AVAX/USDT,16.652,18.058,16.305,17.925,786955.36797383,13518601.5623639723
1656806400,2022-07-03 00:00:00,AVAX/USDT,16.324,16.894,15.833,16.651,469967.24217476,7619468.34582595495
1656720000,2022-07-02 00:00:00,AVAX/USDT,16.121,16.624,15.966,16.323,523915.85476353,8535294.23117361197
1656633600,2022-07-01 00:00:00,AVAX/USDT,16.988,17.675,15.8,16.119,1142628.57696037,18807498.66058094756
1656547200,2022-06-30 00:00:00,AVAX/USDT,17.793,17.806,15.774,16.986,1017250.74539612,16759831.3752744676
1656460800,2022-06-29 00:00:00,AVAX/USDT,18.106,18.69,17.178,17.797,879554.83256581,15776949.03116205613
1656374400,2022-06-28 00:00:00,AVAX/USDT,19.328,20.564,17.984,18.107,956030.70186944,18523697.911991739
1656288000,2022-06-27 00:00:00,AVAX/USDT,19.715,21.395,19.18,19.328,953736.73339852,19210175.34291911992
1656201600,2022-06-26 00:00:00,AVAX/USDT,21.367,22.07,19.588,19.72,977119.03433795,20400197.71253397801
1656115200,2022-06-25 00:00:00,AVAX/USDT,20.476,21.682,19.853,21.361,1042098.19763685,21677373.0045189294
1656028800,2022-06-24 00:00:00,AVAX/USDT,18.289,20.957,17.973,20.478,1370892.68892179,26791398.90042665592
1655942400,2022-06-23 00:00:00,AVAX/USDT,16.078,18.417,16.03,18.294,944083.26375085,16566525.51648253181
1655856000,2022-06-22 00:00:00,AVAX/USDT,16.906,17.4,15.974,16.072,1010871.46440121,16716473.72553335755
1655769600,2022-06-21 00:00:00,AVAX/USDT,17.096,18.503,16.626,16.903,1217200.43121339,21287252.14913402331
1655683200,2022-06-20 00:00:00,AVAX/USDT,16.162,17.868,15.331,17.095,1242227.18725725,20744043.64483191774
1655596800,2022-06-19 00:00:00,AVAX/USDT,14.82,16.366,13.733,16.161,1219037.90791051,18326564.82904625398
1655510400,2022-06-18 00:00:00,AVAX/USDT,16,16.31,13.78,14.82,1446533.6465508,21677029.46280020156
1655424000,2022-06-17 00:00:00,AVAX/USDT,15.792,16.731,15.497,15.987,1207411.10312413,19504752.04102692058
1655337600,2022-06-16 00:00:00,AVAX/USDT,18.305,18.721,15.49,15.785,1771627.49865782,29836650.0269053344
1655251200,2022-06-15 00:00:00,AVAX/USDT,16.55,18.486,14.532,18.316,1885779.91455925,30636162.47996553433
1655164800,2022-06-14 00:00:00,AVAX/USDT,16.112,17.29,14.661,16.537,1634599.84302034,26530232.50456439119
1655078400,2022-06-13 00:00:00,AVAX/USDT,17.275,17.5,14.608,16.112,2447719.90298447,38845900.94158714569
1654992000,2022-06-12 00:00:00,AVAX/USDT,19.909,20.176,17.234,17.285,1804610.25742747,33550824.95611128901
1654905600,2022-06-11 00:00:00,AVAX/USDT,22.068,23.017,19.639,19.909,1156800.3558678,24348584.35988960772
1654819200,2022-06-10 00:00:00,AVAX/USDT,24.415,24.861,21.881,22.07,932596.43428317,21793622.91567870781
1654732800,2022-06-09 00:00:00,AVAX/USDT,24.511,25.387,23.718,24.419,887192.80082667,21786873.26313863712
1654646400,2022-06-08 00:00:00,AVAX/USDT,24.585,25.472,23.727,24.498,1198937.78206804,29294234.03635998497
1654560000,2022-06-07 00:00:00,AVAX/USDT,25.995,26.202,23.11,24.587,1727911.60142911,42178349.55219641156
1654473600,2022-06-06 00:00:00,AVAX/USDT,24.175,27.777,24.034,25.995,1391374.57054193,36519440.55109213823
1654387200,2022-06-05 00:00:00,AVAX/USDT,24.591,25.192,23.933,24.166,890580.78552825,21826733.88169067396
1654300800,2022-06-04 00:00:00,AVAX/USDT,22.988,24.704,22.132,24.59,728666.38881651,16901961.79390988028
1654214400,2022-06-03 00:00:00,AVAX/USDT,24.635,24.694,22.508,22.999,900371.11696605,21011862.81221841244
1654128000,2022-06-02 00:00:00,AVAX/USDT,23.681,24.933,22.675,24.648,1194566.51635313,28433122.23756932275
1654041600,2022-06-01 00:00:00,AVAX/USDT,26.419,27.038,23.211,23.689,1213700.61415492,30514887.08436209782
1653955200,2022-05-31 00:00:00,AVAX/USDT,27.718,29.126,25.523,26.418,1535082.96182599,41504978.52036744982
1653868800,2022-05-30 00:00:00,AVAX/USDT,26.18,28.457,25.304,27.7,1521697.71801036,41286172.91431632208
1653782400,2022-05-29 00:00:00,AVAX/USDT,24.76,27,23.712,26.151,1156556.31348897,29465702.16062618268
1653696000,2022-05-28 00:00:00,AVAX/USDT,22.585,25.734,22.188,24.751,1161866.45191831,27550558.55768882765
1653609600,2022-05-27 00:00:00,AVAX/USDT,23.427,23.886,21.368,22.576,1994386.15445426,44965398.74382131128
1653523200,2022-05-26 00:00:00,AVAX/USDT,27.255,28.02,22.847,23.433,1850122.8698983,46225721.15949475594
1653436800,2022-05-25 00:00:00,AVAX/USDT,29.062,29.639,27.116,27.25,961919.99131152,27080707.72954635407
1653350400,2022-05-24 00:00:00,AVAX/USDT,29.081,29.656,26.863,29.081,1071898.41761142,30705478.38714897104
1653264000,2022-05-23 00:00:00,AVAX/USDT,31.703,33.062,28.505,29.08,1422379.65637387,44410350.78402278318
1653177600,2022-05-22 00:00:00,AVAX/USDT,29.896,32.728,29,31.729,904793.90508802,28041532.16588301516
1653091200,2022-05-21 00:00:00,AVAX/USDT,28.804,30.613,28.181,29.89,726346.551303,21393421.93827389541
1653004800,2022-05-20 00:00:00,AVAX/USDT,30.382,31.935,27.812,28.794,1282527.51604383,38210524.89402817022
1652918400,2022-05-19 00:00:00,AVAX/USDT,29.573,31.901,27.5,30.365,1052030.48325277,31221372.29133123205
1652832000,2022-05-18 00:00:00,AVAX/USDT,34.398,35.168,29.362,29.562,773148.19525367,24636641.39071687927
1652745600,2022-05-17 00:00:00,AVAX/USDT,32.545,35.791,32.164,34.403,660205.45512857,22351257.53651286347
1652659200,2022-05-16 00:00:00,AVAX/USDT,36.55,36.555,31.411,32.547,696663.07824121,23281481.73545671843
1652572800,2022-05-15 00:00:00,AVAX/USDT,33.934,37.096,31.868,36.587,632152.907453,21902102.25669111567
1652486400,2022-05-14 00:00:00,AVAX/USDT,32.21,34.325,29.268,33.96,601034.60219344,19078314.25629928225
1652400000,2022-05-13 00:00:00,AVAX/USDT,30.299,38,29.526,32.223,811268.17395721,27702155.33827413981
1652313600,2022-05-12 00:00:00,AVAX/USDT,31.205,34.98,23.411,30.304,1655216.57034616,48265679.69217216778
1652227200,2022-05-11 00:00:00,AVAX/USDT,44.57,46.254,25.932,31.19,2429249.04255829,86245544.75347932975
1652140800,2022-05-10 00:00:00,AVAX/USDT,41.204,50.353,39.952,44.57,980256.00870872,44832363.81198619148
1652054400,2022-05-09 00:00:00,AVAX/USDT,51.645,53.046,41.111,41.226,967009.02177509,45879353.2986855742
1651968000,2022-05-08 00:00:00,AVAX/USDT,55.055,55.474,50.611,51.638,528490.24377159,27959377.4074194649
1651881600,2022-05-07 00:00:00,AVAX/USDT,56.996,57.507,53.15,55.053,315848.69175614,17723886.91107700988
1651795200,2022-05-06 00:00:00,AVAX/USDT,59.052,59.391,55.124,56.992,419239.50737402,23959607.02467413589
1651708800,2022-05-05 00:00:00,AVAX/USDT,67.289,69.461,56.401,59.019,603978.8330304,37281226.5983891006
1651622400,2022-05-04 00:00:00,AVAX/USDT,59.624,67.619,59.298,67.288,383285.32927244,24191201.93544403329
1651536000,2022-05-03 00:00:00,AVAX/USDT,60.358,62.544,58.131,59.63,361102.66187167,21814901.61080351998
1651449600,2022-05-02 00:00:00,AVAX/USDT,58.753,62.46,56.736,60.343,619550.94713454,36786114.14559840847
1651363200,2022-05-01 00:00:00,AVAX/USDT,56.968,61.149,56.26,58.782,825668.9827609,48505304.40134123622
1651276800,2022-04-30 00:00:00,AVAX/USDT,63.393,64.64,55,56.962,600201.38267959,36111880.78442859387
1651190400,2022-04-29 00:00:00,AVAX/USDT,67.266,67.974,62.199,63.389,385466.74434456,25189958.49516946825
1651104000,2022-04-28 00:00:00,AVAX/USDT,69.857,70.731,66.625,67.289,303535.03141278,20816041.15214368066
1651017600,2022-04-27 00:00:00,AVAX/USDT,68.704,71.974,68.327,69.855,329788.45864208,23069882.70111952707
1650931200,2022-04-26 00:00:00,AVAX/USDT,72.921,73.194,67.535,68.705,384192.20762933,26845394.42117957168
1650844800,2022-04-25 00:00:00,AVAX/USDT,71.496,72.978,67.362,72.913,432013.65240141,30202788.95103973989
1650758400,2022-04-24 00:00:00,AVAX/USDT,72.839,73.487,71,71.497,159724.53401963,11564815.93579614734
1650672000,2022-04-23 00:00:00,AVAX/USDT,74.004,74.409,72.42,72.844,178583.54054753,13174561.40136656425
1650585600,2022-04-22 00:00:00,AVAX/USDT,75.005,77.19,73.322,74.026,324678.46437121,24362313.32690298339
1650499200,2022-04-21 00:00:00,AVAX/USDT,78.197,80.159,74.155,75.011,339637.15729945,26421820.74623255777
1650412800,2022-04-20 00:00:00,AVAX/USDT,80.3,81.298,77.433,78.179,310000.47699416,24535686.51969118987
1650326400,2022-04-19 00:00:00,AVAX/USDT,77.75,81.077,76.8,80.303,278247.78125999,21981168.47230244388
1650240000,2022-04-18 00:00:00,AVAX/USDT,75.403,77.951,71.707,77.751,300396.90688075,22482922.26333655694
1650153600,2022-04-17 00:00:00,AVAX/USDT,77.775,78.677,74.85,75.409,133178.92188197,10294772.7853787502
1650067200,2022-04-16 00:00:00,AVAX/USDT,77.432,78.239,76.497,77.775,103723.197717,8024391.6878770806
1649980800,2022-04-15 00:00:00,AVAX/USDT,76.831,78.55,74.777,77.432,177476.59659976,13658630.65663299228
1649894400,2022-04-14 00:00:00,AVAX/USDT,80.19,81.846,76.173,76.805,303757.62869975,24038429.69493880526
1649808000,2022-04-13 00:00:00,AVAX/USDT,76.341,80.648,75.806,80.159,298658.07121071,23407725.34324754467
1649721600,2022-04-12 00:00:00,AVAX/USDT,74.337,79.508,73.873,76.312,435211.52708933,33306107.82883222217
1649635200,2022-04-11 00:00:00,AVAX/USDT,80.934,81.506,72.72,74.337,516352.57789725,39640430.58088620011
1649548800,2022-04-10 00:00:00,AVAX/USDT,84.624,85.646,80.632,80.975,207441.55354853,17403288.60107051344
1649462400,2022-04-09 00:00:00,AVAX/USDT,83.653,85.55,82.055,84.624,264148.11210903,22101520.32159681494
1649376000,2022-04-08 00:00:00,AVAX/USDT,87.581,90.501,82.719,83.69,791971.92610565,69575221.13058776473
1649289600,2022-04-07 00:00:00,AVAX/USDT,82.902,88.67,81.276,87.582,560137.01446678,47558807.89668415031
1649203200,2022-04-06 00:00:00,AVAX/USDT,91.082,91.092,82.594,82.946,618260.22545177,53666693.70880004842
1649116800,2022-04-05 00:00:00,AVAX/USDT,96.137,97.686,90.61,91.036,393392.08821412,37188610.63504931459
1649030400,2022-04-04 00:00:00,AVAX/USDT,98.011,98.076,90.811,96.137,423426.11315473,40100337.64431338219
1648944000,2022-04-03 00:00:00,AVAX/USDT,96.21,100.072,94.391,98.013,454502.26720143,44409124.35095861452
1648857600,2022-04-02 00:00:00,AVAX/USDT,96.808,103.626,95.728,96.202,608606.59604867,60442913.47850294562
1648771200,2022-04-01 00:00:00,AVAX/USDT,97.421,99.749,90.354,96.865,708168.18583449,67483356.54089075521
1648684800,2022-03-31 00:00:00,AVAX/USDT,95.598,101.972,93.712,97.405,816299.86093596,79607837.39179537669
1648598400,2022-03-30 00:00:00,AVAX/USDT,92.75,100.519,89.129,95.502,692940.87872158,65876395.59943512938
1648512000,2022-03-29 00:00:00,AVAX/USDT,89.561,96.405,89.301,92.753,550053.60403991,51310081.85988887797
1648425600,2022-03-28 00:00:00,AVAX/USDT,89.911,96.227,88.59,89.57,599173.62396029,55369197.81052056595
1648339200,2022-03-27 00:00:00,AVAX/USDT,85.899,89.99,84.403,89.889,249881.08962686,21664309.83945159868
1648252800,2022-03-26 00:00:00,AVAX/USDT,83.554,86.75,82.476,85.893,218105.73452848,18545152.52938323245
1648166400,2022-03-25 00:00:00,AVAX/USDT,87.54,87.772,82.355,83.559,386377.22329455,32914011.61347052983
1648080000,2022-03-24 00:00:00,AVAX/USDT,86.015,88.366,83.644,87.53,456528.57048281,39367194.56672360052
1647993600,2022-03-23 00:00:00,AVAX/USDT,83.95,87.101,82.055,85.993,444985.941308,37694976.24595887561
1647907200,2022-03-22 00:00:00,AVAX/USDT,86.242,89.861,83.626,83.965,551101.03327174,47984481.49535659888
1647820800,2022-03-21 00:00:00,AVAX/USDT,84.879,92.48,83,86.222,533277.7993858,46667282.04776001955
1647734400,2022-03-20 00:00:00,AVAX/USDT,89.553,89.991,84.344,84.806,394296.20454863,34333076.33960659108
1647648000,2022-03-19 00:00:00,AVAX/USDT,85.74,92.351,85.585,89.553,530721.65150571,47191071.26269500271
1647561600,2022-03-18 00:00:00,AVAX/USDT,79.441,86.922,76.481,85.701,550730.11771623,44982221.07243369938
1647475200,2022-03-17 00:00:00,AVAX/USDT,74.104,81.701,73.134,79.446,566030.29067497,44446352.17888545237
1647388800,2022-03-16 00:00:00,AVAX/USDT,69.805,74.736,68.048,74.063,461829.19744687,32878260.45043265381
1647302400,2022-03-15 00:00:00,AVAX/USDT,68.982,72.264,66.036,69.805,374529.069354,25869187.71705766713
1647216000,2022-03-14 00:00:00,AVAX/USDT,67.935,71.489,65.531,68.959,473045.45287674,32110281.07070221333
1647129600,2022-03-13 00:00:00,AVAX/USDT,70.912,71.988,67.227,67.956,255187.30928288,17934865.81976484655
1647043200,2022-03-12 00:00:00,AVAX/USDT,71.246,73.627,70.72,70.91,188577.73048329,13602435.91835312777
1646956800,2022-03-11 00:00:00,AVAX/USDT,73.935,76.916,70.758,71.203,547630.81361297,40567385.66069487772
1646870400,2022-03-10 00:00:00,AVAX/USDT,77.629,78.998,71.448,73.95,444719.72882781,33170467.65496685065
1646784000,2022-03-09 00:00:00,AVAX/USDT,73.028,80.394,72.338,77.586,533781.88650781,41421896.46324314739
1646697600,2022-03-08 00:00:00,AVAX/USDT,71.687,76.586,71.182,73.012,408594.10820839,29871626.73670840058
1646611200,2022-03-07 00:00:00,AVAX/USDT,72.521,76.5,70.348,71.691,449168.82312661,32837632.86593540178
1646524800,2022-03-06 00:00:00,AVAX/USDT,76.659,77.087,72.107,72.507,287650.01506253,21517136.64217487599
1646438400,2022-03-05 00:00:00,AVAX/USDT,75.806,78.721,73.235,76.681,295577.73839903,22568385.54333968516
1646352000,2022-03-04 00:00:00,AVAX/USDT,78.493,82.2,74.881,75.791,593660.00964373,46420767.47855076861
1646265600,2022-03-03 00:00:00,AVAX/USDT,83.37,84.336,77,78.523,452729.95552797,36426652.66299148076
1646179200,2022-03-02 00:00:00,AVAX/USDT,86.891,90,82.284,83.32,488457.39428091,41610437.95145783203
1646092800,2022-03-01 00:00:00,AVAX/USDT,84.605,90.813,83.558,86.925,639082.43827464,55590612.78316719194
1646006400,2022-02-28 00:00:00,AVAX/USDT,75.041,85.877,71.782,84.61,666986.42664378,52217365.47503375245
1645920000,2022-02-27 00:00:00,AVAX/USDT,81.847,82.368,73.063,75.04,498232.78089299,38850864.16827803336
1645833600,2022-02-26 00:00:00,AVAX/USDT,81.016,84.934,78.074,81.824,555417.21855787,45179905.89230267419
1645747200,2022-02-25 00:00:00,AVAX/USDT,76.419,81.961,72.73,81.019,536282.61232177,41394725.34034568396
1645660800,2022-02-24 00:00:00,AVAX/USDT,73.432,80.16,64.459,76.401,941406.30840218,66608527.30692786591
1645574400,2022-02-23 00:00:00,AVAX/USDT,74.422,82.466,72.853,73.426,574953.5263553,44789498.96058597998
1645488000,2022-02-22 00:00:00,AVAX/USDT,70.066,74.982,67.132,74.42,456419.26827394,32545850.82967931361
1645401600,2022-02-21 00:00:00,AVAX/USDT,77.319,82.698,69.32,70.066,662747.70170007,50901548.97192387371
1645315200,2022-02-20 00:00:00,AVAX/USDT,85.035,85.695,76.519,77.344,459763.08988308,36791365.74681759484
1645228800,2022-02-19 00:00:00,AVAX/USDT,83.698,86.327,80.886,85.064,312408.7466672,26284588.94713530423
1645142400,2022-02-18 00:00:00,AVAX/USDT,88.231,89.999,82.36,83.665,513861.92079799,44187413.56783042853
1645056000,2022-02-17 00:00:00,AVAX/USDT,95.291,98.683,86.201,88.27,711377.53513272,65439440.29072237386
1644969600,2022-02-16 00:00:00,AVAX/USDT,92.984,97.37,91.494,95.298,622726.13775911,58563056.51039193381
1644883200,2022-02-15 00:00:00,AVAX/USDT,81.847,93.744,81.423,92.964,503392.39939845,44201807.24989344834
1644796800,2022-02-14 00:00:00,AVAX/USDT,77.942,82.59,76.124,81.835,440518.18314998,35074773.86362288747
1644710400,2022-02-13 00:00:00,AVAX/USDT,81.325,83.296,77.5,77.9,371571.30622443,30009998.86363896094
1644624000,2022-02-12 00:00:00,AVAX/USDT,81.795,84.832,78.637,81.307,472753.66786404,38723344.14285804107
1644537600,2022-02-11 00:00:00,AVAX/USDT,91.194,92.688,79.9,81.756,736779.71280017,64543147.07622886251
1644451200,2022-02-10 00:00:00,AVAX/USDT,90.019,95.058,85,91.139,735502.31165973,66687036.69071842466
1644364800,2022-02-09 00:00:00,AVAX/USDT,86.413,92.039,84.416,90.093,591086.75535909,52582960.77419536989
1644278400,2022-02-08 00:00:00,AVAX/USDT,83.247,93.09,81.626,86.381,973938.82164692,84779726.14603776861
1644192000,2022-02-07 00:00:00,AVAX/USDT,78.981,85.349,77.419,83.22,544607.24870796,44884782.66153687043
1644105600,2022-02-06 00:00:00,AVAX/USDT,77.042,79.206,74.144,78.963,311664.93356903,23999660.49753844443
1644019200,2022-02-05 00:00:00,AVAX/USDT,77.807,80.958,74.984,77.017,423750.17267935,33055822.62934527595
1643932800,2022-02-04 00:00:00,AVAX/USDT,68.464,78,67.44,77.731,605837.55384663,43994289.18249187249
1643846400,2022-02-03 00:00:00,AVAX/USDT,67.848,69.246,64.6,68.496,579892.17180984,38937972.9515216207
1643760000,2022-02-02 00:00:00,AVAX/USDT,73.351,74.869,67.44,67.829,734276.57990018,52404360.71876304594
1643673600,2022-02-01 00:00:00,AVAX/USDT,69.872,73.934,68.464,73.353,528164.78722028,37357430.65437681985
1643587200,2022-01-31 00:00:00,AVAX/USDT,67.939,70.647,64.276,69.869,445542.67602366,29991152.68602463283
1643500800,2022-01-30 00:00:00,AVAX/USDT,71.931,72.382,66.869,67.999,404427.15039213,28238776.48154155969
1643414400,2022-01-29 00:00:00,AVAX/USDT,67.007,73.588,66.868,71.934,478292.57245145,33402768.40672115217
1643328000,2022-01-28 00:00:00,AVAX/USDT,64.7,67.451,61.737,67.011,505260.69495371,32911232.11058611967
1643241600,2022-01-27 00:00:00,AVAX/USDT,65.91,67.961,61.092,64.692,563611.58062562,36219310.86538220692
