https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CRV,Volume BTC
1657843200,2022-07-15 00:00:00,CRV/BTC,0.00005568,0.00005568,0.00005568,0.00005568,781.57063679,0.0435178530564672
1657756800,2022-07-14 00:00:00,CRV/BTC,0.00005395,0.00005773,0.00005290,0.00005773,375.98855333,0.0217058191837409
1657670400,2022-07-13 00:00:00,CRV/BTC,0.00004876,0.00005150,0.00004876,0.00005150,280.89360171,0.014466020488065
1657584000,2022-07-12 00:00:00,CRV/BTC,0.00004539,0.00004539,0.00004539,0.00004539,857.96221883,0.038942905112693695
1657497600,2022-07-11 00:00:00,CRV/BTC,0.00004574,0.00004574,0.00004455,0.00004480,5328.45144735,0.23871462484128
1657411200,2022-07-10 00:00:00,CRV/BTC,0.00004645,0.00004645,0.00004603,0.00004603,128.81317624,0.005929270502327199
1657324800,2022-07-09 00:00:00,CRV/BTC,0.00004797,0.00004797,0.00004797,0.00004797,5.82896884,0.00027961563525480003
1657238400,2022-07-08 00:00:00,CRV/BTC,0.00004734,0.00004734,0.00004646,0.00004646,33.13185466,0.0015393059675036
1657152000,2022-07-07 00:00:00,CRV/BTC,0.00004718,0.00004999,0.00004711,0.00004747,9925.51438676,0.47116416793949717
1657065600,2022-07-06 00:00:00,CRV/BTC,0.00004691,0.00004896,0.00004680,0.00004680,12274.10367170,0.57442805183556
1656979200,2022-07-05 00:00:00,CRV/BTC,0.00004229,0.00004920,0.00004229,0.00004920,27358.57402725,1.3460418421407
1656892800,2022-07-04 00:00:00,CRV/BTC,0.00004124,0.00004368,0.00004124,0.00004257,3552.53004083,0.1512312038381331
1656806400,2022-07-03 00:00:00,CRV/BTC,0.00004121,0.00004128,0.00004103,0.00004121,8063.56151516,0.33229937003974364
1656720000,2022-07-02 00:00:00,CRV/BTC,0.00003942,0.00004092,0.00003861,0.00004092,3193.89043995,0.130693996802754
1656633600,2022-07-01 00:00:00,CRV/BTC,0.00003454,0.00004238,0.00003454,0.00003996,12871.30160595,0.5143372121737619
1656547200,2022-06-30 00:00:00,CRV/BTC,0.00003431,0.00003505,0.00003357,0.00003405,4774.98500573,0.1625882394451065
1656460800,2022-06-29 00:00:00,CRV/BTC,0.00003497,0.00003582,0.00003467,0.00003520,9164.56986639,0.32259285929692805
1656374400,2022-06-28 00:00:00,CRV/BTC,0.00003504,0.00003511,0.00003504,0.00003511,2777.71862659,0.0975257009795749
1656288000,2022-06-27 00:00:00,CRV/BTC,0.00003645,0.00003656,0.00003486,0.00003486,3425.80110808,0.1194234266276688
1656201600,2022-06-26 00:00:00,CRV/BTC,0.00003724,0.00003724,0.00003724,0.00003724,12.90708915,0.000480659999946
1656115200,2022-06-25 00:00:00,CRV/BTC,0.00003750,0.00003750,0.00003737,0.00003742,30.90026973,0.0011562880932966
1656028800,2022-06-24 00:00:00,CRV/BTC,0.00003857,0.00003980,0.00003857,0.00003889,11887.80077112,0.46231657198885684
1655942400,2022-06-23 00:00:00,CRV/BTC,0.00003626,0.00004018,0.00003597,0.00003881,8074.62129730,0.31337605254821305
1655856000,2022-06-22 00:00:00,CRV/BTC,0.00003443,0.00003752,0.00003424,0.00003560,1441.16266993,0.051305391049507994
1655769600,2022-06-21 00:00:00,CRV/BTC,0.00003424,0.00003657,0.00003424,0.00003541,7155.41336801,0.2533731873612341
1655683200,2022-06-20 00:00:00,CRV/BTC,0.00003352,0.00003614,0.00003352,0.00003448,8911.10352272,0.3072548494633856
1655596800,2022-06-19 00:00:00,CRV/BTC,0.00003063,0.00003198,0.00003023,0.00003198,7641.75927635,0.244383461657673
1655510400,2022-06-18 00:00:00,CRV/BTC,0.00003099,0.00003129,0.00003046,0.00003114,61746.61547112,1.9227896057706766
1655424000,2022-06-17 00:00:00,CRV/BTC,0.00003250,0.00003292,0.00003227,0.00003227,14821.94184435,0.4783040633171745
1655337600,2022-06-16 00:00:00,CRV/BTC,0.00003413,0.00003413,0.00003200,0.00003289,5865.87317966,0.19292856887901738
1655251200,2022-06-15 00:00:00,CRV/BTC,0.00003217,0.00003457,0.00003035,0.00003457,3741.52971482,0.12934468224132742
1655164800,2022-06-14 00:00:00,CRV/BTC,0.00003051,0.00003228,0.00003051,0.00003142,3502.78920619,0.11005763685848981
1655078400,2022-06-13 00:00:00,CRV/BTC,0.00003169,0.00003169,0.00002700,0.00003056,9911.08997333,0.3028829095849648
1654992000,2022-06-12 00:00:00,CRV/BTC,0.00003145,0.00003391,0.00003096,0.00003322,1491.27089937,0.0495400192770714
1654905600,2022-06-11 00:00:00,CRV/BTC,0.00003540,0.00003597,0.00003140,0.00003220,3018.38076747,0.097191860712534
1654819200,2022-06-10 00:00:00,CRV/BTC,0.00003788,0.00003788,0.00003516,0.00003516,1195.97711243,0.0420505552730388
1654732800,2022-06-09 00:00:00,CRV/BTC,0.00003822,0.00003822,0.00003822,0.00003822,5693.88000000,0.21762009360000004
1654646400,2022-06-08 00:00:00,CRV/BTC,0.00003827,0.00003827,0.00003827,0.00003827,5.12426339,0.0001961055599353
1654560000,2022-06-07 00:00:00,CRV/BTC,0.00003903,0.00003903,0.00003903,0.00003903,64.95540139,0.0025352093162517002
1654473600,2022-06-06 00:00:00,CRV/BTC,0.00004172,0.00004172,0.00004030,0.00004036,1350.35486520,0.054500322359472
1654387200,2022-06-05 00:00:00,CRV/BTC,0.00004095,0.00004095,0.00004095,0.00004095,61.53846154,0.002520000000063
1654300800,2022-06-04 00:00:00,CRV/BTC,0.00003900,0.00003900,0.00003900,0.00003900,61.53846154,0.00240000000006
1654214400,2022-06-03 00:00:00,CRV/BTC,0.00004133,0.00004133,0.00004133,0.00004133,71.83296829,0.0029688565794257
1654128000,2022-06-02 00:00:00,CRV/BTC,0.00004220,0.00004220,0.00004220,0.00004220,0.00000000,0.0
1654041600,2022-06-01 00:00:00,CRV/BTC,0.00004336,0.00004404,0.00004220,0.00004220,10351.72774356,0.43684291077823206
1653955200,2022-05-31 00:00:00,CRV/BTC,0.00004312,0.00004515,0.00004312,0.00004323,2375.31609146,0.1026849146338158
1653868800,2022-05-30 00:00:00,CRV/BTC,0.00004274,0.00004406,0.00004226,0.00004405,3917.02650868,0.172545017707354
1653782400,2022-05-29 00:00:00,CRV/BTC,0.00004162,0.00004162,0.00004162,0.00004162,1000.00000000,0.04162
1653696000,2022-05-28 00:00:00,CRV/BTC,0.00004226,0.00004410,0.00004147,0.00004237,3914.26720383,0.1658475014262771
1653609600,2022-05-27 00:00:00,CRV/BTC,0.00003956,0.00003988,0.00003954,0.00003988,526.69773152,0.0210047055330176
1653523200,2022-05-26 00:00:00,CRV/BTC,0.00004100,0.00004110,0.00003893,0.00003935,27767.74209152,1.092660651301312
1653436800,2022-05-25 00:00:00,CRV/BTC,0.00004169,0.00004202,0.00004125,0.00004202,9529.56169800,0.40043218254996
1653350400,2022-05-24 00:00:00,CRV/BTC,0.00004350,0.00004353,0.00004142,0.00004180,15547.95234846,0.649904408165628
1653264000,2022-05-23 00:00:00,CRV/BTC,0.00004171,0.00004618,0.00004171,0.00004560,30103.08729290,1.37270078055624
1653177600,2022-05-22 00:00:00,CRV/BTC,0.00004151,0.00004200,0.00004091,0.00004120,21612.36904596,0.8904296046935519
1653091200,2022-05-21 00:00:00,CRV/BTC,0.00003883,0.00004165,0.00003883,0.00004099,22775.82482788,0.9335810596948011
1653004800,2022-05-20 00:00:00,CRV/BTC,0.00003675,0.00003855,0.00003622,0.00003847,6043.57517216,0.2324963368729952
1652918400,2022-05-19 00:00:00,CRV/BTC,0.00004178,0.00004285,0.00003496,0.00003500,16144.92583296,0.5650724041535999
1652832000,2022-05-18 00:00:00,CRV/BTC,0.00004602,0.00004602,0.00004200,0.00004335,6638.50572589,0.2877792232173315
1652745600,2022-05-17 00:00:00,CRV/BTC,0.00004685,0.00004725,0.00004363,0.00004439,3883.95015893,0.1724085475549027
1652659200,2022-05-16 00:00:00,CRV/BTC,0.00004773,0.00004773,0.00004500,0.00004604,4249.06446436,0.1956269279391344
1652572800,2022-05-15 00:00:00,CRV/BTC,0.00004749,0.00004821,0.00004690,0.00004821,1489.97647096,0.0718317656649816
1652486400,2022-05-14 00:00:00,CRV/BTC,0.00004510,0.00004725,0.00004382,0.00004725,4721.92958416,0.22311117285155999
1652400000,2022-05-13 00:00:00,CRV/BTC,0.00004507,0.00005210,0.00004495,0.00004500,31033.42355423,1.3965040599403502
1652313600,2022-05-12 00:00:00,CRV/BTC,0.00005066,0.00005066,0.00004177,0.00004396,27088.88710411,1.1908274770966756
1652227200,2022-05-11 00:00:00,CRV/BTC,0.00006263,0.00006304,0.00004967,0.00005250,24916.55795977,1.308119292887925
1652140800,2022-05-10 00:00:00,CRV/BTC,0.00006304,0.00006619,0.00006294,0.00006464,2198.34006030,0.142100701497792
1652054400,2022-05-09 00:00:00,CRV/BTC,0.00006627,0.00006627,0.00006365,0.00006365,4933.93136717,0.31404473152037055
1651968000,2022-05-08 00:00:00,CRV/BTC,0.00006299,0.00007075,0.00006299,0.00006891,8028.17896834,0.5532218127083094
1651881600,2022-05-07 00:00:00,CRV/BTC,0.00006298,0.00006298,0.00006298,0.00006298,556.36321636,0.0350397553663528
1651795200,2022-05-06 00:00:00,CRV/BTC,0.00006852,0.00006852,0.00006203,0.00006203,137.96465317,0.0085579474361351
1651708800,2022-05-05 00:00:00,CRV/BTC,0.00006600,0.00006672,0.00006380,0.00006380,51569.67249146,3.290145104955148
1651622400,2022-05-04 00:00:00,CRV/BTC,0.00005827,0.00006572,0.00005827,0.00006414,4146.61748399,0.26596404542311863
1651536000,2022-05-03 00:00:00,CRV/BTC,0.00005715,0.00005715,0.00005715,0.00005715,270.88699021,0.0154811914905015
1651449600,2022-05-02 00:00:00,CRV/BTC,0.00005513,0.00005513,0.00005513,0.00005513,46.26645948,0.0025506699111324
1651363200,2022-05-01 00:00:00,CRV/BTC,0.00005250,0.00005366,0.00005250,0.00005319,3259.37254203,0.1733660255105757
1651276800,2022-04-30 00:00:00,CRV/BTC,0.00005689,0.00005689,0.00005689,0.00005689,10000.00000000,0.5689
1651190400,2022-04-29 00:00:00,CRV/BTC,0.00005920,0.00005920,0.00005900,0.00005900,15544.21387427,0.91710861858193
1651104000,2022-04-28 00:00:00,CRV/BTC,0.00006274,0.00006334,0.00005994,0.00005994,7214.40178958,0.43243124326742516
1651017600,2022-04-27 00:00:00,CRV/BTC,0.00006473,0.00006473,0.00006200,0.00006200,510.00000000,0.03162
1650931200,2022-04-26 00:00:00,CRV/BTC,0.00006763,0.00006763,0.00006250,0.00006250,85.94943262,0.00537183953875
1650844800,2022-04-25 00:00:00,CRV/BTC,0.00006656,0.00006656,0.00006656,0.00006656,174.20309247,0.0115949578348032
1650758400,2022-04-24 00:00:00,CRV/BTC,0.00006652,0.00007000,0.00006652,0.00007000,1870.51491581,0.13093604410669998
1650672000,2022-04-23 00:00:00,CRV/BTC,0.00006421,0.00006767,0.00006393,0.00006767,2438.03099465,0.1649815574079655
1650585600,2022-04-22 00:00:00,CRV/BTC,0.00005500,0.00006421,0.00005500,0.00006421,4801.85412331,0.30832705325773513
1650499200,2022-04-21 00:00:00,CRV/BTC,0.00005627,0.00005724,0.00005627,0.00005724,525.00000000,0.030051
1650412800,2022-04-20 00:00:00,CRV/BTC,0.00005500,0.00005670,0.00005500,0.00005619,55.92592593,0.0031424777780067
1650326400,2022-04-19 00:00:00,CRV/BTC,0.00005500,0.00005650,0.00005500,0.00005650,569.31768438,0.032166449167469996
1650240000,2022-04-18 00:00:00,CRV/BTC,0.00005400,0.00005400,0.00005300,0.00005300,1594.94629724,0.08453215375372
1650153600,2022-04-17 00:00:00,CRV/BTC,0.00005769,0.00005769,0.00005755,0.00005755,8081.08788902,0.465066608013101
1650067200,2022-04-16 00:00:00,CRV/BTC,0.00005530,0.00005530,0.00005530,0.00005530,1106.74026116,0.061202736442148006
1649980800,2022-04-15 00:00:00,CRV/BTC,0.00005494,0.00005494,0.00005494,0.00005494,25.45454545,0.001398472727023
1649894400,2022-04-14 00:00:00,CRV/BTC,0.00005508,0.00005508,0.00005508,0.00005508,0.00000000,0.0
1649808000,2022-04-13 00:00:00,CRV/BTC,0.00005508,0.00005508,0.00005508,0.00005508,0.00000000,0.0
1649721600,2022-04-12 00:00:00,CRV/BTC,0.00005514,0.00005599,0.00005508,0.00005508,415.82829587,0.0229038225365196
1649635200,2022-04-11 00:00:00,CRV/BTC,0.00005631,0.00005631,0.00005370,0.00005496,6226.34165377,0.34219973729119924
1649548800,2022-04-10 00:00:00,CRV/BTC,0.00005726,0.00005726,0.00005726,0.00005726,0.00000000,0.0
1649462400,2022-04-09 00:00:00,CRV/BTC,0.00005726,0.00005726,0.00005726,0.00005726,0.00000000,0.0
1649376000,2022-04-08 00:00:00,CRV/BTC,0.00005726,0.00005726,0.00005726,0.00005726,0.00000000,0.0
1649289600,2022-04-07 00:00:00,CRV/BTC,0.00005806,0.00005823,0.00005726,0.00005726,3671.17514961,0.2102114890666686
1649203200,2022-04-06 00:00:00,CRV/BTC,0.00006032,0.00006032,0.00005851,0.00005871,38001.39178051,2.231061711433742
1649116800,2022-04-05 00:00:00,CRV/BTC,0.00006269,0.00006269,0.00006218,0.00006218,2291.45990920,0.142482977154056
1649030400,2022-04-04 00:00:00,CRV/BTC,0.00006333,0.00006333,0.00006315,0.00006315,3961.28425672,0.25015510081186804
1648944000,2022-04-03 00:00:00,CRV/BTC,0.00006276,0.00006276,0.00006276,0.00006276,0.00000000,0.0
1648857600,2022-04-02 00:00:00,CRV/BTC,0.00006075,0.00006287,0.00006075,0.00006276,4085.68858507,0.25641781559899324
1648771200,2022-04-01 00:00:00,CRV/BTC,0.00005972,0.00006045,0.00005972,0.00006045,391.07983991,0.0236407763225595
1648684800,2022-03-31 00:00:00,CRV/BTC,0.00006017,0.00006028,0.00005932,0.00005932,2665.40313944,0.1581117142315808
1648598400,2022-03-30 00:00:00,CRV/BTC,0.00005956,0.00006062,0.00005882,0.00006062,5186.23123064,0.3143893372013968
1648512000,2022-03-29 00:00:00,CRV/BTC,0.00005626,0.00005766,0.00005626,0.00005766,1202.73520159,0.0693497117236794
1648425600,2022-03-28 00:00:00,CRV/BTC,0.00005628,0.00005628,0.00005600,0.00005604,6682.38728076,0.3744809832137904
