https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT
1661558400000.0,2022-08-27 00:00:00,DOT/USDT,6.916,7.096,6.8,7.044,102221.52755536628,720048.4401
1661472000000.0,2022-08-26 00:00:00,DOT/USDT,7.585,7.671,6.868,6.916,42125.126185656445,291337.3727
1661385600000.0,2022-08-25 00:00:00,DOT/USDT,7.567,7.756,7.46,7.585,115776.6261568886,878165.7094
1661299200000.0,2022-08-24 00:00:00,DOT/USDT,7.641,7.772,7.42,7.567,19617.015673318354,148441.9576
1661212800000.0,2022-08-23 00:00:00,DOT/USDT,7.399,7.71,7.191,7.641,11507.294437900799,87927.2368
1661126400000.0,2022-08-22 00:00:00,DOT/USDT,7.439,7.444,7.004,7.399,13653.435653466684,101021.7704
1661040000000.0,2022-08-21 00:00:00,DOT/USDT,7.229,7.524,7.165,7.439,65791.66359725769,489424.1855
1660953600000.0,2022-08-20 00:00:00,DOT/USDT,7.306,7.514,7.04,7.229,39745.68327569512,287321.5444
1660867200000.0,2022-08-19 00:00:00,DOT/USDT,8.085,8.088,7.23,7.306,164339.25588557348,1200662.6035
1660780800000.0,2022-08-18 00:00:00,DOT/USDT,8.367,8.597,7.993,8.085,49073.81339517624,396761.7813
1660694400000.0,2022-08-17 00:00:00,DOT/USDT,8.833,9.172,8.313,8.367,64998.6854906179,543844.0015
1660608000000.0,2022-08-16 00:00:00,DOT/USDT,8.787,8.95,8.627,8.833,65881.66172308389,581932.718
1660521600000.0,2022-08-15 00:00:00,DOT/USDT,8.951,9.381,8.631,8.787,124785.93778308865,1096494.0353
1660435200000.0,2022-08-14 00:00:00,DOT/USDT,9.3,9.556,8.831,8.951,343162.03511339513,3071643.3763
1660348800000.0,2022-08-13 00:00:00,DOT/USDT,9.481,9.674,9.25,9.3,97016.98737634408,902257.9826
1660262400000.0,2022-08-12 00:00:00,DOT/USDT,9.194,9.495,9.036,9.481,81237.294631368,770210.7904
1660176000000.0,2022-08-11 00:00:00,DOT/USDT,9.523,9.64,9.129,9.194,126274.52188383728,1160967.9542
1660089600000.0,2022-08-10 00:00:00,DOT/USDT,8.902,9.639,8.548,9.523,125164.1769400399,1191938.457
1660003200000.0,2022-08-09 00:00:00,DOT/USDT,9.279,9.474,8.657,8.901,93596.0392764858,833098.3456
1659916800000.0,2022-08-08 00:00:00,DOT/USDT,8.656,9.387,8.641,9.279,41100.740456945794,381373.7707
1659830400000.0,2022-08-07 00:00:00,DOT/USDT,8.516,8.923,8.343,8.656,51410.98460027726,445013.4827
1659744000000.0,2022-08-06 00:00:00,DOT/USDT,8.81,8.876,8.491,8.516,26640.930636449037,226874.1653
1659657600000.0,2022-08-05 00:00:00,DOT/USDT,8.09,8.837,8.074,8.81,52186.05556186152,459759.1495
1659571200000.0,2022-08-04 00:00:00,DOT/USDT,7.996,8.27,7.872,8.09,89248.27608158221,722018.5535
1659484800000.0,2022-08-03 00:00:00,DOT/USDT,7.931,8.437,7.687,7.996,112741.63931965984,901482.148
1659398400000.0,2022-08-02 00:00:00,DOT/USDT,8.179,8.268,7.683,7.931,26500.577859034172,210176.083
1659312000000.0,2022-08-01 00:00:00,DOT/USDT,8.625,8.983,8.022,8.179,49272.412727717325,402999.0637
1659225600000.0,2022-07-31 00:00:00,DOT/USDT,8.212,9.2,8.078,8.625,43993.960231884055,379447.907
1659139200000.0,2022-07-30 00:00:00,DOT/USDT,8.173,8.831,8.16,8.212,25784.396882610818,211741.4672
1659052800000.0,2022-07-29 00:00:00,DOT/USDT,7.86,8.43,7.756,8.173,16150.01804722868,131994.0975
1658966400000.0,2022-07-28 00:00:00,DOT/USDT,7.675,8.078,7.452,7.86,54154.90332061068,425657.5401
1658880000000.0,2022-07-27 00:00:00,DOT/USDT,6.773,7.7,6.652,7.675,34720.17839739414,266477.3692
1658793600000.0,2022-07-26 00:00:00,DOT/USDT,6.758,6.787,6.525,6.779,73637.6829620888,499189.8528
1658707200000.0,2022-07-25 00:00:00,DOT/USDT,7.401,7.439,6.733,6.758,72797.30791654336,491964.2069
1658620800000.0,2022-07-24 00:00:00,DOT/USDT,7.326,7.593,7.311,7.401,36278.50029725713,268497.1807
1658534400000.0,2022-07-23 00:00:00,DOT/USDT,7.294,7.496,7.089,7.326,24802.34650559651,181701.9905
1658448000000.0,2022-07-22 00:00:00,DOT/USDT,7.53,7.86,7.264,7.294,21500.050534686045,156821.3686
1658361600000.0,2022-07-21 00:00:00,DOT/USDT,7.463,7.59,7.184,7.53,38446.591128818065,289502.8312
1658275200000.0,2022-07-20 00:00:00,DOT/USDT,7.789,8.074,7.37,7.463,63683.259212113095,475268.1635
1658188800000.0,2022-07-19 00:00:00,DOT/USDT,7.669,8.021,7.5,7.789,139555.2361021954,1086995.734
1658102400000.0,2022-07-18 00:00:00,DOT/USDT,6.919,7.719,6.91,7.669,85612.29723562395,656560.7075
1658016000000.0,2022-07-17 00:00:00,DOT/USDT,7.188,7.323,6.887,6.919,63931.455976297155,442341.7439
1657929600000.0,2022-07-16 00:00:00,DOT/USDT,6.798,7.213,6.566,7.188,89876.75670562049,646034.1272
1657843200000.0,2022-07-15 00:00:00,DOT/USDT,6.72,6.984,6.661,6.798,54426.26707855252,369989.7636
1657756800000.0,2022-07-14 00:00:00,DOT/USDT,6.46,6.759,6.27,6.72,119269.86666666667,801493.504
1657670400000.0,2022-07-13 00:00:00,DOT/USDT,6.285,6.544,6.0,6.46,170019.6704489164,1098327.0711
1657584000000.0,2022-07-12 00:00:00,DOT/USDT,6.524,6.621,6.26,6.285,136398.358265712,857263.6817
1657497600000.0,2022-07-11 00:00:00,DOT/USDT,6.857,6.897,6.504,6.524,78195.19675045984,510145.4636
1657411200000.0,2022-07-10 00:00:00,DOT/USDT,7.255,7.258,6.768,6.857,78926.23600700015,541197.2003
1657324800000.0,2022-07-09 00:00:00,DOT/USDT,7.043,7.358,7.037,7.255,57223.20427291523,415154.347
1657238400000.0,2022-07-08 00:00:00,DOT/USDT,7.305,7.469,6.949,7.043,90346.35594207013,636309.3849
1657152000000.0,2022-07-07 00:00:00,DOT/USDT,6.924,7.347,6.888,7.305,78249.59448323067,571613.2877
1657065600000.0,2022-07-06 00:00:00,DOT/USDT,6.846,7.01,6.688,6.924,70422.71533795494,487606.881
1656979200000.0,2022-07-05 00:00:00,DOT/USDT,7.163,7.219,6.6,6.846,89413.19344142565,612122.7223
1656892800000.0,2022-07-04 00:00:00,DOT/USDT,6.854,7.212,6.664,7.163,65587.06843501325,469800.1712
1656806400000.0,2022-07-03 00:00:00,DOT/USDT,6.825,6.987,6.61,6.854,64815.48802159323,444245.3549
1656720000000.0,2022-07-02 00:00:00,DOT/USDT,6.747,6.903,6.62,6.825,71946.08149450549,491032.0062
1656633600000.0,2022-07-01 00:00:00,DOT/USDT,7.061,7.244,6.52,6.747,194841.14683563064,1314593.2177
1656547200000.0,2022-06-30 00:00:00,DOT/USDT,7.032,7.094,6.644,7.061,100048.52958504461,706442.6674
1656460800000.0,2022-06-29 00:00:00,DOT/USDT,7.313,7.438,6.957,7.032,78461.97746018202,551744.6255
1656374400000.0,2022-06-28 00:00:00,DOT/USDT,7.734,7.99,7.268,7.313,62961.384219882406,460436.6028
1656288000000.0,2022-06-27 00:00:00,DOT/USDT,7.837,8.2,7.692,7.734,50585.30095681406,391226.7176
1656201600000.0,2022-06-26 00:00:00,DOT/USDT,8.14,8.482,7.814,7.837,39376.37330611204,308592.6376
1656115200000.0,2022-06-25 00:00:00,DOT/USDT,8.187,8.36,7.791,8.14,39342.2514987715,320245.9272
1656028800000.0,2022-06-24 00:00:00,DOT/USDT,7.781,8.354,7.726,8.187,87132.28667399536,713352.031
1655942400000.0,2022-06-23 00:00:00,DOT/USDT,7.393,7.823,7.366,7.781,84392.12831255623,656655.1504
1655856000000.0,2022-06-22 00:00:00,DOT/USDT,7.767,7.815,7.354,7.393,91795.9416475044,678647.3966
1655769600000.0,2022-06-21 00:00:00,DOT/USDT,7.879,8.275,7.669,7.767,45256.85646967941,351510.0042
1655683200000.0,2022-06-20 00:00:00,DOT/USDT,7.518,8.02,7.176,7.879,162798.5122350552,1282689.4779
1655596800000.0,2022-06-19 00:00:00,DOT/USDT,7.054,7.645,6.77,7.518,63845.79382814579,479992.678
1655510400000.0,2022-06-18 00:00:00,DOT/USDT,7.28,7.412,6.47,7.054,337226.20514601644,2378793.6511
1655424000000.0,2022-06-17 00:00:00,DOT/USDT,7.126,7.456,7.042,7.28,217140.66929945056,1580784.0725
1655337600000.0,2022-06-16 00:00:00,DOT/USDT,8.497,8.549,6.978,7.126,184212.96156328937,1312701.5641
1655251200000.0,2022-06-15 00:00:00,DOT/USDT,7.364,8.81,6.846,8.497,334334.48457102507,2840840.1154
1655164800000.0,2022-06-14 00:00:00,DOT/USDT,7.034,7.547,6.675,7.364,124169.07831341663,914381.0927
1655078400000.0,2022-06-13 00:00:00,DOT/USDT,7.393,7.475,6.356,7.034,740366.4722775093,5207737.766
1654992000000.0,2022-06-12 00:00:00,DOT/USDT,8.032,8.102,7.383,7.393,194428.00880562695,1437406.2691
1654905600000.0,2022-06-11 00:00:00,DOT/USDT,8.657,8.853,7.914,8.032,107642.83542081673,864587.2541
1654819200000.0,2022-06-10 00:00:00,DOT/USDT,9.233,9.372,8.537,8.657,88397.53515074507,765257.4618
1654732800000.0,2022-06-09 00:00:00,DOT/USDT,9.005,9.457,8.916,9.233,59099.87716885086,545669.1659
1654646400000.0,2022-06-08 00:00:00,DOT/USDT,9.22,9.4,8.901,9.005,212092.97248195446,1909897.2172
1654560000000.0,2022-06-07 00:00:00,DOT/USDT,9.502,9.505,8.769,9.22,349227.76488069416,3219879.9922
1654473600000.0,2022-06-06 00:00:00,DOT/USDT,9.34,9.934,9.325,9.502,43859.683792885706,416754.7154
1654387200000.0,2022-06-05 00:00:00,DOT/USDT,9.447,9.573,9.258,9.34,39778.612087794434,371532.2369
1654300800000.0,2022-06-04 00:00:00,DOT/USDT,9.375,9.553,9.137,9.447,35533.28598496878,335682.9527
1654214400000.0,2022-06-03 00:00:00,DOT/USDT,9.883,9.917,9.216,9.375,36431.61390933333,341546.3804
1654128000000.0,2022-06-02 00:00:00,DOT/USDT,9.466,10.066,9.3,9.883,42997.253890519074,424941.8602
1654041600000.0,2022-06-01 00:00:00,DOT/USDT,10.358,10.747,9.264,9.467,153658.67117355022,1454686.64
1653955200000.0,2022-05-31 00:00:00,DOT/USDT,10.463,10.647,9.958,10.358,100273.14584861942,1038629.2447
1653868800000.0,2022-05-30 00:00:00,DOT/USDT,9.986,10.784,9.921,10.463,132151.1840963395,1382697.8392
1653782400000.0,2022-05-29 00:00:00,DOT/USDT,9.657,10.026,9.339,9.986,74842.78651111556,747380.0661
1653696000000.0,2022-05-28 00:00:00,DOT/USDT,9.126,9.797,8.971,9.657,52468.842487314905,506691.6119
1653609600000.0,2022-05-27 00:00:00,DOT/USDT,9.151,9.993,8.573,9.126,119282.37268244577,1088570.9331
1653523200000.0,2022-05-26 00:00:00,DOT/USDT,9.875,10.006,8.823,9.151,163679.24595126216,1497828.7797
1653436800000.0,2022-05-25 00:00:00,DOT/USDT,10.186,10.333,9.783,9.875,36567.927534177215,361108.2844
1653350400000.0,2022-05-24 00:00:00,DOT/USDT,9.882,10.261,9.57,10.186,33013.48136658158,336275.3212
1653264000000.0,2022-05-23 00:00:00,DOT/USDT,10.153,10.732,9.808,9.882,59509.1500101194,588069.4204
1653177600000.0,2022-05-22 00:00:00,DOT/USDT,9.992,10.332,9.883,10.153,30439.266610853934,309049.8739
1653091200000.0,2022-05-21 00:00:00,DOT/USDT,9.661,10.097,9.463,9.992,29138.665752602083,291153.5482
1653004800000.0,2022-05-20 00:00:00,DOT/USDT,10.036,10.242,9.44,9.661,90217.87078977333,871594.8497
1652918400000.0,2022-05-19 00:00:00,DOT/USDT,9.472,10.395,9.222,10.036,414462.10090673575,4159541.6447
1652832000000.0,2022-05-18 00:00:00,DOT/USDT,11.044,11.172,9.435,9.472,180386.34551309122,1708619.4647
1652745600000.0,2022-05-17 00:00:00,DOT/USDT,10.619,11.333,10.437,11.044,39636.79605215501,437748.7756
1652659200000.0,2022-05-16 00:00:00,DOT/USDT,11.832,11.832,10.378,10.619,49456.12033148131,525174.5418
1652572800000.0,2022-05-15 00:00:00,DOT/USDT,11.295,11.852,10.581,11.832,94838.50449628127,1122129.1852
1652486400000.0,2022-05-14 00:00:00,DOT/USDT,10.454,11.589,9.769,11.295,96747.05147410359,1092757.9464
1652400000000.0,2022-05-13 00:00:00,DOT/USDT,8.724,11.767,8.565,10.454,205486.8686531471,2148159.7249
1652313600000.0,2022-05-12 00:00:00,DOT/USDT,9.067,9.509,7.299,8.724,393042.14555249887,3428899.6778
1652227200000.0,2022-05-11 00:00:00,DOT/USDT,11.354,11.65,8.02,9.067,934299.3801919047,8471292.4802
1652140800000.0,2022-05-10 00:00:00,DOT/USDT,10.613,12.45,10.32,11.354,198954.18833891142,2258925.8544
1652054400000.0,2022-05-09 00:00:00,DOT/USDT,13.264,13.477,10.51,10.613,595538.2997738622,6320447.9755
1651968000000.0,2022-05-08 00:00:00,DOT/USDT,13.75,13.874,13.052,13.262,61748.20388327552,818904.6799
1651881600000.0,2022-05-07 00:00:00,DOT/USDT,14.32,14.38,13.393,13.75,41555.91457454545,571393.8254
1651795200000.0,2022-05-06 00:00:00,DOT/USDT,14.585,14.661,13.814,14.32,57828.573652234634,828105.1747
1651708800000.0,2022-05-05 00:00:00,DOT/USDT,16.329,16.444,14.052,14.585,93838.2361604388,1368630.6744
1651622400000.0,2022-05-04 00:00:00,DOT/USDT,14.723,16.341,14.661,16.329,39930.925372037476,652032.0804
1651536000000.0,2022-05-03 00:00:00,DOT/USDT,14.98,15.227,14.514,14.723,23722.46277253277,349265.8194
1651449600000.0,2022-05-02 00:00:00,DOT/USDT,15.351,15.582,14.568,14.981,34000.65950203592,509363.88
1651363200000.0,2022-05-01 00:00:00,DOT/USDT,14.486,15.52,14.486,15.351,46941.84497426877,720604.2622
1651276800000.0,2022-04-30 00:00:00,DOT/USDT,16.181,16.444,14.185,14.486,70796.07175203644,1025551.8954
1651190400000.0,2022-04-29 00:00:00,DOT/USDT,16.99,17.068,16.0,16.181,35874.85704221,580491.0618
1651104000000.0,2022-04-28 00:00:00,DOT/USDT,16.941,17.467,16.76,16.99,19768.52935256033,335867.3137
1651017600000.0,2022-04-27 00:00:00,DOT/USDT,16.679,17.268,16.489,16.941,45976.888855439465,778894.4741
1650931200000.0,2022-04-26 00:00:00,DOT/USDT,18.109,18.318,16.401,16.679,29055.607632352065,484618.4797
1650844800000.0,2022-04-25 00:00:00,DOT/USDT,18.167,18.241,17.121,18.109,23573.608515102984,426894.4766
1650758400000.0,2022-04-24 00:00:00,DOT/USDT,18.698,19.151,18.067,18.167,20202.00351736665,367009.7979
1650672000000.0,2022-04-23 00:00:00,DOT/USDT,18.267,19.254,17.967,18.698,18111.554695689378,338649.8497
1650585600000.0,2022-04-22 00:00:00,DOT/USDT,18.164,18.52,18.071,18.267,17122.051710735206,312768.5186
1650499200000.0,2022-04-21 00:00:00,DOT/USDT,19.101,19.667,18.047,18.164,36036.18957828672,654561.3475
1650412800000.0,2022-04-20 00:00:00,DOT/USDT,18.892,19.536,18.56,19.101,44297.77735720643,846131.8453
1650326400000.0,2022-04-19 00:00:00,DOT/USDT,18.155,18.942,18.052,18.892,17829.824168960407,336841.0382
1650240000000.0,2022-04-18 00:00:00,DOT/USDT,17.743,18.352,17.114,18.155,17205.368333792343,312363.4621
1650153600000.0,2022-04-17 00:00:00,DOT/USDT,18.606,18.816,17.679,17.743,38488.05549794285,682893.5687
1650067200000.0,2022-04-16 00:00:00,DOT/USDT,18.349,18.696,18.164,18.606,14417.352929162635,268249.2686
1649980800000.0,2022-04-15 00:00:00,DOT/USDT,17.908,18.425,17.789,18.349,19961.95150144422,366281.8481
1649894400000.0,2022-04-14 00:00:00,DOT/USDT,18.19,18.482,17.483,17.908,49131.00646079964,879838.0637
1649808000000.0,2022-04-13 00:00:00,DOT/USDT,17.762,18.286,17.398,18.19,34430.151203958216,626284.4504
1649721600000.0,2022-04-12 00:00:00,DOT/USDT,17.197,18.03,17.176,17.762,39904.10228577863,708776.6648
1649635200000.0,2022-04-11 00:00:00,DOT/USDT,19.216,19.278,17.0,17.197,62969.73396522649,1082890.515
1649548800000.0,2022-04-10 00:00:00,DOT/USDT,19.744,20.234,19.169,19.216,51400.9101582015,987719.8896
1649462400000.0,2022-04-09 00:00:00,DOT/USDT,19.41,19.826,19.292,19.744,53798.78737337926,1062203.2579
1649376000000.0,2022-04-08 00:00:00,DOT/USDT,20.416,20.571,19.135,19.41,156446.45969603295,3036625.7827
1649289600000.0,2022-04-07 00:00:00,DOT/USDT,19.831,20.655,19.464,20.416,43331.15428585423,884648.8459
1649203200000.0,2022-04-06 00:00:00,DOT/USDT,21.785,21.813,19.721,19.831,58495.94326055167,1160033.0508
1649116800000.0,2022-04-05 00:00:00,DOT/USDT,22.903,23.131,21.691,21.785,65218.59862290567,1420787.171
1649030400000.0,2022-04-04 00:00:00,DOT/USDT,23.217,23.224,21.615,22.903,67311.34853949265,1541631.8156
1648944000000.0,2022-04-03 00:00:00,DOT/USDT,22.603,23.57,22.527,23.217,114622.16804927425,2661182.8756
1648857600000.0,2022-04-02 00:00:00,DOT/USDT,22.056,23.844,21.955,22.603,58041.597969296105,1311914.2389
1648771200000.0,2022-04-01 00:00:00,DOT/USDT,21.334,22.159,20.609,22.056,38502.25387649619,849205.7115
1648684800000.0,2022-03-31 00:00:00,DOT/USDT,22.444,23.06,21.079,21.334,76005.66279178776,1621504.81
1648598400000.0,2022-03-30 00:00:00,DOT/USDT,22.446,22.993,21.643,22.444,56440.680061486375,1266754.6233
1648512000000.0,2022-03-29 00:00:00,DOT/USDT,21.962,22.952,21.851,22.446,318716.098405061,7153901.5448
1648425600000.0,2022-03-28 00:00:00,DOT/USDT,22.476,23.33,21.805,21.961,83586.61691179819,1835645.694
1648339200000.0,2022-03-27 00:00:00,DOT/USDT,20.911,22.476,20.727,22.476,36157.98336002848,812686.834
1648252800000.0,2022-03-26 00:00:00,DOT/USDT,20.532,21.045,20.251,20.911,48219.71391133853,1008322.4376
1648166400000.0,2022-03-25 00:00:00,DOT/USDT,21.235,21.353,20.197,20.532,90838.46527858952,1865095.3691
1648080000000.0,2022-03-24 00:00:00,DOT/USDT,20.998,21.482,20.253,21.235,45978.73397692489,976358.416
1647993600000.0,2022-03-23 00:00:00,DOT/USDT,20.203,21.125,19.818,20.998,71097.16910181922,1492898.3568
1647907200000.0,2022-03-22 00:00:00,DOT/USDT,18.747,20.473,18.683,20.203,63745.79570855814,1287856.3107
1647820800000.0,2022-03-21 00:00:00,DOT/USDT,18.654,19.065,18.405,18.747,31650.80053341868,593357.5576
1647734400000.0,2022-03-20 00:00:00,DOT/USDT,19.405,19.466,18.327,18.654,31435.32146992602,586394.4867
1647648000000.0,2022-03-19 00:00:00,DOT/USDT,18.95,19.784,18.872,19.405,80804.80170574594,1568017.1771
1647561600000.0,2022-03-18 00:00:00,DOT/USDT,18.742,19.203,18.131,18.95,56685.938907651725,1074198.5423
1647475200000.0,2022-03-17 00:00:00,DOT/USDT,19.05,19.342,18.635,18.742,70584.13071177035,1322887.7778
1647388800000.0,2022-03-16 00:00:00,DOT/USDT,17.792,19.19,17.67,19.05,131323.2806246719,2501708.4959
1647302400000.0,2022-03-15 00:00:00,DOT/USDT,17.696,18.045,17.051,17.792,37558.32019446942,668237.6329
1647216000000.0,2022-03-14 00:00:00,DOT/USDT,17.237,17.85,17.008,17.696,47517.68464059674,840872.9474
1647129600000.0,2022-03-13 00:00:00,DOT/USDT,18.122,18.384,17.139,17.237,57637.773962986605,993502.3098
1647043200000.0,2022-03-12 00:00:00,DOT/USDT,17.708,18.743,17.702,18.122,30466.93485266527,552121.7934
1646956800000.0,2022-03-11 00:00:00,DOT/USDT,16.96,18.481,16.702,17.708,94081.66440027107,1665998.1132
1646870400000.0,2022-03-10 00:00:00,DOT/USDT,17.87,17.933,16.683,16.96,44154.008195754715,748851.979
1646784000000.0,2022-03-09 00:00:00,DOT/USDT,16.974,18.088,16.892,17.87,27134.282115276998,484889.6214
1646697600000.0,2022-03-08 00:00:00,DOT/USDT,16.421,17.252,16.326,16.974,85829.01502886768,1456861.7011
1646611200000.0,2022-03-07 00:00:00,DOT/USDT,16.987,17.128,16.003,16.421,48655.96664636746,798979.6283
1646524800000.0,2022-03-06 00:00:00,DOT/USDT,17.308,17.576,16.53,16.987,36871.25168069701,626331.9523
1646438400000.0,2022-03-05 00:00:00,DOT/USDT,16.76,17.8,16.19,17.308,32938.372775595104,570097.356
1646352000000.0,2022-03-04 00:00:00,DOT/USDT,18.014,18.048,16.496,16.76,24356.315501193316,408211.8478
1646265600000.0,2022-03-03 00:00:00,DOT/USDT,18.605,18.651,17.781,18.014,66089.19529255024,1190530.764
1646179200000.0,2022-03-02 00:00:00,DOT/USDT,18.894,19.253,18.353,18.605,90418.66882558452,1682239.3335
1646092800000.0,2022-03-01 00:00:00,DOT/USDT,18.962,19.555,18.347,18.894,79921.41827564307,1510035.2769
1646006400000.0,2022-02-28 00:00:00,DOT/USDT,17.492,19.093,16.636,18.962,84894.84441514607,1609776.0398
1645920000000.0,2022-02-27 00:00:00,DOT/USDT,18.025,18.721,17.08,17.492,62713.608220900984,1096986.435
1645833600000.0,2022-02-26 00:00:00,DOT/USDT,17.253,18.753,17.201,18.025,175354.31878502082,3160761.5961
1645747200000.0,2022-02-25 00:00:00,DOT/USDT,16.175,17.512,15.802,17.253,62655.44687300759,1080994.4249
1645660800000.0,2022-02-24 00:00:00,DOT/USDT,15.96,16.734,14.054,16.175,92255.12603400309,1492226.6636
1645574400000.0,2022-02-23 00:00:00,DOT/USDT,16.614,17.493,15.93,15.96,89850.10280701754,1434007.6408
1645488000000.0,2022-02-22 00:00:00,DOT/USDT,16.189,16.728,15.782,16.614,93599.97786204406,1555070.0322
1645401600000.0,2022-02-21 00:00:00,DOT/USDT,16.921,17.732,16.026,16.189,120615.8457594663,1952649.927
1645315200000.0,2022-02-20 00:00:00,DOT/USDT,17.856,17.865,16.693,16.921,42652.55016251995,721723.8013
1645228800000.0,2022-02-19 00:00:00,DOT/USDT,17.837,18.214,17.36,17.856,14090.1880656362,251594.3981
1645142400000.0,2022-02-18 00:00:00,DOT/USDT,18.165,18.592,17.614,17.837,44889.73748948814,800698.2476
1645056000000.0,2022-02-17 00:00:00,DOT/USDT,19.751,20.005,17.8,18.165,110974.66015964767,2015854.7018
1644969600000.0,2022-02-16 00:00:00,DOT/USDT,20.158,20.189,19.061,19.751,107283.77487215836,2118961.8375
1644883200000.0,2022-02-15 00:00:00,DOT/USDT,18.697,20.331,18.644,20.158,36850.520413731516,742832.7905
1644796800000.0,2022-02-14 00:00:00,DOT/USDT,18.735,18.929,18.033,18.697,20656.19515965128,386208.8809
1644710400000.0,2022-02-13 00:00:00,DOT/USDT,18.813,19.278,18.386,18.735,14926.690899386176,279651.554
1644624000000.0,2022-02-12 00:00:00,DOT/USDT,18.963,19.42,18.28,18.813,27904.89315367034,524974.7549
1644537600000.0,2022-02-11 00:00:00,DOT/USDT,20.49,20.704,18.588,18.963,24428.20681326794,463232.0858
1644451200000.0,2022-02-10 00:00:00,DOT/USDT,21.931,22.45,20.49,20.49,64304.82016593461,1317605.7652
1644364800000.0,2022-02-09 00:00:00,DOT/USDT,21.635,22.231,21.054,21.931,24966.20042405727,547533.7415
1644278400000.0,2022-02-08 00:00:00,DOT/USDT,22.354,23.177,21.088,21.635,86200.81737924658,1864954.684
1644192000000.0,2022-02-07 00:00:00,DOT/USDT,21.913,22.69,21.405,22.354,19644.97622796815,439143.7986
1644105600000.0,2022-02-06 00:00:00,DOT/USDT,21.343,21.933,20.81,21.913,21666.297599598412,474773.5793
1644019200000.0,2022-02-05 00:00:00,DOT/USDT,20.481,22.276,20.333,21.343,59275.99010916929,1265127.4569
1643932800000.0,2022-02-04 00:00:00,DOT/USDT,18.897,20.53,18.719,20.481,33147.972823592594,678903.6314
1643846400000.0,2022-02-03 00:00:00,DOT/USDT,18.784,18.96,17.966,18.897,32121.688336773033,607003.5445
1643760000000.0,2022-02-02 00:00:00,DOT/USDT,19.556,20.571,18.477,18.784,53838.490443994895,1011302.2045
1643673600000.0,2022-02-01 00:00:00,DOT/USDT,19.397,19.99,19.116,19.556,28753.659598077313,562306.5671
1643587200000.0,2022-01-31 00:00:00,DOT/USDT,18.157,19.591,17.139,19.397,39625.80230448008,768621.6873
1643500800000.0,2022-01-30 00:00:00,DOT/USDT,18.715,18.989,17.81,18.157,37453.619794018836,680045.3746
1643414400000.0,2022-01-29 00:00:00,DOT/USDT,18.354,19.049,18.093,18.715,12349.601432006411,231122.7908
1643328000000.0,2022-01-28 00:00:00,DOT/USDT,18.124,18.484,17.36,18.354,35692.34445352512,655097.2901
