https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEC,Volume BTC
1663347600,2022-09-16 17:00:00,ZEC/BTC,0.0028882,0.0028958,0.0028732,0.0028732,58.4835,0.16849178235
1663344000,2022-09-16 16:00:00,ZEC/BTC,0.0029214,0.0029234,0.0028649,0.0028887,149.092,0.43025684539
1663340400,2022-09-16 15:00:00,ZEC/BTC,0.0029338,0.0029338,0.0029108,0.0029186,45.1516,0.13177683803
1663336800,2022-09-16 14:00:00,ZEC/BTC,0.0029277,0.0029353,0.0029231,0.0029341,6.1557,0.01804666508
1663333200,2022-09-16 13:00:00,ZEC/BTC,0.0029471,0.0029471,0.0029159,0.00292,173.3005,0.50662053334
1663329600,2022-09-16 12:00:00,ZEC/BTC,0.0029412,0.0029477,0.0029336,0.0029477,9.4652,0.02783894742
1663326000,2022-09-16 11:00:00,ZEC/BTC,0.002941,0.0029433,0.0029305,0.0029305,7.5261,0.02213715786
1663322400,2022-09-16 10:00:00,ZEC/BTC,0.0029225,0.0029433,0.0029203,0.0029433,8.6904,0.02548309753
1663318800,2022-09-16 09:00:00,ZEC/BTC,0.0029189,0.0029257,0.0028929,0.0029201,530.2274,1.54299126855
1663315200,2022-09-16 08:00:00,ZEC/BTC,0.0029478,0.0029538,0.0029199,0.0029199,109.99031425,0.3240496906821
1663311600,2022-09-16 07:00:00,ZEC/BTC,0.0029569,0.0029626,0.0029531,0.0029531,9.5046,0.02808923186
1663308000,2022-09-16 06:00:00,ZEC/BTC,0.0029627,0.0029647,0.0029539,0.0029606,6.4282,0.01903760249
1663304400,2022-09-16 05:00:00,ZEC/BTC,0.0029524,0.002966,0.0029524,0.0029649,0.9488,0.00280604061
1663300800,2022-09-16 04:00:00,ZEC/BTC,0.0029632,0.0029669,0.0029573,0.0029573,0.11202666,0.000331959645562
1663297200,2022-09-16 03:00:00,ZEC/BTC,0.0029535,0.0029638,0.0029499,0.0029638,17.9847,0.05306276895
1663293600,2022-09-16 02:00:00,ZEC/BTC,0.0029605,0.0029605,0.002935,0.0029527,51.6807,0.15225639732
1663290000,2022-09-16 01:00:00,ZEC/BTC,0.0029671,0.0029694,0.0029595,0.0029649,0.0271,0.00008032863
1663286400,2022-09-16 00:00:00,ZEC/BTC,0.0029582,0.0029677,0.002945,0.0029663,6.4685,0.01909928635
1663282800,2022-09-15 23:00:00,ZEC/BTC,0.0029689,0.0029889,0.0029522,0.00296,150.0657,0.44619233734
1663279200,2022-09-15 22:00:00,ZEC/BTC,0.002968,0.0029726,0.0029103,0.0029706,231.85321774,0.68546230728215
1663275600,2022-09-15 21:00:00,ZEC/BTC,0.0029847,0.0029847,0.0029699,0.0029734,6.5199,0.01939330099
1663272000,2022-09-15 20:00:00,ZEC/BTC,0.0029861,0.0029885,0.0029746,0.0029801,114.47739057,0.341449125293293
1663268400,2022-09-15 19:00:00,ZEC/BTC,0.0029843,0.0029843,0.0029741,0.0029813,99.9862,0.29787005453
1663264800,2022-09-15 18:00:00,ZEC/BTC,0.0029958,0.0030016,0.0029846,0.0029866,132.5681,0.39611948459
1663261200,2022-09-15 17:00:00,ZEC/BTC,0.0030042,0.0030085,0.0029991,0.0030014,3.7289,0.0111860331
1663257600,2022-09-15 16:00:00,ZEC/BTC,0.0030093,0.0030204,0.0030047,0.0030081,87.3826,0.26336865308
1663254000,2022-09-15 15:00:00,ZEC/BTC,0.0030236,0.0030257,0.003008,0.0030137,128.9146,0.38879389845
1663250400,2022-09-15 14:00:00,ZEC/BTC,0.0030292,0.0030408,0.003011,0.0030268,24.5193,0.07429376532
1663246800,2022-09-15 13:00:00,ZEC/BTC,0.0030416,0.0030495,0.0030269,0.0030302,120.9544289,0.368133214818212
1663243200,2022-09-15 12:00:00,ZEC/BTC,0.0030258,0.00304,0.003021,0.0030377,104.0116,0.31430608882
1663239600,2022-09-15 11:00:00,ZEC/BTC,0.0030023,0.0030336,0.003,0.0030336,12.8150742,0.03886355940312
1663236000,2022-09-15 10:00:00,ZEC/BTC,0.0030243,0.0030301,0.0030032,0.0030054,3.1338,0.00946098048
1663232400,2022-09-15 09:00:00,ZEC/BTC,0.0030243,0.0030291,0.0030167,0.0030178,0.8223,0.0024812087
1663228800,2022-09-15 08:00:00,ZEC/BTC,0.0030316,0.0030356,0.00302,0.00302,127.4474,0.38635569124
1663225200,2022-09-15 07:00:00,ZEC/BTC,0.0030437,0.003048,0.0030327,0.0030339,18.31046062,0.05561706650976
1663221600,2022-09-15 06:00:00,ZEC/BTC,0.0029893,0.0030532,0.0029717,0.0030532,40.0945,0.12062929725
1663218000,2022-09-15 05:00:00,ZEC/BTC,0.0029929,0.0029994,0.0029833,0.0029975,101.4433,0.30400516509
1663214400,2022-09-15 04:00:00,ZEC/BTC,0.0029928,0.002994,0.0029806,0.0029806,14.2763,0.04261893828
1663210800,2022-09-15 03:00:00,ZEC/BTC,0.002999,0.002999,0.0029814,0.0029895,11.3106,0.03385142509
1663207200,2022-09-15 02:00:00,ZEC/BTC,0.0030148,0.0030149,0.0029772,0.0029964,106.7213979,0.31978013515911
1663203600,2022-09-15 01:00:00,ZEC/BTC,0.003028,0.0030323,0.0030106,0.0030106,77.4656,0.23455755749
1663200000,2022-09-15 00:00:00,ZEC/BTC,0.0030655,0.0030661,0.0030238,0.0030257,208.9056,0.63595849962
1663196400,2022-09-14 23:00:00,ZEC/BTC,0.0030552,0.0030662,0.0030494,0.0030662,14.0962,0.04320080259
1663192800,2022-09-14 22:00:00,ZEC/BTC,0.0030477,0.0030656,0.003045,0.0030549,16.3475,0.05002644113
1663189200,2022-09-14 21:00:00,ZEC/BTC,0.0030666,0.0030736,0.0030481,0.003054,20.2954,0.06203278682
1663185600,2022-09-14 20:00:00,ZEC/BTC,0.0030635,0.003072,0.0030628,0.00307,1.8913,0.00580136379
1663182000,2022-09-14 19:00:00,ZEC/BTC,0.0030607,0.0030707,0.0030557,0.0030617,20.6447,0.06317734479
1663178400,2022-09-14 18:00:00,ZEC/BTC,0.0030215,0.003075,0.0030215,0.003075,138.627,0.42309258805
1663174800,2022-09-14 17:00:00,ZEC/BTC,0.0030163,0.003028,0.0030127,0.0030252,0.6513,0.00196872201
1663171200,2022-09-14 16:00:00,ZEC/BTC,0.0030163,0.00302,0.0030038,0.00302,0.3433,0.00103394682
1663167600,2022-09-14 15:00:00,ZEC/BTC,0.0029963,0.003016,0.0029963,0.003016,70.17741759,0.210498622762119
1663164000,2022-09-14 14:00:00,ZEC/BTC,0.0029816,0.0030042,0.0029816,0.003003,0.8529,0.00255514146
1663160400,2022-09-14 13:00:00,ZEC/BTC,0.0029888,0.0030005,0.0029639,0.0029774,34.8039,0.10337365237
1663156800,2022-09-14 12:00:00,ZEC/BTC,0.0029521,0.0029988,0.0029449,0.0029845,82.58221659,0.245791515806357
1663153200,2022-09-14 11:00:00,ZEC/BTC,0.0029332,0.0029671,0.0029332,0.002947,53.1683,0.15670738818
1663149600,2022-09-14 10:00:00,ZEC/BTC,0.002918,0.0029371,0.002918,0.0029346,11.8736,0.03472836798
1663146000,2022-09-14 09:00:00,ZEC/BTC,0.0029274,0.0029345,0.0029226,0.0029279,3.51275203,0.010272162262035
1663142400,2022-09-14 08:00:00,ZEC/BTC,0.0029309,0.0029345,0.0029128,0.0029274,31.4563,0.09167038271
1663138800,2022-09-14 07:00:00,ZEC/BTC,0.0029461,0.0029629,0.0029225,0.0029288,16.0275,0.04722011386
1663135200,2022-09-14 06:00:00,ZEC/BTC,0.0029597,0.0029597,0.0029439,0.0029456,8.1331,0.02396027828
1663131600,2022-09-14 05:00:00,ZEC/BTC,0.0029482,0.0029611,0.0029482,0.0029611,0.5485,0.00161980512
1663128000,2022-09-14 04:00:00,ZEC/BTC,0.0029411,0.0029477,0.0029391,0.0029473,0.6499,0.00191413406
1663124400,2022-09-14 03:00:00,ZEC/BTC,0.0029189,0.0029406,0.002917,0.0029355,26.8679,0.07857973979
1663120800,2022-09-14 02:00:00,ZEC/BTC,0.0029311,0.0029412,0.00292,0.0029259,35.6438,0.10472692978
1663117200,2022-09-14 01:00:00,ZEC/BTC,0.0029302,0.0029377,0.0029171,0.0029377,26.3976,0.07732239494
1663113600,2022-09-14 00:00:00,ZEC/BTC,0.0029142,0.0029323,0.0029118,0.0029323,0.8106,0.00236936422
1663110000,2022-09-13 23:00:00,ZEC/BTC,0.0029128,0.0029181,0.0029086,0.0029146,5.3973,0.01573164178
1663106400,2022-09-13 22:00:00,ZEC/BTC,0.0029267,0.0029267,0.0029138,0.0029163,20.3446,0.05936183512
1663102800,2022-09-13 21:00:00,ZEC/BTC,0.0029252,0.0029448,0.0029229,0.0029448,36.7761,0.10777335585
1663099200,2022-09-13 20:00:00,ZEC/BTC,0.0029356,0.0029418,0.0029305,0.0029305,0.2548,0.00074838293
1663095600,2022-09-13 19:00:00,ZEC/BTC,0.0029214,0.0029353,0.0029124,0.0029353,8.0981,0.02367730498
1663092000,2022-09-13 18:00:00,ZEC/BTC,0.00291,0.0029228,0.0028996,0.0029228,0.7803,0.00227319587
1663088400,2022-09-13 17:00:00,ZEC/BTC,0.002894,0.00291,0.002894,0.002909,28.4721,0.08262688581
1663084800,2022-09-13 16:00:00,ZEC/BTC,0.0028807,0.0029025,0.0028807,0.0029001,52.2209,0.15117385695
1663081200,2022-09-13 15:00:00,ZEC/BTC,0.0028574,0.0028816,0.0028553,0.0028814,131.6722,0.37631079573
1663077600,2022-09-13 14:00:00,ZEC/BTC,0.0028471,0.0028643,0.0028471,0.0028541,10.9085,0.03120215174
1663074000,2022-09-13 13:00:00,ZEC/BTC,0.0028223,0.0028614,0.0028153,0.00285,17.3597,0.0490575264
1663070400,2022-09-13 12:00:00,ZEC/BTC,0.0028046,0.002861,0.0027749,0.0028204,279.34,0.78211924108
1663066800,2022-09-13 11:00:00,ZEC/BTC,0.0027785,0.0028189,0.0027785,0.0028027,124.43490381,0.348671104606565
1663063200,2022-09-13 10:00:00,ZEC/BTC,0.0027777,0.0027806,0.0027629,0.002778,15.8946,0.04411878008
1663059600,2022-09-13 09:00:00,ZEC/BTC,0.0028251,0.0028293,0.0027581,0.0027654,105.52118264,0.292036628100712
1663056000,2022-09-13 08:00:00,ZEC/BTC,0.0028254,0.0028347,0.0028249,0.0028251,95.1307,0.26889393399
1663052400,2022-09-13 07:00:00,ZEC/BTC,0.0027842,0.0028304,0.0027803,0.0028304,28.9187,0.08171086636
1663048800,2022-09-13 06:00:00,ZEC/BTC,0.0027794,0.0027912,0.0027794,0.0027818,24.00578801,0.066995426178691
1663045200,2022-09-13 05:00:00,ZEC/BTC,0.0027833,0.0027934,0.0027794,0.0027811,1.4899,0.00414779969
1663041600,2022-09-13 04:00:00,ZEC/BTC,0.0028014,0.0028014,0.002784,0.0027852,7.2712,0.02030119073
1663038000,2022-09-13 03:00:00,ZEC/BTC,0.0027855,0.0028062,0.0027761,0.0028056,13.3465,0.03733924944
1663034400,2022-09-13 02:00:00,ZEC/BTC,0.002772,0.0027866,0.0027623,0.0027866,11.7177,0.0325572005
1663030800,2022-09-13 01:00:00,ZEC/BTC,0.0027815,0.0027815,0.0027556,0.0027737,30.1085,0.08327984037
1663027200,2022-09-13 00:00:00,ZEC/BTC,0.0028064,0.0028064,0.0027794,0.0027824,24.8159,0.06937328025
1663023600,2022-09-12 23:00:00,ZEC/BTC,0.0027758,0.0028277,0.0027686,0.002808,127.2262,0.3544905898
1663020000,2022-09-12 22:00:00,ZEC/BTC,0.0028259,0.0028259,0.0027782,0.0027782,166.9494,0.46793231209
1663016400,2022-09-12 21:00:00,ZEC/BTC,0.0028497,0.0028497,0.0028231,0.0028259,18.3515,0.05200662388
1663012800,2022-09-12 20:00:00,ZEC/BTC,0.0028362,0.002846,0.0028347,0.002846,0.7531,0.00213603174
1663009200,2022-09-12 19:00:00,ZEC/BTC,0.0028411,0.0028479,0.0028383,0.0028395,3.7227,0.01056906289
1663005600,2022-09-12 18:00:00,ZEC/BTC,0.002854,0.0028552,0.002839,0.0028392,3.23697358,0.009203129630358
1663002000,2022-09-12 17:00:00,ZEC/BTC,0.0028483,0.0028585,0.0028409,0.0028585,22.1953,0.06316708667
1662998400,2022-09-12 16:00:00,ZEC/BTC,0.0028912,0.0028912,0.0028409,0.0028495,63.9435,0.18314453726
1662994800,2022-09-12 15:00:00,ZEC/BTC,0.0029183,0.0029215,0.0028912,0.0028989,77.6176,0.2265086935
1662991200,2022-09-12 14:00:00,ZEC/BTC,0.002914,0.002914,0.0028928,0.0029138,10.7921,0.03134996224
1662987600,2022-09-12 13:00:00,ZEC/BTC,0.0029244,0.0029253,0.0029089,0.0029089,10.1641,0.0296406808
1662984000,2022-09-12 12:00:00,ZEC/BTC,0.0029115,0.0029251,0.002907,0.0029191,85.0991,0.24766792861
1662980400,2022-09-12 11:00:00,ZEC/BTC,0.002945,0.0029479,0.0029081,0.0029169,80.4354,0.23468144529
1662976800,2022-09-12 10:00:00,ZEC/BTC,0.0029383,0.002945,0.0029334,0.002945,0.4304,0.00126584803
1662973200,2022-09-12 09:00:00,ZEC/BTC,0.0029354,0.002942,0.0029311,0.002942,3.60541763,0.010585928298096
1662969600,2022-09-12 08:00:00,ZEC/BTC,0.0029148,0.0029405,0.0029041,0.0029354,38.9273,0.11406346568
1662966000,2022-09-12 07:00:00,ZEC/BTC,0.0029411,0.0029477,0.0029138,0.0029141,27.3705,0.08026232153
1662962400,2022-09-12 06:00:00,ZEC/BTC,0.0029536,0.0029536,0.0029413,0.002943,5.9615,0.01754624365
1662958800,2022-09-12 05:00:00,ZEC/BTC,0.0029566,0.0029566,0.002948,0.0029524,2.7495,0.00810610297
1662955200,2022-09-12 04:00:00,ZEC/BTC,0.0029536,0.0029557,0.0029478,0.0029554,7.7423,0.02284643532
1662951600,2022-09-12 03:00:00,ZEC/BTC,0.0029618,0.0029636,0.002942,0.0029537,7.2124,0.02130653102
1662948000,2022-09-12 02:00:00,ZEC/BTC,0.0029878,0.0029938,0.002959,0.0029623,21.9383,0.06526437596
1662944400,2022-09-12 01:00:00,ZEC/BTC,0.002934,0.002997,0.002932,0.002997,96.3535,0.28611844591
1662940800,2022-09-12 00:00:00,ZEC/BTC,0.002945,0.002945,0.0029347,0.0029347,8.2612,0.02425567378
1662937200,2022-09-11 23:00:00,ZEC/BTC,0.0029541,0.0029582,0.0029469,0.0029469,5.3049,0.01563573942
1662933600,2022-09-11 22:00:00,ZEC/BTC,0.0029555,0.0029703,0.0029499,0.002959,25.1291,0.07436776231
1662930000,2022-09-11 21:00:00,ZEC/BTC,0.0029823,0.0029837,0.002945,0.0029478,36.8843,0.10922671119
1662926400,2022-09-11 20:00:00,ZEC/BTC,0.0030014,0.0030014,0.0029786,0.0029891,1.8413,0.00550225682
1662922800,2022-09-11 19:00:00,ZEC/BTC,0.0030047,0.003006,0.0029991,0.0030021,10.1899,0.03057732158
1662919200,2022-09-11 18:00:00,ZEC/BTC,0.003023,0.003023,0.0030051,0.0030051,5.8807,0.01771307683
1662915600,2022-09-11 17:00:00,ZEC/BTC,0.0030259,0.0030356,0.00302,0.0030246,0.1828,0.00055411994
1662912000,2022-09-11 16:00:00,ZEC/BTC,0.0030036,0.0030405,0.0030036,0.0030231,33.63917505,0.101793471729525
1662908400,2022-09-11 15:00:00,ZEC/BTC,0.0030043,0.0030061,0.0029875,0.0030008,63.5217,0.19067113582
1662904800,2022-09-11 14:00:00,ZEC/BTC,0.0029948,0.0030042,0.0029948,0.0030042,4.1007,0.01229628112
1662901200,2022-09-11 13:00:00,ZEC/BTC,0.002988,0.0029991,0.0029879,0.0029928,4.133,0.0123558617
1662897600,2022-09-11 12:00:00,ZEC/BTC,0.0029773,0.0029907,0.0029751,0.0029907,0.4558,0.0013603178
1662894000,2022-09-11 11:00:00,ZEC/BTC,0.0029792,0.0029808,0.0029668,0.0029733,1.8944,0.0056329858
1662890400,2022-09-11 10:00:00,ZEC/BTC,0.002975,0.0029773,0.0029675,0.0029698,20.03,0.05954781835
1662886800,2022-09-11 09:00:00,ZEC/BTC,0.0029734,0.002981,0.0029695,0.002981,1.2743,0.00379549792
1662883200,2022-09-11 08:00:00,ZEC/BTC,0.0029743,0.0029799,0.0029699,0.0029707,0.0905,0.00026906402
1662879600,2022-09-11 07:00:00,ZEC/BTC,0.0029703,0.0029794,0.0029663,0.0029785,72.7931,0.21664808199
1662876000,2022-09-11 06:00:00,ZEC/BTC,0.0029843,0.0029843,0.002954,0.0029688,32.4271,0.09647353276
1662872400,2022-09-11 05:00:00,ZEC/BTC,0.0029933,0.0029971,0.0029857,0.0029878,16.2142,0.04848477373
1662868800,2022-09-11 04:00:00,ZEC/BTC,0.0030015,0.0030052,0.0029948,0.0029962,33.4525,0.10031018962
1662865200,2022-09-11 03:00:00,ZEC/BTC,0.0030171,0.0030171,0.0030006,0.0030015,17.6336,0.05300321265
1662861600,2022-09-11 02:00:00,ZEC/BTC,0.0030098,0.0030216,0.0030067,0.0030171,24.38753208,0.073357986362122
1662858000,2022-09-11 01:00:00,ZEC/BTC,0.0030295,0.0030302,0.0030051,0.0030051,37.25339665,0.112275533081738
1662854400,2022-09-11 00:00:00,ZEC/BTC,0.0030189,0.0030276,0.0030189,0.0030276,14.6542,0.04428898747
1662850800,2022-09-10 23:00:00,ZEC/BTC,0.0030131,0.0030232,0.003013,0.003013,13.3429,0.04027222912
1662847200,2022-09-10 22:00:00,ZEC/BTC,0.0030163,0.0030218,0.0030113,0.0030138,0.1409,0.00042538068
1662843600,2022-09-10 21:00:00,ZEC/BTC,0.0030149,0.0030232,0.0030057,0.003019,31.5623,0.09516895456
1662840000,2022-09-10 20:00:00,ZEC/BTC,0.0030099,0.0030182,0.0030021,0.0030174,79.7464,0.23994938422
1662836400,2022-09-10 19:00:00,ZEC/BTC,0.0030285,0.0030286,0.0030032,0.0030084,44.5192,0.13420000359
1662832800,2022-09-10 18:00:00,ZEC/BTC,0.0030507,0.0030507,0.0030269,0.0030281,26.2859,0.07979851352
1662829200,2022-09-10 17:00:00,ZEC/BTC,0.0030447,0.0030532,0.0030435,0.0030499,5.0607,0.01545034461
1662825600,2022-09-10 16:00:00,ZEC/BTC,0.0030571,0.0030616,0.0030494,0.0030494,2.7712,0.00848092915
1662822000,2022-09-10 15:00:00,ZEC/BTC,0.003049,0.0030583,0.0030395,0.0030536,100.9912,0.3078629626
1662818400,2022-09-10 14:00:00,ZEC/BTC,0.0030688,0.0030688,0.0030477,0.0030477,46.4994,0.14238943647
1662814800,2022-09-10 13:00:00,ZEC/BTC,0.003072,0.0030785,0.0030632,0.0030638,8.3229,0.02560159899
1662811200,2022-09-10 12:00:00,ZEC/BTC,0.0030703,0.0030749,0.0030542,0.0030651,1.4786,0.00453449326
1662807600,2022-09-10 11:00:00,ZEC/BTC,0.0030571,0.0030662,0.0030564,0.0030643,0.5793,0.00177524802
1662804000,2022-09-10 10:00:00,ZEC/BTC,0.0030605,0.0030607,0.0030465,0.0030549,8.906,0.02721578673
1662800400,2022-09-10 09:00:00,ZEC/BTC,0.0030529,0.0030595,0.0030528,0.003054,7.2338,0.02211726514
1662796800,2022-09-10 08:00:00,ZEC/BTC,0.0030475,0.0030607,0.0030475,0.0030499,16.5977,0.05067301684
1662793200,2022-09-10 07:00:00,ZEC/BTC,0.0030565,0.0030565,0.0030316,0.0030316,3.9804,0.01214715727
1662789600,2022-09-10 06:00:00,ZEC/BTC,0.0030255,0.0030662,0.0030243,0.0030564,6.6564,0.02034625996
1662786000,2022-09-10 05:00:00,ZEC/BTC,0.0030301,0.0030336,0.0030088,0.0030225,16.4186,0.04950159691
1662782400,2022-09-10 04:00:00,ZEC/BTC,0.0030738,0.0030886,0.0030239,0.0030239,30.679,0.09410149907
1662778800,2022-09-10 03:00:00,ZEC/BTC,0.0030909,0.0030941,0.0030746,0.0030746,13.9613,0.04305955439
1662775200,2022-09-10 02:00:00,ZEC/BTC,0.0030871,0.003094,0.0030863,0.0030871,1.8934,0.00585502768
1662771600,2022-09-10 01:00:00,ZEC/BTC,0.0031014,0.0031049,0.0030899,0.003091,4.6251,0.01431609684
1662768000,2022-09-10 00:00:00,ZEC/BTC,0.0030938,0.0031014,0.0030877,0.0030931,38.8975,0.12037028845
1662764400,2022-09-09 23:00:00,ZEC/BTC,0.0030882,0.0030951,0.003059,0.003091,45.4715,0.1403615456
1662760800,2022-09-09 22:00:00,ZEC/BTC,0.0031121,0.0031188,0.0030867,0.0030867,22.2793,0.06894751658
1662757200,2022-09-09 21:00:00,ZEC/BTC,0.0031255,0.0031287,0.0031154,0.0031154,42.4691,0.13265928284
1662753600,2022-09-09 20:00:00,ZEC/BTC,0.0030905,0.0031409,0.0030905,0.0031285,51.9292,0.16258854097
1662750000,2022-09-09 19:00:00,ZEC/BTC,0.0030564,0.0031175,0.0030553,0.0030864,66.3597,0.20401001951
1662746400,2022-09-09 18:00:00,ZEC/BTC,0.0030332,0.0030542,0.0030332,0.0030542,6.0766,0.0185508683
1662742800,2022-09-09 17:00:00,ZEC/BTC,0.0030454,0.0030454,0.0030206,0.003026,42.4913,0.1289725522
1662739200,2022-09-09 16:00:00,ZEC/BTC,0.0030423,0.0030494,0.0030234,0.0030494,19.6559,0.05948233012
1662735600,2022-09-09 15:00:00,ZEC/BTC,0.0030825,0.0030825,0.0030423,0.0030423,116.7064,0.35602726311
1662732000,2022-09-09 14:00:00,ZEC/BTC,0.003095,0.003095,0.0030671,0.0030819,89.4346,0.27572138622
1662728400,2022-09-09 13:00:00,ZEC/BTC,0.0031008,0.0031008,0.0030695,0.0030917,72.14814959,0.222162464055763
1662724800,2022-09-09 12:00:00,ZEC/BTC,0.0030811,0.00311,0.0030801,0.0031009,72.6001188,0.22455063984824
1662721200,2022-09-09 11:00:00,ZEC/BTC,0.0030439,0.0030799,0.0030439,0.0030799,53.172,0.16237604375
1662717600,2022-09-09 10:00:00,ZEC/BTC,0.0030607,0.0030654,0.0030105,0.0030416,57.834,0.17590435329
1662714000,2022-09-09 09:00:00,ZEC/BTC,0.0030577,0.0030671,0.0030494,0.0030494,5.0324,0.01541198594
1662710400,2022-09-09 08:00:00,ZEC/BTC,0.0030574,0.0030651,0.0030411,0.0030526,63.2311,0.19298384485
1662706800,2022-09-09 07:00:00,ZEC/BTC,0.0030506,0.0030572,0.003045,0.0030499,31.87467887,0.097211561654042
1662703200,2022-09-09 06:00:00,ZEC/BTC,0.003074,0.0030827,0.0030506,0.0030521,71.7646,0.21949961785
1662699600,2022-09-09 05:00:00,ZEC/BTC,0.0030864,0.0030946,0.0030629,0.0030709,9.2442,0.02837429782
1662696000,2022-09-09 04:00:00,ZEC/BTC,0.0031285,0.00313,0.0030812,0.0030812,82.4448,0.25575411111
1662692400,2022-09-09 03:00:00,ZEC/BTC,0.0031626,0.0031626,0.0031245,0.0031353,101.097,0.31679226767
1662688800,2022-09-09 02:00:00,ZEC/BTC,0.0031693,0.0031702,0.0031543,0.0031559,16.9309,0.05352366454
1662685200,2022-09-09 01:00:00,ZEC/BTC,0.0031722,0.0031722,0.0031596,0.0031602,9.3573,0.02957820897
1662681600,2022-09-09 00:00:00,ZEC/BTC,0.0031611,0.0031749,0.0031572,0.0031624,2.0766,0.00656417613
1662678000,2022-09-08 23:00:00,ZEC/BTC,0.0031579,0.003168,0.0031562,0.0031575,36.6892,0.11594838275
1662674400,2022-09-08 22:00:00,ZEC/BTC,0.0031541,0.0031577,0.0031506,0.0031529,2.8539,0.00900159
1662670800,2022-09-08 21:00:00,ZEC/BTC,0.0031587,0.0031587,0.0031439,0.0031523,5.2174,0.0164195699
