https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT
1663376400,2022-09-17 01:00:00,ETC/USDT,34.5385,34.642,34.29,34.492,11049.78997144,381188.579992447199
1663372800,2022-09-17 00:00:00,ETC/USDT,34.0864,34.9244,33.9627,34.4882,16544.65607001,571043.196458004281
1663369200,2022-09-16 23:00:00,ETC/USDT,33.8396,34.1251,33.81,34.0593,4486.47986329,152330.55458706793
1663365600,2022-09-16 22:00:00,ETC/USDT,34.2132,34.22,33.8097,33.8168,5628.91612369,191582.173612923726
1663362000,2022-09-16 21:00:00,ETC/USDT,34.3604,34.6343,34.1001,34.1741,8485.53579716,291189.109273278818
1663358400,2022-09-16 20:00:00,ETC/USDT,33.8271,34.3604,33.8211,34.3604,3737.57663915,127404.502670794838
1663354800,2022-09-16 19:00:00,ETC/USDT,33.8361,34.1,33.7797,33.8549,12200.50874325,414643.422992863029
1663351200,2022-09-16 18:00:00,ETC/USDT,33.9914,34.226,33.7135,33.8328,21734.02843263,739691.569534478977
1663347600,2022-09-16 17:00:00,ETC/USDT,33.3071,34.2828,32.9614,33.9927,25204.92122983,851081.865227499225
1663344000,2022-09-16 16:00:00,ETC/USDT,33.8679,33.8679,32.758,33.3,16199.98821979,539475.690217714544
1663340400,2022-09-16 15:00:00,ETC/USDT,33.7729,34.016,33.651,33.8886,5868.53246802,198503.243535659779
1663336800,2022-09-16 14:00:00,ETC/USDT,33.3468,34.0313,33.2589,33.7669,11913.4338773,401791.903875117773
1663333200,2022-09-16 13:00:00,ETC/USDT,33.7918,34.0514,33.0932,33.3173,15431.56070841,520086.04954197187
1663329600,2022-09-16 12:00:00,ETC/USDT,34.3827,34.4233,33.7767,33.7876,17099.64704168,582487.113457667744
1663326000,2022-09-16 11:00:00,ETC/USDT,34.2042,34.4228,34.0157,34.398,15385.27867249,526211.288559807341
1663322400,2022-09-16 10:00:00,ETC/USDT,33.9297,34.2475,33.72,34.1828,13407.08361053,455919.613580907901
1663318800,2022-09-16 09:00:00,ETC/USDT,33.6982,34.1635,33.55,33.927,22874.99229085,776784.654316829349
1663315200,2022-09-16 08:00:00,ETC/USDT,34.3163,34.3163,33.5213,33.7155,14543.7650462,492464.971363946108
1663311600,2022-09-16 07:00:00,ETC/USDT,34.5772,34.5996,34.2453,34.32,8429.29841974,290059.038449828505
1663308000,2022-09-16 06:00:00,ETC/USDT,33.985,34.6951,33.8334,34.5853,16402.95152709,561755.305334155029
1663304400,2022-09-16 05:00:00,ETC/USDT,34.0525,34.3553,33.9071,33.9742,8217.83322676,280621.800975860785
1663300800,2022-09-16 04:00:00,ETC/USDT,33.5527,34.2406,33.5023,34.0407,15162.31173077,514986.433903592494
1663297200,2022-09-16 03:00:00,ETC/USDT,33.8212,34.0235,33.3221,33.5361,13827.15451981,465475.965362993571
1663293600,2022-09-16 02:00:00,ETC/USDT,34.7943,34.8376,32.8023,33.8212,64150.35701764,2156522.273928526626
1663290000,2022-09-16 01:00:00,ETC/USDT,35.5804,35.5804,34.5402,34.7934,17154.98525461,598489.273126667565
1663286400,2022-09-16 00:00:00,ETC/USDT,35.6741,35.7848,35.0314,35.5816,16945.80711691,600831.57065922903
1663282800,2022-09-15 23:00:00,ETC/USDT,36.0669,36.1649,35.3731,35.6741,22881.23193672,817002.098587461872
1663279200,2022-09-15 22:00:00,ETC/USDT,36.9413,36.9983,35.833,36.1051,23249.3530776,845004.529028396697
1663275600,2022-09-15 21:00:00,ETC/USDT,37.3782,37.4447,36.83,36.9118,12956.47376588,481662.049314764915
1663272000,2022-09-15 20:00:00,ETC/USDT,37.5259,37.6429,37.0722,37.387,11342.83398139,423124.747125018268
1663268400,2022-09-15 19:00:00,ETC/USDT,37.506,37.6656,37.3244,37.5259,5683.56800777,212956.232434727948
1663264800,2022-09-15 18:00:00,ETC/USDT,37.8379,37.8419,37.455,37.53,7468.96296706,281087.365350519269
1663261200,2022-09-15 17:00:00,ETC/USDT,37.4826,37.8813,37.2276,37.8356,11335.49838681,425944.682217659026
1663257600,2022-09-15 16:00:00,ETC/USDT,37.1697,37.8652,37.0996,37.5064,17878.78932857,670513.614525263862
1663254000,2022-09-15 15:00:00,ETC/USDT,36.8739,37.543,36.0778,37.1824,32696.86836561,1204866.003467289651
1663250400,2022-09-15 14:00:00,ETC/USDT,38.4444,38.5829,36.5492,36.8837,35918.04571009,1345426.354296163393
1663246800,2022-09-15 13:00:00,ETC/USDT,38.3874,38.6309,37.8271,38.4246,13207.58775925,505162.661829403661
1663243200,2022-09-15 12:00:00,ETC/USDT,38.6033,38.8001,38.15,38.3655,18473.01491956,710220.186609060007
1663239600,2022-09-15 11:00:00,ETC/USDT,37.5867,38.9006,37.415,38.6021,16147.70612058,618752.850200797745
1663236000,2022-09-15 10:00:00,ETC/USDT,37.436,37.8001,37.3172,37.6066,24168.90979281,907839.226119272565
1663232400,2022-09-15 09:00:00,ETC/USDT,37.5119,37.5657,36.8452,37.453,22991.64744428,855153.053000078191
1663228800,2022-09-15 08:00:00,ETC/USDT,38.7968,38.9913,37.0744,37.5244,43796.98659802,1654752.155200199552
1663225200,2022-09-15 07:00:00,ETC/USDT,36.593,39.8,36.4721,38.8048,106276.55448396,4130261.734828815503
1663221600,2022-09-15 06:00:00,ETC/USDT,36.5497,37.9405,35.4,36.5947,61533.88194947,2239624.700022165386
1663218000,2022-09-15 05:00:00,ETC/USDT,36.1182,36.7039,36.0046,36.5485,19902.64104355,724510.791226486832
1663214400,2022-09-15 04:00:00,ETC/USDT,35.7246,36.3224,35.6573,36.1373,20473.12298122,737541.650949646011
1663210800,2022-09-15 03:00:00,ETC/USDT,36.2315,36.2833,35.33,35.7167,31564.43486127,1128295.275363067156
1663207200,2022-09-15 02:00:00,ETC/USDT,38.8493,38.9531,35.0104,36.234,79306.72955752,2898528.198027047355
1663203600,2022-09-15 01:00:00,ETC/USDT,38.8234,38.8923,38.3298,38.8415,12793.19470714,494287.672779605484
1663200000,2022-09-15 00:00:00,ETC/USDT,39.1888,39.3697,38.6983,38.8341,33919.73986167,1325186.487254549416
1663196400,2022-09-14 23:00:00,ETC/USDT,38.5471,39.7761,38.5471,39.2294,32718.43386032,1282461.775543986544
1663192800,2022-09-14 22:00:00,ETC/USDT,38.2315,38.9282,37.8062,38.5456,25352.82880556,970216.470958860102
1663189200,2022-09-14 21:00:00,ETC/USDT,37.5188,38.2904,37.5002,38.2161,10503.14471817,397461.203103204031
1663185600,2022-09-14 20:00:00,ETC/USDT,37.5652,37.7718,37.4041,37.5337,14349.79502098,539838.37488593427
1663182000,2022-09-14 19:00:00,ETC/USDT,37.3344,37.8658,37.2353,37.5571,20213.74178611,757635.556811161722
1663178400,2022-09-14 18:00:00,ETC/USDT,37.2764,37.8017,36.2112,37.3254,40068.91166829,1482038.918796019069
1663174800,2022-09-14 17:00:00,ETC/USDT,36.7821,38.0612,36.6918,37.256,24369.45388419,915515.89646996993
1663171200,2022-09-14 16:00:00,ETC/USDT,36.9394,37.093,36.71,36.8018,7322.84050965,270331.386549242866
1663167600,2022-09-14 15:00:00,ETC/USDT,36.9404,37.3835,36.8746,36.933,9628.59982827,357158.604570037289
1663164000,2022-09-14 14:00:00,ETC/USDT,36.9536,37.0806,36.5656,36.9342,12327.82408066,454677.234794647617
1663160400,2022-09-14 13:00:00,ETC/USDT,36.9332,37.3508,36.5865,36.9465,23543.77181558,870160.690568299203
1663156800,2022-09-14 12:00:00,ETC/USDT,36.1898,37.452,35.6628,36.9279,25239.20295315,923889.085100991209
1663153200,2022-09-14 11:00:00,ETC/USDT,36.8793,36.9252,35.9398,36.1724,6236.03194971,226931.615676964156
1663149600,2022-09-14 10:00:00,ETC/USDT,36.8242,36.9795,36.7688,36.8784,3263.25582318,120444.286271445523
1663146000,2022-09-14 09:00:00,ETC/USDT,36.9432,37.204,36.6649,36.8315,4264.28541078,157432.757127879177
1663142400,2022-09-14 08:00:00,ETC/USDT,36.5887,37.0584,36.485,36.9394,5657.66150923,208096.291150221473
1663138800,2022-09-14 07:00:00,ETC/USDT,37.1078,37.1842,36.3382,36.5582,13793.69775935,508364.83398296126
1663135200,2022-09-14 06:00:00,ETC/USDT,36.9527,37.587,36.9527,37.081,7761.44120455,289362.911201810335
1663131600,2022-09-14 05:00:00,ETC/USDT,37.4176,37.4176,36.82,36.9595,5431.03516524,202115.191501598906
1663128000,2022-09-14 04:00:00,ETC/USDT,37.1838,37.5352,37.0545,37.4282,9007.15673775,336326.531486882614
1663124400,2022-09-14 03:00:00,ETC/USDT,37.082,37.8494,37.0169,37.1925,10858.61353711,406553.56486819445
1663120800,2022-09-14 02:00:00,ETC/USDT,36.3913,37.874,36.214,37.0944,25229.11310288,938727.769793478365
1663117200,2022-09-14 01:00:00,ETC/USDT,35.5587,36.3913,35.5166,36.3913,7894.01604752,283365.468162448091
1663113600,2022-09-14 00:00:00,ETC/USDT,35.2796,35.838,35.0711,35.5612,9278.4240059,327843.751754527372
1663110000,2022-09-13 23:00:00,ETC/USDT,35.5762,35.6369,35.0822,35.2972,5498.77633447,194137.204595996016
1663106400,2022-09-13 22:00:00,ETC/USDT,35.6911,35.7627,35.2796,35.5952,4300.69252214,152868.613128649884
1663102800,2022-09-13 21:00:00,ETC/USDT,35.7692,35.9762,35.2279,35.7194,12262.53653131,437355.351722529508
1663099200,2022-09-13 20:00:00,ETC/USDT,36.0674,36.4645,35.7223,35.7524,8994.59905643,324258.345031520731
1663095600,2022-09-13 19:00:00,ETC/USDT,35.3751,36.1876,34.6323,36.0702,12010.07773379,424494.081384652409
1663092000,2022-09-13 18:00:00,ETC/USDT,35.678,35.8749,35.2676,35.3706,5719.02366462,203140.208961578096
1663088400,2022-09-13 17:00:00,ETC/USDT,35.55,35.8802,35.4781,35.7,9255.65189514,330194.749182407425
1663084800,2022-09-13 16:00:00,ETC/USDT,35.21,35.6417,35.0884,35.5552,6113.21819816,216440.12744930859
1663081200,2022-09-13 15:00:00,ETC/USDT,35.0491,35.3731,34.9919,35.2058,7303.76590713,257139.94550786942
1663077600,2022-09-13 14:00:00,ETC/USDT,35.3907,35.6575,34.8233,35.035,17315.13975824,609642.829205841594
1663074000,2022-09-13 13:00:00,ETC/USDT,35.7852,36.0267,35.3608,35.4309,22436.78589593,800492.05110181845
1663070400,2022-09-13 12:00:00,ETC/USDT,38.4586,38.9959,35.2524,35.8232,70535.68193398,2590413.120645685203
1663066800,2022-09-13 11:00:00,ETC/USDT,38.3761,38.8923,38.3245,38.4447,11051.23042084,426889.379655120837
1663063200,2022-09-13 10:00:00,ETC/USDT,38.0192,38.5826,37.9921,38.3829,3079.38621057,117702.75954187476
1663059600,2022-09-13 09:00:00,ETC/USDT,38.004,38.24,37.9766,38.0162,3614.20931462,137713.955790304105
1663056000,2022-09-13 08:00:00,ETC/USDT,38.2124,38.2124,37.8845,37.99,1659.68654765,63028.066075044821
1663052400,2022-09-13 07:00:00,ETC/USDT,38.0131,38.3715,37.9131,38.1702,3527.38672653,134505.998264370684
1663048800,2022-09-13 06:00:00,ETC/USDT,38.183,38.4562,37.711,38.0304,10762.22308058,410562.885689712091
1663045200,2022-09-13 05:00:00,ETC/USDT,38.1271,38.3358,38.0686,38.1832,2600.57619393,99396.217052982036
1663041600,2022-09-13 04:00:00,ETC/USDT,38.1688,38.3977,38.0284,38.104,2956.41968593,112998.370210509868
1663038000,2022-09-13 03:00:00,ETC/USDT,38.0252,38.1688,37.7403,38.1538,2433.30100478,92287.238185350333
1663034400,2022-09-13 02:00:00,ETC/USDT,37.7999,38.0393,37.4754,38.0107,4886.40877685,184278.18836489557
1663030800,2022-09-13 01:00:00,ETC/USDT,37.8605,38.1139,37.5819,37.8461,4171.1520364,157823.485092197564
1663027200,2022-09-13 00:00:00,ETC/USDT,38.4313,38.6613,37.7458,37.8648,9215.74456212,351137.955930114798
1663023600,2022-09-12 23:00:00,ETC/USDT,38.4583,38.5779,38.1234,38.4554,3328.64260856,127755.779939897207
1663020000,2022-09-12 22:00:00,ETC/USDT,38.3078,38.8896,37.9589,38.4467,7582.34064723,290996.085700016193
1663016400,2022-09-12 21:00:00,ETC/USDT,38.4803,38.5121,38.0869,38.3226,4179.09212273,160179.04337110281
1663012800,2022-09-12 20:00:00,ETC/USDT,38.4067,38.6171,38.2627,38.4788,6077.09066849,233786.981614858514
1663009200,2022-09-12 19:00:00,ETC/USDT,38.2248,38.4598,38.0817,38.3943,5264.31765856,201436.223135249093
1663005600,2022-09-12 18:00:00,ETC/USDT,38.299,38.3151,38.0107,38.2127,3069.57078339,117006.579472227594
1663002000,2022-09-12 17:00:00,ETC/USDT,37.9631,38.3169,37.8334,38.31,4652.27262804,176907.503023512711
1662998400,2022-09-12 16:00:00,ETC/USDT,37.7687,38.2047,37.1165,37.9579,12437.72088787,468516.841718868208
1662994800,2022-09-12 15:00:00,ETC/USDT,38.6233,38.6233,37.4926,37.7857,21528.43076699,821983.355745425174
1662991200,2022-09-12 14:00:00,ETC/USDT,38.9737,39.368,38.5093,38.6134,24346.73571777,946811.035072183393
1662987600,2022-09-12 13:00:00,ETC/USDT,38.663,38.9993,38.4711,38.9638,5614.20898216,217485.279659877575
1662984000,2022-09-12 12:00:00,ETC/USDT,38.8052,38.93,38.5053,38.6542,9956.78989166,384825.582347177256
1662980400,2022-09-12 11:00:00,ETC/USDT,38.8981,39.0368,38.3657,38.8002,11773.4090608,455777.966127433735
1662976800,2022-09-12 10:00:00,ETC/USDT,39.3888,39.3888,38.6666,38.9025,7216.36323155,280680.688959059547
1662973200,2022-09-12 09:00:00,ETC/USDT,39.6741,39.8656,39.2072,39.4086,12566.15195912,496079.449098781343
1662969600,2022-09-12 08:00:00,ETC/USDT,38.4337,40.5515,38.1614,39.6596,39474.60683706,1562569.081401137536
1662966000,2022-09-12 07:00:00,ETC/USDT,37.9054,38.4703,37.8744,38.4249,8567.91532191,326443.989660643177
1662962400,2022-09-12 06:00:00,ETC/USDT,37.743,37.9764,37.6252,37.8873,1966.4083571,74293.361123367344
1662958800,2022-09-12 05:00:00,ETC/USDT,37.6876,37.8916,37.5,37.7976,4110.72857068,154809.4570726137
1662955200,2022-09-12 04:00:00,ETC/USDT,37.6996,37.8306,37.5775,37.7006,4599.2799808,173358.504294278914
1662951600,2022-09-12 03:00:00,ETC/USDT,38.006,38.0189,37.3227,37.7089,9264.9717073,348846.34697166395
1662948000,2022-09-12 02:00:00,ETC/USDT,38.6229,38.6967,37.8,37.9838,6297.41902716,239870.95741983453
1662944400,2022-09-12 01:00:00,ETC/USDT,37.5827,38.8716,37.42,38.6126,16965.91310664,648318.111653243314
1662940800,2022-09-12 00:00:00,ETC/USDT,38.524,38.5386,37.5674,37.5795,9597.95724909,365917.062216169211
1662937200,2022-09-11 23:00:00,ETC/USDT,38.3854,38.5878,38.2394,38.511,7095.62818527,272523.108077641195
1662933600,2022-09-11 22:00:00,ETC/USDT,37.8256,38.613,37.8256,38.4025,6782.75904115,260299.318624189657
1662930000,2022-09-11 21:00:00,ETC/USDT,38.5549,38.6884,37.5896,37.8,15028.38782923,573720.928251069243
1662926400,2022-09-11 20:00:00,ETC/USDT,38.5779,38.8265,38.2,38.5869,13807.9770082,532691.937565910923
1662922800,2022-09-11 19:00:00,ETC/USDT,38.7396,38.815,38.5786,38.6048,2791.61417874,108052.28169567959
1662919200,2022-09-11 18:00:00,ETC/USDT,38.9309,39.0339,38.6568,38.6778,2199.73024033,85492.963803888746
1662915600,2022-09-11 17:00:00,ETC/USDT,38.935,39.4336,38.9057,38.9057,7647.21087775,299832.190746422598
1662912000,2022-09-11 16:00:00,ETC/USDT,38.6874,38.9474,38.4949,38.9239,6211.89080049,240195.584151665462
1662908400,2022-09-11 15:00:00,ETC/USDT,38.384,38.8661,38.36,38.6624,5474.10283458,211619.969157050041
1662904800,2022-09-11 14:00:00,ETC/USDT,38.4691,38.52,38.1012,38.3983,2858.45799502,109539.155173015118
1662901200,2022-09-11 13:00:00,ETC/USDT,38.5757,38.5852,38.2899,38.45,3469.0367432,133197.131841745486
1662897600,2022-09-11 12:00:00,ETC/USDT,38.7327,38.7562,38.4358,38.5884,4634.02917947,178867.160619051875
1662894000,2022-09-11 11:00:00,ETC/USDT,38.7633,38.9872,38.687,38.7343,5715.38172314,222108.388029562283
1662890400,2022-09-11 10:00:00,ETC/USDT,38.7255,38.826,38.6364,38.734,2704.23198089,104764.824985399635
1662886800,2022-09-11 09:00:00,ETC/USDT,38.8515,38.8985,38.6897,38.7144,2069.14230151,80274.236600148451
1662883200,2022-09-11 08:00:00,ETC/USDT,38.7083,38.9272,38.6082,38.8781,5535.08390025,214752.163614064698
1662879600,2022-09-11 07:00:00,ETC/USDT,38.5118,38.7646,38.4347,38.7564,5499.44190107,212555.155221749661
1662876000,2022-09-11 06:00:00,ETC/USDT,38.9801,39.0673,38.15,38.5218,7319.25063021,282321.128664765214
1662872400,2022-09-11 05:00:00,ETC/USDT,38.8962,39.07,38.8475,38.9553,4458.47085547,173743.292660129842
1662868800,2022-09-11 04:00:00,ETC/USDT,39.0057,39.1924,38.8554,38.9094,5577.96847311,217800.690673322876
1662865200,2022-09-11 03:00:00,ETC/USDT,38.9515,39.0605,38.8894,38.9982,2236.99819877,87244.066951356035
1662861600,2022-09-11 02:00:00,ETC/USDT,38.934,39.1136,38.7291,38.9933,1798.37191424,69950.811465624927
1662858000,2022-09-11 01:00:00,ETC/USDT,39.073,39.2884,38.8767,38.9018,3449.36387919,134687.600067645311
1662854400,2022-09-11 00:00:00,ETC/USDT,39.3004,39.3811,38.93,39.0513,4177.89977485,163275.596380893625
1662850800,2022-09-10 23:00:00,ETC/USDT,39.7787,39.8341,39.2072,39.2708,6604.69489356,260984.341945791917
1662847200,2022-09-10 22:00:00,ETC/USDT,39.1353,39.7801,39.0495,39.7593,9386.21312057,369828.957825245087
1662843600,2022-09-10 21:00:00,ETC/USDT,38.648,39.4224,38.6332,39.1353,5515.32998476,214795.68550355242
1662840000,2022-09-10 20:00:00,ETC/USDT,38.91,38.9834,38.4489,38.6705,8579.43221346,332601.646204381606
1662836400,2022-09-10 19:00:00,ETC/USDT,38.6559,39.0413,38.6343,38.8974,3488.86023197,135464.556894096021
1662832800,2022-09-10 18:00:00,ETC/USDT,38.57,38.8291,38.5567,38.6675,3499.79093494,135337.284687036737
1662829200,2022-09-10 17:00:00,ETC/USDT,38.5138,38.6098,38.3348,38.5261,3200.71614809,123189.268120857711
1662825600,2022-09-10 16:00:00,ETC/USDT,38.346,38.6544,38.0752,38.4737,5421.9817396,208181.710230388106
1662822000,2022-09-10 15:00:00,ETC/USDT,38.2232,38.4843,38.1872,38.3553,4658.22740415,178620.076776550838
1662818400,2022-09-10 14:00:00,ETC/USDT,38.8876,38.9789,38,38.2232,10898.05569206,420063.408781907585
1662814800,2022-09-10 13:00:00,ETC/USDT,39.3285,39.4115,38.8111,38.8724,2957.30906644,115392.820459062468
1662811200,2022-09-10 12:00:00,ETC/USDT,39.065,39.4417,38.7747,39.3454,5786.36153341,226580.158841871918
1662807600,2022-09-10 11:00:00,ETC/USDT,39.0823,39.1575,38.9054,39.0436,2470.46104556,96485.101983421416
1662804000,2022-09-10 10:00:00,ETC/USDT,39.1725,39.1924,38.8507,39.0809,5026.47315857,196258.099325713344
1662800400,2022-09-10 09:00:00,ETC/USDT,39.0679,39.2381,39.0239,39.1903,1087.63336172,42554.193924401097
1662796800,2022-09-10 08:00:00,ETC/USDT,38.6754,39.1413,38.6754,39.0673,10875.10356254,423922.967285115275
1662793200,2022-09-10 07:00:00,ETC/USDT,39.5817,39.6445,38.6043,38.7,10950.09301945,426753.246627863813
1662789600,2022-09-10 06:00:00,ETC/USDT,39.6413,39.768,39.28,39.5667,8276.56531211,327107.305087359457
1662786000,2022-09-10 05:00:00,ETC/USDT,39.5735,39.8945,39.5414,39.6185,4522.01526236,179367.275603853215
1662782400,2022-09-10 04:00:00,ETC/USDT,39.5224,40.3471,39.4766,39.5459,16868.54879442,673973.963575297376
1662778800,2022-09-10 03:00:00,ETC/USDT,39.4992,39.6737,39.3467,39.5235,3701.19009877,146321.477517358003
1662775200,2022-09-10 02:00:00,ETC/USDT,39.2899,39.53,39.0465,39.5017,5643.74557698,221522.36213154031
1662771600,2022-09-10 01:00:00,ETC/USDT,39.4009,39.8867,39.0701,39.307,11265.00630033,445280.775751376881
1662768000,2022-09-10 00:00:00,ETC/USDT,39.1462,39.6242,38.8554,39.423,9582.72829055,375890.257785145587
1662764400,2022-09-09 23:00:00,ETC/USDT,38.9929,39.5525,38.6704,39.1424,11797.17841146,461517.973544993757
1662760800,2022-09-09 22:00:00,ETC/USDT,39.0126,39.2763,38.8905,39.008,5953.3936405,232648.168815617582
1662757200,2022-09-09 21:00:00,ETC/USDT,39.0066,39.476,38.7603,39.02,10415.36242316,406332.585467260866
1662753600,2022-09-09 20:00:00,ETC/USDT,38.7953,39.0179,38.7487,38.9897,3573.40864768,138899.282490833407
1662750000,2022-09-09 19:00:00,ETC/USDT,38.8323,38.9049,38.572,38.8224,4565.79414799,177010.011759648126
1662746400,2022-09-09 18:00:00,ETC/USDT,38.255,38.8737,38.13,38.84,9441.80268422,362409.245019654593
1662742800,2022-09-09 17:00:00,ETC/USDT,38.8874,39.0852,38.1568,38.2743,13852.94044623,535324.086375180446
1662739200,2022-09-09 16:00:00,ETC/USDT,38.7807,38.9589,38.439,38.9106,11318.60176032,437950.30473628604
1662735600,2022-09-09 15:00:00,ETC/USDT,38.9796,39.16,38.7508,38.8074,13288.10889522,517024.358686467916
1662732000,2022-09-09 14:00:00,ETC/USDT,39.1068,39.38,38.668,39.0165,10770.00550746,419402.426599956719
1662728400,2022-09-09 13:00:00,ETC/USDT,39.7786,39.7914,38.9309,39.1436,16386.61534631,644397.947635598454
1662724800,2022-09-09 12:00:00,ETC/USDT,38.6795,40.04,38.6313,39.7427,29277.63200323,1152221.465986204538
1662721200,2022-09-09 11:00:00,ETC/USDT,38.8895,38.9332,38.4765,38.6751,14660.89649219,567188.095054657983
1662717600,2022-09-09 10:00:00,ETC/USDT,38.7855,39.1197,38.6284,38.9043,7903.08745031,307381.902815454802
1662714000,2022-09-09 09:00:00,ETC/USDT,38.8342,38.8501,38.3406,38.7902,7031.04215988,271091.020068989604
1662710400,2022-09-09 08:00:00,ETC/USDT,38.6485,39.1504,38.604,38.8252,14314.58812072,556024.374605321379
1662706800,2022-09-09 07:00:00,ETC/USDT,38.9855,39.0217,38.5041,38.6485,8195.2788628,317451.156567576396
1662703200,2022-09-09 06:00:00,ETC/USDT,39.3524,39.5298,38.7879,38.9834,17817.54077279,698098.843385380519
1662699600,2022-09-09 05:00:00,ETC/USDT,39.0173,40.0326,38.7403,39.3176,26371.17307829,1037551.701126420632
1662696000,2022-09-09 04:00:00,ETC/USDT,37.5769,39.2966,37.4545,39.0171,36108.87951717,1385792.430747580969
1662692400,2022-09-09 03:00:00,ETC/USDT,36.8351,37.829,36.7425,37.5675,12225.24215144,457220.51491047104
1662688800,2022-09-09 02:00:00,ETC/USDT,36.7727,37.09,36.7262,36.8226,6790.15686799,250586.687822044825
1662685200,2022-09-09 01:00:00,ETC/USDT,36.8718,37.1093,36.6056,36.8081,6118.58177372,225550.727403440273
1662681600,2022-09-09 00:00:00,ETC/USDT,37.1046,37.2311,36.7452,36.8746,5986.08627211,221355.80701629398
1662678000,2022-09-08 23:00:00,ETC/USDT,36.7024,37.3535,36.6365,37.1016,6638.13372367,245598.702713755254
1662674400,2022-09-08 22:00:00,ETC/USDT,36.8178,36.8313,36.498,36.7117,2003.6917784,73394.957818022264
1662670800,2022-09-08 21:00:00,ETC/USDT,36.8453,36.8797,36.5704,36.802,4618.55771691,169722.703444697696
1662667200,2022-09-08 20:00:00,ETC/USDT,36.7203,37.12,36.5843,36.8624,14020.24822253,516562.65038674345
1662663600,2022-09-08 19:00:00,ETC/USDT,36.4577,36.7201,36.3361,36.7086,6719.32101036,245835.274683198073
1662660000,2022-09-08 18:00:00,ETC/USDT,36.25,36.5607,36.1875,36.4322,5242.30852466,190744.634361764714
1662656400,2022-09-08 17:00:00,ETC/USDT,36.3778,36.6303,36.0244,36.2863,5408.57455574,196538.602248791158
1662652800,2022-09-08 16:00:00,ETC/USDT,36.5888,36.6502,35.9227,36.3974,14976.16104488,543101.73556949772
1662649200,2022-09-08 15:00:00,ETC/USDT,37.1363,37.2401,36.3774,36.5975,8518.2312499,313994.10293873936
1662645600,2022-09-08 14:00:00,ETC/USDT,37.0087,37.1975,36.5416,37.1624,16958.40021447,625150.134400394808
1662642000,2022-09-08 13:00:00,ETC/USDT,36.1484,37.4296,35.465,36.9898,42668.46247425,1557103.945666539312
