https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT
1661558400,2022-08-27 00:00:00,BCH/USDT,116.17,118.5,113.17,115.17,4451.14257386,515425.5293901093
1661472000,2022-08-26 00:00:00,BCH/USDT,130.51,130.51,114.73,116.1,6584.5162002,810321.2095513221
1661385600,2022-08-25 00:00:00,BCH/USDT,130.38,132.81,128.48,130.68,3766.34611344,491483.9259360739
1661299200,2022-08-24 00:00:00,BCH/USDT,133.46,139.08,130.34,130.34,7244.08334816,970947.9921446525
1661212800,2022-08-23 00:00:00,BCH/USDT,122.61,135.82,120.06,133.33,9720.99630249,1261435.3344329101
1661126400,2022-08-22 00:00:00,BCH/USDT,119.83,123.38,113.44,122.66,7775.37410692,926504.1716460974
1661040000,2022-08-21 00:00:00,BCH/USDT,114.65,120.61,114.33,119.75,5839.26543064,686561.6364810344
1660953600,2022-08-20 00:00:00,BCH/USDT,114.44,118.23,111.31,114.71,5187.31719584,600855.9081512673
1660867200,2022-08-19 00:00:00,BCH/USDT,129.22,129.22,113.37,114.49,9910.72942326,1199434.3881280977
1660780800,2022-08-18 00:00:00,BCH/USDT,133.77,136.31,127.17,129.09,5458.4317395,723584.4588544157
1660694400,2022-08-17 00:00:00,BCH/USDT,136.41,144.92,132.37,133.48,9102.8546434,1262621.4998411418
1660608000,2022-08-16 00:00:00,BCH/USDT,137.21,138.45,134.59,136.47,4747.86261556,649556.7539682158
1660521600,2022-08-15 00:00:00,BCH/USDT,139.46,143.38,133.71,137.22,7377.53095487,1013877.3575664659
1660435200,2022-08-14 00:00:00,BCH/USDT,144.19,147.78,138.17,139.4,6878.03006988,983928.4647660413
1660348800,2022-08-13 00:00:00,BCH/USDT,143.17,147.09,142.34,144.35,4736.67923421,684173.7624768129
1660262400,2022-08-12 00:00:00,BCH/USDT,142.92,143.42,138.47,143.17,5263.83488453,744063.6480204862
1660176000,2022-08-11 00:00:00,BCH/USDT,142.22,148.73,141.8,142.84,8921.90154089,1290224.5695438313
1660089600,2022-08-10 00:00:00,BCH/USDT,134.67,143.77,131.31,142.15,9304.31885132,1283236.766686353
1660003200,2022-08-09 00:00:00,BCH/USDT,143.48,144.48,133.33,134.76,7817.29619418,1075956.1185282792
1659916800,2022-08-08 00:00:00,BCH/USDT,140.93,148.1,140.29,143.42,7228.31062772,1047015.0760409121
1659830400,2022-08-07 00:00:00,BCH/USDT,141.19,143.86,137.95,141.01,4572.00271931,644924.4972725466
1659744000,2022-08-06 00:00:00,BCH/USDT,141.95,143.45,139.11,141.32,5785.23818442,816633.9785955179
1659657600,2022-08-05 00:00:00,BCH/USDT,134.28,142.1,133.95,141.94,7380.27863667,1015278.7890994424
1659571200,2022-08-04 00:00:00,BCH/USDT,133.76,138.55,132.37,134.27,5207.12685655,706547.667685582
1659484800,2022-08-03 00:00:00,BCH/USDT,133.83,142.9,130.3,133.58,8029.57282482,1095141.3938309596
1659398400,2022-08-02 00:00:00,BCH/USDT,137.78,139.13,128.69,133.78,11421.3888936,1523357.5678768007
1659312000,2022-08-01 00:00:00,BCH/USDT,139.28,142.22,134.08,138.26,8757.78628095,1210289.0473695758
1659225600,2022-07-31 00:00:00,BCH/USDT,145.48,150.34,138.55,139.39,12200.46539814,1777800.9726490257
1659139200,2022-07-30 00:00:00,BCH/USDT,151.85,154.6,143.24,145.45,13530.28073164,2006163.7447454683
1659052800,2022-07-29 00:00:00,BCH/USDT,155.65,164.95,147.19,151.87,24314.07626719,3721909.2312638009
1658966400,2022-07-28 00:00:00,BCH/USDT,127.3,159.52,127.16,155.7,30592.04775235,4455284.8064881993
1658880000,2022-07-27 00:00:00,BCH/USDT,118.89,127.4,116.18,127.36,12923.19823729,1564991.1195525696
1658793600,2022-07-26 00:00:00,BCH/USDT,118.03,119.21,113.7,118.91,10009.23345484,1165112.6077407848
1658707200,2022-07-25 00:00:00,BCH/USDT,131.82,133.06,117.47,117.97,15843.08849453,1988778.046587733
1658620800,2022-07-24 00:00:00,BCH/USDT,122.68,135.01,122.66,131.88,14196.39402003,1832905.7801260773
1658534400,2022-07-23 00:00:00,BCH/USDT,123.17,127.08,118.15,122.48,7848.93282086,963097.2700392932
1658448000,2022-07-22 00:00:00,BCH/USDT,123.06,129.44,119.74,123.24,10838.11241254,1360279.0131319639
1658361600,2022-07-21 00:00:00,BCH/USDT,121.66,124.26,117.57,123.05,11243.27399484,1367202.9849439066
1658275200,2022-07-20 00:00:00,BCH/USDT,128.43,131.33,119.81,121.72,13848.55472179,1750910.107210652
1658188800,2022-07-19 00:00:00,BCH/USDT,121.35,129.54,115.85,128.38,21141.44369998,2595499.6920969254
1658102400,2022-07-18 00:00:00,BCH/USDT,110.39,122.13,110.07,121.35,15012.24708407,1749227.270755003
1658016000,2022-07-17 00:00:00,BCH/USDT,109.5,116.27,107.87,110.28,11784.16696401,1310370.9563107133
1657929600,2022-07-16 00:00:00,BCH/USDT,106.16,110.73,103.83,109.49,10964.3602982,1177759.998246928
1657843200,2022-07-15 00:00:00,BCH/USDT,102.96,106.96,101.93,105.99,12926.29084055,1348095.2928248943
1657756800,2022-07-14 00:00:00,BCH/USDT,102.58,104.19,99.13,103.01,10758.68011824,1095784.5914642316
1657670400,2022-07-13 00:00:00,BCH/USDT,97.16,102.7,95.14,102.61,10896.30219473,1077055.909191818
1657584000,2022-07-12 00:00:00,BCH/USDT,99.05,101.14,96.78,97.26,7687.86004728,765312.314709751
1657497600,2022-07-11 00:00:00,BCH/USDT,106.88,107.36,98.69,99.09,8391.4791278,870909.2048006113
1657411200,2022-07-10 00:00:00,BCH/USDT,111.38,111.53,105.4,106.84,6580.5857726,710027.8495461192
1657324800,2022-07-09 00:00:00,BCH/USDT,108.66,113.07,108.54,111.44,7030.3579125,777960.031883718
1657238400,2022-07-08 00:00:00,BCH/USDT,111.52,113.65,106.95,108.58,9100.60932756,1002054.3347263457
1657152000,2022-07-07 00:00:00,BCH/USDT,106,112.41,105.04,111.48,9035.30711703,981001.3198656284
1657065600,2022-07-06 00:00:00,BCH/USDT,104.03,107.24,102.87,105.97,8608.02263774,903110.3845690136
1656979200,2022-07-05 00:00:00,BCH/USDT,108.23,108.77,101.69,104.11,11382.18704476,1196577.1375346894
1656892800,2022-07-04 00:00:00,BCH/USDT,105.8,108.51,102.57,108.14,6071.41973218,643256.8291738378
1656806400,2022-07-03 00:00:00,BCH/USDT,106.64,108.25,101.72,105.68,6431.09809372,669817.519847652
1656720000,2022-07-02 00:00:00,BCH/USDT,101.54,107.16,100.58,106.6,7188.05486825,744507.5665061973
1656633600,2022-07-01 00:00:00,BCH/USDT,103.28,106.55,98.28,101.5,8664.1028706,881036.2165929161
1656547200,2022-06-30 00:00:00,BCH/USDT,104.63,104.91,97.26,103.28,11240.95879185,1131824.2026496379
1656460800,2022-06-29 00:00:00,BCH/USDT,103.09,107.92,101.21,104.64,14896.09915666,1554919.9569662388
1656374400,2022-06-28 00:00:00,BCH/USDT,111.47,112.89,102.18,103.14,19403.05340237,2093683.9269438855
1656288000,2022-06-27 00:00:00,BCH/USDT,112.86,117.15,110.16,111.4,16681.67929524,1896778.6137402183
1656201600,2022-06-26 00:00:00,BCH/USDT,115.58,119.48,112.36,112.89,18344.64357046,2138722.2493856179
1656115200,2022-06-25 00:00:00,BCH/USDT,114.28,116.29,110.8,115.55,18610.44994532,2112050.3413579156
1656028800,2022-06-24 00:00:00,BCH/USDT,116.39,121.04,113.47,114.22,17166.12509408,2019029.699862804
1655942400,2022-06-23 00:00:00,BCH/USDT,112.8,118.43,111.72,116.26,11594.04277653,1343983.0991758693
1655856000,2022-06-22 00:00:00,BCH/USDT,119.59,119.59,112.45,112.76,15634.72695933,1803326.5728782438
1655769600,2022-06-21 00:00:00,BCH/USDT,118.69,123.28,113.99,119.53,22382.41176735,2673181.0324570935
1655683200,2022-06-20 00:00:00,BCH/USDT,120.69,124.63,116.19,118.66,22637.69531002,2718579.0287634131
1655596800,2022-06-19 00:00:00,BCH/USDT,115.46,123.9,111.13,120.71,18555.61174601,2193676.5749850915
1655510400,2022-06-18 00:00:00,BCH/USDT,121.55,125.13,109.09,115.48,32954.41504479,3856773.1253950395
1655424000,2022-06-17 00:00:00,BCH/USDT,109.45,122,106.77,121.53,30502.90329329,3482528.2278433938
1655337600,2022-06-16 00:00:00,BCH/USDT,128.05,130.8,107.13,109.24,18283.21952688,2109590.2174313822
1655251200,2022-06-15 00:00:00,BCH/USDT,126.01,131.57,105.5,128.03,22075.38925508,2610525.2581144021
1655164800,2022-06-14 00:00:00,BCH/USDT,126.9,134.82,117.65,126.04,16012.54187698,2018665.8908795968
1655078400,2022-06-13 00:00:00,BCH/USDT,146.12,149.02,124.01,126.81,15015.98151809,2013472.7169812364
1654992000,2022-06-12 00:00:00,BCH/USDT,156.88,158.32,145.8,146.1,9562.78974818,1454817.3471682185
1654905600,2022-06-11 00:00:00,BCH/USDT,167.54,169.88,154.69,156.64,6428.8536435,1036643.2107267554
1654819200,2022-06-10 00:00:00,BCH/USDT,175.69,177.55,165.92,167.7,6866.05358441,1178347.4680412712
1654732800,2022-06-09 00:00:00,BCH/USDT,176.91,180.79,172.3,175.65,4144.08342294,732450.2599734468
1654646400,2022-06-08 00:00:00,BCH/USDT,182.06,182.92,174.89,176.8,5017.43288605,899681.2365228118
1654560000,2022-06-07 00:00:00,BCH/USDT,185.59,188.13,173.2,182.1,10816.7738747,1936503.3384570319
1654473600,2022-06-06 00:00:00,BCH/USDT,179.87,200.5,179,186.06,10284.83654341,1906889.1353463417
1654387200,2022-06-05 00:00:00,BCH/USDT,188.87,190.34,178.16,179.79,5992.88869266,1103191.243195747
1654300800,2022-06-04 00:00:00,BCH/USDT,183.11,189.93,180.06,188.84,3621.93084515,671233.8347715649
1654214400,2022-06-03 00:00:00,BCH/USDT,189.04,191.68,180.32,183.11,4784.77291573,885052.5647017323
1654128000,2022-06-02 00:00:00,BCH/USDT,186.05,189.75,182.44,189.11,5100.59006483,947101.6414278897
1654041600,2022-06-01 00:00:00,BCH/USDT,204.68,211.07,184.22,185.89,7595.16274182,1498476.5330828417
1653955200,2022-05-31 00:00:00,BCH/USDT,197.02,207.41,191.46,204.5,8023.13428117,1591172.2373825074
1653868800,2022-05-30 00:00:00,BCH/USDT,185.21,199.5,184.65,197.02,7174.91063565,1368009.7394228771
1653782400,2022-05-29 00:00:00,BCH/USDT,178.69,186.34,175.51,185.09,8124.9938921,1473999.5715406544
1653696000,2022-05-28 00:00:00,BCH/USDT,174.86,180.54,172.99,178.64,6413.61562778,1134400.4334529018
1653609600,2022-05-27 00:00:00,BCH/USDT,179.31,185.03,171.43,174.45,15963.28051107,2836825.62988284
1653523200,2022-05-26 00:00:00,BCH/USDT,190.33,192.86,172.53,179.57,12753.91723078,2341768.3983928279
1653436800,2022-05-25 00:00:00,BCH/USDT,195.68,201.32,189.21,190.13,14202.6723836,2745928.4604984728
1653350400,2022-05-24 00:00:00,BCH/USDT,192.05,197.4,183.39,195.58,13004.47715356,2492626.2748772591
1653264000,2022-05-23 00:00:00,BCH/USDT,197.91,208.29,189,192,15932.40702835,3183278.3394325402
1653177600,2022-05-22 00:00:00,BCH/USDT,192.3,202.36,190.3,198.04,9269.49302877,1822070.7804328843
1653091200,2022-05-21 00:00:00,BCH/USDT,190.11,195.76,186.56,192.35,9161.24539914,1756233.8351491149
1653004800,2022-05-20 00:00:00,BCH/USDT,196.57,200.58,186.17,190.1,12653.41195963,2450315.2391213535
1652918400,2022-05-19 00:00:00,BCH/USDT,187.01,199,180.61,196.46,13341.69349133,2544172.9054977174
1652832000,2022-05-18 00:00:00,BCH/USDT,206.93,209.23,186.21,186.94,8461.1665392,1670809.859343261
1652745600,2022-05-17 00:00:00,BCH/USDT,197.7,215.69,194.78,206.72,8702.21261938,1790475.0490122066
1652659200,2022-05-16 00:00:00,BCH/USDT,214.96,214.96,196.12,197.58,5964.85544111,1204834.1375021296
1652572800,2022-05-15 00:00:00,BCH/USDT,208.73,216,202.6,214.87,7702.70524364,1611311.2867560702
1652486400,2022-05-14 00:00:00,BCH/USDT,202.47,237.1,186.65,208.57,14170.65438695,2971598.2909558499
1652400000,2022-05-13 00:00:00,BCH/USDT,194.31,222.08,191.74,202.44,18099.18288131,3790853.2566901951
1652313600,2022-05-12 00:00:00,BCH/USDT,194.68,227.24,156.8,194.18,31050.95739966,5867377.9625271636
1652227200,2022-05-11 00:00:00,BCH/USDT,231.32,249.89,183.75,195.07,31444.14813469,6765389.7287413267
1652140800,2022-05-10 00:00:00,BCH/USDT,217.49,244.34,210.72,231.59,16067.35519852,3698682.8887564389
1652054400,2022-05-09 00:00:00,BCH/USDT,261.82,266.54,215,217.89,15545.02991009,3706796.4843277303
1651968000,2022-05-08 00:00:00,BCH/USDT,268.02,269.74,260.06,262.09,4605.22407698,1218240.2039829906
1651881600,2022-05-07 00:00:00,BCH/USDT,274.89,277.44,263.62,268.01,3629.60845079,990133.4413041139
1651795200,2022-05-06 00:00:00,BCH/USDT,276.78,277.81,265.56,274.87,7809.67835088,2132437.7572230731
1651708800,2022-05-05 00:00:00,BCH/USDT,299.85,302.56,272.47,277.26,5930.95031438,1700083.509077216
1651622400,2022-05-04 00:00:00,BCH/USDT,279.4,300.37,278.33,299.89,4757.05213763,1377314.7822757601
1651536000,2022-05-03 00:00:00,BCH/USDT,285.03,289.58,276.37,279.42,3744.86489533,1063083.1629056674
1651449600,2022-05-02 00:00:00,BCH/USDT,284.16,289.89,279.71,285.1,4194.97300427,1197223.1168803893
1651363200,2022-05-01 00:00:00,BCH/USDT,277.75,287.73,272.58,284.2,4954.71337257,1386419.48152103
1651276800,2022-04-30 00:00:00,BCH/USDT,294.9,298.25,267.5,278,5215.34519745,1488768.5348221938
1651190400,2022-04-29 00:00:00,BCH/USDT,306.45,309,290.78,294.74,4687.78442456,1406497.003306976
1651104000,2022-04-28 00:00:00,BCH/USDT,307.22,312.44,303.19,306.48,4178.30788902,1285827.4776569157
1651017600,2022-04-27 00:00:00,BCH/USDT,296.05,309.36,293.6,307.2,4575.5649866,1392289.9970311664
1650931200,2022-04-26 00:00:00,BCH/USDT,314.65,321.74,291.43,296.14,5769.69164879,1779345.4361822616
1650844800,2022-04-25 00:00:00,BCH/USDT,307.52,315.63,299.83,314.59,7550.88550921,2319711.802153776
1650758400,2022-04-24 00:00:00,BCH/USDT,312.21,315.02,307.16,307.76,2813.54126112,876553.2211693935
1650672000,2022-04-23 00:00:00,BCH/USDT,320.94,324.14,311.42,312.41,2264.09634757,719327.9230168651
1650585600,2022-04-22 00:00:00,BCH/USDT,315.56,334.69,313.97,321.04,4698.03190293,1520558.6017919473
1650499200,2022-04-21 00:00:00,BCH/USDT,330.6,345.59,311.37,315.72,4975.41456933,1643675.2090150181
1650412800,2022-04-20 00:00:00,BCH/USDT,340.42,344.68,329.01,330.74,4006.19167423,1349420.8596169935
1650326400,2022-04-19 00:00:00,BCH/USDT,340.4,342.96,332.51,340.35,3002.5318203,1011464.8222724596
1650240000,2022-04-18 00:00:00,BCH/USDT,327.98,340.87,312.88,340.29,4517.62034048,1470008.9916403186
1650153600,2022-04-17 00:00:00,BCH/USDT,342.85,348.74,327.31,328.17,3061.55953093,1040810.9645346605
1650067200,2022-04-16 00:00:00,BCH/USDT,340.81,347.49,338.49,342.89,3211.61838223,1101261.176620398
1649980800,2022-04-15 00:00:00,BCH/USDT,337.54,345.01,333.39,340.82,5091.59811119,1724692.0181275741
1649894400,2022-04-14 00:00:00,BCH/USDT,341.09,353.27,332.6,337.59,6648.52763012,2273681.2143856789
1649808000,2022-04-13 00:00:00,BCH/USDT,305.08,349.33,301.26,341.1,13294.07920708,4347915.5868295439
1649721600,2022-04-12 00:00:00,BCH/USDT,294.9,307.3,293.28,304.81,6716.90287699,2027545.9818460673
1649635200,2022-04-11 00:00:00,BCH/USDT,319.8,320.92,290.8,294.81,7968.73696731,2441686.2568685262
1649548800,2022-04-10 00:00:00,BCH/USDT,325.99,332.31,318.27,319.89,3113.79944578,1014062.1683027617
1649462400,2022-04-09 00:00:00,BCH/USDT,322.85,327.6,321.57,325.99,2440.95574166,792155.8802547902
1649376000,2022-04-08 00:00:00,BCH/USDT,335.96,338.56,320.75,323.25,6106.24253928,2023527.1792616298
1649289600,2022-04-07 00:00:00,BCH/USDT,330.95,339.97,326.4,336,5233.6447802,1746844.1134383725
1649203200,2022-04-06 00:00:00,BCH/USDT,365.13,367.97,329.16,331.01,9003.5513041,3141880.2969823081
1649116800,2022-04-05 00:00:00,BCH/USDT,376.09,382.12,364.85,364.98,3154.4024844,1180012.9054303351
1649030400,2022-04-04 00:00:00,BCH/USDT,378.71,379.44,362.68,376.49,3895.75180405,1454415.462164862
1648944000,2022-04-03 00:00:00,BCH/USDT,372.59,381.28,368,378.89,2614.89643441,983466.4659113529
1648857600,2022-04-02 00:00:00,BCH/USDT,376.68,382.99,370.11,372.5,4354.83515092,1642836.0818843479
1648771200,2022-04-01 00:00:00,BCH/USDT,384.15,389.36,363.2,377.1,7417.92538882,2773328.9494626246
1648684800,2022-03-31 00:00:00,BCH/USDT,380.16,391.14,362.08,384.15,11033.70878935,4168094.1015166698
1648598400,2022-03-30 00:00:00,BCH/USDT,373.2,386.64,362.91,380.21,7902.66761342,2975058.1720890393
1648512000,2022-03-29 00:00:00,BCH/USDT,368.28,387.69,366.36,372.98,7605.68956692,2844612.6266320645
1648425600,2022-03-28 00:00:00,BCH/USDT,376.63,385.78,363.78,368.38,6760.43050833,2558115.4747723098
1648339200,2022-03-27 00:00:00,BCH/USDT,361.63,377.24,354.93,376.82,3862.06725494,1405718.0935513631
1648252800,2022-03-26 00:00:00,BCH/USDT,365.19,366.29,356.39,361.74,2906.85424862,1050414.7193079881
1648166400,2022-03-25 00:00:00,BCH/USDT,365.97,374.22,352.92,365.1,5846.16741752,2123600.3501504505
1648080000,2022-03-24 00:00:00,BCH/USDT,363.96,367.46,351.73,366,4621.51318103,1662548.194250084
1647993600,2022-03-23 00:00:00,BCH/USDT,375.28,384.31,353.35,364.16,9892.43780329,3599328.745953407
1647907200,2022-03-22 00:00:00,BCH/USDT,334.88,386.75,334.51,375.53,14095.43246082,5140486.7795806667
1647820800,2022-03-21 00:00:00,BCH/USDT,327.48,340.43,320.18,335,5047.96323393,1664239.3467959813
1647734400,2022-03-20 00:00:00,BCH/USDT,327.72,332.51,315.54,326.85,4618.89408151,1494575.5728245363
1647648000,2022-03-19 00:00:00,BCH/USDT,305.81,328.52,305.81,327.82,6029.69634519,1914782.790839091
1647561600,2022-03-18 00:00:00,BCH/USDT,296.39,306.52,290.7,305.39,4175.51713147,1244568.7586150589
1647475200,2022-03-17 00:00:00,BCH/USDT,299.86,301.27,294.45,296.2,4053.09520447,1205926.9939621933
1647388800,2022-03-16 00:00:00,BCH/USDT,289.21,302.32,286.32,299.87,7415.14372382,2179887.1676509087
1647302400,2022-03-15 00:00:00,BCH/USDT,289.81,292.68,281.7,289.27,5156.69623975,1483062.0791638746
1647216000,2022-03-14 00:00:00,BCH/USDT,279.61,290,277.54,289.89,3792.84278121,1075268.1907676491
1647129600,2022-03-13 00:00:00,BCH/USDT,290.74,296,278.07,279.93,3130.87644388,901619.9494978149
1647043200,2022-03-12 00:00:00,BCH/USDT,287.68,294.23,287.32,290.87,4124.68329025,1202986.1415678998
1646956800,2022-03-11 00:00:00,BCH/USDT,289.21,294.74,281.2,287.75,4651.46251939,1336625.1550624137
1646870400,2022-03-10 00:00:00,BCH/USDT,307.28,309.39,283.71,289.5,7875.82270862,2313579.1702432238
1646784000,2022-03-09 00:00:00,BCH/USDT,284.48,318.01,283.5,307.16,7395.28878489,2259828.5494380258
1646697600,2022-03-08 00:00:00,BCH/USDT,273.88,289.57,272.34,284.61,7786.74411578,2202588.8252431546
1646611200,2022-03-07 00:00:00,BCH/USDT,281.98,291.12,270.04,273.91,6154.34385969,1722181.7047601177
1646524800,2022-03-06 00:00:00,BCH/USDT,294.01,296.17,281.37,281.83,3100.50709466,896568.4295311154
1646438400,2022-03-05 00:00:00,BCH/USDT,290.24,295.37,283.24,294.26,4201.44916811,1214397.4768229934
1646352000,2022-03-04 00:00:00,BCH/USDT,315.01,315.6,285.8,290.31,6730.39550537,2029558.6186780102
1646265600,2022-03-03 00:00:00,BCH/USDT,320.23,321.83,305.66,315.31,5537.13457395,1742403.7226183381
1646179200,2022-03-02 00:00:00,BCH/USDT,328.57,331.24,318.2,320.16,5799.18199417,1876671.3456061058
1646092800,2022-03-01 00:00:00,BCH/USDT,339.03,343.85,320.45,328.47,5889.23579506,1938814.3093098989
1646006400,2022-02-28 00:00:00,BCH/USDT,303.76,339,300.56,339,4492.89187759,1429076.3871714092
1645920000,2022-02-27 00:00:00,BCH/USDT,315.16,321.53,299.43,304.34,4588.49816327,1428522.4896417166
1645833600,2022-02-26 00:00:00,BCH/USDT,309.18,324.4,307.23,315.18,7169.82080667,2267555.0496633147
1645747200,2022-02-25 00:00:00,BCH/USDT,300.6,312.12,290.39,308.53,7341.99859465,2213882.6956369855
1645660800,2022-02-24 00:00:00,BCH/USDT,288.31,309.68,259.48,300.86,13662.64331403,3812805.9316141451
1645574400,2022-02-23 00:00:00,BCH/USDT,293.34,305,286.96,288.08,3252.04099213,963218.5147116561
1645488000,2022-02-22 00:00:00,BCH/USDT,283.06,295.42,275.37,293.09,6664.22123031,1897214.1986173835
1645401600,2022-02-21 00:00:00,BCH/USDT,302.76,310.7,282.52,282.88,5017.21887103,1488050.0028394226
1645315200,2022-02-20 00:00:00,BCH/USDT,311.91,312.55,296.79,302.24,4649.77748637,1401605.5158749704
1645228800,2022-02-19 00:00:00,BCH/USDT,309.99,316.01,305.27,311.92,3564.37796365,1107244.3638501087
1645142400,2022-02-18 00:00:00,BCH/USDT,313.05,318.94,306.42,310.12,6734.16995115,2105174.9046428058
1645056000,2022-02-17 00:00:00,BCH/USDT,334.24,336.36,309.21,313.22,6135.82495603,1977107.3832013014
1644969600,2022-02-16 00:00:00,BCH/USDT,343.41,343.6,328.99,334.49,10314.57733928,3459711.3026979831
1644883200,2022-02-15 00:00:00,BCH/USDT,330.43,344.63,328.95,343.12,5064.52228492,1708914.8340386622
1644796800,2022-02-14 00:00:00,BCH/USDT,333.74,337.49,318.4,330.54,8531.38560844,2788162.4949883458
1644710400,2022-02-13 00:00:00,BCH/USDT,330.33,339.83,324.5,333.57,7593.05951343,2508606.0491379826
1644624000,2022-02-12 00:00:00,BCH/USDT,320.67,330.32,312.25,330.11,8481.26674199,2702986.0575777464
1644537600,2022-02-11 00:00:00,BCH/USDT,340.66,341.76,316.56,320.67,5713.46452409,1891730.1752543034
1644451200,2022-02-10 00:00:00,BCH/USDT,346.02,362.5,336.41,340.81,6800.71493712,2368366.3506264479
1644364800,2022-02-09 00:00:00,BCH/USDT,335.94,347.72,328.38,345.88,4720.76532618,1609968.19411177
1644278400,2022-02-08 00:00:00,BCH/USDT,343.42,356,325,335.19,11653.98214829,3978277.730453058
1644192000,2022-02-07 00:00:00,BCH/USDT,324.64,343.8,318.04,343.13,5904.75181766,1981138.1225733437
1644105600,2022-02-06 00:00:00,BCH/USDT,320.51,328.03,312.2,324.88,5835.14946152,1872785.5038308812
1644019200,2022-02-05 00:00:00,BCH/USDT,306.39,328.91,302.74,320.33,4046.1511864,1279182.8124261704
1643932800,2022-02-04 00:00:00,BCH/USDT,280.83,306.95,276.54,306.39,5236.40655235,1527380.1258873736
1643846400,2022-02-03 00:00:00,BCH/USDT,277.73,281.5,271.05,280.74,3694.77632273,1018284.273511762
1643760000,2022-02-02 00:00:00,BCH/USDT,287.83,296.69,276.34,277.82,4079.3074254,1171120.1218555812
1643673600,2022-02-01 00:00:00,BCH/USDT,284.71,290.93,282.62,287.86,4830.23435778,1388709.2738296066
1643587200,2022-01-31 00:00:00,BCH/USDT,289.92,290.32,277.95,285.19,5025.25970217,1427031.6086804876
1643500800,2022-01-30 00:00:00,BCH/USDT,298.52,302.13,287.74,290.08,3538.62905691,1046264.4654950373
1643414400,2022-01-29 00:00:00,BCH/USDT,296.71,301.99,291.38,298.68,3114.28692942,925167.9536029556
1643328000,2022-01-28 00:00:00,BCH/USDT,289.66,297.32,281.82,297,6470.12257682,1870827.5458641733
1643241600,2022-01-27 00:00:00,BCH/USDT,288.77,294.82,277.39,289.71,11721.43561546,3356473.6982844044
1643155200,2022-01-26 00:00:00,BCH/USDT,291.72,314.96,283.91,289.07,9001.90078099,2664408.1069763922
1643068800,2022-01-25 00:00:00,BCH/USDT,292.49,294.42,283.57,291.31,7722.54264921,2232302.6129897828
1642982400,2022-01-24 00:00:00,BCH/USDT,302.59,302.59,259.92,292.16,16583.77086425,4652832.7707697979
1642896000,2022-01-23 00:00:00,BCH/USDT,292,303.48,283.99,302.34,12548.05827454,3660598.9748616289
1642809600,2022-01-22 00:00:00,BCH/USDT,314.2,318.54,264,291.9,19320.30109493,5645589.0446143513
1642723200,2022-01-21 00:00:00,BCH/USDT,357.39,359.93,308.13,315.36,18457.03639735,6154016.2932605009
1642636800,2022-01-20 00:00:00,BCH/USDT,369.09,384.21,356.25,357.89,4714.13158735,1749582.8090283899
