https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND,Volume EUR
1661299200,2022-08-24 00:00:00,SAND/EUR,1.06671,1.07371,1.03916,1.05023,20048.60329733,21055.644640954884
1661212800,2022-08-23 00:00:00,SAND/EUR,1.05252,1.07627,1.02793,1.07627,33580.85498925,36142.0667992801
1661126400,2022-08-22 00:00:00,SAND/EUR,1.06490,1.06490,1.01730,1.03800,43637.29351907,45295.51067279466
1661040000,2022-08-21 00:00:00,SAND/EUR,1.04115,1.07384,1.03230,1.07384,43085.49472410,46266.927654527535
1660953600,2022-08-20 00:00:00,SAND/EUR,1.03990,1.07280,1.00374,1.03050,30500.81002534,31431.08473111287
1660867200,2022-08-19 00:00:00,SAND/EUR,1.14060,1.14060,1.02985,1.04440,72981.34877481,76221.72066041156
1660780800,2022-08-18 00:00:00,SAND/EUR,1.19570,1.21153,1.10993,1.14391,18532.08293294,21199.034987819396
1660694400,2022-08-17 00:00:00,SAND/EUR,1.25457,1.28713,1.18900,1.19605,69050.51864420,82587.87282439541
1660608000,2022-08-16 00:00:00,SAND/EUR,1.29170,1.29487,1.23680,1.25314,42705.72004622,53516.24601872012
1660521600,2022-08-15 00:00:00,SAND/EUR,1.31238,1.36430,1.26217,1.28422,37250.37756359,47837.67987471355
1660435200,2022-08-14 00:00:00,SAND/EUR,1.29345,1.38283,1.27500,1.30561,71886.71722897,93856.01688131552
1660348800,2022-08-13 00:00:00,SAND/EUR,1.29765,1.35119,1.28664,1.29220,49434.84976127,63879.71286151309
1660262400,2022-08-12 00:00:00,SAND/EUR,1.26217,1.30000,1.25662,1.30000,75856.64653042,98613.640489546
1660176000,2022-08-11 00:00:00,SAND/EUR,1.32000,1.32569,1.27644,1.28213,67175.76768832,86128.06702622572
1660089600,2022-08-10 00:00:00,SAND/EUR,1.26726,1.30682,1.23941,1.29264,22505.33477377,29091.29594196605
1660003200,2022-08-09 00:00:00,SAND/EUR,1.33614,1.34621,1.23473,1.26500,54368.33710098,68775.9464327397
1659916800,2022-08-08 00:00:00,SAND/EUR,1.30408,1.36423,1.30408,1.32285,42529.94327437,56260.735460500364
1659830400,2022-08-07 00:00:00,SAND/EUR,1.30027,1.31683,1.27862,1.30703,13457.77501376,17589.71567623473
1659744000,2022-08-06 00:00:00,SAND/EUR,1.33202,1.34700,1.30311,1.31312,12755.03474800,16748.89122829376
1659657600,2022-08-05 00:00:00,SAND/EUR,1.26617,1.31929,1.26617,1.31367,26910.55415840,35351.58768126532
1659571200,2022-08-04 00:00:00,SAND/EUR,1.25988,1.30823,1.23884,1.25247,14247.87395581,17845.03469343335
1659484800,2022-08-03 00:00:00,SAND/EUR,1.24591,1.28930,1.21562,1.23945,17351.37876093,21506.16640523469
1659398400,2022-08-02 00:00:00,SAND/EUR,1.30780,1.30780,1.21277,1.25490,45214.69094083,56739.91566164756
1659312000,2022-08-01 00:00:00,SAND/EUR,1.29131,1.30670,1.25000,1.28496,22150.28264027,28462.227181441343
1659225600,2022-07-31 00:00:00,SAND/EUR,1.31491,1.35710,1.27000,1.28873,55170.52111855,71099.90568110894
1659139200,2022-07-30 00:00:00,SAND/EUR,1.31993,1.39542,1.29000,1.30097,33296.68923725,43317.99379698513
1659052800,2022-07-29 00:00:00,SAND/EUR,1.32157,1.36978,1.27467,1.33000,49527.14421617,65871.10180750611
1658966400,2022-07-28 00:00:00,SAND/EUR,1.27715,1.36240,1.24991,1.33005,103178.10359986,137232.03669299377
1658880000,2022-07-27 00:00:00,SAND/EUR,1.16265,1.28382,1.14342,1.27604,57319.19543074,73141.58613744148
1658793600,2022-07-26 00:00:00,SAND/EUR,1.17270,1.17270,1.11380,1.16000,33349.67770753,38685.62614073479
1658707200,2022-07-25 00:00:00,SAND/EUR,1.31177,1.31177,1.17500,1.17500,49473.94625588,58131.886850659
1658620800,2022-07-24 00:00:00,SAND/EUR,1.32042,1.34639,1.29900,1.31057,9832.38625250,12886.030450938926
1658534400,2022-07-23 00:00:00,SAND/EUR,1.28388,1.34222,1.27332,1.30761,37570.39986430,49127.43056655732
1658448000,2022-07-22 00:00:00,SAND/EUR,1.35323,1.41222,1.30037,1.31305,75988.66133930,99776.91177156787
1658361600,2022-07-21 00:00:00,SAND/EUR,1.32228,1.36679,1.25000,1.35323,53966.48695426,73029.06914111326
1658275200,2022-07-20 00:00:00,SAND/EUR,1.37561,1.45000,1.28136,1.31562,126213.55039294,166049.07116795972
1658188800,2022-07-19 00:00:00,SAND/EUR,1.35908,1.44768,1.31000,1.40460,107485.43009849,150974.03511633907
1658102400,2022-07-18 00:00:00,SAND/EUR,1.16660,1.37000,1.16660,1.35710,90747.60639755,123153.5766421151
1658016000,2022-07-17 00:00:00,SAND/EUR,1.25000,1.25126,1.17000,1.17000,137371.39783465,160724.5354665405
1657929600,2022-07-16 00:00:00,SAND/EUR,1.21000,1.25500,1.19020,1.23735,32864.49067343,40664.87753476861
1657843200,2022-07-15 00:00:00,SAND/EUR,1.19122,1.21747,1.16187,1.19410,39249.24698921,46867.525829815655
1657756800,2022-07-14 00:00:00,SAND/EUR,1.15489,1.21210,1.11997,1.19854,153420.95227138,183881.14813533978
1657670400,2022-07-13 00:00:00,SAND/EUR,1.08000,1.15440,1.04180,1.15400,55956.33676862,64573.612630987474
1657584000,2022-07-12 00:00:00,SAND/EUR,1.09044,1.14038,1.09044,1.10173,17759.14888217,19565.787097953158
1657497600,2022-07-11 00:00:00,SAND/EUR,1.12945,1.15440,1.08578,1.09438,60371.31955007,66069.1646892056
1657411200,2022-07-10 00:00:00,SAND/EUR,1.20421,1.20421,1.12912,1.14254,18946.73687079,21647.404744352403
1657324800,2022-07-09 00:00:00,SAND/EUR,1.21883,1.21883,1.19491,1.20777,14230.58727550,17187.276393730634
1657238400,2022-07-08 00:00:00,SAND/EUR,1.26044,1.28422,1.19000,1.20000,38662.07900057,46394.49480068399
1657152000,2022-07-07 00:00:00,SAND/EUR,1.25840,1.28442,1.21280,1.26143,37856.14132634,47752.87235328507
1657065600,2022-07-06 00:00:00,SAND/EUR,1.13885,1.25169,1.13659,1.25169,66678.90609881,83461.31997481947
1656979200,2022-07-05 00:00:00,SAND/EUR,1.15000,1.17000,1.07974,1.16696,87193.44167460,101751.25869659122
1656892800,2022-07-04 00:00:00,SAND/EUR,1.01741,1.17000,1.00032,1.14761,104041.44605685,119399.00390930164
1656806400,2022-07-03 00:00:00,SAND/EUR,0.99075,1.01010,0.96894,1.00103,14562.78945029,14577.7891234238
1656720000,2022-07-02 00:00:00,SAND/EUR,1.02408,1.02408,0.97000,1.00880,23389.58735426,23595.415722977483
1656633600,2022-07-01 00:00:00,SAND/EUR,1.07449,1.11468,1.01787,1.04000,24800.83331351,25792.866646050403
1656547200,2022-06-30 00:00:00,SAND/EUR,1.00800,1.05040,0.91752,1.05012,38395.22615056,40319.59488522607
1656460800,2022-06-29 00:00:00,SAND/EUR,1.02618,1.04258,0.97602,1.01009,90432.52133204,91344.98547228028
1656374400,2022-06-28 00:00:00,SAND/EUR,1.15440,1.16000,1.01764,1.01764,76364.02429751,77711.08568611808
1656288000,2022-06-27 00:00:00,SAND/EUR,1.12714,1.18936,1.09952,1.12548,62380.37663725,70207.86629769213
1656201600,2022-06-26 00:00:00,SAND/EUR,1.20141,1.28000,1.11000,1.11469,131726.40498672,146834.10637464692
1656115200,2022-06-25 00:00:00,SAND/EUR,1.02451,1.25840,1.02451,1.20756,83742.69479666,101124.32852865475
1656028800,2022-06-24 00:00:00,SAND/EUR,0.96122,1.05971,0.96121,1.05971,46837.24940528,49633.90156726927
1655942400,2022-06-23 00:00:00,SAND/EUR,0.93299,0.98032,0.91253,0.95730,27197.45058578,26036.119445767195
1655856000,2022-06-22 00:00:00,SAND/EUR,0.86109,0.95833,0.83225,0.88002,45534.36005205,40071.14753300504
1655769600,2022-06-21 00:00:00,SAND/EUR,0.83721,0.91054,0.82449,0.87784,77565.05135275,68089.70467949806
1655683200,2022-06-20 00:00:00,SAND/EUR,0.81451,0.83709,0.77034,0.80388,44883.31052738,36080.79566675024
1655596800,2022-06-19 00:00:00,SAND/EUR,0.75300,0.82750,0.73620,0.80813,54297.80795572,43879.687543256005
1655510400,2022-06-18 00:00:00,SAND/EUR,0.81652,0.81652,0.70000,0.75615,113874.55508652,86106.2448286721
1655424000,2022-06-17 00:00:00,SAND/EUR,0.79025,0.83544,0.79025,0.82029,63260.97459614,51892.34485146768
1655337600,2022-06-16 00:00:00,SAND/EUR,0.90979,0.91791,0.79484,0.79503,56428.45986667,44862.31844779865
1655251200,2022-06-15 00:00:00,SAND/EUR,0.84450,0.89973,0.75980,0.89739,66705.85311661,59861.16552831465
1655164800,2022-06-14 00:00:00,SAND/EUR,0.81807,0.90450,0.75000,0.82070,63545.87061232,52152.09601153102
1655078400,2022-06-13 00:00:00,SAND/EUR,0.90027,0.90027,0.76000,0.79531,166356.33096837,132304.85358245432
1654992000,2022-06-12 00:00:00,SAND/EUR,1.02240,1.02733,0.90000,0.90000,39032.23783724,35129.014053516
1654905600,2022-06-11 00:00:00,SAND/EUR,1.13775,1.15530,1.00356,1.01917,75492.37876832,76939.5676693087
1654819200,2022-06-10 00:00:00,SAND/EUR,1.21787,1.21787,1.13500,1.15490,73848.70683307,85287.87152151254
1654732800,2022-06-09 00:00:00,SAND/EUR,1.21416,1.23141,1.21010,1.21487,24183.86757576,29380.255201763546
1654646400,2022-06-08 00:00:00,SAND/EUR,1.21925,1.22881,1.19721,1.20819,22465.87611496,27143.046863333526
1654560000,2022-06-07 00:00:00,SAND/EUR,1.25018,1.25020,1.19098,1.22430,55195.28019761,67575.58154593392
1654473600,2022-06-06 00:00:00,SAND/EUR,1.25840,1.31248,1.22500,1.26417,21808.28518987,27569.379888477957
1654387200,2022-06-05 00:00:00,SAND/EUR,1.18988,1.21799,1.18988,1.21086,7571.35875671,9167.855464149872
1654300800,2022-06-04 00:00:00,SAND/EUR,1.20771,1.21000,1.17000,1.20409,66708.19422553,80322.66958501842
1654214400,2022-06-03 00:00:00,SAND/EUR,1.25575,1.25800,1.18661,1.21986,44049.48574691,53734.205683225635
1654128000,2022-06-02 00:00:00,SAND/EUR,1.23653,1.27345,1.21675,1.27345,24027.49305811,30597.81103485018
1654041600,2022-06-01 00:00:00,SAND/EUR,1.35793,1.35794,1.21000,1.24697,83625.93367834,104279.03051887963
1653955200,2022-05-31 00:00:00,SAND/EUR,1.36240,1.40000,1.28480,1.36240,79878.49080737,108826.4558759609
1653868800,2022-05-30 00:00:00,SAND/EUR,1.23000,1.35000,1.22697,1.33871,135165.72926653,180947.71342639637
1653782400,2022-05-29 00:00:00,SAND/EUR,1.20931,1.21788,1.17300,1.20000,24397.06207054,29276.474484648
1653696000,2022-05-28 00:00:00,SAND/EUR,1.19740,1.23070,1.18388,1.20676,24891.52177447,30038.092816559416
1653609600,2022-05-27 00:00:00,SAND/EUR,1.27929,1.27929,1.17420,1.20159,118095.70653684,141902.62001760158
1653523200,2022-05-26 00:00:00,SAND/EUR,1.31827,1.39975,1.18320,1.26662,185195.65585734,234572.521622024
1653436800,2022-05-25 00:00:00,SAND/EUR,1.20251,1.31881,1.16518,1.30580,105175.97932378,137338.79380099193
1653350400,2022-05-24 00:00:00,SAND/EUR,1.21961,1.24619,1.13754,1.21864,67302.75461236,82017.8288808064
1653264000,2022-05-23 00:00:00,SAND/EUR,1.30866,1.37500,1.19000,1.19000,66579.57589532,79229.6953154308
1653177600,2022-05-22 00:00:00,SAND/EUR,1.25249,1.32200,1.25249,1.30386,39085.21145899,50961.6438129187
1653091200,2022-05-21 00:00:00,SAND/EUR,1.19815,1.27296,1.19815,1.24332,48353.89560313,60119.36548128359
1653004800,2022-05-20 00:00:00,SAND/EUR,1.22614,1.30547,1.15681,1.22440,61924.88355886,75820.82742946818
1652918400,2022-05-19 00:00:00,SAND/EUR,1.15338,1.27100,1.09661,1.18827,62469.29662056,74230.39109531284
1652832000,2022-05-18 00:00:00,SAND/EUR,1.30570,1.30570,1.13310,1.13706,60635.57535446,68946.28731254229
1652745600,2022-05-17 00:00:00,SAND/EUR,1.27860,1.32749,1.22327,1.31060,42028.80349974,55082.94986675925
1652659200,2022-05-16 00:00:00,SAND/EUR,1.35180,1.35180,1.22856,1.27350,107049.80516932,136327.92688312902
1652572800,2022-05-15 00:00:00,SAND/EUR,1.38280,1.38280,1.26119,1.36699,115027.75241494,157241.7872736988
1652486400,2022-05-14 00:00:00,SAND/EUR,1.25840,1.47000,1.15000,1.36240,104416.24545546,142256.6928085187
1652400000,2022-05-13 00:00:00,SAND/EUR,1.07242,1.46826,1.06308,1.21000,185752.00528317,224759.9263926357
1652313600,2022-05-12 00:00:00,SAND/EUR,1.25840,1.29381,0.87340,1.05500,238602.76505897,251725.9171372133
1652227200,2022-05-11 00:00:00,SAND/EUR,1.68000,1.68000,1.02000,1.24363,214230.43405901,266423.3947088066
1652140800,2022-05-10 00:00:00,SAND/EUR,1.57800,1.80000,1.57461,1.60759,80720.47371529,129765.42633996307
1652054400,2022-05-09 00:00:00,SAND/EUR,1.92479,1.92479,1.57830,1.59906,111881.67689536,178905.51425629435
1651968000,2022-05-08 00:00:00,SAND/EUR,1.82859,1.94285,1.80000,1.88990,74592.34361321,140972.0701946056
1651881600,2022-05-07 00:00:00,SAND/EUR,1.94484,1.94484,1.80000,1.84796,27818.87576624,51408.16966098087
1651795200,2022-05-06 00:00:00,SAND/EUR,2.02440,2.02440,1.88600,1.95233,65024.46925418,126949.22205901323
1651708800,2022-05-05 00:00:00,SAND/EUR,2.29548,2.29548,1.97264,2.01270,197750.93391010,398013.3046808583
1651622400,2022-05-04 00:00:00,SAND/EUR,2.01824,2.31000,2.01824,2.27723,50116.07300112,114125.82492034048
1651536000,2022-05-03 00:00:00,SAND/EUR,2.00894,2.17800,1.98472,2.01793,33779.65761995,68164.9845010257
1651449600,2022-05-02 00:00:00,SAND/EUR,2.03480,2.04456,1.92000,2.01298,34135.77722454,68714.63683745453
1651363200,2022-05-01 00:00:00,SAND/EUR,1.87770,2.08105,1.82560,2.08105,47643.65939680,99148.83738771064
1651276800,2022-04-30 00:00:00,SAND/EUR,2.18046,2.21652,1.74967,1.86249,56039.91257324,104373.77676853376
1651190400,2022-04-29 00:00:00,SAND/EUR,2.37545,2.39393,2.11461,2.19240,84802.56427098,185921.14190769655
1651104000,2022-04-28 00:00:00,SAND/EUR,2.38770,2.44328,2.35000,2.37000,28943.42971632,68595.9284276784
1651017600,2022-04-27 00:00:00,SAND/EUR,2.32854,2.42365,2.32120,2.38975,38557.98009293,92143.93292707947
1650931200,2022-04-26 00:00:00,SAND/EUR,2.54132,2.55357,2.29853,2.31413,58727.48739142,135903.04039710676
1650844800,2022-04-25 00:00:00,SAND/EUR,2.50100,2.54947,2.39643,2.54041,52686.86260799,133846.23263796387
1650758400,2022-04-24 00:00:00,SAND/EUR,2.50636,2.60568,2.47370,2.57922,37837.32820102,97590.79364263479
1650672000,2022-04-23 00:00:00,SAND/EUR,2.54220,2.55399,2.48000,2.50058,46334.07052191,115862.0500656777
1650585600,2022-04-22 00:00:00,SAND/EUR,2.53603,2.60101,2.51500,2.54111,50287.47173595,127785.99730293991
1650499200,2022-04-21 00:00:00,SAND/EUR,2.64273,2.70504,2.50000,2.53341,50001.64203576,126674.65994981474
1650412800,2022-04-20 00:00:00,SAND/EUR,2.73214,2.85645,2.59174,2.63764,58057.44711264,153134.6448021838
1650326400,2022-04-19 00:00:00,SAND/EUR,2.55961,2.81060,2.52144,2.71843,43718.99193291,118847.01924018054
1650240000,2022-04-18 00:00:00,SAND/EUR,2.47401,2.56577,2.35000,2.54965,39534.95190203,100800.2901170108
1650153600,2022-04-17 00:00:00,SAND/EUR,2.58455,2.60361,2.46146,2.46146,11570.31496651,28479.86747746571
1650067200,2022-04-16 00:00:00,SAND/EUR,2.59231,2.67706,2.56612,2.61770,15563.11050363,40739.554365352255
1649980800,2022-04-15 00:00:00,SAND/EUR,2.57556,2.60984,2.55617,2.58973,16201.76489936,41958.19661281957
1649894400,2022-04-14 00:00:00,SAND/EUR,2.67310,2.67310,2.50100,2.57832,12829.70053505,33079.07348353012
1649808000,2022-04-13 00:00:00,SAND/EUR,2.58257,2.63379,2.54389,2.61981,17351.10193941,45456.590371885715
1649721600,2022-04-12 00:00:00,SAND/EUR,2.45063,2.59782,2.45063,2.56278,36070.59159546,92440.99072901298
1649635200,2022-04-11 00:00:00,SAND/EUR,2.63420,2.65164,2.44282,2.47234,65802.22755798,162685.47928069628
1649548800,2022-04-10 00:00:00,SAND/EUR,2.76152,2.77506,2.67687,2.67687,13853.03231181,37082.766604514836
1649462400,2022-04-09 00:00:00,SAND/EUR,2.70385,2.76507,2.69769,2.76507,9378.60957579,25932.511979729657
1649376000,2022-04-08 00:00:00,SAND/EUR,2.84353,2.86991,2.64905,2.65889,47700.82912267,126831.25754597604
1649289600,2022-04-07 00:00:00,SAND/EUR,2.70558,2.84517,2.65611,2.84229,40506.76960153,115131.98617073272
1649203200,2022-04-06 00:00:00,SAND/EUR,3.02400,3.02960,2.71122,2.71122,91249.07694641,247396.32239864572
1649116800,2022-04-05 00:00:00,SAND/EUR,3.15119,3.18325,3.04745,3.05531,55610.45562817,169907.18118530407
1649030400,2022-04-04 00:00:00,SAND/EUR,3.18675,3.22380,3.03590,3.15785,64515.94882403,203731.68899396312
1648944000,2022-04-03 00:00:00,SAND/EUR,3.07000,3.25029,3.06572,3.18882,31293.14600314,99788.2098377329
1648857600,2022-04-02 00:00:00,SAND/EUR,3.16361,3.32000,3.09172,3.16230,74190.88946076,234613.84974176134
1648771200,2022-04-01 00:00:00,SAND/EUR,3.08788,3.21844,2.94420,3.18488,86253.47355563,274706.9628578549
1648684800,2022-03-31 00:00:00,SAND/EUR,3.14792,3.44606,3.02000,3.04362,103990.83729695,316508.592213743
1648598400,2022-03-30 00:00:00,SAND/EUR,3.15556,3.23000,3.07000,3.15458,77561.36751353,244673.53873083147
1648512000,2022-03-29 00:00:00,SAND/EUR,3.21211,3.28416,3.08213,3.15303,56022.61564973,176640.98782206821
1648425600,2022-03-28 00:00:00,SAND/EUR,3.24518,3.35560,3.15000,3.15000,85191.71482096,268353.901686024
