https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZIL,Volume USDT
1661731200,2022-08-29 00:00:00,ZIL/USDT,0.03534,0.03716,0.0349,0.03707,15491366.75666407,560644.3251709703761
1661644800,2022-08-28 00:00:00,ZIL/USDT,0.03652,0.03694,0.03517,0.03536,10240831.53374719,372518.0846187704611
1661558400,2022-08-27 00:00:00,ZIL/USDT,0.0359,0.03695,0.0355,0.03656,12313062.77458976,447710.7118194075848
1661472000,2022-08-26 00:00:00,ZIL/USDT,0.03961,0.03968,0.03546,0.03596,28146757.17244027,1056543.79638669875
1661385600,2022-08-25 00:00:00,ZIL/USDT,0.03868,0.04132,0.03868,0.03968,20171697.88349051,802135.9319009052255
1661299200,2022-08-24 00:00:00,ZIL/USDT,0.03794,0.04173,0.03689,0.03866,39809781.85620248,1583233.2833550847095
1661212800,2022-08-23 00:00:00,ZIL/USDT,0.03717,0.03819,0.03603,0.038,12541236.60326771,469230.8551440141529
1661126400,2022-08-22 00:00:00,ZIL/USDT,0.03778,0.03778,0.03568,0.03715,13227117.30392941,483207.296924578544
1661040000,2022-08-21 00:00:00,ZIL/USDT,0.03727,0.03826,0.0367,0.03776,21765289.26313263,818902.8833813000138
1660953600,2022-08-20 00:00:00,ZIL/USDT,0.03684,0.03818,0.03616,0.03728,15346098.57152521,570469.0515607759283
1660867200,2022-08-19 00:00:00,ZIL/USDT,0.04144,0.04145,0.03628,0.03682,31638216.82460015,1207534.2999108108104
1660780800,2022-08-18 00:00:00,ZIL/USDT,0.04314,0.04392,0.0406,0.04141,27742951.07023196,1183572.964617018701
1660694400,2022-08-17 00:00:00,ZIL/USDT,0.04498,0.04657,0.04249,0.0431,33915978.08119372,1495342.0345049653678
1660608000,2022-08-16 00:00:00,ZIL/USDT,0.04576,0.04611,0.0446,0.045,15937581.47620055,722170.8218231466294
1660521600,2022-08-15 00:00:00,ZIL/USDT,0.04671,0.04965,0.0448,0.04578,42716225.92976369,2002287.5864902414585
1660435200,2022-08-14 00:00:00,ZIL/USDT,0.04727,0.04857,0.04549,0.04667,48361423.40141706,2283094.0349986910056
1660348800,2022-08-13 00:00:00,ZIL/USDT,0.04755,0.04881,0.04693,0.04727,30576416.61636143,1458072.1827038209774
1660262400,2022-08-12 00:00:00,ZIL/USDT,0.04598,0.04869,0.04515,0.04761,33911663.91258654,1594057.8024271083289
1660176000,2022-08-11 00:00:00,ZIL/USDT,0.04543,0.0492,0.04537,0.04593,63177091.58319873,2960793.1125037408315
1660089600,2022-08-10 00:00:00,ZIL/USDT,0.04315,0.04569,0.04181,0.04541,46011533.55688643,2038819.7897420763215
1660003200,2022-08-09 00:00:00,ZIL/USDT,0.04566,0.04612,0.04201,0.04312,43325938.53389897,1899927.6636515058968
1659916800,2022-08-08 00:00:00,ZIL/USDT,0.04541,0.04685,0.04456,0.04567,28909790.48066453,1325336.5535788770524
1659830400,2022-08-07 00:00:00,ZIL/USDT,0.04598,0.04616,0.0444,0.04545,36056266.89637364,1635124.0651055849107
1659744000,2022-08-06 00:00:00,ZIL/USDT,0.0455,0.04951,0.04545,0.04595,60683616.84392241,2879662.6435212802881
1659657600,2022-08-05 00:00:00,ZIL/USDT,0.04289,0.04552,0.0424,0.04547,35616939.92980256,1570119.2973352376973
1659571200,2022-08-04 00:00:00,ZIL/USDT,0.04153,0.04323,0.04144,0.04287,25971820.73611526,1098299.0096605557083
1659484800,2022-08-03 00:00:00,ZIL/USDT,0.04155,0.04282,0.04041,0.04156,25423681.24025253,1066723.3792603000393
1659398400,2022-08-02 00:00:00,ZIL/USDT,0.04265,0.04343,0.04028,0.04153,51654085.67486172,2154347.1368955680973
1659312000,2022-08-01 00:00:00,ZIL/USDT,0.04261,0.04545,0.04177,0.04264,73428721.88955112,3176815.712425677956
1659225600,2022-07-31 00:00:00,ZIL/USDT,0.042,0.04532,0.04168,0.04269,83160558.79694835,3606863.901902523565
1659139200,2022-07-30 00:00:00,ZIL/USDT,0.04221,0.04483,0.04157,0.04204,96811554.88098073,4210056.5495488225861
1659052800,2022-07-29 00:00:00,ZIL/USDT,0.04255,0.04377,0.04095,0.04221,80544184.32963545,3427822.670827314062
1658966400,2022-07-28 00:00:00,ZIL/USDT,0.04026,0.04326,0.03946,0.04255,82208923.98282199,3397361.3676416868833
1658880000,2022-07-27 00:00:00,ZIL/USDT,0.03732,0.04037,0.03669,0.04026,46654312.22117512,1790244.2761490281835
1658793600,2022-07-26 00:00:00,ZIL/USDT,0.037,0.03738,0.03582,0.03734,27496832.63728288,1003287.6728058622427
1658707200,2022-07-25 00:00:00,ZIL/USDT,0.03982,0.04016,0.0369,0.03699,50546058.50145509,1934729.4452805748003
1658620800,2022-07-24 00:00:00,ZIL/USDT,0.04007,0.04084,0.03965,0.03983,32226283.39013082,1295002.1390935257733
1658534400,2022-07-23 00:00:00,ZIL/USDT,0.03997,0.04086,0.03873,0.04004,44962121.55076485,1790270.1181969322916
1658448000,2022-07-22 00:00:00,ZIL/USDT,0.04157,0.04263,0.03939,0.03989,50306016.13699384,2073155.0608600014594
1658361600,2022-07-21 00:00:00,ZIL/USDT,0.04081,0.04188,0.0391,0.04157,43631296.61130266,1771937.916300554483
1658275200,2022-07-20 00:00:00,ZIL/USDT,0.04403,0.04755,0.04057,0.04082,108754063.3671469,4830193.7420065382165
1658188800,2022-07-19 00:00:00,ZIL/USDT,0.04097,0.04501,0.03936,0.04404,167810864.96276651,7185535.3584796797825
1658102400,2022-07-18 00:00:00,ZIL/USDT,0.0383,0.04129,0.03815,0.04096,72851535.92591259,2921757.9257734992443
1658016000,2022-07-17 00:00:00,ZIL/USDT,0.03893,0.03959,0.03782,0.03829,38068284.9271587,1474648.1715112499063
1657929600,2022-07-16 00:00:00,ZIL/USDT,0.03814,0.03921,0.03723,0.03893,39254720.15251905,1498952.6697026082574
1657843200,2022-07-15 00:00:00,ZIL/USDT,0.0381,0.03891,0.03736,0.03814,46466599.23497937,1770382.604788772797
1657756800,2022-07-14 00:00:00,ZIL/USDT,0.03722,0.03844,0.03582,0.03813,47460396.01462549,1766082.224525037209
1657670400,2022-07-13 00:00:00,ZIL/USDT,0.03621,0.03755,0.03435,0.03729,52189182.25838778,1872112.8629969992134
1657584000,2022-07-12 00:00:00,ZIL/USDT,0.03677,0.03769,0.03606,0.03617,29994540.99993742,1109642.16669869232
1657497600,2022-07-11 00:00:00,ZIL/USDT,0.03931,0.03935,0.03648,0.03687,39640471.86223226,1505278.9792507113612
1657411200,2022-07-10 00:00:00,ZIL/USDT,0.04073,0.04074,0.03879,0.03934,46626129.83299368,1848731.4345957166766
1657324800,2022-07-09 00:00:00,ZIL/USDT,0.0398,0.04149,0.0398,0.04073,37594582.08951032,1529552.1775518146602
1657238400,2022-07-08 00:00:00,ZIL/USDT,0.04106,0.04199,0.03891,0.03982,64384537.1649168,2594067.4552642448176
1657152000,2022-07-07 00:00:00,ZIL/USDT,0.03949,0.04194,0.03875,0.04103,59801898.62251528,2417009.2090060857742
1657065600,2022-07-06 00:00:00,ZIL/USDT,0.03905,0.03995,0.03848,0.03947,54672077.77322781,2137112.1606026804047
1656979200,2022-07-05 00:00:00,ZIL/USDT,0.03998,0.0414,0.03745,0.039,79559454.79236266,3133006.1305850305495
1656892800,2022-07-04 00:00:00,ZIL/USDT,0.03869,0.04015,0.03715,0.03994,42454174.19302002,1649463.5562669627085
1656806400,2022-07-03 00:00:00,ZIL/USDT,0.03898,0.03934,0.03771,0.03868,29674882.45680873,1142507.8008143765951
1656720000,2022-07-02 00:00:00,ZIL/USDT,0.04083,0.04083,0.03795,0.03894,44602123.27270181,1737229.347809495913
1656633600,2022-07-01 00:00:00,ZIL/USDT,0.03874,0.04159,0.03705,0.04075,91179557.21469554,3607704.6471991751626
1656547200,2022-06-30 00:00:00,ZIL/USDT,0.03974,0.03982,0.03516,0.03878,80253467.95582012,2966357.5393861433923
1656460800,2022-06-29 00:00:00,ZIL/USDT,0.0416,0.04226,0.03842,0.03973,62421980.9422248,2500489.5173707629119
1656374400,2022-06-28 00:00:00,ZIL/USDT,0.04491,0.04538,0.04096,0.04156,59471201.10277536,2562238.0784648740554
1656288000,2022-06-27 00:00:00,ZIL/USDT,0.04561,0.04776,0.04366,0.04489,48722155.0130498,2222369.4738308389533
1656201600,2022-06-26 00:00:00,ZIL/USDT,0.04871,0.05115,0.04541,0.04564,86474143.43417541,4194480.2016291572579
1656115200,2022-06-25 00:00:00,ZIL/USDT,0.04555,0.05123,0.04428,0.04867,121786877.13704219,5851596.1357725218817
1656028800,2022-06-24 00:00:00,ZIL/USDT,0.04165,0.04941,0.04149,0.04551,131220048.89664217,6065949.5617640456305
1655942400,2022-06-23 00:00:00,ZIL/USDT,0.03869,0.04228,0.03861,0.04167,75672671.93753713,3074955.4220469661801
1655856000,2022-06-22 00:00:00,ZIL/USDT,0.04208,0.04213,0.03769,0.03871,141990998.86202435,5697013.1801654174761
1655769600,2022-06-21 00:00:00,ZIL/USDT,0.03455,0.0454,0.03367,0.04208,282738750.07128283,11574332.5446848673857
1655683200,2022-06-20 00:00:00,ZIL/USDT,0.0341,0.03513,0.03227,0.03457,63547036.12950914,2153637.5697419754047
1655596800,2022-06-19 00:00:00,ZIL/USDT,0.03194,0.03472,0.03054,0.03412,88908877.58248392,2893612.0518962400322
1655510400,2022-06-18 00:00:00,ZIL/USDT,0.0336,0.03413,0.02935,0.03192,94936565.12419854,2960590.6978840669523
1655424000,2022-06-17 00:00:00,ZIL/USDT,0.03263,0.03444,0.03223,0.03356,40017724.06979629,1341213.1346375964617
1655337600,2022-06-16 00:00:00,ZIL/USDT,0.03737,0.03788,0.03189,0.03261,101497317.50213879,3432550.4284357551217
1655251200,2022-06-15 00:00:00,ZIL/USDT,0.0342,0.03735,0.0301,0.03735,144659510.73720879,4711238.1127295466911
1655164800,2022-06-14 00:00:00,ZIL/USDT,0.0337,0.0355,0.0304,0.0342,193363669.75493346,6481132.386773200381
1655078400,2022-06-13 00:00:00,ZIL/USDT,0.0372,0.0377,0.0309,0.0337,259229846.2035817,8646814.829674063261
1654992000,2022-06-12 00:00:00,ZIL/USDT,0.0418,0.0423,0.0371,0.0373,111076354.24865041,4298619.335164383911
1654905600,2022-06-11 00:00:00,ZIL/USDT,0.0456,0.0465,0.0407,0.0418,56138210.80271025,2436223.390347548291
1654819200,2022-06-10 00:00:00,ZIL/USDT,0.0489,0.049,0.0449,0.0456,38392021.0804758,1795964.402381520818
1654732800,2022-06-09 00:00:00,ZIL/USDT,0.049,0.0498,0.0483,0.049,26188673.46406004,1286637.519247668407
1654646400,2022-06-08 00:00:00,ZIL/USDT,0.0496,0.0504,0.0483,0.0491,21551317.32915243,1063052.553340403573
1654560000,2022-06-07 00:00:00,ZIL/USDT,0.0517,0.0519,0.0478,0.0497,53311079.79020694,2630916.727316506388
1654473600,2022-06-06 00:00:00,ZIL/USDT,0.05,0.0538,0.0497,0.0518,44756296.74899239,2320282.65035214375
1654387200,2022-06-05 00:00:00,ZIL/USDT,0.0502,0.0511,0.0492,0.0501,21021726.05594301,1047969.350406781255
1654300800,2022-06-04 00:00:00,ZIL/USDT,0.0501,0.0506,0.0485,0.0503,21991780.62977288,1095035.956409819308
1654214400,2022-06-03 00:00:00,ZIL/USDT,0.0516,0.0528,0.0484,0.05,36182920.11845469,1806664.444486940402
1654128000,2022-06-02 00:00:00,ZIL/USDT,0.0499,0.0522,0.049,0.0516,39424348.98680883,1997856.215237984942
1654041600,2022-06-01 00:00:00,ZIL/USDT,0.0549,0.0563,0.0481,0.0499,104588640.31624696,5454345.628653590915
1653955200,2022-05-31 00:00:00,ZIL/USDT,0.055,0.0599,0.0522,0.0548,136856632.24251685,7603156.314600191759
1653868800,2022-05-30 00:00:00,ZIL/USDT,0.0486,0.0559,0.0481,0.0551,71425570.5281918,3695428.590777817391
1653782400,2022-05-29 00:00:00,ZIL/USDT,0.0478,0.0487,0.0465,0.0485,38768894.6462568,1845064.825502734195
1653696000,2022-05-28 00:00:00,ZIL/USDT,0.047,0.0483,0.0461,0.0479,32878096.53120274,1562426.172385561331
1653609600,2022-05-27 00:00:00,ZIL/USDT,0.0481,0.0495,0.0455,0.047,83721528.14955702,3965728.291146399314
1653523200,2022-05-26 00:00:00,ZIL/USDT,0.0512,0.0529,0.0449,0.0481,123663880.33910918,6080198.359789691652
1653436800,2022-05-25 00:00:00,ZIL/USDT,0.0526,0.053,0.0497,0.0512,42999316.23590125,2206210.678891780717
1653350400,2022-05-24 00:00:00,ZIL/USDT,0.0529,0.0539,0.0488,0.0526,70253708.69597424,3625972.173619165342
1653264000,2022-05-23 00:00:00,ZIL/USDT,0.0579,0.0583,0.0513,0.0529,97418986.84554137,5441918.196169053595
1653177600,2022-05-22 00:00:00,ZIL/USDT,0.0516,0.0627,0.0511,0.0579,201243928.88878501,11588327.60769470343
1653091200,2022-05-21 00:00:00,ZIL/USDT,0.0507,0.0533,0.0491,0.0517,84261917.99754332,4302085.158581468513
1653004800,2022-05-20 00:00:00,ZIL/USDT,0.0505,0.0539,0.0485,0.0507,126781327.51007171,6508954.345753216263
1652918400,2022-05-19 00:00:00,ZIL/USDT,0.0481,0.051,0.0459,0.0505,86117088.601049,4199327.469081138079
1652832000,2022-05-18 00:00:00,ZIL/USDT,0.0531,0.0554,0.0474,0.048,102678132.72579397,5309140.375772706707
1652745600,2022-05-17 00:00:00,ZIL/USDT,0.0502,0.0539,0.0495,0.0531,75056532.49783849,3898802.945600789537
1652659200,2022-05-16 00:00:00,ZIL/USDT,0.055,0.055,0.0489,0.0502,41531685.52919068,2107308.803423431822
1652572800,2022-05-15 00:00:00,ZIL/USDT,0.0529,0.055,0.0487,0.0548,51231447.81280231,2648135.001763572894
1652486400,2022-05-14 00:00:00,ZIL/USDT,0.0501,0.0547,0.046,0.0528,69346436.4871436,3465290.000070090603
1652400000,2022-05-13 00:00:00,ZIL/USDT,0.0453,0.0569,0.0443,0.0503,100722848.43350048,5281532.428005777911
1652313600,2022-05-12 00:00:00,ZIL/USDT,0.0536,0.056,0.04,0.0454,413494328.71044156,19058194.165000388778
1652227200,2022-05-11 00:00:00,ZIL/USDT,0.0688,0.0718,0.0487,0.0536,474477420.84144956,27907698.947235447396
1652140800,2022-05-10 00:00:00,ZIL/USDT,0.0626,0.0771,0.0602,0.0688,252944752.38754145,17461758.141884776064
1652054400,2022-05-09 00:00:00,ZIL/USDT,0.0772,0.08,0.0622,0.0625,208853466.75071767,14765900.66271147599
1651968000,2022-05-08 00:00:00,ZIL/USDT,0.0762,0.0805,0.0735,0.0772,130316682.24802205,10008548.760987720215
1651881600,2022-05-07 00:00:00,ZIL/USDT,0.0816,0.0846,0.0742,0.0762,190793783.6688824,15135674.771013648636
1651795200,2022-05-06 00:00:00,ZIL/USDT,0.0786,0.0861,0.0712,0.0817,248630736.8697678,19438098.899408119765
1651708800,2022-05-05 00:00:00,ZIL/USDT,0.094,0.0986,0.0759,0.0785,427241816.96042465,36703870.649908956406
1651622400,2022-05-04 00:00:00,ZIL/USDT,0.068,0.0948,0.0674,0.0939,236596738.70571423,19506611.682549832385
1651536000,2022-05-03 00:00:00,ZIL/USDT,0.07,0.073,0.065,0.0679,67125084.77459336,4659876.353946402275
1651449600,2022-05-02 00:00:00,ZIL/USDT,0.0732,0.0751,0.0671,0.0701,70114127.10525331,4967042.426085624539
1651363200,2022-05-01 00:00:00,ZIL/USDT,0.072,0.0748,0.0687,0.0732,89056264.30714093,6394348.369221449245
1651276800,2022-04-30 00:00:00,ZIL/USDT,0.0837,0.0881,0.0688,0.072,157750300.41568082,12643355.358291714604
1651190400,2022-04-29 00:00:00,ZIL/USDT,0.091,0.0929,0.081,0.0836,93849996.47488516,8089829.584154632414
1651104000,2022-04-28 00:00:00,ZIL/USDT,0.094,0.0963,0.089,0.0911,86764239.65876894,8058540.06649268039
1651017600,2022-04-27 00:00:00,ZIL/USDT,0.0923,0.0971,0.0904,0.094,78037536.40194213,7359586.565163740603
1650931200,2022-04-26 00:00:00,ZIL/USDT,0.1035,0.1058,0.0902,0.0924,118175945.0551096,11508689.533574788549
1650844800,2022-04-25 00:00:00,ZIL/USDT,0.1064,0.1065,0.095,0.1034,127211437.50682704,12746792.494199406941
1650758400,2022-04-24 00:00:00,ZIL/USDT,0.1105,0.1143,0.1046,0.1064,79082616.5991762,8640269.249900074948
1650672000,2022-04-23 00:00:00,ZIL/USDT,0.1126,0.1133,0.1077,0.1105,66639817.99671668,7361711.738883982895
1650585600,2022-04-22 00:00:00,ZIL/USDT,0.1156,0.1189,0.1102,0.1127,97513907.0566836,11128510.388028094198
1650499200,2022-04-21 00:00:00,ZIL/USDT,0.1262,0.1356,0.1119,0.1157,263136732.57690273,33009975.352818121975
1650412800,2022-04-20 00:00:00,ZIL/USDT,0.1117,0.1293,0.1095,0.1262,241420435.94235693,29082107.37630280052
1650326400,2022-04-19 00:00:00,ZIL/USDT,0.1077,0.1147,0.1074,0.1117,121648258.24703508,13516403.596806868154
1650240000,2022-04-18 00:00:00,ZIL/USDT,0.1095,0.1099,0.1008,0.1077,76011474.78606779,7987229.085134690641
1650153600,2022-04-17 00:00:00,ZIL/USDT,0.1103,0.1167,0.1087,0.1095,94956927.58325868,10786703.962697880727
1650067200,2022-04-16 00:00:00,ZIL/USDT,0.1107,0.1132,0.1085,0.1103,36783732.67161199,4077310.838349089745
1649980800,2022-04-15 00:00:00,ZIL/USDT,0.1146,0.1154,0.1081,0.1107,58523145.27902263,6540163.208591205537
1649894400,2022-04-14 00:00:00,ZIL/USDT,0.1113,0.1272,0.1093,0.1147,183632950.69587562,21789677.926954619362
1649808000,2022-04-13 00:00:00,ZIL/USDT,0.1074,0.1125,0.1031,0.1112,76336887.72788425,8256445.347691494524
1649721600,2022-04-12 00:00:00,ZIL/USDT,0.1104,0.1129,0.1036,0.1074,114131304.07990057,12395022.694663084264
1649635200,2022-04-11 00:00:00,ZIL/USDT,0.1191,0.1308,0.1086,0.1104,276703547.25608651,33488391.654002842207
1649548800,2022-04-10 00:00:00,ZIL/USDT,0.1204,0.1266,0.117,0.1191,115323275.40164976,14023956.877442232617
1649462400,2022-04-09 00:00:00,ZIL/USDT,0.1202,0.1216,0.1147,0.1202,93377055.69102572,11017074.567108161068
1649376000,2022-04-08 00:00:00,ZIL/USDT,0.1339,0.1374,0.1184,0.1203,163246286.45836578,20679220.807423311788
1649289600,2022-04-07 00:00:00,ZIL/USDT,0.1319,0.1364,0.1205,0.134,186710509.83339875,23680373.475786913214
1649203200,2022-04-06 00:00:00,ZIL/USDT,0.1242,0.1446,0.122,0.1319,379479972.51292876,50377720.794265785801
1649116800,2022-04-05 00:00:00,ZIL/USDT,0.1411,0.144,0.1227,0.1243,198442350.60083511,26546955.82020210241
1649030400,2022-04-04 00:00:00,ZIL/USDT,0.154,0.1641,0.1352,0.1409,249438547.19294919,37398234.807471497379
1648944000,2022-04-03 00:00:00,ZIL/USDT,0.1666,0.176,0.1473,0.1539,255934767.78247142,41243109.175060668754
1648857600,2022-04-02 00:00:00,ZIL/USDT,0.1846,0.2087,0.1618,0.1665,319424881.13907479,59164310.547399058419
1648771200,2022-04-01 00:00:00,ZIL/USDT,0.1798,0.23,0.176,0.1846,456248878.38618421,91310658.381596655277
1648684800,2022-03-31 00:00:00,ZIL/USDT,0.18,0.2206,0.1728,0.1798,664983859.64127219,129700001.98769049291
1648598400,2022-03-30 00:00:00,ZIL/USDT,0.1027,0.185,0.0981,0.1803,688932590.73347143,104456032.640417808361
1648512000,2022-03-29 00:00:00,ZIL/USDT,0.0991,0.1079,0.0963,0.1027,123735920.72052235,12554450.29648539347
1648425600,2022-03-28 00:00:00,ZIL/USDT,0.1039,0.1208,0.0975,0.0992,209695584.58254759,22454752.3920531699
1648339200,2022-03-27 00:00:00,ZIL/USDT,0.0914,0.121,0.0835,0.1036,413545119.2834422,41045833.527986325658
1648252800,2022-03-26 00:00:00,ZIL/USDT,0.0479,0.0922,0.0477,0.091,250347346.8607346,17279619.547594678843
1648166400,2022-03-25 00:00:00,ZIL/USDT,0.0495,0.0508,0.0468,0.0479,19815499.97915175,972595.893494705726
1648080000,2022-03-24 00:00:00,ZIL/USDT,0.049,0.0501,0.0476,0.0493,25732665.61595569,1258699.783581147163
1647993600,2022-03-23 00:00:00,ZIL/USDT,0.045,0.0512,0.0449,0.049,25073368.74211832,1198378.4979781571
1647907200,2022-03-22 00:00:00,ZIL/USDT,0.0433,0.046,0.043,0.045,18803099.16343332,846010.792615111037
1647820800,2022-03-21 00:00:00,ZIL/USDT,0.0426,0.0443,0.0412,0.0433,14330573.22062672,616936.551897388808
1647734400,2022-03-20 00:00:00,ZIL/USDT,0.044,0.045,0.0419,0.0426,14431964.34875165,622970.177720243523
1647648000,2022-03-19 00:00:00,ZIL/USDT,0.0424,0.0444,0.0423,0.0441,15166075.9691141,659425.352670372338
1647561600,2022-03-18 00:00:00,ZIL/USDT,0.0412,0.0428,0.0402,0.0424,9055330.85940336,376542.939357061286
1647475200,2022-03-17 00:00:00,ZIL/USDT,0.0411,0.0426,0.0403,0.0412,15699419.21048601,651985.500278471748
1647388800,2022-03-16 00:00:00,ZIL/USDT,0.0398,0.0419,0.0373,0.0412,23131968.11428277,922610.624675887913
1647302400,2022-03-15 00:00:00,ZIL/USDT,0.0395,0.0401,0.0381,0.0398,8872930.71178333,347638.727775758965
1647216000,2022-03-14 00:00:00,ZIL/USDT,0.0385,0.0399,0.038,0.0395,9659511.3663432,375372.978113671459
1647129600,2022-03-13 00:00:00,ZIL/USDT,0.0405,0.0414,0.0383,0.0386,10678101.10626967,425326.057514004062
1647043200,2022-03-12 00:00:00,ZIL/USDT,0.0406,0.042,0.0404,0.0405,10152490.32366601,417620.636875176801
1646956800,2022-03-11 00:00:00,ZIL/USDT,0.0422,0.0422,0.0399,0.0405,25822078.66140285,1057732.652003728824
1646870400,2022-03-10 00:00:00,ZIL/USDT,0.0413,0.0442,0.0392,0.0423,49439476.39987091,2065215.020503406929
1646784000,2022-03-09 00:00:00,ZIL/USDT,0.0391,0.0421,0.0391,0.0414,23321886.5106609,960251.492535114416
1646697600,2022-03-08 00:00:00,ZIL/USDT,0.0379,0.0396,0.0377,0.0393,10707396.87485214,414662.427156436777
1646611200,2022-03-07 00:00:00,ZIL/USDT,0.038,0.04,0.0365,0.0381,11894117.44189337,454923.861284476773
1646524800,2022-03-06 00:00:00,ZIL/USDT,0.0398,0.0405,0.0378,0.038,10042830.41570088,389299.644110467816
1646438400,2022-03-05 00:00:00,ZIL/USDT,0.0385,0.0402,0.0377,0.0399,7149626.49292033,280365.686418033413
1646352000,2022-03-04 00:00:00,ZIL/USDT,0.0421,0.0421,0.0381,0.0387,11629865.29621163,466167.381129820528
1646265600,2022-03-03 00:00:00,ZIL/USDT,0.043,0.0439,0.0409,0.0419,9486655.75314064,401874.905155741443
1646179200,2022-03-02 00:00:00,ZIL/USDT,0.0441,0.0444,0.0419,0.043,20448624.97930607,883420.815690747681
1646092800,2022-03-01 00:00:00,ZIL/USDT,0.0432,0.0458,0.043,0.044,36706196.84815574,1628757.359046190598
1646006400,2022-02-28 00:00:00,ZIL/USDT,0.039,0.0433,0.0382,0.0433,12693619.96313925,516532.71458703213
1645920000,2022-02-27 00:00:00,ZIL/USDT,0.041,0.0418,0.0381,0.039,10080175.89986142,403784.984360510646
1645833600,2022-02-26 00:00:00,ZIL/USDT,0.0409,0.0425,0.0405,0.0409,9249562.30778169,380946.640613836015
1645747200,2022-02-25 00:00:00,ZIL/USDT,0.0382,0.0413,0.0377,0.0409,13039075.35850135,511881.22741284703
1645660800,2022-02-24 00:00:00,ZIL/USDT,0.0389,0.0392,0.0332,0.0382,38873484.18441013,1399276.577838587501
1645574400,2022-02-23 00:00:00,ZIL/USDT,0.0408,0.0441,0.0361,0.0389,23426642.69499477,948799.896068161009
1645488000,2022-02-22 00:00:00,ZIL/USDT,0.0397,0.0409,0.0381,0.0407,18616086.0366123,733965.675184067403
1645401600,2022-02-21 00:00:00,ZIL/USDT,0.0434,0.0454,0.0393,0.0395,23086794.88543281,994368.562310634321
1645315200,2022-02-20 00:00:00,ZIL/USDT,0.0461,0.0461,0.0426,0.0434,12841281.97519245,562956.390665716379
1645228800,2022-02-19 00:00:00,ZIL/USDT,0.0461,0.0471,0.0445,0.046,10880148.34296046,499034.745559516176
1645142400,2022-02-18 00:00:00,ZIL/USDT,0.0465,0.0479,0.0453,0.0461,14287142.23935579,663646.124214975507
1645056000,2022-02-17 00:00:00,ZIL/USDT,0.0512,0.0519,0.0458,0.0465,24678633.02424227,1204875.202924715588
1644969600,2022-02-16 00:00:00,ZIL/USDT,0.0515,0.0518,0.0492,0.0511,17677680.94289981,894959.886546723379
1644883200,2022-02-15 00:00:00,ZIL/USDT,0.0482,0.0516,0.0481,0.0516,15407735.73744756,773459.191907026974
1644796800,2022-02-14 00:00:00,ZIL/USDT,0.0476,0.0486,0.0461,0.0482,12795801.07505678,606245.692340646156
1644710400,2022-02-13 00:00:00,ZIL/USDT,0.0489,0.0494,0.0468,0.0476,10556322.75402419,512091.063022484757
