https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AGIX,Volume USDT
1660435200,2022-08-14 00:00:00,AGIX/USDT,0.06175,0.07973,0.053,0.05512,11558034.95861872,759399.5961613219786
1660348800,2022-08-13 00:00:00,AGIX/USDT,0.0597,0.06387,0.05871,0.0617,2298999.266,141452.455390366
1660262400,2022-08-12 00:00:00,AGIX/USDT,0.05458,0.05975,0.05445,0.05967,1430816.9886,81773.684466606
1660176000,2022-08-11 00:00:00,AGIX/USDT,0.05346,0.05934,0.04931,0.0546,3819451.9332,207836.157304027
1660089600,2022-08-10 00:00:00,AGIX/USDT,0.05188,0.05449,0.04958,0.0536,2492019.3156,130401.061114923
1660003200,2022-08-09 00:00:00,AGIX/USDT,0.05024,0.05967,0.05018,0.05181,4753498.9693,258007.371518231
1659916800,2022-08-08 00:00:00,AGIX/USDT,0.04764,0.05151,0.04731,0.05022,1723466.6197,85947.346242994
1659830400,2022-08-07 00:00:00,AGIX/USDT,0.047,0.04768,0.04609,0.04757,776324.9738,36269.75926601
1659744000,2022-08-06 00:00:00,AGIX/USDT,0.04736,0.04825,0.047,0.047,902608.5119,43002.938386085
1659657600,2022-08-05 00:00:00,AGIX/USDT,0.04474,0.04734,0.04471,0.04718,859155.1268,39721.153908317
1659571200,2022-08-04 00:00:00,AGIX/USDT,0.04559,0.04663,0.04448,0.04481,1634908.3227,74107.200423771
1659484800,2022-08-03 00:00:00,AGIX/USDT,0.04495,0.04802,0.04309,0.04562,3434953.7418,158428.849738906
1659398400,2022-08-02 00:00:00,AGIX/USDT,0.04295,0.04499,0.04142,0.04494,3897978.4471,167922.892571552
1659312000,2022-08-01 00:00:00,AGIX/USDT,0.04287,0.04333,0.04146,0.04306,2084057.713,88200.324271852
1659225600,2022-07-31 00:00:00,AGIX/USDT,0.04092,0.04397,0.04079,0.04287,1906307.2315,81454.421628115
1659139200,2022-07-30 00:00:00,AGIX/USDT,0.04203,0.04293,0.04092,0.04092,3237574.2148,136255.090333793
1659052800,2022-07-29 00:00:00,AGIX/USDT,0.04019,0.04309,0.03993,0.04205,6196029.9559,258572.747265178
1658966400,2022-07-28 00:00:00,AGIX/USDT,0.0385,0.04092,0.03794,0.04015,5365356.1938,211450.86427362
1658880000,2022-07-27 00:00:00,AGIX/USDT,0.03554,0.03927,0.03503,0.03854,4409293.2858,166196.805990414
1658793600,2022-07-26 00:00:00,AGIX/USDT,0.03626,0.03676,0.035,0.03553,1475845.3795,52369.919744554
1658707200,2022-07-25 00:00:00,AGIX/USDT,0.0377,0.03811,0.03588,0.0365,1991030.2095,73552.45194353
1658620800,2022-07-24 00:00:00,AGIX/USDT,0.03689,0.03856,0.03671,0.0379,1042559.0122,39287.344880855
1658534400,2022-07-23 00:00:00,AGIX/USDT,0.03615,0.03817,0.03534,0.03666,1539163.6933,56126.133353473
1658448000,2022-07-22 00:00:00,AGIX/USDT,0.03655,0.03723,0.03489,0.03609,2941909.7572,104832.341244228
1658361600,2022-07-21 00:00:00,AGIX/USDT,0.03787,0.03846,0.036,0.03651,1137391.3646,42079.871279729
1658275200,2022-07-20 00:00:00,AGIX/USDT,0.03828,0.04,0.03702,0.0378,1881074.16470251,72124.6529213173714
1658188800,2022-07-19 00:00:00,AGIX/USDT,0.0382,0.0399,0.03656,0.03823,2121305.02390961,80782.4117096141693
1658102400,2022-07-18 00:00:00,AGIX/USDT,0.03564,0.04075,0.035,0.03842,2612381.77506412,97800.9926901446262
1658016000,2022-07-17 00:00:00,AGIX/USDT,0.03711,0.03825,0.03522,0.0355,911953.32940009,33256.7509365423984
1657929600,2022-07-16 00:00:00,AGIX/USDT,0.03512,0.03919,0.0346,0.03676,1658452.18304103,60882.4069331628669
1657843200,2022-07-15 00:00:00,AGIX/USDT,0.03617,0.03773,0.0346,0.03511,1442642.36563331,52054.8722678217505
1657756800,2022-07-14 00:00:00,AGIX/USDT,0.03587,0.03768,0.03486,0.0362,1413014.62266289,51414.6395211572237
1657670400,2022-07-13 00:00:00,AGIX/USDT,0.03531,0.03712,0.0337,0.03594,1977367.23400864,69837.2843701171175
1657584000,2022-07-12 00:00:00,AGIX/USDT,0.03764,0.03814,0.035,0.03525,1612318.06404839,59318.3930587554884
1657497600,2022-07-11 00:00:00,AGIX/USDT,0.04081,0.04092,0.03753,0.03757,1190498.37130347,46565.7365129926361
1657411200,2022-07-10 00:00:00,AGIX/USDT,0.04207,0.04239,0.04076,0.04093,744882.38548981,30874.0535710617738
1657324800,2022-07-09 00:00:00,AGIX/USDT,0.04109,0.04346,0.041,0.04226,669035.42854522,28158.1088104845434
1657238400,2022-07-08 00:00:00,AGIX/USDT,0.04227,0.043,0.04035,0.04108,1651013.11650286,68665.1473280111849
1657152000,2022-07-07 00:00:00,AGIX/USDT,0.03993,0.04289,0.03933,0.04227,1752830.22091385,72286.9078187353118
1657065600,2022-07-06 00:00:00,AGIX/USDT,0.03926,0.04246,0.03575,0.03971,4791333.63539565,183480.0993079767783
1656979200,2022-07-05 00:00:00,AGIX/USDT,0.04023,0.04094,0.03808,0.03916,1171009.91482393,46016.3175289620061
1656892800,2022-07-04 00:00:00,AGIX/USDT,0.03836,0.04077,0.03696,0.04011,1021982.00443526,39758.823655275171
1656806400,2022-07-03 00:00:00,AGIX/USDT,0.03841,0.03912,0.03742,0.03831,1052332.64085352,40407.7456239950308
1656720000,2022-07-02 00:00:00,AGIX/USDT,0.03818,0.03945,0.03673,0.03848,1258677.95603769,47758.2935616655347
1656633600,2022-07-01 00:00:00,AGIX/USDT,0.03792,0.03954,0.03713,0.03835,2051147.22007483,78490.6166025703495
1656547200,2022-06-30 00:00:00,AGIX/USDT,0.03915,0.03955,0.03617,0.03828,1949137.04219904,73511.3430458683082
1656460800,2022-06-29 00:00:00,AGIX/USDT,0.03973,0.04018,0.03871,0.03924,975225.18968645,38316.3983285851644
1656374400,2022-06-28 00:00:00,AGIX/USDT,0.04028,0.04215,0.03911,0.03952,1669727.17411384,67495.777919069001
1656288000,2022-06-27 00:00:00,AGIX/USDT,0.04132,0.04269,0.0395,0.04035,4229879.82173462,174605.8204341601414
1656201600,2022-06-26 00:00:00,AGIX/USDT,0.04217,0.04312,0.04086,0.04132,1269730.77348272,53127.6322259331797
1656115200,2022-06-25 00:00:00,AGIX/USDT,0.04116,0.04233,0.04047,0.04178,846478.82181019,34991.7556757513655
1656028800,2022-06-24 00:00:00,AGIX/USDT,0.04092,0.04239,0.04018,0.04119,3601389.49029941,149676.4613288962609
1655942400,2022-06-23 00:00:00,AGIX/USDT,0.03862,0.04134,0.03862,0.04113,1652184.688976,66780.5618404330385
1655856000,2022-06-22 00:00:00,AGIX/USDT,0.04356,0.04366,0.03598,0.03846,9841227.94778614,390478.5908082601491
1655769600,2022-06-21 00:00:00,AGIX/USDT,0.04366,0.0472,0.04216,0.04359,3445602.09775101,151895.5135292712041
1655683200,2022-06-20 00:00:00,AGIX/USDT,0.0451,0.04545,0.04176,0.04375,1975459.29710385,86005.8536931263871
1655596800,2022-06-19 00:00:00,AGIX/USDT,0.0424,0.04606,0.0406,0.04522,1729957.30181081,74419.0702615931951
1655510400,2022-06-18 00:00:00,AGIX/USDT,0.04255,0.04634,0.03914,0.04243,2346032.16684781,100169.1720461056114
1655424000,2022-06-17 00:00:00,AGIX/USDT,0.04219,0.04483,0.04195,0.04289,836090.02756667,36283.5384894109664
1655337600,2022-06-16 00:00:00,AGIX/USDT,0.04658,0.04728,0.04172,0.04181,1374135.6058859,61715.4260518494539
1655251200,2022-06-15 00:00:00,AGIX/USDT,0.04431,0.04758,0.04072,0.04638,3990677.17563133,171988.7120018146012
1655164800,2022-06-14 00:00:00,AGIX/USDT,0.04514,0.0467,0.04087,0.04443,5818813.70656149,253517.9825750824964
1655078400,2022-06-13 00:00:00,AGIX/USDT,0.04894,0.04983,0.04372,0.04506,8587729.68163983,396357.3439364646542
1654992000,2022-06-12 00:00:00,AGIX/USDT,0.05386,0.05391,0.04899,0.04899,2722036.06609629,138853.9457009968872
1654905600,2022-06-11 00:00:00,AGIX/USDT,0.05764,0.05931,0.05286,0.05387,2536447.61946287,141567.2523516633601
1654819200,2022-06-10 00:00:00,AGIX/USDT,0.05937,0.06075,0.05705,0.05768,2266772.0555561,131744.851137676617
1654732800,2022-06-09 00:00:00,AGIX/USDT,0.06334,0.06452,0.05887,0.0592,1392628.4313024,85289.778234343998
1654646400,2022-06-08 00:00:00,AGIX/USDT,0.0639,0.06582,0.06306,0.06334,1053117.01396446,68005.9470860817117
1654560000,2022-06-07 00:00:00,AGIX/USDT,0.06399,0.06494,0.0591,0.06379,1671740.85591685,103332.9787587652719
1654473600,2022-06-06 00:00:00,AGIX/USDT,0.06212,0.06585,0.06209,0.06418,1022716.15242778,65836.2224851737296
1654387200,2022-06-05 00:00:00,AGIX/USDT,0.06252,0.06427,0.06149,0.06236,1163882.59944409,72604.8450913355528
1654300800,2022-06-04 00:00:00,AGIX/USDT,0.06258,0.06329,0.06146,0.06236,873773.2031642,54394.7201317717768
1654214400,2022-06-03 00:00:00,AGIX/USDT,0.06468,0.06562,0.0617,0.06286,2353699.35950068,148656.1006290740992
1654128000,2022-06-02 00:00:00,AGIX/USDT,0.06266,0.06523,0.06153,0.0646,1034073.46148671,65387.6451957727461
1654041600,2022-06-01 00:00:00,AGIX/USDT,0.07122,0.0723,0.06229,0.06286,1529995.74402856,102275.6730275760435
1653955200,2022-05-31 00:00:00,AGIX/USDT,0.07057,0.07427,0.06931,0.07117,1565595.68429135,111222.686310096201
1653868800,2022-05-30 00:00:00,AGIX/USDT,0.06551,0.071,0.0648,0.07057,1529374.37768877,104548.6951212720421
1653782400,2022-05-29 00:00:00,AGIX/USDT,0.06296,0.06609,0.06258,0.06602,393744.49482756,25272.8950343233911
1653696000,2022-05-28 00:00:00,AGIX/USDT,0.06139,0.06336,0.06134,0.06313,478848.6370545,29868.8468740516249
1653609600,2022-05-27 00:00:00,AGIX/USDT,0.06374,0.06374,0.06081,0.06139,875637.51291349,54548.5596280283449
1653523200,2022-05-26 00:00:00,AGIX/USDT,0.06375,0.06621,0.06141,0.06384,1417618.19961016,89951.8824296042215
1653436800,2022-05-25 00:00:00,AGIX/USDT,0.06476,0.0689,0.06335,0.06375,1266366.63345238,83334.3614868683954
1653350400,2022-05-24 00:00:00,AGIX/USDT,0.0632,0.06668,0.062,0.06472,1142865.84900744,73132.0340780564361
1653264000,2022-05-23 00:00:00,AGIX/USDT,0.06494,0.0666,0.06294,0.06318,1160402.03288771,75449.6526021231403
1653177600,2022-05-22 00:00:00,AGIX/USDT,0.06372,0.06515,0.06265,0.06498,931210.87974423,59507.7233967439965
1653091200,2022-05-21 00:00:00,AGIX/USDT,0.06296,0.06594,0.0626,0.06349,815434.16225406,52036.5726417291195
1653004800,2022-05-20 00:00:00,AGIX/USDT,0.06773,0.06798,0.06061,0.06345,2231878.79355894,143424.9872576816631
1652918400,2022-05-19 00:00:00,AGIX/USDT,0.06382,0.07494,0.06295,0.06774,4448911.72012398,304143.6262113606587
1652832000,2022-05-18 00:00:00,AGIX/USDT,0.06659,0.0673,0.063,0.06371,1628368.68530748,106273.089397072823
1652745600,2022-05-17 00:00:00,AGIX/USDT,0.06355,0.06703,0.06284,0.06664,1438124.75675835,93382.4299711984388
1652659200,2022-05-16 00:00:00,AGIX/USDT,0.06812,0.06824,0.06114,0.06362,1324164.8432159,84100.6298284611805
1652572800,2022-05-15 00:00:00,AGIX/USDT,0.06145,0.06831,0.06126,0.0683,1601982.63074079,104853.0775122499018
1652486400,2022-05-14 00:00:00,AGIX/USDT,0.06031,0.06325,0.0586,0.06197,981253.68225805,59582.3637481174293
1652400000,2022-05-13 00:00:00,AGIX/USDT,0.05692,0.06974,0.05678,0.06057,3304418.02220118,209537.7517012074696
1652313600,2022-05-12 00:00:00,AGIX/USDT,0.0633,0.06482,0.05502,0.05713,3987714.28052321,234300.4489357629062
1652227200,2022-05-11 00:00:00,AGIX/USDT,0.08014,0.08178,0.06257,0.06344,4223258.84228992,299517.2731100484981
1652140800,2022-05-10 00:00:00,AGIX/USDT,0.07182,0.08607,0.06905,0.07974,2883828.52525175,228308.0947398398535
1652054400,2022-05-09 00:00:00,AGIX/USDT,0.08785,0.08852,0.07191,0.07191,2707997.20286557,216189.3499822513461
1651968000,2022-05-08 00:00:00,AGIX/USDT,0.09251,0.09266,0.08664,0.0875,1131621.25414226,100962.4666831181857
1651881600,2022-05-07 00:00:00,AGIX/USDT,0.09407,0.09549,0.09183,0.09278,697595.73275246,65486.1614184525595
1651795200,2022-05-06 00:00:00,AGIX/USDT,0.09683,0.09697,0.09275,0.09407,942920.60656049,89178.2782658117232
1651708800,2022-05-05 00:00:00,AGIX/USDT,0.11062,0.11354,0.09288,0.097,1707353.08628202,173919.3892287535629
1651622400,2022-05-04 00:00:00,AGIX/USDT,0.10095,0.11229,0.10077,0.11062,1496834.68764667,158849.8267689358801
1651536000,2022-05-03 00:00:00,AGIX/USDT,0.10374,0.10506,0.10002,0.10076,547771.31679846,56220.9328752144666
1651449600,2022-05-02 00:00:00,AGIX/USDT,0.10572,0.10765,0.10201,0.10423,981842.9288031,102554.4708745189384
1651363200,2022-05-01 00:00:00,AGIX/USDT,0.10076,0.11141,0.10051,0.1056,2147915.93947892,230037.3789228507105
1651276800,2022-04-30 00:00:00,AGIX/USDT,0.10282,0.10437,0.10083,0.10083,1992063.73304301,204185.9741901920854
1651190400,2022-04-29 00:00:00,AGIX/USDT,0.11161,0.11363,0.1019,0.10277,1307418.42819782,139331.1345252447411
1651104000,2022-04-28 00:00:00,AGIX/USDT,0.10869,0.11678,0.10737,0.11197,1689739.09998007,189137.4035227388937
1651017600,2022-04-27 00:00:00,AGIX/USDT,0.108,0.11,0.10388,0.10869,1492508.01895315,159862.0498965925569
1650931200,2022-04-26 00:00:00,AGIX/USDT,0.12371,0.12538,0.10755,0.108,2045772.31971041,238765.7456517139365
1650844800,2022-04-25 00:00:00,AGIX/USDT,0.12921,0.12923,0.11895,0.1237,3293297.55286571,401760.6362657955448
1650758400,2022-04-24 00:00:00,AGIX/USDT,0.13635,0.13653,0.12899,0.12941,1906411.04511887,252926.9662075783688
1650672000,2022-04-23 00:00:00,AGIX/USDT,0.14037,0.14113,0.136,0.136,952801.86626697,131997.9605174988273
1650585600,2022-04-22 00:00:00,AGIX/USDT,0.14682,0.15029,0.13962,0.14,1832898.40537396,262944.1446907800861
1650499200,2022-04-21 00:00:00,AGIX/USDT,0.1506,0.15767,0.1463,0.14677,1434000.98437538,216419.4813691995888
1650412800,2022-04-20 00:00:00,AGIX/USDT,0.15585,0.16,0.14768,0.15096,1751220.52837686,268867.9031972503315
1650326400,2022-04-19 00:00:00,AGIX/USDT,0.15935,0.16363,0.15255,0.15557,2766708.16704225,434606.6117449003171
1650240000,2022-04-18 00:00:00,AGIX/USDT,0.15397,0.16249,0.13776,0.15878,3105151.31527817,457239.0613972514529
1650153600,2022-04-17 00:00:00,AGIX/USDT,0.16685,0.1672,0.15238,0.15397,2802888.44010736,443496.1383761144241
1650067200,2022-04-16 00:00:00,AGIX/USDT,0.15054,0.1727,0.14959,0.16686,2548288.18402242,409934.0935129816851
1649980800,2022-04-15 00:00:00,AGIX/USDT,0.14679,0.15097,0.141,0.1506,1382385.1458937,202411.0473190734885
1649894400,2022-04-14 00:00:00,AGIX/USDT,0.15582,0.16308,0.14491,0.14714,2199741.51588763,337473.1671584381403
1649808000,2022-04-13 00:00:00,AGIX/USDT,0.13766,0.15861,0.13523,0.15565,2492697.6525614,355524.476152131326
1649721600,2022-04-12 00:00:00,AGIX/USDT,0.1376,0.15191,0.13414,0.13781,3215053.21607487,456708.8438316212549
1649635200,2022-04-11 00:00:00,AGIX/USDT,0.15126,0.15185,0.13691,0.13767,3475293.20854556,497316.5622401358476
1649548800,2022-04-10 00:00:00,AGIX/USDT,0.14617,0.16107,0.14239,0.15126,2263917.89657279,342292.7742905386755
1649462400,2022-04-09 00:00:00,AGIX/USDT,0.1498,0.15699,0.14329,0.14572,2288222.18975793,345372.1407396873506
1649376000,2022-04-08 00:00:00,AGIX/USDT,0.15632,0.178,0.1485,0.14957,3991066.53733274,645893.7770461501971
1649289600,2022-04-07 00:00:00,AGIX/USDT,0.14459,0.1678,0.14001,0.15654,2934977.71431981,450879.953131182522
1649203200,2022-04-06 00:00:00,AGIX/USDT,0.16051,0.16052,0.14379,0.14408,2320956.81855674,348896.7840832641063
1649116800,2022-04-05 00:00:00,AGIX/USDT,0.16828,0.17058,0.16052,0.16052,1405001.55558578,232951.0964516448432
1649030400,2022-04-04 00:00:00,AGIX/USDT,0.16773,0.17122,0.1588,0.16864,1264349.68480911,209733.7158065664995
1648944000,2022-04-03 00:00:00,AGIX/USDT,0.1585,0.17693,0.15524,0.16785,2117480.91599148,353691.1446606350176
1648857600,2022-04-02 00:00:00,AGIX/USDT,0.16027,0.17614,0.15513,0.15898,2529625.33998482,418923.6653049442364
1648771200,2022-04-01 00:00:00,AGIX/USDT,0.13865,0.16998,0.12896,0.16027,3906369.72776467,583226.5710003207142
1648684800,2022-03-31 00:00:00,AGIX/USDT,0.14703,0.14821,0.13122,0.13835,2726793.33592225,382524.4575734394459
1648598400,2022-03-30 00:00:00,AGIX/USDT,0.15289,0.15367,0.14432,0.14743,1399955.93543145,208284.8912295617155
1648512000,2022-03-29 00:00:00,AGIX/USDT,0.15676,0.16429,0.14895,0.15313,1657053.92471478,261962.2472051095831
1648425600,2022-03-28 00:00:00,AGIX/USDT,0.15467,0.18,0.15418,0.15682,3728017.46319766,608917.1239205495605
1648339200,2022-03-27 00:00:00,AGIX/USDT,0.16503,0.17113,0.14325,0.15479,3034620.29466626,465926.8331855808391
1648252800,2022-03-26 00:00:00,AGIX/USDT,0.15039,0.17882,0.14007,0.16581,3058177.47797793,486564.5331777796111
1648166400,2022-03-25 00:00:00,AGIX/USDT,0.13163,0.19643,0.13162,0.15108,12375765.59421231,2044878.6951222173581
1648080000,2022-03-24 00:00:00,AGIX/USDT,0.11309,0.152,0.11221,0.13164,7406186.77850808,949434.6851879213864
1647993600,2022-03-23 00:00:00,AGIX/USDT,0.09692,0.11479,0.09517,0.11309,3568193.3654682,374339.9284927503901
1647907200,2022-03-22 00:00:00,AGIX/USDT,0.08955,0.10591,0.08937,0.09678,5296571.62281945,524854.3996936844825
1647820800,2022-03-21 00:00:00,AGIX/USDT,0.08932,0.09174,0.08544,0.08951,2798877.66439234,247680.4774321494074
1647734400,2022-03-20 00:00:00,AGIX/USDT,0.08931,0.118,0.0875,0.08932,8783255.59948035,872245.9330960941779
1647648000,2022-03-19 00:00:00,AGIX/USDT,0.08397,0.09737,0.08297,0.08931,2230039.24848697,195866.5540194511415
1647561600,2022-03-18 00:00:00,AGIX/USDT,0.08289,0.08509,0.08,0.08447,1349683.0420228,110868.7554710020402
1647475200,2022-03-17 00:00:00,AGIX/USDT,0.08498,0.08913,0.08105,0.08281,1821555.08598017,152337.2880979608368
1647388800,2022-03-16 00:00:00,AGIX/USDT,0.08352,0.08829,0.08099,0.08504,1142240.15581374,95254.2570170801794
1647302400,2022-03-15 00:00:00,AGIX/USDT,0.08667,0.08667,0.082,0.08325,916471.50918108,76989.7596833032297
1647216000,2022-03-14 00:00:00,AGIX/USDT,0.08759,0.08888,0.08501,0.08641,666461.14335612,58206.6375014736464
1647129600,2022-03-13 00:00:00,AGIX/USDT,0.09063,0.0927,0.08749,0.08797,430615.29484388,39002.4395920602477
1647043200,2022-03-12 00:00:00,AGIX/USDT,0.08895,0.094,0.08814,0.09065,1023284.23989219,92864.8407096240452
1646956800,2022-03-11 00:00:00,AGIX/USDT,0.09013,0.09178,0.08685,0.08896,1438830.44760136,128069.8783819028078
1646870400,2022-03-10 00:00:00,AGIX/USDT,0.09136,0.09324,0.08625,0.09005,1870406.09488045,167361.373911342779
1646784000,2022-03-09 00:00:00,AGIX/USDT,0.0869,0.09283,0.08681,0.09153,1025993.69770368,92901.1565753252374
1646697600,2022-03-08 00:00:00,AGIX/USDT,0.08715,0.08954,0.08631,0.08725,481384.05021294,42339.3130481785984
1646611200,2022-03-07 00:00:00,AGIX/USDT,0.08961,0.09245,0.086,0.08715,786788.91691362,69383.640022463814
1646524800,2022-03-06 00:00:00,AGIX/USDT,0.09318,0.09341,0.08779,0.08991,412599.46453728,37102.6632706406353
1646438400,2022-03-05 00:00:00,AGIX/USDT,0.09062,0.09417,0.08814,0.09355,657336.18404046,60242.754184095249
1646352000,2022-03-04 00:00:00,AGIX/USDT,0.10628,0.10634,0.08902,0.09044,1437996.9806625,135601.968831838145
1646265600,2022-03-03 00:00:00,AGIX/USDT,0.1127,0.11468,0.10272,0.10639,1339962.20166491,145954.0549608437609
1646179200,2022-03-02 00:00:00,AGIX/USDT,0.11882,0.12876,0.11234,0.11281,844818.52422458,98478.5409055865104
1646092800,2022-03-01 00:00:00,AGIX/USDT,0.11943,0.12299,0.11556,0.11852,1155395.61167153,137654.3088843188559
1646006400,2022-02-28 00:00:00,AGIX/USDT,0.10335,0.123,0.10137,0.11925,1555747.59933341,172219.9653093215588
1645920000,2022-02-27 00:00:00,AGIX/USDT,0.10657,0.11143,0.10016,0.10354,1442493.05433263,151944.0003899406348
1645833600,2022-02-26 00:00:00,AGIX/USDT,0.10108,0.10992,0.10108,0.10711,1126738.46981492,119377.4531793788955
1645747200,2022-02-25 00:00:00,AGIX/USDT,0.09674,0.102,0.09616,0.10119,808497.3923765,80051.4774612205792
1645660800,2022-02-24 00:00:00,AGIX/USDT,0.10091,0.10124,0.08467,0.09678,2588015.9945191,236739.6238272689646
1645574400,2022-02-23 00:00:00,AGIX/USDT,0.10718,0.11008,0.10088,0.10088,1269486.75730713,134194.3385287889392
1645488000,2022-02-22 00:00:00,AGIX/USDT,0.1025,0.10964,0.09779,0.10698,1501472.18026387,155853.8551749510538
1645401600,2022-02-21 00:00:00,AGIX/USDT,0.1087,0.11639,0.1011,0.10216,1692876.18468106,184441.7219978169568
1645315200,2022-02-20 00:00:00,AGIX/USDT,0.11445,0.1184,0.10656,0.10935,1797346.40348209,199194.19059892247
1645228800,2022-02-19 00:00:00,AGIX/USDT,0.11231,0.1198,0.11072,0.11445,1347365.94963478,154081.8335974376291
1645142400,2022-02-18 00:00:00,AGIX/USDT,0.116,0.11986,0.11086,0.11229,1461585.91236598,168097.1593980457075
1645056000,2022-02-17 00:00:00,AGIX/USDT,0.12402,0.12591,0.1156,0.11623,1381172.75886861,166423.3961170634795
1644969600,2022-02-16 00:00:00,AGIX/USDT,0.12725,0.12793,0.12175,0.12404,943359.72966123,117676.660107366784
1644883200,2022-02-15 00:00:00,AGIX/USDT,0.12464,0.13083,0.12309,0.12758,1254761.33086474,159376.9173405571828
1644796800,2022-02-14 00:00:00,AGIX/USDT,0.12028,0.12493,0.116,0.1249,950905.72402726,114782.3867834492457
1644710400,2022-02-13 00:00:00,AGIX/USDT,0.12624,0.12925,0.11849,0.11994,627577.9982306,78513.7470457128231
1644624000,2022-02-12 00:00:00,AGIX/USDT,0.12841,0.13114,0.12202,0.12634,1128094.27927279,141708.9714597737558
1644537600,2022-02-11 00:00:00,AGIX/USDT,0.1367,0.14307,0.12569,0.12841,1934615.65959422,263924.3155642821597
1644451200,2022-02-10 00:00:00,AGIX/USDT,0.14007,0.156,0.13362,0.1371,3473644.80114657,496758.3824262102306
