https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAI,Volume BTC
1661990400,2022-09-01 00:00:00,KAI/BTC,0.0000004226,0.0000004229,0.000000398,0.0000004069,695802.0921,0.28777110867171
1661904000,2022-08-31 00:00:00,KAI/BTC,0.0000004583,0.000000459,0.0000004115,0.0000004226,1109148.1343,0.48778633577472
1661817600,2022-08-30 00:00:00,KAI/BTC,0.0000004506,0.0000004942,0.0000004404,0.0000004658,365053.2519,0.16617602117672
1661731200,2022-08-29 00:00:00,KAI/BTC,0.0000004503,0.0000004557,0.0000004373,0.0000004442,203758.8326,0.09171292440413
1661644800,2022-08-28 00:00:00,KAI/BTC,0.00000044,0.0000004522,0.0000004372,0.0000004522,35837.0212,0.01601655603039
1661558400,2022-08-27 00:00:00,KAI/BTC,0.0000004344,0.0000004496,0.0000004303,0.0000004453,146204.5022,0.06427912567755
1661472000,2022-08-26 00:00:00,KAI/BTC,0.0000004239,0.00000044,0.0000004102,0.000000434,245637.0871,0.10395596245933
1661385600,2022-08-25 00:00:00,KAI/BTC,0.0000004341,0.0000004341,0.0000003826,0.0000004214,521914.7873,0.21405200117351
1661299200,2022-08-24 00:00:00,KAI/BTC,0.0000004271,0.0000004341,0.000000405,0.0000004284,460563.5605,0.19079411839829
1661212800,2022-08-23 00:00:00,KAI/BTC,0.0000004269,0.00000044,0.0000004157,0.00000042,267101.3129,0.1130066938484
1661126400,2022-08-22 00:00:00,KAI/BTC,0.0000004339,0.000000439,0.0000004212,0.0000004318,25226.2924,0.0109259825687
1661040000,2022-08-21 00:00:00,KAI/BTC,0.0000004226,0.0000004342,0.0000004112,0.0000004285,127138.2343,0.0536954070428
1660953600,2022-08-20 00:00:00,KAI/BTC,0.0000004191,0.0000004278,0.00000041,0.0000004278,299260.301,0.12582566103346
1660867200,2022-08-19 00:00:00,KAI/BTC,0.0000003962,0.0000004225,0.0000003911,0.0000004203,203090.908,0.08325159897802
1660780800,2022-08-18 00:00:00,KAI/BTC,0.0000004016,0.0000004035,0.0000003903,0.0000003979,179819.0661,0.07178772177388
1660694400,2022-08-17 00:00:00,KAI/BTC,0.0000004158,0.0000004183,0.0000003927,0.0000003975,899260.5158,0.36257541903105
1660608000,2022-08-16 00:00:00,KAI/BTC,0.000000422,0.000000428,0.0000004065,0.000000417,913526.2431,0.37949645737498
1660521600,2022-08-15 00:00:00,KAI/BTC,0.0000004372,0.00000046,0.0000003774,0.0000004105,1466200.0362,0.61115085229547
1660435200,2022-08-14 00:00:00,KAI/BTC,0.0000004257,0.0000004364,0.0000004165,0.000000426,335277.1927,0.14369478035781
1660348800,2022-08-13 00:00:00,KAI/BTC,0.0000004217,0.0000004299,0.0000004029,0.0000004253,92327.1996,0.03899375014766
1660262400,2022-08-12 00:00:00,KAI/BTC,0.0000004234,0.0000004648,0.0000004086,0.0000004096,1111227.0688,0.48192295449159
1660176000,2022-08-11 00:00:00,KAI/BTC,0.0000004138,0.0000004199,0.0000003924,0.0000004177,2051081.2109,0.84617024912966
1660089600,2022-08-10 00:00:00,KAI/BTC,0.0000004128,0.000000422,0.0000003811,0.000000407,525633.1192,0.21494516113048
1660003200,2022-08-09 00:00:00,KAI/BTC,0.0000004049,0.0000004241,0.0000004021,0.0000004122,627815.6947,0.26430831683059
1659916800,2022-08-08 00:00:00,KAI/BTC,0.0000004128,0.000000414,0.0000003985,0.0000004054,97342.7993,0.03940445765758
1659830400,2022-08-07 00:00:00,KAI/BTC,0.0000004142,0.0000004798,0.0000003967,0.0000004089,1642081.1923,0.69124520413155
1659744000,2022-08-06 00:00:00,KAI/BTC,0.0000004146,0.0000004702,0.0000004084,0.0000004147,1364916.0674,0.57561442342919
1659657600,2022-08-05 00:00:00,KAI/BTC,0.0000004087,0.0000004374,0.0000004038,0.0000004149,1951837.7051,0.81210182685266
1659571200,2022-08-04 00:00:00,KAI/BTC,0.0000003942,0.00000046,0.0000003858,0.0000004133,2294618.226,0.93757205667913
1659484800,2022-08-03 00:00:00,KAI/BTC,0.0000003892,0.0000004006,0.0000003815,0.0000003916,409579.3278,0.16178169702614
1659398400,2022-08-02 00:00:00,KAI/BTC,0.0000003987,0.0000004092,0.0000003875,0.0000003984,357714.8769,0.14189786864284
1659312000,2022-08-01 00:00:00,KAI/BTC,0.0000003963,0.0000004088,0.0000003852,0.000000398,2990137.4393,1.19534106887753
1659225600,2022-07-31 00:00:00,KAI/BTC,0.0000003854,0.000000396,0.0000003792,0.0000003911,767154.2775,0.29445611862268
1659139200,2022-07-30 00:00:00,KAI/BTC,0.0000003947,0.0000004144,0.0000003778,0.0000003877,1821285.3558,0.70398856386506
1659052800,2022-07-29 00:00:00,KAI/BTC,0.000000398,0.0000004152,0.0000003846,0.0000003952,2636077.5853,1.03901745314998
1658966400,2022-07-28 00:00:00,KAI/BTC,0.0000004079,0.0000004355,0.0000003848,0.0000003952,2758142.3181,1.11660289466196
1658880000,2022-07-27 00:00:00,KAI/BTC,0.0000004237,0.0000004347,0.0000003945,0.0000004012,2188825.4995,0.91195182480001
1658793600,2022-07-26 00:00:00,KAI/BTC,0.0000004064,0.0000004387,0.0000004062,0.0000004236,1208556.0378,0.5048997197133
1658707200,2022-07-25 00:00:00,KAI/BTC,0.0000004151,0.0000004292,0.0000003886,0.0000004126,1507411.8787,0.61494009696469
1658620800,2022-07-24 00:00:00,KAI/BTC,0.0000004441,0.0000004796,0.0000004035,0.0000004111,2095943.0352,0.90728274430236
1658534400,2022-07-23 00:00:00,KAI/BTC,0.0000004417,0.0000004591,0.0000004301,0.0000004351,784773.2375,0.34633756806299
1658448000,2022-07-22 00:00:00,KAI/BTC,0.000000512,0.0000005174,0.0000003422,0.0000004398,11360749.6937,4.84606393554855
1658361600,2022-07-21 00:00:00,KAI/BTC,0.0000005076,0.000000524,0.0000004883,0.0000005106,610032.9914,0.30855547234007
1658275200,2022-07-20 00:00:00,KAI/BTC,0.0000005322,0.0000005508,0.0000005042,0.0000005151,485605.5483,0.25358616312649
1658188800,2022-07-19 00:00:00,KAI/BTC,0.0000005482,0.0000005629,0.0000005288,0.0000005341,484376.5951,0.26047672881843
1658102400,2022-07-18 00:00:00,KAI/BTC,0.000000581,0.0000005895,0.0000005355,0.0000005429,1079759.3721,0.59954550182012
1658016000,2022-07-17 00:00:00,KAI/BTC,0.0000005581,0.0000005862,0.0000005487,0.0000005841,161930.553,0.09143691522032
1657929600,2022-07-16 00:00:00,KAI/BTC,0.0000005528,0.0000006073,0.0000005521,0.0000005601,386245.5198,0.21700535216216
1657843200,2022-07-15 00:00:00,KAI/BTC,0.0000005403,0.0000005606,0.000000523,0.0000005502,503572.0614,0.27389194528544
1657756800,2022-07-14 00:00:00,KAI/BTC,0.0000005544,0.0000005629,0.0000005231,0.0000005377,60184.9878,0.0320700071307
1657670400,2022-07-13 00:00:00,KAI/BTC,0.0000005652,0.0000005785,0.0000005508,0.0000005508,221106.7906,0.12374468046947
1657584000,2022-07-12 00:00:00,KAI/BTC,0.0000005565,0.0000005993,0.0000005493,0.0000005699,96971.9568,0.05436134981174
1657497600,2022-07-11 00:00:00,KAI/BTC,0.000000544,0.000000565,0.0000005437,0.0000005619,19874.8151,0.0109820354816
1657411200,2022-07-10 00:00:00,KAI/BTC,0.0000005411,0.0000005538,0.000000531,0.0000005447,210867.6826,0.11353718595814
1657324800,2022-07-09 00:00:00,KAI/BTC,0.0000005415,0.0000005494,0.0000005317,0.0000005434,81836.9876,0.04410521954587
1657238400,2022-07-08 00:00:00,KAI/BTC,0.0000005628,0.0000005628,0.0000005291,0.0000005439,67298.9605,0.03624468019677
1657152000,2022-07-07 00:00:00,KAI/BTC,0.0000005868,0.0000005888,0.0000005497,0.0000005556,718405.0299,0.40662344379937
1657065600,2022-07-06 00:00:00,KAI/BTC,0.0000005425,0.0000006323,0.0000005425,0.0000005894,1861820.0776,1.10719366282801
1656979200,2022-07-05 00:00:00,KAI/BTC,0.0000005524,0.0000005697,0.0000005334,0.0000005517,179404.5246,0.09832722677854
1656892800,2022-07-04 00:00:00,KAI/BTC,0.0000005647,0.0000005757,0.0000005469,0.0000005551,67303.13923556,0.037518768823779888
1656806400,2022-07-03 00:00:00,KAI/BTC,0.0000005715,0.0000005895,0.000000562,0.0000005677,147305.79114638,0.08435211692160463
1656720000,2022-07-02 00:00:00,KAI/BTC,0.0000005912,0.0000006016,0.0000005723,0.0000005794,191211.3082,0.11127914405718
1656633600,2022-07-01 00:00:00,KAI/BTC,0.0000005891,0.0000006272,0.000000566,0.0000005915,215794.06539182,0.126813109269178096
1656547200,2022-06-30 00:00:00,KAI/BTC,0.0000005883,0.0000006099,0.0000005817,0.0000005817,50363.8204,0.03028792164969
1656460800,2022-06-29 00:00:00,KAI/BTC,0.0000005961,0.0000006087,0.0000005833,0.0000005861,54763.63026074,0.032485351779405182
1656374400,2022-06-28 00:00:00,KAI/BTC,0.0000005908,0.0000006098,0.0000005807,0.0000005986,53769.10732398,0.03178760313768999
1656288000,2022-06-27 00:00:00,KAI/BTC,0.0000005866,0.0000006099,0.0000005731,0.0000005907,66242.63485344,0.039236678999261536
1656201600,2022-06-26 00:00:00,KAI/BTC,0.000000601,0.0000006015,0.0000005803,0.0000005839,248065.6139,0.14622183578146
1656115200,2022-06-25 00:00:00,KAI/BTC,0.0000005742,0.0000006133,0.0000005583,0.0000005872,983051.7986,0.58300508198386
1656028800,2022-06-24 00:00:00,KAI/BTC,0.0000005632,0.0000005747,0.0000005553,0.000000569,91991.38019392,0.051539028975545824
1655942400,2022-06-23 00:00:00,KAI/BTC,0.0000005615,0.0000005824,0.0000005507,0.0000005638,70181.01783426,0.039647858695205728
1655856000,2022-06-22 00:00:00,KAI/BTC,0.0000005762,0.0000005854,0.0000005626,0.0000005634,26432.63237382,0.015270055799904228
1655769600,2022-06-21 00:00:00,KAI/BTC,0.0000005645,0.0000005786,0.0000005479,0.0000005756,136363.87204757,0.076659758792988022
1655683200,2022-06-20 00:00:00,KAI/BTC,0.0000005776,0.000000584,0.0000005479,0.0000005598,41090.504568,0.023277629009706
1655596800,2022-06-19 00:00:00,KAI/BTC,0.0000005761,0.0000006055,0.0000005559,0.0000005729,120954.05328647,0.070746507186504472
1655510400,2022-06-18 00:00:00,KAI/BTC,0.0000006023,0.0000006187,0.0000005598,0.0000005888,747427.22176543,0.43623993351316968
1655424000,2022-06-17 00:00:00,KAI/BTC,0.0000006143,0.0000006499,0.0000005662,0.0000006029,680105.48051289,0.402465705727309944
1655337600,2022-06-16 00:00:00,KAI/BTC,0.0000005817,0.0000006578,0.0000005735,0.0000006149,159730.18860151,0.095467351257459712
1655251200,2022-06-15 00:00:00,KAI/BTC,0.0000005799,0.0000006022,0.0000005485,0.0000005793,651405.28773198,0.378110976304258222
1655164800,2022-06-14 00:00:00,KAI/BTC,0.0000005771,0.0000005958,0.0000005427,0.0000005735,438170.26712013,0.244315199296383794
1655078400,2022-06-13 00:00:00,KAI/BTC,0.00000051,0.0000005845,0.0000004889,0.0000005657,351579.60510941,0.181149156243580133
1654992000,2022-06-12 00:00:00,KAI/BTC,0.0000004841,0.0000005423,0.0000004796,0.0000005097,163633.5270707,0.081709155784655855
1654905600,2022-06-11 00:00:00,KAI/BTC,0.0000005128,0.0000005206,0.0000004762,0.0000004892,58348.53580076,0.029052219574973552
1654819200,2022-06-10 00:00:00,KAI/BTC,0.0000005351,0.0000005398,0.0000005065,0.000000512,68129.01879192,0.035849673626316265
1654732800,2022-06-09 00:00:00,KAI/BTC,0.0000005379,0.0000005603,0.0000005308,0.0000005389,163990.29761604,0.089250256427061846
1654646400,2022-06-08 00:00:00,KAI/BTC,0.0000005448,0.0000005636,0.0000005317,0.0000005366,215071.77660176,0.116844916866935328
1654560000,2022-06-07 00:00:00,KAI/BTC,0.0000005635,0.0000005786,0.0000005349,0.0000005428,105259.57932109,0.059674320155469364
1654473600,2022-06-06 00:00:00,KAI/BTC,0.0000005662,0.0000005771,0.0000005464,0.0000005615,604457.7689,0.33344663112721
1654387200,2022-06-05 00:00:00,KAI/BTC,0.0000005819,0.0000005926,0.0000005538,0.000000564,160085.54750549,0.091432704249915404
1654300800,2022-06-04 00:00:00,KAI/BTC,0.0000006017,0.0000006572,0.0000005705,0.0000005843,591903.29003098,0.352681791123039496
1654214400,2022-06-03 00:00:00,KAI/BTC,0.0000005017,0.0000006575,0.000000494,0.0000006059,677601.61326783,0.405191427721270252
1654128000,2022-06-02 00:00:00,KAI/BTC,0.0000005045,0.0000005161,0.0000004907,0.0000005007,253163.65419239,0.12779671509476957
1654041600,2022-06-01 00:00:00,KAI/BTC,0.0000005277,0.0000005277,0.0000004936,0.000000498,345392.65957516,0.174268307496351732
1653955200,2022-05-31 00:00:00,KAI/BTC,0.0000005017,0.0000005328,0.0000004986,0.0000005207,268424.04069894,0.139763228996656184
1653868800,2022-05-30 00:00:00,KAI/BTC,0.0000005097,0.00000052,0.0000004856,0.0000005021,164217.718,0.08160110316207
1653782400,2022-05-29 00:00:00,KAI/BTC,0.0000005064,0.0000005208,0.000000494,0.0000005079,59806.8734,0.03058908008455
1653696000,2022-05-28 00:00:00,KAI/BTC,0.00000053,0.0000005567,0.0000004845,0.0000005032,922672.61369163,0.464123502636828196
1653609600,2022-05-27 00:00:00,KAI/BTC,0.0000005498,0.0000005567,0.0000005239,0.0000005303,544210.68674011,0.291802861693005829
1653523200,2022-05-26 00:00:00,KAI/BTC,0.0000005417,0.0000005682,0.0000005245,0.000000541,901454.53272952,0.490773763487799451
1653436800,2022-05-25 00:00:00,KAI/BTC,0.0000005455,0.0000005455,0.0000005266,0.0000005392,125737.08605881,0.066975070481142283
1653350400,2022-05-24 00:00:00,KAI/BTC,0.0000005366,0.0000005652,0.0000005279,0.0000005414,438091.73240071,0.237505069264819721
1653264000,2022-05-23 00:00:00,KAI/BTC,0.0000005114,0.0000005496,0.0000005114,0.0000005482,149331.72682275,0.080214008793863083
1653177600,2022-05-22 00:00:00,KAI/BTC,0.0000005382,0.0000005499,0.0000005025,0.0000005151,243034.46340902,0.126260620228706556
1653091200,2022-05-21 00:00:00,KAI/BTC,0.000000518,0.0000005528,0.0000005091,0.0000005426,133787.38275485,0.070584469721813515
1653004800,2022-05-20 00:00:00,KAI/BTC,0.0000005004,0.0000005403,0.0000004995,0.0000005241,49773.94114596,0.025982320975695978
1652918400,2022-05-19 00:00:00,KAI/BTC,0.0000005077,0.0000005286,0.0000004868,0.0000005052,40603.75442632,0.020667440470897269
1652832000,2022-05-18 00:00:00,KAI/BTC,0.0000005188,0.0000005355,0.0000004963,0.000000505,49598.88837335,0.025496269391494755
1652745600,2022-05-17 00:00:00,KAI/BTC,0.0000005134,0.0000005443,0.0000004995,0.000000518,38694.19261064,0.020244147773016448
1652659200,2022-05-16 00:00:00,KAI/BTC,0.0000005067,0.0000005367,0.0000004863,0.0000005134,1186708.89717163,0.594207796078019509
1652572800,2022-05-15 00:00:00,KAI/BTC,0.0000004975,0.0000005175,0.0000004833,0.0000004946,227172.66648242,0.114739650605192192
1652486400,2022-05-14 00:00:00,KAI/BTC,0.0000005081,0.0000005181,0.0000004776,0.0000004965,245615.01235247,0.121724871889800752
1652400000,2022-05-13 00:00:00,KAI/BTC,0.000000451,0.0000005181,0.0000004439,0.0000005082,620438.62711122,0.306423443531132464
1652313600,2022-05-12 00:00:00,KAI/BTC,0.0000005296,0.000000541,0.0000004349,0.0000004431,1020034.82764351,0.481249913397900039
1652227200,2022-05-11 00:00:00,KAI/BTC,0.0000006512,0.0000006631,0.0000004904,0.0000005366,1433615.86838948,0.785361293910546533
1652140800,2022-05-10 00:00:00,KAI/BTC,0.0000006641,0.000000684,0.0000006264,0.0000006482,283063.90740359,0.18189175006138453
1652054400,2022-05-09 00:00:00,KAI/BTC,0.0000006449,0.0000006702,0.0000006204,0.0000006467,448358.21776705,0.283693523303216395
1651968000,2022-05-08 00:00:00,KAI/BTC,0.0000006553,0.0000006973,0.0000006244,0.000000637,140896.31412214,0.09076287253679296
1651881600,2022-05-07 00:00:00,KAI/BTC,0.0000006555,0.000000668,0.0000006458,0.0000006543,115754.89927045,0.075789493223215885
1651795200,2022-05-06 00:00:00,KAI/BTC,0.0000006806,0.0000006911,0.000000644,0.0000006533,276826.9805,0.18645505905668
1651708800,2022-05-05 00:00:00,KAI/BTC,0.0000006912,0.0000006989,0.0000006596,0.0000006756,71661.64328397,0.048435870716775405
1651622400,2022-05-04 00:00:00,KAI/BTC,0.0000006616,0.0000006907,0.0000006381,0.0000006769,169577.06677323,0.110521399734304808
1651536000,2022-05-03 00:00:00,KAI/BTC,0.000000663,0.0000006804,0.0000006,0.000000651,525328.44193537,0.342370605716559778
1651449600,2022-05-02 00:00:00,KAI/BTC,0.0000006741,0.000000677,0.0000006471,0.000000658,21134.85499832,0.014019669120349776
1651363200,2022-05-01 00:00:00,KAI/BTC,0.0000006804,0.0000007117,0.0000006451,0.0000006659,132644.89323489,0.089813730330359365
1651276800,2022-04-30 00:00:00,KAI/BTC,0.0000007044,0.0000007222,0.00000067,0.0000006751,61471.34730052,0.043143066823476429
1651190400,2022-04-29 00:00:00,KAI/BTC,0.000000731,0.0000007404,0.000000683,0.0000007044,118261.85040357,0.083784740937921535
1651104000,2022-04-28 00:00:00,KAI/BTC,0.0000007094,0.0000007813,0.0000006926,0.000000729,704325.46276161,0.505329824243964432
1651017600,2022-04-27 00:00:00,KAI/BTC,0.0000007213,0.0000007486,0.0000006946,0.0000007059,327106.37954163,0.23313427045017967
1650931200,2022-04-26 00:00:00,KAI/BTC,0.0000007439,0.0000007627,0.0000007186,0.0000007216,166144.37678018,0.1240006452721963
1650844800,2022-04-25 00:00:00,KAI/BTC,0.0000007541,0.0000007812,0.0000007181,0.0000007389,282508.23375495,0.21092576585746399
1650758400,2022-04-24 00:00:00,KAI/BTC,0.0000007668,0.0000007703,0.0000007353,0.0000007592,102430.00191132,0.077018573730709467
1650672000,2022-04-23 00:00:00,KAI/BTC,0.000000773,0.0000007801,0.0000007441,0.0000007622,698182.40006153,0.532836561565489553
1650585600,2022-04-22 00:00:00,KAI/BTC,0.0000007766,0.000000788,0.0000007525,0.0000007814,341040.45690085,0.262992984152805714
1650499200,2022-04-21 00:00:00,KAI/BTC,0.0000007911,0.0000008023,0.0000007404,0.0000007741,1818363.3823661,1.394131507681656739
1650412800,2022-04-20 00:00:00,KAI/BTC,0.0000007989,0.000000837,0.0000007778,0.0000007895,763519.08446491,0.612253050062000184
1650326400,2022-04-19 00:00:00,KAI/BTC,0.0000008052,0.0000008441,0.0000007947,0.0000007983,135344.38265969,0.111630297712768045
1650240000,2022-04-18 00:00:00,KAI/BTC,0.0000008362,0.0000008461,0.0000007802,0.0000008124,160174.41310454,0.130131370231407652
1650153600,2022-04-17 00:00:00,KAI/BTC,0.0000008588,0.0000008674,0.0000008215,0.0000008362,220645.0555,0.1836636403862
1650067200,2022-04-16 00:00:00,KAI/BTC,0.0000008601,0.0000008703,0.0000008446,0.0000008515,48575.24826574,0.041621596602663898
1649980800,2022-04-15 00:00:00,KAI/BTC,0.0000008892,0.0000009294,0.0000008529,0.000000863,116232.74038547,0.104068099221616309
1649894400,2022-04-14 00:00:00,KAI/BTC,0.0000008546,0.0000009529,0.000000833,0.0000008915,819127.96773262,0.710875872008681678
1649808000,2022-04-13 00:00:00,KAI/BTC,0.0000008546,0.0000008629,0.0000008234,0.0000008504,292196.20661343,0.246789361662106762
1649721600,2022-04-12 00:00:00,KAI/BTC,0.0000008403,0.0000008949,0.0000008184,0.000000854,481262.11023869,0.415665718606253681
1649635200,2022-04-11 00:00:00,KAI/BTC,0.0000008614,0.0000008712,0.0000008039,0.0000008495,632664.59038519,0.524748131624795587
1649548800,2022-04-10 00:00:00,KAI/BTC,0.0000008889,0.0000008977,0.000000824,0.0000008674,215282.0037,0.18215961109668
1649462400,2022-04-09 00:00:00,KAI/BTC,0.0000009069,0.0000009158,0.0000008614,0.0000008847,31669.3792437,0.02788651525867381
1649376000,2022-04-08 00:00:00,KAI/BTC,0.000000925,0.0000009769,0.0000008933,0.0000008963,219934.24582833,0.201935853884741697
1649289600,2022-04-07 00:00:00,KAI/BTC,0.0000009262,0.0000009341,0.00000089,0.000000925,204023.59027491,0.183482413912783406
1649203200,2022-04-06 00:00:00,KAI/BTC,0.0000009986,0.0000010061,0.00000089,0.0000009286,510196.35171484,0.473642234898463035
1649116800,2022-04-05 00:00:00,KAI/BTC,0.0000010012,0.0000010648,0.0000009845,0.0000009943,49405.09301993,0.050660645557600941
1649030400,2022-04-04 00:00:00,KAI/BTC,0.0000010397,0.0000010624,0.0000009803,0.0000010012,310008.46458213,0.310962754224488089
1648944000,2022-04-03 00:00:00,KAI/BTC,0.0000010449,0.0000010665,0.0000009943,0.0000010467,267612.1814796,0.273675723746537554
1648857600,2022-04-02 00:00:00,KAI/BTC,0.0000010836,0.0000010943,0.0000010349,0.000001052,91881.8286886,0.096516667817936836
1648771200,2022-04-01 00:00:00,KAI/BTC,0.0000010378,0.0000010982,0.0000010207,0.0000010782,341264.2265421,0.365906998166500194
1648684800,2022-03-31 00:00:00,KAI/BTC,0.0000010557,0.000001089,0.0000009911,0.00000104,214533.11526932,0.22105216627595356
1648598400,2022-03-30 00:00:00,KAI/BTC,0.0000010782,0.0000010982,0.0000009959,0.0000010588,644292.76100118,0.674288772537801543
1648512000,2022-03-29 00:00:00,KAI/BTC,0.0000010344,0.000001144,0.0000010144,0.0000010782,479240.36619348,0.51284153197680366
1648425600,2022-03-28 00:00:00,KAI/BTC,0.0000009568,0.0000010624,0.0000009284,0.000001035,257886.95016496,0.256145119453108583
1648339200,2022-03-27 00:00:00,KAI/BTC,0.0000009198,0.0000009616,0.0000009097,0.0000009564,146992.248548,0.137125261717116067
1648252800,2022-03-26 00:00:00,KAI/BTC,0.0000008409,0.0000009199,0.0000008383,0.0000009198,85413.4202,0.07492467326345
1648166400,2022-03-25 00:00:00,KAI/BTC,0.0000008469,0.0000008545,0.0000008239,0.0000008391,131520.27966869,0.110303186441115286
1648080000,2022-03-24 00:00:00,KAI/BTC,0.0000008699,0.0000008804,0.0000008239,0.0000008415,94109.25864809,0.079856785732093689
1647993600,2022-03-23 00:00:00,KAI/BTC,0.0000008296,0.0000008834,0.0000008239,0.0000008743,348240.66617023,0.299077814070231544
1647907200,2022-03-22 00:00:00,KAI/BTC,0.0000008211,0.0000008487,0.0000007826,0.0000008222,208708.57174619,0.166888226236703994
1647820800,2022-03-21 00:00:00,KAI/BTC,0.0000008239,0.000000889,0.0000008005,0.0000008206,647227.50692412,0.533826393900600696
1647734400,2022-03-20 00:00:00,KAI/BTC,0.0000008158,0.0000008457,0.0000008077,0.0000008281,457311.71114138,0.38241675579035309
1647648000,2022-03-19 00:00:00,KAI/BTC,0.0000008198,0.000000898,0.0000008038,0.000000808,218147.22603383,0.18523152273007705
1647561600,2022-03-18 00:00:00,KAI/BTC,0.0000007913,0.0000008717,0.0000007764,0.0000008255,127360.2925293,0.1017043741680801
1647475200,2022-03-17 00:00:00,KAI/BTC,0.0000008172,0.0000008717,0.0000007766,0.000000788,108554.25780775,0.08702640202308585
1647388800,2022-03-16 00:00:00,KAI/BTC,0.0000008288,0.0000008337,0.000000788,0.0000008153,283989.81863772,0.229632811141408304
1647302400,2022-03-15 00:00:00,KAI/BTC,0.0000008013,0.0000008947,0.0000007974,0.0000008283,150984.60039367,0.130049345999756549
1647216000,2022-03-14 00:00:00,KAI/BTC,0.0000008424,0.0000008488,0.0000007919,0.0000008013,104704.4421,0.08548213878563
1647129600,2022-03-13 00:00:00,KAI/BTC,0.0000008715,0.0000008973,0.0000008088,0.0000008413,351887.64519843,0.296097268356920042
1647043200,2022-03-12 00:00:00,KAI/BTC,0.0000008935,0.0000008973,0.000000853,0.0000008633,114541.3429318,0.09956455903199414
1646956800,2022-03-11 00:00:00,KAI/BTC,0.0000008349,0.0000009795,0.000000788,0.000000885,970534.89086157,0.868555347740159727
1646870400,2022-03-10 00:00:00,KAI/BTC,0.0000008198,0.0000008504,0.0000008077,0.0000008358,117589.86289512,0.097150740555857016
1646784000,2022-03-09 00:00:00,KAI/BTC,0.0000007856,0.0000008337,0.0000007401,0.0000008239,700979.2971,0.52578126881927
1646697600,2022-03-08 00:00:00,KAI/BTC,0.0000007905,0.0000008753,0.0000007525,0.0000007849,600726.60632341,0.469497381962947135
1646611200,2022-03-07 00:00:00,KAI/BTC,0.0000008199,0.0000008374,0.0000007726,0.0000007935,120717.15514155,0.096094938431270675
1646524800,2022-03-06 00:00:00,KAI/BTC,0.000000788,0.0000008841,0.0000007804,0.0000008142,118859.35499305,0.09714207885635347
1646438400,2022-03-05 00:00:00,KAI/BTC,0.000000778,0.0000007974,0.000000761,0.0000007963,207726.63449207,0.160716084728797605
1646352000,2022-03-04 00:00:00,KAI/BTC,0.0000007627,0.0000008032,0.0000007361,0.000000778,501595.57544024,0.378052758164855711
1646265600,2022-03-03 00:00:00,KAI/BTC,0.0000007567,0.0000007741,0.0000007426,0.0000007574,174470.03632789,0.131121172202878162
1646179200,2022-03-02 00:00:00,KAI/BTC,0.00000075,0.0000007627,0.0000007209,0.0000007542,436605.15570011,0.322676303875372511
1646092800,2022-03-01 00:00:00,KAI/BTC,0.0000007403,0.0000007703,0.0000007317,0.00000075,1200663.31717132,0.884298586738037989
1646006400,2022-02-28 00:00:00,KAI/BTC,0.0000008198,0.0000008198,0.0000007278,0.0000007368,640435.71468175,0.495402637777532172
