https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BCH
1663444800000,2022-09-17 20:00:00,BCH/ETH,0.083378,0.083627,0.083195,0.083595,1.1639892456864,13.92414912
1663441200000,2022-09-17 19:00:00,BCH/ETH,0.08327,0.083512,0.083114,0.083407,1.154769915,13.845
1663437600000,2022-09-17 18:00:00,BCH/ETH,0.083287,0.083487,0.082734,0.083155,1.22680992890445,14.75329119
1663434000000,2022-09-17 17:00:00,BCH/ETH,0.083875,0.083974,0.083223,0.083237,1.28018521981504,15.38000192
1663430400000,2022-09-17 16:00:00,BCH/ETH,0.084712,0.084818,0.083609,0.083828,1.1851199594976,14.1375192
1663426800000,2022-09-17 15:00:00,BCH/ETH,0.084922,0.085233,0.084501,0.084639,1.16505903266142,13.76503778
1663423200000,2022-09-17 14:00:00,BCH/ETH,0.085891,0.086128,0.084938,0.085003,1.9889207137242,23.3982414
1663419600000,2022-09-17 13:00:00,BCH/ETH,0.085482,0.085968,0.085482,0.085898,1.2456927960000002,14.502
1663416000000,2022-09-17 12:00:00,BCH/ETH,0.08486,0.086,0.084585,0.085665,1.24694169230535,14.55602279
1663412400000,2022-09-17 11:00:00,BCH/ETH,0.084873,0.085,0.084502,0.084806,1.1958686323682601,14.10122671
1663408800000,2022-09-17 10:00:00,BCH/ETH,0.084362,0.085,0.084325,0.084797,1.37934163673005,16.26639665
1663405200000,2022-09-17 09:00:00,BCH/ETH,0.084512,0.084695,0.084112,0.084355,1.1056289627254001,13.10685748
1663401600000,2022-09-17 08:00:00,BCH/ETH,0.084362,0.084673,0.084061,0.084615,1.4066319111126,16.62390724
1663398000000,2022-09-17 07:00:00,BCH/ETH,0.084507,0.084511,0.084096,0.084431,1.3815500220687602,16.36306596
1663394400000,2022-09-17 06:00:00,BCH/ETH,0.083366,0.08439,0.083325,0.08439,2.0773276523016,24.61580344
1663390800000,2022-09-17 05:00:00,BCH/ETH,0.083321,0.083476,0.083164,0.083422,1.287368304,15.432
1663387200000,2022-09-17 04:00:00,BCH/ETH,0.083369,0.08355,0.083212,0.083357,1.180418477,14.161
1663383600000,2022-09-17 03:00:00,BCH/ETH,0.083466,0.083639,0.083145,0.083413,1.1557026364910399,13.85518608
1663380000000,2022-09-17 02:00:00,BCH/ETH,0.083099,0.083551,0.083097,0.0835,1.187049539525,14.21616215
1663376400000,2022-09-17 01:00:00,BCH/ETH,0.083204,0.0837,0.083002,0.083331,1.27154530573452,15.25897092
1663372800000,2022-09-17 00:00:00,BCH/ETH,0.083522,0.083522,0.082989,0.083112,1.346165064,16.197
1663369200000,2022-09-16 23:00:00,BCH/ETH,0.083167,0.083543,0.083059,0.083464,1.08654785480592,13.01816178
1663365600000,2022-09-16 22:00:00,BCH/ETH,0.083374,0.083374,0.082904,0.083099,1.31066800593903,15.77236797
1663362000000,2022-09-16 21:00:00,BCH/ETH,0.082879,0.083801,0.082879,0.083306,1.1788003158014202,14.15024507
1663358400000,2022-09-16 20:00:00,BCH/ETH,0.083112,0.083299,0.082815,0.082966,1.35583313144916,16.34203326
1663354800000,2022-09-16 19:00:00,BCH/ETH,0.083262,0.083262,0.082793,0.083131,1.28321537985492,15.43606332
1663351200000,2022-09-16 18:00:00,BCH/ETH,0.08334,0.083402,0.082929,0.083125,1.7363843777875,20.88883462
1663347600000,2022-09-16 17:00:00,BCH/ETH,0.082412,0.08342,0.082365,0.083307,1.41097166368242,16.93701206
1663344000000,2022-09-16 16:00:00,BCH/ETH,0.081695,0.082635,0.081695,0.082528,1.28858692918944,15.61393623
1663340400000,2022-09-16 15:00:00,BCH/ETH,0.081587,0.082,0.081445,0.081687,1.223262825,14.975
1663336800000,2022-09-16 14:00:00,BCH/ETH,0.081649,0.0818,0.081321,0.081572,1.47383495986012,18.06790271
1663333200000,2022-09-16 13:00:00,BCH/ETH,0.081554,0.0818,0.0812,0.081683,1.6624502360458302,20.35246301
1663329600000,2022-09-16 12:00:00,BCH/ETH,0.080812,0.081714,0.080808,0.081423,1.9286345007964798,23.68660576
1663326000000,2022-09-16 11:00:00,BCH/ETH,0.080211,0.080859,0.080126,0.080852,2.1164093195934797,26.17633849
1663322400000,2022-09-16 10:00:00,BCH/ETH,0.080103,0.080471,0.079954,0.08024,1.17848488,14.687
1663318800000,2022-09-16 09:00:00,BCH/ETH,0.080063,0.08036,0.080056,0.080089,1.1228477799999999,14.02
1663315200000,2022-09-16 08:00:00,BCH/ETH,0.080064,0.080542,0.079876,0.080195,1.21676310195565,15.17255567
1663311600000,2022-09-16 07:00:00,BCH/ETH,0.080436,0.080547,0.079788,0.079906,1.08831524366588,13.61994398
1663308000000,2022-09-16 06:00:00,BCH/ETH,0.080319,0.080687,0.080253,0.080253,1.3194569895060602,16.44121702
1663304400000,2022-09-16 05:00:00,BCH/ETH,0.080457,0.0808,0.080286,0.080399,1.2118100627200699,15.07245193
1663300800000,2022-09-16 04:00:00,BCH/ETH,0.0803,0.080596,0.080187,0.080423,1.7358133969108098,21.58354447
1663297200000,2022-09-16 03:00:00,BCH/ETH,0.080476,0.080619,0.0803,0.0803,1.050805628961,13.08599787
1663293600000,2022-09-16 02:00:00,BCH/ETH,0.080242,0.080653,0.079544,0.080413,1.1151302045332,13.8675364
1663290000000,2022-09-16 01:00:00,BCH/ETH,0.080126,0.080452,0.080008,0.080306,1.142995298,14.233
1663286400000,2022-09-16 00:00:00,BCH/ETH,0.080256,0.080617,0.079917,0.080001,1.3312254249098099,16.64010981
1663282800000,2022-09-15 23:00:00,BCH/ETH,0.080064,0.080309,0.079959,0.080043,1.0177872803760601,12.71550642
1663279200000,2022-09-15 22:00:00,BCH/ETH,0.080299,0.080538,0.079909,0.079937,1.0680644323706499,13.36132745
1663275600000,2022-09-15 21:00:00,BCH/ETH,0.079965,0.080348,0.079776,0.080184,1.83271325888976,22.85634614
1663272000000,2022-09-15 20:00:00,BCH/ETH,0.079158,0.080123,0.07898,0.07996,1.2477767843076,15.60501231
1663268400000,2022-09-15 19:00:00,BCH/ETH,0.07907,0.079253,0.078766,0.079042,1.24835914051886,15.79361783
1663264800000,2022-09-15 18:00:00,BCH/ETH,0.078707,0.079135,0.078664,0.078909,1.12981423987101,14.31793889
1663261200000,2022-09-15 17:00:00,BCH/ETH,0.078838,0.078971,0.078177,0.0788,1.808402407444,22.94926913
1663257600000,2022-09-15 16:00:00,BCH/ETH,0.079439,0.079608,0.078584,0.078756,1.1600245862172,14.7293487
1663254000000,2022-09-15 15:00:00,BCH/ETH,0.079016,0.079665,0.078563,0.079511,2.92955636474849,36.84466759
1663250400000,2022-09-15 14:00:00,BCH/ETH,0.076053,0.079124,0.076053,0.078915,1.3743522081555,17.4156017
1663246800000,2022-09-15 13:00:00,BCH/ETH,0.075716,0.076168,0.075594,0.075954,1.11101759983848,14.62750612
1663243200000,2022-09-15 12:00:00,BCH/ETH,0.075436,0.075878,0.075436,0.075642,1.12058263537374,14.81429147
1663239600000,2022-09-15 11:00:00,BCH/ETH,0.075365,0.075591,0.075153,0.075276,0.9805592420733599,13.02618686
1663236000000,2022-09-15 10:00:00,BCH/ETH,0.07531,0.075612,0.075137,0.07538,1.134646629201,15.05235645
1663232400000,2022-09-15 09:00:00,BCH/ETH,0.074376,0.075292,0.074367,0.075206,1.84016681733896,24.46835116
1663228800000,2022-09-15 08:00:00,BCH/ETH,0.073695,0.074489,0.073629,0.074349,1.0056858131598299,13.52655467
1663225200000,2022-09-15 07:00:00,BCH/ETH,0.074643,0.074643,0.073129,0.073468,0.9864289032653601,13.42664702
1663221600000,2022-09-15 06:00:00,BCH/ETH,0.073221,0.074826,0.07313,0.074532,1.16480239689372,15.62821871
1663218000000,2022-09-15 05:00:00,BCH/ETH,0.073357,0.073648,0.073147,0.073482,1.22514072617562,16.67266441
1663214400000,2022-09-15 04:00:00,BCH/ETH,0.073169,0.074033,0.073061,0.073283,1.04269897905607,14.22838829
1663210800000,2022-09-15 03:00:00,BCH/ETH,0.073026,0.073521,0.072834,0.073339,1.14583718532297,15.62384523
1663207200000,2022-09-15 02:00:00,BCH/ETH,0.073415,0.073625,0.07254,0.073127,1.06621252240183,14.58028529
1663203600000,2022-09-15 01:00:00,BCH/ETH,0.073248,0.073955,0.073136,0.073597,1.1291245528413199,15.34199156
1663200000000,2022-09-15 00:00:00,BCH/ETH,0.073111,0.073307,0.07282,0.073199,0.38158561182259,5.21298941
1663196400000,2022-09-14 23:00:00,BCH/ETH,0.073651,0.073895,0.073217,0.073726,1.21281493871064,16.45030164
1663192800000,2022-09-14 22:00:00,BCH/ETH,0.073947,0.074241,0.073421,0.073831,1.1063463628930799,14.98484868
1663189200000,2022-09-14 21:00:00,BCH/ETH,0.074143,0.074187,0.073744,0.074187,1.06733733672456,14.38712088
1663185600000,2022-09-14 20:00:00,BCH/ETH,0.074085,0.074345,0.07379,0.073845,1.0666033163397,14.44381226
1663182000000,2022-09-14 19:00:00,BCH/ETH,0.074253,0.074513,0.074017,0.074267,1.18715954272428,15.98502084
1663178400000,2022-09-14 18:00:00,BCH/ETH,0.074449,0.074475,0.07405,0.074432,0.98481844695296,13.23111628
1663174800000,2022-09-14 17:00:00,BCH/ETH,0.074491,0.074648,0.074344,0.074399,1.0736365267435601,14.43079244
1663171200000,2022-09-14 16:00:00,BCH/ETH,0.074302,0.07464,0.073961,0.07464,1.052217333036,14.09723115
1663167600000,2022-09-14 15:00:00,BCH/ETH,0.074011,0.074403,0.073952,0.074183,1.101988465,14.855
1663164000000,2022-09-14 14:00:00,BCH/ETH,0.074036,0.074282,0.073928,0.074119,1.112377952,15.008
1663160400000,2022-09-14 13:00:00,BCH/ETH,0.074374,0.074509,0.073794,0.074199,1.13330848599888,15.27390512
1663156800000,2022-09-14 12:00:00,BCH/ETH,0.07446,0.074716,0.074129,0.074348,1.05379257758872,14.17378514
1663153200000,2022-09-14 11:00:00,BCH/ETH,0.074597,0.074829,0.074336,0.074657,1.008690727,13.511
1663149600000,2022-09-14 10:00:00,BCH/ETH,0.074452,0.074847,0.074332,0.074778,1.14504323682408,15.31256836
1663146000000,2022-09-14 09:00:00,BCH/ETH,0.074742,0.074818,0.074317,0.074443,1.16660008309235,15.67105145
1663142400000,2022-09-14 08:00:00,BCH/ETH,0.073853,0.074982,0.07381,0.074799,1.2047575360005003,16.1065995
1663138800000,2022-09-14 07:00:00,BCH/ETH,0.074084,0.074355,0.073749,0.073916,1.131861793313,15.31281175
1663135200000,2022-09-14 06:00:00,BCH/ETH,0.074641,0.074641,0.073932,0.074102,1.16781029189622,15.75949761
1663131600000,2022-09-14 05:00:00,BCH/ETH,0.074377,0.074622,0.074104,0.074577,1.14089242355544,15.29818072
1663128000000,2022-09-14 04:00:00,BCH/ETH,0.074644,0.075021,0.074081,0.074489,0.35575563675518,4.77594862
1663124400000,2022-09-14 03:00:00,BCH/ETH,0.075414,0.075414,0.075414,0.075414,0.0010759994106,0.0142679
1663117200000,2022-09-14 01:00:00,BCH/ETH,0.074822,0.074822,0.074822,0.074822,0.07519611,1.005
1663113600000,2022-09-14 00:00:00,BCH/ETH,0.074927,0.0754,0.074927,0.075175,0.014613660663500002,0.19439522
1663110000000,2022-09-13 23:00:00,BCH/ETH,0.074224,0.074746,0.07421,0.074586,1.22305108654158,16.39786403
1663106400000,2022-09-13 22:00:00,BCH/ETH,0.074245,0.07436,0.074033,0.074352,0.6773433131913601,9.10995418
1663095600000,2022-09-13 19:00:00,BCH/ETH,0.074652,0.074732,0.073812,0.074029,1.1108656096663299,15.00581677
1663092000000,2022-09-13 18:00:00,BCH/ETH,0.074618,0.074868,0.074327,0.074694,1.16167809962394,15.55249551
1663088400000,2022-09-13 17:00:00,BCH/ETH,0.074934,0.075065,0.074259,0.074828,1.7695961298412801,23.64884976
1663084800000,2022-09-13 16:00:00,BCH/ETH,0.075537,0.075859,0.074866,0.075079,1.0407678679591201,13.86230328
1663081200000,2022-09-13 15:00:00,BCH/ETH,0.076205,0.076216,0.074216,0.075454,1.25622365362678,16.64886757
1663077600000,2022-09-13 14:00:00,BCH/ETH,0.076271,0.076565,0.075737,0.075737,1.0779112241700501,14.23229365
1663074000000,2022-09-13 13:00:00,BCH/ETH,0.076376,0.076787,0.076081,0.07614,1.1864024495982,15.58185513
1663070400000,2022-09-13 12:00:00,BCH/ETH,0.076471,0.077777,0.075898,0.076278,3.0682336016446197,40.22435829
1663066800000,2022-09-13 11:00:00,BCH/ETH,0.075089,0.076882,0.074807,0.07662,1.1460541170582,14.95763661
1663063200000,2022-09-13 10:00:00,BCH/ETH,0.074953,0.075186,0.074808,0.075098,0.96791525616096,12.88869552
1663059600000,2022-09-13 09:00:00,BCH/ETH,0.075626,0.075649,0.074727,0.074888,1.6600145058120799,22.16662891
1663056000000,2022-09-13 08:00:00,BCH/ETH,0.075433,0.075696,0.075147,0.075562,1.3497767895791601,17.86316918
1663052400000,2022-09-13 07:00:00,BCH/ETH,0.075337,0.075831,0.075278,0.07537,1.0468867238534,13.88996582
1663048800000,2022-09-13 06:00:00,BCH/ETH,0.074973,0.075387,0.074729,0.07536,1.1618974490208,15.41795978
1663045200000,2022-09-13 05:00:00,BCH/ETH,0.074924,0.075333,0.074782,0.075078,1.2371559349546801,16.47827506
1663041600000,2022-09-13 04:00:00,BCH/ETH,0.075242,0.07551,0.074702,0.07494,1.3854589019748,18.48757542
1663038000000,2022-09-13 03:00:00,BCH/ETH,0.075457,0.075489,0.075123,0.075167,1.110066256,14.768
1663034400000,2022-09-13 02:00:00,BCH/ETH,0.07544,0.075582,0.075213,0.075267,1.05421099890276,14.00628428
1663030800000,2022-09-13 01:00:00,BCH/ETH,0.075667,0.075667,0.074826,0.075402,1.3565788308529199,17.99128446
1663027200000,2022-09-13 00:00:00,BCH/ETH,0.075192,0.075843,0.075034,0.075543,1.34427372012102,17.79481514
1663023600000,2022-09-12 23:00:00,BCH/ETH,0.075254,0.075364,0.075139,0.07517,1.09139323,14.519
1663020000000,2022-09-12 22:00:00,BCH/ETH,0.07516,0.075466,0.075068,0.075246,1.2820437122293198,17.03803142
1663016400000,2022-09-12 21:00:00,BCH/ETH,0.074774,0.07528,0.074758,0.075076,1.00874522113156,13.43632081
1663012800000,2022-09-12 20:00:00,BCH/ETH,0.074621,0.074839,0.074553,0.074737,1.002447381,13.413
1663009200000,2022-09-12 19:00:00,BCH/ETH,0.074577,0.074759,0.074451,0.074608,1.1921157435024,15.9783903
1663005600000,2022-09-12 18:00:00,BCH/ETH,0.074975,0.074975,0.074306,0.074565,1.3294024557624,17.82877296
1663002000000,2022-09-12 17:00:00,BCH/ETH,0.074608,0.07509,0.074608,0.07482,1.0496137601556,14.02851858
1662998400000,2022-09-12 16:00:00,BCH/ETH,0.074948,0.075064,0.074435,0.074794,1.042608576987,13.9397355
1662994800000,2022-09-12 15:00:00,BCH/ETH,0.075016,0.075187,0.074648,0.074988,0.9926335037239199,13.23723134
1662991200000,2022-09-12 14:00:00,BCH/ETH,0.075142,0.075324,0.07452,0.074996,1.2343014748269199,16.45823077
1662987600000,2022-09-12 13:00:00,BCH/ETH,0.075806,0.075949,0.074715,0.075057,1.12625700228972,15.00535596
1662984000000,2022-09-12 12:00:00,BCH/ETH,0.075653,0.076002,0.075355,0.075766,1.0972584114172599,14.48220061
1662980400000,2022-09-12 11:00:00,BCH/ETH,0.075369,0.075746,0.075119,0.075548,1.1149653397819201,14.75837004
1662976800000,2022-09-12 10:00:00,BCH/ETH,0.075169,0.075398,0.075043,0.075277,1.09554607555169,14.55352997
1662973200000,2022-09-12 09:00:00,BCH/ETH,0.075008,0.07526,0.074834,0.075057,1.7798705080636499,23.71358445
1662969600000,2022-09-12 08:00:00,BCH/ETH,0.074111,0.075197,0.074011,0.075019,1.0793489338105602,14.38767424
1662966000000,2022-09-12 07:00:00,BCH/ETH,0.074044,0.074222,0.073896,0.074035,0.8921260262616,12.05005776
1662962400000,2022-09-12 06:00:00,BCH/ETH,0.07451,0.074655,0.073805,0.073976,1.2262961558164802,16.57694598
1662958800000,2022-09-12 05:00:00,BCH/ETH,0.074553,0.074735,0.074427,0.074477,0.9507733820000001,12.766
1662955200000,2022-09-12 04:00:00,BCH/ETH,0.07455,0.074731,0.074326,0.074592,0.9799896960000001,13.138
1662951600000,2022-09-12 03:00:00,BCH/ETH,0.074625,0.074776,0.074298,0.074398,1.12704007942522,15.14879539
1662948000000,2022-09-12 02:00:00,BCH/ETH,0.074413,0.075394,0.074058,0.074755,1.1639525316892,15.57022984
1662944400000,2022-09-12 01:00:00,BCH/ETH,0.073897,0.074511,0.073631,0.074449,0.92550631706232,12.43141368
1662940800000,2022-09-12 00:00:00,BCH/ETH,0.073808,0.074007,0.073543,0.073992,1.17429773338776,15.87060403
1662937200000,2022-09-11 23:00:00,BCH/ETH,0.074163,0.074282,0.07387,0.073903,1.16056806497936,15.70393712
1662933600000,2022-09-11 22:00:00,BCH/ETH,0.074092,0.074222,0.073956,0.074173,1.09419853540008,14.75197896
1662930000000,2022-09-11 21:00:00,BCH/ETH,0.074073,0.074447,0.073789,0.074056,1.64066336117824,22.15436104
1662926400000,2022-09-11 20:00:00,BCH/ETH,0.074742,0.074742,0.07372,0.07407,1.2006459734319,16.20961217
1662922800000,2022-09-11 19:00:00,BCH/ETH,0.074665,0.074886,0.07466,0.074699,1.2211858225240402,16.34808796
1662919200000,2022-09-11 18:00:00,BCH/ETH,0.074592,0.074706,0.074487,0.074682,1.04481963093492,13.99024706
1662915600000,2022-09-11 17:00:00,BCH/ETH,0.074347,0.074707,0.074249,0.07464,1.1239252297632,15.05794788
1662912000000,2022-09-11 16:00:00,BCH/ETH,0.073933,0.074553,0.073933,0.074339,1.08690406860497,14.62091323
1662908400000,2022-09-11 15:00:00,BCH/ETH,0.073891,0.073935,0.0736,0.07389,1.0887581004894,14.73485046
1662904800000,2022-09-11 14:00:00,BCH/ETH,0.073894,0.074065,0.073808,0.073883,1.14841969839598,15.54376106
1662901200000,2022-09-11 13:00:00,BCH/ETH,0.073661,0.073926,0.073605,0.073926,1.07978139502272,14.60624672
1662897600000,2022-09-11 12:00:00,BCH/ETH,0.073846,0.073846,0.07349,0.073605,1.0711937901819002,14.55327478
1662894000000,2022-09-11 11:00:00,BCH/ETH,0.074158,0.074191,0.073719,0.073778,1.0373025705737,14.05978165
1662890400000,2022-09-11 10:00:00,BCH/ETH,0.073982,0.074197,0.073924,0.074197,1.14217989540068,15.39388244
1662886800000,2022-09-11 09:00:00,BCH/ETH,0.073777,0.073993,0.073455,0.073959,1.01905305790383,13.77862137
1662883200000,2022-09-11 08:00:00,BCH/ETH,0.073984,0.074024,0.073686,0.073825,1.22129237677525,16.54307317
1662879600000,2022-09-11 07:00:00,BCH/ETH,0.073907,0.074112,0.073864,0.073985,1.1486076090493,15.52487138
1662876000000,2022-09-11 06:00:00,BCH/ETH,0.074227,0.074348,0.073605,0.073927,1.07327986923311,14.51810393
1662872400000,2022-09-11 05:00:00,BCH/ETH,0.074413,0.074469,0.074229,0.074274,1.0838472035343,14.59255195
1662868800000,2022-09-11 04:00:00,BCH/ETH,0.074524,0.074563,0.07443,0.074432,1.13162841850368,15.20352024
1662865200000,2022-09-11 03:00:00,BCH/ETH,0.074494,0.074555,0.074228,0.074496,1.0545260704204802,14.15547238
1662861600000,2022-09-11 02:00:00,BCH/ETH,0.075009,0.075098,0.0744,0.074501,1.17748223391351,15.80491851
1662858000000,2022-09-11 01:00:00,BCH/ETH,0.074578,0.074975,0.074578,0.074954,0.9612254405828801,12.82420472
1662854400000,2022-09-11 00:00:00,BCH/ETH,0.074727,0.074975,0.074399,0.074603,1.08885884542639,14.59537613
1662850800000,2022-09-10 23:00:00,BCH/ETH,0.074457,0.07491,0.074402,0.074683,1.12728185108119,15.09422293
1662847200000,2022-09-10 22:00:00,BCH/ETH,0.075147,0.075268,0.074396,0.07442,1.1265854981518,15.13820879
1662843600000,2022-09-10 21:00:00,BCH/ETH,0.075962,0.075962,0.074967,0.075228,1.0770788158368,14.3175256
1662840000000,2022-09-10 20:00:00,BCH/ETH,0.075756,0.076164,0.075676,0.075963,1.0109851253376,13.3089152
1662836400000,2022-09-10 19:00:00,BCH/ETH,0.076155,0.076155,0.075691,0.075821,1.08922866139909,14.36579129
1662832800000,2022-09-10 18:00:00,BCH/ETH,0.075903,0.076156,0.07556,0.076118,1.05685941876382,13.88448749
1662829200000,2022-09-10 17:00:00,BCH/ETH,0.076572,0.076616,0.075853,0.075853,1.00477703407716,13.24637172
1662825600000,2022-09-10 16:00:00,BCH/ETH,0.077386,0.077629,0.076512,0.076554,1.1655833498271,15.22563615
1662822000000,2022-09-10 15:00:00,BCH/ETH,0.077833,0.078036,0.077402,0.07747,1.2070005381785,15.58023155
1662818400000,2022-09-10 14:00:00,BCH/ETH,0.07735,0.078096,0.077327,0.077832,1.0514767316004,13.50956845
1662814800000,2022-09-10 13:00:00,BCH/ETH,0.077658,0.077722,0.077151,0.077334,1.13340481182024,14.65597036
1662811200000,2022-09-10 12:00:00,BCH/ETH,0.077423,0.077629,0.076598,0.07757,0.9883669227371,12.74161303
1662807600000,2022-09-10 11:00:00,BCH/ETH,0.076626,0.077505,0.076573,0.077448,1.2607702647204,16.27892605
1662804000000,2022-09-10 10:00:00,BCH/ETH,0.076983,0.077003,0.076516,0.076596,1.05811133800476,13.81418531
1662800400000,2022-09-10 09:00:00,BCH/ETH,0.076905,0.077093,0.076873,0.076971,1.09381701910974,14.21076794
1662796800000,2022-09-10 08:00:00,BCH/ETH,0.076887,0.077815,0.076832,0.076929,1.31135034081723,17.04624187
1662793200000,2022-09-10 07:00:00,BCH/ETH,0.077548,0.07757,0.076604,0.076786,1.21700704422074,15.84933509
1662789600000,2022-09-10 06:00:00,BCH/ETH,0.077217,0.077629,0.077217,0.077528,1.2293440661550399,15.85677518
1662786000000,2022-09-10 05:00:00,BCH/ETH,0.076708,0.077857,0.076675,0.077245,1.2173544400146499,15.75965357
1662782400000,2022-09-10 04:00:00,BCH/ETH,0.076987,0.077107,0.076512,0.076676,1.10765119994672,14.44586572
1662778800000,2022-09-10 03:00:00,BCH/ETH,0.076716,0.07719,0.076707,0.076957,1.0880202123307299,14.13802789
1662775200000,2022-09-10 02:00:00,BCH/ETH,0.076973,0.077289,0.076696,0.076735,1.05937374808575,13.80561345
1662771600000,2022-09-10 01:00:00,BCH/ETH,0.076966,0.077536,0.076966,0.07706,1.1115984271622001,14.42510287
1662768000000,2022-09-10 00:00:00,BCH/ETH,0.077267,0.077664,0.07686,0.077007,1.2003046983599701,15.58695571
1662764400000,2022-09-09 23:00:00,BCH/ETH,0.077072,0.07736,0.076788,0.077278,1.2059314819294,15.6051073
1662760800000,2022-09-09 22:00:00,BCH/ETH,0.076757,0.077443,0.076756,0.07697,1.1010023196741,14.30430453
1662757200000,2022-09-09 21:00:00,BCH/ETH,0.076637,0.076832,0.076489,0.076818,1.27491895236048,16.59661736
1662753600000,2022-09-09 20:00:00,BCH/ETH,0.076384,0.07666,0.07612,0.076642,1.23436855131756,16.10564118
1662750000000,2022-09-09 19:00:00,BCH/ETH,0.076869,0.076901,0.076238,0.076382,1.05370993428528,13.79526504
1662746400000,2022-09-09 18:00:00,BCH/ETH,0.078003,0.078003,0.076871,0.076871,1.0887221450076199,14.16297622
1662742800000,2022-09-09 17:00:00,BCH/ETH,0.078279,0.078279,0.077808,0.077881,1.150285080418,14.769778
1662739200000,2022-09-09 16:00:00,BCH/ETH,0.078027,0.078871,0.078027,0.078204,1.08791375897232,13.91122908
1662735600000,2022-09-09 15:00:00,BCH/ETH,0.077649,0.07838,0.077608,0.07796,1.0363436909344,13.29327464
1662732000000,2022-09-09 14:00:00,BCH/ETH,0.077995,0.078045,0.077597,0.077599,1.11806687425605,14.40826395
1662728400000,2022-09-09 13:00:00,BCH/ETH,0.07862,0.078944,0.078037,0.078037,1.12083164654432,14.36282336
1662724800000,2022-09-09 12:00:00,BCH/ETH,0.079418,0.080671,0.078617,0.078649,1.3536339462106202,17.21107638
1662721200000,2022-09-09 11:00:00,BCH/ETH,0.076694,0.079907,0.076235,0.079433,1.28875173495399,16.22438703
