https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WNXM,Volume USDT
1663394400,2022-09-17 06:00:00,WNXM/USDT,15.4849,15.5802,15.4849,15.5802,21.7109,336.85155979
1663390800,2022-09-17 05:00:00,WNXM/USDT,15.5031,15.5802,15.503,15.5802,1.8452,28.62217295
1663387200,2022-09-17 04:00:00,WNXM/USDT,15.5803,15.5803,15.5803,15.5803,7.2807,113.43549021
1663383600,2022-09-17 03:00:00,WNXM/USDT,15.5134,15.5134,15.5134,15.5134,0.9,13.96206
1663380000,2022-09-17 02:00:00,WNXM/USDT,15.5285,15.5285,15.5285,15.5285,0.0368,0.5714488
1663376400,2022-09-17 01:00:00,WNXM/USDT,15.5,15.5181,15.492,15.5064,38.5882,598.28357931
1663372800,2022-09-17 00:00:00,WNXM/USDT,15.5,15.6312,15.497,15.6312,66.682,1036.95752467
1663369200,2022-09-16 23:00:00,WNXM/USDT,15.4782,15.4782,15.4782,15.4782,0.0121,0.18728622
1663365600,2022-09-16 22:00:00,WNXM/USDT,15.435,15.4733,15.4117,15.4657,19.2547,296.87621224
1663362000,2022-09-16 21:00:00,WNXM/USDT,15.435,15.5,15.4349,15.4999,22.1213,342.68506867
1663358400,2022-09-16 20:00:00,WNXM/USDT,15.4191,15.4714,15.393,15.4714,21.5315,332.13836876
1663354800,2022-09-16 19:00:00,WNXM/USDT,15.375,15.499,15.375,15.499,7.2028,111.53494707
1663351200,2022-09-16 18:00:00,WNXM/USDT,15.2248,15.3458,15.2,15.2652,2.3909,36.43667411
1663347600,2022-09-16 17:00:00,WNXM/USDT,15.2471,15.2642,15.2,15.2642,88.6921,1348.20884096
1663344000,2022-09-16 16:00:00,WNXM/USDT,15.3553,15.3553,15.2289,15.2289,2.3408,35.68068294
1663340400,2022-09-16 15:00:00,WNXM/USDT,15.4745,15.5,15.4745,15.5,7.4431,115.34127805
1663336800,2022-09-16 14:00:00,WNXM/USDT,15.4745,15.4745,15.4745,15.4745,0.1297,2.00704265
1663333200,2022-09-16 13:00:00,WNXM/USDT,15.395,15.5003,15.2602,15.2602,24.1779,370.02769689
1663329600,2022-09-16 12:00:00,WNXM/USDT,15.4904,15.549,15.4217,15.4217,23.7515,366.79138942
1663326000,2022-09-16 11:00:00,WNXM/USDT,15.4749,15.4961,15.4749,15.4961,0.422,6.53633744
1663322400,2022-09-16 10:00:00,WNXM/USDT,15.415,15.5457,15.355,15.5457,123.2035,1905.87427716
1663318800,2022-09-16 09:00:00,WNXM/USDT,15.3563,15.4422,15.3555,15.4422,11.0845,170.46537084
1663315200,2022-09-16 08:00:00,WNXM/USDT,15.5557,15.5558,15.3021,15.3021,60.5889,932.91625175
1663311600,2022-09-16 07:00:00,WNXM/USDT,15.5839,15.5839,15.5839,15.5839,0.4446,6.92860194
1663308000,2022-09-16 06:00:00,WNXM/USDT,15.5164,15.5659,15.4963,15.4963,8.1872,126.87588734
1663304400,2022-09-16 05:00:00,WNXM/USDT,15.5958,15.5958,15.5958,15.5958,0.0827,1.28977266
1663300800,2022-09-16 04:00:00,WNXM/USDT,15.5946,15.6808,15.5946,15.6546,4.1003,64.28460054
1663297200,2022-09-16 03:00:00,WNXM/USDT,15.5808,15.6249,15.5747,15.5747,18.0266,280.8618935
1663293600,2022-09-16 02:00:00,WNXM/USDT,15.5735,15.5735,15.5735,15.5735,0,0
1663290000,2022-09-16 01:00:00,WNXM/USDT,15.6186,15.6186,15.5735,15.5735,1.3166,20.50486386
1663286400,2022-09-16 00:00:00,WNXM/USDT,15.4903,15.4903,15.4153,15.4765,16.0971,248.99426996
1663282800,2022-09-15 23:00:00,WNXM/USDT,15.5675,15.582,15.4902,15.582,6.1887,96.09792635
1663279200,2022-09-15 22:00:00,WNXM/USDT,15.5883,15.5883,15.5883,15.5883,0.0168,0.26188344
1663275600,2022-09-15 21:00:00,WNXM/USDT,15.728,15.728,15.6845,15.6845,14,219.9928198
1663272000,2022-09-15 20:00:00,WNXM/USDT,15.7559,15.786,15.7559,15.786,1.9113,30.14058066
1663268400,2022-09-15 19:00:00,WNXM/USDT,15.7159,15.755,15.6968,15.755,2.1197,33.30455679
1663264800,2022-09-15 18:00:00,WNXM/USDT,15.7357,15.7559,15.6786,15.7559,2.7199,42.80707675
1663261200,2022-09-15 17:00:00,WNXM/USDT,15.7184,15.7876,15.7184,15.7876,19.7359,311.03374903
1663257600,2022-09-15 16:00:00,WNXM/USDT,15.652,15.652,15.652,15.652,1.2578,19.6870856
1663254000,2022-09-15 15:00:00,WNXM/USDT,15.6,15.6808,15.413,15.668,96.6242,1502.78257596
1663250400,2022-09-15 14:00:00,WNXM/USDT,16.0974,16.0974,15.6287,15.6287,121.011,1915.69235409
1663246800,2022-09-15 13:00:00,WNXM/USDT,16.1969,16.1969,16.0527,16.0527,13.4839,216.7207408
1663243200,2022-09-15 12:00:00,WNXM/USDT,16.0994,16.1,16.062,16.0897,11.077,178.28778049
1663239600,2022-09-15 11:00:00,WNXM/USDT,16.1275,16.1275,16.0999,16.1,118.063,1900.81515936
1663236000,2022-09-15 10:00:00,WNXM/USDT,16.258,16.258,16.0994,16.0994,14.4579,232.87605685
1663232400,2022-09-15 09:00:00,WNXM/USDT,16.1269,16.1269,16.0994,16.0994,1.1235,18.08985938
1663228800,2022-09-15 08:00:00,WNXM/USDT,16.258,16.258,16.1142,16.1142,34.9201,563.84748783
1663225200,2022-09-15 07:00:00,WNXM/USDT,16.1068,16.4312,16.1068,16.3279,31.9126,521.20747332
1663221600,2022-09-15 06:00:00,WNXM/USDT,15.9446,16.2875,15.8232,16.174,68.7603,1112.74962331
1663218000,2022-09-15 05:00:00,WNXM/USDT,16.0058,16.1013,16.0058,16.1013,19.9942,321.16924364
1663214400,2022-09-15 04:00:00,WNXM/USDT,15.9672,15.9673,15.8703,15.8703,41.2819,655.88903642
1663210800,2022-09-15 03:00:00,WNXM/USDT,16,16,15.8571,15.999,51.804,825.99569532
1663207200,2022-09-15 02:00:00,WNXM/USDT,16,16,16,16,0.1185,1.896
1663203600,2022-09-15 01:00:00,WNXM/USDT,16.1142,16.1142,16.0153,16.0557,8.8315,141.47673383
1663200000,2022-09-15 00:00:00,WNXM/USDT,16.2421,16.2445,16.1476,16.1476,6.7026,108.86095858
1663196400,2022-09-14 23:00:00,WNXM/USDT,16.304,16.304,16.304,16.304,0,0
1663192800,2022-09-14 22:00:00,WNXM/USDT,16.2318,16.304,16.1594,16.304,41.6407,675.9479102
1663189200,2022-09-14 21:00:00,WNXM/USDT,16.1901,16.2318,16.1901,16.2317,9.3556,151.72841791
1663185600,2022-09-14 20:00:00,WNXM/USDT,16.0796,16.1582,16.0796,16.1582,62.4446,1007.36832041
1663182000,2022-09-14 19:00:00,WNXM/USDT,15.9542,15.9894,15.945,15.9894,10.1412,162.04548498
1663178400,2022-09-14 18:00:00,WNXM/USDT,16.3041,16.3041,15.8571,16.0051,190.6264,3071.61415136
1663174800,2022-09-14 17:00:00,WNXM/USDT,16.5231,16.8626,16.3041,16.3633,326.3781,5433.30279049
1663171200,2022-09-14 16:00:00,WNXM/USDT,16.4533,16.4533,16.4035,16.4433,5.0189,82.52945381
1663167600,2022-09-14 15:00:00,WNXM/USDT,16.4312,16.5032,16.3933,16.4533,67.7751,1114.84338411
1663164000,2022-09-14 14:00:00,WNXM/USDT,16.3255,16.4312,16.1938,16.4312,15.701,256.99395856
1663160400,2022-09-14 13:00:00,WNXM/USDT,16.2067,16.3255,16.2067,16.3255,25.6693,418.60318697
1663156800,2022-09-14 12:00:00,WNXM/USDT,16.1406,16.304,16.0153,16.3039,26.5449,429.21169666
1663153200,2022-09-14 11:00:00,WNXM/USDT,16.2321,16.2577,16.1405,16.2438,46.6785,754.60188282
1663149600,2022-09-14 10:00:00,WNXM/USDT,16.2,16.3119,16.1861,16.1861,79.2204,1290.08729885
1663146000,2022-09-14 09:00:00,WNXM/USDT,15.9342,16.1538,15.9342,16.1538,46.3467,746.73227335
1663142400,2022-09-14 08:00:00,WNXM/USDT,16.0269,16.036,15.9195,15.9658,45.3488,724.55191877
1663138800,2022-09-14 07:00:00,WNXM/USDT,16.1038,16.1038,15.977,15.977,111.2275,1786.62893077
1663135200,2022-09-14 06:00:00,WNXM/USDT,16.2895,16.2895,16.0455,16.0455,145.3944,2340.12760084
1663131600,2022-09-14 05:00:00,WNXM/USDT,16.373,16.4675,16.3335,16.3335,30.0964,495.03584818
1663128000,2022-09-14 04:00:00,WNXM/USDT,16.1039,16.3414,16.1039,16.3414,42.6826,695.7666971
1663124400,2022-09-14 03:00:00,WNXM/USDT,16.1852,16.2879,16.1238,16.1238,70.502,1146.09969944
1663120800,2022-09-14 02:00:00,WNXM/USDT,16.017,16.2,16.017,16.2,45.2619,729.7454948
1663117200,2022-09-14 01:00:00,WNXM/USDT,15.976,15.976,15.9161,15.9161,0.4552,7.24566762
1663113600,2022-09-14 00:00:00,WNXM/USDT,15.8136,15.968,15.8135,15.968,20.9716,332.75696312
1663110000,2022-09-13 23:00:00,WNXM/USDT,15.8136,15.8136,15.8135,15.8135,14.6926,232.3416499
1663106400,2022-09-13 22:00:00,WNXM/USDT,15.912,15.912,15.912,15.912,2.5138,39.9995856
1663102800,2022-09-13 21:00:00,WNXM/USDT,15.9357,15.9357,15.8869,15.887,0.1915,3.04320614
1663099200,2022-09-13 20:00:00,WNXM/USDT,15.9769,16.0575,15.9581,16.0474,275.0286,4407.00172943
1663095600,2022-09-13 19:00:00,WNXM/USDT,15.8232,15.934,15.7879,15.9241,23.8785,378.13229002
1663092000,2022-09-13 18:00:00,WNXM/USDT,16.2195,16.2196,15.8623,15.8623,65.2075,1043.29276257
1663088400,2022-09-13 17:00:00,WNXM/USDT,16.1013,16.2363,16.1013,16.1649,123.477,1997.21580961
1663084800,2022-09-13 16:00:00,WNXM/USDT,15.955,16.1013,15.955,16.0938,6.5996,106.1677636
1663081200,2022-09-13 15:00:00,WNXM/USDT,16.0174,16.018,15.984,15.984,24.1483,386.41912555
1663077600,2022-09-13 14:00:00,WNXM/USDT,15.977,16.1169,15.8135,15.9186,86.5001,1374.46938754
1663074000,2022-09-13 13:00:00,WNXM/USDT,16.0769,16.1405,16.0621,16.1238,46.4532,748.25311309
1663070400,2022-09-13 12:00:00,WNXM/USDT,16.984,16.984,15.9605,16.0739,484.8273,8005.31572268
1663066800,2022-09-13 11:00:00,WNXM/USDT,17.053,17.1764,16.9712,16.9726,241.1834,4124.19297431
1663063200,2022-09-13 10:00:00,WNXM/USDT,16.9225,16.9225,16.9225,16.9225,0,0
1663059600,2022-09-13 09:00:00,WNXM/USDT,16.9738,16.9831,16.9225,16.9225,2.4887,42.26257922
1663056000,2022-09-13 08:00:00,WNXM/USDT,16.9831,16.9831,16.9831,16.9831,0,0
1663052400,2022-09-13 07:00:00,WNXM/USDT,16.958,16.9831,16.958,16.9831,24.7226,419.2465456
1663048800,2022-09-13 06:00:00,WNXM/USDT,17.1069,17.1069,16.9911,16.9911,85.0951,1446.45097985
1663045200,2022-09-13 05:00:00,WNXM/USDT,17.1215,17.1215,17.0722,17.0722,46.2859,792.46190115
1663041600,2022-09-13 04:00:00,WNXM/USDT,17.0366,17.1216,17.0366,17.1215,70.4645,1206.36260188
1663038000,2022-09-13 03:00:00,WNXM/USDT,16.9725,17.0223,16.9425,17.0223,26.4537,448.84140331
1663034400,2022-09-13 02:00:00,WNXM/USDT,16.7873,16.958,16.7873,16.958,27.4209,464.99462337
1663030800,2022-09-13 01:00:00,WNXM/USDT,16.8426,16.85,16.8426,16.85,1.2007,20.23169214
1663027200,2022-09-13 00:00:00,WNXM/USDT,17.0851,17.117,16.7874,16.7874,87.0811,1466.67179987
1663023600,2022-09-12 23:00:00,WNXM/USDT,16.9813,17.0734,16.9813,17.0424,13.8187,235.7676465
1663020000,2022-09-12 22:00:00,WNXM/USDT,17.02,17.058,16.9524,16.9524,72.5906,1232.06421678
1663016400,2022-09-12 21:00:00,WNXM/USDT,16.9125,17.007,16.8871,16.9402,27.1326,459.87948104
1663012800,2022-09-12 20:00:00,WNXM/USDT,16.9319,17.0722,16.9318,17.0722,48.0878,816.27122978
1663009200,2022-09-12 19:00:00,WNXM/USDT,16.9186,16.9186,16.8418,16.8418,95.3824,1608.2228275
1663005600,2022-09-12 18:00:00,WNXM/USDT,16.933,16.933,16.9158,16.9158,0.1749,2.95912407
1663002000,2022-09-12 17:00:00,WNXM/USDT,16.8718,16.89,16.8561,16.89,3.0529,51.47149564
1662998400,2022-09-12 16:00:00,WNXM/USDT,16.9085,16.9085,16.6721,16.8628,96.5896,1620.45657607
1662994800,2022-09-12 15:00:00,WNXM/USDT,17.2851,17.2851,16.9444,16.9444,171.7065,2934.24885698
1662991200,2022-09-12 14:00:00,WNXM/USDT,17.4732,17.4732,17.2851,17.2851,6.4606,112.79279393
1662987600,2022-09-12 13:00:00,WNXM/USDT,17.3917,17.4732,17.3158,17.4732,41.887,727.45080219
1662984000,2022-09-12 12:00:00,WNXM/USDT,17.4,17.5437,17.3247,17.5115,278.6194,4865.06222519
1662980400,2022-09-12 11:00:00,WNXM/USDT,17.2188,17.3863,17.1721,17.3863,30.6785,530.55406318
1662976800,2022-09-12 10:00:00,WNXM/USDT,17.2021,17.2021,17.103,17.1621,34.929,598.34455355
1662973200,2022-09-12 09:00:00,WNXM/USDT,17.3242,17.3242,17.2131,17.2381,1.0187,17.54793379
1662969600,2022-09-12 08:00:00,WNXM/USDT,17.3497,17.3772,17.3196,17.3296,8.7837,152.44655572
1662966000,2022-09-12 07:00:00,WNXM/USDT,17.4322,17.4322,17.2554,17.3419,25.8451,447.56312921
1662962400,2022-09-12 06:00:00,WNXM/USDT,17.2998,17.4166,17.2839,17.4166,12.1388,210.71505286
1662958800,2022-09-12 05:00:00,WNXM/USDT,17.1933,17.292,17.1932,17.292,25.069,433.28369636
1662955200,2022-09-12 04:00:00,WNXM/USDT,17.1831,17.2332,17.1831,17.2332,2.185,37.61126802
1662951600,2022-09-12 03:00:00,WNXM/USDT,17.1192,17.1192,17.1192,17.1192,0.1622,2.77673424
1662948000,2022-09-12 02:00:00,WNXM/USDT,17.3498,17.3498,17.0837,17.0837,71.4566,1227.99471156
1662944400,2022-09-12 01:00:00,WNXM/USDT,17.18,17.4732,17.1172,17.3917,118.0591,2041.89203728
1662940800,2022-09-12 00:00:00,WNXM/USDT,17.4198,17.4198,17.1982,17.1982,57.4121,991.85202409
1662937200,2022-09-11 23:00:00,WNXM/USDT,17.1522,17.804,17.1522,17.4246,347.2222,6090.55387929
1662933600,2022-09-11 22:00:00,WNXM/USDT,17.0944,17.285,17.0944,17.2321,13.2263,228.50461548
1662930000,2022-09-11 21:00:00,WNXM/USDT,17.0791,17.5896,17.0791,17.1079,897.3004,15568.16949968
1662926400,2022-09-11 20:00:00,WNXM/USDT,17.1193,17.1193,16.9444,16.9444,31.7834,539.02496207
1662922800,2022-09-11 19:00:00,WNXM/USDT,17.0415,17.1107,17,17,18.3155,312.60170017
1662919200,2022-09-11 18:00:00,WNXM/USDT,17.0723,17.2324,17.0723,17.0941,67.026,1151.41637931
1662915600,2022-09-11 17:00:00,WNXM/USDT,17.1982,17.2121,17.1304,17.2073,60.295,1034.57876596
1662912000,2022-09-11 16:00:00,WNXM/USDT,17.0415,17.0415,17.0001,17.0001,0.2707,4.60950327
1662908400,2022-09-11 15:00:00,WNXM/USDT,16.9429,17.2324,16.9187,17.0941,46.0145,789.05217214
1662904800,2022-09-11 14:00:00,WNXM/USDT,16.9529,17.082,16.9529,16.9891,60.6818,1034.62271676
1662901200,2022-09-11 13:00:00,WNXM/USDT,17.0556,17.097,16.9866,16.9866,2.931,49.89206735
1662897600,2022-09-11 12:00:00,WNXM/USDT,16.9839,17.1215,16.979,17.1215,19.3186,330.38327548
1662894000,2022-09-11 11:00:00,WNXM/USDT,16.9669,16.9669,16.9669,16.9669,0.118,2.0020942
1662890400,2022-09-11 10:00:00,WNXM/USDT,16.9136,16.9489,16.9136,16.9275,7.475,126.64993508
1662886800,2022-09-11 09:00:00,WNXM/USDT,16.9445,16.9445,16.9445,16.9445,0.1161,1.96725645
1662883200,2022-09-11 08:00:00,WNXM/USDT,16.9525,17.013,16.9334,16.9346,9.5403,161.87068229
1662879600,2022-09-11 07:00:00,WNXM/USDT,16.7605,16.958,16.7605,16.9517,24.5893,416.9332269
1662876000,2022-09-11 06:00:00,WNXM/USDT,16.8949,16.8949,16.7873,16.7873,55.0244,926.37795863
1662872400,2022-09-11 05:00:00,WNXM/USDT,16.8827,16.8827,16.8827,16.8827,0.0367,0.61959509
1662868800,2022-09-11 04:00:00,WNXM/USDT,16.9689,16.9689,16.9689,16.9689,0.0974,1.65277086
1662865200,2022-09-11 03:00:00,WNXM/USDT,16.9607,16.9829,16.9063,16.9063,2.4719,41.88695961
1662861600,2022-09-11 02:00:00,WNXM/USDT,16.9379,16.9379,16.9379,16.9379,0.059,0.9993361
1662858000,2022-09-11 01:00:00,WNXM/USDT,16.9289,16.9289,16.858,16.8666,47.0904,794.77282067
1662854400,2022-09-11 00:00:00,WNXM/USDT,17.0065,17.0564,17.0065,17.0564,0.0366,0.62347083
1662850800,2022-09-10 23:00:00,WNXM/USDT,17.1181,17.1181,17.0001,17.0001,103.5673,1763.81264087
1662847200,2022-09-10 22:00:00,WNXM/USDT,17.0026,17.1116,16.9824,17.1116,102.6879,1744.82604969
1662843600,2022-09-10 21:00:00,WNXM/USDT,16.9762,17.1182,16.9665,17.1079,132.6914,2268.15486536
1662840000,2022-09-10 20:00:00,WNXM/USDT,16.9445,16.9445,16.9445,16.9445,0.0242,0.4100569
1662836400,2022-09-10 19:00:00,WNXM/USDT,16.9257,16.999,16.9257,16.995,3.2287,54.82302072
1662832800,2022-09-10 18:00:00,WNXM/USDT,16.9279,17,16.9043,17,144.3032,2451.58852676
1662829200,2022-09-10 17:00:00,WNXM/USDT,16.8726,16.914,16.846,16.846,0.9303,15.70776112
1662825600,2022-09-10 16:00:00,WNXM/USDT,16.855,16.908,16.852,16.908,6.4492,108.8365629
1662822000,2022-09-10 15:00:00,WNXM/USDT,16.776,16.776,16.7028,16.7546,13.4701,225.25523646
1662818400,2022-09-10 14:00:00,WNXM/USDT,16.72,16.7709,16.7071,16.7071,0.1114,1.86505833
1662814800,2022-09-10 13:00:00,WNXM/USDT,16.7945,16.7945,16.72,16.72,34.5953,579.49733528
1662811200,2022-09-10 12:00:00,WNXM/USDT,16.801,16.8688,16.7945,16.8488,12.6372,212.36942606
1662807600,2022-09-10 11:00:00,WNXM/USDT,16.939,16.939,16.8154,16.8154,2.6894,45.33806177
1662804000,2022-09-10 10:00:00,WNXM/USDT,16.9769,16.9769,16.8848,16.8989,2.0716,35.08744354
1662800400,2022-09-10 09:00:00,WNXM/USDT,16.975,17.0605,16.975,17.0349,28.7601,489.25592753
1662796800,2022-09-10 08:00:00,WNXM/USDT,16.7948,16.9289,16.7948,16.8926,23.8007,402.4574055
1662793200,2022-09-10 07:00:00,WNXM/USDT,17.125,17.125,16.7945,16.864,342.6998,5832.50877396
1662789600,2022-09-10 06:00:00,WNXM/USDT,17.2034,17.2034,17.1255,17.1376,8.1683,140.07067234
1662786000,2022-09-10 05:00:00,WNXM/USDT,17.1994,17.2933,17.1255,17.2653,12.8921,221.12784496
1662782400,2022-09-10 04:00:00,WNXM/USDT,17.3863,17.4203,17.1255,17.1255,81.007,1402.35280907
1662778800,2022-09-10 03:00:00,WNXM/USDT,17.166,17.4173,17.166,17.246,100.3858,1738.07383597
1662775200,2022-09-10 02:00:00,WNXM/USDT,17.04,17.0992,17.04,17.0992,2.0333,34.76084736
1662771600,2022-09-10 01:00:00,WNXM/USDT,17.109,17.1636,17.034,17.1163,63.1325,1082.2850638
1662768000,2022-09-10 00:00:00,WNXM/USDT,17.0403,17.0403,17.0188,17.0189,7.6746,130.7074865
1662764400,2022-09-09 23:00:00,WNXM/USDT,17.1192,17.1193,16.993,17.0403,6.3913,109.26534295
1662760800,2022-09-09 22:00:00,WNXM/USDT,16.9741,17.0791,16.963,17.0791,0.7681,13.03152748
1662757200,2022-09-09 21:00:00,WNXM/USDT,17.0691,17.0691,17.0271,17.0271,4.9748,84.84025021
1662753600,2022-09-09 20:00:00,WNXM/USDT,17.0992,17.1464,17.069,17.1193,12.3092,210.79227986
1662750000,2022-09-09 19:00:00,WNXM/USDT,17.074,17.0941,17.0689,17.0689,0.2836,4.84715146
1662746400,2022-09-09 18:00:00,WNXM/USDT,17.1,17.1493,16.983,16.983,101.1275,1729.05271111
1662742800,2022-09-09 17:00:00,WNXM/USDT,17.019,17.1893,16.9525,17.1131,144.7011,2470.96893511
1662739200,2022-09-09 16:00:00,WNXM/USDT,16.9925,17.029,16.922,16.979,89.7537,1522.61032758
1662735600,2022-09-09 15:00:00,WNXM/USDT,17.0391,17.0989,17.0024,17.0171,13.7109,234.32813196
1662732000,2022-09-09 14:00:00,WNXM/USDT,17.0605,17.203,16.9634,17.011,267.5322,4568.44702132
1662728400,2022-09-09 13:00:00,WNXM/USDT,16.958,17.019,16.9,16.9044,340.0472,5749.52448022
1662724800,2022-09-09 12:00:00,WNXM/USDT,16.9,17.1215,16.9,17.0191,113.5681,1927.92204612
1662721200,2022-09-09 11:00:00,WNXM/USDT,16.9753,17.0605,16.9,16.9,144.6563,2445.02892193
1662717600,2022-09-09 10:00:00,WNXM/USDT,16.833,16.9425,16.833,16.9425,13.6541,231.27589635
1662714000,2022-09-09 09:00:00,WNXM/USDT,17.0415,17.0415,16.8477,16.8477,68.3605,1159.05145107
1662710400,2022-09-09 08:00:00,WNXM/USDT,16.9125,17.4203,16.8726,17.052,232.9348,4004.09362622
1662706800,2022-09-09 07:00:00,WNXM/USDT,17.0623,17.0891,16.8318,16.8318,133.1861,2243.358401
1662703200,2022-09-09 06:00:00,WNXM/USDT,16.7787,17.1462,16.7787,16.956,158.5924,2698.4291482
1662699600,2022-09-09 05:00:00,WNXM/USDT,16.5931,16.9155,16.5931,16.7731,183.7866,3087.05713738
1662696000,2022-09-09 04:00:00,WNXM/USDT,16.4611,16.631,16.4611,16.6084,45.6936,758.2798153
1662692400,2022-09-09 03:00:00,WNXM/USDT,16.3453,16.5708,16.3453,16.4782,60.4361,995.60533841
1662688800,2022-09-09 02:00:00,WNXM/USDT,16.2604,16.2604,16.2604,16.2604,0,0
1662685200,2022-09-09 01:00:00,WNXM/USDT,16.2604,16.2604,16.2604,16.2604,0,0
1662681600,2022-09-09 00:00:00,WNXM/USDT,16.1235,16.5309,16.1234,16.2604,194.3374,3181.74954036
1662678000,2022-09-08 23:00:00,WNXM/USDT,16.1235,16.1235,16.1235,16.1235,0.5054,8.1488169
1662674400,2022-09-08 22:00:00,WNXM/USDT,16.0541,16.0541,16.0335,16.0335,6.8792,110.4356144
1662670800,2022-09-08 21:00:00,WNXM/USDT,16.0674,16.0674,16.0474,16.056,4.2345,67.98199655
1662667200,2022-09-08 20:00:00,WNXM/USDT,16.1895,16.2077,16.0654,16.0875,78.4772,1262.2247247
1662663600,2022-09-08 19:00:00,WNXM/USDT,16.8576,16.8576,16.0335,16.2267,549.7642,9016.37114399
1662660000,2022-09-08 18:00:00,WNXM/USDT,16.0939,16.895,16.0938,16.8716,482.7464,7987.20897916
1662656400,2022-09-08 17:00:00,WNXM/USDT,16.0684,16.1362,16.0683,16.1362,7.8121,125.52837078
1662652800,2022-09-08 16:00:00,WNXM/USDT,16.0336,16.1732,15.977,16.1732,52.9318,849.63353363
1662649200,2022-09-08 15:00:00,WNXM/USDT,16.1458,16.1459,16.0741,16.0974,7.4049,119.55129777
1662645600,2022-09-08 14:00:00,WNXM/USDT,16.1405,16.222,16.0127,16.1176,65.1146,1051.20493733
1662642000,2022-09-08 13:00:00,WNXM/USDT,16.0027,16.1405,15.658,16.1405,392.5476,6231.12291948
1662638400,2022-09-08 12:00:00,WNXM/USDT,16.0239,16.0239,15.8972,15.9826,35.2782,563.53173901
1662634800,2022-09-08 11:00:00,WNXM/USDT,15.9847,16.0999,15.9847,16.0374,20.7521,333.33935757
1662631200,2022-09-08 10:00:00,WNXM/USDT,15.8371,15.9673,15.8371,15.9473,9.8964,157.71795086
1662627600,2022-09-08 09:00:00,WNXM/USDT,15.8283,15.8971,15.8233,15.8233,1.3434,21.25885166
1662624000,2022-09-08 08:00:00,WNXM/USDT,15.8736,15.8736,15.8344,15.8344,7.2412,114.89563447
1662620400,2022-09-08 07:00:00,WNXM/USDT,15.9941,15.9941,15.9941,15.9941,0.0854,1.36589614
1662616800,2022-09-08 06:00:00,WNXM/USDT,15.982,16.065,15.982,16.065,3.2426,52.07688709
1662613200,2022-09-08 05:00:00,WNXM/USDT,16.0319,16.0339,16.0141,16.0141,19.8748,318.63165901
1662609600,2022-09-08 04:00:00,WNXM/USDT,16.032,16.032,16.032,16.032,0.1255,2.012016
1662606000,2022-09-08 03:00:00,WNXM/USDT,15.9358,15.9358,15.9341,15.9341,0.8697,13.85794219
1662602400,2022-09-08 02:00:00,WNXM/USDT,15.966,15.966,15.9541,15.9541,13.1386,209.62823813
1662598800,2022-09-08 01:00:00,WNXM/USDT,15.9872,15.9872,15.9872,15.9872,1.0273,16.42365056
1662595200,2022-09-08 00:00:00,WNXM/USDT,15.8871,15.8871,15.8742,15.8742,4.8108,76.39699556
1662591600,2022-09-07 23:00:00,WNXM/USDT,15.9142,16.0346,15.9141,16.023,144.1031,2309.16369884
