https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XDC,Volume ETH
1663459200,2022-09-18 00:00:00,XDC/ETH,0.00001836,0.00001861,0.00001836,0.00001857,51714.3988,0.949921560233
1663372800,2022-09-17 00:00:00,XDC/ETH,0.00001868,0.00001889,0.00001822,0.00001836,287068.1121,5.333601955694
1663286400,2022-09-16 00:00:00,XDC/ETH,0.00001793,0.00001881,0.0000178,0.00001865,968526.7006,17.595021348133
1663200000,2022-09-15 00:00:00,XDC/ETH,0.00001635,0.000018,0.0000163,0.00001793,1691333.7843,28.575257342622
1663113600,2022-09-14 00:00:00,XDC/ETH,0.00001695,0.00001705,0.00001629,0.00001645,127594.642,2.126566374265
1663027200,2022-09-13 00:00:00,XDC/ETH,0.00001599,0.00001703,0.00001552,0.00001684,706549.3019,11.625779164966
1662940800,2022-09-12 00:00:00,XDC/ETH,0.00001515,0.000016,0.00001496,0.00001592,1240819.3979,19.50683929215
1662854400,2022-09-11 00:00:00,XDC/ETH,0.00001473,0.00001546,0.00001466,0.0000151,795198.2973,11.802273780975
1662768000,2022-09-10 00:00:00,XDC/ETH,0.00001538,0.00001553,0.0000146,0.00001468,310736.5575,4.697496009212
1662681600,2022-09-09 00:00:00,XDC/ETH,0.00001544,0.0000155,0.00001494,0.00001539,920080.5627,13.974855334324
1662595200,2022-09-08 00:00:00,XDC/ETH,0.00001557,0.00001573,0.00001513,0.00001544,592550.2491,9.16578093792
1662508800,2022-09-07 00:00:00,XDC/ETH,0.00001636,0.00001706,0.00001541,0.00001561,559582.2573,9.078571761362
1662422400,2022-09-06 00:00:00,XDC/ETH,0.00001615,0.0000164,0.00001544,0.00001636,446802.8422,7.13116578929
1662336000,2022-09-05 00:00:00,XDC/ETH,0.00001656,0.00001669,0.00001601,0.00001601,91110.3564,1.498562090279
1662249600,2022-09-04 00:00:00,XDC/ETH,0.00001682,0.00001687,0.00001643,0.00001657,257357.024,4.315135021845
1662163200,2022-09-03 00:00:00,XDC/ETH,0.00001655,0.00001691,0.00001641,0.00001681,489375.9854,8.131084717865
