https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WSIENNA,Volume USDT
1660039200,2022-08-09 10:00:00,WSIENNA/USDT,0.8605,0.8692,0.845,0.8525,15968.1475,13695.71493193
1660035600,2022-08-09 09:00:00,WSIENNA/USDT,0.8651,0.869,0.8432,0.863,15216.9904,13093.22824107
1660032000,2022-08-09 08:00:00,WSIENNA/USDT,0.8548,0.896,0.8264,0.8569,19599.2774,16952.29040052
1660028400,2022-08-09 07:00:00,WSIENNA/USDT,0.8599,0.8783,0.85,0.853,8412.7671,7274.30650092
1660024800,2022-08-09 06:00:00,WSIENNA/USDT,0.8887,0.8916,0.8514,0.8648,14103.563,12234.58712917
1660021200,2022-08-09 05:00:00,WSIENNA/USDT,0.8805,0.8961,0.8586,0.8868,3894.9527,3424.34192885
1660017600,2022-08-09 04:00:00,WSIENNA/USDT,0.8759,0.9037,0.8752,0.8752,2404.2806,2126.92196505
1660014000,2022-08-09 03:00:00,WSIENNA/USDT,0.8921,0.8968,0.8736,0.8807,6183.4324,5482.30418612
1660010400,2022-08-09 02:00:00,WSIENNA/USDT,0.8976,0.8981,0.8756,0.8942,1780.9112,1581.56064741
1660006800,2022-08-09 01:00:00,WSIENNA/USDT,0.9222,0.9254,0.8877,0.8948,12325.5087,11082.25935917
1660003200,2022-08-09 00:00:00,WSIENNA/USDT,0.9215,0.9403,0.9207,0.922,3146.0443,2921.70707365
1659999600,2022-08-08 23:00:00,WSIENNA/USDT,0.9201,0.925,0.9128,0.9214,1000.9603,919.01271185
1659996000,2022-08-08 22:00:00,WSIENNA/USDT,0.9313,0.9313,0.904,0.9201,1972.2539,1801.71162987
1659992400,2022-08-08 21:00:00,WSIENNA/USDT,0.962,0.9683,0.9069,0.9315,9652.3744,8984.73600683
1659988800,2022-08-08 20:00:00,WSIENNA/USDT,0.9497,0.9963,0.947,0.9621,13387.92,12915.09308676
1659985200,2022-08-08 19:00:00,WSIENNA/USDT,0.8889,1.0397,0.8889,0.9498,21910.5824,21305.03731423
1659981600,2022-08-08 18:00:00,WSIENNA/USDT,0.8899,0.89,0.8801,0.8889,1610.3518,1426.03667382
1659978000,2022-08-08 17:00:00,WSIENNA/USDT,0.912,0.9221,0.8801,0.89,2762.0444,2487.43353302
1659974400,2022-08-08 16:00:00,WSIENNA/USDT,0.9144,0.9243,0.9061,0.912,1854.7275,1692.98562
1659970800,2022-08-08 15:00:00,WSIENNA/USDT,0.9209,0.9264,0.9038,0.9102,10174.2305,9249.88705356
1659967200,2022-08-08 14:00:00,WSIENNA/USDT,0.9034,1.04,0.8836,0.9163,25208.44197804,24489.937203684772
1659963600,2022-08-08 13:00:00,WSIENNA/USDT,0.9165,0.9214,0.8849,0.9042,11809.2157,10678.1131266
1659960000,2022-08-08 12:00:00,WSIENNA/USDT,0.8747,0.9499,0.8678,0.9215,24692.5136,22655.85236872
1659956400,2022-08-08 11:00:00,WSIENNA/USDT,0.9196,0.9494,0.8714,0.8779,17846,15925.94205443
1659952800,2022-08-08 10:00:00,WSIENNA/USDT,0.937,0.986,0.9118,0.9188,23171.8177,21956.11058904
1659949200,2022-08-08 09:00:00,WSIENNA/USDT,0.8936,0.9641,0.8713,0.9442,41705.9143,38031.94623201
1659945600,2022-08-08 08:00:00,WSIENNA/USDT,0.8587,0.9067,0.8293,0.893,18885.2406,16219.22152389
1659942000,2022-08-08 07:00:00,WSIENNA/USDT,0.8171,0.87,0.8165,0.86,14014.24,11781.45332346
1659938400,2022-08-08 06:00:00,WSIENNA/USDT,0.8203,0.8274,0.8166,0.8178,13850.161,11365.84806699
1659934800,2022-08-08 05:00:00,WSIENNA/USDT,0.8252,0.8311,0.8165,0.827,20815.9847,17109.13463195
1659931200,2022-08-08 04:00:00,WSIENNA/USDT,0.8029,0.8383,0.7943,0.8311,23560.412,19196.45838721
1659927600,2022-08-08 03:00:00,WSIENNA/USDT,0.7918,0.8115,0.7899,0.8086,25572.144,20391.6958344
1659924000,2022-08-08 02:00:00,WSIENNA/USDT,0.8016,0.8082,0.79,0.7977,10979.8691,8723.45720183
1659920400,2022-08-08 01:00:00,WSIENNA/USDT,0.8075,0.8161,0.801,0.801,25243.9827,20435.58255871
1659916800,2022-08-08 00:00:00,WSIENNA/USDT,0.8174,0.8235,0.808,0.808,8194.5029,6691.68996274
1659913200,2022-08-07 23:00:00,WSIENNA/USDT,0.8322,0.8366,0.8,0.8225,21688.5261,17782.01675312
1659909600,2022-08-07 22:00:00,WSIENNA/USDT,0.8518,0.8547,0.8159,0.8354,5912.3445,4927.34155695
1659906000,2022-08-07 21:00:00,WSIENNA/USDT,0.8402,0.875,0.8201,0.846,30430.7104,25783.90613645
1659902400,2022-08-07 20:00:00,WSIENNA/USDT,0.7981,0.8417,0.768,0.8417,30748.6461,24652.16323075
1659898800,2022-08-07 19:00:00,WSIENNA/USDT,0.7899,0.8005,0.7829,0.7981,12415.099,9911.52988702
1659895200,2022-08-07 18:00:00,WSIENNA/USDT,0.8211,0.8388,0.7742,0.7928,8707.0031,7032.14811472
1659891600,2022-08-07 17:00:00,WSIENNA/USDT,0.8239,0.8476,0.8015,0.8253,6635.0214,5522.08701916
1659888000,2022-08-07 16:00:00,WSIENNA/USDT,0.8252,0.8293,0.8009,0.8277,8406.097,6815.09128774
1659884400,2022-08-07 15:00:00,WSIENNA/USDT,0.8682,0.8762,0.8027,0.826,18664.693,15692.76012889
1659880800,2022-08-07 14:00:00,WSIENNA/USDT,0.7645,0.889,0.7387,0.8681,40885.0708,34175.78336493
1659877200,2022-08-07 13:00:00,WSIENNA/USDT,0.7655,0.7695,0.75,0.7694,4305.4526,3266.08702876
1659873600,2022-08-07 12:00:00,WSIENNA/USDT,0.779,0.7849,0.7625,0.7644,2920.7244,2268.05769259
1659870000,2022-08-07 11:00:00,WSIENNA/USDT,0.777,0.7865,0.7728,0.7788,877.1308,684.58878337
1659866400,2022-08-07 10:00:00,WSIENNA/USDT,0.7627,0.7845,0.7599,0.7703,3457.5789,2660.49618533
1659862800,2022-08-07 09:00:00,WSIENNA/USDT,0.7833,0.7921,0.755,0.7646,4938.0693,3787.31555784
1659859200,2022-08-07 08:00:00,WSIENNA/USDT,0.7856,0.8047,0.7735,0.78,4856.4205,3818.72875884
1659855600,2022-08-07 07:00:00,WSIENNA/USDT,0.77,0.8046,0.76,0.7795,7296.5434,5706.00619845
1659852000,2022-08-07 06:00:00,WSIENNA/USDT,0.7828,0.7879,0.765,0.7699,3822.7786,2953.73900185
1659848400,2022-08-07 05:00:00,WSIENNA/USDT,0.7754,0.7869,0.7648,0.7828,9054.7823,7040.89552721
1659844800,2022-08-07 04:00:00,WSIENNA/USDT,0.7828,0.8054,0.7658,0.7806,7424.1709,5796.46044699
1659841200,2022-08-07 03:00:00,WSIENNA/USDT,0.8206,0.8212,0.7678,0.7826,47502.8832,37765.07540559
1659837600,2022-08-07 02:00:00,WSIENNA/USDT,0.8046,0.8243,0.8041,0.8148,4202.1934,3409.07791354
1659834000,2022-08-07 01:00:00,WSIENNA/USDT,0.8177,0.8336,0.8041,0.8041,4980.2387,4030.57673079
1659830400,2022-08-07 00:00:00,WSIENNA/USDT,0.8058,0.828,0.79,0.8156,40847.3669,32944.64000342
1659826800,2022-08-06 23:00:00,WSIENNA/USDT,0.8792,0.8839,0.7852,0.8085,61678.6654,52061.90496512
1659823200,2022-08-06 22:00:00,WSIENNA/USDT,0.9154,0.9316,0.8565,0.8703,14788.351,13160.83505926
1659819600,2022-08-06 21:00:00,WSIENNA/USDT,0.9316,0.9328,0.9,0.9131,8463.6506,7785.09058161
1659816000,2022-08-06 20:00:00,WSIENNA/USDT,0.9901,1.0151,0.9001,0.9318,24424.9331,23001.83468665
1659812400,2022-08-06 19:00:00,WSIENNA/USDT,1.0407,1.1,0.9601,0.9929,89938.4395,93411.98432608
1659808800,2022-08-06 18:00:00,WSIENNA/USDT,0.9749,1.0432,0.96,1.0401,34669.7365,34703.51469828
1659805200,2022-08-06 17:00:00,WSIENNA/USDT,1.0178,1.082,0.96,0.9749,83508.231,85110.47840838
1659801600,2022-08-06 16:00:00,WSIENNA/USDT,0.9452,1.08,0.9062,1.013,107419.52335884,107006.0553512196
1659798000,2022-08-06 15:00:00,WSIENNA/USDT,1.2048,1.272,0.9342,0.9413,142100.1511,145269.18921454
1659794400,2022-08-06 14:00:00,WSIENNA/USDT,0.7709,1.453,0.7709,1.2023,178184.70163123,195486.853717205226
1659790800,2022-08-06 13:00:00,WSIENNA/USDT,0.7758,0.8144,0.756,0.7718,12264.163,9493.46502753
1659787200,2022-08-06 12:00:00,WSIENNA/USDT,0.7376,0.7926,0.7304,0.7814,20772.3583,15597.54329751
1659783600,2022-08-06 11:00:00,WSIENNA/USDT,0.7361,0.7434,0.7319,0.7423,17823.7192,13184.24141939
1659780000,2022-08-06 10:00:00,WSIENNA/USDT,0.7336,0.7396,0.7302,0.7396,6890.3835,5064.69854253
1659776400,2022-08-06 09:00:00,WSIENNA/USDT,0.7478,0.7478,0.7328,0.7337,4743.0219,3500.63528855
1659772800,2022-08-06 08:00:00,WSIENNA/USDT,0.7487,0.7487,0.7473,0.7473,478.5406,357.63948816
1659769200,2022-08-06 07:00:00,WSIENNA/USDT,0.753,0.7533,0.7465,0.7511,8717.5918,6532.76008517
1659765600,2022-08-06 06:00:00,WSIENNA/USDT,0.7491,0.7559,0.7466,0.753,15335.1123,11552.3813317
1659762000,2022-08-06 05:00:00,WSIENNA/USDT,0.7539,0.7563,0.7469,0.7482,2224.977,1669.34575329
1659758400,2022-08-06 04:00:00,WSIENNA/USDT,0.7467,0.7573,0.7465,0.7565,12446.2268,9364.47101038
1659754800,2022-08-06 03:00:00,WSIENNA/USDT,0.7544,0.7567,0.7465,0.7465,8686.7538,6526.84962592
1659751200,2022-08-06 02:00:00,WSIENNA/USDT,0.7733,0.7733,0.7496,0.7569,41499.9899,31551.78128525
1659747600,2022-08-06 01:00:00,WSIENNA/USDT,0.7803,0.8763,0.7641,0.7739,81079.6699,65170.1946129
1659744000,2022-08-06 00:00:00,WSIENNA/USDT,0.7663,0.8013,0.7663,0.7816,11214.3595,8813.04633849
1659740400,2022-08-05 23:00:00,WSIENNA/USDT,0.7594,0.8089,0.7498,0.7688,38350.8564,29602.60965255
1659736800,2022-08-05 22:00:00,WSIENNA/USDT,0.7493,0.7687,0.7406,0.7641,22144.4478,16714.65369986
1659733200,2022-08-05 21:00:00,WSIENNA/USDT,0.7385,0.7687,0.7379,0.7491,23078.7868,17273.01066867
1659729600,2022-08-05 20:00:00,WSIENNA/USDT,0.7381,0.7597,0.724,0.744,10190.4236,7507.1769234
1659726000,2022-08-05 19:00:00,WSIENNA/USDT,0.7155,0.7596,0.7155,0.7387,3043.2012,2233.96472416
1659722400,2022-08-05 18:00:00,WSIENNA/USDT,0.7129,0.721,0.7062,0.7141,2385.6994,1694.66988071
1659718800,2022-08-05 17:00:00,WSIENNA/USDT,0.7383,0.7385,0.7077,0.7143,7562.1421,5477.70247317
1659715200,2022-08-05 16:00:00,WSIENNA/USDT,0.7003,0.7686,0.7003,0.7345,41748.5823,30884.48902783
1659711600,2022-08-05 15:00:00,WSIENNA/USDT,0.6992,0.7014,0.6976,0.7003,996.5478,697.26230892
1659708000,2022-08-05 14:00:00,WSIENNA/USDT,0.7015,0.7015,0.6992,0.7,246.8371,172.91685094
1659704400,2022-08-05 13:00:00,WSIENNA/USDT,0.7095,0.713,0.698,0.701,3491.437,2471.4903637
1659700800,2022-08-05 12:00:00,WSIENNA/USDT,0.7105,0.7163,0.6989,0.7055,39175.6322,27794.95215716
1659697200,2022-08-05 11:00:00,WSIENNA/USDT,0.7075,0.7095,0.707,0.7095,332.2422,235.23648761
1659693600,2022-08-05 10:00:00,WSIENNA/USDT,0.704,0.7131,0.6986,0.7086,15837.4117,11165.0230525
1659690000,2022-08-05 09:00:00,WSIENNA/USDT,0.6977,0.7112,0.676,0.7006,50021.7176,34490.62412022
1659686400,2022-08-05 08:00:00,WSIENNA/USDT,0.7019,0.7019,0.6979,0.6987,31.2157,21.84606824
1659682800,2022-08-05 07:00:00,WSIENNA/USDT,0.7062,0.7062,0.6995,0.7009,570.9127,400.4973727
1659679200,2022-08-05 06:00:00,WSIENNA/USDT,0.699,0.7163,0.699,0.7077,1041.4294,735.04413373
1659675600,2022-08-05 05:00:00,WSIENNA/USDT,0.6988,0.699,0.6981,0.699,6.121,4.2757158
1659672000,2022-08-05 04:00:00,WSIENNA/USDT,0.7027,0.7028,0.6991,0.6997,207.6292,145.55227751
1659668400,2022-08-05 03:00:00,WSIENNA/USDT,0.698,0.7136,0.6978,0.6995,1656.0569,1165.39011719
1659664800,2022-08-05 02:00:00,WSIENNA/USDT,0.6985,0.6985,0.6957,0.6957,206.381,143.59934054
1659661200,2022-08-05 01:00:00,WSIENNA/USDT,0.6988,0.6994,0.6949,0.6957,440.9465,307.63448482
1659657600,2022-08-05 00:00:00,WSIENNA/USDT,0.6971,0.6978,0.6968,0.6978,89.9009,62.65179754
1659654000,2022-08-04 23:00:00,WSIENNA/USDT,0.6997,0.6997,0.6974,0.6975,12.4498,8.68560479
1659650400,2022-08-04 22:00:00,WSIENNA/USDT,0.6934,0.7004,0.6925,0.6973,661.0697,459.99903982
1659646800,2022-08-04 21:00:00,WSIENNA/USDT,0.692,0.6949,0.6917,0.6926,207.3649,143.69500488
1659643200,2022-08-04 20:00:00,WSIENNA/USDT,0.6921,0.6921,0.6913,0.6914,4.3006,2.97330437
1659639600,2022-08-04 19:00:00,WSIENNA/USDT,0.694,0.6947,0.6897,0.6912,333.7068,230.66279152
1659636000,2022-08-04 18:00:00,WSIENNA/USDT,0.6787,0.6962,0.6787,0.6962,1316.004,898.74759148
1659632400,2022-08-04 17:00:00,WSIENNA/USDT,0.701,0.7021,0.6755,0.6793,6331.644,4407.63949533
1659628800,2022-08-04 16:00:00,WSIENNA/USDT,0.6959,0.705,0.6956,0.6961,1472.7568,1033.06606675
1659625200,2022-08-04 15:00:00,WSIENNA/USDT,0.6961,0.6961,0.6961,0.6961,0,0
1659621600,2022-08-04 14:00:00,WSIENNA/USDT,0.6934,0.6961,0.6908,0.6961,8.328,5.7927174
1659618000,2022-08-04 13:00:00,WSIENNA/USDT,0.6839,0.693,0.6771,0.693,827.6662,568.17528068
1659614400,2022-08-04 12:00:00,WSIENNA/USDT,0.6833,0.6833,0.6763,0.681,1610.6805,1092.41763589
1659610800,2022-08-04 11:00:00,WSIENNA/USDT,0.6912,0.6912,0.6712,0.6859,719.8833,492.38268367
1659607200,2022-08-04 10:00:00,WSIENNA/USDT,0.6926,0.6982,0.69,0.691,1666.6839,1156.47613247
1659603600,2022-08-04 09:00:00,WSIENNA/USDT,0.7143,0.7166,0.69,0.6969,24929.3115,17373.57265288
1659600000,2022-08-04 08:00:00,WSIENNA/USDT,0.7153,0.7153,0.7133,0.7133,15.494,11.0525702
1659596400,2022-08-04 07:00:00,WSIENNA/USDT,0.7124,0.7235,0.7019,0.7114,1719.4896,1220.58854798
1659592800,2022-08-04 06:00:00,WSIENNA/USDT,0.7127,0.7127,0.7127,0.7127,140,99.778
1659589200,2022-08-04 05:00:00,WSIENNA/USDT,0.7068,0.7107,0.7057,0.7107,222.9484,157.86844823
1659585600,2022-08-04 04:00:00,WSIENNA/USDT,0.7068,0.7068,0.7068,0.7068,0.1763,0.12460884
1659582000,2022-08-04 03:00:00,WSIENNA/USDT,0.7075,0.7086,0.7075,0.7086,4.0788,2.88873848
1659578400,2022-08-04 02:00:00,WSIENNA/USDT,0.708,0.7086,0.7045,0.7086,787.9129,555.61032147
1659574800,2022-08-04 01:00:00,WSIENNA/USDT,0.7074,0.7086,0.7045,0.7086,1038.3754,732.93612495
1659571200,2022-08-04 00:00:00,WSIENNA/USDT,0.7086,0.7086,0.7067,0.7075,3.9389,2.78611565
1659567600,2022-08-03 23:00:00,WSIENNA/USDT,0.7116,0.7145,0.7075,0.7082,76.8678,54.49805627
1659564000,2022-08-03 22:00:00,WSIENNA/USDT,0.7059,0.7158,0.7059,0.7139,1140.7456,811.72951675
1659560400,2022-08-03 21:00:00,WSIENNA/USDT,0.7083,0.7083,0.7063,0.7076,80.051,56.6827794
1659556800,2022-08-03 20:00:00,WSIENNA/USDT,0.7218,0.7218,0.7083,0.7083,644.4862,461.81895227
1659553200,2022-08-03 19:00:00,WSIENNA/USDT,0.734,0.734,0.721,0.721,1456.8018,1066.42420509
1659549600,2022-08-03 18:00:00,WSIENNA/USDT,0.7167,0.7536,0.7162,0.7334,1923.9364,1412.57455143
1659546000,2022-08-03 17:00:00,WSIENNA/USDT,0.7205,0.7263,0.7109,0.715,1075.7219,773.45635028
1659542400,2022-08-03 16:00:00,WSIENNA/USDT,0.7184,0.7202,0.7184,0.7202,103.4,74.42127579
1659538800,2022-08-03 15:00:00,WSIENNA/USDT,0.7178,0.7178,0.7178,0.7178,34.7461,24.94075058
1659535200,2022-08-03 14:00:00,WSIENNA/USDT,0.718,0.7199,0.7139,0.7139,246.8375,176.270867
1659531600,2022-08-03 13:00:00,WSIENNA/USDT,0.7131,0.7172,0.7131,0.7142,304.0836,217.2125497
1659528000,2022-08-03 12:00:00,WSIENNA/USDT,0.7124,0.7129,0.7064,0.7129,106.4031,75.195981
1659524400,2022-08-03 11:00:00,WSIENNA/USDT,0.7121,0.7121,0.7064,0.7065,73.5735,52.16166541
1659520800,2022-08-03 10:00:00,WSIENNA/USDT,0.7068,0.7166,0.7067,0.7166,1269.1628,900.47839214
1659517200,2022-08-03 09:00:00,WSIENNA/USDT,0.7043,0.7084,0.7014,0.7014,1817.4521,1281.68323091
1659513600,2022-08-03 08:00:00,WSIENNA/USDT,0.7038,0.7087,0.691,0.7035,1958.0324,1365.73566613
1659510000,2022-08-03 07:00:00,WSIENNA/USDT,0.7068,0.7068,0.7034,0.7039,246.3328,173.62631692
1659506400,2022-08-03 06:00:00,WSIENNA/USDT,0.7117,0.7119,0.7006,0.7027,566.975,399.68035904
1659502800,2022-08-03 05:00:00,WSIENNA/USDT,0.7162,0.7162,0.7112,0.712,162.9058,116.0793508
1659499200,2022-08-03 04:00:00,WSIENNA/USDT,0.7175,0.72,0.704,0.7164,208.0797,147.94786831
1659495600,2022-08-03 03:00:00,WSIENNA/USDT,0.7292,0.7329,0.717,0.717,1361.136,982.23500044
1659492000,2022-08-03 02:00:00,WSIENNA/USDT,0.7324,0.7435,0.717,0.7256,1958.7063,1434.01650369
1659488400,2022-08-03 01:00:00,WSIENNA/USDT,0.7326,0.7326,0.7326,0.7326,0,0
1659484800,2022-08-03 00:00:00,WSIENNA/USDT,0.7324,0.74,0.7324,0.7326,1119.5889,827.28261402
1659481200,2022-08-02 23:00:00,WSIENNA/USDT,0.729,0.729,0.729,0.729,0,0
1659477600,2022-08-02 22:00:00,WSIENNA/USDT,0.729,0.729,0.729,0.729,0,0
1659474000,2022-08-02 21:00:00,WSIENNA/USDT,0.7332,0.7332,0.729,0.729,43.2528,31.5336208
1659470400,2022-08-02 20:00:00,WSIENNA/USDT,0.7289,0.7386,0.7289,0.7289,586.432,430.05137032
1659466800,2022-08-02 19:00:00,WSIENNA/USDT,0.724,0.7307,0.7236,0.7282,45.6922,33.29863996
1659463200,2022-08-02 18:00:00,WSIENNA/USDT,0.7219,0.7241,0.7219,0.7241,4.1787,3.02399863
1659459600,2022-08-02 17:00:00,WSIENNA/USDT,0.7228,0.7233,0.7177,0.7177,18.7972,13.51426962
1659456000,2022-08-02 16:00:00,WSIENNA/USDT,0.7227,0.723,0.7227,0.723,1.395,1.008252
1659452400,2022-08-02 15:00:00,WSIENNA/USDT,0.72,0.7258,0.72,0.7213,176.0624,127.1198024
1659448800,2022-08-02 14:00:00,WSIENNA/USDT,0.7176,0.7329,0.7172,0.7252,1156.8773,835.64807029
1659445200,2022-08-02 13:00:00,WSIENNA/USDT,0.7194,0.7196,0.716,0.7196,34.7,24.96444202
1659441600,2022-08-02 12:00:00,WSIENNA/USDT,0.7164,0.723,0.7164,0.7188,45.9656,33.13156654
1659438000,2022-08-02 11:00:00,WSIENNA/USDT,0.7151,0.7171,0.7151,0.7164,311.8345,223.02783048
1659434400,2022-08-02 10:00:00,WSIENNA/USDT,0.7155,0.7157,0.7123,0.7145,249.9692,178.55247156
1659430800,2022-08-02 09:00:00,WSIENNA/USDT,0.7231,0.7235,0.7141,0.7143,875.088,629.88346223
1659427200,2022-08-02 08:00:00,WSIENNA/USDT,0.7283,0.7283,0.7235,0.7235,1.923,1.395991
1659423600,2022-08-02 07:00:00,WSIENNA/USDT,0.7303,0.7317,0.7223,0.7288,465.3203,338.55433161
1659420000,2022-08-02 06:00:00,WSIENNA/USDT,0.7343,0.735,0.7312,0.7348,277.9919,203.69077481
1659416400,2022-08-02 05:00:00,WSIENNA/USDT,0.7454,0.7538,0.7241,0.7288,2157.1033,1584.85253131
1659412800,2022-08-02 04:00:00,WSIENNA/USDT,0.7288,0.7533,0.7261,0.7533,1637.8292,1205.18990394
1659409200,2022-08-02 03:00:00,WSIENNA/USDT,0.7221,0.727,0.7221,0.727,8.1127,5.87933499
1659405600,2022-08-02 02:00:00,WSIENNA/USDT,0.7218,0.7218,0.721,0.721,14.5841,10.5153641
1659402000,2022-08-02 01:00:00,WSIENNA/USDT,0.7232,0.7234,0.7159,0.7177,571.6253,411.66668472
1659398400,2022-08-02 00:00:00,WSIENNA/USDT,0.7316,0.7316,0.7233,0.7233,271.826,198.12746803
1659394800,2022-08-01 23:00:00,WSIENNA/USDT,0.7381,0.7387,0.7255,0.7317,1815.2793,1326.9528554
1659391200,2022-08-01 22:00:00,WSIENNA/USDT,0.7412,0.7423,0.7382,0.7388,869.5196,643.6644007
1659387600,2022-08-01 21:00:00,WSIENNA/USDT,0.746,0.746,0.7379,0.7411,658.9133,488.53726071
1659384000,2022-08-01 20:00:00,WSIENNA/USDT,0.7378,0.7462,0.7365,0.7462,387.0498,287.02664811
1659380400,2022-08-01 19:00:00,WSIENNA/USDT,0.748,0.7486,0.7301,0.7381,2293.4505,1690.13649673
1659376800,2022-08-01 18:00:00,WSIENNA/USDT,0.742,0.755,0.742,0.7514,864.385,644.62492339
1659373200,2022-08-01 17:00:00,WSIENNA/USDT,0.7408,0.7532,0.7408,0.7472,1490.6439,1116.40840523
1659369600,2022-08-01 16:00:00,WSIENNA/USDT,0.7287,0.7577,0.7128,0.7356,7129.6379,5275.32613517
1659366000,2022-08-01 15:00:00,WSIENNA/USDT,0.725,0.7288,0.718,0.7287,579.4088,418.65292798
1659362400,2022-08-01 14:00:00,WSIENNA/USDT,0.7218,0.7255,0.721,0.7255,278.7465,201.81065401
1659358800,2022-08-01 13:00:00,WSIENNA/USDT,0.7283,0.7283,0.7189,0.7236,605.8504,437.29069413
1659355200,2022-08-01 12:00:00,WSIENNA/USDT,0.7232,0.7294,0.7229,0.7278,938.0894,681.68129937
1659351600,2022-08-01 11:00:00,WSIENNA/USDT,0.729,0.729,0.7091,0.7209,1453.2212,1051.46515657
1659348000,2022-08-01 10:00:00,WSIENNA/USDT,0.7305,0.7305,0.729,0.729,302.1654,220.37228126
1659344400,2022-08-01 09:00:00,WSIENNA/USDT,0.7292,0.7349,0.7291,0.7291,851.9728,623.69926349
1659340800,2022-08-01 08:00:00,WSIENNA/USDT,0.7257,0.7296,0.7254,0.7287,202.934,147.49417402
1659337200,2022-08-01 07:00:00,WSIENNA/USDT,0.724,0.7329,0.7077,0.726,12701.2761,9151.06801498
1659333600,2022-08-01 06:00:00,WSIENNA/USDT,0.7263,0.7373,0.7108,0.7319,51900.7764,37519.49867743
1659330000,2022-08-01 05:00:00,WSIENNA/USDT,0.7246,0.7261,0.7246,0.7261,14.8922,10.80186304
1659326400,2022-08-01 04:00:00,WSIENNA/USDT,0.7244,0.725,0.7244,0.725,8.2617,5.98512648
1659322800,2022-08-01 03:00:00,WSIENNA/USDT,0.7244,0.7244,0.7244,0.7244,13.6734,9.90501096
1659319200,2022-08-01 02:00:00,WSIENNA/USDT,0.7245,0.7245,0.7245,0.7245,0.2,0.1449
1659315600,2022-08-01 01:00:00,WSIENNA/USDT,0.7251,0.7251,0.7235,0.7244,1.3675,0.99048583
1659312000,2022-08-01 00:00:00,WSIENNA/USDT,0.727,0.727,0.727,0.727,0,0
1659308400,2022-07-31 23:00:00,WSIENNA/USDT,0.7229,0.727,0.7229,0.727,12.94,9.38883714
1659304800,2022-07-31 22:00:00,WSIENNA/USDT,0.7236,0.7239,0.7227,0.7239,0.9028,0.65285808
1659301200,2022-07-31 21:00:00,WSIENNA/USDT,0.727,0.7284,0.7253,0.7253,20.659,15.0346617
1659297600,2022-07-31 20:00:00,WSIENNA/USDT,0.7274,0.7274,0.726,0.726,2.2179,1.6124284
1659294000,2022-07-31 19:00:00,WSIENNA/USDT,0.7355,0.7355,0.717,0.7206,380.0503,275.8343939
1659290400,2022-07-31 18:00:00,WSIENNA/USDT,0.7424,0.7478,0.7374,0.7374,251.7284,188.10908776
1659286800,2022-07-31 17:00:00,WSIENNA/USDT,0.7414,0.7419,0.738,0.7419,294.9909,218.23109122
1659283200,2022-07-31 16:00:00,WSIENNA/USDT,0.7442,0.7442,0.7362,0.7413,75.8017,56.07497659
1659279600,2022-07-31 15:00:00,WSIENNA/USDT,0.7417,0.7417,0.7417,0.7417,0,0
1659276000,2022-07-31 14:00:00,WSIENNA/USDT,0.7453,0.7453,0.7417,0.7417,0.954,0.7096252
1659272400,2022-07-31 13:00:00,WSIENNA/USDT,0.7454,0.7524,0.7447,0.7447,320.3811,240.42746838
1659268800,2022-07-31 12:00:00,WSIENNA/USDT,0.7508,0.7508,0.7459,0.7459,68.9033,51.72541969
1659265200,2022-07-31 11:00:00,WSIENNA/USDT,0.7497,0.7508,0.7489,0.7508,116.7442,87.58388519
1659261600,2022-07-31 10:00:00,WSIENNA/USDT,0.7355,0.7508,0.7355,0.7508,128.9214,96.33742024
1659258000,2022-07-31 09:00:00,WSIENNA/USDT,0.7382,0.7382,0.705,0.735,5679.4872,4073.45563317
1659254400,2022-07-31 08:00:00,WSIENNA/USDT,0.7331,0.7388,0.7331,0.7388,134.8031,98.84553435
1659250800,2022-07-31 07:00:00,WSIENNA/USDT,0.7362,0.7365,0.7331,0.7331,68.2242,50.12211586
1659247200,2022-07-31 06:00:00,WSIENNA/USDT,0.7395,0.7395,0.7331,0.7362,20.6602,15.15598265
1659243600,2022-07-31 05:00:00,WSIENNA/USDT,0.7416,0.7416,0.7416,0.7416,0,0
1659240000,2022-07-31 04:00:00,WSIENNA/USDT,0.7391,0.7416,0.735,0.7416,590.5033,436.08010448
1659236400,2022-07-31 03:00:00,WSIENNA/USDT,0.7454,0.7454,0.7331,0.7346,105.4925,77.54999994
1659232800,2022-07-31 02:00:00,WSIENNA/USDT,0.7425,0.7456,0.7425,0.7455,2826.8179,2104.89735651
1659229200,2022-07-31 01:00:00,WSIENNA/USDT,0.7293,0.7431,0.7093,0.7431,7811.9239,5595.39177674
1659225600,2022-07-31 00:00:00,WSIENNA/USDT,0.7353,0.7355,0.7294,0.7298,2351.208,1716.247112
1659222000,2022-07-30 23:00:00,WSIENNA/USDT,0.7389,0.7389,0.7301,0.7302,136.5206,99.96246354
1659218400,2022-07-30 22:00:00,WSIENNA/USDT,0.7461,0.7461,0.7312,0.7382,443.9125,327.64725352
1659214800,2022-07-30 21:00:00,WSIENNA/USDT,0.7468,0.7525,0.7348,0.7525,1750.8786,1296.49796231
1659211200,2022-07-30 20:00:00,WSIENNA/USDT,0.7448,0.7525,0.7424,0.7518,126.1194,94.35654083
1659207600,2022-07-30 19:00:00,WSIENNA/USDT,0.7509,0.7509,0.7402,0.7443,1050.9064,782.68545667
