https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUNE,Volume USDT
1660176000,2022-08-11 00:00:00,RUNE/USDT,2.9424,3.16,2.83,2.8592,2031620.67124903,6137163.851359704861
1660089600,2022-08-10 00:00:00,RUNE/USDT,2.6992,2.9733,2.6123,2.9453,1538935.19795335,4352307.662263167446
1660003200,2022-08-09 00:00:00,RUNE/USDT,2.8921,2.9151,2.656,2.6999,1197412.32035901,3335224.271331570289
1659916800,2022-08-08 00:00:00,RUNE/USDT,2.7888,3.1,2.7768,2.8931,1675219.05800921,4930428.200556119959
1659830400,2022-08-07 00:00:00,RUNE/USDT,2.6872,2.8692,2.6368,2.7884,1146742.38987834,3187940.435248431431
1659744000,2022-08-06 00:00:00,RUNE/USDT,2.7566,2.84,2.6752,2.6882,638453.79316736,1748733.514358106129
1659657600,2022-08-05 00:00:00,RUNE/USDT,2.6032,2.8,2.586,2.7583,1553037.54048636,4196234.525267921329
1659571200,2022-08-04 00:00:00,RUNE/USDT,2.6759,2.8297,2.5554,2.6019,1039403.67018179,2783464.049717238844
1659484800,2022-08-03 00:00:00,RUNE/USDT,2.6027,2.8218,2.5324,2.6805,1505220.39717271,4065852.823924203763
1659398400,2022-08-02 00:00:00,RUNE/USDT,2.5777,2.7154,2.4485,2.6044,1389328.48468443,3586658.55217178031
1659312000,2022-08-01 00:00:00,RUNE/USDT,2.5982,2.6615,2.52,2.5769,1012142.44209017,2628279.626383078554
1659225600,2022-07-31 00:00:00,RUNE/USDT,2.6432,2.7949,2.5763,2.6011,1186301.90009058,3193544.526641695719
1659139200,2022-07-30 00:00:00,RUNE/USDT,2.7099,2.9039,2.6105,2.6429,1755521.83457472,4872868.166712148062
1659052800,2022-07-29 00:00:00,RUNE/USDT,2.8612,2.961,2.6607,2.7058,1500999.61091328,4176377.357699994805
1658966400,2022-07-28 00:00:00,RUNE/USDT,2.7224,3.0812,2.6834,2.86,2368174.83865656,6666843.603862589539
1658880000,2022-07-27 00:00:00,RUNE/USDT,2.3404,2.8,2.2689,2.7231,1817928.18490854,4493150.081525292741
1658793600,2022-07-26 00:00:00,RUNE/USDT,2.3514,2.5324,2.2156,2.3432,1364920.85199376,3149775.962841675769
1658707200,2022-07-25 00:00:00,RUNE/USDT,2.6369,2.6525,2.3473,2.3512,1399465.09049708,3484332.845613807999
1658620800,2022-07-24 00:00:00,RUNE/USDT,2.6346,2.8447,2.5443,2.6401,1121598.69942443,3009581.560862029421
1658534400,2022-07-23 00:00:00,RUNE/USDT,2.6689,2.8,2.4844,2.6371,1277561.79613458,3350193.832437096357
1658448000,2022-07-22 00:00:00,RUNE/USDT,2.9901,3.1062,2.6639,2.6688,1931368.51046781,5563609.644864815757
1658361600,2022-07-21 00:00:00,RUNE/USDT,2.6391,3.1678,2.5704,2.9897,1954010.66872093,5543277.53726587388
1658275200,2022-07-20 00:00:00,RUNE/USDT,2.8152,2.8678,2.574,2.6385,2128523.24433554,5840581.499148876606
1658188800,2022-07-19 00:00:00,RUNE/USDT,2.6593,3.095,2.5494,2.8152,2969674.87020553,8216923.839956300931
1658102400,2022-07-18 00:00:00,RUNE/USDT,2.1644,2.741,2.1605,2.6567,2908326.59421144,7359238.396446092693
1658016000,2022-07-17 00:00:00,RUNE/USDT,2.272,2.327,2.1505,2.164,963721.59538281,2159833.257392045309
1657929600,2022-07-16 00:00:00,RUNE/USDT,2.1746,2.3345,2.1115,2.2716,1153461.77653697,2547354.297333302819
1657843200,2022-07-15 00:00:00,RUNE/USDT,2.2535,2.3538,2.174,2.1752,1392914.21972413,3164000.019269309672
1657756800,2022-07-14 00:00:00,RUNE/USDT,2.1132,2.3098,2.0606,2.2524,1860440.09472231,4056232.634774494151
1657670400,2022-07-13 00:00:00,RUNE/USDT,1.9637,2.115,1.8728,2.115,1562678.26386559,3097937.137651775245
1657584000,2022-07-12 00:00:00,RUNE/USDT,2.0151,2.1152,1.9556,1.9636,1380129.7865013,2800105.314644209074
1657497600,2022-07-11 00:00:00,RUNE/USDT,2.2748,2.2748,1.995,2.0162,1025911.44171702,2192394.489152091736
1657411200,2022-07-10 00:00:00,RUNE/USDT,2.4915,2.4937,2.2449,2.275,1198894.49414125,2812723.310210186022
1657324800,2022-07-09 00:00:00,RUNE/USDT,2.243,2.5383,2.2426,2.4918,1187783.98344404,2840169.469301916382
1657238400,2022-07-08 00:00:00,RUNE/USDT,2.3693,2.45,2.1874,2.2462,1387137.90634833,3179668.402191926009
1657152000,2022-07-07 00:00:00,RUNE/USDT,2.3014,2.4628,2.2329,2.3667,1308822.24601498,3077669.9732929178
1657065600,2022-07-06 00:00:00,RUNE/USDT,2.0973,2.45,2.0611,2.3031,1785700.84036496,3938456.65431857927
1656979200,2022-07-05 00:00:00,RUNE/USDT,2.1612,2.2326,1.9961,2.0956,2718767.24521587,5779228.404946061915
1656892800,2022-07-04 00:00:00,RUNE/USDT,1.9545,2.3355,1.9371,2.1614,2734651.4964336,5608954.456015674248
1656806400,2022-07-03 00:00:00,RUNE/USDT,1.8234,1.96,1.7655,1.9546,1095447.41179941,2018134.664454808087
1656720000,2022-07-02 00:00:00,RUNE/USDT,1.812,1.9781,1.7501,1.8223,1262419.01647147,2278125.293685727908
1656633600,2022-07-01 00:00:00,RUNE/USDT,1.8775,1.948,1.77,1.8118,1669120.81590652,3071810.177346524941
1656547200,2022-06-30 00:00:00,RUNE/USDT,1.9458,1.9511,1.7336,1.8762,1343429.41618329,2435746.625393744001
1656460800,2022-06-29 00:00:00,RUNE/USDT,1.9739,2.0136,1.7405,1.9449,1766145.68137894,3420339.605150067887
1656374400,2022-06-28 00:00:00,RUNE/USDT,2.0809,2.2121,1.963,1.9741,2005141.49098422,4147652.714654898911
1656288000,2022-06-27 00:00:00,RUNE/USDT,2.1569,2.268,2.0298,2.0819,1520680.38950172,3253588.41042502368
1656201600,2022-06-26 00:00:00,RUNE/USDT,2.4313,2.4629,2.1484,2.1569,1425989.3163678,3289849.512314773242
1656115200,2022-06-25 00:00:00,RUNE/USDT,2.2937,2.8982,2.2548,2.4296,1740391.29759264,4195918.8950620416
1656028800,2022-06-24 00:00:00,RUNE/USDT,2.2153,2.4,2.1325,2.2922,1906913.37153546,4256405.255664423712
1655942400,2022-06-23 00:00:00,RUNE/USDT,1.772,2.249,1.7658,2.2142,2422400.49934774,4882306.176522810876
1655856000,2022-06-22 00:00:00,RUNE/USDT,1.849,1.8834,1.7455,1.7707,1485326.54200302,2682796.705305114157
1655769600,2022-06-21 00:00:00,RUNE/USDT,1.8524,2.05,1.8207,1.848,1999459.12736504,3879104.202360469024
1655683200,2022-06-20 00:00:00,RUNE/USDT,1.7852,2,1.689,1.8524,1382390.12522176,2515298.587068767562
1655596800,2022-06-19 00:00:00,RUNE/USDT,1.5812,1.9544,1.4986,1.7848,1582231.4903418,2628821.202656916234
1655510400,2022-06-18 00:00:00,RUNE/USDT,1.7241,1.7595,1.4348,1.5783,1622964.12118387,2531898.084086899443
1655424000,2022-06-17 00:00:00,RUNE/USDT,1.681,1.7917,1.6628,1.7237,961717.88597794,1665185.527018464077
1655337600,2022-06-16 00:00:00,RUNE/USDT,2.1189,2.1856,1.65,1.6826,2071360.63525722,3831517.012187702081
1655251200,2022-06-15 00:00:00,RUNE/USDT,1.9323,2.1377,1.6583,2.1233,2216046.35078696,4009287.386169519472
1655164800,2022-06-14 00:00:00,RUNE/USDT,1.8268,1.985,1.665,1.933,2413218.60051097,4546721.940901318602
1655078400,2022-06-13 00:00:00,RUNE/USDT,2.2212,2.247,1.776,1.8272,2457984.23908547,4839500.198265245693
1654992000,2022-06-12 00:00:00,RUNE/USDT,2.4696,2.5,2.2179,2.2224,1138631.00100785,2696193.522913500485
1654905600,2022-06-11 00:00:00,RUNE/USDT,2.6313,2.7075,2.4309,2.4691,774495.32837871,1969746.88649444534
1654819200,2022-06-10 00:00:00,RUNE/USDT,2.8214,2.855,2.5956,2.6327,757938.81993746,2062014.005737661549
1654732800,2022-06-09 00:00:00,RUNE/USDT,2.8544,2.966,2.7816,2.8198,609425.89191366,1750660.493982776426
1654646400,2022-06-08 00:00:00,RUNE/USDT,2.8974,2.985,2.8217,2.8566,907549.97499129,2635074.712837295274
1654560000,2022-06-07 00:00:00,RUNE/USDT,3.1225,3.1255,2.8129,2.8965,2214317.71614829,6502970.230753953801
1654473600,2022-06-06 00:00:00,RUNE/USDT,2.8261,3.2938,2.8056,3.1243,1850335.27156526,5783457.79980881546
1654387200,2022-06-05 00:00:00,RUNE/USDT,2.9593,2.9951,2.8056,2.83,1136874.51436842,3290425.70353088086
1654300800,2022-06-04 00:00:00,RUNE/USDT,2.7298,3.02,2.67,2.959,1378881.82621729,3985374.652910733387
1654214400,2022-06-03 00:00:00,RUNE/USDT,2.9022,2.9413,2.6562,2.7284,1268308.55474822,3504528.386192849632
1654128000,2022-06-02 00:00:00,RUNE/USDT,2.7829,2.9397,2.696,2.9026,1589334.23867979,4513374.511821804719
1654041600,2022-06-01 00:00:00,RUNE/USDT,3.1594,3.2423,2.7214,2.7866,1996253.53013485,5925184.572339954893
1653955200,2022-05-31 00:00:00,RUNE/USDT,3.3136,3.4786,3.091,3.1616,2079816.15468003,6764056.091588155343
1653868800,2022-05-30 00:00:00,RUNE/USDT,2.6963,3.4159,2.6571,3.3128,2461451.3507933,7616128.585510564565
1653782400,2022-05-29 00:00:00,RUNE/USDT,2.5742,2.7609,2.4462,2.6963,1302711.49778127,3440923.897420381046
1653696000,2022-05-28 00:00:00,RUNE/USDT,2.4374,2.6014,2.4013,2.5746,779077.84591419,1959674.417777978907
1653609600,2022-05-27 00:00:00,RUNE/USDT,2.669,2.7067,2.3671,2.4364,2156120.55345799,5414401.00317905058
1653523200,2022-05-26 00:00:00,RUNE/USDT,3.0902,3.1995,2.6488,2.672,1970123.88546717,5570976.941142171599
1653436800,2022-05-25 00:00:00,RUNE/USDT,3.0631,3.1722,2.9387,3.0904,1391790.87580682,4259630.98628055831
1653350400,2022-05-24 00:00:00,RUNE/USDT,2.9555,3.0998,2.8487,3.0643,1313660.90255385,3922069.625995232482
1653264000,2022-05-23 00:00:00,RUNE/USDT,3.094,3.3983,2.9224,2.9555,2387008.89405318,7586103.371100045374
1653177600,2022-05-22 00:00:00,RUNE/USDT,2.9638,3.148,2.891,3.0964,1120231.3776853,3377989.493788418324
1653091200,2022-05-21 00:00:00,RUNE/USDT,2.8792,3.0103,2.7976,2.9641,886283.74617516,2572782.17977468053
1653004800,2022-05-20 00:00:00,RUNE/USDT,3.0548,3.1539,2.7803,2.8768,1360620.99518152,4031378.993471193843
1652918400,2022-05-19 00:00:00,RUNE/USDT,2.9634,3.1887,2.8418,3.0561,1611674.07678786,4849187.507830252979
1652832000,2022-05-18 00:00:00,RUNE/USDT,3.4064,3.4961,2.939,2.964,1833674.4222752,5801267.478938005518
1652745600,2022-05-17 00:00:00,RUNE/USDT,3.2011,3.5446,3.175,3.4076,1848100.14010215,6224248.38981837409
1652659200,2022-05-16 00:00:00,RUNE/USDT,3.7798,3.7804,3.1458,3.2,2360501.63785758,7987007.973912890452
1652572800,2022-05-15 00:00:00,RUNE/USDT,3.4276,3.8257,3.202,3.7783,2459070.44111465,8635429.601630510784
1652486400,2022-05-14 00:00:00,RUNE/USDT,3.2192,3.5274,2.9878,3.4245,1916650.06962772,6212178.890763753545
1652400000,2022-05-13 00:00:00,RUNE/USDT,2.9446,3.7207,2.9065,3.2235,3335508.3732095,11355932.31986700067
1652313600,2022-05-12 00:00:00,RUNE/USDT,3.1462,3.4279,2.4593,2.9463,5314175.68639603,15379318.956557534569
1652227200,2022-05-11 00:00:00,RUNE/USDT,4.4048,4.7072,2.8257,3.1499,9345842.25413896,34447682.13781024906
1652140800,2022-05-10 00:00:00,RUNE/USDT,4.5392,5.4663,4.1925,4.4042,4450312.80188074,21499285.446898024107
1652054400,2022-05-09 00:00:00,RUNE/USDT,5.7674,5.8998,4.5,4.5446,3838545.75345746,19669404.692312693245
1651968000,2022-05-08 00:00:00,RUNE/USDT,5.8921,6.1521,5.64,5.7606,1731551.32525624,10158093.336754295887
1651881600,2022-05-07 00:00:00,RUNE/USDT,6.2904,6.3671,5.641,5.8902,1437260.47991906,8679190.925137938676
1651795200,2022-05-06 00:00:00,RUNE/USDT,6.6839,6.801,6.1243,6.2954,1847672.62283273,11926377.401042800063
1651708800,2022-05-05 00:00:00,RUNE/USDT,7.4548,7.7868,6.2581,6.6825,3495633.35864946,24219879.094293373131
1651622400,2022-05-04 00:00:00,RUNE/USDT,6.2176,7.4641,6.1959,7.4478,2371175.81550486,16175738.047641438534
1651536000,2022-05-03 00:00:00,RUNE/USDT,6.3274,6.4668,6.0908,6.2161,1081452.7688896,6832377.668078420289
1651449600,2022-05-02 00:00:00,RUNE/USDT,6.4049,6.6867,6.0656,6.3331,1548131.00121393,9920849.768787948979
1651363200,2022-05-01 00:00:00,RUNE/USDT,6.0484,6.653,5.9102,6.4101,1808755.05263789,11298036.909619875299
1651276800,2022-04-30 00:00:00,RUNE/USDT,6.8215,7.1771,5.8299,6.0603,1613192.55518215,10608561.730011813409
1651190400,2022-04-29 00:00:00,RUNE/USDT,7.5331,7.6452,6.696,6.8198,1823797.9266272,12926809.793040922462
1651104000,2022-04-28 00:00:00,RUNE/USDT,7.6803,7.8987,7.4065,7.5451,1860868.13823653,14191463.567017218016
1651017600,2022-04-27 00:00:00,RUNE/USDT,7.7134,8.075,7.51,7.6803,1788807.65628391,13839954.897282189585
1650931200,2022-04-26 00:00:00,RUNE/USDT,8.4655,8.6633,7.4384,7.7101,2192420.71532946,17454271.735883992417
1650844800,2022-04-25 00:00:00,RUNE/USDT,7.8095,8.4814,7.3388,8.4648,3162963.63509142,25105838.234254401925
1650758400,2022-04-24 00:00:00,RUNE/USDT,8.1833,8.3052,7.7887,7.8216,893969.46226206,7175013.951870702622
1650672000,2022-04-23 00:00:00,RUNE/USDT,8.4793,8.5476,8.1396,8.1756,946133.15886576,7899179.25103444556
1650585600,2022-04-22 00:00:00,RUNE/USDT,8.6296,9.3168,8.341,8.4774,2196443.58628688,19299028.599416074085
1650499200,2022-04-21 00:00:00,RUNE/USDT,9.0835,9.8887,8.4817,8.6281,2902946.71088828,26931452.993133384756
1650412800,2022-04-20 00:00:00,RUNE/USDT,9.1903,9.6485,8.8332,9.0863,2864228.78159118,26270314.611451724169
1650326400,2022-04-19 00:00:00,RUNE/USDT,8.2371,9.2915,8.2277,9.1876,2461544.22857588,21616005.360931004748
1650240000,2022-04-18 00:00:00,RUNE/USDT,7.6161,8.465,7.18,8.2344,1856591.12228558,14547160.07035424444
1650153600,2022-04-17 00:00:00,RUNE/USDT,7.9836,8.1975,7.5868,7.6145,977066.59032743,7768600.445238716538
1650067200,2022-04-16 00:00:00,RUNE/USDT,8.4737,8.4888,7.8083,7.9822,1080936.15999365,8719019.403487112734
1649980800,2022-04-15 00:00:00,RUNE/USDT,8.3349,8.7171,8.2048,8.4716,876067.62136671,7401303.614682806692
1649894400,2022-04-14 00:00:00,RUNE/USDT,8.6941,9.3726,8.2773,8.3375,2535568.22354801,22344383.395290067836
1649808000,2022-04-13 00:00:00,RUNE/USDT,7.8235,8.696,7.4085,8.6943,1751233.45392846,14140314.007857130451
1649721600,2022-04-12 00:00:00,RUNE/USDT,7.7257,8.2802,7.5104,7.8116,1802062.76772327,14151584.390281977088
1649635200,2022-04-11 00:00:00,RUNE/USDT,8.8913,8.9028,7.5,7.7267,2427301.43455711,19649945.480491354455
1649548800,2022-04-10 00:00:00,RUNE/USDT,9.3933,9.49,8.8369,8.8898,788917.20071491,7271631.604116609728
1649462400,2022-04-09 00:00:00,RUNE/USDT,8.6332,9.4484,8.6134,9.3945,1299442.22288925,11721801.117480020167
1649376000,2022-04-08 00:00:00,RUNE/USDT,9.8283,9.9953,8.538,8.6483,1958233.73493955,18128443.181135770023
1649289600,2022-04-07 00:00:00,RUNE/USDT,9.2106,9.9408,8.9479,9.8287,1900036.25212939,17947660.866037803223
1649203200,2022-04-06 00:00:00,RUNE/USDT,10.8499,10.86,9.1276,9.2138,4172762.87591211,40889279.483331056905
1649116800,2022-04-05 00:00:00,RUNE/USDT,11.0785,11.99,10.5503,10.8499,2818197.06809633,32071434.728766057927
1649030400,2022-04-04 00:00:00,RUNE/USDT,11.2143,11.2143,10.1761,11.0751,2497393.07734483,26795625.529673032956
1648944000,2022-04-03 00:00:00,RUNE/USDT,11.4312,11.7748,11.05,11.222,1415156.68977341,16097122.135613775208
1648857600,2022-04-02 00:00:00,RUNE/USDT,12.3584,12.4041,11.3696,11.427,1701569.12075349,20304117.029874415981
1648771200,2022-04-01 00:00:00,RUNE/USDT,11.4768,12.56,11,12.3632,2629503.82123152,30738024.364695344626
1648684800,2022-03-31 00:00:00,RUNE/USDT,11.9404,13.2,11.3249,11.4624,3400458.15339551,41549156.824218251995
1648598400,2022-03-30 00:00:00,RUNE/USDT,11.8777,12.5621,11.5969,11.9359,2561829.80358469,30947875.208622602708
1648512000,2022-03-29 00:00:00,RUNE/USDT,10.0368,12.8698,10.0139,11.88,3513316.9627304,41801974.210394203443
1648425600,2022-03-28 00:00:00,RUNE/USDT,10.3968,10.9551,9.9094,10.0428,1766807.86752273,18535288.044148231446
1648339200,2022-03-27 00:00:00,RUNE/USDT,10.6326,10.9336,10.058,10.4073,1866593.80829586,19424052.758998315117
1648252800,2022-03-26 00:00:00,RUNE/USDT,9.52,10.7051,9.4137,10.6299,3229784.68922106,32496352.293703640166
1648166400,2022-03-25 00:00:00,RUNE/USDT,8.2195,9.8832,8.0563,9.5097,3962127.52077012,36574073.86346216163
1648080000,2022-03-24 00:00:00,RUNE/USDT,8.415,8.6,7.9,8.2136,1766376.42503371,14569923.589546436015
1647993600,2022-03-23 00:00:00,RUNE/USDT,8.5635,8.635,8.2013,8.4128,1543893.94988102,13004518.608961009589
1647907200,2022-03-22 00:00:00,RUNE/USDT,8.6901,9.1306,8.3982,8.5571,2007771.7130252,17563151.710489103391
1647820800,2022-03-21 00:00:00,RUNE/USDT,8.6044,9.0738,8.1889,8.6919,3500603.96748714,30386322.758865295505
1647734400,2022-03-20 00:00:00,RUNE/USDT,8.804,9.5699,8.53,8.6034,3096823.9245782,28199480.749428833125
1647648000,2022-03-19 00:00:00,RUNE/USDT,8.7916,9.3224,8.374,8.8249,3147338.93729828,27703149.8580433289
1647561600,2022-03-18 00:00:00,RUNE/USDT,7.8996,8.88,7.3331,8.7959,3905286.65607789,31141603.148529394572
1647475200,2022-03-17 00:00:00,RUNE/USDT,7.6763,8.6047,7.6623,7.8985,3630375.54112258,29804339.344394186012
1647388800,2022-03-16 00:00:00,RUNE/USDT,7.3753,7.7865,6.72,7.6825,3980419.29242741,28537091.544706702012
1647302400,2022-03-15 00:00:00,RUNE/USDT,7.2675,8.0206,7.1887,7.3821,3595168.276396,27540072.609529142756
1647216000,2022-03-14 00:00:00,RUNE/USDT,6.3606,7.75,6.27,7.2712,5571622.10258901,39645370.011718713299
1647129600,2022-03-13 00:00:00,RUNE/USDT,6.5035,6.701,6.0159,6.3597,2662929.83855872,16998664.362042229503
1647043200,2022-03-12 00:00:00,RUNE/USDT,5.6757,6.7362,5.6107,6.5036,3148491.48020822,19294438.078998357798
1646956800,2022-03-11 00:00:00,RUNE/USDT,5.3363,6.304,5.0418,5.6711,4309170.35411672,24629392.763640598492
1646870400,2022-03-10 00:00:00,RUNE/USDT,5.4718,5.5291,4.8115,5.3426,3674971.12162139,18880217.240152789128
1646784000,2022-03-09 00:00:00,RUNE/USDT,4.0825,5.62,4.0804,5.4776,3092025.78014432,15230560.689415476825
1646697600,2022-03-08 00:00:00,RUNE/USDT,4.2687,4.4027,4.0288,4.0931,895077.33090662,3786897.857678120327
1646611200,2022-03-07 00:00:00,RUNE/USDT,4.684,4.88,4.1852,4.269,1058879.0361543,4770203.128957953549
1646524800,2022-03-06 00:00:00,RUNE/USDT,4.776,5.0383,4.5383,4.688,1222350.06126252,5869410.144179340175
1646438400,2022-03-05 00:00:00,RUNE/USDT,5.2639,5.2639,4.7164,4.7866,1221620.12167091,6051315.437500162824
1646352000,2022-03-04 00:00:00,RUNE/USDT,5.3181,6.0687,5.2004,5.2646,2446310.98388738,13891779.987460693094
1646265600,2022-03-03 00:00:00,RUNE/USDT,5.4406,6.1341,5.1496,5.318,1834445.61967987,10216296.543973254132
1646179200,2022-03-02 00:00:00,RUNE/USDT,5.5203,5.9845,5.2238,5.44,1881883.43631706,10362369.766461609833
1646092800,2022-03-01 00:00:00,RUNE/USDT,4.0144,5.7378,4.0144,5.5259,2127350.13676291,10309465.898706168222
1646006400,2022-02-28 00:00:00,RUNE/USDT,3.4776,4.0295,3.3863,4.0082,738235.63976838,2723463.929084064435
1645920000,2022-02-27 00:00:00,RUNE/USDT,3.8234,3.9545,3.4,3.4738,449233.97902131,1632826.163668331086
1645833600,2022-02-26 00:00:00,RUNE/USDT,3.6693,3.9462,3.6596,3.8194,436691.08509001,1658851.094913047598
1645747200,2022-02-25 00:00:00,RUNE/USDT,3.463,3.75,3.4164,3.6737,566713.86892692,2019895.369085549524
1645660800,2022-02-24 00:00:00,RUNE/USDT,3.4758,3.5205,3.0143,3.4646,732017.57789341,2362314.838376653414
1645574400,2022-02-23 00:00:00,RUNE/USDT,3.64,3.872,3.47,3.4746,319558.6343408,1178649.755295600824
1645488000,2022-02-22 00:00:00,RUNE/USDT,3.498,3.6794,3.3852,3.64,290423.74877955,1028486.11982858452
1645401600,2022-02-21 00:00:00,RUNE/USDT,3.815,4,3.4771,3.498,485017.91347141,1834102.393642884904
1645315200,2022-02-20 00:00:00,RUNE/USDT,4.024,4.0249,3.7273,3.8015,305234.12331647,1170044.312237310288
1645228800,2022-02-19 00:00:00,RUNE/USDT,4.0333,4.2051,3.8907,4.0232,277902.22557475,1124763.538926903216
1645142400,2022-02-18 00:00:00,RUNE/USDT,4.15,4.286,3.9364,4.043,341228.42626855,1396621.822922721109
1645056000,2022-02-17 00:00:00,RUNE/USDT,4.5926,4.6737,4.057,4.164,652304.29441128,2874298.789623525569
1644969600,2022-02-16 00:00:00,RUNE/USDT,4.4665,4.5981,4.264,4.5961,459170.21432582,2037026.583860704317
1644883200,2022-02-15 00:00:00,RUNE/USDT,4.12,4.522,4.1054,4.4614,671628.59665818,2957195.821322196947
1644796800,2022-02-14 00:00:00,RUNE/USDT,3.923,4.1215,3.8286,4.1166,338215.74515777,1345237.726735400548
1644710400,2022-02-13 00:00:00,RUNE/USDT,4.044,4.1548,3.8654,3.9221,364954.44694853,1456642.037294259223
1644624000,2022-02-12 00:00:00,RUNE/USDT,4.0833,4.2272,3.9464,4.0615,327068.32953031,1340271.061980614397
1644537600,2022-02-11 00:00:00,RUNE/USDT,4.5092,4.581,3.9943,4.0979,528591.6195981,2287426.991290459177
1644451200,2022-02-10 00:00:00,RUNE/USDT,4.9112,4.987,4.5,4.5214,529021.20049095,2511289.115261732963
