https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APL,Volume USDT
1661731200,2022-08-29 00:00:00,APL/USDT,0.0009029,0.0011449,0.000894,0.0010222,148151421.2773,151410.50766519182
1661644800,2022-08-28 00:00:00,APL/USDT,0.0008346,0.000922,0.0008301,0.0009004,75608409.9626,65935.54554088278
1661558400,2022-08-27 00:00:00,APL/USDT,0.0009223,0.0010254,0.000822,0.0008304,127704349.0716,116686.11758151692
1661472000,2022-08-26 00:00:00,APL/USDT,0.0008573,0.0010635,0.0008409,0.0009222,169422622.8497,157659.30526031305
1661385600,2022-08-25 00:00:00,APL/USDT,0.0008504,0.000877,0.000833,0.0008624,82516285.9578,70706.39793728973
1661299200,2022-08-24 00:00:00,APL/USDT,0.0008661,0.000876,0.0008314,0.0008508,86211453.1316,73372.12581378246
1661212800,2022-08-23 00:00:00,APL/USDT,0.0008918,0.000903,0.0008549,0.0008661,50456347.7246,44138.8315943182
1661126400,2022-08-22 00:00:00,APL/USDT,0.0009004,0.0009366,0.0008587,0.000897,43368857.7301,38527.06504198527
1661040000,2022-08-21 00:00:00,APL/USDT,0.000871,0.0009066,0.00085,0.0009,46536824.2772,40944.07760153719
1660953600,2022-08-20 00:00:00,APL/USDT,0.0008422,0.0008892,0.0008249,0.0008717,44097146.9283,37802.46427308798
1660867200,2022-08-19 00:00:00,APL/USDT,0.0009134,0.000915,0.000831,0.0008427,53626128.709,46454.77729402999
1660780800,2022-08-18 00:00:00,APL/USDT,0.0009551,0.0010299,0.0009,0.0009155,96484184.5865,91895.5528887645
1660694400,2022-08-17 00:00:00,APL/USDT,0.0008189,0.000988,0.0008,0.0009568,464986582.2208,406202.30538613437
1660608000,2022-08-16 00:00:00,APL/USDT,0.0008478,0.0008478,0.000803,0.0008185,175719749.8996,145407.28969576219
1660521600,2022-08-15 00:00:00,APL/USDT,0.000891,0.0009365,0.0008363,0.00085,515621556.7978,448442.59316307782
1660435200,2022-08-14 00:00:00,APL/USDT,0.0008978,0.000946,0.0008507,0.000891,342997095.8908,305221.29850725633
1660348800,2022-08-13 00:00:00,APL/USDT,0.0009581,0.00106,0.000888,0.0008979,77822315.4377,74735.22162439674
1660262400,2022-08-12 00:00:00,APL/USDT,0.0009731,0.0010401,0.000923,0.000954,137217852.7269,131789.51531515068
1660176000,2022-08-11 00:00:00,APL/USDT,0.0010968,0.0011777,0.0009536,0.0009738,151438010.5061,163366.01960066866
1660089600,2022-08-10 00:00:00,APL/USDT,0.0010725,0.0013,0.0009208,0.0010917,482968062.2983,530093.59701348483
1660003200,2022-08-09 00:00:00,APL/USDT,0.0009775,0.001327,0.000775,0.0010725,634934543.3678848,610967.124699447496322
1659916800,2022-08-08 00:00:00,APL/USDT,0.000741,0.00099,0.0007262,0.0009775,205439437.3625,175744.63265230141
1659830400,2022-08-07 00:00:00,APL/USDT,0.000697,0.0008039,0.0006584,0.0007447,160522010.0223,116761.51118716249
1659744000,2022-08-06 00:00:00,APL/USDT,0.000766,0.0008267,0.0006889,0.0006933,189537156.0896,140560.65744194499
1659657600,2022-08-05 00:00:00,APL/USDT,0.0007136,0.00108,0.000653,0.0007654,775616971.1312,650741.07664452546
1659571200,2022-08-04 00:00:00,APL/USDT,0.000552,0.00099,0.0005508,0.0007134,607653264.95914997,490343.428069216143624
1659484800,2022-08-03 00:00:00,APL/USDT,0.000542,0.0005795,0.0005333,0.0005544,62380349.275,34401.68575168506
1659398400,2022-08-02 00:00:00,APL/USDT,0.0005326,0.0005818,0.0005165,0.000542,128942572.6781,69284.00036928654
1659312000,2022-08-01 00:00:00,APL/USDT,0.0005598,0.0005678,0.0005261,0.000531,27439088.6651,14878.83998784267
1659225600,2022-07-31 00:00:00,APL/USDT,0.000569,0.000578,0.00054,0.0005598,52624276.1106,28999.769373414
1659139200,2022-07-30 00:00:00,APL/USDT,0.0005647,0.0006042,0.0005531,0.0005735,36372307.3743,20951.55986732682
1659052800,2022-07-29 00:00:00,APL/USDT,0.0005622,0.000584,0.000553,0.0005655,21790373.1956,12357.76184453043
1658966400,2022-07-28 00:00:00,APL/USDT,0.0005246,0.0006161,0.0005096,0.0005626,99881324.442,55192.1311295251
1658880000,2022-07-27 00:00:00,APL/USDT,0.000507,0.0005363,0.0004961,0.000521,48909860.0603,24833.20135574709
1658793600,2022-07-26 00:00:00,APL/USDT,0.000513,0.0005269,0.00048,0.0005068,154888386.2713,78512.60832448019
1658707200,2022-07-25 00:00:00,APL/USDT,0.000475,0.000669,0.0004638,0.0005128,391724313.81906198,221740.765764721232876
1658620800,2022-07-24 00:00:00,APL/USDT,0.000474,0.0004966,0.0004607,0.000475,93380414.7204,44732.92498847851
1658534400,2022-07-23 00:00:00,APL/USDT,0.000478,0.000495,0.000461,0.000474,354074059.9445,169868.33189581862
1658448000,2022-07-22 00:00:00,APL/USDT,0.0004899,0.0005029,0.00045,0.0004779,390481795.6177,185833.40125772346
1658361600,2022-07-21 00:00:00,APL/USDT,0.000488,0.0004998,0.0004533,0.0004909,444975935.7452,213819.9523637736
1658275200,2022-07-20 00:00:00,APL/USDT,0.000505,0.0005261,0.000475,0.000487,215719538.24802741,107100.770384187631172
1658188800,2022-07-19 00:00:00,APL/USDT,0.0004747,0.000521,0.0004589,0.0005069,325099493.4038084,155400.854856258599047
1658102400,2022-07-18 00:00:00,APL/USDT,0.000521,0.000534,0.00046,0.000479,370481259.03289769,186247.6090984842217
1658016000,2022-07-17 00:00:00,APL/USDT,0.000488,0.0005526,0.000475,0.000521,228668926.79221394,115603.393864149535937
1657929600,2022-07-16 00:00:00,APL/USDT,0.0004568,0.000495,0.0004387,0.000488,121693889.16643171,57408.502245162934878
1657843200,2022-07-15 00:00:00,APL/USDT,0.0004989,0.0005019,0.00045,0.0004569,123877558.59983924,59306.92051472564298
1657756800,2022-07-14 00:00:00,APL/USDT,0.000493,0.0005593,0.00049,0.0004986,118140195.33754016,60629.245838107870223
1657670400,2022-07-13 00:00:00,APL/USDT,0.0005109,0.0005246,0.0004733,0.0004911,81934561.0903866,40713.343640450487983
1657584000,2022-07-12 00:00:00,APL/USDT,0.0005,0.000629,0.000483,0.0005115,225210997.5451747,122059.954214079474936
1657497600,2022-07-11 00:00:00,APL/USDT,0.000588,0.0005885,0.0004843,0.0004999,290311023.01991254,152753.947118907075742
1657411200,2022-07-10 00:00:00,APL/USDT,0.0007778,0.0008414,0.000556,0.0005845,1270351462.89752932,830545.100202477108233
1657324800,2022-07-09 00:00:00,APL/USDT,0.0004139,0.001049,0.00041,0.0007778,1240934717.5702211,856231.971442519801142
1657238400,2022-07-08 00:00:00,APL/USDT,0.00041,0.000426,0.0003989,0.0004152,618536911.57193239,253737.074425148944526
1657152000,2022-07-07 00:00:00,APL/USDT,0.0004247,0.0004289,0.0003962,0.00041,597210576.9233992,245465.630785173024907
1657065600,2022-07-06 00:00:00,APL/USDT,0.000419,0.0004329,0.000399,0.000423,658861802.83080451,273232.897421375354168
1656979200,2022-07-05 00:00:00,APL/USDT,0.0004397,0.0004507,0.000403,0.000418,689322313.76932477,290192.629108909472101
1656892800,2022-07-04 00:00:00,APL/USDT,0.000394,0.000443,0.0003851,0.0004416,40276910.94448163,16441.693684853568216
1656806400,2022-07-03 00:00:00,APL/USDT,0.0004069,0.000408,0.0003761,0.000394,87294804.05491951,34407.34883040972407
1656720000,2022-07-02 00:00:00,APL/USDT,0.0004028,0.0004147,0.0003896,0.000407,62318061.14981792,24988.414224543553096
1656633600,2022-07-01 00:00:00,APL/USDT,0.0004182,0.000442,0.0003988,0.0004028,88448063.08746277,36708.550986718563446
1656547200,2022-06-30 00:00:00,APL/USDT,0.000438,0.0004407,0.0004062,0.0004209,314491009.24966247,133738.639578401599615
1656460800,2022-06-29 00:00:00,APL/USDT,0.00042,0.0004498,0.0004099,0.000438,499872767.39215257,212419.446318549557448
1656374400,2022-06-28 00:00:00,APL/USDT,0.0004283,0.000434,0.0004104,0.00042,414391244.84791774,174001.100265334528185
1656288000,2022-06-27 00:00:00,APL/USDT,0.000439,0.0004544,0.0004199,0.0004283,92931626.64090999,40375.839817814650248
1656201600,2022-06-26 00:00:00,APL/USDT,0.0004317,0.0004479,0.0004156,0.00044,100452266.92504987,43559.642949594302866
1656115200,2022-06-25 00:00:00,APL/USDT,0.000433,0.0004544,0.0004175,0.0004317,121800843.77116132,52938.676532393900392
1656028800,2022-06-24 00:00:00,APL/USDT,0.00047,0.0004812,0.0004225,0.0004329,141069979.64569374,63380.516800020163022
1655942400,2022-06-23 00:00:00,APL/USDT,0.0004629,0.000474,0.000438,0.00047,112872696.8186876,51808.46112434082474
1655856000,2022-06-22 00:00:00,APL/USDT,0.0004851,0.0004885,0.0004373,0.0004628,144475839.05111441,68492.461746151528324
1655769600,2022-06-21 00:00:00,APL/USDT,0.000513,0.0005339,0.0004821,0.0004861,182779631.68401533,93118.545690478631946
1655683200,2022-06-20 00:00:00,APL/USDT,0.000515,0.0005539,0.0005,0.000513,337424341.64008612,173575.49583509362834
1655596800,2022-06-19 00:00:00,APL/USDT,0.000571,0.0005909,0.000495,0.000515,178761107.79713615,94870.274950374814156
1655510400,2022-06-18 00:00:00,APL/USDT,0.0005109,0.000577,0.000495,0.0005719,315840456.02843871,162966.530767824311999
1655424000,2022-06-17 00:00:00,APL/USDT,0.0005133,0.0005249,0.0004978,0.00051,536327068.38429556,274568.615679237883261
1655337600,2022-06-16 00:00:00,APL/USDT,0.000585,0.0006049,0.000508,0.000513,692428388.72669767,380957.554640483203911
1655251200,2022-06-15 00:00:00,APL/USDT,0.000528,0.000591,0.0004914,0.000588,633688748.05848344,332622.984863460004242
1655164800,2022-06-14 00:00:00,APL/USDT,0.000512,0.000542,0.000496,0.000529,636068958.70333268,329225.12829742707301
1655078400,2022-06-13 00:00:00,APL/USDT,0.000607,0.000611,0.000505,0.00051,233375517.24538676,123165.55365246257038
1654992000,2022-06-12 00:00:00,APL/USDT,0.000585,0.000742,0.000567,0.000607,129413987.59504882,83537.43074613213958
1654905600,2022-06-11 00:00:00,APL/USDT,0.000585,0.000653,0.000573,0.000585,28147276.36127318,17220.39341766128061
1654819200,2022-06-10 00:00:00,APL/USDT,0.000611,0.000617,0.00057,0.000586,26425996.50496003,15666.84964902085706
1654732800,2022-06-09 00:00:00,APL/USDT,0.000592,0.000641,0.000581,0.000607,27666671.95871424,16748.58075222034842
1654646400,2022-06-08 00:00:00,APL/USDT,0.000641,0.000653,0.000557,0.000588,85308124.19698055,51073.41623364788405
1654560000,2022-06-07 00:00:00,APL/USDT,0.000657,0.000727,0.00061,0.000642,93225649.57925354,62521.07364026501681
1654473600,2022-06-06 00:00:00,APL/USDT,0.000655,0.000704,0.000646,0.000657,61260740.72913946,40986.7071009449506
1654387200,2022-06-05 00:00:00,APL/USDT,0.000676,0.000731,0.000647,0.000659,60245371.06566402,40590.61411538859841
1654300800,2022-06-04 00:00:00,APL/USDT,0.000653,0.000977,0.000653,0.000676,372507103.2380758,296199.43296546244613
1654214400,2022-06-03 00:00:00,APL/USDT,0.000618,0.000679,0.0006,0.000653,36199650.8468584,23099.04050869791136
1654128000,2022-06-02 00:00:00,APL/USDT,0.000611,0.000637,0.000599,0.000613,44848868.07239905,27693.91122590533652
1654041600,2022-06-01 00:00:00,APL/USDT,0.000627,0.000659,0.0006,0.000613,37373418.00830067,23677.13595807001922
1653955200,2022-05-31 00:00:00,APL/USDT,0.000643,0.000652,0.000616,0.000629,51457155.22460545,32539.43545584349548
1653868800,2022-05-30 00:00:00,APL/USDT,0.000659,0.000681,0.000621,0.00064,123769130.40470724,80247.28506130639839
1653782400,2022-05-29 00:00:00,APL/USDT,0.000633,0.000668,0.000626,0.000659,86380719.45954107,55691.4110584701994
1653696000,2022-05-28 00:00:00,APL/USDT,0.000609,0.000678,0.000593,0.000639,144081361.19310866,89123.82379590990025
1653609600,2022-05-27 00:00:00,APL/USDT,0.000615,0.000639,0.000602,0.000609,96481688.66317458,59497.81438980987374
1653523200,2022-05-26 00:00:00,APL/USDT,0.000657,0.000663,0.000592,0.00062,144202072.33951894,90628.29666529338794
1653436800,2022-05-25 00:00:00,APL/USDT,0.000723,0.000742,0.000642,0.000661,195014729.77884765,133827.0245506876969
1653350400,2022-05-24 00:00:00,APL/USDT,0.000736,0.000752,0.0007,0.000719,125294619.35891635,91457.00948339896112
1653264000,2022-05-23 00:00:00,APL/USDT,0.00076,0.000793,0.00073,0.00074,334674694.02897089,254784.83570377599997
1653177600,2022-05-22 00:00:00,APL/USDT,0.000791,0.000804,0.00074,0.00076,245324498.4897146,187793.26349300175631
1653091200,2022-05-21 00:00:00,APL/USDT,0.00091,0.000925,0.000755,0.000789,374222482.29928034,315431.99156831573655
1653004800,2022-05-20 00:00:00,APL/USDT,0.00078,0.000921,0.000771,0.000907,256512101.40959936,219131.76234832996957
1652918400,2022-05-19 00:00:00,APL/USDT,0.000732,0.000794,0.000717,0.000779,196704654.83036345,145860.89538661313749
1652832000,2022-05-18 00:00:00,APL/USDT,0.000825,0.000825,0.000709,0.000731,379617229.32607213,287324.48548194695965
1652745600,2022-05-17 00:00:00,APL/USDT,0.000792,0.000835,0.000742,0.000826,369570944.78756642,288589.65215388855913
1652659200,2022-05-16 00:00:00,APL/USDT,0.000702,0.000849,0.000651,0.000792,394800222.0010803,277676.46081145051689
1652572800,2022-05-15 00:00:00,APL/USDT,0.000621,0.000718,0.000587,0.000704,424233470.85746146,264115.6354928583007
1652486400,2022-05-14 00:00:00,APL/USDT,0.000684,0.000701,0.000578,0.000628,424693248.01786175,264606.05678440576982
1652400000,2022-05-13 00:00:00,APL/USDT,0.000529,0.000727,0.00052,0.000684,351493007.30364735,221872.35066889804889
1652313600,2022-05-12 00:00:00,APL/USDT,0.000626,0.000704,0.00047,0.000529,358335561.37667619,189174.89235446392914
1652227200,2022-05-11 00:00:00,APL/USDT,0.000892,0.001014,0.000594,0.000623,153167632.27868214,123956.35672699947243
1652140800,2022-05-10 00:00:00,APL/USDT,0.00094,0.000988,0.000879,0.000892,322607186.64709581,306946.39435701312222
1652054400,2022-05-09 00:00:00,APL/USDT,0.001018,0.001036,0.000944,0.000947,337192543.20170088,337304.88303397016842
1651968000,2022-05-08 00:00:00,APL/USDT,0.000994,0.00104,0.000972,0.00102,294741264.69559124,295618.93120920193772
1651881600,2022-05-07 00:00:00,APL/USDT,0.000981,0.001029,0.000972,0.000996,392456685.82945012,387401.23911416496338
1651795200,2022-05-06 00:00:00,APL/USDT,0.000968,0.001066,0.000959,0.000981,383866805.94815382,380470.40711248184198
1651708800,2022-05-05 00:00:00,APL/USDT,0.001047,0.001058,0.000944,0.000968,403068291.31131489,406195.83043066516955
1651622400,2022-05-04 00:00:00,APL/USDT,0.001019,0.001129,0.001004,0.00105,415870445.83345598,432200.99939979275487
1651536000,2022-05-03 00:00:00,APL/USDT,0.001046,0.001076,0.001001,0.00102,401666874.30907916,415047.43237830748028
1651449600,2022-05-02 00:00:00,APL/USDT,0.001009,0.00107,0.000974,0.001048,407947263.24199189,410588.91052848491443
1651363200,2022-05-01 00:00:00,APL/USDT,0.001007,0.00102,0.000961,0.00101,395762285.39121671,391501.87517015781505
1651276800,2022-04-30 00:00:00,APL/USDT,0.00105,0.00105,0.000996,0.001002,76627685.43597665,77549.75686805531777
1651190400,2022-04-29 00:00:00,APL/USDT,0.001018,0.001186,0.001011,0.00105,239128671.5391049,256865.68947259350831
1651104000,2022-04-28 00:00:00,APL/USDT,0.001008,0.001031,0.000991,0.001019,321488555.01990485,322696.58566479376696
1651017600,2022-04-27 00:00:00,APL/USDT,0.001015,0.00103,0.000985,0.001008,401356728.3800625,402806.77218100085355
1650931200,2022-04-26 00:00:00,APL/USDT,0.001107,0.001115,0.001004,0.001012,409788263.27232557,428160.5882166288289
1650844800,2022-04-25 00:00:00,APL/USDT,0.001065,0.00119,0.00102,0.001108,490449020.49001292,530284.79744762787592
1650758400,2022-04-24 00:00:00,APL/USDT,0.001041,0.001197,0.001027,0.001065,497703728.13877931,528820.3097447412781
1650672000,2022-04-23 00:00:00,APL/USDT,0.001009,0.001119,0.000972,0.001038,462652765.09721656,473207.13360508221346
1650585600,2022-04-22 00:00:00,APL/USDT,0.001013,0.00107,0.000997,0.001008,433056754.95387805,440035.57826697696473
1650499200,2022-04-21 00:00:00,APL/USDT,0.001093,0.001111,0.000994,0.001006,471544339.44024162,504525.1316550186977
1650412800,2022-04-20 00:00:00,APL/USDT,0.001131,0.001184,0.001074,0.00109,465110170.61095597,527516.44111942044554
1650326400,2022-04-19 00:00:00,APL/USDT,0.001233,0.00149,0.001123,0.001134,681734889.46401597,845952.77379139674713
1650240000,2022-04-18 00:00:00,APL/USDT,0.001005,0.001299,0.000969,0.001233,213612027.60435341,242076.82209526387536
1650153600,2022-04-17 00:00:00,APL/USDT,0.00103,0.001059,0.00098,0.001005,92969057.3370209,94694.37793665517096
1650067200,2022-04-16 00:00:00,APL/USDT,0.001041,0.001116,0.001008,0.00103,109310870.04223739,115585.58700649409291
1649980800,2022-04-15 00:00:00,APL/USDT,0.001104,0.001125,0.001031,0.001039,83449557.83790965,90877.27641577648217
1649894400,2022-04-14 00:00:00,APL/USDT,0.00118,0.001193,0.001052,0.001104,99773324.00858687,114312.67787573112852
1649808000,2022-04-13 00:00:00,APL/USDT,0.001179,0.001246,0.001151,0.001181,93903990.21709399,112459.59791865105589
1649721600,2022-04-12 00:00:00,APL/USDT,0.001202,0.001318,0.001165,0.001179,77500697.04413431,95504.27917410949192
1649635200,2022-04-11 00:00:00,APL/USDT,0.001319,0.001326,0.001189,0.001207,18705446.92963637,23497.14690655472192
1649548800,2022-04-10 00:00:00,APL/USDT,0.001338,0.001351,0.001298,0.001322,15551929.99777682,20537.47689048531829
1649462400,2022-04-09 00:00:00,APL/USDT,0.001349,0.001357,0.001281,0.001337,61172728.25404027,80408.19538525644945
1649376000,2022-04-08 00:00:00,APL/USDT,0.001391,0.001425,0.001316,0.00135,84993348.76112129,117996.72925713863029
1649289600,2022-04-07 00:00:00,APL/USDT,0.001382,0.001449,0.001356,0.001389,103940795.32169145,144747.36300751004742
1649203200,2022-04-06 00:00:00,APL/USDT,0.001463,0.001473,0.001353,0.001382,101752216.00767262,144683.65409907762212
1649116800,2022-04-05 00:00:00,APL/USDT,0.001451,0.0016,0.001445,0.001462,119871283.36921637,178169.13946965662314
1649030400,2022-04-04 00:00:00,APL/USDT,0.001537,0.001577,0.001373,0.00145,123489178.88648045,178508.06940986610937
1648944000,2022-04-03 00:00:00,APL/USDT,0.001537,0.001578,0.001499,0.001535,38151902.06172127,58241.60063037866622
1648857600,2022-04-02 00:00:00,APL/USDT,0.001507,0.001585,0.001497,0.001536,11323569.57709771,17321.20516476061866
1648771200,2022-04-01 00:00:00,APL/USDT,0.001499,0.001635,0.001458,0.001508,29161386.06899315,44548.89272319793771
1648684800,2022-03-31 00:00:00,APL/USDT,0.001579,0.00165,0.00148,0.00149,38430760.26654627,59808.28722558148277
1648598400,2022-03-30 00:00:00,APL/USDT,0.001508,0.001639,0.001458,0.001579,31625159.11631159,48928.68246141717077
1648512000,2022-03-29 00:00:00,APL/USDT,0.001582,0.001595,0.001456,0.001508,30441509.3000051,46040.24494655677755
1648425600,2022-03-28 00:00:00,APL/USDT,0.001596,0.00165,0.001551,0.001596,23853491.30192038,38101.86200116228497
1648339200,2022-03-27 00:00:00,APL/USDT,0.001602,0.001691,0.001525,0.001596,35212723.59217289,55605.76550442864447
1648252800,2022-03-26 00:00:00,APL/USDT,0.00159,0.001801,0.001581,0.001611,16749446.59860331,27338.3943452281846
1648166400,2022-03-25 00:00:00,APL/USDT,0.001609,0.001655,0.001575,0.001589,7761799.90932793,12425.67373175518174
1648080000,2022-03-24 00:00:00,APL/USDT,0.001611,0.001682,0.00158,0.001611,13175332.33022685,21314.66022110718147
1647993600,2022-03-23 00:00:00,APL/USDT,0.001641,0.001646,0.00158,0.001611,21301987.38793378,34309.15955197334638
1647907200,2022-03-22 00:00:00,APL/USDT,0.001592,0.001672,0.001581,0.001641,53183646.55021143,86860.53154933735079
1647820800,2022-03-21 00:00:00,APL/USDT,0.001662,0.001857,0.001546,0.001584,65317170.57289989,111585.64075824641654
1647734400,2022-03-20 00:00:00,APL/USDT,0.001702,0.001702,0.001553,0.001662,15584625.78271234,25454.42851350845496
1647648000,2022-03-19 00:00:00,APL/USDT,0.00173,0.001732,0.001669,0.001712,7786009.81321054,13188.23416519485238
1647561600,2022-03-18 00:00:00,APL/USDT,0.00179,0.001843,0.001703,0.00173,11098648.44240246,19526.82256594626834
1647475200,2022-03-17 00:00:00,APL/USDT,0.001774,0.001848,0.001697,0.00179,10247430.5587744,18118.44803513873845
1647388800,2022-03-16 00:00:00,APL/USDT,0.001714,0.001848,0.001658,0.001774,9193349.63929995,16104.61684516803109
1647302400,2022-03-15 00:00:00,APL/USDT,0.001728,0.001728,0.001645,0.001706,10387817.05283476,17576.66450751843689
1647216000,2022-03-14 00:00:00,APL/USDT,0.00173,0.001791,0.001687,0.001728,4417452.46022766,7661.04259322382661
1647129600,2022-03-13 00:00:00,APL/USDT,0.001818,0.001826,0.00173,0.00173,5040777.29604846,8910.49868604030644
1647043200,2022-03-12 00:00:00,APL/USDT,0.001829,0.001839,0.001747,0.001818,7238480.19415701,12890.10080649911011
1646956800,2022-03-11 00:00:00,APL/USDT,0.001756,0.001944,0.00172,0.001829,10847882.85053612,19662.86408085224179
1646870400,2022-03-10 00:00:00,APL/USDT,0.001788,0.00182,0.00173,0.001766,5220196.96950335,9231.91015671962455
1646784000,2022-03-09 00:00:00,APL/USDT,0.001775,0.00193,0.001755,0.001788,13377418.26431847,24506.98317610292996
1646697600,2022-03-08 00:00:00,APL/USDT,0.001836,0.001877,0.001766,0.001772,8172286.77499378,14936.6789022528808
1646611200,2022-03-07 00:00:00,APL/USDT,0.001935,0.001979,0.00181,0.001825,13725352.62412746,25885.30267745561508
1646524800,2022-03-06 00:00:00,APL/USDT,0.001973,0.001998,0.0019,0.001935,9593004.15099213,18716.46602256231664
1646438400,2022-03-05 00:00:00,APL/USDT,0.001964,0.001999,0.001935,0.001965,11585749.43505678,22659.62231682297583
1646352000,2022-03-04 00:00:00,APL/USDT,0.002123,0.002126,0.00195,0.001966,16474153.39253599,33823.29436421290632
1646265600,2022-03-03 00:00:00,APL/USDT,0.002219,0.002224,0.002108,0.002123,27454501.2562613,58809.7806061769558
1646179200,2022-03-02 00:00:00,APL/USDT,0.002255,0.002318,0.002181,0.002206,13761275.662643,30480.93355007016856
1646092800,2022-03-01 00:00:00,APL/USDT,0.002199,0.002325,0.002164,0.002255,69781693.50077377,153682.82371208078603
1646006400,2022-02-28 00:00:00,APL/USDT,0.001994,0.002213,0.001946,0.002188,15478911.19111812,32409.85050257719088
1645920000,2022-02-27 00:00:00,APL/USDT,0.002016,0.002168,0.001977,0.001994,10204915.85363676,21091.43530405823726
1645833600,2022-02-26 00:00:00,APL/USDT,0.002016,0.002079,0.001941,0.002016,13229226.50591683,26499.77599333607182
1645747200,2022-02-25 00:00:00,APL/USDT,0.001938,0.002046,0.001917,0.002025,8917821.58862369,17630.18057884191901
1645660800,2022-02-24 00:00:00,APL/USDT,0.001904,0.001986,0.00173,0.00193,17504368.85117209,31659.84907375618006
1645574400,2022-02-23 00:00:00,APL/USDT,0.001951,0.001979,0.001876,0.001904,4619562.4482085,8949.7843150451806
1645488000,2022-02-22 00:00:00,APL/USDT,0.001978,0.001978,0.001876,0.001951,12373680.83087269,23660.80909302259514
1645401600,2022-02-21 00:00:00,APL/USDT,0.001968,0.002114,0.00192,0.001977,19465859.82380534,38996.78044332688554
1645315200,2022-02-20 00:00:00,APL/USDT,0.00201,0.00202,0.001951,0.001968,15695808.62888042,31030.66125572314024
1645228800,2022-02-19 00:00:00,APL/USDT,0.00201,0.002027,0.002,0.002011,2970478.98266012,5977.94309512613053
1645142400,2022-02-18 00:00:00,APL/USDT,0.002026,0.002112,0.002,0.00201,7535365.74701948,15328.70206609694983
1645056000,2022-02-17 00:00:00,APL/USDT,0.002239,0.002239,0.002008,0.002037,10196646.55174052,21595.45836722841922
1644969600,2022-02-16 00:00:00,APL/USDT,0.002277,0.002281,0.002183,0.002229,25348018.88980564,56058.34284284105922
1644883200,2022-02-15 00:00:00,APL/USDT,0.002134,0.002291,0.002125,0.002277,15022644.77571143,33199.40280150923929
1644796800,2022-02-14 00:00:00,APL/USDT,0.002117,0.002162,0.001946,0.002135,10678570.57448536,22285.72503471013384
1644710400,2022-02-13 00:00:00,APL/USDT,0.002123,0.00214,0.002091,0.002117,14026014.12232779,29652.03958130605341
1644624000,2022-02-12 00:00:00,APL/USDT,0.002171,0.0022,0.002096,0.002123,10627524.62418939,22709.84521636363124
1644537600,2022-02-11 00:00:00,APL/USDT,0.002167,0.002253,0.002132,0.002171,12829429.5181428,28074.39429922764592
1644451200,2022-02-10 00:00:00,APL/USDT,0.002232,0.002299,0.0021,0.002177,35623825.68289909,78671.65356007569824
1644364800,2022-02-09 00:00:00,APL/USDT,0.002236,0.002258,0.002184,0.002221,5799692.61109107,12872.2703732663906
