https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume USDT
1663297200,2022-09-16 03:00:00,YFI/USDT,8548.2,8591.82,8520,8579.75,2.83041519,24246.6123289157
1663293600,2022-09-16 02:00:00,YFI/USDT,8577.58,8589.3,8469.25,8537.87,0.19761068,1684.3789749164
1663290000,2022-09-16 01:00:00,YFI/USDT,8585.23,8640,8527.67,8574.77,0.34580831,2968.2252678544
1663286400,2022-09-16 00:00:00,YFI/USDT,8510.77,8605.02,8388.15,8602.62,1.85207063,15717.5227628478
1663282800,2022-09-15 23:00:00,YFI/USDT,8556.85,8575.58,8474.9,8519.56,1.73077463,14726.1096146495
1663279200,2022-09-15 22:00:00,YFI/USDT,8637.77,8645.43,8443.38,8548.92,1.36162473,11574.8547477114
1663275600,2022-09-15 21:00:00,YFI/USDT,8670.26,8670.26,8612.36,8646.49,0.11670186,1006.657515807
1663272000,2022-09-15 20:00:00,YFI/USDT,8635.53,8677.78,8600.81,8677.78,1.54543174,13346.0765411176
1663268400,2022-09-15 19:00:00,YFI/USDT,8704.37,8704.37,8617.04,8640.84,1.68845662,14591.5758179286
1663264800,2022-09-15 18:00:00,YFI/USDT,8761.46,8790.95,8695.98,8703.41,4.40067999,38336.2919481554
1663261200,2022-09-15 17:00:00,YFI/USDT,8771.65,8823.95,8767.42,8776.11,4.04372,35524.93693479
1663257600,2022-09-15 16:00:00,YFI/USDT,8646.04,8773.26,8637.49,8773.26,6.30935218,54873.7124405858
1663254000,2022-09-15 15:00:00,YFI/USDT,8631.7,8675.37,8529.02,8640.69,3.21074546,27621.5881563716
1663250400,2022-09-15 14:00:00,YFI/USDT,8906.6,8920,8570.14,8623.16,8.96654447,77657.5982681455
1663246800,2022-09-15 13:00:00,YFI/USDT,8942.4,8955.25,8773.26,8893.6,1.25910023,11143.8597834679
1663243200,2022-09-15 12:00:00,YFI/USDT,8868.1,8993.1,8845.39,8950.11,2.51813273,22415.2655033876
1663239600,2022-09-15 11:00:00,YFI/USDT,8824.62,8902.99,8823.75,8886.11,0.4144014,3672.0650574887
1663236000,2022-09-15 10:00:00,YFI/USDT,8883.41,8939.3,8820.93,8842.67,0.32215594,2853.5344366711
1663232400,2022-09-15 09:00:00,YFI/USDT,8929.68,8951.95,8881.55,8885,0.15564245,1386.852360811
1663228800,2022-09-15 08:00:00,YFI/USDT,9007.5,9008,8867.53,8917.19,0.4621178,4137.6652132961
1663225200,2022-09-15 07:00:00,YFI/USDT,8923.1,9132.52,8920.6,9023.05,4.210255,38041.90667923
1663221600,2022-09-15 06:00:00,YFI/USDT,9047.56,9047.56,8666.66,8944.13,11.66770591,103243.6118759842
1663218000,2022-09-15 05:00:00,YFI/USDT,8933.45,9054.71,8928.59,9047.77,2.23033947,20106.4687487797
1663214400,2022-09-15 04:00:00,YFI/USDT,8887.01,8945.71,8851.47,8933.15,1.92802667,17158.1203742588
1663210800,2022-09-15 03:00:00,YFI/USDT,9006.98,9006.98,8832.15,8869.43,2.39914441,21317.9285489173
1663207200,2022-09-15 02:00:00,YFI/USDT,9097.41,9100,8932.59,9019.98,3.51400874,31545.4787675864
1663203600,2022-09-15 01:00:00,YFI/USDT,9090.51,9113.2,8952.52,9113.2,1.12968956,10174.0778619064
1663200000,2022-09-15 00:00:00,YFI/USDT,9189.5,9219.18,9077.76,9088.1,0.8092189,7419.630086696
1663196400,2022-09-14 23:00:00,YFI/USDT,9221.65,9236.41,9170,9195.47,1.48580197,13671.1649382717
1663192800,2022-09-14 22:00:00,YFI/USDT,9190.7,9279.15,9173.18,9230.76,1.50606385,13862.2147511025
1663189200,2022-09-14 21:00:00,YFI/USDT,9100.64,9194.68,9044.67,9190.67,0.51746667,4715.4227598672
1663185600,2022-09-14 20:00:00,YFI/USDT,9094.22,9116.13,9052.42,9108.1,1.980142,17975.61587726
1663182000,2022-09-14 19:00:00,YFI/USDT,9029.62,9097.56,9010.54,9094.38,2.83096201,25626.2666905122
1663178400,2022-09-14 18:00:00,YFI/USDT,9072.97,9086.17,8880.2,9040.82,2.03634793,18280.1401926767
1663174800,2022-09-14 17:00:00,YFI/USDT,9068.92,9166.3,9055,9072.88,1.70307605,15540.2275364687
1663171200,2022-09-14 16:00:00,YFI/USDT,9116.45,9133.71,9049.48,9053.61,2.696785,24477.81872787
1663167600,2022-09-14 15:00:00,YFI/USDT,9174.4,9183.91,9119.28,9121.98,1.92441018,17603.8376830174
1663164000,2022-09-14 14:00:00,YFI/USDT,9188.88,9223.62,9095.08,9191.76,0.88403969,8104.4117342874
1663160400,2022-09-14 13:00:00,YFI/USDT,9193.44,9250.38,9067.18,9188.88,1.08026716,9904.6706519552
1663156800,2022-09-14 12:00:00,YFI/USDT,9125.35,9322.61,9029,9194.68,2.10630845,19420.1693216211
1663153200,2022-09-14 11:00:00,YFI/USDT,9202.39,9205.01,9062.85,9124.57,0.38588315,3533.468436496
1663149600,2022-09-14 10:00:00,YFI/USDT,9178.16,9222.97,9174.88,9190.32,0.78656011,7225.2262084208
1663146000,2022-09-14 09:00:00,YFI/USDT,9143.61,9208.63,9126.42,9174.1,1.45970016,13395.0626900984
1663142400,2022-09-14 08:00:00,YFI/USDT,9156.71,9172.73,9037.01,9163.06,0.32166432,2936.521285188
1663138800,2022-09-14 07:00:00,YFI/USDT,9193.2,9235,9086.17,9160,0.27758506,2544.4361581498
1663135200,2022-09-14 06:00:00,YFI/USDT,9267.4,9289.08,9162.03,9162.03,2.08616219,19206.4784680664
1663131600,2022-09-14 05:00:00,YFI/USDT,9309.2,9319.24,9250.8,9257.04,2.36906436,22013.0476477564
1663128000,2022-09-14 04:00:00,YFI/USDT,9259.22,9322.61,9213.87,9291.03,0.21375434,1984.9107830396
1663124400,2022-09-14 03:00:00,YFI/USDT,9298.34,9355.52,9222.46,9251.39,1.37357287,12733.961769729
1663120800,2022-09-14 02:00:00,YFI/USDT,9146.8,9302.58,9140.76,9298.33,0.58236646,5378.5476746786
1663117200,2022-09-14 01:00:00,YFI/USDT,9082.34,9190.9,9082.34,9157.57,0.52824012,4825.4652825496
1663113600,2022-09-14 00:00:00,YFI/USDT,9021.9,9088.02,8944.13,9088.02,0.96142957,8661.1576028998
1663110000,2022-09-13 23:00:00,YFI/USDT,9104.92,9111.31,8993.57,9017,1.37218919,12442.9510595414
1663106400,2022-09-13 22:00:00,YFI/USDT,9172.36,9172.36,9047.44,9115.84,1.35312301,12371.9830981345
1663102800,2022-09-13 21:00:00,YFI/USDT,9235,9245.48,9074.5,9173.91,0.77725869,7143.1461146424
1663099200,2022-09-13 20:00:00,YFI/USDT,9274.13,9322.61,9239.05,9254.6,3.71371804,34546.51755114
1663095600,2022-09-13 19:00:00,YFI/USDT,9120,9281.68,9048.55,9281.1,3.26342841,29771.5363844432
1663092000,2022-09-13 18:00:00,YFI/USDT,9333.25,9354.62,9120.42,9138.93,3.1069385,28592.489393915
1663088400,2022-09-13 17:00:00,YFI/USDT,9308.62,9414.55,9306.38,9336.58,1.41892463,13235.9603360991
1663084800,2022-09-13 16:00:00,YFI/USDT,9271.18,9325.2,9220,9306.38,2.89126011,26816.160945569
1663081200,2022-09-13 15:00:00,YFI/USDT,9247.65,9306.67,9213.87,9264.39,1.11316087,10337.1610999629
1663077600,2022-09-13 14:00:00,YFI/USDT,9316.45,9373.74,9213.87,9246.92,4.14811725,38536.5653560129
1663074000,2022-09-13 13:00:00,YFI/USDT,9431.89,9494.5,9322.39,9330.09,6.48059985,60968.485866965
1663070400,2022-09-13 12:00:00,YFI/USDT,10057.6,10187.62,9325.74,9431.89,19.32425325,185631.9889083493
1663066800,2022-09-13 11:00:00,YFI/USDT,9984.02,10160.14,9984.02,10047.3,4.1335089,41790.2455876674
1663063200,2022-09-13 10:00:00,YFI/USDT,9880.67,10023.52,9879.87,9988.8,2.79920304,27862.3859119096
1663059600,2022-09-13 09:00:00,YFI/USDT,9942.33,9986.23,9832.2,9884.52,2.40897783,23842.7956819266
1663056000,2022-09-13 08:00:00,YFI/USDT,10013.91,10019.81,9895,9924.26,1.53104181,15208.3943286661
1663052400,2022-09-13 07:00:00,YFI/USDT,9865.66,10034.4,9865.66,10021.53,2.13063438,21195.7463891706
1663048800,2022-09-13 06:00:00,YFI/USDT,9793.67,9966.48,9793.67,9864.27,1.12703436,11165.2021312672
1663045200,2022-09-13 05:00:00,YFI/USDT,9772.72,9840,9769.7,9780.25,1.51225888,14819.1901130279
1663041600,2022-09-13 04:00:00,YFI/USDT,9790.1,9872.3,9739.44,9768.1,0.729782,7139.87025863
1663038000,2022-09-13 03:00:00,YFI/USDT,9729.71,9814.71,9656.45,9776.05,1.12080381,10881.5805017904
1663034400,2022-09-13 02:00:00,YFI/USDT,9632.64,9722.12,9557.51,9722.12,0.491008,4726.92094887
1663030800,2022-09-13 01:00:00,YFI/USDT,9605.4,9665.9,9557.86,9647.7,0.63735404,6115.8337047124
1663027200,2022-09-13 00:00:00,YFI/USDT,9753.1,9761.76,9522.32,9625.4,1.94266982,18633.1720722945
1663023600,2022-09-12 23:00:00,YFI/USDT,9765.8,9800.62,9729.59,9741.3,0.2127804,2078.860052788
1663020000,2022-09-12 22:00:00,YFI/USDT,9810.43,9842.04,9737.37,9786.64,1.06004747,10383.6701942638
1663016400,2022-09-12 21:00:00,YFI/USDT,9929.44,9929.44,9771.14,9849.56,2.76384406,27150.9419950588
1663012800,2022-09-12 20:00:00,YFI/USDT,9986,10015.58,9920,9939.53,0.557355,5550.34529955
1663009200,2022-09-12 19:00:00,YFI/USDT,10009.25,10010,9949.91,9981.61,0.86209423,8612.4288954904
1663005600,2022-09-12 18:00:00,YFI/USDT,9997.8,10018.13,9934.5,10018.13,0.29850808,2974.6057533212
1663002000,2022-09-12 17:00:00,YFI/USDT,9904,10027.17,9875.36,10005.54,0.92607525,9206.0642574219
1662998400,2022-09-12 16:00:00,YFI/USDT,9837.11,9921.25,9709.13,9920.33,3.33190252,32757.4316096585
1662994800,2022-09-12 15:00:00,YFI/USDT,10135.95,10135.95,9798.66,9850.03,1.39441844,13821.5601959719
1662991200,2022-09-12 14:00:00,YFI/USDT,10198.22,10239.2,10045.97,10146.9,1.18848766,12068.8622120371
1662987600,2022-09-12 13:00:00,YFI/USDT,10244.85,10282.62,10165.11,10225.05,0.84636637,8663.0268268562
1662984000,2022-09-12 12:00:00,YFI/USDT,10285.8,10291.54,10209,10252.65,3.17178242,32410.7772275748
1662980400,2022-09-12 11:00:00,YFI/USDT,10247.56,10340,10210.61,10282.62,1.543658,15902.10848733
1662976800,2022-09-12 10:00:00,YFI/USDT,10234.83,10275,10138.8,10252.99,2.861036,29086.34728945
1662973200,2022-09-12 09:00:00,YFI/USDT,10341.8,10368.9,10234.83,10246.26,1.56042471,16095.4132397702
1662969600,2022-09-12 08:00:00,YFI/USDT,10290.9,10366.23,10249,10331.32,3.69342779,37975.6934144731
1662966000,2022-09-12 07:00:00,YFI/USDT,10201.22,10290.13,10197.39,10281.51,3.06624208,31404.6835372228
1662962400,2022-09-12 06:00:00,YFI/USDT,10187.76,10201.28,10161,10199.37,0.812215,8265.59604972
1662958800,2022-09-12 05:00:00,YFI/USDT,10196.12,10234.83,10147.04,10210.15,0.275671,2814.84523427
1662955200,2022-09-12 04:00:00,YFI/USDT,10160.97,10221.46,10106.48,10191.26,0.4957263,5037.776508559
1662951600,2022-09-12 03:00:00,YFI/USDT,10241.41,10249.01,10075.5,10167.24,0.695673,7064.82055991
1662948000,2022-09-12 02:00:00,YFI/USDT,10363.2,10376.64,10197.92,10231.96,9.83012542,101162.9869804384
1662944400,2022-09-12 01:00:00,YFI/USDT,10004.07,10400,9996.9,10356.75,1.78935057,18148.3557804928
1662940800,2022-09-12 00:00:00,YFI/USDT,10198.96,10200.88,9993.93,9993.93,0.91127766,9208.2656192488
1662937200,2022-09-11 23:00:00,YFI/USDT,10066.1,10205.5,10023.87,10201.07,0.39415251,3995.0291044053
1662933600,2022-09-11 22:00:00,YFI/USDT,9949.43,10133.71,9949.43,10072.23,0.98067,9878.96186303
1662930000,2022-09-11 21:00:00,YFI/USDT,10165.11,10227.25,9897.61,9945.8,1.39593013,14052.3319239941
1662926400,2022-09-11 20:00:00,YFI/USDT,10248.78,10254.86,10075.5,10151.87,0.63044285,6407.9036177985
1662922800,2022-09-11 19:00:00,YFI/USDT,10206.79,10240.59,10206.79,10240.59,0.183845,1879.12727636
1662919200,2022-09-11 18:00:00,YFI/USDT,10247.73,10269.55,10187.61,10189.31,0.60539392,6197.6492003588
1662915600,2022-09-11 17:00:00,YFI/USDT,10306.37,10366.7,10219.41,10247.18,1.75628952,18037.5212072288
1662912000,2022-09-11 16:00:00,YFI/USDT,10304.85,10323.86,10289.02,10298.01,0.61679369,6357.5148141685
1662908400,2022-09-11 15:00:00,YFI/USDT,10241.01,10340,10241.01,10290.85,1.66755536,17147.2658712492
1662904800,2022-09-11 14:00:00,YFI/USDT,10245.19,10258.77,10155.07,10238.48,0.59314982,6064.50409378
1662901200,2022-09-11 13:00:00,YFI/USDT,10317.38,10320.61,10207.07,10243.88,0.685325,7033.53365245
1662897600,2022-09-11 12:00:00,YFI/USDT,10323,10365.9,10269.68,10316.77,0.413287,4263.09153871
1662894000,2022-09-11 11:00:00,YFI/USDT,10295.44,10372.87,10295.44,10323.27,0.23534458,2432.1640200206
1662890400,2022-09-11 10:00:00,YFI/USDT,10277.51,10350.49,10276.91,10294.17,0.27481493,2830.4018102631
1662886800,2022-09-11 09:00:00,YFI/USDT,10312.32,10327.97,10258.84,10260.04,3.25701005,33548.5300185374
1662883200,2022-09-11 08:00:00,YFI/USDT,10348.53,10382.41,10308.21,10319.39,0.76289707,7878.8990940662
1662879600,2022-09-11 07:00:00,YFI/USDT,10207.95,10357.49,10205.68,10343.01,0.93999395,9693.1618793655
1662876000,2022-09-11 06:00:00,YFI/USDT,10411.16,10456.28,10009.67,10223.05,3.49048344,35449.8226492396
1662872400,2022-09-11 05:00:00,YFI/USDT,10403.81,10432.37,10381.5,10391.71,0.41547248,4318.5145775988
1662868800,2022-09-11 04:00:00,YFI/USDT,10437.62,10461.47,10390.63,10411.17,0.69728868,7281.6999874984
1662865200,2022-09-11 03:00:00,YFI/USDT,10486.68,10495.87,10390,10428.61,0.5378186,5617.178226376
1662861600,2022-09-11 02:00:00,YFI/USDT,10467.71,10513.68,10359.65,10485.13,1.7199,17972.76925878
1662858000,2022-09-11 01:00:00,YFI/USDT,10491.29,10568.7,10448.91,10448.91,4.6177658,48397.6656902592
1662854400,2022-09-11 00:00:00,YFI/USDT,10448.91,10644.86,10400.4,10489.68,2.77667378,29116.6237016222
1662850800,2022-09-10 23:00:00,YFI/USDT,10474.09,10517.36,10401.07,10436.79,0.3301449,3455.600630479
1662847200,2022-09-10 22:00:00,YFI/USDT,10498.23,10519.27,10405,10476.95,0.89636579,9391.4293992998
1662843600,2022-09-10 21:00:00,YFI/USDT,10380.4,10556.78,10340,10466.28,1.89145442,19722.3151162066
1662840000,2022-09-10 20:00:00,YFI/USDT,10325.11,10500.23,10285.58,10364.9,5.18015785,53825.4756441071
1662836400,2022-09-10 19:00:00,YFI/USDT,10266.08,10338.69,10231.23,10305.99,1.13101199,11643.2675767438
1662832800,2022-09-10 18:00:00,YFI/USDT,10182.48,10271.96,10182.48,10270.2,0.43113328,4416.0839933402
1662829200,2022-09-10 17:00:00,YFI/USDT,10211.6,10216.28,10165.11,10200.02,0.61231968,6245.8691918088
1662825600,2022-09-10 16:00:00,YFI/USDT,10187.62,10244.43,10177.89,10205.45,0.1973339,2013.64111579
1662822000,2022-09-10 15:00:00,YFI/USDT,10217.61,10239.99,10128.56,10128.56,1.48418592,15111.6017163044
1662818400,2022-09-10 14:00:00,YFI/USDT,10216.64,10350.49,10171.61,10210.94,3.47738294,35755.3026591559
1662814800,2022-09-10 13:00:00,YFI/USDT,10269.55,10290.13,10165.11,10216.77,8.77020699,89781.9794232358
1662811200,2022-09-10 12:00:00,YFI/USDT,10288.65,10343.35,10166.58,10268.23,0.82787,8478.08286317
1662807600,2022-09-10 11:00:00,YFI/USDT,10341.3,10360,10290.26,10290.26,0.454313,4690.0464876
1662804000,2022-09-10 10:00:00,YFI/USDT,10320.87,10366.89,10282.62,10299.22,0.203611,2100.28024658
1662800400,2022-09-10 09:00:00,YFI/USDT,10276.91,10338.1,10276.91,10327.6,0.414529,4272.96193118
1662796800,2022-09-10 08:00:00,YFI/USDT,10187.62,10327.84,10181.25,10242.08,5.62505784,57972.2714868994
1662793200,2022-09-10 07:00:00,YFI/USDT,10424.76,10456.28,10123.55,10167.24,3.05648504,31115.307444193
1662789600,2022-09-10 06:00:00,YFI/USDT,10364.78,10485.75,10343.35,10431.16,0.89944028,9377.009602904
1662786000,2022-09-10 05:00:00,YFI/USDT,10271.96,10496.97,10253.88,10367.41,4.98684579,51984.3136036653
1662782400,2022-09-10 04:00:00,YFI/USDT,10296.83,10414.5,10191.18,10269.55,3.45085546,35504.9843174605
1662778800,2022-09-10 03:00:00,YFI/USDT,10378.11,10378.11,10273.56,10289.47,0.36365642,3753.3608543047
1662775200,2022-09-10 02:00:00,YFI/USDT,10350,10393.66,10316.93,10376.93,4.61958759,47903.8491291
1662771600,2022-09-10 01:00:00,YFI/USDT,10339.69,10430.21,10317.95,10382.49,0.830739,8616.54494358
1662768000,2022-09-10 00:00:00,YFI/USDT,10456.56,10480.48,10234.83,10343.26,2.52563678,26168.2171259837
1662764400,2022-09-09 23:00:00,YFI/USDT,10421.54,10524.46,10211.87,10440.58,2.75341374,28679.759413691
1662760800,2022-09-09 22:00:00,YFI/USDT,10512.54,10577.48,10375.08,10416.15,3.912148,41007.4200747399
1662757200,2022-09-09 21:00:00,YFI/USDT,10479.01,10512.54,10401.07,10512.54,1.18287073,12367.1780879356
1662753600,2022-09-09 20:00:00,YFI/USDT,10517.94,10653.81,10418.8,10475.74,3.63064623,38319.0757562921
1662750000,2022-09-09 19:00:00,YFI/USDT,10357.98,10612.15,10350.49,10519.27,2.82342179,29668.9537424841
1662746400,2022-09-09 18:00:00,YFI/USDT,10437.42,10439.74,10258.84,10363.8,1.58195752,16352.4311116454
1662742800,2022-09-09 17:00:00,YFI/USDT,10453.37,10557.03,10372.4,10435.5,4.58102126,47861.6748976429
1662739200,2022-09-09 16:00:00,YFI/USDT,10290.13,10551.2,10160.14,10470.52,7.33544274,75510.4994503071
1662735600,2022-09-09 15:00:00,YFI/USDT,10567.41,10625.12,10242.13,10260.75,8.22941297,85560.6395691025
1662732000,2022-09-09 14:00:00,YFI/USDT,11144.61,11158.06,10481.31,10572.89,8.29341869,89486.5845247478
1662728400,2022-09-09 13:00:00,YFI/USDT,10710.68,11351.6,10675.33,11156.32,23.82294578,262681.8785135023
1662724800,2022-09-09 12:00:00,YFI/USDT,9654.12,11001.75,9654.12,10712.11,32.17669433,336890.7643625811
1662721200,2022-09-09 11:00:00,YFI/USDT,9709.13,9723.39,9572.69,9650.17,1.00054458,9628.3372749003
1662717600,2022-09-09 10:00:00,YFI/USDT,9600.48,9731.25,9540.55,9690.03,2.82051585,27051.7245549273
1662714000,2022-09-09 09:00:00,YFI/USDT,9673.33,9693.85,9576.37,9598.73,5.26649336,50703.4286028274
1662710400,2022-09-09 08:00:00,YFI/USDT,9777.68,9817.41,9635.5,9657.66,4.88705997,47418.6393884709
1662706800,2022-09-09 07:00:00,YFI/USDT,9743.92,9858.77,9743.92,9768.8,3.79523109,37240.991010022
1662703200,2022-09-09 06:00:00,YFI/USDT,9610.8,9741.98,9569.59,9741.98,3.3464821,32230.0110994405
1662699600,2022-09-09 05:00:00,YFI/USDT,9613.96,9685.66,9581.44,9616.91,4.04567149,38994.4637435631
1662696000,2022-09-09 04:00:00,YFI/USDT,9471.3,9650.51,9469.63,9609.95,9.69421493,92369.9108421439
1662692400,2022-09-09 03:00:00,YFI/USDT,9310.5,9483.42,9310.42,9457.4,4.66911696,44008.8272246609
1662688800,2022-09-09 02:00:00,YFI/USDT,9316.57,9384.06,9276.16,9297.97,2.09184876,19494.6725137252
1662685200,2022-09-09 01:00:00,YFI/USDT,9338.93,9367.91,9285.5,9312.03,1.53767774,14316.6841033677
1662681600,2022-09-09 00:00:00,YFI/USDT,9272.8,9368.06,9241.79,9333.77,2.9284305,27323.5199921287
1662678000,2022-09-08 23:00:00,YFI/USDT,9241.49,9275.34,9223.41,9268.17,0.55820348,5164.063614741
1662674400,2022-09-08 22:00:00,YFI/USDT,9263.96,9263.96,9174.2,9240.61,5.89252065,54295.1406964078
1662670800,2022-09-08 21:00:00,YFI/USDT,9323.56,9324.22,9231.15,9260.02,2.00910246,18660.1147077826
1662667200,2022-09-08 20:00:00,YFI/USDT,9326.85,9392.05,9316.56,9316.56,2.10257095,19684.1975389059
1662663600,2022-09-08 19:00:00,YFI/USDT,9261.87,9343.97,9223.95,9343.97,2.328918,21603.02908595
1662660000,2022-09-08 18:00:00,YFI/USDT,9287.7,9293.23,9211.52,9259.25,1.43850116,13293.4978910954
1662656400,2022-09-08 17:00:00,YFI/USDT,9310.91,9345.25,9249.34,9293.05,1.82989799,17014.3767339709
1662652800,2022-09-08 16:00:00,YFI/USDT,9360.05,9360.05,9202.78,9307.39,2.28783099,21183.8046207336
1662649200,2022-09-08 15:00:00,YFI/USDT,9384.28,9545.93,9364.7,9377.77,4.67637341,44219.6319433358
1662645600,2022-09-08 14:00:00,YFI/USDT,9237.9,9385.54,9142.66,9364.96,1.78291681,16590.8267115578
1662642000,2022-09-08 13:00:00,YFI/USDT,9150.14,9260.82,9002.23,9215.45,10.73967597,97690.6451940018
1662638400,2022-09-08 12:00:00,YFI/USDT,9244.98,9300,9109.6,9147.62,1.397795,12863.27377856
1662634800,2022-09-08 11:00:00,YFI/USDT,9306.98,9306.98,9220.93,9239.4,2.579076,23880.82967149
1662631200,2022-09-08 10:00:00,YFI/USDT,9224,9342.63,9211.03,9299.2,4.75009216,44166.3262636272
1662627600,2022-09-08 09:00:00,YFI/USDT,9192.78,9251.79,9177.57,9244.32,3.82231683,35273.9651385942
1662624000,2022-09-08 08:00:00,YFI/USDT,9148.91,9190.26,9125.35,9190.26,0.33842352,3095.8599829922
1662620400,2022-09-08 07:00:00,YFI/USDT,9270.69,9286.28,9097.56,9156.48,1.66460945,15241.1934021182
1662616800,2022-09-08 06:00:00,YFI/USDT,9301.77,9360.56,9236.69,9274.72,1.3073534,12141.6644058184
1662613200,2022-09-08 05:00:00,YFI/USDT,9405.69,9408.14,9285.92,9300.4,0.75676245,7054.065147362
1662609600,2022-09-08 04:00:00,YFI/USDT,9332.77,9469.71,9332.77,9410.71,1.66471487,15709.2198896428
1662606000,2022-09-08 03:00:00,YFI/USDT,9334.91,9351.79,9294.04,9337.69,0.30051272,2803.0652068371
1662602400,2022-09-08 02:00:00,YFI/USDT,9315.8,9363.36,9310.59,9336.31,0.54455243,5078.6884418942
1662598800,2022-09-08 01:00:00,YFI/USDT,9385.22,9391.41,9295.27,9314.11,0.91739111,8575.2219777479
1662595200,2022-09-08 00:00:00,YFI/USDT,9328.42,9450.96,9284.63,9390.34,2.3755949,22297.8478064719
1662591600,2022-09-07 23:00:00,YFI/USDT,9407.24,9428.17,9321.02,9334.63,2.42411129,22734.3030462897
1662588000,2022-09-07 22:00:00,YFI/USDT,9499.75,9516.55,9387.9,9404.54,2.82034854,26636.1588176787
1662584400,2022-09-07 21:00:00,YFI/USDT,9539.36,9569.61,9428.34,9482.25,0.74166182,7042.4288318425
1662580800,2022-09-07 20:00:00,YFI/USDT,9273.64,9597.12,9217.58,9523.3,4.46425859,42227.7146781176
1662577200,2022-09-07 19:00:00,YFI/USDT,9374.58,9418.69,9259.96,9268.96,2.57090769,23980.4412626101
1662573600,2022-09-07 18:00:00,YFI/USDT,9387.91,9543.35,9268.4,9389.2,15.26212509,143368.2796259285
1662570000,2022-09-07 17:00:00,YFI/USDT,8855.78,9409.6,8855.78,9387.72,6.67488741,61257.7622128518
1662566400,2022-09-07 16:00:00,YFI/USDT,8828.77,8897.17,8803.44,8849.42,0.29009323,2575.0134393791
1662562800,2022-09-07 15:00:00,YFI/USDT,8889.65,8889.65,8810.67,8832.72,2.38969248,21166.7980625016
1662559200,2022-09-07 14:00:00,YFI/USDT,8822.2,8923.31,8814.16,8896.33,2.094987,18601.83490846
1662555600,2022-09-07 13:00:00,YFI/USDT,8770.8,8913.44,8770.8,8832.88,1.44656249,12814.1174629568
1662552000,2022-09-07 12:00:00,YFI/USDT,8728.51,8761.31,8666.11,8761.31,1.512233,13182.45679484
1662548400,2022-09-07 11:00:00,YFI/USDT,8727.09,8747.94,8685.77,8729.23,1.96732668,17180.7762637756
1662544800,2022-09-07 10:00:00,YFI/USDT,8777.02,8783.6,8724.78,8741.83,0.52573402,4606.814396315
1662541200,2022-09-07 09:00:00,YFI/USDT,8776.69,8793.18,8751.98,8779.91,0.48904839,4289.6237354912
1662537600,2022-09-07 08:00:00,YFI/USDT,8746.77,8805,8727.23,8756.76,0.79072081,6930.2311916804
