https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDJ,Volume USDT
1663362000,2022-09-16 21:00:00,USDJ/USDT,0.9974946,0.99760873,0.99743754,0.99760736,1206.89,1203.974048466028
1663358400,2022-09-16 20:00:00,USDJ/USDT,0.99715219,0.99749462,0.99715219,0.9974946,231.5961,230.998373613621
1663354800,2022-09-16 19:00:00,USDJ/USDT,0.99719021,0.99760874,0.99715219,0.99749461,584.0934,582.465151992568
1663351200,2022-09-16 18:00:00,USDJ/USDT,0.99730438,0.99730439,0.99715219,0.99719021,589.0423,587.407348526738
1663347600,2022-09-16 17:00:00,USDJ/USDT,0.99730438,0.99760874,0.9971522,0.99760874,135.5977,135.234426726766
1663344000,2022-09-16 16:00:00,USDJ/USDT,0.99933596,0.999343,0.99700002,0.9971522,2032.3761,2028.058202062571
1663340400,2022-09-16 15:00:00,USDJ/USDT,0.99933056,0.99950623,0.99762731,0.9993291,715.4546,714.809117945511
1663336800,2022-09-16 14:00:00,USDJ/USDT,0.9978515,1.00034546,0.99700001,0.99831568,5341.1269,5331.523826800331
1663333200,2022-09-16 13:00:00,USDJ/USDT,0.99870997,0.99870997,0.99700001,0.99785152,626.8741,625.865759509246
1663329600,2022-09-16 12:00:00,USDJ/USDT,0.99870997,0.99870997,0.99870996,0.99870997,380.9786,380.487124057153
1663326000,2022-09-16 11:00:00,USDJ/USDT,0.99723815,0.99871023,0.99707444,0.99870997,400.2743,399.411920301877
1663322400,2022-09-16 10:00:00,USDJ/USDT,0.9973572,0.99745533,0.99711909,0.99723814,262.2488,261.540072555255
1663318800,2022-09-16 09:00:00,USDJ/USDT,0.9974093,0.99747626,0.99711908,0.99723813,280.358,279.600832550865
1663315200,2022-09-16 08:00:00,USDJ/USDT,0.99715807,0.99747626,0.99700001,0.99734235,2429.663,2423.075105177254
1663311600,2022-09-16 07:00:00,USDJ/USDT,0.99716992,1.00034546,0.99700001,0.99715808,9100.1953,9073.990872824192
1663308000,2022-09-16 06:00:00,USDJ/USDT,0.99783637,0.99783637,0.99708496,0.99716993,647.9949,646.31548904657
1663304400,2022-09-16 05:00:00,USDJ/USDT,0.99909127,0.9995091,0.997001,0.99741822,519.8245,518.782694540296
1663300800,2022-09-16 04:00:00,USDJ/USDT,0.99722878,1.00034545,0.99700051,0.99909129,6798.8393,6782.533343921583
1663297200,2022-09-16 03:00:00,USDJ/USDT,0.99724705,0.99726,0.99700001,0.99723439,7999.2691,7976.471861935368
1663293600,2022-09-16 02:00:00,USDJ/USDT,0.99729068,0.9973,0.99700001,0.99724704,1928.8067,1923.429707011967
1663290000,2022-09-16 01:00:00,USDJ/USDT,0.9971775,0.9973,0.99700001,0.99729534,7708.0936,7686.233705010585
1663286400,2022-09-16 00:00:00,USDJ/USDT,0.99719,0.99738,0.99700001,0.99717751,4319.9615,4307.978044079941
1663282800,2022-09-15 23:00:00,USDJ/USDT,0.9974182,0.99783634,0.99700001,0.99719001,6752.4315,6733.986472259263
1663279200,2022-09-15 22:00:00,USDJ/USDT,1.00034545,1.00034545,0.99700001,0.99783634,421.1704,420.474862938498
1663275600,2022-09-15 21:00:00,USDJ/USDT,0.9996364,1.00034546,0.997001,0.997001,499.2133,499.037334294952
1663272000,2022-09-15 20:00:00,USDJ/USDT,0.99730191,1.00034546,0.99730191,0.9996364,3644.3674,3640.302079785329
1663268400,2022-09-15 19:00:00,USDJ/USDT,0.99742219,0.99745058,0.99700002,0.99728753,338.8346,337.944292515454
1663264800,2022-09-15 18:00:00,USDJ/USDT,0.9974375,0.9975,0.99700002,0.99738439,4934.9792,4921.947574398965
1663261200,2022-09-15 17:00:00,USDJ/USDT,0.99740578,0.9975176,0.99700001,0.99731251,5466.6756,5452.872860891674
1663257600,2022-09-15 16:00:00,USDJ/USDT,0.99733503,0.99753,0.99700002,0.99736852,974.2239,971.587981914942
1663254000,2022-09-15 15:00:00,USDJ/USDT,0.99733504,0.99767,0.99700002,0.99733503,524.4586,523.077833169877
1663250400,2022-09-15 14:00:00,USDJ/USDT,0.9995091,0.9995091,0.99700001,0.99750251,2963.9816,2957.421717611735
1663246800,2022-09-15 13:00:00,USDJ/USDT,0.99867273,1.00034544,0.99783637,0.9995091,216.1598,215.968828291896
1663243200,2022-09-15 12:00:00,USDJ/USDT,0.99867322,1.00034545,0.99700001,0.99700001,1265.7223,1264.390602084399
1663239600,2022-09-15 11:00:00,USDJ/USDT,0.99761877,1.00034545,0.99700002,1.00034545,456.8313,455.68846308098
1663236000,2022-09-15 10:00:00,USDJ/USDT,0.99766,0.99766,0.99733001,0.99761883,471.0651,469.914963829864
1663232400,2022-09-15 09:00:00,USDJ/USDT,0.99735002,0.9977,0.99700001,0.99700001,1046.3207,1043.635946201529
1663228800,2022-09-15 08:00:00,USDJ/USDT,0.9974205,0.99784,0.997001,0.99735001,1672.0173,1668.076736335066
1663225200,2022-09-15 07:00:00,USDJ/USDT,0.99742051,0.99784,0.99700001,0.99742052,377.6691,376.701347603947
1663221600,2022-09-15 06:00:00,USDJ/USDT,0.99700102,0.99700102,0.99700102,0.99700102,0,0
1663218000,2022-09-15 05:00:00,USDJ/USDT,0.99744502,0.99789,0.99700001,0.99700102,5549.7392,5535.905306202009
1663214400,2022-09-15 04:00:00,USDJ/USDT,0.9979284,0.99794,0.99700002,0.99744502,2519.2159,2513.774797936404
1663210800,2022-09-15 03:00:00,USDJ/USDT,0.99766647,0.99803,0.99766647,0.99792841,1548.3448,1545.075336390835
1663207200,2022-09-15 02:00:00,USDJ/USDT,0.99974969,0.99983374,0.99700002,0.99766648,4465.9254,4462.749070855938
1663203600,2022-09-15 01:00:00,USDJ/USDT,0.99966565,1.00033799,0.99966565,0.9997497,708.2222,708.121529748607
1663200000,2022-09-15 00:00:00,USDJ/USDT,0.99966565,0.99966565,0.99966565,0.99966565,10,9.9966565
1663196400,2022-09-14 23:00:00,USDJ/USDT,0.99966565,0.99966565,0.99966565,0.99966565,0,0
1663192800,2022-09-14 22:00:00,USDJ/USDT,0.99988,0.99988,0.99966565,0.99966565,30,29.995284201075
1663189200,2022-09-14 21:00:00,USDJ/USDT,0.99981235,1.00034546,0.99974042,0.99988,4726.5238,4726.437678136272
1663185600,2022-09-14 20:00:00,USDJ/USDT,0.9987971,0.9999562,0.99763901,0.99981235,954.6764,954.083326631814
1663182000,2022-09-14 19:00:00,USDJ/USDT,0.99825282,1.00034546,0.99763784,0.99763785,3096.4282,3096.172197375898
1663178400,2022-09-14 18:00:00,USDJ/USDT,1.00009772,1.00009772,0.99763785,0.99825284,240.0049,239.670612896278
1663174800,2022-09-14 17:00:00,USDJ/USDT,1.00223583,1.00342869,0.99763785,1.00009772,2221.6666,2222.88601389155
1663171200,2022-09-14 16:00:00,USDJ/USDT,0.99967677,1.00343435,0.99700001,1.00223585,2093.1662,2093.202931044225
1663167600,2022-09-14 15:00:00,USDJ/USDT,0.99967678,0.99967678,0.99967677,0.99967678,405.7776,405.646442000266
1663164000,2022-09-14 14:00:00,USDJ/USDT,0.99967677,0.99967678,0.99910842,0.99967678,506.5873,506.419002161263
1663160400,2022-09-14 13:00:00,USDJ/USDT,1.00234899,1.00272925,0.99700001,0.99967678,1203.0119,1203.552986657001
1663156800,2022-09-14 12:00:00,USDJ/USDT,0.99958,1.00373575,0.99958,1.002349,386.2178,386.729306260916
1663153200,2022-09-14 11:00:00,USDJ/USDT,1.00053795,1.00053795,0.99958,0.99958,274.7244,274.814423238933
1663149600,2022-09-14 10:00:00,USDJ/USDT,0.99750119,1.005203,0.99700001,0.99894244,4443.9776,4435.942155816423
1663146000,2022-09-14 09:00:00,USDJ/USDT,0.99729501,0.99759,0.99700002,0.9975012,1398.752,1395.102645623502
1663142400,2022-09-14 08:00:00,USDJ/USDT,0.99777852,0.99777852,0.99700002,0.997295,1269.6412,1266.3472583619
1663138800,2022-09-14 07:00:00,USDJ/USDT,0.99700007,1.00357828,0.99700001,0.99777852,3596.4069,3590.589151211316
1663135200,2022-09-14 06:00:00,USDJ/USDT,0.99757,1.00146129,0.99700001,1.00146129,3224.5536,3216.245439773887
1663131600,2022-09-14 05:00:00,USDJ/USDT,0.99732002,0.99763998,0.99700001,0.99743496,2215.1456,2209.537866935972
1663128000,2022-09-14 04:00:00,USDJ/USDT,0.99748002,0.99764,0.99700001,0.99732001,1056.9731,1054.319046637733
1663124400,2022-09-14 03:00:00,USDJ/USDT,0.99735502,0.99769,0.99700001,0.99732004,4049.8177,4039.509563870869
1663120800,2022-09-14 02:00:00,USDJ/USDT,0.99951151,0.99951151,0.99700001,0.99771,1691.5099,1687.750392466905
1663117200,2022-09-14 01:00:00,USDJ/USDT,0.99700001,0.99700001,0.99700001,0.99700001,10,9.9700001
1663113600,2022-09-14 00:00:00,USDJ/USDT,0.99700001,0.99700001,0.99700001,0.99700001,0,0
1663110000,2022-09-13 23:00:00,USDJ/USDT,0.99700001,0.99700001,0.99700001,0.99700001,65.1959,65.000312951959
1663106400,2022-09-13 22:00:00,USDJ/USDT,1.00177,1.00177,0.99700001,0.99700001,3.9928,3.990344447964
1663102800,2022-09-13 21:00:00,USDJ/USDT,0.99786953,0.99786953,0.99700001,0.99700001,21.65,21.5960670349
1663099200,2022-09-13 20:00:00,USDJ/USDT,0.99786953,0.99786953,0.99786953,0.99786953,25.26,25.2061843278
1663095600,2022-09-13 19:00:00,USDJ/USDT,0.9993806,0.9993806,0.99729052,0.99800526,1452.9639,1450.078736585729
1663092000,2022-09-13 18:00:00,USDJ/USDT,0.99780502,1.00058588,0.99700002,0.99938059,3099.0279,3092.442878645778
1663088400,2022-09-13 17:00:00,USDJ/USDT,0.99755003,0.99796251,0.99755003,0.99780502,474.6545,473.609177559722
1663084800,2022-09-13 16:00:00,USDJ/USDT,0.99772927,0.9981,0.99700001,0.99755003,4421.4416,4412.049528104833
1663081200,2022-09-13 15:00:00,USDJ/USDT,0.99773126,0.99817,0.99729253,0.9975109,835.7401,833.82536420139
1663077600,2022-09-13 14:00:00,USDJ/USDT,0.99780588,1.0017811,0.99700001,0.99773126,2956.5094,2951.560384771456
1663074000,2022-09-13 13:00:00,USDJ/USDT,0.9976455,0.99829,0.997001,0.99796625,1063.3282,1060.930862284246
1663070400,2022-09-13 12:00:00,USDJ/USDT,0.99939609,0.99939609,0.99700101,0.9976455,831.5445,830.228192490219
1663066800,2022-09-13 11:00:00,USDJ/USDT,0.99940308,1.00058684,0.99700101,0.99939609,715.6545,715.082984165849
1663063200,2022-09-13 10:00:00,USDJ/USDT,0.99996475,1.00178093,0.99700211,1.00059135,2665.2583,2663.834783946848
1663059600,2022-09-13 09:00:00,USDJ/USDT,0.99909828,0.99999254,0.99865114,0.99995088,1296.7418,1296.115605037546
1663056000,2022-09-13 08:00:00,USDJ/USDT,0.99939167,1.00178105,0.99700124,0.99999254,2873.3125,2870.407431401001
1663052400,2022-09-13 07:00:00,USDJ/USDT,0.99938937,1.0017811,0.99819607,0.99939167,800.6702,800.360477004812
1663048800,2022-09-13 06:00:00,USDJ/USDT,0.99880615,1.0017811,0.997001,0.9999873,4350.9529,4350.751192332152
1663045200,2022-09-13 05:00:00,USDJ/USDT,1.00061028,1.00139083,0.997001,0.99700101,1422.5871,1422.279817391389
1663041600,2022-09-13 04:00:00,USDJ/USDT,1.0002381,1.00178111,0.99700026,1.00061029,2628.0639,2627.456158460682
1663038000,2022-09-13 03:00:00,USDJ/USDT,1.0008395,1.00123926,1.00022,1.00022719,810.0721,810.557643553989
1663034400,2022-09-13 02:00:00,USDJ/USDT,1.00004,1.00004,1.00004,1.00004,20,20.0008
1663030800,2022-09-13 01:00:00,USDJ/USDT,1.00004,1.00004,1.00004,1.00004,10,10.0004
1663027200,2022-09-13 00:00:00,USDJ/USDT,1.00005,1.00005,1.00005,1.00005,0,0
1663023600,2022-09-12 23:00:00,USDJ/USDT,1.00005,1.00005,1.00005,1.00005,0,0
1663020000,2022-09-12 22:00:00,USDJ/USDT,1.00058563,1.00178039,1.00005,1.00005,827.761,828.211720861489
1663016400,2022-09-12 21:00:00,USDJ/USDT,0.99750505,1.0017811,0.99700006,1.00058563,399.0206,398.971195789339
1663012800,2022-09-12 20:00:00,USDJ/USDT,0.99789878,0.99801,0.99700002,0.99750502,1798.2667,1794.459562688069
1663009200,2022-09-12 19:00:00,USDJ/USDT,0.99766685,0.99805,0.99700001,0.99795438,1821.4988,1817.026488691773
1663005600,2022-09-12 18:00:00,USDJ/USDT,0.99808,0.99808,0.99727002,0.99779419,573.5621,572.282688750912
1663002000,2022-09-12 17:00:00,USDJ/USDT,0.99797045,0.99814,0.99700001,0.99754001,1077.5274,1074.965528469457
1662998400,2022-09-12 16:00:00,USDJ/USDT,1.00080186,1.00238021,0.99763784,0.99790392,1723.6777,1721.243139029737
1662994800,2022-09-12 15:00:00,USDJ/USDT,1.00053453,1.00403499,0.99763784,1.0008029,3567.8315,3567.765367242291
1662991200,2022-09-12 14:00:00,USDJ/USDT,0.99879525,1.00292655,0.99700001,1.00230251,811.6572,811.649655832969
1662987600,2022-09-12 13:00:00,USDJ/USDT,1.00088555,1.00178109,0.99782258,0.99879525,1973.8173,1972.106538330067
1662984000,2022-09-12 12:00:00,USDJ/USDT,0.99799426,1.0017811,0.9979864,0.99999,4648.6634,4650.617610003588
1662980400,2022-09-12 11:00:00,USDJ/USDT,1.00040776,1.00086552,0.99700119,0.99797852,4442.5062,4436.667089420733
1662976800,2022-09-12 10:00:00,USDJ/USDT,1.00083554,1.0017811,0.99995,1.00040777,2119.8751,2121.426850270556
1662973200,2022-09-12 09:00:00,USDJ/USDT,0.9982691,1.00178109,0.99708401,1.00083554,2215.0266,2214.409092891484
1662969600,2022-09-12 08:00:00,USDJ/USDT,0.99796,0.99945559,0.99705501,0.99826909,165.9225,165.563395490311
1662966000,2022-09-12 07:00:00,USDJ/USDT,0.99748002,0.99796,0.99700001,0.99796,5013.146,5001.77570994064
1662962400,2022-09-12 06:00:00,USDJ/USDT,0.99775026,0.998,0.99700001,0.99748001,1614.8297,1611.098686230459
1662958800,2022-09-12 05:00:00,USDJ/USDT,0.997001,0.99808,0.997001,0.99775031,1754.1116,1749.926932603305
1662955200,2022-09-12 04:00:00,USDJ/USDT,0.99755001,0.998099,0.997001,0.9975425,1449.8691,1446.273723034496
1662951600,2022-09-12 03:00:00,USDJ/USDT,0.99700101,1.0005267,0.99700101,0.9972755,465.4858,464.560087362191
1662948000,2022-09-12 02:00:00,USDJ/USDT,0.9976205,1.001781,0.99700101,1.001781,1319.0065,1315.893196175948
1662944400,2022-09-12 01:00:00,USDJ/USDT,0.9976205,0.99793026,0.99731075,0.99762051,446.0752,445.026046958777
1662940800,2022-09-12 00:00:00,USDJ/USDT,0.9976455,0.9976455,0.9976455,0.9976455,10,9.976455
1662937200,2022-09-11 23:00:00,USDJ/USDT,0.99762051,0.99762051,0.99762051,0.99762051,0,0
1662933600,2022-09-11 22:00:00,USDJ/USDT,0.99732325,0.99829,0.997001,0.99762051,871.7013,869.753701376115
1662930000,2022-09-11 21:00:00,USDJ/USDT,0.99767531,0.99835,0.997001,0.9976455,2278.8374,2273.766733800778
1662926400,2022-09-11 20:00:00,USDJ/USDT,0.99803141,0.99839,0.997001,0.99733816,1567.9286,1564.781328033026
1662922800,2022-09-11 19:00:00,USDJ/USDT,1.00055859,1.00231622,0.997001,0.99785288,3518.173,3513.662834152099
1662919200,2022-09-11 18:00:00,USDJ/USDT,1.00082512,1.00463799,0.99700101,1.00055903,2015.0979,2013.012932909038
1662915600,2022-09-11 17:00:00,USDJ/USDT,0.99770051,1.00472788,0.99700124,1.00082562,731.2014,730.935285248581
1662912000,2022-09-11 16:00:00,USDJ/USDT,0.99770043,0.9984,0.99700102,0.99770049,2863.7056,2857.510659527729
1662908400,2022-09-11 15:00:00,USDJ/USDT,0.9977206,0.99844,0.997001,0.99770044,5738.4315,5727.063148829408
1662904800,2022-09-11 14:00:00,USDJ/USDT,0.99857896,1.00483899,0.997001,0.9977206,732.3209,730.980122812597
1662901200,2022-09-11 13:00:00,USDJ/USDT,0.99817292,0.99858,0.99798789,0.99857895,950.8791,949.335220029287
1662897600,2022-09-11 12:00:00,USDJ/USDT,0.99786051,0.99843197,0.99700101,0.99828395,108.6371,108.403195359311
1662894000,2022-09-11 11:00:00,USDJ/USDT,1.0016445,1.0051678,0.99700001,0.9982903,6408.2648,6415.986935794363
1662890400,2022-09-11 10:00:00,USDJ/USDT,1.00074762,1.00286854,1.00059,1.00164451,915.4699,916.652953987264
1662886800,2022-09-11 09:00:00,USDJ/USDT,1.00124163,1.00265779,1.00034054,1.00067381,1477.9629,1479.450360753332
1662883200,2022-09-11 08:00:00,USDJ/USDT,1.0009951,1.0049817,0.99700136,1.00169219,2869.4331,2874.990476020515
1662879600,2022-09-11 07:00:00,USDJ/USDT,0.99700137,1.00101412,0.99700136,1.00099516,915.0805,915.722755390282
1662876000,2022-09-11 06:00:00,USDJ/USDT,0.99700101,1.0020649,0.99700101,0.99801133,469.8296,469.697337297726
1662872400,2022-09-11 05:00:00,USDJ/USDT,0.99827118,0.99848,0.997001,0.99847999,2706.1742,2701.72065988611
1662868800,2022-09-11 04:00:00,USDJ/USDT,0.99866,0.99866,0.99741576,0.99832337,1433.0361,1430.497650760725
1662865200,2022-09-11 03:00:00,USDJ/USDT,1.00206576,1.007168,0.997001,0.99783052,6707.1235,6715.981749981949
1662861600,2022-09-11 02:00:00,USDJ/USDT,1.00099271,1.007093,1.00047048,1.00131287,2088.206,2094.538858552347
1662858000,2022-09-11 01:00:00,USDJ/USDT,1.0009927,1.00099271,1.00060068,1.00099271,345.616,345.90907241497
1662854400,2022-09-11 00:00:00,USDJ/USDT,1.00209151,1.0046375,0.9975101,1.00099268,4087.7789,4093.081059350959
1662850800,2022-09-10 23:00:00,USDJ/USDT,0.99700102,0.99700102,0.99700102,0.99700102,0,0
1662847200,2022-09-10 22:00:00,USDJ/USDT,0.99700102,0.99700102,0.99700102,0.99700102,0,0
1662843600,2022-09-10 21:00:00,USDJ/USDT,0.99700102,0.99700102,0.99700102,0.99700102,1.0559,1.052733377018
1662840000,2022-09-10 20:00:00,USDJ/USDT,0.99972423,1.00762799,0.99700104,1.00163663,4902.8562,4915.953664633713
1662836400,2022-09-10 19:00:00,USDJ/USDT,1.00030001,1.007623,0.997002,1.00231796,2821.6046,2818.678901895181
1662832800,2022-09-10 18:00:00,USDJ/USDT,1.00030001,1.00030001,1.0003,1.0003,396.2758,396.394684125012
1662829200,2022-09-10 17:00:00,USDJ/USDT,1.00030001,1.00030001,1.0003,1.00030001,279.3418,279.425603949346
1662825600,2022-09-10 16:00:00,USDJ/USDT,1.00030001,1.00030001,1.0003,1.00030001,271.6029,271.684382207814
1662822000,2022-09-10 15:00:00,USDJ/USDT,1.00291149,1.007563,0.99825009,1.00030001,2818.4965,2827.654860772011
1662818400,2022-09-10 14:00:00,USDJ/USDT,1.00198374,1.00758999,0.99700249,1.00291302,1162.5348,1164.770015931463
1662814800,2022-09-10 13:00:00,USDJ/USDT,1.00231206,1.00759,0.99700105,1.00024385,3605.3322,3605.936597559778
1662811200,2022-09-10 12:00:00,USDJ/USDT,1.00179676,1.00467577,1.00003,1.00231205,2349.6931,2354.155546353723
1662807600,2022-09-10 11:00:00,USDJ/USDT,1.00179677,1.00356352,1.00003,1.00179677,863.7107,865.241715876866
1662804000,2022-09-10 10:00:00,USDJ/USDT,1.00223547,1.007467,0.997001,1.00179676,8367.0885,8385.186419221395
1662800400,2022-09-10 09:00:00,USDJ/USDT,1.00855771,1.01217834,0.997,1.00223595,5028.5219,5044.917047833496
1662796800,2022-09-10 08:00:00,USDJ/USDT,1.00673221,1.016446,1.00131642,1.0049373,650.3104,655.934529790528
1662793200,2022-09-10 07:00:00,USDJ/USDT,0.99828655,1.0158,0.99828655,1.00853969,7190.0782,7213.911521232548
1662789600,2022-09-10 06:00:00,USDJ/USDT,0.99982162,1.00095919,0.99754401,0.99828656,697.3994,696.469116353893
1662786000,2022-09-10 05:00:00,USDJ/USDT,0.99737557,1.00209988,0.99737557,0.99982164,1153.828,1151.194033831532
1662782400,2022-09-10 04:00:00,USDJ/USDT,0.99738752,0.99967194,0.997195,0.99737558,1677.6991,1673.353134491636
1662778800,2022-09-10 03:00:00,USDJ/USDT,0.99607632,0.99747999,0.99553917,0.99738753,10192.6743,10162.877167439843
1662775200,2022-09-10 02:00:00,USDJ/USDT,0.99715064,0.99715064,0.99553917,0.99553917,69.2185,68.988568290405
1662771600,2022-09-10 01:00:00,USDJ/USDT,0.99975616,0.99981169,0.99614602,0.99715064,3145.5883,3142.389310356696
1662768000,2022-09-10 00:00:00,USDJ/USDT,1.00094476,1.00218948,0.9997,0.99975618,934.1518,934.160804338447
1662764400,2022-09-09 23:00:00,USDJ/USDT,1.00796194,1.01501621,0.99977,1.00094475,4414.485,4432.434956083109
1662760800,2022-09-09 22:00:00,USDJ/USDT,1.00386212,1.0158,1.00012428,1.00796193,4568.837,4591.396368765973
1662757200,2022-09-09 21:00:00,USDJ/USDT,0.99716428,1.0076,0.99716427,1.00386211,5121.9075,5111.901143263152
1662753600,2022-09-09 20:00:00,USDJ/USDT,0.99717456,0.99718457,0.99716427,0.99716428,4572.1449,4559.204955025058
1662750000,2022-09-09 19:00:00,USDJ/USDT,0.99819966,0.99819967,0.99716427,0.99717457,8523.9571,8500.808004886063
1662746400,2022-09-09 18:00:00,USDJ/USDT,0.99995832,1.00303514,0.99717001,0.99824475,3903.1129,3897.768313418899
1662742800,2022-09-09 17:00:00,USDJ/USDT,0.9971643,1.00759997,0.99716429,0.99995831,8663.046,8681.874691879172
1662739200,2022-09-09 16:00:00,USDJ/USDT,0.9971643,0.9971643,0.99716429,0.99716429,278.1134,277.32475234996
1662735600,2022-09-09 15:00:00,USDJ/USDT,0.99699682,0.9971643,0.99670151,0.9971643,4665.6582,4651.83863134589
1662732000,2022-09-09 14:00:00,USDJ/USDT,0.99633374,0.99704999,0.99627406,0.99699683,2626.0619,2617.982218029947
1662728400,2022-09-09 13:00:00,USDJ/USDT,0.99617121,0.9965725,0.99567662,0.99633374,1399.2893,1394.004080635298
1662724800,2022-09-09 12:00:00,USDJ/USDT,0.99633885,0.99673399,0.995002,0.99617121,894.2307,891.013169248539
1662721200,2022-09-09 11:00:00,USDJ/USDT,0.99710869,0.99713711,0.99553341,0.99633884,692.1595,689.669521042598
1662717600,2022-09-09 10:00:00,USDJ/USDT,0.99718558,0.99723195,0.99699503,0.99710869,7526.2333,7504.602637941652
1662714000,2022-09-09 09:00:00,USDJ/USDT,0.99751879,0.99753927,0.99699601,0.99718558,2980.6453,2972.510887900878
1662710400,2022-09-09 08:00:00,USDJ/USDT,0.9974881,0.99755985,0.99739532,0.9975188,1106.5326,1103.711366560274
1662706800,2022-09-09 07:00:00,USDJ/USDT,0.99742529,0.99753384,0.99739482,0.9974881,5706.5133,5691.960340689363
1662703200,2022-09-09 06:00:00,USDJ/USDT,0.99755522,0.9975594,0.99739482,0.99743359,4897.3932,4885.020765052761
1662699600,2022-09-09 05:00:00,USDJ/USDT,0.99755748,0.99755999,0.99739484,0.99755521,12785.0077,12753.440358586626
1662696000,2022-09-09 04:00:00,USDJ/USDT,0.9974474,0.99755999,0.99743617,0.99755499,2989.3708,2982.006841835038
1662692400,2022-09-09 03:00:00,USDJ/USDT,0.99723049,0.99749384,0.99706638,0.9974474,997.9627,995.285527748684
1662688800,2022-09-09 02:00:00,USDJ/USDT,0.99743094,0.99749469,0.99561773,0.99702917,3736.8642,3726.655397351813
1662685200,2022-09-09 01:00:00,USDJ/USDT,0.99750419,0.99751999,0.99717339,0.99747142,1093.2302,1090.354635690583
1662681600,2022-09-09 00:00:00,USDJ/USDT,0.99694747,0.99755999,0.99662323,0.99750419,2051.2613,2045.351166042353
1662678000,2022-09-08 23:00:00,USDJ/USDT,0.99758548,0.99761677,0.995002,0.996299,2916.9662,2909.417254360389
1662674400,2022-09-08 22:00:00,USDJ/USDT,0.99719177,0.99766999,0.995002,0.99758549,993.0688,990.521694537689
