https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume USDT
1663383600,2022-09-17 03:00:00,PAXG/USDT,1667.99,1667.99,1664.79,1666.63,0.0027,4.499728
1663380000,2022-09-17 02:00:00,PAXG/USDT,1667.13,1667.13,1664.64,1666.98,5.41435989,9018.2546443672
1663376400,2022-09-17 01:00:00,PAXG/USDT,1667.94,1667.94,1665.08,1667.13,1.81569316,3025.3025588308
1663372800,2022-09-17 00:00:00,PAXG/USDT,1665.22,1668.3,1665.22,1667.02,0.2105,350.862186
1663369200,2022-09-16 23:00:00,PAXG/USDT,1666.97,1666.97,1664.9,1665.52,0.6273,1044.509734
1663365600,2022-09-16 22:00:00,PAXG/USDT,1667.48,1667.48,1664.66,1666.79,1.9403813,3230.7555862985
1663362000,2022-09-16 21:00:00,PAXG/USDT,1666.1,1668.99,1666.1,1667.39,2.4774927,4132.434502053
1663358400,2022-09-16 20:00:00,PAXG/USDT,1668.31,1669,1665.84,1668.98,3.33467767,5563.1624705732
1663354800,2022-09-16 19:00:00,PAXG/USDT,1666.54,1668.5,1663.46,1665.95,1.78340528,2970.9651057206
1663351200,2022-09-16 18:00:00,PAXG/USDT,1660.64,1665.78,1660.64,1665.75,1.8894,3140.259512
1663347600,2022-09-16 17:00:00,PAXG/USDT,1662.63,1665.73,1659.47,1663.63,1.26409446,2100.6053843898
1663344000,2022-09-16 16:00:00,PAXG/USDT,1665.4,1665.4,1660.63,1665.21,2.14973097,3574.9807803162
1663340400,2022-09-16 15:00:00,PAXG/USDT,1666.69,1669,1663.46,1666.15,4.09556027,6823.212695405
1663336800,2022-09-16 14:00:00,PAXG/USDT,1652.96,1668,1652.96,1665.63,10.82668257,17969.321764792
1663333200,2022-09-16 13:00:00,PAXG/USDT,1652,1652.96,1648.14,1652.96,3.3113279,5462.3263542204
1663329600,2022-09-16 12:00:00,PAXG/USDT,1656.8,1656.8,1652,1652.28,0.58569627,969.2133450461
1663326000,2022-09-16 11:00:00,PAXG/USDT,1655.13,1657,1655,1656.61,4.13859272,6851.0227052739
1663322400,2022-09-16 10:00:00,PAXG/USDT,1653.21,1656.31,1651.65,1656.31,0.61389635,1015.6199438425
1663318800,2022-09-16 09:00:00,PAXG/USDT,1650.28,1654.33,1650.28,1652.9,0.78751125,1301.1187360622
1663315200,2022-09-16 08:00:00,PAXG/USDT,1647.02,1650.23,1518.69,1650.23,65.58804303,105057.5174449576
1663311600,2022-09-16 07:00:00,PAXG/USDT,1652.5,1655.31,1647.51,1651.46,4.9603753,8198.749255922
1663308000,2022-09-16 06:00:00,PAXG/USDT,1654.69,1654.69,1650.86,1652.49,1.86596849,3081.4166061997
1663304400,2022-09-16 05:00:00,PAXG/USDT,1656.85,1656.85,1647.35,1654.69,13.85222889,22853.3441609844
1663300800,2022-09-16 04:00:00,PAXG/USDT,1655.94,1659.18,1650.49,1652.84,19.45009773,32178.8616536
1663297200,2022-09-16 03:00:00,PAXG/USDT,1653.76,1655.94,1653.76,1655.94,2.03399624,3367.3873039376
1663293600,2022-09-16 02:00:00,PAXG/USDT,1655.92,1655.92,1653.7,1654.39,0.53411408,883.3110640248
1663290000,2022-09-16 01:00:00,PAXG/USDT,1658.17,1660.03,1655.67,1655.67,8.40956909,13954.3269739868
1663286400,2022-09-16 00:00:00,PAXG/USDT,1653.26,1658.12,1651.8,1658.12,2.09110252,3460.5363407829
1663282800,2022-09-15 23:00:00,PAXG/USDT,1656.39,1656.39,1651.7,1653.23,2.99662203,4952.6061694636
1663279200,2022-09-15 22:00:00,PAXG/USDT,1652.69,1655.77,1650.3,1655.31,5.06255694,8371.3664471766
1663275600,2022-09-15 21:00:00,PAXG/USDT,1653.35,1654.71,1650.01,1651.62,6.48717145,10716.6419362191
1663272000,2022-09-15 20:00:00,PAXG/USDT,1657.61,1657.85,1652.64,1654.81,54.57379541,90289.9776440772
1663268400,2022-09-15 19:00:00,PAXG/USDT,1656.79,1657.85,1655.11,1655.11,3.99377296,6614.2707949344
1663264800,2022-09-15 18:00:00,PAXG/USDT,1660.01,1661.48,1656.71,1657.85,2.52532603,4191.5754560124
1663261200,2022-09-15 17:00:00,PAXG/USDT,1659.23,1662.72,1658.45,1660.93,1.96777885,3266.5246592777
1663257600,2022-09-15 16:00:00,PAXG/USDT,1660.61,1660.92,1655.01,1659.23,3.32773656,5519.1279371718
1663254000,2022-09-15 15:00:00,PAXG/USDT,1659.67,1662.89,1652.49,1661.21,10.42800575,17284.5992890776
1663250400,2022-09-15 14:00:00,PAXG/USDT,1682.39,1682.59,1652.57,1659.54,6.41798229,10687.580265729
1663246800,2022-09-15 13:00:00,PAXG/USDT,1681.86,1683.16,1677.48,1680.85,7.13044847,11986.6259618786
1663243200,2022-09-15 12:00:00,PAXG/USDT,1679.68,1681.87,1679.68,1681.87,0.63480909,1066.6560207702
1663239600,2022-09-15 11:00:00,PAXG/USDT,1678.36,1680.33,1677.71,1679.68,2.240775,3763.4620437119
1663236000,2022-09-15 10:00:00,PAXG/USDT,1682.69,1689.83,1678.36,1678.36,11.93452634,20106.7322825025
1663232400,2022-09-15 09:00:00,PAXG/USDT,1677.28,1682.08,1677.28,1681.82,1.23715818,2077.8544047136
1663228800,2022-09-15 08:00:00,PAXG/USDT,1680.98,1681.58,1677.28,1677.31,4.04955039,6801.9289378122
1663225200,2022-09-15 07:00:00,PAXG/USDT,1682.07,1683.02,1680,1680.02,7.42764324,12484.4234009468
1663221600,2022-09-15 06:00:00,PAXG/USDT,1683.06,1684.48,1680.5,1682.08,1.04690459,1760.71965784
1663218000,2022-09-15 05:00:00,PAXG/USDT,1681.92,1685.49,1681.92,1683.54,1.79685238,3024.5162395513
1663214400,2022-09-15 04:00:00,PAXG/USDT,1684.83,1686.49,1682.02,1684.31,5.55128724,9344.8253076608
1663210800,2022-09-15 03:00:00,PAXG/USDT,1684.07,1685.95,1681.93,1683.36,8.64046063,14547.5801781923
1663207200,2022-09-15 02:00:00,PAXG/USDT,1685.7,1687.47,1682.86,1683.97,0.01118623,18.8503914061
1663203600,2022-09-15 01:00:00,PAXG/USDT,1686.67,1687.57,1682.6,1687.57,0.46794439,788.5885194055
1663200000,2022-09-15 00:00:00,PAXG/USDT,1689.54,1690.61,1682.41,1682.41,10.41678604,17552.955796372
1663196400,2022-09-14 23:00:00,PAXG/USDT,1691.44,1692.08,1688.53,1688.53,0.02368548,40.032824132
1663192800,2022-09-14 22:00:00,PAXG/USDT,1690.97,1693.73,1690.04,1691.44,1.48986967,2520.2608358773
1663189200,2022-09-14 21:00:00,PAXG/USDT,1688.52,1691.89,1688.09,1690.97,2.33295033,3944.7064555548
1663185600,2022-09-14 20:00:00,PAXG/USDT,1689.05,1689.05,1686.52,1687.27,0.43684904,737.1740524236
1663182000,2022-09-14 19:00:00,PAXG/USDT,1687.96,1689.92,1685.61,1689.57,3.28604227,5544.894701622
1663178400,2022-09-14 18:00:00,PAXG/USDT,1691.96,1693.45,1687.44,1687.77,7.52089069,12710.3758824187
1663174800,2022-09-14 17:00:00,PAXG/USDT,1691.97,1699,1691.97,1691.97,7.41379427,12580.4766599568
1663171200,2022-09-14 16:00:00,PAXG/USDT,1693.28,1694.14,1691.59,1692.84,3.39798436,5751.5745206504
1663167600,2022-09-14 15:00:00,PAXG/USDT,1696.32,1697.19,1693.17,1693.48,1.90792552,3233.7027442511
1663164000,2022-09-14 14:00:00,PAXG/USDT,1697.5,1697.5,1695.82,1697.02,2.42626658,4116.7604395324
1663160400,2022-09-14 13:00:00,PAXG/USDT,1697.02,1697.5,1696.7,1696.84,0.35582282,603.86384995
1663156800,2022-09-14 12:00:00,PAXG/USDT,1692.52,1696,1692.52,1696,2.74221255,4650.1351354274
1663153200,2022-09-14 11:00:00,PAXG/USDT,1695.06,1695.75,1693.61,1693.82,2.91006763,4932.2812670579
1663149600,2022-09-14 10:00:00,PAXG/USDT,1695.92,1696,1694.07,1695.07,6.14482457,10416.8581176885
1663146000,2022-09-14 09:00:00,PAXG/USDT,1695.99,1696,1695,1695.98,0.59558821,1010.0429411293
1663142400,2022-09-14 08:00:00,PAXG/USDT,1693.07,1696,1693.07,1696,2.90382683,4921.38440785
1663138800,2022-09-14 07:00:00,PAXG/USDT,1694.48,1694.48,1690.39,1692.34,2.97178894,5031.3226103189
1663135200,2022-09-14 06:00:00,PAXG/USDT,1694.09,1695,1693.55,1694.45,7.34676833,12442.326872007
1663131600,2022-09-14 05:00:00,PAXG/USDT,1694.04,1695,1693.85,1694.09,1.15972802,1964.7439889
1663128000,2022-09-14 04:00:00,PAXG/USDT,1693.66,1695,1693.66,1695,3.03578426,5145.0973974874
1663124400,2022-09-14 03:00:00,PAXG/USDT,1692.82,1694.43,1692.82,1693.65,2.28890209,3877.3105594926
1663120800,2022-09-14 02:00:00,PAXG/USDT,1694.27,1694.27,1692.83,1692.83,1.91215915,3239.1933954116
1663117200,2022-09-14 01:00:00,PAXG/USDT,1693.46,1694.43,1693.43,1693.9,0.17639106,298.7989408668
1663113600,2022-09-14 00:00:00,PAXG/USDT,1692.5,1694.31,1691.47,1691.57,0.1128843,191.059349333
1663110000,2022-09-13 23:00:00,PAXG/USDT,1693.97,1694.17,1691.41,1692.45,2.82148453,4775.5361962345
1663106400,2022-09-13 22:00:00,PAXG/USDT,1692.69,1695.17,1692.69,1693.97,3.30459367,5600.8827672708
1663102800,2022-09-13 21:00:00,PAXG/USDT,1693.05,1695.75,1690.85,1694.49,4.31868192,7310.9901119454
1663099200,2022-09-13 20:00:00,PAXG/USDT,1695.85,1696.8,1692.74,1693.11,0.69623542,1180.4020202612
1663095600,2022-09-13 19:00:00,PAXG/USDT,1694.63,1698.73,1692.59,1695.44,4.43155504,7509.3446708838
1663092000,2022-09-13 18:00:00,PAXG/USDT,1701.7,1705,1694.35,1696.28,17.60996184,29976.7525400874
1663088400,2022-09-13 17:00:00,PAXG/USDT,1700.98,1705,1699.78,1702.84,24.07749321,41023.6141121577
1663084800,2022-09-13 16:00:00,PAXG/USDT,1700,1701.65,1695.35,1700.39,3.61549426,6142.774239529
1663081200,2022-09-13 15:00:00,PAXG/USDT,1700.44,1702.55,1700,1700,9.3146189,15836.0380070004
1663077600,2022-09-13 14:00:00,PAXG/USDT,1699.91,1703.14,1697.96,1702.02,8.60927185,14643.788207385
1663074000,2022-09-13 13:00:00,PAXG/USDT,1700.07,1704.89,1693.99,1700.18,19.85127006,33752.8630460412
1663070400,2022-09-13 12:00:00,PAXG/USDT,1722.95,1727.21,1700,1700.78,17.36004445,29791.0179680368
1663066800,2022-09-13 11:00:00,PAXG/USDT,1723.21,1726.75,1722.85,1723.31,6.99817946,12074.2211042125
1663063200,2022-09-13 10:00:00,PAXG/USDT,1721.96,1724.91,1721.95,1724.23,5.84150348,10062.889956217
1663059600,2022-09-13 09:00:00,PAXG/USDT,1720.89,1723.96,1720.66,1723.11,1.48479708,2556.508969637
1663056000,2022-09-13 08:00:00,PAXG/USDT,1717.75,1726.41,1716.13,1720.93,10.85344248,18688.0569825242
1663052400,2022-09-13 07:00:00,PAXG/USDT,1716.63,1717.47,1714.57,1716.15,2.5991765,4457.629847095
1663048800,2022-09-13 06:00:00,PAXG/USDT,1717.64,1721.22,1715.16,1716.63,0.936153,1608.4109087833
1663045200,2022-09-13 05:00:00,PAXG/USDT,1717.94,1717.94,1717.1,1717.6,0.72761468,1249.7585710104
1663041600,2022-09-13 04:00:00,PAXG/USDT,1716.88,1719.37,1716.88,1717.51,0.69157662,1187.6156381118
1663038000,2022-09-13 03:00:00,PAXG/USDT,1716.87,1716.89,1715.31,1716.89,0.20085337,344.8346995111
1663034400,2022-09-13 02:00:00,PAXG/USDT,1717.15,1717.15,1715,1716.65,0.31443603,539.4464691781
1663030800,2022-09-13 01:00:00,PAXG/USDT,1716.45,1718.33,1716.16,1717.17,0.04588221,78.7727877482
1663027200,2022-09-13 00:00:00,PAXG/USDT,1718.96,1719.65,1715.57,1718.32,0.58187569,999.6044633085
1663023600,2022-09-12 23:00:00,PAXG/USDT,1719.04,1719.09,1717.72,1718.04,0.34107591,586.1311185309
1663020000,2022-09-12 22:00:00,PAXG/USDT,1717,1718.91,1716.04,1716.51,2.42135263,4157.28584039
1663016400,2022-09-12 21:00:00,PAXG/USDT,1717.5,1717.5,1715.46,1716.99,0.98985656,1699.0432794226
1663012800,2022-09-12 20:00:00,PAXG/USDT,1718.25,1719.3,1717.4,1717.43,1.18797581,2040.986800133
1663009200,2022-09-12 19:00:00,PAXG/USDT,1720.25,1720.87,1718.44,1718.44,3.20770251,5518.3466493837
1663005600,2022-09-12 18:00:00,PAXG/USDT,1725.16,1725.16,1719.7,1720.25,3.11716856,5365.2284246448
1663002000,2022-09-12 17:00:00,PAXG/USDT,1727.1,1727.46,1725.02,1725.86,0.3703644,639.241398328
1662998400,2022-09-12 16:00:00,PAXG/USDT,1724.85,1732.82,1724.19,1727.22,8.93371149,15436.109249405
1662994800,2022-09-12 15:00:00,PAXG/USDT,1721.61,1725.14,1721.5,1724.78,4.48958113,7739.1082413279
1662991200,2022-09-12 14:00:00,PAXG/USDT,1721.61,1722.87,1720.23,1721.6,0.56454964,971.9841534606
1662987600,2022-09-12 13:00:00,PAXG/USDT,1725.18,1726,1720.33,1721.63,1.86451215,3215.8030169574
1662984000,2022-09-12 12:00:00,PAXG/USDT,1725.82,1726.46,1724,1724,1.69981267,2932.0839344003
1662980400,2022-09-12 11:00:00,PAXG/USDT,1721.86,1725.93,1721.84,1725.93,1.6252,2803.489044
1662976800,2022-09-12 10:00:00,PAXG/USDT,1717.49,1722.74,1715.31,1722.74,7.6503,13146.8802674394
1662973200,2022-09-12 09:00:00,PAXG/USDT,1718.54,1718.83,1717.58,1718.83,0.68099063,1169.9387195629
1662969600,2022-09-12 08:00:00,PAXG/USDT,1718.08,1718.51,1715.18,1716.58,2.98661742,5130.2852716906
1662966000,2022-09-12 07:00:00,PAXG/USDT,1712.47,1718,1712.47,1718,3.33272189,5721.6905409683
1662962400,2022-09-12 06:00:00,PAXG/USDT,1708.06,1712.47,1707.56,1712.47,1.05993916,1812.3469586961
1662958800,2022-09-12 05:00:00,PAXG/USDT,1707.05,1710.4,1706.5,1710,0.44991812,768.1830952
1662955200,2022-09-12 04:00:00,PAXG/USDT,1706.24,1707.16,1705.73,1705.73,2.39456195,4085.1846071685
1662951600,2022-09-12 03:00:00,PAXG/USDT,1707.18,1707.98,1706.24,1706.24,0.37403082,638.5918534317
1662948000,2022-09-12 02:00:00,PAXG/USDT,1712.71,1712.77,1706.4,1707.18,1.57764356,2696.0627170886
1662944400,2022-09-12 01:00:00,PAXG/USDT,1710.88,1715,1710.85,1711.54,7.30729806,12524.9194225246
1662940800,2022-09-12 00:00:00,PAXG/USDT,1714.23,1714.88,1710.9,1710.9,0.1115775,191.2707227
1662937200,2022-09-11 23:00:00,PAXG/USDT,1713.77,1714.8,1712.37,1714.38,2.86967782,4917.2428443406
1662933600,2022-09-11 22:00:00,PAXG/USDT,1712,1715.39,1712,1715.22,0.14665433,251.4588680746
1662930000,2022-09-11 21:00:00,PAXG/USDT,1711.06,1718.38,1710.39,1711.2,19.34721475,33179.8337997414
1662926400,2022-09-11 20:00:00,PAXG/USDT,1712.3,1712.3,1709.95,1711.06,1.19864273,2050.5258081965
1662922800,2022-09-11 19:00:00,PAXG/USDT,1712.8,1712.8,1709.83,1712.3,3.244478,5549.9237304
1662919200,2022-09-11 18:00:00,PAXG/USDT,1712.22,1713.89,1712.22,1712.42,1.17356078,2010.8558279481
1662915600,2022-09-11 17:00:00,PAXG/USDT,1713.29,1713.3,1712.01,1713.3,2.02588488,3470.2618819585
1662912000,2022-09-11 16:00:00,PAXG/USDT,1712.44,1713.3,1712.01,1713.3,1.20550241,2064.025337053
1662908400,2022-09-11 15:00:00,PAXG/USDT,1712.24,1713.3,1710.5,1713.3,0.84759241,1451.0546634044
1662904800,2022-09-11 14:00:00,PAXG/USDT,1711.8,1713.52,1710.26,1710.82,0.30285357,518.6283316669
1662901200,2022-09-11 13:00:00,PAXG/USDT,1711.51,1713.69,1710.1,1711.82,1.23439273,2115.3181892779
1662897600,2022-09-11 12:00:00,PAXG/USDT,1710.91,1714.98,1710.72,1711.73,5.79092166,9924.2282033708
1662894000,2022-09-11 11:00:00,PAXG/USDT,1711.76,1711.76,1711.21,1711.73,0.0819567,140.262595792
1662890400,2022-09-11 10:00:00,PAXG/USDT,1710.17,1711.75,1709.79,1711.75,0.04047901,69.217504298
1662886800,2022-09-11 09:00:00,PAXG/USDT,1711.73,1711.84,1709.08,1709.95,1.24939653,2138.7343697151
1662883200,2022-09-11 08:00:00,PAXG/USDT,1709.76,1711.61,1709.76,1711.61,0.44337869,758.6645764101
1662879600,2022-09-11 07:00:00,PAXG/USDT,1708.69,1710.73,1708.61,1710.73,0.1862,318.39779
1662876000,2022-09-11 06:00:00,PAXG/USDT,1710.94,1712.65,1704.58,1704.58,3.45315704,5898.561573384
1662872400,2022-09-11 05:00:00,PAXG/USDT,1711.06,1712.68,1711,1712.68,0.32276031,552.6113717708
1662868800,2022-09-11 04:00:00,PAXG/USDT,1711.7,1712.66,1711,1712.65,0.10103336,172.9339116456
1662865200,2022-09-11 03:00:00,PAXG/USDT,1711.49,1711.7,1710.82,1711.65,0.03735679,63.91596968
1662861600,2022-09-11 02:00:00,PAXG/USDT,1713.48,1713.48,1710.54,1711.49,1.23904925,2119.9212889092
1662858000,2022-09-11 01:00:00,PAXG/USDT,1713.28,1714.53,1713.28,1713.28,0.21990642,376.7708912657
1662854400,2022-09-11 00:00:00,PAXG/USDT,1713.95,1715,1713.28,1713.28,2.78107767,4766.6424897552
1662850800,2022-09-10 23:00:00,PAXG/USDT,1713.29,1714.2,1713.22,1713.28,0.19153585,328.1730094867
1662847200,2022-09-10 22:00:00,PAXG/USDT,1712.45,1714.2,1711.04,1714.2,0.98257491,1683.6803910515
1662843600,2022-09-10 21:00:00,PAXG/USDT,1713.1,1714.19,1711.83,1712.21,1.25949221,2158.1101485126
1662840000,2022-09-10 20:00:00,PAXG/USDT,1712.16,1713.22,1711.96,1713.11,0.60017786,1027.6883655306
1662836400,2022-09-10 19:00:00,PAXG/USDT,1713.19,1713.22,1711.61,1713.22,2.51642846,4310.6086851264
1662832800,2022-09-10 18:00:00,PAXG/USDT,1713.56,1714.19,1707.35,1713.02,8.28478175,14173.9594452057
1662829200,2022-09-10 17:00:00,PAXG/USDT,1712.06,1713.8,1711.87,1713.49,1.58568773,2715.5955453048
1662825600,2022-09-10 16:00:00,PAXG/USDT,1713.34,1713.88,1711.86,1713.88,0.22625563,387.7528695478
1662822000,2022-09-10 15:00:00,PAXG/USDT,1711.76,1713.65,1711.76,1712.11,0.37226232,637.774085668
1662818400,2022-09-10 14:00:00,PAXG/USDT,1711.96,1715.38,1711.56,1713.67,15.8174777,27109.824547159
1662814800,2022-09-10 13:00:00,PAXG/USDT,1711.99,1714.31,1711.59,1714.31,0.40347855,691.1374599825
1662811200,2022-09-10 12:00:00,PAXG/USDT,1712.72,1713.86,1710.51,1710.61,0.11797764,201.8692290904
1662807600,2022-09-10 11:00:00,PAXG/USDT,1712.87,1715.09,1711.82,1713.06,1.67483818,2868.8738786916
1662804000,2022-09-10 10:00:00,PAXG/USDT,1711.69,1713.26,1710.48,1712.9,0.66205617,1133.5083604524
1662800400,2022-09-10 09:00:00,PAXG/USDT,1711.6,1712.6,1710.66,1711.27,0.43549405,745.019816556
1662796800,2022-09-10 08:00:00,PAXG/USDT,1711.65,1711.65,1710.23,1711.57,0.07970759,136.384851599
1662793200,2022-09-10 07:00:00,PAXG/USDT,1712.89,1713.83,1710.23,1710.23,0.66507765,1138.2220648995
1662789600,2022-09-10 06:00:00,PAXG/USDT,1713.14,1714.57,1712.84,1714.2,0.13546193,232.2280842778
1662786000,2022-09-10 05:00:00,PAXG/USDT,1712.84,1715.34,1712.82,1714.76,2.93928781,5037.1247531938
1662782400,2022-09-10 04:00:00,PAXG/USDT,1712.64,1713.13,1711.37,1712.84,0.20007793,342.6604583107
1662778800,2022-09-10 03:00:00,PAXG/USDT,1711,1712.79,1711,1711.36,0.43977814,752.5906363732
1662775200,2022-09-10 02:00:00,PAXG/USDT,1708.87,1711,1708.86,1711,0.84995445,1454.1206263795
1662771600,2022-09-10 01:00:00,PAXG/USDT,1709.21,1710.78,1708.4,1710.29,0.86939638,1486.03962538
1662768000,2022-09-10 00:00:00,PAXG/USDT,1708.1,1709.27,1707.48,1709.27,0.21595855,368.8122289025
1662764400,2022-09-09 23:00:00,PAXG/USDT,1708.3,1709.8,1707.98,1709.26,1.3306512,2273.6811317893
1662760800,2022-09-09 22:00:00,PAXG/USDT,1710.54,1710.71,1709.05,1709.81,1.00169528,1712.2600607578
1662757200,2022-09-09 21:00:00,PAXG/USDT,1711.53,1711.53,1708.8,1708.8,0.12131353,207.4825430307
1662753600,2022-09-09 20:00:00,PAXG/USDT,1711.54,1711.55,1709.79,1710.63,0.05113152,87.496503126
1662750000,2022-09-09 19:00:00,PAXG/USDT,1711.2,1711.79,1709.2,1711.79,0.896,1533.185636
1662746400,2022-09-09 18:00:00,PAXG/USDT,1708.19,1711.84,1708.01,1711.2,1.94566531,3326.9876758505
1662742800,2022-09-09 17:00:00,PAXG/USDT,1713.5,1715.56,1707.67,1708.66,4.00651763,6857.7127718852
1662739200,2022-09-09 16:00:00,PAXG/USDT,1712.42,1716.38,1708.6,1713.81,8.10830573,13891.5115673443
1662735600,2022-09-09 15:00:00,PAXG/USDT,1710.17,1714.19,1705.8,1712.42,3.42579853,5857.293228585
1662732000,2022-09-09 14:00:00,PAXG/USDT,1709.96,1711.12,1707.33,1710.17,4.01445752,6860.3099944496
1662728400,2022-09-09 13:00:00,PAXG/USDT,1713.48,1713.91,1710,1710.04,1.28898345,2205.081201572
1662724800,2022-09-09 12:00:00,PAXG/USDT,1714.83,1718.28,1713.48,1713.49,6.70272525,11501.6197870162
1662721200,2022-09-09 11:00:00,PAXG/USDT,1722.87,1722.87,1714.65,1714.65,2.73907288,4706.3338989596
1662717600,2022-09-09 10:00:00,PAXG/USDT,1718.74,1725,1718.74,1723.9,2.22334961,3829.8639295182
1662714000,2022-09-09 09:00:00,PAXG/USDT,1724.32,1724.57,1716.82,1719.74,2.59509544,4460.9647270689
1662710400,2022-09-09 08:00:00,PAXG/USDT,1721.3,1724.58,1720.84,1724.07,1.45449622,2504.458286108
1662706800,2022-09-09 07:00:00,PAXG/USDT,1717.67,1721.4,1717.67,1721.3,0.46557156,801.2469768568
1662703200,2022-09-09 06:00:00,PAXG/USDT,1715,1721.39,1715,1716.44,7.11192105,12218.6420236479
1662699600,2022-09-09 05:00:00,PAXG/USDT,1718.46,1720,1715.24,1717.18,1.73249947,2978.2745309248
1662696000,2022-09-09 04:00:00,PAXG/USDT,1713.74,1718.83,1712.81,1718.83,11.59830605,19910.3898309629
1662692400,2022-09-09 03:00:00,PAXG/USDT,1709.77,1716.48,1709.43,1713.77,8.119,13906.665906
1662688800,2022-09-09 02:00:00,PAXG/USDT,1707.66,1710.32,1707.04,1710.32,0.63154284,1079.3190440803
1662685200,2022-09-09 01:00:00,PAXG/USDT,1704.3,1707.66,1704.3,1707.66,0.0629723,107.4629973774
1662681600,2022-09-09 00:00:00,PAXG/USDT,1702.34,1704.88,1702.34,1704.88,0.51054532,869.4809858536
1662678000,2022-09-08 23:00:00,PAXG/USDT,1700.39,1703.36,1700.03,1702.33,0.28448212,483.8121118416
1662674400,2022-09-08 22:00:00,PAXG/USDT,1699.54,1701.17,1699.54,1700.68,0.01286463,21.872828887
1662670800,2022-09-08 21:00:00,PAXG/USDT,1699.85,1700.69,1698.64,1699,0.35272981,599.5756959042
1662667200,2022-09-08 20:00:00,PAXG/USDT,1703.86,1704.52,1697.94,1697.94,6.60929815,11232.9853797752
1662663600,2022-09-08 19:00:00,PAXG/USDT,1701.99,1703.56,1701.99,1703.56,0.4462814,759.641938292
1662660000,2022-09-08 18:00:00,PAXG/USDT,1701.98,1703.08,1701,1701.99,1.53155199,2606.1265873642
1662656400,2022-09-08 17:00:00,PAXG/USDT,1698.55,1701.89,1698.55,1700.51,1.22692224,2086.3618056554
1662652800,2022-09-08 16:00:00,PAXG/USDT,1700.23,1700.23,1697.24,1697.24,1.29956608,2207.2777321652
1662649200,2022-09-08 15:00:00,PAXG/USDT,1704.61,1704.61,1700.47,1700.47,2.89586237,4926.3948153918
1662645600,2022-09-08 14:00:00,PAXG/USDT,1706.56,1706.56,1701,1702.16,1.08351419,1845.0322069632
1662642000,2022-09-08 13:00:00,PAXG/USDT,1709.73,1712.37,1705.36,1706.54,4.85793766,8297.1915058282
1662638400,2022-09-08 12:00:00,PAXG/USDT,1718.21,1719.82,1709.36,1709.81,10.0181764,17194.1044122476
1662634800,2022-09-08 11:00:00,PAXG/USDT,1715.14,1718.64,1715.13,1718.21,3.53054665,6065.8652781208
1662631200,2022-09-08 10:00:00,PAXG/USDT,1712.19,1717.37,1712.15,1715.76,4.29918487,7372.7796719821
