https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume BTC
1663491600000,2022-09-18 09:00:00,BTC/EUR,20018.0,20045.0,19793.743098,19819.700796,305048.2632019995,15.39116389
1663488000000,2022-09-18 08:00:00,BTC/EUR,20032.0,20070.292419,20019.0,20022.0,6856.44360078,0.34244549
1663484400000,2022-09-18 07:00:00,BTC/EUR,20025.81018304,20058.0,20025.81018304,20028.360753,5384.184565074699,0.26882802
1663480800000,2022-09-18 06:00:00,BTC/EUR,20056.0,20067.0,20029.359126,20029.359126,7293.741599717897,0.36415252
1663477200000,2022-09-18 05:00:00,BTC/EUR,19975.0,20016.0,19975.0,20016.0,118.79936352,0.00593522
1663473600000,2022-09-18 04:00:00,BTC/EUR,19978.0,20002.0,19935.0,19987.0,29437.578728359997,1.4728362799999999
1663470000000,2022-09-18 03:00:00,BTC/EUR,20007.0,20007.0,19942.0,19971.0,43760.235519,2.191189
1663466400000,2022-09-18 02:00:00,BTC/EUR,19982.0,20013.0,19982.0,20013.0,7626.00268185,0.38105245
1663462800000,2022-09-18 01:00:00,BTC/EUR,19964.464881,20025.0,19957.0,19970.0,62135.035832400004,3.11141892
1663459200000,2022-09-18 00:00:00,BTC/EUR,20092.0,20092.0,19935.0,19962.0,80163.85613094,4.01582287
1663455600000,2022-09-17 23:00:00,BTC/EUR,20107.23222,20115.0,20078.0,20101.0,29804.89825599,1.48275699
1663452000000,2022-09-17 22:00:00,BTC/EUR,20026.364007,20108.0,20026.364007,20108.0,34007.41531264,1.69123808
1663448400000,2022-09-17 21:00:00,BTC/EUR,20064.0,20073.0,19939.0,19996.0,265743.10994616,13.28981346
1663444800000,2022-09-17 20:00:00,BTC/EUR,19989.0,20052.321705,19967.0,20052.0,14705.38404792,0.73336246
1663441200000,2022-09-17 19:00:00,BTC/EUR,20050.324959,20050.324959,19972.0,19982.0,40515.58332782,2.02760401
1663437600000,2022-09-17 18:00:00,BTC/EUR,20053.0,20068.0,20005.03370017,20057.0,19310.65476103,0.96278879
1663434000000,2022-09-17 17:00:00,BTC/EUR,20134.94890484,20177.0,20022.370515,20033.0,936115.41525918,46.72866846
1663430400000,2022-09-17 16:00:00,BTC/EUR,19929.0,20158.11083,19928.0,20129.18948009,1182272.3711656448,58.73422635
1663426800000,2022-09-17 15:00:00,BTC/EUR,19901.44091661,19994.41894108,19845.0,19965.62181737,1957615.3464801211,98.04930517
1663423200000,2022-09-17 14:00:00,BTC/EUR,19885.0,19936.0,19861.62965345,19901.0,165358.91013243,8.30907543
1663419600000,2022-09-17 13:00:00,BTC/EUR,19842.0,19890.0,19839.0,19868.61408558,38311.80293300843,1.92825744
1663416000000,2022-09-17 12:00:00,BTC/EUR,19797.0,19853.0,19732.0,19848.0,95033.01117168,4.78803966
1663412400000,2022-09-17 11:00:00,BTC/EUR,19857.0,19857.0,19788.0,19796.0,433743.82761472004,21.91068032
1663408800000,2022-09-17 10:00:00,BTC/EUR,19866.0,19881.0,19815.0,19839.0,2727779.10438282,137.49579638
1663405200000,2022-09-17 09:00:00,BTC/EUR,19853.0,19886.52699,19853.0,19869.0,104302.34868123,5.24950167
1663401600000,2022-09-17 08:00:00,BTC/EUR,19831.0,19870.0,19830.0,19849.5836,779342.3907815499,39.26240502
1663398000000,2022-09-17 07:00:00,BTC/EUR,19822.85696838,19837.0,19770.0,19831.0,745994.9091833,37.6176143
1663394400000,2022-09-17 06:00:00,BTC/EUR,19843.0,19849.0,19776.69529,19792.0,9284.23145712,0.46909011
1663390800000,2022-09-17 05:00:00,BTC/EUR,19920.0,19920.0,19810.64327,19832.0,82536.81898824,4.16180007
1663387200000,2022-09-17 04:00:00,BTC/EUR,19864.0,19952.0,19863.70280211,19920.0,17679.7448088,0.88753739
1663383600000,2022-09-17 03:00:00,BTC/EUR,19892.0,19898.50863,19864.0,19864.0,48157.20417664,2.42434576
1663380000000,2022-09-17 02:00:00,BTC/EUR,19991.0,19991.0,19850.0,19889.0,44066.850037699995,2.2156393
1663376400000,2022-09-17 01:00:00,BTC/EUR,19943.0,20024.31585,19943.0,19985.37552,30103.889605443877,1.50629592
1663372800000,2022-09-17 00:00:00,BTC/EUR,19780.0,20042.0,19765.0,19930.0,111929.4212743,5.61612751
1663369200000,2022-09-16 23:00:00,BTC/EUR,19706.0,19783.0,19685.0,19783.0,34052.43971881,1.72129807
1663365600000,2022-09-16 22:00:00,BTC/EUR,19721.42338761,19742.0,19687.83146,19702.0,80988.22903358,4.11066029
1663362000000,2022-09-16 21:00:00,BTC/EUR,19734.28843669,19793.0,19696.0,19711.0,121729.90450349,6.17573459
1663358400000,2022-09-16 20:00:00,BTC/EUR,19611.0,19729.0,19611.0,19719.0,49597.27671717,2.51520243
1663354800000,2022-09-16 19:00:00,BTC/EUR,19566.0,19635.0,19554.55593466,19602.0,490730.62789674004,25.03472237
1663351200000,2022-09-16 18:00:00,BTC/EUR,19448.0,19581.0,19407.0,19557.97755424,114733.44446152638,5.86632458
1663347600000,2022-09-16 17:00:00,BTC/EUR,19535.0,19548.76640772,19338.03578,19455.0,1416093.55922145,72.78815519
1663344000000,2022-09-16 16:00:00,BTC/EUR,19617.24762,19617.24762,19477.548805,19535.09195729,388654.26594273467,19.89518487
1663340400000,2022-09-16 15:00:00,BTC/EUR,19638.0,19704.0,19569.0,19654.0,3820784.90776762,194.40240703
1663336800000,2022-09-16 14:00:00,BTC/EUR,19591.0,19782.0,19562.386635,19636.00935,10305377.324411646,524.82035126
1663333200000,2022-09-16 13:00:00,BTC/EUR,19773.0,19856.0,19500.0,19579.0,791543.4795382799,40.42818732
1663329600000,2022-09-16 12:00:00,BTC/EUR,19917.0,19924.31887316,19765.0,19771.0,478028.60266314,24.17827134
1663326000000,2022-09-16 11:00:00,BTC/EUR,19840.0,19942.0,19820.0,19933.0,2056879.25099271,103.18964787
1663322400000,2022-09-16 10:00:00,BTC/EUR,19823.0,19882.29271598,19823.0,19843.0,238287.919752,12.008664
1663318800000,2022-09-16 09:00:00,BTC/EUR,19776.0,19855.0,19776.0,19824.0,4239682.00232976,213.86612199
1663315200000,2022-09-16 08:00:00,BTC/EUR,19847.00000001,19858.60321528,19698.89037,19786.0,2487144.1140377,125.70221945
1663311600000,2022-09-16 07:00:00,BTC/EUR,19792.0,19865.367145,19777.0,19845.0,14224832.73592605,716.79681209
1663308000000,2022-09-16 06:00:00,BTC/EUR,19802.29299138,19835.0,19790.0,19790.0,1552766.8099586999,78.46219353
1663304400000,2022-09-16 05:00:00,BTC/EUR,19848.0,19854.87854,19782.0,19793.91431941,229471.52427121584,11.59303413
1663300800000,2022-09-16 04:00:00,BTC/EUR,19778.01043163,19864.87999,19778.01043163,19859.0,250839.92106628,12.631044919999999
1663297200000,2022-09-16 03:00:00,BTC/EUR,19777.895655,19778.0,19727.5068,19751.0,146082.09318969,7.39618719
1663293600000,2022-09-16 02:00:00,BTC/EUR,19761.494025,19792.37686972,19715.0,19765.885395,18233.68732707017,0.9224827
1663290000000,2022-09-16 01:00:00,BTC/EUR,19781.0,19800.832275,19721.0,19734.0,28466.124103560003,1.4424913400000001
1663286400000,2022-09-16 00:00:00,BTC/EUR,19730.36858,19778.0,19620.0,19778.0,260789.03759875998,13.18581442
1663282800000,2022-09-15 23:00:00,BTC/EUR,19777.748425,19783.0,19679.0,19737.0,43577.456116860005,2.20790678
1663279200000,2022-09-15 22:00:00,BTC/EUR,19840.20738218,19840.20738218,19623.0,19760.472555,185313.48615379818,9.377988590000001
1663275600000,2022-09-15 21:00:00,BTC/EUR,19847.0,19909.0,19809.53157792,19846.0,52674.82194642,2.65417827
1663272000000,2022-09-15 20:00:00,BTC/EUR,19802.0,19866.0,19783.0,19864.0713,27170.56657213826,1.3678246600000001
1663268400000,2022-09-15 19:00:00,BTC/EUR,19789.162855,19864.0,19715.99144,19809.0,172514.36754234,8.70888826
1663264800000,2022-09-15 18:00:00,BTC/EUR,19829.297435,19876.71316193,19772.1524,19785.0,156017.10308955,7.88562563
1663261200000,2022-09-15 17:00:00,BTC/EUR,19863.74095,19939.129155,19803.20137,19839.0,344770.52536623005,17.37842257
1663257600000,2022-09-15 16:00:00,BTC/EUR,19760.355675,19892.0,19691.89662,19855.0,393042.70242655,19.79565361
1663254000000,2022-09-15 15:00:00,BTC/EUR,19720.54485,19855.0,19513.0,19760.20289164,1265804.5065412258,64.05827478
1663250400000,2022-09-15 14:00:00,BTC/EUR,20134.96079029,20176.0,19667.0,19763.567855,1856555.268777037,93.93826471
1663246800000,2022-09-15 13:00:00,BTC/EUR,20103.656055,20169.0,20011.0,20119.514625,1747798.893425884,86.87082795
1663243200000,2022-09-15 12:00:00,BTC/EUR,20189.0,20223.0,20103.0,20103.0,3273271.76645511,162.82503937
1663239600000,2022-09-15 11:00:00,BTC/EUR,20199.0,20238.54256,20140.0,20176.0,1179244.14300368,58.44786593
1663236000000,2022-09-15 10:00:00,BTC/EUR,20147.0,20226.91321,20125.0,20199.0,1416430.10153247,70.12377353
1663232400000,2022-09-15 09:00:00,BTC/EUR,20175.03351,20207.21307419,20085.4480944,20155.010505,408307.30362204096,20.25835231
1663228800000,2022-09-15 08:00:00,BTC/EUR,20252.9673326,20274.0,20076.5574,20185.0,164614.9157983,8.15530918
1663225200000,2022-09-15 07:00:00,BTC/EUR,20161.0,20410.0,20158.612495,20262.079125,250061.50989874805,12.34135492
1663221600000,2022-09-15 06:00:00,BTC/EUR,20232.0,20394.97452,20071.88482,20149.77460311,264979.45636942686,13.15049233
1663218000000,2022-09-15 05:00:00,BTC/EUR,20095.0,20270.0,20087.0,20230.14364932,58470.90218142713,2.89028606
1663214400000,2022-09-15 04:00:00,BTC/EUR,20083.98304,20137.0,20025.0,20102.97062527,93590.99260727776,4.65558023
1663210800000,2022-09-15 03:00:00,BTC/EUR,20155.0,20155.0,19985.523455,20069.0,166692.51152862,8.30596998
1663207200000,2022-09-15 02:00:00,BTC/EUR,20243.0,20243.0,20085.18949,20148.5415,137684.34407445384,6.83346455
1663203600000,2022-09-15 01:00:00,BTC/EUR,20219.0,20225.0,20026.0,20222.0,45809.57848584,2.26533372
1663200000000,2022-09-15 00:00:00,BTC/EUR,20272.82831857,20330.0,20210.0,20218.0,61676.45923714,3.05057173
1663196400000,2022-09-14 23:00:00,BTC/EUR,20328.37212,20358.68121,20261.16933876,20262.902925,86697.51580976618,4.27863254
1663192800000,2022-09-14 22:00:00,BTC/EUR,20253.0,20420.63855,20188.0,20329.373715,138810.62036668404,6.82808149
1663189200000,2022-09-14 21:00:00,BTC/EUR,19985.777735,20276.0,19895.0,20253.0,1321846.3869994502,65.26669565
1663185600000,2022-09-14 20:00:00,BTC/EUR,20002.792225,20023.1568,19947.79575,19990.0,33800.0883016,1.69084984
1663182000000,2022-09-14 19:00:00,BTC/EUR,19816.663384,20036.873655,19762.0,20023.0,196398.42575105,9.80864135
1663178400000,2022-09-14 18:00:00,BTC/EUR,20129.5075483,20154.03333,19655.61715,19816.0,1640797.62698744,82.80165659000001
1663174800000,2022-09-14 17:00:00,BTC/EUR,20144.0,20242.86092853,20116.648125,20131.010445,119610.3397923047,5.94159643
1663171200000,2022-09-14 16:00:00,BTC/EUR,20187.0,20230.0,20110.0,20132.641485,806761.2014636787,40.07229762
1663167600000,2022-09-14 15:00:00,BTC/EUR,20333.890395,20336.89644,20176.0,20188.0,2011023.24485664,99.61478328
1663164000000,2022-09-14 14:00:00,BTC/EUR,20328.0,20354.0,20167.17491765,20334.0,5751771.2246136,282.8647204
1663160400000,2022-09-14 13:00:00,BTC/EUR,20324.0,20396.109825,20211.605525,20335.901618,2751679.6628873777,135.31141695
1663156800000,2022-09-14 12:00:00,BTC/EUR,20222.42489826,20344.0,20095.70910968,20326.0,2331208.95968718,114.69098493
1663153200000,2022-09-14 11:00:00,BTC/EUR,20326.3602387,20347.956855,20103.57525,20225.2158343,411140.8543766103,20.32813186
1663149600000,2022-09-14 10:00:00,BTC/EUR,20335.0,20376.50702222,20285.20956,20324.0,875971.63778288,43.10035612
1663146000000,2022-09-14 09:00:00,BTC/EUR,20405.0,20414.0,20309.0,20336.0,2392425.07314512,117.64482067
1663142400000,2022-09-14 08:00:00,BTC/EUR,20268.0,20430.0,20205.0,20405.2925,4623897.014622441,226.60282937
1663138800000,2022-09-14 07:00:00,BTC/EUR,20315.67343,20377.973715,20163.02337,20270.0,12552170.316105701,619.24865891
1663135200000,2022-09-14 06:00:00,BTC/EUR,20341.771165,20373.0,20282.0,20311.7001315,454797.5261665142,22.39091377
1663131600000,2022-09-14 05:00:00,BTC/EUR,20406.0,20406.0,20346.70875,20356.50207937,356599.80162501184,17.51773464
1663128000000,2022-09-14 04:00:00,BTC/EUR,20353.04362,20414.00948469,20319.3942,20405.0,1072032.7748745999,52.537749319999996
1663124400000,2022-09-14 03:00:00,BTC/EUR,20467.716795,20488.90151371,20336.09835,20336.09835,106907.74022440333,5.25704284
1663120800000,2022-09-14 02:00:00,BTC/EUR,20334.98123875,20545.0,20329.44074934,20476.0,505916.62490744004,24.70778594
1663117200000,2022-09-14 01:00:00,BTC/EUR,20255.53977,20356.0,20243.62220806,20337.75148345,324342.1405128905,15.94778758
1663113600000,2022-09-14 00:00:00,BTC/EUR,20204.66642614,20269.0,20099.01168,20256.541825,1375186.4671674774,67.88851123
1663110000000,2022-09-13 23:00:00,BTC/EUR,20290.43574248,20315.0,20181.67874,20220.0,84785.3217366,4.19314153
1663106400000,2022-09-13 22:00:00,BTC/EUR,20201.93815,20322.086915,20160.31395,20303.11222303,549298.0286954148,27.05486837
1663102800000,2022-09-13 21:00:00,BTC/EUR,20301.732,20317.0,19961.63085,20204.947675,1798901.430778473,89.0327191
1663099200000,2022-09-13 20:00:00,BTC/EUR,20347.06881,20465.0,20302.0,20302.0,662353.5720279801,32.62504049
1663095600000,2022-09-13 19:00:00,BTC/EUR,20304.212775,20403.21525,20113.455105,20332.029585,1449437.4064962573,71.2883778
1663092000000,2022-09-13 18:00:00,BTC/EUR,20797.38672,20813.0,20291.0,20322.247605,242667.1618159764,11.94096079
1663088400000,2022-09-13 17:00:00,BTC/EUR,20788.0,20915.0,20756.0,20793.0,1059931.10711364,50.97538148
1663084800000,2022-09-13 16:00:00,BTC/EUR,20829.0,20932.0,20698.0,20787.0,3883722.78438378,186.83421294
1663081200000,2022-09-13 15:00:00,BTC/EUR,20970.340335,21015.15537,20768.54601,20818.565065,761630.2988527492,36.58418803
1663077600000,2022-09-13 14:00:00,BTC/EUR,21107.04115,21191.530835,20838.545595,20959.65922584,8378905.437298922,399.76343828
1663074000000,2022-09-13 13:00:00,BTC/EUR,21282.0,21440.879055,21105.04898,21120.0,28793613.4227456,1363.33396888
1663070400000,2022-09-13 12:00:00,BTC/EUR,22130.0,22400.0,21229.0,21298.13126715,25465582.597627405,1195.67215913
1663066800000,2022-09-13 11:00:00,BTC/EUR,22150.0,22306.0,22093.0,22141.0,563733.34540152,25.46106072
1663063200000,2022-09-13 10:00:00,BTC/EUR,22021.78495,22202.0,22003.97039799,22161.3156,474252.9851109482,21.40003751
1663059600000,2022-09-13 09:00:00,BTC/EUR,21909.0,22073.0,21909.0,22022.7689,1625479.3013772026,73.80903413
1663056000000,2022-09-13 08:00:00,BTC/EUR,21958.58614,22002.362795,21866.0,21903.87405,992412.9119074488,45.30764328
1663052400000,2022-09-13 07:00:00,BTC/EUR,22010.60294127,22117.0,21957.600035,21966.0,12266161.59196008,558.41580588
1663048800000,2022-09-13 06:00:00,BTC/EUR,22088.0,22301.09126433,21957.32505,22025.0,2019339.0405974998,91.6839519
1663045200000,2022-09-13 05:00:00,BTC/EUR,22008.0,22123.0,21985.90023151,22094.0,634575.34104164,28.72161406
1663041600000,2022-09-13 04:00:00,BTC/EUR,21939.0,22071.65197489,21899.27481608,22004.0,1713259.13005364,77.86125841
1663038000000,2022-09-13 03:00:00,BTC/EUR,21980.24532,21980.24532,21884.1795,21935.0,21467.91325845,0.97870587
1663034400000,2022-09-13 02:00:00,BTC/EUR,21924.12955019,21963.0,21803.0,21951.00495,178243.37671869432,8.12005542
1663030800000,2022-09-13 01:00:00,BTC/EUR,21917.75629832,21982.7888736,21882.18474,21951.12374285,925213.9498254141,42.14881938
1663027200000,2022-09-13 00:00:00,BTC/EUR,22109.46375,22159.0,21827.786145,21918.0,8240800.126753741,375.98321593000003
1663023600000,2022-09-12 23:00:00,BTC/EUR,22055.96703,22106.57111302,22040.223575,22106.502,27729.772042248536,1.2543717699999999
1663020000000,2022-09-12 22:00:00,BTC/EUR,22069.81505,22112.18499,21994.9655,22053.0,170562.97441053,7.73423001
1663016400000,2022-09-12 21:00:00,BTC/EUR,22129.74014813,22141.6699,22004.0,22072.58302906,199464.7634346698,9.0367658
1663012800000,2022-09-12 20:00:00,BTC/EUR,22163.76948,22214.0,22109.0,22109.0,315656.15911365,14.27726985
1663009200000,2022-09-12 19:00:00,BTC/EUR,22140.0,22183.0,22109.44052856,22149.93195,87908.15354318499,3.96877759
1663005600000,2022-09-12 18:00:00,BTC/EUR,22040.0,22152.98343371,21989.40703488,22141.65489,1570664.8648146277,70.93710351
1663002000000,2022-09-12 17:00:00,BTC/EUR,21903.41728,22090.0671,21837.0,22058.89681431,204222.24788661228,9.25804448
1662998400000,2022-09-12 16:00:00,BTC/EUR,21830.0,21951.0,21734.631975,21922.0,494305.41580684,22.54837222
1662994800000,2022-09-12 15:00:00,BTC/EUR,22029.0,22037.905625,21733.090785,21847.0,655410.18111163,30.00000829
1662991200000,2022-09-12 14:00:00,BTC/EUR,22134.0,22175.2836,22010.0,22016.00421229,6382479.345499912,289.90180434
1662987600000,2022-09-12 13:00:00,BTC/EUR,22029.0,22186.90967,21988.68367,22133.0,18525263.75919274,836.99741378
1662984000000,2022-09-12 12:00:00,BTC/EUR,21997.0,22087.0,21900.0,22048.59942707,2496565.6663357466,113.23012487
1662980400000,2022-09-12 11:00:00,BTC/EUR,21849.0,22137.980815,21812.0,22001.49585,1065714.7039670914,48.43828398
1662976800000,2022-09-12 10:00:00,BTC/EUR,21825.0,21900.607225,21686.362215,21851.0,9653475.347483,441.786433
1662973200000,2022-09-12 09:00:00,BTC/EUR,21829.0,21864.35172224,21771.0,21823.48102175,737653.7208612533,33.8009193
1662969600000,2022-09-12 08:00:00,BTC/EUR,21824.0,21907.0,21746.76354769,21829.0,1180292.9232697,54.0699493
1662966000000,2022-09-12 07:00:00,BTC/EUR,21552.0,21834.510115,21479.97027,21816.831145,10380596.35820403,475.80678831
1662962400000,2022-09-12 06:00:00,BTC/EUR,21601.0,21606.0,21514.97874691,21551.0,1271990.91225548,59.02236148
1662958800000,2022-09-12 05:00:00,BTC/EUR,21542.661515,21602.0,21491.10545,21593.0,59210.23310202001,2.74210314
1662955200000,2022-09-12 04:00:00,BTC/EUR,21481.03188912,21568.0,21461.07294,21541.66936,80083.08985687514,3.71758978
1662951600000,2022-09-12 03:00:00,BTC/EUR,21593.82015,21647.0,21386.67871,21462.29903614,4689522.9617322525,218.50049493
1662948000000,2022-09-12 02:00:00,BTC/EUR,21860.48105,21894.058735,21485.5231306,21596.0,622407.75965924,28.82051119
1662944400000,2022-09-12 01:00:00,BTC/EUR,21511.0,22500.0,21431.0,21831.0,1925152.35186396,88.18434116
1662940800000,2022-09-12 00:00:00,BTC/EUR,21691.0,21691.0,21513.0,21514.0,194560.1723024,9.0434216
1662937200000,2022-09-11 23:00:00,BTC/EUR,21487.0,21682.126305,21445.54125,21682.126305,313183.1989981928,14.44430286
1662933600000,2022-09-11 22:00:00,BTC/EUR,21334.60969384,21534.0,21334.60969384,21492.0,788594.6125224,36.6924722
1662930000000,2022-09-11 21:00:00,BTC/EUR,21410.0,21517.44954,21278.0,21315.0,1090311.0182937,51.15228798
1662926400000,2022-09-11 20:00:00,BTC/EUR,21521.99387257,21570.77443759,21237.0,21413.63019,7285204.617019759,340.21343193
1662922800000,2022-09-11 19:00:00,BTC/EUR,21464.26438383,21526.0,21464.26438383,21516.0,993621.46062036,46.18058471
1662919200000,2022-09-11 18:00:00,BTC/EUR,21528.0,21573.0,21438.38343619,21438.38343619,176089.99809550174,8.21377221
1662915600000,2022-09-11 17:00:00,BTC/EUR,21611.0,21742.0,21508.06291061,21514.0,294321.25465472,13.68045248
1662912000000,2022-09-11 16:00:00,BTC/EUR,21524.98506868,21619.0,21503.0,21584.13342372,157685.8010166813,7.3056350199999995
1662908400000,2022-09-11 15:00:00,BTC/EUR,21417.47959387,21650.40812264,21417.47959387,21535.93470038,51138.70269376285,2.3745754900000002
1662904800000,2022-09-11 14:00:00,BTC/EUR,21448.33764682,21468.0,21372.0,21411.50706749,122166.96676538185,5.70566875
1662901200000,2022-09-11 13:00:00,BTC/EUR,21520.0,21526.0,21427.0,21436.0,119082.14972012001,5.55524117
1662897600000,2022-09-11 12:00:00,BTC/EUR,21521.0,21545.0,21427.4338045,21518.0,305662.07041846,14.20494797
1662894000000,2022-09-11 11:00:00,BTC/EUR,21500.0,21599.0,21500.0,21518.0,286133.6920498,13.2974111
1662890400000,2022-09-11 10:00:00,BTC/EUR,21511.38181034,21576.0,21483.0,21496.11785785,315797.3455678806,14.69090129
1662886800000,2022-09-11 09:00:00,BTC/EUR,21576.74696397,21591.67827991,21502.09038423,21502.09038423,88881.58374003532,4.13362525
1662883200000,2022-09-11 08:00:00,BTC/EUR,21510.0,21624.0,21470.96424735,21576.04991113,254844.77411408155,11.81146573
1662879600000,2022-09-11 07:00:00,BTC/EUR,21343.0,21517.0,21343.0,21510.05375274,351865.36099597113,16.35818139
1662876000000,2022-09-11 06:00:00,BTC/EUR,21509.0,21532.94843719,21264.18475015,21356.64028348,660194.4789825793,30.912843510000002
1662872400000,2022-09-11 05:00:00,BTC/EUR,21469.24148915,21517.02170018,21445.0,21516.02627912,178586.41334564285,8.300157800000001
1662868800000,2022-09-11 04:00:00,BTC/EUR,21455.0,21541.90722676,21455.0,21466.0,380188.02802636,17.71117246
1662865200000,2022-09-11 03:00:00,BTC/EUR,21418.0,21467.25064702,21418.0,21455.0,271281.69611725,12.64421795
1662861600000,2022-09-11 02:00:00,BTC/EUR,21517.02170018,21523.0,21368.18815861,21422.0,506098.9679918,23.6251969
1662858000000,2022-09-11 01:00:00,BTC/EUR,21459.0,21569.12118604,21450.0,21516.0,737912.25038388,34.29597743
1662854400000,2022-09-11 00:00:00,BTC/EUR,21557.83396377,21585.0,21450.32848895,21460.0,681815.8895528,31.77147668
1662850800000,2022-09-10 23:00:00,BTC/EUR,21667.33028071,21691.0,21571.0,21571.0,260930.60032676999,12.09636087
1662847200000,2022-09-10 22:00:00,BTC/EUR,21524.0,21702.0,21505.0,21679.0,747780.79159105,34.49332495
1662843600000,2022-09-10 21:00:00,BTC/EUR,21338.0,21682.0,21331.87338244,21520.0,2474154.38386,114.96999925
1662840000000,2022-09-10 20:00:00,BTC/EUR,21493.0,21495.21478515,21281.10690822,21332.0,1798969.38074604,84.33196047
1662836400000,2022-09-10 19:00:00,BTC/EUR,21358.0,21541.0,21350.78638264,21486.0,764360.75677146,35.57482811
1662832800000,2022-09-10 18:00:00,BTC/EUR,21195.0,21387.0,21195.0,21358.0,453194.86719568004,21.21897496
1662829200000,2022-09-10 17:00:00,BTC/EUR,21320.92375075,21327.0,21194.50527573,21196.0,244219.72465884002,11.52197229
1662825600000,2022-09-10 16:00:00,BTC/EUR,21134.31194114,21359.0,21087.99522198,21326.61580811,627731.8564649156,29.43419913
1662822000000,2022-09-10 15:00:00,BTC/EUR,21150.0,21199.0,21110.0,21132.78916982,326862.11509836564,15.46705986
1662818400000,2022-09-10 14:00:00,BTC/EUR,21087.99522198,21189.0,21047.0,21149.0,11582391.13631748,547.65668052
1662814800000,2022-09-10 13:00:00,BTC/EUR,21006.8505,21123.83038025,20882.7594,21087.99522198,15492473.129280522,734.65841424
1662811200000,2022-09-10 12:00:00,BTC/EUR,20992.0,21042.0,20874.8806,21007.83535,588721.6060529741,28.02390614
1662807600000,2022-09-10 11:00:00,BTC/EUR,21041.0,21067.0,20987.87563053,20994.0,111200.51681358,5.29677607
1662804000000,2022-09-10 10:00:00,BTC/EUR,21003.89595,21068.95306252,20970.0,21033.44145,4473357.478749203,212.67834317
1662800400000,2022-09-10 09:00:00,BTC/EUR,21030.0,21057.07785,21014.7293,21017.0,4655766.36558465,221.52383145000002
1662796800000,2022-09-10 08:00:00,BTC/EUR,20969.4262,21067.0,20962.53225,21015.0,13279333.598300248,631.89786335
1662793200000,2022-09-10 07:00:00,BTC/EUR,21229.0,21241.0,20939.0,20961.66222403,1386469.4378259305,66.14310559
1662789600000,2022-09-10 06:00:00,BTC/EUR,21226.47205,21268.8206,21161.47195,21209.81606622,151139.09851076826,7.12590331
1662786000000,2022-09-10 05:00:00,BTC/EUR,21140.7901,21336.0,21112.0,21226.0,366879.4151874,17.2844349
1662782400000,2022-09-10 04:00:00,BTC/EUR,20991.0,21133.0,20988.0,21133.0,160261.302446,7.583462
1662778800000,2022-09-10 03:00:00,BTC/EUR,20985.0,21051.16875,20975.0,21000.9414,102563.4090950083,4.88375293
1662775200000,2022-09-10 02:00:00,BTC/EUR,20964.50195,20989.0,20887.0,20989.0,40063.02324876,1.90876284
1662771600000,2022-09-10 01:00:00,BTC/EUR,20945.7898,21021.62325,20943.60796756,20975.3353,134708.27911834506,6.42222292
1662768000000,2022-09-10 00:00:00,BTC/EUR,21056.4288,21096.425575,20860.10785,20945.7898,334110.3339615682,15.95119292
1662764400000,2022-09-09 23:00:00,BTC/EUR,21037.87825,21255.4089,20943.14805,21055.44375,707327.8810181223,33.59358698
1662760800000,2022-09-09 22:00:00,BTC/EUR,20943.30385,21094.0,20927.54145,21055.61095,322792.07553198346,15.33045402
