https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume PAX
1654858800,2022-06-10 11:00:00,BTC/PAX,29874.7,29874.7,29874.7,29874.7,0,0
1654855200,2022-06-10 10:00:00,BTC/PAX,29842.9,29874.7,29842.9,29874.7,0.0003121,9.314793028
1654851600,2022-06-10 09:00:00,BTC/PAX,29896.7,29896.7,29896.7,29896.7,0.00240221,71.818151707
1654848000,2022-06-10 08:00:00,BTC/PAX,30049.3,30049.3,30049.3,30049.3,0.00971372,291.890486396
1654844400,2022-06-10 07:00:00,BTC/PAX,30105.8,30105.8,30105.8,30105.8,0,0
1654840800,2022-06-10 06:00:00,BTC/PAX,30183,30183,30105.8,30105.8,0.00702245,211.953000542
1654837200,2022-06-10 05:00:00,BTC/PAX,30115.7,30115.7,30115.7,30115.7,0.00434952,130.988839464
1654833600,2022-06-10 04:00:00,BTC/PAX,30064.5,30064.5,30064.5,30064.5,0.00002178,0.65480481
1654830000,2022-06-10 03:00:00,BTC/PAX,29933.8,29933.8,29933.8,29933.8,0,0
1654826400,2022-06-10 02:00:00,BTC/PAX,29933.8,29933.8,29933.8,29933.8,0.00042458,12.709292804
1654822800,2022-06-10 01:00:00,BTC/PAX,29917.2,29917.2,29917.2,29917.2,0.00002081,0.622576932
1654819200,2022-06-10 00:00:00,BTC/PAX,30033.8,30033.8,29745.2,29745.2,0.01739143,518.07777666
1654815600,2022-06-09 23:00:00,BTC/PAX,29950.6,29950.6,29950.6,29950.6,0.00001397,0.418409882
1654812000,2022-06-09 22:00:00,BTC/PAX,30151.6,30151.6,30097.9,30097.9,0.01589768,478.915029304
1654808400,2022-06-09 21:00:00,BTC/PAX,30236.9,30236.9,30092.1,30092.1,0.00818387,246.299280955
1654804800,2022-06-09 20:00:00,BTC/PAX,30002.5,30127.5,30002.5,30127.5,0.01751267,526.493754806
1654801200,2022-06-09 19:00:00,BTC/PAX,30128.3,30128.3,29978.1,29978.1,0.00100149,30.099310106
1654797600,2022-06-09 18:00:00,BTC/PAX,30309.4,30309.4,30158.5,30158.5,0.00241789,73.028861948
1654794000,2022-06-09 17:00:00,BTC/PAX,30370.1,30400.5,30218.8,30218.8,0.00105057,31.846838319
1654790400,2022-06-09 16:00:00,BTC/PAX,30218.8,30339.7,30188.6,30339.7,0.00075195,22.759340016
1654786800,2022-06-09 15:00:00,BTC/PAX,30038.1,30339.7,30038.1,30309.4,0.01729171,522.073429319
1654783200,2022-06-09 14:00:00,BTC/PAX,30188.4,30218.6,30068.2,30068.2,0.00146383,44.110078977
1654779600,2022-06-09 13:00:00,BTC/PAX,30038.7,30259.5,29978.1,30098.2,2.52205238,75929.496835676
1654776000,2022-06-09 12:00:00,BTC/PAX,30249,30249,30068.2,30068.2,0.02963964,892.041966845
1654772400,2022-06-09 11:00:00,BTC/PAX,30370.2,30370.2,30279.3,30279.3,0.00059934,18.17481294
1654768800,2022-06-09 10:00:00,BTC/PAX,30493,30553,30400.6,30400.6,0.00294334,89.751462662
1654765200,2022-06-09 09:00:00,BTC/PAX,30495.2,30644.5,30491.9,30491.9,0.00409885,125.07271705
1654761600,2022-06-09 08:00:00,BTC/PAX,30461.3,30491.8,30370.2,30491.8,0.00260358,79.229857801
1654758000,2022-06-09 07:00:00,BTC/PAX,30370.1,30430.9,30370.1,30430.9,0.00044973,13.672007745
1654754400,2022-06-09 06:00:00,BTC/PAX,30279.3,30279.3,30249.9,30249.9,0.00035374,10.70501139
1654750800,2022-06-09 05:00:00,BTC/PAX,30279.1,30400.5,30279.1,30342.6,0.00091342,27.708412155
1654747200,2022-06-09 04:00:00,BTC/PAX,30229.9,30229.9,30229.9,30229.9,0.00077968,23.569648432
1654743600,2022-06-09 03:00:00,BTC/PAX,30188.4,30274.3,30188.4,30231,0.00799106,241.72492384
1654740000,2022-06-09 02:00:00,BTC/PAX,30068.2,30158.4,30068.2,30158.4,0.00050962,15.355548506
1654736400,2022-06-09 01:00:00,BTC/PAX,30248.9,30306.7,30098.2,30098.2,0.00094953,28.66577592
1654732800,2022-06-09 00:00:00,BTC/PAX,30136.6,30233.5,30068.2,30233.5,0.00200934,60.577026973
1654729200,2022-06-08 23:00:00,BTC/PAX,30250.8,30250.8,30137.4,30137.4,0.02981455,899.198622617
1654725600,2022-06-08 22:00:00,BTC/PAX,30380,30380,30279.3,30279.3,0.03395685,1030.258605796
1654722000,2022-06-08 21:00:00,BTC/PAX,30279.1,30430.9,30218.9,30430.9,0.12608167,3825.603035417
1654718400,2022-06-08 20:00:00,BTC/PAX,30098.4,30248.9,30084.9,30177.6,0.33467641,10088.960478077
1654714800,2022-06-08 19:00:00,BTC/PAX,30158.5,30275.5,30068.2,30128.3,0.00165029,49.781391201
1654711200,2022-06-08 18:00:00,BTC/PAX,30279.3,30279.3,29918.3,30188.6,0.0366655,1104.255563041
1654707600,2022-06-08 17:00:00,BTC/PAX,30309.4,30430.9,30309.4,30309.6,0.00119958,36.417756648
1654704000,2022-06-08 16:00:00,BTC/PAX,30491.8,30491.8,30218.8,30218.8,0.00504331,153.389127337
1654700400,2022-06-08 15:00:00,BTC/PAX,30430.9,30491.8,30400.6,30400.6,0.00074788,22.776885226
1654696800,2022-06-08 14:00:00,BTC/PAX,30706,30706,30339.9,30339.9,0.0095937,291.552249268
1654693200,2022-06-08 13:00:00,BTC/PAX,30098.2,30828.9,30068.2,30798.1,0.02060887,624.192032195
1654689600,2022-06-08 12:00:00,BTC/PAX,30370.2,30370.2,30128.3,30128.3,0.02508742,759.867658347
1654686000,2022-06-08 11:00:00,BTC/PAX,30430.8,30461.3,30385.7,30385.7,0.00637056,193.721505606
1654682400,2022-06-08 10:00:00,BTC/PAX,30400.6,30400.6,30339.9,30339.9,0.00044883,13.631062722
1654678800,2022-06-08 09:00:00,BTC/PAX,30431,30552.7,30370.2,30431,0.11541062,3515.81715226
1654675200,2022-06-08 08:00:00,BTC/PAX,30491.9,30522.2,30431,30468.6,0.0008007,24.400347105
1654671600,2022-06-08 07:00:00,BTC/PAX,30400.6,30613.9,30309.6,30522.4,0.00251349,76.520012783
1654668000,2022-06-08 06:00:00,BTC/PAX,30583.3,30644.5,30400.6,30491.8,0.10346863,3146.729105431
1654664400,2022-06-08 05:00:00,BTC/PAX,30218.8,30613.9,30218.8,30505.4,0.00269299,81.977430104
1654660800,2022-06-08 04:00:00,BTC/PAX,29948.2,30339.7,29888.4,30309.4,0.01043648,315.426137254
1654657200,2022-06-08 03:00:00,BTC/PAX,30921.6,30921.6,29858.5,30038,0.02439892,739.358973513
1654653600,2022-06-08 02:00:00,BTC/PAX,31138.5,31252.3,30952.5,30952.5,0.0303021,944.936980297
1654650000,2022-06-08 01:00:00,BTC/PAX,31045.4,31169.7,30736.7,31075.3,0.0093104,288.539156819
1654646400,2022-06-08 00:00:00,BTC/PAX,31169.8,31263.3,31076.5,31076.5,0.00194737,60.688705759
1654642800,2022-06-07 23:00:00,BTC/PAX,31263.3,31357.1,30952.5,31107.6,0.01253728,390.462265556
1654639200,2022-06-07 22:00:00,BTC/PAX,31357.3,31461.8,30400.6,31138.7,0.05197858,1620.068504009
1654635600,2022-06-07 21:00:00,BTC/PAX,31388.5,31482.7,31294.7,31451.3,0.02205195,692.240885663
1654632000,2022-06-07 20:00:00,BTC/PAX,31045.3,31545.8,31045.3,31384.4,0.04697463,1471.824439566
1654628400,2022-06-07 19:00:00,BTC/PAX,30248.9,31357.1,30248.9,30952.5,0.50259488,15309.567786042
1654624800,2022-06-07 18:00:00,BTC/PAX,29978,30218.6,29978,30218.6,0.00995489,299.85857292
1654621200,2022-06-07 17:00:00,BTC/PAX,29859.2,29948,29859.2,29861.9,0.00018458,5.524963897
1654617600,2022-06-07 16:00:00,BTC/PAX,29769.1,29938.3,29756.5,29938.3,0.01764592,525.148615881
1654614000,2022-06-07 15:00:00,BTC/PAX,29858.5,29978,29798.9,29847,0.10012793,2989.117783694
1654610400,2022-06-07 14:00:00,BTC/PAX,29532,29978,29502.5,29888.4,0.01624106,486.20745112
1654606800,2022-06-07 13:00:00,BTC/PAX,29531.9,29650.2,29531.9,29561.6,0.00102003,30.175240344
1654603200,2022-06-07 12:00:00,BTC/PAX,29414.2,29531.9,29384.8,29443.6,0.00100863,29.707157804
1654599600,2022-06-07 11:00:00,BTC/PAX,29532,29532,29355.5,29531.7,0.01685524,496.702465237
1654596000,2022-06-07 10:00:00,BTC/PAX,29577.9,29620.5,29577.9,29593.9,0.00102245,30.255613625
1654592400,2022-06-07 09:00:00,BTC/PAX,29591.1,29591.1,29532,29532,0.00046111,13.631124845
1654588800,2022-06-07 08:00:00,BTC/PAX,29591,29679.8,29591,29591.8,0.00096419,28.567874192
1654585200,2022-06-07 07:00:00,BTC/PAX,29531.9,29561.5,29531.9,29561.5,0.00030849,9.114859263
1654581600,2022-06-07 06:00:00,BTC/PAX,29443.6,29467.7,29443.6,29467.7,0.01715432,505.494636352
1654578000,2022-06-07 05:00:00,BTC/PAX,29443.6,29561.5,29414.2,29473.1,0.00092592,27.303310644
1654574400,2022-06-07 04:00:00,BTC/PAX,29532,29561.4,29452.6,29452.6,0.00859233,253.708509793
1654570800,2022-06-07 03:00:00,BTC/PAX,29339.3,29624.7,29339.3,29533.7,0.13428184,3946.801697324
1654567200,2022-06-07 02:00:00,BTC/PAX,29473.1,29473.1,29209.1,29337.6,0.02839532,834.265743518
1654563600,2022-06-07 01:00:00,BTC/PAX,30098.2,30188.4,29384.8,29561.5,0.03827653,1132.129535807
1654560000,2022-06-07 00:00:00,BTC/PAX,31294.7,31294.7,30128.3,30181.5,0.03274627,1004.57663079
1654556400,2022-06-06 23:00:00,BTC/PAX,31357.3,31357.3,31326,31343.8,0.0128079,401.385756212
1654552800,2022-06-06 22:00:00,BTC/PAX,31451.5,31451.5,31388.6,31388.6,0.00409309,128.701863266
1654549200,2022-06-06 21:00:00,BTC/PAX,31451.3,31545.8,31420,31498.2,0.01526804,480.912697641
1654545600,2022-06-06 20:00:00,BTC/PAX,31326,31482.7,31263.4,31357.3,0.00145049,45.506058235
1654542000,2022-06-06 19:00:00,BTC/PAX,31263.4,31419.9,31232.2,31419.9,0.00351982,110.226854954
1654538400,2022-06-06 18:00:00,BTC/PAX,31325.8,31388.5,31207.7,31357.1,0.00275991,86.296436921
1654534800,2022-06-06 17:00:00,BTC/PAX,31294.5,31325.8,31076.5,31294.6,0.01551061,484.340964241
1654531200,2022-06-06 16:00:00,BTC/PAX,31420,31420,31232.2,31232.2,0.00357252,112.058167562
1654527600,2022-06-06 15:00:00,BTC/PAX,31420,31514.2,31169.8,31514.2,0.00291783,91.477765941
1654524000,2022-06-06 14:00:00,BTC/PAX,31451.3,31707,31451.3,31451.3,0.02255778,714.406107073
1654520400,2022-06-06 13:00:00,BTC/PAX,31482.7,31482.7,31263.4,31386.5,0.00117299,36.791145816
1654516800,2022-06-06 12:00:00,BTC/PAX,31411.5,31451.3,31326,31357.3,0.00782598,245.782877815
1654513200,2022-06-06 11:00:00,BTC/PAX,31477.2,31545.8,31350,31350,0.01173129,369.138264237
1654509600,2022-06-06 10:00:00,BTC/PAX,31451.3,31482.7,31372,31482.7,0.00748581,235.540857187
1654506000,2022-06-06 09:00:00,BTC/PAX,31482.7,31482.7,31357.3,31357.3,0.0072329,226.83373197
1654502400,2022-06-06 08:00:00,BTC/PAX,31261.1,31512.3,31261.1,31388.6,0.61551548,19356.381385756
1654498800,2022-06-06 07:00:00,BTC/PAX,31263.4,31357.1,31201,31201,0.00141374,44.240194396
1654495200,2022-06-06 06:00:00,BTC/PAX,31139.5,31385,31139.5,31295.5,0.0062519,195.46529461
1654491600,2022-06-06 05:00:00,BTC/PAX,31206.6,31206.6,31206.6,31206.6,0.00018623,5.811605118
1654488000,2022-06-06 04:00:00,BTC/PAX,31263.3,31325.8,31138.7,31232.1,0.00117908,36.825043183
1654484400,2022-06-06 03:00:00,BTC/PAX,30938,31232.1,30938,31232.1,0.04564512,1417.197072338
1654480800,2022-06-06 02:00:00,BTC/PAX,30921.4,31076.3,30915.4,30953.1,0.01897043,587.078283531
1654477200,2022-06-06 01:00:00,BTC/PAX,30370.1,30890.5,30370.1,30890.5,0.0028264,86.589679991
1654473600,2022-06-06 00:00:00,BTC/PAX,29877.9,30339.7,29877.9,30249,0.00711656,213.481676509
1654470000,2022-06-05 23:00:00,BTC/PAX,29952.9,30037.4,29888.4,29891.5,0.00104561,31.309693781
1654466400,2022-06-05 22:00:00,BTC/PAX,29961.7,30038,29884.5,29992.1,0.07678615,2297.832527176
1654462800,2022-06-05 21:00:00,BTC/PAX,29918.3,29948,29828.7,29913.7,0.01431226,428.238533387
1654459200,2022-06-05 20:00:00,BTC/PAX,29978.1,29978.1,29948.2,29948.2,0.00030329,9.087521521
1654455600,2022-06-05 19:00:00,BTC/PAX,29948.2,30068,29948.2,30068,0.00045501,13.658513024
1654452000,2022-06-05 18:00:00,BTC/PAX,29978,29978,29978,29978,0,0
1654448400,2022-06-05 17:00:00,BTC/PAX,29888.2,30098.1,29888.2,29978,0.00637648,191.306574174
1654444800,2022-06-05 16:00:00,BTC/PAX,29920.1,30128.2,29798.9,29798.9,0.01136308,340.65818925
1654441200,2022-06-05 15:00:00,BTC/PAX,29828.6,29948,29828.6,29948,0.00076703,22.920456197
1654437600,2022-06-05 14:00:00,BTC/PAX,29620.7,29798.8,29620.7,29798.8,0.00133266,39.630836514
1654434000,2022-06-05 13:00:00,BTC/PAX,29677.3,29731.5,29650.4,29650.4,0.00166071,49.338323609
1654430400,2022-06-05 12:00:00,BTC/PAX,29640.1,29739.3,29640.1,29739.3,0.00191218,56.748342562
1654426800,2022-06-05 11:00:00,BTC/PAX,29561.8,29709.5,29561.8,29709.5,0.0006879,20.401084876
1654423200,2022-06-05 10:00:00,BTC/PAX,29650.2,29650.2,29650.2,29650.2,0.0001537,4.55723574
1654419600,2022-06-05 09:00:00,BTC/PAX,29620.7,29620.7,29532,29620.5,0.00076837,22.732350355
1654416000,2022-06-05 08:00:00,BTC/PAX,29699.9,29699.9,29699.9,29699.9,0.00019181,5.696737819
1654412400,2022-06-05 07:00:00,BTC/PAX,29716,29716,29650.4,29650.4,0.02346232,697.048612471
1654408800,2022-06-05 06:00:00,BTC/PAX,29716.8,29716.8,29716.8,29716.8,0.00040205,11.94763944
1654405200,2022-06-05 05:00:00,BTC/PAX,29769,29769,29769,29769,0.00015309,4.55733621
1654401600,2022-06-05 04:00:00,BTC/PAX,29764.7,29764.7,29680,29680,0.0275394,818.530015394
1654398000,2022-06-05 03:00:00,BTC/PAX,29769,29769,29769,29769,0,0
1654394400,2022-06-05 02:00:00,BTC/PAX,29717.8,29769,29717.8,29769,0.00056154,16.69557162
1654390800,2022-06-05 01:00:00,BTC/PAX,29680,29680,29680,29680,0.00015309,4.5437112
1654387200,2022-06-05 00:00:00,BTC/PAX,29814.2,29858.4,29709.7,29709.7,0.01403408,418.301598103
1654383600,2022-06-04 23:00:00,BTC/PAX,29769.1,29788.9,29749.2,29749.2,0.01725481,513.997015806
1654380000,2022-06-04 22:00:00,BTC/PAX,29812.5,29918.1,29769.2,29769.2,0.01929046,574.36887544
1654376400,2022-06-04 21:00:00,BTC/PAX,29739.3,29828.6,29739.3,29828.6,0.00061205,18.229228522
1654372800,2022-06-04 20:00:00,BTC/PAX,29709.5,29709.5,29668,29668,0.00392106,116.33637418
1654369200,2022-06-04 19:00:00,BTC/PAX,29655.3,29655.3,29620.7,29620.7,0.02382713,706.479389773
1654365600,2022-06-04 18:00:00,BTC/PAX,29709.5,29743.1,29709.5,29743.1,0.00735549,218.769338067
1654362000,2022-06-04 17:00:00,BTC/PAX,29709.7,29709.7,29620.7,29620.7,0.00061267,18.174955394
1654358400,2022-06-04 16:00:00,BTC/PAX,29739.4,29739.4,29724.8,29724.8,0.00899592,267.404153404
1654354800,2022-06-04 15:00:00,BTC/PAX,29798.8,29828.6,29775.8,29775.8,0.00032223,9.606240438
1654351200,2022-06-04 14:00:00,BTC/PAX,29502.5,29888.2,29473.1,29769,0.00357109,106.126881142
1654347600,2022-06-04 13:00:00,BTC/PAX,29591,29591,29588,29588,0.00017511,5.18163981
1654344000,2022-06-04 12:00:00,BTC/PAX,29561.6,29561.6,29502.5,29502.5,0.01746157,515.175291465
1654340400,2022-06-04 11:00:00,BTC/PAX,29641.8,29641.8,29591.1,29591.1,0.00313423,92.834551898
1654336800,2022-06-04 10:00:00,BTC/PAX,29695.7,29695.7,29637.7,29650.8,0.00043603,12.937526463
1654333200,2022-06-04 09:00:00,BTC/PAX,29697.6,29697.6,29650.4,29650.4,0.00016587,4.918707984
1654329600,2022-06-04 08:00:00,BTC/PAX,29709.5,29739.3,29709.5,29739.3,0.00030664,9.114687632
1654326000,2022-06-04 07:00:00,BTC/PAX,29636.2,29636.2,29636.2,29636.2,0,0
1654322400,2022-06-04 06:00:00,BTC/PAX,29636.2,29636.2,29636.2,29636.2,0,0
1654318800,2022-06-04 05:00:00,BTC/PAX,29636.2,29636.2,29636.2,29636.2,0.00002201,0.652292762
1654315200,2022-06-04 04:00:00,BTC/PAX,29620.5,29679.8,29620.5,29679.8,0.00046111,13.67197916
1654311600,2022-06-04 03:00:00,BTC/PAX,29535.4,29591,29535.4,29591,0.0003271,9.673616133
1654308000,2022-06-04 02:00:00,BTC/PAX,29502.5,29502.5,29473.1,29473.1,0.00030818,9.087547852
1654304400,2022-06-04 01:00:00,BTC/PAX,29620.7,29620.7,29532,29581.7,0.00124163,36.709248882
1654300800,2022-06-04 00:00:00,BTC/PAX,29709.5,29713.1,29709.5,29713.1,0.0003734,11.0943193
1654297200,2022-06-03 23:00:00,BTC/PAX,29650.4,29653.6,29620.7,29620.7,0.00033476,9.921174527
1654293600,2022-06-03 22:00:00,BTC/PAX,29828.6,29828.6,29680,29680,0.00065736,19.55337006
1654290000,2022-06-03 21:00:00,BTC/PAX,29709.5,29798.8,29709.5,29744.1,0.00083997,24.985613348
1654286400,2022-06-03 20:00:00,BTC/PAX,29591,29679.8,29591,29679.8,0.00061466,18.215636362
1654282800,2022-06-03 19:00:00,BTC/PAX,29531.9,29561.5,29473.1,29561.5,0.00061683,18.216223545
1654279200,2022-06-03 18:00:00,BTC/PAX,29481.8,29502.4,29481.8,29502.4,0.00025447,7.505415728
1654275600,2022-06-03 17:00:00,BTC/PAX,29531.9,29620.5,29414.2,29414.2,0.0015412,45.505578411
1654272000,2022-06-03 16:00:00,BTC/PAX,29384.8,29502.4,29384.8,29502.4,0.00046373,13.658401879
1654268400,2022-06-03 15:00:00,BTC/PAX,29384.8,29502.4,29297.1,29414.2,0.01360056,399.691641942
1654264800,2022-06-03 14:00:00,BTC/PAX,29709.5,29709.5,29326.1,29472.9,0.13118478,3851.011969666
1654261200,2022-06-03 13:00:00,BTC/PAX,29443.6,29709.5,29443.6,29650.2,0.01168109,346.272611215
1654257600,2022-06-03 12:00:00,BTC/PAX,29743,29798.8,29473.1,29502.5,0.03734539,1106.951260723
1654254000,2022-06-03 11:00:00,BTC/PAX,29749.2,29888.2,29680,29680,0.02975359,885.947862426
1654250400,2022-06-03 10:00:00,BTC/PAX,30158.5,30158.5,29739.4,29828.4,0.03200821,962.88698105
1654246800,2022-06-03 09:00:00,BTC/PAX,30400.6,30400.6,30158.5,30254.8,0.0018607,56.326218256
1654243200,2022-06-03 08:00:00,BTC/PAX,30491.8,30491.8,30468,30468,0.00089376,27.234636828
1654239600,2022-06-03 07:00:00,BTC/PAX,30370.2,30461.3,30309.6,30461.3,0.00107231,32.583604927
1654236000,2022-06-03 06:00:00,BTC/PAX,30461.8,30465.3,30370.2,30370.2,0.00129218,39.334718368
1654232400,2022-06-03 05:00:00,BTC/PAX,30522.2,30522.2,30522.2,30522.2,0.00014931,4.557269682
1654228800,2022-06-03 04:00:00,BTC/PAX,30431,30431,30431,30431,0.00014931,4.54365261
1654225200,2022-06-03 03:00:00,BTC/PAX,30522.4,30522.4,30461.4,30461.4,0.00042193,12.864672667
1654221600,2022-06-03 02:00:00,BTC/PAX,30522.4,30522.4,30522.4,30522.4,0.00002511,0.766417464
1654218000,2022-06-03 01:00:00,BTC/PAX,30397.5,30644.5,30391.4,30552.9,0.06894608,2096.80464029
1654214400,2022-06-03 00:00:00,BTC/PAX,30400.6,30461.3,30370.2,30383.8,0.0038965,118.495517137
1654210800,2022-06-02 23:00:00,BTC/PAX,30544.3,30583.3,30400.8,30400.8,0.00357892,109.280441777
1654207200,2022-06-02 22:00:00,BTC/PAX,30370.1,30613.9,30370.1,30552.7,0.00282423,86.103281417
1654203600,2022-06-02 21:00:00,BTC/PAX,30249.8,30339.7,30236.2,30339.7,0.00056037,16.961795217
1654200000,2022-06-02 20:00:00,BTC/PAX,30279.1,30339.7,30249,30249,0.00080679,24.431867952
