https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NFT,Volume USDT
1662336000,2022-09-05 00:00:00,NFT/USDT,0.0000005847,0.0000005867,0.000000571,0.00000058,1348389081210.53692638,777146.595591502973311571
1662249600,2022-09-04 00:00:00,NFT/USDT,0.000000583,0.0000005855,0.0000005766,0.0000005848,680580218030.74217618,395929.293436201844389821
1662163200,2022-09-03 00:00:00,NFT/USDT,0.0000005786,0.0000005831,0.0000005725,0.0000005826,639118697836.38912044,369642.241683334702239559
1662076800,2022-09-02 00:00:00,NFT/USDT,0.0000005871,0.0000005926,0.000000573,0.0000005785,915145591384.32711575,535424.84398404238081983
1661990400,2022-09-01 00:00:00,NFT/USDT,0.0000005801,0.0000005926,0.0000005772,0.0000005876,920191398842.83704216,537518.620981265520457834
1661904000,2022-08-31 00:00:00,NFT/USDT,0.0000005807,0.000000589,0.0000005772,0.0000005802,738103683777.72852675,430896.857714401428526653
1661817600,2022-08-30 00:00:00,NFT/USDT,0.000000582,0.0000005992,0.000000578,0.0000005808,789287613619.84380995,460312.659138403235377314
1661731200,2022-08-29 00:00:00,NFT/USDT,0.000000568,0.0000005826,0.0000005669,0.0000005824,907311141550.22666823,522005.812598875215621524
1661644800,2022-08-28 00:00:00,NFT/USDT,0.00000058,0.0000005806,0.0000005676,0.0000005679,829099579102.48415243,477612.389914911794412862
1661558400,2022-08-27 00:00:00,NFT/USDT,0.0000005681,0.0000005827,0.0000005638,0.0000005801,1287043146389.39185541,738981.395008718589879263
1661472000,2022-08-26 00:00:00,NFT/USDT,0.0000005954,0.0000005978,0.0000005671,0.000000568,1522592158905.72813216,887771.646728669038804602
1661385600,2022-08-25 00:00:00,NFT/USDT,0.0000005837,0.0000006097,0.0000005824,0.0000005955,3477106675975.35327399,2055714.329742261506066371
1661299200,2022-08-24 00:00:00,NFT/USDT,0.0000005849,0.0000006,0.0000005774,0.0000005834,7213157199788.12432614,4212633.595687661457893504
1661212800,2022-08-23 00:00:00,NFT/USDT,0.0000005819,0.000000588,0.0000005731,0.0000005847,6083805696880.29622462,3544542.483002692840365562
1661126400,2022-08-22 00:00:00,NFT/USDT,0.0000005863,0.0000005877,0.00000057,0.0000005815,5468549282110.18408474,3157378.263013467348940053
1661040000,2022-08-21 00:00:00,NFT/USDT,0.0000005795,0.0000005917,0.0000005726,0.0000005864,672300309943.14324716,391551.225809315146698396
1660953600,2022-08-20 00:00:00,NFT/USDT,0.0000005712,0.0000005852,0.0000005712,0.0000005791,6837914901451.03705379,3955132.320218149842672292
1660867200,2022-08-19 00:00:00,NFT/USDT,0.0000006077,0.0000006095,0.0000005674,0.0000005713,8148342233396.53290285,4764060.383298501963186991
1660780800,2022-08-18 00:00:00,NFT/USDT,0.0000006165,0.0000006275,0.0000006074,0.0000006077,6867333696394.23832214,4247990.4100148881952036
1660694400,2022-08-17 00:00:00,NFT/USDT,0.0000006421,0.000000652,0.0000006135,0.0000006162,6059682466524.35281556,3829700.991824470687908335
1660608000,2022-08-16 00:00:00,NFT/USDT,0.0000006346,0.0000006685,0.0000006248,0.0000006423,4518099933992.69493938,2880326.720370716538974672
1660521600,2022-08-15 00:00:00,NFT/USDT,0.000000628,0.000000698,0.0000006215,0.0000006343,4961361598124.68406515,3136559.630773647917245455
1660435200,2022-08-14 00:00:00,NFT/USDT,0.0000006216,0.0000006489,0.0000006194,0.0000006282,4548253612898.42304022,2879406.805593637121205954
1660348800,2022-08-13 00:00:00,NFT/USDT,0.0000006283,0.0000006336,0.000000617,0.0000006213,3553400789529.3119072,2221559.489650823230885553
1660262400,2022-08-12 00:00:00,NFT/USDT,0.0000006217,0.0000006498,0.0000006128,0.0000006287,4584353981810.00951487,2848522.2463562723309856
1660176000,2022-08-11 00:00:00,NFT/USDT,0.000000643,0.0000006498,0.0000006182,0.0000006214,4123448977872.97117233,2607155.078105323380244322
1660089600,2022-08-10 00:00:00,NFT/USDT,0.0000006257,0.0000006496,0.00000062,0.0000006432,2579438470492.73183799,1635895.637196019517517243
1660003200,2022-08-09 00:00:00,NFT/USDT,0.0000006554,0.0000006568,0.0000006201,0.0000006258,2473146085066.41221792,1576526.882874336293094272
1659916800,2022-08-08 00:00:00,NFT/USDT,0.0000006434,0.0000006662,0.0000006423,0.0000006549,3253408791062.66536205,2135773.615107138561310746
1659830400,2022-08-07 00:00:00,NFT/USDT,0.0000006448,0.0000006527,0.0000006377,0.0000006436,4331577252992.92475721,2798423.451121364152735697
1659744000,2022-08-06 00:00:00,NFT/USDT,0.0000006367,0.0000006573,0.0000006326,0.0000006448,6769682544375.48203323,4373529.863869259658195933
1659657600,2022-08-05 00:00:00,NFT/USDT,0.0000006241,0.0000006369,0.000000618,0.0000006368,9947078156987.28442539,6265608.286414219377679652
1659571200,2022-08-04 00:00:00,NFT/USDT,0.0000006192,0.000000627,0.0000006148,0.0000006239,9060355536079.76962767,5618928.755119951895463334
1659484800,2022-08-03 00:00:00,NFT/USDT,0.0000006201,0.0000006375,0.0000006158,0.0000006192,8022432203451.67978233,5052590.787878631401035557
1659398400,2022-08-02 00:00:00,NFT/USDT,0.0000006331,0.000000639,0.0000006072,0.0000006201,10205555401728.90213538,6327590.103096361145619299
1659312000,2022-08-01 00:00:00,NFT/USDT,0.0000006226,0.0000006416,0.0000006202,0.0000006331,7888533086658.31024849,4983329.020393058874818394
1659225600,2022-07-31 00:00:00,NFT/USDT,0.0000006199,0.0000006374,0.0000006177,0.0000006224,9055538365174.52537677,5653796.192620666053773926
1659139200,2022-07-30 00:00:00,NFT/USDT,0.0000006151,0.000000639,0.000000613,0.0000006198,8067242070514.0987667,5041910.993764680162553977
1659052800,2022-07-29 00:00:00,NFT/USDT,0.0000006161,0.0000006327,0.0000006091,0.0000006148,7824454097741.88853752,4856995.257432616060601536
1658966400,2022-07-28 00:00:00,NFT/USDT,0.0000006078,0.0000006227,0.0000006008,0.0000006161,5929809671339.29264868,3622175.786341471039667622
1658880000,2022-07-27 00:00:00,NFT/USDT,0.0000005798,0.0000006079,0.0000005733,0.0000006078,6868559910602.61118047,4019847.964342055509630518
1658793600,2022-07-26 00:00:00,NFT/USDT,0.0000005863,0.0000005865,0.0000005662,0.0000005796,9088739237587.21411054,5209039.035592290295939456
1658707200,2022-07-25 00:00:00,NFT/USDT,0.0000006664,0.0000006675,0.0000005854,0.0000005862,7444994005020.66079828,4656517.117169676272953894
1658620800,2022-07-24 00:00:00,NFT/USDT,0.0000006738,0.0000006767,0.0000006651,0.0000006665,7566702835296.79829011,5078393.079876032574331734
1658534400,2022-07-23 00:00:00,NFT/USDT,0.0000006857,0.000000699,0.0000006646,0.0000006736,6246674370875.44657103,4260427.240512576921641536
1658448000,2022-07-22 00:00:00,NFT/USDT,0.0000006881,0.0000006999,0.0000006758,0.0000006858,5605627926095.8476277,3863848.344050141893299508
1658361600,2022-07-21 00:00:00,NFT/USDT,0.0000006516,0.0000006938,0.0000006427,0.0000006882,8248039436846.49082953,5522990.681331819164971412
1658275200,2022-07-20 00:00:00,NFT/USDT,0.0000006644,0.000000679,0.0000006502,0.0000006515,9158040195464.55125077,6113239.336450473973900285
1658188800,2022-07-19 00:00:00,NFT/USDT,0.0000006526,0.0000006693,0.0000006472,0.0000006645,5685953023180.9405155,3742806.806695600626871861
1658102400,2022-07-18 00:00:00,NFT/USDT,0.0000006353,0.000000664,0.0000006345,0.0000006524,4779184987087.25239234,3117254.736105839503741112
1658016000,2022-07-17 00:00:00,NFT/USDT,0.0000006677,0.0000006693,0.0000006341,0.0000006352,4938345190751.91761869,3209874.276818737532221388
1657929600,2022-07-16 00:00:00,NFT/USDT,0.000000654,0.0000006715,0.000000644,0.0000006677,3587924398700.58653851,2352377.550840122999462652
1657843200,2022-07-15 00:00:00,NFT/USDT,0.0000006534,0.0000006611,0.0000006481,0.0000006537,4032944170452.76614587,2642191.562308193103754825
1657756800,2022-07-14 00:00:00,NFT/USDT,0.0000006471,0.000000659,0.000000636,0.0000006536,5679239012696.74549524,3661595.879343572275206282
1657670400,2022-07-13 00:00:00,NFT/USDT,0.0000006388,0.000000665,0.0000006208,0.0000006471,6759747925616.8190839,4344065.82655614571323556
1657584000,2022-07-12 00:00:00,NFT/USDT,0.0000006384,0.0000006492,0.00000063,0.0000006377,6178842838856.7727393,3952005.453836293263607362
1657497600,2022-07-11 00:00:00,NFT/USDT,0.0000006552,0.0000006554,0.0000006329,0.0000006384,5922969956804.75555012,3819071.017873710724591198
1657411200,2022-07-10 00:00:00,NFT/USDT,0.0000006701,0.0000006718,0.00000065,0.0000006552,4863688727211.48689803,3212141.354343420508416115
1657324800,2022-07-09 00:00:00,NFT/USDT,0.0000006652,0.0000006799,0.000000663,0.0000006702,5443219301203.66695349,3662159.311042891806182215
1657238400,2022-07-08 00:00:00,NFT/USDT,0.0000006603,0.0000006755,0.000000655,0.0000006648,5528871286876.68296728,3675250.547825775513063693
1657152000,2022-07-07 00:00:00,NFT/USDT,0.000000664,0.0000006716,0.0000006476,0.0000006609,5412224385386.47552657,3557618.64756598484691546
1657065600,2022-07-06 00:00:00,NFT/USDT,0.000000667,0.000000672,0.0000006573,0.0000006643,4839699339860.22977887,3207885.730107236176320532
1656979200,2022-07-05 00:00:00,NFT/USDT,0.0000006626,0.0000006822,0.000000655,0.0000006674,4730659914015.92380969,3171206.677897814004362751
1656892800,2022-07-04 00:00:00,NFT/USDT,0.0000006604,0.0000006689,0.0000006444,0.0000006624,4855786230329.77971376,3192023.248819488995986337
1656806400,2022-07-03 00:00:00,NFT/USDT,0.0000006245,0.0000006823,0.0000006152,0.0000006606,8707704746110.19470528,5479500.486574902568458708
1656720000,2022-07-02 00:00:00,NFT/USDT,0.0000006084,0.000000629,0.0000006044,0.0000006243,13086455056279.1472005,8065614.97448579837501378
1656633600,2022-07-01 00:00:00,NFT/USDT,0.0000006028,0.0000006372,0.0000006001,0.0000006078,16671188796492.33803228,10169736.651881643527945599
1656547200,2022-06-30 00:00:00,NFT/USDT,0.0000006057,0.000000612,0.0000005831,0.0000006028,10053492296472.51824072,5969650.473423126062835352
1656460800,2022-06-29 00:00:00,NFT/USDT,0.000000649,0.0000006523,0.0000006006,0.0000006056,4441257185945.80534663,2767735.719159062091163137
1656374400,2022-06-28 00:00:00,NFT/USDT,0.0000006557,0.0000006699,0.0000006468,0.0000006491,4586615853868.60072376,3011890.600243975771144087
1656288000,2022-06-27 00:00:00,NFT/USDT,0.0000006259,0.00000067,0.0000006239,0.0000006568,4766758465829.00722249,3103249.339741856422986022
1656201600,2022-06-26 00:00:00,NFT/USDT,0.0000006396,0.000000647,0.0000006251,0.0000006264,3144399618599.04221163,2002943.114559608065628842
1656115200,2022-06-25 00:00:00,NFT/USDT,0.0000006433,0.0000006486,0.0000006201,0.0000006397,2075475930908.26272466,1320998.391578478583123135
1656028800,2022-06-24 00:00:00,NFT/USDT,0.0000006397,0.000000651,0.0000006337,0.0000006427,1441413950014.11527856,927243.309812768087536911
1655942400,2022-06-23 00:00:00,NFT/USDT,0.0000006288,0.0000006468,0.0000006191,0.0000006396,739549068032.27169675,467564.857109852833183714
1655856000,2022-06-22 00:00:00,NFT/USDT,0.0000006418,0.0000006425,0.0000006268,0.0000006287,285644387148.25107695,180882.112612485102044882
1655769600,2022-06-21 00:00:00,NFT/USDT,0.0000006151,0.000000655,0.0000006112,0.000000642,363052932858.8732526,231934.837637480223434989
1655683200,2022-06-20 00:00:00,NFT/USDT,0.0000005966,0.000000624,0.0000005859,0.0000006151,405722621238.35607554,242771.339815726429612289
1655596800,2022-06-19 00:00:00,NFT/USDT,0.0000005751,0.0000005997,0.0000005627,0.0000005967,1441755113536.37555417,838558.600664978555027917
1655510400,2022-06-18 00:00:00,NFT/USDT,0.0000005721,0.0000005815,0.000000547,0.0000005751,500003200150.18651038,283432.855050987438660106
1655424000,2022-06-17 00:00:00,NFT/USDT,0.0000005772,0.0000005981,0.0000005618,0.0000005727,518751337587.58596601,300110.436896473078633091
1655337600,2022-06-16 00:00:00,NFT/USDT,0.0000006089,0.0000006265,0.0000005655,0.0000005771,1303753239159.79991908,771211.205476134548487032
1655251200,2022-06-15 00:00:00,NFT/USDT,0.000000621,0.000000632,0.000000514,0.0000006088,1520407643346.61344346,860561.0787577654627617
1655164800,2022-06-14 00:00:00,NFT/USDT,0.000000691,0.000000702,0.000000601,0.000000622,1087856310913.76417246,711506.3156873397310615
1655078400,2022-06-13 00:00:00,NFT/USDT,0.000000827,0.000000834,0.000000652,0.000000692,3063312564842.9493044,2248260.63655669658214857
1654992000,2022-06-12 00:00:00,NFT/USDT,0.000000856,0.0000009,0.000000801,0.000000826,4504095190279.94613407,3755834.07578925850539989
1654905600,2022-06-11 00:00:00,NFT/USDT,0.000000921,0.000000951,0.000000808,0.000000856,4597075495628.22862149,3976572.10355382664359917
1654819200,2022-06-10 00:00:00,NFT/USDT,0.000000954,0.000000982,0.000000902,0.000000921,1791068637781.48174257,1683787.06980639614982804
1654732800,2022-06-09 00:00:00,NFT/USDT,0.00000093,0.000000958,0.000000898,0.000000955,2149728118483.46485788,2006183.95253698152543832
1654646400,2022-06-08 00:00:00,NFT/USDT,0.000000865,0.000000967,0.000000857,0.000000928,1014208822625.97662288,915615.35470007625964678
1654560000,2022-06-07 00:00:00,NFT/USDT,0.000000849,0.000000871,0.000000815,0.000000865,320065784307.93411139,269275.70854432665932932
1654473600,2022-06-06 00:00:00,NFT/USDT,0.000000833,0.00000087,0.00000083,0.000000849,1546052315973.78799272,1315091.49394402039923794
1654387200,2022-06-05 00:00:00,NFT/USDT,0.00000082,0.000000849,0.000000807,0.000000834,10798035793933.27902306,8971280.20047211232745529
1654300800,2022-06-04 00:00:00,NFT/USDT,0.000000804,0.000000821,0.000000779,0.00000082,2555638097104.117032,2051814.30867604302624512
1654214400,2022-06-03 00:00:00,NFT/USDT,0.000000833,0.00000084,0.0000008,0.000000804,184298138968.16189676,150037.68458480395239451
1654128000,2022-06-02 00:00:00,NFT/USDT,0.000000813,0.000000837,0.0000008,0.000000833,211372076606.81821331,173085.27921818060545092
1654041600,2022-06-01 00:00:00,NFT/USDT,0.00000083,0.00000087,0.00000081,0.000000812,325283589184.97661495,272156.29398303999593778
1653955200,2022-05-31 00:00:00,NFT/USDT,0.000000822,0.000000832,0.000000801,0.000000831,336754943663.8215397,275925.04461022072076219
1653868800,2022-05-30 00:00:00,NFT/USDT,0.000000781,0.000000832,0.000000781,0.000000823,770890571425.62703625,623145.37826128803922114
1653782400,2022-05-29 00:00:00,NFT/USDT,0.000000782,0.000000789,0.000000769,0.000000781,820251606486.79818517,638243.42265974354334694
1653696000,2022-05-28 00:00:00,NFT/USDT,0.000000778,0.000000793,0.000000772,0.000000783,3007802117194.90372099,2354968.02448944007093515
1653609600,2022-05-27 00:00:00,NFT/USDT,0.000000806,0.00000081,0.000000762,0.000000778,5794446304347.77245751,4533192.2790176614994026
1653523200,2022-05-26 00:00:00,NFT/USDT,0.000000852,0.000000876,0.000000802,0.000000806,6158328837134.71113574,5114361.56678408894735263
1653436800,2022-05-25 00:00:00,NFT/USDT,0.000000834,0.000000866,0.000000832,0.000000853,4911073939441.36871442,4167036.19214549054499835
1653350400,2022-05-24 00:00:00,NFT/USDT,0.000000796,0.000000845,0.00000079,0.000000835,5081841148008.00117572,4211435.30238074862550654
1653264000,2022-05-23 00:00:00,NFT/USDT,0.000000812,0.000000855,0.000000792,0.000000795,6923724187224.77362695,5639932.65995972103797072
1653177600,2022-05-22 00:00:00,NFT/USDT,0.00000079,0.000000816,0.000000781,0.000000813,3394002850337.68728402,2706707.83420852993174708
1653091200,2022-05-21 00:00:00,NFT/USDT,0.000000762,0.000000807,0.000000757,0.000000791,3869220179602.98050779,3023104.80326853636918986
1653004800,2022-05-20 00:00:00,NFT/USDT,0.000000771,0.000000786,0.000000756,0.000000761,3491747946172.0746799,2695722.35104584051575567
1652918400,2022-05-19 00:00:00,NFT/USDT,0.00000074,0.000000818,0.00000072,0.000000771,3945803542274.21314101,2945363.33476964439187074
1652832000,2022-05-18 00:00:00,NFT/USDT,0.000000761,0.000000766,0.000000718,0.000000739,5468424055360.16718931,4090213.01998736956696398
1652745600,2022-05-17 00:00:00,NFT/USDT,0.000000734,0.000000778,0.000000733,0.000000762,5975194611606.907819,4499054.75783199561652215
1652659200,2022-05-16 00:00:00,NFT/USDT,0.000000796,0.000000796,0.000000686,0.000000734,6184542239582.47322326,4660416.94328849257424939
1652572800,2022-05-15 00:00:00,NFT/USDT,0.000000766,0.000000798,0.000000739,0.000000796,2499126488365.42826863,1906388.06680606645426239
1652486400,2022-05-14 00:00:00,NFT/USDT,0.00000081,0.000000829,0.000000737,0.000000766,2278088181527.24743613,1757763.02826605212361273
1652400000,2022-05-13 00:00:00,NFT/USDT,0.000000746,0.000000844,0.000000728,0.000000809,2218696596471.42254817,1782807.03872281555748306
1652313600,2022-05-12 00:00:00,NFT/USDT,0.000000864,0.00000091,0.000000732,0.000000746,11151457655592.26272523,9075779.65662083249142502
1652227200,2022-05-11 00:00:00,NFT/USDT,0.000001077,0.000001101,0.000000683,0.000000862,14862580445592.54807547,14310801.863029718271378
1652140800,2022-05-10 00:00:00,NFT/USDT,0.000001055,0.000001142,0.000001021,0.000001078,12049708002460.44618415,13197091.23649452418187196
1652054400,2022-05-09 00:00:00,NFT/USDT,0.000001313,0.000001316,0.00000105,0.000001056,9302893690512.59240133,11020106.3235990890106935
1651968000,2022-05-08 00:00:00,NFT/USDT,0.000001283,0.000001344,0.000001241,0.000001313,6218486964096.25925893,7987515.84543810890583805
1651881600,2022-05-07 00:00:00,NFT/USDT,0.000001424,0.000001442,0.000001256,0.000001284,7831264443990.29760072,10693377.49328974238697204
1651795200,2022-05-06 00:00:00,NFT/USDT,0.000001407,0.000001452,0.000001339,0.000001425,7305613765265.64995054,10208538.74816561258133892
1651708800,2022-05-05 00:00:00,NFT/USDT,0.000001534,0.000001548,0.000001356,0.000001407,6630309023816.06202566,9632140.86161386625670302
1651622400,2022-05-04 00:00:00,NFT/USDT,0.000001407,0.000001535,0.000001387,0.000001532,7341060524822.97977074,10703339.5259145609744776
1651536000,2022-05-03 00:00:00,NFT/USDT,0.000001392,0.000001448,0.000001366,0.000001407,4947062772759.852689,6944954.10695999476660874
1651449600,2022-05-02 00:00:00,NFT/USDT,0.000001446,0.000001468,0.000001342,0.000001391,4983400216506.75142675,7009825.46350268684925508
1651363200,2022-05-01 00:00:00,NFT/USDT,0.000001406,0.000001481,0.000001342,0.000001445,6530557925639.26793612,9141198.19533934627693605
1651276800,2022-04-30 00:00:00,NFT/USDT,0.0000015,0.000001531,0.000001392,0.000001407,5578964264430.74511044,8264344.95185776111113819
1651190400,2022-04-29 00:00:00,NFT/USDT,0.000001556,0.000001612,0.000001483,0.0000015,5383506318450.47528246,8267878.46874869969433348
1651104000,2022-04-28 00:00:00,NFT/USDT,0.000001565,0.000001567,0.000001521,0.000001555,3995130225514.48191479,6201788.7299126476829192
1651017600,2022-04-27 00:00:00,NFT/USDT,0.000001515,0.000001566,0.00000151,0.000001565,3702264078578.6003282,5706738.03851582442368248
1650931200,2022-04-26 00:00:00,NFT/USDT,0.000001596,0.000001602,0.000001497,0.000001515,3619524320896.34740826,5653367.77750331219410932
1650844800,2022-04-25 00:00:00,NFT/USDT,0.00000159,0.000001607,0.000001501,0.000001595,3662258955708.90981901,5717465.38253152276417096
1650758400,2022-04-24 00:00:00,NFT/USDT,0.000001636,0.000001657,0.00000158,0.00000159,2877502312428.96690409,4647110.01180579922372074
1650672000,2022-04-23 00:00:00,NFT/USDT,0.000001579,0.000001681,0.000001577,0.000001635,3405583395359.75378232,5513448.35307348685957303
1650585600,2022-04-22 00:00:00,NFT/USDT,0.000001721,0.00000174,0.000001555,0.000001579,4061018661538.36639792,6626533.51835556923021368
1650499200,2022-04-21 00:00:00,NFT/USDT,0.000001666,0.000001801,0.000001646,0.000001721,5388119323096.90388305,9267578.16645080786675255
1650412800,2022-04-20 00:00:00,NFT/USDT,0.000001634,0.000001691,0.000001615,0.000001666,4373695194881.3838474,7214194.80728911311422168
1650326400,2022-04-19 00:00:00,NFT/USDT,0.000001609,0.000001639,0.000001597,0.000001633,3549122358727.19364077,5737562.28690860276455247
1650240000,2022-04-18 00:00:00,NFT/USDT,0.000001591,0.000001615,0.000001558,0.000001609,3911228531738.58682754,6188629.17902966192680503
1650153600,2022-04-17 00:00:00,NFT/USDT,0.000001668,0.000001676,0.000001589,0.000001592,4380883326471.56707756,7236539.10590670277294429
1650067200,2022-04-16 00:00:00,NFT/USDT,0.000001671,0.000001686,0.000001638,0.000001667,4476914580185.86918307,7457051.723076705584894
1649980800,2022-04-15 00:00:00,NFT/USDT,0.000001669,0.00000171,0.00000163,0.000001671,5988286482974.09761192,10013826.6930842301955312
1649894400,2022-04-14 00:00:00,NFT/USDT,0.00000171,0.000001724,0.000001633,0.000001669,5757586510328.20873265,9676592.03979161482927896
1649808000,2022-04-13 00:00:00,NFT/USDT,0.000001629,0.000001735,0.000001604,0.00000171,6482201208546.85444133,10856803.81063343744086776
1649721600,2022-04-12 00:00:00,NFT/USDT,0.000001544,0.000001632,0.00000154,0.000001629,5272430848640.22595453,8431381.39614205702031475
1649635200,2022-04-11 00:00:00,NFT/USDT,0.000001658,0.000001665,0.000001536,0.000001543,5566548162891.07612006,8854666.65056839697491024
1649548800,2022-04-10 00:00:00,NFT/USDT,0.000001707,0.000001708,0.000001641,0.000001658,4589935577491.72658533,7691947.09009322410739018
1649462400,2022-04-09 00:00:00,NFT/USDT,0.000001645,0.000001719,0.00000164,0.000001707,4767078373054.60703941,7965492.22273137601071671
1649376000,2022-04-08 00:00:00,NFT/USDT,0.00000171,0.00000173,0.000001631,0.000001645,3751650099665.28305981,6316639.72297717226148429
1649289600,2022-04-07 00:00:00,NFT/USDT,0.000001644,0.00000171,0.000001635,0.00000171,3241068832731.34683867,5409865.60493534110990393
1649203200,2022-04-06 00:00:00,NFT/USDT,0.000001799,0.000001799,0.000001641,0.000001643,5498171844894.46716724,9460613.1312975400051148
1649116800,2022-04-05 00:00:00,NFT/USDT,0.000001839,0.00000186,0.000001797,0.000001799,10276610100591.80113376,18824093.81649053471582482
1649030400,2022-04-04 00:00:00,NFT/USDT,0.000001878,0.000001882,0.000001805,0.00000184,8084599261743.27954393,14913547.8295046655487149
1648944000,2022-04-03 00:00:00,NFT/USDT,0.000001856,0.000001958,0.000001825,0.000001883,11309768350966.62597614,21169381.87327926554345448
1648857600,2022-04-02 00:00:00,NFT/USDT,0.000001939,0.000001963,0.000001852,0.000001855,4653395676585.75661496,8922708.37290111845364981
1648771200,2022-04-01 00:00:00,NFT/USDT,0.000001883,0.000001944,0.000001802,0.000001939,3155095392594.15923874,5927192.57635297998933468
1648684800,2022-03-31 00:00:00,NFT/USDT,0.000001918,0.000002121,0.000001856,0.000001885,6221597477331.54300627,12384709.2331034699301083
1648598400,2022-03-30 00:00:00,NFT/USDT,0.000001899,0.000001946,0.00000182,0.000001918,4944197694557.80737805,9420386.70964321475153147
1648512000,2022-03-29 00:00:00,NFT/USDT,0.000001765,0.00000198,0.000001763,0.0000019,1654319818159.60467369,3076710.15991356622033993
1648425600,2022-03-28 00:00:00,NFT/USDT,0.00000177,0.000001915,0.000001761,0.000001764,2823432658178.4133728,5092723.40508520081931116
1648339200,2022-03-27 00:00:00,NFT/USDT,0.0000017,0.000001784,0.00000169,0.00000177,4824253222278.86974845,8280402.28467393697818432
1648252800,2022-03-26 00:00:00,NFT/USDT,0.000001674,0.000001701,0.00000165,0.0000017,4306912284389.5036756,7220463.59937240449097329
1648166400,2022-03-25 00:00:00,NFT/USDT,0.000001718,0.000001739,0.000001633,0.000001673,3679280011323.23653105,6234937.98378779018588853
1648080000,2022-03-24 00:00:00,NFT/USDT,0.00000169,0.000001736,0.00000167,0.00000172,1952218862709.82236055,3328438.4210040048336705
1647993600,2022-03-23 00:00:00,NFT/USDT,0.000001601,0.000001757,0.000001582,0.000001688,1267866669386.93480792,2109655.28343224339940765
1647907200,2022-03-22 00:00:00,NFT/USDT,0.000001573,0.000001625,0.000001569,0.000001601,2119752037869.24221584,3379134.47931937741061774
1647820800,2022-03-21 00:00:00,NFT/USDT,0.000001545,0.000001581,0.000001523,0.000001573,5014694432545.05394376,7783042.17596768503347858
1647734400,2022-03-20 00:00:00,NFT/USDT,0.000001602,0.000001616,0.000001533,0.000001544,3204325918253.9617815,4971575.70594113712574237
1647648000,2022-03-19 00:00:00,NFT/USDT,0.000001532,0.000001607,0.000001521,0.000001602,5763171224293.81546544,8969539.56466432050706968
1647561600,2022-03-18 00:00:00,NFT/USDT,0.000001522,0.000001535,0.000001499,0.000001532,4562843194521.44013489,6903056.38806710859743854
1647475200,2022-03-17 00:00:00,NFT/USDT,0.000001541,0.000001547,0.00000152,0.000001522,3936045400370.98468733,6031438.15533554453580086
1647388800,2022-03-16 00:00:00,NFT/USDT,0.000001519,0.000001547,0.000001504,0.000001542,6604248309004.58854034,10040786.06275977031333354
1647302400,2022-03-15 00:00:00,NFT/USDT,0.00000153,0.000001532,0.000001489,0.000001518,3627092557111.88395847,5475114.93417457087663083
1647216000,2022-03-14 00:00:00,NFT/USDT,0.000001535,0.00000155,0.000001509,0.00000153,4091052182237.86848687,6267857.38297310874595118
1647129600,2022-03-13 00:00:00,NFT/USDT,0.000001552,0.00000157,0.000001531,0.000001536,3101220521622.8849431,4826332.08704533617734065
1647043200,2022-03-12 00:00:00,NFT/USDT,0.000001566,0.000001588,0.00000155,0.000001553,2060592155891.18219637,3235489.80867433776580799
1646956800,2022-03-11 00:00:00,NFT/USDT,0.000001577,0.000001616,0.000001536,0.000001566,2902004085702.23762657,4572284.51732990481389973
