https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CRPT,Volume USDT
1661385600,2022-08-25 00:00:00,CRPT/USDT,0.14565,0.14747,0.14255,0.14401,66905.3293,9701.728254388
1661299200,2022-08-24 00:00:00,CRPT/USDT,0.14729,0.15026,0.14371,0.14645,146467.1788,21470.483333297
1661212800,2022-08-23 00:00:00,CRPT/USDT,0.1449,0.157,0.14279,0.1482,177208.4752,26290.710279469
1661126400,2022-08-22 00:00:00,CRPT/USDT,0.147,0.15,0.14334,0.14565,112113.3194,16470.178807708
1661040000,2022-08-21 00:00:00,CRPT/USDT,0.14298,0.159,0.1421,0.148,397418.9866,59525.948894968
1660953600,2022-08-20 00:00:00,CRPT/USDT,0.14935,0.15,0.14202,0.14298,225572.7451,33134.814575631
1660867200,2022-08-19 00:00:00,CRPT/USDT,0.15576,0.158,0.14296,0.14944,715272.1892,106873.732878154
1660780800,2022-08-18 00:00:00,CRPT/USDT,0.15558,0.16704,0.15378,0.15575,210816.4996,33125.338318001
1660694400,2022-08-17 00:00:00,CRPT/USDT,0.15939,0.16316,0.155,0.15558,116541.4039,18527.254089484
1660608000,2022-08-16 00:00:00,CRPT/USDT,0.16065,0.164,0.15667,0.15905,272715.4131,43497.432267671
1660521600,2022-08-15 00:00:00,CRPT/USDT,0.16401,0.16999,0.16004,0.16104,115064.6099,18911.076289576
1660435200,2022-08-14 00:00:00,CRPT/USDT,0.17003,0.17199,0.16121,0.16401,259410.732,43281.703955376
1660348800,2022-08-13 00:00:00,CRPT/USDT,0.171,0.185,0.168,0.17002,616947.1922,107319.593974704
1660262400,2022-08-12 00:00:00,CRPT/USDT,0.17031,0.17356,0.16533,0.17076,168416.2314,28443.824167338
1660176000,2022-08-11 00:00:00,CRPT/USDT,0.16721,0.178,0.16671,0.17057,308159.8408,52937.83105061
1660089600,2022-08-10 00:00:00,CRPT/USDT,0.17599,0.19997,0.16322,0.16721,1281196.83760023,226678.4959430905406
1660003200,2022-08-09 00:00:00,CRPT/USDT,0.16323,0.17953,0.15726,0.17599,452231.1006,75492.054636245
1659916800,2022-08-08 00:00:00,CRPT/USDT,0.16509,0.17,0.16219,0.16324,214496.9773,35497.296155263
1659830400,2022-08-07 00:00:00,CRPT/USDT,0.165,0.17138,0.16347,0.1651,174545.4695,29036.62512957
1659744000,2022-08-06 00:00:00,CRPT/USDT,0.16428,0.167,0.16184,0.165,98007.3307,16067.214224671
1659657600,2022-08-05 00:00:00,CRPT/USDT,0.16099,0.166,0.15801,0.16425,375652.4809,60809.497764936
1659571200,2022-08-04 00:00:00,CRPT/USDT,0.16205,0.16595,0.158,0.16082,248051.7501,40181.676893035
1659484800,2022-08-03 00:00:00,CRPT/USDT,0.16449,0.1719,0.162,0.16287,313794.8912,52490.54575845
1659398400,2022-08-02 00:00:00,CRPT/USDT,0.1677,0.1719,0.16034,0.16449,381192.2269,62625.275755451
1659312000,2022-08-01 00:00:00,CRPT/USDT,0.1665,0.1758,0.16265,0.16678,336259.9772,56657.007193189
1659225600,2022-07-31 00:00:00,CRPT/USDT,0.16152,0.17182,0.16147,0.16566,318684.63226922,53553.3220662998152
1659139200,2022-07-30 00:00:00,CRPT/USDT,0.17221,0.196,0.15946,0.16111,1658939.8474,295329.021944659
1659052800,2022-07-29 00:00:00,CRPT/USDT,0.152,0.20595,0.1466,0.17139,1344294.41610271,232411.7186851027138
1658966400,2022-07-28 00:00:00,CRPT/USDT,0.15349,0.155,0.14672,0.15201,381317.6955,57751.86963675
1658880000,2022-07-27 00:00:00,CRPT/USDT,0.14761,0.155,0.144,0.1535,180375.1848,26956.894544273
1658793600,2022-07-26 00:00:00,CRPT/USDT,0.15092,0.15147,0.14593,0.1466,149912.8596,22133.941675772
1658707200,2022-07-25 00:00:00,CRPT/USDT,0.15756,0.15756,0.14951,0.15014,315839.9416,48275.68944528
1658620800,2022-07-24 00:00:00,CRPT/USDT,0.15544,0.16034,0.1543,0.15756,108699.6181,17134.034467878
1658534400,2022-07-23 00:00:00,CRPT/USDT,0.15708,0.15844,0.15304,0.15562,171428.202,26625.483218437
1658448000,2022-07-22 00:00:00,CRPT/USDT,0.15898,0.17267,0.15401,0.15708,2457233.2817,398355.169727072
1658361600,2022-07-21 00:00:00,CRPT/USDT,0.16176,0.166,0.15061,0.15847,349196.18,54899.285543133
1658275200,2022-07-20 00:00:00,CRPT/USDT,0.1651,0.16894,0.16036,0.16174,276196.88422119,45347.5292866339006
1658188800,2022-07-19 00:00:00,CRPT/USDT,0.16059,0.16927,0.15635,0.16551,523401.94693877,85123.6692358328843
1658102400,2022-07-18 00:00:00,CRPT/USDT,0.1587,0.17138,0.15682,0.16128,603670.59419266,98701.2926347133645
1658016000,2022-07-17 00:00:00,CRPT/USDT,0.16083,0.171,0.15675,0.15874,564723.71633972,92624.5204534290795
1657929600,2022-07-16 00:00:00,CRPT/USDT,0.15634,0.16199,0.15151,0.16162,172307.71480145,27000.8658494477272
1657843200,2022-07-15 00:00:00,CRPT/USDT,0.15224,0.17,0.14823,0.15634,515046.23444674,81101.3128330454146
1657756800,2022-07-14 00:00:00,CRPT/USDT,0.15234,0.15826,0.14825,0.15268,334463.51214898,50835.7112997255787
1657670400,2022-07-13 00:00:00,CRPT/USDT,0.14884,0.15883,0.141,0.15231,334288.37399335,50413.6204563289216
1657584000,2022-07-12 00:00:00,CRPT/USDT,0.14909,0.179,0.14505,0.14889,1117385.88793944,179514.2283156780891
1657497600,2022-07-11 00:00:00,CRPT/USDT,0.152,0.152,0.14766,0.14909,116512.5468063,17407.5930867338261
1657411200,2022-07-10 00:00:00,CRPT/USDT,0.15719,0.16392,0.14847,0.15192,331265.27979042,51494.6888525281017
1657324800,2022-07-09 00:00:00,CRPT/USDT,0.15962,0.16474,0.15481,0.15809,171239.53909774,27218.8602066712423
1657238400,2022-07-08 00:00:00,CRPT/USDT,0.17121,0.17194,0.15601,0.15965,372403.1095488,61081.3774451915756
1657152000,2022-07-07 00:00:00,CRPT/USDT,0.15481,0.19548,0.146,0.17111,1041820.2361469,179019.0222942322314
1657065600,2022-07-06 00:00:00,CRPT/USDT,0.16444,0.17262,0.1502,0.15482,1341561.44737435,214670.4563192730931
1656979200,2022-07-05 00:00:00,CRPT/USDT,0.13928,0.19443,0.134,0.16444,1984061.52481826,329460.3051766180704
1656892800,2022-07-04 00:00:00,CRPT/USDT,0.13029,0.14189,0.12763,0.14,171498.6957161,23180.4907106011334
1656806400,2022-07-03 00:00:00,CRPT/USDT,0.13206,0.13599,0.12644,0.1303,309470.33928428,40421.1354779812925
1656720000,2022-07-02 00:00:00,CRPT/USDT,0.1392,0.14248,0.13,0.13281,223582.02655437,30483.1937491093306
1656633600,2022-07-01 00:00:00,CRPT/USDT,0.14075,0.152,0.1342,0.13893,292628.10017205,41135.0820360429098
1656547200,2022-06-30 00:00:00,CRPT/USDT,0.14922,0.15171,0.13292,0.14137,402625.38879429,56845.3705112132486
1656460800,2022-06-29 00:00:00,CRPT/USDT,0.13759,0.166,0.13285,0.14888,699586.75494613,104112.3545413279225
1656374400,2022-06-28 00:00:00,CRPT/USDT,0.1427,0.14377,0.13637,0.13757,408544.3639443,57020.9434343949516
1656288000,2022-06-27 00:00:00,CRPT/USDT,0.14802,0.1554,0.142,0.1427,339051.9273358,50399.9005545838941
1656201600,2022-06-26 00:00:00,CRPT/USDT,0.14741,0.1535,0.14351,0.14748,256805.81889387,38078.5610474992163
1656115200,2022-06-25 00:00:00,CRPT/USDT,0.162,0.162,0.14416,0.14811,331673.15971976,50542.0412901355126
1656028800,2022-06-24 00:00:00,CRPT/USDT,0.14706,0.16459,0.14466,0.16179,564492.00639514,85342.880966343988
1655942400,2022-06-23 00:00:00,CRPT/USDT,0.14715,0.14873,0.138,0.14702,192297.65431722,27729.4776975142463
1655856000,2022-06-22 00:00:00,CRPT/USDT,0.14888,0.15378,0.145,0.14718,962672.91710987,144766.4816520858449
1655769600,2022-06-21 00:00:00,CRPT/USDT,0.15083,0.164,0.14768,0.14886,554599.61370019,86212.2829420133646
1655683200,2022-06-20 00:00:00,CRPT/USDT,0.15606,0.17748,0.1451,0.15139,1013289.64134007,162347.7581041951548
1655596800,2022-06-19 00:00:00,CRPT/USDT,0.12525,0.19,0.11821,0.15557,1894807.40810606,293940.5123803120719
1655510400,2022-06-18 00:00:00,CRPT/USDT,0.14086,0.144,0.118,0.12536,602148.53608035,76020.9124165543418
1655424000,2022-06-17 00:00:00,CRPT/USDT,0.13898,0.14997,0.13619,0.14086,561153.96826156,80538.2759440773699
1655337600,2022-06-16 00:00:00,CRPT/USDT,0.15663,0.15726,0.13649,0.13878,471851.86773471,68582.9178043886435
1655251200,2022-06-15 00:00:00,CRPT/USDT,0.14466,0.15797,0.128,0.15655,612334.2779665,87149.2554136255712
1655164800,2022-06-14 00:00:00,CRPT/USDT,0.14544,0.15912,0.13742,0.14572,422274.41112915,63259.4434821429955
1655078400,2022-06-13 00:00:00,CRPT/USDT,0.17777,0.17809,0.1443,0.14604,1212846.23049358,190687.7357294020506
1654992000,2022-06-12 00:00:00,CRPT/USDT,0.17119,0.217,0.17,0.17777,1228868.11763527,231151.8964028532098
1654905600,2022-06-11 00:00:00,CRPT/USDT,0.18435,0.20252,0.17002,0.17002,521169.74354904,93849.5464372544228
1654819200,2022-06-10 00:00:00,CRPT/USDT,0.19954,0.20375,0.18341,0.18344,369869.67680013,72193.2369273192335
1654732800,2022-06-09 00:00:00,CRPT/USDT,0.20625,0.21326,0.19875,0.19955,609712.93229874,124071.2839295829758
1654646400,2022-06-08 00:00:00,CRPT/USDT,0.20942,0.22162,0.20059,0.20664,920664.16068843,190966.6037508671516
1654560000,2022-06-07 00:00:00,CRPT/USDT,0.21957,0.21975,0.19375,0.20943,1709211.69642676,346684.8329039608483
1654473600,2022-06-06 00:00:00,CRPT/USDT,0.21154,0.22248,0.21064,0.21957,741172.82951382,161725.615453762761
1654387200,2022-06-05 00:00:00,CRPT/USDT,0.21719,0.22703,0.21069,0.21196,685420.00520518,148894.0918102091228
1654300800,2022-06-04 00:00:00,CRPT/USDT,0.21505,0.2175,0.21006,0.2172,578306.38789682,123547.8550541295583
1654214400,2022-06-03 00:00:00,CRPT/USDT,0.2212,0.22898,0.20911,0.215,554081.05405958,119712.7614953101107
1654128000,2022-06-02 00:00:00,CRPT/USDT,0.21024,0.23301,0.20944,0.22128,785015.54440066,172888.5637498512287
1654041600,2022-06-01 00:00:00,CRPT/USDT,0.23319,0.2352,0.20544,0.21069,882928.10607635,193912.5312289024927
1653955200,2022-05-31 00:00:00,CRPT/USDT,0.22223,0.253,0.21417,0.23262,1199671.49009294,274275.6647237655504
1653868800,2022-05-30 00:00:00,CRPT/USDT,0.21886,0.22854,0.21401,0.22355,795012.53956771,174339.5648945146658
1653782400,2022-05-29 00:00:00,CRPT/USDT,0.21332,0.22899,0.20727,0.2187,800947.89941839,173984.8436687543473
1653696000,2022-05-28 00:00:00,CRPT/USDT,0.248,0.24966,0.208,0.21291,1170832.88720808,263740.1402926436312
1653609600,2022-05-27 00:00:00,CRPT/USDT,0.19671,0.25238,0.19348,0.2466,1401215.04074991,303577.7768227787723
1653523200,2022-05-26 00:00:00,CRPT/USDT,0.21181,0.21391,0.19622,0.19761,724618.45012085,148422.9915097326477
1653436800,2022-05-25 00:00:00,CRPT/USDT,0.21998,0.22754,0.20837,0.21125,1098727.40032389,236394.0084646311809
1653350400,2022-05-24 00:00:00,CRPT/USDT,0.23144,0.23799,0.21592,0.22029,866110.87427269,194356.7531121986676
1653264000,2022-05-23 00:00:00,CRPT/USDT,0.24805,0.26099,0.22747,0.23162,1681150.87660696,404514.7463027749631
1653177600,2022-05-22 00:00:00,CRPT/USDT,0.22657,0.31224,0.21249,0.24842,5355897.42742094,1401915.4158483187866
1653091200,2022-05-21 00:00:00,CRPT/USDT,0.1813,0.25013,0.17883,0.227,2288599.1490057,494641.9655316061178
1653004800,2022-05-20 00:00:00,CRPT/USDT,0.18999,0.207,0.1776,0.18188,1065060.66448299,206262.3733365438517
1652918400,2022-05-19 00:00:00,CRPT/USDT,0.18845,0.19662,0.17815,0.189,868953.61977958,162320.3353556922403
1652832000,2022-05-18 00:00:00,CRPT/USDT,0.23141,0.23141,0.18701,0.18811,968147.08906667,199660.5112674177053
1652745600,2022-05-17 00:00:00,CRPT/USDT,0.1824,0.24176,0.18204,0.23075,1696098.69721705,347728.9638152733522
1652659200,2022-05-16 00:00:00,CRPT/USDT,0.19191,0.205,0.17287,0.18226,1312059.57398787,243358.5874980581833
1652572800,2022-05-15 00:00:00,CRPT/USDT,0.17446,0.20239,0.169,0.19144,1606288.60158254,296985.9170777000103
1652486400,2022-05-14 00:00:00,CRPT/USDT,0.18047,0.18621,0.16271,0.17357,1471352.32024314,254822.44347670186
1652400000,2022-05-13 00:00:00,CRPT/USDT,0.16742,0.21124,0.16,0.17999,1980811.83005882,368938.2245796432978
1652313600,2022-05-12 00:00:00,CRPT/USDT,0.18,0.205,0.13914,0.16805,1651056.98131158,284414.4628002568893
1652227200,2022-05-11 00:00:00,CRPT/USDT,0.2839,0.2988,0.16605,0.18001,2939003.61919512,665011.7801704036
1652140800,2022-05-10 00:00:00,CRPT/USDT,0.28068,0.32361,0.25854,0.28515,2146515.5201989,618612.2062470924965
1652054400,2022-05-09 00:00:00,CRPT/USDT,0.33779,0.35576,0.28068,0.28137,2888239.58712214,908467.8205097163398
1651968000,2022-05-08 00:00:00,CRPT/USDT,0.44438,0.51,0.33779,0.33779,5181349.55598172,2097681.5945965957502
1651881600,2022-05-07 00:00:00,CRPT/USDT,0.29979,0.47741,0.28541,0.44241,11341273.94594257,4590382.2780986717774
1651795200,2022-05-06 00:00:00,CRPT/USDT,0.27001,0.34692,0.25197,0.29979,2461891.14324447,737705.5158563613685
1651708800,2022-05-05 00:00:00,CRPT/USDT,0.30231,0.31564,0.26137,0.26955,755147.24817318,219389.3722745879789
1651622400,2022-05-04 00:00:00,CRPT/USDT,0.27859,0.32123,0.2752,0.30233,1529554.2292912,447787.0683541200581
1651536000,2022-05-03 00:00:00,CRPT/USDT,0.29813,0.30304,0.2765,0.27936,646634.66252278,188825.0981995105695
1651449600,2022-05-02 00:00:00,CRPT/USDT,0.33924,0.34756,0.28094,0.29816,1252725.83051002,392866.880142630986
1651363200,2022-05-01 00:00:00,CRPT/USDT,0.27215,0.38839,0.26743,0.34068,3164145.61571469,1053245.1397335918885
1651276800,2022-04-30 00:00:00,CRPT/USDT,0.29897,0.30407,0.26937,0.27214,708788.05182771,203720.6780986696659
1651190400,2022-04-29 00:00:00,CRPT/USDT,0.32406,0.32792,0.29453,0.2987,726024.76033063,226249.1417014102093
1651104000,2022-04-28 00:00:00,CRPT/USDT,0.33249,0.38508,0.31865,0.32406,1059923.24454395,366906.0819175594516
1651017600,2022-04-27 00:00:00,CRPT/USDT,0.32922,0.35286,0.32815,0.33305,565220.21687847,192839.3654455783457
1650931200,2022-04-26 00:00:00,CRPT/USDT,0.37453,0.37933,0.3281,0.32874,766285.62972401,269947.5034447297652
1650844800,2022-04-25 00:00:00,CRPT/USDT,0.38825,0.38957,0.35779,0.37623,744390.58054025,276705.0214375338219
1650758400,2022-04-24 00:00:00,CRPT/USDT,0.40485,0.40705,0.38416,0.38844,605097.48712348,240065.6239582806632
1650672000,2022-04-23 00:00:00,CRPT/USDT,0.41612,0.42135,0.38915,0.4041,694774.45931592,282891.8926990176003
1650585600,2022-04-22 00:00:00,CRPT/USDT,0.41294,0.43205,0.41007,0.41606,538392.55034803,227128.0001346715348
1650499200,2022-04-21 00:00:00,CRPT/USDT,0.44121,0.45065,0.41256,0.41407,773454.10290629,335231.3051349700512
1650412800,2022-04-20 00:00:00,CRPT/USDT,0.46118,0.475,0.43223,0.44135,1134511.10834084,508612.7959785358573
1650326400,2022-04-19 00:00:00,CRPT/USDT,0.44468,0.48514,0.44271,0.46196,932964.765643,428564.4186156341097
1650240000,2022-04-18 00:00:00,CRPT/USDT,0.45482,0.47059,0.43289,0.44468,396544.3223399,177846.8000196625053
1650153600,2022-04-17 00:00:00,CRPT/USDT,0.49883,0.5125,0.45482,0.45645,789678.89596923,384554.5846637022551
1650067200,2022-04-16 00:00:00,CRPT/USDT,0.46129,0.50937,0.43185,0.499,1285241.16549593,606082.8130618127844
1649980800,2022-04-15 00:00:00,CRPT/USDT,0.43702,0.52133,0.4141,0.46129,1520359.92379417,707899.1830783980544
1649894400,2022-04-14 00:00:00,CRPT/USDT,0.45664,0.45873,0.41612,0.43696,615863.24254621,269797.5012803865371
1649808000,2022-04-13 00:00:00,CRPT/USDT,0.43926,0.47,0.43469,0.45574,537200.91211158,242388.5049880590102
1649721600,2022-04-12 00:00:00,CRPT/USDT,0.44198,0.46394,0.43321,0.43908,643181.10196841,287332.8642195914127
1649635200,2022-04-11 00:00:00,CRPT/USDT,0.4995,0.50116,0.43996,0.4419,942151.58561475,437340.1186405973935
1649548800,2022-04-10 00:00:00,CRPT/USDT,0.51333,0.52202,0.48626,0.4995,691581.44393629,347964.6839510809272
1649462400,2022-04-09 00:00:00,CRPT/USDT,0.5143,0.52988,0.47852,0.51156,1434947.53993883,724026.7669477714364
1649376000,2022-04-08 00:00:00,CRPT/USDT,0.53914,0.57412,0.51057,0.51362,990048.64791817,537496.7797841358642
1649289600,2022-04-07 00:00:00,CRPT/USDT,0.55671,0.56574,0.52099,0.53896,1163075.96476582,638396.7935304745167
1649203200,2022-04-06 00:00:00,CRPT/USDT,0.60973,0.62546,0.5564,0.5564,1294076.41178374,764245.7683540880737
1649116800,2022-04-05 00:00:00,CRPT/USDT,0.54917,0.7072,0.54774,0.6098,2671450.81081419,1663335.6021519426887
1649030400,2022-04-04 00:00:00,CRPT/USDT,0.57169,0.59157,0.53819,0.54916,1148666.16914808,651540.1446741510836
1648944000,2022-04-03 00:00:00,CRPT/USDT,0.60434,0.62137,0.56314,0.57169,856086.60901404,509698.6084024931264
1648857600,2022-04-02 00:00:00,CRPT/USDT,0.6303,0.6648,0.59776,0.60437,1088009.85028248,682514.3026148244022
1648771200,2022-04-01 00:00:00,CRPT/USDT,0.668,0.79466,0.5844,0.63019,3455991.81872732,2294964.8205338294649
1648684800,2022-03-31 00:00:00,CRPT/USDT,0.60578,0.81,0.59763,0.668,11118650.32887406,7934414.1225549252105
1648598400,2022-03-30 00:00:00,CRPT/USDT,0.44989,0.67233,0.44854,0.60523,7615772.11530409,4255607.8497269004077
1648512000,2022-03-29 00:00:00,CRPT/USDT,0.48,0.48072,0.43537,0.44989,2983009.48459787,1367285.0898680096953
1648425600,2022-03-28 00:00:00,CRPT/USDT,0.52214,0.582,0.47553,0.48072,3095683.70220871,1636908.5852848725878
1648339200,2022-03-27 00:00:00,CRPT/USDT,0.58968,0.6,0.47719,0.52297,4827435.13316853,2518988.9596262331052
1648252800,2022-03-26 00:00:00,CRPT/USDT,0.62838,0.7165,0.5746,0.5917,3738071.67859329,2380491.398130918591
1648166400,2022-03-25 00:00:00,CRPT/USDT,0.65313,0.82,0.58507,0.62919,15984753.33010598,11142791.2756448432125
1648080000,2022-03-24 00:00:00,CRPT/USDT,0.28723,1.031,0.27397,0.65366,57553104.59737082,33481984.7347256232543
1647993600,2022-03-23 00:00:00,CRPT/USDT,0.18196,0.30619,0.15,0.2876,17057835.37845724,4254155.7797390912367
1647907200,2022-03-22 00:00:00,CRPT/USDT,0.14844,0.184,0.14539,0.18196,2579104.6796327,430488.9287376283298
1647820800,2022-03-21 00:00:00,CRPT/USDT,0.15263,0.17697,0.14769,0.1493,2290189.1766742,370481.3879673791665
1647734400,2022-03-20 00:00:00,CRPT/USDT,0.15161,0.159,0.14623,0.15237,593700.36571283,89529.4393773396511
1647648000,2022-03-19 00:00:00,CRPT/USDT,0.14793,0.15899,0.14336,0.15156,1177234.11848,178889.0510620920801
1647561600,2022-03-18 00:00:00,CRPT/USDT,0.13779,0.1502,0.13372,0.14793,950648.24480917,133656.1092082649101
1647475200,2022-03-17 00:00:00,CRPT/USDT,0.12751,0.14055,0.12412,0.13802,721769.75959603,95996.9396717476337
1647388800,2022-03-16 00:00:00,CRPT/USDT,0.12887,0.13994,0.121,0.12751,1137602.25927652,145904.8102942875046
1647302400,2022-03-15 00:00:00,CRPT/USDT,0.13203,0.13373,0.127,0.12881,522191.38341409,68049.1333289266628
1647216000,2022-03-14 00:00:00,CRPT/USDT,0.14769,0.16025,0.12122,0.13153,2973093.6083578,400524.1152896071121
1647129600,2022-03-13 00:00:00,CRPT/USDT,0.15544,0.15708,0.1364,0.14769,1317956.2091217,191846.2267624057395
1647043200,2022-03-12 00:00:00,CRPT/USDT,0.13854,0.1679,0.13847,0.15628,1262796.70301648,194449.3631869290253
1646956800,2022-03-11 00:00:00,CRPT/USDT,0.12851,0.14751,0.12825,0.13857,1211635.03680555,168466.4226104894558
1646870400,2022-03-10 00:00:00,CRPT/USDT,0.13627,0.1416,0.12536,0.12872,791889.24832657,103884.6357182026224
1646784000,2022-03-09 00:00:00,CRPT/USDT,0.13686,0.14517,0.13519,0.13627,517554.82584196,72200.0280373864243
1646697600,2022-03-08 00:00:00,CRPT/USDT,0.1325,0.13931,0.13174,0.13686,682674.79763669,92647.8677473844147
1646611200,2022-03-07 00:00:00,CRPT/USDT,0.14512,0.14512,0.1325,0.1325,1179548.69747141,162186.5233223391627
1646524800,2022-03-06 00:00:00,CRPT/USDT,0.13811,0.1502,0.1325,0.14512,2132071.42501821,297809.9494303082012
1646438400,2022-03-05 00:00:00,CRPT/USDT,0.13373,0.1383,0.13306,0.13811,1807648.11821889,245127.9115984357956
1646352000,2022-03-04 00:00:00,CRPT/USDT,0.14203,0.14203,0.13306,0.13383,1823565.8923227,250411.0501185174524
1646265600,2022-03-03 00:00:00,CRPT/USDT,0.15359,0.15474,0.13512,0.1415,2474957.83972382,360748.08921052436
1646179200,2022-03-02 00:00:00,CRPT/USDT,0.15483,0.17277,0.15205,0.15329,3616664.64905379,582400.664689728644
1646092800,2022-03-01 00:00:00,CRPT/USDT,0.14661,0.16613,0.14556,0.15495,4029549.67954533,619629.9626383660964
1646006400,2022-02-28 00:00:00,CRPT/USDT,0.12887,0.162,0.1286,0.14676,3951907.26035905,563098.6519121527348
1645920000,2022-02-27 00:00:00,CRPT/USDT,0.13269,0.165,0.12785,0.12898,5468738.12817235,760061.0405850387872
1645833600,2022-02-26 00:00:00,CRPT/USDT,0.14537,0.1589,0.12391,0.13299,3962578.06438343,537685.6704568397799
1645747200,2022-02-25 00:00:00,CRPT/USDT,0.13178,0.14737,0.12982,0.14506,2217677.42811395,307871.5307742265027
1645660800,2022-02-24 00:00:00,CRPT/USDT,0.13842,0.141,0.11411,0.1318,3803770.32154695,478070.5328933425353
1645574400,2022-02-23 00:00:00,CRPT/USDT,0.15895,0.16171,0.1352,0.13846,3059357.56167293,454726.8582896483249
1645488000,2022-02-22 00:00:00,CRPT/USDT,0.15877,0.16392,0.13331,0.15897,4152638.03092382,617712.6419839582385
1645401600,2022-02-21 00:00:00,CRPT/USDT,0.18151,0.18658,0.15726,0.15875,2850552.8018462,489780.7352588854772
1645315200,2022-02-20 00:00:00,CRPT/USDT,0.18749,0.1918,0.1678,0.18152,2833271.93991526,508475.6922323906099
1645228800,2022-02-19 00:00:00,CRPT/USDT,0.19441,0.20144,0.18585,0.18774,2495785.79217777,482156.6613778458768
1645142400,2022-02-18 00:00:00,CRPT/USDT,0.19405,0.2067,0.19,0.19466,3738039.273616,729379.105028589126
1645056000,2022-02-17 00:00:00,CRPT/USDT,0.22473,0.22621,0.18331,0.19382,5174375.78348038,1060063.4529194465724
1644969600,2022-02-16 00:00:00,CRPT/USDT,0.23422,0.23574,0.2137,0.22476,4327227.10098536,982348.2204734265228
1644883200,2022-02-15 00:00:00,CRPT/USDT,0.20929,0.25555,0.20873,0.23418,5170181.20067021,1185538.3972624786203
1644796800,2022-02-14 00:00:00,CRPT/USDT,0.22893,0.236,0.207,0.20929,4316658.79492013,967537.6004248039283
1644710400,2022-02-13 00:00:00,CRPT/USDT,0.23712,0.23894,0.22274,0.22892,3843396.42918128,888860.2523301413213
1644624000,2022-02-12 00:00:00,CRPT/USDT,0.22795,0.24048,0.217,0.23745,4516956.08621056,1030026.9847558217882
1644537600,2022-02-11 00:00:00,CRPT/USDT,0.26815,0.29052,0.21739,0.22751,4825168.97872532,1160600.8389306245295
1644451200,2022-02-10 00:00:00,CRPT/USDT,0.33047,0.33072,0.23925,0.26815,7726422.14410304,2094093.0337733590822
1644364800,2022-02-09 00:00:00,CRPT/USDT,0.35237,0.3736,0.2873,0.33039,3366144.18944693,1130735.9853032934708
1644278400,2022-02-08 00:00:00,CRPT/USDT,0.36888,0.3977,0.34181,0.35212,3248421.80658227,1194768.3417444699773
