https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume BTC,tradecount
1656460800000,2022-06-29 00:00:00,XLM/BTC,0.00000563,0.00000568,0.00000537,0.00000547,11948091.00000000,66.00657651,8024
1656374400000,2022-06-28 00:00:00,XLM/BTC,0.00000574,0.00000577,0.00000557,0.00000564,9259070.00000000,52.50903045,8008
1656288000000,2022-06-27 00:00:00,XLM/BTC,0.00000571,0.00000581,0.00000562,0.00000574,10012769.00000000,57.47574242,7750
1656201600000,2022-06-26 00:00:00,XLM/BTC,0.00000590,0.00000595,0.00000570,0.00000571,7032781.00000000,41.09426285,7842
1656115200000,2022-06-25 00:00:00,XLM/BTC,0.00000602,0.00000610,0.00000585,0.00000590,8570121.00000000,51.25618110,8469
1656028800000,2022-06-24 00:00:00,XLM/BTC,0.00000560,0.00000621,0.00000558,0.00000602,20429979.00000000,121.72965107,16081
1655942400000,2022-06-23 00:00:00,XLM/BTC,0.00000566,0.00000577,0.00000556,0.00000559,13241684.00000000,75.16219052,8518
1655856000000,2022-06-22 00:00:00,XLM/BTC,0.00000553,0.00000573,0.00000546,0.00000565,12494569.00000000,69.65349567,8977
1655769600000,2022-06-21 00:00:00,XLM/BTC,0.00000549,0.00000556,0.00000540,0.00000553,19441955.00000000,106.51288753,12022
1655683200000,2022-06-20 00:00:00,XLM/BTC,0.00000558,0.00000572,0.00000546,0.00000550,16117230.00000000,90.26993541,13918
1655596800000,2022-06-19 00:00:00,XLM/BTC,0.00000568,0.00000597,0.00000550,0.00000557,32142480.00000000,185.80062061,21239
1655510400000,2022-06-18 00:00:00,XLM/BTC,0.00000546,0.00000577,0.00000539,0.00000567,22691235.00000000,126.29305971,14135
1655424000000,2022-06-17 00:00:00,XLM/BTC,0.00000535,0.00000554,0.00000527,0.00000546,15488150.00000000,83.87030858,12424
1655337600000,2022-06-16 00:00:00,XLM/BTC,0.00000536,0.00000544,0.00000514,0.00000536,19463901.00000000,103.05909177,12917
1655251200000,2022-06-15 00:00:00,XLM/BTC,0.00000510,0.00000539,0.00000506,0.00000536,26945023.00000000,139.95953205,15800
1655164800000,2022-06-14 00:00:00,XLM/BTC,0.00000474,0.00000520,0.00000468,0.00000509,30711890.00000000,150.54839167,17733
1655078400000,2022-06-13 00:00:00,XLM/BTC,0.00000446,0.00000485,0.00000427,0.00000476,39436513.00000000,178.61691629,17384
1654992000000,2022-06-12 00:00:00,XLM/BTC,0.00000440,0.00000450,0.00000430,0.00000445,11726792.00000000,51.62315739,8954
1654905600000,2022-06-11 00:00:00,XLM/BTC,0.00000457,0.00000462,0.00000432,0.00000441,11178033.00000000,50.07409751,7417
1654819200000,2022-06-10 00:00:00,XLM/BTC,0.00000465,0.00000468,0.00000453,0.00000458,12593281.00000000,58.11284397,8783
1654732800000,2022-06-09 00:00:00,XLM/BTC,0.00000464,0.00000467,0.00000459,0.00000465,8784412.00000000,40.67225430,5411
1654646400000,2022-06-08 00:00:00,XLM/BTC,0.00000452,0.00000471,0.00000450,0.00000464,11458925.00000000,52.75438961,7933
1654560000000,2022-06-07 00:00:00,XLM/BTC,0.00000463,0.00000470,0.00000448,0.00000451,12206763.00000000,56.18607415,8654
1654473600000,2022-06-06 00:00:00,XLM/BTC,0.00000480,0.00000482,0.00000456,0.00000463,12305568.00000000,57.61577786,8216
1654387200000,2022-06-05 00:00:00,XLM/BTC,0.00000481,0.00000493,0.00000474,0.00000479,10425753.00000000,50.45407237,5431
1654300800000,2022-06-04 00:00:00,XLM/BTC,0.00000492,0.00000496,0.00000474,0.00000481,15592906.00000000,75.59243437,8127
1654214400000,2022-06-03 00:00:00,XLM/BTC,0.00000470,0.00000495,0.00000470,0.00000492,26556990.00000000,128.62030904,14245
1654128000000,2022-06-02 00:00:00,XLM/BTC,0.00000459,0.00000472,0.00000455,0.00000470,12508090.00000000,57.93426681,7241
1654041600000,2022-06-01 00:00:00,XLM/BTC,0.00000474,0.00000475,0.00000451,0.00000460,15295724.00000000,70.43563039,9391
1653955200000,2022-05-31 00:00:00,XLM/BTC,0.00000452,0.00000487,0.00000449,0.00000474,20283214.00000000,94.94145321,13978
1653868800000,2022-05-30 00:00:00,XLM/BTC,0.00000445,0.00000464,0.00000443,0.00000453,14158259.00000000,63.98696577,9558
1653782400000,2022-05-29 00:00:00,XLM/BTC,0.00000422,0.00000450,0.00000421,0.00000444,14333450.00000000,62.03851090,5135
1653696000000,2022-05-28 00:00:00,XLM/BTC,0.00000421,0.00000426,0.00000417,0.00000423,9870510.00000000,41.67236727,3838
1653609600000,2022-05-27 00:00:00,XLM/BTC,0.00000425,0.00000432,0.00000413,0.00000421,14903411.00000000,62.76864678,6614
1653523200000,2022-05-26 00:00:00,XLM/BTC,0.00000448,0.00000450,0.00000421,0.00000425,15233860.00000000,65.68875437,6178
1653436800000,2022-05-25 00:00:00,XLM/BTC,0.00000449,0.00000452,0.00000435,0.00000447,10495423.00000000,46.33497228,4576
1653350400000,2022-05-24 00:00:00,XLM/BTC,0.00000443,0.00000449,0.00000433,0.00000448,10518133.00000000,46.33823005,4889
1653264000000,2022-05-23 00:00:00,XLM/BTC,0.00000448,0.00000455,0.00000441,0.00000443,13958449.00000000,62.64327587,6028
1653177600000,2022-05-22 00:00:00,XLM/BTC,0.00000444,0.00000455,0.00000444,0.00000447,13628724.00000000,61.21603326,5239
1653091200000,2022-05-21 00:00:00,XLM/BTC,0.00000433,0.00000445,0.00000426,0.00000444,14517570.00000000,63.41500549,4877
1653004800000,2022-05-20 00:00:00,XLM/BTC,0.00000431,0.00000441,0.00000429,0.00000433,17931345.00000000,78.08140874,8298
1652918400000,2022-05-19 00:00:00,XLM/BTC,0.00000445,0.00000447,0.00000424,0.00000431,20402050.00000000,88.87351912,9646
1652832000000,2022-05-18 00:00:00,XLM/BTC,0.00000465,0.00000470,0.00000444,0.00000444,15646000.00000000,71.51284796,7253
1652745600000,2022-05-17 00:00:00,XLM/BTC,0.00000456,0.00000467,0.00000450,0.00000466,14313323.00000000,65.60696182,7637
1652659200000,2022-05-16 00:00:00,XLM/BTC,0.00000463,0.00000471,0.00000450,0.00000456,15710690.00000000,72.49333619,13031
1652572800000,2022-05-15 00:00:00,XLM/BTC,0.00000460,0.00000464,0.00000451,0.00000464,9205455.00000000,42.26842579,9121
1652486400000,2022-05-14 00:00:00,XLM/BTC,0.00000451,0.00000475,0.00000443,0.00000459,14810885.00000000,67.86788676,11128
1652400000000,2022-05-13 00:00:00,XLM/BTC,0.00000416,0.00000454,0.00000415,0.00000452,18452038.00000000,81.60883133,13011
1652313600000,2022-05-12 00:00:00,XLM/BTC,0.00000434,0.00000438,0.00000389,0.00000416,86408552.00000000,356.12235509,43305
1652227200000,2022-05-11 00:00:00,XLM/BTC,0.00000478,0.00000482,0.00000413,0.00000434,65595742.00000000,292.97243730,34887
1652140800000,2022-05-10 00:00:00,XLM/BTC,0.00000467,0.00000487,0.00000457,0.00000478,44033822.00000000,209.13360590,18689
1652054400000,2022-05-09 00:00:00,XLM/BTC,0.00000475,0.00000484,0.00000458,0.00000467,40653981.00000000,191.62122381,17199
1651968000000,2022-05-08 00:00:00,XLM/BTC,0.00000472,0.00000482,0.00000470,0.00000474,20215513.00000000,96.38083295,7722
1651881600000,2022-05-07 00:00:00,XLM/BTC,0.00000476,0.00000481,0.00000465,0.00000472,18540876.00000000,87.75603169,7126
1651795200000,2022-05-06 00:00:00,XLM/BTC,0.00000468,0.00000479,0.00000461,0.00000476,16123137.00000000,75.47779873,8922
1651708800000,2022-05-05 00:00:00,XLM/BTC,0.00000466,0.00000477,0.00000457,0.00000468,19463927.00000000,90.90396771,9469
1651622400000,2022-05-04 00:00:00,XLM/BTC,0.00000456,0.00000466,0.00000447,0.00000465,15831153.00000000,72.04803191,5997
1651536000000,2022-05-03 00:00:00,XLM/BTC,0.00000450,0.00000460,0.00000448,0.00000456,11373545.00000000,51.66371621,5193
1651449600000,2022-05-02 00:00:00,XLM/BTC,0.00000457,0.00000459,0.00000446,0.00000451,11280454.00000000,50.93238030,5814
1651363200000,2022-05-01 00:00:00,XLM/BTC,0.00000448,0.00000460,0.00000448,0.00000457,13998618.00000000,63.60063196,6176
1651276800000,2022-04-30 00:00:00,XLM/BTC,0.00000461,0.00000470,0.00000443,0.00000448,17759786.00000000,81.72915298,6924
1651190400000,2022-04-29 00:00:00,XLM/BTC,0.00000467,0.00000475,0.00000458,0.00000461,14695587.00000000,68.75806173,6272
1651104000000,2022-04-28 00:00:00,XLM/BTC,0.00000470,0.00000480,0.00000460,0.00000468,16938698.00000000,79.66468277,6828
1651017600000,2022-04-27 00:00:00,XLM/BTC,0.00000474,0.00000479,0.00000468,0.00000469,14261302.00000000,67.58483972,5902
1650931200000,2022-04-26 00:00:00,XLM/BTC,0.00000475,0.00000478,0.00000466,0.00000473,14662082.00000000,69.23486277,6595
1650844800000,2022-04-25 00:00:00,XLM/BTC,0.00000481,0.00000484,0.00000464,0.00000476,13678238.00000000,64.77323335,7520
1650758400000,2022-04-24 00:00:00,XLM/BTC,0.00000485,0.00000490,0.00000480,0.00000480,8323249.00000000,40.23789108,4296
1650672000000,2022-04-23 00:00:00,XLM/BTC,0.00000491,0.00000496,0.00000485,0.00000486,6934138.00000000,33.88830589,5919
1650585600000,2022-04-22 00:00:00,XLM/BTC,0.00000485,0.00000498,0.00000482,0.00000491,9544134.00000000,46.66284178,5902
1650499200000,2022-04-21 00:00:00,XLM/BTC,0.00000484,0.00000488,0.00000474,0.00000485,15469473.00000000,74.57432068,9738
1650412800000,2022-04-20 00:00:00,XLM/BTC,0.00000491,0.00000501,0.00000482,0.00000484,11922312.00000000,58.34494120,9257
1650326400000,2022-04-19 00:00:00,XLM/BTC,0.00000503,0.00000506,0.00000488,0.00000492,8893625.00000000,44.08729135,7716
1650240000000,2022-04-18 00:00:00,XLM/BTC,0.00000496,0.00000507,0.00000488,0.00000503,14775407.00000000,73.34066923,8581
1650153600000,2022-04-17 00:00:00,XLM/BTC,0.00000509,0.00000513,0.00000494,0.00000495,7612410.00000000,38.41791907,6631
1650067200000,2022-04-16 00:00:00,XLM/BTC,0.00000503,0.00000513,0.00000502,0.00000508,7765938.00000000,39.39119767,6572
1649980800000,2022-04-15 00:00:00,XLM/BTC,0.00000486,0.00000528,0.00000484,0.00000504,23071915.00000000,117.44517558,11789
1649894400000,2022-04-14 00:00:00,XLM/BTC,0.00000478,0.00000487,0.00000475,0.00000485,10420876.00000000,50.12455490,5017
1649808000000,2022-04-13 00:00:00,XLM/BTC,0.00000481,0.00000489,0.00000471,0.00000477,9422128.00000000,45.14956350,5401
1649721600000,2022-04-12 00:00:00,XLM/BTC,0.00000473,0.00000484,0.00000470,0.00000480,10870149.00000000,51.77314984,5519
1649635200000,2022-04-11 00:00:00,XLM/BTC,0.00000476,0.00000478,0.00000459,0.00000472,13536891.00000000,63.29031028,7568
1649548800000,2022-04-10 00:00:00,XLM/BTC,0.00000480,0.00000482,0.00000476,0.00000476,7711753.00000000,36.98810539,3858
1649462400000,2022-04-09 00:00:00,XLM/BTC,0.00000478,0.00000486,0.00000475,0.00000480,9494575.00000000,45.59086913,4550
1649376000000,2022-04-08 00:00:00,XLM/BTC,0.00000490,0.00000491,0.00000474,0.00000479,13405095.00000000,64.72973998,6933
1649289600000,2022-04-07 00:00:00,XLM/BTC,0.00000471,0.00000491,0.00000467,0.00000489,10607401.00000000,51.05572121,6081
1649203200000,2022-04-06 00:00:00,XLM/BTC,0.00000494,0.00000496,0.00000469,0.00000471,14218481.00000000,68.28415359,9079
1649116800000,2022-04-05 00:00:00,XLM/BTC,0.00000498,0.00000504,0.00000491,0.00000494,11717495.00000000,58.09239088,8416
1649030400000,2022-04-04 00:00:00,XLM/BTC,0.00000511,0.00000513,0.00000496,0.00000498,10186126.00000000,51.49623712,7846
1648944000000,2022-04-03 00:00:00,XLM/BTC,0.00000508,0.00000512,0.00000500,0.00000510,8819401.00000000,44.48941452,5652
1648857600000,2022-04-02 00:00:00,XLM/BTC,0.00000503,0.00000512,0.00000496,0.00000509,10575197.00000000,53.41847588,9472
1648771200000,2022-04-01 00:00:00,XLM/BTC,0.00000502,0.00000507,0.00000496,0.00000503,12512775.00000000,62.61889721,9462
1648684800000,2022-03-31 00:00:00,XLM/BTC,0.00000498,0.00000516,0.00000493,0.00000502,17359827.00000000,87.50184898,11540
1648598400000,2022-03-30 00:00:00,XLM/BTC,0.00000491,0.00000502,0.00000484,0.00000499,11373391.00000000,56.14820216,8091
1648512000000,2022-03-29 00:00:00,XLM/BTC,0.00000487,0.00000501,0.00000486,0.00000493,13293227.00000000,65.62543099,7598
1648425600000,2022-03-28 00:00:00,XLM/BTC,0.00000491,0.00000504,0.00000485,0.00000487,17153129.00000000,84.86061587,11395
1648339200000,2022-03-27 00:00:00,XLM/BTC,0.00000485,0.00000500,0.00000482,0.00000490,13092673.00000000,64.45243013,10111
1648252800000,2022-03-26 00:00:00,XLM/BTC,0.00000476,0.00000485,0.00000471,0.00000485,5627268.00000000,26.90023977,4722
1648166400000,2022-03-25 00:00:00,XLM/BTC,0.00000489,0.00000500,0.00000475,0.00000476,11382350.00000000,55.46902315,7577
1648080000000,2022-03-24 00:00:00,XLM/BTC,0.00000489,0.00000494,0.00000482,0.00000489,8757311.00000000,42.75191297,8378
1647993600000,2022-03-23 00:00:00,XLM/BTC,0.00000489,0.00000499,0.00000486,0.00000488,11138597.00000000,54.68094317,7012
1647907200000,2022-03-22 00:00:00,XLM/BTC,0.00000496,0.00000501,0.00000480,0.00000488,13981515.00000000,68.37345574,9702
1647820800000,2022-03-21 00:00:00,XLM/BTC,0.00000477,0.00000497,0.00000474,0.00000497,11184162.00000000,54.21407993,9188
1647734400000,2022-03-20 00:00:00,XLM/BTC,0.00000474,0.00000482,0.00000466,0.00000478,12852063.00000000,60.82229392,8902
1647648000000,2022-03-19 00:00:00,XLM/BTC,0.00000462,0.00000476,0.00000458,0.00000475,12644259.00000000,59.08472708,6502
1647561600000,2022-03-18 00:00:00,XLM/BTC,0.00000464,0.00000467,0.00000457,0.00000461,10519321.00000000,48.62832199,6257
1647475200000,2022-03-17 00:00:00,XLM/BTC,0.00000461,0.00000468,0.00000454,0.00000463,10854426.00000000,50.03136946,7488
1647388800000,2022-03-16 00:00:00,XLM/BTC,0.00000465,0.00000469,0.00000448,0.00000460,16573166.00000000,75.85118552,9030
1647302400000,2022-03-15 00:00:00,XLM/BTC,0.00000454,0.00000469,0.00000453,0.00000465,10601651.00000000,48.88595159,5907
1647216000000,2022-03-14 00:00:00,XLM/BTC,0.00000467,0.00000467,0.00000450,0.00000454,13661922.00000000,62.65608576,8355
1647129600000,2022-03-13 00:00:00,XLM/BTC,0.00000477,0.00000485,0.00000465,0.00000467,11982843.00000000,57.05915655,8640
1647043200000,2022-03-12 00:00:00,XLM/BTC,0.00000474,0.00000485,0.00000467,0.00000477,15051008.00000000,71.41878366,10240
1646956800000,2022-03-11 00:00:00,XLM/BTC,0.00000454,0.00000477,0.00000445,0.00000474,19043839.00000000,87.15810774,11873
1646870400000,2022-03-10 00:00:00,XLM/BTC,0.00000450,0.00000462,0.00000445,0.00000454,12543511.00000000,56.97234328,8496
1646784000000,2022-03-09 00:00:00,XLM/BTC,0.00000447,0.00000453,0.00000425,0.00000450,20886541.00000000,91.52314963,9116
1646697600000,2022-03-08 00:00:00,XLM/BTC,0.00000446,0.00000451,0.00000436,0.00000446,14400909.00000000,63.83056275,5793
1646611200000,2022-03-07 00:00:00,XLM/BTC,0.00000450,0.00000459,0.00000445,0.00000447,16135889.00000000,72.83113717,6716
1646524800000,2022-03-06 00:00:00,XLM/BTC,0.00000458,0.00000463,0.00000447,0.00000450,11343870.00000000,51.47528869,5167
1646438400000,2022-03-05 00:00:00,XLM/BTC,0.00000450,0.00000462,0.00000443,0.00000458,13248315.00000000,59.77152124,6108
1646352000000,2022-03-04 00:00:00,XLM/BTC,0.00000443,0.00000454,0.00000435,0.00000449,13441292.00000000,59.52679633,6297
1646265600000,2022-03-03 00:00:00,XLM/BTC,0.00000440,0.00000448,0.00000435,0.00000443,12935629.00000000,57.09486218,6018
1646179200000,2022-03-02 00:00:00,XLM/BTC,0.00000448,0.00000449,0.00000435,0.00000441,18444142.00000000,81.36585257,8448
1646092800000,2022-03-01 00:00:00,XLM/BTC,0.00000458,0.00000464,0.00000444,0.00000448,15507285.00000000,70.26132257,11084
1646006400000,2022-02-28 00:00:00,XLM/BTC,0.00000480,0.00000480,0.00000442,0.00000458,17917046.00000000,83.18086752,11598
