https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SPI,Volume USDT
1657411200,2022-07-10 00:00:00,SPI/USDT,4.508,5.701,4.133,4.468,12465.3896,57679.4622745
1657324800,2022-07-09 00:00:00,SPI/USDT,4.869,4.934,4.196,4.508,6792.554,30285.4564554
1657238400,2022-07-08 00:00:00,SPI/USDT,5.206,5.443,4.332,4.93,19532.6548,93652.0713511
1657152000,2022-07-07 00:00:00,SPI/USDT,3.544,6.699,3.531,5.251,127047.70479033,620806.45261506675
1657065600,2022-07-06 00:00:00,SPI/USDT,3.637,3.642,3.34,3.545,4746.3258114,16693.30090644238
1656979200,2022-07-05 00:00:00,SPI/USDT,3.713,3.831,3.3,3.591,12010.12989508,43035.74267107698
1656892800,2022-07-04 00:00:00,SPI/USDT,3.456,3.945,3.172,3.7,31083.86998512,110311.24103276947
1656806400,2022-07-03 00:00:00,SPI/USDT,2.714,5.085,2.666,3.453,83581.615711,329858.87460157461
1656720000,2022-07-02 00:00:00,SPI/USDT,2.601,2.976,2.55,2.715,4626.53278205,12686.93871193407
1656633600,2022-07-01 00:00:00,SPI/USDT,2.681,2.84,2.597,2.681,4412.75907825,11838.84509399213
1656547200,2022-06-30 00:00:00,SPI/USDT,2.927,2.982,2.599,2.674,3891.48292577,10552.8885667538
1656460800,2022-06-29 00:00:00,SPI/USDT,3.254,3.29,2.84,2.875,2684.13555307,8090.49226322736
1656374400,2022-06-28 00:00:00,SPI/USDT,3.452,3.552,3.217,3.257,2483.94069423,8330.15075418697
1656288000,2022-06-27 00:00:00,SPI/USDT,3.704,3.967,3.42,3.539,8208.90889952,30901.97452478748
1656201600,2022-06-26 00:00:00,SPI/USDT,3.323,4.3,3.292,3.704,15926.03003915,60193.72687301755
1656115200,2022-06-25 00:00:00,SPI/USDT,3.001,3.389,2.977,3.378,6186.75359385,19622.99785795353
1656028800,2022-06-24 00:00:00,SPI/USDT,2.721,3.254,2.677,3.01,6100.80834299,17971.49772591852
1655942400,2022-06-23 00:00:00,SPI/USDT,2.484,2.847,2.446,2.806,3494.73865999,9097.57971300102
1655856000,2022-06-22 00:00:00,SPI/USDT,2.562,2.603,2.412,2.498,3288.75323188,8222.92576918508
1655769600,2022-06-21 00:00:00,SPI/USDT,2.591,2.804,2.464,2.557,4721.32312756,12374.58292768171
1655683200,2022-06-20 00:00:00,SPI/USDT,2.568,2.74,2.309,2.525,3810.61968812,9538.88189819302
1655596800,2022-06-19 00:00:00,SPI/USDT,2.311,2.726,2.167,2.621,7923.68037108,19628.42215263075
1655510400,2022-06-18 00:00:00,SPI/USDT,2.465,2.535,2.102,2.235,4886.58403233,11081.23999519085
1655424000,2022-06-17 00:00:00,SPI/USDT,2.641,2.703,2.363,2.472,9879.46682577,24951.81265901256
1655337600,2022-06-16 00:00:00,SPI/USDT,2.898,2.932,2.565,2.63,1610.10626848,4477.33760540898
1655251200,2022-06-15 00:00:00,SPI/USDT,2.99,2.99,2.359,2.889,13787.04603936,35913.22651470907
1655164800,2022-06-14 00:00:00,SPI/USDT,2.9,3.298,2.791,2.88,6978.37152257,21162.6210805689
1655078400,2022-06-13 00:00:00,SPI/USDT,3.43,3.47,2.87,2.9,11864.01903376,36703.05274405136
1654992000,2022-06-12 00:00:00,SPI/USDT,3.523,3.732,3.444,3.444,4037.07814559,14244.29516920858
1654905600,2022-06-11 00:00:00,SPI/USDT,3.666,3.809,3.52,3.522,3151.50573889,11264.94603778905
1654819200,2022-06-10 00:00:00,SPI/USDT,4.053,4.099,3.638,3.669,6724.27662171,25515.50732573097
1654732800,2022-06-09 00:00:00,SPI/USDT,3.969,4.186,3.93,4.109,1899.13592786,7630.65547211208
1654646400,2022-06-08 00:00:00,SPI/USDT,4.003,4.118,3.921,3.965,1889.57097548,7585.7360633906
1654560000,2022-06-07 00:00:00,SPI/USDT,4.217,4.256,3.92,4.003,1001.6122145,4033.35441799852
1654473600,2022-06-06 00:00:00,SPI/USDT,4.141,4.558,3.999,4.204,3500.59012613,14884.61018221184
1654387200,2022-06-05 00:00:00,SPI/USDT,4.052,4.252,4.052,4.141,1659.3218815,6923.47648981625
1654300800,2022-06-04 00:00:00,SPI/USDT,4.295,4.463,4.001,4.05,2327.19527054,9740.46939619014
1654214400,2022-06-03 00:00:00,SPI/USDT,4.426,4.502,4.065,4.243,4608.3951444,19617.62034209379
1654128000,2022-06-02 00:00:00,SPI/USDT,4.058,4.728,4.001,4.421,70089.71711881,293469.53626105871
1654041600,2022-06-01 00:00:00,SPI/USDT,4.23,4.455,4.001,4.031,3508.79020821,14933.83790423386
1653955200,2022-05-31 00:00:00,SPI/USDT,4.364,4.524,4.085,4.23,808.481274,3465.46059807446
1653868800,2022-05-30 00:00:00,SPI/USDT,3.714,4.5,3.714,4.356,2429.78409103,9924.88857873478
1653782400,2022-05-29 00:00:00,SPI/USDT,3.733,4.276,3.639,3.716,3710.20603892,14053.68108017869
1653696000,2022-05-28 00:00:00,SPI/USDT,3.817,3.898,3.558,3.733,3089.86489608,11294.19000972887
1653609600,2022-05-27 00:00:00,SPI/USDT,4.039,4.088,3.51,3.817,4741.03664862,17672.93837789825
1653523200,2022-05-26 00:00:00,SPI/USDT,4.503,4.599,4,4.001,2750.72684119,11569.46089693353
1653436800,2022-05-25 00:00:00,SPI/USDT,4.231,4.582,4.231,4.361,1736.76692838,7670.69842003033
1653350400,2022-05-24 00:00:00,SPI/USDT,4.183,4.394,3.969,4.394,1685.63286148,7090.7542865598
1653264000,2022-05-23 00:00:00,SPI/USDT,4.42,4.635,4.116,4.283,2107.58536992,9309.22351472443
1653177600,2022-05-22 00:00:00,SPI/USDT,4.316,4.694,4.203,4.369,2603.13400563,11411.39321438682
1653091200,2022-05-21 00:00:00,SPI/USDT,4.2,4.579,3.941,4.304,1981.71261512,8364.04413117554
1653004800,2022-05-20 00:00:00,SPI/USDT,4.392,4.876,4.2,4.212,1854.27549655,8308.58959130683
1652918400,2022-05-19 00:00:00,SPI/USDT,4.327,4.746,3.925,4.305,4277.70423044,17903.30606436232
1652832000,2022-05-18 00:00:00,SPI/USDT,4.64,4.757,4.276,4.289,805.96055563,3636.7261294724
1652745600,2022-05-17 00:00:00,SPI/USDT,4.43,4.764,4.372,4.527,4126.07869737,18839.78365264814
1652659200,2022-05-16 00:00:00,SPI/USDT,4.612,5.501,4.19,4.5,7133.56692393,32687.35764212862
1652572800,2022-05-15 00:00:00,SPI/USDT,4.483,5.248,4.446,4.737,1658.52061973,7888.37236497789
1652486400,2022-05-14 00:00:00,SPI/USDT,4.227,5.585,3.896,4.481,7583.95378351,33860.02532856517
1652400000,2022-05-13 00:00:00,SPI/USDT,3.947,8.5,3.903,4.351,7887.74013226,37519.66076069224
1652313600,2022-05-12 00:00:00,SPI/USDT,4.787,5.159,3.792,4.039,8372.22142414,35615.20427917998
1652227200,2022-05-11 00:00:00,SPI/USDT,5.704,6.46,4.109,4.789,10357.94237421,55426.22863872068
1652140800,2022-05-10 00:00:00,SPI/USDT,5.646,6.503,5.55,5.856,4277.65435037,25558.25162434443
1652054400,2022-05-09 00:00:00,SPI/USDT,6.723,6.911,5.644,5.647,4232.56116422,26132.13896336743
1651968000,2022-05-08 00:00:00,SPI/USDT,6.949,7.798,6.629,6.822,4272.21732366,29973.78496248442
1651881600,2022-05-07 00:00:00,SPI/USDT,7.103,7.524,6.949,6.949,1112.40386418,7993.52533726787
1651795200,2022-05-06 00:00:00,SPI/USDT,7.067,7.525,7.026,7.156,859.38168782,6206.97049750732
1651708800,2022-05-05 00:00:00,SPI/USDT,7.525,7.998,7.026,7.04,3347.55131556,24322.28879206697
1651622400,2022-05-04 00:00:00,SPI/USDT,7.415,7.899,7.2,7.522,3194.37516493,24006.90422009029
1651536000,2022-05-03 00:00:00,SPI/USDT,7.447,7.668,7.242,7.43,1355.14995883,10063.70922809387
1651449600,2022-05-02 00:00:00,SPI/USDT,7.809,7.877,7.341,7.446,1261.21144284,9529.18741583537
1651363200,2022-05-01 00:00:00,SPI/USDT,7.61,7.801,7.141,7.567,4374.54829101,32578.36011469745
1651276800,2022-04-30 00:00:00,SPI/USDT,8.203,8.397,7.402,7.604,8032.39242222,63331.06459282744
1651190400,2022-04-29 00:00:00,SPI/USDT,8.711,8.771,8.101,8.202,1534.78558847,12761.89552538123
1651104000,2022-04-28 00:00:00,SPI/USDT,8.414,9.001,8.298,8.731,1275.46496771,11134.48879931901
1651017600,2022-04-27 00:00:00,SPI/USDT,8.17,8.989,8.116,8.318,3279.05832522,28098.14016785049
1650931200,2022-04-26 00:00:00,SPI/USDT,8.98,9.001,8.086,8.144,2128.94188403,18200.57607511088
1650844800,2022-04-25 00:00:00,SPI/USDT,8.602,10.25,8.122,8.983,6006.89223414,52577.76143932828
1650758400,2022-04-24 00:00:00,SPI/USDT,9.272,9.345,8.602,8.986,2850.14616572,25351.21292345952
1650672000,2022-04-23 00:00:00,SPI/USDT,9.211,9.502,9.039,9.155,1460.87300826,13518.3254650384
1650585600,2022-04-22 00:00:00,SPI/USDT,9.667,9.876,9.212,9.318,1753.613371,16661.22045903315
1650499200,2022-04-21 00:00:00,SPI/USDT,10.054,10.206,9.601,9.864,9981.93858999,100344.44804378252
1650412800,2022-04-20 00:00:00,SPI/USDT,10.272,10.457,9.916,10.062,17618.77286785,180053.68419572006
1650326400,2022-04-19 00:00:00,SPI/USDT,10.737,11.054,10.065,10.286,22981.82899243,237803.48786695388
1650240000,2022-04-18 00:00:00,SPI/USDT,8.792,11.498,8.528,10.737,35524.67073185,345691.71433073032
1650153600,2022-04-17 00:00:00,SPI/USDT,8.871,8.89,8.739,8.817,19078.45583499,168591.7242306188
1650067200,2022-04-16 00:00:00,SPI/USDT,8.873,9.387,8.739,8.863,17360.71180194,154395.25015416657
1649980800,2022-04-15 00:00:00,SPI/USDT,8.979,9.009,8.739,8.893,17993.67518777,160266.87286834439
1649894400,2022-04-14 00:00:00,SPI/USDT,9.01,10.098,8.803,8.949,23812.06511778,218812.65730490685
1649808000,2022-04-13 00:00:00,SPI/USDT,8.615,9.041,8.516,9.018,21262.78974277,185683.17482727127
1649721600,2022-04-12 00:00:00,SPI/USDT,8.699,8.766,7.906,8.616,27055.39630431,227862.43658244361
1649635200,2022-04-11 00:00:00,SPI/USDT,9.885,9.939,8.638,8.767,14478.2019758,131402.87145121347
1649548800,2022-04-10 00:00:00,SPI/USDT,10.151,10.685,9.763,9.969,2575.85743462,26125.904785728
1649462400,2022-04-09 00:00:00,SPI/USDT,9.751,10.698,9.473,10.148,8864.00987777,88359.05520616151
1649376000,2022-04-08 00:00:00,SPI/USDT,10.267,10.716,9.751,9.751,5760.75243767,59298.53361621413
1649289600,2022-04-07 00:00:00,SPI/USDT,9.99,10.715,9.882,10.324,12799.97966965,130583.47595697952
1649203200,2022-04-06 00:00:00,SPI/USDT,12.611,12.611,9.529,9.999,40738.18248736,434844.4844259829
1649116800,2022-04-05 00:00:00,SPI/USDT,12.269,14.847,12.154,12.574,67605.79104484,905779.66562476704
1649030400,2022-04-04 00:00:00,SPI/USDT,10.367,12.39,10.006,12.221,50066.74881401,552961.91650841507
1648944000,2022-04-03 00:00:00,SPI/USDT,9.196,10.798,8.929,10.412,33790.9681059,324441.86417955125
1648857600,2022-04-02 00:00:00,SPI/USDT,9.059,9.464,9.057,9.206,13522.63397048,124571.46165990414
1648771200,2022-04-01 00:00:00,SPI/USDT,9.029,9.064,8.854,9.056,16198.23261465,145169.42952771319
1648684800,2022-03-31 00:00:00,SPI/USDT,9.642,11.5,8.592,9.028,33523.30966495,323946.09835099051
1648598400,2022-03-30 00:00:00,SPI/USDT,9.677,9.829,9.391,9.642,16881.36102102,161942.85494671772
1648512000,2022-03-29 00:00:00,SPI/USDT,9.632,10.115,9.485,9.635,17657.58464207,170740.30592570209
1648425600,2022-03-28 00:00:00,SPI/USDT,8.731,10.33,8.639,9.726,25014.31933118,230216.02518027486
1648339200,2022-03-27 00:00:00,SPI/USDT,8.419,8.788,8.269,8.73,22613.68357664,189955.28579927206
1648252800,2022-03-26 00:00:00,SPI/USDT,7.969,8.746,7.951,8.428,21384.92836684,179262.81963487173
1648166400,2022-03-25 00:00:00,SPI/USDT,8.131,8.3,7.801,7.971,21525.29264478,173637.84237543937
1648080000,2022-03-24 00:00:00,SPI/USDT,7.981,8.213,7.955,8.134,19229.20221102,155632.39070472769
1647993600,2022-03-23 00:00:00,SPI/USDT,8.382,8.392,7.95,7.979,21070.47013057,169567.16723767284
1647907200,2022-03-22 00:00:00,SPI/USDT,8.242,8.48,8.236,8.383,17618.9040707,146966.75377460434
1647820800,2022-03-21 00:00:00,SPI/USDT,8.212,8.317,8.084,8.236,21231.52011878,174918.7715550647
1647734400,2022-03-20 00:00:00,SPI/USDT,9.05,9.099,8.064,8.217,21690.90218949,188719.04363457085
1647648000,2022-03-19 00:00:00,SPI/USDT,8.309,9.088,8.16,9.062,21407.60146548,186505.47633489307
1647561600,2022-03-18 00:00:00,SPI/USDT,7.981,8.475,7.916,8.213,21835.42169622,175495.18107513814
1647475200,2022-03-17 00:00:00,SPI/USDT,7.774,8.079,7.752,7.987,19980.61835349,157211.23969792639
1647388800,2022-03-16 00:00:00,SPI/USDT,7.082,8.897,6.986,7.769,42222.6610249,308219.67769605667
1647302400,2022-03-15 00:00:00,SPI/USDT,6.946,7.142,6.934,7.079,50410.48757912,352143.5460659826
1647216000,2022-03-14 00:00:00,SPI/USDT,6.92,7.01,6.92,6.957,47998.47038194,333382.49991774956
1647129600,2022-03-13 00:00:00,SPI/USDT,7.049,7.05,6.912,6.922,52160.11604958,363506.31075017201
1647043200,2022-03-12 00:00:00,SPI/USDT,6.908,7.278,6.908,7.053,48592.75694959,338109.57218895061
1646956800,2022-03-11 00:00:00,SPI/USDT,6.976,6.996,6.908,6.941,50149.95318898,349259.16240261637
1646870400,2022-03-10 00:00:00,SPI/USDT,7.362,7.367,6.814,6.974,48814.6590608,343512.54509644296
1646784000,2022-03-09 00:00:00,SPI/USDT,6.916,7.403,6.903,7.365,35877.04754468,258739.46090352611
1646697600,2022-03-08 00:00:00,SPI/USDT,6.624,7.196,6.619,6.92,49437.05735204,335116.06739153566
1646611200,2022-03-07 00:00:00,SPI/USDT,6.941,6.953,6.601,6.648,49694.55069701,334697.97313905331
1646524800,2022-03-06 00:00:00,SPI/USDT,7.917,7.925,6.933,6.951,47496.01368299,361611.92941941482
1646438400,2022-03-05 00:00:00,SPI/USDT,7.98,7.996,7.778,7.898,47630.39986319,377337.16653557399
1646352000,2022-03-04 00:00:00,SPI/USDT,8.811,8.812,7.905,7.983,47541.47086605,397329.87684172522
1646265600,2022-03-03 00:00:00,SPI/USDT,9.026,9.03,8.736,8.808,37677.84248717,334137.5284380072
1646179200,2022-03-02 00:00:00,SPI/USDT,9.075,9.656,8.876,9.021,36419.63859236,332702.57023606815
1646092800,2022-03-01 00:00:00,SPI/USDT,8.513,10.671,8.41,9.098,27763.72943002,246077.30629558372
1646006400,2022-02-28 00:00:00,SPI/USDT,7.632,8.636,7.407,8.528,43056.34967263,343181.049750264
1645920000,2022-02-27 00:00:00,SPI/USDT,7.868,8.177,7.571,7.661,36493.83543602,287687.43213802757
1645833600,2022-02-26 00:00:00,SPI/USDT,7.882,8.307,7.745,7.893,35398.91383108,280499.64151048832
1645747200,2022-02-25 00:00:00,SPI/USDT,7.416,8.149,7.335,7.993,29883.17254841,228264.05537013325
1645660800,2022-02-24 00:00:00,SPI/USDT,8.095,8.095,6.5,7.426,29695.04308797,207537.17174866105
1645574400,2022-02-23 00:00:00,SPI/USDT,8.935,8.962,7.951,8.15,35866.01827757,307657.49576112081
1645488000,2022-02-22 00:00:00,SPI/USDT,9.557,9.614,8.428,8.901,38297.81656976,349489.83637055466
1645401600,2022-02-21 00:00:00,SPI/USDT,10.083,10.414,9.301,9.606,25426.66044187,256681.32957670188
1645315200,2022-02-20 00:00:00,SPI/USDT,10.581,10.631,9.616,10.081,25026.07341792,253950.31809883398
1645228800,2022-02-19 00:00:00,SPI/USDT,10.76,10.984,10.507,10.622,21044.77788852,226787.62406803312
1645142400,2022-02-18 00:00:00,SPI/USDT,11.083,11.175,10.739,10.808,14432.39059246,157871.99138215783
1645056000,2022-02-17 00:00:00,SPI/USDT,12.182,12.243,11.001,11.079,6278.3238439,72374.90695889846
1644969600,2022-02-16 00:00:00,SPI/USDT,12.145,12.3,11.86,12.18,7327.42918701,88773.64116048377
1644883200,2022-02-15 00:00:00,SPI/USDT,11.463,12.292,11.252,12.181,8647.8917446,103137.12117818083
1644796800,2022-02-14 00:00:00,SPI/USDT,11.709,11.998,11.061,11.506,10059.51611088,116388.96503717479
1644710400,2022-02-13 00:00:00,SPI/USDT,12.176,12.186,11.705,11.709,7992.56483582,95837.9513609801
1644624000,2022-02-12 00:00:00,SPI/USDT,12.312,12.335,11.298,12.189,8343.44223825,99886.69202330565
1644537600,2022-02-11 00:00:00,SPI/USDT,13.381,13.943,12.167,12.339,10960.62293798,143837.07393254909
1644451200,2022-02-10 00:00:00,SPI/USDT,13.926,14.632,13.246,13.246,7022.35035935,97315.30283131258
1644364800,2022-02-09 00:00:00,SPI/USDT,12.983,14.818,12.815,13.931,7119.13174265,97420.63362596968
1644278400,2022-02-08 00:00:00,SPI/USDT,13.689,14.349,12.708,13.134,5191.5150827,68971.74589860743
1644192000,2022-02-07 00:00:00,SPI/USDT,11.637,16.999,11.593,13.681,13296.47528403,181277.27548023912
1644105600,2022-02-06 00:00:00,SPI/USDT,11.621,11.768,11.088,11.637,996.02152442,11484.25806219821
1644019200,2022-02-05 00:00:00,SPI/USDT,11.104,12,11.104,11.621,2293.27950863,26827.71865546004
1643932800,2022-02-04 00:00:00,SPI/USDT,10.522,11.405,10.264,10.969,3131.71533564,33473.09318172227
1643846400,2022-02-03 00:00:00,SPI/USDT,10.566,11.165,10.001,10.406,2323.41539604,24067.39672933512
1643760000,2022-02-02 00:00:00,SPI/USDT,10.834,11.5,10.396,10.443,2096.81092497,22833.53923765935
1643673600,2022-02-01 00:00:00,SPI/USDT,10.567,11.499,10.351,10.878,2305.54963014,24959.14182038769
1643587200,2022-01-31 00:00:00,SPI/USDT,10.566,10.759,9.805,10.567,2426.82915117,24976.35648795182
1643500800,2022-01-30 00:00:00,SPI/USDT,10.882,11.404,10.196,10.444,8330.05892063,89239.07872083314
1643414400,2022-01-29 00:00:00,SPI/USDT,10.879,11.058,10.721,10.994,2040.48093917,22143.87188572142
1643328000,2022-01-28 00:00:00,SPI/USDT,10.834,13.141,10.501,10.98,7538.46869316,83589.87277409139
1643241600,2022-01-27 00:00:00,SPI/USDT,10.834,11.349,10.5,10.834,3790.65027396,41717.82551519444
1643155200,2022-01-26 00:00:00,SPI/USDT,11.332,12.898,10.659,10.74,7235.89581208,82837.37645887646
1643068800,2022-01-25 00:00:00,SPI/USDT,10.698,11.781,9.969,11.332,6109.12872506,66365.12834872295
1642982400,2022-01-24 00:00:00,SPI/USDT,11.486,12.24,9.358,10.698,11400.27424274,118292.30081807187
1642896000,2022-01-23 00:00:00,SPI/USDT,10.349,12.322,10.349,11.478,5828.68859611,65953.77235295409
1642809600,2022-01-22 00:00:00,SPI/USDT,12.063,12.214,10.01,10.349,7665.78277721,84272.5920519875
1642723200,2022-01-21 00:00:00,SPI/USDT,15,15.19,11.916,12.047,7840.05604501,106400.09631920873
1642636800,2022-01-20 00:00:00,SPI/USDT,15.698,16.895,15,15,3608.76702324,57676.9445342133
1642550400,2022-01-19 00:00:00,SPI/USDT,15.924,16.262,15.512,15.719,1863.44926922,29561.09127391597
1642464000,2022-01-18 00:00:00,SPI/USDT,16.364,16.488,15.512,16.053,1918.0025011,30307.60251170581
1642377600,2022-01-17 00:00:00,SPI/USDT,16.805,17.065,16.06,16.191,4661.75479823,76717.73865347984
1642291200,2022-01-16 00:00:00,SPI/USDT,17.313,17.546,16.5,16.845,2376.79943983,40674.42644977054
1642204800,2022-01-15 00:00:00,SPI/USDT,17.156,17.996,17.047,17.313,2831.92339724,49404.30765763112
1642118400,2022-01-14 00:00:00,SPI/USDT,17.5,18.719,16.608,17.297,3158.78281402,54553.87050178779
1642032000,2022-01-13 00:00:00,SPI/USDT,18.399,19,17.4,17.562,3611.88554434,65313.49711956693
1641945600,2022-01-12 00:00:00,SPI/USDT,16.305,18.348,16.093,18.348,4402.79459409,76522.32197820211
1641859200,2022-01-11 00:00:00,SPI/USDT,16.254,16.834,15.512,16.302,4167.65027924,67470.74148438509
1641772800,2022-01-10 00:00:00,SPI/USDT,17.515,17.667,15.781,16.253,2757.33805882,45434.92426102133
1641686400,2022-01-09 00:00:00,SPI/USDT,17.371,17.885,16.39,17.653,3725.22995572,63875.66421077861
1641600000,2022-01-08 00:00:00,SPI/USDT,17.299,17.565,16.222,17.371,2208.25798509,37524.13039097577
1641513600,2022-01-07 00:00:00,SPI/USDT,19.28,19.28,16.159,17.457,7100.92877449,122315.83845096209
1641427200,2022-01-06 00:00:00,SPI/USDT,19.024,20.983,17.501,19.281,9569.48313613,178151.14524981871
1641340800,2022-01-05 00:00:00,SPI/USDT,20.669,20.91,18.718,19.024,5523.9797858,108437.55946245616
1641254400,2022-01-04 00:00:00,SPI/USDT,21.647,21.745,20.358,20.5,2855.48298798,59963.15036434665
1641168000,2022-01-03 00:00:00,SPI/USDT,22.836,23.273,21.647,21.647,1950.49912358,43869.7705187785
1641081600,2022-01-02 00:00:00,SPI/USDT,22.38,22.836,21.597,22.836,1273.909157,28145.95207022803
1640995200,2022-01-01 00:00:00,SPI/USDT,22.299,22.938,21.964,22.382,1753.2737672,39492.05722735383
1640908800,2021-12-31 00:00:00,SPI/USDT,21.965,22.946,20.421,22.299,8036.58744976,175340.80791504363
1640822400,2021-12-30 00:00:00,SPI/USDT,20.091,22.699,19.581,21.965,4276.82257726,88553.58471920501
1640736000,2021-12-29 00:00:00,SPI/USDT,20.932,21.205,19.788,20.091,2691.2949955,55088.69602474932
