https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume BTC
1660521600,2022-08-15 00:00:00,ADA/BTC,0.00002342,0.00002357,0.00002274,0.00002282,704813.25873875,16.2992416600258798
1660435200,2022-08-14 00:00:00,ADA/BTC,0.00002289,0.00002419,0.00002286,0.00002345,987715.94512107,23.3738251851761498
1660348800,2022-08-13 00:00:00,ADA/BTC,0.00002216,0.00002313,0.00002189,0.00002289,1172023.75674104,26.5342205849093428
1660262400,2022-08-12 00:00:00,ADA/BTC,0.00002215,0.00002234,0.00002197,0.00002215,547978.7173947,12.1364757483784163
1660176000,2022-08-11 00:00:00,ADA/BTC,0.00002243,0.00002281,0.00002183,0.00002219,880045.56450058,19.4871595596840928
1660089600,2022-08-10 00:00:00,ADA/BTC,0.00002215,0.00002248,0.00002209,0.00002243,673065.04065188,15.0020822975673605
1660003200,2022-08-09 00:00:00,ADA/BTC,0.00002255,0.00002257,0.00002208,0.00002218,302443.09016738,6.7435821749726398
1659916800,2022-08-08 00:00:00,ADA/BTC,0.00002276,0.000023,0.00002224,0.00002254,442275.38117125,9.9985137689830763
1659830400,2022-08-07 00:00:00,ADA/BTC,0.0000223,0.00002303,0.00002214,0.00002276,387153.92810643,8.7603534309123936
1659744000,2022-08-06 00:00:00,ADA/BTC,0.0000222,0.00002254,0.00002216,0.00002226,449827.26180831,10.0302948742885245
1659657600,2022-08-05 00:00:00,ADA/BTC,0.0000221,0.0000223,0.00002121,0.00002221,868764.06514928,19.1393989992349336
1659571200,2022-08-04 00:00:00,ADA/BTC,0.00002193,0.00002219,0.00002175,0.00002208,284507.68967836,6.2600396324899605
1659484800,2022-08-03 00:00:00,ADA/BTC,0.00002159,0.00002208,0.0000215,0.00002193,360161.78674938,7.8701112019634557
1659398400,2022-08-02 00:00:00,ADA/BTC,0.00002202,0.00002211,0.00002146,0.0000216,768229.94580041,16.6833624241632988
1659312000,2022-08-01 00:00:00,ADA/BTC,0.00002216,0.00002244,0.00002173,0.00002204,507293.41233769,11.1635932912443502
1659225600,2022-07-31 00:00:00,ADA/BTC,0.00002226,0.00002267,0.00002203,0.00002215,368249.31867015,8.2367206395230545
1659139200,2022-07-30 00:00:00,ADA/BTC,0.00002196,0.00002267,0.00002154,0.00002226,610131.37193247,13.4876452185215049
1659052800,2022-07-29 00:00:00,ADA/BTC,0.00002152,0.00002268,0.00002136,0.00002195,1031279.14048917,22.6455449592181045
1658966400,2022-07-28 00:00:00,ADA/BTC,0.00002228,0.00002233,0.00002137,0.00002151,544364.55481438,11.8466471167025963
1658880000,2022-07-27 00:00:00,ADA/BTC,0.00002199,0.00002249,0.00002156,0.00002227,669747.48809022,14.708682886071263
1658793600,2022-07-26 00:00:00,ADA/BTC,0.00002232,0.00002242,0.00002166,0.000022,796140.3590146,17.5313425833531167
1658707200,2022-07-25 00:00:00,ADA/BTC,0.00002268,0.00002276,0.00002215,0.00002231,938049.60076327,21.0267363553939942
1658620800,2022-07-24 00:00:00,ADA/BTC,0.00002303,0.00002362,0.00002256,0.00002269,1073882.9955742,24.6724512369082844
1658534400,2022-07-23 00:00:00,ADA/BTC,0.0000213,0.00002304,0.0000212,0.00002302,599599.3413436,13.2012717659803979
1658448000,2022-07-22 00:00:00,ADA/BTC,0.00002157,0.00002177,0.00002108,0.00002132,401414.00746531,8.5856247180387545
1658361600,2022-07-21 00:00:00,ADA/BTC,0.00002113,0.00002165,0.000021,0.00002158,655775.6862232,14.0154736719197369
1658275200,2022-07-20 00:00:00,ADA/BTC,0.00002204,0.00002319,0.00002104,0.00002114,987424.53154493,21.924607676991825
1658188800,2022-07-19 00:00:00,ADA/BTC,0.00002187,0.00002304,0.00002102,0.00002202,3584453.01760174,79.5311949704074588
1658102400,2022-07-18 00:00:00,ADA/BTC,0.00002153,0.0000224,0.00002119,0.00002185,1615732.55939262,35.2696256254031099
1658016000,2022-07-17 00:00:00,ADA/BTC,0.0000216,0.00002168,0.00002106,0.00002152,947436.82112351,20.2497347045076903
1657929600,2022-07-16 00:00:00,ADA/BTC,0.00002123,0.0000216,0.00002105,0.0000216,725377.18936624,15.4303932825417994
1657843200,2022-07-15 00:00:00,ADA/BTC,0.00002146,0.00002174,0.00001969,0.00002122,1110433.09106005,23.3955094449074937
1657756800,2022-07-14 00:00:00,ADA/BTC,0.00002165,0.00002167,0.00002117,0.00002143,394227.36708397,8.420098717942997
1657670400,2022-07-13 00:00:00,ADA/BTC,0.00002159,0.00002191,0.00002123,0.00002169,632024.17883102,13.6227499808251282
1657584000,2022-07-12 00:00:00,ADA/BTC,0.00002176,0.00002212,0.00002154,0.00002154,473159.4511616,10.341310320609273
1657497600,2022-07-11 00:00:00,ADA/BTC,0.00002218,0.00002231,0.00002166,0.00002178,630007.83836254,13.7811563312516299
1657411200,2022-07-10 00:00:00,ADA/BTC,0.00002214,0.00002229,0.00002183,0.00002217,398721.1627621,8.8220270315095486
1657324800,2022-07-09 00:00:00,ADA/BTC,0.00002157,0.00002248,0.00002156,0.00002215,579939.95954349,12.7951664545751279
1657238400,2022-07-08 00:00:00,ADA/BTC,0.00002209,0.00002246,0.00002134,0.00002157,728929.56530222,15.8545415005033068
1657152000,2022-07-07 00:00:00,ADA/BTC,0.00002248,0.00002287,0.00002195,0.00002207,835113.29250237,18.7020823352275757
1657065600,2022-07-06 00:00:00,ADA/BTC,0.00002266,0.00002288,0.00002243,0.00002247,439340.10002513,9.9477718610238266
1656979200,2022-07-05 00:00:00,ADA/BTC,0.00002322,0.00002322,0.0000223,0.00002267,576469.3902938,13.1767549212305516
1656892800,2022-07-04 00:00:00,ADA/BTC,0.0000236,0.00002404,0.00002278,0.00002321,830793.6385015,19.4047490553473998
1656806400,2022-07-03 00:00:00,ADA/BTC,0.00002369,0.00002373,0.00002285,0.0000236,724616.04121834,17.0206274017764864
1656720000,2022-07-02 00:00:00,ADA/BTC,0.00002326,0.00002396,0.00002314,0.00002369,679301.4231159,15.9507658101812896
1656633600,2022-07-01 00:00:00,ADA/BTC,0.00002307,0.00002348,0.00002268,0.00002328,720846.73460382,16.6897341323711762
1656547200,2022-06-30 00:00:00,ADA/BTC,0.00002317,0.00002372,0.00002283,0.00002309,860746.28263399,19.9896047157625786
1656460800,2022-06-29 00:00:00,ADA/BTC,0.00002316,0.00002355,0.00002301,0.00002316,677372.9794123,15.754326776734212
1656374400,2022-06-28 00:00:00,ADA/BTC,0.00002339,0.00002356,0.00002305,0.00002314,865899.46082829,20.1531186549659217
1656288000,2022-06-27 00:00:00,ADA/BTC,0.00002327,0.00002372,0.00002312,0.00002341,956926.95413658,22.4877980481553857
1656201600,2022-06-26 00:00:00,ADA/BTC,0.0000232,0.00002447,0.00002306,0.00002329,1483961.63510114,35.3707026699380521
1656115200,2022-06-25 00:00:00,ADA/BTC,0.00002347,0.00002365,0.00002282,0.00002319,866051.65984695,20.1263925624383617
1656028800,2022-06-24 00:00:00,ADA/BTC,0.00002274,0.00002384,0.00002269,0.00002346,989913.62187489,23.2220395812608021
1655942400,2022-06-23 00:00:00,ADA/BTC,0.00002297,0.00002331,0.00002265,0.00002273,721832.09065562,16.5665741934767326
1655856000,2022-06-22 00:00:00,ADA/BTC,0.00002321,0.00002342,0.00002278,0.00002296,763754.81484574,17.6259396445225111
1655769600,2022-06-21 00:00:00,ADA/BTC,0.00002388,0.00002403,0.00002281,0.00002321,1211096.61816256,28.5233332495278806
1655683200,2022-06-20 00:00:00,ADA/BTC,0.00002357,0.00002436,0.00002312,0.00002388,1306565.5978638,31.0608942176891057
1655596800,2022-06-19 00:00:00,ADA/BTC,0.000024,0.00002455,0.00002336,0.00002357,2953851.99651232,70.3539896827866435
1655510400,2022-06-18 00:00:00,ADA/BTC,0.0000238,0.00002455,0.00002358,0.00002399,3926088.21663854,94.4570643358204507
1655424000,2022-06-17 00:00:00,ADA/BTC,0.00002336,0.00002406,0.00002322,0.0000238,911619.64425384,21.546345624728774
1655337600,2022-06-16 00:00:00,ADA/BTC,0.00002367,0.00002406,0.00002296,0.00002331,1567404.0938088,36.7319160169189003
1655251200,2022-06-15 00:00:00,ADA/BTC,0.0000218,0.00002396,0.00002147,0.0000237,4008438.32281363,91.4432791570883162
1655164800,2022-06-14 00:00:00,ADA/BTC,0.00002064,0.00002273,0.00002051,0.00002181,4763910.27713575,103.8405859926503326
1655078400,2022-06-13 00:00:00,ADA/BTC,0.00001846,0.00002084,0.00001683,0.00002065,3968868.8655848,76.1136089887236492
1654992000,2022-06-12 00:00:00,ADA/BTC,0.00001948,0.00001966,0.00001742,0.00001845,1732695.77807189,32.5853438423120415
1654905600,2022-06-11 00:00:00,ADA/BTC,0.00001974,0.00002104,0.00001923,0.00001947,2218276.11357966,44.0566589886633795
1654819200,2022-06-10 00:00:00,ADA/BTC,0.00002101,0.00002105,0.00001969,0.00001973,1683172.26745902,34.1736492690465545
1654732800,2022-06-09 00:00:00,ADA/BTC,0.00002122,0.00002157,0.00002082,0.00002101,1262611.20180199,26.7674063074892296
1654646400,2022-06-08 00:00:00,ADA/BTC,0.00001972,0.00002192,0.00001966,0.00002121,2150065.51886831,45.3564184000799047
1654560000,2022-06-07 00:00:00,ADA/BTC,0.00001944,0.00002099,0.0000191,0.00001972,2111521.06868077,42.1386030876070657
1654473600,2022-06-06 00:00:00,ADA/BTC,0.00001893,0.00002056,0.00001892,0.00001943,1748349.11994459,34.3774688038779271
1654387200,2022-06-05 00:00:00,ADA/BTC,0.00001897,0.0000193,0.00001874,0.00001898,364289.96771655,6.8915673507125928
1654300800,2022-06-04 00:00:00,ADA/BTC,0.00001885,0.00001912,0.00001848,0.00001897,473379.17348454,8.9140863135330369
1654214400,2022-06-03 00:00:00,ADA/BTC,0.00001929,0.00001975,0.00001833,0.00001884,1298617.01083868,24.4597736115099956
1654128000,2022-06-02 00:00:00,ADA/BTC,0.0000185,0.00001971,0.00001849,0.0000193,1243861.63986411,23.8006240045187641
1654041600,2022-06-01 00:00:00,ADA/BTC,0.00001972,0.00001973,0.00001826,0.0000185,1568811.52869519,29.4857079950087973
1653955200,2022-05-31 00:00:00,ADA/BTC,0.00001794,0.00002169,0.00001792,0.0000197,3513848.00208412,69.9914441341902067
1653868800,2022-05-30 00:00:00,ADA/BTC,0.00001636,0.00001815,0.00001629,0.00001795,2135107.62911221,37.0533922639597193
1653782400,2022-05-29 00:00:00,ADA/BTC,0.00001602,0.00001639,0.00001581,0.00001635,804890.93521086,12.9638263423095495
1653696000,2022-05-28 00:00:00,ADA/BTC,0.00001594,0.0000161,0.00001562,0.00001601,1261149.95251097,20.0847331923981311
1653609600,2022-05-27 00:00:00,ADA/BTC,0.00001639,0.00001762,0.00001525,0.00001594,3700154.59626996,59.1915688259361481
1653523200,2022-05-26 00:00:00,ADA/BTC,0.00001742,0.00001748,0.00001626,0.00001639,1779505.92057557,29.7019732012249325
1653436800,2022-05-25 00:00:00,ADA/BTC,0.00001759,0.00001765,0.00001713,0.00001739,863750.71118951,15.0023542428261214
1653350400,2022-05-24 00:00:00,ADA/BTC,0.00001762,0.00001781,0.00001714,0.0000176,1131644.65882436,19.8833094012877742
1653264000,2022-05-23 00:00:00,ADA/BTC,0.00001788,0.00001834,0.00001745,0.00001763,1068056.29617286,19.1684471993499459
1653177600,2022-05-22 00:00:00,ADA/BTC,0.00001796,0.00001818,0.00001778,0.00001789,813038.2403047,14.6197212568438874
1653091200,2022-05-21 00:00:00,ADA/BTC,0.00001769,0.00001818,0.00001755,0.00001795,627884.91787796,11.2902223392461498
1653004800,2022-05-20 00:00:00,ADA/BTC,0.00001757,0.00001783,0.00001736,0.00001768,1203866.13198758,21.1999036453937685
1652918400,2022-05-19 00:00:00,ADA/BTC,0.00001764,0.000018,0.00001715,0.00001759,1111569.41235167,19.5997943371331888
1652832000,2022-05-18 00:00:00,ADA/BTC,0.00001897,0.00001913,0.00001754,0.00001762,535415.13104757,9.765382859550225
1652745600,2022-05-17 00:00:00,ADA/BTC,0.00001864,0.00001958,0.00001862,0.000019,831229.7531766,15.8346349551021062
1652659200,2022-05-16 00:00:00,ADA/BTC,0.00001908,0.00001977,0.00001852,0.00001864,1014148.43851372,19.2389733136589625
1652572800,2022-05-15 00:00:00,ADA/BTC,0.00001785,0.00001918,0.00001739,0.00001909,712667.64651421,13.1493580813445759
1652486400,2022-05-14 00:00:00,ADA/BTC,0.0000181,0.00001868,0.00001706,0.00001785,1002407.67454766,17.7788863467061027
1652400000,2022-05-13 00:00:00,ADA/BTC,0.0000163,0.0000197,0.00001628,0.00001808,3563605.65803974,66.5038673134789878
1652313600,2022-05-12 00:00:00,ADA/BTC,0.00001779,0.00001823,0.00001493,0.00001631,5637314.55867934,90.6870330847028318
1652227200,2022-05-11 00:00:00,ADA/BTC,0.00002028,0.00002083,0.00001668,0.00001774,4720015.90758105,88.6033243682015532
1652140800,2022-05-10 00:00:00,ADA/BTC,0.00002001,0.00002169,0.00001963,0.00002025,1581611.4983068,32.811483527359857
1652054400,2022-05-09 00:00:00,ADA/BTC,0.00002176,0.00002207,0.00001974,0.00002002,2523344.19909821,51.8867677458801451
1651968000,2022-05-08 00:00:00,ADA/BTC,0.00002144,0.00002205,0.00002127,0.00002175,541719.38993397,11.6944906141536076
1651881600,2022-05-07 00:00:00,ADA/BTC,0.00002175,0.00002182,0.00002138,0.00002144,654395.58516271,14.169538830569445
1651795200,2022-05-06 00:00:00,ADA/BTC,0.00002157,0.00002198,0.00002137,0.00002174,787219.41893038,17.0644255903232684
1651708800,2022-05-05 00:00:00,ADA/BTC,0.00002265,0.0000228,0.00002118,0.0000216,1181863.1888708,25.8991469647594217
1651622400,2022-05-04 00:00:00,ADA/BTC,0.00002044,0.00002264,0.00002034,0.00002263,773619.54386173,16.6319724171097581
1651536000,2022-05-03 00:00:00,ADA/BTC,0.00002028,0.00002073,0.00002017,0.00002043,418344.78559401,8.5588050843938333
1651449600,2022-05-02 00:00:00,ADA/BTC,0.00002053,0.00002058,0.00001997,0.00002028,338650.36365551,6.8522967620305415
1651363200,2022-05-01 00:00:00,ADA/BTC,0.00002007,0.00002074,0.00001984,0.0000205,583227.76916178,11.8464917253187504
1651276800,2022-04-30 00:00:00,ADA/BTC,0.00002087,0.00002112,0.00001955,0.00002008,752941.24783526,15.3600423203637701
1651190400,2022-04-29 00:00:00,ADA/BTC,0.00002122,0.00002129,0.00002069,0.00002084,588268.01621195,12.364625653901237
1651104000,2022-04-28 00:00:00,ADA/BTC,0.00002141,0.00002144,0.00002099,0.00002122,802136.53648854,17.003197948066268
1651017600,2022-04-27 00:00:00,ADA/BTC,0.00002166,0.00002189,0.0000213,0.0000214,522073.11360166,11.2594566372983867
1650931200,2022-04-26 00:00:00,ADA/BTC,0.00002219,0.00002221,0.00002155,0.00002166,632889.48995931,13.8030641449935636
1650844800,2022-04-25 00:00:00,ADA/BTC,0.00002244,0.00002247,0.0000215,0.00002221,651182.94257127,14.3171762520032562
1650758400,2022-04-24 00:00:00,ADA/BTC,0.00002248,0.00002261,0.00002228,0.00002243,387119.1139548,8.7050051008284407
1650672000,2022-04-23 00:00:00,ADA/BTC,0.00002283,0.00002291,0.00002243,0.00002248,234801.91480845,5.311337845129444
1650585600,2022-04-22 00:00:00,ADA/BTC,0.00002245,0.00002296,0.00002245,0.00002282,496065.45441208,11.2428393193873952
1650499200,2022-04-21 00:00:00,ADA/BTC,0.00002264,0.0000228,0.0000222,0.00002246,499081.38197676,11.251452775797015
1650412800,2022-04-20 00:00:00,ADA/BTC,0.00002296,0.00002321,0.00002256,0.00002264,385921.15975562,8.8249745556788101
1650326400,2022-04-19 00:00:00,ADA/BTC,0.00002295,0.00002308,0.00002272,0.00002296,371712.1736734,8.5024732163412032
1650240000,2022-04-18 00:00:00,ADA/BTC,0.00002305,0.00002324,0.0000225,0.00002296,840688.41265056,19.2105847171726534
1650153600,2022-04-17 00:00:00,ADA/BTC,0.00002356,0.00002374,0.00002304,0.00002304,321845.94025495,7.5563196179252729
1650067200,2022-04-16 00:00:00,ADA/BTC,0.00002355,0.00002373,0.00002334,0.00002356,377109.90186919,8.8757523039552935
1649980800,2022-04-15 00:00:00,ADA/BTC,0.00002335,0.00002378,0.00002334,0.00002356,379152.47711907,8.9465214831146208
1649894400,2022-04-14 00:00:00,ADA/BTC,0.00002366,0.00002377,0.00002324,0.00002334,477350.77675211,11.1958055134171992
1649808000,2022-04-13 00:00:00,ADA/BTC,0.00002383,0.00002393,0.00002338,0.00002367,496087.98015426,11.7474936788302149
1649721600,2022-04-12 00:00:00,ADA/BTC,0.00002329,0.00002416,0.00002324,0.00002381,1159319.00074603,27.444797629114766
1649635200,2022-04-11 00:00:00,ADA/BTC,0.00002437,0.00002437,0.00002299,0.00002328,1507296.09050053,35.4864775718686507
1649548800,2022-04-10 00:00:00,ADA/BTC,0.00002444,0.00002478,0.00002419,0.00002436,465202.79261764,11.382872260570766
1649462400,2022-04-09 00:00:00,ADA/BTC,0.00002425,0.00002458,0.00002418,0.00002444,562609.27536028,13.6871145073414423
1649376000,2022-04-08 00:00:00,ADA/BTC,0.00002509,0.00002523,0.00002419,0.00002426,2061271.45865246,50.9412813259622885
1649289600,2022-04-07 00:00:00,ADA/BTC,0.00002436,0.00002517,0.00002428,0.00002507,1192883.48355307,29.4546308446196103
1649203200,2022-04-06 00:00:00,ADA/BTC,0.00002574,0.00002578,0.00002427,0.00002439,2000107.68135726,50.0288300309949876
1649116800,2022-04-05 00:00:00,ADA/BTC,0.000026,0.00002614,0.00002555,0.00002573,1177416.91257783,30.4487053685694363
1649030400,2022-04-04 00:00:00,ADA/BTC,0.00002556,0.000027,0.00002537,0.00002603,1889073.60755633,49.4498151275250416
1648944000,2022-04-03 00:00:00,ADA/BTC,0.00002525,0.00002559,0.00002508,0.00002554,860275.09410705,21.789572744571976
1648857600,2022-04-02 00:00:00,ADA/BTC,0.00002517,0.00002565,0.00002489,0.00002523,819977.6158663,20.7259150404566459
1648771200,2022-04-01 00:00:00,ADA/BTC,0.0000251,0.00002562,0.00002488,0.00002518,992776.61204929,25.0515206316879599
1648684800,2022-03-31 00:00:00,ADA/BTC,0.00002529,0.000026,0.00002488,0.00002509,1120674.4761552,28.429236719501628
1648598400,2022-03-30 00:00:00,ADA/BTC,0.00002511,0.00002556,0.00002489,0.00002528,846522.42663706,21.3040472854967552
1648512000,2022-03-29 00:00:00,ADA/BTC,0.00002478,0.00002591,0.00002478,0.0000251,1003274.03505694,25.4170770537343919
1648425600,2022-03-28 00:00:00,ADA/BTC,0.00002529,0.00002633,0.00002469,0.00002482,1896062.43448905,48.293631861476301
1648339200,2022-03-27 00:00:00,ADA/BTC,0.00002584,0.00002591,0.00002465,0.00002525,792406.17682286,20.0237595480570897
1648252800,2022-03-26 00:00:00,ADA/BTC,0.00002475,0.00002601,0.00002445,0.00002586,835447.50280732,21.1766515352398926
1648166400,2022-03-25 00:00:00,ADA/BTC,0.00002573,0.0000265,0.00002436,0.00002472,1833261.30603607,46.2915381635068752
1648080000,2022-03-24 00:00:00,ADA/BTC,0.00002583,0.00002737,0.00002523,0.00002572,2365133.7875556,62.27567641958503
1647993600,2022-03-23 00:00:00,ADA/BTC,0.00002304,0.00002585,0.00002286,0.00002583,2287565.42693545,56.1035972320693599
1647907200,2022-03-22 00:00:00,ADA/BTC,0.00002237,0.0000231,0.00002186,0.00002303,1046497.17546525,23.5390142944459331
1647820800,2022-03-21 00:00:00,ADA/BTC,0.0000213,0.00002273,0.00002124,0.00002238,894931.17024473,19.6922830675274506
1647734400,2022-03-20 00:00:00,ADA/BTC,0.00002139,0.00002181,0.00002107,0.00002129,483070.08889485,10.3071112316416093
1647648000,2022-03-19 00:00:00,ADA/BTC,0.00002039,0.00002177,0.00002037,0.00002138,754440.44988111,15.9777519029897039
1647561600,2022-03-18 00:00:00,ADA/BTC,0.00002043,0.00002071,0.0000203,0.0000204,582748.55593637,11.9246176011994982
1647475200,2022-03-17 00:00:00,ADA/BTC,0.00002041,0.00002088,0.00002027,0.00002043,532482.95950601,10.9905525196838487
1647388800,2022-03-16 00:00:00,ADA/BTC,0.00002035,0.00002056,0.0000199,0.00002037,1809494.59323513,36.6987900485913685
1647302400,2022-03-15 00:00:00,ADA/BTC,0.00002025,0.0000206,0.00002022,0.00002034,1010613.04865346,20.624011075636489
1647216000,2022-03-14 00:00:00,ADA/BTC,0.00002084,0.00002102,0.00002024,0.00002025,714544.38912961,14.6610628227710576
1647129600,2022-03-13 00:00:00,ADA/BTC,0.00002035,0.00002101,0.00002025,0.00002085,408326.78056699,8.4259971187743607
1647043200,2022-03-12 00:00:00,ADA/BTC,0.00002036,0.00002046,0.00002022,0.00002035,431530.28370378,8.7739662094765858
1646956800,2022-03-11 00:00:00,ADA/BTC,0.00002046,0.00002066,0.0000203,0.00002036,549197.03484915,11.2297458283349945
1646870400,2022-03-10 00:00:00,ADA/BTC,0.00002026,0.00002076,0.00002009,0.00002045,872531.73292934,17.8418298199536306
1646784000,2022-03-09 00:00:00,ADA/BTC,0.0000207,0.00002075,0.00001995,0.00002024,611674.23232436,12.3419831139088397
1646697600,2022-03-08 00:00:00,ADA/BTC,0.00002087,0.00002104,0.00002054,0.00002069,464669.59803295,9.6624730042058506
1646611200,2022-03-07 00:00:00,ADA/BTC,0.00002142,0.00002164,0.00002088,0.00002089,773242.80356638,16.5133362201817456
1646524800,2022-03-06 00:00:00,ADA/BTC,0.00002194,0.00002202,0.00002141,0.00002141,378435.27406253,8.203779180610794
1646438400,2022-03-05 00:00:00,ADA/BTC,0.00002155,0.0000225,0.00002121,0.00002197,424334.08071797,9.2835947492626687
1646352000,2022-03-04 00:00:00,ADA/BTC,0.00002124,0.00002165,0.00002093,0.00002157,878786.29702921,18.7576220862173399
1646265600,2022-03-03 00:00:00,ADA/BTC,0.00002137,0.00002148,0.00002098,0.00002124,368439.31886808,7.8088815705970393
1646179200,2022-03-02 00:00:00,ADA/BTC,0.00002167,0.00002197,0.00002129,0.00002138,710653.10546033,15.3484682162280614
1646092800,2022-03-01 00:00:00,ADA/BTC,0.00002233,0.00002263,0.00002161,0.00002166,802011.87160538,17.7566642033534625
1646006400,2022-02-28 00:00:00,ADA/BTC,0.00002271,0.00002337,0.0000217,0.0000223,909224.12547699,20.6521026947756916
1645920000,2022-02-27 00:00:00,ADA/BTC,0.00002267,0.00002302,0.00002221,0.00002272,513625.17088162,11.6038334679281156
1645833600,2022-02-26 00:00:00,ADA/BTC,0.00002292,0.00002358,0.00002265,0.00002266,637253.23798586,14.7236933973204497
1645747200,2022-02-25 00:00:00,ADA/BTC,0.0000223,0.00002311,0.00002168,0.00002292,641530.73067274,14.3338984105532826
1645660800,2022-02-24 00:00:00,ADA/BTC,0.00002325,0.00002343,0.00002145,0.00002224,1480262.74259206,33.2517502658080898
1645574400,2022-02-23 00:00:00,ADA/BTC,0.00002323,0.00002475,0.00002311,0.00002325,1002611.39772985,24.060221848309781
1645488000,2022-02-22 00:00:00,ADA/BTC,0.00002318,0.00002348,0.00002236,0.00002321,1113339.8144325,25.4979909760259495
1645401600,2022-02-21 00:00:00,ADA/BTC,0.00002426,0.00002527,0.00002309,0.00002314,1331717.35122566,32.5378232011126188
