https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MIM,Volume BTC
1663254000000,2022-09-15 15:00:00,BTC/MIM,19682,19873,19526,19667,691.5165004199999,0.03516126
1663250400000,2022-09-15 14:00:00,BTC/MIM,20114,20147,19635,19701,117.32772942000001,0.00595542
1663246800000,2022-09-15 13:00:00,BTC/MIM,20144,20144,19997,20102,25.75809974,0.00128137
1663243200000,2022-09-15 12:00:00,BTC/MIM,20141,20147,20086,20147,34.62141068,0.00171844
1663239600000,2022-09-15 11:00:00,BTC/MIM,20111,20190,20111,20163,24.752905319999996,0.00122764
1663236000000,2022-09-15 10:00:00,BTC/MIM,20179,20198,20100,20100,45.716646,0.00227446
1663232400000,2022-09-15 09:00:00,BTC/MIM,20141,20181,20077,20093,39.03748412,0.0019428400000000001
1663228800000,2022-09-15 08:00:00,BTC/MIM,20195,20195,20021,20155,37.4451683,0.00185786
1663225200000,2022-09-15 07:00:00,BTC/MIM,20100,20234,20049,20136,108.36711936,0.00538176
1663221600000,2022-09-15 06:00:00,BTC/MIM,20128,20207,19985,20207,28.37143628,0.00140404
1663218000000,2022-09-15 05:00:00,BTC/MIM,20058,20144,20008,20068,34.59683064,0.00172398
1663214400000,2022-09-15 04:00:00,BTC/MIM,20045,20049,19989,20038,32.30446208,0.00161216
1663210800000,2022-09-15 03:00:00,BTC/MIM,20039,20039,19871,20014,48.584585419999996,0.00242753
1663207200000,2022-09-15 02:00:00,BTC/MIM,20112,20112,20043,20098,38.69327254,0.00192523
1663203600000,2022-09-15 01:00:00,BTC/MIM,20110,20178,19991,20128,42.28349344,0.00210073
1663200000000,2022-09-15 00:00:00,BTC/MIM,20252,20252,20100,20159,27.65189871,0.00137169
1663196400000,2022-09-14 23:00:00,BTC/MIM,20294,20294,20223,20223,25.200891450000004,0.0012461500000000001
1663192800000,2022-09-14 22:00:00,BTC/MIM,20213,20331,20118,20306,44.72112216,0.00220236
1663189200000,2022-09-14 21:00:00,BTC/MIM,19878,20144,19878,20144,90.01588127999999,0.0044686199999999995
1663185600000,2022-09-14 20:00:00,BTC/MIM,19990,19990,19940,19954,28.20916934,0.0014137099999999999
1663182000000,2022-09-14 19:00:00,BTC/MIM,19871,19930,19594,19860,37.5675732,0.0018916199999999999
1663178400000,2022-09-14 18:00:00,BTC/MIM,20073,20073,19784,19784,34.60162248,0.00174897
1663174800000,2022-09-14 17:00:00,BTC/MIM,20091,20215,20091,20170,43.7315855,0.00216815
1663171200000,2022-09-14 16:00:00,BTC/MIM,20196,20207,20153,20153,32.85180836,0.00163012
1663167600000,2022-09-14 15:00:00,BTC/MIM,20299,20299,20209,20209,65.45755727,0.00323903
1663164000000,2022-09-14 14:00:00,BTC/MIM,20267,20267,20175,20267,23.057360559999996,0.0011376799999999999
1663160400000,2022-09-14 13:00:00,BTC/MIM,20333,20376,20115,20214,56.3728032,0.0027888
1663156800000,2022-09-14 12:00:00,BTC/MIM,20087,20282,20087,20282,23.15170018,0.00114149
1663153200000,2022-09-14 11:00:00,BTC/MIM,20329,20329,20151,20156,34.48066764,0.00171069
1663149600000,2022-09-14 10:00:00,BTC/MIM,20377,20377,20213,20342,22.86664562,0.00112411
1663146000000,2022-09-14 09:00:00,BTC/MIM,20369,20383,20314,20335,56.561599150000006,0.00278149
1663142400000,2022-09-14 08:00:00,BTC/MIM,20237,20394,20109,20394,40.971749939999995,0.00200901
1663138800000,2022-09-14 07:00:00,BTC/MIM,20318,20318,20111,20111,37.23008653,0.0018512300000000001
1663135200000,2022-09-14 06:00:00,BTC/MIM,20295,20306,20093,20093,34.66183151,0.00172507
1663131600000,2022-09-14 05:00:00,BTC/MIM,20372,20384,20268,20268,36.53833968,0.00180276
1663128000000,2022-09-14 04:00:00,BTC/MIM,20339,20393,20278,20351,38.05250331,0.00186981
1663124400000,2022-09-14 03:00:00,BTC/MIM,20373,20381,20252,20352,39.08174208,0.00192029
1663120800000,2022-09-14 02:00:00,BTC/MIM,20298,20449,20054,20449,46.86583615999999,0.00229184
1663117200000,2022-09-14 01:00:00,BTC/MIM,20272,20278,20200,20267,65.29338322,0.00322166
1663113600000,2022-09-14 00:00:00,BTC/MIM,20181,20210,20126,20187,53.5016061,0.0026503
1663110000000,2022-09-13 23:00:00,BTC/MIM,20226,20226,20097,20098,52.2216383,0.00259835
1663106400000,2022-09-13 22:00:00,BTC/MIM,20122,20210,20122,20204,27.26711636,0.00134959
1663102800000,2022-09-13 21:00:00,BTC/MIM,20218,20218,20078,20093,23.692058160000002,0.00117912
1663099200000,2022-09-13 20:00:00,BTC/MIM,20302,20370,20200,20200,32.77046,0.0016223000000000001
1663095600000,2022-09-13 19:00:00,BTC/MIM,20238,20246,20187,20222,70.66497012,0.00349446
1663092000000,2022-09-13 18:00:00,BTC/MIM,20758,20776,20274,20274,154.5061266,0.0076209
1663088400000,2022-09-13 17:00:00,BTC/MIM,20782,20867,20763,20763,35.07514353,0.00168931
1663084800000,2022-09-13 16:00:00,BTC/MIM,20825,20825,20764,20800,22.265776,0.00107047
1663081200000,2022-09-13 15:00:00,BTC/MIM,21016,21016,20813,20860,151.0147184,0.00723944
1663077600000,2022-09-13 14:00:00,BTC/MIM,21089,21215,21026,21026,50.493939,0.0024015
1663074000000,2022-09-13 13:00:00,BTC/MIM,21489,21489,21207,21207,229.31023065,0.01081295
1663070400000,2022-09-13 12:00:00,BTC/MIM,22612,22713,21441,21441,241.84869093,0.01127973
1663066800000,2022-09-13 11:00:00,BTC/MIM,22551,22663,22487,22487,52.18355707,0.00232061
1663063200000,2022-09-13 10:00:00,BTC/MIM,22330,22563,22330,22563,29.329643700000002,0.0012999
1663059600000,2022-09-13 09:00:00,BTC/MIM,22276,22433,22276,22392,43.87891535999999,0.00195958
1663056000000,2022-09-13 08:00:00,BTC/MIM,22310,22310,22244,22244,18.68562732,0.00084003
1663052400000,2022-09-13 07:00:00,BTC/MIM,22350,22378,22288,22288,28.82038992,0.00129309
1663048800000,2022-09-13 06:00:00,BTC/MIM,22440,22548,22286,22329,75.98022804,0.00340276
1663045200000,2022-09-13 05:00:00,BTC/MIM,22324,22414,22212,22414,43.56362625999999,0.0019435899999999998
1663041600000,2022-09-13 04:00:00,BTC/MIM,22212,22358,22212,22296,36.102575040000005,0.00161924
1663038000000,2022-09-13 03:00:00,BTC/MIM,22264,22264,22138,22181,44.207842050000004,0.00199305
1663034400000,2022-09-13 02:00:00,BTC/MIM,22196,22278,22067,22278,35.533187219999995,0.00159499
1663030800000,2022-09-13 01:00:00,BTC/MIM,22231,22282,22169,22258,44.31879412000001,0.00199114
1663027200000,2022-09-13 00:00:00,BTC/MIM,22446,22446,22172,22245,29.4590535,0.0013243
1663023600000,2022-09-12 23:00:00,BTC/MIM,22343,22408,22325,22325,71.7074535,0.0032119799999999997
1663020000000,2022-09-12 22:00:00,BTC/MIM,22381,22381,22311,22316,28.15654352,0.00126172
1663016400000,2022-09-12 21:00:00,BTC/MIM,22399,22423,22246,22357,53.33821275,0.00238575
1663012800000,2022-09-12 20:00:00,BTC/MIM,22438,22453,22353,22453,47.944789019999995,0.00213534
1663009200000,2022-09-12 19:00:00,BTC/MIM,22460,22460,22401,22445,36.36157335,0.00162003
1663005600000,2022-09-12 18:00:00,BTC/MIM,22324,22412,22255,22412,33.66977172,0.00150231
1663002000000,2022-09-12 17:00:00,BTC/MIM,22209,22356,22209,22356,36.4425156,0.0016301
1662998400000,2022-09-12 16:00:00,BTC/MIM,22001,22210,22001,22210,64.5629153,0.0029069300000000003
1662994800000,2022-09-12 15:00:00,BTC/MIM,22285,22347,22034,22034,59.3056127,0.00269155
1662991200000,2022-09-12 14:00:00,BTC/MIM,22342,22436,22297,22387,41.615418170000005,0.00185891
1662987600000,2022-09-12 13:00:00,BTC/MIM,22308,22421,22245,22421,75.22267921,0.00335501
1662984000000,2022-09-12 12:00:00,BTC/MIM,22345,22470,22191,22470,51.2560923,0.00228109
1662980400000,2022-09-12 11:00:00,BTC/MIM,22179,22384,22136,22384,83.60401616,0.00373499
1662976800000,2022-09-12 10:00:00,BTC/MIM,22078,22210,22071,22192,63.79955887999999,0.0028748899999999997
1662973200000,2022-09-12 09:00:00,BTC/MIM,22193,22322,22118,22118,69.03448042000001,0.0031211900000000002
1662969600000,2022-09-12 08:00:00,BTC/MIM,22125,22317,22125,22317,44.02608492,0.00197276
1662966000000,2022-09-12 07:00:00,BTC/MIM,21870,22191,21870,22191,44.44391289,0.00200279
1662962400000,2022-09-12 06:00:00,BTC/MIM,21738,21843,21738,21843,82.33675164,0.0037694800000000004
1662958800000,2022-09-12 05:00:00,BTC/MIM,21725,21785,21703,21748,60.74238148,0.00279301
1662955200000,2022-09-12 04:00:00,BTC/MIM,21703,21738,21653,21673,34.11893698,0.00157426
1662951600000,2022-09-12 03:00:00,BTC/MIM,21798,21798,21619,21653,308.18238534,0.01423278
1662948000000,2022-09-12 02:00:00,BTC/MIM,21991,21991,21567,21567,33.213827009999996,0.00154003
1662944400000,2022-09-12 01:00:00,BTC/MIM,21660,22105,21660,22105,84.4623208,0.00382096
1662940800000,2022-09-12 00:00:00,BTC/MIM,21845,21845,21712,21712,26.01336432,0.00119811
1662937200000,2022-09-11 23:00:00,BTC/MIM,21605,21802,21571,21802,36.8584612,0.0016906
1662933600000,2022-09-11 22:00:00,BTC/MIM,21590,21676,21551,21670,31.655102600000003,0.00146078
1662930000000,2022-09-11 21:00:00,BTC/MIM,21749,21749,21542,21542,31.98599244,0.00148482
1662926400000,2022-09-11 20:00:00,BTC/MIM,21643,21649,21469,21592,46.309873839999995,0.00214477
1662922800000,2022-09-11 19:00:00,BTC/MIM,21606,21628,21594,21615,27.247004399999998,0.00126056
1662919200000,2022-09-11 18:00:00,BTC/MIM,21622,21668,21576,21580,68.3764458,0.0031685100000000002
1662915600000,2022-09-11 17:00:00,BTC/MIM,21691,21717,21641,21641,28.610700460000004,0.0013220600000000001
1662912000000,2022-09-11 16:00:00,BTC/MIM,21642,21708,21642,21708,31.6632888,0.0014586
1662908400000,2022-09-11 15:00:00,BTC/MIM,21554,21695,21554,21695,78.34932300000001,0.0036114000000000003
1662904800000,2022-09-11 14:00:00,BTC/MIM,21558,21558,21508,21520,81.1047912,0.00376881
1662901200000,2022-09-11 13:00:00,BTC/MIM,21569,21569,21498,21498,76.21879422,0.0035453900000000003
1662897600000,2022-09-11 12:00:00,BTC/MIM,21563,21645,21563,21628,36.12589724,0.00167033
1662894000000,2022-09-11 11:00:00,BTC/MIM,21610,21681,21605,21659,50.124557339999996,0.00231426
1662890400000,2022-09-11 10:00:00,BTC/MIM,21626,21676,21626,21638,19.43005848,0.00089796
1662886800000,2022-09-11 09:00:00,BTC/MIM,21682,21682,21622,21640,28.8112796,0.00133139
1662883200000,2022-09-11 08:00:00,BTC/MIM,21606,21696,21577,21696,25.01310144,0.00115289
1662879600000,2022-09-11 07:00:00,BTC/MIM,21477,21622,21477,21622,23.80387602,0.00110091
1662876000000,2022-09-11 06:00:00,BTC/MIM,21630,21630,21385,21504,18.8708352,0.0008775499999999999
1662872400000,2022-09-11 05:00:00,BTC/MIM,21556,21615,21556,21615,28.9001196,0.00133704
1662868800000,2022-09-11 04:00:00,BTC/MIM,21551,21628,21551,21604,23.77801052,0.00110063
1662865200000,2022-09-11 03:00:00,BTC/MIM,21538,21556,21484,21516,43.865529839999994,0.00203874
1662861600000,2022-09-11 02:00:00,BTC/MIM,21603,21603,21429,21429,25.051572450000002,0.00116905
1662858000000,2022-09-11 01:00:00,BTC/MIM,21605,21631,21581,21616,34.42045376,0.00159236
1662854400000,2022-09-11 00:00:00,BTC/MIM,21680,21680,21497,21497,53.06684928999999,0.00246857
1662850800000,2022-09-10 23:00:00,BTC/MIM,21760,21790,21682,21687,34.10757864,0.00157272
1662847200000,2022-09-10 22:00:00,BTC/MIM,21713,21740,21588,21740,38.9865594,0.00179331
1662843600000,2022-09-10 21:00:00,BTC/MIM,21514,21696,21448,21550,132.3335935,0.00614077
1662840000000,2022-09-10 20:00:00,BTC/MIM,21567,21567,21404,21404,27.06193336,0.00126434
1662836400000,2022-09-10 19:00:00,BTC/MIM,21472,21600,21423,21586,132.00853542,0.00611547
1662832800000,2022-09-10 18:00:00,BTC/MIM,21334,21457,21208,21405,49.046346750000005,0.00229135
1662829200000,2022-09-10 17:00:00,BTC/MIM,21322,21343,21258,21304,28.429122800000002,0.00133445
1662825600000,2022-09-10 16:00:00,BTC/MIM,21246,21454,21195,21345,37.2713583,0.00174614
1662822000000,2022-09-10 15:00:00,BTC/MIM,21234,21270,21232,21232,18.3147232,0.0008626
1662818400000,2022-09-10 14:00:00,BTC/MIM,21228,21257,21228,21254,28.413197359999998,0.00133684
1662814800000,2022-09-10 13:00:00,BTC/MIM,21272,21272,21112,21112,31.34941992,0.0014849099999999999
1662811200000,2022-09-10 12:00:00,BTC/MIM,21288,21319,21232,21319,5303.6792080899995,0.24877711
1662807600000,2022-09-10 11:00:00,BTC/MIM,21358,21358,21300,21300,24.21384,0.0011368
1662804000000,2022-09-10 10:00:00,BTC/MIM,21308,21358,21289,21336,38.13874008,0.00178753
1662800400000,2022-09-10 09:00:00,BTC/MIM,21345,21377,21317,21348,37.55027808,0.00175896
1662796800000,2022-09-10 08:00:00,BTC/MIM,21296,21373,21296,21364,46.01720144,0.00215396
1662793200000,2022-09-10 07:00:00,BTC/MIM,21519,21519,21263,21263,37.53684968,0.00176536
1662789600000,2022-09-10 06:00:00,BTC/MIM,21587,21587,21440,21534,48.96099443999999,0.00227366
1662786000000,2022-09-10 05:00:00,BTC/MIM,21463,21632,21463,21598,26.152370259999998,0.00121087
1662782400000,2022-09-10 04:00:00,BTC/MIM,21338,21431,21165,21431,37.449172329999996,0.00174743
1662778800000,2022-09-10 03:00:00,BTC/MIM,21295,21327,21247,21305,33.24325675,0.00156035
1662775200000,2022-09-10 02:00:00,BTC/MIM,21292,21292,21196,21196,66.73814952000001,0.0031486200000000004
1662771600000,2022-09-10 01:00:00,BTC/MIM,21295,21300,21233,21233,36.39463598,0.0017140599999999999
1662768000000,2022-09-10 00:00:00,BTC/MIM,21384,21384,21229,21251,31.19625549,0.00146799
1662764400000,2022-09-09 23:00:00,BTC/MIM,21357,21476,21138,21138,32.1276462,0.0015199
1662760800000,2022-09-09 22:00:00,BTC/MIM,21251,21395,21251,21395,28.44914545,0.00132971
1662757200000,2022-09-09 21:00:00,BTC/MIM,21239,21311,21239,21311,14.98930496,0.00070336
1662753600000,2022-09-09 20:00:00,BTC/MIM,21238,21347,21220,21259,34.13366299,0.00160561
1662750000000,2022-09-09 19:00:00,BTC/MIM,21172,21308,21143,21290,37.5838757,0.00176533
1662746400000,2022-09-09 18:00:00,BTC/MIM,21247,21247,21122,21206,38.7465429,0.00182715
1662742800000,2022-09-09 17:00:00,BTC/MIM,21256,21396,21256,21265,34.648765700000006,0.0016293800000000002
1662739200000,2022-09-09 16:00:00,BTC/MIM,21282,21361,21245,21255,36.38282115,0.00171173
1662735600000,2022-09-09 15:00:00,BTC/MIM,21077,21406,21077,21265,89.3606336,0.00420224
1662732000000,2022-09-09 14:00:00,BTC/MIM,21030,21140,20919,21028,115.32028564000001,0.00548413
1662728400000,2022-09-09 13:00:00,BTC/MIM,21069,21069,20977,21031,66.289712,0.003152
1662724800000,2022-09-09 12:00:00,BTC/MIM,20986,21212,20921,21139,48.648026259999995,0.00230134
1662721200000,2022-09-09 11:00:00,BTC/MIM,21011,21020,20955,21020,57.330999000000006,0.00272745
1662717600000,2022-09-09 10:00:00,BTC/MIM,20761,21099,20689,21099,62.28867879,0.00295221
1662714000000,2022-09-09 09:00:00,BTC/MIM,20699,20723,20624,20682,37.48777956,0.00181258
1662710400000,2022-09-09 08:00:00,BTC/MIM,20682,20811,20636,20715,49.8423615,0.0024061
1662706800000,2022-09-09 07:00:00,BTC/MIM,20707,20707,20633,20638,69.07476686000001,0.0033469700000000003
1662703200000,2022-09-09 06:00:00,BTC/MIM,20512,20675,20512,20675,23.606094749999997,0.0011417699999999999
1662699600000,2022-09-09 05:00:00,BTC/MIM,20380,20576,20318,20535,32.1216684,0.00156424
1662696000000,2022-09-09 04:00:00,BTC/MIM,20212,20284,20212,20280,23.0729616,0.00113772
1662692400000,2022-09-09 03:00:00,BTC/MIM,19441,19853,19400,19853,35.44872268,0.00178556
1662688800000,2022-09-09 02:00:00,BTC/MIM,19350,19413,19350,19413,33.75474201,0.0017387700000000002
1662685200000,2022-09-09 01:00:00,BTC/MIM,19366,19366,19301,19301,19.50809973,0.00101073
1662681600000,2022-09-09 00:00:00,BTC/MIM,19346,19382,19306,19373,34.46786041,0.00177917
1662678000000,2022-09-08 23:00:00,BTC/MIM,19323,19325,19287,19325,23.05491825,0.00119301
1662674400000,2022-09-08 22:00:00,BTC/MIM,19318,19318,19291,19307,19.28305932,0.00099876
1662670800000,2022-09-08 21:00:00,BTC/MIM,19332,19343,19283,19334,42.215982340000004,0.00218351
1662667200000,2022-09-08 20:00:00,BTC/MIM,19355,19421,19337,19369,38.710689710000004,0.00199859
1662663600000,2022-09-08 19:00:00,BTC/MIM,19201,19262,19201,19236,19.81288764,0.00102999
1662660000000,2022-09-08 18:00:00,BTC/MIM,19152,19236,19152,19187,22.95072192,0.00119616
1662656400000,2022-09-08 17:00:00,BTC/MIM,19144,19310,19144,19310,238.1747537,0.01233427
1662652800000,2022-09-08 16:00:00,BTC/MIM,19207,19211,19132,19211,27.31016549,0.00142159
1662649200000,2022-09-08 15:00:00,BTC/MIM,19312,19312,19249,19249,22.294769270000003,0.0011582300000000001
1662645600000,2022-09-08 14:00:00,BTC/MIM,19178,19250,19080,19237,154.27073675999998,0.008019479999999999
1662642000000,2022-09-08 13:00:00,BTC/MIM,19083,19302,19006,19302,131.97781104,0.00683752
1662638400000,2022-09-08 12:00:00,BTC/MIM,19337,19337,19092,19092,96.59921963999999,0.00505967
1662634800000,2022-09-08 11:00:00,BTC/MIM,19299,19359,19255,19268,39.400747839999994,0.00204488
1662631200000,2022-09-08 10:00:00,BTC/MIM,19191,19344,19191,19344,29.457816960000002,0.0015228400000000001
1662627600000,2022-09-08 09:00:00,BTC/MIM,19240,19240,19165,19165,18.5183729,0.00096626
1662624000000,2022-09-08 08:00:00,BTC/MIM,19178,19216,19162,19216,16.94889632,0.00088202
1662620400000,2022-09-08 07:00:00,BTC/MIM,19239,19239,19120,19135,40.30347645,0.00210627
1662616800000,2022-09-08 06:00:00,BTC/MIM,19320,19399,19255,19258,25.01922328,0.00129916
1662613200000,2022-09-08 05:00:00,BTC/MIM,19339,19339,19257,19298,32.25679998,0.00167151
1662609600000,2022-09-08 04:00:00,BTC/MIM,19250,19364,19250,19364,36.48681064,0.00188426
1662606000000,2022-09-08 03:00:00,BTC/MIM,19248,19248,19213,19224,21.338447759999998,0.00110999
1662602400000,2022-09-08 02:00:00,BTC/MIM,19227,19242,19191,19229,37.573466,0.001954
1662598800000,2022-09-08 01:00:00,BTC/MIM,19318,19318,19202,19203,26.198652900000003,0.0013643000000000001
1662595200000,2022-09-08 00:00:00,BTC/MIM,19265,19367,19251,19282,80.96087596,0.00419878
