https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WBTC,Volume BTC
1663380000,2022-09-17 02:00:00,WBTC/BTC,0.99992,0.99992,0.99992,0.99992,0.005,0.0049996
1663376400,2022-09-17 01:00:00,WBTC/BTC,0.99986,0.99987,0.99986,0.99987,0.1261,0.126082681
1663372800,2022-09-17 00:00:00,WBTC/BTC,0.99983,0.9999,0.99983,0.99988,0.0124,0.012398301
1663369200,2022-09-16 23:00:00,WBTC/BTC,0.99981,0.99982,0.99981,0.99982,0.0057,0.005698918
1663365600,2022-09-16 22:00:00,WBTC/BTC,0.99981,0.99992,0.99981,0.99992,1.0164,1.016316785
1663362000,2022-09-16 21:00:00,WBTC/BTC,0.99987,0.99987,0.99987,0.99987,0,0
1663358400,2022-09-16 20:00:00,WBTC/BTC,0.99988,0.99988,0.99986,0.99987,0.0054,0.005399307
1663354800,2022-09-16 19:00:00,WBTC/BTC,0.99988,0.99988,0.99978,0.99986,0.0025,0.002499602
1663351200,2022-09-16 18:00:00,WBTC/BTC,1.00004,1.00004,0.9999,0.9999,0.0013,0.001299912
1663347600,2022-09-16 17:00:00,WBTC/BTC,0.99996,1.00018,0.99982,0.99982,0.2387,0.238730574
1663344000,2022-09-16 16:00:00,WBTC/BTC,0.99968,0.99997,0.99968,0.99997,0.1808,0.180753628
1663340400,2022-09-16 15:00:00,WBTC/BTC,0.99998,1.00005,0.99996,1.00005,0.1706,0.170595334
1663336800,2022-09-16 14:00:00,WBTC/BTC,0.99998,1.00041,0.99998,1.00012,0.3007,0.300694719
1663333200,2022-09-16 13:00:00,WBTC/BTC,0.99966,1.00012,0.99965,1.00012,1.914,1.913992929
1663329600,2022-09-16 12:00:00,WBTC/BTC,0.99995,0.99997,0.99965,0.99965,0.567,0.566869646
1663326000,2022-09-16 11:00:00,WBTC/BTC,0.99994,0.99996,0.99994,0.99996,0.0186,0.01859925
1663322400,2022-09-16 10:00:00,WBTC/BTC,0.99995,0.99996,0.99994,0.99994,0.1539,0.153890822
1663318800,2022-09-16 09:00:00,WBTC/BTC,0.99995,0.99995,0.99995,0.99995,0.0034,0.00339983
1663315200,2022-09-16 08:00:00,WBTC/BTC,0.99956,0.99977,0.99956,0.99956,0.0655,0.065472346
1663311600,2022-09-16 07:00:00,WBTC/BTC,0.99956,0.99956,0.99956,0.99956,0.0002,0.000199912
1663308000,2022-09-16 06:00:00,WBTC/BTC,0.99956,0.99956,0.99956,0.99956,0.0002,0.000199912
1663304400,2022-09-16 05:00:00,WBTC/BTC,0.99934,0.99934,0.99934,0.99934,0,0
1663300800,2022-09-16 04:00:00,WBTC/BTC,0.99997,0.99997,0.99934,0.99934,0.0117,0.011696382
1663297200,2022-09-16 03:00:00,WBTC/BTC,0.99964,0.99997,0.99964,0.99997,0.2246,0.224593229
1663293600,2022-09-16 02:00:00,WBTC/BTC,0.99988,0.99988,0.99964,0.99974,0.0257,0.025691568
1663290000,2022-09-16 01:00:00,WBTC/BTC,0.99962,0.99962,0.99962,0.99962,0.0003,0.000299886
1663286400,2022-09-16 00:00:00,WBTC/BTC,0.99952,0.99988,0.99952,0.99988,0.0636,0.063579516
1663282800,2022-09-15 23:00:00,WBTC/BTC,0.99979,0.99981,0.99979,0.99981,0.0038,0.00379927
1663279200,2022-09-15 22:00:00,WBTC/BTC,0.99978,0.99994,0.99952,0.99979,0.4704,0.470293171
1663275600,2022-09-15 21:00:00,WBTC/BTC,0.99966,0.99978,0.99966,0.99978,0.0523,0.05228535
1663272000,2022-09-15 20:00:00,WBTC/BTC,1.00011,1.00011,1.00011,1.00011,0.0001,0.000100011
1663268400,2022-09-15 19:00:00,WBTC/BTC,0.99983,0.99983,0.99983,0.99983,0.2644,0.264355052
1663264800,2022-09-15 18:00:00,WBTC/BTC,0.99977,0.99977,0.99933,0.99933,0.0028,0.002799268
1663261200,2022-09-15 17:00:00,WBTC/BTC,0.99985,0.99985,0.99973,0.99973,0.0904,0.090380764
1663257600,2022-09-15 16:00:00,WBTC/BTC,0.99977,1.00002,0.99974,0.99985,1.1909,1.190724849
1663254000,2022-09-15 15:00:00,WBTC/BTC,0.99961,0.99994,0.999,0.99924,0.0605,0.060463895
1663250400,2022-09-15 14:00:00,WBTC/BTC,0.99972,1.00007,0.99933,0.99961,0.3677,0.367470694
1663246800,2022-09-15 13:00:00,WBTC/BTC,1.0001,1.0001,0.999,0.99972,0.4871,0.48712528
1663243200,2022-09-15 12:00:00,WBTC/BTC,1.00007,1.00007,0.9993,0.9993,0.3146,0.31451361
1663239600,2022-09-15 11:00:00,WBTC/BTC,0.99933,1.00008,0.99933,1,0.001,0.000999539
1663236000,2022-09-15 10:00:00,WBTC/BTC,0.99923,0.99933,0.99923,0.99933,0.0162,0.016188786
1663232400,2022-09-15 09:00:00,WBTC/BTC,0.99925,0.99925,0.99925,0.99925,0.0358,0.03577315
1663228800,2022-09-15 08:00:00,WBTC/BTC,0.99935,0.99935,0.99935,0.99935,0.0219,0.021885765
1663225200,2022-09-15 07:00:00,WBTC/BTC,0.99974,1.00017,0.99901,1.00017,1.042,1.041005474
1663221600,2022-09-15 06:00:00,WBTC/BTC,0.99936,1.00014,0.99936,0.99936,0.5709,0.570575776
1663218000,2022-09-15 05:00:00,WBTC/BTC,1.00016,1.00016,1.00002,1.00012,0.3895,0.389552381
1663214400,2022-09-15 04:00:00,WBTC/BTC,1.00016,1.00016,1.00016,1.00016,0.0004,0.000400064
1663210800,2022-09-15 03:00:00,WBTC/BTC,1.00016,1.0005,1.00015,1.00016,1.3876,1.38808304
1663207200,2022-09-15 02:00:00,WBTC/BTC,1.00017,1.00017,1.00015,1.00015,0.0003,0.000300049
1663203600,2022-09-15 01:00:00,WBTC/BTC,1.0002,1.0002,1.00015,1.00015,0.0363,0.036307181
1663200000,2022-09-15 00:00:00,WBTC/BTC,1.00033,1.00033,1.00024,1.00029,0.0178,0.017804928
1663196400,2022-09-14 23:00:00,WBTC/BTC,1.00024,1.00033,1.00024,1.00024,0.0183,0.0183046
1663192800,2022-09-14 22:00:00,WBTC/BTC,1.00033,1.00033,1.00024,1.00024,0.0531,0.053117284
1663189200,2022-09-14 21:00:00,WBTC/BTC,1.00012,1.00012,1.00012,1.00012,0.0001,0.000100012
1663185600,2022-09-14 20:00:00,WBTC/BTC,1.00022,1.00022,1.00022,1.00022,0.0066,0.006601452
1663182000,2022-09-14 19:00:00,WBTC/BTC,1.00024,1.00025,1.00024,1.00024,0.0222,0.022205432
1663178400,2022-09-14 18:00:00,WBTC/BTC,0.99995,1.0005,0.99994,1.00019,0.2419,0.241888587
1663174800,2022-09-14 17:00:00,WBTC/BTC,0.99995,0.99995,0.99993,0.99993,0.1371,0.137093141
1663171200,2022-09-14 16:00:00,WBTC/BTC,0.99995,0.99995,0.99995,0.99995,0.0121,0.012099395
1663167600,2022-09-14 15:00:00,WBTC/BTC,0.99975,0.99995,0.99975,0.99995,0.0113,0.011299375
1663164000,2022-09-14 14:00:00,WBTC/BTC,0.99995,0.99995,0.99975,0.99975,0.2449,0.24487111
1663160400,2022-09-14 13:00:00,WBTC/BTC,0.99966,0.99966,0.99966,0.99966,0.0001,0.000099966
1663156800,2022-09-14 12:00:00,WBTC/BTC,0.99953,0.99995,0.99953,0.99994,0.1841,0.184090124
1663153200,2022-09-14 11:00:00,WBTC/BTC,0.99994,0.99994,0.99953,0.99953,0.0027,0.002699756
1663149600,2022-09-14 10:00:00,WBTC/BTC,1,1,0.99944,0.99994,0.0012,0.00119982
1663146000,2022-09-14 09:00:00,WBTC/BTC,0.99963,0.99963,0.99963,0.99963,2.0104,2.009656152
1663142400,2022-09-14 08:00:00,WBTC/BTC,0.99961,0.99964,0.99961,0.99961,0.0035,0.003498639
1663138800,2022-09-14 07:00:00,WBTC/BTC,0.99961,0.99961,0.99961,0.99961,0.0003,0.000299883
1663135200,2022-09-14 06:00:00,WBTC/BTC,1.00002,1.00002,1.00002,1.00002,0.2684,0.268405368
1663131600,2022-09-14 05:00:00,WBTC/BTC,0.99999,0.99999,0.99999,0.99999,0.0841,0.084099159
1663128000,2022-09-14 04:00:00,WBTC/BTC,1.00011,1.00011,1.00009,1.00009,0.0073,0.007300779
1663124400,2022-09-14 03:00:00,WBTC/BTC,1.00001,1.00009,1.00001,1.00009,0.0075,0.007500475
1663120800,2022-09-14 02:00:00,WBTC/BTC,1.00005,1.00005,0.99963,0.99963,0.0498,0.049802448
1663117200,2022-09-14 01:00:00,WBTC/BTC,1.00016,1.00016,1.00016,1.00016,0.0004,0.000400064
1663113600,2022-09-14 00:00:00,WBTC/BTC,1.00016,1.00016,0.9996,0.9996,0.0081,0.008101184
1663110000,2022-09-13 23:00:00,WBTC/BTC,1.00005,1.00005,1.00001,1.00002,0.0031,0.003100144
1663106400,2022-09-13 22:00:00,WBTC/BTC,1.00006,1.00008,1.00006,1.00008,0.059,0.05900468
1663102800,2022-09-13 21:00:00,WBTC/BTC,1.00017,1.00034,1.00007,1.00007,0.1173,0.117321556
1663099200,2022-09-13 20:00:00,WBTC/BTC,1.00055,1.00055,1.00007,1.00042,0.3315,0.331571815
1663095600,2022-09-13 19:00:00,WBTC/BTC,1.00007,1.00055,1.00007,1.00055,0.206,0.206015638
1663092000,2022-09-13 18:00:00,WBTC/BTC,1.00055,1.00055,1.00008,1.00008,1.4991,1.499224878
1663088400,2022-09-13 17:00:00,WBTC/BTC,1.001,1.001,1.00054,1.00054,0.005,0.005003804
1663084800,2022-09-13 16:00:00,WBTC/BTC,1.00016,1.001,1.00008,1.001,1.9849,1.986009177
1663081200,2022-09-13 15:00:00,WBTC/BTC,1.0001,1.00018,1.00009,1.00018,1.484,1.484224725
1663077600,2022-09-13 14:00:00,WBTC/BTC,1.00006,1.00018,1.00003,1.00018,0.2842,0.284229741
1663074000,2022-09-13 13:00:00,WBTC/BTC,0.99901,0.99948,0.99901,0.99935,0.001,0.000999091
1663070400,2022-09-13 12:00:00,WBTC/BTC,1.00004,1.001,0.999,0.999,3.0843,3.083636719
1663066800,2022-09-13 11:00:00,WBTC/BTC,0.9998,0.9998,0.99908,0.99908,0.0003,0.000299868
1663063200,2022-09-13 10:00:00,WBTC/BTC,0.99908,0.99908,0.99908,0.99908,0,0
1663059600,2022-09-13 09:00:00,WBTC/BTC,0.99908,0.99908,0.99908,0.99908,1,0.99908
1663056000,2022-09-13 08:00:00,WBTC/BTC,1.00012,1.00023,0.99906,1.00005,0.2272,0.227227072
1663052400,2022-09-13 07:00:00,WBTC/BTC,0.99966,1.00012,0.999,1.00001,1.5718,1.570858792
1663048800,2022-09-13 06:00:00,WBTC/BTC,0.99969,0.9999,0.99969,0.9999,0.1791,0.179078755
1663045200,2022-09-13 05:00:00,WBTC/BTC,0.99965,0.99965,0.99965,0.99965,0.0004,0.00039986
1663041600,2022-09-13 04:00:00,WBTC/BTC,0.99983,0.99983,0.99965,0.99965,0.1651,0.165042941
1663038000,2022-09-13 03:00:00,WBTC/BTC,0.9999,0.9999,0.9999,0.9999,0.0007,0.00069993
1663034400,2022-09-13 02:00:00,WBTC/BTC,0.99965,0.99965,0.99965,0.99965,0,0
1663030800,2022-09-13 01:00:00,WBTC/BTC,0.99965,0.99965,0.99965,0.99965,0.0007,0.000699755
1663027200,2022-09-13 00:00:00,WBTC/BTC,0.99973,0.9998,0.99965,0.99965,0.8795,0.879260971
1663023600,2022-09-12 23:00:00,WBTC/BTC,0.99975,0.99975,0.99975,0.99975,0.0005,0.000499875
1663020000,2022-09-12 22:00:00,WBTC/BTC,0.99975,0.99975,0.99975,0.99975,0.0001,0.000099975
1663016400,2022-09-12 21:00:00,WBTC/BTC,0.99973,0.99973,0.99973,0.99973,0.0007,0.000699811
1663012800,2022-09-12 20:00:00,WBTC/BTC,0.99983,0.99983,0.99972,0.99972,0.0012,0.001199785
1663009200,2022-09-12 19:00:00,WBTC/BTC,0.99988,0.99988,0.99988,0.99988,0.0001,0.000099988
1663005600,2022-09-12 18:00:00,WBTC/BTC,0.99986,0.99988,0.99986,0.99988,0.0909,0.090888176
1663002000,2022-09-12 17:00:00,WBTC/BTC,0.99986,0.99987,0.99986,0.99987,0.0005,0.000499934
1662998400,2022-09-12 16:00:00,WBTC/BTC,0.99987,1.00001,0.99983,0.99987,0.0051,0.005099799
1662994800,2022-09-12 15:00:00,WBTC/BTC,0.9999,0.99995,0.99982,0.99982,0.0243,0.024297272
1662991200,2022-09-12 14:00:00,WBTC/BTC,0.99996,0.99996,0.99984,0.99984,0.0006,0.000599954
1662987600,2022-09-12 13:00:00,WBTC/BTC,1,1,0.9998,0.9998,0.0077,0.007698714
1662984000,2022-09-12 12:00:00,WBTC/BTC,1.00003,1.00003,1.00002,1.00002,0.0005,0.000500011
1662980400,2022-09-12 11:00:00,WBTC/BTC,1.00008,1.0001,1.00008,1.0001,0.0012,0.001200116
1662976800,2022-09-12 10:00:00,WBTC/BTC,1.00009,1.00009,1.00009,1.00009,0.0105,0.010500945
1662973200,2022-09-12 09:00:00,WBTC/BTC,0.99988,0.99988,0.99988,0.99988,0.0039,0.003899532
1662969600,2022-09-12 08:00:00,WBTC/BTC,0.99996,0.99996,0.99988,0.99988,0.0008,0.000799932
1662966000,2022-09-12 07:00:00,WBTC/BTC,1.0001,1.00019,0.99989,0.9999,0.903,0.903131891
1662962400,2022-09-12 06:00:00,WBTC/BTC,1.00008,1.00008,1.00008,1.00008,0,0
1662958800,2022-09-12 05:00:00,WBTC/BTC,1.00006,1.00008,1.00006,1.00008,0.0011,0.001100086
1662955200,2022-09-12 04:00:00,WBTC/BTC,1.00005,1.00006,1.00005,1.00006,0.4566,0.456622832
1662951600,2022-09-12 03:00:00,WBTC/BTC,1.00014,1.00014,1.00008,1.00008,0.5672,0.567278336
1662948000,2022-09-12 02:00:00,WBTC/BTC,1.0001,1.00012,1.00004,1.00012,0.0017,0.001700136
1662944400,2022-09-12 01:00:00,WBTC/BTC,1.00004,1.00017,0.99963,1.00012,1.015,1.014956874
1662940800,2022-09-12 00:00:00,WBTC/BTC,0.99999,0.99999,0.99999,0.99999,0.004,0.00399996
1662937200,2022-09-11 23:00:00,WBTC/BTC,0.99999,0.99999,0.99999,0.99999,0.0002,0.000199998
1662933600,2022-09-11 22:00:00,WBTC/BTC,1.00007,1.00007,1.00007,1.00007,0.0007,0.000700049
1662930000,2022-09-11 21:00:00,WBTC/BTC,1.00003,1.00012,0.99996,1.00004,0.6819,0.681981018
1662926400,2022-09-11 20:00:00,WBTC/BTC,1.00017,1.00017,1.00016,1.00016,0.0774,0.077413156
1662922800,2022-09-11 19:00:00,WBTC/BTC,0.99994,1.00017,0.99994,1.00017,0.2295,0.229538877
1662919200,2022-09-11 18:00:00,WBTC/BTC,1.00017,1.00017,1.00017,1.00017,0.0008,0.000800136
1662915600,2022-09-11 17:00:00,WBTC/BTC,0.99985,0.99985,0.99985,0.99985,0.0002,0.00019997
1662912000,2022-09-11 16:00:00,WBTC/BTC,0.99995,0.99995,0.99995,0.99995,0.0615,0.061496925
1662908400,2022-09-11 15:00:00,WBTC/BTC,1.00012,1.00015,0.99985,0.99995,1.4598,1.459735942
1662904800,2022-09-11 14:00:00,WBTC/BTC,1.00012,1.00012,1.00012,1.00012,0,0
1662901200,2022-09-11 13:00:00,WBTC/BTC,1.00007,1.00012,1.00007,1.00012,0.0004,0.000400034
1662897600,2022-09-11 12:00:00,WBTC/BTC,1.00003,1.00023,1.00003,1.00007,0.4644,0.464506704
1662894000,2022-09-11 11:00:00,WBTC/BTC,1.0001,1.00014,1.0001,1.00014,1.1785,1.178630426
1662890400,2022-09-11 10:00:00,WBTC/BTC,1.00003,1.00003,1.00003,1.00003,0.0001,0.000100003
1662886800,2022-09-11 09:00:00,WBTC/BTC,1.00003,1.00003,1.00003,1.00003,0.0003,0.000300009
1662883200,2022-09-11 08:00:00,WBTC/BTC,1.00008,1.00008,1.00001,1.00001,0.0034,0.003400188
1662879600,2022-09-11 07:00:00,WBTC/BTC,1.00002,1.00008,1.00002,1.00008,0.0017,0.001700052
1662876000,2022-09-11 06:00:00,WBTC/BTC,1.00001,1.0001,1.00001,1.0001,0.0023,0.002300163
1662872400,2022-09-11 05:00:00,WBTC/BTC,1.00003,1.00003,1.00003,1.00003,0.0003,0.000300009
1662868800,2022-09-11 04:00:00,WBTC/BTC,1.00009,1.0001,1.00001,1.0001,1.0013,1.001390811
1662865200,2022-09-11 03:00:00,WBTC/BTC,1.00009,1.00009,1.00009,1.00009,0.0001,0.000100009
1662861600,2022-09-11 02:00:00,WBTC/BTC,1.00003,1.00003,1.00003,1.00003,0.0001,0.000100003
1662858000,2022-09-11 01:00:00,WBTC/BTC,1.0001,1.0001,1.0001,1.0001,0,0
1662854400,2022-09-11 00:00:00,WBTC/BTC,1.00003,1.0001,1.00003,1.0001,0.0608,0.060806066
1662850800,2022-09-10 23:00:00,WBTC/BTC,1.00005,1.00005,1.00005,1.00005,0,0
1662847200,2022-09-10 22:00:00,WBTC/BTC,1.00002,1.00005,1.00001,1.00005,0.0013,0.001300043
1662843600,2022-09-10 21:00:00,WBTC/BTC,1.00002,1.0001,1.00002,1.00009,0.1351,0.13510282
1662840000,2022-09-10 20:00:00,WBTC/BTC,1.00001,1.00001,1.00001,1.00001,0.0001,0.000100001
1662836400,2022-09-10 19:00:00,WBTC/BTC,1.00001,1.00001,1.00001,1.00001,0.0006,0.000600006
1662832800,2022-09-10 18:00:00,WBTC/BTC,1.00001,1.00001,1.00001,1.00001,0.0028,0.002800028
1662829200,2022-09-10 17:00:00,WBTC/BTC,1.00001,1.00001,1.00001,1.00001,0.01,0.0100001
1662825600,2022-09-10 16:00:00,WBTC/BTC,1.00005,1.00005,1.00001,1.00001,0.0009,0.000900017
1662822000,2022-09-10 15:00:00,WBTC/BTC,1.00003,1.00003,1.00003,1.00003,0,0
1662818400,2022-09-10 14:00:00,WBTC/BTC,1.00023,1.00023,1.00003,1.00003,0.0008,0.000800064
1662814800,2022-09-10 13:00:00,WBTC/BTC,1.00023,1.00023,1.00007,1.00023,0.4436,0.44369513
1662811200,2022-09-10 12:00:00,WBTC/BTC,1.00004,1.00004,1.00004,1.00004,0,0
1662807600,2022-09-10 11:00:00,WBTC/BTC,1.00007,1.00007,1.00004,1.00004,0.7001,0.700142056
1662804000,2022-09-10 10:00:00,WBTC/BTC,1.00007,1.00007,1.00007,1.00007,0.0003,0.000300021
1662800400,2022-09-10 09:00:00,WBTC/BTC,1.00019,1.00019,1.00019,1.00019,0.0007,0.000700133
1662796800,2022-09-10 08:00:00,WBTC/BTC,1.00021,1.00023,1.00021,1.00023,0.6323,0.632434195
1662793200,2022-09-10 07:00:00,WBTC/BTC,1.00002,1.00002,1.00002,1.00002,0.0002,0.000200004
1662789600,2022-09-10 06:00:00,WBTC/BTC,0.99997,1.00014,0.99997,1.00014,0.0021,0.002100243
1662786000,2022-09-10 05:00:00,WBTC/BTC,1.00002,1.00002,0.99997,0.99997,0.0002,0.000199999
1662782400,2022-09-10 04:00:00,WBTC/BTC,1.00021,1.00021,1.00003,1.00006,0.0086,0.008601083
1662778800,2022-09-10 03:00:00,WBTC/BTC,1.00021,1.00021,1.00021,1.00021,0.4701,0.470198721
1662775200,2022-09-10 02:00:00,WBTC/BTC,1.00002,1.00002,1.00002,1.00002,0,0
1662771600,2022-09-10 01:00:00,WBTC/BTC,1.00006,1.00017,1.00002,1.00002,1.0004,1.000454751
1662768000,2022-09-10 00:00:00,WBTC/BTC,1,1,1,1,0.0002,0.0002
1662764400,2022-09-09 23:00:00,WBTC/BTC,0.99972,0.99972,0.99972,0.99972,0.0002,0.000199944
1662760800,2022-09-09 22:00:00,WBTC/BTC,1.00013,1.00013,1.00005,1.00005,1.2767,1.276839627
1662757200,2022-09-09 21:00:00,WBTC/BTC,1.00019,1.00019,1.00012,1.00012,0.0096,0.009601736
1662753600,2022-09-09 20:00:00,WBTC/BTC,1.00015,1.00019,1.00015,1.00019,0.4293,0.429381559
1662750000,2022-09-09 19:00:00,WBTC/BTC,1.00008,1.00019,1.00008,1.00014,0.5106,0.510652721
1662746400,2022-09-09 18:00:00,WBTC/BTC,0.99972,1.00017,0.99972,1.00004,0.1009,0.100916988
1662742800,2022-09-09 17:00:00,WBTC/BTC,0.99971,0.99971,0.99971,0.99971,0.0008,0.000799768
1662739200,2022-09-09 16:00:00,WBTC/BTC,0.99971,0.99996,0.99962,0.99971,1.0024,1.002358876
1662735600,2022-09-09 15:00:00,WBTC/BTC,0.99962,0.99992,0.99962,0.9997,1.1019,1.101481482
1662732000,2022-09-09 14:00:00,WBTC/BTC,0.99962,0.99977,0.99962,0.99977,0.0006,0.000599817
1662728400,2022-09-09 13:00:00,WBTC/BTC,0.99986,0.99986,0.99962,0.99977,0.1644,0.164376759
1662724800,2022-09-09 12:00:00,WBTC/BTC,0.99986,0.99986,0.99986,0.99986,0.171,0.17097606
1662721200,2022-09-09 11:00:00,WBTC/BTC,0.99963,0.99963,0.99963,0.99963,0.0005,0.000499815
1662717600,2022-09-09 10:00:00,WBTC/BTC,0.99971,0.99971,0.99963,0.99963,0.0009,0.000899715
1662714000,2022-09-09 09:00:00,WBTC/BTC,1,1,1,1,0.1535,0.1535
1662710400,2022-09-09 08:00:00,WBTC/BTC,0.99957,0.99957,0.99957,0.99957,0.0018,0.001799226
1662706800,2022-09-09 07:00:00,WBTC/BTC,0.99962,0.99964,0.99962,0.99962,0.0006,0.000599774
1662703200,2022-09-09 06:00:00,WBTC/BTC,0.99916,0.99995,0.99916,0.99962,0.0017,0.001699479
1662699600,2022-09-09 05:00:00,WBTC/BTC,1,1,0.99896,0.99955,0.5433,0.543298678
1662696000,2022-09-09 04:00:00,WBTC/BTC,1,1.00033,1,1,0.024,0.024000245
1662692400,2022-09-09 03:00:00,WBTC/BTC,1.00008,1.0002,1,1.00003,1.003,1.003199782
1662688800,2022-09-09 02:00:00,WBTC/BTC,1.0005,1.0005,1.0005,1.0005,0.5769,0.57718845
1662685200,2022-09-09 01:00:00,WBTC/BTC,1.0005,1.0005,1.0004,1.0005,0.0014,0.00140068
1662681600,2022-09-09 00:00:00,WBTC/BTC,1.0005,1.0005,1.0005,1.0005,0.0006,0.0006003
1662678000,2022-09-08 23:00:00,WBTC/BTC,1.0001,1.0001,1.0001,1.0001,0.1977,0.19771977
1662674400,2022-09-08 22:00:00,WBTC/BTC,0.99999,1.0005,0.99999,0.99999,0.0047,0.004700922
1662670800,2022-09-08 21:00:00,WBTC/BTC,0.99977,0.99977,0.99977,0.99977,0,0
1662667200,2022-09-08 20:00:00,WBTC/BTC,1.0005,1.0005,0.99977,0.99977,1.699,1.699530698
1662663600,2022-09-08 19:00:00,WBTC/BTC,1.0003,1.0003,1.00006,1.00006,1.0069,1.007051154
1662660000,2022-09-08 18:00:00,WBTC/BTC,1.0005,1.0005,1.0003,1.0003,0.0143,0.01430455
1662656400,2022-09-08 17:00:00,WBTC/BTC,1.0005,1.0005,1.0005,1.0005,0,0
1662652800,2022-09-08 16:00:00,WBTC/BTC,1.0005,1.0005,1.0005,1.0005,0.0121,0.01210605
1662649200,2022-09-08 15:00:00,WBTC/BTC,0.99995,1.0007,0.99962,0.99986,0.0109,0.010898165
1662645600,2022-09-08 14:00:00,WBTC/BTC,0.99951,1.00053,0.99951,0.9999,0.0024,0.002399809
1662642000,2022-09-08 13:00:00,WBTC/BTC,0.99945,1.00056,0.99945,1.00056,0.5121,0.512266257
1662638400,2022-09-08 12:00:00,WBTC/BTC,1.00016,1.00016,1.00016,1.00016,0.0003,0.000300048
1662634800,2022-09-08 11:00:00,WBTC/BTC,1.00028,1.00028,1.00024,1.00028,0.0067,0.006701652
1662631200,2022-09-08 10:00:00,WBTC/BTC,1.00041,1.00041,1.00019,1.00025,0.0136,0.01360468
1662627600,2022-09-08 09:00:00,WBTC/BTC,0.99972,1.00001,0.99972,0.99972,0.0602,0.060197615
1662624000,2022-09-08 08:00:00,WBTC/BTC,1.00066,1.00066,1,1,2.9229,2.922900066
1662620400,2022-09-08 07:00:00,WBTC/BTC,1.00066,1.00066,1.00066,1.00066,0.0004,0.000400264
1662616800,2022-09-08 06:00:00,WBTC/BTC,1.00057,1.00069,1.0005,1.00069,0.4515,0.45175681
1662613200,2022-09-08 05:00:00,WBTC/BTC,1.00069,1.00069,1.00069,1.00069,0.0006,0.000600414
1662609600,2022-09-08 04:00:00,WBTC/BTC,1.00064,1.0007,1.00064,1.00069,0.0054,0.005403556
1662606000,2022-09-08 03:00:00,WBTC/BTC,1.0006,1.0006,1.0006,1.0006,0.0245,0.0245147
1662602400,2022-09-08 02:00:00,WBTC/BTC,1.00041,1.00041,1.00041,1.00041,0,0
1662598800,2022-09-08 01:00:00,WBTC/BTC,1.00041,1.00041,1.00041,1.00041,0.0052,0.005202132
1662595200,2022-09-08 00:00:00,WBTC/BTC,1.00041,1.00041,1.00041,1.00041,0.0003,0.000300123
1662591600,2022-09-07 23:00:00,WBTC/BTC,1.00063,1.00063,0.99726,1.00057,2.9967,2.996776444
1662588000,2022-09-07 22:00:00,WBTC/BTC,1.0007,1.0007,1.00036,1.00036,0.0009,0.000900492
1662584400,2022-09-07 21:00:00,WBTC/BTC,1.00021,1.00068,1.00021,1.00068,0.0477,0.047730952
