https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MJT,Volume USDT
1658534400,2022-07-23 00:00:00,MJT/USDT,0.2259,0.2314,0.2209,0.231,1116140.1383,252718.91236195
1658448000,2022-07-22 00:00:00,MJT/USDT,0.2313,0.2332,0.2243,0.2253,1129674.4894,259396.32932202
1658361600,2022-07-21 00:00:00,MJT/USDT,0.2342,0.241,0.2253,0.2313,1034103.6452,238708.71750269
1658275200,2022-07-20 00:00:00,MJT/USDT,0.2327,0.2385,0.23,0.2342,813014.43607469,190632.109200864551
1658188800,2022-07-19 00:00:00,MJT/USDT,0.229,0.2355,0.2219,0.2327,1704979.32001252,390743.48280804306
1658102400,2022-07-18 00:00:00,MJT/USDT,0.2172,0.23,0.2161,0.229,1805548.70184183,404789.236130138331
1658016000,2022-07-17 00:00:00,MJT/USDT,0.2196,0.2274,0.2149,0.217,1706904.22682354,378677.577737910256
1657929600,2022-07-16 00:00:00,MJT/USDT,0.2192,0.2239,0.2108,0.2204,1412724.65850148,309240.996925091257
1657843200,2022-07-15 00:00:00,MJT/USDT,0.2259,0.2295,0.2107,0.2188,689219.50576901,153860.144934102804
1657756800,2022-07-14 00:00:00,MJT/USDT,0.2236,0.2378,0.217,0.2254,811674.97839211,182148.963225457353
1657670400,2022-07-13 00:00:00,MJT/USDT,0.2122,0.2277,0.2094,0.2233,1075267.08896478,235630.596214000957
1657584000,2022-07-12 00:00:00,MJT/USDT,0.2248,0.2264,0.2088,0.2124,497600.11636764,108319.590744849777
1657497600,2022-07-11 00:00:00,MJT/USDT,0.2367,0.2379,0.2238,0.2247,169046.88773251,39007.140549838462
1657411200,2022-07-10 00:00:00,MJT/USDT,0.2458,0.2471,0.2345,0.2367,73827.59228563,17667.556264340827
1657324800,2022-07-09 00:00:00,MJT/USDT,0.2435,0.2502,0.238,0.2469,119488.31181336,29191.370754347054
1657238400,2022-07-08 00:00:00,MJT/USDT,0.2627,0.2699,0.2319,0.2439,294960.91603114,72599.297264730491
1657152000,2022-07-07 00:00:00,MJT/USDT,0.2852,0.2879,0.1971,0.2642,722620.5462277,180917.669876318921
1657065600,2022-07-06 00:00:00,MJT/USDT,0.2781,0.2887,0.2737,0.2843,242789.50697919,68118.44264639725
1656979200,2022-07-05 00:00:00,MJT/USDT,0.2661,0.2863,0.244,0.277,381192.89167504,100862.653236097797
1656892800,2022-07-04 00:00:00,MJT/USDT,0.2558,0.2664,0.2476,0.2661,114573.54761053,29398.159729648675
1656806400,2022-07-03 00:00:00,MJT/USDT,0.2675,0.2729,0.2478,0.2568,190000.09518799,49108.409045330225
1656720000,2022-07-02 00:00:00,MJT/USDT,0.2913,0.303,0.2666,0.2691,178828.45795946,51070.563285993938
1656633600,2022-07-01 00:00:00,MJT/USDT,0.3034,0.3163,0.2905,0.2914,351129.88080793,107877.330814466407
1656547200,2022-06-30 00:00:00,MJT/USDT,0.3308,0.3315,0.2916,0.3035,197741.91857115,60880.721257276151
1656460800,2022-06-29 00:00:00,MJT/USDT,0.3361,0.3395,0.3268,0.3309,96615.31585515,32164.290840130527
1656374400,2022-06-28 00:00:00,MJT/USDT,0.3485,0.3527,0.3302,0.3356,171414.11342987,58947.908864988419
1656288000,2022-06-27 00:00:00,MJT/USDT,0.3521,0.3585,0.3348,0.3489,187749.21173975,65859.67602728613
1656201600,2022-06-26 00:00:00,MJT/USDT,0.358,0.3709,0.32,0.3524,285068.21409677,101463.472579384983
1656115200,2022-06-25 00:00:00,MJT/USDT,0.3637,0.3765,0.3456,0.3588,240048.83778047,86346.258588189509
1656028800,2022-06-24 00:00:00,MJT/USDT,0.3535,0.4079,0.3507,0.3638,341857.48959675,123600.912024143015
1655942400,2022-06-23 00:00:00,MJT/USDT,0.3528,0.361,0.3446,0.3528,156430.60660519,55268.826023508584
1655856000,2022-06-22 00:00:00,MJT/USDT,0.3497,0.361,0.3401,0.3544,185566.78320945,64862.817998291479
1655769600,2022-06-21 00:00:00,MJT/USDT,0.3423,0.3601,0.3387,0.3506,149014.986427,52109.360315338388
1655683200,2022-06-20 00:00:00,MJT/USDT,0.347,0.3547,0.3294,0.3437,417000.41869978,143079.423850106487
1655596800,2022-06-19 00:00:00,MJT/USDT,0.3227,0.3511,0.2964,0.346,208522.18666451,68362.735943151198
1655510400,2022-06-18 00:00:00,MJT/USDT,0.3652,0.3705,0.3128,0.3231,143937.8318222,48366.647836824508
1655424000,2022-06-17 00:00:00,MJT/USDT,0.3656,0.374,0.3599,0.3614,55841.56437541,20406.78969208287
1655337600,2022-06-16 00:00:00,MJT/USDT,0.391,0.4027,0.3619,0.3626,95916.42753611,36104.762989974723
1655251200,2022-06-15 00:00:00,MJT/USDT,0.3921,0.4425,0.364,0.3928,284423.37043359,110336.992602243933
1655164800,2022-06-14 00:00:00,MJT/USDT,0.3955,0.4119,0.3472,0.3929,318281.02511962,125988.805654525827
1655078400,2022-06-13 00:00:00,MJT/USDT,0.4732,0.4738,0.3869,0.3926,246915.90904718,103324.638957669176
1654992000,2022-06-12 00:00:00,MJT/USDT,0.5141,0.5167,0.4612,0.4727,125626.77897566,60951.308962297106
1654905600,2022-06-11 00:00:00,MJT/USDT,0.5588,0.5681,0.5068,0.5183,300671.5616433,157901.400187314541
1654819200,2022-06-10 00:00:00,MJT/USDT,0.5756,0.5903,0.5395,0.5588,223963.61914601,126982.906551859382
1654732800,2022-06-09 00:00:00,MJT/USDT,0.5179,0.607,0.5123,0.5787,257556.86473395,145238.173604893191
1654646400,2022-06-08 00:00:00,MJT/USDT,0.5099,0.54,0.5034,0.5166,247204.53192567,127671.180135283161
1654560000,2022-06-07 00:00:00,MJT/USDT,0.6049,0.6049,0.502,0.5101,235356.12180252,126733.545444029445
1654473600,2022-06-06 00:00:00,MJT/USDT,0.6036,0.6192,0.5955,0.6049,64034.1783448,38957.629826925255
1654387200,2022-06-05 00:00:00,MJT/USDT,0.6187,0.6187,0.6,0.6022,84923.26170583,51855.426417530312
1654300800,2022-06-04 00:00:00,MJT/USDT,0.6077,0.6962,0.5853,0.6187,331696.48742929,208716.889210242646
1654214400,2022-06-03 00:00:00,MJT/USDT,0.6214,0.6274,0.6,0.6076,83791.3911785,51122.944554477012
1654128000,2022-06-02 00:00:00,MJT/USDT,0.6085,0.65,0.5493,0.6199,496473.07804361,298572.451269136331
1654041600,2022-06-01 00:00:00,MJT/USDT,0.6097,0.6548,0.5654,0.61,520815.1054485,322567.495650380266
1653955200,2022-05-31 00:00:00,MJT/USDT,0.5513,0.6423,0.5455,0.6147,658099.54464421,391697.492163579487
1653868800,2022-05-30 00:00:00,MJT/USDT,0.542,0.5531,0.538,0.5479,80765.26109721,44079.6513362305
1653782400,2022-05-29 00:00:00,MJT/USDT,0.5263,0.544,0.5137,0.5379,99702.56731168,52626.102020460209
1653696000,2022-05-28 00:00:00,MJT/USDT,0.5263,0.5344,0.5162,0.5239,66012.50627296,34668.848204503359
1653609600,2022-05-27 00:00:00,MJT/USDT,0.5463,0.5484,0.5176,0.5246,81408.82542763,43416.508384102065
1653523200,2022-05-26 00:00:00,MJT/USDT,0.5739,0.579,0.5355,0.5482,108557.11173766,60150.916479898575
1653436800,2022-05-25 00:00:00,MJT/USDT,0.5697,0.5855,0.566,0.5744,66026.28811275,38141.696508663089
1653350400,2022-05-24 00:00:00,MJT/USDT,0.5849,0.6024,0.5624,0.5699,98576.636372,57623.040427028539
1653264000,2022-05-23 00:00:00,MJT/USDT,0.601,0.61,0.5816,0.5866,61383.7184612,36614.319623864877
1653177600,2022-05-22 00:00:00,MJT/USDT,0.5763,0.6056,0.5756,0.5993,119743.84480969,70738.156307552657
1653091200,2022-05-21 00:00:00,MJT/USDT,0.5651,0.5851,0.5583,0.5763,129966.5288216,74786.608500556555
1653004800,2022-05-20 00:00:00,MJT/USDT,0.5659,0.5791,0.5484,0.565,37673.21818771,21372.855326209179
1652918400,2022-05-19 00:00:00,MJT/USDT,0.5448,0.5879,0.54,0.5619,52902.66763818,29459.137635743095
1652832000,2022-05-18 00:00:00,MJT/USDT,0.5889,0.5923,0.544,0.5503,50398.25606492,28629.048839465641
1652745600,2022-05-17 00:00:00,MJT/USDT,0.5758,0.5923,0.5572,0.5874,72745.77317041,41908.124500605428
1652659200,2022-05-16 00:00:00,MJT/USDT,0.5973,0.6012,0.5691,0.5792,32612.12348971,18878.441132651631
1652572800,2022-05-15 00:00:00,MJT/USDT,0.5685,0.6144,0.5616,0.5958,92590.74178654,53527.614555733155
1652486400,2022-05-14 00:00:00,MJT/USDT,0.5484,0.5748,0.5088,0.5651,96091.90403194,52780.112712055883
1652400000,2022-05-13 00:00:00,MJT/USDT,0.4916,0.6188,0.4823,0.5484,95969.59609911,53003.229952478244
1652313600,2022-05-12 00:00:00,MJT/USDT,0.5352,0.5484,0.4409,0.4934,236694.98318932,115748.001859481272
1652227200,2022-05-11 00:00:00,MJT/USDT,0.6394,0.648,0.5264,0.5351,231029.67493539,136139.549724560645
1652140800,2022-05-10 00:00:00,MJT/USDT,0.6362,0.729,0.6188,0.634,186235.03146832,124007.956707497035
1652054400,2022-05-09 00:00:00,MJT/USDT,0.7251,0.7286,0.6145,0.6345,154539.35961318,104745.711126477122
1651968000,2022-05-08 00:00:00,MJT/USDT,0.7586,0.7613,0.7112,0.7251,130578.70849691,95468.624167787665
1651881600,2022-05-07 00:00:00,MJT/USDT,0.7733,0.786,0.7552,0.7623,73474.86237339,56789.29476561554
1651795200,2022-05-06 00:00:00,MJT/USDT,0.8042,0.8103,0.7684,0.774,90203.36458378,71015.860882878351
1651708800,2022-05-05 00:00:00,MJT/USDT,0.8988,0.8989,0.7956,0.8104,190766.7529187,160042.810219265586
1651622400,2022-05-04 00:00:00,MJT/USDT,0.8803,0.9048,0.874,0.8963,47574.77731906,42381.485889606096
1651536000,2022-05-03 00:00:00,MJT/USDT,0.8938,0.896,0.8696,0.8803,79558.03483458,70185.009084404518
1651449600,2022-05-02 00:00:00,MJT/USDT,0.9025,0.9136,0.8872,0.8951,70847.40395767,63560.823902218461
1651363200,2022-05-01 00:00:00,MJT/USDT,0.8969,0.9111,0.8893,0.9063,86541.36249236,77943.19097062273
1651276800,2022-04-30 00:00:00,MJT/USDT,0.9365,0.9496,0.892,0.8921,128208.44285389,117812.789004510867
1651190400,2022-04-29 00:00:00,MJT/USDT,1.0195,1.0504,0.9339,0.9399,380570.20414196,379999.975035013636
1651104000,2022-04-28 00:00:00,MJT/USDT,0.9955,1.04,0.989,1.0232,347984.75421611,353275.039682593074
1651017600,2022-04-27 00:00:00,MJT/USDT,0.9841,1.0006,0.9796,0.9964,150514.51036175,149260.186343979781
1650931200,2022-04-26 00:00:00,MJT/USDT,1.0065,1.0764,0.9819,0.9853,227739.38178396,232110.838858885526
1650844800,2022-04-25 00:00:00,MJT/USDT,1.0005,1.045,0.9622,1.0117,293672.71929338,290621.600716040061
1650758400,2022-04-24 00:00:00,MJT/USDT,1.015,1.03,0.9972,1.0015,170838.60775342,173053.578004206122
1650672000,2022-04-23 00:00:00,MJT/USDT,1.0159,1.03,1.0133,1.0162,105956.19415638,108173.462973850025
1650585600,2022-04-22 00:00:00,MJT/USDT,0.992,1.0408,0.984,1.0165,292428.2859435,295344.123616081958
1650499200,2022-04-21 00:00:00,MJT/USDT,0.9929,1.0146,0.9847,0.9927,204391.48551168,204997.414178230496
1650412800,2022-04-20 00:00:00,MJT/USDT,1.0243,1.0294,0.9799,0.9943,1556633.77632889,1588281.568281730594
1650326400,2022-04-19 00:00:00,MJT/USDT,0.9896,1.0321,0.9888,1.0232,2704566.06139339,2745998.631917608727
1650240000,2022-04-18 00:00:00,MJT/USDT,0.972,0.99,0.948,0.9895,2452761.6382291,2378960.634664934789
1650153600,2022-04-17 00:00:00,MJT/USDT,1.0002,1.004,0.9691,0.971,2488519.00648961,2465289.366253330397
1650067200,2022-04-16 00:00:00,MJT/USDT,0.9985,1.004,0.9836,1.0002,2389556.74501984,2379608.970089410268
1649980800,2022-04-15 00:00:00,MJT/USDT,0.9962,1.0208,0.9901,0.9987,2533951.4338193,2542018.010128547152
1649894400,2022-04-14 00:00:00,MJT/USDT,0.9988,1.018,0.9831,0.9965,2471016.3173158,2477682.378958456881
1649808000,2022-04-13 00:00:00,MJT/USDT,0.9745,1.0023,0.9658,0.9994,2678024.25152721,2634667.525798334658
1649721600,2022-04-12 00:00:00,MJT/USDT,0.9615,0.9899,0.9433,0.9741,2574363.08244508,2498769.037783891015
1649635200,2022-04-11 00:00:00,MJT/USDT,1.0438,1.0523,0.958,0.9619,2642948.20261064,2658661.851229314593
1649548800,2022-04-10 00:00:00,MJT/USDT,1.0278,1.0741,1.0244,1.0467,2615789.12172481,2720780.059749455391
1649462400,2022-04-09 00:00:00,MJT/USDT,1.0325,1.081,1.0243,1.028,2421238.05294167,2505205.737832012848
1649376000,2022-04-08 00:00:00,MJT/USDT,1.0949,1.101,1.0301,1.0325,1814231.10687917,1936778.819806034084
1649289600,2022-04-07 00:00:00,MJT/USDT,1.0915,1.1105,1.07,1.0935,965821.20754122,1053135.703062734999
1649203200,2022-04-06 00:00:00,MJT/USDT,1.1555,1.1583,1.0891,1.0913,1006667.04461362,1136114.261306203535
1649116800,2022-04-05 00:00:00,MJT/USDT,1.1835,1.1919,1.1516,1.1554,907688.71044101,1065906.087237481683
1649030400,2022-04-04 00:00:00,MJT/USDT,1.162,1.1852,1.1134,1.1852,1055016.95850095,1221428.697223778546
1648944000,2022-04-03 00:00:00,MJT/USDT,1.0737,1.19,1.069,1.158,985703.87482412,1073724.871051807965
1648857600,2022-04-02 00:00:00,MJT/USDT,1.0527,1.1065,1.0461,1.0737,889103.06416823,959690.215691052611
1648771200,2022-04-01 00:00:00,MJT/USDT,1.048,1.095,1.039,1.0549,928373.70703149,981087.465670133349
1648684800,2022-03-31 00:00:00,MJT/USDT,1.0931,1.1018,1.0388,1.0488,1006497.88578734,1077839.046359139091
1648598400,2022-03-30 00:00:00,MJT/USDT,1.0626,1.2275,1.0601,1.0946,1327553.95248322,1466377.004981287657
1648512000,2022-03-29 00:00:00,MJT/USDT,1.0509,1.075,1.0131,1.0658,785786.74609954,830574.436072487973
1648425600,2022-03-28 00:00:00,MJT/USDT,1.0506,1.074,1.0185,1.0491,284591.28941273,298248.251253355376
1648339200,2022-03-27 00:00:00,MJT/USDT,1.0326,1.0729,1.0131,1.0513,140693.8680178,146642.75146904413
1648252800,2022-03-26 00:00:00,MJT/USDT,1.0537,1.0537,1.025,1.0326,61895.08198594,64572.154468918105
1648166400,2022-03-25 00:00:00,MJT/USDT,1.0803,1.0899,1.0405,1.0537,38957.00324034,41430.640786979654
1648080000,2022-03-24 00:00:00,MJT/USDT,1.0694,1.09,1.0625,1.0803,15032.18809791,16211.085828587686
1647993600,2022-03-23 00:00:00,MJT/USDT,1.0735,1.0956,1.05,1.0741,24533.93451382,26256.973348174326
1647907200,2022-03-22 00:00:00,MJT/USDT,1.0887,1.1174,1.07,1.0735,29012.04207024,31745.17050531105
1647820800,2022-03-21 00:00:00,MJT/USDT,1.0974,1.15,1.0533,1.0954,70503.8898237,77763.683302644016
1647734400,2022-03-20 00:00:00,MJT/USDT,1.1214,1.1292,1.08,1.0974,18184.37893315,20067.567923618394
1647648000,2022-03-19 00:00:00,MJT/USDT,1.1238,1.134,1.1106,1.1214,15935.25726535,17776.292423654046
1647561600,2022-03-18 00:00:00,MJT/USDT,1.1119,1.1291,1.0824,1.1185,16143.47195635,17860.885968527261
1647475200,2022-03-17 00:00:00,MJT/USDT,1.1352,1.139,1.0862,1.112,41570.69621599,46386.436195147483
1647388800,2022-03-16 00:00:00,MJT/USDT,1.0774,1.179,1.0447,1.135,178823.95996153,198929.31000510797
1647302400,2022-03-15 00:00:00,MJT/USDT,1.061,1.21,1.0447,1.0752,170641.76860796,189455.6709488175
1647216000,2022-03-14 00:00:00,MJT/USDT,1.045,1.076,1.0396,1.0609,23233.74058514,24593.558059767571
1647129600,2022-03-13 00:00:00,MJT/USDT,1.0572,1.0619,1.045,1.045,17508.40034001,18427.607909995003
1647043200,2022-03-12 00:00:00,MJT/USDT,1.0658,1.07,1.05,1.0515,12449.86743439,13174.702833675714
1646956800,2022-03-11 00:00:00,MJT/USDT,1.0669,1.0947,1.0508,1.0683,32197.18145095,34435.334397074681
1646870400,2022-03-10 00:00:00,MJT/USDT,1.1112,1.1165,1.0401,1.0601,51258.94514891,55166.596689148276
1646784000,2022-03-09 00:00:00,MJT/USDT,1.0899,1.1404,1.0796,1.1112,48540.07595982,54256.711577624488
1646697600,2022-03-08 00:00:00,MJT/USDT,1.068,1.09,1.0613,1.0899,9643.53648389,10419.125301875381
1646611200,2022-03-07 00:00:00,MJT/USDT,1.0916,1.11,1.048,1.068,43205.22028455,46788.78526426297
1646524800,2022-03-06 00:00:00,MJT/USDT,1.13,1.1307,1.0901,1.0919,13634.56808155,15108.64968099311
1646438400,2022-03-05 00:00:00,MJT/USDT,1.1175,1.1336,1.1068,1.1245,18529.60771244,20822.898093228894
1646352000,2022-03-04 00:00:00,MJT/USDT,1.135,1.1507,1.0799,1.1175,90776.60617624,101864.134876700679
1646265600,2022-03-03 00:00:00,MJT/USDT,1.1705,1.1972,1.1284,1.1284,55309.71837289,64665.685077227232
1646179200,2022-03-02 00:00:00,MJT/USDT,1.16,1.2836,1.155,1.1705,203638.59201812,246368.09217337721
1646092800,2022-03-01 00:00:00,MJT/USDT,1.1469,1.2128,1.1324,1.1645,72831.04429544,84753.188037173234
1646006400,2022-02-28 00:00:00,MJT/USDT,1.1061,1.165,1.0751,1.1404,57502.18485524,64200.893026269936
1645920000,2022-02-27 00:00:00,MJT/USDT,1.1435,1.1669,1.106,1.11,43491.97254865,49450.187949713587
1645833600,2022-02-26 00:00:00,MJT/USDT,1.117,1.206,1.117,1.1435,84256.81856019,97494.022418530303
1645747200,2022-02-25 00:00:00,MJT/USDT,1.1148,1.135,0.9807,1.1173,116582.35577152,127842.470891286581
1645660800,2022-02-24 00:00:00,MJT/USDT,1.1401,1.1535,1.0138,1.1148,73594.67419789,79339.590990936564
1645574400,2022-02-23 00:00:00,MJT/USDT,1.1462,1.1925,1.1324,1.1402,58580.41446674,68282.979933169238
1645488000,2022-02-22 00:00:00,MJT/USDT,1.1709,1.1807,1.1303,1.1499,33459.34399733,38510.963179070714
1645401600,2022-02-21 00:00:00,MJT/USDT,1.2112,1.28,1.1642,1.1666,138925.35728367,169889.671600170824
1645315200,2022-02-20 00:00:00,MJT/USDT,1.2601,1.267,1.2,1.2169,53075.36589996,64961.502522956285
1645228800,2022-02-19 00:00:00,MJT/USDT,1.2712,1.3173,1.2424,1.26,45915.833912,58613.449616614729
1645142400,2022-02-18 00:00:00,MJT/USDT,1.3098,1.34,1.2,1.2711,327290.99633792,425804.534356490095
1645056000,2022-02-17 00:00:00,MJT/USDT,1.4236,1.4448,1.3,1.3098,574435.81110532,799378.737115386219
1644969600,2022-02-16 00:00:00,MJT/USDT,1.4402,1.4898,1.4,1.4237,347473.96241378,497804.696099731515
1644883200,2022-02-15 00:00:00,MJT/USDT,1.4868,1.5024,1.4301,1.4401,309727.79608319,450508.029182165624
1644796800,2022-02-14 00:00:00,MJT/USDT,1.5594,1.564,1.43,1.4801,274650.49936077,408439.178830342094
1644710400,2022-02-13 00:00:00,MJT/USDT,1.5656,1.6119,1.5201,1.5595,182570.13291145,286077.84682470146
1644624000,2022-02-12 00:00:00,MJT/USDT,1.656,1.6584,1.51,1.5656,378194.16217161,591529.391960991365
1644537600,2022-02-11 00:00:00,MJT/USDT,1.34,2.78,1.34,1.6501,2221787.78314855,4151958.488612872661
