https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KDA,Volume USDT
1660212000,2022-08-11 10:00:00,KDA/USDT,2.2238,2.2581,2.2238,2.2473,51784.22695917,116308.578874173136
1660208400,2022-08-11 09:00:00,KDA/USDT,2.279,2.2805,2.2238,2.2238,111131.76632259,249775.916655138693
1660204800,2022-08-11 08:00:00,KDA/USDT,2.2758,2.2835,2.26,2.2805,61956.0549609,140656.029551711819
1660201200,2022-08-11 07:00:00,KDA/USDT,2.2771,2.2972,2.2645,2.2731,84472.40393569,192832.943280108553
1660197600,2022-08-11 06:00:00,KDA/USDT,2.3083,2.3178,2.2603,2.2763,131876.40764629,301319.667090700132
1660194000,2022-08-11 05:00:00,KDA/USDT,2.3121,2.3395,2.2905,2.3095,107810.04442326,250267.374721455644
1660190400,2022-08-11 04:00:00,KDA/USDT,2.3233,2.325,2.2933,2.3156,42657.74727005,98507.86307393699
1660186800,2022-08-11 03:00:00,KDA/USDT,2.2927,2.325,2.2856,2.3222,110884.86206334,255907.031356885986
1660183200,2022-08-11 02:00:00,KDA/USDT,2.3188,2.3215,2.2658,2.2916,102812.29260875,235557.684998973493
1660179600,2022-08-11 01:00:00,KDA/USDT,2.3178,2.34,2.2728,2.315,166902.42406727,386335.252035991107
1660176000,2022-08-11 00:00:00,KDA/USDT,2.2721,2.3284,2.2653,2.3215,99928.31603142,229103.468658366719
1660172400,2022-08-10 23:00:00,KDA/USDT,2.257,2.2721,2.251,2.2721,75143.91442018,170039.256067503044
1660168800,2022-08-10 22:00:00,KDA/USDT,2.2806,2.3125,2.2466,2.2592,159256.89314794,363573.72632081773
1660165200,2022-08-10 21:00:00,KDA/USDT,2.2768,2.2945,2.2516,2.2764,182833.22324956,416132.51269808981
1660161600,2022-08-10 20:00:00,KDA/USDT,2.2451,2.2789,2.2361,2.2767,122322.50337994,276435.172876765485
1660158000,2022-08-10 19:00:00,KDA/USDT,2.2331,2.255,2.2231,2.2467,103179.66548418,231039.391575281884
1660154400,2022-08-10 18:00:00,KDA/USDT,2.2663,2.2957,2.2019,2.2332,259327.13962962,581583.551386279997
1660150800,2022-08-10 17:00:00,KDA/USDT,2.2857,2.2937,2.2544,2.2643,98537.1145078,223749.657649883764
1660147200,2022-08-10 16:00:00,KDA/USDT,2.3132,2.3474,2.2628,2.286,168405.19673767,388013.684844127095
1660143600,2022-08-10 15:00:00,KDA/USDT,2.3275,2.361,2.3,2.3132,158804.88107217,369530.875076014901
1660140000,2022-08-10 14:00:00,KDA/USDT,2.3189,2.3288,2.259,2.3278,227444.74870349,521929.27490651368
1660136400,2022-08-10 13:00:00,KDA/USDT,2.3501,2.3513,2.2739,2.3171,497244.63376546,1153832.114917630135
1660132800,2022-08-10 12:00:00,KDA/USDT,2.1988,2.37,2.1749,2.35,610974.79967376,1399185.686741929136
1660129200,2022-08-10 11:00:00,KDA/USDT,2.1442,2.2346,2.1387,2.1965,265398.50790396,582281.776952613612
1660125600,2022-08-10 10:00:00,KDA/USDT,2.1465,2.149,2.1135,2.1439,116864.81098016,249224.488847172531
1660122000,2022-08-10 09:00:00,KDA/USDT,2.1403,2.1488,2.1138,2.1486,93814.66867226,200581.727352239385
1660118400,2022-08-10 08:00:00,KDA/USDT,2.0906,2.145,2.0903,2.1357,127807.95050546,270744.076899495624
1660114800,2022-08-10 07:00:00,KDA/USDT,2.0851,2.103,2.0737,2.0905,56332.89516674,117822.514867976561
1660111200,2022-08-10 06:00:00,KDA/USDT,2.0862,2.092,2.0639,2.0839,126309.71752088,262603.164769929794
1660107600,2022-08-10 05:00:00,KDA/USDT,2.1259,2.127,2.0791,2.0877,59700.0305898,125400.41610494175
1660104000,2022-08-10 04:00:00,KDA/USDT,2.0675,2.1293,2.0675,2.125,91604.26371367,192601.588803419016
1660100400,2022-08-10 03:00:00,KDA/USDT,2.0686,2.0847,2.064,2.0675,59931.87090466,124264.506154687951
1660096800,2022-08-10 02:00:00,KDA/USDT,2.0768,2.0857,2.0543,2.0697,92343.39463858,190625.520515461523
1660093200,2022-08-10 01:00:00,KDA/USDT,2.0654,2.097,2.064,2.0787,97549.04118586,203344.086753806396
1660089600,2022-08-10 00:00:00,KDA/USDT,2.1049,2.1062,2.0261,2.0668,242294.59304669,499907.04645335935
1660086000,2022-08-09 23:00:00,KDA/USDT,2.1282,2.1348,2.1035,2.1035,63993.4990089,135735.380188845057
1660082400,2022-08-09 22:00:00,KDA/USDT,2.122,2.1462,2.1178,2.1298,106377.93325859,226541.098490846075
1660078800,2022-08-09 21:00:00,KDA/USDT,2.1124,2.1366,2.1102,2.122,127958.61182819,271821.87521886036
1660075200,2022-08-09 20:00:00,KDA/USDT,2.0929,2.124,2.0901,2.1114,108108.86902575,227644.805179652964
1660071600,2022-08-09 19:00:00,KDA/USDT,2.0983,2.1037,2.0827,2.0951,51189.20695615,107173.866223130859
1660068000,2022-08-09 18:00:00,KDA/USDT,2.1127,2.1154,2.0765,2.0992,109547.5228404,229236.985546664665
1660064400,2022-08-09 17:00:00,KDA/USDT,2.0896,2.1288,2.0834,2.1127,189299.69237328,398956.094463497828
1660060800,2022-08-09 16:00:00,KDA/USDT,2.0814,2.101,2.068,2.089,82895.14079589,172993.043635542829
1660057200,2022-08-09 15:00:00,KDA/USDT,2.0677,2.1085,2.0499,2.0777,193258.00088197,402666.610538585995
1660053600,2022-08-09 14:00:00,KDA/USDT,2.0691,2.095,2.0172,2.0701,457576.10261817,939938.309567045572
1660050000,2022-08-09 13:00:00,KDA/USDT,2.1254,2.1579,2.0613,2.0689,204130.62335934,430359.255418076221
1660046400,2022-08-09 12:00:00,KDA/USDT,2.1208,2.158,2.1112,2.1239,106521.80716428,227206.592887577218
1660042800,2022-08-09 11:00:00,KDA/USDT,2.1349,2.1542,2.1,2.1235,207384.29886928,441051.053394630921
1660039200,2022-08-09 10:00:00,KDA/USDT,2.1809,2.1882,2.1236,2.135,264256.6643512,570276.371231348742
1660035600,2022-08-09 09:00:00,KDA/USDT,2.1971,2.2095,2.1756,2.1794,87906.82584313,192463.920896406382
1660032000,2022-08-09 08:00:00,KDA/USDT,2.2261,2.2309,2.1961,2.203,67246.52148739,148576.665557085412
1660028400,2022-08-09 07:00:00,KDA/USDT,2.2002,2.2288,2.192,2.2286,53196.6131041,117873.736625198291
1660024800,2022-08-09 06:00:00,KDA/USDT,2.2317,2.2326,2.193,2.1978,67527.8099291,149174.175010982869
1660021200,2022-08-09 05:00:00,KDA/USDT,2.223,2.245,2.2174,2.2317,60966.78371156,136106.785126930106
1660017600,2022-08-09 04:00:00,KDA/USDT,2.2496,2.2654,2.17,2.2213,242830.53093703,536649.339001597914
1660014000,2022-08-09 03:00:00,KDA/USDT,2.2328,2.258,2.2289,2.2516,55982.66605848,125653.562383636874
1660010400,2022-08-09 02:00:00,KDA/USDT,2.2334,2.24,2.2151,2.2321,153304.83781274,342131.104635162873
1660006800,2022-08-09 01:00:00,KDA/USDT,2.2606,2.295,2.2331,2.2354,186041.45225633,420617.258317684771
1660003200,2022-08-09 00:00:00,KDA/USDT,2.2595,2.2796,2.2402,2.2612,111739.08462547,252430.140803510867
1659999600,2022-08-08 23:00:00,KDA/USDT,2.2773,2.3,2.2572,2.2573,96615.30769793,220638.683527475241
1659996000,2022-08-08 22:00:00,KDA/USDT,2.3099,2.3102,2.2477,2.275,103496.71721446,234964.513538129953
1659992400,2022-08-08 21:00:00,KDA/USDT,2.3478,2.3478,2.2871,2.3037,101096.13769886,233354.053995606146
1659988800,2022-08-08 20:00:00,KDA/USDT,2.3164,2.35,2.3016,2.3479,134824.20131586,313068.930318100045
1659985200,2022-08-08 19:00:00,KDA/USDT,2.3005,2.3292,2.2852,2.3161,125329.03136552,289513.155061410877
1659981600,2022-08-08 18:00:00,KDA/USDT,2.2987,2.33,2.2779,2.3041,111325.64353721,256690.22414074457
1659978000,2022-08-08 17:00:00,KDA/USDT,2.2824,2.33,2.2822,2.3003,161103.60864584,371889.48143841025
1659974400,2022-08-08 16:00:00,KDA/USDT,2.294,2.2991,2.245,2.2821,228480.46639773,517937.322132732186
1659970800,2022-08-08 15:00:00,KDA/USDT,2.3203,2.3404,2.259,2.2918,372698.789008,856874.044305767292
1659967200,2022-08-08 14:00:00,KDA/USDT,2.3604,2.3649,2.3131,2.3204,210503.69370889,491433.7133073151
1659963600,2022-08-08 13:00:00,KDA/USDT,2.3734,2.379,2.3384,2.3591,221930.68228125,522651.821424524539
1659960000,2022-08-08 12:00:00,KDA/USDT,2.4127,2.4361,2.362,2.3697,180609.11084091,431550.337373573626
1659956400,2022-08-08 11:00:00,KDA/USDT,2.3882,2.4197,2.3523,2.4138,225725.55134655,538889.837933707815
1659952800,2022-08-08 10:00:00,KDA/USDT,2.3341,2.4458,2.3025,2.39,305892.96362683,728149.371414766628
1659949200,2022-08-08 09:00:00,KDA/USDT,2.3633,2.3825,2.3101,2.3345,184125.53554592,433712.892982618144
1659945600,2022-08-08 08:00:00,KDA/USDT,2.3286,2.4202,2.3277,2.3638,425228.21564328,1007491.505113322256
1659942000,2022-08-08 07:00:00,KDA/USDT,2.2329,2.3674,2.2285,2.3278,618091.32924621,1428358.757248593013
1659938400,2022-08-08 06:00:00,KDA/USDT,2.2312,2.2407,2.2154,2.2329,94603.82950783,211017.683880315684
1659934800,2022-08-08 05:00:00,KDA/USDT,2.1996,2.2359,2.1631,2.2315,192144.34452217,422611.871271004645
1659931200,2022-08-08 04:00:00,KDA/USDT,2.1648,2.2,2.1632,2.198,55433.85854407,120863.915324107145
1659927600,2022-08-08 03:00:00,KDA/USDT,2.1496,2.1732,2.1472,2.1645,141241.13939098,305463.590805521172
1659924000,2022-08-08 02:00:00,KDA/USDT,2.1343,2.153,2.1323,2.1484,29735.30632263,63782.895774722258
1659920400,2022-08-08 01:00:00,KDA/USDT,2.1446,2.1446,2.1164,2.1344,52457.60404296,111612.713475795893
1659916800,2022-08-08 00:00:00,KDA/USDT,2.1276,2.1643,2.1215,2.145,92199.01768464,198273.258933500168
1659913200,2022-08-07 23:00:00,KDA/USDT,2.1362,2.1378,2.1101,2.126,55621.34514791,118009.081828443287
1659909600,2022-08-07 22:00:00,KDA/USDT,2.1482,2.1536,2.1351,2.1362,41032.81285872,87792.073855299149
1659906000,2022-08-07 21:00:00,KDA/USDT,2.1445,2.1588,2.1408,2.1453,74166.74602698,159460.062370168744
1659902400,2022-08-07 20:00:00,KDA/USDT,2.1269,2.1497,2.1206,2.1446,73476.17004821,157030.30705201797
1659898800,2022-08-07 19:00:00,KDA/USDT,2.1287,2.1371,2.1188,2.1253,45287.52460199,96278.381750070619
1659895200,2022-08-07 18:00:00,KDA/USDT,2.1267,2.1463,2.1261,2.1297,55236.84262758,118074.343156659362
1659891600,2022-08-07 17:00:00,KDA/USDT,2.1245,2.1397,2.1099,2.1268,151997.9579175,322021.81963625247
1659888000,2022-08-07 16:00:00,KDA/USDT,2.0996,2.1281,2.0994,2.1224,60275.01700255,127405.828570772
1659884400,2022-08-07 15:00:00,KDA/USDT,2.1363,2.1375,2.0975,2.0996,85767.22877728,181897.960708181074
1659880800,2022-08-07 14:00:00,KDA/USDT,2.1479,2.1623,2.1214,2.137,106181.86466187,227701.384087556648
1659877200,2022-08-07 13:00:00,KDA/USDT,2.1373,2.148,2.1228,2.148,86814.22943548,185556.928572703064
1659873600,2022-08-07 12:00:00,KDA/USDT,2.118,2.1462,2.109,2.1349,116009.32062192,246785.406050542372
1659870000,2022-08-07 11:00:00,KDA/USDT,2.1109,2.1251,2.105,2.117,86005.57925951,181847.239303168837
1659866400,2022-08-07 10:00:00,KDA/USDT,2.111,2.125,2.1051,2.1125,33876.65087721,71699.512272976326
1659862800,2022-08-07 09:00:00,KDA/USDT,2.1055,2.12,2.0994,2.111,51086.58732064,107774.597924240273
1659859200,2022-08-07 08:00:00,KDA/USDT,2.1146,2.1199,2.0788,2.1043,66411.95496898,139446.401179901841
1659855600,2022-08-07 07:00:00,KDA/USDT,2.0839,2.1196,2.0821,2.1154,68015.00628965,143056.485964343924
1659852000,2022-08-07 06:00:00,KDA/USDT,2.0757,2.0905,2.0757,2.0838,20120.37563805,41954.422455651278
1659848400,2022-08-07 05:00:00,KDA/USDT,2.0647,2.0799,2.0632,2.0751,34817.89135263,72124.310564278033
1659844800,2022-08-07 04:00:00,KDA/USDT,2.0878,2.0912,2.0616,2.063,34072.06136616,70738.619279817255
1659841200,2022-08-07 03:00:00,KDA/USDT,2.0753,2.11,2.0699,2.0878,62648.57967062,130702.551387859383
1659837600,2022-08-07 02:00:00,KDA/USDT,2.0722,2.0758,2.0647,2.0758,8400.20641206,17401.69813653219
1659834000,2022-08-07 01:00:00,KDA/USDT,2.0594,2.083,2.038,2.0745,96630.03939533,198978.878987564059
1659830400,2022-08-07 00:00:00,KDA/USDT,2.067,2.1352,2.05,2.0591,215218.01559492,450583.784323511638
1659826800,2022-08-06 23:00:00,KDA/USDT,2.1052,2.1052,2.0423,2.0669,277248.76904871,574387.469336139082
1659823200,2022-08-06 22:00:00,KDA/USDT,2.1454,2.149,2.1015,2.1051,66375.03753497,140647.035020517534
1659819600,2022-08-06 21:00:00,KDA/USDT,2.1408,2.15,2.1353,2.1454,54831.21131675,117601.153020437884
1659816000,2022-08-06 20:00:00,KDA/USDT,2.1249,2.1455,2.1058,2.1392,95749.30965531,203160.270382251994
1659812400,2022-08-06 19:00:00,KDA/USDT,2.1405,2.156,2.1233,2.1233,57874.33704661,123852.822451840044
1659808800,2022-08-06 18:00:00,KDA/USDT,2.1008,2.1671,2.0927,2.1403,201967.98325071,432070.697234876074
1659805200,2022-08-06 17:00:00,KDA/USDT,2.1154,2.1275,2.0852,2.1037,130190.60400421,274364.716422481137
1659801600,2022-08-06 16:00:00,KDA/USDT,2.1257,2.1378,2.1082,2.1128,84199.80305755,178809.007917562652
1659798000,2022-08-06 15:00:00,KDA/USDT,2.1024,2.139,2.0858,2.1263,256024.59800261,540477.334037813108
1659794400,2022-08-06 14:00:00,KDA/USDT,2.0669,2.11,2.06,2.0992,98913.68019321,206189.406403281128
1659790800,2022-08-06 13:00:00,KDA/USDT,2.0734,2.0807,2.0629,2.0662,47641.43402389,98695.469955780488
1659787200,2022-08-06 12:00:00,KDA/USDT,2.0736,2.0908,2.0622,2.0734,70757.95223321,147076.949876699443
1659783600,2022-08-06 11:00:00,KDA/USDT,2.0849,2.0912,2.0675,2.0717,50622.57828528,105430.350652400762
1659780000,2022-08-06 10:00:00,KDA/USDT,2.0816,2.09,2.0753,2.0862,60853.28597592,126682.708666695081
1659776400,2022-08-06 09:00:00,KDA/USDT,2.078,2.09,2.0717,2.0818,54678.43560913,113948.330900887177
1659772800,2022-08-06 08:00:00,KDA/USDT,2.0965,2.119,2.061,2.0787,137954.455745,287966.413693704011
1659769200,2022-08-06 07:00:00,KDA/USDT,2.0671,2.1091,2.0649,2.0965,81431.37397719,169653.773343918344
1659765600,2022-08-06 06:00:00,KDA/USDT,2.0744,2.0798,2.0541,2.0655,68727.30021554,142074.759379476229
1659762000,2022-08-06 05:00:00,KDA/USDT,2.0831,2.0858,2.0541,2.0743,68287.44797516,141514.661833636582
1659758400,2022-08-06 04:00:00,KDA/USDT,2.0883,2.0914,2.0734,2.085,54481.78801635,113299.001897372011
1659754800,2022-08-06 03:00:00,KDA/USDT,2.099,2.1117,2.0762,2.0868,66379.7458109,138822.740364247942
1659751200,2022-08-06 02:00:00,KDA/USDT,2.1064,2.1187,2.0793,2.0983,128167.3863763,269410.697526038357
1659747600,2022-08-06 01:00:00,KDA/USDT,2.1207,2.1466,2.1008,2.1074,169521.29679413,360596.71338520422
1659744000,2022-08-06 00:00:00,KDA/USDT,2.0981,2.1482,2.0798,2.1206,267259.94093791,563343.028592398227
1659740400,2022-08-05 23:00:00,KDA/USDT,2.0623,2.1,2.0459,2.0988,163720.69494263,340422.156262111466
1659736800,2022-08-05 22:00:00,KDA/USDT,2.048,2.07,2.0447,2.0608,57708.87010962,118766.732228344833
1659733200,2022-08-05 21:00:00,KDA/USDT,2.0487,2.061,2.0441,2.0478,55000.56183832,112929.405544513463
1659729600,2022-08-05 20:00:00,KDA/USDT,2.0675,2.0715,2.0437,2.0485,112923.89251579,232572.450219470468
1659726000,2022-08-05 19:00:00,KDA/USDT,2.025,2.0751,2.0245,2.0646,203940.616654,417780.654466458171
1659722400,2022-08-05 18:00:00,KDA/USDT,2.021,2.06,2.0086,2.0252,146844.64910943,298466.390726310325
1659718800,2022-08-05 17:00:00,KDA/USDT,2.0525,2.079,2.015,2.0256,157824.56993178,322973.665287776132
1659715200,2022-08-05 16:00:00,KDA/USDT,1.9917,2.0541,1.9888,2.0523,130726.61470171,263981.768326620235
1659711600,2022-08-05 15:00:00,KDA/USDT,2.0344,2.0371,1.9768,1.9917,132256.03402465,264261.390489571747
1659708000,2022-08-05 14:00:00,KDA/USDT,2.0208,2.0531,2.0203,2.0359,159737.31334689,325322.281494970718
1659704400,2022-08-05 13:00:00,KDA/USDT,2.0495,2.0585,2,2.0171,188400.56781213,381113.384497209977
1659700800,2022-08-05 12:00:00,KDA/USDT,2.0528,2.0972,1.985,2.0495,513796.61334183,1047450.733812029421
1659697200,2022-08-05 11:00:00,KDA/USDT,2.0086,2.0644,1.9989,2.0537,193038.52479774,393916.982218226847
1659693600,2022-08-05 10:00:00,KDA/USDT,2.0052,2.0275,1.9834,2.0069,82550.03236997,165770.645269766215
1659690000,2022-08-05 09:00:00,KDA/USDT,1.9966,2.0302,1.9814,2.0042,166421.84611567,333822.615923521147
1659686400,2022-08-05 08:00:00,KDA/USDT,1.9701,1.9983,1.9598,1.9983,93389.78360559,184945.726287726311
1659682800,2022-08-05 07:00:00,KDA/USDT,1.9614,1.9732,1.9439,1.9702,55504.87210934,108641.193189239903
1659679200,2022-08-05 06:00:00,KDA/USDT,1.9776,1.99,1.954,1.9618,59697.38289876,117696.277796118129
1659675600,2022-08-05 05:00:00,KDA/USDT,1.9748,1.9786,1.936,1.9776,151267.82912201,296055.106368287289
1659672000,2022-08-05 04:00:00,KDA/USDT,1.9951,1.9985,1.97,1.9741,46301.49109815,91830.128160473724
1659668400,2022-08-05 03:00:00,KDA/USDT,1.9687,2.0059,1.9663,1.995,79331.49482967,157580.398443106387
1659664800,2022-08-05 02:00:00,KDA/USDT,1.9477,1.98,1.9377,1.968,125990.87537731,247066.202404863603
1659661200,2022-08-05 01:00:00,KDA/USDT,1.9206,1.9476,1.9205,1.946,28760.44314547,55612.457696637114
1659657600,2022-08-05 00:00:00,KDA/USDT,1.9281,1.9299,1.9193,1.9207,19301.34297755,37134.661793077616
1659654000,2022-08-04 23:00:00,KDA/USDT,1.9324,1.9416,1.9191,1.9285,30291.18200723,58418.384847740938
1659650400,2022-08-04 22:00:00,KDA/USDT,1.9101,1.94,1.9036,1.9329,49182.97274106,94584.672678398299
1659646800,2022-08-04 21:00:00,KDA/USDT,1.9269,1.9419,1.91,1.91,52779.99049743,101972.515344125717
1659643200,2022-08-04 20:00:00,KDA/USDT,1.9072,1.9269,1.904,1.9269,51819.20981208,99408.04197810579
1659639600,2022-08-04 19:00:00,KDA/USDT,1.9125,1.9261,1.897,1.906,96229.14456131,183865.2397788044
1659636000,2022-08-04 18:00:00,KDA/USDT,1.9227,1.9376,1.8952,1.9159,107399.1906472,205370.649586956684
1659632400,2022-08-04 17:00:00,KDA/USDT,1.9269,1.9417,1.91,1.9215,103712.40462803,199627.791752653241
1659628800,2022-08-04 16:00:00,KDA/USDT,1.9395,1.99,1.9047,1.9309,313287.60995475,611323.354483818378
1659625200,2022-08-04 15:00:00,KDA/USDT,1.9391,1.9414,1.9138,1.9399,45673.60012333,88118.057784268955
1659621600,2022-08-04 14:00:00,KDA/USDT,1.9461,1.9592,1.876,1.939,221859.45173767,424021.005472395511
1659618000,2022-08-04 13:00:00,KDA/USDT,1.9351,1.9598,1.9,1.9487,171779.56505294,331579.932763362705
1659614400,2022-08-04 12:00:00,KDA/USDT,1.9642,1.9752,1.9188,1.935,200927.59975605,390190.607872797771
1659610800,2022-08-04 11:00:00,KDA/USDT,1.9737,1.9737,1.9537,1.9647,111842.46268168,219425.295888655874
1659607200,2022-08-04 10:00:00,KDA/USDT,1.9681,1.9947,1.9649,1.9686,71121.24402487,140502.400227725101
1659603600,2022-08-04 09:00:00,KDA/USDT,1.9479,1.9798,1.9449,1.9663,125220.74846654,245572.813047067743
1659600000,2022-08-04 08:00:00,KDA/USDT,1.9951,1.9966,1.9474,1.9477,118528.01595151,233292.167932819995
1659596400,2022-08-04 07:00:00,KDA/USDT,1.9989,2.0396,1.989,1.9947,92360.26810846,186212.061408489728
1659592800,2022-08-04 06:00:00,KDA/USDT,2.0373,2.0508,1.9703,2.0008,167920.41460384,337198.777929542789
1659589200,2022-08-04 05:00:00,KDA/USDT,2.0176,2.0602,1.9995,2.0373,190597.05680422,388988.793199179582
1659585600,2022-08-04 04:00:00,KDA/USDT,1.9603,2.0274,1.9596,2.0202,153967.84412002,308768.779315767373
1659582000,2022-08-04 03:00:00,KDA/USDT,1.9999,2.0001,1.9501,1.9601,172997.98530308,339419.023357708473
1659578400,2022-08-04 02:00:00,KDA/USDT,1.9848,2.0048,1.9747,1.9991,114166.2049474,227898.738743393728
1659574800,2022-08-04 01:00:00,KDA/USDT,1.964,1.9954,1.9592,1.9841,119343.26072052,235860.760992111305
1659571200,2022-08-04 00:00:00,KDA/USDT,1.9439,1.98,1.9253,1.9642,272035.77078313,530699.824213735014
1659567600,2022-08-03 23:00:00,KDA/USDT,1.9515,1.97,1.9225,1.9423,208137.63957591,403015.156723095945
1659564000,2022-08-03 22:00:00,KDA/USDT,1.9885,1.9887,1.9414,1.9535,220105.14376725,432165.197273646817
1659560400,2022-08-03 21:00:00,KDA/USDT,2.021,2.06,1.987,1.989,178653.92590149,359138.168671177064
1659556800,2022-08-03 20:00:00,KDA/USDT,2.0592,2.061,1.9886,2.0203,266956.18159029,539189.286618407784
1659553200,2022-08-03 19:00:00,KDA/USDT,2.0234,2.07,2.02,2.0619,281552.02642706,576085.454058625929
1659549600,2022-08-03 18:00:00,KDA/USDT,2.0178,2.06,2.0029,2.0238,201285.4634407,408396.018306228541
1659546000,2022-08-03 17:00:00,KDA/USDT,2.0212,2.068,1.989,2.0164,393212.34084442,799106.794249515729
1659542400,2022-08-03 16:00:00,KDA/USDT,1.9252,2.0521,1.9065,2.0213,513798.94677861,1027360.638745050961
1659538800,2022-08-03 15:00:00,KDA/USDT,1.9076,1.9328,1.9056,1.9252,75632.07957249,145012.647037235133
1659535200,2022-08-03 14:00:00,KDA/USDT,1.9206,1.9346,1.8983,1.9076,115324.88816229,220694.874603193731
1659531600,2022-08-03 13:00:00,KDA/USDT,1.9234,1.9414,1.8932,1.9206,118377.47414853,227053.4978266931
1659528000,2022-08-03 12:00:00,KDA/USDT,1.9243,1.953,1.9139,1.9222,184723.75798677,357882.711862441686
1659524400,2022-08-03 11:00:00,KDA/USDT,1.9148,1.9355,1.9112,1.925,83982.57491785,161156.707504005564
1659520800,2022-08-03 10:00:00,KDA/USDT,1.9424,1.9445,1.9082,1.913,102541.19752083,197546.791029906237
1659517200,2022-08-03 09:00:00,KDA/USDT,1.9306,1.9426,1.9114,1.9411,85929.97311716,165579.769576426316
1659513600,2022-08-03 08:00:00,KDA/USDT,1.8756,1.9396,1.8756,1.9293,131414.5871519,252030.726127602997
1659510000,2022-08-03 07:00:00,KDA/USDT,1.8809,1.8989,1.8643,1.8737,100381.23980034,188782.264665476728
1659506400,2022-08-03 06:00:00,KDA/USDT,1.8801,1.925,1.877,1.8809,202581.3199026,384279.697139008431
1659502800,2022-08-03 05:00:00,KDA/USDT,1.8827,1.8936,1.8715,1.8818,117122.80558971,220383.266885232637
1659499200,2022-08-03 04:00:00,KDA/USDT,1.8626,1.8833,1.8571,1.8807,48094.87364701,89877.69705978997
1659495600,2022-08-03 03:00:00,KDA/USDT,1.843,1.8797,1.8411,1.8628,117496.42322448,218811.933784502474
1659492000,2022-08-03 02:00:00,KDA/USDT,1.8339,1.8522,1.8307,1.842,39482.76036517,72780.532007880521
1659488400,2022-08-03 01:00:00,KDA/USDT,1.8126,1.8403,1.8077,1.8342,67249.36064629,122594.398385417081
1659484800,2022-08-03 00:00:00,KDA/USDT,1.8397,1.8485,1.81,1.814,151727.1922213,276620.558684972847
1659481200,2022-08-02 23:00:00,KDA/USDT,1.8763,1.8828,1.834,1.8374,113159.57640503,209598.72990168573
1659477600,2022-08-02 22:00:00,KDA/USDT,1.871,1.8865,1.865,1.8787,53550.91537138,100484.077097930817
1659474000,2022-08-02 21:00:00,KDA/USDT,1.8576,1.8757,1.8472,1.8711,79914.15879619,148695.097275315129
1659470400,2022-08-02 20:00:00,KDA/USDT,1.8653,1.8724,1.8507,1.8569,87080.52026848,162219.026413415079
1659466800,2022-08-02 19:00:00,KDA/USDT,1.881,1.9009,1.8489,1.8634,199743.79011863,374156.102424421323
1659463200,2022-08-02 18:00:00,KDA/USDT,1.8874,1.9199,1.881,1.881,130329.07717707,247472.737615768639
1659459600,2022-08-02 17:00:00,KDA/USDT,1.9461,1.9524,1.8801,1.8886,233921.71040206,449583.911578040106
1659456000,2022-08-02 16:00:00,KDA/USDT,1.875,1.955,1.8707,1.9456,431619.00010798,831170.056999119377
1659452400,2022-08-02 15:00:00,KDA/USDT,1.8799,1.9059,1.8587,1.876,166373.88084666,313504.10250608308
1659448800,2022-08-02 14:00:00,KDA/USDT,1.8445,1.8989,1.8222,1.8808,192922.03328663,359597.240265532915
1659445200,2022-08-02 13:00:00,KDA/USDT,1.8273,1.8503,1.8242,1.8451,91075.34010978,167269.888743084319
1659441600,2022-08-02 12:00:00,KDA/USDT,1.8645,1.8783,1.8189,1.8287,200209.26228845,368919.376609500611
1659438000,2022-08-02 11:00:00,KDA/USDT,1.8546,1.884,1.8532,1.8677,116788.95161942,218400.236009821074
1659434400,2022-08-02 10:00:00,KDA/USDT,1.8202,1.86,1.8141,1.8542,81884.9646746,150502.38007725378
1659430800,2022-08-02 09:00:00,KDA/USDT,1.8187,1.831,1.8087,1.8213,110407.4102544,201004.251806812792
1659427200,2022-08-02 08:00:00,KDA/USDT,1.8384,1.842,1.8134,1.8187,72765.31977868,132992.618309544043
1659423600,2022-08-02 07:00:00,KDA/USDT,1.841,1.8655,1.8,1.8401,240823.67764366,438760.631395837973
1659420000,2022-08-02 06:00:00,KDA/USDT,1.8624,1.8799,1.837,1.8396,81641.76119491,151849.539554255533
1659416400,2022-08-02 05:00:00,KDA/USDT,1.8376,1.88,1.8344,1.8609,121973.41430284,227515.492248673907
1659412800,2022-08-02 04:00:00,KDA/USDT,1.8364,1.858,1.8208,1.8378,68258.63069332,125633.187424760313
1659409200,2022-08-02 03:00:00,KDA/USDT,1.8631,1.8643,1.823,1.8379,139715.0196412,256845.198912212346
1659405600,2022-08-02 02:00:00,KDA/USDT,1.8634,1.876,1.8474,1.8634,147191.36061408,273918.343335531094
1659402000,2022-08-02 01:00:00,KDA/USDT,1.9094,1.923,1.859,1.8641,149424.83592288,281748.22754626851
1659398400,2022-08-02 00:00:00,KDA/USDT,1.9125,1.9412,1.9049,1.9095,114656.20446829,220090.036192756493
1659394800,2022-08-01 23:00:00,KDA/USDT,1.9223,1.955,1.906,1.9119,153173.84628091,295684.791267356534
1659391200,2022-08-01 22:00:00,KDA/USDT,1.8989,1.934,1.8765,1.9215,84862.81240522,161588.880196432891
1659387600,2022-08-01 21:00:00,KDA/USDT,1.9237,1.9237,1.8897,1.8967,84908.14317428,161838.639098032275
1659384000,2022-08-01 20:00:00,KDA/USDT,1.8845,1.9393,1.8785,1.9237,289744.11711736,552697.046962179601
