https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROUTE,Volume USDT
1660734000,2022-08-17 11:00:00,ROUTE/USDT,3.2035,3.2137,3.1696,3.1921,4254.09270126,13576.474580698526
1660730400,2022-08-17 10:00:00,ROUTE/USDT,3.1589,3.2226,3.1536,3.2034,3471.08364737,11069.35543975604
1660726800,2022-08-17 09:00:00,ROUTE/USDT,3.1758,3.2185,3.1537,3.161,4300.49423971,13698.815738229088
1660723200,2022-08-17 08:00:00,ROUTE/USDT,3.2249,3.2249,3.17,3.174,6248.43213578,19946.838162560819
1660719600,2022-08-17 07:00:00,ROUTE/USDT,3.3109,3.3573,3.2099,3.2253,7781.54301085,25465.935681792517
1660716000,2022-08-17 06:00:00,ROUTE/USDT,3.1881,3.34,3.1758,3.316,15664.59494829,50826.929383095827
1660712400,2022-08-17 05:00:00,ROUTE/USDT,3.0735,3.19,3.0735,3.1895,5054.73171784,15901.116571565327
1660708800,2022-08-17 04:00:00,ROUTE/USDT,3.0589,3.0873,3.0299,3.0689,3441.88449351,10491.603292785379
1660705200,2022-08-17 03:00:00,ROUTE/USDT,3.0528,3.1473,3.0393,3.0598,8216.02896817,25278.67778292721
1660701600,2022-08-17 02:00:00,ROUTE/USDT,3,3.053,2.9726,3.0489,4614.70530564,13890.469670509003
1660698000,2022-08-17 01:00:00,ROUTE/USDT,3.019,3.0272,2.999,2.999,3879.76434299,11659.579747124204
1660694400,2022-08-17 00:00:00,ROUTE/USDT,2.9951,3.0277,2.9942,3.0192,1627.71687867,4909.281611746042
1660690800,2022-08-16 23:00:00,ROUTE/USDT,2.9821,3.0679,2.9821,2.998,5521.66244024,16729.75331458493
1660687200,2022-08-16 22:00:00,ROUTE/USDT,2.948,3.3122,2.9473,2.972,36416.17670247,111855.919625085884
1660683600,2022-08-16 21:00:00,ROUTE/USDT,2.9904,3.1205,2.9335,2.94,36676.11900901,110886.343487282072
1660680000,2022-08-16 20:00:00,ROUTE/USDT,3.0555,3.1081,2.95,2.999,20680.61712985,62550.8010258103
1660676400,2022-08-16 19:00:00,ROUTE/USDT,3.1901,3.1904,3.01,3.0555,62588.0001438,192744.818134772949
1660672800,2022-08-16 18:00:00,ROUTE/USDT,3.1901,3.3512,3.19,3.19,24408.14694237,79260.439978441054
1660669200,2022-08-16 17:00:00,ROUTE/USDT,3.28,3.2801,3.19,3.1964,15073.89983043,48725.953987633057
1660665600,2022-08-16 16:00:00,ROUTE/USDT,3.3512,3.3522,3.2578,3.2818,13917.28404248,46001.437075535336
1660662000,2022-08-16 15:00:00,ROUTE/USDT,3.3981,3.4006,3.2716,3.3462,12991.19751727,43288.302752068903
1660658400,2022-08-16 14:00:00,ROUTE/USDT,3.3845,3.4007,3.3434,3.385,11702.01948304,39513.454367455275
1660654800,2022-08-16 13:00:00,ROUTE/USDT,3.386,3.395,3.3625,3.3837,5761.15481978,19515.368856389684
1660651200,2022-08-16 12:00:00,ROUTE/USDT,3.4402,3.4492,3.3601,3.3937,7096.17722291,24161.572081580506
1660647600,2022-08-16 11:00:00,ROUTE/USDT,3.4379,3.4599,3.4076,3.4321,6713.7628261,23054.255026949514
1660644000,2022-08-16 10:00:00,ROUTE/USDT,3.4259,3.5038,3.3791,3.4376,9053.556776,30926.158413867802
1660640400,2022-08-16 09:00:00,ROUTE/USDT,3.3698,3.4585,3.3456,3.4255,9333.87605381,31795.83472124595
1660636800,2022-08-16 08:00:00,ROUTE/USDT,3.3703,3.3703,3.3703,3.3703,0,0
1660633200,2022-08-16 07:00:00,ROUTE/USDT,3.3703,3.3703,3.3703,3.3703,0,0
1660629600,2022-08-16 06:00:00,ROUTE/USDT,3.3638,3.3703,3.3546,3.3703,1213.20574844,4076.626370179664
1660626000,2022-08-16 05:00:00,ROUTE/USDT,3.3802,3.4035,3.3601,3.3706,3642.9741513,12336.759304236718
1660622400,2022-08-16 04:00:00,ROUTE/USDT,3.4027,3.4032,3.35,3.3806,4800.41160747,16185.465159798942
1660618800,2022-08-16 03:00:00,ROUTE/USDT,3.3936,3.4165,3.3636,3.3954,5968.9098954,20200.285020627166
1660615200,2022-08-16 02:00:00,ROUTE/USDT,3.4064,3.4166,3.3826,3.3935,3633.33102129,12362.528990267211
1660611600,2022-08-16 01:00:00,ROUTE/USDT,3.3901,3.4179,3.389,3.4068,4823.3558937,16413.493522145128
1660608000,2022-08-16 00:00:00,ROUTE/USDT,3.4531,3.467,3.3752,3.398,5732.01843869,19532.314276666432
1660604400,2022-08-15 23:00:00,ROUTE/USDT,3.4177,3.4713,3.3538,3.4633,10660.03021034,36454.236775930671
1660600800,2022-08-15 22:00:00,ROUTE/USDT,3.4118,3.4883,3.4033,3.4091,13221.82176432,45644.479761285957
1660597200,2022-08-15 21:00:00,ROUTE/USDT,3.3895,3.4264,3.3814,3.4192,3347.00634997,11405.20853424309
1660593600,2022-08-15 20:00:00,ROUTE/USDT,3.3923,3.3994,3.3802,3.3959,3185.76190162,10800.101118694348
1660590000,2022-08-15 19:00:00,ROUTE/USDT,3.393,3.406,3.3675,3.399,4521.5062168,15322.160582952831
1660586400,2022-08-15 18:00:00,ROUTE/USDT,3.4147,3.4281,3.3912,3.3998,5353.22737778,18281.123864325632
1660582800,2022-08-15 17:00:00,ROUTE/USDT,3.4086,3.4211,3.3607,3.4142,4042.50439275,13694.152957016884
1660579200,2022-08-15 16:00:00,ROUTE/USDT,3.3481,3.4099,3.3481,3.4084,5350.9698428,18096.480705933784
1660575600,2022-08-15 15:00:00,ROUTE/USDT,3.3713,3.4147,3.3058,3.3313,5610.2125939,18833.706064351846
1660572000,2022-08-15 14:00:00,ROUTE/USDT,3.323,3.4122,3.31,3.3706,4487.37248977,14983.080062210091
1660568400,2022-08-15 13:00:00,ROUTE/USDT,3.3146,3.344,3.31,3.3249,1553.99415519,5164.749843570816
1660564800,2022-08-15 12:00:00,ROUTE/USDT,3.32,3.3433,3.3128,3.3206,1072.45463242,3562.860751252022
1660561200,2022-08-15 11:00:00,ROUTE/USDT,3.3668,3.3892,3.31,3.3101,4711.9074814,15771.167059507907
1660557600,2022-08-15 10:00:00,ROUTE/USDT,3.3284,3.3669,3.3227,3.3532,6562.00796832,21946.750946539312
1660554000,2022-08-15 09:00:00,ROUTE/USDT,3.2968,3.39,3.25,3.3252,9103.94236651,30108.094268035889
1660550400,2022-08-15 08:00:00,ROUTE/USDT,3.3029,3.35,3.2735,3.2874,18059.51191897,59616.042930871955
1660546800,2022-08-15 07:00:00,ROUTE/USDT,3.2414,3.3028,3.1904,3.3028,13972.58316663,45392.654391260164
1660543200,2022-08-15 06:00:00,ROUTE/USDT,3.4509,3.4573,3.242,3.242,37921.16294684,125703.880282315602
1660539600,2022-08-15 05:00:00,ROUTE/USDT,3.4948,3.5031,3.438,3.4504,6195.84987703,21514.763593152703
1660536000,2022-08-15 04:00:00,ROUTE/USDT,3.4532,3.502,3.4064,3.502,4941.43068401,17041.871549582118
1660532400,2022-08-15 03:00:00,ROUTE/USDT,3.4673,3.5266,3.4336,3.4545,3751.92414421,13041.493923459475
1660528800,2022-08-15 02:00:00,ROUTE/USDT,3.4632,3.4931,3.4583,3.48,4233.23810269,14752.701487315383
1660525200,2022-08-15 01:00:00,ROUTE/USDT,3.4642,3.4825,3.4319,3.463,5579.86780167,19297.651949582225
1660521600,2022-08-15 00:00:00,ROUTE/USDT,3.4049,3.5064,3.4014,3.4616,7096.79367184,24454.625770323196
1660518000,2022-08-14 23:00:00,ROUTE/USDT,3.3828,3.455,3.3548,3.4054,14788.2063454,50460.587634750781
1660514400,2022-08-14 22:00:00,ROUTE/USDT,3.5267,3.5319,3.3407,3.3871,28169.27444068,96118.964235672453
1660510800,2022-08-14 21:00:00,ROUTE/USDT,3.5017,3.5595,3.4781,3.5331,5149.93907041,18155.641912698896
1660507200,2022-08-14 20:00:00,ROUTE/USDT,3.545,3.5699,3.4808,3.5,8546.26505512,30134.780903601405
1660503600,2022-08-14 19:00:00,ROUTE/USDT,3.5326,3.6274,3.4763,3.545,8421.26906678,30108.484110801454
1660500000,2022-08-14 18:00:00,ROUTE/USDT,3.4894,3.5705,3.468,3.5283,8925.92365582,31301.018007962053
1660496400,2022-08-14 17:00:00,ROUTE/USDT,3.5953,3.5973,3.4899,3.4899,13539.42447662,47853.06144633844
1660492800,2022-08-14 16:00:00,ROUTE/USDT,3.6449,3.6449,3.5826,3.6037,5135.86084851,18544.461670820774
1660489200,2022-08-14 15:00:00,ROUTE/USDT,3.66,3.6643,3.5959,3.6416,9260.6415716,33538.592020846822
1660485600,2022-08-14 14:00:00,ROUTE/USDT,3.6435,3.6996,3.6289,3.6672,4257.13564584,15595.147508683589
1660482000,2022-08-14 13:00:00,ROUTE/USDT,3.6447,3.6534,3.63,3.6435,1584.81729092,5768.655937087166
1660478400,2022-08-14 12:00:00,ROUTE/USDT,3.6164,3.6645,3.6143,3.6533,4516.23280856,16402.647371247174
1660474800,2022-08-14 11:00:00,ROUTE/USDT,3.6309,3.6427,3.6062,3.621,4371.20603406,15848.938276726656
1660471200,2022-08-14 10:00:00,ROUTE/USDT,3.64,3.648,3.6021,3.6311,4589.94110675,16669.758803213559
1660467600,2022-08-14 09:00:00,ROUTE/USDT,3.6309,3.64,3.605,3.634,11274.24256531,40881.40818529791
1660464000,2022-08-14 08:00:00,ROUTE/USDT,3.7249,3.7437,3.621,3.6317,6509.01104131,23977.025222599716
1660460400,2022-08-14 07:00:00,ROUTE/USDT,3.6843,3.769,3.6841,3.7235,5133.34319495,19114.781131592581
1660456800,2022-08-14 06:00:00,ROUTE/USDT,3.6294,3.7033,3.6294,3.6853,5883.33690646,21646.1370027552
1660453200,2022-08-14 05:00:00,ROUTE/USDT,3.6448,3.645,3.5775,3.6314,4581.31989479,16530.867500029843
1660449600,2022-08-14 04:00:00,ROUTE/USDT,3.5929,3.6679,3.5618,3.6454,15069.79996285,54455.911116103826
1660446000,2022-08-14 03:00:00,ROUTE/USDT,3.7865,3.7938,3.5344,3.5934,24893.25295298,90593.057431685581
1660442400,2022-08-14 02:00:00,ROUTE/USDT,3.8502,3.8584,3.6917,3.7937,33545.21782759,126016.679497704698
1660438800,2022-08-14 01:00:00,ROUTE/USDT,3.847,3.8779,3.845,3.858,5408.24478681,20881.109587383441
1660435200,2022-08-14 00:00:00,ROUTE/USDT,3.8569,3.8658,3.833,3.8582,3193.33285044,12276.014787178132
1660431600,2022-08-13 23:00:00,ROUTE/USDT,3.8605,3.8916,3.8515,3.8575,5114.3232589,19777.191760075447
1660428000,2022-08-13 22:00:00,ROUTE/USDT,3.8444,3.872,3.8282,3.8686,6083.19040224,23454.217944170543
1660424400,2022-08-13 21:00:00,ROUTE/USDT,3.8814,3.8964,3.8277,3.8521,8010.19421975,30864.761188687492
1660420800,2022-08-13 20:00:00,ROUTE/USDT,3.8728,3.9524,3.8288,3.8907,13989.6289035,54197.099371605698
1660417200,2022-08-13 19:00:00,ROUTE/USDT,3.845,3.8749,3.8222,3.8728,6504.60203979,25079.841472830012
1660413600,2022-08-13 18:00:00,ROUTE/USDT,3.8556,3.8596,3.8077,3.8511,7755.03893056,29753.180960609243
1660410000,2022-08-13 17:00:00,ROUTE/USDT,3.8256,3.862,3.8228,3.8574,5787.76791584,22232.332777303
1660406400,2022-08-13 16:00:00,ROUTE/USDT,3.8184,3.8442,3.7842,3.8257,8531.36308127,32565.39765535105
1660402800,2022-08-13 15:00:00,ROUTE/USDT,3.8556,3.8726,3.81,3.8183,5674.65249356,21772.377426061408
1660399200,2022-08-13 14:00:00,ROUTE/USDT,3.8508,3.8654,3.8329,3.8562,4469.01340495,17193.848775952099
1660395600,2022-08-13 13:00:00,ROUTE/USDT,3.8534,3.87,3.8325,3.8499,4506.31217534,17360.037443825674
1660392000,2022-08-13 12:00:00,ROUTE/USDT,3.8727,3.9081,3.8442,3.8533,4870.65113035,18814.743011195527
1660388400,2022-08-13 11:00:00,ROUTE/USDT,3.8571,3.8931,3.8393,3.855,5826.71958294,22530.833358908842
1660384800,2022-08-13 10:00:00,ROUTE/USDT,3.852,3.8726,3.8231,3.8642,7110.43308741,27358.98907566125
1660381200,2022-08-13 09:00:00,ROUTE/USDT,3.8793,3.9,3.8522,3.8522,8106.75103072,31424.450889561576
1660377600,2022-08-13 08:00:00,ROUTE/USDT,3.8422,3.8782,3.8212,3.8782,6207.88298819,23964.663472333667
1660374000,2022-08-13 07:00:00,ROUTE/USDT,3.9652,3.9727,3.8332,3.8528,16036.01007037,62482.276513895536
1660370400,2022-08-13 06:00:00,ROUTE/USDT,3.9758,4.0213,3.9612,3.9727,9472.06009451,37794.934487245639
1660366800,2022-08-13 05:00:00,ROUTE/USDT,3.9785,4.02,3.9599,3.9853,7724.0543934,30841.979772966667
1660363200,2022-08-13 04:00:00,ROUTE/USDT,3.9672,4.0014,3.9345,3.9847,7356.67111565,29275.568001054399
1660359600,2022-08-13 03:00:00,ROUTE/USDT,3.8614,3.9857,3.8454,3.9833,7356.05496888,28716.254415752944
1660356000,2022-08-13 02:00:00,ROUTE/USDT,3.9023,3.9536,3.8543,3.867,6593.53243003,25648.230786804081
1660352400,2022-08-13 01:00:00,ROUTE/USDT,3.8376,3.9449,3.8216,3.9023,6571.01932685,25434.107549642828
1660348800,2022-08-13 00:00:00,ROUTE/USDT,3.8699,3.9259,3.8137,3.8462,14018.28170773,54328.44271880934
1660345200,2022-08-12 23:00:00,ROUTE/USDT,3.7965,3.8704,3.7946,3.8704,6201.22748199,23700.381299249171
1660341600,2022-08-12 22:00:00,ROUTE/USDT,3.8318,3.8448,3.7946,3.797,8726.57013279,33269.3796132934
1660338000,2022-08-12 21:00:00,ROUTE/USDT,3.8301,3.8617,3.8213,3.8454,5536.0251676,21288.509832300641
1660334400,2022-08-12 20:00:00,ROUTE/USDT,3.8557,3.8774,3.8277,3.8422,7899.64290556,30422.341922738397
1660330800,2022-08-12 19:00:00,ROUTE/USDT,3.8627,3.8909,3.8536,3.8701,7936.71570264,30742.204099561921
1660327200,2022-08-12 18:00:00,ROUTE/USDT,3.8182,3.9246,3.8052,3.8798,10979.83432323,42405.745992699775
1660323600,2022-08-12 17:00:00,ROUTE/USDT,3.7658,3.8241,3.7658,3.824,3744.8941807,14239.12262041604
1660320000,2022-08-12 16:00:00,ROUTE/USDT,3.8099,3.8131,3.749,3.7602,10954.53497782,41423.662709636699
1660316400,2022-08-12 15:00:00,ROUTE/USDT,3.8164,3.817,3.7496,3.8097,7120.08810136,26952.18415524567
1660312800,2022-08-12 14:00:00,ROUTE/USDT,3.7842,3.8287,3.7651,3.8158,4714.49031496,17904.957222947381
1660309200,2022-08-12 13:00:00,ROUTE/USDT,3.7869,3.7975,3.7455,3.791,5558.38969156,20954.67713272425
1660305600,2022-08-12 12:00:00,ROUTE/USDT,3.8475,3.8486,3.7738,3.7908,8333.06023017,31721.656732993805
1660302000,2022-08-12 11:00:00,ROUTE/USDT,3.8966,3.8988,3.8435,3.8435,1106.38475242,4272.547749842215
1660298400,2022-08-12 10:00:00,ROUTE/USDT,3.8578,3.8984,3.8041,3.8868,7010.20144181,26949.302080807159
1660294800,2022-08-12 09:00:00,ROUTE/USDT,3.8327,3.87,3.8278,3.8585,2589.69310375,9968.442873328986
1660291200,2022-08-12 08:00:00,ROUTE/USDT,3.8452,3.8641,3.8222,3.8279,3858.32306677,14829.058621580238
1660287600,2022-08-12 07:00:00,ROUTE/USDT,3.8763,3.8859,3.8447,3.852,4049.64146485,15648.044414277076
1660284000,2022-08-12 06:00:00,ROUTE/USDT,3.8506,3.9306,3.8442,3.8825,2388.37033203,9275.505220039607
1660280400,2022-08-12 05:00:00,ROUTE/USDT,3.8741,3.9337,3.8022,3.8515,11144.82230403,42939.828396042277
1660276800,2022-08-12 04:00:00,ROUTE/USDT,3.8707,3.9088,3.8564,3.8897,13365.98269922,51900.22761555971
1660273200,2022-08-12 03:00:00,ROUTE/USDT,3.8655,3.9006,3.8408,3.8798,11112.90170089,43009.773677471064
1660269600,2022-08-12 02:00:00,ROUTE/USDT,3.8375,3.8813,3.8256,3.8805,7174.92535071,27624.215442445303
1660266000,2022-08-12 01:00:00,ROUTE/USDT,3.8809,3.8983,3.836,3.8525,10942.95999283,42348.463050292794
1660262400,2022-08-12 00:00:00,ROUTE/USDT,3.8933,3.8985,3.857,3.8959,4872.83391041,18886.155949287993
1660258800,2022-08-11 23:00:00,ROUTE/USDT,3.9176,3.9275,3.8799,3.9063,5027.6527901,19599.695508624374
1660255200,2022-08-11 22:00:00,ROUTE/USDT,3.9053,3.9264,3.9005,3.9264,3553.93472016,13907.881485407269
1660251600,2022-08-11 21:00:00,ROUTE/USDT,3.8584,3.9121,3.8508,3.9115,12251.13381869,47735.461642902777
1660248000,2022-08-11 20:00:00,ROUTE/USDT,3.8673,3.8906,3.836,3.8716,16061.51851369,62109.567301539276
1660244400,2022-08-11 19:00:00,ROUTE/USDT,3.9307,3.9549,3.8627,3.8846,19237.85650089,74972.410314793507
1660240800,2022-08-11 18:00:00,ROUTE/USDT,3.9295,3.9657,3.9107,3.9549,6988.36731499,27489.792004116676
1660237200,2022-08-11 17:00:00,ROUTE/USDT,3.9062,4.0062,3.8847,3.9497,9219.12590324,36233.972662709916
1660233600,2022-08-11 16:00:00,ROUTE/USDT,3.97,3.9701,3.8893,3.9064,14871.83281341,58314.727085396236
1660230000,2022-08-11 15:00:00,ROUTE/USDT,3.9849,4.0097,3.9171,3.9504,6718.50640725,26551.866064934176
1660226400,2022-08-11 14:00:00,ROUTE/USDT,3.9566,4.046,3.934,4.0086,8448.37248576,33783.829295717973
1660222800,2022-08-11 13:00:00,ROUTE/USDT,3.9807,4.003,3.9199,3.9363,11293.88435751,44787.552599970238
1660219200,2022-08-11 12:00:00,ROUTE/USDT,3.9299,4,3.8964,4,3322.86497313,13147.577696722337
1660215600,2022-08-11 11:00:00,ROUTE/USDT,3.9017,3.9299,3.9017,3.9299,1118.80729529,4385.665670506055
1660212000,2022-08-11 10:00:00,ROUTE/USDT,3.884,3.9051,3.8659,3.9051,1359.23316815,5274.872455125471
1660208400,2022-08-11 09:00:00,ROUTE/USDT,3.8998,3.9871,3.88,3.88,4672.42892187,18249.99087351024
1660204800,2022-08-11 08:00:00,ROUTE/USDT,3.8923,3.9094,3.8903,3.8977,753.43654094,2935.731512371919
1660201200,2022-08-11 07:00:00,ROUTE/USDT,3.9068,3.9284,3.8912,3.9057,1370.69371861,5354.261768160502
1660197600,2022-08-11 06:00:00,ROUTE/USDT,3.9163,3.931,3.8941,3.9103,2471.8767915,9675.57599176809
1660194000,2022-08-11 05:00:00,ROUTE/USDT,3.8889,3.9402,3.8821,3.9149,3244.25002017,12683.209239644045
1660190400,2022-08-11 04:00:00,ROUTE/USDT,3.8833,3.8997,3.8359,3.8888,3669.43002032,14208.755757526487
1660186800,2022-08-11 03:00:00,ROUTE/USDT,3.84,3.8909,3.8327,3.8909,3069.67429605,11871.80790232649
1660183200,2022-08-11 02:00:00,ROUTE/USDT,3.8361,3.8455,3.7754,3.8407,8138.30981406,31026.79288639735
1660179600,2022-08-11 01:00:00,ROUTE/USDT,3.9403,3.9458,3.7395,3.8448,31403.03744541,120935.544296325315
1660176000,2022-08-11 00:00:00,ROUTE/USDT,3.9045,4.0529,3.8994,3.9448,9172.50557695,36193.754682535804
1660172400,2022-08-10 23:00:00,ROUTE/USDT,3.9544,3.9551,3.8907,3.9183,2157.9140059,8441.706466586462
1660168800,2022-08-10 22:00:00,ROUTE/USDT,3.9762,3.9784,3.9412,3.9424,2410.16254824,9546.407273958779
1660165200,2022-08-10 21:00:00,ROUTE/USDT,3.9575,4.015,3.9066,3.9955,6298.37099934,25057.184636428703
1660161600,2022-08-10 20:00:00,ROUTE/USDT,3.9461,3.9913,3.9315,3.9605,2258.61860545,8968.803270451438
1660158000,2022-08-10 19:00:00,ROUTE/USDT,3.9498,3.9749,3.8988,3.93,8329.36771294,32681.462566776903
1660154400,2022-08-10 18:00:00,ROUTE/USDT,4.0032,4.05,3.9011,3.9453,13132.37171227,52281.396328004741
1660150800,2022-08-10 17:00:00,ROUTE/USDT,4.0259,4.0462,3.9776,4.0068,6315.79513645,25289.539887035522
1660147200,2022-08-10 16:00:00,ROUTE/USDT,4.0156,4.0663,3.9965,4.0258,2864.2003425,11548.483842199418
1660143600,2022-08-10 15:00:00,ROUTE/USDT,4.068,4.0964,3.993,4.0156,2548.02841102,10288.953557770321
1660140000,2022-08-10 14:00:00,ROUTE/USDT,4.0081,4.0763,3.9611,4.052,8727.94665687,35051.253385776903
1660136400,2022-08-10 13:00:00,ROUTE/USDT,4.1359,4.2229,3.975,4.008,14866.65576569,60443.70070002682
1660132800,2022-08-10 12:00:00,ROUTE/USDT,3.8392,4.2008,3.8052,4.1359,38899.81997229,154953.910263765824
1660129200,2022-08-10 11:00:00,ROUTE/USDT,3.8209,3.8983,3.788,3.8231,12906.02973429,49640.727012811243
1660125600,2022-08-10 10:00:00,ROUTE/USDT,3.7606,3.8376,3.76,3.7963,4714.60661253,17955.879888819786
1660122000,2022-08-10 09:00:00,ROUTE/USDT,3.8341,3.8668,3.7369,3.7791,5530.5101595,20918.353075340274
1660118400,2022-08-10 08:00:00,ROUTE/USDT,3.8027,3.8515,3.7808,3.833,2174.79315457,8299.648294063452
1660114800,2022-08-10 07:00:00,ROUTE/USDT,3.7689,3.8042,3.7606,3.7967,512.8433684,1940.581031902314
1660111200,2022-08-10 06:00:00,ROUTE/USDT,3.8145,3.8287,3.7506,3.7689,1841.83924136,6959.416916147219
1660107600,2022-08-10 05:00:00,ROUTE/USDT,3.7921,3.8334,3.7656,3.8108,2912.18542723,11059.980232152671
1660104000,2022-08-10 04:00:00,ROUTE/USDT,3.8032,3.8038,3.767,3.7886,2358.36913777,8925.202474501999
1660100400,2022-08-10 03:00:00,ROUTE/USDT,3.7856,3.8346,3.7765,3.8042,2649.11828474,10079.783020230765
1660096800,2022-08-10 02:00:00,ROUTE/USDT,3.7565,3.7856,3.75,3.7737,790.35130403,2976.859683466244
1660093200,2022-08-10 01:00:00,ROUTE/USDT,3.8006,3.801,3.7379,3.7548,6495.14901489,24442.510862447059
1660089600,2022-08-10 00:00:00,ROUTE/USDT,3.7896,3.8336,3.703,3.7971,4959.42597215,18630.17182173333
1660086000,2022-08-09 23:00:00,ROUTE/USDT,3.7669,3.7981,3.7609,3.7981,1018.1071,3845.96038524
1660082400,2022-08-09 22:00:00,ROUTE/USDT,3.8067,3.8209,3.7392,3.7747,3981.64777099,14994.089347547475
1660078800,2022-08-09 21:00:00,ROUTE/USDT,3.8045,3.83,3.7948,3.8043,1983.67477352,7554.585134458277
1660075200,2022-08-09 20:00:00,ROUTE/USDT,3.7701,3.8213,3.7479,3.8051,3266.41009033,12359.140168388868
1660071600,2022-08-09 19:00:00,ROUTE/USDT,3.8186,3.8244,3.7426,3.77,2613.64600409,9888.579769856564
1660068000,2022-08-09 18:00:00,ROUTE/USDT,3.7939,3.848,3.7928,3.8172,5858.04036719,22346.197339739588
1660064400,2022-08-09 17:00:00,ROUTE/USDT,3.7856,3.8581,3.7455,3.795,12079.90474461,45824.433459842742
1660060800,2022-08-09 16:00:00,ROUTE/USDT,3.7281,3.7856,3.6954,3.7856,12026.37656234,44954.967652750123
1660057200,2022-08-09 15:00:00,ROUTE/USDT,3.708,3.7374,3.6648,3.7281,7752.76633097,28660.705651908703
1660053600,2022-08-09 14:00:00,ROUTE/USDT,3.715,3.7267,3.6018,3.7091,11462.34528334,41944.832963250178
1660050000,2022-08-09 13:00:00,ROUTE/USDT,3.7303,3.7985,3.6991,3.7281,7420.97477757,27749.062213946631
1660046400,2022-08-09 12:00:00,ROUTE/USDT,3.7909,3.8047,3.7158,3.7311,7919.05772391,29731.273640391096
1660042800,2022-08-09 11:00:00,ROUTE/USDT,3.908,3.908,3.7701,3.7909,18803.52166504,71773.143266910876
1660039200,2022-08-09 10:00:00,ROUTE/USDT,3.963,3.9846,3.8621,3.9026,11124.98953543,43650.395415914035
1660035600,2022-08-09 09:00:00,ROUTE/USDT,3.9984,4.0493,3.9493,3.9536,6959.77947485,27671.342260231713
1660032000,2022-08-09 08:00:00,ROUTE/USDT,4.0423,4.0783,3.9823,3.9966,14279.07730752,57510.100805967541
1660028400,2022-08-09 07:00:00,ROUTE/USDT,4.0068,4.0407,4.0068,4.0407,951.88527777,3836.506324422898
1660024800,2022-08-09 06:00:00,ROUTE/USDT,4.0205,4.0348,3.9697,4.0003,4263.13347369,17057.528778587981
1660021200,2022-08-09 05:00:00,ROUTE/USDT,4.025,4.0456,3.9978,4.0335,2018.95490638,8135.122212193256
1660017600,2022-08-09 04:00:00,ROUTE/USDT,4.04,4.0438,4.0005,4.0277,1140.12496982,4580.572727988116
1660014000,2022-08-09 03:00:00,ROUTE/USDT,4.024,4.0397,4.02,4.0397,470.11718153,1892.484987881179
1660010400,2022-08-09 02:00:00,ROUTE/USDT,4.0414,4.0552,4.0002,4.02,1283.18033962,5152.652271095714
1660006800,2022-08-09 01:00:00,ROUTE/USDT,4.0743,4.0791,4.0414,4.0414,597.74906922,2423.881260115382
1660003200,2022-08-09 00:00:00,ROUTE/USDT,4.0156,4.0839,4.0031,4.0839,2869.82518797,11611.091130428799
1659999600,2022-08-08 23:00:00,ROUTE/USDT,4.022,4.0439,3.9897,4.0291,952.99510111,3830.828767427869
1659996000,2022-08-08 22:00:00,ROUTE/USDT,4.0556,4.1069,3.9504,4.02,5389.8049,21664.6130699495
1659992400,2022-08-08 21:00:00,ROUTE/USDT,4.1102,4.1102,4.0427,4.0691,3774.92498551,15342.362172625454
1659988800,2022-08-08 20:00:00,ROUTE/USDT,4.0582,4.12,4.0539,4.1102,1361.55037367,5567.963739799278
1659985200,2022-08-08 19:00:00,ROUTE/USDT,4.104,4.12,3.9727,4.0582,8148.91444368,33157.465372097301
1659981600,2022-08-08 18:00:00,ROUTE/USDT,4.0668,4.12,4.02,4.112,2245.36025415,9162.972687821403
1659978000,2022-08-08 17:00:00,ROUTE/USDT,4.073,4.12,4.0304,4.0622,4707.50481506,19191.062245761669
1659974400,2022-08-08 16:00:00,ROUTE/USDT,4.0988,4.1084,4,4.069,5946.31961845,24112.629024843887
1659970800,2022-08-08 15:00:00,ROUTE/USDT,4.2048,4.235,4.017,4.0958,15176.6931178,62721.323991227667
1659967200,2022-08-08 14:00:00,ROUTE/USDT,4.2513,4.2614,4.16,4.184,14772.86924802,62012.088482683644
1659963600,2022-08-08 13:00:00,ROUTE/USDT,4.1072,4.29,4.0875,4.2609,18817.29029382,78789.57121195904
1659960000,2022-08-08 12:00:00,ROUTE/USDT,4.0115,4.1072,4,4.1072,11844.32560931,48033.46396631441
1659956400,2022-08-08 11:00:00,ROUTE/USDT,4.0693,4.102,4.0053,4.0347,8002.33546729,32399.209803559845
1659952800,2022-08-08 10:00:00,ROUTE/USDT,4.0667,4.0939,4.0502,4.0535,1925.54496358,7850.72728933996
1659949200,2022-08-08 09:00:00,ROUTE/USDT,4.0565,4.1,4.0488,4.0705,7829.73301871,31996.493209193239
1659945600,2022-08-08 08:00:00,ROUTE/USDT,3.9983,4.076,3.9805,4.0558,6260.97461905,25245.399999507487
1659942000,2022-08-08 07:00:00,ROUTE/USDT,3.9467,4.026,3.94,3.99,5570.62761115,22211.892684368711
1659938400,2022-08-08 06:00:00,ROUTE/USDT,3.9628,4.0065,3.9154,3.9448,2059.96329814,8165.270963925584
1659934800,2022-08-08 05:00:00,ROUTE/USDT,3.912,3.9771,3.8925,3.9451,3035.13944199,11951.96883449612
1659931200,2022-08-08 04:00:00,ROUTE/USDT,3.9255,3.9327,3.9032,3.9156,183.42854834,718.64986908919
